proxy,split,normalization,labor_share,sigma,capital_adjustment,labor_supply_elasticity,sigma_NI,native_cell0_wage_pct_vs_absent,native_cell1_wage_pct_vs_absent,native_cell0_earnings_bn,native_cell1_earnings_bn,otherfb_cell0_earnings_bn,otherfb_cell1_earnings_bn,native_production_gain_bn,other_immigrant_production_gain_bn
PEARNVAL,below_ba,cash,0.65,1.5,0.5,0.0,3.0,-4.22133861237699,1.51688762662745,-168.42317027893097,83.90005693305027,-93.91663512035186,17.192269976496753,-55.59004021225054,-47.98428426762767
PEARNVAL,below_ba,cash,0.65,1.5,0.5,0.0,8.7,-5.163985012814642,1.4525860121135992,-208.08083753682456,80.3944146160476,-57.16854008986323,19.09352066643722,-82.03140193307259,-24.256139832820807
PEARNVAL,below_ba,cash,0.65,1.5,0.5,0.0,17.9,-5.409392826622872,1.43531833259809,-218.53495769427593,79.45224563324398,-47.48819749012063,19.609056174618654,-89.01194494619206,-17.997131409683284
PEARNVAL,below_ba,cash,0.65,1.5,0.5,0.0,inf,-5.63782323738703,1.4190383140170848,-228.31472153126217,78.56367214206495,-38.43498583020026,20.097050216026368,-95.54632065371216,-12.14024444740422
PEARNVAL,below_ba,cash,0.65,1.5,0.5,0.33,3.0,-3.5388997419791735,1.057885498257427,-140.19626981174386,58.77810738213739,-81.97563281738914,11.172171926008502,-53.199238884762885,-45.125444025502944
PEARNVAL,below_ba,cash,0.65,1.5,0.5,0.33,8.7,-4.367688838466477,1.0014902681408033,-174.52893961979586,55.67575214498935,-50.52115924750215,12.817823183300565,-76.40641240596383,-24.1708801938054
PEARNVAL,below_ba,cash,0.65,1.5,0.5,0.33,17.9,-4.601675848773001,0.9850063321963809,-184.32985776188482,54.76830073345979,-41.445928066082864,13.30457726922713,-83.05507249814292,-18.173160190779377
PEARNVAL,below_ba,cash,0.65,1.5,0.5,0.33,inf,-4.826905633659607,0.9688898184660566,-193.80948581264298,53.880789690473755,-32.6263010593794,13.783023458100347,-89.49612718115107,-12.36521858603756
PEARNVAL,below_ba,cash,0.65,1.5,1.0,0.0,3.0,-2.7200863910113005,3.108081853479505,-106.85132994863673,169.2570944305031,-82.53969886891224,39.092996793422465,31.333152954748712,-28.40507434382549
PEARNVAL,below_ba,cash,0.65,1.5,1.0,0.0,8.7,-3.6854043841851425,3.034325063698051,-146.22224695449495,165.35880115257987,-46.4152530787061,40.85050646223345,4.843047737611975,-5.143605187160974
PEARNVAL,below_ba,cash,0.65,1.5,1.0,0.0,17.9,-3.9367321831532798,3.0145427992771756,-156.60258452125203,164.31229286059437,-36.898344645058536,41.32772180796476,-2.1519359631096675,0.9927320164156944
PEARNVAL,below_ba,cash,0.65,1.5,1.0,0.0,inf,-4.170680024866591,2.9959016165359342,-166.31402586154067,163.32578142951573,-27.99765685050949,41.779697173844774,-8.700441390166851,6.734989557872996
PEARNVAL,below_ba,cash,0.65,1.5,1.0,0.33,3.0,-2.1063409411298584,2.5587118715665103,-82.2232271291089,140.08639774765507,-71.36208236850493,32.027851114133846,29.248249314895233,-26.428584592911132
PEARNVAL,below_ba,cash,0.65,1.5,1.0,0.33,8.7,-2.956209078726646,2.492216127272573,-116.40933375202016,136.53436017161542,-40.42969618316308,33.52264854325373,5.988404071102876,-5.991906381098231
PEARNVAL,below_ba,cash,0.65,1.5,1.0,0.33,17.9,-3.1961770043510085,2.4728134919832057,-126.170761535436,135.49705076213013,-31.50407977624916,33.9657100118565,-0.6775752650169359,-0.1418055749691673
PEARNVAL,below_ba,cash,0.65,1.5,1.0,0.33,inf,-3.4271771028060227,2.4538581990029895,-135.61322124643613,134.48327789245482,-22.829418103382743,34.40161483456623,-7.136387608125783,5.523444988998996
PEARNVAL,below_ba,cash,0.65,2.0,0.0,0.0,3.0,-4.676666001591656,-0.7999608685929194,-187.48112097790343,-45.2797521497663,-97.43806779188115,-15.952410203738356,-141.47894825635495,-69.17853321674482
PEARNVAL,below_ba,cash,0.65,2.0,0.0,0.0,8.7,-5.617821305590464,-0.8468745766986085,-227.45649012368085,-47.95786362777533,-60.53673764065656,-13.773881882373539,-167.6410116385311,-45.19683858712697
PEARNVAL,below_ba,cash,0.65,2.0,0.0,0.0,17.9,-5.862846930817211,-0.8595186925327458,-237.9950400761657,-48.68009803729976,-50.815688400266396,-13.18450946578118,-174.5473209603286,-38.87037248792258
PEARNVAL,below_ba,cash,0.65,2.0,0.0,0.0,inf,-6.090923972326312,-0.8714575312121497,-247.85405114038042,-49.36221599252416,-41.72427813523125,-12.627145683595534,-181.0120074821836,-32.95013695368632
PEARNVAL,below_ba,cash,0.65,2.0,0.0,0.33,3.0,-4.078738601101595,-0.7989078966618823,-162.4917823869327,-45.21967135918485,-86.0574359547271,-15.503389692086106,-126.78117965566842,-63.06311565065965
PEARNVAL,below_ba,cash,0.65,2.0,0.0,0.33,8.7,-4.903993690830443,-0.8398391430787133,-197.0643362919409,-47.55607801618868,-54.43404061966719,-13.615936526882118,-149.7481531835553,-41.81872547692328
PEARNVAL,below_ba,cash,0.65,2.0,0.0,0.33,17.9,-5.136986114287046,-0.8518550404796321,-206.93401493837547,-48.24232671957471,-45.30993414508861,-13.059218119068436,-156.3271166912034,-35.73754370185935
PEARNVAL,below_ba,cash,0.65,2.0,0.0,0.33,inf,-5.361259938057916,-0.8636261003366674,-216.48027211369617,-48.9147536315503,-36.44274944429517,-12.512682175296023,-162.7002552291476,-29.84855615157795
PEARNVAL,below_ba,cash,0.65,2.0,0.5,0.0,3.0,-3.186666122855353,0.75063582244288,-125.78295645302069,41.83392677430858,-86.03778998850596,6.399031927679173,-53.46962720660801,-49.326234306431886
PEARNVAL,below_ba,cash,0.65,2.0,0.5,0.0,8.7,-4.150306072972598,0.694822425142072,-165.46639541035884,38.74483604887254,-49.760590398601956,8.428236937267679,-79.6877636807284,-25.81471568354721
PEARNVAL,below_ba,cash,0.65,2.0,0.5,0.0,17.9,-4.401202904182888,0.6798107600396897,-175.92978579408208,37.9134045431986,-40.20311413636106,8.977808256333052,-86.61045384135909,-19.61185636886325
PEARNVAL,below_ba,cash,0.65,2.0,0.5,0.0,inf,-4.634751928000524,0.6656485552674285,-185.7191817867747,37.12879366646032,-31.26436207221829,9.497764175610701,-93.09108841610532,-13.807130399685963
PEARNVAL,below_ba,cash,0.65,2.0,0.5,0.33,3.0,-2.805972856240868,0.5173774611467286,-110.3225519239434,28.90104174868941,-76.50643200905846,3.5086668500466627,-51.70525912218877,-46.01618265437721
PEARNVAL,below_ba,cash,0.65,2.0,0.5,0.33,8.7,-3.6499055065911,0.4678454895822748,-144.76043744775455,26.147038058019135,-45.35237436561814,5.256638503081667,-74.72830151144883,-25.24158022332186
PEARNVAL,below_ba,cash,0.65,2.0,0.5,0.33,17.9,-3.8881975110467204,0.4533435652381179,-154.5937765066656,25.34020944668601,-36.36277465146989,5.7729643033097435,-81.32534476066292,-19.29432328930441
PEARNVAL,below_ba,cash,0.65,2.0,0.5,0.33,inf,-4.117584328484936,0.43915424267297887,-164.1058057626972,24.550547229296438,-27.625920382357904,6.280174628368802,-87.71688457295984,-13.534796376535445
PEARNVAL,below_ba,cash,0.65,2.0,1.0,0.0,3.0,-1.6733760428062072,2.32546990410174,-65.03435387357258,127.60688778448758,-74.81296748518403,28.406475513321812,33.18519160217554,-29.77947102622663
PEARNVAL,below_ba,cash,0.65,2.0,1.0,0.0,8.7,-2.6599729632114433,2.2604907303112043,-104.42540553541545,124.1200663589371,-39.14943231382806,30.29042824927406,6.918868280214069,-6.729344490234741
PEARNVAL,below_ba,cash,0.65,2.0,1.0,0.0,17.9,-2.9168642963875557,2.24304099594812,-114.81346926999252,123.18294824934839,-29.752799296750634,30.801278416563836,-0.0180847751894724,-0.6477905556907919
PEARNVAL,below_ba,cash,0.65,2.0,1.0,0.0,inf,-3.156000202217213,2.2265893018988514,-124.53307586177417,122.29913575631304,-20.964162862722628,31.284839489512887,-6.512670806729258,5.043573543543307
PEARNVAL,below_ba,cash,0.65,2.0,1.0,0.33,3.0,-1.3662658500572245,2.006312294148982,-52.93344367368742,110.43802418806797,-65.99978672281745,24.423005844002315,30.50349272815266,-27.349650502163517
PEARNVAL,below_ba,cash,0.65,2.0,1.0,0.33,8.7,-2.231446249957514,1.9469259842932907,-87.21830654402036,107.23151640236311,-35.36117982827937,26.019300691994516,7.4283199672495535,-7.08742212461916
PEARNVAL,below_ba,cash,0.65,2.0,1.0,0.33,17.9,-2.4757670675305654,1.929576004235023,-97.01025569893447,106.29401534020371,-26.519316533834566,26.491696217193713,0.8141535153744692,-1.2862437471391834
PEARNVAL,below_ba,cash,0.65,2.0,1.0,0.33,inf,-2.710970423476311,1.9126163992118528,-106.48325510791804,105.37729956325923,-17.925617646455777,26.95613409111702,-5.594936354338108,4.332068286627105
PEARNVAL,below_ba,cash,0.65,2.5,0.0,0.0,3.0,-4.0539648654775995,-1.2435419118944524,-161.463126785318,-70.70368718976698,-92.63059314549271,-22.4756292873308,-140.04520254668225,-69.96145658855158
PEARNVAL,below_ba,cash,0.65,2.5,0.0,0.0,8.7,-5.007823677821143,-1.2856708049306054,-201.45664740413386,-73.13019383434063,-56.017013405489614,-20.21980649945841,-166.07402606185866,-46.11264918847087
PEARNVAL,below_ba,cash,0.65,2.5,0.0,0.0,17.9,-5.2561706135066615,-1.2970427308163557,-212.00149833084248,-73.78554005346969,-46.37103743822559,-19.60987356280749,-172.94582296249092,-39.820626486998584
PEARNVAL,below_ba,cash,0.65,2.5,0.0,0.0,inf,-5.4873447738171155,-1.3077871314180478,-221.86699151747266,-74.40486173170015,-37.34956124585932,-19.033202010141707,-179.37845740875954,-33.93238768127067
PEARNVAL,below_ba,cash,0.65,2.5,0.0,0.33,3.0,-3.603205602075499,-1.1373283839462456,-142.83902028181143,-64.59526385352005,-82.45946054386738,-20.47325364230944,-125.67492991891017,-63.619329609174265
PEARNVAL,below_ba,cash,0.65,2.5,0.0,0.33,8.7,-4.4383418442177085,-1.174066659132611,-177.48329492693605,-66.70662554263157,-51.0341318841166,-18.51966603397378,-148.52348101302715,-42.49430801815054
PEARNVAL,below_ba,cash,0.65,2.5,0.0,0.33,17.9,-4.674143091970273,-1.1848712004876027,-187.37502176500817,-67.32786511428687,-41.966475332135104,-17.94383285790281,-155.06927243343674,-36.446597037816986
PEARNVAL,below_ba,cash,0.65,2.5,0.0,0.33,inf,-4.901129124818604,-1.1954642002887095,-196.94329275474377,-67.93707337287418,-33.1538527853759,-17.37870364098536,-161.4106007301255,-30.58972113046283
PEARNVAL,below_ba,cash,0.65,2.5,0.5,0.0,3.0,-2.55671221317495,0.29756782335537135,-100.26522388075529,16.658761391342054,-81.32275117857905,-0.06035836734741924,-52.2012488719152,-50.12946042886223
PEARNVAL,below_ba,cash,0.65,2.5,0.5,0.0,8.7,-3.533228547526057,0.24670454172632805,-139.96337222192537,13.818286127789172,-45.32723158108375,2.045249727231732,-78.28574105135519,-26.747601310516593
PEARNVAL,below_ba,cash,0.65,2.5,0.5,0.0,17.9,-3.7874918266553537,0.2330087826113436,-150.43212090398958,13.052949712031058,-35.84325344889097,2.615144981771309,-85.17379334215184,-20.578350904980173
PEARNVAL,below_ba,cash,0.65,2.5,0.5,0.0,inf,-4.024180036988156,0.22008197059106838,-160.22710350564918,12.330391146379318,-26.97297139470888,3.15418670354322,-91.62225124145829,-14.804847211306862
PEARNVAL,below_ba,cash,0.65,2.5,0.5,0.33,3.0,-2.326271223246479,0.17227060176592257,-91.01290810696969,9.656300978990183,-72.97127378171547,-1.4276334675139926,-50.74196576858875,-46.59084816004067
PEARNVAL,below_ba,cash,0.65,2.5,0.5,0.33,8.7,-3.18018416622754,0.1270682229626896,-125.51869908603724,7.125783079613871,-42.01137972066032,0.38601591797168416,-73.64618872997734,-25.932346021344255
PEARNVAL,below_ba,cash,0.65,2.5,0.5,0.33,17.9,-3.42131313834253,0.11381687058809042,-135.37296454073464,6.383513222523301,-33.07712530387909,0.9213244982831339,-80.20992209858775,-20.01764626984332
PEARNVAL,below_ba,cash,0.65,2.5,0.5,0.33,inf,-3.653439323844143,0.10084363672226981,-144.90590835134788,5.656631696428662,-24.39376881544533,1.4469997157351797,-86.56950778799096,-14.28935560883986
PEARNVAL,below_ba,cash,0.65,2.5,1.0,0.0,3.0,-1.036094702682111,1.862726813327975,-40.00764969990707,102.67885319426078,-70.18865844325761,22.01049351055201,34.29294951836311,-30.60219032598984
PEARNVAL,below_ba,cash,0.65,2.5,1.0,0.0,8.7,-2.0357427868393008,1.802867460280777,-79.41008583341501,99.4376679641265,-34.80085421175431,23.969961366938858,8.160608538025164,-7.678568369817831
PEARNVAL,below_ba,cash,0.65,2.5,1.0,0.0,17.9,-2.2960462021860417,1.7867785077169573,-89.80259672764615,98.5658545798708,-25.476175518583936,24.500899808009056,1.258400944615804,-1.629807629650586
PEARNVAL,below_ba,cash,0.65,2.5,1.0,0.0,inf,-2.5383638251585405,1.7716042456827008,-99.526924167903,97.74335301928727,-16.754574100439758,25.003325587420317,-5.203900654357688,4.0310912413083715
PEARNVAL,below_ba,cash,0.65,2.5,1.0,0.33,3.0,-0.881882307791193,1.6536076931754629,-33.99992779046015,91.33912121422532,-62.53348899703882,19.52411310530702,31.3127772475892,-27.943945757259744
PEARNVAL,below_ba,cash,0.65,2.5,1.0,0.33,8.7,-1.7571542448390542,1.5987071926843122,-68.34855899818267,88.35434024732685,-32.0847749464946,21.18557123364936,8.356778576572372,-7.794269887105371
PEARNVAL,below_ba,cash,0.65,2.5,1.0,0.33,17.9,-2.0043436102860857,1.5826526194781643,-78.16021770597105,87.48088999449733,-23.297048133133433,21.676800905011515,1.7760498794892852,-2.024656866830213
PEARNVAL,below_ba,cash,0.65,2.5,1.0,0.33,inf,-2.2423168102396196,1.5669525782305405,-87.65293909423733,86.62646102806123,-14.755682198097436,22.159559117469552,-4.600950641502302,3.563369281292963
PEARNVAL,below_ba,cash,0.7,1.5,0.0,0.0,3.0,-5.279456329897325,0.3953766776433998,-212.99304896821255,22.112837546234577,-102.15203406022854,1.3390368718624728,-118.5109494128804,-62.1570458166518
PEARNVAL,below_ba,cash,0.7,1.5,0.0,0.0,8.7,-6.206196548884735,0.33766089088980156,-252.85514144136573,18.895741140995785,-64.9519528071234,3.3454429152758847,-144.91261171295002,-38.09011869581973
PEARNVAL,below_ba,cash,0.7,1.5,0.0,0.0,17.9,-6.447450932811694,0.32214486225556893,-263.3618298242529,18.03024141944182,-55.15317067037708,3.889008688955651,-151.8815285969805,-31.74206214549181
PEARNVAL,below_ba,cash,0.7,1.5,0.0,0.0,inf,-6.672010336049006,0.30750968484056784,-273.1902591662932,17.213631077749532,-45.98942928245425,4.403348249100523,-158.40457540780852,-25.801966543008167
PEARNVAL,below_ba,cash,0.7,1.5,0.0,0.33,3.0,-4.458719439653002,0.09423244601234337,-178.33619590346925,5.286138672405548,-88.95818903600163,-2.548585619581884,-107.65858384738542,-57.47534988431521
PEARNVAL,below_ba,cash,0.7,1.5,0.0,0.33,8.7,-5.2740416998188655,0.044251144736628945,-212.76244009566858,2.483587774540614,-57.1597444910283,-0.8026743825924264,-130.8255756791451,-36.17751588221226
PEARNVAL,below_ba,cash,0.7,1.5,0.0,0.33,17.9,-5.504207643171711,0.029620797038676372,-222.5885133064009,1.6627052155995372,-47.98594972866186,-0.28688497911981153,-137.4612401834468,-30.08195732314487
PEARNVAL,below_ba,cash,0.7,1.5,0.0,0.33,inf,-5.725750902417303,0.015307196096436826,-232.09179052970907,0.8593623324955114,-39.07082565893035,0.21982994785037002,-143.88905323995834,-24.179446753454375
PEARNVAL,below_ba,cash,0.7,1.5,0.5,0.0,3.0,-4.008300852500635,1.7426887603692265,-159.56845593424535,96.17534674563565,-92.28050535577448,20.34183768252252,-43.08951982350056,-45.16857646938922
PEARNVAL,below_ba,cash,0.7,1.5,0.5,0.0,8.7,-4.954157110037749,1.6770533029111911,-199.1851969531437,92.61280882656494,-55.622152184094524,22.2223072100952,-69.53832905668828,-21.507641406807593
PEARNVAL,below_ba,cash,0.7,1.5,0.5,0.0,17.9,-5.20040308107842,1.6594308740124353,-209.62878967700033,91.65552155889364,-45.96532659265228,22.732302957060096,-76.52106506622742,-15.266299283721311
PEARNVAL,below_ba,cash,0.7,1.5,0.5,0.0,inf,-5.429614655841098,1.6428177438010838,-219.3988063805707,90.7527575424345,-36.93406171027601,23.215090077193782,-83.05758190107454,-9.425920309220755
PEARNVAL,below_ba,cash,0.7,1.5,0.5,0.33,3.0,-3.345140386729817,1.2608783180016347,-132.2546848643451,69.91633068362566,-80.52170856943083,14.029140272746243,-41.88127912219102,-42.55883699639662
PEARNVAL,below_ba,cash,0.7,1.5,0.5,0.33,8.7,-4.176773035377234,1.203124845341219,-166.56758726067943,66.75194339157632,-49.138808282198895,15.654016026720791,-65.09626818060286,-21.67549487125703
PEARNVAL,below_ba,cash,0.7,1.5,0.5,0.33,17.9,-4.4115668704509226,1.1862484037995502,-176.3631855187429,65.82657938299018,-40.08408697921597,16.134753173124974,-71.74747461917286,-15.69807519721894
PEARNVAL,below_ba,cash,0.7,1.5,0.5,0.33,inf,-4.637575070774358,1.1697501232653895,-185.83780940858932,64.92165215946517,-31.284332098386272,16.607341128312452,-78.19113110784639,-9.909755849994816
PEARNVAL,below_ba,cash,0.7,1.5,1.0,0.0,3.0,-2.7200863910113005,3.108081853479505,-106.85132994863673,169.2570944305031,-82.53969886891224,39.092996793422465,31.333152954748563,-28.40507434382554
PEARNVAL,below_ba,cash,0.7,1.5,1.0,0.0,8.7,-3.6854043841851425,3.034325063698051,-146.22224695449495,165.35880115257987,-46.4152530787061,40.85050646223345,4.843047737612358,-5.143605187160987
PEARNVAL,below_ba,cash,0.7,1.5,1.0,0.0,17.9,-3.9367321831532798,3.0145427992771756,-156.60258452125203,164.31229286059437,-36.898344645058536,41.32772180796476,-2.15193596311022,0.9927320164157584
PEARNVAL,below_ba,cash,0.7,1.5,1.0,0.0,inf,-4.170680024866591,2.9959016165359342,-166.31402586154067,163.32578142951573,-27.99765685050949,41.779697173844774,-8.700441390167292,6.7349895578730745
PEARNVAL,below_ba,cash,0.7,1.5,1.0,0.33,3.0,-2.1063409411298584,2.5587118715665103,-82.2232271291089,140.08639774765507,-71.36208236850493,32.027851114133846,29.248249314894977,-26.428584592911292
PEARNVAL,below_ba,cash,0.7,1.5,1.0,0.33,8.7,-2.956209078726646,2.492216127272573,-116.40933375202016,136.53436017161542,-40.42969618316308,33.52264854325373,5.9884040711020985,-5.991906381098078
PEARNVAL,below_ba,cash,0.7,1.5,1.0,0.33,17.9,-3.1961770043510085,2.4728134919832057,-126.170761535436,135.49705076213013,-31.50407977624916,33.9657100118565,-0.6775752650168639,-0.1418055749691476
PEARNVAL,below_ba,cash,0.7,1.5,1.0,0.33,inf,-3.4271771028060227,2.4538581990029895,-135.61322124643613,134.48327789245482,-22.829418103382743,34.40161483456623,-7.1363876081259585,5.523444988999003
PEARNVAL,below_ba,cash,0.7,2.0,0.0,0.0,3.0,-4.253307296882369,-0.35938458666719963,-169.75531875382507,-20.25210577631157,-94.16278284299626,-9.530870021863912,-116.1939850679595,-63.47499362383563
PEARNVAL,below_ba,cash,0.7,2.0,0.0,0.0,8.7,-5.200839122420808,-0.40881426405242616,-209.6473308452454,-23.049010115733196,-57.44085395909182,-7.395426224154488,-142.3728876071023,-39.6285406914654
PEARNVAL,below_ba,cash,0.7,2.0,0.0,0.0,17.9,-5.4475297928428095,-0.4221277197702489,-220.16442503463512,-23.80280674975978,-47.76682106719608,-6.817537150883712,-149.28409689569796,-33.337628102000096
PEARNVAL,below_ba,cash,0.7,2.0,0.0,0.0,inf,-5.67715866285784,-0.43469514586325086,-230.0035651503107,-24.514548776898987,-38.71928935706972,-6.270966012150036,-155.7535471305319,-27.45061673492907
PEARNVAL,below_ba,cash,0.7,2.0,0.0,0.33,3.0,-3.7304112004858725,-0.4386701553450556,-148.07713405577437,-24.739706367890232,-83.41844048048875,-10.250252801340466,-106.00465622523966,-58.34554442013125
PEARNVAL,below_ba,cash,0.7,2.0,0.0,0.33,8.7,-4.560767913096675,-0.4819447934498844,-182.61289730451176,-27.192087784738824,-51.924798504360396,-8.401490326730322,-128.98794600459868,-37.23134010851966
PEARNVAL,below_ba,cash,0.7,2.0,0.0,0.33,17.9,-4.7952078764460175,-0.49463807170089247,-192.4726565409142,-27.911822710060147,-42.83787662389142,-7.855975879891211,-135.5721437109497,-31.187269933835474
PEARNVAL,below_ba,cash,0.7,2.0,0.0,0.33,inf,-5.020878276180241,-0.5070680599569166,-202.0095745835491,-28.616806525047657,-34.00672144402379,-7.320347713841895,-141.95059896698328,-25.334156429165716
PEARNVAL,below_ba,cash,0.7,2.0,0.5,0.0,3.0,-2.9719161862688526,0.9741194252426366,-117.04679152299306,54.16880695433932,-84.42356519097149,9.563889203219327,-41.00792838637303,-46.515243754990586
PEARNVAL,below_ba,cash,0.7,2.0,0.5,0.0,8.7,-3.938806571600284,0.9170130640595575,-156.68848689438562,51.022093719944046,-48.234668635086834,11.572096754886505,-67.23342613169386,-23.070172341908584
PEARNVAL,below_ba,cash,0.7,2.0,0.5,0.0,17.9,-4.19055215568136,0.901657458323335,-167.141126020847,50.17535112757771,-38.700336042522075,12.11607092034717,-74.15828208161226,-16.884782293914398
PEARNVAL,below_ba,cash,0.7,2.0,0.5,0.0,inf,-4.42489221883926,0.8871722670538151,-176.9205622622502,49.37636888788054,-29.783183747481495,12.630766077613838,-80.6410306119028,-11.096381459898303
PEARNVAL,below_ba,cash,0.7,2.0,0.5,0.33,3.0,-2.611243482145209,0.71876520660763,-102.46108700332064,40.07041075831156,-75.0671759224868,6.373624110263499,-40.42031652282571,-43.453794354756475
PEARNVAL,below_ba,cash,0.7,2.0,0.5,0.33,8.7,-3.4580425891400313,0.6679081262305209,-136.87831440956458,37.253992645203176,-43.98378019982878,8.100708672245093,-63.45109239031015,-22.749654026593745
PEARNVAL,below_ba,cash,0.7,2.0,0.5,0.33,17.9,-3.6971479210685443,0.6530232050230733,-146.70607169462085,36.42914106014501,-35.01443243701896,8.610985305223942,-70.05065284783697,-16.82248509889584
PEARNVAL,below_ba,cash,0.7,2.0,0.5,0.33,inf,-3.9273194295094127,0.6384613356506419,-156.21284016189657,35.62195535905026,-26.297201765396274,9.112306058572788,-76.44476380703685,-11.082377010463144
PEARNVAL,below_ba,cash,0.7,2.0,1.0,0.0,3.0,-1.6733760428062072,2.32546990410174,-65.03435387357258,127.60688778448758,-74.81296748518403,28.406475513321812,33.18519160217525,-29.779471026226663
PEARNVAL,below_ba,cash,0.7,2.0,1.0,0.0,8.7,-2.6599729632114433,2.2604907303112043,-104.42540553541545,124.1200663589371,-39.14943231382806,30.29042824927406,6.91886828021407,-6.729344490234812
PEARNVAL,below_ba,cash,0.7,2.0,1.0,0.0,17.9,-2.9168642963875557,2.24304099594812,-114.81346926999252,123.18294824934839,-29.752799296750634,30.801278416563836,-0.0180847751891886,-0.6477905556907734
PEARNVAL,below_ba,cash,0.7,2.0,1.0,0.0,inf,-3.156000202217213,2.2265893018988514,-124.53307586177417,122.29913575631304,-20.964162862722628,31.284839489512887,-6.512670806729073,5.043573543543353
PEARNVAL,below_ba,cash,0.7,2.0,1.0,0.33,3.0,-1.3662658500572245,2.006312294148982,-52.93344367368742,110.43802418806797,-65.99978672281745,24.423005844002315,30.50349272815248,-27.349650502163477
PEARNVAL,below_ba,cash,0.7,2.0,1.0,0.33,8.7,-2.231446249957514,1.9469259842932907,-87.21830654402036,107.23151640236311,-35.36117982827937,26.019300691994516,7.428319967248869,-7.087422124619194
PEARNVAL,below_ba,cash,0.7,2.0,1.0,0.33,17.9,-2.4757670675305654,1.929576004235023,-97.01025569893447,106.29401534020371,-26.519316533834566,26.491696217193713,0.8141535153749796,-1.286243747139219
PEARNVAL,below_ba,cash,0.7,2.0,1.0,0.33,inf,-2.710970423476311,1.9126163992118528,-106.48325510791804,105.37729956325923,-17.925617646455777,26.95613409111702,-5.594936354338377,4.332068286627125
PEARNVAL,below_ba,cash,0.7,2.5,0.0,0.0,3.0,-3.628541524957485,-0.8056571963991899,-143.8812083952187,-45.60479705773555,-89.38189433075617,-16.03580953367515,-114.80797788259504,-64.26380158007552
PEARNVAL,below_ba,cash,0.7,2.5,0.0,0.0,8.7,-4.5888260583611284,-0.8502552734552138,-183.7903763694416,-48.150951656817554,-52.945968930266744,-13.823326286981901,-140.85351809458973,-40.54930614977203
PEARNVAL,below_ba,cash,0.7,2.5,0.0,0.0,17.9,-4.838850885138902,-0.8622841657108915,-194.31349893115978,-48.838086968268115,-43.34655603747467,-13.224944380415137,-147.7301772613809,-34.29259659344283
PEARNVAL,below_ba,cash,0.7,2.5,0.0,0.0,inf,-5.0715888462274705,-0.8736455616054628,-204.15886222726695,-49.487245533418566,-34.36853709733465,-12.659128976806395,-154.16753806817923,-28.43735888464505
PEARNVAL,below_ba,cash,0.7,2.5,0.0,0.33,3.0,-3.253734555117127,-0.7789176964274502,-128.519290914892,-44.07930637855331,-79.83784258112222,-15.210884634034883,-104.93818661276656,-58.90691428291323
PEARNVAL,below_ba,cash,0.7,2.5,0.0,0.33,8.7,-4.093999627090095,-0.817962112047177,-163.12571556453867,-46.30706986136763,-48.541186867269104,-13.296112869885857,-127.8029371567101,-37.91117140305745
PEARNVAL,below_ba,cash,0.7,2.5,0.0,0.33,17.9,-4.331256138029504,-0.829433341166641,-173.00721155472183,-46.9619190188277,-39.51040915098697,-12.731519827438568,-134.35392264892718,-31.900318446983988
PEARNVAL,below_ba,cash,0.7,2.5,0.0,0.33,inf,-4.559646199961653,-0.8406748998166624,-182.56583824545882,-47.60380414872405,-30.733521513557097,-12.177333573726186,-140.70052591105247,-26.07907362038713
PEARNVAL,below_ba,cash,0.7,2.5,0.5,0.0,3.0,-2.3409200847739453,0.5196808711149581,-91.59976726814965,29.0290465125685,-79.72159150976968,3.1135830325697977,-39.76278393896566,-47.32130370932322
PEARNVAL,below_ba,cash,0.7,2.5,0.5,0.0,8.7,-3.320711706031232,0.46754859713216135,-131.25568993319797,26.130522494360836,-43.81351770608001,5.198066603357021,-65.85458508708687,-24.005436676618356
PEARNVAL,below_ba,cash,0.7,2.5,0.5,0.0,17.9,-3.575830226725474,0.4535152365797934,-141.71355528352774,25.349761910624828,-34.352460795382115,5.762330980640494,-72.74478671795475,-17.8535378670678
PEARNVAL,below_ba,cash,0.7,2.5,0.5,0.0,inf,-3.8133155237964234,0.44027137668218863,-151.4984526501221,24.61272590813869,-25.503571744529165,6.296080300761657,-79.19534216120397,-12.09625010199279
PEARNVAL,below_ba,cash,0.7,2.5,0.5,0.33,3.0,-2.1309065224246915,0.37263282732897807,-83.20304944962646,20.845529769142615,-71.54146563255503,1.442417851496466,-39.47832188299903,-44.03119029610426
PEARNVAL,below_ba,cash,0.7,2.5,0.5,0.33,8.7,-2.987701024239642,0.3261263653854929,-117.68761186260288,18.252359212472392,-40.651647040283045,3.235110421419436,-62.390224661324005,-23.44266131910132
PEARNVAL,below_ba,cash,0.7,2.5,0.5,0.33,17.9,-3.2296476110058037,0.31249805095738825,-127.53612778486755,17.491997576989288,-31.737478590736618,3.7643496873956135,-68.95645625418085,-17.54791288984691
PEARNVAL,below_ba,cash,0.7,2.5,0.5,0.33,inf,-3.462562624757981,0.2991581222111961,-137.06364640497154,16.747525663891842,-23.07358575951192,4.284115738032195,-75.31859313978006,-11.838910084742986
PEARNVAL,below_ba,cash,0.7,2.5,1.0,0.0,3.0,-1.036094702682111,1.862726813327975,-40.00764969990707,102.67885319426078,-70.18865844325761,22.01049351055201,34.29294951836341,-30.60219032598981
