universe,allocation,weighting,arm,group,metric,n_unweighted,weighted_persons,estimate,se_sdr,diff_vs_white,se_sdr_diff
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,employer_payroll,55652,131181477.253553,3347.578279,21.626145,-169.521943,12.752487
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,extended_balance_after_health,55652,131181477.253553,12140.446090,228.371197,-1569.029676,123.839554
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,extended_balance_after_health_ins,55652,131181477.253553,12363.635943,234.719016,-1785.817678,128.004566
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,extended_balance_base,55652,131181477.253553,14590.604637,227.906629,-1626.420414,123.768901
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,extended_balance_flat090,55652,131181477.253553,14382.389329,228.712695,-1632.003960,123.925570
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,extended_balance_renter,55652,131181477.253553,14991.748307,228.056668,-1532.906340,123.976053
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,extended_balance_sales_itep,55652,131181477.253553,15331.389107,229.234460,-1651.435921,124.574817
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,federal_after_refundable,55652,131181477.253553,7711.879563,140.074914,-818.440101,80.030261
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,health_age_birth,55652,131181477.253553,2450.158548,7.490967,-57.390738,5.097471
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,health_age_birth_ins,55652,131181477.253553,2226.968694,20.228138,159.397264,13.972417
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,k12_charged,55652,131181477.253553,1717.747522,19.525503,46.063482,12.647922
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,k12_charged_flat090,55652,131181477.253553,1925.962830,21.892270,51.647028,14.181029
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,k12_cost_at_full_attendance,55652,131181477.253553,2139.958700,24.324745,57.385587,15.756699
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,modeled_tax_total,55652,131181477.253553,13291.051007,184.680768,-1208.771730,105.735152
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,payroll,55652,131181477.253553,3637.116368,23.524524,-208.474441,14.054195
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,property_tax_owner,55652,131181477.253553,1183.553935,12.186633,-130.020003,7.924118
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,property_tax_renter_proxy,55652,131181477.253553,401.143669,5.269067,93.514074,3.516980
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,sales_tax_itep,55652,131181477.253553,1745.567838,9.915886,-74.581806,5.837297
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,sales_tax_share35,55652,131181477.253553,1004.783369,8.209969,-49.566300,4.758583
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,selected_cash_total,55652,131181477.253553,2331.224271,32.810393,-19.816291,23.211601
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,selected_noncash_total,55652,131181477.253553,187.390159,3.844116,42.293246,2.841273
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,snap,55652,131181477.253553,121.186655,3.388256,31.011561,2.582278
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,social_security,55652,131181477.253553,1525.468409,26.772554,-76.385691,17.120250
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,state_after_credits,55652,131181477.253553,1942.055076,30.211231,-181.857189,18.773430
adults_25_64,equal_all_members,resource_unit_head,raw,all_native,state_local_total,55652,131181477.253553,4130.392380,43.179494,-361.443492,26.189580
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,cash_noncash_tax_balance,258,635110.400557,24954.386871,2740.796494,12950.701609,2787.532237
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,children_5_17,258,635110.400557,0.109551,0.016483,-0.011153,0.016724
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,employer_payroll,258,635110.400557,5171.920696,266.645837,1654.820474,273.388079
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,extended_balance_after_health,258,635110.400557,30254.790653,3195.172646,16545.314887,3253.836635
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,extended_balance_after_health_ins,258,635110.400557,30958.623001,3230.370835,16809.169380,3288.119925
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,extended_balance_base,258,635110.400557,32287.760570,3178.944130,16070.735518,3238.600034
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,extended_balance_flat090,258,635110.400557,32074.698534,3185.767213,16060.305245,3245.652474
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,extended_balance_renter,258,635110.400557,32721.962830,3192.835512,16197.308183,3252.069159
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,extended_balance_sales_itep,258,635110.400557,32967.113584,3187.790782,15984.288557,3247.810962
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,federal_after_refundable,258,635110.400557,15969.431889,2045.671513,7439.112226,2077.196298
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,health_age_birth,258,635110.400557,2032.969917,97.408707,-474.579369,97.173914
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,health_age_birth_ins,258,635110.400557,1329.137569,163.920183,-738.433862,163.723939
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,k12_charged,258,635110.400557,1757.732349,270.271043,86.048309,274.316120
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,k12_charged_flat090,258,635110.400557,1970.794384,303.031718,96.478582,307.567115
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,k12_cost_at_full_attendance,258,635110.400557,2189.771538,336.701909,107.198424,341.741239
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,modeled_tax_total,258,635110.400557,25742.608502,2688.782858,11242.785765,2734.616560
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,payroll,258,635110.400557,5426.742704,290.636035,1581.151895,297.644486
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,property_tax_owner,258,635110.400557,2353.500375,308.481071,1039.926436,309.255752
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,property_tax_renter_proxy,258,635110.400557,434.202260,68.422174,126.572665,68.366892
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,sales_tax_itep,258,635110.400557,2245.037991,132.048052,424.888346,133.646039
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,sales_tax_share35,258,635110.400557,1565.684977,119.098121,511.335308,120.454154
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,selected_cash_total,258,635110.400557,741.308766,251.609784,-1609.731796,255.815237
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,selected_noncash_total,258,635110.400557,46.912865,13.520211,-98.184048,13.643538
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,snap,258,635110.400557,22.020329,11.840412,-68.154765,12.155683
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,social_security,258,635110.400557,605.138677,243.209827,-996.715423,242.711327
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,state_after_credits,258,635110.400557,4346.433909,498.248006,2222.521644,506.852534
adults_25_64,equal_all_members,resource_unit_head,raw,asian_indian_native_selfid,state_local_total,258,635110.400557,8265.619260,719.064214,3773.783388,731.287561
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,cash_noncash_tax_balance,628,1514489.459777,18799.688237,2089.489158,6796.002976,2096.210524
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,children_5_17,628,1514489.459777,0.144795,0.012335,0.024091,0.012492
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,employer_payroll,628,1514489.459777,4192.354286,244.179392,675.254064,244.148887
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,extended_balance_after_health,628,1514489.459777,21854.563528,2490.183762,8145.087762,2500.240778
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,extended_balance_after_health_ins,628,1514489.459777,21513.608695,2560.321805,7364.155074,2568.606672
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,extended_balance_base,628,1514489.459777,23729.642140,2496.316306,7512.617088,2506.863198
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,extended_balance_flat090,628,1514489.459777,23428.714091,2502.325173,7414.320803,2513.279356
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,extended_balance_renter,628,1514489.459777,24261.769712,2493.924971,7737.115065,2504.784720
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,extended_balance_sales_itep,628,1514489.459777,24356.433293,2506.555038,7373.608266,2517.842829
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,federal_after_refundable,628,1514489.459777,11762.982355,1416.434922,3232.662692,1423.025743
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,health_age_birth,628,1514489.459777,1875.078611,74.909988,-632.470674,75.462184
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,health_age_birth_ins,628,1514489.459777,2216.033445,221.574640,148.462014,220.457630
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,k12_charged,628,1514489.459777,2482.614814,207.085698,810.930774,209.225777
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,k12_charged_flat090,628,1514489.459777,2783.542862,232.187416,909.227060,234.586902
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,k12_cost_at_full_attendance,628,1514489.459777,3092.825402,257.986017,1010.252289,260.652113
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,modeled_tax_total,628,1514489.459777,19784.171222,2098.839323,5284.348485,2105.981280
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,payroll,628,1514489.459777,4491.647448,261.394578,646.056639,261.502072
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,property_tax_owner,628,1514489.459777,1922.771495,136.492214,609.197556,136.875628
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,property_tax_renter_proxy,628,1514489.459777,532.127572,50.322029,224.497976,50.347924
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,sales_tax_itep,628,1514489.459777,1924.234089,102.457475,104.084444,103.471199
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,sales_tax_share35,628,1514489.459777,1297.442935,89.031288,243.093267,89.156484
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,selected_cash_total,628,1514489.459777,816.846124,170.958848,-1534.194439,167.797233
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,selected_noncash_total,628,1514489.459777,167.636861,27.231989,22.539948,27.814760
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,snap,628,1514489.459777,92.981369,23.739393,2.806275,24.246393
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,social_security,628,1514489.459777,503.429953,148.605352,-1098.424147,150.108603
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,state_after_credits,628,1514489.459777,3529.541419,468.923719,1405.629154,470.730634
adults_25_64,equal_all_members,resource_unit_head,raw,china_born,state_local_total,628,1514489.459777,6749.755849,625.331714,2257.919977,626.788101
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,cash_noncash_tax_balance,769,1873381.851191,19464.677358,1859.640631,7460.992096,1867.985369
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,children_5_17,769,1873381.851191,0.141044,0.010670,0.020340,0.010839
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,employer_payroll,769,1873381.851191,4306.322056,212.560907,789.221833,213.127906
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,extended_balance_after_health,769,1873381.851191,22840.948420,2208.578790,9131.472654,2220.561192
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,extended_balance_after_health_ins,769,1873381.851191,22771.996879,2272.436590,8622.543258,2283.330967
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,extended_balance_base,769,1873381.851191,24813.866064,2213.967009,8596.841012,2226.272642
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,extended_balance_flat090,769,1873381.851191,24524.607131,2219.344161,8510.213842,2231.947345
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,extended_balance_renter,769,1873381.851191,25315.194889,2212.430236,8790.540242,2224.859081
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,extended_balance_sales_itep,769,1873381.851191,25432.809937,2223.288510,8449.984910,2236.246337
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,federal_after_refundable,769,1873381.851191,12512.409228,1314.808594,3982.089565,1324.037926
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,health_age_birth,769,1873381.851191,1972.917644,65.936877,-534.631641,66.463826
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,health_age_birth_ins,769,1873381.851191,2041.869185,192.563554,-25.702246,192.038260
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,k12_charged,769,1873381.851191,2386.346223,177.758145,714.662184,179.839380
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,k12_charged_flat090,769,1873381.851191,2675.605156,199.304948,801.289354,201.638458
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,k12_cost_at_full_attendance,769,1873381.851191,2972.894618,221.449942,890.321505,224.042731
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,modeled_tax_total,769,1873381.851191,20508.390394,1863.188258,6008.567657,1871.378187
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,payroll,769,1873381.851191,4616.085831,225.975409,770.495022,226.629692
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,property_tax_owner,769,1873381.851191,2068.108262,123.617492,754.534323,124.049120
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,property_tax_renter_proxy,769,1873381.851191,501.328825,44.314319,193.699229,44.335865
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,sales_tax_itep,769,1873381.851191,1980.048485,92.583259,159.898841,93.708834
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,sales_tax_share35,769,1873381.851191,1361.104612,81.064488,306.754943,81.470201
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,selected_cash_total,769,1873381.851191,889.121896,146.871837,-1461.918666,145.806851
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,selected_noncash_total,769,1873381.851191,154.591140,22.941232,9.494227,23.639114
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,snap,769,1873381.851191,84.331344,19.794715,-5.843750,20.375859
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,social_security,769,1873381.851191,541.433948,132.732286,-1060.420152,134.786906
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,state_after_credits,769,1873381.851191,3379.895335,399.339930,1255.983070,400.683101
adults_25_64,equal_all_members,resource_unit_head,raw,china_born_broad,state_local_total,769,1873381.851191,6809.108209,528.066349,2317.272337,528.887625
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,cash_noncash_tax_balance,1232,3252165.274333,20032.286922,1079.545883,8028.601660,1091.712550
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,children_5_17,1232,3252165.274333,0.144298,0.008006,0.023594,0.008176
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,employer_payroll,1232,3252165.274333,4833.769931,162.466901,1316.669709,163.770552
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,extended_balance_after_health,1232,3252165.274333,24131.636359,1325.353671,10422.160593,1337.933817
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,extended_balance_after_health_ins,1232,3252165.274333,24794.896917,1344.911135,10645.443296,1358.192695
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,extended_balance_base,1232,3252165.274333,25619.198372,1322.000791,9402.173321,1335.019106
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,extended_balance_flat090,1232,3252165.274333,25351.685344,1326.234265,9337.292055,1339.236891
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,extended_balance_renter,1232,3252165.274333,26074.843839,1325.663081,9550.189192,1338.326713
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,extended_balance_sales_itep,1232,3252165.274333,26245.401361,1325.659510,9262.576334,1338.901209
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,federal_after_refundable,1232,3252165.274333,12587.104752,774.936275,4056.785089,781.362654
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,health_age_birth,1232,3252165.274333,1487.562013,50.638648,-1019.987273,52.386680
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,health_age_birth_ins,1232,3252165.274333,824.301455,74.818433,-1243.269975,81.561573
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,k12_charged,1232,3252165.274333,2206.945510,127.277461,535.261471,130.838105
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,k12_charged_flat090,1232,3252165.274333,2474.458538,142.705291,600.142736,146.697535
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,k12_cost_at_full_attendance,1232,3252165.274333,2749.398376,158.561434,666.825262,162.997261
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,modeled_tax_total,1232,3252165.274333,20553.090237,1070.107520,6053.267500,1079.741409
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,payroll,1232,3252165.274333,5047.091969,166.929074,1201.501160,167.421624
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,property_tax_owner,1232,3252165.274333,1568.502762,90.948849,254.928824,89.204439
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,property_tax_renter_proxy,1232,3252165.274333,455.645467,28.904152,148.015872,29.305084
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,sales_tax_itep,1232,3252165.274333,2017.787257,59.506574,197.637612,60.212594
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,sales_tax_share35,1232,3252165.274333,1391.584267,54.978941,337.234599,55.612700
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,selected_cash_total,1232,3252165.274333,477.792646,95.798100,-1873.247917,104.150621
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,selected_noncash_total,1232,3252165.274333,43.010670,5.537798,-102.086243,6.899748
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,snap,1232,3252165.274333,10.026950,4.248424,-80.148143,5.898539
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,social_security,1232,3252165.274333,346.828421,86.708075,-1255.025679,94.407889
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,state_after_credits,1232,3252165.274333,2918.893516,210.456002,794.981251,213.770256
adults_25_64,equal_all_members,resource_unit_head,raw,india_born,state_local_total,1232,3252165.274333,5878.980546,282.165881,1387.144674,285.712069
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,cash_noncash_tax_balance,362,976387.547101,14498.510118,1217.284282,2494.824856,1199.813733
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,children_5_17,362,976387.547101,0.103028,0.014715,-0.017676,0.014895
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,employer_payroll,362,976387.547101,4259.101004,232.963657,742.000782,231.107202
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,extended_balance_after_health,362,976387.547101,17915.301987,1592.225006,4205.826221,1572.617620
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,extended_balance_after_health_ins,362,976387.547101,18418.021355,1599.109899,4268.567734,1579.349505
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,extended_balance_base,362,976387.547101,18805.280696,1590.111279,2588.255644,1571.284203
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,extended_balance_flat090,362,976387.547101,18611.358864,1601.344316,2596.965575,1582.821373
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,extended_balance_renter,362,976387.547101,19682.952948,1605.948162,3158.298301,1585.814965
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,extended_balance_sales_itep,362,976387.547101,19520.362676,1591.882423,2537.537649,1573.082204
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,federal_after_refundable,362,976387.547101,8425.831946,795.462022,-104.487717,789.005286
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,health_age_birth,362,976387.547101,889.978709,38.513109,-1617.570577,38.838758
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,health_age_birth_ins,362,976387.547101,387.259341,57.478055,-1680.312089,65.013498
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,k12_charged,362,976387.547101,1599.828315,261.817083,-71.855725,265.102280
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,k12_charged_flat090,362,976387.547101,1793.750147,293.553018,-80.565655,297.236428
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,k12_cost_at_full_attendance,362,976387.547101,1993.055719,326.170021,-89.517395,330.262698
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,modeled_tax_total,362,976387.547101,14676.825391,1212.467152,177.002654,1200.574446
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,payroll,362,976387.547101,4316.046125,235.506884,470.455316,233.420214
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,property_tax_owner,362,976387.547101,493.751379,79.168073,-819.822560,79.821729
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,property_tax_renter_proxy,362,976387.547101,877.672252,56.825228,570.042656,56.684731
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,sales_tax_itep,362,976387.547101,1868.828490,77.942419,48.678846,77.218522
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,sales_tax_share35,362,976387.547101,1153.746510,74.341470,99.396841,73.861548
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,selected_cash_total,362,976387.547101,148.320216,69.908404,-2202.720347,81.330809
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,selected_noncash_total,362,976387.547101,29.995058,6.576287,-115.101855,7.566417
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,snap,362,976387.547101,5.226451,3.038919,-84.948643,4.595567
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,social_security,362,976387.547101,57.192085,45.693595,-1544.662015,57.278897
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,state_after_credits,362,976387.547101,1934.947320,241.587995,-188.964945,242.755590
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_recent_noncit,state_local_total,362,976387.547101,3582.445209,305.212038,-909.390663,306.239025
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,cash_noncash_tax_balance,870,2275777.727232,22406.469029,1322.834873,10402.783767,1345.790062
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,children_5_17,870,2275777.727232,0.162004,0.009339,0.041300,0.009400
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,employer_payroll,870,2275777.727232,5080.322824,179.462798,1563.222602,182.609183
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,extended_balance_after_health,870,2275777.727232,26798.659328,1577.501665,13089.183562,1604.033343
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,extended_balance_after_health_ins,870,2275777.727232,27530.797622,1607.086918,13381.344001,1634.551317
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,extended_balance_base,870,2275777.727232,28542.605296,1565.671014,12325.580245,1592.713954
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,extended_balance_flat090,870,2275777.727232,28243.519094,1569.264205,12229.125805,1596.173329
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,extended_balance_renter,870,2275777.727232,28817.186641,1570.537698,12292.531994,1597.571065
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,extended_balance_sales_itep,870,2275777.727232,29130.676117,1572.637609,12147.851090,1599.859667
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,federal_after_refundable,870,2275777.727232,14372.435059,980.515237,5842.115396,991.664729
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,health_age_birth,870,2275777.727232,1743.945969,64.311180,-763.603317,65.909462
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,health_age_birth_ins,870,2275777.727232,1011.807674,103.088085,-1055.763756,107.983115
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,k12_charged,870,2275777.727232,2467.419836,146.521336,795.735797,148.362276
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,k12_charged_flat090,870,2275777.727232,2766.506038,164.281795,892.190236,166.345883
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,k12_cost_at_full_attendance,870,2275777.727232,3073.895598,182.535328,991.322485,184.828759
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,modeled_tax_total,870,2275777.727232,23074.211589,1308.731718,8574.388852,1327.276627
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,payroll,870,2275777.727232,5360.735982,184.986123,1515.145173,187.162762
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,property_tax_owner,870,2275777.727232,2029.608368,103.031539,716.034429,101.438958
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,property_tax_renter_proxy,870,2275777.727232,274.581345,28.488677,-33.048251,29.005187
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,sales_tax_itep,870,2275777.727232,2081.695732,71.479572,261.546088,72.734189
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,sales_tax_share35,870,2275777.727232,1493.624911,63.481362,439.275243,64.615959
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,selected_cash_total,870,2275777.727232,619.147741,132.339607,-1731.892821,138.562704
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,selected_noncash_total,870,2275777.727232,48.594819,7.404335,-96.502094,8.545744
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,snap,870,2275777.727232,12.086531,5.904771,-78.088563,7.334390
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,social_security,870,2275777.727232,471.092451,120.891847,-1130.761649,127.000439
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,state_after_credits,870,2275777.727232,3341.040548,256.827390,1217.128283,260.602169
adults_25_64,equal_all_members,resource_unit_head,raw,india_born_settled,state_local_total,870,2275777.727232,6864.273827,332.938166,2372.437955,338.323462
adults_25_64,equal_all_members,resource_unit_head,raw,india_second_gen,cash_noncash_tax_balance,209,489721.451463,27915.445176,3424.241019,15911.759914,3465.433736
adults_25_64,equal_all_members,resource_unit_head,raw,india_second_gen,children_5_17,209,489721.451463,0.097180,0.018246,-0.023524,0.018410
adults_25_64,equal_all_members,resource_unit_head,raw,india_second_gen,employer_payroll,209,489721.451463,5470.951616,295.155889,1953.851394,300.194117
adults_25_64,equal_all_members,resource_unit_head,raw,india_second_gen,extended_balance_after_health,209,489721.451463,34057.353649,3867.645149,20347.877883,3914.403870
adults_25_64,equal_all_members,resource_unit_head,raw,india_second_gen,extended_balance_after_health_ins,209,489721.451463,34896.911791,3883.571364,20747.458170,3929.228678
adults_25_64,equal_all_members,resource_unit_head,raw,india_second_gen,extended_balance_base,209,489721.451463,36151.233986,3852.261611,19934.208935,3899.476764
adults_25_64,equal_all_members,resource_unit_head,raw,india_second_gen,extended_balance_flat090,209,489721.451463,35961.006892,3855.351188,19946.613603,3902.623096
