allocation,account,group,survival,horizon,start_age,real_discount_rate,stored_npv,recomputed_npv,abs_diff
shared,partial,third_plus_nh_white,common_total,truncate83,25,0.02,285088.10221901117,285088.10221901117,0.0
shared,partial,third_plus_nh_white,common_total,truncate83,25,0.03,263678.7981375338,263678.7981375338,0.0
shared,partial,third_plus_nh_white,common_total,truncate83,25,0.05,220696.5062429986,220696.5062429986,0.0
shared,partial,third_plus_nh_white,group_specific,full_100plus,0,0.0,385195.6846487165,385195.6846487165,0.0
shared,partial,third_plus_nh_white,group_specific,full_100plus,0,0.02,280830.2245640229,280830.2245640229,0.0
shared,partial,third_plus_nh_white,group_specific,full_100plus,0,0.03,227199.263752895,227199.263752895,0.0
shared,partial,third_plus_nh_white,group_specific,full_100plus,0,0.05,149829.80780550055,149829.80780550055,0.0
shared,partial,third_plus_nh_white,group_specific,full_100plus,25,0.0,227252.81125296128,227252.81125296128,0.0
shared,partial,third_plus_nh_white,group_specific,full_100plus,25,0.02,262224.4438764955,262224.4438764955,0.0
shared,partial,third_plus_nh_white,group_specific,full_100plus,25,0.03,251305.81279531823,251305.81279531826,2.9103830456733704e-11
shared,partial,third_plus_nh_white,group_specific,full_100plus,25,0.05,217029.0854578716,217029.0854578716,0.0
shared,partial,third_plus_nh_white,group_specific,truncate83,0,0.0,464938.80061582674,464938.80061582674,0.0
shared,partial,third_plus_nh_white,group_specific,truncate83,0,0.02,294888.6842530882,294888.6842530882,0.0
shared,partial,third_plus_nh_white,group_specific,truncate83,0,0.03,233190.7905686093,233190.7905686093,0.0
shared,partial,third_plus_nh_white,group_specific,truncate83,0,0.05,150949.6052939918,150949.6052939918,0.0
shared,partial,third_plus_nh_white,group_specific,truncate83,25,0.0,307973.84360806167,307973.84360806167,0.0
shared,partial,third_plus_nh_white,group_specific,truncate83,25,0.02,285571.68345074955,285571.68345074955,0.0
shared,partial,third_plus_nh_white,group_specific,truncate83,25,0.03,264004.5820198738,264004.5820198738,0.0
shared,partial,third_plus_nh_white,group_specific,truncate83,25,0.05,220867.62016414065,220867.62016414065,0.0
shared,partial,all_native,common_total,full_100plus,0,0.0,256428.59025976417,256428.59025976414,2.9103830456733704e-11
shared,partial,all_native,common_total,full_100plus,0,0.02,204484.3296854609,204484.3296854609,0.0
shared,partial,all_native,common_total,full_100plus,0,0.03,165037.26602433092,165037.26602433092,0.0
shared,partial,all_native,common_total,full_100plus,0,0.05,105172.75204559152,105172.75204559151,1.4551915228366852e-11
shared,partial,all_native,common_total,full_100plus,25,0.0,158803.39915098916,158803.39915098916,0.0
shared,partial,all_native,common_total,full_100plus,25,0.02,216290.80540061527,216290.80540061527,0.0
shared,partial,all_native,common_total,full_100plus,25,0.03,212375.3816711068,212375.3816711068,0.0
shared,partial,all_native,common_total,full_100plus,25,0.05,187506.00165578208,187506.00165578208,0.0
shared,partial,all_native,common_total,truncate83,0,0.0,338599.2914970765,338599.2914970765,0.0
shared,partial,all_native,common_total,truncate83,0,0.02,218939.41415451505,218939.41415451502,2.9103830456733704e-11
shared,partial,all_native,common_total,truncate83,0,0.03,171191.79245529196,171191.79245529196,0.0
shared,partial,all_native,common_total,truncate83,0,0.05,106320.97240849654,106320.97240849654,0.0
shared,partial,all_native,common_total,truncate83,25,0.0,242190.70819803077,242190.70819803077,0.0
shared,partial,all_native,common_total,truncate83,25,0.02,240357.0260296705,240357.0260296705,0.0
shared,partial,all_native,common_total,truncate83,25,0.03,225452.38471079385,225452.38471079385,0.0
shared,partial,all_native,common_total,truncate83,25,0.05,191451.8527052189,191451.8527052189,0.0
shared,partial,all_native,group_specific,full_100plus,0,0.0,256428.59025976417,256428.59025976414,2.9103830456733704e-11
shared,partial,all_native,group_specific,full_100plus,0,0.02,204484.3296854609,204484.3296854609,0.0
shared,partial,all_native,group_specific,full_100plus,0,0.03,165037.26602433092,165037.26602433092,0.0
shared,partial,all_native,group_specific,full_100plus,0,0.05,105172.75204559152,105172.75204559151,1.4551915228366852e-11
shared,partial,all_native,group_specific,full_100plus,25,0.0,158803.39915098916,158803.39915098916,0.0
shared,partial,all_native,group_specific,full_100plus,25,0.02,216290.80540061527,216290.80540061527,0.0
shared,partial,all_native,group_specific,full_100plus,25,0.03,212375.3816711068,212375.3816711068,0.0
shared,partial,all_native,group_specific,full_100plus,25,0.05,187506.00165578208,187506.00165578208,0.0
shared,partial,all_native,group_specific,truncate83,0,0.0,338599.2914970765,338599.2914970765,0.0
shared,partial,all_native,group_specific,truncate83,0,0.02,218939.41415451505,218939.41415451502,2.9103830456733704e-11
shared,partial,all_native,group_specific,truncate83,0,0.03,171191.79245529196,171191.79245529196,0.0
shared,partial,all_native,group_specific,truncate83,0,0.05,106320.97240849654,106320.97240849654,0.0
shared,partial,all_native,group_specific,truncate83,25,0.0,242190.70819803077,242190.70819803077,0.0
shared,partial,all_native,group_specific,truncate83,25,0.02,240357.0260296705,240357.0260296705,0.0
shared,partial,all_native,group_specific,truncate83,25,0.03,225452.38471079385,225452.38471079385,0.0
shared,partial,all_native,group_specific,truncate83,25,0.05,191451.8527052189,191451.8527052189,0.0
shared,expanded,mexico_born,common_total,full_100plus,0,0.0,-682530.4718996015,-682530.4718996015,0.0
shared,expanded,mexico_born,common_total,full_100plus,0,0.02,-284572.26235754066,-284572.26235754066,0.0
shared,expanded,mexico_born,common_total,full_100plus,0,0.03,-212237.81008562064,-212237.81008562064,0.0
shared,expanded,mexico_born,common_total,full_100plus,0,0.05,-144620.62419720035,-144620.62419720035,0.0
shared,expanded,mexico_born,common_total,full_100plus,25,0.0,-497788.4330175356,-497788.4330175356,0.0
shared,expanded,mexico_born,common_total,full_100plus,25,0.02,-208538.863510409,-208538.863510409,0.0
shared,expanded,mexico_born,common_total,full_100plus,25,0.03,-140489.6598799197,-140489.65987991967,2.9103830456733704e-11
shared,expanded,mexico_born,common_total,full_100plus,25,0.05,-69221.07788639594,-69221.07788639594,0.0
shared,expanded,mexico_born,common_total,truncate83,0,0.0,-582574.2618234245,-582574.2618234245,0.0
shared,expanded,mexico_born,common_total,truncate83,0,0.02,-266988.4345685481,-266988.4345685481,0.0
shared,expanded,mexico_born,common_total,truncate83,0,0.03,-204751.16183278596,-204751.16183278596,0.0
shared,expanded,mexico_born,common_total,truncate83,0,0.05,-143223.87627999787,-143223.87627999787,0.0
shared,expanded,mexico_born,common_total,truncate83,25,0.0,-396352.2853969727,-396352.2853969727,0.0
shared,expanded,mexico_born,common_total,truncate83,25,0.02,-179263.60884281053,-179263.60884281053,0.0
shared,expanded,mexico_born,common_total,truncate83,25,0.03,-124582.19355288024,-124582.19355288023,1.4551915228366852e-11
shared,expanded,mexico_born,common_total,truncate83,25,0.05,-64421.16367746483,-64421.163677464836,7.275957614183426e-12
shared,expanded,mexico_born,group_specific,full_100plus,0,0.0,-745189.9570582713,-745189.9570582713,0.0
shared,expanded,mexico_born,group_specific,full_100plus,0,0.02,-296836.0573496795,-296836.0573496795,0.0
shared,expanded,mexico_born,group_specific,full_100plus,0,0.03,-217851.15248049313,-217851.15248049313,0.0
shared,expanded,mexico_born,group_specific,full_100plus,0,0.05,-145913.89897141157,-145913.89897141155,2.9103830456733704e-11
shared,expanded,mexico_born,group_specific,full_100plus,25,0.0,-560420.6742853912,-560420.6742853912,0.0
shared,expanded,mexico_born,group_specific,full_100plus,25,0.02,-228404.97044994,-228404.97044994,0.0
shared,expanded,mexico_born,group_specific,full_100plus,25,0.03,-151934.36926869166,-151934.36926869166,0.0
shared,expanded,mexico_born,group_specific,full_100plus,25,0.05,-73198.3014797554,-73198.3014797554,0.0
shared,expanded,mexico_born,group_specific,truncate83,0,0.0,-608778.6170235581,-608778.6170235581,0.0
shared,expanded,mexico_born,group_specific,truncate83,0,0.02,-273137.43693188194,-273137.43693188194,0.0
shared,expanded,mexico_born,group_specific,truncate83,0,0.03,-207818.54756845903,-207818.54756845906,2.9103830456733704e-11
shared,expanded,mexico_born,group_specific,truncate83,0,0.05,-144061.6379720784,-144061.6379720784,0.0
shared,expanded,mexico_born,group_specific,truncate83,25,0.0,-422181.64143763983,-422181.64143763983,0.0
shared,expanded,mexico_born,group_specific,truncate83,25,0.02,-189003.9408696182,-189003.9408696182,0.0
shared,expanded,mexico_born,group_specific,truncate83,25,0.03,-130646.87524659462,-130646.87524659462,0.0
shared,expanded,mexico_born,group_specific,truncate83,25,0.05,-66841.84803269131,-66841.84803269131,0.0
shared,expanded,mexican_second_gen,common_total,full_100plus,0,0.0,-681069.731363104,-681069.731363104,0.0
shared,expanded,mexican_second_gen,common_total,full_100plus,0,0.02,-286417.70174033975,-286417.70174033975,0.0
shared,expanded,mexican_second_gen,common_total,full_100plus,0,0.03,-217462.3165514905,-217462.3165514905,0.0
shared,expanded,mexican_second_gen,common_total,full_100plus,0,0.05,-154025.34422449797,-154025.34422449797,0.0
shared,expanded,mexican_second_gen,common_total,full_100plus,25,0.0,-471083.744984284,-471083.74498428404,5.820766091346741e-11
shared,expanded,mexican_second_gen,common_total,full_100plus,25,0.02,-177482.08479857736,-177482.08479857736,0.0
shared,expanded,mexican_second_gen,common_total,full_100plus,25,0.03,-111746.28758282072,-111746.28758282072,0.0
shared,expanded,mexican_second_gen,common_total,full_100plus,25,0.05,-46888.28958414398,-46888.28958414398,0.0
shared,expanded,mexican_second_gen,common_total,truncate83,0,0.0,-570309.7204493622,-570309.7204493622,0.0
shared,expanded,mexican_second_gen,common_total,truncate83,0,0.02,-266933.31996626174,-266933.31996626174,0.0
shared,expanded,mexican_second_gen,common_total,truncate83,0,0.03,-209166.4713852986,-209166.4713852986,0.0
shared,expanded,mexican_second_gen,common_total,truncate83,0,0.05,-152477.62833535823,-152477.62833535823,0.0
shared,expanded,mexican_second_gen,common_total,truncate83,25,0.0,-358683.8369751749,-358683.8369751749,0.0
shared,expanded,mexican_second_gen,common_total,truncate83,25,0.02,-145042.60430992502,-145042.60430992502,0.0
shared,expanded,mexican_second_gen,common_total,truncate83,25,0.03,-94119.45736736825,-94119.45736736823,1.4551915228366852e-11
shared,expanded,mexican_second_gen,common_total,truncate83,25,0.05,-41569.57502142625,-41569.57502142625,0.0
shared,expanded,mexican_second_gen,group_specific,full_100plus,0,0.0,-750205.8826020303,-750205.8826020303,0.0
shared,expanded,mexican_second_gen,group_specific,full_100plus,0,0.02,-299839.13029046543,-299839.13029046543,0.0
shared,expanded,mexican_second_gen,group_specific,full_100plus,0,0.03,-223567.486748007,-223567.486748007,0.0
shared,expanded,mexican_second_gen,group_specific,full_100plus,0,0.05,-155408.5472354667,-155408.5472354667,0.0
shared,expanded,mexican_second_gen,group_specific,full_100plus,25,0.0,-540293.3552096796,-540293.3552096796,0.0
shared,expanded,mexican_second_gen,group_specific,full_100plus,25,0.02,-199285.46744202677,-199285.46744202677,0.0
shared,expanded,mexican_second_gen,group_specific,full_100plus,25,0.03,-124239.31951772944,-124239.31951772943,1.4551915228366852e-11
shared,expanded,mexican_second_gen,group_specific,full_100plus,25,0.05,-51158.089972167625,-51158.089972167625,0.0
shared,expanded,mexican_second_gen,group_specific,truncate83,0,0.0,-599050.4766548818,-599050.4766548818,0.0
shared,expanded,mexican_second_gen,group_specific,truncate83,0,0.02,-273579.03645421984,-273579.03645421984,0.0
shared,expanded,mexican_second_gen,group_specific,truncate83,0,0.03,-212450.50433437512,-212450.50433437512,0.0
shared,expanded,mexican_second_gen,group_specific,truncate83,0,0.05,-153356.08397835755,-153356.08397835755,0.0
shared,expanded,mexican_second_gen,group_specific,truncate83,25,0.0,-387112.7096524578,-387112.7096524578,0.0
shared,expanded,mexican_second_gen,group_specific,truncate83,25,0.02,-155625.7642279569,-155625.7642279569,0.0
shared,expanded,mexican_second_gen,group_specific,truncate83,25,0.03,-100650.95949070565,-100650.95949070565,0.0
shared,expanded,mexican_second_gen,group_specific,truncate83,25,0.05,-44114.59710030945,-44114.59710030945,0.0
shared,expanded,mexican_third_plus_selfid,common_total,full_100plus,0,0.0,-550808.8324950157,-550808.8324950157,0.0
shared,expanded,mexican_third_plus_selfid,common_total,full_100plus,0,0.02,-182528.16240067215,-182528.16240067215,0.0
shared,expanded,mexican_third_plus_selfid,common_total,full_100plus,0,0.03,-126304.05294898475,-126304.05294898475,0.0
shared,expanded,mexican_third_plus_selfid,common_total,full_100plus,0,0.05,-82967.02299740561,-82967.02299740561,0.0
shared,expanded,mexican_third_plus_selfid,common_total,full_100plus,25,0.0,-435978.63972436776,-435978.63972436776,0.0
shared,expanded,mexican_third_plus_selfid,common_total,full_100plus,25,0.02,-133754.7718462497,-133754.7718462497,0.0
shared,expanded,mexican_third_plus_selfid,common_total,full_100plus,25,0.03,-67851.26794848277,-67851.26794848277,0.0
shared,expanded,mexican_third_plus_selfid,common_total,full_100plus,25,0.05,-5595.610321971124,-5595.610321971124,0.0
shared,expanded,mexican_third_plus_selfid,common_total,truncate83,0,0.0,-435399.3189902388,-435399.31899023877,5.820766091346741e-11
shared,expanded,mexican_third_plus_selfid,common_total,truncate83,0,0.02,-162225.86193196845,-162225.86193196845,0.0
shared,expanded,mexican_third_plus_selfid,common_total,truncate83,0,0.03,-117659.96338233794,-117659.96338233794,0.0
shared,expanded,mexican_third_plus_selfid,common_total,truncate83,0,0.05,-81354.33682722876,-81354.33682722876,0.0
shared,expanded,mexican_third_plus_selfid,common_total,truncate83,25,0.0,-318860.3892448209,-318860.3892448209,0.0
shared,expanded,mexican_third_plus_selfid,common_total,truncate83,25,0.02,-99953.54132399286,-99953.54132399286,0.0
shared,expanded,mexican_third_plus_selfid,common_total,truncate83,25,0.03,-49484.49565391377,-49484.49565391377,0.0
shared,expanded,mexican_third_plus_selfid,common_total,truncate83,25,0.05,-53.625854020257066,-53.625854020257066,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,full_100plus,0,0.0,-623164.3782181356,-623164.3782181356,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,full_100plus,0,0.02,-196511.72625535293,-196511.72625535293,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,full_100plus,0,0.03,-132621.5171431057,-132621.5171431057,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,full_100plus,0,0.05,-84345.88568216981,-84345.88568216981,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,full_100plus,25,0.0,-508591.3222532185,-508591.3222532185,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,full_100plus,25,0.02,-156672.0744197027,-156672.0744197027,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,full_100plus,25,0.03,-80991.19220096999,-80991.19220096999,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,full_100plus,25,0.05,-10086.302731041884,-10086.302731041884,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,truncate83,0,0.0,-465663.7449113803,-465663.7449113803,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,truncate83,0,0.02,-169149.28173021536,-169149.28173021536,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,truncate83,0,0.03,-121037.864149449,-121037.86414944899,1.4551915228366852e-11
shared,expanded,mexican_third_plus_selfid,group_specific,truncate83,0,0.05,-82207.26377309585,-82207.26377309585,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,truncate83,25,0.0,-348980.4334833141,-348980.4334833141,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,truncate83,25,0.02,-111179.61675262246,-111179.61675262246,0.0
shared,expanded,mexican_third_plus_selfid,group_specific,truncate83,25,0.03,-56412.63598166408,-56412.635981664076,7.275957614183426e-12
shared,expanded,mexican_third_plus_selfid,group_specific,truncate83,25,0.05,-2747.1369165081705,-2747.1369165081705,0.0
shared,expanded,mexican_observed_total,common_total,full_100plus,0,0.0,-641270.3811994139,-641270.3811994139,0.0
shared,expanded,mexican_observed_total,common_total,full_100plus,0,0.02,-250976.7027731342,-250976.7027731342,0.0
shared,expanded,mexican_observed_total,common_total,full_100plus,0,0.03,-183912.084012646,-183912.08401264602,2.9103830456733704e-11
shared,expanded,mexican_observed_total,common_total,full_100plus,0,0.05,-124431.64148157663,-124431.64148157663,0.0
shared,expanded,mexican_observed_total,common_total,full_100plus,25,0.0,-477910.1744979543,-477910.1744979543,0.0
shared,expanded,mexican_observed_total,common_total,full_100plus,25,0.02,-182157.5678527702,-182157.5678527702,0.0
shared,expanded,mexican_observed_total,common_total,full_100plus,25,0.03,-114698.74176103926,-114698.74176103926,0.0
shared,expanded,mexican_observed_total,common_total,full_100plus,25,0.05,-46769.44596455634,-46769.44596455634,0.0
shared,expanded,mexican_observed_total,common_total,truncate83,0,0.0,-534189.3316026335,-534189.3316026335,0.0
shared,expanded,mexican_observed_total,common_total,truncate83,0,0.02,-232139.50662354627,-232139.50662354627,0.0
shared,expanded,mexican_observed_total,common_total,truncate83,0,0.03,-175891.79040342977,-175891.79040342977,0.0
shared,expanded,mexican_observed_total,common_total,truncate83,0,0.05,-122935.33391967358,-122935.33391967358,0.0
shared,expanded,mexican_observed_total,common_total,truncate83,25,0.0,-369243.69798803097,-369243.69798803097,0.0
shared,expanded,mexican_observed_total,common_total,truncate83,25,0.02,-150795.5844939531,-150795.58449395307,2.9103830456733704e-11
shared,expanded,mexican_observed_total,common_total,truncate83,25,0.03,-97657.39746210404,-97657.39746210405,1.4551915228366852e-11
shared,expanded,mexican_observed_total,common_total,truncate83,25,0.05,-41627.39575001602,-41627.39575001602,0.0
shared,expanded,mexican_observed_total,group_specific,full_100plus,0,0.0,-708306.2212121157,-708306.2212121157,0.0
shared,expanded,mexican_observed_total,group_specific,full_100plus,0,0.02,-264022.17114312586,-264022.17114312586,0.0
shared,expanded,mexican_observed_total,group_specific,full_100plus,0,0.03,-189850.20960516756,-189850.20960516756,0.0
shared,expanded,mexican_observed_total,group_specific,full_100plus,0,0.05,-125770.57774918462,-125770.57774918462,0.0
shared,expanded,mexican_observed_total,group_specific,full_100plus,25,0.0,-545025.4104847006,-545025.4104847006,0.0
shared,expanded,mexican_observed_total,group_specific,full_100plus,25,0.02,-203386.565465445,-203386.565465445,0.0
shared,expanded,mexican_observed_total,group_specific,full_100plus,25,0.03,-126899.01545954752,-126899.01545954752,0.0
shared,expanded,mexican_observed_total,group_specific,full_100plus,25,0.05,-50975.258333076294,-50975.258333076294,0.0
shared,expanded,mexican_observed_total,group_specific,truncate83,0,0.0,-562171.5342658188,-562171.5342658188,0.0
shared,expanded,mexican_observed_total,group_specific,truncate83,0,0.02,-238634.32234014012,-238634.32234014012,0.0
shared,expanded,mexican_observed_total,group_specific,truncate83,0,0.03,-179102.48454284584,-179102.48454284584,0.0
shared,expanded,mexican_observed_total,group_specific,truncate83,0,0.05,-123786.28831099343,-123786.28831099343,0.0
shared,expanded,mexican_observed_total,group_specific,truncate83,25,0.0,-396932.7534972078,-396932.7534972078,0.0
shared,expanded,mexican_observed_total,group_specific,truncate83,25,0.02,-161177.04592244455,-161177.04592244455,0.0
shared,expanded,mexican_observed_total,group_specific,truncate83,25,0.03,-104094.15719777328,-104094.15719777328,0.0
shared,expanded,mexican_observed_total,group_specific,truncate83,25,0.05,-44165.71937290597,-44165.71937290597,0.0
shared,expanded,third_plus_nh_white,common_total,full_100plus,0,0.0,-84628.08154793645,-84628.08154793645,0.0
shared,expanded,third_plus_nh_white,common_total,full_100plus,0,0.02,75947.91498171554,75947.91498171554,0.0
shared,expanded,third_plus_nh_white,common_total,full_100plus,0,0.03,75925.29674442922,75925.29674442922,0.0
shared,expanded,third_plus_nh_white,common_total,full_100plus,0,0.05,52789.99715919198,52789.99715919198,0.0
shared,expanded,third_plus_nh_white,common_total,full_100plus,25,0.0,-131170.00323581533,-131170.00323581533,0.0
shared,expanded,third_plus_nh_white,common_total,full_100plus,25,0.02,76971.62235608412,76971.62235608412,0.0
shared,expanded,third_plus_nh_white,common_total,full_100plus,25,0.03,109570.16595257724,109570.16595257723,1.4551915228366852e-11
shared,expanded,third_plus_nh_white,common_total,full_100plus,25,0.05,124655.56338803872,124655.56338803872,0.0
shared,expanded,third_plus_nh_white,common_total,truncate83,0,0.0,52043.30438403385,52043.30438403385,0.0
shared,expanded,third_plus_nh_white,common_total,truncate83,0,0.02,99990.50435239312,99990.50435239312,0.0
shared,expanded,third_plus_nh_white,common_total,truncate83,0,0.03,86161.88526574557,86161.88526574557,0.0
shared,expanded,third_plus_nh_white,common_total,truncate83,0,0.05,54699.788191646774,54699.788191646774,0.0
shared,expanded,third_plus_nh_white,common_total,truncate83,25,0.0,7524.91995441872,7524.9199544187195,9.094947017729282e-13
shared,expanded,third_plus_nh_white,common_total,truncate83,25,0.02,117000.04706209106,117000.04706209106,0.0
shared,expanded,third_plus_nh_white,common_total,truncate83,25,0.03,131320.64516668257,131320.64516668255,2.9103830456733704e-11
shared,expanded,third_plus_nh_white,common_total,truncate83,25,0.05,131218.54658627347,131218.54658627347,0.0
shared,expanded,third_plus_nh_white,group_specific,full_100plus,0,0.0,-77770.7790109409,-77770.7790109409,0.0
shared,expanded,third_plus_nh_white,group_specific,full_100plus,0,0.02,77428.01592276126,77428.01592276126,0.0
shared,expanded,third_plus_nh_white,group_specific,full_100plus,0,0.03,76681.67653434166,76681.67653434166,0.0
shared,expanded,third_plus_nh_white,group_specific,full_100plus,0,0.05,53038.04412832424,53038.04412832424,0.0
shared,expanded,third_plus_nh_white,group_specific,full_100plus,25,0.0,-123990.91136122314,-123990.91136122314,0.0
shared,expanded,third_plus_nh_white,group_specific,full_100plus,25,0.02,79138.25385603885,79138.25385603885,0.0
shared,expanded,third_plus_nh_white,group_specific,full_100plus,25,0.03,110796.08732612866,110796.08732612866,0.0
shared,expanded,third_plus_nh_white,group_specific,full_100plus,25,0.05,125081.95254361368,125081.95254361369,1.4551915228366852e-11
shared,expanded,third_plus_nh_white,group_specific,truncate83,0,0.0,54119.48278976354,54119.48278976354,0.0
shared,expanded,third_plus_nh_white,group_specific,truncate83,0,0.02,100679.85285461892,100679.85285461893,1.4551915228366852e-11
shared,expanded,third_plus_nh_white,group_specific,truncate83,0,0.03,86591.29733015342,86591.29733015342,0.0
shared,expanded,third_plus_nh_white,group_specific,truncate83,0,0.05,54890.12103966289,54890.12103966289,0.0
shared,expanded,third_plus_nh_white,group_specific,truncate83,25,0.0,9516.764643415929,9516.764643415929,0.0
shared,expanded,third_plus_nh_white,group_specific,truncate83,25,0.02,117753.16753764322,117753.16753764322,0.0
shared,expanded,third_plus_nh_white,group_specific,truncate83,25,0.03,131799.07896071867,131799.07896071867,0.0
shared,expanded,third_plus_nh_white,group_specific,truncate83,25,0.05,131430.65539026092,131430.65539026092,0.0
shared,expanded,all_native,common_total,full_100plus,0,0.0,-258139.92167065857,-258139.92167065854,2.9103830456733704e-11
shared,expanded,all_native,common_total,full_100plus,0,0.02,-26476.391158830447,-26476.391158830447,0.0
shared,expanded,all_native,common_total,full_100plus,0,0.03,-7035.172735958542,-7035.172735958542,0.0
shared,expanded,all_native,common_total,full_100plus,0,0.05,-6218.727622707318,-6218.727622707318,0.0
shared,expanded,all_native,common_total,full_100plus,25,0.0,-227290.3449718639,-227290.3449718639,0.0
shared,expanded,all_native,common_total,full_100plus,25,0.02,10853.82662886279,10853.82662886279,0.0
shared,expanded,all_native,common_total,full_100plus,25,0.03,53262.340171124924,53262.340171124924,0.0
shared,expanded,all_native,common_total,full_100plus,25,0.05,81854.07912755365,81854.07912755365,0.0
shared,expanded,all_native,common_total,truncate83,0,0.0,-122336.5254959082,-122336.52549590821,1.4551915228366852e-11
shared,expanded,all_native,common_total,truncate83,0,0.02,-2586.494476300333,-2586.494476300333,0.0
shared,expanded,all_native,common_total,truncate83,0,0.03,3136.4039767426666,3136.4039767426666,0.0
shared,expanded,all_native,common_total,truncate83,0,0.05,-4321.06553036166,-4321.06553036166,0.0
shared,expanded,all_native,common_total,truncate83,25,0.0,-89476.26287273767,-89476.26287273767,0.0
shared,expanded,all_native,common_total,truncate83,25,0.02,50628.03380129063,50628.03380129063,0.0
shared,expanded,all_native,common_total,truncate83,25,0.03,74874.6837173746,74874.6837173746,0.0
shared,expanded,all_native,common_total,truncate83,25,0.05,88375.38131001448,88375.38131001448,0.0
shared,expanded,all_native,group_specific,full_100plus,0,0.0,-258139.92167065857,-258139.92167065854,2.9103830456733704e-11
shared,expanded,all_native,group_specific,full_100plus,0,0.02,-26476.391158830447,-26476.391158830447,0.0
shared,expanded,all_native,group_specific,full_100plus,0,0.03,-7035.172735958542,-7035.172735958542,0.0
shared,expanded,all_native,group_specific,full_100plus,0,0.05,-6218.727622707318,-6218.727622707318,0.0
shared,expanded,all_native,group_specific,full_100plus,25,0.0,-227290.3449718639,-227290.3449718639,0.0
shared,expanded,all_native,group_specific,full_100plus,25,0.02,10853.82662886279,10853.82662886279,0.0
shared,expanded,all_native,group_specific,full_100plus,25,0.03,53262.340171124924,53262.340171124924,0.0
shared,expanded,all_native,group_specific,full_100plus,25,0.05,81854.07912755365,81854.07912755365,0.0
shared,expanded,all_native,group_specific,truncate83,0,0.0,-122336.5254959082,-122336.52549590821,1.4551915228366852e-11
shared,expanded,all_native,group_specific,truncate83,0,0.02,-2586.494476300333,-2586.494476300333,0.0
shared,expanded,all_native,group_specific,truncate83,0,0.03,3136.4039767426666,3136.4039767426666,0.0
shared,expanded,all_native,group_specific,truncate83,0,0.05,-4321.06553036166,-4321.06553036166,0.0
shared,expanded,all_native,group_specific,truncate83,25,0.0,-89476.26287273767,-89476.26287273767,0.0
shared,expanded,all_native,group_specific,truncate83,25,0.02,50628.03380129063,50628.03380129063,0.0
shared,expanded,all_native,group_specific,truncate83,25,0.03,74874.6837173746,74874.6837173746,0.0
shared,expanded,all_native,group_specific,truncate83,25,0.05,88375.38131001448,88375.38131001448,0.0
