regressor,outcome,spec,beta,se_hc1,t,p,n,mean_y
foreign_born,bars_severe,"+persons per room, household size",0.015334871936983435,0.004616553822203422,3.3217141026776322,0.0008946631339525157,46825,0.07662624323759512
foreign_born,bars_any,raw,0.07680251766271798,0.005240707575956795,14.654990103830809,1.2517487378242238e-48,46825,0.09662100015888642
foreign_born,bars_any,+income,0.07679309741665329,0.005219078037241928,14.713920134682512,5.2477245097583786e-49,46825,0.09662100015888642
foreign_born,bars_any,"+income, tenure, metro, division, structure age/type",0.022844559030079918,0.004985709789603578,4.582007375903908,4.605336470376844e-06,46825,0.09662100015888642
foreign_born,bars_any,"+persons per room, household size",0.01885130001258254,0.005069356901175953,3.7186768223420117,0.00020026907981742872,46825,0.09662100015888642
foreign_born,agrees_lot_petty_crime,raw,0.01700456056358155,0.005739433216860881,2.962759548038091,0.003048946405477113,46548,0.17630583047066353
foreign_born,agrees_lot_petty_crime,+income,0.016897843744431564,0.005718778286491666,2.954799591434762,0.00312872216356033,46548,0.17630583047066353
foreign_born,agrees_lot_petty_crime,"+income, tenure, metro, division, structure age/type",-0.01819002295928182,0.005817423214705237,-3.1268178861907834,0.0017670935144514345,46548,0.17630583047066353
foreign_born,agrees_lot_petty_crime,"+persons per room, household size",-0.029413747419276902,0.005984514416705401,-4.914976449412546,8.879313268442262e-07,46548,0.17630583047066353
foreign_born,agrees_lot_serious_crime,raw,0.006569234424704123,0.003826771388215566,1.7166519131333253,0.0860427911718123,46804,0.06865618100988076
foreign_born,agrees_lot_serious_crime,+income,0.006527311677131909,0.0037975709929244255,1.7188122853512136,0.08564855779801518,46804,0.06865618100988076
foreign_born,agrees_lot_serious_crime,"+income, tenure, metro, division, structure age/type",-0.0094838066122807,0.003892776209592126,-2.4362578534342165,0.014840101643530935,46804,0.06865618100988076
foreign_born,agrees_lot_serious_crime,"+persons per room, household size",-0.016553848485353496,0.00403824132941872,-4.099271721270883,4.144522284768987e-05,46804,0.06865618100988076
foreign_born,agrees_good_schools,raw,-0.0030050045971866017,0.004241102508764043,-0.7085432599134065,0.478607957676891,42473,0.9157028958789082
foreign_born,agrees_good_schools,+income,-0.002934706898611746,0.004247310748147183,-0.6909564834388352,0.48959288853762095,42473,0.9157028958789082
foreign_born,agrees_good_schools,"+income, tenure, metro, division, structure age/type",0.003666164210420202,0.004468595737154314,0.8204287042432002,0.411971757537954,42473,0.9157028958789082
foreign_born,agrees_good_schools,"+persons per room, household size",0.009290060853569902,0.004665223635448611,1.991343090817674,0.04644318115205749,42473,0.9157028958789082
foreign_born,agrees_good_transit,raw,0.1857895325771165,0.007373642697827719,25.19643820439662,4.382419350337122e-140,45537,0.45278301835294
foreign_born,agrees_good_transit,+income,0.18561436949289298,0.007353645470753775,25.241136553441546,1.417076407978969e-140,45537,0.45278301835294
foreign_born,agrees_good_transit,"+income, tenure, metro, division, structure age/type",0.056714720386525044,0.007048626385630784,8.046208904211856,8.539817142953978e-16,45537,0.45278301835294
foreign_born,agrees_good_transit,"+persons per room, household size",0.0472529233920438,0.007182410925509276,6.57897798971914,4.7369287918677925e-11,45537,0.45278301835294
foreign_born,agrees_high_disaster_risk,raw,-0.010874340710171402,0.004119183569624073,-2.639926219933874,0.00829240778350513,47008,0.09121716461169847
foreign_born,agrees_high_disaster_risk,+income,-0.01093133052489209,0.004120161467897722,-2.6531315847846395,0.007974877526813,47008,0.09121716461169847
foreign_born,agrees_high_disaster_risk,"+income, tenure, metro, division, structure age/type",-0.02128664136020534,0.004316782782305217,-4.931135624303524,8.175294710813291e-07,47008,0.09121716461169847
