convention,line,year,federal_share
high,veterans_readjustment,2014,1.0
high,veterans_readjustment,2015,1.0
high,veterans_readjustment,2016,1.0
high,veterans_readjustment,2017,1.0
high,veterans_readjustment,2018,1.0
high,veterans_readjustment,2019,1.0
high,veterans_readjustment,2020,1.0
high,veterans_readjustment,2021,1.0
high,veterans_readjustment,2022,1.0
high,veterans_readjustment,2023,1.0
high,veterans_readjustment,2024,1.0
high,veterans_other,2005,1.0
high,veterans_other,2006,1.0
high,veterans_other,2007,1.0
high,veterans_other,2008,1.0
high,veterans_other,2009,1.0
high,veterans_other,2010,1.0
high,veterans_other,2011,1.0
high,veterans_other,2012,1.0
high,veterans_other,2013,1.0
high,veterans_other,2014,1.0
high,veterans_other,2015,1.0
high,veterans_other,2016,1.0
high,veterans_other,2017,1.0
high,veterans_other,2018,1.0
high,veterans_other,2019,1.0
high,veterans_other,2020,1.0
high,veterans_other,2021,1.0
high,veterans_other,2022,1.0
high,veterans_other,2023,1.0
high,veterans_other,2024,1.0
high,snap,2005,1.0
high,snap,2006,1.0
high,snap,2007,1.0
high,snap,2008,1.0
high,snap,2009,1.0
high,snap,2010,1.0
high,snap,2011,1.0
high,snap,2012,1.0
high,snap,2013,1.0
high,snap,2014,1.0
high,snap,2015,1.0
high,snap,2016,1.0
high,snap,2017,1.0
high,snap,2018,1.0
high,snap,2019,1.0
high,snap,2020,1.0
high,snap,2021,1.0
high,snap,2022,1.0
high,snap,2023,1.0
high,snap,2024,1.0
high,black_lung,2005,1.0
high,black_lung,2006,1.0
high,black_lung,2007,1.0
high,black_lung,2008,1.0
high,black_lung,2009,1.0
high,black_lung,2010,1.0
high,black_lung,2011,1.0
high,black_lung,2012,1.0
high,black_lung,2013,1.0
high,black_lung,2014,1.0
high,black_lung,2015,1.0
high,black_lung,2016,1.0
high,black_lung,2017,1.0
high,black_lung,2018,1.0
high,black_lung,2019,1.0
high,black_lung,2020,1.0
high,black_lung,2021,1.0
high,black_lung,2022,1.0
high,black_lung,2023,1.0
high,black_lung,2024,1.0
high,refundable_tax_credits,2005,1.0
high,refundable_tax_credits,2006,1.0
high,refundable_tax_credits,2007,1.0
high,refundable_tax_credits,2008,1.0
high,refundable_tax_credits,2009,1.0
high,refundable_tax_credits,2010,1.0
high,refundable_tax_credits,2011,1.0
high,refundable_tax_credits,2012,1.0
high,refundable_tax_credits,2013,1.0
high,refundable_tax_credits,2014,1.0
high,refundable_tax_credits,2015,1.0
high,refundable_tax_credits,2016,1.0
high,refundable_tax_credits,2017,1.0
high,refundable_tax_credits,2018,1.0
high,refundable_tax_credits,2019,1.0
high,refundable_tax_credits,2020,1.0
high,refundable_tax_credits,2021,1.0
high,refundable_tax_credits,2022,1.0
high,refundable_tax_credits,2023,1.0
high,refundable_tax_credits,2024,1.0
high,other_federal_benefits,2005,1.0
high,other_federal_benefits,2006,1.0
high,other_federal_benefits,2007,1.0
high,other_federal_benefits,2008,1.0
high,other_federal_benefits,2009,1.0
high,other_federal_benefits,2010,1.0
high,other_federal_benefits,2011,1.0
high,other_federal_benefits,2012,1.0
high,other_federal_benefits,2013,1.0
high,other_federal_benefits,2014,1.0
high,other_federal_benefits,2015,1.0
high,other_federal_benefits,2016,1.0
high,other_federal_benefits,2017,1.0
high,other_federal_benefits,2018,1.0
high,other_federal_benefits,2019,1.0
high,other_federal_benefits,2020,1.0
high,other_federal_benefits,2021,1.0
high,other_federal_benefits,2022,1.0
high,other_federal_benefits,2023,1.0
high,other_federal_benefits,2024,1.0
high,workers_compensation,2005,0.162691
high,workers_compensation,2006,0.168151
high,workers_compensation,2007,0.173153
high,workers_compensation,2008,0.178375
high,workers_compensation,2009,0.187314
high,workers_compensation,2010,0.190889
high,workers_compensation,2011,0.217692
high,workers_compensation,2012,0.228324
high,workers_compensation,2013,0.23638
high,workers_compensation,2014,0.253807
high,workers_compensation,2015,0.26568
high,workers_compensation,2016,0.278926
high,workers_compensation,2017,0.264879
high,workers_compensation,2018,0.28541
high,workers_compensation,2019,0.274783
high,workers_compensation,2020,0.265202
high,workers_compensation,2021,0.260507
high,workers_compensation,2022,0.258357
high,workers_compensation,2023,0.290515
high,workers_compensation,2024,0.321144
high,ssi,2005,0.863908
high,ssi,2006,0.870411
high,ssi,2007,0.873889
high,ssi,2008,0.87807
high,ssi,2009,0.895799
high,ssi,2010,0.907258
high,ssi,2011,0.911041
high,ssi,2012,0.919379
high,ssi,2013,0.922809
high,ssi,2014,0.924239
high,ssi,2015,0.923139
high,ssi,2016,0.92379
high,ssi,2017,0.922589
high,ssi,2018,0.92395
high,ssi,2019,0.925844
high,ssi,2020,0.925671
high,ssi,2021,0.926212
high,ssi,2022,0.920504
high,ssi,2023,0.920988
high,ssi,2024,0.920671
high,temporary_disability,2005,0.0
high,temporary_disability,2006,0.0
high,temporary_disability,2007,0.0
high,temporary_disability,2008,0.0
high,temporary_disability,2009,0.0
high,temporary_disability,2010,0.0
high,temporary_disability,2011,0.0
high,temporary_disability,2012,0.0
high,temporary_disability,2013,0.0
high,temporary_disability,2014,0.0
high,temporary_disability,2015,0.0
high,temporary_disability,2016,0.0
high,temporary_disability,2017,0.0
high,temporary_disability,2018,0.0
high,temporary_disability,2019,0.0
high,temporary_disability,2020,0.0
high,temporary_disability,2021,0.0
high,temporary_disability,2022,0.0
high,temporary_disability,2023,0.0
high,temporary_disability,2024,0.0
high,other_state_benefits,2005,0.0
high,other_state_benefits,2006,0.0
high,other_state_benefits,2007,0.0
high,other_state_benefits,2008,0.0
high,other_state_benefits,2009,0.0
high,other_state_benefits,2010,0.0
high,other_state_benefits,2011,0.0
high,other_state_benefits,2012,0.0
high,other_state_benefits,2013,0.0
high,other_state_benefits,2014,0.0
high,other_state_benefits,2015,0.0
high,other_state_benefits,2016,0.0
high,other_state_benefits,2017,0.0
high,other_state_benefits,2018,0.0
high,other_state_benefits,2019,0.0
high,other_state_benefits,2020,0.0
high,other_state_benefits,2021,0.0
high,other_state_benefits,2022,0.0
high,other_state_benefits,2023,0.0
high,other_state_benefits,2024,0.0
high,defense,2005,1.0
high,defense,2006,1.0
high,defense,2007,1.0
high,defense,2008,1.0
high,defense,2009,1.0
high,defense,2010,1.0
high,defense,2011,1.0
high,defense,2012,1.0
high,defense,2013,1.0
high,defense,2014,1.0
high,defense,2015,1.0
high,defense,2016,1.0
high,defense,2017,1.0
high,defense,2018,1.0
high,defense,2019,1.0
high,defense,2020,1.0
high,defense,2021,1.0
high,defense,2022,1.0
high,defense,2023,1.0
high,defense,2024,1.0
high,housing_community_services,2005,0.128351
high,housing_community_services,2006,0.107258
high,housing_community_services,2007,0.139125
high,housing_community_services,2008,0.149193
high,housing_community_services,2009,0.160132
high,housing_community_services,2010,0.187775
high,housing_community_services,2011,0.199887
high,housing_community_services,2012,0.20202
high,housing_community_services,2013,0.193972
high,housing_community_services,2014,0.197185
high,housing_community_services,2015,0.189418
high,housing_community_services,2016,0.174585
high,housing_community_services,2017,0.171896
high,housing_community_services,2018,0.158118
high,housing_community_services,2019,0.152371
high,housing_community_services,2020,0.165756
high,housing_community_services,2021,0.151363
high,housing_community_services,2022,0.124062
high,housing_community_services,2023,0.162936
high,housing_community_services,2024,0.190136
high,medicaid_and_chip_other_medical,2005,0.628087
high,medicaid_and_chip_other_medical,2006,0.616508
high,medicaid_and_chip_other_medical,2007,0.609499
high,medicaid_and_chip_other_medical,2008,0.608903
high,medicaid_and_chip_other_medical,2009,0.714624
high,medicaid_and_chip_other_medical,2010,0.71837
high,medicaid_and_chip_other_medical,2011,0.643873
high,medicaid_and_chip_other_medical,2012,0.616747
high,medicaid_and_chip_other_medical,2013,0.6167
high,medicaid_and_chip_other_medical,2014,0.652381
high,medicaid_and_chip_other_medical,2015,0.673766
high,medicaid_and_chip_other_medical,2016,0.681426
high,medicaid_and_chip_other_medical,2017,0.669516
high,medicaid_and_chip_other_medical,2018,0.681218
high,medicaid_and_chip_other_medical,2019,0.694321
high,medicaid_and_chip_other_medical,2020,0.784884
high,medicaid_and_chip_other_medical,2021,0.763912
high,medicaid_and_chip_other_medical,2022,0.773653
high,medicaid_and_chip_other_medical,2023,0.727073
high,medicaid_and_chip_other_medical,2024,0.696572
high,health_services,2005,0.536215
high,health_services,2006,0.540836
high,health_services,2007,0.522704
high,health_services,2008,0.526753
high,health_services,2009,0.564644
high,health_services,2010,0.578392
high,health_services,2011,0.598163
high,health_services,2012,0.609928
high,health_services,2013,0.613058
high,health_services,2014,0.631217
high,health_services,2015,0.641015
high,health_services,2016,0.622652
high,health_services,2017,0.606836
high,health_services,2018,0.593766
high,health_services,2019,0.57315
high,health_services,2020,0.540256
high,health_services,2021,0.580474
high,health_services,2022,0.595726
high,health_services,2023,0.609987
high,health_services,2024,0.586222
high,energy_assistance,2005,0.924368
high,energy_assistance,2006,0.868865
high,energy_assistance,2007,0.930128
high,energy_assistance,2008,0.915886
high,energy_assistance,2009,0.898351
high,energy_assistance,2010,0.934383
high,energy_assistance,2011,0.889827
high,energy_assistance,2012,0.903679
high,energy_assistance,2013,0.929558
high,energy_assistance,2014,0.886421
high,energy_assistance,2015,0.917591
high,energy_assistance,2016,0.912539
high,energy_assistance,2017,0.926185
high,energy_assistance,2018,0.892766
high,energy_assistance,2019,0.92482
high,energy_assistance,2020,0.935155
high,energy_assistance,2021,0.909325
high,energy_assistance,2022,0.892021
high,energy_assistance,2023,0.896687
high,energy_assistance,2024,0.921186
high,general_public_services,2005,0.225168
high,general_public_services,2006,0.214361
high,general_public_services,2007,0.218751
high,general_public_services,2008,0.232551
high,general_public_services,2009,0.243882
high,general_public_services,2010,0.257908
high,general_public_services,2011,0.25403
high,general_public_services,2012,0.262925
high,general_public_services,2013,0.254702
high,general_public_services,2014,0.249572
high,general_public_services,2015,0.257468
high,general_public_services,2016,0.26312
high,general_public_services,2017,0.261804
high,general_public_services,2018,0.259941
high,general_public_services,2019,0.257996
high,general_public_services,2020,0.276921
high,general_public_services,2021,0.236484
high,general_public_services,2022,0.228224
high,general_public_services,2023,0.246431
high,general_public_services,2024,0.252523
high,public_order_safety,2005,0.158008
high,public_order_safety,2006,0.159667
high,public_order_safety,2007,0.154656
high,public_order_safety,2008,0.16135
high,public_order_safety,2009,0.173777
high,public_order_safety,2010,0.177831
high,public_order_safety,2011,0.180642
high,public_order_safety,2012,0.185297
high,public_order_safety,2013,0.172737
high,public_order_safety,2014,0.168573
high,public_order_safety,2015,0.16323
high,public_order_safety,2016,0.164282
high,public_order_safety,2017,0.162711
high,public_order_safety,2018,0.158978
high,public_order_safety,2019,0.149808
high,public_order_safety,2020,0.140747
high,public_order_safety,2021,0.151728
high,public_order_safety,2022,0.153033
high,public_order_safety,2023,0.159766
high,public_order_safety,2024,0.158937
high,economic_affairs_services,2005,0.442514
high,economic_affairs_services,2006,0.435186
high,economic_affairs_services,2007,0.425588
high,economic_affairs_services,2008,0.421905
high,economic_affairs_services,2009,0.44016
high,economic_affairs_services,2010,0.47761
high,economic_affairs_services,2011,0.458905
high,economic_affairs_services,2012,0.443837
high,economic_affairs_services,2013,0.42111
high,economic_affairs_services,2014,0.413468
high,economic_affairs_services,2015,0.416977
high,economic_affairs_services,2016,0.414597
high,economic_affairs_services,2017,0.411693
high,economic_affairs_services,2018,0.414486
high,economic_affairs_services,2019,0.403368
high,economic_affairs_services,2020,0.851992
high,economic_affairs_services,2021,1.0
high,economic_affairs_services,2022,0.401131
high,economic_affairs_services,2023,0.423562
high,economic_affairs_services,2024,0.441526
high,recreation_culture,2005,0.147031
high,recreation_culture,2006,0.140325
high,recreation_culture,2007,0.129697
high,recreation_culture,2008,0.131398
high,recreation_culture,2009,0.139709
high,recreation_culture,2010,0.15267
high,recreation_culture,2011,0.145872
high,recreation_culture,2012,0.150069
high,recreation_culture,2013,0.144036
high,recreation_culture,2014,0.137407
high,recreation_culture,2015,0.12757
high,recreation_culture,2016,0.126683
high,recreation_culture,2017,0.121855
high,recreation_culture,2018,0.120811
high,recreation_culture,2019,0.118007
high,recreation_culture,2020,0.121658
high,recreation_culture,2021,0.123792
high,recreation_culture,2022,0.116725
high,recreation_culture,2023,0.115279
high,recreation_culture,2024,0.113986
high,education_services,2005,0.073384
high,education_services,2006,0.071753
high,education_services,2007,0.063726
high,education_services,2008,0.063298
high,education_services,2009,0.08643
high,education_services,2010,0.101042
high,education_services,2011,0.09095
high,education_services,2012,0.067806
high,education_services,2013,0.059188
high,education_services,2014,0.055908
high,education_services,2015,0.054781
high,education_services,2016,0.052831
high,education_services,2017,0.051886
high,education_services,2018,0.05175
high,education_services,2019,0.048113
high,education_services,2020,0.06064
high,education_services,2021,0.101462
high,education_services,2022,0.099195
high,education_services,2023,0.096783
high,education_services,2024,0.082033
high,education_benefits,2005,0.062145
high,education_benefits,2006,0.061762
high,education_benefits,2007,0.054855
high,education_benefits,2008,0.054565
high,education_benefits,2009,0.077695
high,education_benefits,2010,0.091908
high,education_benefits,2011,0.081011
high,education_benefits,2012,0.057715
high,education_benefits,2013,0.049309
high,education_benefits,2014,0.046502
high,education_benefits,2015,0.045178
high,education_benefits,2016,0.043119
high,education_benefits,2017,0.042132
high,education_benefits,2018,0.042653
high,education_benefits,2019,0.038976
high,education_benefits,2020,0.051727
high,education_benefits,2021,0.092988
high,education_benefits,2022,0.090828
high,education_benefits,2023,0.087983
high,education_benefits,2024,0.072958
high,employment_training,2005,0.078783
high,employment_training,2006,0.074151
high,employment_training,2007,0.062163
high,employment_training,2008,0.062853
high,employment_training,2009,0.073668
high,employment_training,2010,0.086856
high,employment_training,2011,0.099268
high,employment_training,2012,0.08205
high,employment_training,2013,0.064645
high,employment_training,2014,0.058437
high,employment_training,2015,0.055383
high,employment_training,2016,0.052257
high,employment_training,2017,0.050662
high,employment_training,2018,0.053523
high,employment_training,2019,0.048762
high,employment_training,2020,0.748557
high,employment_training,2021,1.0
high,employment_training,2022,0.086713
high,employment_training,2023,0.075465
high,employment_training,2024,0.071176
high,family_and_general_assistance,2005,0.638017
high,family_and_general_assistance,2006,0.639821
high,family_and_general_assistance,2007,0.627734
high,family_and_general_assistance,2008,0.632682
high,family_and_general_assistance,2009,0.656293
high,family_and_general_assistance,2010,0.685044
high,family_and_general_assistance,2011,0.689299
high,family_and_general_assistance,2012,0.685781
high,family_and_general_assistance,2013,0.661299
high,family_and_general_assistance,2014,0.644676
high,family_and_general_assistance,2015,0.622657
high,family_and_general_assistance,2016,0.638518
high,family_and_general_assistance,2017,0.643708
high,family_and_general_assistance,2018,0.629366
high,family_and_general_assistance,2019,0.608328
high,family_and_general_assistance,2020,0.648549
high,family_and_general_assistance,2021,0.799962
high,family_and_general_assistance,2022,0.67265
high,family_and_general_assistance,2023,0.687104
high,family_and_general_assistance,2024,0.670334
high,other_state_welfare,2005,0.638017
high,other_state_welfare,2006,0.639821
high,other_state_welfare,2007,0.627734
high,other_state_welfare,2008,0.632682
high,other_state_welfare,2009,0.656293
high,other_state_welfare,2010,0.685044
high,other_state_welfare,2011,0.689299
high,other_state_welfare,2012,0.685781
high,other_state_welfare,2013,0.661299
high,other_state_welfare,2014,0.644676
high,other_state_welfare,2015,0.622657
high,other_state_welfare,2016,0.638518
high,other_state_welfare,2017,0.643708
high,other_state_welfare,2018,0.629366
high,other_state_welfare,2019,0.608328
high,other_state_welfare,2020,0.648549
high,other_state_welfare,2021,0.799962
high,other_state_welfare,2022,0.67265
high,other_state_welfare,2023,0.687104
high,other_state_welfare,2024,0.670334
high,income_security_services,2005,0.708609
high,income_security_services,2006,0.732252
high,income_security_services,2007,0.697803
high,income_security_services,2008,0.696781
high,income_security_services,2009,0.718993
high,income_security_services,2010,0.749291
high,income_security_services,2011,0.746777
high,income_security_services,2012,0.743817
high,income_security_services,2013,0.726297
high,income_security_services,2014,0.713105
high,income_security_services,2015,0.690375
high,income_security_services,2016,0.706588
high,income_security_services,2017,0.717529
high,income_security_services,2018,0.713148
high,income_security_services,2019,0.681798
high,income_security_services,2020,0.710783
high,income_security_services,2021,0.839798
high,income_security_services,2022,0.733458
high,income_security_services,2023,0.742548
high,income_security_services,2024,0.730316
high,_school_high,2005,0.10244
high,_school_high,2006,0.101884
high,_school_high,2007,0.091564
high,_school_high,2008,0.091653
high,_school_high,2009,0.130983
high,_school_high,2010,0.156253
high,_school_high,2011,0.139213
high,_school_high,2012,0.100015
high,_school_high,2013,0.085888
high,_school_high,2014,0.0812
high,_school_high,2015,0.078617
high,_school_high,2016,0.074765
high,_school_high,2017,0.073006
high,_school_high,2018,0.074125
high,_school_high,2019,0.068082
high,_school_high,2020,0.091066
high,_school_high,2021,0.163023
high,_school_high,2022,0.158817
high,_school_high,2023,0.154366
high,_school_high,2024,0.129
high,_induced_receipts,2005,0.871775
high,_induced_receipts,2006,0.871378
high,_induced_receipts,2007,0.872398
high,_induced_receipts,2008,0.870424
high,_induced_receipts,2009,0.868102
high,_induced_receipts,2010,0.870562
high,_induced_receipts,2011,0.865816
high,_induced_receipts,2012,0.862448
high,_induced_receipts,2013,0.867334
high,_induced_receipts,2014,0.872489
high,_induced_receipts,2015,0.872768
high,_induced_receipts,2016,0.874262
high,_induced_receipts,2017,0.872356
high,_induced_receipts,2018,0.868678
high,_induced_receipts,2019,0.864828
high,_induced_receipts,2020,0.864876
high,_induced_receipts,2021,0.868953
high,_induced_receipts,2022,0.873039
high,_induced_receipts,2023,0.88267
high,_induced_receipts,2024,0.884049
