fiscal_year,state,line,group,total_computable
2023,Indiana,Nursing Facility Services - Sup. Payments,nf,803336869.0
2023,Indiana,Intermediate Care Facility - Public,icf,0.0
2023,Indiana,Intermediate Care - Private,icf,322086223.0
2023,Indiana,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Indiana,Home Health Services,hcbs_other,258356073.0
2023,Indiana,Medicaid - MCO,mco_capitation,8134965812.0
2023,Indiana,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Indiana,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,2355010119.0
2023,Indiana,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,17213962.0
2023,Indiana,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Indiana,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Indiana,All-Inclusive Care Elderly,hcbs_other,28954011.0
2023,Indiana,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2023,Indiana,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Indiana,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2023,Indiana,Case Management - State Wide,hcbs_other,0.0
2023,Indiana,Rehabilitative Services (non-school-based),hcbs_other,265015193.0
2023,Indiana,Private Duty Nursing,hcbs_other,0.0
2023,Indiana,Balance,map_total,17347562587.0
2023,Indiana,Collections,collections,-69171086.0
2023,Iowa,Mental Health Facility Services - Reg. Payments,mhf,834002.0
2023,Iowa,Mental Health Facility - DSH,mhf_dsh,0.0
2023,Iowa,Nursing Facility Services - Reg. Payments,nf,29618888.0
2023,Iowa,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Iowa,Intermediate Care Facility - Public,icf,817587.0
2023,Iowa,Intermediate Care - Private,icf,4066521.0
2023,Iowa,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Iowa,Home Health Services,hcbs_other,9592510.0
2023,Iowa,Medicaid - MCO,mco_capitation,6687033688.0
2023,Iowa,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Iowa,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,43281686.0
2023,Iowa,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,1264834.0
2023,Iowa,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Iowa,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Iowa,All-Inclusive Care Elderly,hcbs_other,33017944.0
2023,Iowa,Personal Care Services - Reg. Payments,hcbs_pc_cfc,20945.0
2023,Iowa,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Iowa,Targeted Case Management Services - Com. Case-Man.,hcbs_other,-65.0
2023,Iowa,Case Management - State Wide,hcbs_other,4125421.0
2023,Iowa,Rehabilitative Services (non-school-based),hcbs_other,456913.0
2023,Iowa,Private Duty Nursing,hcbs_other,11871.0
2023,Iowa,Balance,map_total,6924105326.0
2023,Iowa,Collections,collections,-147344502.0
2023,Kansas,Mental Health Facility Services - Reg. Payments,mhf,516606.0
2023,Kansas,Mental Health Facility - DSH,mhf_dsh,23311563.0
2023,Kansas,Nursing Facility Services - Reg. Payments,nf,11665796.0
2023,Kansas,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Kansas,Intermediate Care Facility - Public,icf,59580965.0
2023,Kansas,Intermediate Care - Private,icf,713.0
2023,Kansas,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Kansas,Home Health Services,hcbs_other,43.0
2023,Kansas,Medicaid - MCO,mco_capitation,4474314537.0
2023,Kansas,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Kansas,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,7709.0
2023,Kansas,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Kansas,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Kansas,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Kansas,All-Inclusive Care Elderly,hcbs_other,51473461.0
2023,Kansas,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2023,Kansas,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Kansas,Targeted Case Management Services - Com. Case-Man.,hcbs_other,26542.0
2023,Kansas,Case Management - State Wide,hcbs_other,0.0
2023,Kansas,Rehabilitative Services (non-school-based),hcbs_other,432449.0
2023,Kansas,Private Duty Nursing,hcbs_other,0.0
2023,Kansas,Balance,map_total,5222302809.0
2023,Kansas,Collections,collections,-28952323.0
2023,Kentucky,Mental Health Facility Services - Reg. Payments,mhf,4515003.0
2023,Kentucky,Mental Health Facility - DSH,mhf_dsh,31615031.0
2023,Kentucky,Nursing Facility Services - Reg. Payments,nf,1318659089.0
2023,Kentucky,Nursing Facility Services - Sup. Payments,nf,550000.0
2023,Kentucky,Intermediate Care Facility - Public,icf,134744555.0
2023,Kentucky,Intermediate Care - Private,icf,43532346.0
2023,Kentucky,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Kentucky,Home Health Services,hcbs_other,17847650.0
2023,Kentucky,Medicaid - MCO,mco_capitation,13033583734.0
2023,Kentucky,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Kentucky,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,1475732274.0
2023,Kentucky,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Kentucky,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Kentucky,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Kentucky,All-Inclusive Care Elderly,hcbs_other,3841056.0
2023,Kentucky,Personal Care Services - Reg. Payments,hcbs_pc_cfc,0.0
2023,Kentucky,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Kentucky,Targeted Case Management Services - Com. Case-Man.,hcbs_other,24893707.0
2023,Kentucky,Case Management - State Wide,hcbs_other,0.0
2023,Kentucky,Rehabilitative Services (non-school-based),hcbs_other,15823781.0
2023,Kentucky,Private Duty Nursing,hcbs_other,9962819.0
2023,Kentucky,Balance,map_total,16320309117.0
2023,Kentucky,Collections,collections,-21488213.0
2023,Louisiana,Mental Health Facility Services - Reg. Payments,mhf,6934906.0
2023,Louisiana,Mental Health Facility - DSH,mhf_dsh,134212525.0
2023,Louisiana,Nursing Facility Services - Reg. Payments,nf,1196628795.0
2023,Louisiana,Nursing Facility Services - Sup. Payments,nf,3795868.0
2023,Louisiana,Intermediate Care Facility - Public,icf,147561335.0
2023,Louisiana,Intermediate Care - Private,icf,286778492.0
2023,Louisiana,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Louisiana,Home Health Services,hcbs_other,10104927.0
2023,Louisiana,Medicaid - MCO,mco_capitation,12936550763.0
2023,Louisiana,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Louisiana,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,993317670.0
2023,Louisiana,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Louisiana,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Louisiana,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Louisiana,All-Inclusive Care Elderly,hcbs_other,14409260.0
2023,Louisiana,Personal Care Services - Reg. Payments,hcbs_pc_cfc,266401938.0
2023,Louisiana,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Louisiana,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2023,Louisiana,Case Management - State Wide,hcbs_other,28547592.0
2023,Louisiana,Rehabilitative Services (non-school-based),hcbs_other,6812.0
2023,Louisiana,Private Duty Nursing,hcbs_other,0.0
2023,Louisiana,Balance,map_total,16387693051.0
2023,Louisiana,Collections,collections,-181119966.0
2023,Maine,Mental Health Facility Services - Reg. Payments,mhf,76954305.0
2023,Maine,Mental Health Facility - DSH,mhf_dsh,57514840.0
2023,Maine,Nursing Facility Services - Reg. Payments,nf,400703957.0
2023,Maine,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Maine,Intermediate Care Facility - Public,icf,1773864.0
2023,Maine,Intermediate Care - Private,icf,51660018.0
2023,Maine,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Maine,Home Health Services,hcbs_other,4815180.0
2023,Maine,Medicaid - MCO,mco_capitation,0.0
2023,Maine,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Maine,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,750012769.0
2023,Maine,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Maine,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Maine,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Maine,All-Inclusive Care Elderly,hcbs_other,0.0
2023,Maine,Personal Care Services - Reg. Payments,hcbs_pc_cfc,170706913.0
2023,Maine,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Maine,Targeted Case Management Services - Com. Case-Man.,hcbs_other,38617226.0
2023,Maine,Case Management - State Wide,hcbs_other,0.0
2023,Maine,Rehabilitative Services (non-school-based),hcbs_other,119323690.0
2023,Maine,Private Duty Nursing,hcbs_other,26280113.0
2023,Maine,Balance,map_total,4182453166.0
2023,Maine,Collections,collections,-81491199.0
2023,Maryland,Mental Health Facility Services - Reg. Payments,mhf,407046772.0
2023,Maryland,Mental Health Facility - DSH,mhf_dsh,67841936.0
2023,Maryland,Nursing Facility Services - Reg. Payments,nf,1438525786.0
2023,Maryland,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Maryland,Intermediate Care Facility - Public,icf,23272750.0
2023,Maryland,Intermediate Care - Private,icf,0.0
2023,Maryland,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Maryland,Home Health Services,hcbs_other,72791549.0
2023,Maryland,Medicaid - MCO,mco_capitation,7511195686.0
2023,Maryland,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Maryland,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,2324652336.0
2023,Maryland,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,41381.0
2023,Maryland,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Maryland,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,524663009.0
2023,Maryland,All-Inclusive Care Elderly,hcbs_other,7085492.0
2023,Maryland,Personal Care Services - Reg. Payments,hcbs_pc_cfc,11222733.0
2023,Maryland,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Maryland,Targeted Case Management Services - Com. Case-Man.,hcbs_other,123852252.0
2023,Maryland,Case Management - State Wide,hcbs_other,0.0
2023,Maryland,Rehabilitative Services (non-school-based),hcbs_other,1174203405.0
2023,Maryland,Private Duty Nursing,hcbs_other,141751115.0
2023,Maryland,Balance,map_total,16988658190.0
2023,Maryland,Collections,collections,-71919661.0
2023,Massachusetts,Mental Health Facility Services - Reg. Payments,mhf,133152251.0
2023,Massachusetts,Mental Health Facility - DSH,mhf_dsh,109200000.0
2023,Massachusetts,Nursing Facility Services - Reg. Payments,nf,1442674620.0
2023,Massachusetts,Nursing Facility Services - Sup. Payments,nf,196124333.0
2023,Massachusetts,Intermediate Care Facility - Public,icf,143584886.0
2023,Massachusetts,Intermediate Care - Private,icf,0.0
2023,Massachusetts,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Massachusetts,Home Health Services,hcbs_other,302992393.0
2023,Massachusetts,Medicaid - MCO,mco_capitation,10003136675.0
2023,Massachusetts,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Massachusetts,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,2223716964.0
2023,Massachusetts,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Massachusetts,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Massachusetts,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Massachusetts,All-Inclusive Care Elderly,hcbs_other,243466816.0
2023,Massachusetts,Personal Care Services - Reg. Payments,hcbs_pc_cfc,1369369174.0
2023,Massachusetts,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Massachusetts,Targeted Case Management Services - Com. Case-Man.,hcbs_other,104974724.0
2023,Massachusetts,Case Management - State Wide,hcbs_other,0.0
2023,Massachusetts,Rehabilitative Services (non-school-based),hcbs_other,407640636.0
2023,Massachusetts,Private Duty Nursing,hcbs_other,25837833.0
2023,Massachusetts,Balance,map_total,23407486687.0
2023,Massachusetts,Collections,collections,-179296788.0
2023,Michigan,Mental Health Facility Services - Reg. Payments,mhf,33632116.0
2023,Michigan,Mental Health Facility - DSH,mhf_dsh,340392035.0
2023,Michigan,Nursing Facility Services - Reg. Payments,nf,1741221886.0
2023,Michigan,Nursing Facility Services - Sup. Payments,nf,421968787.0
2023,Michigan,Intermediate Care Facility - Public,icf,0.0
2023,Michigan,Intermediate Care - Private,icf,0.0
2023,Michigan,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Michigan,Home Health Services,hcbs_other,1489513.0
2023,Michigan,Medicaid - MCO,mco_capitation,12527898350.0
2023,Michigan,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Michigan,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,561077665.0
2023,Michigan,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Michigan,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Michigan,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Michigan,All-Inclusive Care Elderly,hcbs_other,215079295.0
2023,Michigan,Personal Care Services - Reg. Payments,hcbs_pc_cfc,535290286.0
2023,Michigan,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Michigan,Targeted Case Management Services - Com. Case-Man.,hcbs_other,820872.0
2023,Michigan,Case Management - State Wide,hcbs_other,0.0
2023,Michigan,Rehabilitative Services (non-school-based),hcbs_other,506702.0
2023,Michigan,Private Duty Nursing,hcbs_other,30456488.0
2023,Michigan,Balance,map_total,23362147224.0
2023,Michigan,Collections,collections,-370791540.0
2023,Minnesota,Mental Health Facility Services - Reg. Payments,mhf,140021596.0
2023,Minnesota,Mental Health Facility - DSH,mhf_dsh,14974208.0
2023,Minnesota,Nursing Facility Services - Reg. Payments,nf,1091727067.0
2023,Minnesota,Nursing Facility Services - Sup. Payments,nf,0.0
2023,Minnesota,Intermediate Care Facility - Public,icf,378605.0
2023,Minnesota,Intermediate Care - Private,icf,102876342.0
2023,Minnesota,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Minnesota,Home Health Services,hcbs_other,92539904.0
2023,Minnesota,Medicaid - MCO,mco_capitation,9847230280.0
2023,Minnesota,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Minnesota,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,4405690054.0
2023,Minnesota,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,0.0
2023,Minnesota,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Minnesota,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Minnesota,All-Inclusive Care Elderly,hcbs_other,0.0
2023,Minnesota,Personal Care Services - Reg. Payments,hcbs_pc_cfc,949941314.0
2023,Minnesota,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Minnesota,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2023,Minnesota,Case Management - State Wide,hcbs_other,315871105.0
2023,Minnesota,Rehabilitative Services (non-school-based),hcbs_other,35530444.0
2023,Minnesota,Private Duty Nursing,hcbs_other,105706644.0
2023,Minnesota,Balance,map_total,18507329248.0
2023,Minnesota,Collections,collections,-191843563.0
2023,Mississippi,Mental Health Facility Services - Reg. Payments,mhf,19040309.0
2023,Mississippi,Mental Health Facility - DSH,mhf_dsh,0.0
2023,Mississippi,Nursing Facility Services - Reg. Payments,nf,924749926.0
2023,Mississippi,Nursing Facility Services - Sup. Payments,nf,10537992.0
2023,Mississippi,Intermediate Care Facility - Public,icf,116745604.0
2023,Mississippi,Intermediate Care - Private,icf,120091387.0
2023,Mississippi,Intermediate Care Facility - Individuals with Intellectual Disabilities (ICF/IID): Supplemental Payments,icf,0.0
2023,Mississippi,Home Health Services,hcbs_other,2000982.0
2023,Mississippi,Medicaid - MCO,mco_capitation,2844209824.0
2023,Mississippi,Medicaid MCO - Community First Choice,hcbs_pc_cfc,0.0
2023,Mississippi,Home & Community-Based Services - Regular Payment (1915(c) Waiver),hcbs_1915c,637283568.0
2023,Mississippi,Home & Community-Based Services - St. Plan 1915(i) Only Pay.,hcbs_other,16029021.0
2023,Mississippi,Home & Community-Based Services - St. Plan 1915(j) Only Pay.,hcbs_pc_cfc,0.0
2023,Mississippi,Home & Community Based Services State Plan 1915(k) Community First Choice,hcbs_pc_cfc,0.0
2023,Mississippi,All-Inclusive Care Elderly,hcbs_other,0.0
2023,Mississippi,Personal Care Services - Reg. Payments,hcbs_pc_cfc,62672.0
2023,Mississippi,Personal Care Services - SDS 1915(j),hcbs_pc_cfc,0.0
2023,Mississippi,Targeted Case Management Services - Com. Case-Man.,hcbs_other,0.0
2023,Mississippi,Case Management - State Wide,hcbs_other,0.0
2023,Mississippi,Rehabilitative Services (non-school-based),hcbs_other,18767337.0
2023,Mississippi,Private Duty Nursing,hcbs_other,22872025.0
2023,Mississippi,Balance,map_total,6347076756.0
2023,Mississippi,Collections,collections,-22759170.0
2023,Missouri,Mental Health Facility Services - Reg. Payments,mhf,17672584.0
2023,Missouri,Mental Health Facility - DSH,mhf_dsh,208634147.0
