year,sheet,category,measure,state,total,group,value,pct,suppressed,not_calculated
2023,C.1.5 LTSSByLanguage,LTSS,users,Indiana,139727.0,other_language,465.0,0.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Iowa,72647.0,english,71984.0,99.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Iowa,72647.0,spanish,0.0,0.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Iowa,72647.0,other_language,663.0,0.9,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Kansas,61818.0,english,60265.0,97.5,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Kansas,61818.0,spanish,749.0,1.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Kansas,61818.0,other_language,804.0,1.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Kentucky,69400.0,english,68849.0,99.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Kentucky,69400.0,spanish,534.0,0.8,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Kentucky,69400.0,other_language,17.0,0.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Louisiana,105056.0,english,104511.0,99.5,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Louisiana,105056.0,spanish,404.0,0.4,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Louisiana,105056.0,other_language,141.0,0.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Maine,35444.0,english,34055.0,96.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Maine,35444.0,spanish,52.0,0.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Maine,35444.0,other_language,1337.0,3.8,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Maryland,164578.0,english,162552.0,98.8,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Maryland,164578.0,spanish,954.0,0.6,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Maryland,164578.0,other_language,1072.0,0.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Massachusetts,172074.0,english,144979.0,84.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Massachusetts,172074.0,spanish,20228.0,11.8,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Massachusetts,172074.0,other_language,6867.0,4.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Michigan,348920.0,english,345773.0,99.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Michigan,348920.0,spanish,1183.0,0.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Michigan,348920.0,other_language,1964.0,0.6,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Minnesota,253141.0,english,233243.0,92.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Minnesota,253141.0,spanish,2937.0,1.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Minnesota,253141.0,other_language,16961.0,6.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Mississippi,51177.0,english,51177.0,100.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Mississippi,51177.0,spanish,0.0,0.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Mississippi,51177.0,other_language,0.0,0.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Missouri,133045.0,english,131786.0,99.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Missouri,133045.0,spanish,333.0,0.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Missouri,133045.0,other_language,926.0,0.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Montana,16964.0,english,16950.0,99.9,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Montana,16964.0,spanish,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Montana,16964.0,other_language,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Nebraska,27283.0,english,25817.0,94.6,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Nebraska,27283.0,spanish,546.0,2.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Nebraska,27283.0,other_language,920.0,3.4,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Nevada,66593.0,english,60137.0,90.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Nevada,66593.0,spanish,6171.0,9.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Nevada,66593.0,other_language,285.0,0.4,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Hampshire,27865.0,english,27423.0,98.4,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Hampshire,27865.0,spanish,404.0,1.4,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Hampshire,27865.0,other_language,38.0,0.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Jersey,246340.0,english,225590.0,91.6,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Jersey,246340.0,spanish,19901.0,8.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Jersey,246340.0,other_language,849.0,0.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Mexico,100868.0,english,94284.0,93.5,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Mexico,100868.0,spanish,6473.0,6.4,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New Mexico,100868.0,other_language,111.0,0.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New York,1398013.0,english,1136362.0,81.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New York,1398013.0,spanish,170242.0,12.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,New York,1398013.0,other_language,91409.0,6.5,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,North Carolina,206381.0,english,200299.0,97.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,North Carolina,206381.0,spanish,5558.0,2.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,North Carolina,206381.0,other_language,524.0,0.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,North Dakota,19992.0,english,19984.0,100.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,North Dakota,19992.0,spanish,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,North Dakota,19992.0,other_language,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Ohio,632483.0,english,620576.0,98.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Ohio,632483.0,spanish,2602.0,0.4,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Ohio,632483.0,other_language,9305.0,1.5,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Oklahoma,74088.0,english,74069.0,100.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Oklahoma,74088.0,spanish,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Oklahoma,74088.0,other_language,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Oregon,607944.0,english,550983.0,90.6,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Oregon,607944.0,spanish,46796.0,7.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Oregon,607944.0,other_language,10165.0,1.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Pennsylvania,514567.0,english,482064.0,93.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Pennsylvania,514567.0,spanish,20728.0,4.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Pennsylvania,514567.0,other_language,11775.0,2.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Rhode Island,35295.0,english,31985.0,90.6,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Rhode Island,35295.0,spanish,3243.0,9.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Rhode Island,35295.0,other_language,67.0,0.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,South Carolina,132001.0,english,130201.0,98.6,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,South Carolina,132001.0,spanish,1626.0,1.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,South Carolina,132001.0,other_language,174.0,0.1,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,South Dakota,10375.0,english,10288.0,99.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,South Dakota,10375.0,spanish,17.0,0.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,South Dakota,10375.0,other_language,70.0,0.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Tennessee,114129.0,english,112594.0,98.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Tennessee,114129.0,spanish,1535.0,1.3,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Tennessee,114129.0,other_language,0.0,0.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Texas,913002.0,english,792583.0,86.8,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Texas,913002.0,spanish,115546.0,12.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Texas,913002.0,other_language,4873.0,0.5,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Utah,20237.0,english,19360.0,95.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Utah,20237.0,spanish,522.0,2.6,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Utah,20237.0,other_language,355.0,1.8,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Vermont,13296.0,english,13296.0,100.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Vermont,13296.0,spanish,0.0,0.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Vermont,13296.0,other_language,0.0,0.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Virginia,157373.0,english,153767.0,97.7,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Virginia,157373.0,spanish,2146.0,1.4,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Virginia,157373.0,other_language,1460.0,0.9,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Washington,158958.0,english,149677.0,94.2,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Washington,158958.0,spanish,2908.0,1.8,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Washington,158958.0,other_language,6373.0,4.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,West Virginia,120818.0,english,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,West Virginia,120818.0,spanish,0.0,0.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,West Virginia,120818.0,other_language,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Wisconsin,193961.0,english,184306.0,95.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Wisconsin,193961.0,spanish,5748.0,3.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Wisconsin,193961.0,other_language,3907.0,2.0,False,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Wyoming,9029.0,english,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Wyoming,9029.0,spanish,,,True,False
2023,C.1.5 LTSSByLanguage,LTSS,users,Wyoming,9029.0,other_language,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,National,1519234.0,english,1456054.0,95.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,National,1519234.0,spanish,43215.0,2.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,National,1519234.0,other_language,19965.0,1.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Alabama,23054.0,english,23029.0,99.9,False,False
2023,C.1.12 INSTByLanguage,INST,users,Alabama,23054.0,spanish,25.0,0.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Alabama,23054.0,other_language,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Alaska,1495.0,english,1477.0,98.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,Alaska,1495.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Alaska,1495.0,other_language,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Arizona,24214.0,english,22674.0,93.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,Arizona,24214.0,spanish,1247.0,5.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Arizona,24214.0,other_language,293.0,1.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,Arkansas,23097.0,english,23056.0,99.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,Arkansas,23097.0,spanish,41.0,0.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,Arkansas,23097.0,other_language,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,California,149841.0,english,119672.0,79.9,False,False
2023,C.1.12 INSTByLanguage,INST,users,California,149841.0,spanish,18592.0,12.4,False,False
2023,C.1.12 INSTByLanguage,INST,users,California,149841.0,other_language,11577.0,7.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Colorado,13628.0,english,13342.0,97.9,False,False
2023,C.1.12 INSTByLanguage,INST,users,Colorado,13628.0,spanish,177.0,1.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Colorado,13628.0,other_language,109.0,0.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,Connecticut,23699.0,english,22694.0,95.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,Connecticut,23699.0,spanish,868.0,3.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Connecticut,23699.0,other_language,137.0,0.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,Delaware,4806.0,english,4744.0,98.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Delaware,4806.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Delaware,4806.0,other_language,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,District of Columbia,5191.0,english,5154.0,99.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,District of Columbia,5191.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,District of Columbia,5191.0,other_language,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Florida,70490.0,english,67202.0,95.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Florida,70490.0,spanish,2986.0,4.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,Florida,70490.0,other_language,302.0,0.4,False,False
2023,C.1.12 INSTByLanguage,INST,users,Georgia,39840.0,english,39296.0,98.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,Georgia,39840.0,spanish,424.0,1.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Georgia,39840.0,other_language,120.0,0.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Hawaii,3346.0,english,3101.0,92.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Hawaii,3346.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Hawaii,3346.0,other_language,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Idaho,4256.0,english,4217.0,99.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Idaho,4256.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Idaho,4256.0,other_language,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Illinois,89045.0,english,86770.0,97.4,False,False
2023,C.1.12 INSTByLanguage,INST,users,Illinois,89045.0,spanish,1674.0,1.9,False,False
2023,C.1.12 INSTByLanguage,INST,users,Illinois,89045.0,other_language,601.0,0.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Indiana,45755.0,english,45618.0,99.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Indiana,45755.0,spanish,106.0,0.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,Indiana,45755.0,other_language,31.0,0.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Iowa,17686.0,english,17637.0,99.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Iowa,17686.0,spanish,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Iowa,17686.0,other_language,49.0,0.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Kansas,9092.0,english,8935.0,98.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Kansas,9092.0,spanish,66.0,0.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Kansas,9092.0,other_language,91.0,1.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Kentucky,32187.0,english,32130.0,99.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,Kentucky,32187.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Kentucky,32187.0,other_language,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Louisiana,36313.0,english,36174.0,99.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,Louisiana,36313.0,spanish,101.0,0.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Louisiana,36313.0,other_language,38.0,0.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Maine,10539.0,english,10437.0,99.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Maine,10539.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Maine,10539.0,other_language,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Maryland,24153.0,english,23908.0,99.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Maryland,24153.0,spanish,103.0,0.4,False,False
2023,C.1.12 INSTByLanguage,INST,users,Maryland,24153.0,other_language,142.0,0.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,Massachusetts,38110.0,english,35989.0,94.4,False,False
2023,C.1.12 INSTByLanguage,INST,users,Massachusetts,38110.0,spanish,1301.0,3.4,False,False
2023,C.1.12 INSTByLanguage,INST,users,Massachusetts,38110.0,other_language,820.0,2.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,Michigan,42979.0,english,42832.0,99.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Michigan,42979.0,spanish,68.0,0.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,Michigan,42979.0,other_language,79.0,0.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,Minnesota,21127.0,english,20610.0,97.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,Minnesota,21127.0,spanish,140.0,0.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Minnesota,21127.0,other_language,377.0,1.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,Mississippi,21212.0,english,21212.0,100.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Mississippi,21212.0,spanish,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Mississippi,21212.0,other_language,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Missouri,33783.0,english,33705.0,99.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,Missouri,33783.0,spanish,42.0,0.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Missouri,33783.0,other_language,36.0,0.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Montana,3717.0,english,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Montana,3717.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Montana,3717.0,other_language,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Nebraska,8780.0,english,8676.0,98.8,False,False
2023,C.1.12 INSTByLanguage,INST,users,Nebraska,8780.0,spanish,65.0,0.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Nebraska,8780.0,other_language,39.0,0.4,False,False
2023,C.1.12 INSTByLanguage,INST,users,Nevada,6846.0,english,6606.0,96.5,False,False
2023,C.1.12 INSTByLanguage,INST,users,Nevada,6846.0,spanish,226.0,3.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Nevada,6846.0,other_language,14.0,0.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,New Hampshire,5626.0,english,5577.0,99.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,New Hampshire,5626.0,spanish,32.0,0.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,New Hampshire,5626.0,other_language,17.0,0.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,New Jersey,39850.0,english,37842.0,95.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,New Jersey,39850.0,spanish,1956.0,4.9,False,False
2023,C.1.12 INSTByLanguage,INST,users,New Jersey,39850.0,other_language,52.0,0.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,New Mexico,8899.0,english,8534.0,95.9,False,False
2023,C.1.12 INSTByLanguage,INST,users,New Mexico,8899.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,New Mexico,8899.0,other_language,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,New York,139905.0,english,130478.0,93.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,New York,139905.0,spanish,6286.0,4.5,False,False
2023,C.1.12 INSTByLanguage,INST,users,New York,139905.0,other_language,3141.0,2.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,North Carolina,40577.0,english,40294.0,99.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,North Carolina,40577.0,spanish,245.0,0.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,North Carolina,40577.0,other_language,38.0,0.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,North Dakota,4536.0,english,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,North Dakota,4536.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,North Dakota,4536.0,other_language,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Ohio,74808.0,english,74297.0,99.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Ohio,74808.0,spanish,167.0,0.2,False,False
2023,C.1.12 INSTByLanguage,INST,users,Ohio,74808.0,other_language,344.0,0.5,False,False
2023,C.1.12 INSTByLanguage,INST,users,Oklahoma,29687.0,english,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Oklahoma,29687.0,spanish,,,True,False
2023,C.1.12 INSTByLanguage,INST,users,Oklahoma,29687.0,other_language,0.0,0.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Oregon,7093.0,english,6890.0,97.1,False,False
2023,C.1.12 INSTByLanguage,INST,users,Oregon,7093.0,spanish,93.0,1.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Oregon,7093.0,other_language,110.0,1.6,False,False
2023,C.1.12 INSTByLanguage,INST,users,Pennsylvania,80321.0,english,79488.0,99.0,False,False
2023,C.1.12 INSTByLanguage,INST,users,Pennsylvania,80321.0,spanish,596.0,0.7,False,False
2023,C.1.12 INSTByLanguage,INST,users,Pennsylvania,80321.0,other_language,237.0,0.3,False,False
2023,C.1.12 INSTByLanguage,INST,users,Rhode Island,7878.0,english,7680.0,97.5,False,False
