year,sheet,category,measure,state,total,group,value,pct,suppressed,not_calculated
2023,C.1.1 LTSSByAge,LTSS,users,National,9680480.0,age_0_20,2851119.0,29.5,False,False
2023,C.1.1 LTSSByAge,LTSS,users,National,9680480.0,age_21_44,2199939.0,22.7,False,False
2023,C.1.1 LTSSByAge,LTSS,users,National,9680480.0,age_45_64,2114445.0,21.8,False,False
2023,C.1.1 LTSSByAge,LTSS,users,National,9680480.0,age_65plus,2514817.0,26.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,National,9680480.0,age_unknown,160.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Alabama,99119.0,age_0_20,40717.0,41.1,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Alabama,99119.0,age_21_44,,,True,False
2023,C.1.1 LTSSByAge,LTSS,users,Alabama,99119.0,age_45_64,22054.0,22.3,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Alabama,99119.0,age_65plus,22405.0,22.6,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Alabama,99119.0,age_unknown,,,True,False
2023,C.1.1 LTSSByAge,LTSS,users,Alaska,18293.0,age_0_20,6508.0,35.6,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Alaska,18293.0,age_21_44,4550.0,24.9,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Alaska,18293.0,age_45_64,4091.0,22.4,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Alaska,18293.0,age_65plus,3144.0,17.2,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Alaska,18293.0,age_unknown,0.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arizona,165993.0,age_0_20,64113.0,38.6,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arizona,165993.0,age_21_44,41919.0,25.3,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arizona,165993.0,age_45_64,41317.0,24.9,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arizona,165993.0,age_65plus,18644.0,11.2,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arizona,165993.0,age_unknown,0.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arkansas,62760.0,age_0_20,13687.0,21.8,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arkansas,62760.0,age_21_44,8756.0,14.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arkansas,62760.0,age_45_64,16252.0,25.9,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arkansas,62760.0,age_65plus,24065.0,38.3,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Arkansas,62760.0,age_unknown,0.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,California,585720.0,age_0_20,152512.0,26.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,California,585720.0,age_21_44,147666.0,25.2,False,False
2023,C.1.1 LTSSByAge,LTSS,users,California,585720.0,age_45_64,117785.0,20.1,False,False
2023,C.1.1 LTSSByAge,LTSS,users,California,585720.0,age_65plus,167757.0,28.6,False,False
2023,C.1.1 LTSSByAge,LTSS,users,California,585720.0,age_unknown,0.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Colorado,120751.0,age_0_20,35479.0,29.4,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Colorado,120751.0,age_21_44,23241.0,19.2,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Colorado,120751.0,age_45_64,28098.0,23.3,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Colorado,120751.0,age_65plus,33933.0,28.1,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Colorado,120751.0,age_unknown,0.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Connecticut,82831.0,age_0_20,9742.0,11.8,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Connecticut,82831.0,age_21_44,16888.0,20.4,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Connecticut,82831.0,age_45_64,22243.0,26.9,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Connecticut,82831.0,age_65plus,33958.0,41.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Connecticut,82831.0,age_unknown,0.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Delaware,26144.0,age_0_20,5123.0,19.6,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Delaware,26144.0,age_21_44,7974.0,30.5,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Delaware,26144.0,age_45_64,6595.0,25.2,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Delaware,26144.0,age_65plus,6452.0,24.7,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Delaware,26144.0,age_unknown,0.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,District of Columbia,20963.0,age_0_20,,,True,False
2023,C.1.1 LTSSByAge,LTSS,users,District of Columbia,20963.0,age_21_44,,,True,False
2023,C.1.1 LTSSByAge,LTSS,users,District of Columbia,20963.0,age_45_64,7666.0,36.6,False,False
2023,C.1.1 LTSSByAge,LTSS,users,District of Columbia,20963.0,age_65plus,7852.0,37.5,False,False
2023,C.1.1 LTSSByAge,LTSS,users,District of Columbia,20963.0,age_unknown,0.0,0.0,False,False
2023,C.1.1 LTSSByAge,LTSS,users,Florida,260995.0,age_0_20,45940.0,17.6,False,False
