year,sheet,category,measure,state,total,group,value,pct,suppressed,not_calculated
2023,C.1.6 LTSSByRaceEthn,LTSS,users,National,9680473.0,api_nh,518034.0,5.4,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,National,9680473.0,aian_nh,101584.0,1.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,National,9680473.0,black_nh,2058468.0,21.3,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,National,9680473.0,white_nh,4964607.0,51.3,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,National,9680473.0,multi_nh,160214.0,1.7,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,National,9680473.0,hispanic,1877567.0,19.4,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,National,9680473.0,unknown,0.0,0.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alabama,99119.0,api_nh,350.0,0.4,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alabama,99119.0,aian_nh,304.0,0.3,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alabama,99119.0,black_nh,41262.0,41.6,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alabama,99119.0,white_nh,51069.0,51.5,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alabama,99119.0,multi_nh,2498.0,2.5,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alabama,99119.0,hispanic,3637.0,3.7,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alabama,99119.0,unknown,0.0,0.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alaska,18293.0,api_nh,1669.0,9.1,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alaska,18293.0,aian_nh,3646.0,19.9,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alaska,18293.0,black_nh,827.0,4.5,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alaska,18293.0,white_nh,10062.0,55.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alaska,18293.0,multi_nh,1300.0,7.1,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alaska,18293.0,hispanic,789.0,4.3,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Alaska,18293.0,unknown,0.0,0.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arizona,165992.0,api_nh,3650.0,2.2,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arizona,165992.0,aian_nh,9244.0,5.6,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arizona,165992.0,black_nh,9827.0,5.9,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arizona,165992.0,white_nh,74905.0,45.1,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arizona,165992.0,multi_nh,4677.0,2.8,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arizona,165992.0,hispanic,63689.0,38.4,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arizona,165992.0,unknown,0.0,0.0,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arkansas,62760.0,api_nh,564.0,0.9,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arkansas,62760.0,aian_nh,427.0,0.7,False,False
2023,C.1.6 LTSSByRaceEthn,LTSS,users,Arkansas,62760.0,black_nh,18553.0,29.6,False,False
