cbsa,cbsa_title,year,2554_nc_pop,2554_nc_emp,2554_nc_lf,2554_nc_ssi,2554_nc_pa,2554_nc_snap,mx_pre2000_n,mx_pre2000_emp,mx_pre2000_wagesum,mx_pre2000_ftfy_n,mx_pre2000_ftfy_wagesum,mx_pre2000_nc_n,mx_pre2000_nc_wagesum,mx_post2000_n,mx_post2000_emp,mx_post2000_wagesum,mx_post2000_ftfy_n,mx_post2000_ftfy_wagesum,mx_post2000_nc_n,mx_post2000_nc_wagesum,nat_epop,nat_lfp,nat_ssi,nat_pa,nat_snap,mx_pre_ftfy_wage,mx_pre_wage_pp,mx_pre_nc_wage_pp,mx_pre_n,mx_pre_epop,mx_post_ftfy_wage,mx_post_wage_pp,mx_post_nc_wage_pp,mx_post_n,mx_post_epop,nat_pop
14010,"Bloomington, IL",2021,31015.9533,24305.849,25094.8931,1122.7583,1111.6629,6068.068,669.2658,565.2658,30502515.12,565.2658,30502515.12,398.2658,10443515.12,932.8137,783.8137,45214290.1,488.8137,39952190.1,576.1276,30128693.6,78.36563579040467,80.90963014185348,3.6199380658727005,3.584164862667626,19.56434464969355,53961.366705716144,45576.08519664384,26222.475341844565,669.2658,84.46058352301881,81732.95899848962,48470.868405985035,52295.174888340705,932.8137,84.02682121842766,31015.9533
14010,"Bloomington, IL",2024,28658.5013,22604.3968,24409.1595,980.2918999999999,700.0563,5156.4624,520.7068,420.3592,3123676.8,78.641,2494948.8,516.7203,3123676.8,1089.4442,921.4442,52447260.3,769.4442,46887260.3,560.3919,18334176.0,78.87501360721888,85.1724912076962,3.4205972243217055,2.4427526501534116,17.99278457035016,31725.80206253735,5998.916856856871,6045.198533907029,520.7068,80.72857892387808,60936.53094012535,48141.300215284085,32716.704149364046,1089.4442,84.5792928173834,28658.5013
14020,"Bloomington, IN",2005,31658.07,24215.9824,25288.4126,443.17629999999997,1443.8901,0.0,167.0327,36.0327,476477.10000000003,0.0,0.0,167.0327,476477.10000000003,24.9612,24.9612,199689.6,0.0,0.0,24.9612,199689.6,76.49228901193283,79.87983032446387,1.3998841369672883,4.560891109281141,0.0,,2852.597724876626,2852.597724876626,167.0327,21.57224303983591,,8000.0,8000.0,24.9612,100.00000000000001,31658.07
14020,"Bloomington, IN",2008,33453.5708,25878.147100000002,28743.7808,728.3262,1039.6248,4870.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35541074138489,85.92141320830241,2.1771254385794894,3.107664668191415,14.55825277700998,,,,0.0,,,,,0.0,,33453.5708
14020,"Bloomington, IN",2021,25888.064,19909.584,20828.847,1525.7738,278.5918,3188.5425999999998,127.44239999999999,127.44239999999999,3933317.82,16.4424,381317.82,127.44239999999999,3933317.82,549.0,549.0,10899440.0,85.0,2902000.0,549.0,10899440.0,76.90642297546854,80.4573374046047,5.893734657021862,1.0761399539185317,12.316651411244965,23191.129032258064,30863.49456695731,30863.49456695731,127.44239999999999,100.0,34141.17647058824,19853.260473588343,19853.260473588343,549.0,100.0,25888.064
14020,"Bloomington, IN",2024,26106.1639,20028.7049,20854.5213,959.9023,150.0088,2553.8277,40.1962,40.1962,933164.1,30.613,933164.1,40.1962,933164.1,519.8775,519.8775,15916605.84,251.8775,12807805.84,458.6515,15255365.04,76.72021433987857,79.88351478939424,3.676918231559865,0.5746106573704611,9.78247018513509,30482.608695652172,23215.231788079473,23215.231788079473,40.1962,100.0,50849.34478069696,30616.06982414126,33261.34339471254,519.8775,100.0,26106.1639
14100,"Bloomsburg-Berwick, PA",2005,25420.9013,19742.1317,21571.5372,411.83810000000005,325.3654,0.0,57.816,24.09,26499.0,0.0,0.0,57.816,26499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.66102179862521,84.85748379031705,1.6200767043613833,1.2799129195312993,0.0,,458.3333333333333,458.3333333333333,57.816,41.666666666666664,,,,0.0,,25420.9013
14100,"Bloomsburg-Berwick, PA",2008,23379.966800000002,18711.355900000002,19532.269,639.4832,459.6884,2424.0828,468.9825,326.01800000000003,7527510.600000001,326.01800000000003,7090650.600000001,468.9825,7527510.600000001,22.0825,0.0,0.0,0.0,0.0,22.0825,0.0,80.03157600719948,83.54275763984403,2.735175825827092,1.9661636132006823,10.36820462893044,21749.26108374384,16050.728118853049,16050.728118853049,468.9825,69.51602671741483,,0.0,0.0,22.0825,0.0,23379.966800000002
14100,"Bloomsburg-Berwick, PA",2021,19496.3349,14239.6649,15375.9958,471.46320000000003,327.1518,3177.5686,115.19220000000001,46.8924,1594341.6,46.8924,1594341.6,115.19220000000001,1594341.6,7.6455,7.6455,208569.24000000002,7.6455,208569.24000000002,7.6455,208569.24000000002,73.0376502713851,78.86608369658238,2.41821451271849,1.678016928197104,16.298286915455066,34000.0,13840.707964601768,13840.707964601768,115.19220000000001,40.7079646017699,27280.000000000004,27280.000000000004,27280.000000000004,7.6455,100.0,19496.3349
14100,"Bloomsburg-Berwick, PA",2024,18261.1296,14535.648399999998,15381.687999999998,836.8052,704.1972,4336.6903999999995,272.5968,32.2812,893113.2,8.710799999999999,374564.39999999997,272.5968,893113.2,56.364,56.364,1260094.0799999998,27.1572,950501.9999999999,56.364,1260094.0799999998,79.59884584576848,84.23185387173419,4.582439412729429,3.8562630868136436,23.74820449223469,43000.0,3276.315789473684,3276.315789473684,272.5968,11.842105263157896,34999.99999999999,22356.363636363636,22356.363636363636,56.364,100.0,18261.1296
14260,"Boise City, ID",2005,148739.1125,116067.661,121080.234,3513.0935,4432.6735,0.0,12061.4655,8026.6275000000005,178528859.2,0.0,0.0,11798.315,176426951.2,1586.2785,875.0,8491000.0,0.0,0.0,1483.2785,8491000.0,78.0343912567046,81.40443489603315,2.361916405814241,2.9801666995962477,0.0,,14801.589342522266,14953.571861744662,12061.4655,66.54769687812812,,5352.780107654488,5724.4812757685095,1586.2785,55.160553458929186,148739.1125
14260,"Boise City, ID",2008,156294.77850000001,123451.536,132481.979,4731.9375,3406.3705,18405.874499999998,9008.4455,7197.8605,166145735.9,4628.0905,122619236.85,8349.4455,126492935.9,4199.257,3329.146,55679903.05,865.962,21890507.0,4199.257,55679903.05,78.9863469431258,84.76417463939781,3.027572351049462,2.17945252726405,11.776384775387744,26494.56333016824,18443.330305988977,15149.86065841139,9008.4455,79.90124933319517,25278.830941773427,13259.465436385533,13259.465436385533,4199.257,79.27940585679802,156294.77850000001
14260,"Boise City, ID",2021,165806.9544,129426.219,135976.201,3361.7922,3865.9752,23871.9375,8600.5569,7003.5885,259985383.56,5049.740699999999,201857232.3,7610.968699999999,222342689.56,10649.5447,8416.3812,296945116.27,4827.852000000001,221984035.2,8240.2722,189485036.27,78.05837786982475,82.00874413986583,2.0275338945614214,2.331612213727508,14.397428374693071,39973.78168348328,30228.90105639555,29213.45472883104,8600.5569,81.43180239874933,45979.875770839695,27883.362588261636,22994.997212592083,10649.5447,79.03043216486053,165806.9544
14260,"Boise City, ID",2024,168650.3347,135709.7109,141191.1833,4189.4029,3681.3668,20399.1947,9135.8832,7755.0097000000005,426693189.06,6956.0097000000005,397241201.06,7684.656,343115137.54,7583.0156,4838.725,186565592.14,2989.6361,130917065.48,6961.1104000000005,159612012.46,80.46809461801797,83.7182941564598,2.4840762441724342,2.182839901591965,12.095555420205162,57107.62609488598,46705.19310710977,44649.381512978594,9135.8832,84.88516687691454,43790.3012610799,24603.086948680415,22929.102296668072,7583.0156,63.810036207758834,168650.3347
14460,"Boston-Cambridge-Newton, MA-NH",2005,806911.825,613035.1977,656908.6915,23929.6771,18782.72,0.0,5452.4234,4116.2858,124618552.64,0.0,0.0,4534.8704,93656552.64,3523.0,1429.0,60709800.0,0.0,0.0,2647.0,24627800.0,75.97300952926301,81.41021994565516,2.965587609278127,2.3277289312249203,0.0,,22855.626479777784,20652.531247640505,5452.4234,75.49461034152263,,17232.41555492478,9304.042312051379,3523.0,40.56202100482543,806911.825
14460,"Boston-Cambridge-Newton, MA-NH",2008,766756.6844,604330.8984000001,645108.2755,27315.2002,20484.6743,75312.0185,4142.8109,3350.8109,152680960.94,2397.0,127798000.0,3182.8109,97447560.94,3449.0,2566.0,86637000.0,1765.0,76869000.0,1864.0,24771800.0,78.8165151599427,84.13467904812698,3.5624339188349694,2.6716003546848244,9.822153498268218,53315.811430955364,36854.43642624383,30616.823933837855,4142.8109,80.88254523034105,43551.841359773374,25119.454914467962,13289.59227467811,3449.0,74.3983763409684,766756.6844
14460,"Boston-Cambridge-Newton, MA-NH",2021,549863.9496,408654.695,447590.0107,26959.7594,24147.4668,121623.8777,1856.0122,1488.0122,153657488.0,1019.0122,145716488.0,913.0,24250000.0,4781.412,3955.4120000000003,267459690.0,3094.492,210387290.0,1033.026,29535240.0,74.31923756727039,81.40013743865197,4.902987260687293,4.391534818306625,22.118903737638302,142997.78550246995,82789.05063231805,26560.78860898138,1856.0122,80.17254412444056,67987.66647320465,55937.38627836296,28590.993837521997,4781.412,82.72476833203245,549863.9496
14460,"Boston-Cambridge-Newton, MA-NH",2024,526942.048,409691.6105,431843.7965,25078.2085,16889.437,111988.6655,3382.0,2502.0,279744400.0,1593.0,223062800.0,1367.0,46586400.0,6089.0,3935.0,283838900.0,3251.0,257835800.0,1908.0,23621200.0,77.74889327108701,81.95280641183525,4.759196688740999,3.2051792154571053,21.25255821300486,140026.8675455116,82715.6712004731,34079.29773226043,3382.0,73.97989355410999,79309.68932636111,46615.027098045655,12380.083857442349,6089.0,64.62473312530793,526942.048
14500,"Boulder, CO",2005,46297.1589,34830.1705,37921.4871,378.19370000000004,985.4633,0.0,7115.5661,6596.5774,150562200.292,0.0,0.0,6777.5999,133639892.692,1614.8904,1365.8904,28323339.06,0.0,0.0,1398.8982,26031471.66,75.23176654367013,81.9088859899781,0.8168831716366941,2.128561068139324,0.0,,21159.5533195876,19717.878698032913,7115.5661,92.70629078970961,,17538.86149796915,18608.55325998704,1614.8904,84.58099695186745,46297.1589
14500,"Boulder, CO",2008,45242.9369,35817.8516,37316.699,594.8214,885.1392,2013.8013,6963.2868,4771.1714999999995,131733576.33,4153.2333,122578291.95,6501.467900000001,105444339.53,1627.0315999999998,1453.8636,30076772.85,87.9912,3959604.0,1627.0315999999998,30076772.85,79.16783050394768,82.48071755925288,1.3147276475767427,1.9564141071487338,4.451084385726515,29513.943257172672,18918.303972486097,16218.543435398642,6963.2868,68.51895716833033,45000.0,18485.672220502667,18485.672220502667,1627.0315999999998,89.3568139672272,45242.9369
14500,"Boulder, CO",2021,43646.2728,34366.0653,36828.1906,609.0485,1979.6412,3797.4719,2001.1748,1385.6751000000002,97293807.47999999,1045.4421,92425059.16,1759.0906999999997,55592837.28,1291.5634,1095.9348,35653521.88,606.268,24759173.2,878.8956999999999,21356214.12,78.73768616503722,84.37877563740105,1.3954192670490755,4.535647772425599,8.700564003256654,88407.6307621436,48618.3453239567,31603.16706807671,2001.1748,69.24308161386003,40838.660790277565,27604.933586690364,24298.917516606354,1291.5634,84.8533490496866,43646.2728
14500,"Boulder, CO",2024,35210.7023,27054.322699999997,27969.3885,1314.0507,953.0814,6584.126,2020.2373,1910.2373,50400310.69,1737.3948,46107878.19,1879.3948,45083878.19,1425.5723,1259.9923,71069150.4,695.9922999999999,53109150.4,1240.6048,61169145.4,76.83551003752628,79.43433863288777,3.7319639034862426,2.706794632721654,18.69921804996204,26538.51513196655,24947.718117074663,23988.50852944788,2020.2373,94.55509508709694,76307.09477676694,49853.0663088782,49305.90740903146,1425.5723,88.38501561793812,35210.7023
14540,"Bowling Green, KY",2005,43652.7921,32262.361,33853.3033,1851.1562,714.1654,0.0,477.88300000000004,451.59079999999994,74645209.12,0.0,0.0,477.88300000000004,74645209.12,79.5872,79.5872,1432569.6,0.0,0.0,79.5872,1432569.6,73.90675246177437,77.55128978336303,4.240636419680472,1.636013106249852,0.0,,156199.75835089342,156199.75835089342,477.88300000000004,94.49819307236288,,18000.000000000004,18000.000000000004,79.5872,100.0,43652.7921
14540,"Bowling Green, KY",2008,47274.8315,33962.4962,35688.2811,2905.795,1050.8744,7739.038499999999,590.9295,590.9295,8853169.23,414.2798,7446590.58,590.9295,8853169.23,618.9326000000001,337.535,4109470.86,169.1228,2742916.0,618.9326000000001,4109470.86,71.84054415931658,75.49108049174114,6.146600437909546,2.2229045914209125,16.370314297154074,17974.785591766722,14981.76894198039,14981.76894198039,590.9295,100.0,16218.487394957981,6639.609644087255,6639.609644087255,618.9326000000001,54.535017221584376,47274.8315
14540,"Bowling Green, KY",2021,40292.422999999995,29489.309999999998,31860.307999999997,1374.0610000000001,960.391,8948.196,260.0,142.0,1846000.0,142.0,1846000.0,260.0,1846000.0,345.111,313.288,18539320.1,46.288000000000004,650320.1,345.111,18539320.1,73.1882269775635,79.0727030737268,3.4102218176355397,2.3835523616934133,22.208135757931462,13000.0,7100.0,7100.0,260.0,54.61538461538461,14049.431818181816,53719.875923978085,53719.875923978085,345.111,90.7789088148451,40292.422999999995
14540,"Bowling Green, KY",2024,42938.774,31660.738,32951.924,1665.27,142.66,8050.688,29.464000000000002,29.464000000000002,279400.0,2.794,279400.0,29.464000000000002,279400.0,1417.08,1342.15,55146636.8,1129.91,46771497.2,1306.388,51297849.6,73.73461105340363,76.7416507979478,3.8782430071245164,0.3322405059818429,18.74922651494428,100000.0,9482.758620689654,9482.758620689654,29.464000000000002,100.0,41394.0023541698,38915.68351822057,39266.932641757274,1417.08,94.71236627431055,42938.774
14740,"Bremerton-Silverdale, WA",2005,70589.0,51807.0,55050.0,1928.0,1224.0,0.0,1096.0,738.0,19270000.0,0.0,0.0,659.0,17295000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.39245491507175,77.98665514456927,2.7313037442094377,1.733981215203502,0.0,,17582.116788321167,26244.309559939302,1096.0,67.33576642335767,,,,0.0,,70589.0
14740,"Bremerton-Silverdale, WA",2008,67647.0,50597.0,53149.0,1813.0,1277.0,8911.0,1161.0,933.0,25150000.0,573.0,18216000.0,1161.0,25150000.0,114.0,114.0,3420000.0,114.0,3420000.0,114.0,3420000.0,74.79563025706979,78.56815527665677,2.680089287034163,1.8877407719484973,13.172794063299186,31790.575916230366,21662.360034453057,21662.360034453057,1161.0,80.36175710594316,30000.0,30000.0,30000.0,114.0,100.0,67647.0
14740,"Bremerton-Silverdale, WA",2021,63550.0,47671.0,49435.0,2023.0,1097.0,11608.0,1083.0,591.0,24680000.0,209.0,15048000.0,978.0,24260000.0,852.0,425.0,15538800.0,291.0,12350000.0,852.0,15538800.0,75.01337529504328,77.78914240755311,3.183320220298977,1.7261998426435878,18.265932336742722,72000.0,22788.55032317636,24805.725971370142,1083.0,54.57063711911357,42439.86254295533,18238.028169014084,18238.028169014084,852.0,49.882629107981224,63550.0
14740,"Bremerton-Silverdale, WA",2024,60304.0,46748.0,47638.0,2071.0,1731.0,11326.0,847.0,483.0,21374400.0,367.0,14642400.0,648.0,11990400.0,690.0,690.0,41172200.0,424.0,31596200.0,672.0,39912200.0,77.52056248341735,78.99641814804988,3.434266383656142,2.870456354470682,18.781507031042718,39897.54768392371,25235.419126328215,18503.703703703704,847.0,57.02479338842975,74519.3396226415,59669.85507246377,59393.15476190476,690.0,100.0,60304.0
14860,"Bridgeport-Stamford-Norwalk, CT",2005,136610.0,101963.0,110360.0,3253.0,3657.0,0.0,2747.0,2141.0,58242500.0,0.0,0.0,2642.0,52362500.0,974.0,866.0,42499200.0,0.0,0.0,864.0,20499200.0,74.63802064270551,80.78471561379108,2.381231242222385,2.676963619061562,0.0,,21202.220604295595,19819.265707797123,2747.0,77.93957044048052,,43633.675564681726,23725.925925925927,974.0,88.91170431211499,136610.0
14860,"Bridgeport-Stamford-Norwalk, CT",2008,121877.0,91526.0,99292.0,3648.0,2494.0,14489.0,4708.0,4061.0,177374500.0,2963.0,148924100.0,4148.0,113082500.0,2204.0,1204.0,28477660.0,577.0,18651400.0,2047.0,23578660.0,75.09702404883612,81.4690220468177,2.9931816503524047,2.046325393634566,11.888215167751094,50261.25548430644,37675.12744265081,27261.933461909353,4708.0,86.25743415463042,32324.78336221837,12920.89836660617,11518.641914997557,2204.0,54.62794918330309,121877.0
14860,"Bridgeport-Stamford-Norwalk, CT",2021,95049.0,71009.0,76937.0,2982.0,2984.0,19761.0,2152.0,1648.0,92900000.0,741.0,48250000.0,1813.0,59390000.0,5531.0,4438.0,200542700.0,2189.0,171015800.0,4293.0,99548700.0,74.70778230176015,80.94456543467054,3.1373291670612,3.1394333449063114,20.79032919862387,65114.709851551954,43169.14498141264,32757.859900717045,2152.0,76.57992565055763,78125.07994518045,36257.946121858615,23188.60936408106,5531.0,80.2386548544567,95049.0
15180,"Brownsville-Harlingen, TX",2005,70432.0,45135.0,48015.0,1674.0,1935.0,0.0,44631.0,22152.0,424386000.0,0.0,0.0,41682.0,355911900.0,7363.0,3191.0,45213600.0,0.0,0.0,6295.0,27396100.0,64.08308723307587,68.17213766469787,2.3767605633802815,2.7473307587460245,0.0,,9508.771929824561,8538.743342449978,44631.0,49.63366270081334,,6140.649191905473,4352.041302621128,7363.0,43.33831318755942,70432.0
15180,"Brownsville-Harlingen, TX",2008,72232.0,51318.0,53466.0,1796.0,1002.0,16847.0,41036.0,27458.0,524779880.0,18633.0,435708500.0,37264.0,418159780.0,10465.0,5304.0,118800640.0,3272.0,104442700.0,8422.0,80451640.0,71.04607376232141,74.01982500830657,2.4864326060471815,1.3871968102779932,23.323457747258832,23383.700960661194,12788.280534165124,11221.548411335338,41036.0,66.91197972511941,31920.140586797064,11352.1872909699,9552.557587271433,10465.0,50.683229813664596,72232.0
15180,"Brownsville-Harlingen, TX",2021,81797.0,59675.0,65494.0,2722.0,2439.0,28355.0,20021.0,13452.0,415335530.0,11091.0,349566700.0,16903.0,303837630.0,22668.0,15792.0,447808900.0,10294.0,375768300.0,19124.0,363488700.0,72.95499834957272,80.06895118402875,3.327750406494126,2.981771947626441,34.66508551658374,31518.050671715806,20744.99425603117,17975.36709459859,20021.0,67.1894510763698,36503.623469982515,19755.112934533263,19006.93892491111,22668.0,69.66649020645845,81797.0
15180,"Brownsville-Harlingen, TX",2024,80269.0,58584.0,62686.0,2531.0,1244.0,20818.0,18034.0,14300.0,600828020.0,11374.0,546623900.0,14881.0,400242520.0,25775.0,16914.0,484577200.0,12612.0,380294700.0,20926.0,328551300.0,72.98458931841682,78.09490587898192,3.153147541392069,1.5497888350421707,25.935292578704107,48059.07332512749,33316.40346013087,26896.211276123915,18034.0,79.29466563158478,30153.401522359658,18800.27934044617,15700.62601548313,25775.0,65.62172647914646,80269.0
15260,"Brunswick, GA",2005,30143.5631,21812.665399999998,23030.6038,601.2973999999999,278.6975,0.0,149.1206,90.1488,1305410.7599999998,0.0,0.0,149.1206,1305410.7599999998,660.0341,614.8148,7069143.714000001,0.0,0.0,660.0341,7069143.714000001,72.36259803672645,76.4030573412869,1.9947787791550093,0.9245672088446638,0.0,,8754.060538919504,8754.060538919504,149.1206,60.45361941944976,,10710.270445117912,10710.270445117912,660.0341,93.1489448802721,30143.5631
15260,"Brunswick, GA",2008,30762.1881,22875.7696,24440.391200000002,548.2147,346.65930000000003,3580.2419999999997,256.94169999999997,211.07689999999997,5811484.899999999,193.8152,5688090.22,246.13989999999998,5638656.1,483.9653,281.424,5276338.720000001,154.1865,3115578.48,434.50530000000003,5276338.720000001,74.36327196764005,79.44945632784815,1.7821056753761935,1.1269006576290976,11.638450387084134,29348.008928092324,22617.91254591995,22908.338306792193,256.94169999999997,82.14972501544123,20206.558161706766,10902.307913397924,12143.32418960137,483.9653,58.14962353705936,30762.1881
15260,"Brunswick, GA",2021,30255.809800000003,22128.406600000002,22850.9938,764.7012,845.5934,6126.4479,49.2943,0.0,0.0,0.0,0.0,49.2943,0.0,743.335,512.2188,8344640.100000001,258.56280000000004,5402230.5,743.335,8344640.100000001,73.13771056294782,75.52596989157433,2.5274524299792493,2.794813312185747,20.24883135007016,,0.0,0.0,49.2943,0.0,20893.301356575652,11225.948058412425,11225.948058412425,743.335,68.90820424169452,30255.809800000003
15260,"Brunswick, GA",2024,26989.14,20350.4834,21867.3484,457.1286,473.9952,3885.392,94.8908,87.8684,1350344.6,26.3872,1287440.0,82.01639999999999,62904.6,1278.6971999999998,1271.3555999999999,31660126.64,997.1383999999999,28210521.64,979.4237999999999,31660126.64,75.40248929754709,81.02276841722262,1.6937501528392531,1.756244178213904,14.396131184617218,48790.32258064516,14230.511282442556,766.9758731180594,94.8908,92.59949331231269,28291.480540715314,24759.674643848444,32325.257605543182,1278.6971999999998,99.42585312613494,26989.14
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2005,321348.0,233382.0,256163.0,9845.0,7567.0,0.0,141.0,141.0,4664000.0,0.0,0.0,0.0,0.0,70.0,70.0,4200000.0,0.0,0.0,0.0,0.0,72.6259382351843,79.71513748335138,3.0636568455381705,2.3547680396330457,0.0,,33078.014184397165,,141.0,100.0,,60000.0,,70.0,100.0,321348.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2008,295309.0,225770.0,242776.0,10508.0,10843.0,49871.0,649.0,567.0,7234800.0,233.0,3634800.0,583.0,6046800.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,76.45212303045285,82.21083678452062,3.558306722788672,3.671747220707801,16.8877345424623,15600.0,11147.611710323576,10371.869639794168,649.0,87.36517719568567,,0.0,,82.0,0.0,295309.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2021,221258.0,157638.0,174473.0,11638.0,7615.0,54430.0,234.0,234.0,11022000.0,51.0,6630000.0,183.0,4392000.0,690.0,430.0,9483000.0,244.0,8758000.0,435.0,2623000.0,71.24623742418353,78.85500185304035,5.259922805051117,3.4416834645526944,24.600240443283408,130000.0,47102.5641025641,24000.0,234.0,100.0,35893.44262295082,13743.478260869566,6029.885057471264,690.0,62.31884057971015,221258.0
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2024,210016.0,162888.0,173324.0,9231.0,8251.0,45698.0,1510.0,555.0,62807000.0,555.0,34014000.0,1368.0,59967000.0,1112.0,996.0,36594700.0,936.0,34002700.0,1032.0,33930700.0,77.5598049672406,82.52895017522475,4.395379399664788,3.928748285844888,21.759294529940576,61286.48648648649,41594.03973509934,43835.52631578947,1510.0,36.75496688741722,36327.67094017094,32908.902877697845,32878.58527131783,1112.0,89.56834532374101,210016.0
15500,"Burlington, NC",2005,40279.0,32412.0,34337.0,222.0,159.0,0.0,2528.0,1551.0,31408800.0,0.0,0.0,2445.0,29250800.0,461.0,243.0,6964300.0,0.0,0.0,461.0,6964300.0,80.46873060403685,85.24789592591674,0.5511556890687455,0.39474664217085825,0.0,,12424.367088607594,11963.517382413087,2528.0,61.35284810126582,,15106.941431670282,15106.941431670282,461.0,52.711496746203906,40279.0
15500,"Burlington, NC",2008,41742.0,33742.0,35224.0,279.0,1160.0,5127.0,4457.0,2792.0,83996500.0,2637.0,75020200.0,4457.0,83996500.0,1428.0,1399.0,14430600.0,909.0,11728200.0,1428.0,14430600.0,80.83465095108045,84.3850318623928,0.6683915480810694,2.778975612093335,12.28259307172632,28449.07091391733,18845.9726273278,18845.9726273278,4457.0,62.643033430558674,12902.310231023102,10105.46218487395,10105.46218487395,1428.0,97.96918767507003,41742.0
15500,"Burlington, NC",2021,35278.0,26322.0,27853.0,849.0,1025.0,6709.0,2736.0,1922.0,52028000.0,1640.0,44059000.0,2736.0,52028000.0,1396.0,1170.0,29209000.0,424.0,15148000.0,1396.0,29209000.0,74.61307330347525,78.95288848574182,2.406599013549521,2.9054935087023073,19.017517999886614,26865.243902439026,19016.081871345028,19016.081871345028,2736.0,70.24853801169591,35726.41509433962,20923.352435530087,20923.352435530087,1396.0,83.810888252149,35278.0
15500,"Burlington, NC",2024,38297.0,32766.0,33635.0,605.0,2139.0,6897.0,1916.0,1373.0,28674000.0,1354.0,28476000.0,1787.0,28674000.0,4204.0,3444.0,112036900.0,2604.0,101531200.0,3442.0,79707400.0,85.55761547901925,87.82672271979528,1.5797582056035722,5.585293887249654,18.00924354388072,21031.019202363368,14965.553235908143,16045.886961387801,1916.0,71.65970772442589,38990.47619047619,26650.071360608945,23157.292271934923,4204.0,81.92197906755472,38297.0
15680,"California-Lexington Park, MD",2005,30298.554,24140.1456,25190.4168,632.4156,392.1084,0.0,156.62879999999998,109.962,0.0,0.0,0.0,156.62879999999998,0.0,219.924,219.924,3518784.0,0.0,0.0,219.924,3518784.0,79.67424980083209,83.14065681154288,2.0872798087987965,1.294148889085598,0.0,,0.0,0.0,156.62879999999998,70.2054794520548,,16000.0,16000.0,219.924,100.0,30298.554
15680,"California-Lexington Park, MD",2008,30390.2784,25237.083599999998,26013.7908,647.9712,430.7292,1655.3304,132.4908,75.6324,0.0,75.6324,0.0,132.4908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.04327873482067,85.5990539395651,2.1321660547867833,1.4173256142332673,5.44690765320531,0.0,0.0,0.0,132.4908,57.08502024291498,,,,0.0,,30390.2784
15680,"California-Lexington Park, MD",2021,24510.3331,19425.7283,20154.5795,407.8096,845.988,2902.9319,75.922,75.922,1822128.0,0.0,0.0,75.922,1822128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.25526030488749,82.22890899838485,1.6638272451711396,3.451556519238003,11.843706440692966,,24000.0,24000.0,75.922,100.0,,,,0.0,,24510.3331
15680,"California-Lexington Park, MD",2024,27006.064,22564.235,23286.572,597.268,820.248,2815.867,118.0,118.0,12390000.0,118.0,12390000.0,118.0,12390000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.55247547365659,86.22719697324276,2.211606993155315,3.0372734064467894,10.426795256058048,105000.0,105000.0,105000.0,118.0,100.0,,,,0.0,,27006.064
15940,"Canton-Massillon, OH",2005,131140.0,97235.0,104639.0,2309.0,5032.0,0.0,374.0,286.0,10529600.0,0.0,0.0,210.0,4441600.0,250.0,154.0,7138000.0,0.0,0.0,168.0,1152000.0,74.1459508921763,79.79182552996798,1.76071374104011,3.83712063443648,0.0,,28154.010695187168,21150.47619047619,374.0,76.47058823529412,,28552.0,6857.142857142857,250.0,61.6,131140.0
15940,"Canton-Massillon, OH",2008,126786.0,98980.0,106898.0,2354.0,2909.0,19160.0,37.0,37.0,222000.0,0.0,0.0,37.0,222000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.06855646522487,84.31372549019608,1.8566718722887385,2.294417364693263,15.112078620667898,,6000.0,6000.0,37.0,100.0,,,,0.0,,126786.0
15940,"Canton-Massillon, OH",2021,98900.0,78932.0,82983.0,3674.0,3971.0,20332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,14317000.0,130.0,14317000.0,130.0,14317000.0,79.80990899898887,83.90596562184024,3.7148634984833167,4.015166835187058,20.558139534883722,,,,0.0,,110130.76923076923,110130.76923076923,110130.76923076923,130.0,100.0,98900.0
15940,"Canton-Massillon, OH",2024,96454.0,77580.0,80878.0,3431.0,767.0,14205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.43212308457917,83.85136956476663,3.5571360441246607,0.7951977108258859,14.727227486677588,,,,0.0,,,,,0.0,,96454.0
15980,"Cape Coral-Fort Myers, FL",2005,121634.0,97019.0,101046.0,2092.0,1344.0,0.0,7678.0,5909.0,145700700.0,0.0,0.0,7511.0,140999700.0,3767.0,3173.0,54871800.0,94.0,32900.0,3630.0,52679800.0,79.76305967081572,83.07381159873061,1.7199138398802967,1.1049542068829439,0.0,,18976.387079968743,18772.427106909865,7678.0,76.96014587132066,350.0,14566.445447305548,14512.341597796143,3767.0,84.23148393947439,121634.0
