design,window,outcome,treat,geo,natl_shift,estimator,n,coef,se,lo,hi,first_stage_F
aux-levelctl,2018-2023,col_epop,all foreign-born,fixed-2013-PUMS,3102690.0,OLS+ctl,341,0.09861018288396009,0.06600571677241714,-0.030758644763728887,0.22797901053164907,
aux-levelctl,2018-2023,col_epop,all foreign-born,fixed-2013-PUMS,3102690.0,first-stage,341,-0.43240571737408634,0.18769383215832203,-0.8002788685247033,-0.06453256622346937,5.307412616463412
aux-levelctl,2018-2023,col_epop,all foreign-born,fixed-2013-PUMS,3102690.0,reduced-form+ctl,341,-0.20322726372782973,0.0925396482023572,-0.3846016413464566,-0.021852886109202857,5.307412616463412
aux-levelctl,2018-2023,col_epop,all foreign-born,fixed-2013-PUMS,3102690.0,IV+ctl,341,0.4699920828105606,0.20699867218184956,0.06428214048652231,0.8757020251345988,5.307412616463412
aux-levelctl,2018-2023,col_epop,all foreign-born,fixed-2013-PUMS,3102690.0,PLACEBO reduced-form on prior dy,341,0.20879063093999756,0.09403232993196825,0.024490650890952065,0.3930906109890431,5.307412616463412
aux,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,OLS,341,0.02816313217192276,0.05832978328133393,-0.08616114228551831,0.14248740662936382,
aux,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,first-stage,341,-0.43315947354906276,0.18805188010523974,-0.8017343857803769,-0.06458456131774853,5.305670494489784
aux,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,reduced-form,341,0.08786263633204755,0.0704721057172652,-0.05026015278849147,0.22598542545258657,5.305670494489784
aux,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,IV,341,-0.2028413129514428,0.19868967893280465,-0.5922659277595667,0.18658330185668104,5.305670494489784
aux,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,-0.042200378058194876,0.1933447196716181,-0.4211490652155592,0.3367483090991695,5.305670494489784
aux,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,PLACEBO reduced-form on prior dy,341,-0.05469373312097033,0.08187939741437958,-0.21517440312899633,0.10578693688705565,5.305670494489784
aux-levelctl,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,OLS+ctl,341,0.03358748278428675,0.04887621666653575,-0.06220814158269966,0.12938310715127316,
aux-levelctl,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,first-stage,341,-0.43301822335748225,0.18800028391208048,-0.801492008908465,-0.06454443780649954,5.305121532155964
aux-levelctl,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,reduced-form+ctl,341,0.07538445427727405,0.0691634660806118,-0.060173448286682724,0.21094235684123083,5.305121532155964
aux-levelctl,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,IV+ctl,341,-0.17409071999966486,0.20266849749543037,-0.5713136758915545,0.2231322358922248,5.305121532155964
aux-levelctl,2018-2023,col_lfp,all foreign-born,fixed-2013-PUMS,3102690.0,PLACEBO reduced-form on prior dy,341,-0.05469373312097033,0.08187939741437958,-0.21517440312899633,0.10578693688705565,5.305121532155964
aux-pubshare,2018-2023,ssi_rate,all foreign-born,published-ACS,3102690.0,OLS,345,0.06953006313859376,0.038600024604478124,-0.0061245948885433055,0.14518472116573083,
aux-pubshare,2018-2023,ssi_rate,all foreign-born,published-ACS,3102690.0,first-stage,345,0.04559675401577895,0.16470995662620688,-0.277228828866741,0.3684223368982989,0.0766351740271765
aux-pubshare,2018-2023,ssi_rate,all foreign-born,published-ACS,3102690.0,reduced-form,345,0.08444125205365725,0.037909254748412634,0.010140478066014466,0.15874202604130006,0.0766351740271765
aux-pubshare,2018-2023,ssi_rate,all foreign-born,published-ACS,3102690.0,IV,345,1.8519136696536265,6.144909270457023,-10.191887188708437,13.89571452801569,0.0766351740271765
aux-pubshare,2018-2023,ssi_rate,all foreign-born,published-ACS,3102690.0,Z-ON-BASELINE-LEVEL (exogeneity test),345,0.2761759499542159,0.08374445678356146,0.11203983075356441,0.4403120691548674,0.0766351740271765
aux-pubshare,2018-2023,nc_epop,all foreign-born,published-ACS,3102690.0,OLS,345,-0.11454411351290708,0.1191706850163496,-0.34811436415791935,0.11902613713210519,
aux-pubshare,2018-2023,nc_epop,all foreign-born,published-ACS,3102690.0,first-stage,345,0.04559675401577895,0.16470995662620688,-0.277228828866741,0.3684223368982989,0.0766351740271765
aux-pubshare,2018-2023,nc_epop,all foreign-born,published-ACS,3102690.0,reduced-form,345,-0.38590461759988515,0.10995922941325263,-0.6014207470176377,-0.17038848818213262,0.0766351740271765
aux-pubshare,2018-2023,nc_epop,all foreign-born,published-ACS,3102690.0,IV,345,-8.463423020558253,29.799169587958282,-66.86872218215777,49.94187614104126,0.0766351740271765
aux-pubshare,2018-2023,nc_epop,all foreign-born,published-ACS,3102690.0,Z-ON-BASELINE-LEVEL (exogeneity test),345,0.28522462629847745,0.19566998568641783,-0.09828149850236939,0.6687307510993243,0.0766351740271765
aux,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,OLS,341,0.023171504830715808,0.052181803645713204,-0.07910295096322296,0.12544596062465457,
aux,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.4063734457222354,0.37537464056228004,2.6706526695104986,4.142094221933973,82.34830387576818
aux,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form,341,-0.04436769061646756,0.2532766251322902,-0.5407807540016087,0.45204537276867357,82.34830387576818
aux,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,IV,341,-0.013024905026835898,0.07480015103450435,-0.1596305070926209,0.1335806970389491,82.34830387576818
aux,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,-1.9149761096085545,0.6556066825866841,-3.1999415955022386,-0.6300106237148706,82.34830387576818
aux,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,0.6809048980936557,0.2759799451777396,0.13999414508994756,1.221815651097364,82.34830387576818
aux-levelctl,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,OLS+ctl,341,0.03503022316748372,0.05024894913915008,-0.0634559074062354,0.13351635374120285,
aux-levelctl,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.6338538989576277,0.3744019466987142,2.9000395676864628,4.367668230228793,94.20169737341132
aux-levelctl,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form+ctl,341,-0.3367461517599708,0.2767768165010163,-0.8792187438576141,0.2057264403376725,94.20169737341132
aux-levelctl,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,IV+ctl,341,-0.09266914992277697,0.07993699746576463,-0.2493427859879452,0.06400448614239126,94.20169737341132
aux-levelctl,2018-2023,ssi_rate,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,0.6809048980936557,0.2759799451777396,0.13999414508994756,1.221815651097364,94.20169737341132
aux,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,OLS,341,-0.01875740877672662,0.09035404016508661,-0.19584807335798185,0.1583332558045286,
aux,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.4063734457222354,0.37537464056228004,2.6706526695104986,4.142094221933973,82.34830387576818
aux,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form,341,-0.8590539448598209,0.5259847470936099,-1.8899651055807052,0.1718572158610634,82.34830387576818
aux,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,IV,341,-0.25219018365077706,0.16842089447702782,-0.5822890710697726,0.0779087037682184,82.34830387576818
aux,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,-1.641416931252696,0.5470422362262178,-2.7136000122783352,-0.5692338502270566,82.34830387576818
aux,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,0.586033579351757,0.33341465125963676,-0.06744712903511318,1.2395142877386274,82.34830387576818
aux-levelctl,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,OLS+ctl,341,-0.03222474288953983,0.08632023596141798,-0.2014092965109183,0.13695981073183863,
aux-levelctl,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.5151523407643652,0.36310950075553233,2.8034707968392025,4.226833884689528,93.71585634142234
aux-levelctl,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form+ctl,341,-1.304778789168369,0.5712625876248125,-2.4244328866281584,-0.1851246917085798,93.71585634142234
aux-levelctl,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,IV+ctl,341,-0.3711869821507216,0.17971939198174985,-0.723430517758388,-0.018943446543055298,93.71585634142234
aux-levelctl,2018-2023,pa_rate,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,0.586033579351757,0.33341465125963676,-0.06744712903511318,1.2395142877386274,93.71585634142234
aux,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,OLS,341,-0.28064977588924633,0.42901870055815133,-1.121510977677397,0.5602114258989043,
aux,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.4063734457222354,0.37537464056228004,2.6706526695104986,4.142094221933973,82.34830387576818
aux,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form,341,-7.636913417892004,2.624659790681485,-12.781152079298153,-2.492674756485857,82.34830387576818
aux,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,IV,341,-2.2419483769410338,0.8992862907909674,-4.004517118681944,-0.4793796352001236,82.34830387576818
aux,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,-0.020084094757081283,4.0307030011448735,-7.920116809378541,7.879948619864379,82.34830387576818
aux,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,-2.1557032826001796,1.1693006042917198,-4.447490354112872,0.13608378891251238,82.34830387576818
aux-levelctl,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,OLS+ctl,341,-0.27208215039196626,0.3914333623015949,-1.0392774428505107,0.4951131420665783,
aux-levelctl,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.4064469227750713,0.38120527366280277,2.6592983156792425,4.1535955298709,79.85193647285138
aux-levelctl,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form+ctl,341,-7.639923372022949,2.117344929363096,-11.789843176423123,-3.490003567622776,79.85193647285138
aux-levelctl,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,IV+ctl,341,-2.242783623294816,0.7636009936874758,-3.7394140694812656,-0.7461531771083663,79.85193647285138
aux-levelctl,2018-2023,snap_rate,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,-2.1557032826001796,1.1693006042917198,-4.447490354112872,0.13608378891251238,79.85193647285138
aux,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,OLS,341,0.07119281156903708,0.13548620555467253,-0.1943552717201117,0.3367408948581858,
aux,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.4063734457222354,0.37537464056228004,2.6706526695104986,4.142094221933973,82.34830387576818
aux,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form,341,0.5586394723052256,0.8489850016053035,-1.1053405542558492,2.2226194988663006,82.34830387576818
aux,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,IV,341,0.16399830529643644,0.25194755914626615,-0.3298098366230203,0.6578064472158932,82.34830387576818
aux,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,2.6814707236968918,2.172490166881718,-1.5765317601586872,6.939473207552471,82.34830387576818
aux,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,-1.8777068583883734,0.7945225209166427,-3.4349423842909648,-0.32047133248578197,82.34830387576818
aux-levelctl,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,OLS+ctl,341,0.031147991248285434,0.11213858545020076,-0.18863959751137538,0.25093558000794625,
aux-levelctl,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.468465581567938,0.3842745197354367,2.715301362710056,4.22162980042582,81.4688529353263
aux-levelctl,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form+ctl,341,1.1727990716976562,0.5397468625995777,0.11491466023399477,2.2306834831613176,81.4688529353263
aux-levelctl,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,IV+ctl,341,0.33813196184795524,0.1655634753646499,0.013633512977956952,0.6626304107179535,81.4688529353263
aux-levelctl,2018-2023,nc_epop,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,-1.8777068583883734,0.7945225209166427,-3.4349423842909648,-0.32047133248578197,81.4688529353263
aux,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,OLS,341,0.03887113392312698,0.09696096144094678,-0.1511688584075056,0.2289111262537596,
aux,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.4063734457222354,0.37537464056228004,2.6706526695104986,4.142094221933973,82.34830387576818
aux,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form,341,-0.048961640371509615,0.5630434334355382,-1.1525064916369399,1.0545832108939206,82.34830387576818
aux,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,IV,341,-0.01437353864797064,0.16471781577511246,-0.3372145251792946,0.30846744788335334,82.34830387576818
aux,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,1.6840019515040812,1.8394553902271726,-1.921264364509248,5.289268267517411,82.34830387576818
aux,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,-1.4254451687503027,0.6918212451651742,-2.7813898930136993,-0.06950044448690629,82.34830387576818
aux-levelctl,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,OLS+ctl,341,0.0026537209489552764,0.08188948364000652,-0.15784671769803948,0.16315415959595003,
aux-levelctl,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.443240048520235,0.3822037642056594,2.6941344359215034,4.192345661118966,81.16049404355547
aux-levelctl,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form+ctl,341,0.2874954299310133,0.39749253187425726,-0.49157561666617045,1.066566476528197,81.16049404355547
aux-levelctl,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,IV+ctl,341,0.08349561049470089,0.1148461107981479,-0.1415986304341656,0.3085898514235674,81.16049404355547
aux-levelctl,2018-2023,nc_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,-1.4254451687503027,0.6918212451651742,-2.7813898930136993,-0.06950044448690629,81.16049404355547
aux,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,OLS,341,0.08869753261813945,0.11683647024215299,-0.14029774113726617,0.3176928063735451,
aux,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.4063734457222354,0.37537464056228004,2.6706526695104986,4.142094221933973,82.34830387576818
aux,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form,341,0.5790219016227647,0.6873593614520146,-0.768177691259633,1.9262214945051623,82.34830387576818
aux,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,IV,341,0.16998192090474085,0.19786233028081063,-0.21782112034281692,0.5577849621522986,82.34830387576818
aux,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,4.870834197249195,1.0562326839641147,2.800656177385453,6.941012217112937,82.34830387576818
aux,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,-0.5988624640006805,0.6053825424454038,-1.7853904440629627,0.5876655160616016,82.34830387576818
aux-levelctl,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,OLS+ctl,341,0.24633800701168113,0.11932639393764956,0.012462572488849355,0.4802134415345129,
aux-levelctl,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.3427941872888205,0.37448759052735714,2.6088119971980173,4.076776377379623,79.67909903351966
aux-levelctl,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form+ctl,341,2.1083404303863706,0.5475941325312303,1.035075652479706,3.1816052082930355,79.67909903351966
aux-levelctl,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,IV+ctl,341,0.6307120068604992,0.1592150975598305,0.3186561498482004,0.9427678638727981,79.67909903351966
aux-levelctl,2018-2023,col_epop,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,-0.5988624640006805,0.6053825424454038,-1.7853904440629627,0.5876655160616016,79.67909903351966
aux,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,OLS,341,0.017040172399571993,0.10176870266042051,-0.18242281956821782,0.21650316436736178,
aux,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.4063734457222354,0.37537464056228004,2.6706526695104986,4.142094221933973,82.34830387576818
aux,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form,341,-0.03944606503958936,0.6745474397269755,-1.3615347527681643,1.2826426226889855,82.34830387576818
aux,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,IV,341,-0.01158007648548498,0.1979135128790937,-0.39948343378231277,0.3763232808113428,82.34830387576818
aux,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),341,2.982196994077368,1.1129735813521129,0.8008088588826667,5.16358512927207,82.34830387576818
aux,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,0.09108748322024682,0.6268257134645966,-1.1374683397539862,1.31964330619448,82.34830387576818
aux-levelctl,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,OLS+ctl,341,0.13308168663452408,0.09619441142519991,-0.055455895272896044,0.3216192685419442,
aux-levelctl,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,first-stage,341,3.3571414247173204,0.3721563116687895,2.6277284572272297,4.086554392207411,81.3745305420724
aux-levelctl,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,reduced-form+ctl,341,0.8683842545184118,0.644582905775616,-0.39497502585197075,2.1317435348887943,81.3745305420724
aux-levelctl,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,IV+ctl,341,0.2586677606502268,0.18139862814425317,-0.09686701735748326,0.6142025386579368,81.3745305420724
aux-levelctl,2018-2023,col_lfp,Mexico-born,fixed-2013-PUMS,-253688.0,PLACEBO reduced-form on prior dy,341,0.09108748322024682,0.6268257134645966,-1.1374683397539862,1.31964330619448,81.3745305420724
aux-pubshare,2018-2023,ssi_rate,Mexico-born,published-ACS,-253688.0,OLS,28,0.049320610581043915,0.09801723711762217,-0.1427896440336181,0.24143086519570595,
aux-pubshare,2018-2023,ssi_rate,Mexico-born,published-ACS,-253688.0,first-stage,28,2.055922806205451,0.26390768257052816,1.538673253123787,2.573172359287115,60.68893861009742
aux-pubshare,2018-2023,ssi_rate,Mexico-born,published-ACS,-253688.0,reduced-form,28,0.07525294345990013,0.22190245806114667,-0.3596678824208571,0.5101737693406574,60.68893861009742
aux-pubshare,2018-2023,ssi_rate,Mexico-born,published-ACS,-253688.0,IV,28,0.03660300047879306,0.10368150883304056,-0.1666090226967379,0.23981502365432403,60.68893861009742
aux-pubshare,2018-2023,ssi_rate,Mexico-born,published-ACS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),28,-2.1222157910316213,1.3817581332758404,-4.8304119675975645,0.585980385534322,60.68893861009742
aux-pubshare,2018-2023,nc_epop,Mexico-born,published-ACS,-253688.0,OLS,28,-0.1801474632198955,0.49065015726797506,-1.14180410047404,0.781509174034249,
aux-pubshare,2018-2023,nc_epop,Mexico-born,published-ACS,-253688.0,first-stage,28,2.055922806205451,0.26390768257052816,1.538673253123787,2.573172359287115,60.68893861009742
aux-pubshare,2018-2023,nc_epop,Mexico-born,published-ACS,-253688.0,reduced-form,28,0.9374310092077444,0.9901060510488275,-1.0031411917231337,2.8780032101386226,60.68893861009742
aux-pubshare,2018-2023,nc_epop,Mexico-born,published-ACS,-253688.0,IV,28,0.4559660539677224,0.47338381201702434,-0.4718491684499245,1.3837812763853692,60.68893861009742
aux-pubshare,2018-2023,nc_epop,Mexico-born,published-ACS,-253688.0,Z-ON-BASELINE-LEVEL (exogeneity test),28,2.2366892025473817,2.473433124444729,-2.6111506395326654,7.084529044627429,60.68893861009742
2,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,OLS,350,0.018160153938755898,0.04320926921029483,-0.06652845751171743,0.10284876538922924,
2,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0019351489674745165,0.046318236704008614,-0.09271722473473262,0.0888469267997836,0.001745519759750064
2,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,reduced-form,350,-0.021628081140402895,0.024381210497078316,-0.0694143756141663,0.026158213333360516,0.001745519759750064
2,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,IV,350,11.176442487969325,257.92079973212174,-494.3390358507573,516.6919208266959,0.001745519759750064
2,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,Z-ON-BASELINE-LEVEL (exogeneity test),350,0.223064633102083,0.05368819562141092,0.11783770328917657,0.3282915629149894,0.001745519759750064
2,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,0.06409250035857794,0.02238079595765389,0.020226946336236694,0.10795805438091918,0.001745519759750064
2-levelctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.024580007361765393,0.0410998152637128,-0.10513416504989206,0.05597415032636127,
2-levelctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,0.025717963057537253,0.042087522231342205,-0.056772064714422324,0.10820799082949682,0.37339321212492965
2-levelctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.018068359770189862,0.02239311147780325,-0.02582133222809501,0.061958051768474735,0.37339321212492965
2-levelctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,IV+ctl,350,0.7025579642432405,1.0393210854172308,-1.3344739315476088,2.7395898600340898,0.37339321212492965
2-levelctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,0.06409250035857794,0.02238079595765389,0.020226946336236694,0.10795805438091918,0.37339321212492965
2-recovctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,0.012120484780718702,0.03697154974013649,-0.060342421162580026,0.08458339072401742,
2-recovctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0008213932407006783,0.046452147826712364,-0.09186592998558746,0.09022314350418609,0.00031267319433218367
2-recovctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.010681044196929997,0.018658229486837517,-0.025888413612554787,0.047250502006414785,0.00031267319433218367
2-recovctl,2021-2024,ssi_rate,all foreign-born,published-ACS,4964755.0,IV+ctl,350,-13.003569627777324,745.3427767756623,-1473.8485682451524,1447.8414289895977,0.00031267319433218367
2,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,OLS,350,-0.05676433887422454,0.060833269747540566,-0.17599535664121407,0.062466678892765,
2,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0019351489674745165,0.046318236704008614,-0.09271722473473262,0.0888469267997836,0.001745519759750064
2,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,reduced-form,350,-0.12516199678654272,0.06558580819232064,-0.25370781874044324,0.0033838251673577735,0.001745519759750064
2,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,IV,350,64.67822317122773,1526.3428991700769,-2926.898887260574,3056.2553336030296,0.001745519759750064
2,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,Z-ON-BASELINE-LEVEL (exogeneity test),350,0.481921733516148,0.040909336292302936,0.4017409077517969,0.5621025592804991,0.001745519759750064
2,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,0.31713077730216976,0.04181769203311661,0.23516960700067366,0.39909194760366584,0.001745519759750064
2-levelctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.09321865839499371,0.05704919695351219,-0.20503302977080978,0.018595712980822354,
2-levelctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,0.05639315708515474,0.05546067842988783,-0.05230777519558285,0.16509408936589232,1.0339093468483629
2-levelctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.02474175121228546,0.07323709535256898,-0.1188003180110755,0.16828382043564644,1.0339093468483629
2-levelctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,IV+ctl,350,0.43873676330849776,1.285934906313789,-2.081649339529417,2.9591228661464126,1.0339093468483629
2-levelctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,PLACEBO reduced-form on prior dy,350,0.31713077730216976,0.04181769203311661,0.23516960700067366,0.39909194760366584,1.0339093468483629
2-recovctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,OLS+ctl,350,-0.02829165662962338,0.046517001400969205,-0.11946330404432226,0.0628799907850755,
2-recovctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.025548117442678105,0.0576401716848722,-0.13852077800773302,0.0874245431223768,0.1964568952885924
2-recovctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,reduced-form+ctl,350,0.09020188281420218,0.05868961143240493,-0.024827641859961697,0.20523140748836605,0.1964568952885924
2-recovctl,2021-2024,pa_rate,all foreign-born,published-ACS,4964755.0,IV+ctl,350,-3.5306665164894184,8.615938944275156,-20.41759654026478,13.356263507285941,0.1964568952885924
2,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,OLS,350,-0.37023328280384,0.1524746303484667,-0.6690780668428926,-0.07138849876478737,
2,2021-2024,snap_rate,all foreign-born,published-ACS,4964755.0,first-stage,350,-0.0019351489674745165,0.046318236704008614,-0.09271722473473262,0.0888469267997836,0.001745519759750064
