country,table_id,year,group,sex,age_band,count,population,rate,rate_unit,standardized_index,provisional,source_url
Netherlands,85658NED,2025,herkomst=Turkiye | geboorteland=Total,Men,45-64,1010.0,73722.62773722627,137.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Morocco | geboorteland=Total,Men,45-64,1120.0,58947.368421052626,190.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Morocco | geboorteland=Total,Men,45-64,1130.0,61081.08108108108,185.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Morocco | geboorteland=Total,Men,45-64,1170.0,61904.76190476191,189.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Suriname | geboorteland=Total,Men,45-64,1410.0,54440.154440154445,259.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Suriname | geboorteland=Total,Men,45-64,1360.0,54400.00000000001,250.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Suriname | geboorteland=Total,Men,45-64,1350.0,54878.04878048781,246.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Dutch Caribbean | geboorteland=Total,Men,45-64,890.0,22029.702970297032,404.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Dutch Caribbean | geboorteland=Total,Men,45-64,870.0,22422.680412371134,388.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Dutch Caribbean | geboorteland=Total,Men,45-64,860.0,22279.792746113988,386.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Indonesia | geboorteland=Total,Men,45-64,530.0,73611.11111111111,72.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Indonesia | geboorteland=Total,Men,45-64,440.0,72131.14754098361,61.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Indonesia | geboorteland=Total,Men,45-64,460.0,71875.0,64.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Total,Men,45-64,1940.0,164406.77966101695,118.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Total,Men,45-64,1940.0,174774.7747747748,111.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Total,Men,45-64,1950.0,180555.55555555556,108.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Unknown country of origin | geboorteland=Total,Men,45-64,40.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Unknown country of origin | geboorteland=Total,Men,45-64,30.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Unknown country of origin | geboorteland=Total,Men,45-64,30.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Total | geboorteland=Born in NL, both parents born in NL",Men,45-64,11670.0,1882258.064516129,62.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Total | geboorteland=Born in NL, both parents born in NL",Men,45-64,11030.0,1869491.5254237286,59.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Total | geboorteland=Born in NL, both parents born in NL",Men,45-64,10730.0,1818644.06779661,59.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Netherlands | geboorteland=Born in NL, both parents born in NL",Men,45-64,11670.0,1882258.064516129,62.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Netherlands | geboorteland=Born in NL, both parents born in NL",Men,45-64,11030.0,1869491.5254237286,59.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Netherlands | geboorteland=Born in NL, both parents born in NL",Men,45-64,10730.0,1818644.06779661,59.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Turkiye | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Turkiye | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Turkiye | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Morocco | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Morocco | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Morocco | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Suriname | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Suriname | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Indonesia | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Men,45-64,1080.0,112500.0,96.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Men,45-64,980.0,113953.48837209304,86.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Total | geboorteland=Born in NL, one parent born in NL",Men,45-64,1040.0,114285.71428571429,91.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Netherlands | geboorteland=Born in NL, one parent born in NL",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Men,45-64,470.0,51648.35164835165,91.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Men,45-64,450.0,52325.58139534884,86.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, one parent born in NL",Men,45-64,460.0,50549.45054945055,91.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Men,45-64,20.0,843.8818565400843,237.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Men,45-64,20.0,900.9009009009009,222.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Turkiye | geboorteland=Born in NL, one parent born in NL",Men,45-64,10.0,694.4444444444445,144.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Men,45-64,30.0,719.4244604316547,417.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Men,45-64,20.0,819.6721311475409,244.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Morocco | geboorteland=Born in NL, one parent born in NL",Men,45-64,30.0,1030.9278350515463,291.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Men,45-64,100.0,3984.06374501992,251.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Men,45-64,100.0,4273.504273504273,234.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Suriname | geboorteland=Born in NL, one parent born in NL",Men,45-64,110.0,4824.561403508772,228.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Men,45-64,40.0,3305.785123966942,121.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Men,45-64,50.0,3205.1282051282055,156.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Dutch Caribbean | geboorteland=Born in NL, one parent born in NL",Men,45-64,40.0,3478.2608695652175,115.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Men,45-64,350.0,47297.2972972973,74.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Men,45-64,290.0,48333.33333333333,60.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Indonesia | geboorteland=Born in NL, one parent born in NL",Men,45-64,330.0,47826.086956521736,69.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Men,45-64,70.0,5147.058823529411,136.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Men,45-64,60.0,5405.405405405406,111.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, one parent born in NL",Men,45-64,60.0,5504.587155963303,109.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Men,45-64,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Men,45-64,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Unknown country of origin | geboorteland=Born in NL, one parent born in NL",Men,45-64,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,840.0,45901.639344262294,183.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,920.0,49462.36559139785,186.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Total | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,1060.0,53807.10659898477,197.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Netherlands | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,70.0,5511.811023622047,127.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,80.0,6015.037593984962,133.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Europe (excluding the Netherlands) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,80.0,5882.352941176471,136.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,190.0,6666.666666666666,285.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,200.0,7905.138339920948,253.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Turkiye | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,250.0,9765.625,256.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,150.0,3355.7046979865772,447.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,200.0,4694.835680751174,426.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Morocco | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,240.0,5687.203791469195,422.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Suriname | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,230.0,6515.580736543909,353.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Suriname | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,250.0,7530.120481927711,332.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Suriname | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,300.0,9036.144578313253,332.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,30.0,1363.6363636363635,220.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,30.0,1023.8907849829351,293.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Dutch Caribbean | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,40.0,1208.4592145015106,331.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Indonesia | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,140.0,20000.0,70.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Indonesia | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,120.0,19047.619047619046,63.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Indonesia | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,100.0,18518.51851851852,54.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,40.0,2469.135802469136,162.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,50.0,3496.5034965034965,143.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Outside Europe (excl. 5 largest origin countries) | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,60.0,4225.352112676056,142.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,0.0,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,"herkomst=Unknown country of origin | geboorteland=Born in NL, both parents born abroad (2nd gen)",Men,45-64,0.0,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Total | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,8580.0,568211.9205298013,151.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Total | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,8410.0,588111.8881118881,143.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Total | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,8410.0,605035.9712230216,139.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Netherlands | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,,,,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Netherlands | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Netherlands | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,,,,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Europe (excluding the Netherlands) | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,3060.0,252892.56198347107,121.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Europe (excluding the Netherlands) | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,3060.0,261538.46153846153,117.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2025,herkomst=Europe (excluding the Netherlands) | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,3140.0,280357.14285714284,112.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2023,herkomst=Turkiye | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,770.0,62096.77419354839,124.0,"per 10,000 residents",,False,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
Netherlands,85658NED,2024,herkomst=Turkiye | geboorteland=Born outside the Netherlands (1st gen),Men,45-64,740.0,62184.873949579836,119.0,"per 10,000 residents",,True,https://opendata.cbs.nl/ODataApi/odata/85658NED/TypedDataSet
