sample,scheme,band,nativity,measure,component,n_positive_group,n_positive_ref,ratio,se,ci_lo,ci_hi,excludes_one
pooled_2016_2024,transport,35-49,us_born,medicare,two_part_lognormal,141,1985,0.5569636266694094,0.19749356015744454,0.1698833615822235,0.9440438917565952,True
pooled_2016_2024,transport,35-49,us_born,medicaid,share_positive_group,551,5524,0.1582022897325183,0.014032606545318961,0.1306988862944721,0.18570569317056448,True
pooled_2016_2024,transport,35-49,us_born,medicaid,share_positive_ref,551,5524,0.14359321765813693,0.00414559764708041,0.13546799557546535,0.1517184397408085,True
pooled_2016_2024,transport,35-49,us_born,medicaid,participation_ratio,551,5524,1.1017392904249996,0.09267302558070671,0.9201034979484554,1.283375082901544,False
pooled_2016_2024,transport,35-49,us_born,medicaid,conditional_mean_ratio,551,5524,0.7017640191681092,0.08205966461675059,0.5409300319358422,0.8625980064003761,True
pooled_2016_2024,transport,35-49,us_born,medicaid,conditional_geometric_ratio,551,5524,0.7451287668109224,0.10856971408492853,0.5323360373926515,0.9579214962291934,True
pooled_2016_2024,transport,35-49,us_born,medicaid,two_part_arithmetic,551,5524,0.7731609925240684,0.11540058270376671,0.5469800066297498,0.9993419784183871,True
pooled_2016_2024,transport,35-49,us_born,medicaid,two_part_lognormal,551,5524,0.8209376388215207,0.1561495609524236,0.5148901231530285,1.126985154490013,False
pooled_2016_2024,transport,35-49,us_born,other_public,share_positive_group,162,2064,0.05487187283284507,0.006409096044865948,0.04231027541144971,0.06743347025424044,True
pooled_2016_2024,transport,35-49,us_born,other_public,share_positive_ref,162,2064,0.0664165875425441,0.002990318951443999,0.06055567009542629,0.07227750498966193,True
pooled_2016_2024,transport,35-49,us_born,other_public,participation_ratio,162,2064,0.8261772376922573,0.09414413898726945,0.641658115921676,1.0106963594628384,False
pooled_2016_2024,transport,35-49,us_born,other_public,conditional_mean_ratio,162,2064,0.9871611315504306,0.3439214574934998,0.313087461352648,1.6612348017482133,False
pooled_2016_2024,transport,35-49,us_born,other_public,conditional_geometric_ratio,162,2064,0.769129598368344,0.17042889260878363,0.4350951069300835,1.1031640898066046,False
pooled_2016_2024,transport,35-49,us_born,other_public,two_part_arithmetic,162,2064,0.8155700568214977,0.2689030323847384,0.28852979801380274,1.3426103156291926,False
pooled_2016_2024,transport,35-49,us_born,other_public,two_part_lognormal,162,2064,0.6354373670073137,0.14133789541037337,0.3584201823522929,0.9124545516623345,True
pooled_2016_2024,transport,35-49,foreign_born,public,share_positive_group,1132,2753,0.2039491120186816,0.01166742255477208,0.18108138401891802,0.22681684001844518,True
pooled_2016_2024,transport,35-49,foreign_born,public,share_positive_ref,1132,2753,0.19006835380581683,0.007093373677645477,0.17616559686874725,0.2039711107428864,True
pooled_2016_2024,transport,35-49,foreign_born,public,participation_ratio,1132,2753,1.0730303490030015,0.04757550082857152,0.9797840808325459,1.166276617173457,False
pooled_2016_2024,transport,35-49,foreign_born,public,conditional_mean_ratio,1132,2753,0.9981669432792025,0.1169045472713444,0.7690382409984072,1.2272956455599977,False
pooled_2016_2024,transport,35-49,foreign_born,public,conditional_geometric_ratio,1132,2753,0.9339827224900026,0.07251279981239449,0.7918602464395466,1.0761051985404586,False
pooled_2016_2024,transport,35-49,foreign_born,public,two_part_arithmetic,1132,2753,1.071063423510142,0.1337930753077246,0.8088338145261464,1.3332930324941374,False
pooled_2016_2024,transport,35-49,foreign_born,public,two_part_lognormal,1132,2753,1.0021918066762208,0.09244323170147124,0.8210064019268457,1.1833772114255958,False
pooled_2016_2024,transport,35-49,foreign_born,medicare,share_positive_group,78,295,0.01472607600946404,0.0022705377850471427,0.010275903725234292,0.019176248293693788,True
pooled_2016_2024,transport,35-49,foreign_born,medicare,share_positive_ref,78,295,0.02440369984486945,0.001996882350209814,0.020489882357094515,0.028317517332644385,True
pooled_2016_2024,transport,35-49,foreign_born,medicare,participation_ratio,78,295,0.6034362044720855,0.08780924679683395,0.43133324324070177,0.7755391657034691,True
pooled_2016_2024,transport,35-49,foreign_born,medicare,conditional_mean_ratio,78,295,0.4806221805340895,0.28541880333749475,-0.0787883945179208,1.0400327555860998,False
pooled_2016_2024,transport,35-49,foreign_born,medicare,conditional_geometric_ratio,78,295,0.45994377511745005,0.10988334016100872,0.24457638590090927,0.6753111643339909,True
pooled_2016_2024,transport,35-49,foreign_born,medicare,two_part_arithmetic,78,295,0.29002482440658844,0.17188024750110195,-0.04685427034940198,0.6269039191625789,True
pooled_2016_2024,transport,35-49,foreign_born,medicare,two_part_lognormal,78,295,0.2775467259274364,0.07244227391115947,0.1355624781033783,0.4195309737514945,True
pooled_2016_2024,transport,35-49,foreign_born,medicaid,share_positive_group,845,2076,0.1488511787072001,0.011494983935205516,0.1263214241913308,0.1713809332230694,True
pooled_2016_2024,transport,35-49,foreign_born,medicaid,share_positive_ref,845,2076,0.1369881518911857,0.006920976858741433,0.12342328651021735,0.1505530172721541,True
pooled_2016_2024,transport,35-49,foreign_born,medicaid,participation_ratio,845,2076,1.0865989259088449,0.06335106503699833,0.9624331200540736,1.2107647317636163,False
pooled_2016_2024,transport,35-49,foreign_born,medicaid,conditional_mean_ratio,845,2076,1.0473943989035768,0.13490066135478648,0.7829939611575609,1.3117948366495926,False
pooled_2016_2024,transport,35-49,foreign_born,medicaid,conditional_geometric_ratio,845,2076,1.0084746409282062,0.08563642051388605,0.8406303409560625,1.1763189409003498,False
pooled_2016_2024,transport,35-49,foreign_born,medicaid,two_part_arithmetic,845,2076,1.1380976288515667,0.1599264867370696,0.8246474746728877,1.4515477830302457,False
pooled_2016_2024,transport,35-49,foreign_born,medicaid,two_part_lognormal,845,2076,1.0958074616388969,0.1159787506848577,0.8684932873246256,1.3231216359531681,False
pooled_2016_2024,transport,35-49,foreign_born,other_public,share_positive_group,359,728,0.06459097151396845,0.0048054296700479,0.05517250243043437,0.07400944059750253,True
pooled_2016_2024,transport,35-49,foreign_born,other_public,share_positive_ref,359,728,0.051749985058588154,0.003161843387739477,0.045552885893862666,0.05794708422331364,True
pooled_2016_2024,transport,35-49,foreign_born,other_public,participation_ratio,359,728,1.2481350756109884,0.08743708182632451,1.0767615443181107,1.419508606903866,True
pooled_2016_2024,transport,35-49,foreign_born,other_public,conditional_mean_ratio,359,728,1.0194468697263468,0.23410246335295926,0.5606144728624387,1.4782792665902549,False
pooled_2016_2024,transport,35-49,foreign_born,other_public,conditional_geometric_ratio,359,728,0.8176510720807704,0.11336768906401455,0.5954544845047665,1.0398476596567743,False
pooled_2016_2024,transport,35-49,foreign_born,other_public,two_part_arithmetic,359,728,1.2724073958272792,0.3105280522540159,0.6637835972200361,1.8810311944345224,False
pooled_2016_2024,transport,35-49,foreign_born,other_public,two_part_lognormal,359,728,1.020538982674938,0.1788880674703038,0.6699248131691713,1.3711531521807048,False
pooled_2016_2024,transport,35-49,both,public,share_positive_group,1855,10638,0.2116129040963373,0.010760687469804195,0.1905223442066296,0.23270346398604497,True
pooled_2016_2024,transport,35-49,both,public,share_positive_ref,1855,10638,0.21473047479084398,0.00450583802824357,0.2058991945353156,0.22356175504637235,True
pooled_2016_2024,transport,35-49,both,public,participation_ratio,1855,10638,0.9854814706783314,0.045330594628288805,0.8966351378091004,1.0743278035475623,False
pooled_2016_2024,transport,35-49,both,public,conditional_mean_ratio,1855,10638,0.64521366139942,0.054851949332219194,0.5377058162264545,0.7527215065723856,True
pooled_2016_2024,transport,35-49,both,public,conditional_geometric_ratio,1855,10638,0.6519764412340198,0.04852159580494473,0.5568758609839183,0.7470770214841213,True
pooled_2016_2024,transport,35-49,both,public,two_part_arithmetic,1855,10638,0.6358461079376514,0.05963258726295798,0.5189683845973118,0.752723831277991,True
pooled_2016_2024,transport,35-49,both,public,two_part_lognormal,1855,10638,0.6425107021549264,0.06250106255418393,0.5200108705532409,0.765010533756612,True
pooled_2016_2024,transport,35-49,both,medicare,share_positive_group,219,2280,0.0264638735575303,0.0024355394965915075,0.02169030386128613,0.031237443253774467,True
pooled_2016_2024,transport,35-49,both,medicare,share_positive_ref,219,2280,0.048796422860150936,0.0016045311776049175,0.04565159953997366,0.051941246180328214,True
pooled_2016_2024,transport,35-49,both,medicare,participation_ratio,219,2280,0.5423322449962154,0.0468794158515253,0.45045027831094964,0.6342142116814811,True
pooled_2016_2024,transport,35-49,both,medicare,conditional_mean_ratio,219,2280,0.5294041219474896,0.10069774727224129,0.33204016396958025,0.726768079925399,True
pooled_2016_2024,transport,35-49,both,medicare,conditional_geometric_ratio,219,2280,0.49115730358502774,0.11744182909446525,0.2609755482813676,0.7213390588886879,True
pooled_2016_2024,transport,35-49,both,medicare,two_part_arithmetic,219,2280,0.2871129259660322,0.060561519178140254,0.16841452952784555,0.4058113224042189,True
pooled_2016_2024,transport,35-49,both,medicare,two_part_lognormal,219,2280,0.2663704430995557,0.06839885184047342,0.1323111569083366,0.4004297292907748,True
pooled_2016_2024,transport,35-49,both,medicaid,share_positive_group,1396,7600,0.15273230785654182,0.011236392691702013,0.1307093828646568,0.17475523284842684,True
pooled_2016_2024,transport,35-49,both,medicaid,share_positive_ref,1396,7600,0.14196424578633424,0.00389114023778002,0.13433775106149076,0.1495907405111777,True
pooled_2016_2024,transport,35-49,both,medicaid,participation_ratio,1396,7600,1.0758505214504097,0.06933522037522317,0.9399559866548246,1.2117450562459948,False
pooled_2016_2024,transport,35-49,both,medicaid,conditional_mean_ratio,1396,7600,0.7273124115392261,0.07122423344090581,0.5877154791685774,0.8669093439098748,True
pooled_2016_2024,transport,35-49,both,medicaid,conditional_geometric_ratio,1396,7600,0.7248641642979375,0.06004932216248125,0.6071696555634314,0.8425586730324437,True
pooled_2016_2024,transport,35-49,both,medicaid,two_part_arithmetic,1396,7600,0.7824794372118314,0.08945646245596017,0.6071479926137899,0.957810881809873,True
pooled_2016_2024,transport,35-49,both,medicaid,two_part_lognormal,1396,7600,0.7798454891406515,0.0921945741731351,0.5991474441913001,0.960543534090003,True
pooled_2016_2024,transport,35-49,both,other_public,share_positive_group,521,2792,0.060557111035303736,0.003953937826705262,0.05280753529785085,0.06830668677275663,True
pooled_2016_2024,transport,35-49,both,other_public,share_positive_ref,521,2792,0.06279944219619218,0.002440663842546456,0.058015828966431995,0.06758305542595237,True
pooled_2016_2024,transport,35-49,both,other_public,participation_ratio,521,2792,0.9642937726439804,0.06500119804530788,0.8368937655232216,1.0916937797647392,False
pooled_2016_2024,transport,35-49,both,other_public,conditional_mean_ratio,521,2792,0.7315706001378303,0.1693197040403933,0.39971007834567834,1.0634311219299821,False
pooled_2016_2024,transport,35-49,both,other_public,conditional_geometric_ratio,521,2792,0.6276091983085709,0.07971030461395832,0.47137987206849563,0.7838385245486461,True
pooled_2016_2024,transport,35-49,both,other_public,two_part_arithmetic,521,2792,0.7054489739623292,0.1656294881567322,0.38082114239733067,1.0300768055273277,False
pooled_2016_2024,transport,35-49,both,other_public,two_part_lognormal,521,2792,0.6051996415830357,0.0938881323246246,0.42118228365104066,0.7892169995150309,True
pooled_2016_2024,transport,50-64,us_born,public,share_positive_group,590,12690,0.2809030342674992,0.020207117208418363,0.24129781230761965,0.3205082562273787,True
pooled_2016_2024,transport,50-64,us_born,public,share_positive_ref,590,12690,0.30464736145695415,0.0055988129675016325,0.2936738896844751,0.3156208332294332,True
pooled_2016_2024,transport,50-64,us_born,public,participation_ratio,590,12690,0.9220596328952287,0.06216422567800113,0.8002199894395265,1.043899276350931,False
pooled_2016_2024,transport,50-64,us_born,public,conditional_mean_ratio,590,12690,0.9989666252308171,0.1369682835144038,0.7305137225183145,1.2674195279433198,False
pooled_2016_2024,transport,50-64,us_born,public,conditional_geometric_ratio,590,12690,0.9239030329454805,0.12156791211743116,0.685634303519585,1.162171762371376,False
pooled_2016_2024,transport,50-64,us_born,public,two_part_arithmetic,590,12690,0.9211067997349128,0.15230599469366085,0.622592535505789,1.2196210639640368,False
pooled_2016_2024,transport,50-64,us_born,public,two_part_lognormal,590,12690,0.851893691388498,0.14091847430943294,0.5756985569856765,1.1280888257913195,False
pooled_2016_2024,transport,50-64,us_born,medicare,share_positive_group,243,5908,0.107140023222881,0.009763953101252358,0.08800302679768822,0.1262770196480738,True
pooled_2016_2024,transport,50-64,us_born,medicare,share_positive_ref,243,5908,0.14126906889682578,0.0034662323947995334,0.13447537824097267,0.1480627595526789,True
pooled_2016_2024,transport,50-64,us_born,medicare,participation_ratio,243,5908,0.7584110524656283,0.06874430718030348,0.6236746862500753,0.8931474186811814,True
pooled_2016_2024,transport,50-64,us_born,medicare,conditional_mean_ratio,243,5908,0.8069802411611542,0.14055651604249317,0.5314945319254413,1.082465950396867,False
pooled_2016_2024,transport,50-64,us_born,medicare,conditional_geometric_ratio,243,5908,0.7628588131257308,0.14797820885897864,0.4728268532653867,1.0528907729860748,False
pooled_2016_2024,transport,50-64,us_born,medicare,two_part_arithmetic,243,5908,0.6120227340179976,0.11995708118842623,0.37691117519813494,0.8471342928378602,True
pooled_2016_2024,transport,50-64,us_born,medicare,two_part_lognormal,243,5908,0.5785605553453655,0.1288553562122667,0.32600869795424325,0.8311124127364878,True
pooled_2016_2024,transport,50-64,us_born,medicaid,share_positive_group,384,7040,0.15436990617076082,0.017213752337095094,0.12063157155126225,0.1881082407902594,True
pooled_2016_2024,transport,50-64,us_born,medicaid,share_positive_ref,384,7040,0.14965338016151233,0.004360989819285138,0.14110599717876762,0.15820076314425705,True
pooled_2016_2024,transport,50-64,us_born,medicaid,participation_ratio,384,7040,1.0315163346404752,0.1075707129018352,0.82068161156158,1.2423510577193704,False
pooled_2016_2024,transport,50-64,us_born,medicaid,conditional_mean_ratio,384,7040,1.326585603738489,0.2526338956151692,0.831432267058706,1.8217389404182722,False
pooled_2016_2024,transport,50-64,us_born,medicaid,conditional_geometric_ratio,384,7040,1.2452344912151931,0.2409811413147367,0.772920133284952,1.7175488491454343,False
pooled_2016_2024,transport,50-64,us_born,medicaid,two_part_arithmetic,384,7040,1.3683947195551482,0.3111499816799001,0.7585519616722464,1.97823747743805,False
pooled_2016_2024,transport,50-64,us_born,medicaid,two_part_lognormal,384,7040,1.284479718146193,0.29004332625783147,0.7160052447246429,1.8529541915677434,False
pooled_2016_2024,transport,50-64,us_born,other_public,share_positive_group,172,3678,0.09613783595651589,0.012641468698184721,0.07136101259638339,0.12091465931664838,True
pooled_2016_2024,transport,50-64,us_born,other_public,share_positive_ref,172,3678,0.09693036829480713,0.003349578632071596,0.09036531481256185,0.1034954217770524,True
pooled_2016_2024,transport,50-64,us_born,other_public,participation_ratio,172,3678,0.9918236941400985,0.12313079389071481,0.7504917727264729,1.233155615553724,False
pooled_2016_2024,transport,50-64,us_born,other_public,conditional_mean_ratio,172,3678,0.797420486813296,0.21492936184888334,0.37616667836930756,1.2186742952572844,False
pooled_2016_2024,transport,50-64,us_born,other_public,conditional_geometric_ratio,172,3678,0.7608983657826094,0.1684598601060722,0.43072310713405204,1.0910736244311667,False
pooled_2016_2024,transport,50-64,us_born,other_public,two_part_arithmetic,172,3678,0.790900533014159,0.23371086732492297,0.33283565026169104,1.248965415766627,False
pooled_2016_2024,transport,50-64,us_born,other_public,two_part_lognormal,172,3678,0.7546770280156716,0.22312447976102015,0.3173610836148359,1.1919929724165073,False
pooled_2016_2024,transport,50-64,foreign_born,public,share_positive_group,1140,3228,0.29195397030967396,0.017268742820433548,0.25810785632333955,0.3258000842960084,True
pooled_2016_2024,transport,50-64,foreign_born,public,share_positive_ref,1140,3228,0.2702512330137139,0.00831871492724452,0.2539468513586589,0.2865556146687689,True
pooled_2016_2024,transport,50-64,foreign_born,public,participation_ratio,1140,3228,1.0803057845617998,0.05250241640974424,0.9774029392973764,1.1832086298262232,False
pooled_2016_2024,transport,50-64,foreign_born,public,conditional_mean_ratio,1140,3228,0.860113471849905,0.10823001094350825,0.647986548354253,1.072240395345557,False
pooled_2016_2024,transport,50-64,foreign_born,public,conditional_geometric_ratio,1140,3228,0.8240934168178267,0.08301058375425797,0.6613956623238353,0.986791171311818,True
pooled_2016_2024,transport,50-64,foreign_born,public,two_part_arithmetic,1140,3228,0.9291855590189853,0.1357021005690139,0.6632143292772856,1.1951567887606849,False
pooled_2016_2024,transport,50-64,foreign_born,public,two_part_lognormal,1140,3228,0.8902728852075964,0.10979847194971994,0.675071834628614,1.1054739357865788,False
pooled_2016_2024,transport,50-64,foreign_born,medicare,share_positive_group,287,894,0.06647791807443924,0.006491505744544515,0.053754800609697125,0.07920103553918137,True
pooled_2016_2024,transport,50-64,foreign_born,medicare,share_positive_ref,287,894,0.07415015005663902,0.003650289498961406,0.06699571410552992,0.08130458600774813,True
pooled_2016_2024,transport,50-64,foreign_born,medicare,participation_ratio,287,894,0.8965311334321049,0.07917433974628736,0.7413522790296435,1.0517099878345662,False
pooled_2016_2024,transport,50-64,foreign_born,medicare,conditional_mean_ratio,287,894,1.1982870108595223,0.29935474968859294,0.6115624828688772,1.7850115388501675,False
pooled_2016_2024,transport,50-64,foreign_born,medicare,conditional_geometric_ratio,287,894,0.8327043406462086,0.18828989809155877,0.46366292173403634,1.201745759558381,False
pooled_2016_2024,transport,50-64,foreign_born,medicare,two_part_arithmetic,287,894,1.0743016120228566,0.2797854109234822,0.525932283213092,1.622670940832621,False
pooled_2016_2024,transport,50-64,foreign_born,medicare,two_part_lognormal,287,894,0.746545366333379,0.17958877588605454,0.39455783356907675,1.0985328990976813,False
pooled_2016_2024,transport,50-64,foreign_born,medicaid,share_positive_group,854,2311,0.21238226813804517,0.016250954910080533,0.18053098179990298,0.24423355447618736,True
pooled_2016_2024,transport,50-64,foreign_born,medicaid,share_positive_ref,854,2311,0.18022892751510802,0.007617741017891657,0.16529842947648687,0.19515942555372917,True
pooled_2016_2024,transport,50-64,foreign_born,medicaid,participation_ratio,854,2311,1.1784027739955443,0.07326624362049865,1.0348035752168294,1.3220019727742591,True
pooled_2016_2024,transport,50-64,foreign_born,medicaid,conditional_mean_ratio,854,2311,0.793458508767634,0.10329405076212941,0.5910058894566083,0.9959111280786598,True
pooled_2016_2024,transport,50-64,foreign_born,medicaid,conditional_geometric_ratio,854,2311,0.8933236317302102,0.08945174672708979,0.7180014297909156,1.0686458336695048,False
pooled_2016_2024,transport,50-64,foreign_born,medicaid,two_part_arithmetic,854,2311,0.9350137077821479,0.15212390178010166,0.63685633910544,1.2331710764588557,False
pooled_2016_2024,transport,50-64,foreign_born,medicaid,two_part_lognormal,854,2311,1.0526950457066537,0.14206539270879087,0.7742519925478843,1.3311380988654231,False
pooled_2016_2024,transport,50-64,foreign_born,other_public,share_positive_group,291,791,0.07369702495673994,0.0064439407791135874,0.061067133111168334,0.08632691680231154,True
pooled_2016_2024,transport,50-64,foreign_born,other_public,share_positive_ref,291,791,0.07035607047610545,0.003605626678538292,0.06328917204447362,0.07742296890773728,True
pooled_2016_2024,transport,50-64,foreign_born,other_public,participation_ratio,291,791,1.04748637122605,0.08164339363276119,0.8874682601302113,1.2075044823218888,False
pooled_2016_2024,transport,50-64,foreign_born,other_public,conditional_mean_ratio,291,791,0.4646004549993652,0.15770685467789192,0.15550069971560487,0.7737002102831255,True
pooled_2016_2024,transport,50-64,foreign_born,other_public,conditional_geometric_ratio,291,791,0.5399344065928406,0.09905161915895812,0.3457968004309051,0.7340720127547762,True
pooled_2016_2024,transport,50-64,foreign_born,other_public,two_part_arithmetic,291,791,0.48666264467725684,0.17489505500373104,0.14387463579579224,0.8294506535587214,True
pooled_2016_2024,transport,50-64,foreign_born,other_public,two_part_lognormal,291,791,0.5655739322620253,0.1159355413252708,0.33834444673633945,0.7928034177877112,True
pooled_2016_2024,transport,50-64,both,public,share_positive_group,1730,15918,0.28771833054622403,0.013925934123108587,0.26042400121385384,0.3150126598785942,True
pooled_2016_2024,transport,50-64,both,public,share_positive_ref,1730,15918,0.2979833977630084,0.004990760959371508,0.2882016860271917,0.30776510949882513,True
pooled_2016_2024,transport,50-64,both,public,participation_ratio,1730,15918,0.9655515465161976,0.04297589164201782,0.8813203466943467,1.0497827463380485,False
pooled_2016_2024,transport,50-64,both,public,conditional_mean_ratio,1730,15918,0.7766331592093139,0.07452898968506351,0.6305590236224322,0.9227072947961955,True
pooled_2016_2024,transport,50-64,both,public,conditional_geometric_ratio,1730,15918,0.6264010190572447,0.05076535147975914,0.5269027584943996,0.7258992796200897,True
pooled_2016_2024,transport,50-64,both,public,two_part_arithmetic,1730,15918,0.7498793479503133,0.08311617613960282,0.5869746361840044,0.9127840597166222,True
pooled_2016_2024,transport,50-64,both,public,two_part_lognormal,1730,15918,0.6048224726900446,0.06157102321296757,0.48414548470134855,0.7254994606787407,True
pooled_2016_2024,transport,50-64,both,medicare,share_positive_group,530,6802,0.08206302586757304,0.0056763720793203964,0.07093754102925633,0.09318851070588975,True
pooled_2016_2024,transport,50-64,both,medicare,share_positive_ref,530,6802,0.12826533683244573,0.0029393703551337594,0.12250427679915886,0.13402639686573262,True
pooled_2016_2024,transport,50-64,both,medicare,participation_ratio,530,6802,0.6397911383866147,0.04497591979758827,0.5516399554117797,0.7279423213614498,True
pooled_2016_2024,transport,50-64,both,medicare,conditional_mean_ratio,530,6802,0.9084157615158859,0.12795693228005045,0.6576247826747563,1.1592067403570154,False
pooled_2016_2024,transport,50-64,both,medicare,conditional_geometric_ratio,530,6802,0.6066428066389952,0.09999214276259556,0.41066180808732045,0.8026238051906699,True
pooled_2016_2024,transport,50-64,both,medicare,two_part_arithmetic,530,6802,0.5811963541885922,0.09098846113507425,0.4028622473551242,0.7595304610220601,True
pooled_2016_2024,transport,50-64,both,medicare,two_part_lognormal,530,6802,0.38812469185361376,0.07015088593727448,0.25063148193297846,0.525617901774249,True
pooled_2016_2024,transport,50-64,both,medicaid,share_positive_group,1238,9351,0.19014709582481165,0.012999628519180883,0.16466829211481737,0.21562589953480593,True
pooled_2016_2024,transport,50-64,both,medicaid,share_positive_ref,1238,9351,0.1555771380583673,0.00400669454326363,0.14772416105651742,0.16343011506021715,True
pooled_2016_2024,transport,50-64,both,medicaid,participation_ratio,1238,9351,1.2222046130805857,0.07591524572084217,1.0734134655902265,1.3709957605709449,True
pooled_2016_2024,transport,50-64,both,medicaid,conditional_mean_ratio,1238,9351,0.844514897322849,0.11201293812536323,0.6249735727946235,1.0640562218510745,False
pooled_2016_2024,transport,50-64,both,medicaid,conditional_geometric_ratio,1238,9351,0.8294817395585984,0.0766192148287996,0.6793108379704139,0.9796526411467829,True
pooled_2016_2024,transport,50-64,both,medicaid,two_part_arithmetic,1238,9351,1.0321700033232633,0.15692329263939517,0.7246060014146094,1.339734005231917,False
pooled_2016_2024,transport,50-64,both,medicaid,two_part_lognormal,1238,9351,1.0137964085546278,0.12301720169238332,0.7726871237586568,1.2549056933505989,False
pooled_2016_2024,transport,50-64,both,other_public,share_positive_group,463,4469,0.08229821412587114,0.0063060565015441595,0.06993857049836993,0.09465785775337235,True
pooled_2016_2024,transport,50-64,both,other_public,share_positive_ref,463,4469,0.09178181920306382,0.002912130851461936,0.08607414761593046,0.09748949079019717,True
pooled_2016_2024,transport,50-64,both,other_public,participation_ratio,463,4469,0.8966722913150091,0.06539868116797193,0.7684932315893662,1.024851351040652,False
pooled_2016_2024,transport,50-64,both,other_public,conditional_mean_ratio,463,4469,0.5689253909498398,0.11621129587906763,0.3411554364301393,0.7966953454695405,True
pooled_2016_2024,transport,50-64,both,other_public,conditional_geometric_ratio,463,4469,0.4358375758706732,0.06685234906515661,0.3048093794210663,0.5668657723202801,True
pooled_2016_2024,transport,50-64,both,other_public,two_part_arithmetic,463,4469,0.5101396338902803,0.11379784912610937,0.28709994808498307,0.7331793196955775,True
pooled_2016_2024,transport,50-64,both,other_public,two_part_lognormal,463,4469,0.39080347779713565,0.0710817008051354,0.25148590425921846,0.5301210513350528,True
pooled_2016_2024,transport,65+,us_born,public,share_positive_group,1245,36986,0.9139953613082404,0.013777985029606282,0.8869910068706801,0.9409997157458008,True
pooled_2016_2024,transport,65+,us_born,public,share_positive_ref,1245,36986,0.9335489458815136,0.0021034318169659127,0.9294262952763248,0.9376715964867024,True
pooled_2016_2024,transport,65+,us_born,public,participation_ratio,1245,36986,0.9790545694903983,0.014932538719236717,0.9497873314029445,1.0083218075778522,False
pooled_2016_2024,transport,65+,us_born,public,conditional_mean_ratio,1245,36986,0.9332100634765826,0.08839689171946936,0.7599553393611358,1.1064647875920295,False
pooled_2016_2024,transport,65+,us_born,public,conditional_geometric_ratio,1245,36986,0.915242512922931,0.07852426439929497,0.7613377827878122,1.06914724305805,False
pooled_2016_2024,transport,65+,us_born,public,two_part_arithmetic,1245,36986,0.9136635769411728,0.08878158813825539,0.7396548616999238,1.0876722921824218,False
pooled_2016_2024,transport,65+,us_born,public,two_part_lognormal,1245,36986,0.8960723644690705,0.0821140365207986,0.7351318102630985,1.0570129186750423,False
pooled_2016_2024,transport,65+,us_born,medicare,share_positive_group,1221,36118,0.899415354748842,0.015006633000917499,0.8700028945378335,0.9288278149598506,True
pooled_2016_2024,transport,65+,us_born,medicare,share_positive_ref,1221,36118,0.9136040592390839,0.0023972738185167593,0.9089054888937103,0.9183026295844576,True
pooled_2016_2024,transport,65+,us_born,medicare,participation_ratio,1221,36118,0.9844695255600557,0.016638210191774895,0.9518592328169697,1.0170798183031418,False
pooled_2016_2024,transport,65+,us_born,medicare,conditional_mean_ratio,1221,36118,0.8737800583380467,0.08482001549538645,0.70753588279896,1.0400242338771335,False
pooled_2016_2024,transport,65+,us_born,medicare,conditional_geometric_ratio,1221,36118,0.8280011168705979,0.06875356714653182,0.6932466014547392,0.9627556322864566,True
pooled_2016_2024,transport,65+,us_born,medicare,two_part_arithmetic,1221,36118,0.8602098394758947,0.08453655259885952,0.6945212410049542,1.0258984379468352,False
pooled_2016_2024,transport,65+,us_born,medicare,two_part_lognormal,1221,36118,0.8151418666887937,0.07181119925796696,0.6743945024565491,0.9558892309210384,True
pooled_2016_2024,transport,65+,us_born,medicaid,share_positive_group,410,5689,0.2238844883571885,0.02070601514522635,0.18330144440920396,0.26446753230517306,True
pooled_2016_2024,transport,65+,us_born,medicaid,share_positive_ref,410,5689,0.11810297535556412,0.0032735291828359598,0.1116869760548648,0.12451897465626344,True
pooled_2016_2024,transport,65+,us_born,medicaid,participation_ratio,410,5689,1.8956718717979424,0.16596902499719987,1.5703785602542026,2.220965183341682,True
pooled_2016_2024,transport,65+,us_born,medicaid,conditional_mean_ratio,410,5689,0.9413118639278389,0.25245395820620636,0.44651119808909445,1.4361125297665835,False
pooled_2016_2024,transport,65+,us_born,medicaid,conditional_geometric_ratio,410,5689,1.3004600205888384,0.3931240404722269,0.5299510598064071,2.0709689813712697,False
pooled_2016_2024,transport,65+,us_born,medicaid,two_part_arithmetic,410,5689,1.7844184230376965,0.5684348343112076,0.6703066202297367,2.898530225845656,False
pooled_2016_2024,transport,65+,us_born,medicaid,two_part_lognormal,410,5689,2.4652454814280342,0.8556221037008439,0.788256973797985,4.1422339890580835,False
pooled_2016_2024,transport,65+,us_born,other_public,share_positive_group,199,6619,0.17168240851270145,0.020077049568797443,0.13233211444203302,0.21103270258336987,True
pooled_2016_2024,transport,65+,us_born,other_public,share_positive_ref,199,6619,0.16409268870711813,0.003506497830060124,0.15722007924833242,0.17096529816590383,True
pooled_2016_2024,transport,65+,us_born,other_public,participation_ratio,199,6619,1.0462526384653852,0.12011991865463258,0.8108219240764244,1.281683352854346,False
pooled_2016_2024,transport,65+,us_born,other_public,conditional_mean_ratio,199,6619,1.0088250332459465,0.16551226172648792,0.684426961262263,1.3332231052296302,False
pooled_2016_2024,transport,65+,us_born,other_public,conditional_geometric_ratio,199,6619,1.2005452356940574,0.259459179199617,0.6920145890044842,1.7090758823836305,False
