sample,spec,scheme,band,nativity,comparison,measure,n_num,n_den,ratio,se,ci_lo,ci_hi,excludes_one
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin/nh_white,medicaid,384,252,1.0291670904956305,0.5756008618600623,-0.09898986822030653,2.1573240492115673,False
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic/nh_white,medicaid,1003,252,1.1587132888450624,0.6235581347728518,-0.06343819757670022,2.380864775266825,False
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin/all_donors,other_public,384,2083,0.18404818197870923,0.08380795666601416,0.019787605295427918,0.3483087586619905,True
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin/nh_white,other_public,384,252,0.05667122288005115,0.028764905937878282,0.0002930432231273705,0.11304940253697493,True
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic/nh_white,other_public,1003,252,0.11999045443493915,0.06707275850618455,-0.011469736580935128,0.2514506454508134,True
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin/all_donors,va,384,2083,0.008485665633634289,0.0103880913402073,-0.01187461926128444,0.028845950528553016,True
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin/nh_white,va,384,252,,,,,False
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic/nh_white,va,1003,252,,,,,False
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin/all_donors,tricare,384,2083,0.10867755185804827,0.09148843940500022,-0.07063649437752724,0.2879915980936238,True
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin/nh_white,tricare,384,252,0.0314481279872046,0.025690311991898935,-0.018903958268514764,0.08180021424292397,True
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic/nh_white,tricare,1003,252,0.09706606332641425,0.0646468374052086,-0.02963940970221142,0.22377153635503994,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/all_donors,public,12391,52303,1.153531277490052,0.06180280521578943,1.0324000051235604,1.2746625498565434,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/nh_white,public,12391,19865,1.274132761666408,0.0986387079354377,1.0808044466313849,1.467461076701431,True
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic/nh_white,public,18290,19865,1.3291919753925914,0.09335440144146367,1.1462207107690285,1.5121632400161542,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/all_donors,public_transport,12391,52303,1.153669794544017,0.061830919192445793,1.0324834197958168,1.2748561692922173,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/nh_white,public_transport,12391,19865,1.274033641677013,0.09866335272989497,1.0806570237324473,1.4674102596215788,True
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic/nh_white,public_transport,18290,19865,1.328582028669204,0.09334787644779641,1.1456235527982284,1.5115405045401797,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/all_donors,medicare,12391,52303,1.1008432844781404,0.17688754600617393,0.7541500649923676,1.4475365039639132,False
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/nh_white,medicare,12391,19865,1.0929633162975518,0.23811044165523995,0.6262754263103556,1.559651206284748,False
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic/nh_white,medicare,18290,19865,1.0285959092138448,0.20363084561491412,0.6294867856671771,1.4277050327605125,False
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/all_donors,medicaid,12391,52303,1.1839164037599645,0.06573839980647357,1.0550715077379815,1.3127612997819476,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/nh_white,medicaid,12391,19865,1.3266951947671228,0.10906461052214406,1.1129324861558323,1.5404579033784134,True
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic/nh_white,medicaid,18290,19865,1.3658694492599952,0.1014875882610912,1.1669574313904265,1.564781467129564,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/all_donors,other_public,12391,52303,0.6558057640901216,0.14512934408024833,0.37135747659291357,0.9402540515873297,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/nh_white,other_public,12391,19865,0.5906822226507673,0.1550776075729286,0.2867356969991913,0.8946287483023433,True
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic/nh_white,other_public,18290,19865,0.7297401567532017,0.15331244694777196,0.4292532823538609,1.0302270311525425,False
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/all_donors,va,12391,52303,0.2429535720175256,0.17017784591634164,-0.0905888769451107,0.576496020980162,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/nh_white,va,12391,19865,0.820626305053717,0.48250051394426696,-0.12505732479911236,1.7663099349065465,False
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic/nh_white,va,18290,19865,6.681258047913124,5.95870905521172,-4.997597094654541,18.36011319048079,False
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/all_donors,tricare,12391,52303,0.5494622800365098,0.1489216366392659,0.2575812357047881,0.8413433243682314,True
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin/nh_white,tricare,12391,19865,0.4133444889582852,0.13368095048110587,0.15133464059623525,0.6753543373203351,True
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic/nh_white,tricare,18290,19865,0.5625790371767688,0.14638216620685424,0.27567526343237836,0.8494828109211593,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/all_donors,public,6461,37094,0.9955245937760149,0.07863616910701607,0.8414005344440622,1.1496486531079677,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/nh_white,public,6461,18504,1.0381380057633043,0.09823691308478891,0.8455971941647265,1.2306788173618821,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic/nh_white,public,9319,18504,1.049087643395773,0.08329857584315276,0.8858254347797154,1.2123498520118305,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/all_donors,public_transport,6461,37094,0.9977304894938916,0.07887145637825269,0.8431452755842944,1.1523157034034888,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/nh_white,public_transport,6461,18504,1.040014091780082,0.09849060161307126,0.8469760598027798,1.2330521237573842,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic/nh_white,public_transport,9319,18504,1.0495648118417442,0.08346201090135316,0.8859822763978027,1.2131473472856857,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/all_donors,medicare,6461,37094,0.4072557333431764,0.11740234433421652,0.17715136674754192,0.6373600999388108,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/nh_white,medicare,6461,18504,0.37898043428424055,0.11663291100952665,0.15038412929350317,0.6075767392749779,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic/nh_white,medicare,9319,18504,0.5218411844814097,0.12019645980764151,0.28626045218921614,0.7574219167736033,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/all_donors,medicaid,6461,37094,1.0654248697837756,0.08890264748368697,0.8911788825854887,1.2396708569820625,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/nh_white,medicaid,6461,18504,1.1291435913243617,0.1145638742507674,0.9046025238634819,1.3536846587852416,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic/nh_white,medicaid,9319,18504,1.129429274449164,0.09597623819786688,0.9413193042097076,1.3175392446886205,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/all_donors,other_public,6461,37094,0.7727031615710982,0.11664879301188807,0.54407572842773,1.0013305947144664,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/nh_white,other_public,6461,18504,0.7198213589733641,0.12524565917694477,0.4743443777665738,0.9652983401801544,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic/nh_white,other_public,9319,18504,0.7417290985251499,0.10899959159361484,0.52809382467209,0.9553643723782098,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/all_donors,va,6461,37094,0.6322774926613624,0.1865563432547632,0.26663377879453465,0.99792120652819,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/nh_white,va,6461,18504,0.5750209332499644,0.18988997663001056,0.20284341802999117,0.9471984484699376,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic/nh_white,va,9319,18504,0.727902877356474,0.1736548742870212,0.38754557801408174,1.0682601766988662,False
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/all_donors,tricare,6461,37094,0.6716829992303976,0.1307777411948156,0.4153633365090589,0.9280026619517364,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin/nh_white,tricare,6461,18504,0.5858558541867562,0.12914082440029767,0.3327444894283614,0.8389672189451511,True
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic/nh_white,tricare,9319,18504,0.5764852806275005,0.11315392753133764,0.35470765795682346,0.7982629032981775,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/all_donors,public,2483,7593,1.2373058722018746,0.12976192818960977,0.9829771663857667,1.4916345780179825,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/nh_white,public,2483,644,1.252206181673821,0.3247375895907707,0.6157322016495613,1.8886801616980806,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic/nh_white,public,4451,644,1.208196936451653,0.2939730038755788,0.6320204364284648,1.7843734364748411,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/all_donors,public_transport,2483,7593,1.218083393401197,0.1307108674846139,0.9618948007433661,1.4742719860590279,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/nh_white,public_transport,2483,644,1.2290957864676808,0.3238836240295886,0.5942955481873755,1.863896024747986,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic/nh_white,public_transport,4451,644,1.1960616979368603,0.29465042629464555,0.6185574743699813,1.7735659215037394,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/all_donors,medicare,2483,7593,0.520639807683312,0.1904675596611038,0.14733025052431453,0.8939493648423094,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/nh_white,medicare,2483,644,0.29475220091461857,0.1510095976873274,-0.0012211718724262077,0.5907255737016633,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic/nh_white,medicare,4451,644,0.5627914430650488,0.2545828168527459,0.06381829095091007,1.0617645951791874,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/all_donors,medicaid,2483,7593,1.317217170038017,0.15159750422464952,1.0200915216115454,1.6143428184644888,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/nh_white,medicaid,2483,644,1.7435429000917604,0.5313675016305076,0.7020817343409371,2.7850040658425836,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic/nh_white,medicaid,4451,644,1.6472726174633636,0.4656181292115915,0.7346778536597269,2.5598673812670003,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/all_donors,other_public,2483,7593,0.7556762764853497,0.2157413543925207,0.33283099190011695,1.1785215610705826,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/nh_white,other_public,2483,644,0.45465849582065765,0.24617176509958716,-0.02782929778518739,0.9371462894265027,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic/nh_white,other_public,4451,644,0.5507932871538412,0.25739383279087946,0.04631064504099269,1.0552759292666898,False
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/all_donors,va,2483,7593,0.17984838622647392,0.09892503081677302,-0.014041111343916168,0.373737883796864,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/nh_white,va,2483,644,0.10897318259840964,0.08224925577365792,-0.05223239647318299,0.27017876167000227,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic/nh_white,va,4451,644,0.4261965859346525,0.28853772848067905,-0.1393269700684755,0.9917201419377805,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/all_donors,tricare,2483,7593,0.3106265550605358,0.1263830137892382,0.06292039977599995,0.5583327103450717,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin/nh_white,tricare,2483,644,0.13779725657331063,0.0646849761257652,0.011017033025977618,0.26457748012064364,True
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic/nh_white,tricare,4451,644,0.18472710360792208,0.07954860249257104,0.028814707701989684,0.34063949951385447,True
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/all_donors,public,8944,44687,0.9971804494457539,0.06714148340946369,0.8655855600946115,1.1287753387968964,False
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/nh_white,public,8944,19148,0.9991462603538835,0.08348875389379103,0.835511309607925,1.1627812110998421,False
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic/nh_white,public,13770,19148,0.9856356227955693,0.06762495711504643,0.8530931423940126,1.1181781031971258,False
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/all_donors,public_transport,8944,44687,0.9948732858278033,0.06749269292204485,0.8625900384809739,1.1271565331746327,False
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/nh_white,public_transport,8944,19148,0.9956453310261976,0.08373253538779214,0.8315325773318993,1.1597580847204958,False
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic/nh_white,public_transport,13770,19148,0.9819609650327584,0.06773646532717925,0.849199932551441,1.1147219975140759,False
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/all_donors,medicare,8944,44687,0.3709988559970153,0.1019661352968615,0.17114890317242842,0.5708488088216022,True
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/nh_white,medicare,8944,19148,0.3113414195107519,0.09143489697137709,0.13213231451672233,0.4905505245047814,True
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic/nh_white,medicare,13770,19148,0.41100398478123795,0.08835753052875397,0.23782640718198184,0.584181562380494,True
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/all_donors,medicaid,8944,44687,1.0728258111405202,0.07519786790557492,0.925440698331393,1.2202109239496475,False
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/nh_white,medicaid,8944,19148,1.1033240648220497,0.09839938483357955,0.910464814447337,1.2961833151967623,False
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic/nh_white,medicaid,13770,19148,1.077014645889996,0.07919266237363873,0.921799879797824,1.2322294119821682,False
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/all_donors,other_public,8944,44687,0.7435264818445122,0.10101218104195546,0.5455462450024399,0.9415067186865845,True
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/nh_white,other_public,8944,19148,0.6594132528002437,0.10178550660999564,0.4599173256964886,0.8589091799039987,True
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic/nh_white,other_public,13770,19148,0.68922838293774,0.08644043090358863,0.5198082515585832,0.8586485143168968,True
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/all_donors,va,8944,44687,0.5445105019560863,0.15580636907365175,0.23913563000977356,0.849885373902399,True
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/nh_white,va,8944,19148,0.46135533014393815,0.14632833947298537,0.17455705485933604,0.7481536054285403,True
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic/nh_white,va,13770,19148,0.6015731202350115,0.12884158106505667,0.3490482616363027,0.8540979788337204,True
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/all_donors,tricare,8944,44687,0.5905928023947318,0.10795948544628703,0.3789960991305331,0.8021895056589304,True
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin/nh_white,tricare,8944,19148,0.4805198063596517,0.10018578132331808,0.28415928320294265,0.6768803295163608,True
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic/nh_white,tricare,13770,19148,0.46256129930728535,0.08288089985427465,0.300117720586636,0.6250048780279347,True
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/all_donors,public,2733,30101,0.7732269078556043,0.08164717033954275,0.6132013945504936,0.933252421160715,True
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/nh_white,public,2733,19127,0.8689130203578502,0.10035656610405173,0.6722177651817957,1.0656082755339047,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,hispanic/nh_white,public,4178,19127,1.1351923115423008,0.1457833858306651,0.8494621257698904,1.4209224973147112,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/all_donors,public_transport,2733,30101,0.7747073086187471,0.08206769137562611,0.6138575892281716,0.9355570280093227,True
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/nh_white,public_transport,2733,19127,0.8693193868600412,0.10073270086232619,0.6718869211044349,1.0667518526156474,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,hispanic/nh_white,public_transport,4178,19127,1.1366753305780324,0.1462400225259813,0.8500501533287828,1.423300507827282,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/all_donors,medicare,2733,30101,0.6577439273611887,0.1277861257153954,0.40728772323510604,0.9082001314872714,True
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/nh_white,medicare,2733,19127,0.6804522038579103,0.14244072168227828,0.4012735194287513,0.9596308882870692,True
pooled_2016_2024,winsor_p995,transport,35-49,us_born,hispanic/nh_white,medicare,4178,19127,0.7730691232388895,0.12379866101644015,0.5304282063123841,1.0157100401653951,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/all_donors,medicaid,2733,30101,0.8856802002314421,0.12912006650253618,0.6326095202050546,1.1387508802578297,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/nh_white,medicaid,2733,19127,1.019632756921848,0.16181997667020825,0.702471430669128,1.336794083174568,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,hispanic/nh_white,medicaid,4178,19127,1.3370310967872172,0.19600873001179234,0.952861045308669,1.7212011482657654,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/all_donors,other_public,2733,30101,0.6740552068615877,0.1300471674941739,0.41916744228155883,0.9289429714416166,True
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/nh_white,other_public,2733,19127,0.769682995337227,0.15710326405755845,0.46176625593072645,1.0775997347437274,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,hispanic/nh_white,other_public,4178,19127,0.9874598382369496,0.16337554262346696,0.6672496587402659,1.3076700177336333,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/all_donors,va,2733,30101,0.6860457386483358,0.17077772386868792,0.3513275505039812,1.0207639267926905,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/nh_white,va,2733,19127,0.7768542919028076,0.20687181359069748,0.3713929878485569,1.1823155959570584,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,hispanic/nh_white,va,4178,19127,0.9760810004315187,0.21858266924031594,0.5476668410758683,1.404495159787169,False
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/all_donors,tricare,2733,30101,0.38133231696183406,0.11869306293606151,0.14869818839240753,0.6139664455312606,True
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin/nh_white,tricare,2733,19127,0.35660714556615086,0.1157038484318941,0.1298317697669572,0.5833825213653445,True
pooled_2016_2024,winsor_p995,transport,35-49,us_born,hispanic/nh_white,tricare,4178,19127,0.6276708111617155,0.1745262957193401,0.2856055571966219,0.9697360651268092,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/all_donors,public,4825,12703,1.0662121081441929,0.09083049003175801,0.8881876189838228,1.244236597304563,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/nh_white,public,4825,1099,1.688983868141222,0.30286401692980464,1.0953813027456758,2.282586433536768,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,hispanic/nh_white,public,7764,1099,1.8490067140262048,0.3391821292262654,1.184221956543114,2.5137914715092955,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/all_donors,public_transport,4825,12703,1.0578142376802515,0.0913526347526947,0.8787663636721278,1.2368621116883753,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/nh_white,public_transport,4825,1099,1.6739801670427406,0.30226639846508824,1.0815489123145345,2.266411421770947,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,hispanic/nh_white,public_transport,7764,1099,1.8382301221531063,0.338519483226479,1.1747441269640966,2.501716117342116,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/all_donors,medicare,4825,12703,0.35793371588887973,0.0692006260911685,0.22230298104256668,0.4935644507351928,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/nh_white,medicare,4825,1099,0.2473490345505895,0.08912326449726646,0.07267064595131001,0.422027423149869,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,hispanic/nh_white,medicare,7764,1099,0.5647195280723712,0.21305203384440083,0.14714521490433696,0.9822938412404055,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/all_donors,medicaid,4825,12703,1.099950228037767,0.10108196452018246,0.901833218091654,1.2980672379838802,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/nh_white,medicaid,4825,1099,1.700081605421254,0.3698551002815222,0.9751789293710205,2.4249842814714873,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,hispanic/nh_white,medicaid,7764,1099,1.8538136813769557,0.40419974117914775,1.0615967461054145,2.646030616648497,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/all_donors,other_public,4825,12703,1.0557504096943406,0.14600518659629144,0.7695855024095593,1.341915316979122,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/nh_white,other_public,4825,1099,1.0623103147628097,0.4447642718918974,0.19058836024451054,1.9340322692811087,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,hispanic/nh_white,other_public,7764,1099,1.080565801567004,0.4484212013493459,0.20167639701810225,1.9594552061159058,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/all_donors,va,4825,12703,0.4152551463914879,0.19777932825765676,0.02761478611995566,0.8028955066630201,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/nh_white,va,4825,1099,1.1626925502349204,0.9914803709685286,-0.7805732682418078,3.1059583687116485,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,hispanic/nh_white,va,7764,1099,1.9104062768304777,1.4430419969349073,-0.9179040653406996,4.738716619001655,False
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/all_donors,tricare,4825,12703,0.2817639137572103,0.14301432708478837,0.0014609833977939357,0.5620668441166268,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,mexican_origin/nh_white,tricare,4825,1099,0.3026523912164031,0.2798071468497097,-0.24575953922593796,0.8510643216587441,True
pooled_2016_2024,winsor_p995,transport,35-49,foreign_born,hispanic/nh_white,tricare,7764,1099,0.6268760640847623,0.5135254554418188,-0.379615333725731,1.6333674618952556,False
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/all_donors,public,7558,42804,0.6464597326422237,0.050834646173844596,0.5468256569746515,0.7460938083097959,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/nh_white,public,7558,20226,0.6386598950311376,0.05875229227761937,0.5235075181578329,0.7538122719044423,True
pooled_2016_2024,winsor_p995,transport,35-49,both,hispanic/nh_white,public,11942,20226,0.768205471183514,0.0748815436739894,0.6214403424757317,0.9149705998912964,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/all_donors,public_transport,7558,42804,0.6441111081389027,0.05105851327132571,0.544038261022944,0.7441839552548615,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/nh_white,public_transport,7558,20226,0.6351361122328726,0.058873067074584944,0.5197470211072752,0.75052520335847,True
pooled_2016_2024,winsor_p995,transport,35-49,both,hispanic/nh_white,public_transport,11942,20226,0.7655658548982839,0.0750160101924667,0.6185371766571596,0.9125945331394082,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/all_donors,medicare,7558,42804,0.36754925026136764,0.06818660235592235,0.23390596541560585,0.5011925351071295,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/nh_white,medicare,7558,20226,0.3062035199701517,0.061453125046543516,0.1857576081414901,0.4266494317988133,True
pooled_2016_2024,winsor_p995,transport,35-49,both,hispanic/nh_white,medicare,11942,20226,0.344388850682994,0.05246436212391948,0.24156059044824452,0.4472171109177435,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/all_donors,medicaid,7558,42804,0.7773225435093445,0.07686704842229843,0.6266658970037432,0.9279791900149458,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/nh_white,medicaid,7558,20226,0.8103998267713749,0.09473429329514796,0.6247240238120306,0.9960756297307192,True
pooled_2016_2024,winsor_p995,transport,35-49,both,hispanic/nh_white,medicaid,11942,20226,0.9699773089393616,0.10571948931001092,0.762770917427773,1.1771837004509502,False
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/all_donors,other_public,7558,42804,0.5766483863029778,0.07814556894811357,0.4234858856132836,0.7298108869926719,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/nh_white,other_public,7558,20226,0.5694518603029004,0.08475596466321729,0.403333222088045,0.7355704985177558,True
pooled_2016_2024,winsor_p995,transport,35-49,both,hispanic/nh_white,other_public,11942,20226,0.6579064658266154,0.08266314609481414,0.4958896766320069,0.8199232550212239,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/all_donors,va,7558,42804,0.3822316346157354,0.09579759548034125,0.1944717976687295,0.5699914715627413,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/nh_white,va,7558,20226,0.3481366225727164,0.09253140897192935,0.16677839354898844,0.5294948515964444,True
pooled_2016_2024,winsor_p995,transport,35-49,both,hispanic/nh_white,va,11942,20226,0.4241927466593895,0.09294677993446221,0.2420204055088734,0.6063650878099056,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/all_donors,tricare,7558,42804,0.24755427016700632,0.06430025701156945,0.1215280822276611,0.37358045810635154,True
pooled_2016_2024,winsor_p995,transport,35-49,both,mexican_origin/nh_white,tricare,7558,20226,0.1986128352863257,0.05479557304586944,0.09121548560418785,0.30601018496846355,True
pooled_2016_2024,winsor_p995,transport,35-49,both,hispanic/nh_white,tricare,11942,20226,0.35550532876095153,0.07819852646456217,0.2022390332463074,0.5087716242755956,True
pooled_2016_2024,winsor_p995,transport,50-64,us_born,mexican_origin/all_donors,public,1784,34731,0.8975782448542237,0.12372740544046464,0.6550769862903278,1.1400795034181195,False
pooled_2016_2024,winsor_p995,transport,50-64,us_born,mexican_origin/nh_white,public,1784,24077,1.0409674604315642,0.1496037389446465,0.7477495201475247,1.3341854007156035,False
pooled_2016_2024,winsor_p995,transport,50-64,us_born,hispanic/nh_white,public,2862,24077,1.275456712051737,0.13066101836063732,1.019365821881561,1.531547602221913,True
pooled_2016_2024,winsor_p995,transport,50-64,us_born,mexican_origin/all_donors,public_transport,1784,34731,0.8912235049546597,0.12386926420855125,0.648444208314423,1.1340028015948966,False
