sample,spec,scheme,band,nativity,group,measure,mean,se,n,weighted
pooled_2016_2024,plain,age_domain,under18,both,hispanic,medicaid_reported,1244.814888493422,217.6333728324728,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,other_public,67.35238923471299,22.738806668384687,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,other_public,76.80515703235561,8.6350094952057,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,other_public,73.85656965399995,9.18513880668347,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,other_public,92.90294021495657,24.252734406339055,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,va,4.239181673844201,2.7904349623280758,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,va,4.8313998361233885,0.9557424145926956,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,va,4.188770680530498,1.071605986501533,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,va,6.271138961999137,2.5422305584001768,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,tricare,40.54663015065399,19.106185697373373,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,tricare,46.53103042862665,7.2846700641281785,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,tricare,53.82780569381431,8.462443194556686,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,tricare,63.56786970846019,22.045251245930952,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,ofd_stl,22.56657741021479,9.52251419981254,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,ofd_stl,25.44272676760556,3.6356819074625615,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,ofd_stl,15.839993279655134,2.9280122192581284,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,ofd_stl,23.06393154449726,6.770389654891076,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,opu,0.20261149807616882,0.08333570721017118,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,opu,0.2666161975628598,0.07467070505713534,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,opu,0.10565134005377774,0.05924624287846165,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,opu,0.5588626833254133,0.24735377009698606,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,out_of_pocket,189.4648849597541,16.267282255281845,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,out_of_pocket,404.3328101870091,15.549483118258621,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,out_of_pocket,576.5338598126827,26.86555869011225,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,out_of_pocket,234.3530801894085,16.513229060783107,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,private,603.7475655706568,56.03281224399287,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,private,1419.969919103989,72.51357068069316,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,private,1942.870808981766,125.2979512021796,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,private,819.4663721132275,63.489900912609464,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,total_exp,2135.6569721877067,321.15588613083855,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,total_exp,2826.880275268795,95.37924958034746,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,total_exp,3387.6380182538996,142.6134097981519,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,total_exp,2408.2635572360487,226.33136328403836,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,any_public,0.5292215356924405,0.012566678796605774,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,any_public,0.3861567218345614,0.00751058621793376,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,any_public,0.2937728129856027,0.00995529889187485,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,any_public,0.5121384250754593,0.009831343861505732,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,medicaid_ever,0.661031054050115,0.015488264801286069,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,medicaid_ever,0.43752034492549846,0.009595104864542243,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,medicaid_ever,0.2940634785543649,0.01122578736341582,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,medicaid_ever,0.6252036113040217,0.011657112778914656,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,medicare_ever,0.005451368245189675,0.0014103583349116251,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,medicare_ever,0.004490558757038854,0.0007012311373553766,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,medicare_ever,0.0030591835996224346,0.0009188880732198285,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,medicare_ever,0.005223076471408315,0.0012305557160506343,18290,18698132.221487556
pooled_2016_2024,plain,age_domain,under18,both,mexican_origin,uninsured_all_year,0.04489475126531735,0.004919616297539481,12391,12215567.90315589
pooled_2016_2024,plain,age_domain,under18,both,all_donors,uninsured_all_year,0.02682200638271557,0.0019388244735314205,52303,72714360.94038577
pooled_2016_2024,plain,age_domain,under18,both,nh_white,uninsured_all_year,0.020727330365659383,0.0023912278057130307,19865,35289639.95829611
pooled_2016_2024,plain,age_domain,under18,both,hispanic,uninsured_all_year,0.04262697074361883,0.003975834781233517,18290,18698132.221487556
pooled_2016_2024,winsor_p995,transport,0-17,us_born,mexican_origin,public,884.4815392007935,47.44933189893552,12007,11870371.528816778
pooled_2016_2024,winsor_p995,transport,0-17,us_born,all_donors,public,768.4776675548719,25.660302772723167,50220,70171535.26105434
pooled_2016_2024,winsor_p995,transport,0-17,us_born,nh_white,public,685.1641797388892,40.86657755087001,19613,34848601.52859222
pooled_2016_2024,winsor_p995,transport,0-17,us_born,hispanic,public,928.6845377853182,38.41516193107618,17287,17751744.668368332
pooled_2016_2024,winsor_p995,transport,0-17,us_born,mexican_origin,public_transport,884.303433680618,47.451740281767414,12007,11870371.528816778
pooled_2016_2024,winsor_p995,transport,0-17,us_born,all_donors,public_transport,768.2411067822255,25.662329582284606,50220,70171535.26105434
pooled_2016_2024,winsor_p995,transport,0-17,us_born,nh_white,public_transport,685.057191292063,40.87278684447618,19613,34848601.52859222
pooled_2016_2024,winsor_p995,transport,0-17,us_born,hispanic,public_transport,928.1572155019539,38.41192903681531,17287,17751744.668368332
pooled_2016_2024,winsor_p995,transport,0-17,us_born,mexican_origin,medicare,0.5327574284948368,0.09924240916748123,12007,11870371.528816778
pooled_2016_2024,winsor_p995,transport,0-17,us_born,all_donors,medicare,0.4858307058549395,0.042511707009435365,50220,70171535.26105434
pooled_2016_2024,winsor_p995,transport,0-17,us_born,nh_white,medicare,0.4730714822843365,0.06275751712571018,19613,34848601.52859222
pooled_2016_2024,winsor_p995,transport,0-17,us_born,hispanic,medicare,0.5201168348951696,0.08153884542936497,17287,17751744.668368332
pooled_2016_2024,winsor_p995,transport,0-17,us_born,mexican_origin,medicaid,808.1596879690482,45.82738445019618,12007,11870371.528816778
pooled_2016_2024,winsor_p995,transport,0-17,us_born,all_donors,medicaid,685.8914635576833,24.235908869036976,50220,70171535.26105434
pooled_2016_2024,winsor_p995,transport,0-17,us_born,nh_white,medicaid,604.1367884779453,38.586477349162884,19613,34848601.52859222
pooled_2016_2024,winsor_p995,transport,0-17,us_born,hispanic,medicaid,836.7018851787835,35.97655736954744,17287,17751744.668368332
pooled_2016_2024,winsor_p995,transport,0-17,us_born,mexican_origin,other_public,26.6017435129172,6.572964969954224,12007,11870371.528816778
pooled_2016_2024,winsor_p995,transport,0-17,us_born,all_donors,other_public,39.137297383665874,3.5730702280806708,50220,70171535.26105434
pooled_2016_2024,winsor_p995,transport,0-17,us_born,nh_white,other_public,42.35459191160917,4.1525191282850455,19613,34848601.52859222
pooled_2016_2024,winsor_p995,transport,0-17,us_born,hispanic,other_public,32.78418592234624,6.535697821081732,17287,17751744.668368332
pooled_2016_2024,winsor_p995,transport,0-17,us_born,mexican_origin,va,0.03639577752869789,0.01922068480289223,12007,11870371.528816778
pooled_2016_2024,winsor_p995,transport,0-17,us_born,all_donors,va,0.046189860641287675,0.006941798150331589,50220,70171535.26105434
pooled_2016_2024,winsor_p995,transport,0-17,us_born,nh_white,va,0.04452278524533786,0.009715950008060324,19613,34848601.52859222
pooled_2016_2024,winsor_p995,transport,0-17,us_born,hispanic,va,0.04303669880005755,0.014703814130578984,17287,17751744.668368332
pooled_2016_2024,winsor_p995,transport,0-17,us_born,mexican_origin,tricare,8.866934942749088,2.743231108935106,12007,11870371.528816778
pooled_2016_2024,winsor_p995,transport,0-17,us_born,all_donors,tricare,15.160638747465622,1.803288400307094,50220,70171535.26105434
pooled_2016_2024,winsor_p995,transport,0-17,us_born,nh_white,tricare,19.813967862403803,2.408033706611224,19613,34848601.52859222
pooled_2016_2024,winsor_p995,transport,0-17,us_born,hispanic,tricare,11.870235898913627,3.0429642238504115,17287,17751744.668368332
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin,public,520.895573323225,115.92218507800918,384,345196.37433911115
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,all_donors,public,464.65397240884266,63.56022426515225,2083,2542825.679331444
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,nh_white,public,761.5870663868777,282.3945409383601,252,441038.42970388895
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic,public,598.730754378987,89.19021872203724,1003,946387.5531192222
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin,public_transport,519.8502673938526,115.93820793714488,384,345196.37433911115
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,all_donors,public_transport,463.55795004063657,63.55959650266728,2083,2542825.679331444
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,nh_white,public_transport,761.5870663868777,282.3945409383601,252,441038.42970388895
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic,public_transport,597.5802766379576,89.21892772270162,1003,946387.5531192222
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin,medicare,0.8088167621239207,0.4838090632656314,384,345196.37433911115
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,all_donors,medicare,0.6348061919944642,0.40291055963755296,2083,2542825.679331444
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,nh_white,medicare,2.1941255302381246,2.166487220490083,252,441038.42970388895
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic,medicare,0.29501720819304156,0.17351781893938242,1003,946387.5531192222
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin,medicaid,507.5966358728127,116.01512401877055,384,345196.37433911115
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,all_donors,medicaid,387.06275283777757,57.61420401390918,2083,2542825.679331444
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,nh_white,medicaid,493.21110299821413,254.63856884023272,252,441038.42970388895
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic,medicaid,571.4902592499615,88.00823509506999,1003,946387.5531192222
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin,other_public,11.220879288762307,4.965658085024432,384,345196.37433911115
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,all_donors,other_public,60.96707486119229,18.832511488151805,2083,2542825.679331444
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,nh_white,other_public,197.99959694732775,85.41137275060044,252,441038.42970388895
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic,other_public,23.758061615644646,9.541820710971315,1003,946387.5531192222
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin,va,0.025219373724732912,0.02534569119019394,384,345196.37433911115
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,all_donors,va,2.971997108249458,2.0925968098560044,2083,2542825.679331444
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,nh_white,va,0.0,0.0,252,441038.42970388895
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic,va,4.996483985914812,4.992376430068066,1003,946387.5531192222
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,mexican_origin,tricare,3.887511023104872,3.6231667519295403,384,345196.37433911115
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,all_donors,tricare,35.77105811311094,11.357045679679416,2083,2542825.679331444
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,nh_white,tricare,123.61661160519938,47.31581854291153,252,441038.42970388895
pooled_2016_2024,winsor_p995,transport,0-17,foreign_born,hispanic,tricare,11.998977850267037,7.198847910628608,1003,946387.5531192222
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin,public,874.2070633699077,46.30238274544663,12391,12215567.90315589
pooled_2016_2024,winsor_p995,transport,0-17,both,all_donors,public,757.8529342282588,24.898956685029713,52303,72714360.94038577
pooled_2016_2024,winsor_p995,transport,0-17,both,nh_white,public,686.1192880925164,40.50432173725023,19865,35289639.95829611
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic,public,911.9842518946504,36.46347028714663,18290,18698132.221487556
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin,public_transport,874.0044518718314,46.30541464693052,12391,12215567.90315589
pooled_2016_2024,winsor_p995,transport,0-17,both,all_donors,public_transport,757.586318030696,24.901334415164296,52303,72714360.94038577
pooled_2016_2024,winsor_p995,transport,0-17,both,nh_white,public_transport,686.0136367524625,40.51040278523966,19865,35289639.95829611
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic,public_transport,911.4253892113251,36.46015731197234,18290,18698132.221487556
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin,medicare,0.5405585132930811,0.09796160544321836,12391,12215567.90315589
pooled_2016_2024,winsor_p995,transport,0-17,both,all_donors,medicare,0.4910403877781162,0.0424608362587075,52303,72714360.94038577
pooled_2016_2024,winsor_p995,transport,0-17,both,nh_white,medicare,0.49458065539129015,0.06605890444943073,19865,35289639.95829611
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic,medicare,0.5087236389117833,0.0778213600701946,18290,18698132.221487556
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin,medicaid,799.6661593286717,44.74728544376024,12391,12215567.90315589
pooled_2016_2024,winsor_p995,transport,0-17,both,all_donors,medicaid,675.4414051440084,23.480463504272013,52303,72714360.94038577
pooled_2016_2024,winsor_p995,transport,0-17,both,nh_white,medicaid,602.7504753788141,38.30223993958634,19865,35289639.95829611
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic,medicaid,823.2784598468612,34.13248111859638,18290,18698132.221487556
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin,other_public,26.167099900235982,6.406341759213039,12391,12215567.90315589
pooled_2016_2024,winsor_p995,transport,0-17,both,all_donors,other_public,39.900686046181306,3.5909503991186407,52303,72714360.94038577
pooled_2016_2024,winsor_p995,transport,0-17,both,nh_white,other_public,44.2997925057022,4.378134409700094,19865,35289639.95829611
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic,other_public,32.32733752724543,6.326196150404525,18290,18698132.221487556
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin,va,0.036079946606888534,0.018709513817936115,12391,12215567.90315589
pooled_2016_2024,winsor_p995,transport,0-17,both,all_donors,va,0.14850552024106847,0.07375694476753933,52303,72714360.94038577
pooled_2016_2024,winsor_p995,transport,0-17,both,nh_white,va,0.04396635397219785,0.009599143903182063,19865,35289639.95829611
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic,va,0.29375055631414404,0.2539640486979353,18290,18698132.221487556
pooled_2016_2024,winsor_p995,transport,0-17,both,mexican_origin,tricare,8.726222771445569,2.6736618562848316,12391,12215567.90315589
pooled_2016_2024,winsor_p995,transport,0-17,both,all_donors,tricare,15.881386381728957,1.857405542769115,52303,72714360.94038577
pooled_2016_2024,winsor_p995,transport,0-17,both,nh_white,tricare,21.111259505207098,2.575246598425053,19865,35289639.95829611
pooled_2016_2024,winsor_p995,transport,0-17,both,hispanic,tricare,11.876752046028319,3.009342185319693,18290,18698132.221487556
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin,public,734.2300747868547,58.83631896176775,6461,7970053.481901778
pooled_2016_2024,winsor_p995,transport,18-34,us_born,all_donors,public,737.5308248306828,27.65015499325255,37094,63633267.49713245
pooled_2016_2024,winsor_p995,transport,18-34,us_born,nh_white,public,707.2567141465962,35.48050886958903,18504,37724012.08396645
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic,public,741.9742795198905,47.213228023455514,9319,11628697.199437888
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin,public_transport,733.7843563758993,58.846849609672546,6461,7970053.481901778
pooled_2016_2024,winsor_p995,transport,18-34,us_born,all_donors,public_transport,735.4534757659039,27.632478548969512,37094,63633267.49713245
pooled_2016_2024,winsor_p995,transport,18-34,us_born,nh_white,public_transport,705.552321045918,35.443167345447094,18504,37724012.08396645
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic,public_transport,740.5228890830648,47.187198662901835,9319,11628697.199437888
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin,medicare,7.706736437518099,2.23134856335143,6461,7970053.481901778
pooled_2016_2024,winsor_p995,transport,18-34,us_born,all_donors,medicare,18.92357996842238,1.3797898504038373,37094,63633267.49713245
pooled_2016_2024,winsor_p995,transport,18-34,us_born,nh_white,medicare,20.335446741659336,1.911751718131189,18504,37724012.08396645
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic,medicare,10.61187361462613,2.2738001802463756,9319,11628697.199437888
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin,medicaid,614.1453641015474,53.9007790518006,6461,7970053.481901778
pooled_2016_2024,winsor_p995,transport,18-34,us_born,all_donors,medicaid,576.4323525000747,22.205415315742652,37094,63633267.49713245
pooled_2016_2024,winsor_p995,transport,18-34,us_born,nh_white,medicaid,543.9036884416288,29.042536604404113,18504,37724012.08396645
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic,medicaid,614.300748206853,41.58943164721891,9319,11628697.199437888
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin,other_public,39.803200762922586,6.612915696961675,6461,7970053.481901778
pooled_2016_2024,winsor_p995,transport,18-34,us_born,all_donors,other_public,51.511631817311,4.576421614574189,37094,63633267.49713245
pooled_2016_2024,winsor_p995,transport,18-34,us_born,nh_white,other_public,55.295942898514966,5.208341636420282,18504,37724012.08396645
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic,other_public,41.01460987821367,5.850934446516538,9319,11628697.199437888
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin,va,3.263871405949791,1.0280226395781196,6461,7970053.481901778
pooled_2016_2024,winsor_p995,transport,18-34,us_born,all_donors,va,5.162086969459575,0.6108761901196267,37094,63633267.49713245
pooled_2016_2024,winsor_p995,transport,18-34,us_born,nh_white,va,5.6760914554931,0.722765476915958,18504,37724012.08396645
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic,va,4.1316433025919235,0.8964150717735215,9319,11628697.199437888
pooled_2016_2024,winsor_p995,transport,18-34,us_born,mexican_origin,tricare,7.18262005434592,1.6148023876334816,6461,7970053.481901778
pooled_2016_2024,winsor_p995,transport,18-34,us_born,all_donors,tricare,10.693467100664506,1.4040216332841244,37094,63633267.49713245
pooled_2016_2024,winsor_p995,transport,18-34,us_born,nh_white,tricare,12.260046567796657,1.6651487495106552,18504,37724012.08396645
pooled_2016_2024,winsor_p995,transport,18-34,us_born,hispanic,tricare,7.06773638614248,1.4650555685036917,9319,11628697.199437888
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin,public,581.7328928853605,61.39800622177025,2483,2468857.5063505555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,all_donors,public,470.16094076246884,36.3796744305448,7593,10346446.428944223
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,nh_white,public,464.56638004115223,110.48332555876371,644,1368613.3696276667
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic,public,561.2876771441545,44.720483555756594,4451,4859274.0796805555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin,public_transport,565.2103694793637,61.489927950066374,2483,2468857.5063505555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,all_donors,public_transport,464.01615237619603,36.374186222944765,7593,10346446.428944223
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,nh_white,public_transport,459.8586828645238,110.46153920706578,644,1368613.3696276667
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic,public_transport,550.0193570379505,44.85643040432604,4451,4859274.0796805555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin,medicare,1.1304814494845794,0.414109808120348,2483,2468857.5063505555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,all_donors,medicare,2.1713311829052726,0.4020675355322483,7593,10346446.428944223
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,nh_white,medicare,3.835362199083453,1.3756422061649816,644,1368613.3696276667
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic,medicare,2.1585090266993157,0.5885565250094855,4451,4859274.0796805555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin,medicaid,514.0912747184904,57.85858746030916,2483,2468857.5063505555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,all_donors,medicaid,390.28588938273015,32.948000802783206,7593,10346446.428944223
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,nh_white,medicaid,294.8543879771667,82.05023720816051,644,1368613.3696276667
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic,medicaid,485.7055594537055,42.20901301209011,4451,4859274.0796805555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin,other_public,25.82681690240201,6.708899944812374,2483,2468857.5063505555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,all_donors,other_public,34.17709104554999,4.968484352267102,7593,10346446.428944223
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,nh_white,other_public,56.80487033632718,21.25328721336264,644,1368613.3696276667
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic,other_public,31.287741258893373,6.120695790902935,4451,4859274.0796805555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin,va,0.39719602499265655,0.20359752066799533,2483,2468857.5063505555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,all_donors,va,2.2085048041103232,0.5580983865599833,7593,10346446.428944223
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,nh_white,va,3.6448969876966153,2.0803965791301824,644,1368613.3696276667
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic,va,1.5534426522397964,0.5833689851768045,4451,4859274.0796805555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,mexican_origin,tricare,1.7571367797214696,0.7525232061489925,2483,2468857.5063505555
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,all_donors,tricare,5.656750046302492,1.24621375599347,7593,10346446.428944223
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,nh_white,tricare,12.751609309338034,4.420127368201855,644,1368613.3696276667
pooled_2016_2024,winsor_p995,transport,18-34,foreign_born,hispanic,tricare,2.355567854053831,0.7794300661171796,4451,4859274.0796805555
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin,public,698.1636869559301,47.60561974531376,8944,10438910.988252334
pooled_2016_2024,winsor_p995,transport,18-34,both,all_donors,public,700.1377607673503,24.881724174834307,44687,73979713.92607667
pooled_2016_2024,winsor_p995,transport,18-34,both,nh_white,public,698.7602462813105,34.45210519821219,19148,39092625.45359411
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic,public,688.7229905282649,35.21944936276089,13770,16487971.279118445
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin,public_transport,693.9157193702465,47.730002252162635,8944,10438910.988252334
pooled_2016_2024,winsor_p995,transport,18-34,both,all_donors,public_transport,697.4915592319485,24.872510824330593,44687,73979713.92607667
pooled_2016_2024,winsor_p995,transport,18-34,both,nh_white,public_transport,696.9507089989941,34.41606606298269,19148,39092625.45359411
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic,public_transport,684.3783907889174,35.286999138332604,13770,16487971.279118445
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin,medicare,6.151417447907669,1.6939028798557156,8944,10438910.988252334
pooled_2016_2024,winsor_p995,transport,18-34,both,all_donors,medicare,16.580691148969894,1.1908530404717739,44687,73979713.92607667
pooled_2016_2024,winsor_p995,transport,18-34,both,nh_white,medicare,19.757786990160604,1.8422896063605425,19148,39092625.45359411
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic,medicare,8.12052918341491,1.6041679661259203,13770,16487971.279118445
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin,medicaid,590.4820442502318,43.6272744757855,8944,10438910.988252334
pooled_2016_2024,winsor_p995,transport,18-34,both,all_donors,medicaid,550.3988048371905,19.742119865095734,44687,73979713.92607667
pooled_2016_2024,winsor_p995,transport,18-34,both,nh_white,medicaid,535.1845963275241,28.189951541129055,19148,39092625.45359411
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic,medicaid,576.4016484994688,31.234602961682842,13770,16487971.279118445
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin,other_public,36.497712264695636,5.169580079380842,8944,10438910.988252334
pooled_2016_2024,winsor_p995,transport,18-34,both,all_donors,other_public,49.087306445566675,4.236311638159525,44687,73979713.92607667
pooled_2016_2024,winsor_p995,transport,18-34,both,nh_white,other_public,55.348769697463005,5.15907686630875,19148,39092625.45359411
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic,other_public,38.14794303617581,4.622203598002548,13770,16487971.279118445
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin,va,2.585887558735164,0.7871135921307083,8944,10438910.988252334
pooled_2016_2024,winsor_p995,transport,18-34,both,all_donors,va,4.74901319523808,0.5478308287909062,44687,73979713.92607667
pooled_2016_2024,winsor_p995,transport,18-34,both,nh_white,va,5.604980347638757,0.7047307368411029,19148,39092625.45359411
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic,va,3.371805516584967,0.6728261768949485,13770,16487971.279118445
pooled_2016_2024,winsor_p995,transport,18-34,both,mexican_origin,tricare,5.899464644436778,1.2639685924961632,8944,10438910.988252334
pooled_2016_2024,winsor_p995,transport,18-34,both,all_donors,tricare,9.989056115339821,1.3084178455014384,44687,73979713.92607667
pooled_2016_2024,winsor_p995,transport,18-34,both,nh_white,tricare,12.277255934839118,1.6443979361093153,19148,39092625.45359411
pooled_2016_2024,winsor_p995,transport,18-34,both,hispanic,tricare,5.678983457147263,1.1220092295890456,13770,16487971.279118445
pooled_2016_2024,winsor_p995,transport,35-49,us_born,mexican_origin,public,994.8941424732478,103.05903179669205,2733,3193025.5373531105
