spec,scheme,band,nativity,measure,years,inverse_variance_mean,cochran_q,df,p_value,min_ratio,max_ratio,covid_2020_2021
winsor_p995,age_domain,18_64,us_born,medicare,9,0.25794312587711415,14.236953547665456,8,0.07579456950337624,0.15865683102215816,0.6085322507647976,2020:0.224;2021:0.159
winsor_p995,age_domain,18_64,us_born,other_public,9,0.3714996271259627,16.097553299169167,8,0.04100491843120661,0.23933836762615304,0.9008402239622698,2020:0.305;2021:0.383
winsor_p995,age_domain,18_64,us_born,public,9,0.6486012817187474,6.453426313933033,8,0.5965781163048594,0.5538807092240466,0.771092181756135,2020:0.640;2021:0.568
winsor_p995,age_domain,18_64,us_born,tricare,9,0.1712724136380455,18.95060657295861,8,0.01512604759813122,0.062367204776803006,0.687538698813285,2020:0.062;2021:0.271
winsor_p995,age_domain,18_64,us_born,va,9,0.11395000821983688,24.05768294428055,8,0.002241303434699668,0.06154265409196424,1.1229567355771386,2020:0.170;2021:0.399
winsor_p995,age_domain,65plus,both,medicaid,9,2.170346834718335,1.7981125773814808,8,0.9865878456996298,1.819692847299805,2.720584736842409,2020:2.303;2021:2.721
winsor_p995,age_domain,65plus,both,medicare,9,0.7863020721679336,11.581801161701744,8,0.17086071252306495,0.658973676441062,0.9958822504593231,2020:0.705;2021:0.659
winsor_p995,age_domain,65plus,both,other_public,9,0.49940044857982596,14.420609978675062,8,0.07143995294675026,0.26397047227881143,1.042545945069799,2020:1.043;2021:0.386
winsor_p995,age_domain,65plus,both,public,9,0.8550781326827629,9.393403904121769,8,0.31020294094931156,0.7150908641294809,1.0554843578927133,2020:0.801;2021:0.715
winsor_p995,age_domain,65plus,both,tricare,9,0.038137492130891563,20.448277423617057,8,0.008766798579235676,0.02569895860073257,1.3576154863461987,2020:0.432;2021:0.648
winsor_p995,age_domain,65plus,both,va,9,0.5406665473760951,9.093608362756477,8,0.3344609539902499,0.23561439638548526,1.1916051856145893,2020:1.192;2021:0.449
winsor_p995,age_domain,65plus,foreign_born,medicaid,9,0.9588604321836294,3.0399136808014307,8,0.9318278108217897,0.7066350351249069,1.3087658147578012,2020:1.230;2021:1.309
winsor_p995,age_domain,65plus,foreign_born,medicare,9,0.8257626759072657,8.699748781316762,8,0.3682544111918694,0.6964969160966871,1.1395364700558148,2020:0.940;2021:0.696
winsor_p995,age_domain,65plus,foreign_born,other_public,9,0.04658842168156013,17.08628821004887,8,0.02922300484738872,0.030352334274900864,1.8698687848360622,2020:0.451;2021:0.099
winsor_p995,age_domain,65plus,foreign_born,public,9,0.8314157509107831,4.5091562039880815,8,0.8085163599468828,0.6819874272705254,1.0539926219985762,2020:0.936;2021:0.735
winsor_p995,age_domain,65plus,foreign_born,tricare,8,0.0025373369719197624,6.034685144247283,7,0.5357052356539549,0.0019182832957177966,0.897749866251033,2020:0.101;2021:0.027
winsor_p995,age_domain,65plus,foreign_born,va,8,0.036339916903962585,9.049714200022322,7,0.24910645701427458,0.027684021643648898,2.330934806120748,2020:0.768;2021:0.158
winsor_p995,age_domain,65plus,us_born,medicaid,9,1.9435046374837983,3.0035817220618863,8,0.9341325721451256,1.482239389181125,3.0411656606129864,2020:1.571;2021:2.725
winsor_p995,age_domain,65plus,us_born,medicare,9,0.8097239779962875,11.303767709420487,8,0.18507414455226753,0.5999114005866009,1.077526711629836,2020:0.600;2021:0.748
winsor_p995,age_domain,65plus,us_born,other_public,9,0.7985712866298476,11.516074870485264,8,0.1741362062513918,0.4306570706366278,1.666248230103915,2020:1.666;2021:0.643
winsor_p995,age_domain,65plus,us_born,public,9,0.903479639369364,8.77691945607211,8,0.3614629961698901,0.7063502968059717,1.151657888611487,2020:0.706;2021:0.783
winsor_p995,age_domain,65plus,us_born,tricare,9,0.0645168569058012,18.45497847146096,8,0.01806247050059651,0.042734118204075675,2.506389626756842,2020:0.749;2021:1.245
winsor_p995,age_domain,65plus,us_born,va,9,0.8788069743297756,8.289875109605171,8,0.4056787578779465,0.39861735185258307,1.9436565060450413,2020:1.944;2021:0.737
winsor_p995,age_domain,all_ages,both,medicaid,9,1.060404492259946,2.46717324896713,8,0.9632441268185761,1.009257225091903,1.167929570176354,2020:1.094;2021:1.122
winsor_p995,age_domain,all_ages,both,medicare,9,0.3101321899016718,9.48965334668155,8,0.30268581256433913,0.24169787720083633,0.38308684797115666,2020:0.294;2021:0.242
winsor_p995,age_domain,all_ages,both,other_public,9,0.34815676268121926,16.294726929335116,8,0.03835076093765627,0.2585683634746682,0.5309747100169819,2020:0.435;2021:0.272
winsor_p995,age_domain,all_ages,both,public,9,0.522141870952811,5.965644637740242,8,0.6510803442450965,0.4562375674094103,0.5894505257565211,2020:0.505;2021:0.456
winsor_p995,age_domain,all_ages,both,tricare,9,0.256454723413958,5.5025899890794845,8,0.7027530284585752,0.16571222082907394,0.4231568016356193,2020:0.233;2021:0.274
winsor_p995,age_domain,all_ages,both,va,9,0.22521161017947727,12.751799677072619,8,0.12067953727121686,0.11632211222493441,0.48614356786473933,2020:0.398;2021:0.207
winsor_p995,age_domain,all_ages,foreign_born,medicaid,9,0.9438515029896646,6.470868439541199,8,0.5946407091918506,0.7512083757417616,1.186767594498493,2020:0.974;2021:0.973
winsor_p995,age_domain,all_ages,foreign_born,medicare,9,0.5698342931889723,10.798898297723259,8,0.21335632054774972,0.446842569224642,0.7927918826530017,2020:0.693;2021:0.447
winsor_p995,age_domain,all_ages,foreign_born,other_public,9,0.5444902026891011,3.4333124859500295,8,0.9043031876285021,0.4573645252005551,0.8010725828937637,2020:0.577;2021:0.462
winsor_p995,age_domain,all_ages,foreign_born,public,9,0.714556189837963,3.850957382418292,8,0.8703139239285593,0.6308072409330755,0.837671480931345,2020:0.761;2021:0.631
winsor_p995,age_domain,all_ages,foreign_born,tricare,9,0.06508031174409021,10.57297448969486,8,0.22708810718732442,0.03518063973364334,0.40566414432407916,2020:0.105;2021:0.057
winsor_p995,age_domain,all_ages,foreign_born,va,9,0.052099915286404605,11.904821898584462,8,0.15550128511140987,0.03759258624699322,1.0994725290925749,2020:0.439;2021:0.135
winsor_p995,age_domain,all_ages,us_born,medicaid,9,1.1220257715503492,2.2811326302829382,8,0.9711573560751527,1.0258462017943288,1.1850067804492226,2020:1.137;2021:1.185
winsor_p995,age_domain,all_ages,us_born,medicare,9,0.2392678642871148,6.483784680104396,8,0.5932068105022494,0.1878260173412277,0.2956873858845532,2020:0.188;2021:0.206
winsor_p995,age_domain,all_ages,us_born,other_public,9,0.3560854382083173,15.237807044292667,8,0.05468308740174921,0.2561631813543823,0.5884440988092319,2020:0.454;2021:0.265
winsor_p995,age_domain,all_ages,us_born,public,9,0.4836773347952433,5.004670535756384,8,0.7570768228497983,0.4316475500831688,0.5516770480333705,2020:0.438;2021:0.432
winsor_p995,age_domain,all_ages,us_born,tricare,9,0.3053070723830686,5.938615285402268,8,0.6541078982861859,0.1889081762092819,0.5237355561863424,2020:0.291;2021:0.364
winsor_p995,age_domain,all_ages,us_born,va,9,0.2691918459540425,12.751095570605878,8,0.1207054255934091,0.13803673013245296,0.5901222315906998,2020:0.480;2021:0.253
winsor_p995,age_domain,under18,both,medicaid,9,1.15425930247002,9.278361465501527,8,0.31936074268731307,0.9719500800099662,1.3520950955364164,2020:1.111;2021:1.232
winsor_p995,age_domain,under18,both,medicare,9,0.9608798856074677,8.961242324703,8,0.3455760646137166,0.37800666323381343,1.7222968214906393,2020:1.722;2021:0.863
winsor_p995,age_domain,under18,both,other_public,9,0.40316246737778977,10.328250047784243,8,0.24273863759061148,0.2453270436803353,1.1492658346108284,2020:0.744;2021:0.340
winsor_p995,age_domain,under18,both,public,9,1.127129383724081,7.659882490020262,8,0.46737867306405423,0.9553781421157878,1.2719614135892485,2020:1.137;2021:1.157
winsor_p995,age_domain,under18,both,tricare,9,0.32921275570989067,10.81695473804736,8,0.2122880610313585,0.12312262264713655,1.0609568557273417,2020:0.729;2021:0.436
winsor_p995,age_domain,under18,both,va,8,0.23871144648544607,4.865086851673716,7,0.6764231736612794,0.1168710506920298,1.2852447399952913,2020:0.360;2021:1.285
winsor_p995,age_domain,under18,foreign_born,medicaid,9,0.31129112768958733,32.623467909671845,8,7.198895471377642e-05,0.14101321900867306,2.5860229892950777,2020:0.141;2021:0.914
winsor_p995,age_domain,under18,foreign_born,medicare,3,1.4679028565688286,11.975465276072953,2,0.002509347203286814,0.5684298675839831,10.105336195359095,2020:10.105
winsor_p995,age_domain,under18,foreign_born,other_public,7,0.12196477099165767,2.460459494017631,6,0.8728663668142433,0.0816996734801424,0.5910403394052064,2021:0.591
winsor_p995,age_domain,under18,foreign_born,public,9,0.19862925538552081,36.08393107654965,8,1.694966697613869e-05,0.10486946574418488,2.5021773882577247,2020:0.105;2021:0.920
winsor_p995,age_domain,under18,foreign_born,tricare,3,0.17842674909151515,0.9692902867137977,2,0.6159157197745735,0.13872434039046616,1.584711842934024,2021:1.585
winsor_p995,age_domain,under18,us_born,medicaid,9,1.1498232383282927,9.315877642015801,8,0.31635363734977673,0.9600858208630492,1.3465644434783905,2020:1.118;2021:1.240
winsor_p995,age_domain,under18,us_born,medicare,9,0.952483318103602,8.623995119736051,8,0.3750006914349242,0.3769085550721999,1.6963255508702995,2020:1.696;2021:0.856
winsor_p995,age_domain,under18,us_born,other_public,9,0.4037516543739456,11.30544163722462,8,0.18498574136662205,0.2390584370876855,1.1908002936905537,2020:0.817;2021:0.336
winsor_p995,age_domain,under18,us_born,public,9,1.1257049624041822,8.003765793330397,8,0.43310235144899734,0.9463060865594248,1.2699911981314467,2020:1.149;2021:1.162
winsor_p995,age_domain,under18,us_born,tricare,9,0.33389637093986885,12.563730034115993,8,0.12776800070820624,0.12272340724485438,1.1301903018192028,2020:0.844;2021:0.418
winsor_p995,age_domain,under18,us_born,va,8,0.26000778743672714,10.450158832159584,7,0.16446580457547624,0.11619268763468085,1.6197558692413077,2020:1.620;2021:1.275
winsor_p995,transport,0-17,both,medicaid,9,1.15425930247002,9.278361465501527,8,0.31936074268731307,0.9719500800099662,1.3520950955364164,2020:1.111;2021:1.232
winsor_p995,transport,0-17,both,medicare,9,0.9608798856074677,8.961242324703,8,0.3455760646137166,0.37800666323381343,1.7222968214906393,2020:1.722;2021:0.863
winsor_p995,transport,0-17,both,other_public,9,0.40316246737778977,10.328250047784243,8,0.24273863759061148,0.2453270436803353,1.1492658346108284,2020:0.744;2021:0.340
winsor_p995,transport,0-17,both,public,9,1.127129383724081,7.659882490020262,8,0.46737867306405423,0.9553781421157878,1.2719614135892485,2020:1.137;2021:1.157
winsor_p995,transport,0-17,both,tricare,9,0.32921275570989067,10.81695473804736,8,0.2122880610313585,0.12312262264713655,1.0609568557273417,2020:0.729;2021:0.436
winsor_p995,transport,0-17,both,va,8,0.23871144648544607,4.865086851673716,7,0.6764231736612794,0.1168710506920298,1.2852447399952913,2020:0.360;2021:1.285
winsor_p995,transport,0-17,foreign_born,medicaid,9,0.31129112768958733,32.623467909671845,8,7.198895471377642e-05,0.14101321900867306,2.5860229892950777,2020:0.141;2021:0.914
winsor_p995,transport,0-17,foreign_born,medicare,3,1.4679028565688286,11.975465276072953,2,0.002509347203286814,0.5684298675839831,10.105336195359095,2020:10.105
winsor_p995,transport,0-17,foreign_born,other_public,7,0.12196477099165767,2.460459494017631,6,0.8728663668142433,0.0816996734801424,0.5910403394052064,2021:0.591
winsor_p995,transport,0-17,foreign_born,public,9,0.19862925538552081,36.08393107654965,8,1.694966697613869e-05,0.10486946574418488,2.5021773882577247,2020:0.105;2021:0.920
winsor_p995,transport,0-17,foreign_born,tricare,3,0.17842674909151515,0.9692902867137977,2,0.6159157197745735,0.13872434039046616,1.584711842934024,2021:1.585
winsor_p995,transport,0-17,us_born,medicaid,9,1.1498232383282927,9.315877642015801,8,0.31635363734977673,0.9600858208630492,1.3465644434783905,2020:1.118;2021:1.240
winsor_p995,transport,0-17,us_born,medicare,9,0.952483318103602,8.623995119736051,8,0.3750006914349242,0.3769085550721999,1.6963255508702995,2020:1.696;2021:0.856
winsor_p995,transport,0-17,us_born,other_public,9,0.4037516543739456,11.30544163722462,8,0.18498574136662205,0.2390584370876855,1.1908002936905537,2020:0.817;2021:0.336
winsor_p995,transport,0-17,us_born,public,9,1.1257049624041822,8.003765793330397,8,0.43310235144899734,0.9463060865594248,1.2699911981314467,2020:1.149;2021:1.162
winsor_p995,transport,0-17,us_born,tricare,9,0.33389637093986885,12.563730034115993,8,0.12776800070820624,0.12272340724485438,1.1301903018192028,2020:0.844;2021:0.418
winsor_p995,transport,0-17,us_born,va,8,0.26000778743672714,10.450158832159584,7,0.16446580457547624,0.11619268763468085,1.6197558692413077,2020:1.620;2021:1.275
winsor_p995,transport,18-34,both,medicaid,9,1.0013995390786508,6.9703134190735145,8,0.5398390036836844,0.8609661128126298,1.2763467467072618,2020:1.276;2021:1.206
winsor_p995,transport,18-34,both,medicare,9,0.14096477207792737,14.829247640807118,8,0.06255191740529098,0.06708741096888715,0.6228187945428605,2020:0.556;2021:0.209
winsor_p995,transport,18-34,both,other_public,9,0.4747225741047228,14.178685525851472,8,0.07722529638867331,0.26413513598368565,1.6662232183646064,2020:0.375;2021:0.264
winsor_p995,transport,18-34,both,public,9,0.9279497288657916,7.445974929051056,8,0.4893658075303674,0.7695618526352777,1.1514145245872027,2020:1.122;2021:0.986
winsor_p995,transport,18-34,both,tricare,9,0.3228149579248529,12.508498642559376,8,0.1299169375070533,0.18208767697118844,1.3743594566483583,2020:0.182;2021:0.213
winsor_p995,transport,18-34,both,va,8,0.1964645786549613,11.512049771127572,7,0.1177908351148323,0.11343191725167721,1.7044648968524814,2020:0.265;2021:0.212
winsor_p995,transport,18-34,foreign_born,medicaid,9,1.1963762196429093,7.63731476805043,8,0.4696752957403054,0.8439095527797159,2.0413991376394836,2020:1.766;2021:0.844
winsor_p995,transport,18-34,foreign_born,medicare,9,0.1528586716029551,9.90491444381912,8,0.27176323483837383,0.06634694744707909,1.1515899011562056,2020:0.561;2021:0.705
winsor_p995,transport,18-34,foreign_born,other_public,9,0.3196019619421629,8.48380680839202,8,0.3876909530193926,0.20930023909743095,2.0382885415124403,2020:0.907;2021:0.477
winsor_p995,transport,18-34,foreign_born,public,9,1.1103474189874543,9.338976077559007,8,0.3145121367854289,0.7357648870984178,1.98895428455544,2020:1.635;2021:0.736
winsor_p995,transport,18-34,foreign_born,tricare,6,0.05470861264933341,4.632776981131046,5,0.4623172043768664,0.0446550975490298,0.7258976271461254,2020:0.726;2021:0.045
winsor_p995,transport,18-34,foreign_born,va,4,0.09594707216348952,2.639774950540829,3,0.45055911423150763,0.0676083354903366,0.7688322842278824,
winsor_p995,transport,18-34,us_born,medicaid,9,0.9815990399235336,7.484122057776821,8,0.48540965822370086,0.8445642051605572,1.3539209276866502,2020:1.263;2021:1.354
winsor_p995,transport,18-34,us_born,medicare,9,0.15303637253514082,13.805687797730627,8,0.08697280703033919,0.07259860404150784,0.6914969766795755,2020:0.630;2021:0.221
winsor_p995,transport,18-34,us_born,other_public,9,0.43175895514170737,15.38503055515212,8,0.05207722704156184,0.26872704558802657,1.5422351001120627,2020:0.269;2021:0.274
winsor_p995,transport,18-34,us_born,public,9,0.9200043990449746,6.070843721833159,8,0.6392964609402246,0.7818684345779248,1.1858630488722723,2020:1.094;2021:1.102
winsor_p995,transport,18-34,us_born,tricare,9,0.31728797923824975,14.470413479479886,8,0.07029868503635081,0.12855048893021856,1.680662680630013,2020:0.129;2021:0.255
winsor_p995,transport,18-34,us_born,va,8,0.16440320116671295,13.354712629019922,7,0.0639232534050818,0.07869839922408282,1.9412055596717412,2020:0.320;2021:0.263
winsor_p995,transport,35-49,both,medicaid,9,0.7598610248465657,2.940897128492033,8,0.9380115889668518,0.6574426069413211,0.9088628989155734,2020:0.817;2021:0.872
winsor_p995,transport,35-49,both,medicare,9,0.3303110918693886,2.9578862626791933,8,0.9369725192222258,0.20472555884594437,0.5519111649055652,2020:0.349;2021:0.344
winsor_p995,transport,35-49,both,other_public,9,0.49684531546637184,3.1541612969208015,8,0.9243136555675345,0.4526544547008269,0.8776985221870847,2020:0.454;2021:0.453
winsor_p995,transport,35-49,both,public,9,0.6274080140983774,2.733210392775815,8,0.9499688990959794,0.5359691074396207,0.7349907712872067,2020:0.623;2021:0.694
winsor_p995,transport,35-49,both,tricare,9,0.0015459786918718742,21.731331643591016,8,0.0054386582761754496,0.001332811815950408,0.6146265367510455,2020:0.063;2021:0.200
winsor_p995,transport,35-49,both,va,9,0.11197541069040218,11.7030666074399,8,0.16495211354752448,0.07422864335931834,0.9226640392064235,2020:0.160;2021:0.395
winsor_p995,transport,35-49,foreign_born,medicaid,9,1.0146808008227322,8.240774163798006,8,0.41031114489528153,0.8783644719199926,1.6874016084450203,2020:1.289;2021:1.687
winsor_p995,transport,35-49,foreign_born,medicare,9,0.2743872289620572,6.4015873760881306,8,0.6023430411488736,0.16217568428399004,0.8465487114421885,2020:0.367;2021:0.186
winsor_p995,transport,35-49,foreign_born,other_public,9,1.060129683410104,5.622226944551948,8,0.6894639034170749,0.694509746082626,1.45970129389171,2020:1.077;2021:0.695
winsor_p995,transport,35-49,foreign_born,public,9,0.9982088715775301,7.286925621954705,8,0.5060156301023806,0.8310865262147593,1.5583411727207597,2020:1.257;2021:1.558
winsor_p995,transport,35-49,foreign_born,tricare,8,0.0007435041349395561,11.298031818827207,7,0.12613700833457733,0.000722874467047305,0.8301365117377896,2020:0.046;2021:0.001
winsor_p995,transport,35-49,foreign_born,va,8,0.25106069686170696,7.327815979213543,7,0.39556402565504944,0.12741405160777197,1.4558560293940788,2020:0.127
winsor_p995,transport,35-49,us_born,medicaid,9,0.827757514235292,6.845023960148942,8,0.5534421687570221,0.5995074877292512,1.3672819535713965,2020:0.832;2021:0.746
winsor_p995,transport,35-49,us_born,medicare,9,0.6055732690722758,1.6855266234320108,8,0.9891826646404391,0.40751266132630737,0.9225901205248976,2020:0.653;2021:0.610
winsor_p995,transport,35-49,us_born,other_public,9,0.5248115453537364,3.0789324758227514,8,0.929306807093394,0.4155316040333821,1.2287483898387175,2020:0.538;2021:0.589
winsor_p995,transport,35-49,us_born,public,9,0.7407362173978937,4.9287169820155095,8,0.7651671037558896,0.5339939749703687,1.0264623415314296,2020:0.709;2021:0.639
winsor_p995,transport,35-49,us_born,tricare,9,0.002897106647022533,16.441906653054374,8,0.03647451867059692,0.0025108928706762366,1.064260408861071,2020:0.115;2021:0.391
winsor_p995,transport,35-49,us_born,va,9,0.21760526429705065,10.902673218786795,8,0.2072750919948831,0.13732331338487233,1.5465580044053235,2020:0.303;2021:0.709
winsor_p995,transport,50-64,both,medicaid,9,0.9625435094424003,2.507382886373988,8,0.9613857799673632,0.8168447383915312,1.1527157516408617,2020:1.060;2021:0.836
winsor_p995,transport,50-64,both,medicare,9,0.3098835451676061,31.345069522062698,8,0.00012195668869301457,0.1657473424964629,0.8465372065084417,2020:0.424;2021:0.166
winsor_p995,transport,50-64,both,other_public,9,0.3581217388817996,10.058608105037644,8,0.2609364757693567,0.234260980499086,0.9323383763015923,2020:0.401;2021:0.584
winsor_p995,transport,50-64,both,public,9,0.6660074420359879,12.782765346769814,8,0.11954576618622824,0.4664916219051336,0.8979017856496738,2020:0.691;2021:0.466
winsor_p995,transport,50-64,both,tricare,9,0.12121487364632282,10.659266360290516,8,0.22176288562535607,0.04996169993974959,0.6747245155642807,2020:0.050;2021:0.231
winsor_p995,transport,50-64,both,va,9,0.07137654225015906,15.210751305193662,8,0.05517477495313297,0.045697011948431246,1.177451378721569,2020:0.139;2021:0.346
winsor_p995,transport,50-64,foreign_born,medicaid,9,0.9480470674436922,12.071739126102242,8,0.14803164797782886,0.6735116137503819,1.4000431880207314,2020:0.706;2021:0.742
winsor_p995,transport,50-64,foreign_born,medicare,9,0.8859830683221457,12.451599208624943,8,0.13216330189541786,0.47635284099063846,1.5210837033109355,2020:1.521;2021:0.619
winsor_p995,transport,50-64,foreign_born,other_public,9,0.1297971230154377,32.19133262955968,8,8.607064035062082e-05,0.06555975773265248,1.150869705670799,2020:0.904;2021:1.151
winsor_p995,transport,50-64,foreign_born,public,9,0.9522272845640785,7.964452822297744,8,0.436950181336077,0.7177732362021773,1.3377202623972477,2020:0.891;2021:0.758
winsor_p995,transport,50-64,foreign_born,tricare,9,0.01650206261760122,8.397141229210654,8,0.3956680963334489,0.010291781724268883,0.854201658949107,2020:0.256;2021:0.122
winsor_p995,transport,50-64,foreign_born,va,6,0.06105737718135885,4.11659101133512,5,0.5327548584538047,0.050878227505670046,0.6454562244696775,2020:0.383;2021:0.467
winsor_p995,transport,50-64,us_born,medicaid,9,1.1421190690597205,3.8561575895013167,8,0.8698625406208814,0.878979226235702,1.84744539009566,2020:1.847;2021:1.065
winsor_p995,transport,50-64,us_born,medicare,9,0.3768644186204039,16.83954500726489,8,0.03182393417046391,0.2200022357571409,1.4039816049394278,2020:0.394;2021:0.220
winsor_p995,transport,50-64,us_born,other_public,9,0.2858738296627397,18.90168405933865,8,0.015394377141334384,0.16169216328957609,1.6659525915507687,2020:0.461;2021:0.681
winsor_p995,transport,50-64,us_born,public,9,0.8195697902081459,6.450961819590933,8,0.5968519599766533,0.5281683258386428,1.143165120412666,2020:0.947;2021:0.528
winsor_p995,transport,50-64,us_born,tricare,9,0.05996277099245416,13.815985809696787,8,0.08668956535434463,0.03024986058296669,1.5413288100993683,2020:0.030;2021:0.460
winsor_p995,transport,50-64,us_born,va,9,0.11413998059032555,15.271500040394766,8,0.05407639138813979,0.0825052760930526,2.4994521939160768,2020:0.219;2021:0.724
winsor_p995,transport,65+,both,medicaid,9,2.170346834718335,1.7981125773814808,8,0.9865878456996298,1.819692847299805,2.720584736842409,2020:2.303;2021:2.721
winsor_p995,transport,65+,both,medicare,9,0.7863020721679336,11.581801161701744,8,0.17086071252306495,0.658973676441062,0.9958822504593231,2020:0.705;2021:0.659
winsor_p995,transport,65+,both,other_public,9,0.49940044857982596,14.420609978675062,8,0.07143995294675026,0.26397047227881143,1.042545945069799,2020:1.043;2021:0.386
winsor_p995,transport,65+,both,public,9,0.8550781326827629,9.393403904121769,8,0.31020294094931156,0.7150908641294809,1.0554843578927133,2020:0.801;2021:0.715
winsor_p995,transport,65+,both,tricare,9,0.038137492130891563,20.448277423617057,8,0.008766798579235676,0.02569895860073257,1.3576154863461987,2020:0.432;2021:0.648
winsor_p995,transport,65+,both,va,9,0.5406665473760951,9.093608362756477,8,0.3344609539902499,0.23561439638548526,1.1916051856145893,2020:1.192;2021:0.449
winsor_p995,transport,65+,foreign_born,medicaid,9,0.9588604321836294,3.0399136808014307,8,0.9318278108217897,0.7066350351249069,1.3087658147578012,2020:1.230;2021:1.309
winsor_p995,transport,65+,foreign_born,medicare,9,0.8257626759072657,8.699748781316762,8,0.3682544111918694,0.6964969160966871,1.1395364700558148,2020:0.940;2021:0.696
winsor_p995,transport,65+,foreign_born,other_public,9,0.04658842168156013,17.08628821004887,8,0.02922300484738872,0.030352334274900864,1.8698687848360622,2020:0.451;2021:0.099
winsor_p995,transport,65+,foreign_born,public,9,0.8314157509107831,4.5091562039880815,8,0.8085163599468828,0.6819874272705254,1.0539926219985762,2020:0.936;2021:0.735
winsor_p995,transport,65+,foreign_born,tricare,8,0.0025373369719197624,6.034685144247283,7,0.5357052356539549,0.0019182832957177966,0.897749866251033,2020:0.101;2021:0.027
winsor_p995,transport,65+,foreign_born,va,8,0.036339916903962585,9.049714200022322,7,0.24910645701427458,0.027684021643648898,2.330934806120748,2020:0.768;2021:0.158
winsor_p995,transport,65+,us_born,medicaid,9,1.9435046374837983,3.0035817220618863,8,0.9341325721451256,1.482239389181125,3.0411656606129864,2020:1.571;2021:2.725
winsor_p995,transport,65+,us_born,medicare,9,0.8097239779962875,11.303767709420487,8,0.18507414455226753,0.5999114005866009,1.077526711629836,2020:0.600;2021:0.748
winsor_p995,transport,65+,us_born,other_public,9,0.7985712866298476,11.516074870485264,8,0.1741362062513918,0.4306570706366278,1.666248230103915,2020:1.666;2021:0.643
winsor_p995,transport,65+,us_born,public,9,0.903479639369364,8.77691945607211,8,0.3614629961698901,0.7063502968059717,1.151657888611487,2020:0.706;2021:0.783
winsor_p995,transport,65+,us_born,tricare,9,0.0645168569058012,18.45497847146096,8,0.01806247050059651,0.042734118204075675,2.506389626756842,2020:0.749;2021:1.245
winsor_p995,transport,65+,us_born,va,9,0.8788069743297756,8.289875109605171,8,0.4056787578779465,0.39861735185258307,1.9436565060450413,2020:1.944;2021:0.737
