arm,year,measure,group,n,wpop,rate,se,neff
family_income_100k_plus,pooled,improved_neighborhood,8 Indian 2nd gen (self-ID),162,1117083.294800,0.296873,0.043217,111.759859
family_income_100k_plus,pooled,improved_neighborhood,9 US-born Asian (any),1069,6663323.345900,0.201829,0.015521,668.721613
family_income_100k_plus,pooled,neighbor_favors_monthly,1 India-born,759,5173344.939700,0.395565,0.019840,607.412660
family_income_100k_plus,pooled,neighbor_favors_monthly,2 China-born,319,2280868.005000,0.256424,0.027000,261.560395
family_income_100k_plus,pooled,neighbor_favors_monthly,3 Mexico-born,504,4512440.635000,0.342599,0.023946,392.785655
family_income_100k_plus,pooled,neighbor_favors_monthly,4 Other foreign-born,3394,23026672.583900,0.301056,0.009250,2459.134133
family_income_100k_plus,pooled,neighbor_favors_monthly,5 Indian 2nd gen,160,1107191.886500,0.345352,0.047095,101.935991
family_income_100k_plus,pooled,neighbor_favors_monthly,6 US-born NH white,32145,158672218.022000,0.444273,0.003389,21492.990178
family_income_100k_plus,pooled,neighbor_favors_monthly,7 All US-born,38106,201888520.450600,0.412715,0.003127,24785.932113
family_income_100k_plus,pooled,neighbor_favors_monthly,8 Indian 2nd gen (self-ID),162,1117083.294800,0.298395,0.043281,111.759859
family_income_100k_plus,pooled,neighbor_favors_monthly,9 US-born Asian (any),1069,6652422.013300,0.261061,0.017002,667.354049
family_income_100k_plus,pooled,talks_neighbors_weekly,1 India-born,763,5193718.812300,0.304503,0.018621,610.742868
family_income_100k_plus,pooled,talks_neighbors_weekly,2 China-born,320,2288787.832500,0.166553,0.023007,262.251396
family_income_100k_plus,pooled,talks_neighbors_weekly,3 Mexico-born,508,4557391.995100,0.228663,0.021098,396.249070
family_income_100k_plus,pooled,talks_neighbors_weekly,4 Other foreign-born,3413,23133776.913700,0.235819,0.008535,2473.551287
family_income_100k_plus,pooled,talks_neighbors_weekly,5 Indian 2nd gen,160,1107191.886500,0.210483,0.040376,101.935991
family_income_100k_plus,pooled,talks_neighbors_weekly,6 US-born NH white,32186,158931034.662600,0.315304,0.003168,21508.037154
family_income_100k_plus,pooled,talks_neighbors_weekly,7 All US-born,38155,202178793.587700,0.293945,0.002892,24807.675213
family_income_100k_plus,pooled,talks_neighbors_weekly,8 Indian 2nd gen (self-ID),162,1117083.294800,0.163963,0.035022,111.759859
family_income_100k_plus,pooled,talks_neighbors_weekly,9 US-born Asian (any),1072,6672203.943800,0.163740,0.014303,669.322606
family_income_100k_plus,pooled,volunteered_org,1 India-born,763,5195720.282300,0.236486,0.017193,610.809607
family_income_100k_plus,pooled,volunteered_org,2 China-born,323,2326750.501200,0.235453,0.026207,262.103881
family_income_100k_plus,pooled,volunteered_org,3 Mexico-born,505,4510113.103900,0.114854,0.016078,393.274658
family_income_100k_plus,pooled,volunteered_org,4 Other foreign-born,3399,23037619.439700,0.241696,0.008626,2463.153004
family_income_100k_plus,pooled,volunteered_org,5 Indian 2nd gen,162,1120685.176600,0.379150,0.047658,103.639183
family_income_100k_plus,pooled,volunteered_org,6 US-born NH white,32159,158809492.083700,0.383563,0.003317,21488.836097
family_income_100k_plus,pooled,volunteered_org,7 All US-born,38107,201957803.646000,0.361040,0.003052,24764.599041
family_income_100k_plus,pooled,volunteered_org,8 Indian 2nd gen (self-ID),161,1114651.716100,0.328699,0.044467,111.595632
family_income_100k_plus,pooled,volunteered_org,9 US-born Asian (any),1066,6651893.425800,0.293899,0.017694,662.836902
self_respondent_only,pooled,contacted_official,1 India-born,690,4510523.429400,0.067100,0.010596,557.544705
self_respondent_only,pooled,contacted_official,2 China-born,449,2945817.755800,0.039861,0.010451,350.403782
self_respondent_only,pooled,contacted_official,3 Mexico-born,2150,15496030.457700,0.025116,0.003827,1672.212419
self_respondent_only,pooled,contacted_official,4 Other foreign-born,6562,42606556.093300,0.048003,0.003088,4793.458084
self_respondent_only,pooled,contacted_official,5 Indian 2nd gen,137,747743.098100,0.095883,0.029985,96.418705
self_respondent_only,pooled,contacted_official,6 US-born NH white,62432,254800064.018600,0.149303,0.001710,43441.741825
self_respondent_only,pooled,contacted_official,7 All US-born,78922,352176499.056600,0.131578,0.001467,53116.501955
self_respondent_only,pooled,contacted_official,8 Indian 2nd gen (self-ID),137,785732.315200,0.082977,0.027751,98.805457
self_respondent_only,pooled,contacted_official,9 US-born Asian (any),1280,6515469.942500,0.087274,0.009985,798.900867
self_respondent_only,pooled,donated_nonpolitical,1 India-born,688,4498981.138200,0.545687,0.021121,555.762706
self_respondent_only,pooled,donated_nonpolitical,2 China-born,446,2940882.716100,0.366075,0.025772,349.379171
self_respondent_only,pooled,donated_nonpolitical,3 Mexico-born,2142,15428148.611100,0.326048,0.011490,1664.333157
self_respondent_only,pooled,donated_nonpolitical,4 Other foreign-born,6518,42386600.415000,0.455514,0.007219,4759.799012
self_respondent_only,pooled,donated_nonpolitical,5 Indian 2nd gen,136,743005.581900,0.643687,0.048988,95.570704
self_respondent_only,pooled,donated_nonpolitical,6 US-born NH white,62117,253434327.201200,0.617766,0.002338,43195.994717
self_respondent_only,pooled,donated_nonpolitical,7 All US-born,78524,350391630.838400,0.564996,0.002157,52800.832577
self_respondent_only,pooled,donated_nonpolitical,8 Indian 2nd gen (self-ID),136,780994.799000,0.619522,0.049051,97.969472
self_respondent_only,pooled,donated_nonpolitical,9 US-born Asian (any),1263,6425979.791100,0.523268,0.017775,789.566283
self_respondent_only,pooled,donated_political,1 India-born,688,4495095.777000,0.072629,0.011008,555.874961
self_respondent_only,pooled,donated_political,2 China-born,446,2940882.716100,0.045804,0.011185,349.379171
self_respondent_only,pooled,donated_political,3 Mexico-born,2145,15448202.492400,0.023789,0.003732,1667.141368
self_respondent_only,pooled,donated_political,4 Other foreign-born,6522,42398190.397700,0.062453,0.003506,4763.867451
self_respondent_only,pooled,donated_political,5 Indian 2nd gen,136,743005.581900,0.137148,0.035188,95.570704
self_respondent_only,pooled,donated_political,6 US-born NH white,62023,253032734.906400,0.116483,0.001545,43135.944890
self_respondent_only,pooled,donated_political,7 All US-born,78423,349942927.158100,0.102974,0.001324,52727.385433
self_respondent_only,pooled,donated_political,8 Indian 2nd gen (self-ID),136,780994.799000,0.138035,0.034849,97.969472
self_respondent_only,pooled,donated_political,9 US-born Asian (any),1263,6412795.614200,0.090071,0.010193,788.908401
self_respondent_only,pooled,group_membership,1 India-born,687,4491057.725800,0.181169,0.016348,555.084475
self_respondent_only,pooled,group_membership,2 China-born,447,2941508.921900,0.146397,0.018908,349.522438
self_respondent_only,pooled,group_membership,3 Mexico-born,2145,15440315.063800,0.084304,0.006805,1667.035200
self_respondent_only,pooled,group_membership,4 Other foreign-born,6547,42545960.253800,0.165849,0.005378,4782.666038
self_respondent_only,pooled,group_membership,5 Indian 2nd gen,137,747743.098100,0.335498,0.048085,96.418705
self_respondent_only,pooled,group_membership,6 US-born NH white,62396,254591994.178600,0.340736,0.002275,43407.350789
self_respondent_only,pooled,group_membership,7 All US-born,78857,351785105.183500,0.297437,0.001984,53063.375492
self_respondent_only,pooled,group_membership,8 Indian 2nd gen (self-ID),137,791685.193900,0.288704,0.045399,99.636920
self_respondent_only,pooled,group_membership,9 US-born Asian (any),1268,6454744.221200,0.239819,0.015164,792.856488
self_respondent_only,pooled,improved_neighborhood,1 India-born,690,4508876.163500,0.320885,0.019761,558.034797
self_respondent_only,pooled,improved_neighborhood,2 China-born,450,2942629.853600,0.179728,0.020454,352.377933
self_respondent_only,pooled,improved_neighborhood,3 Mexico-born,2158,15528581.586300,0.124306,0.008057,1676.819211
self_respondent_only,pooled,improved_neighborhood,4 Other foreign-born,6593,42837056.146000,0.192226,0.005678,4816.195878
self_respondent_only,pooled,improved_neighborhood,5 Indian 2nd gen,137,747743.098100,0.225626,0.042569,96.418705
self_respondent_only,pooled,improved_neighborhood,6 US-born NH white,62601,255459037.912200,0.236858,0.002037,43560.104890
self_respondent_only,pooled,improved_neighborhood,7 All US-born,79150,353071889.276500,0.219398,0.001793,53262.036962
self_respondent_only,pooled,improved_neighborhood,8 Indian 2nd gen (self-ID),137,785732.315200,0.252721,0.043719,98.805457
self_respondent_only,pooled,improved_neighborhood,9 US-born Asian (any),1277,6477377.230300,0.168328,0.013232,799.595346
self_respondent_only,pooled,neighbor_favors_monthly,1 India-born,688,4498827.482900,0.346983,0.020181,556.335363
self_respondent_only,pooled,neighbor_favors_monthly,2 China-born,451,2959978.827600,0.227259,0.022325,352.362376
self_respondent_only,pooled,neighbor_favors_monthly,3 Mexico-born,2158,15555470.990300,0.314131,0.011338,1675.936318
self_respondent_only,pooled,neighbor_favors_monthly,4 Other foreign-born,6583,42749868.538600,0.271971,0.006418,4806.615708
self_respondent_only,pooled,neighbor_favors_monthly,5 Indian 2nd gen,137,747743.098100,0.215990,0.041908,96.418705
self_respondent_only,pooled,neighbor_favors_monthly,6 US-born NH white,62553,255242149.744200,0.420866,0.002366,43525.684157
self_respondent_only,pooled,neighbor_favors_monthly,7 All US-born,79093,352820477.815300,0.382710,0.002107,53223.515452
self_respondent_only,pooled,neighbor_favors_monthly,8 Indian 2nd gen (self-ID),137,785732.315200,0.244019,0.043209,98.805457
self_respondent_only,pooled,neighbor_favors_monthly,9 US-born Asian (any),1280,6504823.014800,0.243667,0.015185,799.243008
self_respondent_only,pooled,talks_neighbors_weekly,1 India-born,691,4520334.286600,0.287977,0.019153,558.937858
self_respondent_only,pooled,talks_neighbors_weekly,2 China-born,454,2981209.993400,0.195086,0.021030,355.045943
self_respondent_only,pooled,talks_neighbors_weekly,3 Mexico-born,2172,15645761.581300,0.252945,0.010581,1687.740897
self_respondent_only,pooled,talks_neighbors_weekly,4 Other foreign-born,6603,42870344.168000,0.257737,0.006299,4821.623632
self_respondent_only,pooled,talks_neighbors_weekly,5 Indian 2nd gen,137,747743.098100,0.164287,0.037735,96.418705
self_respondent_only,pooled,talks_neighbors_weekly,6 US-born NH white,62697,255889594.149800,0.343543,0.002273,43639.502394
self_respondent_only,pooled,talks_neighbors_weekly,7 All US-born,79279,353729011.580100,0.318568,0.002017,53350.262251
self_respondent_only,pooled,talks_neighbors_weekly,8 Indian 2nd gen (self-ID),138,791957.753000,0.194814,0.039654,99.758592
self_respondent_only,pooled,talks_neighbors_weekly,9 US-born Asian (any),1287,6558103.511200,0.188164,0.013779,804.595929
self_respondent_only,pooled,volunteered_org,1 India-born,692,4524884.025700,0.238622,0.018015,559.785933
self_respondent_only,pooled,volunteered_org,2 China-born,447,2941508.921900,0.158833,0.019551,349.522438
self_respondent_only,pooled,volunteered_org,3 Mexico-born,2151,15489062.890400,0.101675,0.007390,1672.410214
self_respondent_only,pooled,volunteered_org,4 Other foreign-born,6565,42637144.694200,0.172585,0.005456,4796.829574
self_respondent_only,pooled,volunteered_org,5 Indian 2nd gen,137,747743.098100,0.366022,0.049058,96.418705
self_respondent_only,pooled,volunteered_org,6 US-born NH white,62530,255227648.470100,0.316310,0.002229,43515.216259
self_respondent_only,pooled,volunteered_org,7 All US-born,79039,352703834.318200,0.283672,0.001955,53187.048663
self_respondent_only,pooled,volunteered_org,8 Indian 2nd gen (self-ID),137,791685.193900,0.332340,0.047191,99.636920
self_respondent_only,pooled,volunteered_org,9 US-born Asian (any),1277,6496549.125300,0.271832,0.015747,798.266074
