year,group,lowed,sex,measure,rate,se,n,pop
2014,mex_fb,some_college_plus,all,moved_within_state,0.11102272727272727,0.0034949923622789652,13463,1716000.0
2014,mex_fb,some_college_plus,men,long_distance,0.02700857734398107,0.0026719348445258524,6428,845250.0
2014,mex_fb,some_college_plus,men,moved_abroad,0.013736764270925761,0.002003129890784959,6428,845250.0
2014,mex_fb,some_college_plus,men,moved_any,0.13830227743271223,0.004802321762562957,6428,845250.0
2014,mex_fb,some_college_plus,men,moved_interstate,0.013271813073055309,0.0014205072068526415,6428,845250.0
2014,mex_fb,some_college_plus,men,moved_within_state,0.11129370008873114,0.004167568060532537,6428,845250.0
2014,mex_fb,some_college_plus,women,long_distance,0.020399655469422913,0.0020542160074448405,7035,870750.0
2014,mex_fb,some_college_plus,women,moved_abroad,0.010589721504450186,0.0014486722111005464,7035,870750.0
2014,mex_fb,some_college_plus,women,moved_any,0.13157507895492393,0.005010968944202392,7035,870750.0
2014,mex_fb,some_college_plus,women,moved_interstate,0.009809933964972725,0.0013713731515540267,7035,870750.0
2014,mex_fb,some_college_plus,women,moved_within_state,0.11075968992248061,0.004941709476135311,7035,870750.0
2014,mex_fb_minus_oth_nb,all,all,long_distance,-0.009286101684646407,0.0008054961736143575,0,
2014,mex_fb_minus_oth_nb,all,all,moved_abroad,0.00682807896344219,0.0005378741885325282,0,
2014,mex_fb_minus_oth_nb,all,all,moved_any,-0.025258514679389582,0.002075186655120459,0,
2014,mex_fb_minus_oth_nb,all,all,moved_interstate,-0.0161141806480886,0.0005831283464376251,0,
2014,mex_fb_minus_oth_nb,all,all,moved_within_state,-0.015703097959453113,0.002013659289353628,0,
2014,mex_fb_minus_oth_nb,hs_or_less,all,long_distance,-0.00433474617394454,0.0009065765036756985,0,
2014,mex_fb_minus_oth_nb,hs_or_less,all,moved_abroad,0.006699352638637114,0.0005240200491301711,0,
2014,mex_fb_minus_oth_nb,hs_or_less,all,moved_any,-0.02973333265839019,0.002326181327726165,0,
2014,mex_fb_minus_oth_nb,hs_or_less,all,moved_interstate,-0.011034098812581656,0.0007438574908396958,0,
2014,mex_fb_minus_oth_nb,hs_or_less,all,moved_within_state,-0.024987775226792283,0.0022935465847926588,0,
2014,mex_fb_minus_oth_nb,hs_or_less,men,long_distance,-0.002752034785409998,0.0011299197704197448,0,
2014,mex_fb_minus_oth_nb,hs_or_less,men,moved_abroad,0.008321149683861754,0.0008121145017078611,0,
2014,mex_fb_minus_oth_nb,hs_or_less,men,moved_any,-0.022232827872665173,0.002920030845576331,0,
2014,mex_fb_minus_oth_nb,hs_or_less,men,moved_interstate,-0.011073184469271748,0.0008960650439940251,0,
2014,mex_fb_minus_oth_nb,hs_or_less,men,moved_within_state,-0.0190019755198102,0.002745850894651385,0,
2014,mex_fb_minus_oth_nb,hs_or_less,women,long_distance,-0.006166099041466998,0.0010522710138232817,0,
2014,mex_fb_minus_oth_nb,hs_or_less,women,moved_abroad,0.004812391502479068,0.0005655082817483939,0,
2014,mex_fb_minus_oth_nb,hs_or_less,women,moved_any,-0.03847506007416551,0.002350575750515893,0,
2014,mex_fb_minus_oth_nb,hs_or_less,women,moved_interstate,-0.010978490543946066,0.0008281698522249073,0,
2014,mex_fb_minus_oth_nb,hs_or_less,women,moved_within_state,-0.03197817733169708,0.0024352891412722645,0,
2014,mex_fb_minus_oth_nb,some_college_plus,all,long_distance,-0.007653582276657838,0.001698747600771996,0,
2014,mex_fb_minus_oth_nb,some_college_plus,all,moved_abroad,0.009632123389740134,0.001260819084546399,0,
2014,mex_fb_minus_oth_nb,some_college_plus,all,moved_any,-0.01092382532325395,0.0036609337579652916,0,
2014,mex_fb_minus_oth_nb,some_college_plus,all,moved_interstate,-0.017285705666397977,0.0009388278408596486,0,
2014,mex_fb_minus_oth_nb,some_college_plus,all,moved_within_state,-0.003214063212299459,0.003691588352760828,0,
2014,mex_fb_minus_oth_nb,some_college_plus,men,long_distance,-0.005700553803271384,0.0027482517940432185,0,
2014,mex_fb_minus_oth_nb,some_college_plus,men,moved_abroad,0.010980553568461168,0.0019927561534986687,0,
2014,mex_fb_minus_oth_nb,some_college_plus,men,moved_any,-0.008511266688853852,0.004915072570644299,0,
2014,mex_fb_minus_oth_nb,some_college_plus,men,moved_interstate,-0.016681107371732555,0.001554851254598663,0,
2014,mex_fb_minus_oth_nb,some_college_plus,men,moved_within_state,-0.002543388275369443,0.004397900190485555,0,
2014,mex_fb_minus_oth_nb,some_college_plus,women,long_distance,-0.009681011054662621,0.0020709037585170237,0,
2014,mex_fb_minus_oth_nb,some_college_plus,women,moved_abroad,0.008299835428171526,0.0014459157388903238,0,
2014,mex_fb_minus_oth_nb,some_college_plus,women,moved_any,-0.013359788497993408,0.005266470525427035,0,
2014,mex_fb_minus_oth_nb,some_college_plus,women,moved_interstate,-0.01798084648283415,0.0014330918617630856,0,
2014,mex_fb_minus_oth_nb,some_college_plus,women,moved_within_state,-0.003827541224667594,0.005189497093563286,0,
2014,mex_nb,all,all,long_distance,0.018686270661709952,0.0006945836883871964,68152,8519624.0
2014,mex_nb,all,all,moved_abroad,0.002410552390574983,0.0002189011997999189,68152,8519624.0
2014,mex_nb,all,all,moved_any,0.16274567985629412,0.0023408813356759544,68152,8519624.0
2014,mex_nb,all,all,moved_interstate,0.01627571827113497,0.0006511485893167561,68152,8519624.0
2014,mex_nb,all,all,moved_within_state,0.1439509537040602,0.002358944717070428,68152,8519624.0
2014,mex_nb,hs_or_less,all,long_distance,0.015783027687677698,0.0007805481735597508,35141,4574851.0
2014,mex_nb,hs_or_less,all,moved_abroad,0.002438767951131086,0.000303446995357286,35141,4574851.0
2014,mex_nb,hs_or_less,all,moved_any,0.1612472187618788,0.002912710026670474,35141,4574851.0
2014,mex_nb,hs_or_less,all,moved_interstate,0.01334425973654661,0.0007283931070043527,35141,4574851.0
2014,mex_nb,hs_or_less,all,moved_within_state,0.14540517275863193,0.002988221149600303,35141,4574851.0
2014,mex_nb,hs_or_less,men,long_distance,0.016364225929691365,0.0008865915655762939,18412,2460978.0
2014,mex_nb,hs_or_less,men,moved_abroad,0.0024648737209353355,0.00040114668553614533,18412,2460978.0
2014,mex_nb,hs_or_less,men,moved_any,0.15813713084797995,0.003515177283141232,18412,2460978.0
2014,mex_nb,hs_or_less,men,moved_interstate,0.013899352208756032,0.0008066296847327409,18412,2460978.0
2014,mex_nb,hs_or_less,men,moved_within_state,0.1417729049182886,0.003466040667621679,18412,2460978.0
2014,mex_nb,hs_or_less,women,long_distance,0.015106394755030221,0.0011864345703657747,16729,2113873.0
2014,mex_nb,hs_or_less,women,moved_abroad,0.002408375526817363,0.000434328402678142,16729,2113873.0
2014,mex_nb,hs_or_less,women,moved_any,0.164867993488729,0.003871098555874123,16729,2113873.0
2014,mex_nb,hs_or_less,women,moved_interstate,0.012698019228212858,0.0010811450276034511,16729,2113873.0
2014,mex_nb,hs_or_less,women,moved_within_state,0.1496338710982164,0.003867219451590715,16729,2113873.0
2014,mex_nb,some_college_plus,all,long_distance,0.02205323348136889,0.0011748420551980965,33011,3944773.0
2014,mex_nb,some_college_plus,all,moved_abroad,0.0023778301058134397,0.0002766976877222466,33011,3944773.0
2014,mex_nb,some_college_plus,all,moved_any,0.16448348231951496,0.002986866286565906,33011,3944773.0
2014,mex_nb,some_college_plus,all,moved_interstate,0.01967540337555545,0.0011368927177097166,33011,3944773.0
2014,mex_nb,some_college_plus,all,moved_within_state,0.14226445983076846,0.002778954944830353,33011,3944773.0
2014,mex_nb,some_college_plus,men,long_distance,0.023744835191114536,0.0017351279771782426,14686,1806456.0
2014,mex_nb,some_college_plus,men,moved_abroad,0.0024860832480835403,0.0004380011395566737,14686,1806456.0
2014,mex_nb,some_college_plus,men,moved_any,0.16825707351853575,0.00443873481398876,14686,1806456.0
2014,mex_nb,some_college_plus,men,moved_interstate,0.021258751943030996,0.0017197200167341936,14686,1806456.0
2014,mex_nb,some_college_plus,men,moved_within_state,0.14417677485640393,0.004029227003948,14686,1806456.0
2014,mex_nb,some_college_plus,women,long_distance,0.020624163769918116,0.0011959808367180058,18325,2138317.0
2014,mex_nb,some_college_plus,women,moved_abroad,0.0022863775576773696,0.00041717146155461704,18325,2138317.0
2014,mex_nb,some_college_plus,women,moved_any,0.1612955422418659,0.0034514605843120483,18325,2138317.0
2014,mex_nb,some_college_plus,women,moved_interstate,0.018337786212240748,0.0011457082053911122,18325,2138317.0
2014,mex_nb,some_college_plus,women,moved_within_state,0.14064893091155334,0.0032143667883180347,18325,2138317.0
2014,mex_nb_minus_oth_nb,all,all,long_distance,-0.009020026615191426,0.0007285864559839783,0,
2014,mex_nb_minus_oth_nb,all,all,moved_abroad,0.00022919302363711216,0.00023038533431381778,0,
2014,mex_nb_minus_oth_nb,all,all,moved_any,0.016010515446028578,0.00228179991730775,0,
2014,mex_nb_minus_oth_nb,all,all,moved_interstate,-0.009249219638828538,0.0006847194995762268,0,
2014,mex_nb_minus_oth_nb,all,all,moved_within_state,0.0252538313075409,0.002289750071676154,0,
2014,mex_nb_minus_oth_nb,hs_or_less,all,long_distance,-0.0058340850030037875,0.0008247559163548154,0,
2014,mex_nb_minus_oth_nb,hs_or_less,all,moved_abroad,0.0008091044386512015,0.000311483780460778,0,
2014,mex_nb_minus_oth_nb,hs_or_less,all,moved_any,0.012952451439449841,0.0028929664221531474,0,
2014,mex_nb_minus_oth_nb,hs_or_less,all,moved_interstate,-0.006643189441654989,0.0007766708731874008,0,
2014,mex_nb_minus_oth_nb,hs_or_less,all,moved_within_state,0.019168475771847965,0.003003823904427542,0,
2014,mex_nb_minus_oth_nb,hs_or_less,men,long_distance,-0.006081117727281871,0.0009386374399044134,0,
2014,mex_nb_minus_oth_nb,hs_or_less,men,moved_abroad,0.000556634324096537,0.00042248214238485663,0,
2014,mex_nb_minus_oth_nb,hs_or_less,men,moved_any,0.009371570694552689,0.0036955073445285266,0,
2014,mex_nb_minus_oth_nb,hs_or_less,men,moved_interstate,-0.0066377520513784035,0.000877162361643065,0,
2014,mex_nb_minus_oth_nb,hs_or_less,men,moved_within_state,0.015931505989279532,0.0036821355154520665,0,
2014,mex_nb_minus_oth_nb,hs_or_less,women,long_distance,-0.005529397243531565,0.0012670631342897106,0,
2014,mex_nb_minus_oth_nb,hs_or_less,women,moved_abroad,0.0011087797017012104,0.0004381153544310158,0,
2014,mex_nb_minus_oth_nb,hs_or_less,women,moved_any,0.017131040067932757,0.003750896071965708,0,
2014,mex_nb_minus_oth_nb,hs_or_less,women,moved_interstate,-0.006638176945232775,0.0011643743711448181,0,
2014,mex_nb_minus_oth_nb,hs_or_less,women,moved_within_state,0.022928809392607635,0.003835418262033948,0,
2014,mex_nb_minus_oth_nb,some_college_plus,all,long_distance,-0.009255360450300603,0.0012079506715729027,0,
2014,mex_nb_minus_oth_nb,some_college_plus,all,moved_abroad,-0.0001299066443065668,0.00028857777139467853,0,
2014,mex_nb_minus_oth_nb,some_college_plus,all,moved_any,0.01867096235756638,0.002853180580464209,0,
2014,mex_nb_minus_oth_nb,some_college_plus,all,moved_interstate,-0.009125453805994041,0.0011610470119635553,0,
2014,mex_nb_minus_oth_nb,some_college_plus,all,moved_within_state,0.028027669345741732,0.0026404935095234875,0,
2014,mex_nb_minus_oth_nb,some_college_plus,men,long_distance,-0.00896429595613792,0.0017856753031739103,0,
2014,mex_nb_minus_oth_nb,some_college_plus,men,moved_abroad,-0.0002701274543810534,0.0004615358505326348,0,
2014,mex_nb_minus_oth_nb,some_college_plus,men,moved_any,0.02144352939696967,0.004464978556478441,0,
2014,mex_nb_minus_oth_nb,some_college_plus,men,moved_interstate,-0.008694168501756867,0.0017899022700499287,0,
2014,mex_nb_minus_oth_nb,some_college_plus,men,moved_within_state,0.03033968649230334,0.004010893601533506,0,
2014,mex_nb_minus_oth_nb,some_college_plus,women,long_distance,-0.009456502754167418,0.0012136657884412958,0,
2014,mex_nb_minus_oth_nb,some_college_plus,women,moved_abroad,-3.508518601290974e-06,0.00041083021025300494,0,
2014,mex_nb_minus_oth_nb,some_college_plus,women,moved_any,0.016360674788948565,0.003219754431069809,0,
2014,mex_nb_minus_oth_nb,some_college_plus,women,moved_interstate,-0.009452994235566125,0.0011546403147067144,0,
2014,mex_nb_minus_oth_nb,some_college_plus,women,moved_within_state,0.02606169976440513,0.0030124130395936563,0,
2014,oth_fb,all,all,long_distance,0.0530582098446115,0.000774197678505238,173158,20560852.0
2014,oth_fb,all,all,moved_abroad,0.031388339354808836,0.0006360833418876293,173158,20560852.0
2014,oth_fb,all,all,moved_any,0.15909428266883105,0.0015991060742820955,173158,20560852.0
2014,oth_fb,all,all,moved_interstate,0.02166987048980266,0.0005040740233987913,173158,20560852.0
2014,oth_fb,all,all,moved_within_state,0.10588573858709746,0.0012605030442922889,173158,20560852.0
2014,oth_fb,hs_or_less,all,long_distance,0.04090754871546558,0.000993171573113841,64385,8376498.0
2014,oth_fb,hs_or_less,all,moved_abroad,0.026440524429182696,0.0008286756445898204,64385,8376498.0
2014,oth_fb,hs_or_less,all,moved_any,0.14465854346291254,0.0024213014172631427,64385,8376498.0
2014,oth_fb,hs_or_less,all,moved_interstate,0.014467024286282883,0.0006081428054808639,64385,8376498.0
2014,oth_fb,hs_or_less,all,moved_within_state,0.10346531450255227,0.002145822130632028,64385,8376498.0
2014,oth_fb,hs_or_less,men,long_distance,0.0395099112882596,0.0012910532189920661,30150,4088974.0
2014,oth_fb,hs_or_less,men,moved_abroad,0.02421291991585175,0.001059154682412997,30150,4088974.0
2014,oth_fb,hs_or_less,men,moved_any,0.14989432556920146,0.003346601067250124,30150,4088974.0
2014,oth_fb,hs_or_less,men,moved_interstate,0.015296991372407845,0.0007841206770549216,30150,4088974.0
2014,oth_fb,hs_or_less,men,moved_within_state,0.11002588913502508,0.0030476949462961873,30150,4088974.0
2014,oth_fb,hs_or_less,women,long_distance,0.042240463260380584,0.0013815495815184251,34235,4287524.0
2014,oth_fb,hs_or_less,women,moved_abroad,0.028564971298119846,0.001095674688075466,34235,4287524.0
2014,oth_fb,hs_or_less,women,moved_any,0.139665224031399,0.002363956089054076,34235,4287524.0
2014,oth_fb,hs_or_less,women,moved_interstate,0.013675491962260736,0.0008208964640292707,34235,4287524.0
2014,oth_fb,hs_or_less,women,moved_within_state,0.09720855206874644,0.001912186108621145,34235,4287524.0
2014,oth_fb,some_college_plus,all,long_distance,0.061411544674424265,0.001100332219433111,108773,12184354.0
2014,oth_fb,some_college_plus,all,moved_abroad,0.03478986247444879,0.0008798766793603553,108773,12184354.0
2014,oth_fb,some_college_plus,all,moved_any,0.16901856265830753,0.0016804579961642225,108773,12184354.0
2014,oth_fb,some_college_plus,all,moved_interstate,0.026621682199975478,0.0007102221838229227,108773,12184354.0
2014,oth_fb,some_college_plus,all,moved_within_state,0.10754973140143499,0.0013030790828430351,108773,12184354.0
2014,oth_fb,some_college_plus,men,long_distance,0.06321296529754106,0.001717688501638975,50734,5798494.0
2014,oth_fb,some_college_plus,men,moved_abroad,0.03541367810331441,0.0011217363683014296,50734,5798494.0
2014,oth_fb,some_college_plus,men,moved_any,0.1760753740540216,0.0023302536687719467,50734,5798494.0
2014,oth_fb,some_college_plus,men,moved_interstate,0.027799287194226637,0.0010333662546650909,50734,5798494.0
2014,oth_fb,some_college_plus,men,moved_within_state,0.1127575539441793,0.0017019134289602774,50734,5798494.0
2014,oth_fb,some_college_plus,women,long_distance,0.05977581719611767,0.0012724568431517677,58039,6385860.0
2014,oth_fb,some_college_plus,women,moved_abroad,0.034223424879342795,0.0010610512053801824,58039,6385860.0
2014,oth_fb,some_college_plus,women,moved_any,0.16261083080430827,0.0022413416886269146,58039,6385860.0
2014,oth_fb,some_college_plus,women,moved_interstate,0.025552392316774874,0.0008307806423908586,58039,6385860.0
2014,oth_fb,some_college_plus,women,moved_within_state,0.10282091997005885,0.0017267555082513546,58039,6385860.0
2014,oth_fb_minus_oth_nb,all,all,long_distance,0.025351912567710123,0.0008068392238955637,0,
2014,oth_fb_minus_oth_nb,all,all,moved_abroad,0.029206979987870967,0.0006353466608941534,0,
2014,oth_fb_minus_oth_nb,all,all,moved_any,0.012359118258565505,0.0016346449485467,0,
2014,oth_fb_minus_oth_nb,all,all,moved_interstate,-0.0038550674201608473,0.0005766935777824696,0,
2014,oth_fb_minus_oth_nb,all,all,moved_within_state,-0.01281138380942183,0.0013120679248501564,0,
2014,oth_fb_minus_oth_nb,hs_or_less,all,long_distance,0.019290436024784093,0.00100045856501722,0,
2014,oth_fb_minus_oth_nb,hs_or_less,all,moved_abroad,0.02481086091670281,0.0008238036976574363,0,
2014,oth_fb_minus_oth_nb,hs_or_less,all,moved_any,-0.0036362238595164242,0.0025190468441108004,0,
2014,oth_fb_minus_oth_nb,hs_or_less,all,moved_interstate,-0.005520424891918717,0.0006925353463690007,0,
2014,oth_fb_minus_oth_nb,hs_or_less,all,moved_within_state,-0.022771382484231703,0.002314854944141065,0,
2014,oth_fb_minus_oth_nb,hs_or_less,men,long_distance,0.017064567631286363,0.0013481690790761098,0,
2014,oth_fb_minus_oth_nb,hs_or_less,men,moved_abroad,0.022304680519012954,0.0010597655250994557,0,
2014,oth_fb_minus_oth_nb,hs_or_less,men,moved_any,0.0011287654157741966,0.0036102357134969593,0,
2014,oth_fb_minus_oth_nb,hs_or_less,men,moved_interstate,-0.00524011288772659,0.0009060419133340251,0,
2014,oth_fb_minus_oth_nb,hs_or_less,men,moved_within_state,-0.01581550979398398,0.0033867814390027787,0,
2014,oth_fb_minus_oth_nb,hs_or_less,women,long_distance,0.021604671261818798,0.0013612914663418201,0,
2014,oth_fb_minus_oth_nb,hs_or_less,women,moved_abroad,0.027265375473003693,0.001086889347689091,0,
2014,oth_fb_minus_oth_nb,hs_or_less,women,moved_any,-0.008071729389397236,0.0023867097946726574,0,
2014,oth_fb_minus_oth_nb,hs_or_less,women,moved_interstate,-0.005660704211184897,0.0008921375289458911,0,
2014,oth_fb_minus_oth_nb,hs_or_less,women,moved_within_state,-0.02949650963686233,0.0020474002717125136,0,
2014,oth_fb_minus_oth_nb,some_college_plus,all,long_distance,0.03010295074275477,0.0011513014321770328,0,
2014,oth_fb_minus_oth_nb,some_college_plus,all,moved_abroad,0.032282125724328786,0.0008825715828517739,0,
2014,oth_fb_minus_oth_nb,some_college_plus,all,moved_any,0.023206042696358953,0.001650470488831262,0,
2014,oth_fb_minus_oth_nb,some_college_plus,all,moved_interstate,-0.002179174981574012,0.0008100443412871905,0,
2014,oth_fb_minus_oth_nb,some_college_plus,all,moved_within_state,-0.00668705908359174,0.0012838563561118643,0,
2014,oth_fb_minus_oth_nb,some_college_plus,men,long_distance,0.0305038341502886,0.0018078523258058844,0,
2014,oth_fb_minus_oth_nb,some_college_plus,men,moved_abroad,0.032657467400849814,0.0011289575106705409,0,
2014,oth_fb_minus_oth_nb,some_college_plus,men,moved_any,0.02926182993245552,0.002305967954818512,0,
2014,oth_fb_minus_oth_nb,some_college_plus,men,moved_interstate,-0.0021536332505612266,0.0011673876287146977,0,
2014,oth_fb_minus_oth_nb,some_college_plus,men,moved_within_state,-0.0010795344199212853,0.0016681650957009507,0,
2014,oth_fb_minus_oth_nb,some_college_plus,women,long_distance,0.02969515067203214,0.001308721542520271,0,
2014,oth_fb_minus_oth_nb,some_college_plus,women,moved_abroad,0.03193353880306413,0.0010740626423068134,0,
2014,oth_fb_minus_oth_nb,some_college_plus,women,moved_any,0.017675963351390933,0.002279546933341057,0,
2014,oth_fb_minus_oth_nb,some_college_plus,women,moved_interstate,-0.0022383881310319986,0.0009283846392818885,0,
2014,oth_fb_minus_oth_nb,some_college_plus,women,moved_within_state,-0.011766311177089359,0.0018044292349055026,0,
2014,oth_nb,all,all,long_distance,0.027706297276901378,0.0002213662459370193,1288332,131242474.0
2014,oth_nb,all,all,moved_abroad,0.002181359366937871,5.4543587219530904e-05,1288332,131242474.0
2014,oth_nb,all,all,moved_any,0.14673516441026555,0.0005486601888368655,1288332,131242474.0
2014,oth_nb,all,all,moved_interstate,0.02552493790996351,0.00021397819191221697,1288332,131242474.0
2014,oth_nb,all,all,moved_within_state,0.11869712239651929,0.0005311768028715616,1288332,131242474.0
2014,oth_nb,hs_or_less,all,long_distance,0.021617112690681485,0.0003399640672350351,466974,48782463.0
2014,oth_nb,hs_or_less,all,moved_abroad,0.0016296635124798844,7.076159242199028e-05,466974,48782463.0
2014,oth_nb,hs_or_less,all,moved_any,0.14829476732242897,0.000825209005733473,466974,48782463.0
2014,oth_nb,hs_or_less,all,moved_interstate,0.0199874491782016,0.00033803640270530416,466974,48782463.0
2014,oth_nb,hs_or_less,all,moved_within_state,0.12623669698678397,0.000746092840271265,466974,48782463.0
2014,oth_nb,hs_or_less,men,long_distance,0.022445343656973236,0.0004077543958170599,249933,26454752.0
2014,oth_nb,hs_or_less,men,moved_abroad,0.0019082393968387985,0.00010288297692545267,249933,26454752.0
2014,oth_nb,hs_or_less,men,moved_any,0.14876556015342726,0.0011037663911995092,249933,26454752.0
2014,oth_nb,hs_or_less,men,moved_interstate,0.020537104260134435,0.0004037622309197909,249933,26454752.0
2014,oth_nb,hs_or_less,men,moved_within_state,0.12584139892900906,0.0010247781206584035,249933,26454752.0
2014,oth_nb,hs_or_less,women,long_distance,0.020635791998561786,0.0004085719766712243,217041,22327711.0
2014,oth_nb,hs_or_less,women,moved_abroad,0.0012995958251161527,9.09242773914012e-05,217041,22327711.0
2014,oth_nb,hs_or_less,women,moved_any,0.14773695342079624,0.0009732421291088983,217041,22327711.0
2014,oth_nb,hs_or_less,women,moved_interstate,0.019336196173445633,0.00042086664402251055,217041,22327711.0
2014,oth_nb,hs_or_less,women,moved_within_state,0.12670506170560877,0.0008806353132131484,217041,22327711.0
2014,oth_nb,some_college_plus,all,long_distance,0.031308593931669494,0.0002742924056254017,821358,82460011.0
2014,oth_nb,some_college_plus,all,moved_abroad,0.0025077367501200065,8.41551322105593e-05,821358,82460011.0
2014,oth_nb,some_college_plus,all,moved_any,0.14581251996194858,0.000587576273057132,821358,82460011.0
2014,oth_nb,some_college_plus,all,moved_interstate,0.02880085718154949,0.0002563519349314695,821358,82460011.0
2014,oth_nb,some_college_plus,all,moved_within_state,0.11423679048502673,0.000596348470385761,821358,82460011.0
2014,oth_nb,some_college_plus,men,long_distance,0.032709131147252456,0.0003785986815400982,378506,38522454.0
2014,oth_nb,some_college_plus,men,moved_abroad,0.0027562107024645937,0.00011008793675498995,378506,38522454.0
2014,oth_nb,some_college_plus,men,moved_any,0.14681354412156608,0.0007015613638748438,378506,38522454.0
2014,oth_nb,some_college_plus,men,moved_interstate,0.029952920444787864,0.00037247559017723763,378506,38522454.0
2014,oth_nb,some_college_plus,men,moved_within_state,0.11383708836410059,0.0006947734067200267,378506,38522454.0
2014,oth_nb,some_college_plus,women,long_distance,0.030080666524085534,0.0003088034624275168,442852,43937557.0
2014,oth_nb,some_college_plus,women,moved_abroad,0.0022898860762786606,9.132571318375437e-05,442852,43937557.0
2014,oth_nb,some_college_plus,women,moved_any,0.14493486745291734,0.0007312029823901523,442852,43937557.0
2014,oth_nb,some_college_plus,women,moved_interstate,0.027790780447806872,0.00029209417244690616,442852,43937557.0
2014,oth_nb,some_college_plus,women,moved_within_state,0.11458723114714821,0.0007106749910960154,442852,43937557.0
2015,all,all,all,long_distance,0.030184326016202936,0.00018544423992590954,1606393,171305498.0
2015,all,all,all,moved_abroad,0.0062303079145772655,0.00010050083861724381,1606393,171305498.0
2015,all,all,all,moved_any,0.14685440510496633,0.0005065060380076575,1606393,171305498.0
2015,all,all,all,moved_interstate,0.02395401810162567,0.0001733339553829616,1606393,171305498.0
2015,all,all,all,moved_within_state,0.11636585651208929,0.0004602058898850845,1606393,171305498.0
2015,mex_fb,all,all,long_distance,0.01817786180654958,0.0007109413644537839,71485,9563391.0
2015,mex_fb,all,all,moved_abroad,0.009552992238840805,0.0005269302724562224,71485,9563391.0
2015,mex_fb,all,all,moved_any,0.11637252936745972,0.0017322683393069846,71485,9563391.0
2015,mex_fb,all,all,moved_interstate,0.008624869567708776,0.0004946369159798749,71485,9563391.0
2015,mex_fb,all,all,moved_within_state,0.09802621266870716,0.0016017380875786161,71485,9563391.0
2015,mex_fb,hs_or_less,all,long_distance,0.016234437826536188,0.0007999084241769277,57525,7802734.0
2015,mex_fb,hs_or_less,all,moved_abroad,0.008552258733925826,0.0005784250073378512,57525,7802734.0
2015,mex_fb,hs_or_less,all,moved_any,0.11142658457920006,0.0019612368852407525,57525,7802734.0
2015,mex_fb,hs_or_less,all,moved_interstate,0.007682179092610359,0.0005269446104432055,57525,7802734.0
2015,mex_fb,hs_or_less,all,moved_within_state,0.09501592646885053,0.0018241037823017872,57525,7802734.0
2015,mex_fb,hs_or_less,men,long_distance,0.01834056644178917,0.0010568223499228557,29868,4200361.0
2015,mex_fb,hs_or_less,men,moved_abroad,0.010031518719462446,0.0008557496997134995,29868,4200361.0
2015,mex_fb,hs_or_less,men,moved_any,0.11767869475980755,0.0021939487799643525,29868,4200361.0
2015,mex_fb,hs_or_less,men,moved_interstate,0.008309047722326724,0.0006393490929007606,29868,4200361.0
2015,mex_fb,hs_or_less,men,moved_within_state,0.09911338573041698,0.0019528238134632907,29868,4200361.0
2015,mex_fb,hs_or_less,women,long_distance,0.013778695321111945,0.000999782634411443,27657,3602373.0
2015,mex_fb,hs_or_less,women,moved_abroad,0.0068274440209273165,0.0006899728259055019,27657,3602373.0
2015,mex_fb,hs_or_less,women,moved_any,0.10413663437961589,0.00247008187713755,27657,3602373.0
2015,mex_fb,hs_or_less,women,moved_interstate,0.006951251300184628,0.0006398252675144597,27657,3602373.0
2015,mex_fb,hs_or_less,women,moved_within_state,0.09023829570119474,0.0023255122918126175,27657,3602373.0
2015,mex_fb,some_college_plus,all,long_distance,0.026790567384788747,0.0017256637379314977,13960,1760657.0
2015,mex_fb,some_college_plus,all,moved_abroad,0.013987960176229669,0.0013609585553183059,13960,1760657.0
2015,mex_fb,some_college_plus,all,moved_any,0.1382915582081007,0.004069115733324394,13960,1760657.0
2015,mex_fb,some_college_plus,all,moved_interstate,0.012802607208559077,0.001206894810151675,13960,1760657.0
2015,mex_fb,some_college_plus,all,moved_within_state,0.1113669499510694,0.003546459669919437,13960,1760657.0
2015,mex_fb,some_college_plus,men,long_distance,0.026020910388210968,0.0023827007168891277,6554,858425.0
2015,mex_fb,some_college_plus,men,moved_abroad,0.014500975623962489,0.001677490577439244,6554,858425.0
2015,mex_fb,some_college_plus,men,moved_any,0.1328526079739057,0.00602815998358994,6554,858425.0
2015,mex_fb,some_college_plus,men,moved_interstate,0.011519934764248478,0.0018918613906095609,6554,858425.0
2015,mex_fb,some_college_plus,men,moved_within_state,0.10683169758569473,0.005518129313847179,6554,858425.0
2015,mex_fb,some_college_plus,women,long_distance,0.027522854432119454,0.001954498658573469,7406,902232.0
2015,mex_fb,some_college_plus,women,moved_abroad,0.01349985369616684,0.0016365084168009256,7406,902232.0
2015,mex_fb,some_college_plus,women,moved_any,0.14346642548701444,0.005189297873086141,7406,902232.0
2015,mex_fb,some_college_plus,women,moved_interstate,0.014023000735952616,0.0013100251776495422,7406,902232.0
2015,mex_fb,some_college_plus,women,moved_within_state,0.11568199753500208,0.00466088970866336,7406,902232.0
2015,mex_fb_minus_oth_nb,all,all,long_distance,-0.009426357979407149,0.0007330331856345426,0,
2015,mex_fb_minus_oth_nb,all,all,moved_abroad,0.007453719794823764,0.0005218697954541346,0,
2015,mex_fb_minus_oth_nb,all,all,moved_any,-0.029823099127920152,0.0017473627302102045,0,
2015,mex_fb_minus_oth_nb,all,all,moved_interstate,-0.016880077774230912,0.0005194595424842963,0,
