period,cbsa,shock_qcew,shock_acs,bartik_qcew,bartik_acs,bartik_qcew_lowmen,mexshare_adults,mexshare_low,adults_base,lowmen_emp_change_acs
COVID_2019_2021,36420,-0.022093309705417084,0.022718287412941535,-0.03478914847279077,-0.02330803669807042,-0.038225864553748136,0.0589789213853261,0.11517058523379248,740090.3115,0.0013189021984252966
COVID_2019_2021,36540,-0.028939806008909923,0.018196815425117592,-0.022746003331441216,-0.008877245885476517,-0.024111286290303024,0.03468411666150679,0.09639243494735675,487602.3906,-0.03070658960144055
COVID_2019_2021,36740,-0.042960722687674764,0.016462864858892257,-0.03653885988289102,-0.030579935228241227,-0.03817308912068356,0.016738309256806368,0.0361681177895331,1406057.9022,-0.045782773438368785
COVID_2019_2021,37100,-0.0483748438268865,-0.06285234419836695,-0.029114756090307333,-0.016338281763774578,-0.03084881284409317,0.1862342901199794,0.4080595943277688,452661.0,-0.008544303700829356
COVID_2019_2021,37980,-0.048453031785640935,0.0007804644833741451,-0.022745532383480208,-0.007851966500124138,-0.02399234028463997,0.013898588938959646,0.0339480158080618,3266231.5649,-0.09724757670304704
COVID_2019_2021,38060,0.010840191726300255,0.0008004424152803908,-0.024621444855369698,-0.014181978139458715,-0.028048165976950413,0.11191025129717565,0.22080493768965948,2616707.324,-0.04007992155988557
COVID_2019_2021,38900,-0.04554762858230163,-0.01424917235206217,-0.025347036130783568,-0.012275208991879998,-0.027901763299371062,0.05013004833388639,0.12600337077684143,1403586.8015,-0.06697709231921338
COVID_2019_2021,39340,0.08335137961201239,0.11575275337005458,-0.02382862512901925,-0.00780357056659832,-0.034727043002697744,0.05174136374850021,0.11660320317505776,286410.51039999997,0.10892337047128305
COVID_2019_2021,39580,0.015131026838088915,0.030695180975762442,-0.019989165207487534,-0.0026265491953349793,-0.019539246872394812,0.03655602114616647,0.11474169503850934,760018.3808,0.028037975571487253
COVID_2019_2021,39900,-0.013126065952745753,0.03789601511554781,-0.034304270347600904,-0.025823858034938037,-0.03954243404263711,0.10406970790914126,0.23205101350444546,253490.6615,0.1118309019300981
COVID_2019_2021,40060,-0.03793098685993985,-0.0025124150685321956,-0.02225398074511238,-0.007058475762086152,-0.025826625801780027,0.011892559429697568,0.028062635916840564,709057.3606,-0.07509468472496729
COVID_2019_2021,40140,0.013634877992412111,-0.007111690281475326,-0.025897133934914638,-0.018248180219902495,-0.020794950735941276,0.18675325804908455,0.30467706205711276,2414405.0,0.038854072920819015
COVID_2019_2021,40420,-0.08548637357475508,-0.09634145871954922,-0.030754331664410745,-0.0174089240897901,-0.03271981982461916,0.06746477187904204,0.12355173540425746,175499.0,-0.21409529189927934
COVID_2019_2021,40900,-0.012983917096261413,0.005769024392563251,-0.024983951700192644,-0.010790629459482299,-0.02660093899157089,0.06507371961731645,0.14450452452080167,1233186.0,0.04235139872206335
COVID_2019_2021,41180,-0.04390754120011606,-0.022536992727570607,-0.02593553462380103,-0.01311924747454253,-0.029331706073673972,0.00792224204485754,0.017830547035029624,1502899.7893,-0.050202288927833315
COVID_2019_2021,41420,-0.013132525296052638,-0.014753280739191868,-0.02868432853196014,-0.016039867224248945,-0.03026195247621797,0.11055374738954285,0.23236215852004272,221962.31949999998,-0.0386690630111408
COVID_2019_2021,41500,-0.04790871187250766,-0.031552692284205375,-0.03190533415963905,-0.02434659792074229,-0.025286921839778993,0.3140707785426449,0.504866287405149,219319.4748,-0.06617289520760923
COVID_2019_2021,41620,0.026569532251002496,0.03654803716236812,-0.02448531332367181,-0.013564831632265822,-0.027626655433274364,0.07261427309254984,0.16544135402917357,654940.3633,0.10280556495616554
COVID_2019_2021,41700,-0.01575291847687065,0.008133770844764125,-0.03102525458076603,-0.02307694357029415,-0.0358823525972427,0.09887040142909426,0.17054949301103264,1345988.2025,-0.04834535166011055
COVID_2019_2021,41740,-0.04405434208256357,-0.0471421801007572,-0.02855219824671338,-0.014231473552189402,-0.03306393812379696,0.13820007292013434,0.3021908209863745,1766316.0,-0.08123747105060711
COVID_2019_2021,41860,-0.06490166211793688,-0.07764716691109158,-0.01920456518315824,-0.0027040953067397036,-0.02809168919468882,0.06758701784735059,0.20148709462444497,2653335.0,-0.07122022711890084
COVID_2019_2021,41940,-0.044440129122559104,-0.05623139949182079,-0.019625594435195584,-0.0006663679122145055,-0.027535464869410914,0.10153290329606024,0.3049346396099088,1103141.5252,-0.05854580801449807
COVID_2019_2021,42100,-0.06638650495128653,-0.018991657220553033,-0.026379343882020685,-0.012113809004001483,-0.03413952754510884,0.1721840690715841,0.4322767242786836,131342.0,-0.13218528835706253
COVID_2019_2021,42200,0.02486904485488626,-0.046028636284247186,-0.03100040698383807,-0.023606263996481244,-0.035180194990491125,0.26078260254263275,0.5160822757498976,211985.0,-0.1235603295103252
COVID_2019_2021,42220,-0.06643523203700633,-0.0826591682129898,-0.029505179330102483,-0.016063567646925653,-0.02975743652369066,0.13034693114205398,0.28117581343387793,259331.0,-0.019527421859667608
COVID_2019_2021,42660,-0.036668724582759035,-0.020435228644632902,-0.022631724552562633,-0.008989390434483708,-0.02801656139647514,0.03436446279146239,0.08352593683649726,2283871.0,-0.07743166403756473
COVID_2019_2021,44700,0.02217200538323439,0.013780002574385171,-0.019162830323677136,-0.012707078853092902,-0.01255367500369313,0.16774368721151237,0.2576905046130945,386715.0,-0.006661445775901334
COVID_2019_2021,45300,0.003254438607558072,0.004713004549279359,-0.02508581508165891,-0.015285383704712285,-0.029672196354300736,0.02299046903289721,0.0460613800342456,1697834.0,-0.057108311007199326
COVID_2019_2021,46060,-0.02038698660116741,0.04700524926905753,-0.032460143720640364,-0.021925262218466662,-0.04116569525970753,0.12294167557036013,0.21673462470216437,509152.0,-0.06459410209756977
COVID_2019_2021,46140,-0.04293507763431465,-0.01862122786652236,-0.034942787553234274,-0.02536274531288336,-0.03551746149141597,0.04739328354267533,0.09885224823710788,531372.9735,-0.040496410996689526
COVID_2019_2021,46340,-0.001878454117843728,0.03877354163949119,-0.037670797646888896,-0.034722438085149056,-0.02843842664259009,0.09510757960555541,0.2199091904163457,119307.0,0.03401635362037567
COVID_2019_2021,46700,-0.07557621198532817,-0.04792548717094645,-0.0231758699405088,-0.01020842141928039,-0.019113106999961015,0.08689364833528712,0.17776449766704208,233734.0,0.004918063162668427
COVID_2019_2021,47300,-0.013323219480121521,-0.05979975922776706,-0.02434101940644473,-0.01618949553248563,-0.022196903172706107,0.2736398991409889,0.43921315447582154,233990.0,0.021118952484948696
COVID_2019_2021,47380,0.024648270272691637,0.09410278432067866,-0.02528513981086234,-0.013243926010336998,-0.021673951261829225,0.09300666201648668,0.16844083786943348,130611.14480000001,0.12484171323594058
COVID_2019_2021,47900,-0.04750874039883972,-0.013979492611405993,-0.020545723794524882,0.0012954823167284331,-0.02895970941432914,0.01426479105831236,0.03444126422835246,3442269.2768,-0.05781563943861016
COVID_2019_2021,48620,-0.04164157215442242,0.014948348947906401,-0.031492860763874524,-0.019963249306880777,-0.03248583686534106,0.05417801963830055,0.1099883109255351,335258.0017,-0.055207690170030944
COVID_2019_2021,49180,-0.018118729582994098,-0.00030875039924498955,-0.02648660324904011,-0.013873176003798707,-0.029666582376006917,0.04415237616477076,0.09000230501223505,365102.7238,-0.126727440737835
COVID_2019_2021,49420,-0.030909935407249418,-0.0763295357926333,-0.023428003459044056,-0.015405999370188692,-0.020334472169421587,0.29986158895875353,0.4461962669683258,126435.0,-0.019854378343361116
COVID_2019_2021,49740,-0.00849408397513964,0.038044899605217834,-0.028481623224026163,-0.020378428998451246,-0.022293430589711265,0.3738109172428159,0.4760243481420914,100813.0,-0.08081628240074938
COVID_2019_2022,10740,0.009068126972052297,0.02603308178219262,0.012131344929712658,0.02731996215068424,0.013556349122209746,0.07474141101275572,0.14705070600526055,479908.0244,-0.07563935276034398
COVID_2019_2022,11100,0.029590113526864876,0.047869425799536576,0.005469280224809389,0.014287979093683538,0.0014172394152016576,0.06963663669686831,0.11496169382381902,133059.8208,-0.08793277741017286
COVID_2019_2022,12060,0.030375526371619332,0.0651515387051208,0.021582443870397587,0.03064927491325769,0.02100310702699303,0.03896306084818178,0.09469763496130708,3293653.7172999997,0.060558016434363364
COVID_2019_2022,12420,0.12189298115474348,0.10413924921931693,0.017331708532605652,0.031820238730366934,0.016388482829271786,0.08400223410117931,0.20525602469641613,1274211.2248,-0.04290045611403258
COVID_2019_2022,12540,0.027750325486936674,0.05950488153786645,0.005877254622189614,0.011421785665596932,0.006628706774982687,0.20513888273601205,0.3119922957900845,451460.0,0.14342763735885308
COVID_2019_2022,12580,-0.03955668101541708,0.02518649030709992,0.0170354246213993,0.03546166533427703,0.016398419769056864,0.007460624145775681,0.016976696615661015,1489595.2648,0.03863600083068623
COVID_2019_2022,13140,-0.042546312010394674,-0.027174864775479788,0.008174301957930749,0.015437854334942085,0.016671735236293235,0.08448174914063147,0.1533473672604552,214194.2536,-0.16449125915779894
COVID_2019_2022,13820,0.005798965427600756,0.043066220672374214,0.011209977528456896,0.02206788575595621,0.012020784684343457,0.017839882142758043,0.03596301797037244,616803.845,0.08148222043817265
COVID_2019_2022,14260,0.09942750023005408,0.09844825222054844,0.013003825229426436,0.026019633463382236,0.010842326113189311,0.040051365081752784,0.10397772176764514,387151.4134,0.21415119211928849
COVID_2019_2022,15180,0.06557146178319898,0.002573810692707923,0.00386303887919562,0.012716261929973337,0.010084862788677935,0.30011180094673995,0.3913456016379935,210195.0,-0.10163032323745765
COVID_2019_2022,15980,0.05906248245875419,0.12342035503840974,0.01233266635935009,0.01842415817445194,0.015381555071808037,0.03542642110999352,0.07105028265397204,368849.0,0.08186994092733682
COVID_2019_2022,16740,0.04882643200706483,0.083062926746111,0.017243674500101565,0.027402593622950534,0.01670710647456903,0.03309586723189259,0.08554477213494081,1439290.1889,0.08243401272431283
COVID_2019_2022,16980,-0.025651073063952073,0.008643843197279226,0.019004883708175126,0.029343533600070932,0.02140275372385679,0.0913408521187588,0.21030140370568104,5132772.5002,0.029951014291947613
COVID_2019_2022,17780,0.0847757540990161,-0.009840211916071186,0.001313323172204816,0.009275625296301715,0.0002687405848889032,0.09663508752901746,0.18861512800411706,121216.9896,0.0038576680396976617
COVID_2019_2022,18140,0.01195426131061192,0.03467150761181683,0.016201875157807674,0.030510757022422483,0.01822213331576754,0.009696907328649975,0.01994722357382134,1149258.6886,0.023939096581018327
COVID_2019_2022,18580,-0.02433322450108028,-0.0021000470911734996,0.0066911089191363845,0.014240346612942205,0.0090058906091447,0.07192067084977834,0.10361610574407672,234360.307,-0.036652741569689985
COVID_2019_2022,19100,0.06551223255795828,0.07417833673595667,0.018181649490817554,0.02526785836337461,0.017903924374539422,0.12270057996353975,0.2513219867472772,4202135.1566,0.006751006932290535
COVID_2019_2022,19740,0.03327280596046661,0.041685871499104764,0.018996746850437084,0.030274893033962615,0.018458687372093937,0.06790974477047709,0.17565369964544666,1703276.0319,0.033593984607448134
COVID_2019_2022,19820,-0.026673705656580567,0.0060975219928007226,0.012147445465013423,0.024662176342137625,0.011389627897381144,0.012288094212066275,0.02472274196729487,2354378.6774999998,-0.04117375614378295
COVID_2019_2022,20500,0.062407597162169585,0.07123931418313334,0.011604468556789723,0.02820377372174092,0.010521845075296738,0.037872592312718716,0.10758926796442835,299948.86819999997,0.016407209979372905
COVID_2019_2022,21340,0.019320700345061635,0.049618839077590966,0.010372074818719398,0.01996942797116423,0.014784326421223511,0.26596626821766434,0.3645401026805061,425165.3428,0.029576411244692936
COVID_2019_2022,22220,0.07488851199064821,0.11767951455751813,0.010642094143497958,0.022200687301316545,0.01317528743575052,0.06848307634817587,0.13652289131212458,291700.2253,0.057600213467179466
COVID_2019_2022,23420,0.029840537533810663,0.09569071566772208,0.00962214406640955,0.018630999655135358,0.014418184093459754,0.2087619140363477,0.3455110635737683,492906.0,-0.0021496070006423785
COVID_2019_2022,23580,0.06517752464872015,0.011720579837769042,0.011792094204214586,0.018582708552557684,0.01263718259118033,0.13697276711935044,0.23125118011569426,111336.0,0.09020088887447997
COVID_2019_2022,24340,-0.003962645180963058,0.021686124956035564,0.008703865092031502,0.017985079603638966,0.01002019067048129,0.030620736755981953,0.06312194902984021,573374.4338,-0.06686575468369652
COVID_2019_2022,24540,-0.02459274520412505,0.1288425590340474,0.00981182724897246,0.01792027426876919,0.012713526821573272,0.10309839162678859,0.21410752650132636,168071.6006,0.03250625017250794
COVID_2019_2022,24660,-0.011065873581547057,0.015851943037412098,0.011352483065914083,0.017895745214930585,0.01762227293878102,0.03501631489969792,0.0725742491173705,405342.5165,-0.05665129362262287
COVID_2019_2022,24860,0.025150175452208563,0.04398244838904559,0.010415640425608034,0.01862921922272407,0.014201964074772503,0.02167928141761574,0.04572562751056806,489634.1348,0.006531525452025535
COVID_2019_2022,26420,0.022710063647502648,0.05021337497969181,0.009435284912269982,0.012827200422390168,0.017320060088217747,0.12840772619753418,0.24065968292204593,3842391.0376,0.028454239831773274
COVID_2019_2022,26900,0.02934604387938033,0.05474311076218981,0.016067022153252026,0.026681459973334272,0.02307165659915937,0.028546215290037535,0.06075428672430015,1131603.6003999999,0.00022470464859677454
COVID_2019_2022,28140,0.0008218102233025877,0.03261927372096014,0.019264730482840605,0.031148206913276587,0.018937826420184004,0.02690110595656964,0.059703337966622395,1171332.0356,0.044853648134994845
COVID_2019_2022,28420,0.02957941864044954,0.06358291141604538,0.011186270349854767,0.021130262237217434,0.007532143147784568,0.1673779957901654,0.33898967961255166,151606.1456,0.04385935965361202
COVID_2019_2022,28660,0.03430734677452262,0.1297500050303661,0.009807206491362238,0.021588415888145238,0.016112134880799992,0.04233112318379376,0.08508553179830095,230273.408,0.2367074056601627
COVID_2019_2022,29460,0.10368779115281275,0.141237843828907,0.00840211047147725,0.012526781802431265,0.01863275100448109,0.02643165710522019,0.04491952653583524,361347.0,0.16990869264765607
COVID_2019_2022,29700,-0.013682749619362765,-0.009394550319945058,0.011755239328667195,0.014201842019782893,0.013980996171010472,0.33115449609894654,0.4069739638682253,139065.0,0.06328144994752001
COVID_2019_2022,29740,0.018428164309333268,0.05673152835530223,0.008927526937998422,0.02226078721698357,0.010686490755014759,0.20044532649208577,0.32019351759448084,103295.0,0.1804258216290555
COVID_2019_2022,29820,0.030030134879650738,0.030152848601442364,0.0035264965741219423,0.002435791683162459,0.00686097904367073,0.12616496574974853,0.2200810139455303,1257655.0,-0.0006732317211762823
COVID_2019_2022,30780,0.01079757703231543,0.008627027236358982,0.013321400421774416,0.02732250808609341,0.020746670360953397,0.030142533315145496,0.05933886128791799,393509.8678,-0.04336993766001509
COVID_2019_2022,30980,-0.022460686911594075,0.049053798361198976,-0.002297564402715994,0.004528871381009765,-0.00011962002195742191,0.08354665610111578,0.13572178916953376,109429.5993,0.016648180360454377
COVID_2019_2022,31080,-0.007599974988703928,-0.02721930580785443,0.016233977260164952,0.02355457826782594,0.017109050637356328,0.16700432101369006,0.33569841016273433,7207568.0,-0.055939272504971646
COVID_2019_2022,31140,0.00899622931469206,0.04909699867443331,0.015485742390982883,0.02593801590849487,0.015566190275027552,0.01572453053958365,0.03223571840053192,697641.6671,0.04612813485277253
COVID_2019_2022,31180,0.03182904649005046,0.01297009844424627,0.004050736204859696,0.014562154421618607,0.003433095089724509,0.041525356558538284,0.07055310241793536,158250.7399,-0.057061321081085165
COVID_2019_2022,32580,0.051264361284452595,0.061100301522237256,0.0032837295281300614,0.011782401525551009,0.006913427380895645,0.38781378572636765,0.5067699736499301,419753.0,0.10626310419771873
COVID_2019_2022,32820,-0.001183185439599073,0.0008139942811778057,0.021273791056117108,0.02657848119534762,0.021832119889253827,0.024492620893613083,0.04736071480467093,723078.0355,-0.02395823901874357
COVID_2019_2022,32900,0.029957070171793908,0.05064257913611342,0.008820372321497813,0.015297783544892595,0.011225752992001922,0.31451916854523865,0.47239774675483714,140621.0,0.020795990007649107
COVID_2019_2022,33100,0.021700900831778322,0.014182326383404088,0.01712345578850244,0.022279967551036013,0.020557711606116164,0.01833621415891974,0.03320883686219956,3250760.7232,-0.030232332212313924
COVID_2019_2022,33340,-0.03443192476697492,0.0010532078259153275,0.012046675977147116,0.024408171698051498,0.012980697118274204,0.03981345518768214,0.0996008140262993,839691.0,0.015712945094760983
COVID_2019_2022,33460,-0.022599858429875486,0.014838669884045242,0.015542887180747861,0.029624335688051215,0.018368611529838232,0.017090673571263065,0.04838719956970027,1988264.7842,0.020405078327237123
COVID_2019_2022,33700,0.017036379423669767,0.0014719001375560826,0.011977485950733441,0.01811271505762495,0.0200538630178713,0.20473832975260078,0.31204605439815575,289047.0,0.06132422815052737
COVID_2019_2022,34940,0.052544762454162106,0.039361047151356285,0.00835570636381079,0.0103801200019456,0.016182711085313217,0.08000850115454869,0.13765701424601728,174094.0,-0.030866050876660233
COVID_2019_2022,34980,0.05387116305521971,0.06841132864183516,0.014885170478742674,0.022554743060243902,0.019531878405546477,0.03138899250003428,0.07189782190948987,1097821.3525,0.008113511052585657
COVID_2019_2022,35620,-0.025584446610960255,0.0038190824916588192,0.019368714674636155,0.03150870472682804,0.021026090543623244,0.023572263084659796,0.05465463271831951,10811356.444,-0.038023930847452043
COVID_2019_2022,35840,0.037380226401424445,0.09832856309602511,0.01176575241453898,0.020538032925226126,0.017683854678980104,0.0345996969445367,0.07360616249309981,385408.0,0.05230405686815692
COVID_2019_2022,36260,0.05519037164410384,0.07584811685362688,0.010569696737636136,0.02928425235312105,0.007845896233851218,0.04269719812704362,0.0759804917252879,350317.6287,0.19083220626810893
COVID_2019_2022,36420,0.019789286269520756,0.03053188842316159,0.00416685961518601,0.01561639749589485,0.0056734485283388226,0.0589789213853261,0.11517058523379248,740090.3115,0.03187445563302633
COVID_2019_2022,36540,-0.010554468422839617,0.058944290106961464,0.015870255619942007,0.029511688256640398,0.017227810967718273,0.03468411666150679,0.09639243494735675,487602.3906,0.008828989648750733
COVID_2019_2022,36740,0.038696221734501324,0.09138378622642501,0.011537555355012366,0.017179693283975714,0.013959849732168655,0.016738309256806368,0.0361681177895331,1406057.9022,-0.015548675201531713
COVID_2019_2022,37100,-0.008486030248381635,-0.024638270996984988,0.011111302324565593,0.022304662634035615,0.010772772855126008,0.1862342901199794,0.4080595943277688,452661.0,-0.06345366370039306
COVID_2019_2022,37980,-0.010906508705102175,0.03836099060550033,0.016540305058242902,0.03046683612159156,0.020008606191548216,0.013898588938959646,0.0339480158080618,3266231.5649,-0.010349494264870161
COVID_2019_2022,38060,0.05234057723149852,0.04876437152773589,0.015356960373620377,0.026102379983261842,0.01635137385039527,0.11191025129717565,0.22080493768965948,2616707.324,0.03915886884523771
COVID_2019_2022,38900,-0.002603711571328082,0.025591049305359725,0.0152550462735955,0.02729373074349642,0.015498932177302062,0.05013004833388639,0.12600337077684143,1403586.8015,-0.004624544650508599
COVID_2019_2022,39340,0.13002170699670404,0.1739452515984909,0.01561064756816669,0.03046119744638152,0.007143476213346333,0.05174136374850021,0.11660320317505776,286410.51039999997,0.22410656448743005
COVID_2019_2022,39580,0.07359993138200932,0.08964206546005285,0.0211376001699049,0.037729021472368805,0.02163839461732947,0.03655602114616647,0.11474169503850934,760018.3808,0.03432608629315205
COVID_2019_2022,39900,0.03400394356251579,0.06985225594661056,0.01075698422172008,0.018409364529682958,0.011659274029792294,0.10406970790914126,0.23205101350444546,253490.6615,0.12176498174010457
COVID_2019_2022,40060,-0.005619680358018987,0.056670294580160305,0.014883169934865815,0.030870232982849022,0.01582608579316188,0.011892559429697568,0.028062635916840564,709057.3606,-0.051397871430261144
COVID_2019_2022,40140,0.06786882551267473,0.04924538882201206,0.015010086718208608,0.0226205828282858,0.02451004988313764,0.18675325804908455,0.30467706205711276,2414405.0,0.09635334819908091
COVID_2019_2022,40420,-0.04855432983502181,0.003897662920571209,0.010122903161938954,0.02016155784192439,0.012537162990319671,0.06746477187904204,0.12355173540425746,175499.0,0.05027649159547305
COVID_2019_2022,40900,0.028549601192316927,0.03114682020555844,0.013701297415298023,0.02790571103634854,0.018872632674322005,0.06507371961731645,0.14450452452080167,1233186.0,0.05006070753881841
COVID_2019_2022,41180,-0.02181315581768319,0.008338008324924148,0.01411860018899344,0.025350832762850946,0.01600383776573529,0.00792224204485754,0.017830547035029624,1502899.7893,-0.06996164973498051
COVID_2019_2022,41420,0.02840550288809834,0.06348880390229976,0.007378046045248033,0.0196002899215945,0.008340836134354875,0.11055374738954285,0.23236215852004272,221962.31949999998,0.15086373639816764
COVID_2019_2022,41500,0.005666051147480172,-0.07246263521916682,0.005467414403946276,0.011518206842513234,0.008341874552252507,0.3140707785426449,0.504866287405149,219319.4748,-0.14494809927217356
COVID_2019_2022,41620,0.06991935664695222,0.06440817941709846,0.017342756172365446,0.02735003184838475,0.01587058439311557,0.07261427309254984,0.16544135402917357,654940.3633,0.19521826039746148
COVID_2019_2022,41700,0.034230026967996006,0.060532033553976246,0.009878506060808014,0.017781665616494198,0.011009278249353095,0.09887040142909426,0.17054949301103264,1345988.2025,-0.04551371481602569
COVID_2019_2022,41740,0.012937680585088653,-0.0013134303921450978,0.014625964943527327,0.027754685322186782,0.015053740426523523,0.13820007292013434,0.3021908209863745,1766316.0,-0.047740035895517965
COVID_2019_2022,41860,-0.013270688211107324,-0.05642792009596845,0.025354993483159907,0.04086716583825513,0.01950710434041841,0.06758701784735059,0.20148709462444497,2653335.0,-0.02872592482288834
COVID_2019_2022,41940,-0.0017288508419231914,-0.03658459114817701,0.024670866020613712,0.04067602630164032,0.01621179125988112,0.10153290329606024,0.3049346396099088,1103141.5252,-0.0834736619856102
COVID_2019_2022,42100,-0.021565920900723654,-0.05825545702305103,0.013141959222679644,0.025367363483151367,0.006142509551185854,0.1721840690715841,0.4322767242786836,131342.0,-0.07133808571504673
COVID_2019_2022,42200,0.06123413299958446,-0.034493144672057816,0.009135335865360876,0.014419038291983018,0.0031554466748142714,0.26078260254263275,0.5160822757498976,211985.0,-0.1846469277255514
COVID_2019_2022,42220,-0.01894275759807427,-0.04750251482051328,0.011820789402442218,0.025314423838340226,0.012688509749054904,0.13034693114205398,0.28117581343387793,259331.0,0.055243056788796936
COVID_2019_2022,42660,0.010335622885547185,0.009934602103784709,0.02012083172845723,0.03322815023595305,0.01775877772467556,0.03436446279146239,0.08352593683649726,2283871.0,0.006893789628036766
COVID_2019_2022,44700,0.08195708186948836,0.09774097259764328,0.019234510523620213,0.027304794163702517,0.02814142897517188,0.16774368721151237,0.2576905046130945,386715.0,0.09727227936557455
COVID_2019_2022,45300,0.05073422775172033,0.04579143714178984,0.016103873842421863,0.02622963395126663,0.01605869571537142,0.02299046903289721,0.0460613800342456,1697834.0,-0.031209770490758605
COVID_2019_2022,46060,0.00519258392744233,0.02560623716958306,0.008827068281519752,0.019073592913104093,0.00762707081165202,0.12294167557036013,0.21673462470216437,509152.0,-0.024742150234489075
COVID_2019_2022,46140,-0.013919556983072831,0.034834981164093275,0.007399455811950203,0.016194741321132425,0.008913418680834234,0.04739328354267533,0.09885224823710788,531372.9735,-0.0033220080249266406
COVID_2019_2022,46340,0.03198682870638237,0.0723082514954074,0.0033837965784812483,0.00526998799633511,0.016093110210074497,0.09510757960555541,0.2199091904163457,119307.0,0.006707004097029058
COVID_2019_2022,46700,-0.031681740965822866,-0.042366129484529925,0.01375635984796767,0.027347980875749276,0.02196724339708626,0.08689364833528712,0.17776449766704208,233734.0,-0.031472640069380914
COVID_2019_2022,47300,0.04803492641878937,0.02092181892668496,0.007149136988368769,0.013924674514262079,0.011019989387719867,0.2736398991409889,0.43921315447582154,233990.0,0.07221542202743388
COVID_2019_2022,47380,0.056992131631023284,0.09953515084042648,0.012550758765107594,0.022206305317261154,0.01970988048341249,0.09300666201648668,0.16844083786943348,130611.14480000001,0.23671785697247844
COVID_2019_2022,47900,-0.02168749133062314,0.019164257684885732,0.02086320484780535,0.04256137411567795,0.01762303245585515,0.01426479105831236,0.03444126422835246,3442269.2768,-0.0420703810104563
COVID_2019_2022,48620,-0.01105573663806411,0.01876815539759845,0.008631414293624786,0.01700306653781788,0.009915611167217831,0.05417801963830055,0.1099883109255351,335258.0017,-0.06340247550559401
COVID_2019_2022,49180,0.006174423053958046,0.007064155158579855,0.012085782201917812,0.024469375625943347,0.014086695822158551,0.04415237616477076,0.09000230501223505,365102.7238,0.002629998877639357
COVID_2019_2022,49420,-0.0060817281990171905,0.002356675979575755,0.008918853556455117,0.016283142225208148,0.009915646380145507,0.29986158895875353,0.4461962669683258,126435.0,0.007200043680846129
COVID_2019_2022,49740,0.03153320508078175,0.010619536628049184,0.006554758070286636,0.012111690604516525,0.013663046414139537,0.3738109172428159,0.4760243481420914,100813.0,-0.1336219577131893
COVID_2019_2023,10740,0.03344632635382552,-0.01253482382933425,0.0351695833593014,0.024619714581512245,0.031191518759925586,0.07474141101275572,0.14705070600526055,479908.0244,-0.15808036871026496
COVID_2019_2023,11100,0.04227576420378746,0.10490979672711047,0.026389760457368364,0.014977661318975617,0.021141911096132414,0.06963663669686831,0.11496169382381902,133059.8208,-0.009429409968084319
COVID_2019_2023,12060,0.052914405291780986,0.07700256246504822,0.04046166583608504,0.03221975033462115,0.03719581540203058,0.03896306084818178,0.09469763496130708,3293653.7172999997,0.06565942860637058
COVID_2019_2023,12420,0.1624072321730263,0.12842112439694614,0.03823723166166237,0.031165263026614085,0.03748471820174272,0.08400223410117931,0.20525602469641613,1274211.2248,-0.03487579470998856
COVID_2019_2023,12540,0.034407587115891786,0.06804785049287737,0.024567183004487285,0.009645758048543538,0.020385843507428687,0.20513888273601205,0.3119922957900845,451460.0,0.14831316620969046
COVID_2019_2023,12580,-0.013851042562472295,0.021049180264718,0.03915320976404577,0.02990724611122894,0.03525789722936107,0.007460624145775681,0.016976696615661015,1489595.2648,0.06145546692995877
COVID_2019_2023,13140,-0.02393019514410809,-0.04424481172255624,0.0294860086247011,0.015457744930748571,0.034984480102799635,0.08448174914063147,0.1533473672604552,214194.2536,0.08950385300624739
COVID_2019_2023,13820,0.020445579374461544,0.04722812936615184,0.032394635259015966,0.022783185481762735,0.02838967026305386,0.017839882142758043,0.03596301797037244,616803.845,0.08132922097927225
COVID_2019_2023,14260,0.12314139496468379,0.14034133114046365,0.033576199196366625,0.02545532317255265,0.029064781517847943,0.040051365081752784,0.10397772176764514,387151.4134,0.2364127989559973
COVID_2019_2023,15180,0.0907398951450984,0.05398914530664106,0.027001800276293102,0.01701125181355427,0.02960376652887323,0.30011180094673995,0.3913456016379935,210195.0,-0.019826684596130205
COVID_2019_2023,15980,0.08798419938500247,0.11019094511320823,0.034516711762305495,0.02225755789508432,0.034802226122523205,0.03542642110999352,0.07105028265397204,368849.0,0.09387507419650931
COVID_2019_2023,16740,0.07917236367023855,0.09338200042732836,0.03662050152875583,0.03017803728744081,0.03451983628725458,0.03309586723189259,0.08554477213494081,1439290.1889,0.07214040900054502
COVID_2019_2023,16980,-0.008038047541776719,0.008489185338179436,0.0390980482322659,0.032609405089725534,0.0378821685758744,0.0913408521187588,0.21030140370568104,5132772.5002,0.0075472191749248515
COVID_2019_2023,17780,0.11804796383666606,0.0237453165092159,0.024919943789627697,0.014298676562449297,0.020214933224739134,0.09663508752901746,0.18861512800411706,121216.9896,0.020934048943380454
COVID_2019_2023,18140,0.02790996147001765,0.03608595338373592,0.0356806374723324,0.03057653808423239,0.03371683774677035,0.009696907328649975,0.01994722357382134,1149258.6886,0.031863055962673276
COVID_2019_2023,18580,0.008179486040555592,0.003829590408540456,0.028811900974328952,0.013958727493261837,0.028188516780666042,0.07192067084977834,0.10361610574407672,234360.307,0.0012761709479587034
COVID_2019_2023,19100,0.09419064973151907,0.09361395159823366,0.03788045458181063,0.028027248845373345,0.036699877902662284,0.12270057996353975,0.2513219867472772,4202135.1566,0.0026886290262879407
