cbsa,cbsa_title,year,sex,pop1829,emp1829,cemp1829,lf1829,pop1624,emp1624,cemp1624,lf1624,pop1864,mex1864,fb1864,t_pop1864,t_mex1864,t_fb1864,popc,empc,lfc,epopc1829,lfpc1829,mex_share,fb_share,epop1829,cepop1829,lfp1829,epop1624,cepop1624,lfp1624
16220,"Casper, WY",2008,1,5975.6483,4832.0590999999995,4832.0590999999995,5257.803599999999,4051.0575999999996,2622.1349999999998,2622.1349999999998,3131.3367,0.0,0.0,0.0,43950.929899999996,213.7181,598.2978999999999,384.0159,348.49019999999996,384.0159,90.7488986784141,100.0,0.4862652519213251,1.3612861010251345,80.86250825705388,80.86250825705388,87.98716617910728,64.7271714922049,64.7271714922049,77.2967706013363
16220,"Casper, WY",2008,2,5091.4531,3601.6292999999996,3601.6292999999996,3855.9482,3876.2486,2336.8016,2336.8016,2491.8741,0.0,0.0,0.0,43950.929899999996,213.7181,598.2978999999999,662.5825,633.2597,633.2597,95.57446808510637,95.57446808510637,0.4862652519213251,1.3612861010251345,70.73873075645143,70.73873075645143,75.7337468158157,60.28513238289205,60.28513238289205,64.28571428571429
16220,"Casper, WY",2010,1,5517.7615,3844.6701999999996,3522.1193999999996,4784.6915,4392.2171,2516.6857,2463.1151999999997,3135.8478999999998,0.0,0.0,0.0,47244.105899999995,741.5284999999999,1167.8369,408.8275,398.67729999999995,408.8275,97.51724137931033,100.0,1.5695682792041155,2.4719208412408546,69.67807869187531,63.83239652529381,86.71435871231476,57.29875465399923,56.07908589035819,71.39555783797663
16220,"Casper, WY",2010,2,5100.4755,3052.3907,3052.3907,3678.8835999999997,4117.5978,2052.0321,2052.0321,2652.5856,0.0,0.0,0.0,47244.105899999995,741.5284999999999,1167.8369,597.7339999999999,448.8644,448.8644,75.09433962264153,75.09433962264153,1.5695682792041155,2.4719208412408546,59.845218352681044,59.845218352681044,72.12824765063571,49.83566146261299,49.83566146261299,64.42070665571077
16220,"Casper, WY",2013,1,6142.3788,4330.2264000000005,4330.2264000000005,5024.6696,5079.192,2802.1644,2802.1644,3364.606,0.0,0.0,0.0,51000.6834,1022.2950000000001,1782.739,335.0258,335.0258,335.0258,100.0,100.0,2.004473140059923,3.495519826700989,70.49754730203225,70.49754730203225,81.80331698201354,55.16949152542373,55.16949152542373,66.24293785310735
16220,"Casper, WY",2013,2,4421.336200000001,2537.4438,2537.4438,3069.0372,3541.8038,2172.2872,2172.2872,2628.5536,0.0,0.0,0.0,51000.6834,1022.2950000000001,1782.739,1473.5396,1348.712,1348.712,91.52872444011685,91.52872444011685,2.004473140059923,3.495519826700989,57.390881064416675,57.390881064416675,69.41424630861593,61.33279319424752,61.33279319424752,74.21511039092567
16220,"Casper, WY",2015,1,6076.378000000001,4388.3358,4388.3358,5489.544800000001,4428.510200000001,2905.4700000000003,2905.4700000000003,3298.6052,0.0,0.0,0.0,50106.803,1130.6224,1918.3276,879.5324,879.5324,879.5324,100.0,100.0,2.2564249409406543,3.8284773426873793,72.21959858323493,72.21959858323493,90.34238488783944,65.6082941843512,65.6082941843512,74.4856633727523
16220,"Casper, WY",2015,2,5699.743,3660.8922000000002,3660.8922000000002,3828.7638,4119.3108,2228.9618,2228.9618,2327.2456,0.0,0.0,0.0,50106.803,1130.6224,1918.3276,312.7864,231.0028,231.0028,73.85321100917432,73.85321100917432,2.2564249409406543,3.8284773426873793,64.22907488986785,64.22907488986785,67.17432347388294,54.11006617903169,54.11006617903169,56.49599442702891
16220,"Casper, WY",2018,1,5228.4112000000005,3684.5664,3684.5664,4384.0314,4036.0924,2024.5028000000002,2024.5028000000002,2481.4866,0.0,0.0,0.0,48274.5634,563.159,873.7932000000001,334.3084,334.3084,334.3084,100.00000000000001,100.00000000000001,1.1665750248918876,1.8100488921252473,70.47200878155873,70.47200878155873,83.85016465422612,50.15997156061145,50.15997156061145,61.48240312833275
16220,"Casper, WY",2018,2,4666.687,3518.1296,3381.8236,3579.826,3849.5684,2757.6856000000002,2704.598,2819.382,0.0,0.0,0.0,48274.5634,563.159,873.7932000000001,1048.8388,965.6204,965.6204,92.06566347469222,92.06566347469222,1.1665750248918876,1.8100488921252473,75.38816295157572,72.467332820907,76.71022290545734,71.63622810286992,70.25717480432351,73.23891166604547
16220,"Casper, WY",2023,1,7108.0338,5723.1804,5664.8592,6107.22,5786.4534,3850.8498,3792.5286,4246.9938,0.0,0.0,0.0,49480.5864,757.0752,3357.3204,828.051,752.1234000000001,752.1234000000001,90.83056478405317,90.83056478405317,1.5300449228305832,6.785126540052484,80.51706788451119,79.69657094202338,85.91996284542147,66.54939621565084,65.54150423124464,73.39545497765522
16220,"Casper, WY",2023,2,5066.7918,3691.842,3691.842,3992.2512,4952.3502,3088.2726000000002,3088.2726000000002,3394.1838000000002,0.0,0.0,0.0,49480.5864,757.0752,3357.3204,1690.2144,1690.2144,1690.2144,100.0,100.0,1.5300449228305832,6.785126540052484,72.86350309479857,72.86350309479857,78.7924856119014,62.359737806910346,62.359737806910346,68.53682924119542
16300,"Cedar Rapids, IA",2005,1,13680.7114,10288.4958,10077.4958,11269.3178,11474.1932,6575.983,6575.983,7612.6584,0.0,0.0,0.0,150046.0762,1043.1422,3473.0968000000003,2391.5414,2332.8541999999998,2391.5414,97.54605126216923,100.0,0.6952145810261448,2.314686853504004,75.20439178331034,73.66207432750903,82.37377041664661,57.31107089952086,57.31107089952086,66.34591441252707
16300,"Cedar Rapids, IA",2005,2,16234.0424,11158.3532,11158.3532,12677.0376,12211.701799999999,8323.7976,8323.7976,9800.4538,0.0,0.0,0.0,150046.0762,1043.1422,3473.0968000000003,4120.5336,3270.3469999999998,3400.3469999999998,79.36707517686544,82.52200637315516,0.6952145810261448,2.314686853504004,68.73428641531699,68.73428641531699,78.08922317462962,68.16247019723329,68.16247019723329,80.2546111959596
16300,"Cedar Rapids, IA",2008,1,15554.073,12968.268,12467.268,14160.5612,12393.143,8139.1284,7871.1284,9051.4164,0.0,0.0,0.0,157603.5582,1323.6952,6308.4632,3305.4708,3187.18,3187.18,96.42136303246122,96.42136303246122,0.8398891593045266,4.0027416081523475,83.3753834124348,80.154362140386,91.04085598672451,65.67444916918977,63.5119630266511,73.03568110204166
16300,"Cedar Rapids, IA",2008,2,15795.568800000001,11836.251400000001,11476.251400000001,12656.3826,13908.5124,9317.2866,8957.2866,10062.347,0.0,0.0,0.0,157603.5582,1323.6952,6308.4632,4711.8812,4274.3008,4311.8812,90.71325482484576,91.51082162258251,0.8398891593045266,4.0027416081523475,74.93399921122183,72.6548790063198,80.12615917952888,66.98981409399326,64.40147114510967,72.34668029630545
16300,"Cedar Rapids, IA",2010,1,17394.17,12354.8554,12354.8554,14551.738,14279.33,7783.4493999999995,7783.4493999999995,10156.1878,0.0,0.0,0.0,159135.686,2203.5872,6929.097400000001,2244.8608,2002.8608,2002.8608,89.2198215586463,89.2198215586463,1.3847222174918077,4.354207138680385,71.02871479351991,71.02871479351991,83.65870863628447,54.508505651175504,54.508505651175504,71.12510040737206
16300,"Cedar Rapids, IA",2010,2,14208.5292,10365.9224,10365.9224,11238.877199999999,12679.4612,6776.5214,6776.5214,8411.4568,0.0,0.0,0.0,159135.686,2203.5872,6929.097400000001,4922.248,4591.248,4779.248,93.27543025056843,97.09482334088001,1.3847222174918077,4.354207138680385,72.95563287437238,72.95563287437238,79.09951158069197,53.44486877723164,53.44486877723164,66.3392289886892
16300,"Cedar Rapids, IA",2013,1,13997.471000000001,10695.517199999998,10695.517199999998,12291.9525,13325.2323,7710.0445,7710.0445,9059.5807,0.0,0.0,0.0,162247.9156,1386.096,9452.0779,3085.6508,2868.8543,2868.8543,92.97404294743916,92.97404294743916,0.8543074312382722,5.825700666197033,76.41035441330791,76.41035441330791,87.8155239614356,57.86048848094003,57.86048848094003,67.98816332830461
16300,"Cedar Rapids, IA",2013,2,15976.414200000001,12617.986400000002,12617.986400000002,12984.8084,13077.4442,9828.3227,9828.3227,10130.0111,0.0,0.0,0.0,162247.9156,1386.096,9452.0779,3483.2324,2431.6374,3138.0949,69.80979506276987,90.09145930084941,0.8543074312382722,5.825700666197033,78.97883869335335,78.97883869335335,81.27486078822368,75.15476686186128,75.15476686186128,77.46170387024094
16300,"Cedar Rapids, IA",2015,1,16324.6735,12673.5696,12673.5696,13111.6691,14668.0976,9015.22,9015.22,9653.6628,0.0,0.0,0.0,162815.64500000002,2553.1189,9265.6327,2672.2482999999997,2574.2633,2574.2633,96.33323744653521,96.33323744653521,1.5681041585407838,5.690873687230732,77.63444457250553,77.63444457250553,80.31810927183321,61.46141269199081,61.46141269199081,65.81400712795912
16300,"Cedar Rapids, IA",2015,2,16732.450399999998,11271.9528,11271.9528,13389.431700000001,14770.833900000001,7996.4565,7996.4565,9715.664,0.0,0.0,0.0,162815.64500000002,2553.1189,9265.6327,4342.7248,4157.4893,4327.4893,95.73457889848328,99.64917187476398,1.5681041585407838,5.690873687230732,67.36582228267056,67.36582228267056,80.02074639348702,54.13679792310168,54.13679792310168,65.77600198997565
16300,"Cedar Rapids, IA",2018,1,18239.5017,13600.9149,13422.9149,14868.743799999998,15441.6276,9837.0631,9659.0631,10583.8562,0.0,0.0,0.0,163250.55769999998,1993.2784000000001,11279.8349,3089.8426,2544.5576,2714.5576,82.35233730028837,87.85423568177875,1.2209933173171639,6.909523041709034,74.5684565494462,73.59255269566931,81.51946278225353,63.70483316149911,62.552104934845076,68.54106622801861
16300,"Cedar Rapids, IA",2018,2,14131.8321,9284.8619,9284.8619,10033.6198,12804.6737,7576.970399999999,7576.970399999999,8363.7376,0.0,0.0,0.0,163250.55769999998,1993.2784000000001,11279.8349,5008.4479,4519.235,4623.235,90.2322454028123,92.30873700413254,1.2209933173171639,6.909523041709034,65.70175639151557,65.70175639151557,71.00013451192928,59.17347507262133,59.17347507262133,65.31785030961001
16300,"Cedar Rapids, IA",2023,1,15838.9966,12518.5111,12518.5111,12563.2683,15269.7517,9493.7275,9493.7275,9834.5435,0.0,0.0,0.0,163364.1097,3552.5078000000003,12279.601,2588.2632,2374.6172,2374.6172,91.7455844521531,91.7455844521531,2.1745950236706126,7.516706712722961,79.03601103115331,79.03601103115331,79.31858701200808,62.17342420833209,62.17342420833209,64.40539239416708
16300,"Cedar Rapids, IA",2023,2,13782.8725,9717.4488,9717.4488,10384.24,12552.0491,7107.5487,7107.5487,7733.8902,0.0,0.0,0.0,163364.1097,3552.5078000000003,12279.601,5093.0703,4836.7052,4836.7052,94.96639384694926,94.96639384694926,2.1745950236706126,7.516706712722961,70.50379955266945,70.50379955266945,75.34162417884951,56.624608805904046,56.624608805904046,61.61456299593347
16540,"Chambersburg-Waynesboro, PA",2005,1,6650.1564,5234.9288,5213.474,5523.3612,5583.7011999999995,2693.5028,2672.048,3289.0136,0.0,0.0,0.0,82566.8492,2454.2454,5841.7082,1409.2978,1241.2978,1409.2978,88.07916964036983,100.0,2.972434365340902,7.07512549721953,78.71888246117038,78.39626147739925,83.05610977810989,48.23866291412586,47.854423155737635,58.90382529781502
16540,"Chambersburg-Waynesboro, PA",2005,2,7085.6024,4520.5056,4520.5056,4937.6706,5540.0192,2982.1876,2982.1876,3427.3526,0.0,0.0,0.0,82566.8492,2454.2454,5841.7082,1226.2087999999999,976.2432,976.2432,79.61476055301513,79.61476055301513,2.972434365340902,7.07512549721953,63.79846546286595,63.79846546286595,69.68596770261905,53.82991452448396,53.82991452448396,61.86535599010199
16540,"Chambersburg-Waynesboro, PA",2008,1,8256.1094,6199.7296,6191.4488,6505.802,6324.2155999999995,3978.175,3969.8942,4139.7896,0.0,0.0,0.0,86267.481,2271.931,4068.9136,736.7638,736.7638,736.7638,100.0,100.0,2.6335891272865615,4.716625028149367,75.09262898090958,74.9923299223724,78.7998521434321,62.90384850257161,62.77291052506181,65.45933696504592
16540,"Chambersburg-Waynesboro, PA",2008,2,9063.8532,6276.0887999999995,6276.0887999999995,6627.2298,6778.6720000000005,4146.2137999999995,4146.2137999999995,4428.3534,0.0,0.0,0.0,86267.481,2271.931,4068.9136,1646.689,1233.0348,1233.0348,74.87964029637654,74.87964029637654,2.6335891272865615,4.716625028149367,69.24305437780039,69.24305437780039,73.11713521573805,61.16557638428293,61.16557638428293,65.32774266109939
16540,"Chambersburg-Waynesboro, PA",2010,1,8140.8458,5432.7698,5428.4412,6767.3814,7341.7034,4546.3018,4541.9732,5148.2652,0.0,0.0,0.0,88659.0464,1504.5904,3379.5178,1083.4144000000001,1053.4906,1059.8894,97.23800975877744,97.82862402419609,1.697052315690145,3.8118138387737046,66.73470955560907,66.68153817629121,83.12872601026297,61.924345786020176,61.86538671665762,70.12357922277273
16540,"Chambersburg-Waynesboro, PA",2010,2,8459.479,5710.8088,5707.0448,6164.0432,7016.6644,4035.11,4031.346,4288.8,0.0,0.0,0.0,88659.0464,1504.5904,3379.5178,1635.1402,1483.1402,1564.1402,90.70416102545825,95.65786468952327,1.697052315690145,3.8118138387737046,67.50780751391427,67.46331304800214,72.86551807741353,57.50752451549486,57.453880792702584,61.12306012526408
16540,"Chambersburg-Waynesboro, PA",2013,1,8729.2091,6584.1678,6584.1678,7266.3867,7587.8733,3875.3137,3875.3137,4556.6569,0.0,0.0,0.0,89254.486,215.3904,4271.4879,1265.3704,1255.3704,1255.3704,99.2097175657025,99.2097175657025,0.2413216518887353,4.785740293210584,75.42685396320728,75.42685396320728,83.2422114851161,51.07246189785483,51.07246189785483,60.0518316509054
16540,"Chambersburg-Waynesboro, PA",2013,2,8743.8908,5102.9147,5102.9147,5746.4094000000005,7364.5559,3693.7857,3693.7857,4282.1988,0.0,0.0,0.0,89254.486,215.3904,4271.4879,1956.5284,1651.1644999999999,1651.1644999999999,84.39256491242345,84.39256491242345,0.2413216518887353,4.785740293210584,58.359771601905194,58.359771601905194,65.71913501024054,50.15625857358215,50.15625857358215,58.146056030343935
16540,"Chambersburg-Waynesboro, PA",2015,1,11451.256300000001,7454.1044,7454.1044,9082.0736,9907.9974,5336.7546999999995,5336.7546999999995,6620.4063,0.0,0.0,0.0,90783.217,1062.3178,3012.7028,985.6345,977.2452,977.2452,99.14884269980402,99.14884269980402,1.1701698123343656,3.3185680124113692,65.09420630118986,65.09420630118986,79.31071807378898,53.86310153856116,53.86310153856116,66.81881345669308
16540,"Chambersburg-Waynesboro, PA",2015,2,9271.3116,5972.7877,5972.7877,6243.7605,7840.6818,3641.0797000000002,3641.0797000000002,4054.1741,0.0,0.0,0.0,90783.217,1062.3178,3012.7028,1427.6428,1315.0701,1427.6428,92.11478529503316,100.0,1.1701698123343656,3.3185680124113692,64.42225175561998,64.42225175561998,67.34495365251233,46.438304638252255,46.438304638252255,51.706907682441596
16540,"Chambersburg-Waynesboro, PA",2018,1,8541.3017,5635.7342,5632.0273,6110.702499999999,6866.7072,4161.8765,4158.1696,4650.0354,0.0,0.0,0.0,90494.6317,1286.8154,6648.988,988.5328999999999,812.2061,939.3677,82.16277880078651,95.02644777933037,1.4219798189421218,7.347383900121448,65.98214649179293,65.93874678376014,71.5429885821736,60.60949416919947,60.55551050727779,67.71856239916565
16540,"Chambersburg-Waynesboro, PA",2018,2,7892.1999,5840.5335,5840.5335,6053.5027,6381.6272,4022.3190999999997,4022.3190999999997,4301.8174,0.0,0.0,0.0,90494.6317,1286.8154,6648.988,2347.8415,2347.8415,2347.8415,100.0,100.0,1.4219798189421218,7.347383900121448,74.00387184820293,74.00387184820293,76.70234885966333,63.0296783867287,63.0296783867287,67.40941244577871
16540,"Chambersburg-Waynesboro, PA",2023,1,8521.0498,7298.4675,7298.4675,7519.2713,8663.2567,5233.8813,5233.8813,5940.8706,0.0,0.0,0.0,89057.4196,2170.0896000000002,6712.8852,1107.3801,877.7927,1107.3801,79.26751618527368,100.0,2.436730830229445,7.537704584470131,85.6522103649717,85.6522103649717,88.24348497529024,60.41470870879308,60.41470870879308,68.57548847652177
16540,"Chambersburg-Waynesboro, PA",2023,2,7272.8274,6039.2307,6039.2307,6349.9822,5991.3454,4109.7524,4109.7524,4366.6717,0.0,0.0,0.0,89057.4196,2170.0896000000002,6712.8852,1696.9465,1645.6354000000001,1645.6354000000001,96.97626884524645,96.97626884524645,2.436730830229445,7.537704584470131,83.03827889549531,83.03827889549531,87.31105319507515,68.59481678355583,68.59481678355583,72.88299052162807
16580,"Champaign-Urbana, IL",2005,1,15033.349199999999,9493.8,9493.8,10899.3186,13433.4652,7214.0134,7214.0134,8830.2422,0.0,0.0,0.0,132192.3786,2703.2718,14737.7728,6468.649,4284.1102,4363.649,66.22882459691351,67.4584291093859,2.044952839663935,11.148731081233453,63.151596318936036,63.151596318936036,72.50093412318262,53.701805845300434,53.701805845300434,65.73316764165958
16580,"Champaign-Urbana, IL",2005,2,18251.231600000003,13273.652399999999,13273.652399999999,15041.321,17108.282,11870.731,11870.731,13455.9768,0.0,0.0,0.0,132192.3786,2703.2718,14737.7728,5012.3622,4034.202,4138.517,80.48504555397055,82.56620002441164,2.044952839663935,11.148731081233453,72.72743391191199,72.72743391191199,82.41263564920187,69.38587404626603,69.38587404626603,78.65182956418418
16580,"Champaign-Urbana, IL",2008,1,26200.001399999997,15192.2474,14981.976,15738.0422,23661.152000000002,10834.2428,10623.971399999999,11411.1,0.0,0.0,0.0,153620.9244,2553.1315999999997,16714.3642,5000.1957999999995,4436.3874000000005,4521.4186,88.7242735574475,90.42483096361947,1.6619686478074598,10.880265344894644,57.98567400076551,57.1831114482307,60.06886014899221,45.78916022347517,44.90048244481079,48.22715309888546
16580,"Champaign-Urbana, IL",2008,2,22869.01,11341.8138,11267.8138,13033.467,21984.5288,9808.281200000001,9734.281200000001,11155.8218,0.0,0.0,0.0,153620.9244,2553.1315999999997,16714.3642,5843.4012,4719.3628,4891.2047999999995,80.76397013437995,83.70475742791714,1.6619686478074598,10.880265344894644,49.59468643373718,49.271104433466945,56.99182867994723,44.61447088190492,44.277870535937986,50.74396591115475
16580,"Champaign-Urbana, IL",2010,1,23788.3092,10243.192,10237.0,13043.9496,20671.772,7498.9316,7498.9316,9277.506,0.0,0.0,0.0,160523.1492,2509.1292,21539.2134,5268.9054,4663.1836,4845.214,88.50383990572313,91.95864476898751,1.5630949258750273,13.418135332719972,43.05977324357294,43.033743650851825,54.833445665823106,36.27619151372219,36.27619151372219,44.88007123917582
16580,"Champaign-Urbana, IL",2010,2,22355.8194,9855.9608,9855.9608,10778.015,22147.8348,8344.3414,8344.3414,9382.613,0.0,0.0,0.0,160523.1492,2509.1292,21539.2134,7237.8288,5926.4946,6137.724399999999,81.8822158379872,84.8006297137064,1.5630949258750273,13.418135332719972,44.08677948078253,44.08677948078253,48.21122772176268,37.67565306203205,37.67565306203205,42.363567747037735
16580,"Champaign-Urbana, IL",2013,1,24214.154000000002,9557.7148,9557.7148,12383.604,21929.8841,6695.8846,6695.8846,9101.882000000001,0.0,0.0,0.0,161337.6687,2067.1575,21818.1634,5784.8686,4413.5278,4593.1267,76.29434832798104,79.3989806440893,1.2812615408765973,13.523291600655194,39.471603261464345,39.471603261464345,51.14200562200107,30.533150879716693,30.533150879716693,41.50446923702621
16580,"Champaign-Urbana, IL",2013,2,22858.845,13454.722,13454.722,15029.0987,20298.7529,10483.804,10483.804,11639.922900000001,0.0,0.0,0.0,161337.6687,2067.1575,21818.1634,5463.1264,4941.4816,4958.6272,90.4515333930403,90.76537566474757,1.2812615408765973,13.523291600655194,58.86002551747474,58.86002551747474,65.74741068501055,51.6475275680606,51.6475275680606,57.34304445865736
16580,"Champaign-Urbana, IL",2015,1,24576.589399999997,10635.1034,10624.838600000001,12385.260699999999,24027.0227,8776.625900000001,8768.6171,10187.621599999999,0.0,0.0,0.0,163307.63629999998,2221.3475,24134.1223,5265.3046,4075.387,4870.387,77.40078323293965,92.49962480803103,1.3602226756373672,14.778318299620139,43.27330870409546,43.231542127647714,50.394546201760605,36.52814586969196,36.49481340024705,42.40068246158521
16580,"Champaign-Urbana, IL",2015,2,23575.7854,10783.2071,10783.2071,11265.699999999999,22255.375,8337.3277,8337.3277,8821.7654,0.0,0.0,0.0,163307.63629999998,2221.3475,24134.1223,4718.2019,4267.8558,4307.792,90.45513291832637,91.30156130029111,1.3602226756373672,14.778318299620139,45.73848513229171,45.73848513229171,47.78504643158145,37.462085900597046,37.462085900597046,39.638808153086615
16580,"Champaign-Urbana, IL",2018,1,21361.5611,9577.394999999999,9577.394999999999,10755.7205,20083.4374,8256.0082,8256.0082,9251.8754,0.0,0.0,0.0,161518.2157,1952.3631,23487.3041,9317.0128,6853.6688,6864.3027999999995,73.56079622430056,73.67493151882327,1.2087572237835216,14.541582197530431,44.83471481866557,44.83471481866557,50.350816823027046,41.108541508935126,41.108541508935126,46.06719066926263
16580,"Champaign-Urbana, IL",2018,2,20028.478600000002,10448.5645,10448.5645,11258.239,18732.4546,8781.6014,8781.6014,9689.515,0.0,0.0,0.0,161518.2157,1952.3631,23487.3041,6980.1937,5676.344300000001,5979.9107,81.320727532246,85.66969567047975,1.2087572237835216,14.541582197530431,52.16853815346713,52.16853815346713,56.211154251127184,46.87907477966074,46.87907477966074,51.72581600704907
16580,"Champaign-Urbana, IL",2023,1,22532.376800000002,9882.219000000001,9804.219000000001,10778.9199,20662.111,7475.4487,7397.4487,8039.2223,0.0,0.0,0.0,153279.0409,1808.4578,25595.6066,4890.5425,4089.1294,4474.3524,83.61300203402793,91.48989912673288,1.1798467614237271,16.698699606751,43.857863232608466,43.51169469170248,47.83747402981473,36.179501213598165,35.801998643797816,38.90803945443909
16580,"Champaign-Urbana, IL",2023,2,20512.7356,10116.2126,10116.2126,10800.7431,19522.8458,7432.5851999999995,7432.5851999999995,8150.2151,0.0,0.0,0.0,153279.0409,1808.4578,25595.6066,4608.9547,3851.7368,3985.4058,83.57072374783809,86.47092582619655,1.1798467614237271,16.698699606751,49.3167405716476,49.3167405716476,52.653840573073055,38.071218080306714,38.071218080306714,41.74706486694681
16620,"Charleston, WV",2005,1,11118.309399999998,8026.2886,8026.2886,9184.9758,8991.314199999999,4609.3102,4609.3102,5979.7122,0.0,0.0,0.0,145451.35,0.0,2890.9737999999998,1729.8247999999999,1393.3788,1435.2294,80.55028462998104,82.96963946869072,0.0,1.9875881523272214,72.18982950771276,72.18982950771276,82.61126282382466,51.26403212558183,51.26403212558183,66.50543031851785
16620,"Charleston, WV",2005,2,14509.0286,8228.9768,8228.9768,9287.550799999999,10502.038799999998,4417.2898,4417.2898,5214.913,0.0,0.0,0.0,145451.35,0.0,2890.9737999999998,1536.9838,1452.462,1452.462,94.50080085424453,94.50080085424453,0.0,1.9875881523272214,56.71624908093434,56.71624908093434,64.01221650359142,42.0612595718081,42.0612595718081,49.65619628066886
16620,"Charleston, WV",2008,1,12632.3164,8420.1766,8155.1228,9614.1496,11059.226200000001,5094.284799999999,5094.284799999999,6300.5668,0.0,0.0,0.0,143637.0034,207.6118,3915.9031999999997,2400.255,1855.3765999999998,1994.0579999999998,77.29914529914528,83.07692307692307,0.14453921697450284,2.726249578665326,66.65583993763805,64.55761985189035,76.10757437962843,46.06366402018252,46.06366402018252,56.97113600949765
16620,"Charleston, WV",2008,2,12617.545600000001,6938.173,6938.173,8384.0702,10777.760400000001,4532.1738000000005,4532.1738000000005,5456.99,0.0,0.0,0.0,143637.0034,207.6118,3915.9031999999997,2850.7644,2484.7768,2536.4746,87.16177317213587,88.97524467472654,0.14453921697450284,2.726249578665326,54.98829344432881,54.98829344432881,66.44771071800207,42.051164915486524,42.051164915486524,50.63194761687223
16620,"Charleston, WV",2010,1,12225.298799999999,7727.5902,7727.5902,9192.3612,10891.823799999998,4963.8094,4963.8094,6499.9726,0.0,0.0,0.0,144623.3646,0.0,1848.8118,1976.0047999999997,1769.2136,1769.2136,89.53488372093025,89.53488372093025,0.0,1.2783631504587467,63.20982682239227,63.20982682239227,75.1913008457511,45.573721087922856,45.573721087922856,59.677540872447835
16620,"Charleston, WV",2010,2,11317.715199999999,5415.959999999999,5415.959999999999,7178.6088,10131.1276,3137.1538,3137.1538,4628.183999999999,0.0,0.0,0.0,144623.3646,0.0,1848.8118,3721.4210000000003,3598.331,3721.4210000000003,96.69239250275635,100.0,0.0,1.2783631504587467,47.8538283062645,47.8538283062645,63.42807424593968,30.965494897132675,30.965494897132675,45.682812246881575
16620,"Charleston, WV",2013,1,12946.2043,8471.8142,8471.8142,10404.796600000001,10987.3685,4914.605600000001,4914.605600000001,6394.2725,0.0,0.0,0.0,138739.4612,0.0,2045.9692,2026.8179,1974.0837000000001,2026.8179,97.39817770506173,100.0,0.0,1.474684406515484,65.43859500193427,65.43859500193427,80.36947632596839,44.729596536240685,44.729596536240685,58.19657818885386
16620,"Charleston, WV",2013,2,13181.553500000002,6958.1382,6958.1382,8280.9004,9790.3493,3990.7371000000003,3990.7371000000003,4975.8881,0.0,0.0,0.0,138739.4612,0.0,2045.9692,1900.0406,1868.0405999999998,1868.0405999999998,98.31582546183485,98.31582546183485,0.0,1.474684406515484,52.786935925268594,52.786935925268594,62.82188514426618,40.76194809515121,40.76194809515121,50.8244184913811
16620,"Charleston, WV",2015,1,13007.7114,7901.796600000001,7901.796600000001,10056.8718,10748.521700000001,4603.0652,4603.0652,6487.0866000000005,0.0,0.0,0.0,133961.7292,288.0,3420.1532,1382.6801,1185.6801,1301.6801,85.75230814416147,94.14181197805624,0.21498677399873395,2.5530823022550235,60.747016573568814,60.747016573568814,77.31469042279029,42.825100311236284,42.825100311236284,60.353291187940755
16620,"Charleston, WV",2015,2,10603.0335,6142.32,6142.32,6649.32,8460.779,3703.7654,3703.7654,3928.1670999999997,0.0,0.0,0.0,133961.7292,288.0,3420.1532,3314.0771,3283.3558000000003,3283.3558000000003,99.07300587545173,99.07300587545173,0.21498677399873395,2.5530823022550235,57.92983677737131,57.92983677737131,62.71148723617633,43.77570197732384,43.77570197732384,46.42796012045699
16620,"Charleston, WV",2018,1,12848.983499999998,7558.0542000000005,7558.0542000000005,8857.5635,9816.031599999998,4110.1564,4110.1564,5014.6616,0.0,0.0,0.0,126985.1088,62.0,3025.7232,1743.1875,1721.1746,1721.1746,98.73720411602308,98.73720411602308,0.04882462249778377,2.3827385971417145,58.82219554566321,58.82219554566321,68.9359084319783,41.87187416959824,41.87187416959824,51.086445157735646
16620,"Charleston, WV",2018,2,11320.2559,5992.1262,5992.1262,6297.1262,8513.3452,3201.7141,3201.7141,3260.7141,0.0,0.0,0.0,126985.1088,62.0,3025.7232,3607.7358000000004,2854.7358,2854.7358,79.12818338859513,79.12818338859513,0.04882462249778377,2.3827385971417145,52.93278043299357,52.93278043299357,55.627065815711816,37.60817897998545,37.60817897998545,38.301208554306015
16620,"Charleston, WV",2023,1,9516.9743,6517.9224,6517.9224,7004.4846,9999.6472,4189.9171,4189.9171,4660.029500000001,0.0,0.0,0.0,116360.4026,124.5402,2605.8599999999997,3656.3087,2922.3087,3306.3087,79.9251086211621,90.42750411090836,0.10702970874732948,2.2394731728093897,68.48733846008179,68.48733846008179,73.59991084561403,41.90064925490571,41.90064925490571,46.601939116412034
16620,"Charleston, WV",2023,2,9808.5515,6309.8198,6309.8198,6554.8457,8929.361499999999,5192.593999999999,5192.593999999999,5437.6199,0.0,0.0,0.0,116360.4026,124.5402,2605.8599999999997,3426.5596,2937.0159999999996,2955.0159999999996,85.71326178012487,86.23857002224621,0.10702970874732948,2.2394731728093897,64.32978202744819,64.32978202744819,66.82786647957143,58.1519070540486,58.1519070540486,60.895954318794246
