min_pop,treatment,sex,outcome,window,length,n_metro,estimator,coef,se,ci_lo,ci_hi,first_stage_F,shea_partial_r2,corr_Zm_Zmlag,corr_Z_Zlag,coef_lag,se_lag
50000,Mexico-born,women,E/POP 18-29,POOLED,10y,371,IV-multi,3.3161798871253865,5.839737458342602,-8.129705531226113,14.762065305476886,0.2985468373669359,0.011102732062621514,,,,
50000,Mexico-born,women,LFP 18-29,2005-2010,5y,113,OLS,0.8094183622685907,0.2718951039593026,0.2765039585083575,1.3423327660288238,,,,,,
50000,Mexico-born,women,LFP 18-29,2005-2010,5y,113,IV-single,0.5053443153060566,0.5442983221089017,-0.5614803960273906,1.5721690266395039,14.080436271187956,0.37266654396072907,,,,
50000,Mexico-born,women,LFP 18-29,2005-2010,5y,113,IV-multi,1.2302968614902041,0.7686595792236437,-0.27627591378813743,2.736869636768546,2.8967889765284682,0.15234153754131535,,,,
50000,Mexico-born,women,LFP 18-29,2008-2013,5y,127,OLS,0.6467602803155227,0.24586817733959243,0.1648586527299215,1.1286619079011238,,,,,,
50000,Mexico-born,women,LFP 18-29,2008-2013,5y,127,IV-single,0.5476485321272753,0.393122757866057,-0.22287207329019643,1.3181691375447468,32.13810630532219,0.40400325159788214,,,,
50000,Mexico-born,women,LFP 18-29,2008-2013,5y,127,IV-multi,0.29976754439446474,0.9396874082165985,-1.5420197757100682,2.141554864498998,1.0813298422678732,0.0477844766550908,,,,
50000,Mexico-born,women,LFP 18-29,2010-2015,5y,129,OLS,0.07000972324001226,0.49998171545527464,-0.909954439052326,1.0499738855323506,,,,,,
50000,Mexico-born,women,LFP 18-29,2010-2015,5y,129,IV-single,0.5640423901912455,0.7266839117198023,-0.8602580767795669,1.9883428571620578,75.11379607534714,0.4687193055319547,,,,
50000,Mexico-born,women,LFP 18-29,2010-2015,5y,129,IV-multi,0.19018297216585722,4.010067923473614,-7.669550157842426,8.04991610217414,0.4086579832959759,0.007777448490596439,,,,
50000,Mexico-born,women,LFP 18-29,2010-2015,5y,112,IV-multi-same-sample,-1.148096392933617,5.363281188648161,-11.660127522684013,9.363934736816779,0.341253851901292,0.006912587017038246,0.7910994699715802,-0.9986908889634597,,
50000,Mexico-born,women,LFP 18-29,2010-2015,5y,112,IV-JRS,-50.05341591314209,2520.12801878539,-4989.504332732507,4889.397500906222,22.19131158584383,1.00119079073699e-05,0.7910994699715802,-0.9986908889634597,37.80076690722217,1883.7524654606796
50000,Mexico-born,women,LFP 18-29,2010-2015,5y,112,IV-placebo-pre,6.132465617340813,9.691835696577913,-12.863532347951896,25.128463582633522,0.341253851901292,0.00691258701703824,0.7910994699715802,-0.9986908889634597,,
50000,Mexico-born,women,LFP 18-29,2013-2018,5y,134,OLS,0.1307040732731426,0.35108237115508245,-0.557417374190819,0.8188255207371042,,,,,,
50000,Mexico-born,women,LFP 18-29,2013-2018,5y,134,IV-single,-0.4354747559783363,0.3730324495601916,-1.1666183571163118,0.2956688451596392,150.81167406560587,0.6156408883365726,,,,
50000,Mexico-born,women,LFP 18-29,2013-2018,5y,134,IV-multi,17.498910845360115,99.54442291101641,-177.60815806023206,212.6059797509523,0.031763008797422006,0.0005247198363186268,,,,
50000,Mexico-born,women,LFP 18-29,2013-2018,5y,124,IV-multi-same-sample,23.546306910126077,212.63701928419138,-393.222250886889,440.31486470714117,0.012528698813896141,0.000207259822541907,0.8362047283315679,-0.9985599931568784,,
50000,Mexico-born,women,LFP 18-29,2013-2018,5y,124,IV-JRS,9.283087508322978,24.748660388048915,-39.224286852252895,57.79046186889885,101.12572925373354,0.0014502951592363852,0.8362047283315679,-0.9985599931568784,-11.617541931052074,29.25917856650208
50000,Mexico-born,women,LFP 18-29,2013-2018,5y,124,IV-placebo-pre,-3.969912084621683,36.366611497459125,-75.24847061964157,67.3086464503982,0.012528698813896141,0.000207259822541847,0.8362047283315679,-0.9985599931568784,,
50000,Mexico-born,women,LFP 18-29,2018-2023,5y,129,OLS,-0.7098532847946386,0.3580758367792095,-1.4116819248818893,-0.008024644707387951,,,,,,
50000,Mexico-born,women,LFP 18-29,2018-2023,5y,129,IV-single,-0.722435158634247,0.582274233121303,-1.8636926555520008,0.4188223382835068,102.7896038242333,0.47880485192564043,,,,
50000,Mexico-born,women,LFP 18-29,2018-2023,5y,129,IV-multi,-5.16298500779531,6.26654409612497,-17.445411436200253,7.119441420609631,1.4482552200695435,0.009061691306080175,,,,
50000,Mexico-born,women,LFP 18-29,2018-2023,5y,126,IV-multi-same-sample,-5.164760455624489,6.384845160245287,-17.67905696970525,7.349536058456273,1.394298611017132,0.008929779939806537,0.895273783322815,0.999430807201297,,
50000,Mexico-born,women,LFP 18-29,2018-2023,5y,126,IV-JRS,-5.030669462372925,7.916071270029935,-20.546169151631595,10.484830226885746,1.601018715985143,0.01388205746818432,0.895273783322815,0.999430807201297,-2.2408597454003036,14.030916204381318
50000,Mexico-born,women,LFP 18-29,2018-2023,5y,126,IV-placebo-pre,-1.4585811194973246,4.49433390429599,-10.267475571917466,7.350313332922816,1.394298611017132,0.008929779939806514,0.895273783322815,0.999430807201297,,
50000,Mexico-born,women,LFP 18-29,POOLED,5y,632,OLS,0.23397257547491143,0.18058505533379132,-0.11997413297931955,0.5879192839291424,,,,,,
50000,Mexico-born,women,LFP 18-29,POOLED,5y,632,IV-single,-3.840612458824248,3.1939037963733456,-10.100663899716006,2.4194389820675095,2.870186976826856,0.006639609268204831,,,,
50000,Mexico-born,women,LFP 18-29,POOLED,5y,632,IV-multi,2.9697426674527723,3.8950484623445276,-4.664552318742501,10.604037653648046,0.405741002985585,0.011339230910626838,,,,
50000,Mexico-born,women,LFP 18-29,POOLED,5y,362,IV-multi-same-sample,-24.805729071092173,232.69948254005857,-480.89671484960695,431.2852567074226,0.011610424135268886,0.0001382183483209394,0.8408593272086544,-0.3326066916396804,,
50000,Mexico-born,women,LFP 18-29,POOLED,5y,362,IV-JRS,-11.180763740056193,20.6011588595619,-51.559035104797516,29.19750762468513,20.841242880205527,0.0007812564287353756,0.8408593272086544,-0.3326066916396804,9.104464135219018,15.697976852685384
50000,Mexico-born,women,LFP 18-29,POOLED,5y,362,IV-placebo-pre,-13.429531977114493,130.86883322214317,-269.9324450925151,243.0733811382861,0.011610424135268886,0.0001382183483209092,0.8408593272086544,-0.3326066916396804,,
50000,Mexico-born,women,LFP 18-29,2005-2015,10y,113,OLS,0.45711099121090937,0.2523751985994667,-0.03754439804404541,0.9517663804658641,,,,,,
50000,Mexico-born,women,LFP 18-29,2005-2015,10y,113,IV-single,0.5228764863591688,0.3085362780126244,-0.08185461854557496,1.1276075912639127,37.395563302967815,0.627973034354255,,,,
50000,Mexico-born,women,LFP 18-29,2005-2015,10y,113,IV-multi,1.1697553622618182,0.6356110683295898,-0.07604233166417784,2.4155530561878145,1.4120504684855735,0.09729429777671761,,,,
50000,Mexico-born,women,LFP 18-29,2008-2018,10y,127,OLS,-0.05124510850275474,0.21870585273219473,-0.4799085798578564,0.37741836285234687,,,,,,
50000,Mexico-born,women,LFP 18-29,2008-2018,10y,127,IV-single,0.024221450044679405,0.24488536805806085,-0.4557538713491199,0.5041967714384787,93.94884338028753,0.7340860727307237,,,,
50000,Mexico-born,women,LFP 18-29,2008-2018,10y,127,IV-multi,1.3147480323561247,3.1539705110249487,-4.867034169252775,7.496530233965024,0.40420755667633923,0.01631828725585553,,,,
50000,Mexico-born,women,LFP 18-29,2013-2023,10y,131,OLS,-0.5869051337657459,0.24374335072742018,-1.0646421011914895,-0.10916816634000237,,,,,,
50000,Mexico-born,women,LFP 18-29,2013-2023,10y,131,IV-single,-0.5747238422629308,0.268969993338966,-1.101905029207304,-0.0475426553185575,272.59609770526487,0.7646010224426303,,,,
50000,Mexico-born,women,LFP 18-29,2013-2023,10y,131,IV-multi,-9.731367509941322,25.40666422852977,-59.52842939785967,40.065694377977024,0.15949294585352217,0.0021025939496206354,,,,
50000,Mexico-born,women,LFP 18-29,POOLED,10y,371,OLS,-0.099709679617879,0.18579304825290618,-0.4638640541935751,0.2644446949578171,,,,,,
50000,Mexico-born,women,LFP 18-29,POOLED,10y,371,IV-single,-1.1458563883207904,0.32090232632791144,-1.7748249479234968,-0.516887828718084,129.73178729599016,0.09675076421735518,,,,
50000,Mexico-born,women,LFP 18-29,POOLED,10y,371,IV-multi,3.15861332768615,5.311384420870789,-7.251700137220596,13.568926792592897,0.2985468373669359,0.0111027320626215,,,,
50000,Mexico-born,women,E/POP 16-24,2005-2010,5y,97,OLS,0.9620877575713747,0.4735160376412827,0.0339963237944606,1.8901791913482886,,,,,,
50000,Mexico-born,women,E/POP 16-24,2005-2010,5y,97,IV-single,0.7746517825638151,0.7015606370961729,-0.6004070661446839,2.149710631272314,18.621467397081393,0.4628198665156472,,,,
50000,Mexico-born,women,E/POP 16-24,2005-2010,5y,97,IV-multi,0.6726377070702227,0.8574222274900943,-1.007909858810362,2.3531852729508076,2.6561950292290724,0.16336723862875957,,,,
50000,Mexico-born,women,E/POP 16-24,2008-2013,5y,111,OLS,0.34874734279729447,0.2760161877747917,-0.19224438524129728,0.8897390708358862,,,,,,
50000,Mexico-born,women,E/POP 16-24,2008-2013,5y,111,IV-single,0.33724239702607894,0.38786822913610175,-0.4229793320806805,1.0974641261328384,40.33695916362213,0.4496859663183891,,,,
50000,Mexico-born,women,E/POP 16-24,2008-2013,5y,111,IV-multi,-0.09211248149560802,1.519018340935985,-3.0693884297301386,2.8851634667389225,0.9641768415400273,0.04710015869796934,,,,
50000,Mexico-born,women,E/POP 16-24,2010-2015,5y,115,OLS,-0.24102520621599455,0.4403475968200415,-1.1041064959832758,0.6220560835512867,,,,,,
50000,Mexico-born,women,E/POP 16-24,2010-2015,5y,115,IV-single,0.2940956986053562,0.6015909002263216,-0.885022465838234,1.4732138630489464,73.61083516389007,0.4991734671143818,,,,
50000,Mexico-born,women,E/POP 16-24,2010-2015,5y,115,IV-multi,-0.8185202225765806,4.450676648496872,-9.54184645363045,7.904806008477289,0.30493075349725435,0.0060749550600350454,,,,
50000,Mexico-born,women,E/POP 16-24,2010-2015,5y,97,IV-multi-same-sample,-0.37977538582765646,5.2848517861230455,-10.738084886628826,9.978534114973513,0.20898046425052533,0.0044724790626719,0.7999483982060214,-0.998593145804796,,
50000,Mexico-born,women,E/POP 16-24,2010-2015,5y,97,IV-JRS,-1.5607137927836447,21.93731913707801,-44.557859301456546,41.436431715889256,20.380058314288792,0.0006858117385305828,0.7999483982060214,-0.998593145804796,1.2536951895858692,15.385936499795664
50000,Mexico-born,women,E/POP 16-24,2010-2015,5y,97,IV-placebo-pre,-4.210164702110433,13.282882681782018,-30.244614758403188,21.824285354182322,0.20898046425052533,0.0044724790626718995,0.7999483982060214,-0.998593145804796,,
50000,Mexico-born,women,E/POP 16-24,2013-2018,5y,116,OLS,0.21897905297773645,0.4119952486659072,-0.5885316344074416,1.0264897403629145,,,,,,
50000,Mexico-born,women,E/POP 16-24,2013-2018,5y,116,IV-single,0.29956766955758773,0.5257920082910641,-0.7309846666928979,1.3301200058080733,159.71708452836268,0.6454732936755224,,,,
50000,Mexico-born,women,E/POP 16-24,2013-2018,5y,116,IV-multi,-50.82285036481335,1372.880038799609,-2741.667726412047,2640.0220256824205,0.0013760746484256083,2.2054581608844188e-05,,,,
50000,Mexico-born,women,E/POP 16-24,2013-2018,5y,109,IV-multi-same-sample,-20.741135754236893,223.23402184406586,-458.279818568606,416.7975470601322,0.008808569444924473,0.00014320314340391456,0.8448887693907372,-0.9985081786336714,,
50000,Mexico-born,women,E/POP 16-24,2013-2018,5y,109,IV-JRS,5.442178165863879,12.485595342381531,-19.02958870520392,29.91394503693168,105.43973858060852,0.002307513283551405,0.8448887693907372,-0.9985081786336714,-6.548420282642837,14.593379633885723
50000,Mexico-born,women,E/POP 16-24,2013-2018,5y,109,IV-placebo-pre,7.1599272974490304,95.03757068360989,-179.11371124242635,193.4335658373244,0.008808569444924473,0.00014320314340394478,0.8448887693907372,-0.9985081786336714,,
50000,Mexico-born,women,E/POP 16-24,2018-2023,5y,110,OLS,-0.4408439947673487,0.47777837169761045,-1.377289603294665,0.4956016137599678,,,,,,
50000,Mexico-born,women,E/POP 16-24,2018-2023,5y,110,IV-single,0.09340982944988951,0.7631649683115063,-1.4023935084406627,1.5892131673404417,93.0533213324314,0.4802928030284594,,,,
50000,Mexico-born,women,E/POP 16-24,2018-2023,5y,110,IV-multi,-5.9725055784736085,5.469569485489211,-16.692861770032465,4.747850613085246,1.8146547643228024,0.011089145576150865,,,,
50000,Mexico-born,women,E/POP 16-24,2018-2023,5y,107,IV-multi-same-sample,-6.005227104199982,5.474748030033057,-16.73573324306477,4.72527903466481,1.8213064706414033,0.011143830069142132,0.8961896986335045,0.9994272699723873,,
50000,Mexico-born,women,E/POP 16-24,2018-2023,5y,107,IV-JRS,-6.121288426363696,4.52860685211161,-14.99735785650245,2.754781003775058,2.0377433046818023,0.025110334050934623,0.8961896986335045,0.9994272699723873,0.42989559992344084,10.80716437830421
50000,Mexico-born,women,E/POP 16-24,2018-2023,5y,107,IV-placebo-pre,-1.0300478381533082,2.6229994691124996,-6.171126797613807,4.111031121307191,1.8213064706414033,0.011143830069142106,0.8961896986335045,0.9994272699723873,,
50000,Mexico-born,women,E/POP 16-24,POOLED,5y,549,OLS,0.22111105341053183,0.17180128243783144,-0.11561946016761776,0.5578415669886814,,,,,,
50000,Mexico-born,women,E/POP 16-24,POOLED,5y,549,IV-single,-2.355555529522448,4.655792505813592,-11.480908840917088,6.769797781872192,1.0553550175709832,0.002829674459350938,,,,
50000,Mexico-born,women,E/POP 16-24,POOLED,5y,549,IV-multi,2.3931702770103875,4.054025802208643,-5.552720295318553,10.339060849339328,0.33949421126166074,0.010189469548326268,,,,
50000,Mexico-born,women,E/POP 16-24,POOLED,5y,313,IV-multi-same-sample,-11.388405407573828,43.171530149849865,-96.00460450127956,73.2277936861319,0.07333327604768669,0.0008465682803140686,0.8470089554100877,-0.33255801815536007,,
50000,Mexico-born,women,E/POP 16-24,POOLED,5y,313,IV-JRS,-17.463823181682983,47.16542341146426,-109.90805306815294,74.98040670478697,21.224088420263612,0.00045863440681533617,0.8470089554100877,-0.33255801815536007,13.583820480449958,34.94850664153325
50000,Mexico-born,women,E/POP 16-24,POOLED,5y,313,IV-placebo-pre,1.9921316186416789,9.46455404841053,-16.55839431624296,20.54265755352632,0.07333327604768669,0.0008465682803140522,0.8470089554100877,-0.33255801815536007,,
50000,Mexico-born,women,E/POP 16-24,2005-2015,10y,97,OLS,0.37661673809027085,0.32854044471067034,-0.267322533542643,1.0205560097231847,,,,,,
50000,Mexico-born,women,E/POP 16-24,2005-2015,10y,97,IV-single,0.45985255898944655,0.3785559088831031,-0.28211702242143544,1.2018221404003286,44.389830328842855,0.6878444142408201,,,,
50000,Mexico-born,women,E/POP 16-24,2005-2015,10y,97,IV-multi,0.21253918973402186,0.7565658599629459,-1.270329895793352,1.6954082752613957,1.1635171840218115,0.08615993081476804,,,,
50000,Mexico-born,women,E/POP 16-24,2008-2018,10y,111,OLS,-0.07480777697476396,0.21798158752206942,-0.5020516885180201,0.3524361345684921,,,,,,
50000,Mexico-born,women,E/POP 16-24,2008-2018,10y,111,IV-single,0.2458716756307399,0.2629803660618023,-0.2695698418503927,0.7613131931118724,116.74482153154818,0.7734544709403424,,,,
50000,Mexico-born,women,E/POP 16-24,2008-2018,10y,111,IV-multi,0.6366330735394694,3.033757802340141,-5.309532219047207,6.582798366126146,0.32032906240096637,0.013322331314708688,,,,
50000,Mexico-born,women,E/POP 16-24,2013-2023,10y,113,OLS,0.0853241467538588,0.23987291118790727,-0.3848267591744394,0.555475052682157,,,,,,
50000,Mexico-born,women,E/POP 16-24,2013-2023,10y,113,IV-single,0.28350579042821744,0.26184585793192394,-0.22971209111835345,0.7967236719747883,285.1379639722591,0.7783154276061598,,,,
50000,Mexico-born,women,E/POP 16-24,2013-2023,10y,113,IV-multi,-7.5134020896954326,13.723599864395737,-34.41165782391108,19.384853644520213,0.373577434819089,0.004616837673049464,,,,
50000,Mexico-born,women,E/POP 16-24,POOLED,10y,321,OLS,0.10510271327146986,0.1578963097651368,-0.20437405386819824,0.41457948041113796,,,,,,
50000,Mexico-born,women,E/POP 16-24,POOLED,10y,321,IV-single,0.13405934234159922,0.49530263075300307,-0.8367338139342868,1.1048524986174852,122.9407724873386,0.0951436658053511,,,,
50000,Mexico-born,women,E/POP 16-24,POOLED,10y,321,IV-multi,2.783730965734975,6.146561371057162,-9.263529321537062,14.830991253007012,0.20691017564916103,0.00783075672232996,,,,
50000,Mexico-born,women,LFP 16-24,2005-2010,5y,97,OLS,0.46484012502702443,0.26959866956326195,-0.063573267316969,0.9932535173710179,,,,,,
50000,Mexico-born,women,LFP 16-24,2005-2010,5y,97,IV-single,0.5715250286987734,0.48705915602244215,-0.38311091710521317,1.52616097450276,18.621467397081393,0.46281986651564727,,,,
50000,Mexico-born,women,LFP 16-24,2005-2010,5y,97,IV-multi,-0.3908133541062311,0.7463325491523577,-1.8536251504448522,1.07199844223239,2.6561950292290724,0.1633672386287596,,,,
50000,Mexico-born,women,LFP 16-24,2008-2013,5y,111,OLS,0.07819346854632947,0.2839230766701088,-0.47829576172708377,0.6346826988197427,,,,,,
50000,Mexico-born,women,LFP 16-24,2008-2013,5y,111,IV-single,-0.032392089262003765,0.4080661118738895,-0.8322016685348272,0.7674174900108197,40.33695916362213,0.44968596631838914,,,,
50000,Mexico-born,women,LFP 16-24,2008-2013,5y,111,IV-multi,-0.9578454320241754,1.336359237975969,-3.5771095384570746,1.6614186744087238,0.9641768415400273,0.04710015869796936,,,,
50000,Mexico-born,women,LFP 16-24,2010-2015,5y,115,OLS,-0.07682933876245235,0.47446841229371733,-1.0067874268581383,0.8531287493332336,,,,,,
50000,Mexico-born,women,LFP 16-24,2010-2015,5y,115,IV-single,0.5484636850058817,0.6687309025192135,-0.7622488839317767,1.8591762539435401,73.61083516389007,0.4991734671143818,,,,
50000,Mexico-born,women,LFP 16-24,2010-2015,5y,115,IV-multi,1.440653501574218,5.403496302466901,-9.150199251260908,12.031506254409344,0.30493075349725435,0.006074955060035014,,,,
50000,Mexico-born,women,LFP 16-24,2010-2015,5y,97,IV-multi-same-sample,2.840175041715696,8.2935787754434,-13.415239358153368,19.09558944158476,0.20898046425052533,0.0044724790626718474,0.7999483982060214,-0.998593145804796,,
50000,Mexico-born,women,LFP 16-24,2010-2015,5y,97,IV-JRS,6.9152970776663665,45.768580536290195,-82.79112077346241,96.62171492879514,20.380058314288792,0.0006858117385304219,0.7999483982060214,-0.998593145804796,-4.326187431411256,32.142877220912084
50000,Mexico-born,women,LFP 16-24,2010-2015,5y,97,IV-placebo-pre,-10.67390087115973,23.80605976582956,-57.33377801218567,35.98597626986621,0.20898046425052533,0.004472479062671866,0.7999483982060214,-0.998593145804796,,
50000,Mexico-born,women,LFP 16-24,2013-2018,5y,116,OLS,0.30038927781785085,0.3489832796319506,-0.3836179502607723,0.984396505896474,,,,,,
50000,Mexico-born,women,LFP 16-24,2013-2018,5y,116,IV-single,0.18044870345289316,0.36921222030569795,-0.5432072483462749,0.9041046552520611,159.71708452836268,0.6454732936755224,,,,
50000,Mexico-born,women,LFP 16-24,2013-2018,5y,116,IV-multi,-28.034571428950585,786.017920883913,-1568.62969636142,1512.5605535035188,0.0013760746484256083,2.2054581608828734e-05,,,,
50000,Mexico-born,women,LFP 16-24,2013-2018,5y,109,IV-multi-same-sample,-10.305846186782674,123.59775311211088,-252.55744228652,231.94574991295465,0.008808569444924473,0.00014320314340400325,0.8448887693907372,-0.9985081786336714,,
50000,Mexico-born,women,LFP 16-24,2013-2018,5y,109,IV-JRS,2.8070953461558474,7.584678390568922,-12.05887429935924,17.673064991670934,105.43973858060852,0.0023075132835513987,0.8448887693907372,-0.9985081786336714,-3.2795333914352796,8.696472396458745
50000,Mexico-born,women,LFP 16-24,2013-2018,5y,109,IV-placebo-pre,13.792761022021296,165.60053553413218,-310.7842886248778,338.36981066892037,0.008808569444924473,0.00014320314340404418,0.8448887693907372,-0.9985081786336714,,
50000,Mexico-born,women,LFP 16-24,2018-2023,5y,110,OLS,-0.4520140683847168,0.38023801764289455,-1.1972805829647901,0.2932524461953565,,,,,,
50000,Mexico-born,women,LFP 16-24,2018-2023,5y,110,IV-single,-0.09933165810237576,0.6322505067961116,-1.3385426514227545,1.139879335218003,93.0533213324314,0.4802928030284592,,,,
50000,Mexico-born,women,LFP 16-24,2018-2023,5y,110,IV-multi,-3.5176097043114645,3.652548332173265,-10.676604435371063,3.641385026748134,1.8146547643228024,0.011089145576150908,,,,
50000,Mexico-born,women,LFP 16-24,2018-2023,5y,107,IV-multi-same-sample,-3.4018293140168208,3.5454643460548354,-10.350939432284298,3.547280804250656,1.8213064706414033,0.01114383006914207,0.8961896986335045,0.9994272699723873,,
50000,Mexico-born,women,LFP 16-24,2018-2023,5y,107,IV-JRS,-3.476755792540225,2.922431607579188,-9.204721743395433,2.2512101583149833,2.0377433046818023,0.025110334050934623,0.8961896986335045,0.9994272699723873,0.27753055741976596,8.133020576960353
50000,Mexico-born,women,LFP 16-24,2018-2023,5y,107,IV-placebo-pre,1.2739444941048887,2.7625827927331836,-4.140717779652151,6.688606767861929,1.8213064706414033,0.011143830069142128,0.8961896986335045,0.9994272699723873,,
50000,Mexico-born,women,LFP 16-24,POOLED,5y,549,OLS,0.08151982702001692,0.1436164300554414,-0.1999683758886482,0.36300802992868203,,,,,,
50000,Mexico-born,women,LFP 16-24,POOLED,5y,549,IV-single,-2.071770713549867,3.1518103448798493,-8.249318989514371,4.105777562414637,1.0553550175709832,0.0028296744593509435,,,,
50000,Mexico-born,women,LFP 16-24,POOLED,5y,549,IV-multi,0.6925706674308216,1.3685774896406087,-1.9898412122647713,3.3749825471264145,0.33949421126166074,0.010189469548326292,,,,
50000,Mexico-born,women,LFP 16-24,POOLED,5y,313,IV-multi-same-sample,-7.9630938658579,32.21491448004006,-71.1043262467364,55.17813851502061,0.07333327604768669,0.0008465682803140475,0.8470089554100877,-0.33255801815536007,,
50000,Mexico-born,women,LFP 16-24,POOLED,5y,313,IV-JRS,-12.382521850591957,32.49780067640796,-76.07821117635156,51.313167475167646,21.224088420263612,0.00045863440681547413,0.8470089554100877,-0.33255801815536007,9.881249093143822,24.111436915202095
50000,Mexico-born,women,LFP 16-24,POOLED,5y,313,IV-placebo-pre,9.90062874255409,39.175437805173715,-66.8832293555864,86.68448684069457,0.07333327604768669,0.0008465682803140235,0.8470089554100877,-0.33255801815536007,,
50000,Mexico-born,women,LFP 16-24,2005-2015,10y,97,OLS,0.2724870324064421,0.18915921217286638,-0.09826502345237598,0.6432390882652602,,,,,,
50000,Mexico-born,women,LFP 16-24,2005-2015,10y,97,IV-single,0.39645642019464944,0.2438951300822099,-0.08157803476648195,0.8744908751557808,44.389830328842855,0.6878444142408202,,,,
50000,Mexico-born,women,LFP 16-24,2005-2015,10y,97,IV-multi,-0.24974200786486733,0.7942203407526319,-1.8064138757400259,1.3069298600102912,1.1635171840218115,0.08615993081476805,,,,
50000,Mexico-born,women,LFP 16-24,2008-2018,10y,111,OLS,-0.2526666952745573,0.22401355771839745,-0.6917332684026163,0.1863998778535017,,,,,,
50000,Mexico-born,women,LFP 16-24,2008-2018,10y,111,IV-single,0.008791621524630866,0.23834191555329906,-0.4583585329598353,0.47594177600909704,116.74482153154818,0.7734544709403425,,,,
50000,Mexico-born,women,LFP 16-24,2008-2018,10y,111,IV-multi,-0.4878697118893456,1.6033719605856098,-3.630478754637141,2.6547393308584497,0.32032906240096637,0.013322331314708696,,,,
50000,Mexico-born,women,LFP 16-24,2013-2023,10y,113,OLS,-0.1349277904238062,0.29015997907590324,-0.7036413494125765,0.4337857685649641,,,,,,
50000,Mexico-born,women,LFP 16-24,2013-2023,10y,113,IV-single,0.13336508690216786,0.2865476520852681,-0.4282683111849577,0.6949984849892934,285.1379639722591,0.7783154276061596,,,,
50000,Mexico-born,women,LFP 16-24,2013-2023,10y,113,IV-multi,-3.348304368451096,7.359556313128456,-17.77303474218287,11.076426005280677,0.373577434819089,0.004616837673049413,,,,
50000,Mexico-born,women,LFP 16-24,POOLED,10y,321,OLS,-0.06756563221254941,0.15559121914089538,-0.37252442172870437,0.23739315730360555,,,,,,
50000,Mexico-born,women,LFP 16-24,POOLED,10y,321,IV-single,-0.1162608181430107,0.4442735685584188,-0.9870370125175115,0.7545153762314901,122.9407724873386,0.09514366580535114,,,,
50000,Mexico-born,women,LFP 16-24,POOLED,10y,321,IV-multi,0.6113519163929269,1.5957716212720856,-2.5163604613003607,3.7390642940862144,0.20691017564916103,0.007830756722329945,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2005-2010,5y,33,OLS,-0.2852901932003091,0.3502303773750791,-0.9717417328554641,0.40116134645484597,,,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2005-2010,5y,33,IV-single,-0.8084634392961243,0.5029042465711541,-1.7941557625755862,0.1772288839833377,80.23701470056673,0.706477516750458,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2005-2010,5y,33,IV-multi,-1.1980634198709927,1.5078708274125467,-4.1534902415995845,1.7573634018575988,1.2813481035345153,0.11718722057868024,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2008-2013,5y,35,OLS,0.18366953901008642,0.374925125532562,-0.5511837070337351,0.9185227850539079,,,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2008-2013,5y,35,IV-single,-0.07543775510781536,0.5898355174623657,-1.2315153693340521,1.0806398591184214,47.347075382210704,0.5872652589530153,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2008-2013,5y,35,IV-multi,0.2958408040023457,4.121656774405432,-7.782606473832301,8.374288081836992,0.21421393563946145,0.014226081642707568,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2010-2015,5y,38,OLS,-0.1696485655965616,0.6237206549107381,-1.3921410492216084,1.0528439180284852,,,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2010-2015,5y,38,IV-single,-0.579187178239092,0.6136830405197221,-1.7820059376577473,0.6236315811795632,58.44287440093945,0.6599622724636857,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2010-2015,5y,38,IV-multi,0.7761151186175823,4.361225356109678,-7.7718865793573855,9.32411681659255,0.7294596991818677,0.01430332693182625,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2010-2015,5y,33,IV-multi-same-sample,1.0188000392525396,4.135405060912988,-7.086593880136917,9.124193958641996,0.9342650368653311,0.019745920502080353,0.8589360547939934,-0.9984215829556095,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2010-2015,5y,33,IV-JRS,0.3052523769164317,1.731459115788775,-3.0884074900295673,3.6989122438624307,9.418816428320788,0.1541436564778647,0.8589360547939934,-0.9984215829556095,-0.3703866547578176,0.8685055004388819
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2010-2015,5y,33,IV-placebo-pre,1.2144353368122598,6.495257136918523,-11.516268651548046,13.945139325172565,0.9342650368653311,0.01974592050208037,0.8589360547939934,-0.9984215829556095,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2013-2018,5y,40,OLS,0.24505170195163384,0.7971047193049176,-1.3172735478860045,1.8073769517892722,,,,,,
50000,Mexico-born,women,E/POP 18-29 COLLEGE (control),2013-2018,5y,40,IV-single,0.11460169804378229,0.8368489947535153,-1.5256223316731077,1.7548257277606722,248.45759674122937,0.7690559131465117,,,,
