cbsa,origin,n2000,natl2000,base_share
29820,venezuela,179,109002,0.0016421717032714996
29820,vietnam,3915,988313,0.0039612956624065455
29940,afghanistan,0,45200,0.0
29940,"africa, n.e.c.",12,57623,0.00020825017788036028
29940,argentina,25,126475,0.000197667523225934
29940,armenia,0,65280,0.0
29940,australia,49,60984,0.0008034894398530762
29940,austria,15,63667,0.00023560086072847787
29940,bangladesh,32,95307,0.0003357570797527988
29940,barbados,0,52179,0.0
29940,bolivia,11,53401,0.00020598865189790452
29940,bosnia and herzegovina,11,98766,0.00011137435959743231
29940,brazil,46,212636,0.0002163321356684663
29940,cambodia,0,136978,0.0
29940,canada,187,821030,0.00022776268833051168
29940,chile,0,81640,0.0
29940,"china, excluding hong kong and taiwan",519,990048,0.0005242170076602346
29940,colombia,7,513679,1.3627187406921443e-05
29940,costa rica,43,72447,0.0005935373445415269
29940,cuba,40,891737,4.485627488822377e-05
29940,czechoslovakia (includes czech republic and slovakia),42,83111,0.000505348269182178
29940,dominican republic,0,749132,0.0
29940,ecuador,18,299405,6.011923648569663e-05
29940,egypt,18,113474,0.00015862664575144966
29940,el salvador,26,817828,3.1791525846510515e-05
29940,ethiopia,53,69531,0.0007622499316851477
29940,"europe, n.e.c.",0,4411,0.0
29940,france,100,151466,0.0006602141734778763
29940,germany,169,707800,0.00023876801356315344
29940,ghana,23,65572,0.00035075947050570365
29940,greece,17,165770,0.00010255172829824456
29940,guatemala,12,481211,2.4937085810590366e-05
29940,guyana,0,211300,0.0
29940,haiti,10,419645,2.3829665550643997e-05
29940,honduras,6,283312,2.117806517196589e-05
29940,hong kong,44,203637,0.00021607075335032435
29940,hungary,6,92043,6.518692350314528e-05
29940,india,328,1022660,0.00032073220816302583
29940,indonesia,51,72572,0.0007027503720443147
29940,iran,187,283257,0.0006601778596821967
29940,iraq,17,89892,0.0001891158278823477
29940,ireland,17,156494,0.00010863036282541184
29940,israel,21,109817,0.00019122722347177578
29940,italy,23,473755,4.854830028179122e-05
29940,jamaica,61,553922,0.00011012380804517603
29940,japan,321,347722,0.0009231512530124639
29940,korea,396,864206,0.00045822408083257926
29940,laos,89,204284,0.00043566799161951007
29940,lebanon,0,105950,0.0
29940,mexico,246,9180186,2.6796842678350963e-05
29940,netherlands,7,94630,7.397231321990912e-05
29940,nicaragua,0,220844,0.0
29940,nigeria,106,134940,0.0007855343115458723
29940,"oceania, n.e.c.",0,241,0.0
29940,other australian and new zealand subregion,8,22884,0.0003495892326516343
29940,other caribbean,32,170703,0.00018746009150395716
29940,other central america,0,47931,0.0
29940,other eastern africa,74,143774,0.0005146966767287549
29940,other eastern asia,0,9194,0.0
29940,other eastern europe,42,261664,0.00016051118992295462
29940,other northern africa,15,77123,0.00019449450877170234
29940,other northern america,0,8684,0.0
29940,other northern europe,25,90720,0.0002755731922398589
29940,other south america,45,54045,0.0008326394671107411
29940,other south central asia,54,75463,0.0007155824708797689
29940,other south eastern asia,18,53975,0.000333487725798981
29940,other southern africa,0,2938,0.0
29940,other southern europe,0,9607,0.0
29940,other western africa,0,105177,0.0
29940,other western asia,158,108139,0.0014610824956768603
29940,other western europe,13,79871,0.00016276245445781323
29940,pakistan,30,223500,0.00013422818791946307
29940,panama,0,106630,0.0
29940,peru,23,279317,8.234371699538518e-05
29940,philippines,140,1369377,0.00010223627240708731
29940,poland,8,466783,1.7138584738518755e-05
29940,romania,7,135997,5.1471723640962666e-05
29940,russia,73,340215,0.00021457019825698456
29940,south africa,17,63558,0.0002674722300890525
29940,spain,45,86658,0.0005192826975005193
29940,syria,9,54595,0.00016485026101291326
29940,taiwan,178,326281,0.0005455420327876891
29940,thailand,99,169841,0.0005828981223615029
29940,trinidad and tobago,0,197776,0.0
29940,turkey,19,78426,0.00024226659526177543
29940,ukraine,20,275168,7.268287010117456e-05
29940,venezuela,89,109002,0.000816498779838902
29940,vietnam,133,988313,0.00013457275174969872
30020,afghanistan,0,45200,0.0
30020,"africa, n.e.c.",8,57623,0.00013883345192024018
30020,argentina,0,126475,0.0
30020,armenia,0,65280,0.0
30020,australia,23,60984,0.0003771481044208317
30020,austria,46,63667,0.0007225093062339987
30020,bangladesh,0,95307,0.0
30020,barbados,27,52179,0.0005174495486690048
30020,bolivia,7,53401,0.0001310836875713938
30020,bosnia and herzegovina,0,98766,0.0
30020,brazil,9,212636,4.232585263078688e-05
30020,cambodia,38,136978,0.0002774168114587744
30020,canada,164,821030,0.00019974909564814927
30020,chile,0,81640,0.0
30020,"china, excluding hong kong and taiwan",83,990048,8.38343191441223e-05
30020,colombia,0,513679,0.0
30020,costa rica,30,72447,0.0004140958217731583
30020,cuba,23,891737,2.5792358060728667e-05
30020,czechoslovakia (includes czech republic and slovakia),51,83111,0.0006136371840069305
30020,dominican republic,40,749132,5.339512929630559e-05
30020,ecuador,3,299405,1.0019872747616105e-05
30020,egypt,26,113474,0.0002291273771965384
30020,el salvador,26,817828,3.1791525846510515e-05
30020,ethiopia,0,69531,0.0
30020,"europe, n.e.c.",0,4411,0.0
30020,france,100,151466,0.0006602141734778763
30020,germany,1764,707800,0.002492229443345578
30020,ghana,25,65572,0.00038126029402793873
30020,greece,9,165770,5.4292091452011824e-05
30020,guatemala,85,481211,0.0001766376911583484
30020,guyana,23,211300,0.00010884997633696166
30020,haiti,53,419645,0.0001262972274184132
30020,honduras,23,283312,8.118258315920258e-05
30020,hong kong,11,203637,5.401768833758109e-05
30020,hungary,10,92043,0.00010864487250524211
30020,india,66,1022660,6.453757847182836e-05
30020,indonesia,0,72572,0.0
30020,iran,21,283257,7.41376206060221e-05
30020,iraq,0,89892,0.0
30020,ireland,5,156494,3.1950106713356424e-05
30020,israel,0,109817,0.0
30020,italy,56,473755,0.00011820455720783949
30020,jamaica,153,553922,0.00027621217427724483
30020,japan,209,347722,0.0006010548656685513
30020,korea,807,864206,0.0009338051344239684
30020,laos,1,204284,4.895145973252922e-06
30020,lebanon,1,105950,9.438414346389807e-06
30020,mexico,731,9180186,7.962801625152258e-05
30020,netherlands,11,94630,0.00011624220648842861
30020,nicaragua,24,220844,0.0001086739961239608
30020,nigeria,26,134940,0.0001926782273603083
30020,"oceania, n.e.c.",0,241,0.0
30020,other australian and new zealand subregion,0,22884,0.0
30020,other caribbean,61,170703,0.00035734579942941835
30020,other central america,28,47931,0.000584173082138908
30020,other eastern africa,11,143774,7.650896545967978e-05
30020,other eastern asia,0,9194,0.0
30020,other eastern europe,26,261664,9.936406995230525e-05
30020,other northern africa,39,77123,0.0005056857228064261
30020,other northern america,0,8684,0.0
30020,other northern europe,17,90720,0.00018738977072310406
30020,other south america,17,54045,0.00031455268757516884
30020,other south central asia,8,75463,0.0001060122179081139
30020,other south eastern asia,0,53975,0.0
30020,other southern africa,0,2938,0.0
30020,other southern europe,0,9607,0.0
30020,other western africa,7,105177,6.655447483765462e-05
30020,other western asia,0,108139,0.0
30020,other western europe,0,79871,0.0
30020,pakistan,0,223500,0.0
30020,panama,225,106630,0.0021101003469942794
30020,peru,22,279317,7.876355538689017e-05
30020,philippines,358,1369377,0.0002614327537266947
30020,poland,36,466783,7.71236313233344e-05
30020,romania,16,135997,0.0001176496540364861
30020,russia,0,340215,0.0
30020,south africa,19,63558,0.00029893955127599986
30020,spain,0,86658,0.0
30020,syria,5,54595,9.158347834050737e-05
30020,taiwan,18,326281,5.516717185493486e-05
30020,thailand,77,169841,0.00045336520628116886
30020,trinidad and tobago,66,197776,0.0003337108648167624
30020,turkey,25,78426,0.00031877183587075713
30020,ukraine,15,275168,5.4512152575880914e-05
30020,venezuela,0,109002,0.0
30020,vietnam,157,988313,0.00015885655657671204
30140,afghanistan,0,45200,0.0
30140,"africa, n.e.c.",0,57623,0.0
30140,argentina,0,126475,0.0
30140,armenia,0,65280,0.0
30140,australia,4,60984,6.559097468188377e-05
30140,austria,3,63667,4.712017214569557e-05
30140,bangladesh,0,95307,0.0
30140,barbados,0,52179,0.0
30140,bolivia,0,53401,0.0
30140,bosnia and herzegovina,24,98766,0.00024299860275803415
30140,brazil,0,212636,0.0
30140,cambodia,118,136978,0.0008614522040035626
30140,canada,133,821030,0.00016199164464148692
30140,chile,7,81640,8.57422831945125e-05
30140,"china, excluding hong kong and taiwan",50,990048,5.050260189404958e-05
30140,colombia,28,513679,5.450874962768577e-05
30140,costa rica,9,72447,0.0001242287465319475
30140,cuba,26,891737,2.915657867734545e-05
30140,czechoslovakia (includes czech republic and slovakia),0,83111,0.0
30140,dominican republic,112,749132,0.00014950636202965564
30140,ecuador,63,299405,0.00021041732769993822
30140,egypt,58,113474,0.0005111303029768934
30140,el salvador,45,817828,5.502379473434512e-05
30140,ethiopia,0,69531,0.0
30140,"europe, n.e.c.",0,4411,0.0
30140,france,17,151466,0.00011223640949123896
30140,germany,208,707800,0.0002938683243854196
30140,ghana,20,65572,0.000305008235222351
30140,greece,22,165770,0.00013271400132714
30140,guatemala,10,481211,2.0780904842158636e-05
30140,guyana,26,211300,0.00012304779933743494
30140,haiti,24,419645,5.719119732154559e-05
30140,honduras,37,283312,0.00013059806856045633
30140,hong kong,0,203637,0.0
30140,hungary,7,92043,7.605141075366947e-05
30140,india,178,1022660,0.00017405589345432498
30140,indonesia,26,72572,0.00035826489555200355
30140,iran,24,283257,8.472870926402524e-05
30140,iraq,0,89892,0.0
30140,ireland,30,156494,0.00019170064028013853
30140,israel,0,109817,0.0
30140,italy,146,473755,0.00030817616700615295
30140,jamaica,19,553922,3.430085824357942e-05
30140,japan,7,347722,2.013102420899454e-05
30140,korea,85,864206,9.835617896658899e-05
30140,laos,4,204284,1.958058389301169e-05
30140,lebanon,17,105950,0.00016045304388862672
30140,mexico,251,9180186,2.7341493952301185e-05
30140,netherlands,6,94630,6.340483990277925e-05
30140,nicaragua,0,220844,0.0
30140,nigeria,0,134940,0.0
30140,"oceania, n.e.c.",0,241,0.0
30140,other australian and new zealand subregion,0,22884,0.0
30140,other caribbean,21,170703,0.0001230206850494719
30140,other central america,0,47931,0.0
30140,other eastern africa,31,143774,0.00021561617538637027
30140,other eastern asia,0,9194,0.0
30140,other eastern europe,44,261664,0.0001681545799192858
30140,other northern africa,0,77123,0.0
30140,other northern america,0,8684,0.0
30140,other northern europe,0,90720,0.0
30140,other south america,0,54045,0.0
30140,other south central asia,0,75463,0.0
30140,other south eastern asia,12,53975,0.00022232515053265402
30140,other southern africa,0,2938,0.0
30140,other southern europe,0,9607,0.0
30140,other western africa,9,105177,8.557003907698451e-05
30140,other western asia,0,108139,0.0
30140,other western europe,30,79871,0.00037560566413341514
30140,pakistan,60,223500,0.00026845637583892615
30140,panama,22,106630,0.0002063209228172184
30140,peru,28,279317,0.0001002445250378602
30140,philippines,82,1369377,5.988124526700828e-05
30140,poland,42,466783,8.997756987722346e-05
30140,romania,38,135997,0.00027941792833665447
30140,russia,120,340215,0.0003527181341210705
30140,south africa,0,63558,0.0
30140,spain,10,86658,0.0001153961550001154
30140,syria,8,54595,0.0001465335653448118
30140,taiwan,0,326281,0.0
30140,thailand,13,169841,7.65421776838337e-05
30140,trinidad and tobago,49,197776,0.0002477550360003236
30140,turkey,2,78426,2.550174686966057e-05
30140,ukraine,35,275168,0.00012719502267705547
30140,venezuela,0,109002,0.0
30140,vietnam,202,988313,0.00020438869062736198
30300,afghanistan,0,45200,0.0
30300,"africa, n.e.c.",0,57623,0.0
30300,argentina,0,126475,0.0
30300,armenia,0,65280,0.0
30300,australia,2,60984,3.279548734094189e-05
30300,austria,0,63667,0.0
30300,bangladesh,0,95307,0.0
30300,barbados,0,52179,0.0
30300,bolivia,0,53401,0.0
30300,bosnia and herzegovina,0,98766,0.0
30300,brazil,8,212636,3.762298011625501e-05
30300,cambodia,0,136978,0.0
30300,canada,267,821030,0.0003252012715735113
30300,chile,0,81640,0.0
30300,"china, excluding hong kong and taiwan",32,990048,3.232166521219173e-05
30300,colombia,0,513679,0.0
30300,costa rica,9,72447,0.0001242287465319475
30300,cuba,9,891737,1.0092661849850349e-05
30300,czechoslovakia (includes czech republic and slovakia),2,83111,2.4064203294389432e-05
30300,dominican republic,0,749132,0.0
30300,ecuador,0,299405,0.0
30300,egypt,0,113474,0.0
30300,el salvador,0,817828,0.0
30300,ethiopia,0,69531,0.0
30300,"europe, n.e.c.",0,4411,0.0
30300,france,10,151466,6.602141734778762e-05
30300,germany,71,707800,0.00010031082226617688
30300,ghana,0,65572,0.0
30300,greece,0,165770,0.0
30300,guatemala,6,481211,1.2468542905295183e-05
30300,guyana,0,211300,0.0
30300,haiti,0,419645,0.0
30300,honduras,0,283312,0.0
30300,hong kong,0,203637,0.0
30300,hungary,0,92043,0.0
30300,india,13,1022660,1.2711947274754072e-05
30300,indonesia,0,72572,0.0
30300,iran,16,283257,5.648580617601683e-05
30300,iraq,0,89892,0.0
30300,ireland,6,156494,3.8340128056027705e-05
30300,israel,0,109817,0.0
30300,italy,14,473755,2.9551139301959872e-05
30300,jamaica,0,553922,0.0
30300,japan,112,347722,0.00032209638734391266
30300,korea,34,864206,3.934247158663559e-05
30300,laos,28,204284,0.00013706408725108182
30300,lebanon,0,105950,0.0
30300,mexico,94,9180186,1.0239443950264188e-05
30300,netherlands,15,94630,0.00015851209975694812
30300,nicaragua,8,220844,3.62246653746536e-05
30300,nigeria,0,134940,0.0
30300,"oceania, n.e.c.",0,241,0.0
30300,other australian and new zealand subregion,0,22884,0.0
30300,other caribbean,0,170703,0.0
30300,other central america,0,47931,0.0
30300,other eastern africa,0,143774,0.0
30300,other eastern asia,0,9194,0.0
30300,other eastern europe,0,261664,0.0
30300,other northern africa,0,77123,0.0
30300,other northern america,0,8684,0.0
30300,other northern europe,32,90720,0.0003527336860670194
30300,other south america,0,54045,0.0
30300,other south central asia,0,75463,0.0
30300,other south eastern asia,0,53975,0.0
30300,other southern africa,0,2938,0.0
30300,other southern europe,0,9607,0.0
30300,other western africa,0,105177,0.0
30300,other western asia,0,108139,0.0
30300,other western europe,0,79871,0.0
30300,pakistan,0,223500,0.0
30300,panama,0,106630,0.0
30300,peru,9,279317,3.222145447645507e-05
30300,philippines,80,1369377,5.8420727089764176e-05
30300,poland,0,466783,0.0
30300,romania,18,135997,0.00013235586079104686
30300,russia,16,340215,4.702908454947607e-05
30300,south africa,0,63558,0.0
30300,spain,6,86658,6.923769300006924e-05
30300,syria,0,54595,0.0
30300,taiwan,0,326281,0.0
30300,thailand,24,169841,0.0001413086357240007
30300,trinidad and tobago,0,197776,0.0
30300,turkey,0,78426,0.0
30300,ukraine,7,275168,2.5439004535411094e-05
30300,venezuela,3,109002,2.7522430781086585e-05
30300,vietnam,0,988313,0.0
30340,afghanistan,0,45200,0.0
30340,"africa, n.e.c.",0,57623,0.0
30340,argentina,0,126475,0.0
30340,armenia,0,65280,0.0
30340,australia,5,60984,8.198871835235472e-05
30340,austria,25,63667,0.0003926681012141298
30340,bangladesh,0,95307,0.0
30340,barbados,0,52179,0.0
30340,bolivia,0,53401,0.0
30340,bosnia and herzegovina,0,98766,0.0
30340,brazil,35,212636,0.00016460053800861567
30340,cambodia,18,136978,0.00013140796332257736
30340,canada,1364,821030,0.001661327844293144
30340,chile,11,81640,0.00013473787359137676
30340,"china, excluding hong kong and taiwan",46,990048,4.6462393742525614e-05
30340,colombia,19,513679,3.698808010450106e-05
30340,costa rica,0,72447,0.0
30340,cuba,0,891737,0.0
30340,czechoslovakia (includes czech republic and slovakia),7,83111,8.4224711530363e-05
30340,dominican republic,0,749132,0.0
30340,ecuador,0,299405,0.0
30340,egypt,7,113474,6.168814001445265e-05
30340,el salvador,4,817828,4.891003976386233e-06
30340,ethiopia,0,69531,0.0
30340,"europe, n.e.c.",0,4411,0.0
30340,france,30,151466,0.00019806425204336287
30340,germany,138,707800,0.00019497033060186493
30340,ghana,0,65572,0.0
30340,greece,32,165770,0.00019303854738493092
30340,guatemala,6,481211,1.2468542905295183e-05
30340,guyana,0,211300,0.0
30340,haiti,0,419645,0.0
30340,honduras,47,283312,0.00016589484384706612
30340,hong kong,14,203637,6.874978515692139e-05
30340,hungary,23,92043,0.00024988320676205686
30340,india,69,1022660,6.747110476600238e-05
30340,indonesia,7,72572,9.645593341784711e-05
30340,iran,0,283257,0.0
30340,iraq,0,89892,0.0
30340,ireland,12,156494,7.668025611205541e-05
30340,israel,0,109817,0.0
30340,italy,11,473755,2.3218752308682757e-05
30340,jamaica,17,553922,3.0690241586360535e-05
30340,japan,26,347722,7.47723756334083e-05
30340,korea,9,864206,1.0414183655285892e-05
30340,laos,2,204284,9.790291946505844e-06
30340,lebanon,0,105950,0.0
30340,mexico,62,9180186,6.7536757969827625e-06
30340,netherlands,19,94630,0.0002007819930254676
30340,nicaragua,0,220844,0.0
30340,nigeria,0,134940,0.0
30340,"oceania, n.e.c.",0,241,0.0
30340,other australian and new zealand subregion,0,22884,0.0
30340,other caribbean,0,170703,0.0
30340,other central america,0,47931,0.0
30340,other eastern africa,7,143774,4.8687523474341677e-05
30340,other eastern asia,0,9194,0.0
30340,other eastern europe,49,261664,0.00018726305491011374
30340,other northern africa,0,77123,0.0
30340,other northern america,14,8684,0.0016121602947950253
30340,other northern europe,24,90720,0.00026455026455026457
30340,other south america,0,54045,0.0
30340,other south central asia,30,75463,0.00039754581715542716
30340,other south eastern asia,0,53975,0.0
30340,other southern africa,0,2938,0.0
30340,other southern europe,0,9607,0.0
30340,other western africa,23,105177,0.00021867898875229375
30340,other western asia,0,108139,0.0
30340,other western europe,9,79871,0.00011268169924002454
30340,pakistan,0,223500,0.0
30340,panama,0,106630,0.0
30340,peru,0,279317,0.0
30340,philippines,109,1369377,7.95982406598037e-05
30340,poland,50,466783,0.00010711615461574222
30340,romania,0,135997,0.0
30340,russia,13,340215,3.8211131196449304e-05
30340,south africa,0,63558,0.0
30340,spain,33,86658,0.0003808073115003808
30340,syria,0,54595,0.0
30340,taiwan,8,326281,2.4518743046637713e-05
30340,thailand,0,169841,0.0
30340,trinidad and tobago,9,197776,4.55060270204676e-05
30340,turkey,0,78426,0.0
30340,ukraine,6,275168,2.1804861030352367e-05
30340,venezuela,16,109002,0.00014678629749912845
30340,vietnam,43,988313,4.3508483648398834e-05
30460,afghanistan,7,45200,0.00015486725663716813
30460,"africa, n.e.c.",37,57623,0.0006421047151311108
30460,argentina,44,126475,0.0003478948408776438
30460,armenia,3,65280,4.5955882352941176e-05
30460,australia,80,60984,0.0013118194936376755
30460,austria,25,63667,0.0003926681012141298
30460,bangladesh,69,95307,0.0007239762032169725
30460,barbados,41,52179,0.0007857567220529332
30460,bolivia,25,53401,0.0004681560270406921
30460,bosnia and herzegovina,125,98766,0.0012656177226980944
30460,brazil,116,212636,0.0005455332116856976
30460,cambodia,0,136978,0.0
30460,canada,693,821030,0.0008440617273424844
30460,chile,20,81640,0.0002449779519843214
30460,"china, excluding hong kong and taiwan",1126,990048,0.0011373185946539966
30460,colombia,225,513679,0.0004380167380796178
30460,costa rica,14,72447,0.00019324471682747387
30460,cuba,180,891737,0.00020185323699700697
30460,czechoslovakia (includes czech republic and slovakia),37,83111,0.0004451877609462045
30460,dominican republic,21,749132,2.8032442880560437e-05
30460,ecuador,22,299405,7.347906681585144e-05
30460,egypt,68,113474,0.0005992562172832543
30460,el salvador,27,817828,3.301427684060707e-05
30460,ethiopia,9,69531,0.00012943866764464771
30460,"europe, n.e.c.",0,4411,0.0
30460,france,153,151466,0.0010101276854211506
30460,germany,615,707800,0.0008688895168126589
30460,ghana,83,65572,0.0012657841761727568
30460,greece,79,165770,0.0004765639138565482
30460,guatemala,151,481211,0.00031379166311659544
30460,guyana,8,211300,3.7860861334595363e-05
30460,haiti,35,419645,8.340382942725398e-05
30460,honduras,86,283312,0.0003035522674648444
30460,hong kong,79,203637,0.0003879452162426278
30460,hungary,63,92043,0.0006844626967830253
30460,india,1060,1022660,0.001036512623941486
30460,indonesia,150,72572,0.0020669128589538665
30460,iran,236,283257,0.0008331656410962483
30460,iraq,49,89892,0.0005450985627197081
30460,ireland,293,156494,0.0018722762534026864
30460,israel,67,109817,0.0006101059034575704
30460,italy,47,473755,9.920739622800814e-05
30460,jamaica,53,553922,9.568134141630049e-05
30460,japan,922,347722,0.0026515434743847096
30460,korea,553,864206,0.0006398937290414553
30460,laos,6,204284,2.9370875839517534e-05
30460,lebanon,84,105950,0.0007928268050967438
30460,mexico,5386,9180186,0.00058669835229918
30460,netherlands,11,94630,0.00011624220648842861
30460,nicaragua,46,220844,0.00020829182590425822
30460,nigeria,24,134940,0.0001778568252556692
30460,"oceania, n.e.c.",0,241,0.0
30460,other australian and new zealand subregion,20,22884,0.0008739730816290859
30460,other caribbean,44,170703,0.0002577576258179411
30460,other central america,0,47931,0.0
30460,other eastern africa,212,143774,0.0014745364252229194
30460,other eastern asia,0,9194,0.0
30460,other eastern europe,153,261664,0.0005847193347193348
30460,other northern africa,134,77123,0.0017374842783605409
30460,other northern america,12,8684,0.0013818516812528789
30460,other northern europe,55,90720,0.0006062610229276896
30460,other south america,0,54045,0.0
30460,other south central asia,135,75463,0.0017889561771994222
30460,other south eastern asia,127,53975,0.002352941176470588
30460,other southern africa,0,2938,0.0
30460,other southern europe,0,9607,0.0
30460,other western africa,104,105177,0.0009888093404451543
30460,other western asia,136,108139,0.0012576406291902088
30460,other western europe,37,79871,0.00046324698576454535
30460,pakistan,85,223500,0.0003803131991051454
30460,panama,124,106630,0.0011628997467879583
30460,peru,86,279317,0.00030789389833057063
30460,philippines,288,1369377,0.00021031461752315104
30460,poland,140,466783,0.00029992523292407823
30460,romania,59,135997,0.0004338330992595425
30460,russia,289,340215,0.0008494628396749115
30460,south africa,142,63558,0.0022341798042732623
30460,spain,83,86658,0.0009577880865009578
30460,syria,30,54595,0.0005495008700430442
30460,taiwan,164,326281,0.0005026342324560731
30460,thailand,124,169841,0.0007300946179073369
30460,trinidad and tobago,74,197776,0.0003741606666127336
30460,turkey,127,78426,0.0016193609262234463
30460,ukraine,114,275168,0.00041429235957669494
30460,venezuela,86,109002,0.0007889763490578155
30460,vietnam,367,988313,0.00037133984881307846
30620,afghanistan,0,45200,0.0
30620,"africa, n.e.c.",6,57623,0.00010412508894018014
30620,argentina,6,126475,4.7440205574224154e-05
30620,armenia,0,65280,0.0
30620,australia,0,60984,0.0
30620,austria,0,63667,0.0
30620,bangladesh,0,95307,0.0
30620,barbados,0,52179,0.0
30620,bolivia,0,53401,0.0
30620,bosnia and herzegovina,0,98766,0.0
30620,brazil,0,212636,0.0
30620,cambodia,0,136978,0.0
30620,canada,130,821030,0.00015833769776987442
30620,chile,0,81640,0.0
30620,"china, excluding hong kong and taiwan",23,990048,2.3231196871262807e-05
30620,colombia,0,513679,0.0
30620,costa rica,0,72447,0.0
30620,cuba,0,891737,0.0
30620,czechoslovakia (includes czech republic and slovakia),21,83111,0.000252674134591089
30620,dominican republic,9,749132,1.2013904091668758e-05
30620,ecuador,0,299405,0.0
30620,egypt,0,113474,0.0
30620,el salvador,0,817828,0.0
30620,ethiopia,0,69531,0.0
30620,"europe, n.e.c.",0,4411,0.0
30620,france,11,151466,7.262355908256639e-05
30620,germany,103,707800,0.0001455213337100876
30620,ghana,23,65572,0.00035075947050570365
30620,greece,0,165770,0.0
30620,guatemala,4,481211,8.312361936863455e-06
30620,guyana,0,211300,0.0
30620,haiti,12,419645,2.8595598660772797e-05
30620,honduras,0,283312,0.0
30620,hong kong,0,203637,0.0
30620,hungary,0,92043,0.0
30620,india,68,1022660,6.649326266794438e-05
30620,indonesia,7,72572,9.645593341784711e-05
30620,iran,16,283257,5.648580617601683e-05
30620,iraq,0,89892,0.0
30620,ireland,0,156494,0.0
30620,israel,5,109817,4.553029130280376e-05
30620,italy,21,473755,4.432670895293981e-05
30620,jamaica,5,553922,9.026541643047216e-06
30620,japan,32,347722,9.202753924111791e-05
30620,korea,49,864206,5.6699444345445415e-05
30620,laos,70,204284,0.0003426602181277046
30620,lebanon,4,105950,3.7753657385559226e-05
30620,mexico,136,9180186,1.481451465144606e-05
30620,netherlands,15,94630,0.00015851209975694812
30620,nicaragua,9,220844,4.07527485464853e-05
30620,nigeria,33,134940,0.00024455313472654513
30620,"oceania, n.e.c.",0,241,0.0
30620,other australian and new zealand subregion,0,22884,0.0
30620,other caribbean,0,170703,0.0
30620,other central america,0,47931,0.0
30620,other eastern africa,0,143774,0.0
30620,other eastern asia,0,9194,0.0
30620,other eastern europe,9,261664,3.439525498349028e-05
30620,other northern africa,19,77123,0.000246359711110823
30620,other northern america,0,8684,0.0
30620,other northern europe,0,90720,0.0
30620,other south america,0,54045,0.0
30620,other south central asia,6,75463,7.950916343108544e-05
30620,other south eastern asia,0,53975,0.0
30620,other southern africa,0,2938,0.0
30620,other southern europe,0,9607,0.0
30620,other western africa,0,105177,0.0
30620,other western asia,0,108139,0.0
30620,other western europe,4,79871,5.0080755217788685e-05
30620,pakistan,0,223500,0.0
30620,panama,0,106630,0.0
30620,peru,0,279317,0.0
30620,philippines,106,1369377,7.740746339393753e-05
30620,poland,19,466783,4.070413875398204e-05
30620,romania,4,135997,2.9412413509121525e-05
30620,russia,37,340215,0.0001087547580206634
30620,south africa,7,63558,0.00011013562415431574
30620,spain,0,86658,0.0
30620,syria,0,54595,0.0
30620,taiwan,5,326281,1.532421440414857e-05
30620,thailand,0,169841,0.0
30620,trinidad and tobago,15,197776,7.5843378367446e-05
30620,turkey,0,78426,0.0
30620,ukraine,14,275168,5.087800907082219e-05
30620,venezuela,0,109002,0.0
30620,vietnam,13,988313,1.3153727614632207e-05
30700,afghanistan,127,45200,0.002809734513274336
30700,"africa, n.e.c.",47,57623,0.0008156465300314111
30700,argentina,39,126475,0.000308361336232457
30700,armenia,8,65280,0.00012254901960784314
30700,australia,65,60984,0.0010658533385806113
30700,austria,31,63667,0.0004869084455055209
30700,bangladesh,15,95307,0.00015738613113412447
30700,barbados,0,52179,0.0
30700,bolivia,0,53401,0.0
30700,bosnia and herzegovina,293,98766,0.0029666079420043335
30700,brazil,79,212636,0.0003715269286480182
30700,cambodia,22,136978,0.00016060973294981676
30700,canada,302,821030,0.00036783065174232366
30700,chile,24,81640,0.0002939735423811857
30700,"china, excluding hong kong and taiwan",639,990048,0.0006454232522059536
30700,colombia,89,513679,0.00017325995417371548
30700,costa rica,35,72447,0.0004831117920686847
30700,cuba,38,891737,4.261346114381258e-05
30700,czechoslovakia (includes czech republic and slovakia),51,83111,0.0006136371840069305
30700,dominican republic,0,749132,0.0
30700,ecuador,21,299405,7.013910923331273e-05
30700,egypt,145,113474,0.0012778257574422335
30700,el salvador,180,817828,0.00022009517893738047
30700,ethiopia,34,69531,0.0004889905222131136
30700,"europe, n.e.c.",7,4411,0.0015869417365676718
30700,france,42,151466,0.000277289952860708
30700,germany,425,707800,0.0006004521051144391
30700,ghana,70,65572,0.0010675288232782285
30700,greece,24,165770,0.0001447789105386982
30700,guatemala,309,481211,0.0006421299596227019
30700,guyana,10,211300,4.73260766682442e-05
30700,haiti,20,419645,4.7659331101287994e-05
30700,honduras,16,283312,5.64748404585757e-05
30700,hong kong,33,203637,0.00016205306501274326
30700,hungary,24,92043,0.0002607476940125811
30700,india,460,1022660,0.00044980736510668256
30700,indonesia,85,72572,0.0011712506200738577
30700,iran,131,283257,0.0004624775380661378
30700,iraq,566,89892,0.006296444622435812
30700,ireland,14,156494,8.946029879739798e-05
30700,israel,12,109817,0.00010927269912672901
30700,italy,79,473755,0.00016675285748963073
30700,jamaica,20,553922,3.6106166572188866e-05
30700,japan,114,347722,0.00032784810854648256
30700,korea,389,864206,0.00045012416021180133
30700,laos,83,204284,0.00040629711577999254
30700,lebanon,43,105950,0.0004058518168947617
30700,mexico,1819,9180186,0.00019814413346309106
30700,netherlands,21,94630,0.00022191693965972737
30700,nicaragua,0,220844,0.0
