allocation,weighting,group,metric,n_adults_unweighted,weighted_adults,estimate,se_sdr,difference_from_third_plus_nh_white,se_sdr_difference
equal_adults_18plus,person,all_native,extended_balance_pupil_ratio_090,55652,134686458.17077535,15337.207398690358,268.827658413358,-2337.7198339578335,144.9611145329005
equal_adults_18plus,person,all_native,extended_balance_pupil_differential,55652,134686458.17077535,15776.09442635666,267.15042913816023,-2323.164950296534,143.98647953545895
equal_adults_18plus,person,all_native,extended_balance_net_of_school_lunch,55652,134686458.17077535,15883.058613848054,266.47499711320177,-2305.638148326754,143.5562012116563
equal_adults_18plus,person,all_second_gen,modeled_tax_total,6871,16869387.509126462,16627.108670716032,424.79529902126717,-709.5577950499464,486.8428138041051
equal_adults_18plus,person,all_second_gen,selected_cash_total,6871,16869387.509126462,2036.5526621340514,79.72516578854878,-648.063117738689,93.3839322958544
equal_adults_18plus,person,all_second_gen,selected_noncash_total,6871,16869387.509126462,308.66333357390533,14.668008403824727,65.60265077682638,15.9010051478283
equal_adults_18plus,person,all_second_gen,cash_noncash_tax_balance,6871,16869387.509126462,14281.892675008077,442.17543652047823,-127.09732808807166,509.6786284491379
equal_adults_18plus,person,all_second_gen,employer_payroll,6871,16869387.509126462,4276.127310269188,54.6224641568921,-14.937058499580417,59.978952648215646
equal_adults_18plus,person,all_second_gen,sales_tax_share25,6871,16869387.509126462,922.1703561065407,13.641539075923902,5.556461581937015,15.954840038521072
equal_adults_18plus,person,all_second_gen,sales_tax_share35,6871,16869387.509126462,1291.0384985491557,19.098154706293453,7.779046214710661,22.336776053929448
equal_adults_18plus,person,all_second_gen,sales_tax_share45,6871,16869387.509126462,1659.9066409917718,24.554770336662994,10.001630847484876,28.718712069337805
equal_adults_18plus,person,all_second_gen,sales_tax_itep,6871,16869387.509126462,2085.0691206486886,21.963642640585164,-110.20471924557023,25.22119986122229
equal_adults_18plus,person,all_second_gen,property_tax_owner,6871,16869387.509126462,1660.770355580877,37.86598226017962,44.143253880863085,40.874317691810624
equal_adults_18plus,person,all_second_gen,property_tax_renter_proxy,6871,16869387.509126462,577.4030717586124,14.108105983917126,230.83995586363892,14.63633152267765
equal_adults_18plus,person,all_second_gen,property_tax_owner_plus_renter,6871,16869387.509126462,2238.1734273394904,34.55938154402847,274.9832097445021,37.06308975382358
equal_adults_18plus,person,all_second_gen,children_5_17,6871,16869387.509126462,0.2532525446570291,0.006745066019028796,0.000585862103704482,0.007298593390920851
equal_adults_18plus,person,all_second_gen,k12_cost_at_full_attendance,6871,16869387.509126462,4834.765842213167,144.76551401950067,473.63951637856644,156.09661536778975
equal_adults_18plus,person,all_second_gen,k12_charged_acs_native,6871,16869387.509126462,3880.8725806680513,116.20345893058158,380.1910314219126,125.29894813657305
equal_adults_18plus,person,all_second_gen,k12_charged_flat_090,6871,16869387.509126462,4351.289257991851,130.28896261755054,426.2755647407098,140.48695383101077
equal_adults_18plus,person,all_second_gen,k12_charged_differential,6871,16869387.509126462,3880.8725806680513,116.20345893058158,380.1910314219126,125.29894813657305
equal_adults_18plus,person,all_second_gen,extended_balance_base,6871,16869387.509126462,17628.956258739192,543.5322215478972,-470.30311791400163,608.8531065810903
equal_adults_18plus,person,all_second_gen,extended_balance_sales25,6871,16869387.509126462,17260.08811629657,538.8491900389522,-472.5257025469582,603.3637180119229
equal_adults_18plus,person,all_second_gen,extended_balance_sales45,6871,16869387.509126462,17997.824401181784,548.2295608814004,-468.08053328146343,614.3597421611329
equal_adults_18plus,person,all_second_gen,extended_balance_sales_itep,6871,16869387.509126462,18422.98688083888,545.4518292419696,-588.2868833740213,610.7231238676212
equal_adults_18plus,person,all_second_gen,extended_balance_renter_proxy,6871,16869387.509126462,18206.35933049784,541.9141794377161,-239.46316205041876,608.0602890383394
equal_adults_18plus,person,all_second_gen,extended_balance_pupil_ratio_090,6871,16869387.509126462,17158.539581415393,547.4991099797035,-516.3876512327988,612.0300310849673
equal_adults_18plus,person,all_second_gen,extended_balance_pupil_differential,6871,16869387.509126462,17628.956258739192,543.5322215478972,-470.30311791400163,608.8531065810903
equal_adults_18plus,person,all_second_gen,extended_balance_net_of_school_lunch,6871,16869387.509126462,17743.301591572796,541.9559957308909,-445.3951706020125,607.570768962578
equal_adults_18plus,person,mexican_second_gen,modeled_tax_total,2452,5614636.31290289,8997.052252410129,367.2874786549547,-8339.61421335585,437.3299754513436
equal_adults_18plus,person,mexican_second_gen,selected_cash_total,2452,5614636.31290289,1732.8285498222444,116.1683692893546,-951.787230050496,132.15752376050298
equal_adults_18plus,person,mexican_second_gen,selected_noncash_total,2452,5614636.31290289,480.300433378624,31.181332990075305,237.23975058154505,32.61103767435575
equal_adults_18plus,person,mexican_second_gen,cash_noncash_tax_balance,2452,5614636.31290289,6783.9232692092555,382.0709170876489,-7625.066733886893,462.4390687782877
equal_adults_18plus,person,mexican_second_gen,employer_payroll,2452,5614636.31290289,3214.563110246264,60.51362730223402,-1076.501258522504,64.3635250456616
equal_adults_18plus,person,mexican_second_gen,sales_tax_share25,2452,5614636.31290289,718.1081042444057,14.682250334192403,-198.50579028019797,16.16785138460281
equal_adults_18plus,person,mexican_second_gen,sales_tax_share35,2452,5614636.31290289,1005.351345942167,20.555150467869684,-277.9081063922781,22.63499193844431
equal_adults_18plus,person,mexican_second_gen,sales_tax_share45,2452,5614636.31290289,1292.594587639929,26.428050601546396,-357.31042250435803,29.102132492285165
equal_adults_18plus,person,mexican_second_gen,sales_tax_itep,2452,5614636.31290289,1653.685597246524,25.731744928385478,-541.5882426477349,27.79785864775492
equal_adults_18plus,person,mexican_second_gen,property_tax_owner,2452,5614636.31290289,963.5190575683135,36.04648791435805,-653.1080441317005,40.48184743622287
equal_adults_18plus,person,mexican_second_gen,property_tax_renter_proxy,2452,5614636.31290289,599.7420129356814,24.71908729418116,253.17889704070785,24.256656179607205
equal_adults_18plus,person,mexican_second_gen,property_tax_owner_plus_renter,2452,5614636.31290289,1563.2610705039963,31.953402295303587,-399.92914709099205,35.47547497164785
equal_adults_18plus,person,mexican_second_gen,children_5_17,2452,5614636.31290289,0.32007099712604786,0.014176744720509813,0.06740431457272322,0.014587852076832587
equal_adults_18plus,person,mexican_second_gen,k12_cost_at_full_attendance,2452,5614636.31290289,5607.761135402703,265.07024745358376,1246.6348095681024,276.0447939741556
equal_adults_18plus,person,mexican_second_gen,k12_charged_acs_native,2452,5614636.31290289,4501.356868062515,212.77221873119885,1000.6753188163761,221.58150093160774
equal_adults_18plus,person,mexican_second_gen,k12_charged_flat_090,2452,5614636.31290289,5046.985021862433,238.5632227082253,1121.9713286112924,248.44031457674
equal_adults_18plus,person,mexican_second_gen,k12_charged_differential,2452,5614636.31290289,5073.830100376323,239.83214829773803,1573.148551130184,247.86218290142074
equal_adults_18plus,person,mexican_second_gen,extended_balance_base,2452,5614636.31290289,7465.99991490344,515.1838741408596,-10633.259461749753,587.2412434370211
equal_adults_18plus,person,mexican_second_gen,extended_balance_sales25,2452,5614636.31290289,7178.756673205698,510.7314283534857,-10553.85714563783,582.3522589057085
equal_adults_18plus,person,mexican_second_gen,extended_balance_sales45,2452,5614636.31290289,7753.243156601234,519.6645440604256,-10712.661777862013,592.1604937415261
equal_adults_18plus,person,mexican_second_gen,extended_balance_sales_itep,2452,5614636.31290289,8114.334166207825,515.88702743034,-10896.939598005076,588.1732292377839
equal_adults_18plus,person,mexican_second_gen,extended_balance_renter_proxy,2452,5614636.31290289,8065.741927839142,513.8576396660457,-10380.080564709115,586.1499779556314
equal_adults_18plus,person,mexican_second_gen,extended_balance_pupil_ratio_090,2452,5614636.31290289,6920.371761103522,527.1562146236355,-10754.55547154467,597.6011448011692
equal_adults_18plus,person,mexican_second_gen,extended_balance_pupil_differential,2452,5614636.31290289,6893.526682589632,527.7707785959726,-11205.732694063561,597.767059082763
equal_adults_18plus,person,mexican_second_gen,extended_balance_net_of_school_lunch,2452,5614636.31290289,7647.385807750093,511.83113007462833,-10541.310954424716,584.0483396875901
equal_adults_18plus,person,mexican_third_plus_selfid,modeled_tax_total,2477,5526182.2353818305,10863.96776374482,496.88753754182375,-6472.698702021158,498.9207075635967
equal_adults_18plus,person,mexican_third_plus_selfid,selected_cash_total,2477,5526182.2353818305,2341.419624924575,152.15571074134,-343.19615494816526,164.6691136238689
equal_adults_18plus,person,mexican_third_plus_selfid,selected_noncash_total,2477,5526182.2353818305,429.89569194006964,33.656856394327264,186.83500914299069,34.06963153628466
equal_adults_18plus,person,mexican_third_plus_selfid,cash_noncash_tax_balance,2477,5526182.2353818305,8092.652446880181,528.3279074794625,-6316.337556215968,521.7950778344629
equal_adults_18plus,person,mexican_third_plus_selfid,employer_payroll,2477,5526182.2353818305,3522.161999784547,70.45681151625875,-768.9023689842211,71.93123125616398
equal_adults_18plus,person,mexican_third_plus_selfid,sales_tax_share25,2477,5526182.2353818305,794.4337359258864,17.93257624404938,-122.1801585987173,17.94182081423583
equal_adults_18plus,person,mexican_third_plus_selfid,sales_tax_share35,2477,5526182.2353818305,1112.2072302962413,25.10560674166895,-171.0522220382038,25.118549139929954
equal_adults_18plus,person,mexican_third_plus_selfid,sales_tax_share45,2477,5526182.2353818305,1429.9807246665944,32.27863723928892,-219.9242854776926,32.2952774656244
equal_adults_18plus,person,mexican_third_plus_selfid,sales_tax_itep,2477,5526182.2353818305,1832.3305255556402,27.655408803946308,-362.9433143386186,27.9344854164168
equal_adults_18plus,person,mexican_third_plus_selfid,property_tax_owner,2477,5526182.2353818305,1019.4448285569579,35.61664399590953,-597.1822731430561,38.50463387090843
equal_adults_18plus,person,mexican_third_plus_selfid,property_tax_renter_proxy,2477,5526182.2353818305,589.42240476942,25.234546062994813,242.85928887444652,26.291658602576273
equal_adults_18plus,person,mexican_third_plus_selfid,property_tax_owner_plus_renter,2477,5526182.2353818305,1608.867233326378,32.752744321502654,-354.3229842686103,36.161263626687294
equal_adults_18plus,person,mexican_third_plus_selfid,children_5_17,2477,5526182.2353818305,0.2844310444435521,0.013269565184736428,0.031764361890227466,0.012903311853619086
equal_adults_18plus,person,mexican_third_plus_selfid,k12_cost_at_full_attendance,2477,5526182.2353818305,4560.101157362933,211.41733499170152,198.9748315283323,210.3841176546108
equal_adults_18plus,person,mexican_third_plus_selfid,k12_charged_acs_native,2477,5526182.2353818305,3660.3988950541147,169.70495887999846,159.71734580797602,168.87559403292025
equal_adults_18plus,person,mexican_third_plus_selfid,k12_charged_flat_090,2477,5526182.2353818305,4104.09104162664,190.2756014925314,179.0773483754988,189.34570588914974
equal_adults_18plus,person,mexican_third_plus_selfid,k12_charged_differential,2477,5526182.2353818305,4125.92083619971,191.28768364439398,625.2392869535711,189.41407018542668
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_base,2477,5526182.2353818305,10086.06761046379,651.8581207974634,-8013.191766189404,634.282893315611
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_sales25,2477,5526182.2353818305,9768.29411609344,645.8364224787681,-7964.319702750088,628.383849736722
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_sales45,2477,5526182.2353818305,10403.84110483416,657.9029103386429,-8062.063829629087,640.2080331850321
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_sales_itep,2477,5526182.2353818305,10806.190905723231,651.6387528033962,-8205.082858489668,634.7138235446843
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_renter_proxy,2477,5526182.2353818305,10675.490015233223,650.8290413324318,-7770.332477315034,634.2090382789571
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_pupil_ratio_090,2477,5526182.2353818305,9642.375463891265,659.3417138648196,-8032.551768756926,640.3575973376626
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_pupil_differential,2477,5526182.2353818305,9620.545669318195,659.7242731331011,-8478.713707334999,640.9545266953903
equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_net_of_school_lunch,2477,5526182.2353818305,10230.340348738799,648.0401536131448,-7958.3564134360095,630.777093247319
equal_adults_18plus,person,mexico_born,modeled_tax_total,4318,9446562.93512691,5519.278664767465,234.52851191585344,-11817.387800998513,366.75238850794756
equal_adults_18plus,person,mexico_born,selected_cash_total,4318,9446562.93512691,1045.6095820501741,73.87421063261633,-1639.0061978225663,95.38021795693716
equal_adults_18plus,person,mexico_born,selected_noncash_total,4318,9446562.93512691,451.1246170087312,22.000305223354854,208.06393421165225,22.669071113824252
equal_adults_18plus,person,mexico_born,cash_noncash_tax_balance,4318,9446562.93512691,4022.5444657085463,250.74952443300626,-10386.445537387603,384.2779906647187
equal_adults_18plus,person,mexico_born,employer_payroll,4318,9446562.93512691,2362.4256758596684,40.598876506417625,-1928.6386929090995,50.1164274969455
equal_adults_18plus,person,mexico_born,sales_tax_share25,4318,9446562.93512691,535.2964183136579,8.949830337427457,-381.31747621094576,12.54063957642568
equal_adults_18plus,person,mexico_born,sales_tax_share35,4318,9446562.93512691,749.4149856391206,12.529762472398772,-533.8444666953245,17.55689540699624
equal_adults_18plus,person,mexico_born,sales_tax_share45,4318,9446562.93512691,963.5335529645836,16.10969460736971,-686.3714571797034,22.573151237566385
equal_adults_18plus,person,mexico_born,sales_tax_itep,4318,9446562.93512691,1381.0754417290602,15.812888827921375,-814.1983981651986,21.097309105481617
equal_adults_18plus,person,mexico_born,property_tax_owner,4318,9446562.93512691,647.6870263860624,26.983446859163948,-968.9400753139516,31.115371010044342
equal_adults_18plus,person,mexico_born,property_tax_renter_proxy,4318,9446562.93512691,621.6723405901727,16.480619772793457,275.10922469519915,16.958205322450215
equal_adults_18plus,person,mexico_born,property_tax_owner_plus_renter,4318,9446562.93512691,1269.3593669762347,26.48076996948273,-693.8308506187536,29.9068953534185
equal_adults_18plus,person,mexico_born,children_5_17,4318,9446562.93512691,0.3340946808256623,0.01073405587233744,0.08142799827233765,0.01129767091231384
equal_adults_18plus,person,mexico_born,k12_cost_at_full_attendance,4318,9446562.93512691,5765.156752440348,194.19464808681062,1404.0304266057474,210.46242099337238
equal_adults_18plus,person,mexico_born,k12_charged_acs_native,4318,9446562.93512691,4627.698526462069,155.8802865885219,1127.0169772159302,168.93844822075317
equal_adults_18plus,person,mexico_born,k12_charged_flat_090,4318,9446562.93512691,5188.641077196314,174.7751832781295,1263.6273839451728,189.4161788940351
equal_adults_18plus,person,mexico_born,k12_charged_differential,4318,9446562.93512691,5216.23962890478,175.70481819819696,1715.5580796586414,187.7668226265725
equal_adults_18plus,person,mexico_born,extended_balance_base,4318,9446562.93512691,3154.3736271313364,353.8638152009861,-14944.885749521858,474.5178256831532
equal_adults_18plus,person,mexico_born,extended_balance_sales25,4318,9446562.93512691,2940.2550598058488,351.6010200459272,-14792.358759037681,470.68279332297794
equal_adults_18plus,person,mexico_born,extended_balance_sales45,4318,9446562.93512691,3368.4921944567495,356.148219071837,-15097.412740006497,478.37471452515155
equal_adults_18plus,person,mexico_born,extended_balance_sales_itep,4318,9446562.93512691,3786.0340832212623,354.43356240649285,-15225.239680991637,475.3597247429625
equal_adults_18plus,person,mexico_born,extended_balance_renter_proxy,4318,9446562.93512691,3776.0459677215003,349.7109933900237,-14669.776524826757,470.84833468170524
equal_adults_18plus,person,mexico_born,extended_balance_pupil_ratio_090,4318,9446562.93512691,2593.4310763970916,364.82129760168874,-15081.4961562511,481.55413881834164
equal_adults_18plus,person,mexico_born,extended_balance_pupil_differential,4318,9446562.93512691,2565.832524688625,365.37714796181604,-15533.426851964568,481.2669850041913
equal_adults_18plus,person,mexico_born,extended_balance_net_of_school_lunch,4318,9446562.93512691,3367.5987915815576,349.93691925511376,-14821.097970593251,472.0469596918353
