cbsa,cbsa_title,state_fips,year,enr_all,pub_all,wnh_nb_pub_all,wnh_nb_priv_all,bnh_nb_pub_all,bnh_nb_priv_all,anh_nb_pub_all,anh_nb_priv_all,onh_nb_pub_all,onh_nb_priv_all,hisp_nb_pub_all,hisp_nb_priv_all,hisp_fb_pub_all,hisp_fb_priv_all,nonhisp_fb_pub_all,nonhisp_fb_priv_all,enr_elem,pub_elem,wnh_nb_pub_elem,wnh_nb_priv_elem,bnh_nb_pub_elem,bnh_nb_priv_elem,anh_nb_pub_elem,anh_nb_priv_elem,onh_nb_pub_elem,onh_nb_priv_elem,hisp_nb_pub_elem,hisp_nb_priv_elem,hisp_fb_pub_elem,hisp_fb_priv_elem,nonhisp_fb_pub_elem,nonhisp_fb_priv_elem,enr_sec,pub_sec,wnh_nb_pub_sec,wnh_nb_priv_sec,bnh_nb_pub_sec,bnh_nb_priv_sec,anh_nb_pub_sec,anh_nb_priv_sec,onh_nb_pub_sec,onh_nb_priv_sec,hisp_nb_pub_sec,hisp_nb_priv_sec,hisp_fb_pub_sec,hisp_fb_priv_sec,nonhisp_fb_pub_sec,nonhisp_fb_priv_sec,wnh_enr_all,priv_wnh_all,hisp_share_all,hisp_share_pub_all,fb_share_all,asian_share_all,black_share_all,wnh_share_all,nnh_enr_all,priv_nnh_all,priv_hnb_all,hnb_enr_all,wnh_enr_elem,priv_wnh_elem,hisp_share_elem,hisp_share_pub_elem,fb_share_elem,asian_share_elem,black_share_elem,wnh_share_elem,nnh_enr_elem,priv_nnh_elem,priv_hnb_elem,hnb_enr_elem,wnh_enr_sec,priv_wnh_sec,hisp_share_sec,hisp_share_pub_sec,fb_share_sec,asian_share_sec,black_share_sec,wnh_share_sec,nnh_enr_sec,priv_nnh_sec,priv_hnb_sec,hnb_enr_sec
27620,"Jefferson City, MO",29,2010,22936.3697,19979.9453,17917.4591,2950.7364,523.5869,0.0,72.7901,0.0,723.4451999999999,0.0,595.7481,5.688,102.4715,0.0,44.4444,0.0,13188.075299999999,11291.717599999998,9826.633899999999,1890.6697,373.8443,0.0,72.7901,0.0,585.949,0.0,390.8051,5.688,0.0,0.0,41.6952,0.0,9748.294399999999,8688.2277,8090.825199999999,1060.0666999999999,149.74259999999998,0.0,0.0,0.0,137.4962,0.0,204.943,0.0,102.4715,0.0,2.7492,0.0,20868.1955,0.1413987328228739,0.030689582057094243,0.03494602159896804,0.006405368500839958,0.0031735667392909176,0.022827801733593438,0.9098299239569723,22188.017699999997,0.1329878333385321,0.00945736379974531,601.4361,11717.3036,0.16135706341175626,0.030064515934330464,0.03460988964159005,0.0031615834040620017,0.00551938765469439,0.028347146304207104,0.8884771532962055,12749.887,0.1482891338566373,0.014345772978142622,396.49309999999997,9150.891899999999,0.11584299230985343,0.031535208866896765,0.03538287791421489,0.010793754854182493,0.0,0.015360902518495954,0.9387172283184225,9438.130699999998,0.11231744226640135,0.0,204.943
27620,"Jefferson City, MO",29,2023,24536.2011,20160.636899999998,16379.9309,3749.0370999999996,442.90729999999996,84.5994,0.0,0.0,2225.7144,487.364,498.2693,54.5637,0.0,0.0,613.815,0.0,13618.2478,11648.169699999999,9659.7151,1832.2799,137.7037,0.0,0.0,0.0,1395.9128,84.8073,289.6717,52.990899999999996,0.0,0.0,165.1664,0.0,10917.9533,8512.4672,6720.2158,1916.7571999999998,305.2036,84.5994,0.0,0.0,829.8016,402.5567,208.5976,1.5728,0.0,0.0,448.6486,0.0,20128.968,0.18625083511484541,0.022531320058344323,0.024714958285866458,0.025016708882452065,0.0,0.02149911870423983,0.8203783429212276,23369.553099999997,0.18489872191864892,0.09869834109034736,552.833,11491.994999999999,0.15943967083173985,0.02516201827374591,0.02486843061704364,0.012128315068550891,0.0,0.010111704679070388,0.8438673733048094,13110.4188,0.14622623649520639,0.1546445395558196,342.6626,8636.973,0.2219246488324092,0.019249981587666255,0.024504951983838483,0.041092738508049856,0.0,0.035702937106353076,0.7910798629263235,10259.1343,0.23431931288783303,0.0074834515231450285,210.1704
27740,"Johnson City, TN",47,2005,25847.8948,24393.301,23466.7682,1188.9068,254.0212,0.0,0.0,0.0,252.28140000000002,69.687,420.23019999999997,0.0,0.0,0.0,0.0,196.0,14535.7648,13871.7312,13283.3246,468.0336,49.0212,0.0,0.0,0.0,175.3854,0.0,364.0,0.0,0.0,0.0,0.0,196.0,11312.130000000001,10521.569800000001,10183.4436,720.8732,205.0,0.0,0.0,0.0,76.896,69.687,56.230199999999996,0.0,0.0,0.0,0.0,0.0,24655.675,0.04822041173076787,0.016257811448536226,0.017227278915633436,0.007582822567043256,0.0,0.009827539223813306,0.9538755550800215,25231.664599999996,0.04988152069840054,0.0,420.23019999999997,13751.3582,0.034035445313321845,0.02504168201730947,0.02624041619260904,0.013483982624705099,0.0,0.003372454127766294,0.9460360971168162,13975.764799999999,0.03348894366052869,0.0,364.0,10904.3168,0.0661089743834295,0.004970787994833864,0.005344278569534367,0.0,0.0,0.018122139685452694,0.9639490352391635,11255.899800000001,0.07023518457404888,0.0,56.230199999999996
27740,"Johnson City, TN",47,2008,28644.604600000006,26156.810600000004,23662.566,2398.5012,1198.075,20.1852,65.0,0.0,498.9534,69.10759999999999,303.2162,0.0,361.0,0.0,68.0,0.0,16788.8206,15464.3768,14550.59,1282.151,350.7046,20.1852,26.0,0.0,406.8396,22.107599999999998,130.2426,0.0,0.0,0.0,0.0,0.0,11855.784000000001,10692.4338,9111.976,1116.3502,847.3704,0.0,39.0,0.0,92.1138,47.0,172.9736,0.0,361.0,0.0,68.0,0.0,26061.067199999998,0.09203388263393912,0.0231881783419695,0.02539362348710817,0.014976642407554822,0.002269188243568912,0.0425301803607371,0.9098071893092213,27912.388399999996,0.0891286680433266,0.0,303.2162,15832.741,0.0809809874360984,0.0077576980005373344,0.008422104665737323,0.0,0.0015486495817341691,0.022091474370748834,0.9430526048982858,16658.578,0.07950521347020136,0.0,130.2426,10228.326200000001,0.1091429993697307,0.04503907965934602,0.04993938798106003,0.03618486976483377,0.003289533614984888,0.07147316449085105,0.862728791280273,11253.8104,0.10337389369915101,0.0,172.9736
27740,"Johnson City, TN",47,2010,29075.6836,27551.8198,23703.572200000002,1315.1054,1312.9678,0.0,0.0,0.0,1309.3378,0.0,999.942,0.0,77.0,0.0,149.0,208.7584,17269.8138,16216.586800000001,13831.3454,933.4685999999999,653.9678,0.0,0.0,0.0,768.3378,0.0,962.9358,0.0,0.0,0.0,0.0,119.7584,11805.8698,11335.233,9872.2268,381.6368,659.0,0.0,0.0,0.0,541.0,0.0,37.0062,0.0,77.0,0.0,149.0,89.0,25018.677600000003,0.05256494451968955,0.03703926672251998,0.03908787179277356,0.014952645859717636,0.0,0.04515690217512203,0.8604673906961899,27640.983200000002,0.04757809772844838,0.0,999.942,14764.814,0.0632225099483136,0.055758319756753834,0.05937968401587441,0.006934550736152117,0.0,0.037867681005338924,0.8549492293889122,16187.1196,0.057667369060521424,0.0,962.9358,10253.8636,0.03721882939812072,0.00965673871822642,0.010057684742783849,0.026681642719793505,0.0,0.05581969064236165,0.8685394446752243,11453.8636,0.033319481820963885,0.0,37.0062
27740,"Johnson City, TN",47,2023,26532.972800000003,21752.7063,17660.285300000003,4081.9842,320.9636,0.0,0.0,0.0,2330.5858,696.6217,1208.9267,1.6606,87.1815,0.0,144.7634,0.0,15383.3587,11592.648500000001,9536.1596,3094.0885,254.0,0.0,0.0,0.0,1007.7255,696.6217,650.0,0.0,0.0,0.0,144.7634,0.0,11149.6141,10160.0578,8124.1257000000005,987.8957,66.9636,0.0,0.0,0.0,1322.8603,0.0,558.9267,1.6606,87.1815,0.0,0.0,0.0,21742.269500000002,0.1877441635060222,0.04891154902928931,0.059583767744797796,0.008741760742316819,0.0,0.012096782460802882,0.8194434021354742,25090.4406,0.1904552405508574,0.00137173089458315,1210.5873,12630.2481,0.24497448312199027,0.042253451452055134,0.056070017131978074,0.009410389682976058,0.0,0.016511348721264623,0.8210331921857871,14588.5953,0.2598406578596364,0.0,650.0,9112.021400000001,0.10841674493872457,0.05809786726161222,0.06359296499277789,0.007819239232683397,0.0,0.006005911899677317,0.8172499351345264,10501.8453,0.0940687728469967,0.0029622504826634496,560.5873
27780,"Johnstown, PA",42,2005,22681.584899999998,18702.6125,17821.119599999998,3958.9724,613.5073,20.0,3.4493,0.0,159.0,0.0,69.0,0.0,0.0,0.0,36.5363,0.0,12077.8949,8842.1984,8385.2418,3215.6965,294.5073,20.0,3.4493,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10603.69,9860.4141,9435.8778,743.2759,319.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,36.5363,0.0,21780.091999999997,0.18177023311012647,0.003042115456402696,0.0036893241519065853,0.00161083540506907,0.00015207491077927275,0.02793046882715855,0.9602544132619233,22576.0486,0.1762475121532118,0.0,69.0,11600.9383,0.27719279396563984,0.0,0.0,0.0,0.0002855878469351476,0.0260399103158283,0.9605099560851453,12077.8949,0.26790235606372104,,0.0,10179.1537,0.07301942007222073,0.006507168730885192,0.006997677714164155,0.0034456212884382696,0.0,0.030083867031193857,0.9599633429494827,10498.1537,0.0708006304003722,0.0,69.0
27780,"Johnstown, PA",42,2008,20997.4118,18480.424300000002,16633.6266,2516.9875,927.0,0.0,0.0,0.0,416.406,0.0,471.3917,0.0,0.0,0.0,32.0,0.0,11132.953800000001,9728.546600000001,9011.0102,1404.4072,532.0,0.0,0.0,0.0,130.0,0.0,23.5364,0.0,0.0,0.0,32.0,0.0,9864.457999999999,8751.8777,7622.6164,1112.5803,395.0,0.0,0.0,0.0,286.406,0.0,447.8553,0.0,0.0,0.0,0.0,0.0,19150.6141,0.1314311638706145,0.022449990717427374,0.025507623220533956,0.001523997352854698,0.0,0.04414829831550953,0.9120464123106828,20494.020099999998,0.12281570368909711,0.0,471.3917,10415.4174,0.1348392624188062,0.0021141199741617537,0.002419313076014869,0.002874349483063515,0.0,0.04778606015593094,0.9355484256118982,11077.4174,0.12678110332829023,0.0,23.5364,8735.1967,0.12736751537604185,0.04540090291833571,0.051172481535019625,0.0,0.0,0.04004274740690265,0.8855222152093913,9416.6027,0.11815092294379162,0.0,447.8553
27780,"Johnstown, PA",42,2010,20321.381800000003,18167.757,15917.481300000001,2069.2622,1272.0,0.0,0.0,0.0,453.6524,22.5219,297.6233,0.0,0.0,0.0,227.0,61.8407,12611.1128,10903.271200000001,9410.9955,1646.479,733.0,0.0,0.0,0.0,355.6524,22.5219,297.6233,0.0,0.0,0.0,106.0,38.8407,7710.269,7264.4858,6506.4858,422.78319999999997,539.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,121.0,23.0,17986.7435,0.11504373762821492,0.014645820000291512,0.016381950727324235,0.014213634822805205,0.0,0.06259416867016394,0.885114195334886,19734.9178,0.10599406195651853,0.0,297.6233,11057.4745,0.1489019034138401,0.023600082302015407,0.0272966978937477,0.011485164100665248,0.0,0.05812334023370245,0.8768040279522359,12168.648800000003,0.13715581141597247,0.0,297.6233,6929.269,0.06101411274407156,0.0,0.0,0.01867639118687039,0.0,0.06990676978974404,0.8987065172434321,7566.269,0.055877368356848,,0.0
27780,"Johnstown, PA",42,2023,19129.0,17602.0,13850.0,1323.0,353.0,116.0,0.0,0.0,2311.0,88.0,1088.0,0.0,0.0,0.0,0.0,0.0,10693.0,9498.0,7713.0,991.0,48.0,116.0,0.0,0.0,1270.0,88.0,467.0,0.0,0.0,0.0,0.0,0.0,8436.0,8104.0,6137.0,332.0,305.0,0.0,0.0,0.0,1041.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,15173.0,0.0871943583997891,0.056876993047205816,0.06181115782297466,0.0,0.0,0.02451774792200324,0.793193580427623,18041.0,0.0846405409899673,0.0,1088.0,8704.0,0.11385569852941177,0.04367343121668381,0.04916824594651505,0.0,0.0,0.01533713644440288,0.8139904610492846,10226.0,0.11685898689614707,0.0,467.0,6469.0,0.051321688050703355,0.07361308677098151,0.07662882527147089,0.0,0.0,0.03615457562825984,0.76683262209578,7815.0,0.04248240563019834,0.0,621.0
27860,"Jonesboro, AR",5,2005,18697.5682,18139.5184,13308.7785,542.4834,4034.3296,15.5664,0.0,0.0,93.7274,0.0,527.058,0.0,134.3401,0.0,41.2848,0.0,10679.579700000002,10331.995900000002,6899.675200000001,332.0174,2829.5739000000003,15.5664,0.0,0.0,25.845299999999998,0.0,490.5061,0.0,86.3954,0.0,0.0,0.0,8017.9884999999995,7807.522499999999,6409.1033,210.46599999999998,1204.7557,0.0,0.0,0.0,67.88210000000001,0.0,36.5519,0.0,47.944700000000005,0.0,41.2848,0.0,13851.2619,0.03916490814457851,0.0353734824189597,0.0364617232616275,0.009392927364746822,0.0,0.2166001458949084,0.7408055289243443,17994.8853,0.031011578606727767,0.0,527.058,7231.6926,0.04591143710948112,0.054019120246838914,0.05583640427112441,0.008089775293310465,0.0,0.26640938875150677,0.6771514238523824,10102.678200000002,0.03440511447746598,0.0,490.5061,6619.5693,0.03179451569454828,0.01053837879662711,0.010822460005718845,0.011128664003446751,0.0,0.15025660114129621,0.8255897722976281,7892.2071,0.02666757186338914,0.0,36.5519
27860,"Jonesboro, AR",5,2008,18560.159,17150.864,13258.2723,1261.7056,3031.9606000000003,0.0,0.0,0.0,136.2389,0.0,717.7464,55.4976,6.6458,0.0,0.0,92.0918,11914.335500000001,10849.8983,8665.3007,916.8478,1645.8131,0.0,0.0,0.0,0.0,0.0,538.7845,55.4976,0.0,0.0,0.0,92.0918,6645.8234999999995,6300.9657,4592.9716,344.8578,1386.1475,0.0,0.0,0.0,136.2389,0.0,178.9619,0.0,6.6458,0.0,0.0,0.0,14519.9779,0.08689445732558587,0.04201956459532486,0.04223648441268031,0.005319868218801358,0.0,0.16335854665900224,0.7823196934896948,17688.1774,0.07133044696849321,0.07177242888402625,773.244,9582.1485,0.09568290451770811,0.049879584136270125,0.04965802306183828,0.007729495279027521,0.0,0.13813721293982362,0.8042537076448786,11227.961599999999,0.08165754681597771,0.09338595256360573,594.2821,4937.8294,0.069839958423837,0.027928472671595934,0.029457024341522767,0.0009999964639446114,0.0,0.20857422710669343,0.7429973727108461,6460.2158,0.05338177712267754,0.0,178.9619
27860,"Jonesboro, AR",5,2010,19700.148699999998,18694.4145,13610.443299999999,996.4846000000001,3601.6522999999997,9.2496,0.0,0.0,521.1125,0.0,873.8616,0.0,87.3448,0.0,0.0,0.0,11567.198199999999,10768.818599999999,7830.9896,798.3796000000001,2102.0233,0.0,0.0,0.0,181.4012,0.0,654.4045,0.0,0.0,0.0,0.0,0.0,8132.9505,7925.5959,5779.4537,198.10500000000002,1499.629,9.2496,0.0,0.0,339.7113,0.0,219.4571,0.0,87.3448,0.0,0.0,0.0,14606.927899999999,0.06821999853918634,0.04879183475401889,0.05141676943131864,0.004433712726239473,0.0,0.18329312915287793,0.741462824592791,18738.9423,0.053670809371135116,0.0,873.8616,8629.3692,0.0925188830720095,0.056574158122405134,0.060768457925366115,0.0,0.0,0.1817227701691841,0.7460206915102398,10912.7937,0.07315996452860646,0.0,654.4045,5977.5587,0.0331414562269376,0.037723320706304554,0.03871026278289055,0.010739620264503025,0.0,0.18552659333165744,0.7349803370867681,7826.1485999999995,0.02649510130691871,0.0,219.4571
27860,"Jonesboro, AR",5,2023,23186.0,20694.0,11435.0,1503.9999999999998,5178.0,0.0,106.0,0.0,2102.0,512.0,1820.0,0.0,53.0,0.0,0.0,476.0,13296.0,12059.0,6876.0,1236.9999999999998,2815.9999999999995,0.0,106.0,0.0,1310.0,0.0,951.0,0.0,0.0,0.0,0.0,0.0,9890.0,8635.0,4559.0,267.0,2362.0,0.0,0.0,0.0,792.0,512.0,869.0,0.0,53.0,0.0,0.0,476.0,12939.0,0.1162377308911044,0.08078150608125594,0.09050932637479463,0.022815492107306132,0.0045717243163978264,0.22332441990856552,0.5580522729233158,20837.0,0.09675097182895809,0.0,1820.0,8113.0,0.15247134229015158,0.07152527075812275,0.0788622605522846,0.0,0.007972322503008424,0.21179302045728035,0.6101835138387485,12345.0,0.10020251113811257,0.0,951.0,4826.0,0.055325321176958146,0.09322548028311425,0.10677475390851188,0.053488372093023255,0.0,0.23882709807886754,0.48796764408493426,8492.0,0.09173339613754121,0.0,869.0
27900,"Joplin, MO",29,2005,29441.0,26746.0,23942.0,2639.0,542.0,0.0,415.0,49.0,666.0,7.0,1146.0,0.0,35.0,0.0,0.0,0.0,16639.0,14769.0,12829.0,1814.0,271.0,0.0,231.0,49.0,461.0,7.0,960.0,0.0,17.0,0.0,0.0,0.0,12802.0,11977.0,11113.0,825.0,271.0,0.0,184.0,0.0,205.0,0.0,186.0,0.0,18.0,0.0,0.0,0.0,26581.0,0.09928144163124036,0.040114126558201145,0.04415613549689673,0.0011888183145952922,0.01576033422777759,0.0184097007574471,0.9028565605787847,28260.0,0.09536447275300779,0.0,1146.0,14643.0,0.12388171822713925,0.05871747100186309,0.06615207529284312,0.00102169601538554,0.016827934371055953,0.016287036480557727,0.8800408678406154,15662.0,0.11939726727110203,0.0,960.0,11938.0,0.06910705310772323,0.015935010154663334,0.01703264590465058,0.0014060303077644118,0.01437275425714732,0.021168567411341977,0.9325105452273083,12598.0,0.06548658517224956,0.0,186.0
27900,"Joplin, MO",29,2008,29154.0,26130.0,22593.0,2966.0,140.0,0.0,324.0,0.0,1555.0,36.0,1111.0,22.0,407.0,0.0,0.0,0.0,18211.0,15752.999999999998,13976.999999999998,2400.0,140.0,0.0,162.0,0.0,566.0,36.0,908.0,22.0,0.0,0.0,0.0,0.0,10943.0,10377.0,8616.0,566.0,0.0,0.0,162.0,0.0,988.9999999999999,0.0,202.99999999999997,0.0,407.0,0.0,0.0,0.0,25559.0,0.11604522868656833,0.05282294024833642,0.05809414466130884,0.013960348494203197,0.011113397818481169,0.004802085477121493,0.8766893050696303,27614.0,0.10871297168103136,0.019417475728155338,1133.0,16376.999999999998,0.1465469866275875,0.05106803580253693,0.057639814638481564,0.0,0.008895722365603207,0.007687661303607709,0.899291636922739,17281.0,0.1409640645795961,0.023655913978494623,930.0,9182.0,0.06164234371596602,0.05574339760577538,0.05878384889659825,0.03719272594352554,0.014803984282189528,0.0,0.8390752078954583,10333.0,0.05477596051485532,0.0,202.99999999999997
27900,"Joplin, MO",29,2010,31093.0,27792.0,22493.0,2930.0,555.0,0.0,173.0,0.0,1948.0,94.0,1676.0,177.0,863.0,0.0,84.0,100.0,18632.0,17152.0,13663.999999999998,1244.0,308.0,0.0,173.0,0.0,1250.0,94.0,1182.0,142.0,575.0,0.0,0.0,0.0,12461.0,10640.0,8829.0,1685.9999999999998,247.0,0.0,0.0,0.0,698.0,0.0,494.0,35.0,288.0,0.0,84.0,100.0,25423.0,0.11524997049915431,0.08735085067378509,0.09135722510074842,0.03367317402630817,0.005563953301386164,0.017849676776123244,0.8176438426655517,28193.0,0.10726066754158833,0.09552077711818673,1853.0,14907.999999999998,0.08344513013147305,0.10192142550450838,0.10243703358208955,0.030860884499785315,0.009285100901674538,0.016530699871189353,0.8001288106483468,16733.0,0.07996175222613996,0.10725075528700906,1324.0,10515.0,0.16034236804564905,0.0655645614316668,0.07349624060150375,0.03787817992135463,0.0,0.01982184415375973,0.8438327582056014,11460.0,0.1471204188481675,0.0661625708884688,529.0
27900,"Joplin, MO",29,2023,31045.0,27461.0,18504.0,2993.0,396.0,0.0,82.0,107.99999999999999,3156.0,478.0,4791.0,5.0,0.0,0.0,532.0,0.0,17181.0,14420.0,10395.0,2492.0,182.0,0.0,41.0,53.99999999999999,1885.0,215.0,1756.0,0.0,0.0,0.0,161.0,0.0,13864.0,13041.0,8108.999999999999,501.0,214.0,0.0,41.0,53.99999999999999,1271.0,263.0,3034.9999999999995,5.0,0.0,0.0,371.0,0.0,21497.0,0.13922872959017538,0.15448542438395876,0.17446560576818032,0.01713641488162345,0.006120148172008375,0.012755677242712192,0.6924464487034949,25717.0,0.13916864330987286,0.001042535446205171,4796.0,12887.0,0.19337316675719718,0.10220592514987487,0.1217753120665742,0.009370816599732263,0.005529363832140155,0.010593097025784296,0.750072754787265,15264.0,0.18088312368972748,0.0,1756.0,8610.0,0.05818815331010453,0.21927293710328907,0.23272755156813124,0.0267599538372764,0.006852279284477784,0.015435660703981535,0.6210328909405655,10453.0,0.0782550463981632,0.0016447368421052635,3039.9999999999995
27980,"Kahului-Wailuku-Lahaina, HI",15,2005,24417.234300000004,20161.8888,3083.4941000000003,1227.4903,48.083,0.0,3103.4142,479.4562,9748.484800000002,2165.1088,2423.3832,339.32860000000005,0.0,0.0,1755.0295,43.961600000000004,14064.9644,11022.6843,1365.5572000000002,854.5036,0.0,0.0,2253.7189000000003,373.6736,4575.4409000000005,1713.8155000000002,1638.9434,100.2874,0.0,0.0,1189.0239000000001,0.0,10352.269900000001,9139.204500000002,1717.9369000000002,372.9867,48.083,0.0,849.6953000000001,105.7826,5173.043900000001,451.29330000000004,784.4398,239.04120000000003,0.0,0.0,566.0056000000001,43.961600000000004,4310.9844,0.2847355003186743,0.11314597575041493,0.12019623875715454,0.07367710355304245,0.14673530818353164,0.0019692238444875797,0.176554983542915,19855.531400000003,0.1950114163149519,0.12282446544007958,2762.7118,2220.0608,0.38490099009900985,0.12365696425083024,0.14868822832928272,0.08453799570228561,0.18680406329361204,0.0,0.1578433287751514,11136.709700000001,0.26417072719422685,0.05766192733017378,1739.2308,2090.9236,0.1783837056504599,0.09886537057925816,0.0858323938369034,0.0589211067613297,0.09229646340654236,0.004644681839294008,0.20197730741158515,8718.8217,0.10667296935318679,0.23355704697986582,1023.481
27980,"Kahului-Wailuku-Lahaina, HI",15,2008,20870.082700000003,16777.5325,2762.7118000000005,1978.9589,63.8817,0.0,2756.5297,143.56210000000002,6607.2911,1792.809,3053.9574000000002,160.04770000000002,101.6612,0.0,1431.4996,17.1725,12318.1777,9767.718,1776.3234000000002,1268.7043,0.0,0.0,1808.6077,0.0,3541.6564000000003,1227.4903,1770.8282000000002,54.265100000000004,101.6612,0.0,768.6411,0.0,8551.905,7009.8145,986.3884000000002,710.2546,63.8817,0.0,947.9220000000001,143.56210000000002,3065.6347,565.3187,1283.1292,105.7826,0.0,0.0,662.8585,17.1725,4741.670700000001,0.4173547732869766,0.15887173748477768,0.18808597748208802,0.07428496198532072,0.1389592864430767,0.0030609222262449392,0.22719942072869698,16105.7443,0.24310146287371517,0.04979696516349647,3214.0051000000003,3045.0277000000006,0.41664786826077144,0.15641554675737468,0.19170182841068917,0.07065187085261808,0.14682429041431996,0.0,0.24719790330675295,9622.7821,0.2594046684274395,0.029732781332329695,1825.0933000000002,1696.643,0.4186234817813765,0.16240963855421686,0.18304752572268496,0.07951807228915662,0.12763052208835343,0.007469879518072289,0.19839357429718874,6482.962200000001,0.2189023098114007,0.076162215628091,1388.9118
27980,"Kahului-Wailuku-Lahaina, HI",15,2010,24543.6239,21007.4627,2912.456,1382.7297,0.0,0.0,3432.4393,320.09540000000004,9877.622000000001,1542.7774000000002,3681.0971000000004,257.58750000000003,0.0,0.0,1103.8483,32.9712,15528.0614,13597.8724,1798.9911000000002,662.1716,0.0,0.0,2086.1153,173.78570000000002,6970.6612000000005,1031.7238000000002,2281.1949000000004,62.50790000000001,0.0,0.0,460.90990000000005,0.0,9015.5625,7409.590300000001,1113.4649000000002,720.5581000000001,0.0,0.0,1346.324,146.30970000000002,2906.9608000000003,511.0536,1399.9022,195.07960000000003,0.0,0.0,642.9384,32.9712,4295.1857,0.32192547577162967,0.16047689681229188,0.17522806788084885,0.04631832302482439,0.15289244633511517,0.0,0.17500209901765976,19468.1198,0.16671371110013408,0.0653993721660272,3938.6846000000005,2461.1627000000003,0.2690482835612615,0.15093338051844646,0.1677611638714892,0.029682385207467046,0.14553658320799787,0.0,0.15849774396178007,12723.4487,0.1467904767046375,0.02667057444314185,2343.7028000000005,1834.0230000000001,0.3928838951310862,0.17691428571428572,0.18893112079354776,0.07497142857142856,0.16556190476190477,0.0,0.20342857142857143,6744.6711000000005,0.20429778999898157,0.12230835486649441,1594.9818
27980,"Kahului-Wailuku-Lahaina, HI",15,2023,25162.1622,21455.4312,2795.7958,1130.3626,144.66979999999998,0.0,4224.4966,89.98599999999999,9103.122199999998,2066.9092,4472.3042000000005,398.70719999999994,99.6768,0.0,615.3657999999999,20.766,14894.759599999998,12935.141399999997,1709.0418,732.3475999999999,72.68099999999998,0.0,3020.7608,89.98599999999999,4826.018399999999,820.9492,3209.0392,295.5694,0.0,0.0,97.60019999999999,20.766,10267.402599999998,8520.289799999999,1086.754,398.015,71.9888,0.0,1203.7358,0.0,4277.1038,1245.9599999999998,1263.2649999999999,103.1378,99.6768,0.0,517.7656,0.0,3926.1584,0.2879055007052186,0.19754614728618197,0.2130920118724997,0.029242661824984178,0.17146708481197218,0.005749497950537812,0.1560342218921075,19555.3422,0.16810024423914197,0.08185306238453885,4871.0114,2441.3894,0.2999716472923164,0.23529138395761692,0.24808690533525987,0.007946835207733061,0.20884840598568644,0.004879635653871177,0.16390928524955853,11271.784799999998,0.14578727585359866,0.08433734939759036,3504.6086,1484.7689999999998,0.2680652680652681,0.14278972561181152,0.15996425379803397,0.060136182835569346,0.11723858963122769,0.007011393514461,0.14460999123575813,8283.5574,0.1984624383721902,0.07548125633232017,1366.4027999999998
28020,"Kalamazoo-Portage, MI",26,2005,53441.0,49859.0,36978.0,3019.0,7742.0,187.0,0.0,0.0,1251.0,0.0,2753.0,163.0,796.0,0.0,339.0,213.0,29836.0,27636.0,20483.0,1744.0,4279.0,187.0,0.0,0.0,951.0,0.0,1460.0,163.0,379.0,0.0,84.0,106.0,23605.0,22223.0,16495.0,1275.0,3463.0,0.0,0.0,0.0,300.0,0.0,1293.0,0.0,417.0,0.0,255.0,107.0,39997.0,0.07548066104957872,0.06945977807301511,0.07118072965763453,0.02522407889073932,0.0,0.14836922961770924,0.748432851181677,49177.0,0.06519307806494906,0.05589849108367627,2916.0,22227.0,0.07846313042695821,0.06710014747285159,0.06654363873208859,0.019070921034991285,0.0,0.1496849443625151,0.744972516423113,27644.0,0.0698524092027203,0.1004313000616143,1623.0,17770.0,0.07175014068655036,0.07244227917814022,0.07694730684426045,0.033001482736708325,0.0,0.14670620631222198,0.7528066087693285,21533.0,0.0592114429015929,0.0,1293.0
28020,"Kalamazoo-Portage, MI",26,2008,53463.0,47441.0,33813.0,5550.0,6048.0,332.0,556.0,0.0,2603.0,68.0,3711.0,72.0,232.0,0.0,478.0,0.0,31736.0,27281.0,19133.0,4224.0,3420.0,91.0,457.0,0.0,1815.0,68.0,2324.0,72.0,39.0,0.0,93.0,0.0,21727.0,20160.0,14680.0,1326.0,2628.0,241.00000000000003,99.0,0.0,788.0,0.0,1387.0,0.0,193.0,0.0,385.0,0.0,39363.0,0.14099535096410334,0.07509866636739428,0.08311376235745452,0.013280212483399735,0.010399715691225707,0.11933486710435254,0.736266202794456,48970.0,0.12150296099652849,0.0190325138778747,3783.0,23357.0,0.18084514278374791,0.07672674565162592,0.08661705949195411,0.004159314343332493,0.014400050415931434,0.11063145954121502,0.7359780690698261,29208.0,0.15006162695152014,0.03005008347245409,2396.0,16006.0,0.08284393352492815,0.07272057808257007,0.07837301587301587,0.02660284438716804,0.004556542550743315,0.13204768260689465,0.7366870713858333,19762.0,0.07929359376581317,0.0,1387.0
