cbsa,period,num0,num1,wsum,fb0,fb1,h0,pop0,pop1,hc0,hn0,hn1,dlog,imm_pc,hisp_pc,_w,period_fe
10180,A,3.74249e+09,4.57309e+09,38735,8112,8415,0.243429,156132,159239,42,33013,36774,0.200439,0.00194067,0.0240886,156132,A
10180,B,4.5341e+09,6.55571e+09,37520,8415,10361,0.267909,159239,168381,42,36774,40372,0.36871,0.0122206,0.022595,159239,B
10420,A,2.88485e+10,3.00873e+10,191092,28488,32789,0.016862,695224,694519,167,11249,13722,0.0420464,0.0061865,0.00355712,695224,A
10420,B,3.036e+10,4.13469e+10,190285,31996,34994,0.0197874,687453,681450,164,13448,16783,0.308873,0.00436103,0.00485124,687453,B
10500,A,3.67777e+09,3.86787e+09,33238,3794,3691,0.0205164,157177,153101,43,3446,4133,0.050397,-0.000655312,0.00437087,157177,A
10500,B,3.72162e+09,4.92857e+09,31311,3691,3714,0.0313493,151722,148639,42,4093,4393,0.28089,0.000151593,0.00197728,151722,B
10540,A,5.55554e+09,6.25825e+09,29852,5184,5617,0.0819754,117648,122870,21,9371.01,10910,0.119104,0.00368047,0.0130813,117648,A
10540,B,6.27487e+09,1.07374e+10,29910,5617,5521,0.0915716,122870,129794,21,10910,13343,0.537176,-0.000781314,0.0198014,122870,B
10580,A,4.66718e+10,4.89244e+10,227574,59829,68468,0.0447336,864521,871176,214,37194,42859,0.0471375,0.00999282,0.00655276,864521,A
10580,B,4.87321e+10,6.3505e+10,223858,68166,75014,0.0506233,867326,889164,212,42308,52735,0.264781,0.00789553,0.012022,867326,B
10740,A,4.42261e+10,4.60401e+10,225286,84562,80810,0.450201,863549,875819,194,406562,427405,0.0401982,-0.00434486,0.0241364,863549,A
10740,B,4.78032e+10,6.54406e+10,231581,82278,83202,0.466981,894952,905341,196,437529,437688,0.31405,0.00103246,0.000177673,894952,B
10780,A,4.37086e+09,5.07049e+09,37166,3815,4402,0.0219509,154104,153877,37,4462,5179,0.148478,0.00380912,0.00465274,154104,A
10780,B,4.68063e+09,5.90805e+09,33921,4402,4891,0.0266018,153877,150593,37,5179,6514,0.232883,0.00317786,0.00867573,153877,B
10900,A,4.83615e+10,4.82033e+10,223149,66107,75973,0.140731,820407,831209,178,111726,136119,-0.00327668,0.0120257,0.0297328,820407,A
10900,B,4.81922e+10,6.44788e+10,220776,75534,89194,0.165762,826263,857803,176,134267,163469,0.291139,0.0165323,0.0353423,826263,B
11020,A,4.32028e+09,4.7703e+09,37144,1552,1516,0.0105002,125333,122328,33,1292,1442,0.0990885,-0.000287235,0.00119681,125333,A
11020,B,4.67492e+09,5.83532e+09,36170,1516,1588,0.0125927,122328,120464,33,1442,1681,0.221717,0.000588582,0.00195377,122328,B
11100,A,7.67674e+09,8.80558e+09,61368,22281,26152,0.255276,251148,259713,64,64787,73856,0.137191,0.0154132,0.0361103,251148,A
11100,B,9.03493e+09,1.24881e+10,61579,25704,24029,0.29214,251440,259755,63,71697,76849,0.323675,-0.00666163,0.02049,251440,B
11180,A,3.14143e+09,3.68421e+09,18786,5386,7225,0.026012,77941,82168,16,2254,2633,0.159379,0.0235948,0.00486264,77941,A
11180,B,3.69867e+09,4.76469e+09,18862,7225,6537,0.0307304,82168,82571,16,2633,4193,0.253259,-0.00837309,0.0189855,82168,B
11260,A,2.36901e+10,2.6019e+10,87167,29475,34247,0.0635151,368973,382455,76,24689,28901,0.0937719,0.0129332,0.0114155,368973,A
11260,B,2.62584e+10,3.29928e+10,88109,34247,33574,0.0710669,382455,383513,76,28901,29823,0.228304,-0.00175968,0.00241072,382455,B
11460,A,1.70934e+10,2.14423e+10,80193,34214,38226,0.0407873,311818,326536,87,12668,14640,0.226671,0.0128665,0.00632421,311818,A
11460,B,2.31129e+10,3.2381e+10,84899,39922,42171,0.0457374,328506,329404,89,14582,18621,0.337182,0.00684615,0.0122951,328506,B
11500,A,3.27098e+09,3.58743e+09,31024,2822,3059,0.0292762,117710,115098,28,3953,4203,0.0923454,0.00201342,0.00212387,117710,A
11500,B,3.62514e+09,4.64959e+09,31286,3059,2710,0.0342687,115098,116141,28,4203,5150,0.248887,-0.0030322,0.00822777,115098,B
11540,A,1.07129e+10,1.12049e+10,65262,8390,8700,0.035951,227301,234561,51,8381,9858,0.0449072,0.00136383,0.00649801,227301,A
11540,B,1.16928e+10,1.69786e+10,67297,8700,9839,0.0427149,234561,244163,51,9858,12696,0.372983,0.00485588,0.0120992,234561,B
11700,A,2.40773e+10,2.72534e+10,124623,24194,24759,0.0596396,429177,449937,103,27727,30773,0.123906,0.00131647,0.0070973,429177,A
11700,B,2.81599e+10,4.44107e+10,128345,24759,29827,0.0642704,449937,473249,103,30773,41189,0.455581,0.0112638,0.0231499,449937,B
12020,A,6.52571e+09,7.04389e+09,38144,13299,14286,0.08074,178397,189836,42,15013,16538,0.0764109,0.0055326,0.00854835,178397,A
12020,B,7.62006e+09,1.23225e+10,40355,12839,14382,0.0753101,179448,190554,39,14145,17179,0.480642,0.00859859,0.0169074,179448,B
12060,A,2.47218e+11,2.84649e+11,1.24618e+06,702938,775294,0.0999251,5285111,5681917,922,541706,598555,0.140987,0.0136905,0.0107565,5285111,A
12060,B,3.00981e+11,4.81157e+11,1.29214e+06,774424,897963,0.102281,5684288,6075737,923,597571,730894,0.469147,0.0217334,0.0234546,5684288,B
12100,A,1.70881e+10,1.5724e+10,68900,44312,42856,0.16246,269700,264798,67,46892,49281,-0.083194,-0.00539859,0.008858,269700,A
12100,B,1.54209e+10,1.97555e+10,67280,43084,43705,0.185589,264450,270460,67,49654,54062,0.247708,0.00234827,0.0166685,264450,B
12220,A,5.11289e+09,5.95391e+09,34421,7215,8424,0.0299827,139944,153917,26,4931,5775,0.152284,0.00863917,0.00603098,139944,A
12220,B,6.24662e+09,8.72897e+09,35668,8057,10902,0.0388644,151215,167631,25,5603,8990,0.334607,0.0188143,0.0223986,151215,B
12260,A,1.91503e+10,2.08349e+10,140583,22457,27808,0.0397545,558080,580692,116,24809,29672,0.084311,0.00958823,0.00871382,558080,A
12260,B,2.13381e+10,3.03017e+10,142241,27790,26992,0.0461559,579367,605888,115,29669,37332,0.350709,-0.00137737,0.0132265,579367,B
12420,A,8.69202e+10,1.16573e+11,378308,244503,294146,0.304116,1710995,1978631,331,535226,638392,0.29353,0.0290141,0.0602959,1710995,A
12420,B,1.30158e+11,2.15277e+11,426151,294765,352100,0.309063,1984650,2285491,330,639875,730675,0.503176,0.0288892,0.0457512,1984650,B
12540,A,2.44966e+10,3.0112e+10,145900,169763,171101,0.478886,813293,848635,143,409403,452626,0.206391,0.00164516,0.0531457,813293,A
12540,B,3.30993e+10,4.91985e+10,154930,173389,177395,0.510071,858610,888004,143,454981,497344,0.396352,0.00466568,0.049339,858610,B
12580,A,2.09963e+11,2.15336e+11,683871,246047,283016,0.0439887,2672809,2729070,656,125219,151237,0.0252683,0.0138315,0.00973433,2672809,A
12580,B,2.19041e+11,2.78671e+11,685574,283489,311986,0.0529164,2718700,2781739,650,151763,213488,0.240772,0.0104818,0.0227039,2718700,B
12620,A,5.66618e+09,5.90182e+09,41915,4090,4143,0.010645,153649,151748,46,1725,2006,0.0407456,0.000344942,0.00182884,153649,A
12620,B,6.05767e+09,8.32859e+09,42921,4143,4893,0.0131198,151748,153571,46,2006,2967,0.318369,0.0049424,0.00633287,151748,B
12700,A,2.9099e+10,3.099e+10,75410,14609,16607,0.0227601,214294,212781,55,4888,6097,0.0629616,0.00932364,0.00564179,214294,A
12700,B,3.0667e+10,4.45967e+10,74981,16607,21982,0.0273134,212781,229219,55,6097,8122,0.374474,0.0252607,0.00951681,212781,B
12940,A,3.35034e+10,3.72329e+10,204140,26032,30620,0.0339158,788319,811426,145,27138,30896,0.105548,0.00581998,0.0047671,788319,A
12940,B,3.77882e+10,4.9698e+10,203492,30328,41020,0.034905,803607,824008,142,29963,51019,0.273969,0.013305,0.0262019,803607,B
12980,A,3.97298e+09,4.22135e+09,37214,4920,5024,0.0494018,135534,134473,39,6211,6885,0.0606379,0.000767335,0.00497296,135534,A
12980,B,4.24135e+09,5.98528e+09,37243,4610,5549,0.0559981,132397,131859,38,6794,7640,0.344422,0.00709231,0.00638986,132397,B
13020,A,3.48045e+09,3.6706e+09,34446,1478,1530,0.0577072,107312,104786,26,5174,5503,0.0531912,0.000484568,0.00306584,107312,A
13020,B,3.65585e+09,4.94817e+09,34103,1530,1200,0.0621255,104786,103235,26,5503,6023,0.302688,-0.00314928,0.00496249,104786,B
13140,A,1.05083e+10,1.17032e+10,102644,28584,33263,0.13443,391755,397772,103,48866,57223,0.107698,0.0119437,0.0213322,391755,A
13140,B,1.17558e+10,1.70991e+10,102281,33263,34169,0.159586,397772,395852,103,57223,67988,0.374677,0.00227769,0.0270633,397772,B
13220,A,3.29451e+09,3.73952e+09,36173,1614,1369,0.011649,124882,120358,29,1489,1720,0.1267,-0.00196185,0.00184974,124882,A
13220,B,3.8891e+09,4.87114e+09,37118,1369,1126,0.0135893,120358,113653,29,1720,1790,0.22515,-0.00201898,0.000581603,120358,B
13380,A,1.41392e+10,1.63408e+10,49890,23130,21963,0.0779888,201687,214786,33,16463,19818,0.144713,-0.00578619,0.0166346,201687,A
13380,B,1.72131e+10,2.8974e+10,52715,22162,22573,0.0869811,216812,228432,34,19977,23662,0.52073,0.00189565,0.0169964,216812,B
13460,A,1.12649e+10,1.48742e+10,42301,7096,8120,0.0726468,160565,180640,24,12082,14199,0.277935,0.00637748,0.0131846,160565,A
13460,B,1.6829e+10,2.9732e+10,47606,8120,9962,0.074248,180640,203026,24,14199,18140,0.569123,0.0101971,0.021817,180640,B
13740,A,8.76247e+09,1.00878e+10,45535,2762,3461,0.0456315,160991,169086,38,7548,8989,0.140851,0.00434186,0.00895082,160991,A
13740,B,1.07741e+10,1.58138e+10,48209,3461,3205,0.0530346,169086,179057,38,8989,11083,0.383738,-0.00151402,0.0123842,169086,B
13780,A,7.84379e+09,8.27009e+09,69096,12953,14165,0.0361945,249297,242616,64,7754,8829,0.0529243,0.00486167,0.00431213,249297,A
13780,B,7.98484e+09,1.00698e+10,66523,13937,14164,0.037674,238245,239060,62,8386,10837,0.231995,0.000952801,0.0102877,238245,B
13820,A,5.04429e+10,5.3084e+10,306144,46301,44980,0.0422532,1132156,1147054,263,48545,50031,0.0510337,-0.0011668,0.00131254,1132156,A
13820,B,5.36486e+10,7.63502e+10,302309,44149,49601,0.0428255,1134014,1173925,259,49515,66930,0.352875,0.0048077,0.0153569,1134014,B
13900,A,5.775e+09,8.13458e+09,34918,1379,2451,0.0156779,117878,130531,27,1834,3374,0.342586,0.00909415,0.0130644,117878,A
13900,B,9.00903e+09,1.13265e+10,37738,2451,3352,0.0272667,130531,138075,27,3374,4750,0.228922,0.00690257,0.0105416,130531,B
13980,A,6.95401e+09,7.76587e+09,42536,9714,9214,0.0215461,169659,173852,33,3756,4485,0.11042,-0.00294709,0.00429686,169659,A
13980,B,7.94501e+09,1.02806e+10,43108,9128,10060,0.0252267,171852,169274,32,4429,5839,0.257712,0.00542327,0.00820473,171852,B
14010,A,7.51091e+09,7.95602e+09,48298,10274,12231,0.0429627,183046,185354,45,7849,8319,0.0575723,0.0106913,0.00256767,183046,A
14010,B,7.92948e+09,9.56592e+09,47728,12231,12203,0.0485961,185354,181078,45,8319,10645,0.187619,-0.000151062,0.012549,185354,B
14020,A,5.42695e+09,6.02323e+09,35737,8592,10316,0.0256765,142100,147412,33,3561,4311,0.104247,0.0121323,0.00527797,142100,A
14020,B,6.27335e+09,9.33439e+09,36860,10023,9778,0.0278015,143725,140625,32,4162,5434,0.397395,-0.00170464,0.00885025,143725,B
14100,A,3.41404e+09,3.7988e+09,23602,2271,2316,0.0212238,85400,84514,19,1846,1938,0.106789,0.000526932,0.00107729,85400,A
14100,B,3.79026e+09,5.12229e+09,23606,2316,2760,0.0220134,84514,83134,19,1938,2924,0.301165,0.00525357,0.0116667,84514,B
14260,A,2.74703e+10,3.45788e+10,155118,41455,45200,0.133559,623234,687000,94,79566,93342,0.230134,0.00600898,0.0221041,623234,A
14260,B,3.90367e+10,7.91225e+10,172218,45200,52166,0.140561,687000,783996,94,93342,115588,0.706496,0.0101397,0.0323814,687000,B
14460,A,4.23858e+11,4.95769e+11,1.07651e+06,750494,871205,0.0983895,4515764,4721544,964,415587,507185,0.156711,0.026731,0.0202841,4515764,A
14460,B,5.15299e+11,7.38633e+11,1.11352e+06,864935,939818,0.111679,4704871,4818338,960,500424,566905,0.360054,0.0159161,0.0141303,4704871,B
14500,A,2.87132e+10,3.80088e+10,74207,30881,32646,0.13032,287404,307456,65,39254,43210,0.280459,0.00614118,0.0137646,287404,A
14500,B,3.63627e+10,5.59835e+10,73931,31924,30577,0.135429,298849,306332,63,42904,46726,0.431514,-0.00450729,0.012789,298849,B
14540,A,5.11924e+09,5.67657e+09,39627,8654,11078,0.0393799,151821,161671,36,5963,6808,0.10334,0.0159662,0.00556579,151821,A
14540,B,5.85889e+09,8.75511e+09,40190,11078,13073,0.0369589,161671,174259,36,6808,9511,0.401678,0.0123399,0.0167191,161671,B
14740,A,1.92936e+10,2.1663e+10,65834,16037,16504,0.0626749,243187,251711,51,14931,18051,0.115833,0.00192033,0.0128296,243187,A
14740,B,2.2302e+10,3.81218e+10,67694,16504,18437,0.070072,251711,265377,51,18051,23067,0.536112,0.00767944,0.0199277,251711,B
14860,A,9.25901e+10,9.22076e+10,205548,175907,191585,0.186781,836579,854755,187,154673,175490,-0.00413989,0.0187406,0.0248835,836579,A
15180,A,6.70628e+09,7.12824e+09,79188,101170,99251,0.883051,410710,421750,84,362277,377439,0.0610193,-0.0046724,0.0369166,410710,A
15180,B,7.28592e+09,1.06581e+10,81520,98078,94415,0.893584,417574,418153,83,373548,373256,0.380379,-0.0087721,-0.000699266,417574,B
15260,A,4.58821e+09,4.91061e+09,28867,4963,5118,0.0499494,112831,116655,21,5753,6109,0.0679085,0.00137374,0.00315513,112831,A
15260,B,5.23561e+09,7.59529e+09,30967,5118,5534,0.0489073,116655,114345,21,6109,7060,0.372045,0.00356607,0.00815224,116655,B
15380,A,4.06787e+10,4.6636e+10,309270,64877,71681,0.0443642,1116521,1113006,288,46205,53222,0.136667,0.00609393,0.0062847,1116521,A
15380,B,4.78593e+10,7.08231e+10,313518,71935,75512,0.0527489,1115521,1148817,289,53526,66524,0.39192,0.00320657,0.011652,1115521,B
15500,A,5.77923e+09,6.17663e+09,40380,11599,12655,0.110425,152472,160576,36,17223,19905,0.066503,0.00692586,0.0175902,152472,A
15500,B,6.36466e+09,9.39931e+09,41668,12655,15930,0.11531,160576,174286,36,19905,25716,0.389875,0.0203953,0.0361884,160576,B
15540,A,1.49235e+10,1.61055e+10,57361,12920,16219,0.0179264,212640,218042,46,3748,4560,0.0762244,0.0155145,0.00381866,212640,A
15540,B,1.61924e+10,2.20736e+10,57474,16219,15062,0.0217167,218042,226603,46,4560,5901,0.309838,-0.00530632,0.00615019,218042,B
15680,A,8.50863e+09,8.36671e+09,27384,4155,5288,0.0384688,105748,109979,16,4216,5319.99,-0.0168202,0.0107142,0.0104398,105748,A
15680,B,8.30349e+09,1.09126e+10,27279,5025,4809,0.0447013,105681,108817,15,5182.99,6116,0.273242,-0.00204389,0.00882854,105681,B
15940,A,1.42164e+10,1.49285e+10,113656,7492,8084,0.0166301,401857,398768,91,6554,7762,0.0488788,0.00147316,0.00300604,401857,A
15940,B,1.50069e+10,2.06581e+10,112801,8084,7953,0.0200156,398768,398254,91,7762,11185,0.319598,-0.000328512,0.00858394,398768,B
15980,A,2.87502e+10,3.81638e+10,164880,88263,109540,0.148829,597924,674012,153,107694,136765,0.283245,0.0355848,0.0486199,597924,A
15980,B,4.44917e+10,6.69044e+10,188601,115807,137959,0.171799,703297,777656,158,143939,181295,0.407961,0.0314974,0.0531155,703297,B
16020,A,3.19399e+09,3.50752e+09,25268,1948,2376,0.0202077,96710,97137,23,1857,1997,0.0936367,0.0044256,0.00144763,96710,A
16020,B,3.41669e+09,4.64647e+09,24256,2340,1828,0.0194114,95127,95675,22,1938,2445,0.307435,-0.00538228,0.00532971,95127,B
16060,A,3.28562e+09,3.61685e+09,31877,4595,4393,0.0295944,126661,125850,29,3838,4279,0.0960504,-0.00159481,0.00348173,126661,A
16060,B,3.57592e+09,4.65621e+09,31253,4393,4346,0.0338063,125850,119608,29,4279,4653,0.26398,-0.00037346,0.00297182,125850,B
16180,A,2.57037e+09,3.17635e+09,12299,6052,6634,0.208861,54821,54467,13,11992,12931,0.211684,0.0106164,0.0171283,54821,A
16180,B,3.24038e+09,5.60181e+09,12511,6634,7381,0.224028,54467,58364,13,12931,15105,0.5474,0.0137147,0.0399143,54467,B
16220,A,4.15342e+09,4.71813e+09,21685,1774,2088,0.0767882,77343,80610,18,5685,6723,0.127482,0.00405984,0.0134207,77343,A
16220,B,4.83672e+09,6.14758e+09,22023,2088,1901,0.0862592,80610,79735,18,6723,7381,0.239823,-0.00231981,0.00816272,80610,B
16300,A,1.1482e+10,1.23995e+10,77430,6731,9656,0.0242209,260033,268315,57,6417,7845,0.0768759,0.0112486,0.00549162,260033,A
16300,B,1.31791e+10,1.73496e+10,81436,9656,12503,0.0295337,268315,275960,57,7845,10115,0.274934,0.0106107,0.0084602,268315,B
16540,A,7.74662e+09,7.67323e+09,42567,5252,5443,0.0524435,150594,153751,27,6780,8354,-0.00951786,0.00126831,0.010452,150594,A
16540,B,7.58559e+09,1.00763e+10,42159,5443,6131,0.0600029,153751,156626,27,8354,11218,0.283936,0.00447477,0.0186276,153751,B
16580,A,7.66331e+09,8.21073e+09,53131,20046,20520,0.0487545,212968,218250,47,10248,11459,0.0689976,0.00222569,0.00568629,212968,A
16580,B,8.34515e+09,1.06741e+10,53737,19072,22445,0.0512321,211971,211596,46,10989,15219,0.246143,0.0159126,0.0199556,211971,B
16620,A,7.45589e+09,7.81316e+09,68975,2962,3586,0.0111605,226180,217312,64,2041,2084,0.0468047,0.00275886,0.000190116,226180,A
16620,B,7.2656e+09,8.7963e+09,64274,3586,3301,0.0102894,217312,207456,64,2084,2780,0.191181,-0.00131148,0.00320277,217312,B
16700,A,3.51982e+10,4.0913e+10,163498,35020,36510,0.050576,661008,733735,145,35345,39724,0.150452,0.00225413,0.00662471,661008,A
16700,B,4.81207e+10,7.48427e+10,184489,36639,50689,0.054233,738047,797802,146,40275,59782,0.441676,0.0190367,0.0264306,738047,B
16740,A,1.07755e+11,1.22576e+11,560175,201301,235918,0.0896078,2214348,2414133,525,203678,240076,0.128867,0.015633,0.0164373,2214348,A
16740,B,1.35019e+11,2.16652e+11,605067,240890,303100,0.0982034,2451255,2669127,529,243442,320260,0.472876,0.0253788,0.0313383,2451255,B
16820,A,1.54309e+10,1.63309e+10,54965,16356,18796,0.0450461,214414,224223,46,9534,11028,0.0566907,0.0113799,0.00696786,214414,A
16820,B,1.69919e+10,2.29983e+10,56745,19670,19471,0.0495637,227746,239851,47,11540,15238,0.302682,-0.00087378,0.0162374,227746,B
16860,A,2.09059e+10,2.3394e+10,141732,19776,21110,0.0402825,531068,549420,116,19625,24266,0.11245,0.00251192,0.008739,531068,A
16860,B,2.39691e+10,3.73394e+10,143012,20133,25196,0.0442113,540093,558226,114,22461,32511,0.443284,0.00937431,0.0186079,540093,B
16940,A,4.64318e+09,5.61512e+09,25106,2584,3060,0.132372,89989,95392,19,12156,13651,0.190064,0.00528954,0.0166131,89989,A
16940,B,6.09232e+09,8.97413e+09,27326,3060,3360,0.142195,95392,97927,19,13651,15161,0.387317,0.00314492,0.0158293,95392,B
16980,A,5.6811e+11,5.88563e+11,2.24123e+06,1654952,1670349,0.206359,9361328,9408677,2159,1.97391e+06,2.07964e+06,0.0353677,0.00164475,0.0112944,9361328,A
16980,B,5.96893e+11,7.61131e+11,2.22987e+06,1667251,1703180,0.216849,9370779,9373891,2139,2.07033e+06,2.22708e+06,0.243068,0.00383415,0.0167282,9370779,B
17020,A,1.15526e+10,1.32299e+10,51005,16511,17166,0.149796,220542,227075,51,32084,36358,0.135573,0.00296996,0.0193795,220542,A
17020,B,1.342e+10,2.14049e+10,51358,17166,16810,0.163466,227075,209470,51,36358,40829,0.466872,-0.00156776,0.0196895,227075,B
17140,A,9.10985e+10,9.75065e+10,547712,86159,99962,0.0264475,2090736,2134967,481,56054,67108,0.0679776,0.00660198,0.00528712,2090736,A
17140,B,9.96166e+10,1.44804e+11,552882,98686,124626,0.0321757,2111189,2188803,473,66723,95077,0.374055,0.0122869,0.0134304,2111189,B
17300,A,7.84821e+09,8.53631e+09,57550,11065,10442,0.0677918,244337,261322,54,17117,21299,0.0840436,-0.00254976,0.0171157,244337,A
17300,B,8.83879e+09,1.34883e+10,58280,10400,16125,0.075109,260099,294047,53,21062,26776,0.422675,0.0220108,0.0219685,260099,B
17420,A,4.21629e+09,4.59489e+09,30557,4312,6253,0.0483217,116793,121339,24,5238,6552,0.0859911,0.0166191,0.0112507,116793,A
17420,B,4.73859e+09,6.90587e+09,31440,6253,6435,0.0604646,121339,127445,24,6552,9196,0.376632,0.00149993,0.0217902,121339,B
17460,A,8.82858e+10,9.04196e+10,559553,116702,117474,0.0537617,2052420,2042143,622,100261,116538,0.0238822,0.000376141,0.00793064,2052420,A
17460,B,9.04324e+10,1.23753e+11,545661,114921,121299,0.0599012,1979908,2028492,583,112155,134585,0.313687,0.00322136,0.0113288,1979908,B
17660,A,8.11714e+09,9.8902e+09,39323,3215,3531,0.0373731,140785,153605,25,5572,6918,0.197567,0.00224456,0.00956067,140785,A
17660,B,1.06822e+10,2.09636e+10,42635,3531,4295,0.0447072,153605,177736,25,6918,9663,0.67421,0.0049738,0.0178705,153605,B
17780,A,5.95779e+09,7.1275e+09,41156,25348,30255,0.216509,215783,238603,48,50677,59038,0.179262,0.0227404,0.0387473,215783,A
17780,B,8.24941e+09,1.26224e+10,46306,29704,28830,0.238717,231871,245900,47,57823,65384,0.425331,-0.00376934,0.0326086,231871,B
17820,A,3.61223e+10,4.20825e+10,151642,42252,44875,0.146697,603554,653233,125,89350,107077,0.152722,0.00434592,0.0293711,603554,A
17820,B,4.65654e+10,7.5695e+10,166681,46636,48467,0.164699,671298,719847,126,110834,129374,0.485853,0.00272755,0.0276181,671298,B
17860,A,6.2907e+09,7.24916e+09,37448,9466,10685,0.0325524,155736,166158,27,4672,5684,0.141813,0.00782735,0.00649819,155736,A
17860,B,7.49552e+09,1.03043e+10,38648,10685,11017,0.0367016,166158,172838,27,5684,7619.99,0.31826,0.0019981,0.0116515,166158,B
17900,A,3.03273e+10,3.20514e+10,199358,36490,39476,0.0480804,751216,790004,183,37513,41477,0.0552934,0.00397489,0.00527677,751216,A
17900,B,3.39561e+10,4.67029e+10,207402,39363,45349,0.0499711,789568,818138,181,41267,53758,0.318737,0.00758136,0.01582,789568,B
17980,A,9.38063e+09,9.50737e+09,63581,12706,12469,0.0543759,274353,283678,69,14838,17668,0.0134209,-0.000863851,0.0103152,274353,A
17980,B,9.54285e+09,1.22419e+10,62023,12364,12751,0.0614308,280861,291155,67,17503,20430,0.24907,0.00137791,0.0104215,280861,B
18020,A,3.08753e+09,3.35844e+09,21297,5934,8520,0.0574778,77930,81893,15,4841,5423,0.0841041,0.0331836,0.0074683,77930,A
18020,B,3.55217e+09,5.17001e+09,22587,8520,8694,0.0596151,81893,82881,15,5423,7445,0.375316,0.00212472,0.0246907,81893,B
18140,A,8.0229e+10,8.87333e+10,458748,124689,154624,0.0361637,1868154,1989332,415,65485,80140,0.10075,0.0160238,0.00784464,1868154,A
18140,B,9.38951e+10,1.43398e+11,478190,154227,195314,0.0418917,1986481,2087827,411,79713,110654,0.423446,0.0206833,0.0155758,1986481,B
18580,A,1.1191e+10,1.31004e+10,94816,30520,36182,0.590532,426986,445214,98,249976,270707,0.157531,0.0132604,0.0485519,426986,A
18580,B,1.37037e+10,2.00185e+10,97337,36182,34134,0.616849,445214,440823,98,270707,262678,0.37899,-0.00460004,-0.018034,445214,B
18700,A,5.32438e+09,5.98435e+09,19346,7587,9353,0.0665778,85989,89780,18,5688,6545.01,0.116852,0.0205375,0.00996644,85989,A
18700,B,6.17677e+09,9.60828e+09,19922,9353,9491,0.07492,89780,96359,18,6545.01,8751,0.44183,0.00153709,0.0245711,89780,B
18880,A,1.25346e+10,1.45123e+10,65020,14870,17987,0.0734785,240678,264912,51,16847,21668,0.146507,0.0129509,0.0200309,240678,A
18880,B,1.55518e+10,2.5264e+10,68317,17987,24002,0.0873611,264912,291152,51,21668,28967,0.485207,0.0227057,0.0275526,264912,B
19060,A,3.31002e+09,3.35532e+09,26868,1606,1665,0.0125896,102409,99255,30,1342,1504,0.0135905,0.000576121,0.00158189,102409,A
19060,B,3.34295e+09,4.22209e+09,26403,1665,1600,0.0144519,96401,94684,29,1459,1576,0.233478,-0.000674267,0.00121368,96401,B
19100,A,2.32146e+11,2.92773e+11,1.36446e+06,1055584,1227538,0.281462,6165249,6796030,1215,1.7195e+06,1.97721e+06,0.232032,0.0278908,0.0418009,6165249,A
19100,B,3.36036e+11,5.43527e+11,1.46873e+06,1238073,1399560,0.293333,6905370,7552122,1225,1.96247e+06,2.20334e+06,0.480861,0.0233857,0.034881,6905370,B
19140,A,3.7438e+09,3.97101e+09,32324,21445,22298,0.2526,142060,143406,26,38352,41701,0.0589191,0.00600451,0.0235746,142060,A
19140,B,3.98375e+09,6.35761e+09,32484,22298,21689,0.276109,143406,143400,26,41701,43990,0.467427,-0.00424668,0.0159617,143406,B
19180,A,1.72308e+09,1.81164e+09,22285,1718,1692,0.0426461,81147,78407,24,3572,3877,0.0501201,-0.000320406,0.00375859,81147,A
19180,B,1.77539e+09,2.0747e+09,21563,1692,1540,0.0464437,78407,73179,24,3877,3968,0.155797,-0.0019386,0.0011606,78407,B
19300,A,9.3299e+09,1.04323e+10,53225,6806,7170,0.0389856,187114,208107,31,8322,9353,0.111687,0.00194534,0.00551002,187114,A
19300,B,1.14796e+10,1.78191e+10,57881,7170,9136,0.0420862,208107,239945,31,9353,13393,0.439701,0.00944706,0.0194131,208107,B
19340,A,1.47598e+10,1.57007e+10,109912,18084,19969,0.0877325,381142,382720,104,29942,32966,0.0617963,0.00494566,0.00793407,381142,A
19340,B,1.57639e+10,2.01873e+10,108682,19969,20489,0.0943975,382720,381864,104,32966,36323,0.247333,0.0013587,0.00877143,382720,B
19380,A,2.74305e+10,2.84072e+10,205686,28225,34795,0.0215262,777829,778662,200,16959,20243,0.0349879,0.00844659,0.00422201,777829,A
19380,B,2.8324e+10,4.05105e+10,202471,34639,36795,0.0258792,773410,790123,198,19960,28449,0.357852,0.00278765,0.0109761,773410,B
19460,A,5.20815e+09,5.5495e+09,43764,6517,5371,0.0626002,153682,152293,36,9784.01,10398,0.0634823,-0.00745696,0.00399523,153682,A
19460,B,5.52225e+09,7.86373e+09,43061,5371,7262,0.0722876,152293,156924,36,10398,13579,0.353476,0.0124169,0.0208874,152293,B
19500,A,3.09588e+09,3.15321e+09,31252,2320,2180,0.0201735,110262,106512,34,2149,2366,0.0183473,-0.0012697,0.00196804,110262,A
19500,B,3.06828e+09,3.86012e+09,30576,2174,2822,0.0211022,104343,100986,33,2252,2774,0.229581,0.00621029,0.00500272,104343,B
19660,A,2.63615e+10,2.99209e+10,167979,46170,52065,0.0996931,585666,627737,132,65349,80609,0.126653,0.0100655,0.0260558,585666,A
19660,B,3.27197e+10,5.29485e+10,180126,53009,63837,0.114283,634773,689939,133,81410,102672,0.481343,0.0170581,0.0334955,634773,B
19740,A,1.62233e+11,2.18372e+11,591225,290420,324369,0.219019,2388210,2608417,562,554347,612959,0.297165,0.0142152,0.0245422,2388210,A
