cbsa,period,num0,num1,wsum,fb0,fb1,h0,pop0,pop1,hc0,hn0,hn1,dlog,imm_pc,hisp_pc,_w,period_fe
19780,A,5.13075e+07,5.71921e+07,64924,42349,49841,0.0770353,570968,622904,127,39311,45957,0.108578,0.0131216,0.0116399,570968,A
19780,B,6.69605e+07,8.18592e+07,74017,50035,60996,0.08666,618055,669314,126,45719,58880,0.200897,0.0177347,0.0212943,618055,B
19820,A,3.99978e+08,4.42371e+08,475054,332645,371882,0.0421374,3797899,3810451,1132,159044,176592,0.100739,0.0103312,0.00462045,3797899,A
19820,B,4.70402e+08,5.94439e+08,501988,366974,394436,0.0467264,3673046,3763494,1077,170721,204781,0.23403,0.00747663,0.00927296,3673046,B
20020,A,1.1598e+07,1.29114e+07,18498,3425,2958,0.0305574,146425,147967,34,4477,4912,0.107281,-0.00318935,0.0029708,146425,A
20020,B,1.24402e+07,1.52998e+07,17718,2958,3922,0.0331411,147967,151804,34,4912,6407,0.206906,0.00651497,0.0101036,147967,B
20100,A,1.529e+07,1.71533e+07,16190,8778,9905,0.0647932,165030,174822,32,10062,12180,0.114988,0.00682906,0.012834,165030,A
20100,B,2.13966e+07,2.59801e+07,19991,9905,13303,0.0717522,174822,185043,32,12180,14649,0.194099,0.0194369,0.0141229,174822,B
20220,A,6.87634e+06,7.83507e+06,10103,1841,2647,0.0210522,94411,96802,26,1898,2315,0.130523,0.00853714,0.00441684,94411,A
20220,B,8.23648e+06,1.01615e+07,10495,2602,3211,0.0256257,94769,96691,25,2275,3045,0.210031,0.00642615,0.00812501,94769,B
20260,A,2.25732e+07,2.49371e+07,33384,5145,6033,0.0130062,272406,271336,82,3606,4566,0.0995928,0.00325984,0.00352415,272406,A
20260,B,2.48819e+07,3.19208e+07,33158,5930,5288,0.017657,263212,265097,80,4534,5065,0.249118,-0.0024391,0.00201739,263212,B
20500,A,6.73281e+07,7.98701e+07,79364,62073,67262,0.113736,502125,544493,102,57353,62609,0.170824,0.0103341,0.0104675,502125,A
20500,B,8.63101e+07,1.1444e+08,85596,65757,74455,0.119852,519089,548909,97,61054,76027,0.282104,0.0167563,0.0288447,519089,B
20700,A,1.18145e+07,1.25327e+07,11710,16881,16788,0.132106,163051,161787,32,22797,25589,0.059018,-0.000570374,0.0171235,163051,A
20700,B,1.35096e+07,1.71231e+07,12554,17082,17355,0.147337,166071,166122,32,25775,29657,0.237026,0.00164388,0.0233755,166071,B
20740,A,1.45407e+07,1.69458e+07,21253,3576,4691,0.0172366,162464,166626,31,2801,3542,0.153068,0.00686306,0.00456103,162464,A
20740,B,1.76638e+07,2.16551e+07,21955,4691,4435,0.0197982,166626,172886,31,3542,4496,0.203727,-0.00153637,0.0057254,166626,B
20940,A,1.62197e+07,1.74083e+07,20886,55612,55280,0.779817,170119,175250,29,139370,148194,0.0707227,-0.00195158,0.0518697,170119,A
20940,B,1.54957e+07,1.88576e+07,18218,55280,54694,0.803392,175250,175318,29,148194,151160,0.196354,-0.00334379,0.0169245,175250,B
21060,A,1.37161e+07,1.55526e+07,18762,5415,5007,0.0492434,148665,149771,32,6856,7594,0.125653,-0.00274443,0.00496419,148665,A
21060,B,1.65973e+07,1.89834e+07,20059,5007,4896,0.0580627,149771,155725,32,7594,8594,0.134324,-0.000741131,0.00667687,149771,B
21140,A,1.39389e+07,1.5212e+07,19947,16823,15816,0.145961,198662,203604,36,28544,31761,0.0874014,-0.00506891,0.0161934,198662,A
21140,B,1.72181e+07,2.2596e+07,22545,15816,19520,0.161155,203604,206868,36,31761,40368,0.271811,0.0181922,0.0422731,203604,B
21300,A,8.26274e+06,9.33743e+06,11597,2269,2461,0.0235177,86557,83935,21,2063,2357,0.122274,0.00221819,0.00339659,86557,A
21300,B,8.84564e+06,1.08968e+07,11024,2461,2871,0.0318031,83935,81499,21,2357,2855,0.208545,0.00488473,0.00593317,83935,B
21340,A,7.13278e+07,7.88068e+07,97258,210129,207580,0.817271,809025,834492,158,659486,686902,0.0997132,-0.00315071,0.0338876,809025,A
21340,B,8.39741e+07,1.07271e+08,101588,205655,198670,0.829083,827011,859486,155,680191,710071,0.244852,-0.00844608,0.0361301,827011,B
21500,A,2.37183e+07,2.65328e+07,35696,11130,13119,0.0412463,278342,273544,70,9641,11181,0.112137,0.00714589,0.00553277,278342,A
21500,B,2.78137e+07,3.30548e+07,37446,13013,11706,0.0491186,268943,262894,69,11042,12361,0.172639,-0.00485977,0.00490437,268943,B
21660,A,4.9093e+07,5.60338e+07,58588,20216,22090,0.0725903,353382,368882,86,26959,31986,0.132239,0.00530304,0.0142253,353382,A
21660,B,5.9889e+07,7.97418e+07,62345,22090,20503,0.0820362,368882,382628,86,31986,39044,0.286301,-0.00430219,0.0191335,368882,B
21780,A,2.61395e+07,2.84366e+07,37915,6693,8169,0.0214534,303587,306080,73,6124,7217,0.0842312,0.00486187,0.00360029,303587,A
21780,B,3.0552e+07,3.80658e+07,40385,7259,8522,0.024453,297037,297136,73,6888,9101,0.219883,0.004252,0.00745024,297037,B
21820,A,1.40902e+07,1.53018e+07,12615,5318,4591,0.0625587,90527,89989,18,5179,6175,0.0824902,-0.00803075,0.0110022,90527,A
21820,B,2.05371e+07,2.1806e+07,15078,5086,4840,0.0777105,98451,94277,18,7926,7703,0.059949,-0.0024987,-0.00226515,98451,B
22020,A,2.43171e+07,2.89473e+07,36524,9874,14701,0.0282725,199987,224073,43,5454,7043,0.174299,0.0241366,0.00794551,199987,A
22020,B,3.46502e+07,4.00707e+07,42498,15211,17469,0.0332542,237003,254914,46,7301,9762,0.145341,0.00952731,0.0103838,237003,B
22140,A,7.63661e+06,7.9221e+06,10185,4584,3824,0.198662,121202,119982,30,23526,23934,0.0367029,-0.00627052,0.00336629,121202,A
22140,B,9.48587e+06,1.10181e+07,11753,3968,3645,0.211971,122905,117219,30,24834,23335,0.149735,-0.00262805,-0.0121964,122905,B
22180,A,5.04996e+07,5.4831e+07,59240,20231,23683,0.102726,362208,375007,71,36900,43371,0.0822901,0.00953044,0.0178655,362208,A
22180,B,5.95589e+07,7.37318e+07,64854,23472,24904,0.112668,371470,376457,69,42815,47659,0.213468,0.00385495,0.0130401,371470,B
22220,A,4.63265e+07,5.0768e+07,64240,50964,56426,0.147659,464228,514694,86,71276,83866,0.0915513,0.0117658,0.0271203,464228,A
22220,B,6.08876e+07,8.05189e+07,75572,56709,68593,0.157661,524190,584377,88,84167,103490,0.279462,0.0226712,0.0368626,524190,B
22380,A,1.82417e+07,2.04376e+07,18550,7124,6775,0.127881,130755,135779,27,18293,19558,0.113668,-0.00266911,0.00967462,130755,A
22380,B,2.03538e+07,2.59965e+07,18480,6775,6656,0.132484,135779,140872,27,19558,21928,0.244698,-0.000876424,0.0174548,135779,B
22420,A,3.45235e+07,3.65854e+07,48675,9267,10148,0.0318915,395503,383964,118,12357,13058,0.0580078,0.00222754,0.00177243,395503,A
22420,B,3.80468e+07,4.76697e+07,50489,10032,10162,0.0363945,378699,371948,116,13203,15522,0.225478,0.000343281,0.00612359,378699,B
22500,A,1.63522e+07,1.82746e+07,25624,4804,5126,0.0213761,205739,205814,48,4365,4860,0.11115,0.00156509,0.00240596,205739,A
22500,B,1.85442e+07,2.33774e+07,26044,5126,4427,0.0221744,205814,199675,48,4860,5877,0.231615,-0.00339627,0.00494136,205814,B
22520,A,1.06508e+07,1.18811e+07,17792,3000,2810,0.0212859,147122,147080,36,3336,3761,0.109309,-0.00129145,0.00288876,147122,A
22520,B,1.20482e+07,1.4418e+07,18088,2810,3161,0.0276097,147080,152685,36,3761,5053,0.179568,0.00238646,0.00878434,147080,B
22540,A,8.21576e+06,8.90979e+06,12085,3365,3481,0.045185,101666,102315,20,4536,5125,0.081096,0.00114099,0.00579348,101666,A
22540,B,8.8179e+06,1.08555e+07,11898,3481,3573,0.0525495,102315,104053,20,5125,6892,0.207885,0.000899184,0.0172702,102315,B
22660,A,4.10936e+07,5.09033e+07,41592,16479,18465,0.11511,299540,331660,69,32410,37854,0.214076,0.00663017,0.0181745,299540,A
22660,B,5.74986e+07,7.68003e+07,46994,18425,19213,0.120649,328884,354292,68,37730,45500,0.289448,0.00239598,0.0236254,328884,B
22900,A,2.00971e+07,2.24681e+07,33568,16885,16256,0.0933607,280228,281201,58,24743,27707,0.11152,-0.0022446,0.0105771,280228,A
22900,B,2.39576e+07,2.9337e+07,35621,16256,16354,0.105059,281201,277644,58,27707,30680,0.202563,0.000348505,0.0105725,281201,B
23060,A,3.08449e+07,3.40336e+07,46214,22226,24169,0.0689998,402248,414906,105,24686,28439,0.0983767,0.00483035,0.00933007,402248,A
23060,B,3.68466e+07,4.81043e+07,49770,23768,30303,0.0755748,414955,432499,104,28060,35485,0.266607,0.0157487,0.0178935,414955,B
23420,A,1.19075e+08,1.29678e+08,132571,201434,204717,0.499848,913387,946556,191,472236,508300,0.0853078,0.00359431,0.0394838,913387,A
23420,B,1.41837e+08,1.90785e+08,142470,206116,197837,0.523204,958767,996546,192,510009,544465,0.296467,-0.00863505,0.0359379,958767,B
23460,A,6.82624e+06,7.34176e+06,11094,2326,2977,0.0370698,104260,102939,30,3604,3880,0.072805,0.00624401,0.0026472,104260,A
23460,B,7.10779e+06,8.62756e+06,10556,2643,2587,0.0377633,98717,99104,27,3055,4698,0.193771,-0.000567278,0.0166436,98717,B
23540,A,4.07944e+07,4.41688e+07,45232,27077,27154,0.0823337,262334,275860,59,21974,25773,0.0794743,0.000293519,0.0144815,262334,A
23540,B,4.25232e+07,5.68306e+07,43478,25586,31823,0.0889907,264690,288544,56,24017,33885,0.290024,0.0235634,0.0372813,264690,B
23580,A,1.66066e+07,1.82702e+07,19280,28119,32464,0.25756,180031,193429,35,48387,54991,0.0954678,0.0241347,0.0366825,180031,A
23580,B,1.87141e+07,2.50597e+07,19645,32464,34532,0.268335,193429,205744,35,54991,59458,0.291985,0.0106913,0.0230939,193429,B
23900,A,7.30017e+06,8.27923e+06,8883,4130,4106,0.054076,101496,102023,23,6301,7045,0.125852,-0.000236463,0.0073303,101496,A
23900,B,8.27784e+06,9.74929e+06,8928,4106,3559,0.0659389,102023,105183,23,7045,7919,0.163612,-0.00536154,0.00856669,102023,B
24020,A,1.2072e+07,1.27344e+07,14529,3353,3626,0.0201068,124009,121977,35,2720,3089,0.0534136,0.00220145,0.00297563,124009,A
24020,B,1.26034e+07,1.50649e+07,14498,3626,4021,0.0246522,121977,121401,35,3089,3321,0.178399,0.00323832,0.00190197,121977,B
24140,A,1.29407e+07,1.37762e+07,18609,8555,9607,0.0947342,123382,124002,26,12537,14320,0.0625674,0.00852637,0.0144511,123382,A
24140,B,1.38222e+07,1.73885e+07,18527,9607,8127,0.0976895,124002,117606,26,14320,15495,0.229528,-0.0119353,0.00947564,124002,B
24220,A,1.11102e+07,1.32307e+07,16627,3505,4681,0.0450596,91245,94043,26,3825,4759,0.174672,0.0128884,0.0102362,91245,A
24220,B,1.50702e+07,1.77455e+07,18534,4663,4964,0.0507684,96609,100589,26,4735,5825,0.16341,0.00311565,0.0112826,96609,B
24260,A,6.46572e+06,7.10156e+06,9901,8158,8853,0.143565,82631,84729,22,15000,17499,0.0937989,0.00841089,0.0302429,82631,A
24260,B,7.88119e+06,9.61215e+06,10874,8853,10413,0.173857,84729,86057,22,17499,20558,0.19855,0.0184116,0.0361034,84729,B
24300,A,1.46396e+07,1.56879e+07,16608,5986,5887,0.133155,147432,149998,29,19859,21629,0.0691586,-0.000671496,0.0120055,147432,A
24300,B,1.90771e+07,2.41905e+07,20003,5887,6462,0.140112,149998,157316,29,21629,23957,0.237473,0.00383338,0.0155201,149998,B
24340,A,7.38801e+07,8.43739e+07,97097,59243,68488,0.0947906,928765,977760,191,83952,95433,0.132814,0.00995408,0.0123616,928765,A
24340,B,9.00727e+07,1.2079e+08,103540,67489,70023,0.101552,954172,985745,185,94515,104565,0.293433,0.00265571,0.0105327,954172,B
24420,A,9.30757e+06,9.89777e+06,11613,2301,3547,0.06108,82783,85481,16,5402,6246,0.0614818,0.0150514,0.0101954,82783,A
24420,B,1.02264e+07,1.36775e+07,11957,3547,3287,0.0710929,85481,88069,16,6246,7434,0.29078,-0.00304161,0.0138978,85481,B
24500,A,7.42511e+06,8.31782e+06,11500,1875,1738,0.036266,81621,81746,22,2922,3569,0.113532,-0.00167849,0.00792689,81621,A
24500,B,8.9899e+06,1.09712e+07,12330,1738,1644,0.0476488,81746,84601,22,3569,4283,0.199168,-0.0011499,0.00873433,81746,B
24540,A,2.22809e+07,2.68506e+07,26017,20475,24305,0.297199,235281,263011,61,70596,81956,0.186557,0.0162784,0.0482826,235281,A
24540,B,2.85605e+07,3.87712e+07,27325,24583,29190,0.310644,268732,303051,62,82261,97777,0.305654,0.0171435,0.0577379,268732,B
24580,A,2.59446e+07,2.81333e+07,37536,13484,16125,0.072613,302444,310947,66,19573,22943,0.0809882,0.0087322,0.0111425,302444,A
24580,B,3.06188e+07,3.84534e+07,40618,16125,15838,0.0794293,310947,322054,66,22943,28425,0.227833,-0.000922987,0.0176301,310947,B
24660,A,7.13552e+07,7.94362e+07,100267,58383,63162,0.0813433,690500,717052,156,55307,60699,0.107283,0.00692107,0.00780887,690500,A
24660,B,8.8818e+07,1.14356e+08,109837,64818,71661,0.0855512,729032,748649,159,61296,77082,0.252728,0.00938642,0.0216533,729032,B
24780,A,2.18337e+07,2.35301e+07,30076,8226,8267,0.0562576,170485,177372,32,9495,10903,0.0748254,0.00024049,0.00825879,170485,A
24780,B,2.59624e+07,3.27097e+07,32937,8267,9718,0.057607,177372,172279,32,10903,13263,0.231026,0.00818055,0.0133054,177372,B
24860,A,7.15018e+07,8.13564e+07,97868,46700,51346,0.0615791,818805,864887,192,49449,58571,0.129116,0.00567412,0.0111407,818805,A
24860,B,9.03787e+07,1.19152e+08,108507,51039,61434,0.0706738,857188,914449,189,58667,79628,0.276393,0.0121269,0.0244532,857188,B
25060,A,4.02232e+07,4.12328e+07,47059,15050,15565,0.056022,373847,390050,77,18416,21527,0.0247909,0.00137757,0.00832161,373847,A
25060,B,4.79773e+07,5.90767e+07,54550,15369,15332,0.0585278,380295,386574,75,21426,26175,0.208109,-9.72929e-05,0.0124876,380295,B
25180,A,2.53725e+07,2.79526e+07,29664,10534,11036,0.0356303,248879,256826,45,9120,11456,0.096842,0.00201704,0.00938609,248879,A
25180,B,2.88107e+07,3.45304e+07,30434,10998,15381,0.0476463,255860,275149,44,11421,18513,0.181095,0.0171305,0.0277183,255860,B
25220,A,1.02146e+07,1.12325e+07,13957,2426,2819,0.0345046,122665,130504,20,4406,5483,0.0949919,0.00320385,0.00878001,122665,A
25220,B,1.20522e+07,1.45404e+07,15080,2819,3375,0.0391916,130504,135218,20,5483,7511,0.187685,0.00426041,0.0155397,130504,B
25260,A,1.77527e+07,1.9541e+07,19658,27914,25330,0.527783,136682,137598,25,71299,74535,0.095977,-0.0189052,0.0236755,136682,A
25260,B,2.06562e+07,2.62068e+07,20621,25330,27936,0.544687,137598,142007,25,74535,82249,0.238003,0.0189392,0.0560619,137598,B
25420,A,5.9009e+07,6.60437e+07,69934,29079,36498,0.052769,543935,558773,121,26611,33693,0.112627,0.0136395,0.01302,543935,A
25420,B,6.91444e+07,8.50594e+07,72852,36269,45234,0.0627313,553682,584849,119,32567,44328,0.207154,0.0161916,0.0212414,553682,B
25500,A,1.48574e+07,1.50782e+07,16833,10813,13560,0.0926302,122586,128110,29,12425,15441,0.0147553,0.0224088,0.0246032,122586,A
25500,B,1.64193e+07,2.08303e+07,18475,13560,13840,0.114254,128110,131462,29,15441,19071,0.237952,0.00218562,0.028335,128110,B
25540,A,1.46744e+08,1.61327e+08,148014,144488,149199,0.156767,1104445,1100158,260,150683,168540,0.0947448,0.00426549,0.0161683,1104445,A
25620,A,1.47046e+07,1.64739e+07,20200,3402,3787,0.0338303,144928,148768,28,3868,4028,0.11362,0.00265649,0.001104,144928,A
25620,B,1.63853e+07,2.0095e+07,20302,3787,3921,0.0311284,148768,154567,28,4028,5830,0.204085,0.000900731,0.0121128,148768,B
25860,A,2.41243e+07,2.58e+07,38202,18620,18693,0.0649343,356271,356687,71,23228,25843,0.0671521,0.0002049,0.00733991,356271,A
25860,B,2.72753e+07,3.36249e+07,40177,18657,18763,0.074493,352002,351954,70,25822,30960,0.209286,0.000301135,0.0145966,352002,B
25940,A,2.08657e+07,2.40792e+07,20668,18973,17240,0.108056,187027,206385,41,22492,23494,0.143241,-0.00926604,0.00535755,187027,A
25940,B,2.51011e+07,3.24125e+07,21873,16391,16466,0.108115,191590,204437,36,22803,26872,0.255635,0.000391461,0.0212381,191590,B
25980,A,1.16392e+07,1.31796e+07,13105,4960,4642,0.100374,80184,80264,16,8740,9888,0.124289,-0.00396588,0.0143171,80184,A
25980,B,1.46908e+07,1.75001e+07,14603,4642,4867,0.117883,80264,84338,16,9888,10530,0.174982,0.00280325,0.00799855,80264,B
26140,A,8.49269e+06,8.88091e+06,10511,6800,8104,0.0459746,140214,143087,27,6710,7873,0.0446979,0.00930007,0.00829446,140214,A
26140,B,9.1869e+06,1.19673e+07,11099,7818,8669,0.0519273,135960,150894,25,7404,10085,0.264396,0.00625919,0.019719,135960,B
26300,A,8.71893e+06,9.3287e+06,12521,3523,3425,0.0526996,96547,98296,20,4791,5434,0.0675991,-0.00101505,0.00665995,96547,A
26300,B,9.62758e+06,1.16562e+07,12939,3425,4120,0.0628267,98296,100062,20,5434,7179,0.191207,0.00707048,0.0177525,98296,B
26380,A,1.29287e+07,1.418e+07,17090,6016,6389,0.0395074,196095,199634,41,7987,9621,0.0923812,0.00190214,0.00833271,196095,A
26380,B,1.54586e+07,1.85866e+07,18747,6203,5575,0.0489103,188217,186752,39,9315,12458,0.184277,-0.00333657,0.0166988,188217,B
26420,A,7.23055e+08,8.41363e+08,775366,1293742,1508869,0.377274,5743809,6408701,996,2.10325e+06,2.43294e+06,0.151539,0.0374537,0.0573992,5743809,A
26420,B,9.98282e+08,1.25826e+09,903722,1540041,1684911,0.395686,6516962,6976492,1007,2.45005e+06,2.67843e+06,0.231449,0.0222297,0.0350449,6516962,B
26580,A,2.48555e+07,2.79471e+07,40117,4078,3767,0.00990633,364749,358234,93,3475,4221,0.117231,-0.000852641,0.00204524,364749,A
26580,B,2.7919e+07,3.4815e+07,39958,3767,3853,0.0135279,347532,341133,91,4139,4573,0.22074,0.000247459,0.0012488,347532,B
26620,A,3.58683e+07,3.82944e+07,47947,21530,22500,0.0533492,414321,441337,86,20019,22632,0.0654508,0.00234118,0.00630668,414321,A
26620,B,4.38722e+07,5.94373e+07,53513,22572,26576,0.0574935,434496,491286,86,22317,33398,0.303641,0.00921527,0.0255031,434496,B
26820,A,7.83592e+06,9.04585e+06,11263,7061,7400,0.113313,134755,142968,26,15282,17494,0.143588,0.00251568,0.016415,134755,A
26820,B,1.11618e+07,1.46784e+07,13633,7400,6084,0.1219,142968,161944,26,17494,21683,0.273881,-0.00920486,0.0293001,142968,B
26900,A,1.95251e+08,2.17937e+08,242866,114371,132735,0.0665082,1831850,1917637,383,113725,129671,0.109917,0.0100248,0.00870486,1831850,A
26900,B,2.41338e+08,3.09166e+08,265479,134860,174442,0.0737508,1946580,2068467,383,129931,178656,0.247681,0.0203341,0.0250311,1946580,B
26980,A,1.96683e+07,2.32737e+07,23955,13005,17788,0.0520514,155868,169144,29,7808,9520,0.168317,0.0306862,0.0109836,155868,A
26980,B,2.52658e+07,2.83884e+07,25993,17788,16699,0.0571985,169144,177420,29,9520,11980,0.116528,-0.0064383,0.0145438,169144,B
27060,A,1.58592e+07,1.86508e+07,16739,12409,12930,0.0482043,96560,97097,21,4099,4678,0.162144,0.00539561,0.00599622,96560,A
27060,B,1.94957e+07,2.50008e+07,17569,13307,13045,0.0531731,99904,99613,22,4923,6252,0.248714,-0.00262252,0.0133028,99904,B
27100,A,1.16049e+07,1.20771e+07,16148,2647,2738,0.0330133,156357,153861,37,4707,5270,0.03988,0.000582001,0.00360073,156357,A
27100,B,1.21206e+07,1.58446e+07,16227,2676,3353,0.040593,147798,147525,35,5119,5778,0.267926,0.00458058,0.00445881,147798,B
27140,A,5.21483e+07,5.85621e+07,67250,13836,13503,0.0229013,542832,547918,120,12704,13408,0.115996,-0.000613449,0.0012969,542832,A
27140,B,5.76537e+07,6.94109e+07,66091,13054,13366,0.0239603,526733,517628,113,12989,15946,0.185589,0.00059233,0.00561385,526733,B
27180,A,1.09252e+07,1.23124e+07,15399,4067,3798,0.0366307,128227,127783,34,5055,5395,0.11954,-0.00209784,0.00265153,128227,A
27180,B,1.40752e+07,1.77661e+07,17226,3813,4509,0.0361543,129331,130234,35,5395,7025.99,0.232876,0.00538154,0.012611,129331,B
27260,A,1.59662e+08,1.77336e+08,165644,107223,130433,0.0678067,1321326,1429083,244,95753,123250,0.104986,0.0175657,0.0208102,1321326,A
27260,B,2.14987e+08,2.86209e+08,199012,133899,163471,0.0806625,1456037,1620241,249,125053,172860,0.286144,0.0203099,0.0328336,1456037,B
27340,A,2.57374e+07,2.69062e+07,27132,7144,7179,0.103145,170781,181442,29,18039,21589,0.0444099,0.000204941,0.0207868,170781,A
27340,B,3.04789e+07,3.56823e+07,30255,7179,7527,0.112546,181442,194357,29,21589,24523,0.157618,0.00191797,0.0161704,181442,B
27500,A,1.36852e+07,1.46851e+07,18296,7051,7347,0.083961,160345,161769,38,12349,13782,0.0705187,0.00184602,0.00893695,160345,A
27500,B,1.65947e+07,2.10496e+07,20681,7347,7883,0.0880786,161769,163944,38,13782,16163,0.237803,0.00331337,0.0147185,161769,B
27620,A,9.40668e+06,1.01606e+07,15854,3441,3365,0.0222418,147650,148962,30,3400,3907,0.0770961,-0.000514731,0.0034338,147650,A
27620,B,1.03066e+07,1.25772e+07,15978,3365,3098,0.0248703,148962,148058,30,3907,4777,0.199108,-0.0017924,0.00584042,148962,B
27740,A,1.62175e+07,1.80615e+07,26097,5040,6013,0.0267177,196418,197775,42,5266,5992,0.107694,0.00495372,0.0036962,196418,A
27740,B,1.94825e+07,2.47896e+07,28029,6045,6079,0.0295807,199284,207033,43,6007,8789,0.240906,0.000170611,0.01396,199284,B
27780,A,8.27669e+06,9.3228e+06,15194,1696,1706,0.0149806,142448,134550,42,2130,2125,0.119019,7.02011e-05,-3.51061e-05,142448,A
27780,B,9.01208e+06,1.07405e+07,14780,1706,1330,0.0154575,134550,132355,42,2125,2646,0.175458,-0.0027945,0.00387216,134550,B
27860,A,1.23955e+07,1.39701e+07,19293,3921,4554,0.040869,122801,129755,24,5026,5960,0.119588,0.00515468,0.00760581,122801,A
27860,B,1.51376e+07,1.85903e+07,20802,4554,4316,0.0489827,129755,134837,24,5960,7739,0.205459,-0.00183423,0.0137104,129755,B
27900,A,1.41637e+07,1.61496e+07,21457,6587,6785,0.0634783,175355,177440,34,10884,12428,0.131207,0.00112914,0.00880501,175355,A
27900,B,1.68286e+07,1.96137e+07,22432,6785,7867,0.0743745,177440,183022,34,12428,15608,0.153151,0.00609784,0.0179215,177440,B
27980,A,2.90413e+07,3.10235e+07,22067,27017,31018,0.103052,156633,165281,34,16260,18582,0.0660286,0.0255438,0.0148244,156633,A
27980,B,3.05491e+07,4.17625e+07,21589,31018,28668,0.110204,165281,164632,34,18582,17325,0.312665,-0.0142182,-0.00760522,165281,B
28020,A,2.91999e+07,3.22744e+07,41406,15494,16494,0.0607419,322400,330639,70,18236,21129,0.10011,0.00310174,0.00897333,322400,A
28020,B,3.39032e+07,4.43104e+07,43740,16494,18861,0.0683192,330639,331127,70,21129,24203,0.26771,0.00715887,0.00929711,330639,B
28100,A,1.03002e+07,1.11402e+07,12840,5311,5467,0.0901795,112991,111061,29,10321,11317,0.0783921,0.00138064,0.00881488,112991,A
28100,B,1.09409e+07,1.32887e+07,12731,5467,5865,0.106735,111061,106833,29,11317,12948,0.194404,0.00358362,0.0146856,111061,B
28140,A,2.1539e+08,2.41445e+08,257877,121841,132097,0.0973961,1881502,1944352,475,163282,182007,0.114192,0.00545096,0.00995214,1881502,A
28140,B,2.66245e+08,3.38652e+08,281592,132032,148393,0.105881,1962708,2049455,474,180340,225606,0.240556,0.00833593,0.023063,1962708,B
28420,A,2.28874e+07,2.66967e+07,28524,36315,40501,0.269859,251361,273297,44,75449,88244,0.153953,0.0166533,0.0509029,251361,A
28420,B,2.91052e+07,3.81284e+07,30646,40569,43670,0.292183,276075,296719,46,88512,105034,0.270042,0.0112325,0.059846,276075,B
28660,A,4.7714e+07,5.13053e+07,55086,28886,32806,0.213517,397089,419847,82,83753,96270,0.0725683,0.00987184,0.031522,397089,A
28660,B,6.04897e+07,7.71757e+07,65427,32278,36471,0.235704,411833,457912,81,95244,112891,0.243611,0.0101813,0.0428498,411833,B
28700,A,1.99418e+07,2.16541e+07,33440,4131,4478,0.0146185,308957,306394,75,4301,4920,0.0823779,0.00112313,0.00200351,308957,A
28700,B,2.25856e+07,2.78946e+07,34786,4456,4375,0.0164518,303905,306999,74,4905,6615,0.211121,-0.000266531,0.00562676,303905,B
28740,A,2.1326e+07,2.30491e+07,21084,13421,14071,0.0854327,182086,179303,47,16434,17976,0.0777024,0.00356974,0.00846848,182086,A
28740,B,2.34282e+07,2.95121e+07,21559,13852,14742,0.0974617,177295,176067,46,17853,21063,0.230859,0.00501988,0.0181055,177295,B
28940,A,7.57536e+07,8.26118e+07,104111,28915,32296,0.032088,798111,821241,187,26422,31409,0.0866664,0.00423625,0.00624851,798111,A
28940,B,8.46296e+07,1.11748e+08,104813,31961,40427,0.0382843,812856,856952,186,30958,45787,0.277966,0.0104151,0.0182431,812856,B
29020,A,6.52041e+06,7.35732e+06,10180,1656,1886,0.0299129,82795,82387,20,2297,2691,0.120758,0.00277795,0.00475872,82795,A
29020,B,7.66033e+06,9.54447e+06,10689,1566,1546,0.0354377,72917,73844,18,2411,2937,0.219906,-0.000274284,0.00721369,72917,B
29100,A,1.26636e+07,1.4498e+07,17520,4031,3580,0.0151145,132664,134340,29,1957,2384,0.135278,-0.00339957,0.00321867,132664,A
29100,B,1.5733e+07,1.96923e+07,19048,3580,3856,0.0174039,134340,137172,29,2384,3400,0.224468,0.00205449,0.00756289,134340,B
29180,A,3.70302e+07,4.27441e+07,53195,15663,16282,0.0324236,471051,488969,92,15252,19288,0.143499,0.00131408,0.00856809,471051,A
29180,B,4.44559e+07,5.19626e+07,55455,16239,17396,0.0415115,478057,469285,89,19147,25268,0.156025,0.00242021,0.0128039,478057,B
29200,A,2.71376e+07,2.79387e+07,33089,18243,21330,0.0713634,198333,211878,46,14424,16345,0.0290932,0.0155647,0.00968578,198333,A
29200,B,2.77673e+07,3.53483e+07,32812,20676,22076,0.0776132,207757,208691,45,16306,19863,0.24139,0.00673864,0.0171208,207757,B
29340,A,1.60214e+07,1.75881e+07,21955,4522,5936,0.0286615,200317,207050,44,5333,7166,0.0932923,0.00705881,0.00915049,200317,A
29340,B,2.00221e+07,2.73144e+07,24995,5555,6777,0.0341456,187195,195602,39,6516,10186,0.310577,0.00652795,0.0196052,187195,B
29420,A,1.98371e+07,1.97461e+07,24448,13823,13673,0.153665,199556,203884,42,30284,33058,-0.00460034,-0.000751669,0.0139009,199556,A
29420,B,2.11931e+07,2.8912e+07,26323,13513,12411,0.16461,201030,212745,41,32643,35923,0.31058,-0.00548177,0.016316,201030,B
29460,A,5.63496e+07,6.22556e+07,64514,61859,66294,0.160108,603208,662176,149,110500,142728,0.0996731,0.00735236,0.0534277,603208,A
29460,B,6.93385e+07,9.27796e+07,71957,65887,87037,0.196542,654457,746855,147,142549,207962,0.291225,0.0323169,0.09995,654457,B
29540,A,5.40637e+07,5.92938e+07,59012,23342,27006,0.10347,520694,536056,97,47020,55150,0.0923417,0.00703676,0.0156138,520694,A
