group,sex,age_band,per_1000,n_records_denominator,denominator_per_year,outcome,spec,group_rate,group_rate_se,comparison_rate,comparison_se,ratio,ratio_se,n_eff,ref_share_off_support,margins,replicate_fallbacks,max_factor,top10_cell_share,share_at_finest_cell,share_unmatched,expected_ratio
usb_asian_indian_ancestry,women,18_64,adults,6470,205081,security_guard,b_indirect_full,0.000453479,0.000338929,0.000853004,6.03796e-05,0.531625,0.400758,,,,,,,0.9891636488937722,0.0,
usb_asian_indian_ancestry,women,18_64,adults,6470,205081,all_protective_service_soc33,b_indirect_full,0.00324424,0.000684153,0.00636127,0.00023319,0.509999,0.10641,,,,,,,0.9891636488937722,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,raw,0.00597762,0.00102855,0.0261078,0.000182421,0.22896,0.0393125,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,raw,0.00349281,0.000829441,0.0130714,0.000135627,0.26721,0.0634348,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,raw,0.00061259,0.000305782,0.00359232,6.90224e-05,0.170528,0.0852216,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,raw,0.000467306,0.00028011,0.00696848,9.03498e-05,0.0670599,0.0399792,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,raw,0.00140491,0.000421903,0.00247556,5.69542e-05,0.567512,0.171832,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,raw,0.00438099,0.00102249,0.00569369,8.38557e-05,0.769446,0.179567,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,raw,0.0120885,0.00171085,0.0323765,0.000220554,0.373373,0.052793,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,a_education_direct,0.00808796,0.00167987,0.0261078,0.000182421,0.309792,0.0642305,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,a_education_direct,0.00451095,0.00124123,0.0130714,0.000135627,0.345101,0.0948587,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,a_education_direct,0.000919783,0.000527328,0.00359232,6.90224e-05,0.256042,0.146631,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,a_education_direct,0.000771427,0.000504901,0.00696848,9.03498e-05,0.110702,0.0721967,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,a_education_direct,0.0018858,0.000681131,0.00247556,5.69542e-05,0.761766,0.276915,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,a_education_direct,0.00826572,0.00214931,0.00569369,8.38557e-05,1.45173,0.378724,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,a_education_direct,0.0186495,0.00304145,0.0323765,0.000220554,0.576019,0.0942311,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,a_education_indirect,0.00597762,0.00102855,0.0243706,0.00026831,0.24528,0.0417953,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,a_education_indirect,0.00349281,0.000829441,0.0142285,0.000186544,0.245479,0.0580302,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,a_education_indirect,0.00061259,0.000305782,0.00233804,6.96652e-05,0.26201,0.13116,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,a_education_indirect,0.000467306,0.00028011,0.00585634,0.000112344,0.0797949,0.047467,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,a_education_indirect,0.00140491,0.000421903,0.00194763,6.62598e-05,0.721344,0.217442,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,a_education_indirect,0.00438099,0.00102249,0.00397067,7.3165e-05,1.10334,0.257301,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,a_education_indirect,0.0120885,0.00171085,0.029338,0.00025312,0.412044,0.0576481,,,,,,,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,age_direct,0.00512593,0.000996815,0.0261078,0.000182421,0.196338,0.0381211,,0.0,age (min 20),0,12.729665019577034,0.5168629874922497,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,age_direct,0.00309228,0.000848641,0.0130714,0.000135627,0.236568,0.0648539,,0.0,age (min 20),0,12.729665019577034,0.5168629874922497,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,age_direct,0.000484972,0.000248776,0.00359232,6.90224e-05,0.135002,0.0693036,,0.0,age (min 20),0,12.729665019577034,0.5168629874922497,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,age_direct,0.000572801,0.000362158,0.00696848,9.03498e-05,0.0821989,0.0516574,,0.0,age (min 20),0,12.729665019577034,0.5168629874922497,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,age_direct,0.000975881,0.000322119,0.00247556,5.69542e-05,0.394206,0.130906,,0.0,age (min 20),0,12.729665019577034,0.5168629874922497,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,age_direct,0.009946,0.00424482,0.00569369,8.38557e-05,1.74685,0.741774,,0.0,age (min 20),0,12.729665019577034,0.5168629874922497,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,age_direct,0.0165012,0.00448799,0.0323765,0.000220554,0.509665,0.13822,,0.0,age (min 20),0,12.729665019577034,0.5168629874922497,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,a_age_education_direct,0.00757069,0.001736,0.0261078,0.000182421,0.289979,0.0661177,,0.0,age x educ (min 20),0,16.71739903100607,0.7064864029650465,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,a_age_education_direct,0.00454533,0.00126954,0.0130714,0.000135627,0.347731,0.0971063,,0.0,age x educ (min 20),0,16.71739903100607,0.7064864029650465,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,a_age_education_direct,0.000922856,0.00057368,0.00359232,6.90224e-05,0.256897,0.159546,,0.0,age x educ (min 20),0,16.71739903100607,0.7064864029650465,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,a_age_education_direct,0.00111351,0.00076826,0.00696848,9.03498e-05,0.159792,0.109736,,0.0,age x educ (min 20),0,16.71739903100607,0.7064864029650465,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,a_age_education_direct,0.000988994,0.000465847,0.00247556,5.69542e-05,0.399502,0.18867,,0.0,age x educ (min 20),0,16.71739903100607,0.7064864029650465,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,a_age_education_direct,0.0132166,0.00385446,0.00569369,8.38557e-05,2.32126,0.676516,,0.0,age x educ (min 20),0,16.71739903100607,0.7064864029650465,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,a_age_education_direct,0.0220767,0.00429208,0.0323765,0.000220554,0.681875,0.132622,,0.0,age x educ (min 20),0,16.71739903100607,0.7064864029650465,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,b_raked_geo,0.00429781,0.0011306,0.0261078,0.000182421,0.164618,0.0429942,,0.0,"age, state, division x metro (min 20)",0,587.7807558090199,0.6633036529693493,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,b_raked_geo,0.00300135,0.00101097,0.0130714,0.000135627,0.229612,0.0776334,,0.0,"age, state, division x metro (min 20)",0,587.7807558090199,0.6633036529693493,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,b_raked_geo,0.000242888,0.000154032,0.00359232,6.90224e-05,0.0676133,0.0426923,,0.0,"age, state, division x metro (min 20)",0,587.7807558090199,0.6633036529693493,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,b_raked_geo,0.000474722,0.000344422,0.00696848,9.03498e-05,0.0681241,0.049207,,0.0,"age, state, division x metro (min 20)",0,587.7807558090199,0.6633036529693493,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,b_raked_geo,0.00057885,0.000209887,0.00247556,5.69542e-05,0.233825,0.0851842,,0.0,"age, state, division x metro (min 20)",0,587.7807558090199,0.6633036529693493,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,b_raked_geo,0.00411247,0.00174097,0.00569369,8.38557e-05,0.722285,0.304172,,0.0,"age, state, division x metro (min 20)",0,587.7807558090199,0.6633036529693493,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,b_raked_geo,0.00898295,0.00216033,0.0323765,0.000220554,0.277452,0.0663781,,0.0,"age, state, division x metro (min 20)",0,587.7807558090199,0.6633036529693493,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,b_raked_full,0.00682863,0.00247489,0.0261078,0.000182421,0.261556,0.094213,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,1023.0867075001354,0.8017492754823768,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,b_raked_full,0.00494973,0.00221828,0.0130714,0.000135627,0.378669,0.169697,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,1023.0867075001354,0.8017492754823768,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,b_raked_full,0.000407195,0.000324224,0.00359232,6.90224e-05,0.113352,0.0896175,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,1023.0867075001354,0.8017492754823768,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,b_raked_full,0.000837711,0.000740097,0.00696848,9.03498e-05,0.120214,0.105836,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,1023.0867075001354,0.8017492754823768,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,b_raked_full,0.000633997,0.000301928,0.00247556,5.69542e-05,0.256102,0.12187,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,1023.0867075001354,0.8017492754823768,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,b_raked_full,0.00529459,0.00186234,0.00569369,8.38557e-05,0.929904,0.326067,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,1023.0867075001354,0.8017492754823768,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,b_raked_full,0.0125198,0.00301045,0.0323765,0.000220554,0.386694,0.092388,,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,1023.0867075001354,0.8017492754823768,,,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,age_indirect,0.00597762,0.00102855,0.0275519,0.000247752,0.216959,0.037019,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,age_indirect,0.00349281,0.000829441,0.0132236,0.000169121,0.264134,0.0621792,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,age_indirect,0.00061259,0.000305782,0.00378685,8.75158e-05,0.161768,0.0809492,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,age_indirect,0.000467306,0.00028011,0.00743181,0.000114152,0.0628792,0.0375199,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,age_indirect,0.00140491,0.000421903,0.00310955,8.87534e-05,0.451806,0.136156,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,age_indirect,0.00438099,0.00102249,0.00584361,0.000116493,0.749706,0.174184,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,age_indirect,0.0120885,0.00171085,0.033686,0.000282731,0.35886,0.0506844,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,a_age_education_indirect,0.00597762,0.00102855,0.024379,0.000309778,0.245195,0.0413874,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,a_age_education_indirect,0.00349281,0.000829441,0.0139664,0.000241071,0.250087,0.0586188,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,a_age_education_indirect,0.00061259,0.000305782,0.00221059,7.94537e-05,0.277116,0.138969,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,a_age_education_indirect,0.000467306,0.00028011,0.005651,0.000119521,0.0826943,0.0492274,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,a_age_education_indirect,0.00140491,0.000421903,0.00255104,0.00011999,0.550721,0.16524,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,a_age_education_indirect,0.00438099,0.00102249,0.00376231,0.000101887,1.16444,0.273833,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,a_age_education_indirect,0.0120885,0.00171085,0.0291485,0.000312376,0.414723,0.0582988,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,b_indirect_geo,0.00597762,0.00102855,0.0273553,0.000340307,0.218518,0.0370063,,,,,,,0.9993754278020002,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,b_indirect_geo,0.00349281,0.000829441,0.0138969,0.000249941,0.251338,0.059239,,,,,,,0.9993754278020002,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,b_indirect_geo,0.00061259,0.000305782,0.00242765,0.000107659,0.252339,0.126329,,,,,,,0.9993754278020002,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,b_indirect_geo,0.000467306,0.00028011,0.00780398,0.000208892,0.0598805,0.0357118,,,,,,,0.9993754278020002,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,b_indirect_geo,0.00140491,0.000421903,0.00322674,0.000143522,0.435398,0.132148,,,,,,,0.9993754278020002,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,b_indirect_geo,0.00438099,0.00102249,0.00569409,0.000196084,0.769392,0.18233,,,,,,,0.9993754278020002,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,b_indirect_geo,0.0120885,0.00171085,0.0337851,0.000410009,0.357807,0.0511522,,,,,,,0.9993754278020002,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,public_safety_total,b_indirect_full,0.00597762,0.00102855,0.0241989,0.000410033,0.247021,0.0416098,,,,,,,0.9820207082379125,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,police_sheriff_detective,b_indirect_full,0.00349281,0.000829441,0.0139537,0.000324089,0.250313,0.0595579,,,,,,,0.9820207082379125,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,corrections_bailiff,b_indirect_full,0.00061259,0.000305782,0.00158474,9.89867e-05,0.386555,0.196873,,,,,,,0.9820207082379125,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,fire,b_indirect_full,0.000467306,0.00028011,0.00599814,0.000241353,0.0779084,0.0463536,,,,,,,0.9820207082379125,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,ems,b_indirect_full,0.00140491,0.000421903,0.00266223,0.000182436,0.52772,0.164766,,,,,,,0.9820207082379125,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,security_guard,b_indirect_full,0.00438099,0.00102249,0.00399803,0.000191346,1.09579,0.265152,,,,,,,0.9820207082379125,0.0,
usb_asian_indian_race,men,18_64,employed,6374,222552,all_protective_service_soc33,b_indirect_full,0.0120885,0.00171085,0.0292199,0.000463912,0.41371,0.0578815,,,,,,,0.9820207082379125,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,raw,0.00424263,0.000729268,0.020614,0.000143435,0.205813,0.0352954,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,raw,0.00247903,0.000586523,0.0103208,0.000106929,0.240197,0.0568027,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,corrections_bailiff,raw,0.000434787,0.000217446,0.0028364,5.43949e-05,0.153288,0.0767542,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,fire,raw,0.000331671,0.00019871,0.00550212,7.1366e-05,0.0602806,0.0359163,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,ems,raw,0.00099714,0.000301038,0.00195464,4.49421e-05,0.510141,0.155187,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,security_guard,raw,0.00310942,0.000723767,0.00449559,6.63274e-05,0.69166,0.160841,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,all_protective_service_soc33,raw,0.00857987,0.00120616,0.0255637,0.000174258,0.335628,0.0471105,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,a_education_direct,0.0044862,0.000885356,0.020614,0.000143435,0.217629,0.0428657,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,a_education_direct,0.00255171,0.000662092,0.0103208,0.000106929,0.247239,0.0640924,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,corrections_bailiff,a_education_direct,0.000491135,0.000271942,0.0028364,5.43949e-05,0.173154,0.0958328,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,fire,a_education_direct,0.000403002,0.00025774,0.00550212,7.1366e-05,0.0732448,0.0466489,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,ems,a_education_direct,0.00104035,0.000356981,0.00195464,4.49421e-05,0.532247,0.183771,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,security_guard,a_education_direct,0.00442434,0.00112263,0.00449559,6.63274e-05,0.984151,0.250073,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,all_protective_service_soc33,a_education_direct,0.0102353,0.00160911,0.0255637,0.000174258,0.400385,0.0630747,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,a_education_indirect,0.00424263,0.000729268,0.0209219,0.000190772,0.202784,0.0347032,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,a_education_indirect,0.00247903,0.000586523,0.0117341,0.000141147,0.211267,0.0498416,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,corrections_bailiff,a_education_indirect,0.000434787,0.000217446,0.00220413,5.49704e-05,0.197261,0.0989844,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,fire,a_education_indirect,0.000331671,0.00019871,0.00520734,8.4827e-05,0.063693,0.0379057,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,ems,a_education_indirect,0.00099714,0.000301038,0.00177638,5.23915e-05,0.561334,0.171396,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,security_guard,a_education_indirect,0.00310942,0.000723767,0.00364434,5.94218e-05,0.853219,0.198344,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,all_protective_service_soc33,a_education_indirect,0.00857987,0.00120616,0.0252682,0.000194279,0.339552,0.0473627,,,,,,,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,age_direct,0.00398514,0.000780561,0.020614,0.000143435,0.193322,0.0377856,1725.670583742422,0.0,age (min 20),0,14.252612387819315,0.5385858374557837,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,age_direct,0.00243294,0.00066789,0.0103208,0.000106929,0.235731,0.0646356,1725.670583742422,0.0,age (min 20),0,14.252612387819315,0.5385858374557837,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,corrections_bailiff,age_direct,0.00039291,0.000201305,0.0028364,5.43949e-05,0.138524,0.0710309,1725.670583742422,0.0,age (min 20),0,14.252612387819315,0.5385858374557837,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,fire,age_direct,0.000464616,0.000294009,0.00550212,7.1366e-05,0.084443,0.0531067,1725.670583742422,0.0,age (min 20),0,14.252612387819315,0.5385858374557837,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,ems,age_direct,0.00069468,0.000251475,0.00195464,4.49421e-05,0.355401,0.12923,1725.670583742422,0.0,age (min 20),0,14.252612387819315,0.5385858374557837,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,security_guard,age_direct,0.00847437,0.00379167,0.00449559,6.63274e-05,1.88504,0.839007,1725.670583742422,0.0,age (min 20),0,14.252612387819315,0.5385858374557837,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,all_protective_service_soc33,age_direct,0.0134878,0.00393705,0.0255637,0.000174258,0.527616,0.153518,1725.670583742422,0.0,age (min 20),0,14.252612387819315,0.5385858374557837,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,a_age_education_direct,0.00538683,0.00131121,0.020614,0.000143435,0.261319,0.0632119,1191.0068757621486,0.0,age x educ (min 20),0,19.360354878960933,0.7188680200573563,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,a_age_education_direct,0.0032696,0.000967288,0.0103208,0.000106929,0.316797,0.0936653,1191.0068757621486,0.0,age x educ (min 20),0,19.360354878960933,0.7188680200573563,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,corrections_bailiff,a_age_education_direct,0.000677297,0.00042485,0.0028364,5.43949e-05,0.238787,0.14962,1191.0068757621486,0.0,age x educ (min 20),0,19.360354878960933,0.7188680200573563,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,fire,a_age_education_direct,0.000786741,0.00054967,0.00550212,7.1366e-05,0.142989,0.0994133,1191.0068757621486,0.0,age x educ (min 20),0,19.360354878960933,0.7188680200573563,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,ems,a_age_education_direct,0.000653192,0.00032614,0.00195464,4.49421e-05,0.334175,0.167331,1191.0068757621486,0.0,age x educ (min 20),0,19.360354878960933,0.7188680200573563,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,security_guard,a_age_education_direct,0.00966546,0.00299616,0.00449559,6.63274e-05,2.14999,0.665387,1191.0068757621486,0.0,age x educ (min 20),0,19.360354878960933,0.7188680200573563,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,all_protective_service_soc33,a_age_education_direct,0.0159613,0.003317,0.0255637,0.000174258,0.624374,0.129548,1191.0068757621486,0.0,age x educ (min 20),0,19.360354878960933,0.7188680200573563,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,b_raked_geo,0.00359942,0.00116254,0.020614,0.000143435,0.174611,0.0560815,773.8242236454109,0.0,"age, state, division x metro (min 20)",0,321.7927491354079,0.6905666857427081,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,b_raked_geo,0.0026307,0.00108935,0.0103208,0.000106929,0.254893,0.105787,773.8242236454109,0.0,"age, state, division x metro (min 20)",0,321.7927491354079,0.6905666857427081,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,corrections_bailiff,b_raked_geo,0.000191237,0.000114661,0.0028364,5.43949e-05,0.0674224,0.0403078,773.8242236454109,0.0,"age, state, division x metro (min 20)",0,321.7927491354079,0.6905666857427081,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,fire,b_raked_geo,0.000384243,0.000278823,0.00550212,7.1366e-05,0.0698354,0.0504423,773.8242236454109,0.0,"age, state, division x metro (min 20)",0,321.7927491354079,0.6905666857427081,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,ems,b_raked_geo,0.000393241,0.000144584,0.00195464,4.49421e-05,0.201184,0.0740674,773.8242236454109,0.0,"age, state, division x metro (min 20)",0,321.7927491354079,0.6905666857427081,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,security_guard,b_raked_geo,0.00329077,0.00143596,0.00449559,6.63274e-05,0.732,0.317632,773.8242236454109,0.0,"age, state, division x metro (min 20)",0,321.7927491354079,0.6905666857427081,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,all_protective_service_soc33,b_raked_geo,0.0074431,0.00189069,0.0255637,0.000174258,0.29116,0.0734968,773.8242236454109,0.0,"age, state, division x metro (min 20)",0,321.7927491354079,0.6905666857427081,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,b_raked_full,0.00590066,0.00251329,0.020614,0.000143435,0.286246,0.121329,530.4187231813897,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,913.0206182750371,0.8447119204185688,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,b_raked_full,0.00457975,0.00241593,0.0103208,0.000106929,0.443739,0.234018,530.4187231813897,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,913.0206182750371,0.8447119204185688,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,corrections_bailiff,b_raked_full,0.000355531,0.000262084,0.0028364,5.43949e-05,0.125346,0.0918285,530.4187231813897,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,913.0206182750371,0.8447119204185688,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,fire,b_raked_full,0.000555383,0.000469447,0.00550212,7.1366e-05,0.10094,0.0849947,530.4187231813897,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,913.0206182750371,0.8447119204185688,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,ems,b_raked_full,0.000409998,0.000194216,0.00195464,4.49421e-05,0.209756,0.0992866,530.4187231813897,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,913.0206182750371,0.8447119204185688,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,security_guard,b_raked_full,0.00390234,0.00140729,0.00449559,6.63274e-05,0.868037,0.312423,530.4187231813897,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,913.0206182750371,0.8447119204185688,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,all_protective_service_soc33,b_raked_full,0.0101867,0.00286794,0.0255637,0.000174258,0.398485,0.111551,530.4187231813897,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,913.0206182750371,0.8447119204185688,,,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,age_indirect,0.00424263,0.000729268,0.0204176,0.000206767,0.207793,0.0354145,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,age_indirect,0.00247903,0.000586523,0.00960332,0.000136869,0.258143,0.0606673,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,corrections_bailiff,age_indirect,0.000434787,0.000217446,0.00284002,7.07067e-05,0.153093,0.0766641,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,fire,age_indirect,0.000331671,0.00019871,0.00549332,9.19945e-05,0.0603772,0.0360028,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,ems,age_indirect,0.00099714,0.000301038,0.00248095,7.59855e-05,0.401919,0.122036,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,security_guard,age_indirect,0.00310942,0.000723767,0.00460008,9.96525e-05,0.675949,0.156622,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,all_protective_service_soc33,age_indirect,0.00857987,0.00120616,0.0254875,0.000247089,0.33663,0.0472465,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,public_safety_total,a_age_education_indirect,0.00424263,0.000729268,0.0191728,0.000236562,0.221284,0.0374579,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_64,adults,9285,313563,police_sheriff_detective,a_age_education_indirect,0.00247903,0.000586523,0.010659,0.00019337,0.232577,0.054465,,,,,,,1.0,0.0,
