group,sex,age_band,education,outcome,n_records,adults_per_year,rate,se,ratio_to_nh_white,ratio_se
mexico_born_naturalized,women,18_plus_born_1956_on,less_than_hs,now_active_duty,12426,468085,0,0,0,0
mexico_born_naturalized,women,18_plus_born_1956_on,less_than_hs,reserve_guard_only,12426,468085,0.00074844,0.000233236,0.588313,0.196573
mexico_born_naturalized,women,18_plus_born_1956_on,hs_diploma,ever_active_duty,11364,440357,0.00359027,0.000694799,0.362106,0.070634
mexico_born_naturalized,women,18_plus_born_1956_on,hs_diploma,now_active_duty,11364,440357,0.00056318,0.000245392,0.486307,0.206741
mexico_born_naturalized,women,18_plus_born_1956_on,hs_diploma,reserve_guard_only,11364,440357,0.00223077,0.000559216,0.817256,0.205169
mexico_born_naturalized,women,18_plus_born_1956_on,some_college,ever_active_duty,9837,358484,0.0140731,0.00180948,0.756213,0.0986007
mexico_born_naturalized,women,18_plus_born_1956_on,some_college,now_active_duty,9837,358484,0.00304988,0.0010507,1.56284,0.537388
mexico_born_naturalized,women,18_plus_born_1956_on,some_college,reserve_guard_only,9837,358484,0.00246222,0.000636346,0.591448,0.154794
mexico_born_naturalized,women,18_plus_born_1956_on,ba_plus,ever_active_duty,7300,255439,0.0119324,0.00138261,0.744136,0.0850958
mexico_born_naturalized,women,18_plus_born_1956_on,ba_plus,now_active_duty,7300,255439,0.000773832,0.000319756,0.448908,0.187706
mexico_born_naturalized,women,18_plus_born_1956_on,ba_plus,reserve_guard_only,7300,255439,0.00180082,0.000524396,0.588859,0.17062
mexico_born_arrived_under_18,men,18_24,less_than_hs,ever_active_duty,1119,50381,0.00253401,0.00192178,0.639892,0.48311
mexico_born_arrived_under_18,men,18_24,less_than_hs,now_active_duty,1119,50381,0.00210395,0.00189261,1.70266,1.61995
mexico_born_arrived_under_18,men,18_24,less_than_hs,reserve_guard_only,1119,50381,0.00123061,0.00085443,0.361703,0.261593
mexico_born_arrived_under_18,men,18_24,hs_diploma,ever_active_duty,2368,104742,0.00839841,0.00182035,0.168678,0.03604
mexico_born_arrived_under_18,men,18_24,hs_diploma,now_active_duty,2368,104742,0.0054324,0.00177421,0.163838,0.0527656
mexico_born_arrived_under_18,men,18_24,hs_diploma,reserve_guard_only,2368,104742,0.00750097,0.0020085,0.659309,0.178743
mexico_born_arrived_under_18,men,18_24,some_college,ever_active_duty,1555,60568,0.0178697,0.00411202,0.517768,0.117681
mexico_born_arrived_under_18,men,18_24,some_college,now_active_duty,1555,60568,0.0121571,0.00341921,0.521819,0.146045
mexico_born_arrived_under_18,men,18_24,some_college,reserve_guard_only,1555,60568,0.00484304,0.00165556,0.412073,0.141278
mexico_born_arrived_under_18,men,18_24,ba_plus,ever_active_duty,304,12000,0.0159162,0.00316101,0.665393,0.146928
mexico_born_arrived_under_18,men,18_24,ba_plus,now_active_duty,304,12000,0,0,0,0
mexico_born_arrived_under_18,men,18_24,ba_plus,reserve_guard_only,304,12000,0.0119441,0.0102283,1.57785,1.38228
mexico_born_arrived_under_18,men,18_49,less_than_hs,ever_active_duty,11726,535705,0.00616695,0.000798964,0.466898,0.0627527
mexico_born_arrived_under_18,men,18_49,less_than_hs,now_active_duty,11726,535705,0.000477252,0.000295788,0.573771,0.360841
mexico_born_arrived_under_18,men,18_49,less_than_hs,reserve_guard_only,11726,535705,0.00143176,0.000435424,0.358852,0.109777
mexico_born_arrived_under_18,men,18_49,hs_diploma,ever_active_duty,12293,558755,0.0139745,0.00121541,0.220186,0.0193875
mexico_born_arrived_under_18,men,18_49,hs_diploma,now_active_duty,12293,558755,0.00225799,0.000388463,0.148391,0.0253368
mexico_born_arrived_under_18,men,18_49,hs_diploma,reserve_guard_only,12293,558755,0.00439727,0.0008658,0.351068,0.0694982
mexico_born_arrived_under_18,men,18_49,some_college,ever_active_duty,7556,310180,0.0405496,0.00309534,0.430541,0.0333746
mexico_born_arrived_under_18,men,18_49,some_college,now_active_duty,7556,310180,0.00899478,0.00132269,0.454751,0.0672962
mexico_born_arrived_under_18,men,18_49,some_college,reserve_guard_only,7556,310180,0.00847572,0.00135378,0.537652,0.0875063
mexico_born_arrived_under_18,men,18_49,ba_plus,ever_active_duty,3541,140681,0.0538665,0.00494164,0.825018,0.076418
mexico_born_arrived_under_18,men,18_49,ba_plus,now_active_duty,3541,140681,0.00748028,0.00158974,0.5038,0.105649
mexico_born_arrived_under_18,men,18_49,ba_plus,reserve_guard_only,3541,140681,0.0102193,0.00206352,0.993586,0.204838
mexico_born_arrived_under_18,men,25_49,less_than_hs,ever_active_duty,10607,485324,0.00654408,0.000872007,0.353632,0.0489328
mexico_born_arrived_under_18,men,25_49,less_than_hs,now_active_duty,10607,485324,0.000308385,0.000285187,0.513595,0.489618
mexico_born_arrived_under_18,men,25_49,less_than_hs,reserve_guard_only,10607,485324,0.00145264,0.00047878,0.335766,0.11841
mexico_born_arrived_under_18,men,25_49,hs_diploma,ever_active_duty,9925,454013,0.0152609,0.00151453,0.220656,0.0220928
mexico_born_arrived_under_18,men,25_49,hs_diploma,now_active_duty,9925,454013,0.00152565,0.000344085,0.196945,0.0453306
mexico_born_arrived_under_18,men,25_49,hs_diploma,reserve_guard_only,9925,454013,0.00368124,0.00092656,0.283094,0.0714622
mexico_born_arrived_under_18,men,25_49,some_college,ever_active_duty,6001,249612,0.0460528,0.00375476,0.397531,0.0327862
mexico_born_arrived_under_18,men,25_49,some_college,now_active_duty,6001,249612,0.00822744,0.00164606,0.444671,0.0889993
mexico_born_arrived_under_18,men,25_49,some_college,reserve_guard_only,6001,249612,0.00935719,0.00162232,0.543368,0.0956937
mexico_born_arrived_under_18,men,25_49,ba_plus,ever_active_duty,3237,128681,0.0574057,0.00525651,0.832261,0.0766846
mexico_born_arrived_under_18,men,25_49,ba_plus,now_active_duty,3237,128681,0.00817787,0.00173054,0.560757,0.11645
mexico_born_arrived_under_18,men,25_49,ba_plus,reserve_guard_only,3237,128681,0.0100585,0.00214499,0.955483,0.206692
mexico_born_arrived_under_18,men,25_34,less_than_hs,ever_active_duty,2904,127719,0.00186868,0.000489661,0.139946,0.0400983
mexico_born_arrived_under_18,men,25_34,less_than_hs,now_active_duty,2904,127719,0,0,0,0
mexico_born_arrived_under_18,men,25_34,less_than_hs,reserve_guard_only,2904,127719,0.00177733,0.000761095,0.424632,0.191559
mexico_born_arrived_under_18,men,25_34,hs_diploma,ever_active_duty,4321,193294,0.0156652,0.00241641,0.243304,0.0383721
mexico_born_arrived_under_18,men,25_34,hs_diploma,now_active_duty,4321,193294,0.00180036,0.000591279,0.132056,0.0439269
mexico_born_arrived_under_18,men,25_34,hs_diploma,reserve_guard_only,4321,193294,0.00210387,0.000769019,0.144998,0.0529427
mexico_born_arrived_under_18,men,25_34,some_college,ever_active_duty,2762,111755,0.0368544,0.00467308,0.350184,0.044645
mexico_born_arrived_under_18,men,25_34,some_college,now_active_duty,2762,111755,0.0111733,0.00305316,0.39679,0.108845
mexico_born_arrived_under_18,men,25_34,some_college,reserve_guard_only,2762,111755,0.0112896,0.00283955,0.59192,0.153073
mexico_born_arrived_under_18,men,25_34,ba_plus,ever_active_duty,1487,60018,0.0206048,0.00450478,0.443403,0.0960709
mexico_born_arrived_under_18,men,25_34,ba_plus,now_active_duty,1487,60018,0.00740329,0.00250892,0.432172,0.144328
mexico_born_arrived_under_18,men,25_34,ba_plus,reserve_guard_only,1487,60018,0.00695343,0.00278809,0.669339,0.270825
mexico_born_arrived_under_18,men,18_plus_born_1956_on,less_than_hs,ever_active_duty,18916,820103,0.00756815,0.000617894,0.246302,0.0204171
mexico_born_arrived_under_18,men,18_plus_born_1956_on,less_than_hs,now_active_duty,18916,820103,0.000311749,0.0001932,0.557039,0.345976
mexico_born_arrived_under_18,men,18_plus_born_1956_on,less_than_hs,reserve_guard_only,18916,820103,0.0017701,0.000422253,0.212888,0.0517562
mexico_born_arrived_under_18,men,18_plus_born_1956_on,hs_diploma,ever_active_duty,15801,694831,0.0169845,0.00114859,0.189885,0.0127095
mexico_born_arrived_under_18,men,18_plus_born_1956_on,hs_diploma,now_active_duty,15801,694831,0.00185944,0.000310668,0.198946,0.0329127
mexico_born_arrived_under_18,men,18_plus_born_1956_on,hs_diploma,reserve_guard_only,15801,694831,0.00508037,0.000703471,0.337517,0.0466029
mexico_born_arrived_under_18,men,18_plus_born_1956_on,some_college,ever_active_duty,9862,391624,0.0535063,0.00289622,0.430834,0.0237074
mexico_born_arrived_under_18,men,18_plus_born_1956_on,some_college,now_active_duty,9862,391624,0.00737017,0.00108718,0.574273,0.0850581
mexico_born_arrived_under_18,men,18_plus_born_1956_on,some_college,reserve_guard_only,9862,391624,0.0100649,0.00109379,0.574328,0.0630258
mexico_born_arrived_under_18,men,18_plus_born_1956_on,ba_plus,ever_active_duty,4711,181159,0.0632997,0.0052229,0.760365,0.0632863
mexico_born_arrived_under_18,men,18_plus_born_1956_on,ba_plus,now_active_duty,4711,181159,0.00610512,0.00124441,0.630732,0.126884
mexico_born_arrived_under_18,men,18_plus_born_1956_on,ba_plus,reserve_guard_only,4711,181159,0.0134394,0.00201923,1.08442,0.167004
mexico_born_arrived_under_18,women,18_24,less_than_hs,ever_active_duty,631,29563,0.00341643,0.00276522,2.05452,1.78259
mexico_born_arrived_under_18,women,18_24,less_than_hs,now_active_duty,631,29563,0.000721623,0.000804163,1.39152,1.56119
mexico_born_arrived_under_18,women,18_24,less_than_hs,reserve_guard_only,631,29563,0.00080055,0.000857894,0.486569,0.553328
mexico_born_arrived_under_18,women,18_24,hs_diploma,ever_active_duty,1987,89351,0.00414469,0.00142351,0.502871,0.169149
mexico_born_arrived_under_18,women,18_24,hs_diploma,now_active_duty,1987,89351,0.00339857,0.0013117,0.637099,0.241076
mexico_born_arrived_under_18,women,18_24,hs_diploma,reserve_guard_only,1987,89351,0.00533102,0.00301681,1.75428,0.991351
mexico_born_arrived_under_18,women,18_24,some_college,ever_active_duty,1816,77670,0.00722283,0.00310237,0.933029,0.404849
mexico_born_arrived_under_18,women,18_24,some_college,now_active_duty,1816,77670,0.00547184,0.00310361,1.14421,0.648217
mexico_born_arrived_under_18,women,18_24,some_college,reserve_guard_only,1816,77670,0.00142483,0.000610694,0.376085,0.161209
mexico_born_arrived_under_18,women,18_24,ba_plus,ever_active_duty,379,15086,0.000419825,0.000436863,0.0976681,0.103228
mexico_born_arrived_under_18,women,18_24,ba_plus,now_active_duty,379,15086,0.000419825,0.000436863,0.159619,0.172524
mexico_born_arrived_under_18,women,18_24,ba_plus,reserve_guard_only,379,15086,0,0,0,0
mexico_born_arrived_under_18,women,18_49,less_than_hs,ever_active_duty,8105,361950,0.00199199,0.000556913,0.560424,0.169255
mexico_born_arrived_under_18,women,18_49,less_than_hs,now_active_duty,8105,361950,5.89401e-05,6.55343e-05,0.198049,0.235384
mexico_born_arrived_under_18,women,18_49,less_than_hs,reserve_guard_only,8105,361950,0.00043192,0.000177435,0.320386,0.136605
mexico_born_arrived_under_18,women,18_49,hs_diploma,ever_active_duty,10860,483269,0.00293349,0.000593778,0.353087,0.0726559
mexico_born_arrived_under_18,women,18_49,hs_diploma,now_active_duty,10860,483269,0.000802865,0.000303053,0.382542,0.140647
mexico_born_arrived_under_18,women,18_49,hs_diploma,reserve_guard_only,10860,483269,0.00145674,0.000546214,0.456169,0.170042
mexico_born_arrived_under_18,women,18_49,some_college,ever_active_duty,8670,355776,0.0108589,0.00154869,0.674363,0.0974533
mexico_born_arrived_under_18,women,18_49,some_college,now_active_duty,8670,355776,0.00309558,0.00107631,0.968498,0.335333
mexico_born_arrived_under_18,women,18_49,some_college,reserve_guard_only,8670,355776,0.00192912,0.000505161,0.436912,0.117367
mexico_born_arrived_under_18,women,18_49,ba_plus,ever_active_duty,4505,172638,0.00989352,0.00157186,0.72616,0.114519
mexico_born_arrived_under_18,women,18_49,ba_plus,now_active_duty,4505,172638,0.000772328,0.000414832,0.300465,0.160774
mexico_born_arrived_under_18,women,18_49,ba_plus,reserve_guard_only,4505,172638,0.00221851,0.000810344,0.768922,0.282315
mexico_born_arrived_under_18,women,25_49,less_than_hs,ever_active_duty,7474,332387,0.0018653,0.000561427,0.395774,0.131645
mexico_born_arrived_under_18,women,25_49,less_than_hs,now_active_duty,7474,332387,0,0,0,0
mexico_born_arrived_under_18,women,25_49,less_than_hs,reserve_guard_only,7474,332387,0.000399134,0.000205894,0.342281,0.191066
mexico_born_arrived_under_18,women,25_49,hs_diploma,ever_active_duty,8873,393918,0.00265876,0.000654431,0.318831,0.0807611
mexico_born_arrived_under_18,women,25_49,hs_diploma,now_active_duty,8873,393918,0.000214089,0.000142617,0.367743,0.25778
mexico_born_arrived_under_18,women,25_49,hs_diploma,reserve_guard_only,8873,393918,0.000577954,0.000270416,0.176968,0.0845107
mexico_born_arrived_under_18,women,25_49,some_college,ever_active_duty,6854,278105,0.0118744,0.00175194,0.610283,0.0916581
mexico_born_arrived_under_18,women,25_49,some_college,now_active_duty,6854,278105,0.00243193,0.000978034,0.949991,0.37753
mexico_born_arrived_under_18,women,25_49,some_college,reserve_guard_only,6854,278105,0.00206996,0.000631521,0.443548,0.139001
mexico_born_arrived_under_18,women,25_49,ba_plus,ever_active_duty,4126,157553,0.0108006,0.00171407,0.741405,0.116941
mexico_born_arrived_under_18,women,25_49,ba_plus,now_active_duty,4126,157553,0.00080608,0.000453945,0.314335,0.177166
mexico_born_arrived_under_18,women,25_49,ba_plus,reserve_guard_only,4126,157553,0.00243093,0.000887453,0.821655,0.299515
mexico_born_arrived_under_18,women,25_34,less_than_hs,ever_active_duty,1667,78149,0.0012924,0.00100991,0.283547,0.231762
mexico_born_arrived_under_18,women,25_34,less_than_hs,now_active_duty,1667,78149,0,0,0,0
mexico_born_arrived_under_18,women,25_34,less_than_hs,reserve_guard_only,1667,78149,0.00124121,0.000752514,0.826306,0.634629
mexico_born_arrived_under_18,women,25_34,hs_diploma,ever_active_duty,3740,169336,0.00222635,0.000986169,0.28391,0.126174
mexico_born_arrived_under_18,women,25_34,hs_diploma,now_active_duty,3740,169336,0.000192911,0.000209842,0.17372,0.191648
mexico_born_arrived_under_18,women,25_34,hs_diploma,reserve_guard_only,3740,169336,0.000608259,0.000434094,0.14906,0.109083
mexico_born_arrived_under_18,women,25_34,some_college,ever_active_duty,3027,127825,0.0100841,0.00277251,0.578116,0.159677
mexico_born_arrived_under_18,women,25_34,some_college,now_active_duty,3027,127825,0.00478518,0.00205172,1.10345,0.468556
mexico_born_arrived_under_18,women,25_34,some_college,reserve_guard_only,3027,127825,0.00137688,0.000619504,0.252392,0.117498
mexico_born_arrived_under_18,women,25_34,ba_plus,ever_active_duty,1845,73609,0.00599564,0.00165475,0.583264,0.160117
mexico_born_arrived_under_18,women,25_34,ba_plus,now_active_duty,1845,73609,0.000928329,0.000814103,0.262706,0.230717
mexico_born_arrived_under_18,women,25_34,ba_plus,reserve_guard_only,1845,73609,0.00307933,0.00120601,1.08803,0.436135
mexico_born_arrived_under_18,women,18_plus_born_1956_on,less_than_hs,ever_active_duty,13267,556436,0.0027125,0.000528225,0.571061,0.116851
mexico_born_arrived_under_18,women,18_plus_born_1956_on,less_than_hs,now_active_duty,13267,556436,3.83393e-05,4.26739e-05,0.201914,0.241893
mexico_born_arrived_under_18,women,18_plus_born_1956_on,less_than_hs,reserve_guard_only,13267,556436,0.000638588,0.000195752,0.501964,0.165105
mexico_born_arrived_under_18,women,18_plus_born_1956_on,hs_diploma,ever_active_duty,14201,603565,0.00286851,0.000499455,0.289311,0.0506957
mexico_born_arrived_under_18,women,18_plus_born_1956_on,hs_diploma,now_active_duty,14201,603565,0.000642847,0.000242021,0.555099,0.204219
mexico_born_arrived_under_18,women,18_plus_born_1956_on,hs_diploma,reserve_guard_only,14201,603565,0.00175071,0.000526547,0.641383,0.192652
mexico_born_arrived_under_18,women,18_plus_born_1956_on,some_college,ever_active_duty,11395,443272,0.0113136,0.00139039,0.60793,0.0755309
mexico_born_arrived_under_18,women,18_plus_born_1956_on,some_college,now_active_duty,11395,443272,0.00248455,0.000863161,1.27315,0.440725
mexico_born_arrived_under_18,women,18_plus_born_1956_on,some_college,reserve_guard_only,11395,443272,0.00206495,0.000507552,0.49602,0.124672
mexico_born_arrived_under_18,women,18_plus_born_1956_on,ba_plus,ever_active_duty,5952,217174,0.0110511,0.00134126,0.689173,0.082765
mexico_born_arrived_under_18,women,18_plus_born_1956_on,ba_plus,now_active_duty,5952,217174,0.000613948,0.000329135,0.356157,0.190087
mexico_born_arrived_under_18,women,18_plus_born_1956_on,ba_plus,reserve_guard_only,5952,217174,0.0019324,0.000649097,0.631884,0.211947
usb_asian_indian_ancestry,men,18_24,less_than_hs,ever_active_duty,170,5461,0,0,0,0
usb_asian_indian_ancestry,men,18_24,less_than_hs,now_active_duty,170,5461,0,0,0,0
usb_asian_indian_ancestry,men,18_24,less_than_hs,reserve_guard_only,170,5461,0,0,0,0
usb_asian_indian_ancestry,men,18_24,hs_diploma,ever_active_duty,697,19828,0.00877547,0.00349723,0.176251,0.0701291
usb_asian_indian_ancestry,men,18_24,hs_diploma,now_active_duty,697,19828,0.00724565,0.00313174,0.218525,0.0936669
usb_asian_indian_ancestry,men,18_24,hs_diploma,reserve_guard_only,697,19828,0,0,0,0
usb_asian_indian_ancestry,men,18_24,some_college,ever_active_duty,1037,31385,0.00774255,0.00271251,0.224337,0.0778258
usb_asian_indian_ancestry,men,18_24,some_college,now_active_duty,1037,31385,0.00646806,0.00272032,0.277628,0.116504
usb_asian_indian_ancestry,men,18_24,some_college,reserve_guard_only,1037,31385,0.00268706,0.00232794,0.22863,0.197383
usb_asian_indian_ancestry,men,18_24,ba_plus,ever_active_duty,729,26092,0.00477803,0.00266378,0.19975,0.109938
usb_asian_indian_ancestry,men,18_24,ba_plus,now_active_duty,729,26092,0.00305334,0.00241278,0.171408,0.135223
usb_asian_indian_ancestry,men,18_24,ba_plus,reserve_guard_only,729,26092,0.00564676,0.00316494,0.745951,0.419357
usb_asian_indian_ancestry,men,18_49,less_than_hs,ever_active_duty,232,6826,0,0,0,0
usb_asian_indian_ancestry,men,18_49,less_than_hs,now_active_duty,232,6826,0,0,0,0
usb_asian_indian_ancestry,men,18_49,less_than_hs,reserve_guard_only,232,6826,0,0,0,0
usb_asian_indian_ancestry,men,18_49,hs_diploma,ever_active_duty,846,25218,0.0152799,0.00599505,0.240754,0.0943504
usb_asian_indian_ancestry,men,18_49,hs_diploma,now_active_duty,846,25218,0.00680722,0.00260914,0.447358,0.170314
usb_asian_indian_ancestry,men,18_49,hs_diploma,reserve_guard_only,846,25218,0.00913357,0.00485766,0.729202,0.389026
usb_asian_indian_ancestry,men,18_49,some_college,ever_active_duty,1398,44665,0.016023,0.00357742,0.170126,0.0380465
usb_asian_indian_ancestry,men,18_49,some_college,now_active_duty,1398,44665,0.00760476,0.00259616,0.384476,0.130427
usb_asian_indian_ancestry,men,18_49,some_college,reserve_guard_only,1398,44665,0.00188813,0.00164286,0.119772,0.104233
usb_asian_indian_ancestry,men,18_49,ba_plus,ever_active_duty,3864,137423,0.00922696,0.0011434,0.14132,0.0175595
usb_asian_indian_ancestry,men,18_49,ba_plus,now_active_duty,3864,137423,0.00257841,0.000796362,0.173657,0.0537893
usb_asian_indian_ancestry,men,18_49,ba_plus,reserve_guard_only,3864,137423,0.00346618,0.0010587,0.337002,0.102796
usb_asian_indian_ancestry,men,25_49,less_than_hs,ever_active_duty,62,1364,0,0,0,0
usb_asian_indian_ancestry,men,25_49,less_than_hs,now_active_duty,62,1364,0,0,0,0
usb_asian_indian_ancestry,men,25_49,less_than_hs,reserve_guard_only,62,1364,0,0,0,0
usb_asian_indian_ancestry,men,25_49,hs_diploma,ever_active_duty,149,5390,0.039206,0.0230515,0.566876,0.333065
usb_asian_indian_ancestry,men,25_49,hs_diploma,now_active_duty,149,5390,0.00519448,0.0040347,0.67055,0.52011
usb_asian_indian_ancestry,men,25_49,hs_diploma,reserve_guard_only,149,5390,0.0427308,0.0224381,3.28608,1.7385
usb_asian_indian_ancestry,men,25_49,some_college,ever_active_duty,361,13280,0.0355924,0.0111567,0.307236,0.0965812
usb_asian_indian_ancestry,men,25_49,some_college,now_active_duty,361,13280,0.0102912,0.00681662,0.55621,0.366096
usb_asian_indian_ancestry,men,25_49,some_college,reserve_guard_only,361,13280,0,0,0,0
usb_asian_indian_ancestry,men,25_49,ba_plus,ever_active_duty,3135,111332,0.0102696,0.00137414,0.148888,0.0200062
usb_asian_indian_ancestry,men,25_49,ba_plus,now_active_duty,3135,111332,0.0024671,0.000862105,0.169169,0.0589184
usb_asian_indian_ancestry,men,25_49,ba_plus,reserve_guard_only,3135,111332,0.00295513,0.00116752,0.280716,0.111096
usb_asian_indian_ancestry,men,25_34,less_than_hs,ever_active_duty,26,714,0,0,0,0
usb_asian_indian_ancestry,men,25_34,less_than_hs,now_active_duty,26,714,0,0,0,0
usb_asian_indian_ancestry,men,25_34,less_than_hs,reserve_guard_only,26,714,0,0,0,0
usb_asian_indian_ancestry,men,25_34,hs_diploma,ever_active_duty,78,2867,0.0112791,0.00919262,0.175181,0.142933
usb_asian_indian_ancestry,men,25_34,hs_diploma,now_active_duty,78,2867,0.00418605,0.00535728,0.307045,0.390968
usb_asian_indian_ancestry,men,25_34,hs_diploma,reserve_guard_only,78,2867,0.0803488,0.0403612,5.5376,2.79897
usb_asian_indian_ancestry,men,25_34,some_college,ever_active_duty,205,7083,0.0548758,0.0205492,0.521419,0.195787
usb_asian_indian_ancestry,men,25_34,some_college,now_active_duty,205,7083,0.0192959,0.0126278,0.685247,0.445514
usb_asian_indian_ancestry,men,25_34,some_college,reserve_guard_only,205,7083,0,0,0,0
usb_asian_indian_ancestry,men,25_34,ba_plus,ever_active_duty,1555,57105,0.0053235,0.00166967,0.114558,0.0360592
usb_asian_indian_ancestry,men,25_34,ba_plus,now_active_duty,1555,57105,0.00273179,0.00134695,0.15947,0.0782135
usb_asian_indian_ancestry,men,25_34,ba_plus,reserve_guard_only,1555,57105,0.00290107,0.00169574,0.279258,0.163626
usb_asian_indian_ancestry,men,18_plus_born_1956_on,less_than_hs,ever_active_duty,253,7320,0,0,0,0
usb_asian_indian_ancestry,men,18_plus_born_1956_on,less_than_hs,now_active_duty,253,7320,0,0,0,0
usb_asian_indian_ancestry,men,18_plus_born_1956_on,less_than_hs,reserve_guard_only,253,7320,0,0,0,0
usb_asian_indian_ancestry,men,18_plus_born_1956_on,hs_diploma,ever_active_duty,883,26483,0.0145504,0.00569852,0.162672,0.0636025
usb_asian_indian_ancestry,men,18_plus_born_1956_on,hs_diploma,now_active_duty,883,26483,0.00648223,0.00247812,0.693547,0.263262
usb_asian_indian_ancestry,men,18_plus_born_1956_on,hs_diploma,reserve_guard_only,883,26483,0.00869751,0.0046386,0.577824,0.308519
usb_asian_indian_ancestry,men,18_plus_born_1956_on,some_college,ever_active_duty,1427,45727,0.0173713,0.0037654,0.139874,0.0302886
usb_asian_indian_ancestry,men,18_plus_born_1956_on,some_college,now_active_duty,1427,45727,0.0074282,0.00253717,0.578794,0.196396
usb_asian_indian_ancestry,men,18_plus_born_1956_on,some_college,reserve_guard_only,1427,45727,0.00184429,0.00160373,0.10524,0.0915858
usb_asian_indian_ancestry,men,18_plus_born_1956_on,ba_plus,ever_active_duty,4230,148407,0.0102287,0.00125514,0.122868,0.0150904
usb_asian_indian_ancestry,men,18_plus_born_1956_on,ba_plus,now_active_duty,4230,148407,0.00238758,0.00073754,0.246666,0.0764191
usb_asian_indian_ancestry,men,18_plus_born_1956_on,ba_plus,reserve_guard_only,4230,148407,0.00353982,0.00100075,0.285627,0.081144
usb_asian_indian_ancestry,women,18_24,less_than_hs,ever_active_duty,114,3536,0,0,0,0
usb_asian_indian_ancestry,women,18_24,less_than_hs,now_active_duty,114,3536,0,0,0,0
usb_asian_indian_ancestry,women,18_24,less_than_hs,reserve_guard_only,114,3536,0,0,0,0
usb_asian_indian_ancestry,women,18_24,hs_diploma,ever_active_duty,641,16587,0.00202966,0.00437151,0.246257,0.529811
usb_asian_indian_ancestry,women,18_24,hs_diploma,now_active_duty,641,16587,0.00202966,0.00437151,0.380482,0.819388
usb_asian_indian_ancestry,women,18_24,hs_diploma,reserve_guard_only,641,16587,0,0,0,0
usb_asian_indian_ancestry,women,18_24,some_college,ever_active_duty,1092,30780,0.00262072,0.00261249,0.338539,0.341547
usb_asian_indian_ancestry,women,18_24,some_college,now_active_duty,1092,30780,0,0,0,0
usb_asian_indian_ancestry,women,18_24,some_college,reserve_guard_only,1092,30780,0.00074723,0.000811129,0.197233,0.210267
usb_asian_indian_ancestry,women,18_24,ba_plus,ever_active_duty,728,24352,0.00161522,0.00158364,0.375766,0.369266
usb_asian_indian_ancestry,women,18_24,ba_plus,now_active_duty,728,24352,9.58182e-05,0.000114489,0.0364304,0.043985
usb_asian_indian_ancestry,women,18_24,ba_plus,reserve_guard_only,728,24352,0.00114982,0.00117315,0.532323,0.560269
usb_asian_indian_ancestry,women,18_49,less_than_hs,ever_active_duty,137,4156,0,0,0,0
usb_asian_indian_ancestry,women,18_49,less_than_hs,now_active_duty,137,4156,0,0,0,0
usb_asian_indian_ancestry,women,18_49,less_than_hs,reserve_guard_only,137,4156,0,0,0,0
usb_asian_indian_ancestry,women,18_49,hs_diploma,ever_active_duty,707,18877,0.00178344,0.00383014,0.214663,0.461711
usb_asian_indian_ancestry,women,18_49,hs_diploma,now_active_duty,707,18877,0.00178344,0.00383014,0.849759,1.82482
usb_asian_indian_ancestry,women,18_49,hs_diploma,reserve_guard_only,707,18877,0,0,0,0
usb_asian_indian_ancestry,women,18_49,some_college,ever_active_duty,1323,40020,0.00307346,0.00219965,0.190869,0.136492
usb_asian_indian_ancestry,women,18_49,some_college,now_active_duty,1323,40020,0.000974513,0.000765782,0.30489,0.240353
usb_asian_indian_ancestry,women,18_49,some_college,reserve_guard_only,1323,40020,0.00104948,0.000805582,0.237688,0.182904
usb_asian_indian_ancestry,women,18_49,ba_plus,ever_active_duty,3868,129284,0.0028155,0.000798992,0.206651,0.0583244
usb_asian_indian_ancestry,women,18_49,ba_plus,now_active_duty,3868,129284,0.000306817,0.000247365,0.119364,0.0966638
usb_asian_indian_ancestry,women,18_49,ba_plus,reserve_guard_only,3868,129284,0.000319709,0.000250714,0.110809,0.087455
usb_asian_indian_ancestry,women,25_49,less_than_hs,ever_active_duty,23,620,0,0,0,0
usb_asian_indian_ancestry,women,25_49,less_than_hs,now_active_duty,23,620,0,0,0,0
usb_asian_indian_ancestry,women,25_49,less_than_hs,reserve_guard_only,23,620,0,0,0,0
usb_asian_indian_ancestry,women,25_49,hs_diploma,ever_active_duty,66,2290,0,0,0,0
usb_asian_indian_ancestry,women,25_49,hs_diploma,now_active_duty,66,2290,0,0,0,0
usb_asian_indian_ancestry,women,25_49,hs_diploma,reserve_guard_only,66,2290,0,0,0,0
usb_asian_indian_ancestry,women,25_49,some_college,ever_active_duty,231,9240,0.00458169,0.00336436,0.235476,0.17243
usb_asian_indian_ancestry,women,25_49,some_college,now_active_duty,231,9240,0.00422093,0.00330975,1.64883,1.29327
usb_asian_indian_ancestry,women,25_49,some_college,reserve_guard_only,231,9240,0.00205635,0.00224008,0.440632,0.486822
usb_asian_indian_ancestry,women,25_49,ba_plus,ever_active_duty,3140,104933,0.00309405,0.000868465,0.21239,0.059342
usb_asian_indian_ancestry,women,25_49,ba_plus,now_active_duty,3140,104933,0.000355784,0.00030355,0.13874,0.118776
usb_asian_indian_ancestry,women,25_49,ba_plus,reserve_guard_only,3140,104933,0.000127066,0.000128016,0.0429482,0.0435232
usb_asian_indian_ancestry,women,25_34,less_than_hs,ever_active_duty,4,129,0,0,0,0
