group,sex,age_band,n_records,outcome,spec,group_rate,group_rate_se,comparison_rate,comparison_se,ratio,ratio_se,n_eff,ref_share_off_support,margins,replicate_fallbacks,max_factor,top10_cell_share,share_at_finest_cell,share_unmatched,expected_ratio
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,a_age_education_indirect,0.00247342,0.00106424,0.00898701,0.000329999,0.275222,0.118068,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_24,3676,ever_active_duty,b_indirect_geo,0.00823693,0.00137511,0.0348932,0.00120564,0.236061,0.0417255,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_24,3676,now_active_duty,b_indirect_geo,0.00594792,0.00134963,0.0255038,0.00107867,0.233217,0.0556457,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,b_indirect_geo,0.00247342,0.00106424,0.0069689,0.000407772,0.354923,0.153924,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_24,3676,ever_active_duty,b_indirect_full,0.00823693,0.00137511,0.0279583,0.00113498,0.294615,0.0514181,,,,,,,0.9665283111652304,0.0,
usb_asian_indian_race,men,18_24,3676,now_active_duty,b_indirect_full,0.00594792,0.00134963,0.0212466,0.00108919,0.279947,0.0662773,,,,,,,0.9665283111652304,0.0,
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,b_indirect_full,0.00247342,0.00106424,0.00620874,0.000453416,0.398377,0.174466,,,,,,,0.9665283111652304,0.0,
usb_asian_indian_race,men,18_24,3676,ever_active_duty,c_neighborhood_per_teen_15_17,0.00823693,0.00137511,0.0271341,0.000352535,0.303564,0.0509416,,,,,,,,,0.76203
usb_asian_indian_race,men,18_24,3676,now_active_duty,c_neighborhood_per_teen_15_17,0.00594792,0.00134963,0.0182323,0.000283003,0.32623,0.0737789,,,,,,,,,0.76203
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,c_neighborhood_per_teen_15_17,0.00247342,0.00106424,0.00772574,0.00022098,0.320154,0.137088,,,,,,,,,0.76203
usb_asian_indian_race,men,18_24,3676,ever_active_duty,c_age_neighborhood_per_teen_15_17,0.00823693,0.00137511,0.026262,0.000414606,0.313645,0.0528622,,,,,,,,,0.76203
usb_asian_indian_race,men,18_24,3676,now_active_duty,c_age_neighborhood_per_teen_15_17,0.00594792,0.00134963,0.0179446,0.000282398,0.33146,0.0749542,,,,,,,,,0.76203
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,c_age_neighborhood_per_teen_15_17,0.00247342,0.00106424,0.00757198,0.000221582,0.326654,0.140003,,,,,,,,,0.76203
usb_asian_indian_race,men,18_24,3676,ever_active_duty,c_neighborhood_per_youth_18_24,0.00823693,0.00137511,0.0297096,0.000385997,0.277248,0.0465255,,,,,,,,,0.83436
usb_asian_indian_race,men,18_24,3676,now_active_duty,c_neighborhood_per_youth_18_24,0.00594792,0.00134963,0.0199628,0.000309864,0.29795,0.0673831,,,,,,,,,0.83436
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,c_neighborhood_per_youth_18_24,0.00247342,0.00106424,0.00845904,0.000241955,0.2924,0.125204,,,,,,,,,0.83436
usb_asian_indian_race,men,18_24,3676,ever_active_duty,c_age_neighborhood_per_youth_18_24,0.00823693,0.00137511,0.0287547,0.000453959,0.286455,0.0482796,,,,,,,,,0.83436
usb_asian_indian_race,men,18_24,3676,now_active_duty,c_age_neighborhood_per_youth_18_24,0.00594792,0.00134963,0.0196479,0.000309202,0.302726,0.0684564,,,,,,,,,0.83436
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,c_age_neighborhood_per_youth_18_24,0.00247342,0.00106424,0.0082907,0.000242614,0.298337,0.127866,,,,,,,,,0.83436
usb_asian_indian_race,men,18_24,3676,ever_active_duty,c_neighborhood_per_household,0.00823693,0.00137511,0.0282422,0.000366932,0.291653,0.0489428,,,,,,,,,0.79315
usb_asian_indian_race,men,18_24,3676,now_active_duty,c_neighborhood_per_household,0.00594792,0.00134963,0.0189769,0.00029456,0.31343,0.0708841,,,,,,,,,0.79315
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,c_neighborhood_per_household,0.00247342,0.00106424,0.00804124,0.000230004,0.307592,0.131709,,,,,,,,,0.79315
usb_asian_indian_race,men,18_24,3676,ever_active_duty,c_age_neighborhood_per_household,0.00823693,0.00137511,0.0273345,0.000431538,0.301339,0.0507881,,,,,,,,,0.79315
usb_asian_indian_race,men,18_24,3676,now_active_duty,c_age_neighborhood_per_household,0.00594792,0.00134963,0.0186775,0.000293931,0.318455,0.0720133,,,,,,,,,0.79315
usb_asian_indian_race,men,18_24,3676,reserve_guard_only,c_age_neighborhood_per_household,0.00247342,0.00106424,0.00788121,0.000230631,0.313838,0.13451,,,,,,,,,0.79315
usb_asian_indian_race,men,18_49,8671,ever_active_duty,raw,0.0170833,0.00176887,0.0701668,0.000286852,0.243468,0.0249957,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,now_active_duty,raw,0.00574965,0.00093641,0.0155377,0.000137938,0.370044,0.0598609,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,raw,0.00312947,0.000703728,0.0121706,0.000159627,0.257133,0.057683,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,a_education_direct,0.0178044,0.00210705,0.0701668,0.000286852,0.253744,0.029743,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,now_active_duty,a_education_direct,0.00680287,0.00126792,0.0155377,0.000137938,0.437829,0.0810367,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,a_education_direct,0.0031825,0.000854658,0.0121706,0.000159627,0.26149,0.0702995,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,a_education_indirect,0.0170833,0.00176887,0.0689743,0.000416601,0.247677,0.0252696,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,now_active_duty,a_education_indirect,0.00574965,0.00093641,0.0153291,0.000170159,0.37508,0.0610604,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,a_education_indirect,0.00312947,0.000703728,0.0114916,0.00016158,0.272327,0.0612225,,,,,,,,,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,age_direct,0.0205825,0.0023414,0.0701668,0.000286852,0.293337,0.0330658,4004.7152504024693,0.0,age (min 20),0,2.5273394729351675,0.3327720887524817,,,
usb_asian_indian_race,men,18_49,8671,now_active_duty,age_direct,0.00545559,0.000990637,0.0155377,0.000137938,0.351119,0.0633373,4004.7152504024693,0.0,age (min 20),0,2.5273394729351675,0.3327720887524817,,,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,age_direct,0.0032375,0.000884089,0.0121706,0.000159627,0.266009,0.072446,4004.7152504024693,0.0,age (min 20),0,2.5273394729351675,0.3327720887524817,,,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,a_age_education_direct,0.0276202,0.00490295,0.0701668,0.000286852,0.393636,0.0694347,1765.5271105238012,0.0,age x educ (min 20),0,10.367085497578206,0.45483851412971543,,,
usb_asian_indian_race,men,18_49,8671,now_active_duty,a_age_education_direct,0.0070674,0.00173115,0.0155377,0.000137938,0.454854,0.110768,1765.5271105238012,0.0,age x educ (min 20),0,10.367085497578206,0.45483851412971543,,,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,a_age_education_direct,0.00423892,0.00146252,0.0121706,0.000159627,0.348291,0.120317,1765.5271105238012,0.0,age x educ (min 20),0,10.367085497578206,0.45483851412971543,,,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,b_raked_geo,0.0286907,0.00471908,0.0701668,0.000286852,0.408893,0.0669212,1069.082983660094,0.0,"age, state, division x metro (min 20)",0,73.20845031027174,0.48160830773530466,,,
usb_asian_indian_race,men,18_49,8671,now_active_duty,b_raked_geo,0.00893406,0.00255087,0.0155377,0.000137938,0.574991,0.163422,1069.082983660094,0.0,"age, state, division x metro (min 20)",0,73.20845031027174,0.48160830773530466,,,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,b_raked_geo,0.00616784,0.00229959,0.0121706,0.000159627,0.50678,0.188534,1069.082983660094,0.0,"age, state, division x metro (min 20)",0,73.20845031027174,0.48160830773530466,,,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,b_raked_full,0.0400868,0.00761868,0.0701668,0.000286852,0.571307,0.108235,640.7014167019528,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,194.05962708557448,0.6480631836883645,,,
usb_asian_indian_race,men,18_49,8671,now_active_duty,b_raked_full,0.0123563,0.00436097,0.0155377,0.000137938,0.795248,0.279885,640.7014167019528,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,194.05962708557448,0.6480631836883645,,,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,b_raked_full,0.00588251,0.00216414,0.0121706,0.000159627,0.483336,0.177916,640.7014167019528,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,194.05962708557448,0.6480631836883645,,,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,age_indirect,0.0170833,0.00176887,0.0600839,0.000475209,0.284325,0.0291998,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,now_active_duty,age_indirect,0.00574965,0.00093641,0.0181926,0.000182837,0.316043,0.0512668,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,age_indirect,0.00312947,0.000703728,0.0117091,0.000180976,0.267267,0.0600332,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,a_age_education_indirect,0.0170833,0.00176887,0.0526013,0.000590583,0.324771,0.0330902,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,now_active_duty,a_age_education_indirect,0.00574965,0.00093641,0.0175636,0.000231601,0.327362,0.0536229,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,a_age_education_indirect,0.00312947,0.000703728,0.0103536,0.000195615,0.30226,0.0681498,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,b_indirect_geo,0.0170833,0.00176887,0.0547712,0.000800247,0.311904,0.0317782,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,now_active_duty,b_indirect_geo,0.00574965,0.00093641,0.0188071,0.000479821,0.305717,0.0505327,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,b_indirect_geo,0.00312947,0.000703728,0.00866707,0.000228936,0.361076,0.0823938,,,,,,,1.0,0.0,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,b_indirect_full,0.0170833,0.00176887,0.0474215,0.000827722,0.360245,0.0367185,,,,,,,0.9838331524161797,0.0,
usb_asian_indian_race,men,18_49,8671,now_active_duty,b_indirect_full,0.00574965,0.00093641,0.0169401,0.000499788,0.33941,0.0560193,,,,,,,0.9838331524161797,0.0,
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,b_indirect_full,0.00312947,0.000703728,0.00772392,0.000243963,0.405166,0.0928098,,,,,,,0.9838331524161797,0.0,
usb_asian_indian_race,men,18_49,8671,ever_active_duty,c_neighborhood_per_teen_15_17,0.0170833,0.00176887,0.0534692,0.00021859,0.319499,0.0328015,,,,,,,,,0.76203
usb_asian_indian_race,men,18_49,8671,now_active_duty,c_neighborhood_per_teen_15_17,0.00574965,0.00093641,0.0118402,0.000105113,0.485603,0.0785545,,,,,,,,,0.76203
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,c_neighborhood_per_teen_15_17,0.00312947,0.000703728,0.00927439,0.00012164,0.337431,0.0756965,,,,,,,,,0.76203
usb_asian_indian_race,men,18_49,8671,ever_active_duty,c_age_neighborhood_per_teen_15_17,0.0170833,0.00176887,0.0457857,0.000362124,0.373115,0.0383184,,,,,,,,,0.76203
usb_asian_indian_race,men,18_49,8671,now_active_duty,c_age_neighborhood_per_teen_15_17,0.00574965,0.00093641,0.0138633,0.000139327,0.414738,0.0672766,,,,,,,,,0.76203
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,c_age_neighborhood_per_teen_15_17,0.00312947,0.000703728,0.00892272,0.000137909,0.35073,0.0787806,,,,,,,,,0.76203
usb_asian_indian_race,men,18_49,8671,ever_active_duty,c_neighborhood_per_youth_18_24,0.0170833,0.00176887,0.0585443,0.000239338,0.291802,0.0299579,,,,,,,,,0.83436
usb_asian_indian_race,men,18_49,8671,now_active_duty,c_neighborhood_per_youth_18_24,0.00574965,0.00093641,0.0129641,0.00011509,0.443507,0.0717446,,,,,,,,,0.83436
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,c_neighborhood_per_youth_18_24,0.00312947,0.000703728,0.0101547,0.000133186,0.30818,0.0691344,,,,,,,,,0.83436
usb_asian_indian_race,men,18_49,8671,ever_active_duty,c_age_neighborhood_per_youth_18_24,0.0170833,0.00176887,0.0501316,0.000396495,0.34077,0.0349966,,,,,,,,,0.83436
usb_asian_indian_race,men,18_49,8671,now_active_duty,c_age_neighborhood_per_youth_18_24,0.00574965,0.00093641,0.0151792,0.000152552,0.378785,0.0614445,,,,,,,,,0.83436
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,c_age_neighborhood_per_youth_18_24,0.00312947,0.000703728,0.00976964,0.000150999,0.320326,0.0719512,,,,,,,,,0.83436
usb_asian_indian_race,men,18_49,8671,ever_active_duty,c_neighborhood_per_household,0.0170833,0.00176887,0.0556528,0.000227517,0.306963,0.0315145,,,,,,,,,0.79315
usb_asian_indian_race,men,18_49,8671,now_active_duty,c_neighborhood_per_household,0.00574965,0.00093641,0.0123238,0.000109405,0.46655,0.0754723,,,,,,,,,0.79315
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,c_neighborhood_per_household,0.00312947,0.000703728,0.00965315,0.000126608,0.324192,0.0727265,,,,,,,,,0.79315
usb_asian_indian_race,men,18_49,8671,ever_active_duty,c_age_neighborhood_per_household,0.0170833,0.00176887,0.0476555,0.000376912,0.358476,0.0368149,,,,,,,,,0.79315
usb_asian_indian_race,men,18_49,8671,now_active_duty,c_age_neighborhood_per_household,0.00574965,0.00093641,0.0144295,0.000145017,0.398465,0.0646369,,,,,,,,,0.79315
usb_asian_indian_race,men,18_49,8671,reserve_guard_only,c_age_neighborhood_per_household,0.00312947,0.000703728,0.00928711,0.000143541,0.336969,0.0756896,,,,,,,,,0.79315
usb_asian_indian_race,men,25_49,4995,ever_active_duty,raw,0.0226802,0.00287591,0.079685,0.000338777,0.284623,0.0357744,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,now_active_duty,raw,0.00562421,0.00139539,0.0132274,0.000132057,0.425192,0.104669,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,raw,0.00354453,0.00104249,0.0127304,0.000172787,0.278431,0.0819099,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,a_education_direct,0.0319763,0.0058728,0.079685,0.000338777,0.401283,0.073179,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,now_active_duty,a_education_direct,0.00822004,0.00287707,0.0132274,0.000132057,0.621438,0.216647,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,a_education_direct,0.00565301,0.0023523,0.0127304,0.000172787,0.444057,0.185195,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,a_education_indirect,0.0226802,0.00287591,0.0729411,0.000548083,0.310938,0.0386699,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,now_active_duty,a_education_indirect,0.00562421,0.00139539,0.0142289,0.000191468,0.395266,0.0976169,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,a_education_indirect,0.00354453,0.00104249,0.0112684,0.000188167,0.314554,0.0926676,,,,,,,,,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,age_direct,0.0239084,0.0029979,0.079685,0.000338777,0.300037,0.0372747,2711.3000915845305,0.0,age (min 20),0,1.6118093386205268,0.36538143329056727,,,
usb_asian_indian_race,men,25_49,4995,now_active_duty,age_direct,0.0052772,0.00126081,0.0132274,0.000132057,0.398958,0.0945216,2711.3000915845305,0.0,age (min 20),0,1.6118093386205268,0.36538143329056727,,,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,age_direct,0.00339519,0.00113679,0.0127304,0.000172787,0.2667,0.0892002,2711.3000915845305,0.0,age (min 20),0,1.6118093386205268,0.36538143329056727,,,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,a_age_education_direct,0.0321099,0.00624102,0.079685,0.000338777,0.40296,0.0778083,1153.8558424399637,0.0,age x educ (min 20),0,4.246014795183694,0.49899692746535573,,,
usb_asian_indian_race,men,25_49,4995,now_active_duty,a_age_education_direct,0.00644914,0.00203714,0.0132274,0.000132057,0.487557,0.153255,1153.8558424399637,0.0,age x educ (min 20),0,4.246014795183694,0.49899692746535573,,,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,a_age_education_direct,0.00475879,0.00187494,0.0127304,0.000172787,0.373814,0.147501,1153.8558424399637,0.0,age x educ (min 20),0,4.246014795183694,0.49899692746535573,,,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,b_raked_geo,0.0332646,0.00645128,0.079685,0.000338777,0.417451,0.0805704,653.1337503511493,0.0,"age, state, division x metro (min 20)",0,108.08386755776542,0.541392977838062,,,
usb_asian_indian_race,men,25_49,4995,now_active_duty,b_raked_geo,0.0080333,0.00277709,0.0132274,0.000132057,0.60732,0.209058,653.1337503511493,0.0,"age, state, division x metro (min 20)",0,108.08386755776542,0.541392977838062,,,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,b_raked_geo,0.00588607,0.00248495,0.0127304,0.000172787,0.462364,0.195335,653.1337503511493,0.0,"age, state, division x metro (min 20)",0,108.08386755776542,0.541392977838062,,,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,b_raked_full,0.0484166,0.00972462,0.079685,0.000338777,0.6076,0.121537,392.6419560844122,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,225.39187008283434,0.7228007252173444,,,
usb_asian_indian_race,men,25_49,4995,now_active_duty,b_raked_full,0.013208,0.00530858,0.0132274,0.000132057,0.998532,0.400254,392.6419560844122,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,225.39187008283434,0.7228007252173444,,,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,b_raked_full,0.00577766,0.00238888,0.0127304,0.000172787,0.453848,0.187678,392.6419560844122,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,225.39187008283434,0.7228007252173444,,,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,age_indirect,0.0226802,0.00287591,0.0762932,0.000395776,0.297276,0.0373843,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,now_active_duty,age_indirect,0.00562421,0.00139539,0.0148042,0.000167441,0.379907,0.0934738,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,age_indirect,0.00354453,0.00104249,0.0128306,0.000183307,0.276256,0.0813995,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,a_age_education_indirect,0.0226802,0.00287591,0.0680315,0.000654156,0.333378,0.0413846,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,now_active_duty,a_age_education_indirect,0.00562421,0.00139539,0.0154998,0.00023122,0.362858,0.0892935,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,a_age_education_indirect,0.00354453,0.00104249,0.0112182,0.00019153,0.315963,0.0932892,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,b_indirect_geo,0.0226802,0.00287591,0.0673474,0.000900073,0.336764,0.0419302,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,now_active_duty,b_indirect_geo,0.00562421,0.00139539,0.0145704,0.0004389,0.386004,0.0928822,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,b_indirect_geo,0.00354453,0.00104249,0.00974145,0.00023791,0.36386,0.106876,,,,,,,1.0,0.0,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,b_indirect_full,0.0226802,0.00287591,0.0597352,0.00107177,0.379679,0.0467615,,,,,,,0.9947813558474556,0.0,
usb_asian_indian_race,men,25_49,4995,now_active_duty,b_indirect_full,0.00562421,0.00139539,0.0142156,0.000541132,0.395637,0.0941926,,,,,,,0.9947813558474556,0.0,
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,b_indirect_full,0.00354453,0.00104249,0.00868252,0.000277521,0.408238,0.120759,,,,,,,0.9947813558474556,0.0,
usb_asian_indian_race,men,25_49,4995,ever_active_duty,c_neighborhood_per_teen_15_17,0.0226802,0.00287591,0.0607224,0.000258158,0.373506,0.0469462,,,,,,,,,0.76203
usb_asian_indian_race,men,25_49,4995,now_active_duty,c_neighborhood_per_teen_15_17,0.00562421,0.00139539,0.0100797,0.000100632,0.557973,0.137355,,,,,,,,,0.76203
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,c_neighborhood_per_teen_15_17,0.00354453,0.00104249,0.00970093,0.000131669,0.365381,0.107489,,,,,,,,,0.76203
usb_asian_indian_race,men,25_49,4995,ever_active_duty,c_age_neighborhood_per_teen_15_17,0.0226802,0.00287591,0.0581377,0.000301593,0.390111,0.0490589,,,,,,,,,0.76203
usb_asian_indian_race,men,25_49,4995,now_active_duty,c_age_neighborhood_per_teen_15_17,0.00562421,0.00139539,0.0112812,0.000127595,0.498546,0.122664,,,,,,,,,0.76203
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,c_age_neighborhood_per_teen_15_17,0.00354453,0.00104249,0.00977729,0.000139686,0.362527,0.106819,,,,,,,,,0.76203
usb_asian_indian_race,men,25_49,4995,ever_active_duty,c_neighborhood_per_youth_18_24,0.0226802,0.00287591,0.066486,0.000282662,0.341127,0.0428765,,,,,,,,,0.83436
usb_asian_indian_race,men,25_49,4995,now_active_duty,c_neighborhood_per_youth_18_24,0.00562421,0.00139539,0.0110365,0.000110183,0.509603,0.125448,,,,,,,,,0.83436
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,c_neighborhood_per_youth_18_24,0.00354453,0.00104249,0.0106217,0.000144167,0.333706,0.0981709,,,,,,,,,0.83436
usb_asian_indian_race,men,25_49,4995,ever_active_duty,c_age_neighborhood_per_youth_18_24,0.0226802,0.00287591,0.063656,0.000330219,0.356293,0.044806,,,,,,,,,0.83436
usb_asian_indian_race,men,25_49,4995,now_active_duty,c_age_neighborhood_per_youth_18_24,0.00562421,0.00139539,0.012352,0.000139706,0.455328,0.112031,,,,,,,,,0.83436
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,c_age_neighborhood_per_youth_18_24,0.00354453,0.00104249,0.0107053,0.000152944,0.3311,0.0975592,,,,,,,,,0.83436
usb_asian_indian_race,men,25_49,4995,ever_active_duty,c_neighborhood_per_household,0.0226802,0.00287591,0.0632022,0.000268701,0.358851,0.0451042,,,,,,,,,0.79315
usb_asian_indian_race,men,25_49,4995,now_active_duty,c_neighborhood_per_household,0.00562421,0.00139539,0.0104914,0.000104741,0.536081,0.131966,,,,,,,,,0.79315
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,c_neighborhood_per_household,0.00354453,0.00104249,0.0100971,0.000137046,0.351044,0.103272,,,,,,,,,0.79315
usb_asian_indian_race,men,25_49,4995,ever_active_duty,c_age_neighborhood_per_household,0.0226802,0.00287591,0.060512,0.000313909,0.374805,0.047134,,,,,,,,,0.79315
usb_asian_indian_race,men,25_49,4995,now_active_duty,c_age_neighborhood_per_household,0.00562421,0.00139539,0.0117419,0.000132806,0.478985,0.117851,,,,,,,,,0.79315
usb_asian_indian_race,men,25_49,4995,reserve_guard_only,c_age_neighborhood_per_household,0.00354453,0.00104249,0.0101766,0.00014539,0.348303,0.102628,,,,,,,,,0.79315
usb_asian_indian_race,men,25_34,2621,ever_active_duty,raw,0.0166729,0.00320467,0.0659693,0.000533002,0.252737,0.0481709,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,now_active_duty,raw,0.00719093,0.00235875,0.0184678,0.000230573,0.389377,0.126421,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,reserve_guard_only,raw,0.00455414,0.00161675,0.0135963,0.000252712,0.334954,0.120183,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,ever_active_duty,a_education_direct,0.0262843,0.00633259,0.0659693,0.000533002,0.398432,0.0950898,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,now_active_duty,a_education_direct,0.0125277,0.00489284,0.0184678,0.000230573,0.678354,0.262889,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,reserve_guard_only,a_education_direct,0.0100825,0.00463527,0.0135963,0.000252712,0.741561,0.34398,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,ever_active_duty,a_education_indirect,0.0166729,0.00320467,0.0539971,0.000816061,0.308774,0.0584941,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,now_active_duty,a_education_indirect,0.00719093,0.00235875,0.01791,0.00034046,0.401503,0.129599,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,reserve_guard_only,a_education_indirect,0.00455414,0.00161675,0.0115581,0.000288507,0.39402,0.14257,,,,,,,,,
usb_asian_indian_race,men,25_34,2621,ever_active_duty,age_direct,0.0172329,0.0033533,0.0659693,0.000533002,0.261226,0.0504243,1429.9111024280319,0.0,age (min 20),0,1.2245184869656378,0.638343540806876,,,
usb_asian_indian_race,men,25_34,2621,now_active_duty,age_direct,0.0072425,0.00242427,0.0184678,0.000230573,0.392169,0.129989,1429.9111024280319,0.0,age (min 20),0,1.2245184869656378,0.638343540806876,,,
usb_asian_indian_race,men,25_34,2621,reserve_guard_only,age_direct,0.00457488,0.00162525,0.0135963,0.000252712,0.336479,0.120814,1429.9111024280319,0.0,age (min 20),0,1.2245184869656378,0.638343540806876,,,
usb_asian_indian_race,men,25_34,2621,ever_active_duty,a_age_education_direct,0.0254921,0.00599966,0.0659693,0.000533002,0.386423,0.0900734,729.980863945256,0.0,age x educ (min 20),0,3.585527409272843,0.7497476031034668,,,
usb_asian_indian_race,men,25_34,2621,now_active_duty,a_age_education_direct,0.0123731,0.00483605,0.0184678,0.000230573,0.66998,0.259751,729.980863945256,0.0,age x educ (min 20),0,3.585527409272843,0.7497476031034668,,,
usb_asian_indian_race,men,25_34,2621,reserve_guard_only,a_age_education_direct,0.00971665,0.00425296,0.0135963,0.000252712,0.714653,0.314738,729.980863945256,0.0,age x educ (min 20),0,3.585527409272843,0.7497476031034668,,,
usb_asian_indian_race,men,25_34,2621,ever_active_duty,b_raked_geo,0.0193322,0.00532517,0.0659693,0.000533002,0.293049,0.0805551,415.9764960655917,0.0,"age, state, division x metro (min 20)",0,11.765691779676315,0.7740870223716056,,,
usb_asian_indian_race,men,25_34,2621,now_active_duty,b_raked_geo,0.0127401,0.00499483,0.0184678,0.000230573,0.689853,0.268824,415.9764960655917,0.0,"age, state, division x metro (min 20)",0,11.765691779676315,0.7740870223716056,,,
usb_asian_indian_race,men,25_34,2621,reserve_guard_only,b_raked_geo,0.00747082,0.0038074,0.0135963,0.000252712,0.549474,0.281637,415.9764960655917,0.0,"age, state, division x metro (min 20)",0,11.765691779676315,0.7740870223716056,,,
usb_asian_indian_race,men,25_34,2621,ever_active_duty,b_raked_full,0.0301247,0.0074402,0.0659693,0.000533002,0.456647,0.112474,257.4864037520132,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,71.17971111366892,0.8596469521961081,,,
usb_asian_indian_race,men,25_34,2621,now_active_duty,b_raked_full,0.0214741,0.00691569,0.0184678,0.000230573,1.16279,0.37163,257.4864037520132,0.0,"age x educ, state, metro x educ, division x metro (min 20)",0,71.17971111366892,0.8596469521961081,,,
