st,puma,metro_size,pop20,dominant_share,share_metro_5m_plus,share_metro_1m_5m,share_metro_under_1m,share_non_metro
26,2102,metro_under_1m,123096,1.0,0.0,0.0,1.0,0.0
26,2200,non_metro,105801,1.0,0.0,0.0,0.0,1.0
26,2300,non_metro,127176,0.5943,0.0,0.0,0.4057,0.5943
26,2400,metro_under_1m,154316,1.0,0.0,0.0,1.0,0.0
26,2500,non_metro,145169,1.0,0.0,0.0,0.0,1.0
26,2600,metro_under_1m,160366,1.0,0.0,0.0,1.0,0.0
26,2701,metro_under_1m,115367,1.0,0.0,0.0,1.0,0.0
26,2702,metro_under_1m,124972,1.0,0.0,0.0,1.0,0.0
26,2703,metro_under_1m,131919,1.0,0.0,0.0,1.0,0.0
26,2800,metro_1m_5m,193866,1.0,0.0,1.0,0.0,0.0
26,2901,metro_1m_5m,141074,1.0,0.0,1.0,0.0,0.0
26,2902,metro_1m_5m,139946,1.0,0.0,1.0,0.0,0.0
26,2903,metro_1m_5m,176267,1.0,0.0,1.0,0.0,0.0
26,2904,metro_1m_5m,157180,1.0,0.0,1.0,0.0,0.0
26,2905,metro_1m_5m,137228,1.0,0.0,1.0,0.0,0.0
26,2906,metro_1m_5m,158027,1.0,0.0,1.0,0.0,0.0
26,2907,metro_1m_5m,176289,1.0,0.0,1.0,0.0,0.0
26,2908,metro_1m_5m,188384,1.0,0.0,1.0,0.0,0.0
26,3001,metro_1m_5m,126387,1.0,0.0,1.0,0.0,0.0
26,3002,metro_1m_5m,176316,1.0,0.0,1.0,0.0,0.0
26,3003,metro_1m_5m,134346,1.0,0.0,1.0,0.0,0.0
26,3004,metro_1m_5m,155250,1.0,0.0,1.0,0.0,0.0
26,3005,metro_1m_5m,140979,1.0,0.0,1.0,0.0,0.0
26,3006,metro_1m_5m,147939,1.0,0.0,1.0,0.0,0.0
26,3100,metro_1m_5m,160383,1.0,0.0,1.0,0.0,0.0
26,3201,metro_1m_5m,204901,1.0,0.0,1.0,0.0,0.0
26,3202,metro_1m_5m,145039,1.0,0.0,1.0,0.0,0.0
26,3203,metro_1m_5m,173268,1.0,0.0,1.0,0.0,0.0
26,3204,metro_1m_5m,156601,1.0,0.0,1.0,0.0,0.0
26,3205,metro_1m_5m,115191,1.0,0.0,1.0,0.0,0.0
26,3206,metro_1m_5m,136749,1.0,0.0,1.0,0.0,0.0
26,3207,metro_1m_5m,123321,1.0,0.0,1.0,0.0,0.0
26,3208,metro_1m_5m,154586,1.0,0.0,1.0,0.0,0.0
26,3209,metro_1m_5m,126448,1.0,0.0,1.0,0.0,0.0
26,3210,metro_1m_5m,108909,1.0,0.0,1.0,0.0,0.0
26,3211,metro_1m_5m,122822,1.0,0.0,1.0,0.0,0.0
26,3212,metro_1m_5m,106725,1.0,0.0,1.0,0.0,0.0
26,3213,metro_1m_5m,119001,1.0,0.0,1.0,0.0,0.0
26,3300,metro_under_1m,154809,1.0,0.0,0.0,1.0,0.0
27,101,non_metro,147161,0.788,0.0,0.0,0.212,0.788
27,201,non_metro,144572,1.0,0.0,0.0,0.0,1.0
27,301,metro_under_1m,103957,0.8412,0.0,0.0,0.8412,0.1588
27,401,metro_under_1m,102519,1.0,0.0,0.0,1.0,0.0
27,501,non_metro,107072,0.566,0.0,0.0,0.434,0.566
27,600,non_metro,139460,1.0,0.0,0.0,0.0,1.0
27,700,non_metro,131905,0.5048,0.0,0.0,0.4952,0.5048
27,800,non_metro,113268,1.0,0.0,0.0,0.0,1.0
27,901,metro_under_1m,105193,1.0,0.0,0.0,1.0,0.0
27,1001,metro_under_1m,105061,0.8993,0.0,0.1007,0.8993,0.0
27,1101,metro_1m_5m,102817,1.0,0.0,1.0,0.0,0.0
27,1200,metro_1m_5m,124215,1.0,0.0,1.0,0.0,0.0
27,1301,metro_1m_5m,120073,1.0,0.0,1.0,0.0,0.0
27,1302,metro_1m_5m,141024,1.0,0.0,1.0,0.0,0.0
27,1303,metro_1m_5m,102790,1.0,0.0,1.0,0.0,0.0
27,1401,metro_1m_5m,135800,1.0,0.0,1.0,0.0,0.0
27,1402,metro_1m_5m,131768,1.0,0.0,1.0,0.0,0.0
27,1501,metro_1m_5m,132016,1.0,0.0,1.0,0.0,0.0
27,1502,metro_1m_5m,108809,1.0,0.0,1.0,0.0,0.0
27,1503,metro_1m_5m,102290,1.0,0.0,1.0,0.0,0.0
27,1504,metro_1m_5m,103003,1.0,0.0,1.0,0.0,0.0
27,1505,metro_1m_5m,106234,1.0,0.0,1.0,0.0,0.0
27,1601,metro_1m_5m,120938,1.0,0.0,1.0,0.0,0.0
27,1602,metro_1m_5m,118256,1.0,0.0,1.0,0.0,0.0
27,1603,metro_1m_5m,122526,1.0,0.0,1.0,0.0,0.0
27,1604,metro_1m_5m,116296,1.0,0.0,1.0,0.0,0.0
27,1605,metro_1m_5m,117979,1.0,0.0,1.0,0.0,0.0
27,1606,metro_1m_5m,122583,1.0,0.0,1.0,0.0,0.0
27,1607,metro_1m_5m,127421,1.0,0.0,1.0,0.0,0.0
27,1608,metro_1m_5m,112796,1.0,0.0,1.0,0.0,0.0
27,1609,metro_1m_5m,111865,1.0,0.0,1.0,0.0,0.0
27,1610,metro_1m_5m,106733,1.0,0.0,1.0,0.0,0.0
27,1611,metro_1m_5m,104172,1.0,0.0,1.0,0.0,0.0
27,1701,metro_1m_5m,102206,1.0,0.0,1.0,0.0,0.0
27,1702,metro_1m_5m,109617,1.0,0.0,1.0,0.0,0.0
27,1703,metro_1m_5m,120691,1.0,0.0,1.0,0.0,0.0
27,1704,metro_1m_5m,107368,1.0,0.0,1.0,0.0,0.0
27,1800,metro_1m_5m,150928,1.0,0.0,1.0,0.0,0.0
27,1900,metro_1m_5m,106922,1.0,0.0,1.0,0.0,0.0
27,2001,metro_1m_5m,125120,1.0,0.0,1.0,0.0,0.0
27,2100,non_metro,133462,1.0,0.0,0.0,0.0,1.0
27,2200,non_metro,117437,0.9174,0.0,0.0,0.0826,0.9174
27,2300,non_metro,102006,1.0,0.0,0.0,0.0,1.0
27,2400,metro_under_1m,103566,1.0,0.0,0.0,1.0,0.0
27,2500,non_metro,152145,0.8115,0.0,0.1885,0.0,0.8115
27,2600,non_metro,118640,0.8197,0.0,0.0,0.1803,0.8197
27,2700,metro_under_1m,162847,1.0,0.0,0.0,1.0,0.0
27,2800,metro_under_1m,100967,0.6035,0.0,0.0,0.6035,0.3965
28,100,metro_1m_5m,185314,1.0,0.0,1.0,0.0,0.0
28,200,non_metro,141811,0.7081,0.0,0.2919,0.0,0.7081
28,300,non_metro,111335,0.6601,0.0,0.3399,0.0,0.6601
28,400,non_metro,144228,1.0,0.0,0.0,0.0,1.0
28,500,non_metro,142304,1.0,0.0,0.0,0.0,1.0
28,600,non_metro,175474,1.0,0.0,0.0,0.0,1.0
28,700,non_metro,117158,0.8549,0.0,0.0,0.1451,0.8549
28,800,non_metro,114801,1.0,0.0,0.0,0.0,1.0
28,900,metro_under_1m,135888,1.0,0.0,0.0,1.0,0.0
28,1001,metro_under_1m,127806,0.6501,0.0,0.0,0.6501,0.3499
28,1101,metro_under_1m,173026,1.0,0.0,0.0,1.0,0.0
28,1300,metro_under_1m,182980,1.0,0.0,0.0,1.0,0.0
28,1400,non_metro,117916,0.7626,0.0,0.0,0.2374,0.7626
28,1500,non_metro,109890,1.0,0.0,0.0,0.0,1.0
28,1600,non_metro,176046,1.0,0.0,0.0,0.0,1.0
28,1700,non_metro,130216,1.0,0.0,0.0,0.0,1.0
28,1800,metro_under_1m,178332,0.8629,0.0,0.0,0.8629,0.1371
28,1900,non_metro,144881,0.5556,0.0,0.0,0.4444,0.5556
28,2001,metro_under_1m,104625,1.0,0.0,0.0,1.0,0.0
28,2002,metro_under_1m,103996,1.0,0.0,0.0,1.0,0.0
28,2100,metro_under_1m,143252,1.0,0.0,0.0,1.0,0.0
29,100,non_metro,109980,1.0,0.0,0.0,0.0,1.0
29,200,metro_under_1m,113957,1.0,0.0,0.0,1.0,0.0
29,300,non_metro,119298,1.0,0.0,0.0,0.0,1.0
29,400,metro_1m_5m,148977,0.6384,0.0,0.6384,0.0,0.3616
29,501,metro_under_1m,163799,1.0,0.0,0.0,1.0,0.0
29,601,metro_under_1m,141373,1.0,0.0,0.0,1.0,0.0
29,700,non_metro,134186,0.7969,0.0,0.0,0.2031,0.7969
29,800,metro_1m_5m,140154,0.6146,0.0,0.6146,0.0,0.3854
29,901,metro_1m_5m,117393,1.0,0.0,1.0,0.0,0.0
29,902,metro_1m_5m,135942,1.0,0.0,1.0,0.0,0.0
29,1000,metro_1m_5m,106718,1.0,0.0,1.0,0.0,0.0
29,1101,metro_1m_5m,183021,1.0,0.0,1.0,0.0,0.0
29,1102,metro_1m_5m,134039,1.0,0.0,1.0,0.0,0.0
29,1103,metro_1m_5m,141808,1.0,0.0,1.0,0.0,0.0
29,1104,metro_1m_5m,112860,1.0,0.0,1.0,0.0,0.0
29,1105,metro_1m_5m,145476,1.0,0.0,1.0,0.0,0.0
29,1200,metro_1m_5m,123866,1.0,0.0,1.0,0.0,0.0
29,1300,non_metro,122332,1.0,0.0,0.0,0.0,1.0
29,1400,non_metro,112302,0.5673,0.0,0.0,0.4327,0.5673
29,1500,non_metro,103946,0.8511,0.0,0.0,0.1489,0.8511
29,1600,non_metro,135093,0.9017,0.0,0.0,0.0983,0.9017
29,1700,metro_1m_5m,127738,0.8195,0.0,0.8195,0.0,0.1805
29,1801,metro_1m_5m,115485,1.0,0.0,1.0,0.0,0.0
29,1802,metro_1m_5m,153169,1.0,0.0,1.0,0.0,0.0
29,1803,metro_1m_5m,136608,1.0,0.0,1.0,0.0,0.0
29,1901,metro_1m_5m,123853,1.0,0.0,1.0,0.0,0.0
29,1902,metro_1m_5m,117067,1.0,0.0,1.0,0.0,0.0
29,1903,metro_1m_5m,164138,1.0,0.0,1.0,0.0,0.0
29,1904,metro_1m_5m,107956,1.0,0.0,1.0,0.0,0.0
29,1905,metro_1m_5m,103323,1.0,0.0,1.0,0.0,0.0
29,1906,metro_1m_5m,119912,1.0,0.0,1.0,0.0,0.0
29,1907,metro_1m_5m,161375,1.0,0.0,1.0,0.0,0.0
29,1908,metro_1m_5m,106501,1.0,0.0,1.0,0.0,0.0
29,2001,metro_1m_5m,126144,1.0,0.0,1.0,0.0,0.0
29,2002,metro_1m_5m,175434,1.0,0.0,1.0,0.0,0.0
29,2101,metro_1m_5m,112870,1.0,0.0,1.0,0.0,0.0
29,2102,metro_1m_5m,113869,1.0,0.0,1.0,0.0,0.0
29,2200,non_metro,127871,1.0,0.0,0.0,0.0,1.0
29,2300,metro_under_1m,119769,0.6822,0.0,0.0,0.6822,0.3178
29,2400,non_metro,112194,0.9058,0.0,0.0,0.0942,0.9058
29,2500,non_metro,118696,1.0,0.0,0.0,0.0,1.0
29,2600,non_metro,111191,1.0,0.0,0.0,0.0,1.0
29,2701,metro_under_1m,169792,1.0,0.0,0.0,1.0,0.0
29,2702,metro_under_1m,124577,1.0,0.0,0.0,1.0,0.0
29,2703,metro_under_1m,132473,1.0,0.0,0.0,1.0,0.0
29,2800,non_metro,144979,1.0,0.0,0.0,0.0,1.0
29,2900,metro_under_1m,181409,1.0,0.0,0.0,1.0,0.0
30,100,non_metro,137812,1.0,0.0,0.0,0.0,1.0
30,200,metro_under_1m,165991,0.7377,0.0,0.0,0.7377,0.2623
30,300,non_metro,116977,1.0,0.0,0.0,0.0,1.0
30,400,metro_under_1m,118960,1.0,0.0,0.0,1.0,0.0
30,500,metro_under_1m,155387,1.0,0.0,0.0,1.0,0.0
30,600,non_metro,130467,0.7065,0.0,0.0,0.2935,0.7065
30,700,non_metro,148517,0.6323,0.0,0.0,0.3677,0.6323
30,800,metro_under_1m,110114,1.0,0.0,0.0,1.0,0.0
31,100,non_metro,105556,1.0,0.0,0.0,0.0,1.0
31,200,non_metro,184840,0.8832,0.0,0.0,0.1168,0.8832
31,300,metro_under_1m,109843,0.7013,0.0,0.0,0.7013,0.2987
31,400,non_metro,102289,1.0,0.0,0.0,0.0,1.0
31,500,non_metro,116501,1.0,0.0,0.0,0.0,1.0
31,600,non_metro,137829,0.8722,0.0,0.0,0.1278,0.8722
31,701,metro_under_1m,106908,0.6523,0.0,0.0,0.6523,0.3477
31,702,metro_under_1m,190604,1.0,0.0,0.0,1.0,0.0
31,801,metro_under_1m,171287,1.0,0.0,0.0,1.0,0.0
31,802,metro_under_1m,151321,1.0,0.0,0.0,1.0,0.0
31,901,metro_under_1m,196880,1.0,0.0,0.0,1.0,0.0
31,902,metro_under_1m,159143,1.0,0.0,0.0,1.0,0.0
31,903,metro_under_1m,114458,1.0,0.0,0.0,1.0,0.0
31,904,metro_under_1m,114045,1.0,0.0,0.0,1.0,0.0
32,101,metro_under_1m,157689,1.0,0.0,0.0,1.0,0.0
32,102,metro_under_1m,195423,1.0,0.0,0.0,1.0,0.0
32,103,metro_under_1m,133380,1.0,0.0,0.0,1.0,0.0
32,200,non_metro,181195,1.0,0.0,0.0,0.0,1.0
32,300,metro_under_1m,171466,0.7114,0.0,0.0,0.7114,0.2886
32,401,metro_1m_5m,141403,1.0,0.0,1.0,0.0,0.0
32,402,metro_1m_5m,162012,1.0,0.0,1.0,0.0,0.0
32,403,metro_1m_5m,215691,1.0,0.0,1.0,0.0,0.0
32,404,metro_1m_5m,154784,1.0,0.0,1.0,0.0,0.0
32,405,metro_1m_5m,159900,1.0,0.0,1.0,0.0,0.0
32,406,metro_1m_5m,141840,1.0,0.0,1.0,0.0,0.0
32,407,metro_1m_5m,132429,1.0,0.0,1.0,0.0,0.0
32,408,metro_1m_5m,160272,1.0,0.0,1.0,0.0,0.0
32,409,metro_1m_5m,158332,1.0,0.0,1.0,0.0,0.0
32,410,metro_1m_5m,107325,1.0,0.0,1.0,0.0,0.0
32,411,metro_1m_5m,135714,1.0,0.0,1.0,0.0,0.0
32,412,metro_1m_5m,163143,1.0,0.0,1.0,0.0,0.0
32,413,metro_1m_5m,113706,1.0,0.0,1.0,0.0,0.0
32,414,metro_1m_5m,125552,1.0,0.0,1.0,0.0,0.0
32,415,metro_1m_5m,193358,1.0,0.0,1.0,0.0,0.0
33,100,non_metro,165449,1.0,0.0,0.0,0.0,1.0
33,201,non_metro,134927,1.0,0.0,0.0,0.0,1.0
33,301,metro_1m_5m,150189,1.0,0.0,1.0,0.0,0.0
33,401,non_metro,117822,1.0,0.0,0.0,0.0,1.0
33,501,non_metro,109109,0.7007,0.0,0.0,0.2993,0.7007
33,601,metro_under_1m,115644,1.0,0.0,0.0,1.0,0.0
33,602,metro_under_1m,105194,1.0,0.0,0.0,1.0,0.0
33,603,metro_under_1m,112349,1.0,0.0,0.0,1.0,0.0
33,701,metro_1m_5m,167976,0.5715,0.0,0.5715,0.3399,0.0885
33,801,metro_1m_5m,198870,1.0,0.0,1.0,0.0,0.0
34,101,metro_under_1m,145982,1.0,0.0,0.0,1.0,0.0
34,102,metro_under_1m,118083,1.0,0.0,0.0,1.0,0.0
34,301,metro_5m_plus,109278,1.0,1.0,0.0,0.0,0.0
34,302,metro_5m_plus,125216,1.0,1.0,0.0,0.0,0.0
34,303,metro_5m_plus,136342,1.0,1.0,0.0,0.0,0.0
34,304,metro_5m_plus,129504,1.0,1.0,0.0,0.0,0.0
34,305,metro_5m_plus,126560,1.0,1.0,0.0,0.0,0.0
34,306,metro_5m_plus,104617,1.0,1.0,0.0,0.0,0.0
34,307,metro_5m_plus,117748,1.0,1.0,0.0,0.0,0.0
34,308,metro_5m_plus,106467,1.0,1.0,0.0,0.0,0.0
34,501,metro_5m_plus,143175,1.0,1.0,0.0,0.0,0.0
34,502,metro_5m_plus,114166,1.0,1.0,0.0,0.0,0.0
34,503,metro_5m_plus,159732,1.0,1.0,0.0,0.0,0.0
34,504,metro_5m_plus,107045,1.0,1.0,0.0,0.0,0.0
34,601,metro_5m_plus,165889,1.0,1.0,0.0,0.0,0.0
34,602,metro_5m_plus,126560,1.0,1.0,0.0,0.0,0.0
34,603,metro_5m_plus,146205,1.0,1.0,0.0,0.0,0.0
34,604,metro_5m_plus,150471,1.0,1.0,0.0,0.0,0.0
34,605,metro_5m_plus,135729,1.0,1.0,0.0,0.0,0.0
34,800,metro_5m_plus,128947,1.0,1.0,0.0,0.0,0.0
34,901,metro_5m_plus,131871,1.0,1.0,0.0,0.0,0.0
34,902,metro_5m_plus,118048,1.0,1.0,0.0,0.0,0.0
34,903,metro_5m_plus,118725,1.0,1.0,0.0,0.0,0.0
34,904,metro_5m_plus,115411,1.0,1.0,0.0,0.0,0.0
34,905,metro_5m_plus,114925,1.0,1.0,0.0,0.0,0.0
34,906,metro_5m_plus,153990,1.0,1.0,0.0,0.0,0.0
34,907,metro_5m_plus,110192,1.0,1.0,0.0,0.0,0.0
34,1001,metro_5m_plus,111214,1.0,1.0,0.0,0.0,0.0
34,1002,metro_5m_plus,113861,1.0,1.0,0.0,0.0,0.0
34,1003,metro_5m_plus,120286,1.0,1.0,0.0,0.0,0.0
34,1101,metro_5m_plus,103643,1.0,1.0,0.0,0.0,0.0
34,1102,metro_5m_plus,111349,1.0,1.0,0.0,0.0,0.0
34,1103,metro_5m_plus,114319,1.0,1.0,0.0,0.0,0.0
34,1104,metro_5m_plus,107026,1.0,1.0,0.0,0.0,0.0
34,1105,metro_5m_plus,100778,1.0,1.0,0.0,0.0,0.0
34,1106,metro_5m_plus,106500,1.0,1.0,0.0,0.0,0.0
34,1201,metro_5m_plus,124032,1.0,1.0,0.0,0.0,0.0
34,1202,metro_5m_plus,159890,1.0,1.0,0.0,0.0,0.0
34,1203,metro_5m_plus,135158,1.0,1.0,0.0,0.0,0.0
34,1204,metro_5m_plus,114367,1.0,1.0,0.0,0.0,0.0
34,1205,metro_5m_plus,103782,1.0,1.0,0.0,0.0,0.0
34,1401,metro_5m_plus,121470,1.0,1.0,0.0,0.0,0.0
34,1402,metro_5m_plus,105344,1.0,1.0,0.0,0.0,0.0
34,1403,metro_5m_plus,113124,1.0,1.0,0.0,0.0,0.0
34,1404,metro_5m_plus,108182,1.0,1.0,0.0,0.0,0.0
34,1405,metro_5m_plus,104059,1.0,1.0,0.0,0.0,0.0
34,1406,metro_5m_plus,156404,1.0,1.0,0.0,0.0,0.0
34,1407,metro_5m_plus,155145,1.0,1.0,0.0,0.0,0.0
34,1501,metro_5m_plus,132976,1.0,1.0,0.0,0.0,0.0
34,1502,metro_5m_plus,131809,1.0,1.0,0.0,0.0,0.0
34,1503,metro_5m_plus,118299,1.0,1.0,0.0,0.0,0.0
34,1504,metro_5m_plus,126201,1.0,1.0,0.0,0.0,0.0
34,1600,metro_5m_plus,144221,1.0,1.0,0.0,0.0,0.0
34,1700,metro_under_1m,109632,1.0,0.0,0.0,1.0,0.0
34,1901,metro_5m_plus,104578,1.0,1.0,0.0,0.0,0.0
34,1902,metro_5m_plus,102153,1.0,1.0,0.0,0.0,0.0
34,1903,metro_5m_plus,118360,1.0,1.0,0.0,0.0,0.0
34,1904,metro_5m_plus,112956,1.0,1.0,0.0,0.0,0.0
34,1905,metro_5m_plus,137298,1.0,1.0,0.0,0.0,0.0
34,2001,metro_5m_plus,164141,1.0,1.0,0.0,0.0,0.0
34,2002,metro_5m_plus,161555,1.0,1.0,0.0,0.0,0.0
34,2003,metro_5m_plus,136164,1.0,1.0,0.0,0.0,0.0
34,2101,metro_5m_plus,127071,1.0,1.0,0.0,0.0,0.0
34,2102,metro_5m_plus,106579,1.0,1.0,0.0,0.0,0.0
34,2103,metro_5m_plus,169465,1.0,1.0,0.0,0.0,0.0
34,2104,metro_5m_plus,120370,1.0,1.0,0.0,0.0,0.0
34,2201,metro_5m_plus,131681,1.0,1.0,0.0,0.0,0.0
34,2202,metro_5m_plus,170613,1.0,1.0,0.0,0.0,0.0
34,2301,metro_under_1m,128135,1.0,0.0,0.0,1.0,0.0
34,2302,metro_under_1m,115487,1.0,0.0,0.0,1.0,0.0
34,2303,metro_under_1m,143718,1.0,0.0,0.0,1.0,0.0
34,2401,metro_under_1m,113103,1.0,0.0,0.0,1.0,0.0
34,2501,metro_5m_plus,105886,0.6123,0.6123,0.0,0.3877,0.0
34,2601,metro_under_1m,105732,1.0,0.0,0.0,1.0,0.0
35,100,non_metro,121143,0.8261,0.0,0.0,0.1739,0.8261
35,200,metro_under_1m,100592,1.0,0.0,0.0,1.0,0.0
35,300,non_metro,125661,1.0,0.0,0.0,0.0,1.0
35,400,non_metro,164797,1.0,0.0,0.0,0.0,1.0
35,500,metro_under_1m,144474,1.0,0.0,0.0,1.0,0.0
35,600,metro_under_1m,148834,1.0,0.0,0.0,1.0,0.0
35,701,metro_under_1m,129990,1.0,0.0,0.0,1.0,0.0
35,702,metro_under_1m,100999,1.0,0.0,0.0,1.0,0.0
35,703,metro_under_1m,100928,1.0,0.0,0.0,1.0,0.0
35,704,metro_under_1m,102247,1.0,0.0,0.0,1.0,0.0
35,705,metro_under_1m,105290,1.0,0.0,0.0,1.0,0.0
35,706,metro_under_1m,112750,1.0,0.0,0.0,1.0,0.0
35,800,metro_under_1m,125839,1.0,0.0,0.0,1.0,0.0
35,900,non_metro,177648,1.0,0.0,0.0,0.0,1.0
35,1001,metro_under_1m,103761,1.0,0.0,0.0,1.0,0.0
35,1002,metro_under_1m,115800,1.0,0.0,0.0,1.0,0.0
35,1100,non_metro,136769,1.0,0.0,0.0,0.0,1.0
36,100,non_metro,108505,1.0,0.0,0.0,0.0,1.0
36,200,non_metro,169886,1.0,0.0,0.0,0.0,1.0
36,300,metro_under_1m,127039,1.0,0.0,0.0,1.0,0.0
36,401,metro_under_1m,109807,1.0,0.0,0.0,1.0,0.0
36,402,metro_under_1m,164365,1.0,0.0,0.0,1.0,0.0
36,403,non_metro,106330,0.5504,0.0,0.0,0.4496,0.5504
36,500,metro_under_1m,143303,0.8145,0.0,0.0,0.8145,0.1855
36,600,metro_under_1m,117525,1.0,0.0,0.0,1.0,0.0
36,701,metro_under_1m,148626,1.0,0.0,0.0,1.0,0.0
36,702,metro_under_1m,128516,1.0,0.0,0.0,1.0,0.0
36,703,metro_under_1m,164828,1.0,0.0,0.0,1.0,0.0
36,704,non_metro,110794,0.6882,0.0,0.0,0.3118,0.6882
36,800,metro_1m_5m,149871,0.6091,0.0,0.6091,0.0,0.3909
36,901,metro_1m_5m,136023,1.0,0.0,1.0,0.0,0.0
36,902,metro_1m_5m,105871,1.0,0.0,1.0,0.0,0.0
36,903,metro_1m_5m,105242,1.0,0.0,1.0,0.0,0.0
36,904,metro_1m_5m,126093,1.0,0.0,1.0,0.0,0.0
36,905,metro_1m_5m,104966,1.0,0.0,1.0,0.0,0.0
36,906,metro_1m_5m,181248,1.0,0.0,1.0,0.0,0.0
36,1000,non_metro,139262,0.7103,0.0,0.2897,0.0,0.7103
36,1101,metro_1m_5m,105708,1.0,0.0,1.0,0.0,0.0
36,1102,metro_1m_5m,106958,1.0,0.0,1.0,0.0,0.0
36,1201,metro_1m_5m,109154,1.0,0.0,1.0,0.0,0.0
36,1202,metro_1m_5m,129595,1.0,0.0,1.0,0.0,0.0
36,1203,metro_1m_5m,113381,1.0,0.0,1.0,0.0,0.0
36,1204,metro_1m_5m,155326,1.0,0.0,1.0,0.0,0.0
36,1205,metro_1m_5m,157444,1.0,0.0,1.0,0.0,0.0
36,1206,metro_1m_5m,120905,1.0,0.0,1.0,0.0,0.0
36,1207,metro_1m_5m,168431,1.0,0.0,1.0,0.0,0.0
36,1300,metro_1m_5m,174292,1.0,0.0,1.0,0.0,0.0
36,1500,metro_under_1m,114825,0.5923,0.0,0.0,0.5923,0.4077
36,1600,non_metro,102856,1.0,0.0,0.0,0.0,1.0
36,1700,metro_under_1m,158061,1.0,0.0,0.0,1.0,0.0
36,1801,metro_under_1m,115247,1.0,0.0,0.0,1.0,0.0
36,1802,metro_under_1m,120262,1.0,0.0,0.0,1.0,0.0
36,1900,metro_under_1m,161130,1.0,0.0,0.0,1.0,0.0
36,2001,metro_under_1m,107800,1.0,0.0,0.0,1.0,0.0
36,2002,metro_under_1m,207048,1.0,0.0,0.0,1.0,0.0
36,2100,non_metro,109501,1.0,0.0,0.0,0.0,1.0
36,2201,metro_under_1m,129527,1.0,0.0,0.0,1.0,0.0
36,2204,non_metro,160684,0.5696,0.0,0.0,0.4304,0.5696
36,2300,metro_under_1m,105740,1.0,0.0,0.0,1.0,0.0
36,2403,metro_under_1m,129289,0.8095,0.0,0.0,0.8095,0.1905
36,2404,non_metro,114796,0.7566,0.0,0.0,0.2434,0.7566
36,2500,non_metro,123498,1.0,0.0,0.0,0.0,1.0
36,2600,non_metro,127657,1.0,0.0,0.0,0.0,1.0
36,2701,non_metro,112760,0.6973,0.0,0.0,0.3027,0.6973
36,2702,metro_under_1m,147715,1.0,0.0,0.0,1.0,0.0
36,2803,metro_under_1m,114933,1.0,0.0,0.0,1.0,0.0
36,2804,metro_under_1m,143259,1.0,0.0,0.0,1.0,0.0
36,2805,metro_5m_plus,135387,0.7214,0.7214,0.0,0.2786,0.0
36,2901,metro_under_1m,124926,1.0,0.0,0.0,1.0,0.0
36,2902,metro_under_1m,129612,1.0,0.0,0.0,1.0,0.0
36,2903,metro_under_1m,146772,1.0,0.0,0.0,1.0,0.0
36,3001,metro_5m_plus,106384,1.0,1.0,0.0,0.0,0.0
36,3002,metro_5m_plus,109337,1.0,1.0,0.0,0.0,0.0
36,3003,metro_5m_plus,122608,1.0,1.0,0.0,0.0,0.0
36,3102,metro_5m_plus,152473,1.0,1.0,0.0,0.0,0.0
36,3103,metro_5m_plus,139687,1.0,1.0,0.0,0.0,0.0
36,3110,metro_5m_plus,146109,1.0,1.0,0.0,0.0,0.0
36,3111,metro_5m_plus,113650,1.0,1.0,0.0,0.0,0.0
36,3112,metro_5m_plus,211569,1.0,1.0,0.0,0.0,0.0
36,3113,metro_5m_plus,121612,1.0,1.0,0.0,0.0,0.0
36,3114,metro_5m_plus,119357,1.0,1.0,0.0,0.0,0.0
36,3201,metro_5m_plus,118149,1.0,1.0,0.0,0.0,0.0
36,3202,metro_5m_plus,114990,1.0,1.0,0.0,0.0,0.0
36,3203,metro_5m_plus,106221,1.0,1.0,0.0,0.0,0.0
36,3204,metro_5m_plus,119490,1.0,1.0,0.0,0.0,0.0
36,3205,metro_5m_plus,118668,1.0,1.0,0.0,0.0,0.0
36,3206,metro_5m_plus,154180,1.0,1.0,0.0,0.0,0.0
36,3207,metro_5m_plus,114103,1.0,1.0,0.0,0.0,0.0
36,3208,metro_5m_plus,108486,1.0,1.0,0.0,0.0,0.0
36,3209,metro_5m_plus,105022,1.0,1.0,0.0,0.0,0.0
36,3210,metro_5m_plus,109227,1.0,1.0,0.0,0.0,0.0
36,3211,metro_5m_plus,115026,1.0,1.0,0.0,0.0,0.0
36,3212,metro_5m_plus,112212,1.0,1.0,0.0,0.0,0.0
36,3301,metro_5m_plus,101400,1.0,1.0,0.0,0.0,0.0
36,3302,metro_5m_plus,102727,1.0,1.0,0.0,0.0,0.0
36,3303,metro_5m_plus,116296,1.0,1.0,0.0,0.0,0.0
36,3304,metro_5m_plus,118528,1.0,1.0,0.0,0.0,0.0
36,3305,metro_5m_plus,161127,1.0,1.0,0.0,0.0,0.0
36,3306,metro_5m_plus,133185,1.0,1.0,0.0,0.0,0.0
36,3307,metro_5m_plus,125701,1.0,1.0,0.0,0.0,0.0
36,3308,metro_5m_plus,108795,1.0,1.0,0.0,0.0,0.0
36,3309,metro_5m_plus,102493,1.0,1.0,0.0,0.0,0.0
36,3310,metro_5m_plus,130712,1.0,1.0,0.0,0.0,0.0
36,3311,metro_5m_plus,106733,1.0,1.0,0.0,0.0,0.0
36,3312,metro_5m_plus,101006,1.0,1.0,0.0,0.0,0.0
