cbsa,d_native_birth_rate,d_fb_share,d_log_rent,d_log_income,d_ba,d_black,d_hisp,d_own,d_age,d_w2034,fb_share_2010,pop,name,native_women_15_50,bartik_raw,bartik,k,zori_growth
41180,3.9072590822970383,1.219125267583122,0.4063729610983442,0.42947785368091473,9.214379998406596,-1.6689905163192904,1.3723339804713106,0.49203905898558276,1.8999999999999986,-2.5198056474154384,4.493976913633574,2795504.0,"St. Louis, MO-IL Metro Area",595273.0,0.0,0.0,"('st. louis', 'mo')",0.37347319660584083
41420,13.508828048080844,-0.7638631814660446,0.6005201606389861,0.4919669172807257,5.6877707055177,0.3142730031843607,4.579133376142977,-0.7410927544383767,-0.19999999999999574,-1.1361085052860815,12.581403601032369,436546.0,"Salem, OR Metro Area",89532.0,0.0,0.0,"('salem', 'or')",0.5917489037119964
41500,16.202330197338057,-1.2522183435291616,0.5493147350110785,0.4789101023137192,6.152306296234183,-0.4523573708888593,6.4934154449787655,2.0717511680448624,1.0,-3.360516089395901,30.79974656932625,430723.0,"Salinas, CA Metro Area",66169.0,0.0,0.0,"('salinas', 'ca')",0.5127587051187021
41620,-23.656613622975463,1.60757333103175,0.6744098538929748,0.49726114858342463,10.255333288841221,0.1249582971434855,3.835613527701863,-2.055986325825941,2.9999999999999964,-2.4849994593487494,11.27779923258706,1267864.0,"Salt Lake City-Murray, UT Metro Area",277173.0,0.0,0.0,"('salt lake city', 'ut')",0.49605105086700224
41700,-5.312696915268312,0.20813824775785328,0.5324182276737481,0.3766142019223775,7.720026541340623,0.5284184179897133,0.5146653645604573,0.8362135448846999,1.6000000000000014,-2.5844055550164526,12.318567568331575,2703999.0,"San Antonio-New Braunfels, TX Metro Area",578779.0,0.0,0.0,"('san antonio', 'tx')",0.3286293196588733
41740,1.5610643374352122,-0.32715284441895776,0.6088252473138791,0.5481909558476996,9.811407438732068,-0.39299867235361674,2.7490771931018116,0.5213467698667031,1.9000000000000021,-3.8774047706807906,23.45095233756462,3269973.0,"San Diego-Chula Vista-Carlsbad, CA Metro Area",605179.0,-8579727.470839871,-276.2317403841376,"('san diego', 'ca')",0.5189496618904568
41860,1.9943394671923755,2.8362622318179938,0.6011420353898291,0.5595747063954075,9.705934132701039,-1.5903619595900924,1.539272474877265,0.8584555886368435,1.1000000000000014,-3.1675822636043947,29.98994320326236,4566961.0,"San Francisco-Oakland-Fremont, CA Metro Area",711200.0,-6181273.350937124,-142.25128070975498,"('san francisco', 'ca')",0.20377750202487005
41940,-13.009841414740954,4.690317347989549,0.6749226275625908,0.6016074021959543,10.474709939883134,-0.11897512825161982,-1.5840779951760666,-2.74100990100802,0.3999999999999986,1.9860553455699659,36.68287892885141,1945767.0,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",255957.0,-5926509.878392435,-321.52414497139216,"('san jose', 'ca')",0.195080683320129
42020,-8.477123989193132,0.06639303200476121,0.5249730957797016,0.5186499855140436,11.319845088499857,-1.0045848498097807,4.387487891179493,2.4124404992542736,-0.8999999999999986,0.7568631854177212,10.46339865167541,281639.0,"San Luis Obispo-Paso Robles, CA Metro Area",56629.0,0.0,0.0,"('san luis obispo', 'ca')",0.4732069626955484
42100,10.204997435745497,0.6045459607780366,0.4702956426804281,0.5479147670447198,10.729643441360423,0.02793569907329496,3.0757689823918284,0.7439111188807246,1.7000000000000028,2.4731428731360197,17.596006903525513,261547.0,"Santa Cruz-Watsonville, CA Metro Area",49461.0,0.0,0.0,"('santa cruz', 'ca')",0.4681774814094296
42140,-7.071868404290022,3.2482522951818087,0.4138735660575712,0.5141886963621456,7.933991855951021,0.12408420059156655,-3.0713442278058167,0.08686006648468947,3.5,-0.7845035290615456,11.957318506839274,155956.0,"Santa Fe, NM Metro Area",24765.0,0.0,0.0,"('santa fe', 'nm')",
42200,5.460054512427806,-0.5124500260280875,0.45047720689538107,0.47406683082850165,6.385620943126781,-0.11771070808055262,5.569162206848787,-2.578977058765581,-0.7000000000000028,0.46482541884731177,22.76954736386069,441257.0,"Santa Maria-Santa Barbara, CA Metro Area",80949.0,0.0,0.0,"('santa maria', 'ca')",0.5624344869833258
42220,-15.932668639639743,0.5566307576979561,0.5375419550216929,0.5337460976509192,5.305052847835228,0.07434455201513157,5.329648094727034,4.856477630015583,1.6000000000000014,-3.6003044375420785,16.29122691292876,481812.0,"Santa Rosa-Petaluma, CA Metro Area",85296.0,0.0,0.0,"('santa rosa', 'ca')",0.3952421845182613
42340,-4.9200175175753955,2.480919466960165,0.52921225001643,0.4751768361643034,8.738368027720227,-3.4943244715988726,2.6533139670601518,1.2763787781588576,2.8999999999999986,-6.556630465533189,5.514656326984792,424935.0,"Savannah, GA Metro Area",96130.0,0.0,0.0,"('savannah', 'ga')",0.5522659997733153
42540,-3.6326301239750975,4.127789640543361,0.51430059172338,0.3283265587712574,4.056995076455589,1.2481332338140132,8.850740118259523,-0.4832167109055945,-0.5,-0.9512763725194091,4.828451260173693,569413.0,"Scranton--Wilkes-Barre, PA Metro Area",106190.0,0.0,0.0,"('scranton', 'pa')",0.4858809339185666
42660,-3.820331830937107,4.527893871734012,0.6586351282548017,0.5626906542501633,11.580943919357104,0.7131465502935441,2.8032249222647163,-0.7741580893886493,0.0,-3.4730027286355565,16.769849399502878,4044837.0,"Seattle-Tacoma-Bellevue, WA Metro Area",742697.0,-4652739.472929918,-134.89880784671755,"('seattle', 'wa')",0.40327236773103947
43340,-26.56021929962194,-0.4629421034849437,0.39820291206637926,0.29783593074214565,5.685561835948203,1.3102237274353001,1.6484746831607513,2.3241746459734856,4.100000000000001,-7.053069912368876,3.008761902856185,383295.0,"Shreveport-Bossier City, LA Metro Area",86007.0,0.0,0.0,"('shreveport', 'la')",0.2203473204036093
43420,-7.098448770927284,-1.1947908675663328,0.26631944431041976,0.14033971617405072,3.7958341212777924,-1.3585803209122815,2.256817436157121,1.7421386992797068,5.0,-4.1732531104596475,12.30679343496043,124640.0,"Sierra Vista-Douglas, AZ Metro Area",21445.0,0.0,0.0,"('sierra vista', 'az')",
43780,10.927068777972003,1.5611456187745372,0.4568579000332331,0.44968111259745314,7.081200808641075,-0.9135553267802266,3.2082513370652315,0.040835583915693974,0.6999999999999957,0.7424776821607324,4.898529563819688,324490.0,"South Bend-Mishawaka, IN-MI Metro Area",69342.0,0.0,0.0,"('south bend', 'in')",0.5504545728854611
44060,19.53279600304397,0.22327157902864592,0.577364232530619,0.4369998653009155,3.1110640726529653,0.0849062479015128,2.548962021174013,2.1352967705675496,2.6000000000000014,-5.70104609599926,5.552084414387892,600292.0,"Spokane-Spokane Valley, WA Metro Area",128566.0,0.0,0.0,"('spokane', 'wa')",0.6309928096645123
44140,-2.4271824461882545,0.8792503048951268,0.37597467959745945,0.3085713086706239,-0.3370757154412978,2.0912240786118366,11.986224174564144,-0.9547277890388628,0.8999999999999986,-5.0344500228438775,8.71381147558722,460291.0,"Springfield, MA Metro Area",95855.0,0.0,0.0,"('springfield', 'ma')",0.46593472793730534
44180,-21.311819327363068,0.5840392119615871,0.4332876137074635,0.4509027190654109,4.3859561944876475,-0.5142051909674359,1.771399137822132,-1.631225089794583,1.0,-2.885289375215571,2.247371746998334,490886.0,"Springfield, MO Metro Area",112822.0,0.0,0.0,"('springfield', 'mo')",0.4863297967977847
44700,-19.55695457761712,4.089511638062657,0.5088135506525706,0.5584582298818255,5.886107797260024,-0.109938496541921,3.7588461376210844,5.494262443899281,1.5,-2.718156394895324,22.550978270984555,800965.0,"Stockton-Lodi, CA Metro Area",136886.0,0.0,0.0,"('stockton', 'ca')",0.5662069086176071
45060,-12.154684597812192,0.9588912466354538,0.4158278951437113,0.38823975002923383,7.242899333322022,0.25395810418675513,1.7946599483471184,1.564168063172687,1.7000000000000028,-0.6796147261782437,5.480440040618205,652956.0,"Syracuse, NY Metro Area",136532.0,0.0,0.0,"('syracuse', 'ny')",
45220,-7.1448683874587715,1.9483684904104335,0.3255466780710279,0.4328152500224327,6.319449362176854,-0.8222786790105445,2.326057703616864,-3.6098734312171388,4.300000000000001,-3.2359200046265784,5.359709005560732,393414.0,"Tallahassee, FL Metro Area",96879.0,0.0,0.0,"('tallahassee', 'fl')",0.46380812505954133
45300,2.732650340573656,3.3946152003353163,0.65290372235898,0.5130918669027,8.802899228671812,-0.2707493309048328,5.640871786902714,0.3107096378220291,0.10000000000000142,-2.1159561775955495,12.688751561426631,3342963.0,"Tampa-St. Petersburg-Clearwater, FL Metro Area",610227.0,-6884998.95412696,-246.8523702179099,"('tampa', 'fl')",0.5974328848372898
45780,1.093361316352052,0.08639795935933892,0.36270324877008253,0.4166172103602239,5.98683508335354,0.5447105381783057,1.98033681919265,-3.5395674435901725,0.3999999999999986,-1.5589285303056002,3.599735799207398,600141.0,"Toledo, OH Metro Area",133186.0,0.0,0.0,"('toledo', 'oh')",0.4084094300628805
45820,12.174073194891271,-1.2773071772930789,0.3841821869501114,0.36437669068131306,2.4598779404526674,-1.5092335833178483,2.679429816739841,4.349397197149742,2.299999999999997,-2.6948251877925244,3.97012146091667,232322.0,"Topeka, KS Metro Area",47702.0,0.0,0.0,"('topeka', 'ks')",0.3900591816302019
45940,-18.65017036387877,7.009032287729575,0.30372642304017017,0.3038703060237946,6.729580825594461,-1.7724983589670238,8.132843202567722,-7.244872275551195,-0.30000000000000426,-0.3777358851829291,20.773796378844516,381671.0,"Trenton-Princeton, NJ Metro Area",60384.0,0.0,0.0,"('trenton', 'nj')",0.4062658989447716
46060,1.1249443513852881,-0.4858558420477692,0.49745538920281884,0.45463451216068407,6.798090713620169,0.3618472619496558,1.9430603761765823,1.986426580252143,1.1999999999999957,1.2752857814922791,12.71409575280455,1063162.0,"Tucson, AZ Metro Area",207718.0,0.0,0.0,"('tucson', 'az')",0.551401626960617
46140,3.7851628074660297,2.0108859308787936,0.4462871026284194,0.38706494262231317,6.093471835373567,-1.0579733139255838,4.220750574106848,-2.6020678824126406,0.3999999999999986,-1.9449893544630115,5.576013072939123,1044287.0,"Tulsa, OK Metro Area",220923.0,0.0,0.0,"('tulsa', 'ok')",0.36342922109070946
46540,0.7987495579804715,0.7662033864825073,0.34170899307925584,0.28175030513897426,5.773817298741783,0.4384890640992216,2.3711095763044083,-2.647480997164962,0.6000000000000014,-1.9118361927168692,6.339799630529118,287039.0,"Utica-Rome, NY Metro Area",55665.0,0.0,0.0,"('utica', 'ny')",
46660,11.693640477790126,0.9448390845002077,0.317706253819499,0.4216539975380087,6.714205953177764,-1.2375275562617247,3.5754377093166845,1.6700135704983623,3.8999999999999986,-8.654131094280494,4.251872407505611,151923.0,"Valdosta, GA Metro Area",36328.0,0.0,0.0,"('valdosta', 'ga')",
46700,3.3032807801397226,2.5373170237561986,0.5390658849478056,0.4562286858817117,6.254971429442243,-2.98355178125086,5.988076015656354,1.8602926862270266,1.7999999999999972,-3.685916556070481,19.82331856965279,449218.0,"Vallejo, CA Metro Area",75726.0,0.0,0.0,"('vallejo', 'ca')",0.4583704589079476
47020,-21.126380587856644,2.389612580262714,0.5578826852485879,0.41685509903725126,3.970086529177051,0.41314702062850195,3.023974954335415,1.7827052081845807,-1.0,0.2434420701732165,5.917882768900135,99982.0,"Victoria, TX Metro Area",20707.0,0.0,0.0,"('victoria', 'tx')",
47220,24.334950267498115,2.0351535851181897,0.28101538109359137,0.2290810609107723,5.131768913962786,-2.2747585936518107,8.942347398841804,0.11749205794744455,-0.19999999999999574,-3.2969836900524854,12.151524985841462,152326.0,"Vineland, NJ Metro Area",27012.0,0.0,0.0,"('vineland', 'nj')",
47260,0.9880753832316387,0.5529685939283224,0.3600937506875175,0.324990967902286,7.572785074848042,-1.9130847947878031,2.8367364136506623,-0.5511926396472475,0.7999999999999972,-4.8492171266381945,6.2447510748545225,1781671.0,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",390243.0,0.0,0.0,"('virginia beach', 'va')",0.393366812201639
47300,-26.568795959455258,-1.2952613120562937,0.47016025858273025,0.5213970119487072,3.5143571034029133,-0.01909353004120873,6.27111917050749,0.5754864141969378,1.6000000000000014,-2.7950561168494303,23.07815401813887,479468.0,"Visalia, CA Metro Area",90639.0,0.0,0.0,"('visalia', 'ca')",0.48997347054617146
47380,15.844522221955025,1.2373695906070505,0.4059136391764602,0.471825411043314,4.789610848296594,-1.5958920041544982,3.010561921988568,7.71845277214473,1.9000000000000057,-3.955603966293026,7.273289609707323,305370.0,"Waco, TX Metro Area",67924.0,0.0,0.0,"('waco', 'tx')",0.4626098933073546
47900,-1.9108715233927853,2.754293856245713,0.36441691809234733,0.3626353995174654,8.03063554377622,-1.375574970309966,4.397272567113291,-0.7254070823149092,0.20000000000000284,-1.5333619468221968,21.802872043581537,6304449.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1118428.0,-5866618.596748527,-104.57277802264792,"('washington', 'dc')",0.25596402644133603
48060,-8.170757823999658,-0.6029125088981555,0.38969764985546274,0.3451618525602189,4.037423391994583,-0.761772569151693,2.6177175440650338,-3.3557628483073216,2.299999999999997,0.737046181319343,5.121716903123982,114787.0,"Watertown-Fort Drum, NY Metro Area",22205.0,0.0,0.0,"('watertown', 'ny')",
48620,5.038590273027751,-0.12548255601967107,0.38902074988178725,0.3796641665625202,5.120631536706661,-0.7256083485811473,3.371513877541094,-2.9182685832982003,2.0,-2.4642370356198455,7.207001656578835,652939.0,"Wichita, KS Metro Area",138535.0,0.0,0.0,"('wichita', 'ks')",0.32353762313623385
48900,18.315947154516575,1.2866103392420385,0.5268485867319148,0.5397918712723193,8.399107316750793,-4.08318399274102,1.8978004724358408,4.052718061867381,5.5,-0.9435385805560301,4.443515886586432,467337.0,"Wilmington, NC Metro Area",93085.0,0.0,0.0,"('wilmington', 'nc')",0.5828653093670211
49180,-2.8823975965065287,-0.04524094244381072,0.400447536116185,0.41232021238410255,5.954500293516741,-3.1927986784824256,1.8608428947141125,-0.9847322411219182,1.2000000000000028,0.7017070965752339,7.685940739749849,695630.0,"Winston-Salem, NC Metro Area",143826.0,0.0,0.0,"('winston', 'nc')",0.5076768771813965
49340,8.819205373118905,4.370269774553448,0.5135899655401408,0.4300041708135165,8.71053151773387,0.7167820850432234,4.441042687022472,0.2167204438969179,1.3999999999999986,1.2969550146882582,10.915599090992092,866866.0,"Worcester, MA Metro Area",158559.0,0.0,0.0,"('worcester', 'ma')",0.5383097752685209
49420,-6.493216976009052,-0.5997690775523523,0.44372113926370105,0.5367367658285982,2.7059281679588008,0.24451319360350532,7.892550777845841,0.7967805820915785,-0.8000000000000007,-0.23087028700555834,18.467390637462422,256643.0,"Yakima, WA Metro Area",47439.0,0.0,0.0,"('yakima', 'wa')",
49620,-7.511578429700172,0.4723989069783463,0.3670480920043726,0.36700671194351564,7.468909865970424,0.27912681474438017,4.235504627058895,-1.8017792265746237,1.2999999999999972,-0.22782682101701823,3.845782911203472,464640.0,"York-Hanover, PA Metro Area",95865.0,0.0,0.0,"('york', 'pa')",0.3975498580886313
49660,2.4683579847316253,-0.01145346485665133,0.29277114195925247,0.2689683016774058,4.036710420060274,-1.227756334851021,2.162620200627385,-2.6968423960062466,0.7000000000000028,0.1487374148883447,2.1465853641263166,425969.0,"Youngstown-Warren, OH Metro Area",85565.0,0.0,0.0,"('youngstown', 'oh')",0.4251054399265514
49700,-26.7569774893375,-2.067188659921303,0.5346895451805374,0.5127023432943307,0.4631977564235079,0.8838774857896956,5.238592860469545,4.661341950833602,0.5,-4.963384820839728,19.184300872040865,183670.0,"Yuba City, CA Metro Area",36238.0,0.0,0.0,"('yuba city', 'ca')",0.5785317157859694
49740,10.194480959854907,2.927974868838305,0.300720896070481,0.3979877270934491,3.6207114501975575,-0.06573181995917032,5.430366478552635,-1.2951273382154227,3.1999999999999993,-0.9769089409819713,24.072179900157245,213221.0,"Yuma, AZ Metro Area",30588.0,0.0,0.0,"('yuma', 'az')",
