group,geography,convention,passthrough,decile,tenure,households,income_dollars,federal_dollars,state_local_dollars,total_dollars,per_household,share_of_income,note
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,5,no_cash_rent,18542.713586500002,1019140177.5955708,712278.6352678192,53861769.643534124,54574048.27880194,2943.1532781984242,0.05354910882579174,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,5,owner,506735.0382363,28929091378.5953,13740236.001270555,2022670371.5259068,2036410607.5271773,4018.6891646864196,0.07039317553657845,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,5,renter,406299.6354671,23018138300.658363,13829482.311506102,1347327982.719895,1361157465.031401,3350.1321345429074,0.0591341248910851,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,6,no_cash_rent,7397.7136718,498042184.2132466,56920.60416434271,24995814.577328745,25052735.18149309,3386.5510741506296,0.05030243617027883,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,6,owner,590822.4515562,41437076428.509,24688695.807532243,2570562435.466765,2595251131.274297,4392.607498984714,0.06263113508386287,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,6,renter,334874.1302782,23463990514.065083,16525007.820481244,1241417186.4867992,1257942194.3072805,3756.4627439636274,0.05361160513397024,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,7,no_cash_rent,9519.8353345,843171719.9599904,703581.7958132604,35846541.9103481,36550123.706161365,3839.3651173464386,0.04334837476273008,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,7,owner,704981.1980022,63245360345.87371,39892969.916100815,3630924964.539605,3670817934.455706,5206.97281694632,0.05804090473010009,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,7,renter,216524.3483931,19194911631.98253,12860864.48232933,922403752.4421303,935264616.9244597,4319.443165932021,0.04872461175419653,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,8,owner,740037.7482283,85029091652.94498,64656920.72721452,4683517580.051425,4748174500.77864,6416.124734374818,0.05584176437117316,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,8,renter,191767.4173522,21794549586.343212,18673169.199482713,962887524.6776586,981560693.8771412,5118.495662244891,0.0450369800022021,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,9,no_cash_rent,14363.350098699999,2240812307.5828986,1634768.675476065,79302914.77325374,80937683.4487298,5635.014317172101,0.03611979601095417,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,9,owner,793876.1527604,120745487864.9656,107966515.45338012,6149869330.249292,6257835845.702673,7882.634871879509,0.051826664137553984,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,9,renter,124666.1340119,18736347575.24029,17031573.61452725,947232348.1763647,964263921.7908919,7734.77038839472,0.051464882251925526,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,10,no_cash_rent,4321.6197873,1097933436.682289,1089202.6952556407,43902890.76356973,44992093.458825365,10410.932861572925,0.040978889935970514,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,10,owner,816465.0813642,243136013043.98615,258483733.06055757,10709617527.34924,10968101260.409798,13433.644023187888,0.045110969465578674,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,0.5,10,renter,112150.2751914,28707584230.47707,32972994.758762732,1192057795.6628969,1225030790.4216597,10923.118898557983,0.042672723019344834,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,1,no_cash_rent,19760.9816582,183740276.8684115,85610.24068523964,24534707.922307923,24620318.162993163,1245.9056229515165,0.13399521641422904,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,1,owner,476695.3971424,2729360293.6024594,2253752.4855304295,774835212.5337533,777088965.0192837,1630.1583142560723,0.28471468821494816,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,1,renter,433872.1592254,3620220812.8534093,1161993.4276362557,618249148.2754928,619411141.703129,1427.6351421325933,0.1710976135775866,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,2,no_cash_rent,24881.7787812,579778758.6267303,306206.79377253546,50039015.933167934,50345222.72694047,2023.3771536052705,0.0868352315048393,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,2,owner,417822.3316082,9353647287.669622,2877288.8557953807,1071684487.7001969,1074561776.5559921,2571.815088054291,0.11488157972051452,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,2,renter,486851.344561,10870542435.552069,3147505.712383051,1070949588.7500235,1074097094.4624066,2206.211621806105,0.09880804944466948,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,3,no_cash_rent,10790.1006007,340584457.3797599,348040.4676001384,24242269.48421365,24590309.951813787,2278.969479693128,0.0722003292252265,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,3,owner,475514.8567209,16476811617.076122,7689647.553831011,1494401916.4961822,1502091564.0500133,3158.8740978742017,0.0911639702485453,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,3,renter,445651.8280992,15218123472.942533,8887887.154811297,1141746400.003856,1150634287.1586673,2581.9130868740463,0.07560947242966376,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,4,no_cash_rent,17211.6990603,804114995.9864988,177162.9664059318,45521049.31769065,45698212.284096576,2655.0668893289408,0.05683044404368234,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,4,owner,488301.2959399,22481989144.95633,13811308.86531201,1754510661.4025054,1768321970.2678175,3621.3747228831076,0.07865504955394606,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,4,renter,425633.3815624,19557874585.96123,13926708.457569579,1240054983.697802,1253981692.1553717,2946.154475836223,0.06411646043867608,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,5,no_cash_rent,18542.713586500002,1019140177.5955708,1058560.9080093342,53861769.643534124,54920330.55154346,2961.828121614742,0.05388888767109101,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,5,owner,506735.0382363,28929091378.5953,20420206.331611477,2022670371.5259068,2043090577.8575182,4031.8715377735275,0.0706240839409566,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,5,renter,406299.6354671,23018138300.658363,20552840.739723273,1347327982.719895,1367880823.459618,3366.679918102909,0.05942621447454306,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,6,no_cash_rent,7397.7136718,498042184.2132466,84593.19632125543,24995814.577328745,25080407.77365,3390.2917693687214,0.050357998917841325,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,6,owner,590822.4515562,41437076428.509,36691383.05932891,2570562435.466765,2607253818.526094,4412.92271757565,0.0629207956556579,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,6,renter,334874.1302782,23463990514.065083,24558826.3036033,1241417186.4867992,1265976012.7904027,3780.453305660489,0.05395399439969664,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,7,no_cash_rent,9519.8353345,843171719.9599904,1045636.0022014161,35846541.9103481,36892177.91254952,3875.295802528413,0.043754050378136615,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,7,owner,704981.1980022,63245360345.87371,59287386.096732266,3630924964.539605,3690212350.6363373,5234.483360824073,0.05834755831029265,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,7,renter,216524.3483931,19194911631.98253,19113318.454484627,922403752.4421303,941517070.8966149,4348.319613401124,0.04905034672459032,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,8,owner,740037.7482283,85029091652.94498,96090610.22636576,4683517580.051425,4779608190.277791,6458.600526419758,0.05621144595765242,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,8,renter,191767.4173522,21794549586.343212,27751340.507053133,962887524.6776586,990638865.1847117,5165.835150010414,0.0454535140201044,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,9,no_cash_rent,14363.350098699999,2240812307.5828986,2429529.8606653917,79302914.77325374,81732444.63391913,5690.346894859618,0.03647447149292108,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,9,owner,793876.1527604,120745487864.9656,160455651.72674426,6149869330.249292,6310324981.976037,7948.7524093453385,0.05226137302151713,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,9,renter,124666.1340119,18736347575.24029,25311664.758051936,947232348.1763647,972544012.9344167,7801.18851557218,0.05190680889265815,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,10,no_cash_rent,4321.6197873,1097933436.682289,1618730.840722884,43902890.76356973,45521621.60429261,10533.462878448398,0.041461185244388625,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,10,owner,816465.0813642,243136013043.98615,384148508.21875894,10709617527.34924,11093766035.567999,13587.557249884898,0.04562781916458014,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_10y_4.94pct,0.5,10,renter,112150.2751914,28707584230.47707,49003187.15652465,1192057795.6628969,1241060982.8194215,11066.053834476812,0.04323111874742368,"marginal: federal part borrowed, annual interest at the 10-year Treasury par yield; state-local balanced in-year"
mexican_observed_total,TX,average_pro_rata,0.5,1,no_cash_rent,19760.9816582,183740276.8684115,1733000.8235878465,24534707.922307923,26267708.74589577,1329.2714501860662,0.142961081770372,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,1,owner,476695.3971424,2729360293.6024594,45622519.95000868,774835212.5337533,820457732.4837619,1721.136258923583,0.30060440697656915,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,1,renter,433872.1592254,3620220812.8534093,23522134.16267724,618249148.2754928,641771282.4381701,1479.1713844555875,0.17727407128305375,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,2,no_cash_rent,24881.7787812,579778758.6267303,6198518.092561446,50039015.933167934,56237534.02572938,2260.1894551132714,0.09699826561244526,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,2,owner,417822.3316082,9353647287.669622,58244713.680068426,1071684487.7001969,1129929201.3802652,2704.329366578284,0.12080092039281684,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,2,renter,486851.344561,10870542435.552069,63714690.53406984,1070949588.7500235,1134664279.2840934,2330.617532354223,0.10437972953154372,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,3,no_cash_rent,10790.1006007,340584457.3797599,7045353.595144501,24242269.48421365,31287623.079358153,2899.659997361692,0.09186450644302802,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,3,owner,475514.8567209,16476811617.076122,155660881.65649816,1494401916.4961822,1650062798.1526804,3470.055193504023,0.10014454473962668,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,3,renter,445651.8280992,15218123472.942533,179916744.02452016,1141746400.003856,1321663144.028376,2965.685453744353,0.0868479708669904,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,4,no_cash_rent,17211.6990603,804114995.9864988,3586294.8665168374,45521049.31769065,49107344.184207484,2853.1375090956035,0.06107005145944573,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,4,owner,488301.2959399,22481989144.95633,279581151.1196763,1754510661.4025054,2034091812.5221817,4165.649015137034,0.09047650541093315,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,4,renter,425633.3815624,19557874585.96123,281917175.2544449,1240054983.697802,1521972158.952247,3575.7819402356204,0.07781889347243941,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,5,no_cash_rent,18542.713586500002,1019140177.5955708,21428358.46172741,53861769.643534124,75290128.10526153,4060.3619181216504,0.07387612593479677,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,5,owner,506735.0382363,28929091378.5953,413364500.6399084,2022670371.5259068,2436034872.1658154,4807.314845731758,0.08420709936186392,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,5,renter,406299.6354671,23018138300.658363,416049407.6867058,1347327982.719895,1763377390.4066007,4340.090998061921,0.0766081673232524,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,6,no_cash_rent,7397.7136718,498042184.2132466,1712412.8809970731,24995814.577328745,26708227.45832582,3610.335387828982,0.0536264362837389,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,6,owner,590822.4515562,41437076428.509,742740547.7596946,2570562435.466765,3313302983.2264595,5607.950365629076,0.07995986369701709,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,6,renter,334874.1302782,23463990514.065083,497142232.8664635,1241417186.4867992,1738559419.3532627,5191.68028270484,0.0740947887065976,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,7,no_cash_rent,9519.8353345,843171719.9599904,21166720.692336354,35846541.9103481,57013262.60268445,5988.891677156189,0.06761761721015715,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,7,owner,704981.1980022,63245360345.87371,1200149516.1281834,3630924964.539605,4831074480.6677885,6852.770675811289,0.07638622745206605,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,7,renter,216524.3483931,19194911631.98253,386909280.45515436,922403752.4421303,1309313032.8972847,6046.955192864622,0.06821146447560142,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,8,owner,740037.7482283,85029091652.94498,1945154053.1652985,4683517580.051425,6628671633.216723,8957.20745203364,0.07795769076626541,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,8,renter,191767.4173522,21794549586.343212,561768026.4585654,962887524.6776586,1524655551.1362238,7950.54536473233,0.06995581831576807,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,9,no_cash_rent,14363.350098699999,2240812307.5828986,49180766.41023059,79302914.77325374,128483681.18348433,8945.244688780032,0.057337993346741334,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,9,owner,793876.1527604,120745487864.9656,3248090115.925997,6149869330.249292,9397959446.17529,11838.067453591455,0.07783280031702215,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,9,renter,124666.1340119,18736347575.24029,512381877.6933589,947232348.1763647,1459614225.8697236,11708.185526394813,0.07790281537040733,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,10,no_cash_rent,4321.6197873,1097933436.682289,32767830.783864044,43902890.76356973,76670721.54743376,17741.200133511746,0.06983184862200359,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,10,owner,816465.0813642,243136013043.98615,7776285591.472852,10709617527.34924,18485903118.82209,22641.38851833652,0.07603111890906007,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,average_pro_rata,0.5,10,renter,112150.2751914,28707584230.47707,991967351.3466526,1192057795.6628969,2184025147.0095496,19474.095300098084,0.07607833280136839,average: the whole net cost financed in-year pro rata by the existing tax mix at each level of government
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,1,no_cash_rent,19760.9816582,183740276.8684115,57604.947376060016,24453065.032914415,24510669.980290476,1240.3569015064365,0.1333984600330399,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,1,owner,476695.3971424,2729360293.6024594,1516492.5631382887,771983119.4851389,773499612.0482771,1622.6286569685817,0.2833995987489587,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,1,renter,433872.1592254,3620220812.8534093,781875.7395673915,711624905.5476425,712406781.2872099,1641.9739458717122,0.19678544987030788,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,2,no_cash_rent,24881.7787812,579778758.6267303,206038.74139674244,50007202.131701805,50213240.873098545,2018.0727959464987,0.08660758975032842,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,2,owner,417822.3316082,9353647287.669622,1936054.2827254746,1069222452.4393451,1071158506.7220706,2563.6698321010676,0.11451773557188942,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,2,renter,486851.344561,10870542435.552069,2117876.3133524815,1173592567.028681,1175710443.3420336,2414.9269720148077,0.10815563715540791,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,3,no_cash_rent,10790.1006007,340584457.3797599,234187.5535026032,24238723.61989408,24472911.173396684,2268.0892494930977,0.07185563123366137,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,3,owner,475514.8567209,16476811617.076122,5174167.706261999,1487212186.0095131,1492386353.7157753,3138.4641985891108,0.09057494789641865,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,3,renter,445651.8280992,15218123472.942533,5980432.57137505,1235934881.032333,1241915313.603708,2786.7389636899766,0.0816076512857715,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,4,no_cash_rent,17211.6990603,804114995.9864988,119208.44136301967,45509191.62274745,45628400.06411047,2651.0107981933984,0.05674362534196114,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,4,owner,488301.2959399,22481989144.95633,9293277.463218039,1745582488.4373257,1754875765.9005437,3593.8380268327887,0.07805696171213734,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,4,renter,425633.3815624,19557874585.96123,9370926.905457748,1335864765.9594886,1345235692.8649464,3160.5502555436383,0.06878230489475401,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,5,no_cash_rent,18542.713586500002,1019140177.5955708,712278.6352678192,53795129.75992418,54507408.395192,2939.559419980258,0.05348372048660648,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,5,owner,506735.0382363,28929091378.5953,13740236.001270555,2009143256.088867,2022883492.0901375,3991.9945128144645,0.06992557995052943,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,5,renter,406299.6354671,23018138300.658363,13829482.311506102,1435824162.4749935,1449653644.7864995,3567.942272751275,0.06297875292308225,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,6,no_cash_rent,7397.7136718,498042184.2132466,56920.60416434271,24839277.500889134,24896198.105053477,3365.3908774487313,0.04998813131538608,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,6,owner,590822.4515562,41437076428.509,24688695.807532243,2547818874.7895246,2572507570.597057,4354.1127521833105,0.06208226526394496,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,6,renter,334874.1302782,23463990514.065083,16525007.820481244,1312959023.3902874,1329484031.2107687,3970.1007363760423,0.056660610666963596,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,7,no_cash_rent,9519.8353345,843171719.9599904,703581.7958132604,35824987.32505942,36528569.120872684,3837.1009410732877,0.043322811067010185,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,7,owner,704981.1980022,63245360345.87371,39892969.916100815,3595636901.0139647,3635529870.9300656,5156.917491179276,0.05748294975391435,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,7,renter,216524.3483931,19194911631.98253,12860864.48232933,966161886.1392415,979022750.6215708,4521.536528742508,0.05100428537479301,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,8,owner,740037.7482283,85029091652.94498,64656920.72721452,4615980357.308075,4680637278.03529,6324.8628725237995,0.05504748065685324,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,8,renter,191767.4173522,21794549586.343212,18673169.199482713,999644930.7182418,1018318099.9177245,5310.1726767664695,0.04672352121265299,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,9,no_cash_rent,14363.350098699999,2240812307.5828986,1634768.675476065,79010516.12924322,80645284.80471928,5614.6570438339695,0.035989308221762266,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,9,owner,793876.1527604,120745487864.9656,107966515.45338012,6037043376.07618,6145009891.529561,7740.51452504606,0.05089225278878964,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
mexican_observed_total,TX,marginal_deficit_avg_rate_3.324pct,1.0,9,renter,124666.1340119,18736347575.24029,17031573.61452725,945252046.3751873,962283619.9897145,7718.885546718404,0.05135918919765094,"marginal: federal part borrowed, annual interest at the FY2024 average rate on interest-bearing debt; state-local balanced in-year"
