STATE,PUMA,group,trades_employed,trades_earnings,industry_employed,industry_earnings,all_employed,all_earnings
12,03105,other_us_born,2130.0,115652455.532,4701.0,261150978.782,62332.0,5554483977.4845
12,03105,us_born_mx_origin,77.0,2345227.5,169.0,6081347.5,1006.0,87338911.75
12,03106,fb_mx_origin,0.0,0.0,0.0,0.0,67.0,272087.0
12,03106,mx_born,51.0,1553332.5,51.0,1553332.5,398.0,40642488.0
12,03106,other_foreign_born,1786.0,111822274.65,1957.0,123801209.4,23297.0,1631552639.3
12,03106,other_us_born,595.0,17125846.15,2642.0,158422858.8,77040.0,5430153520.29
12,03106,us_born_mx_origin,0.0,0.0,0.0,0.0,1332.0,77178391.275
12,03107,mx_born,332.0,11561260.899999999,332.0,11561260.899999999,913.0,12799967.424999999
12,03107,other_foreign_born,2596.0,99351146.7,3125.0,130087028.25,15356.0,920605196.9625
12,03107,other_us_born,726.0,42275257.721,1741.0,135626479.97100002,53840.0,3997178749.4110003
12,03107,us_born_mx_origin,477.0,21792341.25,477.0,21792341.25,1313.0,74897023.0
12,03301,mx_born,417.0,12993169.5,417.0,12993169.5,633.0,17172750.7
12,03301,other_foreign_born,406.0,13371857.75,770.0,23810658.25,2141.0,89443321.94999999
12,03301,other_us_born,1983.0,106799426.8,3120.0,208492044.575,44670.0,2331817245.495
12,03301,us_born_mx_origin,0.0,0.0,51.0,2685133.2,416.0,17158334.15
12,03302,fb_mx_origin,0.0,0.0,0.0,0.0,80.0,3654900.0
12,03302,mx_born,0.0,0.0,0.0,0.0,0.0,3618351.0
12,03302,other_foreign_born,515.0,11841876.0,515.0,11841876.0,2725.0,83534363.89999999
12,03302,other_us_born,3675.0,168246925.42499998,6132.0,404861395.0,54754.0,2985685617.06
12,03302,us_born_mx_origin,0.0,0.0,114.0,20832930.0,645.0,51238652.25
12,03303,mx_born,250.0,5869160.25,250.0,5869160.25,339.0,8299770.275
12,03303,other_foreign_born,427.0,14735236.975,427.0,14735236.975,4351.0,196789156.3
12,03303,other_us_born,1846.0,82310886.125,3056.0,161981513.1,37291.0,2543911376.7650003
12,03303,us_born_mx_origin,150.0,2665640.4,72.0,3092045.4,1827.0,422656900.04999995
12,03500,mx_born,0.0,0.0,0.0,0.0,63.0,1995575.4
12,03500,other_foreign_born,1026.0,29704996.7,1114.0,32849835.1,11244.0,642784014.2
12,03500,other_us_born,1843.0,105415133.425,2299.0,152538977.425,46266.0,2989125405.89
12,03500,us_born_mx_origin,0.0,0.0,0.0,0.0,213.0,11908882.5
12,04798,mx_born,0.0,0.0,0.0,0.0,631.0,48250263.875
12,04798,other_foreign_born,43.0,-286402.025,43.0,-286402.025,2855.0,119647242.9575
12,04798,other_us_born,2860.0,110383563.875,3798.0,167600109.65,34844.0,1716813821.62
12,04798,us_born_mx_origin,0.0,0.0,0.0,0.0,751.0,44738006.5
12,05199,mx_born,1172.0,34067221.375,2327.0,86178785.575,7416.0,284895698.575
12,05199,other_foreign_born,338.0,9033694.5,608.0,20455257.0,7144.0,437154162.425
12,05199,other_us_born,2628.0,160744227.925,3748.0,213252653.35,27469.0,1460277669.835
12,05199,us_born_mx_origin,99.0,7767474.7,330.0,16324001.7,3217.0,153552745.16
12,05300,mx_born,0.0,1249975.8,0.0,1249975.8,341.0,15845209.8
12,05300,other_foreign_born,1527.0,57753003.875,2521.0,106921865.95,11123.0,537612713.3675
12,05300,other_us_born,3808.0,214751365.4,6494.0,445432409.4,78387.0,4810550709.34
12,05300,us_born_mx_origin,0.0,0.0,52.0,2481271.0,1235.0,63071391.0
12,05701,mx_born,528.0,22926781.6,630.0,24335136.4,1307.0,54976396.65
12,05701,other_foreign_born,3180.0,100583355.625,4144.0,127897946.2,15245.0,619286438.745
12,05701,other_us_born,1496.0,85437348.5,2547.0,139514842.8,54627.0,3136887733.5899997
12,05701,us_born_mx_origin,0.0,0.0,0.0,0.0,2012.0,84598142.85
12,05702,fb_mx_origin,0.0,0.0,0.0,0.0,216.0,36528695.0
12,05702,mx_born,879.0,21777417.075,975.0,31523817.075,1832.0,52680611.825
12,05702,other_foreign_born,1607.0,69559549.175,2575.0,110145183.17500001,23151.0,1311824931.525
12,05702,other_us_born,238.0,13202311.0,1527.0,101142758.375,39336.0,3097743541.3875
12,05702,us_born_mx_origin,0.0,53300.625,0.0,53300.625,810.0,44447949.574999996
12,05703,mx_born,0.0,6269980.949999999,0.0,6269980.949999999,1373.0,49386633.2
12,05703,other_foreign_born,3039.0,120153213.10000001,3807.0,180471753.72500002,32732.0,1929441659.6625
12,05703,other_us_born,1077.0,93084211.5,3391.0,262853402.775,59086.0,5196199444.3029995
12,05703,us_born_mx_origin,0.0,0.0,0.0,0.0,1620.0,69188069.2
12,05704,mx_born,615.0,22477635.0,615.0,22477635.0,1551.0,61655117.25
12,05704,other_foreign_born,607.0,29731596.25,1583.0,94537034.25,13374.0,953411528.6
12,05704,other_us_born,2188.0,132117528.25,4242.0,423733369.625,55795.0,4681017236.0
12,05704,us_born_mx_origin,0.0,0.0,0.0,0.0,2590.0,121097192.55
12,05705,fb_mx_origin,0.0,0.0,0.0,0.0,160.0,8609320.0
12,05705,mx_born,811.0,16328874.899999999,939.0,26725034.9,1947.0,63193302.22
12,05705,other_foreign_born,1614.0,70058341.5,1844.0,77759012.75,25520.0,1999648603.3049998
12,05705,other_us_born,2377.0,133656241.15,4040.0,273581651.05,67267.0,3653208735.6349998
12,05705,us_born_mx_origin,112.0,7391020.0,112.0,7391020.0,3384.0,117668997.875
12,05706,mx_born,2040.0,79992359.69999999,1919.0,56651762.199999996,7934.0,502764267.27000004
12,05706,other_foreign_born,249.0,6157491.25,455.0,18269423.75,5976.0,403852825.345
12,05706,other_us_born,1858.0,68415362.425,4111.0,254823790.52499998,46672.0,2955576885.8925
12,05706,us_born_mx_origin,1295.0,46399057.025,1711.0,60501894.775,8582.0,260488306.83249998
12,05707,fb_mx_origin,0.0,0.0,0.0,0.0,65.0,4421413.75
12,05707,mx_born,583.0,8840797.0,583.0,8840797.0,1039.0,16207451.0
12,05707,other_foreign_born,2777.0,147400898.7,2915.0,152630857.55,21700.0,1450199811.0149999
12,05707,other_us_born,3585.0,166468004.375,5200.0,241273350.3,62504.0,4353524502.308
12,05707,us_born_mx_origin,0.0,0.0,0.0,0.0,629.0,57496653.25
12,05708,mx_born,0.0,0.0,0.0,0.0,1673.0,71662436.5
12,05708,other_foreign_born,741.0,26850316.75,900.0,32661607.75,11048.0,874022531.9749999
12,05708,other_us_born,1097.0,103316916.25,3074.0,367528418.95,52683.0,4234122947.82
12,05708,us_born_mx_origin,219.0,10005288.75,219.0,10005288.75,3662.0,186050247.9
12,05709,fb_mx_origin,0.0,0.0,0.0,0.0,0.0,0.0
12,05709,mx_born,51.0,1035555.0,51.0,1035555.0,1071.0,29551795.475
12,05709,other_foreign_born,193.0,10012700.075000001,193.0,10012700.075000001,7993.0,756396804.0550001
12,05709,other_us_born,494.0,35135772.0,2370.0,187247633.75,39170.0,3480854159.4725
12,05709,us_born_mx_origin,136.0,5989975.0,136.0,5989975.0,1072.0,30333741.025
12,05710,mx_born,0.0,0.0,0.0,0.0,360.0,40102375.0
12,05710,other_foreign_born,839.0,32333885.05,369.0,12292850.05,9884.0,979262230.2
12,05710,other_us_born,1197.0,69937526.75,3519.0,473915654.25,69211.0,8367785344.655001
12,05710,us_born_mx_origin,0.0,0.0,0.0,0.0,531.0,25512217.25
12,05711,mx_born,0.0,0.0,167.0,5934136.25,631.0,13098958.55
12,05711,other_foreign_born,52.0,2903615.0,412.0,17587175.75,12065.0,914258818.4499999
12,05711,other_us_born,3108.0,179519043.125,3624.0,208565853.25,46836.0,3344808172.11
12,05711,us_born_mx_origin,0.0,0.0,89.0,7951438.0,1481.0,100529039.75
12,05998,mx_born,60.0,22620176.1,86.0,24679103.1,1177.0,46560786.35
12,05998,other_foreign_born,80.0,2126948.75,130.0,9995136.25,3953.0,189541550.515
12,05998,other_us_born,4373.0,305438673.175,6860.0,613064194.85,55442.0,4186270225.3875
12,05998,us_born_mx_origin,71.0,1874151.5,140.0,4690251.95,825.0,38517569.75
12,06100,mx_born,479.0,31254471.25,479.0,31254471.25,1381.0,103352450.0
12,06100,other_foreign_born,971.0,22837947.225,1018.0,23553698.475,10146.0,599587136.895
12,06100,other_us_born,1403.0,89772262.95,3490.0,347236820.25,57139.0,4137027148.5375
12,06100,us_born_mx_origin,567.0,8351446.5,567.0,8351446.5,2374.0,179600669.225
12,06901,mx_born,0.0,0.0,0.0,0.0,78.0,2375685.0
12,06901,other_foreign_born,419.0,12468488.3,419.0,12468488.3,4421.0,201164274.65
12,06901,other_us_born,1444.0,94044841.05,3214.0,265793668.3,45192.0,2977985666.6375
12,06901,us_born_mx_origin,292.0,17270417.75,234.0,13148502.75,861.0,58707846.5
12,06902,mx_born,725.0,36422093.75,783.0,38834327.75,2065.0,75612774.25
12,06902,other_foreign_born,248.0,14391574.85,388.0,23442934.7,5972.0,449633615.42499995
12,06902,other_us_born,2286.0,150071913.8335,4386.0,342731143.79575,44597.0,3075798672.02325
12,06902,us_born_mx_origin,0.0,0.0,0.0,0.0,694.0,29308643.1
12,06903,mx_born,218.0,7590009.0,218.0,7590009.0,743.0,51337131.5
12,06903,other_foreign_born,515.0,18894310.125,1003.0,52754115.925,14253.0,936578988.175
12,06903,other_us_born,2597.0,178243990.65,3615.0,264991823.85,72345.0,4376536765.9275
12,06903,us_born_mx_origin,583.0,18940504.0,583.0,18940504.0,2310.0,85893601.85
12,07101,mx_born,1135.0,68572624.65,1135.0,73538212.4,2409.0,115019296.9
12,07101,other_foreign_born,677.0,34948966.0,1150.0,70423831.5,5755.0,348414814.825
12,07101,other_us_born,664.0,64565839.0,1935.0,143881636.1,30509.0,2708615059.385
12,07101,us_born_mx_origin,0.0,72387.325,0.0,72387.325,357.0,19331476.775
12,07102,mx_born,93.0,3776730.0,93.0,3776730.0,93.0,3776730.0
12,07102,other_foreign_born,1344.0,56138248.75,2621.0,140352221.0,11569.0,476550735.625
12,07102,other_us_born,1592.0,110703063.05,3860.0,259714046.72500002,38891.0,2774110116.1
12,07102,us_born_mx_origin,0.0,0.0,0.0,0.0,590.0,27805971.575
12,07103,fb_mx_origin,46.0,630470.25,104.0,3103619.25,697.0,32639272.25
12,07103,mx_born,1387.0,42269020.025,2039.0,149263171.775,6082.0,294094878.825
12,07103,other_foreign_born,4802.0,182610987.0,5980.0,303271622.05,32052.0,1583625732.55
12,07103,other_us_born,2790.0,111125467.965,6268.0,307465883.765,67463.0,3485891159.9075
12,07103,us_born_mx_origin,508.0,17589206.25,508.0,17589206.25,2624.0,123083072.3125
12,07104,fb_mx_origin,0.0,0.0,0.0,0.0,146.0,3815309.5
12,07104,mx_born,1220.0,45313044.1,1220.0,45313044.1,1592.0,55518844.725
12,07104,other_foreign_born,4003.0,146101074.125,4803.0,208842508.875,20191.0,995519326.925
12,07104,other_us_born,1644.0,89066461.15,3066.0,236170500.75,38381.0,2856706206.255
12,07104,us_born_mx_origin,164.0,5435546.975,535.0,38675847.225,2554.0,124848947.39999999
12,07105,mx_born,511.0,23296941.75,571.0,27256416.75,2354.0,82901254.0
12,07105,other_foreign_born,259.0,11548468.75,696.0,46337025.25,9357.0,713233226.95
12,07105,other_us_born,2127.0,147255921.0,4914.0,381111651.75,51334.0,5003522078.93
12,07105,us_born_mx_origin,107.0,4019374.75,186.0,7067155.25,2702.0,128276735.975
12,07106,mx_born,0.0,0.0,0.0,0.0,251.0,11523087.5
12,07106,other_foreign_born,2803.0,115611390.7,4041.0,159911418.35,18504.0,992792263.9000001
12,07106,other_us_born,2709.0,143100502.75,5229.0,390681576.934,45697.0,2910399241.624
12,07106,us_born_mx_origin,0.0,0.0,172.0,5867332.8,1711.0,112289898.8
12,07301,mx_born,0.0,0.0,0.0,0.0,893.0,55344120.2
12,07301,other_foreign_born,908.0,16348976.85,814.0,15833635.95,7914.0,714091620.825
12,07301,other_us_born,1863.0,75924456.0,2680.0,232827028.6875,64660.0,4605629319.32
12,07301,us_born_mx_origin,0.0,0.0,0.0,0.0,345.0,23690858.75
12,07302,other_foreign_born,212.0,6009467.8,582.0,46203215.3,8033.0,392857079.0
12,07302,other_us_born,2100.0,76546398.15,2606.0,87109262.2,70598.0,3032580034.865
12,07302,us_born_mx_origin,29.0,1177690.0,94.0,3157427.5,1053.0,42562325.75
12,08101,fb_mx_origin,0.0,0.0,0.0,0.0,239.0,13764759.5
12,08101,mx_born,853.0,32682115.8,853.0,32682115.8,3305.0,125485813.72500001
12,08101,other_foreign_born,304.0,13604350.0,1252.0,97086327.0,11088.0,796609821.0
12,08101,other_us_born,3083.0,183340545.65,5329.0,363171778.15,60421.0,4485574697.1475
12,08101,us_born_mx_origin,1301.0,39823587.35,1440.0,46910032.35,3404.0,127841599.825
12,08102,fb_mx_origin,114.0,3819370.5,114.0,3819370.5,184.0,6660141.525
12,08102,mx_born,1658.0,72794440.25,1658.0,72794440.25,4801.0,199717137.3
12,08102,other_foreign_born,1154.0,40146335.325,1742.0,89367076.675,9243.0,507812212.1
12,08102,other_us_born,1737.0,64688379.675,3152.0,164492226.35,42422.0,2387607436.0875
12,08102,us_born_mx_origin,320.0,10585808.7,558.0,21459136.2,3681.0,118254391.025
12,08103,fb_mx_origin,0.0,0.0,88.0,7951438.0,88.0,7951438.0
12,08103,mx_born,400.0,14944480.0,400.0,14944480.0,1668.0,49785220.35
12,08103,other_foreign_born,1348.0,89316009.6,2354.0,141181071.1,16850.0,1215514681.9299998
12,08103,other_us_born,1304.0,119922619.3675,3034.0,299231404.2175,53960.0,4519546257.606501
12,08103,us_born_mx_origin,73.0,2223397.5,261.0,12964742.5,2877.0,145089072.925
12,08301,fb_mx_origin,0.0,0.0,0.0,0.0,38.0,5015335.0
12,08301,mx_born,113.0,2753358.0,113.0,2753358.0,634.0,28794723.549999997
12,08301,other_foreign_born,123.0,4115823.5,123.0,4115823.5,2963.0,203326960.20000002
12,08301,other_us_born,2434.0,132904854.625,4178.0,282750475.325,38535.0,2210266112.3345003
12,08301,us_born_mx_origin,0.0,0.0,0.0,0.0,158.0,6115764.475
12,08302,mx_born,0.0,0.0,0.0,0.0,552.0,20175048.0
12,08302,other_foreign_born,270.0,9502740.0,469.0,19604477.5,6893.0,480933955.67
12,08302,other_us_born,2401.0,102223492.0,4188.0,235141707.315,46582.0,2713275381.765
12,08302,us_born_mx_origin,0.0,0.0,0.0,0.0,1618.0,55894588.75
12,08303,mx_born,1979.0,97496488.0,1979.0,97496488.0,3798.0,151608906.9
12,08303,other_foreign_born,0.0,0.0,296.0,23524966.9,9089.0,452167324.0875
12,08303,other_us_born,4212.0,156511224.26999998,5734.0,265124415.5,62963.0,3108164910.045
12,08303,us_born_mx_origin,651.0,21601677.3,651.0,21601677.3,1659.0,108173770.725
12,08500,mx_born,87.0,5299605.0,0.0,0.0,1709.0,57879910.125
12,08500,other_foreign_born,813.0,50740164.5,1227.0,61665066.7,9992.0,627559467.335
12,08500,other_us_born,1443.0,98033798.91,3933.0,356584572.185,55812.0,5104045900.295
12,08500,us_born_mx_origin,162.0,9045877.5,0.0,0.0,978.0,50024210.2
12,08601,mx_born,96.0,2378121.5999999996,96.0,2378121.5999999996,335.0,13669732.1
12,08601,other_foreign_born,2144.0,88036997.65,3343.0,213446363.05,43333.0,2528587954.7025
12,08601,other_us_born,537.0,22695913.75,937.0,42192673.225,23787.0,1401433536.1750002
12,08601,us_born_mx_origin,0.0,0.0,0.0,0.0,467.0,43611079.0
12,08602,mx_born,0.0,0.0,0.0,0.0,11.0,89342.0
12,08602,other_foreign_born,3662.0,153714332.35,4527.0,194871146.0,30696.0,1334907939.795
12,08602,other_us_born,1182.0,75243629.35,1136.0,77223366.85,24388.0,1239611646.7715
12,08603,mx_born,0.0,0.0,0.0,0.0,97.0,6710193.35
12,08603,other_foreign_born,2803.0,115474738.05,3541.0,133469536.675,32311.0,1731648065.775
12,08603,other_us_born,380.0,19686712.75,1105.0,97070489.1,21369.0,966015349.725
12,08603,us_born_mx_origin,0.0,0.0,0.0,0.0,0.0,5010258.75
12,08604,fb_mx_origin,0.0,0.0,0.0,0.0,109.0,6086423.75
12,08604,mx_born,427.0,36848498.75,487.0,44481148.25,1207.0,170793070.9
12,08604,other_foreign_born,1358.0,87655669.75,2285.0,164383797.64999998,34931.0,3034448856.3025
12,08604,other_us_born,204.0,12154573.0,1082.0,69388885.65,19375.0,1480878533.99
12,08604,us_born_mx_origin,0.0,0.0,0.0,0.0,209.0,38417060.0
12,08605,fb_mx_origin,0.0,0.0,0.0,0.0,55.0,4187906.25
12,08605,mx_born,0.0,0.0,0.0,0.0,864.0,39307028.15
12,08605,other_foreign_born,2471.0,86935045.3,2860.0,108734493.3,25927.0,1278572427.97
12,08605,other_us_born,106.0,8155503.25,579.0,51529013.75,21326.0,1595290569.255
12,08606,other_foreign_born,3575.0,153248231.075,6095.0,265914178.47500002,36244.0,1760042618.385
12,08606,other_us_born,957.0,43947634.375,1745.0,112123093.225,32880.0,1355859268.25
12,08606,us_born_mx_origin,0.0,0.0,0.0,0.0,139.0,2822395.0
12,08607,fb_mx_origin,0.0,0.0,73.0,4817361.25,231.0,26472643.75
12,08607,mx_born,0.0,0.0,0.0,0.0,292.0,6961366.2
12,08607,other_foreign_born,5430.0,217708281.025,7255.0,354235344.6,54718.0,2493402618.1975
12,08607,other_us_born,197.0,7123765.59,406.0,16328022.09,11448.0,492154478.365
12,08607,us_born_mx_origin,0.0,0.0,0.0,0.0,97.0,3853889.0
12,08608,mx_born,0.0,0.0,0.0,0.0,484.0,79759664.4
12,08608,other_foreign_born,3019.0,107287559.0,3759.0,162898893.0,38918.0,1886664090.76
12,08608,other_us_born,235.0,21198420.0,326.0,24750881.275,11116.0,716081206.25
12,08609,mx_born,234.0,3913788.75,69.0,1401045.0,432.0,12876212.7
12,08609,other_foreign_born,5905.0,230390276.4,7234.0,321991613.75,51394.0,2055265622.705
12,08609,other_us_born,400.0,14103853.0,400.0,7744327.0,7288.0,334398161.64750004
12,08609,us_born_mx_origin,0.0,0.0,0.0,0.0,0.0,162033.9
12,08610,mx_born,0.0,0.0,0.0,0.0,503.0,38192486.7
12,08610,other_foreign_born,1057.0,44371704.3,3861.0,262314406.55,47840.0,3081419224.96
12,08610,other_us_born,330.0,22679669.75,839.0,59268264.5,13433.0,1144407160.775
12,08610,us_born_mx_origin,0.0,0.0,0.0,0.0,0.0,4223440.0
12,08611,mx_born,0.0,0.0,0.0,0.0,1454.0,143597772.2
12,08611,other_foreign_born,4443.0,168207229.15,4903.0,217181873.9,34921.0,1958172980.8500001
12,08611,other_us_born,555.0,41438037.9,644.0,47407707.9,33216.0,3103210713.3999996
12,08611,us_born_mx_origin,0.0,0.0,0.0,0.0,411.0,24209651.5
12,08612,fb_mx_origin,0.0,0.0,0.0,0.0,42.0,938091.0
12,08612,mx_born,262.0,6649887.5,262.0,6649887.5,1107.0,140844008.1
12,08612,other_foreign_born,463.0,20627849.5,610.0,49627450.5,33307.0,3357031741.5
12,08612,other_us_born,185.0,44046621.25,817.0,188231411.0,26720.0,3154069337.27
12,08612,us_born_mx_origin,0.0,0.0,0.0,0.0,56.0,4388316.6
12,08613,mx_born,0.0,0.0,0.0,0.0,1200.0,82423883.45
12,08613,other_foreign_born,5972.0,220548442.89999998,7597.0,346029089.0025,46420.0,2110134717.5825
12,08613,other_us_born,547.0,27412765.25,954.0,82616984.0,18550.0,1277227140.5
12,08613,us_born_mx_origin,0.0,0.0,0.0,0.0,748.0,39522058.1
12,08614,fb_mx_origin,0.0,0.0,0.0,0.0,42.0,2132025.0
12,08614,mx_born,0.0,0.0,31.0,849764.25,1517.0,125044078.45
12,08614,other_foreign_born,1519.0,64808077.65,2628.0,185656737.0,35228.0,4273391010.675
12,08614,other_us_born,93.0,3190321.6,609.0,54837957.16,36496.0,5053678718.34
12,08614,us_born_mx_origin,80.0,2923920.0,80.0,2923920.0,508.0,101607235.25
12,08615,fb_mx_origin,0.0,0.0,0.0,0.0,162.0,12335287.5
12,08615,mx_born,0.0,0.0,0.0,0.0,172.0,12950529.0
12,08615,other_foreign_born,4842.0,166729532.775,6814.0,313269093.375,46387.0,2145402644.6750002
12,08615,other_us_born,342.0,14318070.75,342.0,14318070.75,14724.0,942258195.15
12,08615,us_born_mx_origin,0.0,0.0,0.0,0.0,0.0,0.0
12,08616,fb_mx_origin,0.0,0.0,0.0,0.0,369.0,82417995.0
12,08616,mx_born,0.0,0.0,210.0,121525425.0,941.0,287657889.25
12,08616,other_foreign_born,248.0,14068319.25,820.0,69992147.2,24297.0,2862269695.035
12,08616,other_us_born,446.0,16689694.75,1527.0,129730167.875,30580.0,3937998523.33
12,08616,us_born_mx_origin,0.0,0.0,0.0,0.0,421.0,8278125.145
12,08617,fb_mx_origin,0.0,0.0,0.0,0.0,203.0,8243830.0
12,08617,mx_born,0.0,0.0,0.0,0.0,649.0,61716032.25
12,08617,other_foreign_born,1286.0,59680557.525,1514.0,76710361.025,30820.0,1822271321.4274998
12,08617,other_us_born,567.0,16892846.275,1288.0,117676713.775,22952.0,1958755003.37
12,08617,us_born_mx_origin,0.0,0.0,0.0,0.0,464.0,28799799.8
12,08618,mx_born,257.0,16959751.25,257.0,16959751.25,460.0,28173390.55
12,08618,other_foreign_born,2497.0,106760339.675,3923.0,176063253.95499998,36877.0,2222897002.0550003
12,08618,other_us_born,368.0,37924663.75,868.0,84817792.1875,11233.0,827759833.1775
12,08618,us_born_mx_origin,0.0,0.0,0.0,0.0,50.0,2538125.0
12,08619,mx_born,58.0,2355380.0,58.0,2355380.0,235.0,10650277.075
12,08619,other_foreign_born,1359.0,56632675.5,3022.0,245499836.05,39137.0,2294817372.9700003
12,08619,other_us_born,457.0,33137292.985,926.0,79484227.075,16763.0,1143493496.69
12,08619,us_born_mx_origin,0.0,0.0,0.0,0.0,196.0,4661621.9
12,08620,fb_mx_origin,0.0,0.0,0.0,0.0,37.0,1502570.0
12,08620,mx_born,58.0,2355380.0,58.0,2355380.0,131.0,6750397.25
12,08620,other_foreign_born,1345.0,68512521.85,2569.0,117418840.27499999,30212.0,1744628544.6499999
12,08620,other_us_born,792.0,51044739.5,1418.0,95641423.2,21801.0,1928693928.0375
12,08620,us_born_mx_origin,0.0,0.0,0.0,0.0,486.0,22143617.75
12,08621,fb_mx_origin,0.0,0.0,0.0,0.0,55.0,3350325.0
12,08621,mx_born,0.0,0.0,0.0,0.0,290.0,13441910.0
12,08621,other_foreign_born,2727.0,129809763.475,4221.0,219346691.475,49815.0,3039271791.275
12,08621,other_us_born,901.0,34103404.885,1422.0,70135642.635,26541.0,1762082377.4650002
12,08621,us_born_mx_origin,0.0,0.0,0.0,0.0,893.0,61220488.725
12,08622,fb_mx_origin,0.0,0.0,0.0,0.0,228.0,3715815.0
12,08622,mx_born,817.0,21980162.5,739.0,21551727.0,1897.0,48272599.375
12,08622,other_foreign_born,6600.0,304870640.8,7179.0,335624086.175,46538.0,2439890354.1825
12,08622,other_us_born,560.0,14917981.975,1504.0,67177163.525,22046.0,1183627080.475
12,08622,us_born_mx_origin,58.0,2343603.0999999996,58.0,2343603.0999999996,1368.0,48653216.6
12,08623,fb_mx_origin,0.0,0.0,0.0,0.0,32.0,1624400.0
12,08623,mx_born,0.0,0.0,0.0,0.0,467.0,18923244.75
12,08623,other_foreign_born,2695.0,119486904.525,3771.0,230217683.89999998,30754.0,2113070170.8225002
12,08623,other_us_born,1076.0,57062735.4,1230.0,88659345.9,27684.0,2135186590.025
12,08623,us_born_mx_origin,0.0,0.0,58.0,7066140.0,690.0,51214387.775
12,08624,fb_mx_origin,321.0,8147381.25,0.0,0.0,394.0,10370778.75
12,08624,mx_born,874.0,40136081.3,874.0,41895915.65,3987.0,137281901.95
12,08624,other_foreign_born,3794.0,163448650.875,5004.0,213502100.27499998,28456.0,1249779257.7525
12,08624,other_us_born,503.0,32423024.0,861.0,50098120.4,17881.0,938818832.7249999
12,08624,us_born_mx_origin,618.0,20478607.75,668.0,22509107.75,2618.0,93939559.625
12,08625,fb_mx_origin,0.0,0.0,0.0,0.0,0.0,0.0
12,08625,mx_born,262.0,9712287.600000001,262.0,9712287.600000001,710.0,24070288.1325
12,08625,other_foreign_born,1973.0,73181047.45,2776.0,183330291.625,20699.0,1292700159.65
12,08625,other_us_born,1517.0,105015429.5,4137.0,313417116.825,38240.0,3144037357.5975
12,08625,us_born_mx_origin,68.0,1380740.0,68.0,1380740.0,270.0,12514986.75
12,09101,fb_mx_origin,0.0,0.0,0.0,0.0,186.0,12274372.5
12,09101,mx_born,62.0,2203092.5,62.0,2203092.5,111.0,5784894.5
12,09101,other_foreign_born,0.0,12183.0,0.0,12183.0,3972.0,322343296.35
12,09101,other_us_born,1395.0,76539595.975,2405.0,200016433.0,45403.0,3273049489.91
12,09101,us_born_mx_origin,34.0,2071110.0,34.0,2071110.0,768.0,53259304.325
12,09102,fb_mx_origin,0.0,0.0,0.0,0.0,71.0,7287464.5
12,09102,mx_born,262.0,558590.55,262.0,558590.55,1039.0,22038640.9
12,09102,other_foreign_born,2364.0,72347324.15,2115.0,71621623.45,9075.0,384058313.35
12,09102,other_us_born,1474.0,83834268.75,2504.0,168747240.625,37087.0,2906060006.27
12,09102,us_born_mx_origin,0.0,0.0,0.0,1888365.0,596.0,63842777.95
12,09501,fb_mx_origin,174.0,4063030.5,174.0,4063030.5,723.0,57743359.0
12,09501,mx_born,1068.0,40027754.125,1875.0,68453738.875,3890.0,142324039.55
12,09501,other_foreign_born,1639.0,60499965.8,2817.0,161380282.05,23919.0,1227181711.575
12,09501,other_us_born,1883.0,102437506.7,3297.0,228634300.0,54785.0,3544755141.7050004
12,09501,us_born_mx_origin,58.0,1589881.5,58.0,1589881.5,1568.0,59747767.075
12,09502,fb_mx_origin,422.0,8568710.0,853.0,23883756.25,853.0,23883756.25
12,09502,mx_born,1100.0,58568757.25,1100.0,58568757.25,1997.0,105933418.55
12,09502,other_foreign_born,1570.0,57433098.6,2436.0,95291974.15,16806.0,1065723559.85
12,09502,other_us_born,1736.0,77249966.4,4035.0,372000899.775,56089.0,4359219890.3375
12,09502,us_born_mx_origin,334.0,11126327.8,426.0,24669762.8,1302.0,53299914.325
12,09503,mx_born,0.0,0.0,0.0,0.0,587.0,30402676.5
12,09503,other_foreign_born,3175.0,120841146.5,4154.0,202270115.4075,37588.0,3395550600.6175003
12,09503,other_us_born,613.0,57001211.25,2593.0,303957728.0,78699.0,6350586520.7
12,09503,us_born_mx_origin,0.0,0.0,73.0,2964530.0,849.0,61386380.575
12,09504,fb_mx_origin,0.0,0.0,0.0,0.0,163.0,6189167.05
12,09504,mx_born,567.0,15670383.75,567.0,15670383.75,2261.0,67335237.95
12,09504,other_foreign_born,3419.0,256467277.225,4162.0,271958976.975,28214.0,1391911892.22
12,09504,other_us_born,2866.0,159937205.7,3957.0,214979999.7,62157.0,3434924706.335
12,09504,us_born_mx_origin,0.0,0.0,0.0,0.0,1102.0,49100332.7
12,09505,mx_born,338.0,11255467.6,338.0,11255467.6,973.0,42431460.025
12,09505,other_foreign_born,1535.0,49026625.55,1551.0,46968510.75,16741.0,1289642632.75
12,09505,other_us_born,2124.0,100282435.525,3778.0,213272044.625,53384.0,3726438169.9
12,09505,us_born_mx_origin,49.0,2885340.5,0.0,0.0,1569.0,68887453.675
12,09506,other_foreign_born,3155.0,131460661.5,3361.0,135643491.5,26730.0,1124938077.015
12,09506,other_us_born,1385.0,88365745.7525,2170.0,142178056.7525,39854.0,2193642146.8999996
12,09506,us_born_mx_origin,0.0,0.0,0.0,0.0,284.0,17299860.0
12,09507,mx_born,0.0,0.0,0.0,0.0,852.0,65966884.0
