dimension,category,education,measure,group_set,total,group_total,group_total_se,share,share_se
occupation,6442,all,employed,all,625549.0,625549.0,11263.098421393644,1.0,0.0
occupation,6442,all,earnings,union,41162348839.7015,5514957385.277999,309406177.60897714,0.13398062891782228,0.007342517381425647
occupation,6442,all,earnings,mx_born,41162348839.7015,2266261570.233,188934519.96493593,0.05505666304560268,0.004706386627584725
occupation,6442,all,earnings,us_born_mx_origin,41162348839.7015,3189793751.22,222031887.59713772,0.07749299641869348,0.005108112645021281
occupation,6442,all,earnings,fb_mx_origin,41162348839.7015,58902063.825,19735026.33428079,0.00143096945352614,0.00047780620320871336
occupation,6442,all,earnings,other_us_born,41162348839.7015,32009860331.1185,833830690.0579717,0.7776490223085779,0.008606268415506615
occupation,6442,all,earnings,other_foreign_born,41162348839.7015,3637531123.305,252190565.17946652,0.08837034877359973,0.005530585617883092
occupation,6442,all,earnings,all,41162348839.7015,41162348839.7015,948610359.6786548,1.0,2.482534153247273e-16
occupation,6442,all,hours,union,1345558250.0,212493350.0,10752979.339010071,0.15792207435092462,0.007785587379175207
occupation,6442,all,hours,mx_born,1345558250.0,90734442.0,6911099.813754842,0.06743256339887181,0.00526679247059414
occupation,6442,all,hours,us_born_mx_origin,1345558250.0,119182828.0,8258293.9762659725,0.08857500446376067,0.00584967121639657
occupation,6442,all,hours,fb_mx_origin,1345558250.0,2576080.0,757012.8011599275,0.001914506488292127,0.0005604645013473615
occupation,6442,all,hours,other_us_born,1345558250.0,1003936253.0,21276388.949572664,0.7461113281420555,0.008766444868338745
occupation,6442,all,hours,other_foreign_born,1345558250.0,129128647.0,8406533.103142362,0.09596659750701986,0.00579099267479441
occupation,6442,all,hours,all,1345558250.0,1345558250.0,23744900.422988385,1.0,0.0
occupation,6442,hs_or_less,employed,union,387939.0,72892.0,4381.277524877875,0.18789551965644083,0.010259447939090841
occupation,6442,hs_or_less,employed,mx_born,387939.0,35967.0,2938.147307403085,0.09271302962579168,0.007328835641933025
occupation,6442,hs_or_less,employed,us_born_mx_origin,387939.0,36492.0,3128.082399809826,0.09406633517125115,0.0076135356287503906
occupation,6442,hs_or_less,employed,fb_mx_origin,387939.0,433.0,228.1163080535892,0.0011161548593979981,0.0005869369107092338
occupation,6442,hs_or_less,employed,other_us_born,387939.0,273145.0,7000.964344288578,0.7040926537419543,0.010822062538240952
occupation,6442,hs_or_less,employed,other_foreign_born,387939.0,41902.0,3083.858597601388,0.1080118266016049,0.0073574738592776185
occupation,6442,hs_or_less,employed,all,387939.0,387939.0,8665.59421794028,1.0,0.0
occupation,6442,hs_or_less,earnings,union,23918421013.006496,3897011126.4779997,261967343.33992296,0.16292928050555094,0.010569772247610822
occupation,6442,hs_or_less,earnings,mx_born,23918421013.006496,1784929210.158,163729743.86829585,0.07462571250783574,0.007005424075408958
occupation,6442,hs_or_less,earnings,us_born_mx_origin,23918421013.006496,2086149080.995,194589474.90380228,0.08721934779309143,0.007718956910439371
occupation,6442,hs_or_less,earnings,fb_mx_origin,23918421013.006496,25932835.325,11297096.515128182,0.0010842202046237957,0.0004681431725306443
occupation,6442,hs_or_less,earnings,other_us_born,23918421013.006496,17708487113.5985,592762581.9861578,0.7403702403251818,0.01217598623360744
occupation,6442,hs_or_less,earnings,other_foreign_born,23918421013.006496,2312922772.93,198686392.17596304,0.0967004791692673,0.007916642427793722
occupation,6442,hs_or_less,earnings,all,23918421013.006496,23918421013.0065,655572321.5053444,1.0000000000000002,4.80740671595891e-16
occupation,6442,hs_or_less,hours,union,834311863.0,157401938.0,9905128.953997806,0.18866079338008884,0.011034320053155402
occupation,6442,hs_or_less,hours,mx_born,834311863.0,74275500.0,6396107.410277598,0.08902606242816902,0.00747904351885913
occupation,6442,hs_or_less,hours,us_born_mx_origin,834311863.0,81880518.0,7147741.733415901,0.09814138049718706,0.008199114923751347
occupation,6442,hs_or_less,hours,fb_mx_origin,834311863.0,1245920.0,517214.0947808751,0.0014933504547327767,0.0006150746178795312
occupation,6442,hs_or_less,hours,other_us_born,834311863.0,588172799.0,15638307.89022414,0.7049795467189707,0.011607208229656538
occupation,6442,hs_or_less,hours,other_foreign_born,834311863.0,88737126.0,6961951.8842675295,0.10635965990094043,0.007817123882486005
occupation,6442,hs_or_less,hours,all,834311863.0,834311863.0,18506234.45445452,1.0,0.0
occupation,6442,more,employed,union,237610.0,25668.0,2164.390006445234,0.10802575649173014,0.008846015677192065
occupation,6442,more,employed,mx_born,237610.0,7765.0,1491.6510315754151,0.03267960102689281,0.0062751897507423125
occupation,6442,more,employed,us_born_mx_origin,237610.0,17207.0,1641.1379436232653,0.07241698581709524,0.006647089180990879
occupation,6442,more,employed,fb_mx_origin,237610.0,696.0,290.10679068232787,0.0029291696477420984,0.0012249663219908889
occupation,6442,more,employed,other_us_born,237610.0,192109.0,5879.745946892604,0.8085055342788603,0.011846113501080339
occupation,6442,more,employed,other_foreign_born,237610.0,19833.0,2166.281375998972,0.08346870922940954,0.008448502737753662
occupation,6442,more,employed,all,237610.0,237610.0,6582.157267947949,1.0,0.0
occupation,6442,more,earnings,union,17243927826.695,1617946258.8,157843565.86948466,0.09382701406899233,0.008862302025187278
occupation,6442,more,earnings,mx_born,17243927826.695,481332360.075,104992627.30043563,0.027913150931301072,0.006049751555321477
occupation,6442,more,earnings,us_born_mx_origin,17243927826.695,1103644670.225,118672920.00549352,0.06400193049500406,0.006732048678930733
occupation,6442,more,earnings,fb_mx_origin,17243927826.695,32969228.5,16521669.892409408,0.0019119326426871818,0.0009606460707366825
occupation,6442,more,earnings,other_us_born,17243927826.695,14301373217.52,527624853.97840106,0.8293570560751428,0.011789472738676122
occupation,6442,more,earnings,other_foreign_born,17243927826.695,1324608350.375,173330886.01636055,0.0768159298558649,0.009252405221215525
occupation,6442,more,earnings,all,17243927826.695,17243927826.695,602185141.3254964,1.0,1.6279065094399115e-16
occupation,6442,more,hours,union,511246387.0,55091412.0,4407465.834903545,0.10775902461292113,0.008348863405989441
occupation,6442,more,hours,mx_born,511246387.0,16458942.0,3126801.4797498095,0.032193757097397344,0.006144501467625458
occupation,6442,more,hours,us_born_mx_origin,511246387.0,37302310.0,3581721.221064783,0.07296346917753377,0.00670723157859219
occupation,6442,more,hours,fb_mx_origin,511246387.0,1330160.0,567567.1249112302,0.002601798337990015,0.0011132110583536889
occupation,6442,more,hours,other_us_born,511246387.0,415763454.0,12841616.854825372,0.8132349970035094,0.011149950401627261
occupation,6442,more,hours,other_foreign_born,511246387.0,40391521.0,4521398.072161569,0.07900597838356949,0.008204733511582778
occupation,6442,more,hours,all,511246387.0,511246387.0,14489432.922222927,1.0,0.0
occupation,6442,below_ba,employed,union,584470.0,94937.0,4793.808809287246,0.16243263127277704,0.007684012428029646
occupation,6442,below_ba,employed,mx_born,584470.0,41541.0,3280.487951509653,0.07107464882714254,0.005642517592353188
occupation,6442,below_ba,employed,us_born_mx_origin,584470.0,52616.0,3588.270920652453,0.09002344003969408,0.005708328821126529
occupation,6442,below_ba,employed,fb_mx_origin,584470.0,780.0,292.9317326613831,0.0013345424059404247,0.0005036558583853279
occupation,6442,below_ba,employed,other_us_born,584470.0,434671.0,9351.6702117857,0.7437011309391415,0.00855217389903464
occupation,6442,below_ba,employed,other_foreign_born,584470.0,54862.0,3380.3057184225217,0.09386623778808151,0.005287919836231754
occupation,6442,below_ba,employed,all,584470.0,584470.0,11016.074954356474,1.0,0.0
occupation,6442,below_ba,earnings,union,38038384263.9715,5286666036.728,300507559.4396654,0.13898240261838166,0.007532373369539304
occupation,6442,below_ba,earnings,mx_born,38038384263.9715,2108055974.933,182954509.10230944,0.055419177647081874,0.004920347479573702
occupation,6442,below_ba,earnings,us_born_mx_origin,38038384263.9715,3129470641.97,220609476.59569663,0.0822713872453861,0.005356244466811363
occupation,6442,below_ba,earnings,fb_mx_origin,38038384263.9715,49139419.825,17950146.55506285,0.0012918377259136893,0.00047199954257125113
occupation,6442,below_ba,earnings,other_us_born,38038384263.9715,29560334147.8135,793970838.276149,0.7771185532665202,0.008824181992499682
occupation,6442,below_ba,earnings,other_foreign_born,38038384263.9715,3191384079.43,215544854.81251594,0.08389904411509815,0.00525565772240136
occupation,6442,below_ba,earnings,all,38038384263.9715,38038384263.9715,896371148.9124937,1.0,2.5316980181136773e-16
occupation,6442,below_ba,hours,union,1258920156.0,204695906.0,10766900.817857489,0.16259641647996617,0.008165033312493184
occupation,6442,below_ba,hours,mx_born,1258920156.0,85510638.0,6929232.855221435,0.06792379770270356,0.0056066867128785
occupation,6442,below_ba,hours,us_born_mx_origin,1258920156.0,117217588.0,8256900.494210576,0.09310962847114826,0.006144453735978375
occupation,6442,below_ba,hours,fb_mx_origin,1258920156.0,1967680.0,603586.4809619248,0.0015629903061143775,0.0004809234251214854
occupation,6442,below_ba,hours,other_us_born,1258920156.0,938319698.0,20748331.179844916,0.7453369409711794,0.00896166071403481
occupation,6442,below_ba,hours,other_foreign_born,1258920156.0,115904552.0,7544606.676476117,0.09206664254885438,0.005601017059124182
occupation,6442,below_ba,hours,all,1258920156.0,1258920156.0,23435713.86809426,1.0,0.0
occupation,6442,ba_plus,employed,union,41079.0,3623.0,713.2061763613661,0.08819591518780885,0.0176078792060406
occupation,6442,ba_plus,employed,mx_born,41079.0,2191.0,597.9585269899577,0.05333625453394678,0.01428368849657839
occupation,6442,ba_plus,employed,us_born_mx_origin,41079.0,1083.0,417.74483838821993,0.026363835536405464,0.010157601330415385
occupation,6442,ba_plus,employed,fb_mx_origin,41079.0,349.0,219.80286622335024,0.008495825117456607,0.005510389002814478
occupation,6442,ba_plus,employed,other_us_born,41079.0,30583.0,2499.788291035863,0.7444923196767205,0.034258753805633015
occupation,6442,ba_plus,employed,other_foreign_born,41079.0,6873.0,1453.3958166996354,0.1673117651354707,0.03167259247414107
occupation,6442,ba_plus,employed,all,41079.0,41079.0,2870.0441024486017,1.0,0.0
occupation,6442,ba_plus,earnings,union,3123964575.7299995,228291348.55,58030677.0263063,0.07307744470714861,0.018492280308474135
occupation,6442,ba_plus,earnings,mx_born,3123964575.7299995,158205595.3,53263043.18011308,0.050642570190806646,0.016809845790040932
occupation,6442,ba_plus,earnings,us_born_mx_origin,3123964575.7299995,60323109.25,21135147.980583485,0.019309792985057733,0.006817091561915303
occupation,6442,ba_plus,earnings,fb_mx_origin,3123964575.7299995,9762644.0,6829240.07037729,0.003125081531284231,0.00226447656080638
occupation,6442,ba_plus,earnings,other_us_born,3123964575.7299995,2449526183.305,247317061.4762462,0.7841081817429384,0.03395168091712281
occupation,6442,ba_plus,earnings,other_foreign_born,3123964575.7299995,446147043.875,102437925.4604784,0.1428143735499131,0.02905318259858399
occupation,6442,ba_plus,earnings,all,3123964575.7299995,3123964575.73,281390253.11517483,1.0000000000000002,4.321321180007179e-16
occupation,6442,ba_plus,hours,union,86638094.0,7797444.0,1642023.5918273525,0.09000017936682679,0.01891804832100123
occupation,6442,ba_plus,hours,mx_born,86638094.0,5223804.0,1465394.9107014122,0.060294539720599116,0.016534235710870673
occupation,6442,ba_plus,hours,us_born_mx_origin,86638094.0,1965240.0,603844.6840372117,0.02268332449695858,0.007045883049289372
occupation,6442,ba_plus,hours,fb_mx_origin,86638094.0,608400.0,408396.956305994,0.0070223151492690965,0.004832368097471751
occupation,6442,ba_plus,hours,other_us_born,86638094.0,65616555.0,5095547.623017172,0.7573637873427825,0.03481390684767156
occupation,6442,ba_plus,hours,other_foreign_born,86638094.0,13224095.0,2862947.6034827027,0.15263603329039072,0.029691592469123416
occupation,6442,ba_plus,hours,all,86638094.0,86638094.0,5748589.52940533,1.0,0.0
occupation,6460,all,employed,union,21550.0,10057.0,1500.411326936717,0.4666821345707657,0.06065237107279308
occupation,6460,all,employed,mx_born,21550.0,7631.0,1288.2056124703076,0.35410672853828307,0.05698387838152698
occupation,6460,all,employed,us_born_mx_origin,21550.0,2263.0,714.2168788260328,0.10501160092807424,0.03094000314383005
occupation,6460,all,employed,fb_mx_origin,21550.0,163.0,127.26704208081526,0.0075638051044083525,0.005913772092894538
occupation,6460,all,employed,other_us_born,21550.0,7101.0,1281.879128467267,0.3295127610208817,0.05000740079099389
occupation,6460,all,employed,other_foreign_born,21550.0,4392.0,1260.4521014302766,0.20380510440835267,0.046946869524141774
occupation,6460,all,employed,all,21550.0,21550.0,2345.025895379409,1.0,0.0
occupation,6460,all,earnings,union,1101811179.4875,481779801.05499995,92591668.70089492,0.43726167425447304,0.06865345448080185
occupation,6460,all,earnings,mx_born,1101811179.4875,393179035.08,88101911.3760023,0.35684792675899746,0.07024607073942583
occupation,6460,all,earnings,us_born_mx_origin,1101811179.4875,83795080.1,33626194.01340929,0.0760521236850916,0.029474568038648043
occupation,6460,all,earnings,fb_mx_origin,1101811179.4875,4805685.875,4176730.893021452,0.004361623810384037,0.0037929469633754486
occupation,6460,all,earnings,other_us_born,1101811179.4875,402823818.7075,75200565.50615394,0.3656014988837477,0.05923512640313612
occupation,6460,all,earnings,other_foreign_born,1101811179.4875,217207559.725,65256216.22007991,0.1971368268617792,0.050054335052684765
occupation,6460,all,earnings,all,1101811179.4875,1101811179.4875,128729490.16552852,1.0,1.8906416838689213e-16
occupation,6460,all,hours,union,39215602.0,18372129.0,2834961.9244940225,0.4684902962856467,0.061742608173982555
occupation,6460,all,hours,mx_born,39215602.0,14071069.0,2513391.1563047348,0.3588130305892027,0.058795806759473636
occupation,6460,all,hours,us_born_mx_origin,39215602.0,3962020.0,1240596.4458517523,0.10103172711718157,0.030054748237903738
occupation,6460,all,hours,fb_mx_origin,39215602.0,339040.0,264715.44752809574,0.008645538579262407,0.006748657921604961
occupation,6460,all,hours,other_us_born,39215602.0,11837917.0,2197894.1434642617,0.30186753221332674,0.04813485062729232
occupation,6460,all,hours,other_foreign_born,39215602.0,9005556.0,2530694.285689838,0.22964217150102656,0.04965671814629895
occupation,6460,all,hours,all,39215602.0,39215602.0,4532496.629635951,1.0,0.0
occupation,6460,hs_or_less,employed,union,17508.0,8815.0,1383.7373666993315,0.5034841215444368,0.06394365100836139
occupation,6460,hs_or_less,employed,mx_born,17508.0,6771.0,1173.3366524574267,0.386737491432488,0.06225820491798035
occupation,6460,hs_or_less,employed,us_born_mx_origin,17508.0,1881.0,680.143146697811,0.10743660041124058,0.03550672634482317
occupation,6460,hs_or_less,employed,fb_mx_origin,17508.0,163.0,127.26704208081526,0.009310029700708248,0.0072476724402503545
occupation,6460,hs_or_less,employed,other_us_born,17508.0,4611.0,967.3041920719666,0.2633653187114462,0.04945159658703118
occupation,6460,hs_or_less,employed,other_foreign_born,17508.0,4082.0,1247.7005249658268,0.23315055974411697,0.056693546701869525
occupation,6460,hs_or_less,employed,all,17508.0,17508.0,2139.9364476544624,1.0,0.0
occupation,6460,hs_or_less,earnings,union,899880492.6125,439062142.05499995,87111342.49277157,0.48791161233013386,0.07381650708474478
occupation,6460,hs_or_less,earnings,mx_born,899880492.6125,358768151.58,83121016.69098154,0.39868421921052816,0.07867484098825228
occupation,6460,hs_or_less,earnings,us_born_mx_origin,899880492.6125,75488304.6,32948283.329510823,0.08388703302240182,0.03512105095917382
occupation,6460,hs_or_less,earnings,fb_mx_origin,899880492.6125,4805685.875,4176730.893021452,0.005340360097203918,0.004648328053949457
occupation,6460,hs_or_less,earnings,other_us_born,899880492.6125,267763588.3325,64337709.78029872,0.29755460922943067,0.060475332092372054
occupation,6460,hs_or_less,earnings,other_foreign_born,899880492.6125,193054762.225,64892479.86615921,0.21453377844043547,0.06284251625316861
occupation,6460,hs_or_less,earnings,all,899880492.6125,899880492.6125,123092127.21822046,1.0,2.4450125863434693e-16
occupation,6460,hs_or_less,hours,union,32422488.0,16212709.0,2602591.7690430917,0.5000451846878623,0.06557395240348622
occupation,6460,hs_or_less,hours,mx_born,32422488.0,12238929.0,2282818.939013528,0.3774827212519903,0.06441760813736122
occupation,6460,hs_or_less,hours,us_born_mx_origin,32422488.0,3634740.0,1223379.0410906998,0.11210552379570624,0.0351324871686844
occupation,6460,hs_or_less,hours,fb_mx_origin,32422488.0,339040.0,264715.44752809574,0.0104569396401658,0.00813924686821269
occupation,6460,hs_or_less,hours,other_us_born,32422488.0,7866311.0,1841190.60370085,0.24261898099862048,0.0487983065629625
occupation,6460,hs_or_less,hours,other_foreign_born,32422488.0,8343468.0,2500793.5043178597,0.2573358343135172,0.058918274417976334
occupation,6460,hs_or_less,hours,all,32422488.0,32422488.0,4310913.758618183,1.0,0.0
occupation,6460,more,employed,union,4042.0,1242.0,446.16191007301376,0.30727362691736765,0.10929173043852333
occupation,6460,more,employed,mx_born,4042.0,860.0,353.93021911105586,0.2127659574468085,0.09180518818186922
occupation,6460,more,employed,us_born_mx_origin,4042.0,382.0,271.60716117216054,0.09450766947055914,0.06502911850382821
occupation,6460,more,employed,fb_mx_origin,4042.0,0.0,0.0,0.0,0.0
occupation,6460,more,employed,other_us_born,4042.0,2490.0,817.570547414717,0.616031667491341,0.11919548846118497
occupation,6460,more,employed,other_foreign_born,4042.0,310.0,179.69947134034646,0.07669470559129143,0.0456347937882843
occupation,6460,more,employed,all,4042.0,4042.0,885.5692801808337,1.0,0.0
occupation,6460,more,earnings,union,201930686.875,42717659.0,19403618.23375133,0.21154614814163075,0.09645271126401343
occupation,6460,more,earnings,mx_born,201930686.875,34410883.5,18046289.84182286,0.17040938171671338,0.08927526106716151
occupation,6460,more,earnings,us_born_mx_origin,201930686.875,8306775.5,6183132.408539594,0.041136766424917356,0.030569314900722008
occupation,6460,more,earnings,fb_mx_origin,201930686.875,0.0,0.0,0.0,0.0
occupation,6460,more,earnings,other_us_born,201930686.875,135060230.375,40989942.01488488,0.6688445053356629,0.1155722021075468
occupation,6460,more,earnings,other_foreign_born,201930686.875,24152797.5,13598734.802252179,0.11960934652270643,0.06773364008291632
occupation,6460,more,earnings,all,201930686.875,201930686.875,43145420.557068266,1.0,0.0
occupation,6460,more,hours,union,6793114.0,2159420.0,733566.4050104803,0.31788366866800705,0.10729384729340766
occupation,6460,more,hours,mx_born,6793114.0,1832140.0,696016.1846825115,0.2697054693915044,0.1020023082420955
occupation,6460,more,hours,us_born_mx_origin,6793114.0,327280.0,243610.24017885618,0.048178199276502645,0.03583340862917824
occupation,6460,more,hours,fb_mx_origin,6793114.0,0.0,0.0,0.0,0.0
occupation,6460,more,hours,other_us_born,6793114.0,3971606.0,1223629.1828694672,0.5846517517592079,0.11883955046416776
occupation,6460,more,hours,other_foreign_born,6793114.0,662088.0,373478.69583471556,0.09746457957278502,0.05490796842252752
occupation,6460,more,hours,all,6793114.0,6793114.0,1305124.626299343,1.0,0.0
occupation,6460,below_ba,employed,union,21169.0,9916.0,1458.5528958525983,0.4684208040058576,0.06056519073064267
occupation,6460,below_ba,employed,mx_born,21169.0,7490.0,1246.0217895366036,0.35381926401813973,0.05678900440206437
occupation,6460,below_ba,employed,us_born_mx_origin,21169.0,2263.0,714.2168788260328,0.10690160139827105,0.0315311352116484
occupation,6460,below_ba,employed,fb_mx_origin,21169.0,163.0,127.26704208081526,0.007699938589446832,0.006018173331069402
occupation,6460,below_ba,employed,other_us_born,21169.0,6893.0,1284.2449922035905,0.32561764844820257,0.0502460171739501
occupation,6460,below_ba,employed,other_foreign_born,21169.0,4360.0,1255.076013634234,0.20596154754593982,0.04727297407699444
occupation,6460,below_ba,employed,all,21169.0,21169.0,2347.4401909313897,1.0,0.0
occupation,6460,below_ba,earnings,union,1073287223.1125,473190786.05499995,90274394.23139937,0.44087992092439265,0.06828273698470277
occupation,6460,below_ba,earnings,mx_born,1073287223.1125,384590020.08,85968471.49925599,0.35832907706168415,0.07007998288262562
occupation,6460,below_ba,earnings,us_born_mx_origin,1073287223.1125,83795080.1,33626194.01340929,0.07807330441985216,0.030370339376103988
occupation,6460,below_ba,earnings,fb_mx_origin,1073287223.1125,4805685.875,4176730.893021452,0.004477539442856367,0.00389787696513559
occupation,6460,below_ba,earnings,other_us_born,1073287223.1125,386381337.3325,75695030.08772032,0.3599980778789167,0.059502752376750984
occupation,6460,below_ba,earnings,other_foreign_born,1073287223.1125,213715099.725,64857272.2163455,0.19912200119669066,0.05122475065898061
occupation,6460,below_ba,earnings,all,1073287223.1125,1073287223.1125,130292811.91267551,1.0,2.3288234633381846e-16
occupation,6460,below_ba,hours,union,38350526.0,18078849.0,2758786.0142379384,0.47141071806942103,0.061641258220918024
occupation,6460,below_ba,hours,mx_born,38350526.0,13777789.0,2439335.5732606472,0.3592594531819459,0.05867382110241959
occupation,6460,below_ba,hours,us_born_mx_origin,38350526.0,3962020.0,1240596.4458517523,0.10331070817646673,0.030762617829381212
occupation,6460,below_ba,hours,fb_mx_origin,38350526.0,339040.0,264715.44752809574,0.008840556711008344,0.00690236604335527
occupation,6460,below_ba,hours,other_us_born,38350526.0,11356521.0,2215630.8530527595,0.29612425654865854,0.048551199169768924
occupation,6460,below_ba,hours,other_foreign_born,38350526.0,8915156.0,2518376.51073925,0.23246502538192046,0.05026911652763039
occupation,6460,below_ba,hours,all,38350526.0,38350526.0,4566637.16337618,1.0,0.0
occupation,6460,ba_plus,employed,union,381.0,141.0,142.43700361914387,0.3700787401574803,0.2852557865381989
occupation,6460,ba_plus,employed,mx_born,381.0,141.0,142.43700361914387,0.3700787401574803,0.2852557865381989
occupation,6460,ba_plus,employed,us_born_mx_origin,381.0,0.0,0.0,0.0,0.0
occupation,6460,ba_plus,employed,fb_mx_origin,381.0,0.0,0.0,0.0,0.0
occupation,6460,ba_plus,employed,other_us_born,381.0,208.0,125.22300108206959,0.5459317585301837,0.2699533440256988
occupation,6460,ba_plus,employed,other_foreign_born,381.0,32.0,31.68753698222694,0.08398950131233596,0.10625989315585338
occupation,6460,ba_plus,employed,all,381.0,381.0,197.00812165999656,1.0,0.0
occupation,6460,ba_plus,earnings,union,28523956.375,8589015.0,8676550.075460147,0.3011158370557563,0.2802116081110903
occupation,6460,ba_plus,earnings,mx_born,28523956.375,8589015.0,8676550.075460147,0.3011158370557563,0.2802116081110903
occupation,6460,ba_plus,earnings,us_born_mx_origin,28523956.375,0.0,0.0,0.0,0.0
occupation,6460,ba_plus,earnings,fb_mx_origin,28523956.375,0.0,0.0,0.0,0.0
occupation,6460,ba_plus,earnings,other_us_born,28523956.375,16442481.375,13373944.713248864,0.5764446263636526,0.3007136706794629
occupation,6460,ba_plus,earnings,other_foreign_born,28523956.375,3492460.0,2719305.951818692,0.1224395365805912,0.1308600584352403
occupation,6460,ba_plus,earnings,all,28523956.375,28523956.375,16342338.098262727,1.0,0.0
occupation,6460,ba_plus,hours,union,865076.0,293280.0,296268.9675278192,0.3390222361965885,0.28047285778912157
occupation,6460,ba_plus,hours,mx_born,865076.0,293280.0,296268.9675278192,0.3390222361965885,0.28047285778912157
occupation,6460,ba_plus,hours,us_born_mx_origin,865076.0,0.0,0.0,0.0,0.0
occupation,6460,ba_plus,hours,fb_mx_origin,865076.0,0.0,0.0,0.0,0.0
occupation,6460,ba_plus,hours,other_us_born,865076.0,481396.0,323412.54102709127,0.5564782747411788,0.27666421021460913
occupation,6460,ba_plus,hours,other_foreign_born,865076.0,90400.0,68563.21535634104,0.10449948906223268,0.10637184820276477
occupation,6460,ba_plus,hours,all,865076.0,865076.0,453547.85798369726,1.0,0.0
occupation,6515,all,employed,union,198694.0,80940.0,4506.369963729121,0.4073600611996336,0.016084756336474982
occupation,6515,all,employed,mx_born,198694.0,56085.0,3953.3447990277805,0.28226821142057634,0.016418387411966953
occupation,6515,all,employed,us_born_mx_origin,198694.0,22467.0,2332.778825778389,0.11307336910022446,0.011123743929739971
occupation,6515,all,employed,fb_mx_origin,198694.0,2388.0,713.104901119043,0.012018480678832778,0.0035078356277649094
occupation,6515,all,employed,other_us_born,198694.0,68870.0,3752.016884290368,0.3466133854067058,0.01592323852571502
occupation,6515,all,employed,other_foreign_born,198694.0,48884.0,4186.1063292754525,0.2460265533936606,0.017756420162321974
occupation,6515,all,employed,all,198694.0,198694.0,7572.33043719039,1.0,0.0
occupation,6515,all,earnings,union,10525968991.885,4116557860.7825,306516173.20115703,0.39108588140019807,0.02411718297277726
occupation,6515,all,earnings,mx_born,10525968991.885,2903116410.725,250618499.0233338,0.2758051456320229,0.021445354089901943
occupation,6515,all,earnings,us_born_mx_origin,10525968991.885,1123302428.045,206346187.97054195,0.10671724654623346,0.018922583045858248
occupation,6515,all,earnings,fb_mx_origin,10525968991.885,90139022.0125,34945792.78225942,0.008563489221941724,0.003292832591044792
occupation,6515,all,earnings,other_us_born,10525968991.885,4105826546.4525,326200806.47898364,0.39006637295035623,0.025041280011063635
occupation,6515,all,earnings,other_foreign_born,10525968991.885,2303584584.65,281497644.3662471,0.21884774564944562,0.023087228978436892
occupation,6515,all,earnings,all,10525968991.885,10525968991.885,518379533.5882799,1.0,2.275280134513746e-16
occupation,6515,all,hours,union,405727547.0,165161262.0,9655020.394283002,0.4070743118657408,0.017300280332520984
occupation,6515,all,hours,mx_born,405727547.0,115720378.0,8207337.020799006,0.2852169611248999,0.016896551543489922
occupation,6515,all,hours,us_born_mx_origin,405727547.0,45158148.0,5030896.939902805,0.11130165633047341,0.011490756548368316
occupation,6515,all,hours,fb_mx_origin,405727547.0,4282736.0,1233227.6893209948,0.010555694410367458,0.00300520822542707
occupation,6515,all,hours,other_us_born,405727547.0,140187392.0,8525206.552147293,0.3455210104331417,0.01731206106168728
occupation,6515,all,hours,other_foreign_born,405727547.0,100378893.0,8627606.362433534,0.2474046777011175,0.01806841838305547
occupation,6515,all,hours,all,405727547.0,405727547.0,16108282.726828631,1.0,0.0
occupation,6515,hs_or_less,employed,union,165726.0,69390.0,4182.104464261982,0.4187031606386445,0.017837355560940578
occupation,6515,hs_or_less,employed,mx_born,165726.0,49127.0,3826.798015312541,0.29643507958920146,0.01845569327614177
occupation,6515,hs_or_less,employed,us_born_mx_origin,165726.0,17907.0,2044.726216391818,0.1080518446109844,0.012169062805595798
occupation,6515,hs_or_less,employed,fb_mx_origin,165726.0,2356.0,710.088586022899,0.01421623643845866,0.004183196915721525
occupation,6515,hs_or_less,employed,other_us_born,165726.0,53275.0,3305.8877476405637,0.3214643447618358,0.017159352226414886
occupation,6515,hs_or_less,employed,other_foreign_born,165726.0,43061.0,3584.347234853231,0.2598324945995197,0.01845627876886631
occupation,6515,hs_or_less,employed,all,165726.0,165726.0,6584.058334340607,1.0,0.0
occupation,6515,hs_or_less,earnings,union,8181010025.509999,3387721155.0575,266647068.091193,0.41409571000327816,0.025875819143886838
occupation,6515,hs_or_less,earnings,mx_born,8181010025.509999,2365927736.825,192012214.73632148,0.28919751099773394,0.021202738020314815
occupation,6515,hs_or_less,earnings,us_born_mx_origin,8181010025.509999,933603676.22,198440420.15329486,0.11411838798740498,0.023066036428981772
occupation,6515,hs_or_less,earnings,fb_mx_origin,8181010025.509999,88189742.0125,34816256.27440541,0.010779811018139207,0.004187691575136131
occupation,6515,hs_or_less,earnings,other_us_born,8181010025.509999,2940245433.2025,268307836.97039744,0.35939883022196967,0.027062323403218257
occupation,6515,hs_or_less,earnings,other_foreign_born,8181010025.509999,1853043437.25,172499032.65928337,0.22650545977475225,0.01989335584743707
occupation,6515,hs_or_less,earnings,all,8181010025.509999,8181010025.51,378886604.0246641,1.0000000000000002,4.729862813444185e-16
occupation,6515,hs_or_less,hours,union,337454289.0,141211733.0,9106215.888994262,0.4184618112825349,0.018992355758162407
occupation,6515,hs_or_less,hours,mx_born,337454289.0,101237229.0,8075101.2774374755,0.3000027923781997,0.01886424182967519
occupation,6515,hs_or_less,hours,us_born_mx_origin,337454289.0,35774968.0,4426846.990578396,0.10601426375706845,0.012671480502618475
occupation,6515,hs_or_less,hours,fb_mx_origin,337454289.0,4199536.0,1227165.225952887,0.012444755147266775,0.0035875048679116154
