scheme,band,band_label,nativity,subgroup,denominator,measure,ratio,se,ci_lo,ci_hi,excludes_one,difference,se_difference,n_mexican,n_denominator,pooled_ratio,coverage_composition_part,standard_share_medicaid_ever
transport,1,18-34,foreign_born,all,nh_white,public,2.30219905786699,1.5391134939519926,-0.7144079583985214,5.318806074132501,False,908.388165465466,556.8170526080694,134,64,,,
transport,1,18-34,foreign_born,all,nh_white,medicare,3.391541624419679,4.752123759263662,-5.922449793814188,12.705533042653546,False,3.0475953411932672,4.443391242859984,134,64,,,
transport,1,18-34,foreign_born,all,nh_white,medicaid,4.579401082402162,3.027614201700362,-1.3546137120125339,10.513415876816858,False,921.4185140416046,389.0433285598764,134,64,,,
transport,1,18-34,foreign_born,all,nh_white,out_of_pocket,0.17600296732568949,0.07201778098782201,0.03485071034306492,0.31715522430831405,True,-1789.9798078360132,717.3917155866334,134,64,,,
transport,1,18-34,foreign_born,all,nh_white,private,0.2782253075223574,0.1785675477441723,-0.07176065486385685,0.6282112699085717,True,-2969.2059759510566,1456.418506596701,134,64,,,
transport,1,18-34,foreign_born,all,nh_white,total_all_sources,0.46782077745335104,0.15383488305117446,0.16630994710711794,0.7693316077995842,True,-3724.757805264805,1828.6775202087533,134,64,,,
transport,1,18-34,foreign_born,all,nh_white,share_medicaid_ever,1.8707904739366483,0.8272072747377035,0.24949400770121977,3.4920869401720767,False,0.1101747113826918,0.0672002758320264,134,64,,,
transport,1,18-34,foreign_born,all,all_donors,public,1.9980994823958707,0.4161239986307506,1.1825114319768046,2.813687532814937,True,802.2203705284988,307.04034764569445,134,466,,,
transport,1,18-34,foreign_born,all,all_donors,medicare,0.46280927534293587,0.48927432953557154,-0.4961507891067664,1.421769339792638,False,-5.016524753470103,6.291136776120041,134,466,,,
transport,1,18-34,foreign_born,all,all_donors,medicaid,1.8851318332104519,0.5061454413068661,0.8931049973098625,2.8771586691110413,False,553.5049187487857,309.10760407653004,134,466,,,
transport,1,18-34,foreign_born,all,all_donors,out_of_pocket,0.39215590574396714,0.12006465982822205,0.1568334966645989,0.6274783148233354,True,-592.6194700278984,204.3786998626552,134,466,,,
transport,1,18-34,foreign_born,all,all_donors,private,0.5441064425372667,0.276429348367899,0.002314875466308708,1.0858980096082247,False,-958.9917993937779,585.9517384781686,134,466,,,
transport,1,18-34,foreign_born,all,all_donors,total_all_sources,0.8294157558666767,0.1741487784510377,0.48809042215099774,1.1707410895823558,False,-673.4203945093186,702.0854358009757,134,466,,,
transport,1,18-34,foreign_born,all,all_donors,share_medicaid_ever,1.2079021860296497,0.21729082545764666,0.7820199939616832,1.6337843780976162,False,0.04073996865216967,0.0408724556961885,134,466,,,
transport,1,18-34,both,all,nh_white,public,0.941331887409873,0.2372153547888616,0.47639833544381316,1.4062654393759328,False,-67.31089786238294,280.60959315333923,641,1476,,,
transport,1,18-34,both,all,nh_white,medicare,0.33203390268309063,0.26621414265503673,-0.18973622909598953,0.8538040344621708,True,-62.870922545824556,40.61746252240094,641,1476,,,
transport,1,18-34,both,all,nh_white,medicaid,0.8414326730860254,0.24765317450291402,0.35604137040330075,1.32682397576875,False,-149.13116201162427,253.5892755003881,641,1476,,,
transport,1,18-34,both,all,nh_white,out_of_pocket,0.4358639746224884,0.06823390709323902,0.3021279741952878,0.569599975049689,True,-496.0064235662071,82.29134152205695,641,1476,,,
transport,1,18-34,both,all,nh_white,private,0.2444837199743478,0.04667445746468437,0.15300346434561976,0.3359639756030759,True,-2958.0666085305875,509.5815483796245,641,1476,,,
transport,1,18-34,both,all,nh_white,total_all_sources,0.4131615562115217,0.05730893313954022,0.3008381112656089,0.5254850011574345,True,-3538.2316821901,611.7232731111177,641,1476,,,
transport,1,18-34,both,all,nh_white,share_medicaid_ever,1.8104214234974707,0.2068127067061512,1.4050759668081692,2.2157668801867723,True,0.15437847811339014,0.0345787670798525,641,1476,,,
transport,1,18-34,both,all,all_donors,public,1.0378721677748008,0.1898381046741635,0.6657963197200955,1.4099480158295061,False,39.40962806820676,196.07054790589984,641,3140,,,
transport,1,18-34,both,all,all_donors,medicare,0.45785346516577696,0.32654959029527836,-0.18217197097927895,1.0978789013108328,False,-37.005648869671646,26.216867640095444,641,3140,,,
transport,1,18-34,both,all,all_donors,medicaid,0.9206299971263963,0.20506269430273447,0.5187145017202898,1.3225454925325026,False,-68.22528257673162,178.97106541737506,641,3140,,,
transport,1,18-34,both,all,all_donors,out_of_pocket,0.5259435279868153,0.07226235812741474,0.38431190861914716,0.6675751473544835,True,-345.4183507245741,59.07468580768937,641,3140,,,
transport,1,18-34,both,all,all_donors,private,0.3421202093826287,0.057585910915570984,0.22925389797117762,0.4549865207940798,True,-1840.6952151440337,312.73647688650726,641,3140,,,
transport,1,18-34,both,all,all_donors,total_all_sources,0.5365671577220164,0.06263735635093919,0.4138001951873743,0.6593341202566584,True,-2151.5445144367727,384.0620996469995,641,3140,,,
transport,1,18-34,both,all,all_donors,share_medicaid_ever,1.3721207122389483,0.11380342754444206,1.1490700929346283,1.5951713315432683,True,0.0935291625645584,0.028978040759732933,641,3140,,,
transport,2,35-49,us_born,all,nh_white,public,0.662721876953028,0.2322528614908828,0.207514633124528,1.117929120781528,False,-620.6628376165231,501.6109788017089,209,1651,,,
transport,2,35-49,us_born,all,nh_white,medicare,0.4059735032114969,0.29879175698936866,-0.1796475793651096,0.9915945857881034,True,-359.94104047848907,260.4474252161907,209,1651,,,
transport,2,35-49,us_born,all,nh_white,medicaid,0.5138795760134702,0.18319675931627966,0.15482052566910948,0.8729386263578309,True,-503.8953022812726,253.97123612166334,209,1651,,,
transport,2,35-49,us_born,all,nh_white,out_of_pocket,0.5283639982980168,0.15420074697836314,0.2261360878312515,0.8305919087647822,True,-648.6784739798944,239.32722411364222,209,1651,,,
transport,2,35-49,us_born,all,nh_white,private,0.5898488302290765,0.1524821608490989,0.2909892866799992,0.8887083737781538,True,-2685.0352850874037,1164.781607825128,209,1651,,,
transport,2,35-49,us_born,all,nh_white,total_all_sources,0.5954262673407862,0.12022995508703534,0.35977988550732865,0.8310726491742437,True,-3981.951853525148,1373.7556566622195,209,1651,,,
transport,2,35-49,us_born,all,nh_white,share_medicaid_ever,1.6977770318020196,0.29968225253069986,1.1104106100360105,2.2851434535680286,True,0.0937350716476491,0.03880521534942133,209,1651,,,
transport,2,35-49,us_born,all,all_donors,public,0.6155632953851852,0.18598188471841215,0.2510454995602171,0.9800810912101532,True,-761.6422150146245,430.5652608397663,209,2458,,,
transport,2,35-49,us_born,all,all_donors,medicare,0.4604861392893301,0.3155615719442989,-0.15800317662634095,1.078975455205001,False,-288.210158328083,208.808956779533,209,2458,,,
transport,2,35-49,us_born,all,all_donors,medicaid,0.4340100284005451,0.13831577268863054,0.16291609543700036,0.7051039613640898,True,-694.6511680630807,248.13635553574923,209,2458,,,
transport,2,35-49,us_born,all,all_donors,out_of_pocket,0.5952683204194388,0.16561404971255292,0.27067074764900895,0.9198658931898687,True,-494.09468725200475,216.18915491124255,209,2458,,,
transport,2,35-49,us_born,all,all_donors,private,0.6965440338234558,0.16527655148563744,0.37260794542262643,1.020480122224285,False,-1682.2629069694408,972.0512980714722,209,2458,,,
transport,2,35-49,us_born,all,all_donors,total_all_sources,0.6644435460458673,0.12169451182097846,0.4259266857605657,0.9029604063311689,True,-2959.6054670119047,1145.1625930480432,209,2458,,,
transport,2,35-49,us_born,all,all_donors,share_medicaid_ever,1.3786200822354695,0.2070355566871595,0.9728378476094361,1.7844023168615029,False,0.06263616285316123,0.03509597625910602,209,2458,,,
transport,2,35-49,foreign_born,all,nh_white,public,5.155735386994297,2.7742641544212763,-0.28172243927187157,10.593193213260466,False,533.899676559239,242.57622897126282,294,94,,,
transport,2,35-49,foreign_born,all,nh_white,medicare,0.2211544942370124,0.22427848924558508,-0.21842326719138822,0.6607322556654129,True,-38.13994809567543,40.153650201807835,294,94,,,
transport,2,35-49,foreign_born,all,nh_white,medicaid,10.158795500052891,6.696059421296552,-2.9652398040284673,23.28283080413425,False,492.05249477599153,226.0956057194184,294,94,,,
transport,2,35-49,foreign_born,all,nh_white,out_of_pocket,0.3258722579264678,0.0975201309389186,0.13473631351855708,0.5170082023343785,True,-832.9555989435287,303.8072006790782,294,94,,,
transport,2,35-49,foreign_born,all,nh_white,private,0.2507025946482187,0.1266214623249008,0.0025290888216178142,0.49887610047481956,True,-2676.9538511943338,1403.6130008517962,294,94,,,
transport,2,35-49,foreign_born,all,nh_white,total_all_sources,0.41481882423144945,0.1532912722676327,0.11437345144256578,0.7152641970203331,True,-2904.06100856604,1568.5019778834703,294,94,,,
transport,2,35-49,foreign_born,all,nh_white,share_medicaid_ever,2.3913003448721604,1.1233972762035016,0.1894821431829019,4.593118546561419,False,0.09010625007147624,0.04385779965316661,294,94,,,
transport,2,35-49,foreign_born,all,all_donors,public,1.1778134054649934,0.3385348981721893,0.5142971975375678,1.841329613392419,False,99.997788957132,192.7241185613876,294,872,,,
transport,2,35-49,foreign_born,all,all_donors,medicare,0.19709622699484056,0.13534019613649756,-0.06816568309328161,0.4623581370829627,True,-44.11738242651157,21.094269182255506,294,872,,,
transport,2,35-49,foreign_born,all,all_donors,medicaid,1.2574927463342487,0.4185310860659631,0.43718689123452725,2.07779860143397,False,111.75701790450194,184.7838919683055,294,872,,,
transport,2,35-49,foreign_born,all,all_donors,out_of_pocket,0.6279104290254046,0.11665867187710272,0.3992636336620076,0.8565572243888016,True,-238.60351820395704,85.73529837181108,294,872,,,
transport,2,35-49,foreign_born,all,all_donors,private,0.4854812911981349,0.15790259331098788,0.17599789524312337,0.7949646871531464,True,-949.2359048841373,365.18458701635325,294,872,,,
transport,2,35-49,foreign_born,all,all_donors,total_all_sources,0.6572513157924261,0.13033520676688498,0.40179900461175044,0.9127036269731018,True,-1073.5398663814153,440.99528124310456,294,872,,,
transport,2,35-49,foreign_born,all,all_donors,share_medicaid_ever,1.030017577620818,0.1998304744003355,0.6383570447826072,1.4216781104590288,False,0.004513351482356959,0.03003505999366483,294,872,,,
transport,2,35-49,both,all,nh_white,public,0.5236362229745933,0.14313608308626188,0.24309465523738727,0.8041777907117994,True,-829.2796978094995,364.0621805195938,503,1745,,,
transport,2,35-49,both,all,nh_white,medicare,0.20224481166212918,0.14277889607765684,-0.0775966824024654,0.48208630572672373,True,-457.5968388348017,203.85896672608894,503,1745,,,
transport,2,35-49,both,all,nh_white,medicaid,0.5512053106888747,0.1407972182558943,0.27524783378389645,0.827162787593853,True,-439.6017119023667,208.4447924876179,503,1745,,,
transport,2,35-49,both,all,nh_white,out_of_pocket,0.400495688766671,0.08029643843776046,0.24311756134182286,0.5578738161915192,True,-819.682059279168,156.44426509948042,503,1745,,,
transport,2,35-49,both,all,nh_white,private,0.3486319063587311,0.07863990506682993,0.19450052468009552,0.5027632880373667,True,-4151.714776268083,818.7179698530203,503,1745,,,
transport,2,35-49,both,all,nh_white,total_all_sources,0.3932364637318277,0.06395890299302391,0.26787931737480974,0.5185936100888456,True,-5800.113990788812,952.7932046688184,503,1745,,,
transport,2,35-49,both,all,nh_white,share_medicaid_ever,1.4398711116065084,0.24555076111000038,0.9586004634545091,1.9211417597585076,False,0.05731331493910424,0.030652998298985497,503,1745,,,
transport,2,35-49,both,all,all_donors,public,0.5607655867174625,0.13478862081828946,0.29658474438778937,0.8249464290471356,True,-714.0144319076306,290.333261586598,503,3330,,,
transport,2,35-49,both,all,all_donors,medicare,0.2801560940797301,0.1830763376613565,-0.07866693415802256,0.6389791223174828,True,-298.0773838215513,125.94049763300347,503,3330,,,
transport,2,35-49,both,all,all_donors,medicaid,0.5249567246976397,0.1203137074085388,0.28914619133041375,0.7607672580648656,True,-488.57892569034993,188.8583486116316,503,3330,,,
transport,2,35-49,both,all,all_donors,out_of_pocket,0.5091234219293909,0.09348531463029039,0.3258955721706263,0.6923512716881555,True,-527.9590003286066,119.68530855973037,503,3330,,,
transport,2,35-49,both,all,all_donors,private,0.48132860964763396,0.09815063860708423,0.2889568929181423,0.6737003263771256,True,-2394.5216923592325,551.8088434159455,503,3330,,,
transport,2,35-49,both,all,all_donors,total_all_sources,0.5083536925906331,0.0739970958431033,0.3633220497775921,0.6533853354036742,True,-3635.445481885626,662.2435336817383,503,3330,,,
transport,2,35-49,both,all,all_donors,share_medicaid_ever,1.1605571772557208,0.15831474803811973,0.850265972879473,1.4708483816319686,False,0.025954752298903705,0.02596940692354485,503,3330,,,
transport,3,50-64,us_born,all,nh_white,public,1.0649153557485416,0.27396035898588644,0.52796291894454,1.601867792552543,False,197.68069096678119,828.7115440767034,154,2025,,,
transport,3,50-64,us_born,all,nh_white,medicare,0.5186010398623725,0.1677480536525552,0.1898208962266716,0.8473811834980733,True,-715.8661571141851,295.0124149916672,154,2025,,,
transport,3,50-64,us_born,all,nh_white,medicaid,1.8263247294860205,0.672052708731847,0.5091256246590135,3.1435238343130276,False,966.5339260750461,748.1956639049097,154,2025,,,
transport,3,50-64,us_born,all,nh_white,out_of_pocket,1.241326475507722,0.6262613504200134,0.013876783775077506,2.4687761672403665,False,441.632886054525,1142.4472497344989,154,2025,,,
transport,3,50-64,us_born,all,nh_white,private,0.7814256624666477,0.210204299552722,0.3694328059478436,1.1934185189854518,False,-1767.0213236794852,1738.8758637214742,154,2025,,,
transport,3,50-64,us_born,all,nh_white,total_all_sources,0.9150455713143498,0.21142614070483773,0.50065795014257,1.3294331924861296,False,-1112.9594302000442,2784.2320025506156,154,2025,,,
transport,3,50-64,us_born,all,nh_white,share_medicaid_ever,1.2746853802833986,0.30709703584901654,0.6727862502603204,1.8765845103064769,False,0.03061912965160561,0.03385983939602062,154,2025,,,
transport,3,50-64,us_born,all,all_donors,public,0.9645280082399097,0.23437340543984736,0.5051645746438049,1.4238914418360145,False,-119.26214880829184,789.4547642314183,154,2820,,,
transport,3,50-64,us_born,all,all_donors,medicare,0.5064869318180326,0.1550524633043288,0.2025896880273298,0.8103841756087354,True,-751.433373903173,264.11017876677295,154,2820,,,
transport,3,50-64,us_born,all,all_donors,medicaid,1.4768366032265614,0.5069912257673124,0.4831520602448137,2.470521146208309,False,689.733770326083,722.2892684455505,154,2820,,,
transport,3,50-64,us_born,all,all_donors,out_of_pocket,1.3382087339653657,0.6302898039755402,0.10286341835049617,2.573554049580235,False,574.1209731137119,1085.0759241737173,154,2820,,,
transport,3,50-64,us_born,all,all_donors,private,0.8128142753428765,0.20990823793409527,0.40140168893378547,1.2242268617519676,False,-1454.8281368364915,1645.7803775217521,154,2820,,,
transport,3,50-64,us_born,all,all_donors,total_all_sources,0.9199090366002679,0.20264124750092682,0.5227394897161841,1.3170785834843517,False,-1043.697555037128,2641.7856834577965,154,2820,,,
transport,3,50-64,us_born,all,all_donors,share_medicaid_ever,1.049559794288626,0.24037804803339857,0.5784274774691256,1.5206921111081262,False,0.006709383409594594,0.032553331010610295,154,2820,,,
transport,3,50-64,foreign_born,all,nh_white,public,0.19377725652603583,0.14877056662851737,-0.09780769602547468,0.48536220907754635,True,-7354.894259525867,6036.125214318104,269,117,,,
transport,3,50-64,foreign_born,all,nh_white,medicare,0.08614822016255533,0.10365382274998032,-0.11700953928730459,0.2893059796124152,True,-6309.598386645133,5867.48992274201,269,117,,,
transport,3,50-64,foreign_born,all,nh_white,medicaid,6.277965603788726,3.287577505813971,-0.16556790399067722,12.721499111568129,False,974.1186064614155,436.737948345288,269,117,,,
transport,3,50-64,foreign_born,all,nh_white,out_of_pocket,0.2646769366003044,0.06255526744903224,0.14207086535693042,0.38728300784367836,True,-1379.2538956735605,336.29013511194364,269,117,,,
transport,3,50-64,foreign_born,all,nh_white,private,0.21370905593441783,0.06729617013048021,0.08181098618119648,0.3456071256876392,True,-5362.724644968115,1382.304026017822,269,117,,,
transport,3,50-64,foreign_born,all,nh_white,total_all_sources,0.21203981963898527,0.08279503434183258,0.04976453423023647,0.3743151050477341,True,-14276.806161891114,6134.593571734563,269,117,,,
transport,3,50-64,foreign_born,all,nh_white,share_medicaid_ever,2.2148771772412554,0.8584093612840026,0.5324257451325789,3.897328609349932,False,0.11057981236582289,0.049053257645563765,269,117,,,
transport,3,50-64,foreign_born,all,all_donors,public,0.5817567459228693,0.2756980548925671,0.04139848772569099,1.1221150041200476,False,-1270.900959957663,1135.5972663007772,269,802,,,
transport,3,50-64,foreign_born,all,all_donors,medicare,0.3943845858629277,0.3949227269862904,-0.3796497357065459,1.1684189074324012,False,-913.3752762623355,1041.8858906822938,269,802,,,
transport,3,50-64,foreign_born,all,all_donors,medicaid,1.1006267801538643,0.354927810448452,0.4049810545632393,1.7962725057444893,False,105.93457187510057,374.39374121115776,269,802,,,
transport,3,50-64,foreign_born,all,all_donors,out_of_pocket,0.5290724466393179,0.09533430702575967,0.3422206383777451,0.7159242549008906,True,-441.89703483103904,122.94274840820782,269,802,,,
transport,3,50-64,foreign_born,all,all_donors,private,0.37700117198772726,0.09947213537106059,0.1820393691951557,0.5719629747802988,True,-2408.6277166234213,640.9588845161414,269,802,,,
transport,3,50-64,foreign_born,all,all_donors,total_all_sources,0.48159906214447823,0.11096289418461965,0.2641157859222947,0.6990823383666618,True,-4135.465140547219,1335.4820672153285,269,802,,,
transport,3,50-64,foreign_born,all,all_donors,share_medicaid_ever,1.2938548053080743,0.19604955967946985,0.9096047291513774,1.6781048814647712,False,0.04578680896579845,0.031389733189033514,269,802,,,
transport,3,50-64,both,all,nh_white,public,0.6981795846982403,0.18546529305455622,0.33467428992914344,1.061684879467337,False,-1024.589274228449,705.5674391895384,423,2142,,,
transport,3,50-64,both,all,nh_white,medicare,0.3707505358024127,0.18844077916846566,0.0014133954135543414,0.740087676191271,True,-1131.7587208875234,490.41484090019793,423,2142,,,
transport,3,50-64,both,all,nh_white,medicaid,1.3996434785180811,0.4394985212381201,0.5382422056327537,2.2610447514034084,False,444.81430926403414,457.84064010024633,423,2142,,,
transport,3,50-64,both,all,nh_white,out_of_pocket,0.6664305261102821,0.2601467078118852,0.15655234810232233,1.1763087041182418,False,-611.3160711389642,485.9234490852977,423,2142,,,
transport,3,50-64,both,all,nh_white,private,0.4296205960380371,0.09279080480140998,0.24775396053078722,0.611487231545287,True,-4569.659868318848,898.2800068899136,423,2142,,,
transport,3,50-64,both,all,nh_white,total_all_sources,0.5353639081232523,0.09773639742578608,0.34380408919001837,0.7269237270564862,True,-6221.120399487051,1455.3567671816534,423,2142,,,
transport,3,50-64,both,all,nh_white,share_medicaid_ever,1.6075252363377652,0.2560830749654383,1.1056116323552354,2.109438840320295,True,0.06700633170220534,0.026927191070527608,423,2142,,,
transport,3,50-64,both,all,all_donors,public,0.7198416693575469,0.16890377118696817,0.38879636097809517,1.0508869777369987,False,-922.4331379776268,582.6148575619269,423,3622,,,
transport,3,50-64,both,all,all_donors,medicare,0.43884218623799204,0.20573508741944163,0.03560882453968689,0.8420755479362971,True,-852.6865786147574,365.79398001226826,423,3622,,,
transport,3,50-64,both,all,all_donors,medicaid,1.143995691876261,0.31223010741276175,0.5320359264581754,1.7559554572943465,False,196.08688798677804,420.2243922125024,423,3622,,,
transport,3,50-64,both,all,all_donors,out_of_pocket,0.7960855307113569,0.2865165354873873,0.23452344018088545,1.3576476212418283,False,-312.84031039918864,433.63866621967264,423,3622,,,
transport,3,50-64,both,all,all_donors,private,0.4965575075197254,0.1021288538516442,0.2963886321881479,0.6967263828513028,True,-3489.6787616242027,772.26442465954,423,3622,,,
transport,3,50-64,both,all,all_donors,total_all_sources,0.6001497643259299,0.10266330202785263,0.39893338981738086,0.801366138834479,True,-4775.759747256655,1264.230348626338,423,3622,,,
transport,3,50-64,both,all,all_donors,share_medicaid_ever,1.2684531758457218,0.17239126382742143,0.9305725074946332,1.6063338441968105,False,0.03752350734685675,0.024372695823482268,423,3622,,,
transport,4,65+,us_born,all,nh_white,public,0.9736837432316711,0.22602314636254897,0.5306865166886497,1.4166809697746925,False,-290.00881885351373,2491.8611473621772,125,3372,,,
transport,4,65+,us_born,all,nh_white,medicare,0.9303015883088769,0.23916828389183717,0.46154036563662487,1.399062810981129,False,-689.2915430072026,2369.08761982616,125,3372,,,
transport,4,65+,us_born,all,nh_white,medicaid,2.864317739027074,0.8444492048442633,1.2092277107588314,4.519407767295316,True,520.1756991253551,281.57899701621034,125,3372,,,
transport,4,65+,us_born,all,nh_white,out_of_pocket,0.48638632114481833,0.11182561143836185,0.26721215017645883,0.7055604921131778,True,-1193.5972071643887,279.1904922628148,125,3372,,,
transport,4,65+,us_born,all,nh_white,private,0.63635497941158,0.19430908054774895,0.25551617966889967,1.0171937791542605,False,-1079.2783985591327,612.4041937042907,125,3372,,,
transport,4,65+,us_born,all,nh_white,total_all_sources,0.8383974418578031,0.1812298877130984,0.48319338901789216,1.193601494697714,False,-2660.669670941543,2995.116120673672,125,3372,,,
transport,4,65+,us_born,all,nh_white,share_medicaid_ever,2.3105993810588017,0.5099741411890287,1.3110684312815608,3.3101303308360426,True,0.09254436251564425,0.03487638815927672,125,3372,,,
transport,4,65+,us_born,all,all_donors,public,0.9706462919640946,0.21825273697235165,0.5428787879709919,1.3984137959571972,False,-324.49423002397634,2411.5304476841966,125,4177,,,
transport,4,65+,us_born,all,all_donors,medicare,0.9487871015398965,0.2359061434234428,0.48641955669820813,1.411154646381585,False,-496.6088047274716,2285.9683871039506,125,4177,,,
transport,4,65+,us_born,all,all_donors,medicaid,1.9311298530597323,0.6282878203565229,0.699708353235776,3.1625513528836886,False,385.34532410999225,283.00178135835085,125,4177,,,
transport,4,65+,us_born,all,all_donors,out_of_pocket,0.5290686715976913,0.11944446409587325,0.29496182381709213,0.7631755193782905,True,-1006.1161067932017,265.44797973755146,125,4177,,,
transport,4,65+,us_born,all,all_donors,private,0.645933137007855,0.1920628816402719,0.2694968062259429,1.0223694677897672,False,-1035.2685115646036,585.8963014180594,125,4177,,,
transport,4,65+,us_born,all,all_donors,total_all_sources,0.8487583781987283,0.17829234144986994,0.4993118102376654,1.1982049461597912,False,-2459.687441760363,2894.509434527495,125,4177,,,
transport,4,65+,us_born,all,all_donors,share_medicaid_ever,1.708381791742917,0.3476729216892874,1.026955386832099,2.3898081966537346,True,0.06765300906558269,0.03356346226823888,125,4177,,,
transport,4,65+,foreign_born,all,nh_white,public,0.7385658170477751,0.21663047413211395,0.31397788979499597,1.1631537443005544,False,-3121.3460041228736,3097.842179018386,155,130,,,
transport,4,65+,foreign_born,all,nh_white,medicare,0.6968747309231453,0.22262647721917814,0.2605348535685294,1.1332146082777612,False,-3278.053340084376,3016.3350111315253,155,130,,,
transport,4,65+,foreign_born,all,nh_white,medicaid,1.8602595285906225,1.1068454760246673,-0.3091177408688175,4.0296367980500625,False,535.0377228313507,475.8711001935216,155,130,,,
transport,4,65+,foreign_born,all,nh_white,out_of_pocket,0.4044572362313461,0.16140730179876717,0.08810473786397538,0.7208097345987168,True,-1035.2791931947813,361.9376796243038,155,130,,,
transport,4,65+,foreign_born,all,nh_white,private,0.1029727197512621,0.06734180853305126,-0.02901479962731046,0.23496023912983466,True,-2641.5330706694876,1382.1978414178634,155,130,,,
transport,4,65+,foreign_born,all,nh_white,total_all_sources,0.5990838455268181,0.15572205202562087,0.29387423195792867,0.9042934590957077,True,-6688.7402452897095,3561.8850389554073,155,130,,,
transport,4,65+,foreign_born,all,nh_white,share_medicaid_ever,3.95643984200641,1.1640973925674325,1.6748508780772573,6.238028805935563,True,0.26661205759609474,0.047694549625860165,155,130,,,
transport,4,65+,foreign_born,all,all_donors,public,0.8437445618618282,0.16330824604105987,0.523666281242945,1.1638228424807116,False,-1633.0252475606612,1757.0116377789943,155,662,,,
transport,4,65+,foreign_born,all,all_donors,medicare,0.8354361215763801,0.17562432305096895,0.49121877358725335,1.179653469565507,False,-1484.4646396278822,1640.296871344611,155,662,,,
transport,4,65+,foreign_born,all,all_donors,medicaid,0.9742723715209977,0.3576001394780423,0.27338897727753475,1.6751557657644605,False,-30.552574919493736,428.9088715517735,155,662,,,
transport,4,65+,foreign_born,all,all_donors,out_of_pocket,0.7070062088903283,0.24773838167403148,0.22144790322098884,1.1925645145596677,False,-291.37503120427766,254.50034573739975,155,662,,,
transport,4,65+,foreign_born,all,all_donors,private,0.21326703666294916,0.11070966573201868,-0.0037199209122756594,0.430253994238174,True,-1118.6035608256161,366.7316762478652,155,662,,,
transport,4,65+,foreign_born,all,all_donors,total_all_sources,0.7730435267724803,0.13844115614895114,0.5017038467424503,1.0443832068025105,False,-2934.384430982658,1883.647930943584,155,662,,,
transport,4,65+,foreign_born,all,all_donors,share_medicaid_ever,1.263145012871357,0.16528166618010773,0.9391988998535741,1.58709112588914,False,0.0743288200954238,0.044043011415069146,155,662,,,
transport,4,65+,both,all,nh_white,public,0.8857373106598034,0.15137185918545026,0.5890539183834523,1.1824207029361546,False,-1263.452106643157,1682.5756900781455,280,3502,,,
transport,4,65+,both,all,nh_white,medicare,0.8447125178165492,0.14929683626316426,0.5520960957349738,1.1373289398981248,False,-1541.561037003983,1495.6729343687355,280,3502,,,
transport,4,65+,both,all,nh_white,medicaid,3.3262501493821586,0.9989028570466661,1.3684365255165307,5.284063773247786,True,681.429839247704,268.49486087267076,280,3502,,,
transport,4,65+,both,all,nh_white,out_of_pocket,0.40047789946400675,0.08132689243701309,0.2410801193128982,0.5598756796151153,True,-1378.9984453967345,215.52528536970001,280,3502,,,
transport,4,65+,both,all,nh_white,private,0.37494822289683877,0.10757204077649468,0.16411089723143507,0.5857855485622425,True,-1854.5313628385754,404.7585797341185,280,3502,,,
transport,4,65+,both,all,nh_white,total_all_sources,0.7247508755187306,0.11612224643562497,0.49715545470102107,0.9523462963364402,True,-4534.228251829358,1944.7293713432084,280,3502,,,
transport,4,65+,both,all,nh_white,share_medicaid_ever,3.6125189230521335,0.4833311044686129,2.665207365685686,4.559830480418581,True,0.18654999163390756,0.029270130553439012,280,3502,,,
transport,4,65+,both,all,all_donors,public,0.8933746165162947,0.14456539068975985,0.6100316573534033,1.1767175756791861,False,-1168.924009189619,1582.046208525882,280,4839,,,
transport,4,65+,both,all,all_donors,medicare,0.8740281268750134,0.1458340614321326,0.5881986187488317,1.159857635001195,False,-1208.5966467149156,1397.1933618574642,280,4839,,,
transport,4,65+,both,all,all_donors,medicaid,1.833547521566563,0.4987608681381998,0.8559941831177605,2.8111008600153657,False,442.9531905347076,265.97801805089574,280,4839,,,
transport,4,65+,both,all,all_donors,out_of_pocket,0.46928241208495225,0.09251064276172528,0.2879648840853196,0.6505999400845849,True,-1041.7567808881931,194.01845335857993,280,4839,,,
transport,4,65+,both,all,all_donors,private,0.41268499456871066,0.11234340738747652,0.19249596218874565,0.6328740269486757,True,-1583.2223294141015,345.72278768634163,280,4839,,,
transport,4,65+,both,all,all_donors,total_all_sources,0.7577061433025053,0.11589038834965246,0.5305651559828262,0.9848471306221844,True,-3817.752546161073,1821.6607667031788,280,4839,,,
transport,4,65+,both,all,all_donors,share_medicaid_ever,2.0817764541315484,0.22793018228736717,1.6350415058586594,2.5285114024044373,True,0.13404460892713918,0.02763213557958092,280,4839,,,
ledger,0,0-17,us_born,all,nh_white,public,4.613969936583557,3.188608333472038,-1.6355875578259198,10.863527430993035,False,2944.8145550876548,2524.041041329865,691,1546,,,
ledger,0,0-17,us_born,all,nh_white,medicare,0.021917492311780324,0.02123704742235018,-0.01970635577399522,0.06354134039755586,True,-6.857343212165654,4.86277043190576,691,1546,,,
ledger,0,0-17,us_born,all,nh_white,medicaid,4.92338414102522,3.5677010140818495,-2.0691813541822324,11.915949636232673,False,2864.9789111940663,2527.8030651847084,691,1546,,,
ledger,0,0-17,us_born,all,nh_white,out_of_pocket,0.3217710557785374,0.09393586427406976,0.1376601449447179,0.5058819666123568,True,-485.32129677446034,114.88368672932258,691,1546,,,
