scheme,band,band_label,nativity,subgroup,group,n,population,mean_public,se_public,mean_medicare,se_medicare,mean_medicaid,se_medicaid,mean_out_of_pocket,se_out_of_pocket,mean_private,se_private,mean_total_all_sources,se_total_all_sources,mean_share_medicaid_ever,se_share_medicaid_ever
ledger,5,55-64,foreign_born,all,nh_white,79,1473887.2807239997,13347.022609079339,8749.38937007794,10164.98427604948,8572.180447785628,202.1639303443485,83.78194917148693,2209.909256118676,443.05019969556963,8008.402454669002,1909.5578250580004,24005.840945848307,8860.350950654798,0.08301766528366755,0.030136418295984506
ledger,5,55-64,foreign_born,all,all_donors,531,8342343.744224,4008.065705127874,1603.2302517039486,2205.6580947050625,1547.8474285205825,1193.1395161531266,233.8026349518092,1064.6695692219448,129.40287588628127,4551.000145085744,845.9890857467016,9755.761129617464,1878.318902644286,0.158009689920613,0.0185576283358303
ledger,5,55-64,both,all,mexican_origin,283,3583795.453944,3042.5112084262587,809.8944876764812,1016.9157909908271,501.46459117376475,1845.2354729641795,576.2678760172462,1469.4762001612055,741.5189984354555,3620.966073827786,971.1029465739381,8246.262039187422,1773.8559797919224,0.18484034130519075,0.03257790692810384
ledger,5,55-64,both,all,nh_white,1541,25846235.218386002,3842.5036100099856,634.8311675656539,2160.197207210792,553.0256993849672,1186.7942461840378,245.47863847988268,1938.8895909539303,159.78978636079236,8597.999390245002,709.0239694057512,14525.160233675704,1002.0847754501266,0.11099473499267122,0.01017475604931018
ledger,5,55-64,both,all,all_donors,2540,40708414.766887,3889.9342103447816,457.53057159224954,1864.7790464374154,359.74990160567353,1588.9442999406815,246.5615716929977,1638.3316084079206,124.4932822516692,7611.435392869063,586.73240254426,13343.315745150669,790.9846976129814,0.14435885987324557,0.008752649327904292
ledger,6,65-74,us_born,all,mexican_origin,83,1027880.7624049999,11721.020521375967,3650.3631476451683,10555.562280824983,3556.3769508287432,907.4927215896289,432.75690733124816,983.4390579182805,225.0189451069098,2221.878071103701,816.2906459929939,14928.257771300534,4395.408731760415,0.1848851462385104,0.049675478586650286
ledger,6,65-74,us_born,all,nh_white,1914,24688524.053396,9170.459563816657,459.9398848798541,8270.251977232247,411.9573545657384,361.5512117325553,108.8110211775348,2185.45384396943,161.91215651921843,3433.0114906863087,393.4102295951098,14974.079323910275,670.3724051088717,0.08237892224372326,0.007517414513005662
ledger,6,65-74,us_born,all,all_donors,2422,30324241.058945,9378.561949389741,497.8124244017888,8194.601957559966,394.2772153179265,487.56357598415804,116.39032013668943,1970.3456321860422,137.66751233935662,3504.4690738902536,382.6605873694492,15015.108761630472,678.6817234286141,0.10861911614963243,0.008466599251335938
ledger,6,65-74,foreign_born,all,mexican_origin,89,881881.674016,4964.463990645406,1166.512412798293,4478.612857273639,1117.8172696983386,436.64799791775533,117.18620773124336,702.4651870285588,405.4496056840608,382.7662409545464,233.0856757726202,6073.0015304826275,1465.2977549021382,0.2934186711156278,0.05560235620717501
ledger,6,65-74,foreign_born,all,nh_white,67,964861.9379380001,4146.082049777865,953.1742108617099,2870.4219019731695,667.0073633679569,820.4578136897138,574.6525204184762,1493.53418050708,295.9158256002104,1726.1102142099141,518.621344002221,7365.833769374659,1157.656915724987,0.08994029976087241,0.03617884320943701
ledger,6,65-74,foreign_born,all,all_donors,362,5046096.585379,7180.827978195201,1219.5107099883555,6520.177233196384,1191.0872225161145,525.3496221721418,139.6381158549228,1113.3849217330985,255.9861916773075,1550.6007521421636,286.58703134020215,9874.12439031486,1563.8408018126531,0.22471558078487172,0.02628837569307109
ledger,6,65-74,both,all,mexican_origin,172,1909762.436421,8601.007649476083,2083.5583180220196,7749.375381162546,2027.1507126279025,690.0681219669054,220.12025361165163,853.6921831816785,221.94533472708451,1372.6211224153308,459.1556123049026,10839.116604544648,2510.373901841651,0.23500327861986686,0.03955198119925243
ledger,6,65-74,both,all,nh_white,1981,25653385.991334,8981.485265189363,449.18512796716635,8067.156350295889,397.18490372136245,378.8113704284289,122.10692740212512,2159.42971804659,157.2765239097923,3368.8123992273404,382.49427424320567,14687.921911686515,655.6286862516587,0.08266331687947003,0.00756697777010078
ledger,6,65-74,both,all,all_donors,2784,35370337.644324005,9065.023017442454,469.0382929587761,7955.720752380374,382.3253296367901,492.9543087660022,111.18238789265058,1848.0876385444544,125.22079444141876,3225.7211477099268,326.649286530051,14281.672062709235,611.6814631624577,0.12518197680596732,0.008750483622196596
ledger,7,75+,us_born,all,mexican_origin,42,552167.0264209999,8885.54984445828,1511.1073243160004,6677.537332538494,957.1242913410808,597.5869355029249,381.2563977579228,1403.7532697428564,600.6419656301902,1268.3800957453695,517.9266534615526,11710.032943635726,1883.9541764642354,0.12270806860774026,0.03975056134419785
ledger,7,75+,us_born,all,nh_white,1458,18682919.172594,13464.39695905112,668.7131988734861,12029.556724525059,636.4364809783893,169.9514507508694,36.876003991416916,2506.89643927042,185.95897475000586,2353.3832300717895,360.82333987070353,18433.502763972287,814.3661845346186,0.0550631779513911,0.006979475055062178
ledger,7,75+,us_born,all,all_donors,1755,22101490.605616,13354.258655423882,629.2343722631388,11758.234072757137,583.9398951861465,312.7046067455183,84.10936121039524,2364.3268394474126,160.59367676046912,2127.4162144004113,308.2473764501973,17975.867943076806,731.4543225552655,0.07750851339016529,0.007919862809533062
ledger,7,75+,foreign_born,all,mexican_origin,66,633637.47889,14181.194845507116,4375.592816358519,11791.518849262942,3896.0842360822653,2159.5376134852495,876.0266528968372,703.9836944130213,139.89681009204554,192.53403848313354,109.06721558227598,15453.301793887744,4455.972647762787,0.444993892692306,0.09203453751540551
ledger,7,75+,foreign_born,all,nh_white,63,869282.5145009998,20589.43775196125,4646.586752211804,19631.385590918144,4697.105961800188,401.61414389511725,247.05098088649737,2010.1455810043492,375.2908699542393,4297.409964734388,2992.5486687496523,27025.955563213327,5591.161788461195,0.0904462789075341,0.034369155459940244
ledger,7,75+,foreign_born,all,all_donors,300,4347101.489785,14246.996870063098,1982.6159883153475,11923.076216455169,1813.3424341484374,1956.206630933425,641.3010770420184,856.4451048362331,108.85211302549804,1272.361794840981,622.8240842757479,16475.69750319221,2040.6626694905801,0.34949669586001353,0.038371636398274324
ledger,7,75+,both,all,mexican_origin,108,1185804.505311,11715.290440426896,2860.5204311625466,9410.205610348316,2138.7810292306467,1432.2190230979,636.7369536041482,1029.8297203466325,285.53413695067076,693.4991770575106,240.0561557669352,13710.257623553845,3042.0339175500303,0.2949222709828373,0.05449494672780449
ledger,7,75+,both,all,nh_white,1521,19552201.687095,13781.173221668698,670.5654516494199,12367.530780722831,644.1462681590315,180.2510748870822,36.64892172483635,2484.811108827093,179.50786959066374,2439.813826237338,365.79016235683423,18815.51953602642,844.4449172423624,0.056636295468396845,0.0067473355768129005
ledger,7,75+,both,all,all_donors,2055,26448592.095401004,13500.98947606068,618.2096525571966,11785.327595386407,570.598658926115,582.8312763255684,130.91690626396732,2116.4907765180874,137.84552357823014,1986.8791178431854,278.33989260444974,17729.299311724673,718.597918139047,0.12221260308060237,0.009734058718685606
pooled,all_ages,all_ages,us_born,all,mexican_origin,1686,29746971.006833002,2842.463176552277,1143.194267319335,593.0388067686695,140.89117662552366,1988.0884599919693,1129.2702410242848,553.3024662615273,106.7694138884869,1714.0040099906826,241.18006119023983,5156.471094552332,1183.6180332151246,0.42510065175016604,0.028971381888578868
pooled,all_ages,all_ages,us_born,all,nh_white,10006,181517889.45666,3948.4988975400843,173.29227081780837,2786.2667542377058,127.69510158802397,812.5246198768232,81.28598233163125,1460.9314928043896,55.70647553201981,4646.253967787767,243.242858636426,10161.394901546491,288.3718158091495,0.15363736191442798,0.007658330164697515
pooled,all_ages,all_ages,us_born,all,all_donors,15501,283427754.9144,3578.4987541837186,189.865678418786,2161.911575569422,88.45525839946023,1094.6668485690734,150.8436681539541,1171.6890735160164,41.83764815299801,3854.600676294128,184.3465270676951,8703.416006897385,245.27118015150737,0.23573872180396463,0.008858581109989784
pooled,all_ages,all_ages,foreign_born,all,mexican_origin,890,12195178.907384,2144.868738433327,338.95464162847867,1108.8869227009272,265.5968216720259,902.3309570536079,182.83985848934873,472.27646372948425,47.90245079312714,999.3238883572899,191.60277237520054,3737.3925005566216,419.3387835780344,0.2271735499063938,0.025712739429166576
pooled,all_ages,all_ages,foreign_born,all,nh_white,432,8126796.707096,5298.734375494796,1720.5864386166145,4297.528236665047,1687.7067169528318,252.65684272878195,83.7435774851088,1640.9391235400544,185.98582879550594,4208.34887963669,584.1649472022979,11251.710199399477,1828.1286366043428,0.0899231786965835,0.01830929169556868
pooled,all_ages,all_ages,foreign_born,all,all_donors,2975,52557195.62727,2983.478879582037,350.3718515814473,2008.4658832518085,323.5172505952183,753.5665259833198,86.50156234169853,832.9943604516357,53.78911113700284,2257.3146468932187,214.32283654208595,6159.367308055981,437.67815854950754,0.19934667438729964,0.01201306609427328
pooled,all_ages,all_ages,both,all,mexican_origin,2576,41942149.914217,2639.629297147995,818.177044759585,743.0277814802031,155.7729996606682,1672.391553051117,781.6899589709026,529.7431923795398,76.64333978919387,1506.2022649037938,180.71491122212277,4743.857116184225,842.1462473741709,0.36755099293340054,0.025685018714051166
pooled,all_ages,all_ages,both,all,nh_white,10438,189644686.163756,4006.3602036384327,186.45074619351197,2851.0284677736513,140.10096012115181,788.5327448616324,78.94658068301918,1468.6453151650728,53.38595530743174,4627.4885296392185,239.46664808002745,10208.117912623302,294.0794663098923,0.1509070338211695,0.007509885016316268
pooled,all_ages,all_ages,both,all,all_donors,18476,335984950.54167,3485.4214425328937,170.83546604290774,2137.908490739888,90.1614989653717,1041.309469455032,125.54909404778152,1118.7079972393901,36.60470592511188,3604.741644856595,167.45784568823916,8305.457512224493,226.17309057300434,0.23004601457921844,0.008234692420419515
pooled,65plus,65plus,us_born,all,mexican_origin,125,1580047.7888260004,10730.130610798715,2485.472429198091,9200.33902794297,2343.3623137754803,799.1923539777719,325.7594413268948,1130.32300038315,254.08601554020274,1888.666540746607,552.0701526628118,13803.609741024027,2964.462123209708,0.16315660593123316,0.03511055138364591
pooled,65plus,65plus,us_born,all,nh_white,3372,43371443.22599,11020.139429652229,415.21877591098104,9889.630570950172,383.7551345556161,279.01665485241676,70.11515651286237,2323.9202075475387,118.98731423037027,2967.94493930574,270.3135027067335,16464.27941196557,529.728515574426,0.0706122434155889,0.005799867478116002
pooled,65plus,65plus,us_born,all,all_donors,4177,52425731.664561,11054.624840822691,417.9201984063778,9696.947832670441,359.6196308021974,413.8470298677796,80.85169586297796,2136.4391071763516,101.42275875024892,2923.9350523112107,249.82494291263978,16263.29718278439,502.1422678222952,0.09550359686565046,0.006508391027141064
pooled,65plus,65plus,foreign_born,all,mexican_origin,155,1515519.152906,8817.972599417491,1721.785898296908,7536.133646264343,1575.8703039117822,1156.9869196137588,367.14312615111055,703.1000738849353,253.88806065853709,303.23029253281476,141.54762255075966,9994.898392517125,1784.7071640645954,0.35679216334624475,0.04296889481028127
pooled,65plus,65plus,foreign_born,all,nh_white,130,1834144.452439,11939.318603540365,2464.966448967609,10814.186986348719,2477.846383005568,621.9491967824081,324.5771995951268,1738.3792670797168,229.0992735103973,2944.7633632023026,1377.9024647451954,16683.638637806835,2976.510498319584,0.09018010575014998,0.025286332610881507
pooled,65plus,65plus,foreign_born,all,all_donors,662,9393198.075164,10450.997846978153,1084.2849796563685,9020.598285892225,1032.872328715388,1187.5394945332525,306.7170834533256,994.475105089213,138.63315841824559,1421.8338533584308,342.3714179675724,12929.282823499783,1221.6747440656636,0.28246334325082095,0.025444860124903823
pooled,65plus,65plus,both,all,mexican_origin,280,3095566.9417319996,9793.981548549884,1649.641055754408,8385.581932464995,1448.4579098096658,974.3604337620939,293.4441565175515,921.1643745624675,180.66885752072272,1112.47302107584,302.2137022369666,11938.951310047545,1882.2055707721108,0.2579561697816878,0.029145182111476722
pooled,65plus,65plus,both,all,nh_white,3502,45205587.678429,11057.433655193041,409.4508179542897,9927.142969468978,379.158265227949,292.9305945143899,77.22448022735351,2300.162819959202,115.05775857326232,2967.0043839144155,266.5256133683758,16473.179561876903,534.1449123419369,0.07140617814778022,0.005780231255470733
pooled,65plus,65plus,both,all,all_donors,4839,61818929.739725,10962.905557739503,388.6881318809247,9594.17857917991,342.0653990488415,531.4072432273863,89.7546263296253,1962.9211554506605,89.90776570248886,2695.6953504899416,215.4705416911268,15756.703856208618,456.87902619155574,0.1239115608545486,0.007511787313003717
pooled,18_64,18_64,us_born,all,mexican_origin,870,15974747.845588,1362.2849318285248,227.15350472101954,194.19770431776163,48.96320242854742,879.1006449514222,221.07602860420812,742.7883953540014,187.20758584672797,2396.92328187415,397.0359021148104,4571.599882319113,611.9189725856837,0.3024301640540336,0.029779237791958915
pooled,18_64,18_64,us_born,all,nh_white,5088,105187322.62496501,2014.5712498293,172.33933100067884,728.2116447485437,95.67564326069896,1058.2891948450606,125.09340205852085,1338.648186309027,66.86023332610557,6153.257943946397,395.32548956044315,9610.881983433615,441.09329679139086,0.14696406634505443,0.008587083597073743
pooled,18_64,18_64,us_born,all,all_donors,7952,161884913.007715,2026.233809103351,149.74423120788094,642.9134257191156,68.10052058071788,1159.0597618869738,119.37329361002321,1147.5458356710037,56.91739436913842,5141.142948864656,308.11141630148904,8427.477731911398,344.6223114100891,0.19477503138802263,0.008929528533226542
pooled,18_64,18_64,foreign_born,all,mexican_origin,697,10139092.481435,1237.2712131263972,277.8788253972372,207.30844841114134,174.9498567001685,887.871104416951,207.7616525137207,430.1193016710471,42.101224698845385,1138.894656404728,222.72012677109555,2920.9681597077542,389.67001404435024,0.18807949276532349,0.02568778344685456
pooled,18_64,18_64,foreign_born,all,nh_white,275,5748746.1383879995,3676.426509630926,2300.6603378828513,2624.9823684097346,2237.38318498863,157.3956070549594,49.451880852681505,1726.8544307551292,257.3819845324088,4943.1438732188435,788.7924761492816,10473.077611310984,2513.488364247564,0.09113146489225629,0.022112266447015028
pooled,18_64,18_64,foreign_born,all,all_donors,2140,39889238.246541,1442.2911529955588,346.60776821124193,522.1224770492681,325.3522345911363,688.3038828051796,80.19725087602475,826.9072823508517,69.5435573508626,2579.3297369109473,289.95819023496335,4944.04217730046,484.7153935834608,0.16413980074126286,0.013947845815039956
pooled,18_64,18_64,both,all,mexican_origin,1567,26113840.327023,1313.746469484581,169.69810626573945,199.28814851128178,73.09478465348495,882.5059081571429,140.00651065051528,621.3899025533318,116.78391657712211,1908.4746884006088,252.03794224947237,3930.7172132530727,394.1817097107798,0.2580317907396871,0.02579026763572384
pooled,18_64,18_64,both,all,nh_white,5363,110936068.76335299,2100.689174448785,212.89086792103254,826.5029714072792,147.8683166522179,1011.6045719659624,118.29362458726465,1358.7651705643307,65.21631164378306,6090.549406780332,386.20233126137794,9655.561264406411,457.8294619388811,0.144070801281889,0.008422158793348443
pooled,18_64,18_64,both,all,all_donors,10092,201774151.254256,1910.7927202076273,140.62704134444834,619.0339599918839,82.84664180936473,1065.994850946071,96.11628548871879,1084.1579955293937,48.27102892151003,4634.691666975778,265.6640798738838,7738.828616598036,309.07409017347993,0.188718675772548,0.008273160373576026
pooled,under18,under18,us_born,all,mexican_origin,691,12192175.372419,3759.656572802809,2519.403497269601,0.15366368987327708,0.10483831413033963,3595.2104684958754,2523.311668735217,230.25019410545116,54.590670242935936,796.576399980563,184.371216513654,4802.168270937077,2505.888619642459,0.6197758550615208,0.035360976055612656
pooled,under18,under18,us_born,all,nh_white,1546,32959123.605705,814.8420177151544,133.0980789698085,7.011006902038932,4.862483902274962,730.2315573018088,126.38030670913591,715.5714908799115,89.54319971385742,2045.2434033566967,224.8257173209334,3624.2605907431252,301.4448674663574,0.28418893114930105,0.02056062603364564
pooled,under18,under18,us_born,all,all_donors,3372,69117110.24212399,1543.5018624361212,466.899952152847,4.3140569851956965,2.39249272160489,1460.2526762729576,466.57049382437236,496.46841879967536,46.49491701785694,1547.1986879183014,133.14975760385934,3615.4999023393966,469.917841671788,0.4380523376428936,0.017321529095031075
pooled,under18,under18,foreign_born,all,mexican_origin,38,540567.273043,459.5993722068154,138.00277445867818,0.0,0.0,459.5993722068154,138.00277445867818,615.8622237310302,396.8269575873418,333.0280058427026,254.49796108202142,1507.2017493841684,679.6015614801245,0.5970419817503957,0.11682808400142326
pooled,under18,under18,foreign_born,all,nh_white,27,543906.116269,52.32408829917776,28.56662985967567,0.0,0.0,14.191309950154226,14.36670763417838,404.2834412815516,119.7611862334577,703.053646352505,244.47401937388778,1163.9760055075835,338.0589842641566,0.07628595030448064,0.05722139752698989
pooled,under18,under18,foreign_born,all,all_donors,173,3274759.305565,336.847608815215,96.8314280588706,0.0,0.0,303.7267688991132,93.24101085109831,443.95455867040096,100.41064449735507,731.3704180947259,275.0854232515747,1544.4438004589663,326.6392295403513,0.38978633074309893,0.052021616264503634
pooled,under18,under18,both,all,mexican_origin,729,12732742.645461999,3619.5529854230795,2407.0734126181937,0.14713991380134592,0.10002117483311386,3462.088423478461,2410.8673824051584,246.62131296895603,59.90689322070001,776.8965008166643,179.481098777733,4662.280807809983,2393.6742395868314,0.6188106908197162,0.03487971795480135
pooled,under18,under18,both,all,nh_white,1573,33503029.721974,802.4628935280034,131.0666571614553,6.8971864635034255,4.782712276177819,718.6069766814506,124.41514250083483,710.5178740726244,88.00538549682892,2023.4535764638354,221.20491071274517,3584.319013973001,296.371523705673,0.28081372288275164,0.02040448311643982
pooled,under18,under18,both,all,all_donors,3545,72391869.54768899,1488.9169723050331,445.58595914478497,4.118903878289117,2.282694634272951,1407.9354201920858,445.29791493511743,494.09287230247935,44.95257566094864,1510.2934216910248,126.44806434221415,3521.812444281524,448.69342871702787,0.4358689494222946,0.01679558657861461
pooled,65plus,65plus,both,medicaid_ever,mexican_origin,106,798520.591592,15732.1827245794,3086.3313107644667,11856.69983660004,2585.4036351269124,3604.0380752755173,1064.829343929127,406.09001396228194,123.93884800389024,83.9376024840566,49.53831450528547,16358.64139677979,3200.199079430532,1.0,0.0
pooled,65plus,65plus,both,medicaid_ever,nh_white,292,3227958.247041,18651.41059745304,1857.8687787253368,14459.74377654294,1325.9344979319264,3693.65828262522,956.8291897359762,825.2297686550713,229.4281064426124,2184.4616053987334,1604.4290230144136,21955.801986044513,2586.7243858366514,1.0,0.0
pooled,65plus,65plus,both,medicaid_ever,all_donors,742,7660080.074407,17786.83863672639,1359.3259753332911,13429.965833348708,1092.7228428205747,3996.702605076376,624.2373377997395,577.5777284995307,102.28550344932974,1042.9747871362335,676.9191834238314,19563.793573667448,1608.954903265907,1.0,0.0
pooled,65plus,65plus,both,no_medicaid,mexican_origin,174,2297046.35014,7729.688890377621,1742.8506798685135,7178.919680252904,1704.1914531477157,60.20746254774614,23.126560762852,1100.2193087893124,243.14818443658638,1470.0220582892946,402.19580686777886,10402.537583569789,2125.600064999429,0.0,0.0
pooled,65plus,65plus,both,no_medicaid,nh_white,3210,41977629.431388,10473.478800413219,382.2120322622388,9578.599081833461,373.2383205468096,31.42447481507518,9.593946626252945,2413.5809040978584,123.19464767756145,3027.179659407302,259.3812400970358,16051.581760637788,498.10904254292376,0.0,0.0
pooled,65plus,65plus,both,no_medicaid,all_donors,4097,54158849.665318,9997.74706322835,372.3675085505922,9051.655285260345,337.66823675074204,41.285312697668246,9.952906951868673,2158.8603536902165,101.5194031298267,2929.451642105116,225.0284779367387,15218.239463659653,450.1213911364253,0.0,0.0
pooled,18_64,18_64,both,medicaid_ever,mexican_origin,445,6738200.982672,4053.680020146988,513.7384297763718,648.2267123392044,283.9195352036996,3402.101921572194,437.13657073827017,293.7562885107792,44.93437474915969,794.4278022775688,364.7053708667996,5216.347728001519,690.2093671639083,1.0,0.0
pooled,18_64,18_64,both,medicaid_ever,nh_white,899,15982648.317799,10715.593964364278,1376.889237911275,3914.949075883147,997.0479274972404,6603.227160456629,674.8113849567247,553.4542873393551,82.01536542190043,2213.4441305470573,573.4918517683541,13588.930115161475,1574.5713562769588,1.0,0.0
pooled,18_64,18_64,both,medicaid_ever,all_donors,2234,38078550.629833,7797.237555534984,670.4741105596229,2241.3732825400507,421.24026613246394,5454.951202049585,429.3929441398098,385.82086484830205,38.17423712282333,1414.0294152356535,249.98797930164892,9692.92826076284,744.435442567668,1.0,0.0
pooled,18_64,18_64,both,no_medicaid,mexican_origin,1122,19375639.344351,360.88898615657354,77.04030155642162,43.16229283330538,14.567033959311091,6.274469710205381,2.481559123803344,735.3299434914675,156.3658129688324,2295.903030217135,298.59463259977645,3483.6178095187256,430.1086545844915,0.0,0.0
pooled,18_64,18_64,both,no_medicaid,nh_white,4464,94953420.445554,650.6203627887365,77.94587395844546,306.65284168374944,46.69242228822035,70.41744107212422,47.13139434970189,1494.315849757199,72.86197013923314,6743.14738408701,410.4111619713165,8993.492949744164,449.70024752156615,0.0,0.0
pooled,18_64,18_64,both,no_medicaid,all_donors,7858,163695600.624423,541.4994292656993,50.180040438706975,241.6485580826621,29.126301205848886,45.04440395716416,27.457283997357724,1246.6038137792266,55.4271657977436,5383.875824318252,288.4576676056091,7284.269777189826,319.4427305828939,0.0,0.0
pooled,all_ages,all_ages,both,medicaid_ever,mexican_origin,1045,15415878.846732,5453.978765232054,2007.8748010565214,897.618259079509,209.45021866475471,4529.1212592024785,1971.3187022910126,198.75509601201483,29.753971833335015,441.69484296398343,163.2299114939207,6142.462796333246,2003.9111561507257,1.0,0.0
pooled,all_ages,all_ages,both,medicaid_ever,nh_white,1693,28618717.068919,8940.560701048318,885.5816368559872,3824.7456145930832,614.5038937124048,4933.548904102727,437.64321837265214,462.8306849738747,54.95425641023106,1831.874670978294,416.1316441949202,11334.089531914471,1046.270686035209,1.0,0.0
pooled,all_ages,all_ages,both,medicaid_ever,all_donors,4727,77291998.83070701,6925.472919393337,600.4549702278123,2438.7802687000894,254.73577860971506,4387.212038298833,487.05252520621195,299.0903349307798,23.819800626973613,981.2825015395673,157.7471687947528,8274.098243290548,621.0158307591843,1.0,0.0
pooled,all_ages,all_ages,both,no_medicaid,mexican_origin,1531,26526271.067485,1004.0556304998714,194.15689422143512,653.1867304155278,163.0028122685732,12.188393102593853,2.9525535619032666,722.0986267461387,118.82896333693289,2124.8462275746856,249.33376579568954,3931.0502325979023,402.4862408504227,0.0,0.0
pooled,all_ages,all_ages,both,no_medicaid,nh_white,8745,161025969.094837,3129.4178769412633,137.66193118400216,2677.9723098966056,125.59881925605072,51.850050919555414,28.043757000586815,1647.4060733646904,60.166015133305635,5124.3455428570405,251.4044916618134,10008.001972435119,286.1875132617327,0.0,0.0
pooled,all_ages,all_ages,both,no_medicaid,all_donors,13749,258692951.710963,2457.60660270631,104.01846676259316,2048.014348064228,91.00185767775557,41.62433799586236,17.727552362614855,1363.5924711989455,43.53202242731226,4388.5759151625925,187.21875425254083,8314.827000499079,220.270098999098,0.0,0.0
