fips,year,total_direct,interest,n_units,admin,corrections,educ_elemsec,education,fire,health_hosp,highways,housing,judicial,libraries,parks,police,sewer_waste,welfare
24001,2020,281372.0,5342.0,7,5943.0,8621.0,124740.0,158732.0,13181.0,3268.0,13726.0,9808.0,3146.0,0.0,2549.0,11075.0,21184.0,0.0
24003,2020,3011599.0,134012.0,4,98701.0,52864.0,1375003.0,1541731.0,148065.0,89616.0,96449.0,61512.0,36935.0,0.0,74396.0,187081.0,116458.0,5021.0
24005,2020,3865527.0,192452.0,2,102883.0,46223.0,1786537.0,2029103.0,108449.0,96076.0,99650.0,84380.0,26542.0,39678.0,30750.0,241694.0,265225.0,0.0
24009,2020,475625.0,8175.0,4,18190.0,10060.0,250453.0,250453.0,13441.0,3302.0,16579.0,10774.0,5000.0,0.0,23519.0,24393.0,22470.0,0.0
24011,2020,189729.0,1561.0,20,2116.0,3577.0,139423.0,139423.0,1887.0,1741.0,3051.0,557.0,1361.0,0.0,1957.0,6416.0,210.0,0.0
24013,2020,678676.0,16842.0,5,33253.0,11806.0,362077.0,396196.0,15627.0,6273.0,29432.0,13161.0,11659.0,18318.0,9635.0,28468.0,25583.0,0.0
24015,2020,444071.0,12289.0,9,14821.0,11535.0,224706.0,255302.0,11520.0,1202.0,18073.0,7689.0,6248.0,0.0,5663.0,25605.0,31605.0,0.0
24017,2020,824065.0,22375.0,3,21391.0,18327.0,455485.0,525173.0,24182.0,10679.0,19588.0,10582.0,7331.0,0.0,12046.0,79056.0,11580.0,0.0
24019,2020,139813.0,2404.0,4,2339.0,3874.0,82159.0,82159.0,5783.0,176.0,4659.0,0.0,1128.0,0.0,1800.0,9015.0,8558.0,0.0
24021,2020,1323626.0,48500.0,8,49432.0,20858.0,656581.0,716843.0,72442.0,39162.0,75278.0,26175.0,12833.0,0.0,37730.0,67880.0,64919.0,0.0
24023,2020,189276.0,2260.0,3,7009.0,2567.0,60433.0,74300.0,2679.0,49718.0,16634.0,6.0,2324.0,1518.0,1059.0,4817.0,7623.0,0.0
24025,2020,1127090.0,43700.0,5,33064.0,26092.0,566189.0,624569.0,16316.0,3797.0,70683.0,14125.0,13541.0,0.0,19757.0,82782.0,50624.0,0.0
24027,2020,1948249.0,92277.0,2,49378.0,20117.0,970553.0,1080039.0,116041.0,12893.0,45221.0,59852.0,24743.0,21451.0,56928.0,114320.0,59055.0,10976.0
24029,2020,5465.0,177.0,2,373.0,0.0,0.0,0.0,70.0,0.0,674.0,10.0,12.0,0.0,223.0,1028.0,1247.0,0.0
24031,2020,7723813.0,289716.0,10,243956.0,74540.0,2999700.0,3336634.0,281595.0,159413.0,210629.0,337214.0,68274.0,41282.0,519197.0,316818.0,631812.0,85352.0
24033,2020,4305017.0,128361.0,12,128119.0,98201.0,2186694.0,2309922.0,223377.0,80754.0,106514.0,112653.0,42475.0,0.0,25771.0,465116.0,159772.0,19419.0
24035,2020,244742.0,7801.0,4,8505.0,4914.0,108822.0,133515.0,4758.0,2400.0,8785.0,3807.0,2722.0,1889.0,9866.0,10782.0,11087.0,0.0
24037,2020,452299.0,8769.0,2,15313.0,11809.0,259097.0,259097.0,2814.0,1623.0,14229.0,0.0,6752.0,0.0,13613.0,29826.0,19605.0,0.0
24039,2020,178427.0,1603.0,3,3961.0,3061.0,64452.0,64452.0,1447.0,1057.0,6353.0,6469.0,1772.0,360.0,6241.0,3561.0,5854.0,0.0
24041,2020,188948.0,3104.0,5,7224.0,4409.0,91364.0,91364.0,7398.0,3069.0,9310.0,2917.0,22229.0,0.0,5474.0,10396.0,7541.0,0.0
24043,2020,660952.0,19636.0,5,14324.0,17102.0,351188.0,386979.0,23424.0,1591.0,27588.0,24623.0,9776.0,6212.0,9201.0,31118.0,32057.0,0.0
24045,2020,478502.0,12145.0,7,11523.0,18598.0,243387.0,273182.0,15548.0,7719.0,25193.0,3716.0,5909.0,2871.0,14740.0,30709.0,22998.0,8061.0
24047,2020,411853.0,9708.0,5,22931.0,14355.0,153250.0,153250.0,19196.0,1305.0,16883.0,584.0,15328.0,4047.0,14628.0,25050.0,38654.0,0.0
24510,2020,4888682.0,97335.0,3,258287.0,0.0,1549330.0,1549330.0,257441.0,171080.0,99948.0,598723.0,61596.0,24733.0,49080.0,536087.0,610421.0,0.0
25001,2020,1018829.0,23948.0,20,51555.0,0.0,483429.0,484155.0,39847.0,11251.0,38852.0,13929.0,2624.0,8386.0,20686.0,51705.0,53300.0,6142.0
25003,2020,374442.0,6749.0,15,3890.0,0.0,238034.0,238034.0,8824.0,476.0,6439.0,5538.0,216.0,1176.0,1077.0,10384.0,39644.0,876.0
25005,2020,1881019.0,26347.0,29,71336.0,0.0,1051982.0,1061359.0,62828.0,9843.0,41861.0,104151.0,2990.0,9172.0,7642.0,91621.0,83447.0,7861.0
25007,2020,80734.0,339.0,4,2230.0,0.0,47471.0,47471.0,800.0,1063.0,828.0,0.0,196.0,871.0,532.0,3387.0,1606.0,39.0
25009,2020,2833799.0,36782.0,34,66070.0,0.0,1650313.0,1650313.0,112473.0,5824.0,76221.0,122196.0,5570.0,18581.0,14201.0,123243.0,145277.0,5915.0
25011,2020,188003.0,2270.0,16,4363.0,0.0,136880.0,136880.0,5313.0,292.0,4286.0,1409.0,352.0,1008.0,218.0,4191.0,4215.0,500.0
25013,2020,1961411.0,27190.0,17,57779.0,0.0,1175937.0,1175937.0,62656.0,10517.0,41443.0,59313.0,4255.0,13680.0,22655.0,103945.0,106928.0,5243.0
25015,2020,208411.0,1723.0,11,5391.0,0.0,131398.0,131398.0,6637.0,765.0,11185.0,3276.0,453.0,2033.0,462.0,7154.0,4313.0,710.0
25017,2020,7208557.0,121862.0,55,285501.0,0.0,3458526.0,3459102.0,258519.0,666174.0,201221.0,317592.0,16990.0,56371.0,62655.0,282859.0,338021.0,8030.0
25019,2020,149209.0,4749.0,2,5977.0,0.0,41614.0,41614.0,3198.0,843.0,407.0,667.0,428.0,733.0,5196.0,6730.0,21848.0,7526.0
25021,2020,3179362.0,54240.0,28,168503.0,0.0,1648686.0,1675280.0,129705.0,10011.0,87351.0,76380.0,5674.0,27320.0,30386.0,144345.0,139592.0,5209.0
25023,2020,1583768.0,31180.0,19,55015.0,0.0,956962.0,956962.0,66367.0,4039.0,36915.0,53287.0,2705.0,11584.0,10170.0,69137.0,43347.0,3607.0
25025,2020,4962235.0,89356.0,6,163398.0,0.0,1861604.0,1861604.0,297728.0,281505.0,144329.0,590435.0,8692.0,58259.0,108466.0,462358.0,154770.0,4049.0
25027,2020,2545107.0,51299.0,37,74856.0,0.0,1609011.0,1609011.0,82236.0,7942.0,74578.0,91803.0,2674.0,15346.0,12962.0,99355.0,145454.0,5250.0
26001,2020,9639.0,10.0,1,0.0,0.0,9629.0,9629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26003,2020,14651.0,317.0,4,0.0,0.0,14334.0,14334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26005,2020,370182.0,12526.0,15,3308.0,507.0,241122.0,241122.0,1221.0,20171.0,21522.0,0.0,6785.0,27.0,765.0,6393.0,19889.0,8479.0
26007,2020,166136.0,713.0,6,3451.0,503.0,49966.0,67739.0,5543.0,35711.0,13315.0,1371.0,3040.0,1169.0,2288.0,6754.0,5476.0,947.0
26009,2020,39241.0,692.0,6,0.0,0.0,38549.0,38549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26011,2020,24147.0,687.0,3,0.0,0.0,23438.0,23438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26013,2020,17625.0,260.0,4,272.0,0.0,12948.0,12948.0,71.0,0.0,812.0,104.0,18.0,0.0,124.0,407.0,775.0,0.0
26015,2020,163826.0,7390.0,5,2761.0,2271.0,86820.0,86820.0,0.0,2983.0,9784.0,0.0,6258.0,0.0,602.0,3261.0,0.0,40255.0
26017,2020,530937.0,8788.0,9,7463.0,203.0,171943.0,268332.0,3059.0,57924.0,23993.0,1371.0,8680.0,7233.0,3512.0,16289.0,28855.0,32858.0
26019,2020,24446.0,176.0,3,304.0,0.0,23546.0,23546.0,6.0,0.0,70.0,0.0,0.0,10.0,52.0,0.0,0.0,0.0
26021,2020,658973.0,12646.0,25,11526.0,13830.0,341625.0,392376.0,3683.0,68037.0,30731.0,0.0,15786.0,318.0,2694.0,21279.0,10740.0,8725.0
26023,2020,157585.0,2980.0,6,1084.0,0.0,94860.0,94860.0,1914.0,0.0,3793.0,0.0,157.0,0.0,800.0,2146.0,3551.0,0.0
26025,2020,590987.0,16129.0,15,11758.0,11803.0,284471.0,329098.0,11672.0,15190.0,39379.0,1146.0,14805.0,0.0,4903.0,28567.0,25736.0,38432.0
26027,2020,115474.0,4706.0,7,236.0,0.0,87607.0,108923.0,0.0,0.0,247.0,0.0,7.0,0.0,0.0,0.0,1119.0,0.0
26029,2020,138184.0,1270.0,8,5119.0,1647.0,72021.0,72021.0,1650.0,854.0,7142.0,0.0,3171.0,0.0,930.0,3096.0,304.0,31772.0
26031,2020,45999.0,370.0,5,0.0,0.0,45629.0,45629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26033,2020,91825.0,1180.0,8,1429.0,0.0,60741.0,60741.0,2564.0,1472.0,3646.0,2497.0,371.0,0.0,1843.0,3085.0,6023.0,0.0
26035,2020,109574.0,800.0,5,0.0,0.0,69725.0,108774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26037,2020,142531.0,6768.0,7,0.0,0.0,135763.0,135763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26039,2020,40206.0,808.0,2,932.0,1209.0,19575.0,19575.0,0.0,1620.0,6127.0,165.0,2981.0,1565.0,268.0,2027.0,0.0,754.0
26041,2020,124699.0,2219.0,10,905.0,0.0,71465.0,91918.0,0.0,9.0,2527.0,870.0,39.0,587.0,1567.0,0.0,5952.0,0.0
26043,2020,174281.0,493.0,6,1279.0,1486.0,51431.0,51431.0,0.0,99724.0,7063.0,0.0,2824.0,1271.0,1603.0,1527.0,0.0,385.0
26045,2020,310647.0,14165.0,11,5274.0,4355.0,181404.0,181404.0,0.0,12882.0,35330.0,0.0,8146.0,0.0,770.0,11101.0,0.0,18825.0
26047,2020,150945.0,1882.0,7,3255.0,2302.0,56077.0,73073.0,0.0,19522.0,9999.0,21.0,5074.0,0.0,2169.0,2775.0,1852.0,15150.0
26049,2020,1866950.0,26039.0,31,29739.0,19169.0,768111.0,861185.0,14285.0,500451.0,69716.0,14304.0,48889.0,11757.0,8444.0,52656.0,88215.0,11100.0
26051,2020,27422.0,343.0,2,0.0,0.0,27079.0,27079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26053,2020,32963.0,1365.0,7,0.0,0.0,20785.0,31343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0
26055,2020,448284.0,5019.0,9,10111.0,5541.0,216397.0,265981.0,3235.0,14205.0,35179.0,2348.0,10201.0,5974.0,4342.0,4465.0,6004.0,34149.0
26057,2020,100132.0,2124.0,8,334.0,0.0,91710.0,91710.0,98.0,0.0,846.0,1075.0,87.0,183.0,192.0,901.0,1774.0,0.0
26059,2020,72528.0,777.0,10,0.0,0.0,71751.0,71751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26061,2020,141083.0,3514.0,12,1541.0,757.0,80317.0,80317.0,93.0,3330.0,7162.0,0.0,2594.0,0.0,511.0,2149.0,3799.0,23906.0
26063,2020,168271.0,2619.0,16,2341.0,2052.0,84338.0,84338.0,0.0,3649.0,36241.0,0.0,5429.0,0.0,1809.0,2423.0,16.0,15483.0
26065,2020,1716563.0,53716.0,24,29783.0,1247.0,632528.0,748154.0,55105.0,239495.0,65200.0,37149.0,29126.0,2187.0,47354.0,87405.0,87046.0,47268.0
26067,2020,152340.0,8567.0,9,0.0,0.0,143773.0,143773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26069,2020,48667.0,897.0,5,0.0,0.0,47770.0,47770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26071,2020,69276.0,809.0,5,1552.0,869.0,17510.0,17510.0,21.0,4046.0,11886.0,1501.0,1720.0,0.0,736.0,1213.0,536.0,23251.0
26073,2020,254566.0,2390.0,4,3776.0,3193.0,71283.0,71283.0,0.0,106088.0,26433.0,0.0,11932.0,2.0,889.0,2966.0,32.0,15327.0
26075,2020,769429.0,24329.0,18,9344.0,6494.0,335153.0,379547.0,6591.0,87955.0,121295.0,157.0,15208.0,7861.0,17116.0,15906.0,8568.0,28401.0
26077,2020,1148655.0,35894.0,16,21162.0,4997.0,544146.0,617471.0,5139.0,103200.0,66789.0,2934.0,34668.0,11960.0,14376.0,64095.0,47181.0,11642.0
26079,2020,71694.0,1789.0,3,0.0,0.0,17920.0,17920.0,0.0,51985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26081,2020,2905343.0,98916.0,36,64357.0,39473.0,1383868.0,1509463.0,51620.0,56777.0,220484.0,55302.0,75281.0,42210.0,43682.0,120584.0,193691.0,27169.0
26083,2020,284.0,0.0,1,0.0,0.0,284.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26085,2020,8371.0,61.0,1,0.0,0.0,8310.0,8310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26087,2020,240506.0,5119.0,8,3650.0,3539.0,133887.0,133887.0,0.0,25147.0,13519.0,40.0,6651.0,2023.0,372.0,5335.0,0.0,31103.0
26089,2020,51450.0,1147.0,6,325.0,0.0,46547.0,46547.0,915.0,0.0,5.0,0.0,0.0,1146.0,100.0,0.0,357.0,0.0
26091,2020,234128.0,7296.0,14,1149.0,0.0,205337.0,205337.0,2625.0,0.0,1962.0,0.0,183.0,222.0,1570.0,3639.0,7898.0,0.0
26093,2020,502454.0,33422.0,12,11768.0,11574.0,332802.0,332802.0,4823.0,15467.0,25651.0,78.0,16884.0,0.0,711.0,19157.0,6068.0,3676.0
26095,2020,6895.0,26.0,1,0.0,0.0,6869.0,6869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26097,2020,18421.0,237.0,7,0.0,0.0,17995.0,17995.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26099,2020,3524971.0,110089.0,37,84515.0,43705.0,1623628.0,1760515.0,118557.0,320344.0,306945.0,9237.0,84649.0,19313.0,47579.0,214082.0,180506.0,43527.0
26101,2020,37209.0,1319.0,5,0.0,0.0,35890.0,35890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26103,2020,352386.0,4301.0,13,8356.0,3850.0,109544.0,109544.0,3335.0,40222.0,37371.0,876.0,8704.0,3597.0,3987.0,11037.0,13080.0,48552.0
26105,2020,96078.0,1724.0,5,0.0,0.0,68502.0,94354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26107,2020,115775.0,2260.0,5,1300.0,0.0,95260.0,95260.0,994.0,0.0,4462.0,2561.0,236.0,194.0,1072.0,2313.0,3207.0,0.0
26109,2020,33200.0,85.0,6,43.0,0.0,32997.0,32997.0,28.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26111,2020,341581.0,7203.0,7,8984.0,5568.0,170316.0,170316.0,9545.0,11214.0,25190.0,3806.0,9902.0,4546.0,8551.0,15344.0,17429.0,3489.0
26113,2020,41431.0,936.0,3,1404.0,696.0,24701.0,24701.0,0.0,1107.0,5924.0,0.0,1661.0,35.0,377.0,1989.0,0.0,774.0
26115,2020,530744.0,12266.0,15,7448.0,11146.0,275185.0,309181.0,5456.0,44525.0,49043.0,3026.0,15105.0,8030.0,5581.0,14025.0,11579.0,1172.0
26117,2020,183394.0,4188.0,10,943.0,0.0,153711.0,168254.0,0.0,0.0,1425.0,646.0,114.0,0.0,555.0,1929.0,2320.0,0.0
26119,2020,20782.0,207.0,4,879.0,817.0,8877.0,8877.0,19.0,160.0,4248.0,0.0,1084.0,357.0,0.0,1453.0,0.0,50.0
26121,2020,784898.0,24607.0,19,12597.0,9087.0,369166.0,418986.0,7629.0,80390.0,27233.0,6624.0,17987.0,2022.0,25697.0,17444.0,46679.0,21414.0
26123,2020,104434.0,4391.0,8,134.0,0.0,99527.0,99527.0,130.0,0.0,182.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
26125,2020,5413528.0,150299.0,58,149288.0,92058.0,2539327.0,2697062.0,154962.0,378628.0,420279.0,22116.0,120514.0,37985.0,123410.0,282416.0,460427.0,5809.0
26127,2020,87411.0,996.0,5,1612.0,1226.0,39208.0,39208.0,0.0,2749.0,12899.0,0.0,2268.0,0.0,40.0,2348.0,333.0,19218.0
26129,2020,24165.0,311.0,1,0.0,0.0,23854.0,23854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26131,2020,15012.0,229.0,3,0.0,0.0,14783.0,14783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26133,2020,66270.0,2142.0,5,1293.0,1700.0,42417.0,42417.0,0.0,2239.0,7759.0,41.0,1556.0,0.0,318.0,1561.0,0.0,887.0
26135,2020,9416.0,43.0,2,0.0,0.0,9373.0,9373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26137,2020,44543.0,271.0,4,52.0,0.0,44024.0,44024.0,0.0,0.0,164.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
26139,2020,1061882.0,44330.0,17,22187.0,11111.0,600604.0,600604.0,12815.0,58690.0,41781.0,459.0,25264.0,2246.0,26132.0,34712.0,49668.0,8729.0
26141,2020,28893.0,201.0,4,1092.0,764.0,14858.0,14858.0,0.0,322.0,5075.0,0.0,1439.0,0.0,89.0,964.0,0.0,150.0
26143,2020,56634.0,1512.0,5,353.0,0.0,36972.0,53963.0,309.0,0.0,61.0,0.0,0.0,0.0,82.0,0.0,297.0,0.0
26145,2020,749598.0,13138.0,18,22049.0,10671.0,332429.0,332429.0,11321.0,81868.0,71036.0,11175.0,20127.0,829.0,9007.0,28350.0,40715.0,5348.0
26147,2020,606434.0,13883.0,15,14263.0,14840.0,266555.0,300519.0,6796.0,56768.0,70996.0,8582.0,12083.0,5403.0,14491.0,24019.0,23584.0,6397.0
26149,2020,271930.0,5141.0,14,3393.0,2475.0,132691.0,144217.0,1647.0,66349.0,11013.0,103.0,3798.0,32.0,3261.0,5980.0,3423.0,1829.0
26151,2020,181502.0,2451.0,11,1972.0,80.0,74116.0,74116.0,115.0,33132.0,20062.0,0.0,3749.0,320.0,1321.0,6361.0,7012.0,538.0
26153,2020,67627.0,257.0,2,1631.0,1038.0,8623.0,8623.0,0.0,38655.0,5349.0,488.0,1578.0,0.0,6.0,104.0,0.0,9013.0
26155,2020,275735.0,7153.0,12,3491.0,2511.0,167148.0,167148.0,36.0,28581.0,22717.0,0.0,5788.0,1.0,171.0,3681.0,12.0,26664.0
26157,2020,124831.0,2360.0,10,0.0,0.0,122471.0,122471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26159,2020,337474.0,16440.0,16,6420.0,3013.0,225439.0,225439.0,602.0,6683.0,23375.0,820.0,8871.0,326.0,1656.0,7870.0,2673.0,2669.0
26161,2020,1513093.0,41716.0,21,22387.0,9594.0,680103.0,801886.0,18484.0,112841.0,105796.0,20025.0,33746.0,23306.0,44536.0,85960.0,68500.0,9550.0
26163,2020,9562929.0,595858.0,73,298471.0,237919.0,3050365.0,3361413.0,244487.0,193963.0,390682.0,153318.0,377844.0,64558.0,205722.0,602676.0,1017330.0,578840.0
26165,2020,93563.0,2149.0,4,0.0,0.0,91414.0,91414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27001,2020,67757.0,675.0,4,10008.0,3594.0,28022.0,28022.0,0.0,853.0,9873.0,0.0,1040.0,0.0,2516.0,2333.0,433.0,5863.0
27003,2020,1702712.0,34562.0,20,30040.0,26774.0,1010154.0,1010154.0,15041.0,9084.0,151807.0,22643.0,11886.0,13871.0,51877.0,108721.0,47762.0,88151.0
27005,2020,131525.0,3793.0,7,395.0,0.0,89667.0,89667.0,378.0,0.0,11270.0,0.0,0.0,297.0,1253.0,2392.0,14553.0,0.0
27007,2020,266959.0,4668.0,9,12278.0,4331.0,148517.0,148517.0,2037.0,2077.0,25450.0,407.0,766.0,203.0,9896.0,12622.0,9217.0,29504.0
27009,2020,104826.0,2561.0,4,469.0,0.0,89758.0,89758.0,901.0,0.0,4081.0,697.0,0.0,0.0,413.0,2628.0,2079.0,0.0
27011,2020,69616.0,1272.0,5,2216.0,46.0,12836.0,12836.0,338.0,30994.0,8823.0,0.0,193.0,185.0,690.0,1591.0,933.0,8232.0
27013,2020,393133.0,8643.0,10,29610.0,6256.0,165996.0,165996.0,4851.0,3420.0,47648.0,17055.0,3032.0,1068.0,5564.0,16786.0,17606.0,21833.0
27015,2020,102949.0,2966.0,7,6611.0,0.0,47570.0,47570.0,1222.0,18545.0,5021.0,1481.0,0.0,1168.0,5396.0,4707.0,4218.0,0.0
27017,2020,197216.0,5824.0,10,1622.0,4216.0,86750.0,86750.0,0.0,40480.0,16120.0,0.0,0.0,153.0,375.0,5468.0,1690.0,18364.0
27019,2020,449877.0,18116.0,9,38232.0,2955.0,225837.0,225837.0,2588.0,2301.0,52178.0,10294.0,4094.0,4255.0,17939.0,24793.0,12284.0,28630.0
27021,2020,145754.0,3026.0,9,8230.0,3750.0,81795.0,81795.0,0.0,2440.0,12717.0,5181.0,0.0,0.0,15.0,8082.0,3710.0,13737.0
27023,2020,35523.0,354.0,3,0.0,0.0,35169.0,35169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27025,2020,213719.0,8395.0,7,5698.0,5721.0,131637.0,131637.0,382.0,1756.0,22549.0,91.0,2037.0,622.0,825.0,9064.0,3865.0,12881.0
27027,2020,374097.0,12838.0,12,8449.0,15580.0,163715.0,163715.0,5345.0,6673.0,63142.0,1554.0,700.0,1212.0,8236.0,18836.0,15458.0,22124.0
27029,2020,21287.0,475.0,2,0.0,0.0,20812.0,20812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27031,2020,25959.0,1238.0,2,0.0,0.0,7668.0,7668.0,0.0,17053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27033,2020,107446.0,2799.0,5,205.0,0.0,59628.0,59628.0,190.0,21580.0,1583.0,83.0,0.0,186.0,1221.0,1201.0,14034.0,0.0
27035,2020,341960.0,14327.0,11,7158.0,7075.0,210946.0,210946.0,1452.0,1392.0,27690.0,4019.0,2801.0,808.0,4222.0,16157.0,10197.0,21475.0
27037,2020,2072418.0,52140.0,23,53594.0,20751.0,1210223.0,1210223.0,38216.0,11305.0,172499.0,73567.0,9317.0,15051.0,72034.0,109917.0,50232.0,90791.0
27039,2020,61923.0,3428.0,5,552.0,0.0,50192.0,50192.0,255.0,220.0,2868.0,147.0,49.0,379.0,880.0,1423.0,1370.0,0.0
27041,2020,351980.0,6561.0,10,11421.0,4333.0,76895.0,76895.0,877.0,163527.0,19201.0,3751.0,1239.0,990.0,3583.0,9939.0,34485.0,9204.0
27043,2020,37892.0,1617.0,4,330.0,0.0,25771.0,25771.0,209.0,0.0,3457.0,122.0,0.0,204.0,518.0,666.0,4138.0,0.0
27045,2020,48042.0,2149.0,6,100.0,0.0,43634.0,43634.0,120.0,181.0,378.0,0.0,0.0,115.0,253.0,105.0,489.0,0.0
27047,2020,116123.0,2090.0,4,1187.0,0.0,75705.0,75705.0,8956.0,0.0,6767.0,3200.0,0.0,1055.0,3012.0,4341.0,7381.0,0.0
27049,2020,210618.0,7593.0,9,859.0,0.0,136508.0,136508.0,2633.0,5849.0,16644.0,3568.0,0.0,1349.0,5395.0,5673.0,19661.0,0.0
27051,2020,21442.0,345.0,4,282.0,0.0,17379.0,17379.0,51.0,0.0,516.0,28.0,0.0,157.0,278.0,147.0,454.0,0.0
27053,2020,8410016.0,322854.0,50,264202.0,117203.0,2843603.0,2843603.0,137081.0,1463217.0,566243.0,398860.0,91700.0,87865.0,403685.0,523352.0,321330.0,256007.0
27055,2020,55793.0,1058.0,4,0.0,0.0,54735.0,54735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27057,2020,37174.0,879.0,6,15.0,0.0,36194.0,36194.0,14.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27059,2020,99941.0,2366.0,6,670.0,0.0,91189.0,91189.0,235.0,0.0,1217.0,0.0,0.0,0.0,452.0,1987.0,1515.0,0.0
27061,2020,361663.0,5002.0,7,2402.0,4800.0,168484.0,168484.0,0.0,91462.0,20814.0,0.0,0.0,0.0,1629.0,8582.0,3820.0,37911.0
27063,2020,24812.0,390.0,3,123.0,0.0,21283.0,21283.0,280.0,133.0,1327.0,0.0,0.0,7.0,179.0,314.0,656.0,0.0
27065,2020,35822.0,1713.0,4,274.0,0.0,26676.0,26676.0,233.0,0.0,904.0,2902.0,0.0,22.0,393.0,765.0,1194.0,0.0
27067,2020,315223.0,9741.0,7,3250.0,8759.0,90578.0,90578.0,749.0,106566.0,22270.0,4414.0,324.0,1132.0,2522.0,11923.0,6860.0,19280.0
27069,2020,10807.0,253.0,3,0.0,0.0,10554.0,10554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27071,2020,27670.0,586.0,4,0.0,0.0,26645.0,26645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0
27073,2020,55933.0,1581.0,3,0.0,0.0,36052.0,36052.0,0.0,18300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27075,2020,19332.0,502.0,1,0.0,0.0,18830.0,18830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27077,2020,24291.0,58.0,4,2465.0,69.0,7452.0,7452.0,0.0,110.0,6579.0,0.0,252.0,33.0,0.0,2167.0,912.0,2030.0
27079,2020,94667.0,4384.0,6,414.0,0.0,78336.0,78336.0,370.0,4.0,2696.0,0.0,0.0,31.0,1462.0,1185.0,4607.0,0.0
27081,2020,7362.0,311.0,3,0.0,0.0,7051.0,7051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27083,2020,135710.0,4129.0,8,3388.0,0.0,116062.0,116062.0,725.0,0.0,3183.0,0.0,128.0,0.0,1854.0,3106.0,2626.0,0.0
27085,2020,171241.0,7002.0,10,9874.0,2314.0,65957.0,65957.0,1126.0,2782.0,31976.0,0.0,1699.0,365.0,3901.0,10151.0,11776.0,12586.0
27087,2020,23590.0,400.0,2,0.0,0.0,23190.0,23190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27089,2020,64147.0,289.0,8,2132.0,209.0,24700.0,24700.0,7.0,52.0,8205.0,0.0,333.0,86.0,210.0,2349.0,156.0,19540.0
27091,2020,53870.0,2065.0,5,0.0,0.0,51805.0,51805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27093,2020,109504.0,2391.0,5,683.0,0.0,92225.0,92225.0,225.0,136.0,5930.0,0.0,138.0,52.0,1039.0,1673.0,1705.0,0.0
27095,2020,100759.0,3231.0,6,537.0,0.0,86392.0,86392.0,1106.0,0.0,1840.0,15.0,0.0,63.0,1302.0,2397.0,2072.0,0.0
