cz,group_persons,other_persons,group_workers,other_workers,group_earnings,other_earnings,mexborn_persons,s_persons,s_workers,s_ba_workers,E_lths,E_hs,E_sc,E_ba,E_grad,E_hsless,E_more,E_baplus,E_nonba,dSC,dBA,dYRS,dCOLLY,dHSY,dIPCOLL,dIPHS,ba25_with,dBA25,lnpop_with,group_ft_lc,group_ft_ba,E_all
26801,9638.771926587044,286624.6789040699,3750.8430754276637,162611.2874559592,310289936.5642601,10848582853.073767,1022.0113717913881,0.03253446180945394,0.022546255349380775,0.011106826164549534,461003863.8681261,1084013640.796301,3751849949.9410543,3675689549.9832897,1876025848.4849958,1545017504.664427,9303565348.40934,5551715398.468286,5296867454.605481,0.0054108768750057434,0.00441627372338893,0.017611358428363033,0.018476914895888097,-0.0008655564675237315,0.08340743739595702,-0.06579607896759398,0.3857696893453896,0.00480379755053395,12.599004374048551,1539.226361122363,695.3481962527851,10848582853.073767
26802,344.1085729318788,14153.800127068122,231.7898393498029,6909.960360650198,8146723.688972651,430035694.14781797,60.92761491480534,0.023735048968261115,0.032455607219334395,0.002975815661797966,13892736.771024128,97821803.73656318,180948897.2765787,88342421.47374623,49029834.88990578,111714540.5075873,318321153.64023066,137372256.363652,292663437.784166,0.011824270840883333,0.008355103796188257,0.042557166600746044,0.043130391923810185,-0.0005732253230643636,0.1850216420144104,-0.14246447541366436,0.27762683459448484,0.0028686406796590846,9.581759690420661,100.39811327265748,5.827858817937901,430035694.14781797
26803,863.1008293663335,35500.87847063367,581.3804662783232,17331.71733372168,20433794.81266985,1078625159.2446835,152.82000827887353,0.023735048968261115,0.032455607219334395,0.002975815661797966,34846073.514166236,245358838.9727579,453860076.72426116,221582440.07862893,122977729.9548694,280204912.4869242,798420246.7577595,344560170.03349835,734064989.2111853,0.011824270840883222,0.008355103796188201,0.042557166600746044,0.04313039192380996,-0.0005732253230643636,0.18502164201440863,-0.14246447541366258,0.2776268345944848,0.00286864067965914,10.501333983997279,251.82079625083944,14.617566009283555,1078625159.2446835
26804,54.432209657196175,2238.8939903428036,36.66526824483961,1093.0399317551603,1288675.1645829878,68024440.2645726,9.63772765292927,0.023735048968261112,0.0324556072193344,0.002975815661797966,2197598.1423233156,15473770.05073278,28623083.202716436,13974290.632495485,7755698.236304594,17671368.193056095,50353072.071516514,21729988.86880008,46294451.39577253,0.011824270840883222,0.008355103796188201,0.04255716660074427,0.04313039192381041,-0.0005732253230625872,0.1850216420144104,-0.14246447541366614,0.27762683459448484,0.0028686406796590846,7.737758531789326,15.8812990454791,0.9218696015845388,68024440.2645726
26901,4343.108581969484,122827.3103180305,2109.678150247874,62856.59644975212,121413029.41073897,3674145960.098816,1473.2162864369816,0.03415187761066252,0.03247343584401673,0.02494691583184769,90297237.3458707,659614743.5960857,1299245818.927309,1042516027.9447553,582472132.2847953,749911980.9419564,2924233979.15686,1624988160.2295506,2049157799.8692656,0.006034034848161451,0.0024646174586590575,0.03269872578920463,0.018375844247722206,0.014322881541481536,0.09078426242565918,-0.05808553663645455,0.3013574127508252,0.00040317694621205824,11.753283347025251,991.6516454088928,317.4920774829792,3674145960.098816
26902,1964.7727575954757,73898.93174240453,1338.0309756750978,34085.01532432491,74336461.53523692,1964809681.8584113,463.10162998294254,0.02589871890049181,0.03777289407419196,0.09081378456303787,68293159.82979867,536393819.84641284,758478731.0932026,355907793.9985122,245736177.0904848,604686979.6762115,1360122702.1821997,601643971.088997,1363165710.769414,0.001150264829033687,-0.01240323809365032,-0.035619572614603356,-0.03180764778674283,-0.0038119248278611906,-0.018004469838338366,-0.01761510277626499,0.23138206766954086,-0.009548128282615448,11.236693647427854,124.366515472451,320.73469779737366,1964809681.8584113
27001,1556.4693846737853,11143.497703034327,799.6230060449643,5659.022119240467,33881124.47901319,277708074.48048306,185.94111449118228,0.12255696207120424,0.123806617414922,0.11421880381890885,7934114.451793715,81115585.99089302,92518430.791401,59026849.27574575,37113093.97064958,89049700.44268674,188658374.03779632,96139943.24639532,181568131.23408774,0.007316356806893687,0.002556202421030107,0.04064236563284851,0.028046254000537285,0.01259611163231078,0.1158425356832602,-0.07520017005041169,0.23722361073552053,-0.004629241256310923,9.449354680924278,408.56314952793207,88.03696550632813,277708074.48048306
27002,712.3579949454901,7894.670810815662,302.6887125483651,3980.0708393620166,29870068.19846006,206104656.29584703,191.04257844453335,0.08276468117181973,0.07067609303757126,0.08121745405179671,11819306.483226657,40741609.72099993,70859705.69237548,55241047.16127941,27442987.23796558,52560916.20422658,153543740.09162048,82684034.399245,123420621.89660206,0.003720110205387761,-0.0029922056979524436,0.02224701019250297,0.00789455839135722,0.014352451801148192,0.05253588085600924,-0.030288870663506273,0.256908539846675,0.005627656024772332,9.06033445142686,133.74617531206835,53.12195090424256,206104656.29584703
27003,618.4512548820062,4325.099989993506,320.04925244796334,2197.4921934074514,12934631.651965663,107442234.90899803,69.98953928267564,0.12510262850478046,0.1271276995160715,0.11656722593464472,2851696.6128999717,32097757.01722722,35713686.69661853,22416731.657373123,14362362.924879197,34949453.63012719,72492781.27887085,36779094.58225232,70663140.32674572,0.007514681966433012,0.0028034034397647067,0.04177351017888142,0.028939050156437496,0.01283446002244304,0.11911523375363586,-0.07734172357475444,0.23603282770808512,-0.005357585557717065,8.50583922739563,164.29583250475523,34.50940529124992,107442234.90899803
27004,197.56023881607098,9612.388150861863,86.97807702896297,3732.719062398922,3413648.2955911784,227056225.12929255,0.0,0.020138764340895475,0.022770935457461575,0.0,6668976.645211041,51598161.84353444,68128307.6931076,66071500.44538907,34589278.50205041,58267138.48874548,168789086.64054707,100660778.94743948,126395446.18185309,0.01523110655252391,0.007609878130361514,0.04579309015251276,0.048499362541429836,-0.0027062723889166307,0.23127264117171542,-0.18547955101920266,0.29966786733405054,-0.0028689458088308473,9.191152291554534,40.86085260653677,0.0,227056225.12929255
27005,3036.9419498206244,46411.92155849855,1556.1768643165547,24198.415070759936,65004300.67025626,1505041153.3682973,1007.1177192560906,0.061415808865044906,0.06042327784650775,0.01948590330431703,48380882.77704866,310222594.1807203,461340687.4685172,419951098.33798975,265145890.60402143,358603476.957769,1146437676.4105282,685096988.9420111,819944164.4262862,0.01686313397945438,0.014744813485389752,0.1406552482874499,0.07890317212122167,0.061752076166227354,0.2812607798746747,-0.14060553158722477,0.3248622038255311,0.009822565660727034,10.808694354144068,479.9458457582697,156.28807691144283,1505041153.3682973
27006,860.7229285465845,28471.92947145341,432.674643374838,14794.28135662516,13732678.325263664,886228816.3577323,224.488524235723,0.029343508279073484,0.028415045224721085,0.015260480011742596,27543611.30078773,201199507.67255905,311421231.73586667,216386412.50480625,129678053.14371258,228743118.97334677,657485697.3843856,346064465.6485188,540164350.7092135,0.009863491215463815,0.004261597948583107,0.026379140043790272,0.023956533304515748,0.002422606739273192,0.14231842789008198,-0.1159392878462917,0.3230140382618018,0.0014184559148688325,10.286456590886429,132.62226848862142,73.14052016315999,886228816.3577323
27007,628.5222514951755,20790.942848504823,315.95026924405545,10803.168730755944,10027958.607572477,647147313.6397566,163.92735456196158,0.029343508279073484,0.028415045224721085,0.015260480011742596,20113060.794501774,146921109.41626135,227407876.846671,158010982.01269042,94694284.56963193,167034170.21076313,480113143.42899334,252705266.58232236,394442047.0574341,0.009863491215463815,0.004261597948583051,0.02637914004378672,0.023956533304515748,0.0024226067392714157,0.14231842789008198,-0.11593928784629526,0.3230140382618019,0.001418455914868777,9.972055371701138,96.84422713081537,53.409108650217114,647147313.6397566
27008,502.2014702839341,19612.388464423006,240.4270258190701,8960.494135213135,8267576.302274767,540131405.8071972,80.74822623168191,0.024967025025819944,0.026130755998358953,0.008948192464202295,16408955.312429417,122674008.17524575,178435780.12768936,142246709.01225898,80365953.1795737,139082963.48767516,401048442.3195221,222612662.19183266,317518743.61536455,0.012020214148354413,0.005637902650840243,0.034374607840016225,0.03397719217822459,0.0003974156617907454,0.1782197619584771,-0.14384515411846088,0.3121265511060896,-0.0005855391698748047,9.909200698131196,87.5391122873526,26.30854868392384,540131405.8071972
27009,274.9998572034726,10912.20833461489,130.96304275046924,4925.577449547991,4541912.123991192,297096547.89344096,41.32533567616182,0.02458163399556563,0.025899731832452852,0.008320304347674626,9004827.738894988,67478895.69305968,97521335.73199625,78813266.00467372,44278222.72481634,76483723.43195467,220612824.46148628,123091488.72949006,174005059.16395092,0.012239526504190024,0.005775487548603964,0.03517273829923617,0.034983984098283294,0.00018875420095376683,0.18185830214856225,-0.14668556384932607,0.31114965997828564,-0.000764959509207741,9.322526278830049,48.52017971540483,13.464191800280396,297096547.89344096
27010,120.86368153583344,4403.6427070618865,59.13118322396558,2121.84770335335,1962838.1771259704,127561198.54014096,24.73178656834237,0.026713119875446285,0.027112221758717782,0.011637007914794294,3913431.19288692,28966642.008051153,43288372.693377025,32547349.507408842,18845403.138417006,32880073.200938072,94681125.33920288,51392752.64582585,76168445.8943151,0.011090937164659143,0.005050106186881953,0.030962415888838635,0.029686394846337283,0.0012760210425000196,0.162777640822247,-0.13181522493340836,0.31651538303739896,0.00022132667231672398,8.417263764791013,19.996354064699098,8.057853916280338,127561198.54014096
27011,456.08310362664093,22190.942101414366,200.79562343401813,8617.270889868641,7880671.326746582,524176871.1928334,0.0,0.020138764340895475,0.022770935457461578,0.0,15395848.803327166,119118350.61577462,157279471.83963233,152531173.09934488,79852026.83475445,134514199.41910177,389662671.7737317,232383199.93409932,291793671.2587341,0.01523110655252391,0.007609878130361458,0.04579309015251276,0.048499362541429836,-0.0027062723889166307,0.23127264117171542,-0.18547955101920266,0.29966786733405054,-0.0028689458088308473,10.027783784759869,94.33044111153417,0.0,524176871.1928334
27012,45.591674778327665,2379.253809770127,20.605970657322874,1185.9664865884017,996074.3535523588,70239921.9279643,7.293124446131129,0.018801888643563434,0.01707810462072098,0.014573505113735107,2274838.4029554077,17769665.609020565,26290465.987551246,15910421.547353057,7994530.381084016,20044504.011975974,50195417.91598832,23904951.928437073,46334969.999527216,0.004553983938072159,0.0006877946411592006,0.011203646655005173,0.008365928111166543,0.0028377185438372976,0.06301373536803467,-0.0518100887130295,0.2695950141944641,0.0006518952248246168,7.793523083629546,7.19665454605003,3.743032123146664,70239921.9279643
27101,3603.152541923816,79108.76645807618,1860.4405180865333,39504.03058191347,90671080.99952158,2424393942.0442486,1046.0744164821845,0.0435626761594519,0.04497677520374564,0.02111048201837846,76847262.6421284,482233728.6365907,885122865.1835223,617775521.2991099,362414564.2828975,559080991.2787191,1865312950.7655296,980190085.5820074,1444203856.4622414,0.020785155349129947,0.006830973320779088,0.09741585811615927,0.05671290469504697,0.0407029534211123,0.3061347688846059,-0.20871891076844662,0.2677940681717838,0.0025513239310490654,11.323118993964377,810.1126193258406,112.03256816457233,2424393942.0442486
27102,2562.103621134535,47063.33892311989,1699.9676837710515,23469.351248122137,76548724.69947608,1421853393.2042892,935.9322989932641,0.05162883169958093,0.06754126674508246,0.055330707738455324,38804039.44956166,262539062.84814915,559319207.1596051,384164289.6797751,177026794.06719804,301343102.29771084,1120510290.9065783,561191083.7469732,860662309.4573159,0.009229847373513955,0.003772876282203186,0.01896817950622598,0.03283873981780161,-0.013870560311577407,0.14359690829997085,-0.12462872879374487,0.26834151382071814,-0.003072662885226396,10.812258935718079,439.68490911156647,310.65174985470475,1421853393.2042892
27201,3435.390545367716,59347.082501937024,1191.4895702562762,30625.133092009954,57312955.73999987,1636581718.254128,1388.117321340608,0.05471894270203805,0.037448650125563296,0.012138884925798522,79433637.79654847,315948875.90669477,572069146.1081258,440472691.5495108,228657366.89324808,395382513.70324326,1241199204.5508847,669130058.4427588,967451659.8113691,0.014457537457225444,0.007255707699128144,0.07369465939961195,0.04609589580747486,0.02759876359213642,0.21958634529418042,-0.14589168589456847,0.2607556552853418,0.005123661397080648,11.047431221899553,522.2092034218026,106.57330682077605,1636581718.254128
27202,3005.012388337091,54823.883701271865,1885.1971531020376,27442.22478909218,85255095.02635808,1640694108.8475883,1111.0254788336858,0.05196385529615963,0.06428103898180526,0.050828440453450814,48248661.38944726,304321292.6602291,638243235.7194811,443121319.4293586,206759599.6490724,352569954.04967636,1288124154.7979121,649880919.078431,990813189.7691574,0.009864313703821459,0.00412320159634022,0.02540269837997755,0.03429881008566449,-0.008896111705684717,0.15267057453152333,-0.12726787615154578,0.2675080701922189,-0.0021718732592526657,10.965243862082103,508.9679316526065,333.39976721812945,1640694108.8475883
27301,2752.034493993882,55354.727782233735,951.8835451061361,28364.296572905663,44890164.40974694,1540591948.389494,1008.7429042139362,0.047361690553524134,0.0324695625853827,0.009086901768464514,67719170.86374143,321534120.3100019,554120613.6446385,392427188.8929068,204790854.67820528,389253291.17374337,1151338657.2157507,597218043.571112,943373904.8183819,0.011795393669554621,0.006721014077376908,0.06282335208167034,0.04171249863895676,0.02111085344271224,0.18325722267361222,-0.12043387059194188,0.2596662834907373,0.004788551534774255,10.970037326363695,394.15723640673343,74.08473401927024,1540591948.389494
27302,3864.073650156798,39163.631592047415,1714.4424255746096,19791.783838011746,74931908.64672644,1164410694.6396012,797.0409781543256,0.08980431627496317,0.07971842221698597,0.017910624412800117,38315632.76501839,228102001.54493445,434038323.9381321,255500938.60485822,208453797.7866582,266417634.30995286,897993060.3296485,463954736.39151645,700455958.248085,0.031142070903866337,0.01653670815566044,0.12523003637531716,0.10927543194621547,0.015954604429103014,0.48298028279261196,-0.3577502464172948,0.23317076438897072,0.008475460916190669,10.66959949515668,749.0879479324693,87.59333222156951,1164410694.6396012
27401,4875.3978849201185,43605.99925479385,2242.2270667484195,21528.95005096335,95754258.04918624,1207538777.602376,1635.9687222086473,0.10056223979829147,0.09432545370577163,0.0,78984236.86562213,332728550.56034714,435480553.65720975,215096118.8349835,145249317.68421343,411712787.42596924,795825990.1764066,360345436.5191969,847193341.083179,0.04204568831682243,0.021808954103085615,0.23618121160208894,0.14333498695849656,0.09284622464359238,0.6478832467603652,-0.4117020351582763,0.1919636848609429,0.017798474504896133,10.788935439216429,1494.5365875144803,0.0,1207538777.602376
27402,6520.726955811571,84836.92027371138,2970.7880336607373,42266.70798434107,104273172.52676496,2576694955.6383224,2211.7220107326325,0.0713758196884075,0.06567092114202215,0.026754095733973287,87570590.24099997,563548046.1335771,949544397.6870275,634725938.9500246,341305982.6266933,651118636.374577,1925576319.2637453,976031921.5767179,1600663034.0616045,0.02305491826969075,0.010449731318715016,0.12165572453179507,0.07668364131792105,0.04497208321387447,0.35334266055421004,-0.23168693602241497,0.2428498351173173,0.006039133164845528,11.42253727181658,1218.2138644598017,303.63820700435133,2576694955.6383224
27501,56995.14468096038,793927.2036152,29913.08964542813,436279.07990162715,1296185720.1870406,28654599562.516678,16296.347490118573,0.06698042987716128,0.06416471918541918,0.03714219890272458,817316430.6080669,3608328315.7874007,7268735906.580141,10666544050.133488,6293674859.40758,4425644746.395468,24228954816.121212,16960218909.541069,11694380652.975609,0.021692281762618282,0.012377583914919998,0.19115660100877818,0.07948272317035299,0.11167387783842564,0.33979010432177326,-0.14863350331299507,0.42540880053524255,0.009879297934896392,13.654076155796615,10138.498107682466,4468.1041635010715,28654599562.516678
27502,743.0594053746696,33991.294630028875,442.00049790673904,15406.707872930348,16735800.667154774,807183087.7924966,164.59165323352897,0.021392636368515575,0.027888739420560978,0.03856271409522602,43023813.330333225,230760164.73433292,286687652.448227,142333226.6423847,104378230.63721874,273783978.06466615,533399109.7278304,246711457.27960345,560471630.5128932,0.0031225744921716814,-0.00255510832509373,0.012230815725994049,0.0030578563802201586,0.009172959345775666,0.04052875028627945,-0.028297934560285398,0.2160700850559176,-0.0052226196057702234,10.455484506017351,162.99367601766951,113.13678688285295,807183087.7924966
27503,1623.7341100087476,28689.333289991253,764.4580852585293,14096.17451474147,37283445.12419209,841545027.1048174,496.0845021358541,0.05356548344588669,0.05144182659212834,0.028515848894373138,38079530.02911173,231318010.3041169,280668024.23342115,184815027.8631933,106664434.67497429,269397540.33322865,572147486.7715888,291479462.5381676,550065564.5666498,0.013877395246816304,0.005935015208361122,0.13529315886098736,0.038919199324666476,0.09637395953632044,0.20544794228646168,-0.07015478342547432,0.21470905172413793,0.00437688420380869,10.31933416585517,313.6570045173415,36.41156740713981,841545027.1048174
27504,4554.364314119481,40734.64598691062,2094.581648102577,20111.318941956426,89449063.66167225,1128025167.6767156,1528.2440004514192,0.10056223979829146,0.09432545370577163,0.0,73783309.22926176,310819152.1450712,406805175.6768332,200932541.47680765,135684989.14874187,384602461.37433296,743422706.3023827,336617530.62554955,791407637.0511662,0.04204568831682243,0.021808954103085587,0.23618121160208538,0.1433349869584961,0.0928462246435906,0.6478832467603652,-0.41170203515827986,0.1919636848609429,0.017798474504896133,10.720819683828163,1396.124841702716,0.0,1128025167.6767156
27601,7898.655863196915,194266.36566901673,3966.117516146434,103122.52128288624,176813041.69901484,6152506296.527837,323.5575655323167,0.03907033869327547,0.03703583835433213,0.02063180607757441,324310682.3792738,1552028924.60547,1601928886.7819498,1644539297.4691265,1029698505.2920173,1876339606.9847436,4276166689.5430937,2674237802.7611437,3478268493.766693,0.006632318931563352,0.005200467260723207,0.02739160914030414,0.03181936953407427,-0.00442776039376902,0.11140719671283428,-0.08401558757253014,0.314836077859039,0.0012900688184742104,12.216839581149179,1506.4645146703924,656.2437144182096,6152506296.527837
27602,157.26290976885988,7651.7022832697485,69.23673286510548,2971.3380820978873,2717349.74157415,180742455.3591963,0.0,0.02013876434089548,0.022770935457461578,0.0,5308672.831595819,41073432.178796776,54231843.25779801,52594573.05328566,27533934.037720043,46382105.01039259,134360350.34880373,80128507.0910057,100613948.26819059,0.01523110655252391,0.007609878130361458,0.04579309015251276,0.048499362541429836,-0.002706272388918407,0.23127264117171542,-0.18547955101920266,0.2996678673340506,-0.0028689458088309028,8.963027736364818,32.5262644702662,0.0,180742455.3591963
27603,96.09363080488811,4675.481684258125,42.30628223689099,1815.6007991793922,1660404.2441944543,110440527.91330655,0.0,0.020138764340895475,0.022770935457461575,0.0,3243801.4016978396,25097432.27745138,33137722.884199835,32137288.39655431,16824282.953403182,28341233.67914922,82099294.23415732,48961571.349957496,61478956.56334905,0.01523110655252391,0.007609878130361458,0.04579309015251454,0.048499362541429836,-0.0027062723889166307,0.2312726411717172,-0.18547955101920266,0.29966786733405065,-0.0028689458088309583,8.470431784090488,19.874787094183684,0.0,110440527.91330655
27604,18.805420222031866,914.9867382096546,8.279293943133506,355.31112414048323,324939.325207947,21613092.559378274,0.0,0.020138764340895475,0.022770935457461575,0.0,634808.4463537708,4911540.5102109155,6485016.736477817,6289232.782981597,3292494.083354171,5546348.956564686,16066743.602813587,9581726.866335768,12031365.693042504,0.01523110655252391,0.007609878130361458,0.045793090152510985,0.048499362541429836,-0.0027062723889166307,0.23127264117171542,-0.18547955101920444,0.2996678673340506,-0.0028689458088309028,6.839253885019983,3.889474463592936,0.0,21613092.559378274
27605,231.03801987067723,11241.265640861471,101.71703987278309,4365.2509537259375,3992111.7096976344,265532280.0152188,0.0,0.02013876434089548,0.022770935457461575,0.0,7799075.198060613,60341783.41116268,79673062.76244177,77267717.04805963,40450641.59549411,68140858.60922329,197391421.4059955,117718358.64355373,147813921.37166506,0.01523110655252391,0.007609878130361458,0.04579309015251276,0.04849936254142939,-0.0027062723889166307,0.2312726411717172,-0.18547955101920444,0.2996678673340506,-0.0028689458088309028,9.347691032218178,47.78497198128464,0.0,265532280.0152188
27701,7698.92523705677,53841.94987543199,3984.2028734227238,27355.960510238914,161019581.20588025,1337518078.162014,871.2800338907443,0.12510262850478046,0.1271276995160715,0.11656722593464475,35499966.80930606,399575923.893944,444589612.5950845,279059569.73473465,178793005.1289449,435075890.7032501,902442187.4587641,457852574.8636795,879665503.2983346,0.007514681966433012,0.002803403439764679,0.04177351017888142,0.028939050156437718,0.012834460022444816,0.11911523375363586,-0.07734172357475444,0.23603282770808515,-0.005357585557717037,11.027456868997364,2045.2724790015043,429.597853048765,1337518078.162014
27702,14545.7048926217,99919.45669121992,8070.203141001543,52259.377300954264,385418948.2962401,3111621740.183831,1434.6593398217615,0.127075388627897,0.13376859381221842,0.0745809800790914,43482483.76388534,614264152.370292,1088529810.5371938,906292473.2142959,459052820.2981648,657746636.1341773,2453875104.0496545,1365345293.5124607,1746276446.671371,0.024204360095230748,0.021266561076986046,0.12676915915083597,0.11746122602302345,0.009307933127812973,0.4079135471657924,-0.28114438801495645,0.33489212565561255,0.009882504880136367,11.648025790034945,3650.559685600375,630.4927503084284,3111621740.183831
27703,1943.0737258636043,19461.0768590779,873.8725847504658,9268.055722418818,22401623.916523203,600310229.6330469,15.643666360525497,0.09078023059838768,0.0861643425474354,0.0442355408018232,27208279.390111487,176818434.61889514,200817985.92556635,85856342.59894384,109609187.09953006,204026714.00900662,396283515.62404025,195465529.6984739,404844699.93457294,0.02191892239301607,0.0118214338043382,0.08793159336061507,0.09988221114213292,-0.011950617781515405,0.3629092798583269,-0.2749776864977118,0.2482501102292769,0.009835367372082071,9.971340134770935,189.46218147747547,26.07277726754249,600310229.6330469
27704,992.7212778342378,21544.389637999564,486.66304268007656,8904.073393618282,19488129.52377399,514385672.3033611,72.68144463970162,0.04404829356973106,0.0518237356549546,0.02505113176868208,14792532.471813655,124870447.73017235,157950898.6582069,140493625.73141262,76278167.71175557,139662980.201986,374722692.1013751,216771793.4431682,297613878.8601929,0.014758524140247475,0.008475609826045671,0.061090122348623765,0.05458571772172549,0.006504404626898719,0.23168800740469564,-0.17059788505607187,0.2837477507111781,-0.002283760758490183,10.022918603506035,243.10444903245042,35.83669011014415,514385672.3033611
27801,7236.755407613743,48462.26759238626,3894.9799688424305,23687.553831157573,132996094.53382078,1422139989.2778153,3025.7909416955154,0.12992607442349108,0.1412118261898923,0.014338269480558255,83737469.19383518,314627186.66240937,428476474.69911796,323951700.59604275,271347158.12641,398364655.85624456,1023775333.4215708,595298858.7224528,826841130.5553625,0.04264438855688191,0.038191990867054104,0.3527477619349355,0.20260962317810338,0.15013813875683368,0.7143422858606847,-0.3615945239257492,0.23903751651038205,0.022926311560194507,10.927717885366567,1267.0267908161497,57.76060699235008,1422139989.2778153
27802,7478.953619434182,55115.28458056583,4031.3718625335714,27130.987737466436,145947569.0520551,1634047756.8054667,3016.3058909162964,0.1194830999546246,0.12936670760110125,0.014993352144976676,85896526.51739694,368667458.60837394,513289994.7607286,369881321.4974533,296312455.42151386,454563985.12577087,1179483771.6796956,666193776.9189671,967853979.8864994,0.04028996021917319,0.03405679167527342,0.3207516362058165,0.18312937008112096,0.13762226612469775,0.6666088927111975,-0.345857256505381,0.24216277521635868,0.020524990604103982,11.044428511318563,1351.5578147795363,70.49574597652587,1634047756.8054667
27901,3416.7084601107317,37871.19073988927,1821.0606716224463,20005.607928377558,62386650.70653994,1211206368.1038225,990.4395652824171,0.08275326491086597,0.0834328272901182,0.013613014934177799,46023283.29770807,221406295.94776943,398340200.85209686,313156555.8230411,232280032.1832069,267429579.2454775,943776788.8583449,545436588.006248,665769780.0975744,0.011786974245907689,0.024156516133396144,0.2123283824284936,0.0878403447911893,0.12448803763730432,0.22928403574208112,-0.016955653313587504,0.3220436206962485,0.015363750882494254,10.628324738438256,841.1307102160594,55.447220449399865,1211206368.1038225
27902,1277.3322723501549,23522.840327649843,705.44556939004,12067.48943060996,48765744.98120605,739891768.7613378,204.5529903807551,0.05150497510449403,0.05522971575366507,0.019010922433668483,12865731.92677711,184989622.49794853,285307320.3709837,161575431.1045825,95153662.86104594,197855354.42472565,542036414.3366121,256729093.96562845,483162674.7957094,0.022562133736562018,0.010114004922146591,0.09370825952314377,0.06521267737118364,0.028495582151958132,0.3359582822099263,-0.24225002268678253,0.2615789866587038,0.0053588001776312955,10.118605891806274,348.9763929298047,42.33422694693283,739891768.7613378
27903,7106.42557441819,78756.59562982265,3019.598043685909,39704.86384869256,297981377.42722327,2056083332.9589505,1905.8252660797489,0.08276468117181973,0.07067609303757126,0.08121745405179673,117908442.74965402,406434993.8073389,706890676.178311,551080205.5848292,273769014.6388176,524343436.5569929,1531739896.4019578,824849220.2236469,1231234112.7353039,0.00372011020538765,-0.002992205697952388,0.022247010192504746,0.00789455839135722,0.014352451801148192,0.05253588085600924,-0.030288870663504497,0.25690853984667494,0.005627656024772387,11.360508528723434,1334.2409960472621,529.9402732158343,2056083332.9589505
28001,22179.03453123692,175230.67627574832,11488.336048013305,91308.32944905183,472765846.827831,5475079154.631985,8150.997187602321,0.11235027112177973,0.11175786677965054,0.02842600598675307,220193115.5918169,1423251994.8543055,1705644234.4922545,1273430498.946078,852559310.7475301,1643445110.4461224,3831634044.1858625,2125989809.6936083,3349089344.938377,0.035356402263726494,0.024442547631143063,0.31797263051114655,0.14549754112801994,0.17247508938312706,0.5697743682927374,-0.2518017377815909,0.25491560217480314,0.017672574077465253,12.193036598322646,3854.7343903901747,731.4983498122955,5475079154.631985
28002,2959.828101569355,19821.034898430647,1593.0441914204434,9688.193608579559,54395313.34526317,581654300.5172528,1237.5464630574675,0.1299260744234911,0.1412118261898923,0.014338269480558257,34248568.66289163,128682308.04392701,175246590.39070708,132496027.98051715,110980805.43921001,162930876.70681864,418723423.8104342,243476833.41972715,338177467.0975257,0.042644388556881796,0.038191990867054104,0.3527477619349355,0.2026096231781036,0.15013813875683368,0.7143422858606847,-0.3615945239257492,0.23903751651038202,0.02292631156019448,10.033676120392457,518.2131065191641,23.62404946832854,581654300.5172528
28101,25786.614182328703,367599.6073176713,14099.46969227512,194541.61780772486,563552566.022304,11711952724.382992,6125.867065224205,0.0655503746013349,0.067577627500025,0.03376462037676247,281721678.62925845,1445515282.4442544,3365547480.020463,3908247617.6582966,2710920665.630718,1727236961.0735128,9984715763.309479,6619168283.289015,5092784441.093976,0.022464383958044065,0.014538559395887607,0.1763388319968584,0.08939784714358767,0.0869409848532694,0.3589704546401169,-0.1826316226432585,0.41021005430250723,0.009820411388876349,12.882547160175287,5801.63251977086,1744.3529890675563,11711952724.382992
28102,1985.3110124512098,36560.69368754879,1096.4483462225041,18756.059153777496,75794820.68784353,1149986818.888746,317.9292602429566,0.05150497510449403,0.05522971575366508,0.019010922433668486,19996738.382316362,287522630.3165789,443442773.134746,251130805.70906043,147893871.34604427,307519368.6988953,842467450.1898508,399024677.05510473,750962141.8336413,0.022562133736561907,0.010114004922146647,0.09370825952314199,0.06521267737118386,0.028495582151958132,0.33595828220992807,-0.24225002268678608,0.26157898665870377,0.005358800177631351,10.559607734191227,542.4012928870221,65.7985465337987,1149986818.888746
28201,907.2994102627416,41504.46296597488,539.6968104917728,18812.08536772605,20434950.376447987,985596486.9442946,200.97169732701587,0.021392636368515575,0.02788873942056098,0.038562714095226026,52533458.53577201,281765576.0242,350054835.6086432,173793443.24201596,127449173.53366338,334299034.55997205,651297452.3843225,301242616.77567935,684353870.1686152,0.0031225744921716814,-0.00255510832509373,0.012230815725994049,0.0030578563802199366,0.00917295934577389,0.04052875028628122,-0.028297934560287175,0.21607008505591757,-0.0052226196057702234,10.65518101728166,199.02051579956915,138.14365214323036,985596486.9442946
28202,99816.59122762058,937597.0314723793,42568.832388465875,496644.8949115341,1556047727.614653,34954357094.80246,31778.99882328054,0.0962167731785084,0.07894612142317001,0.02606639324020395,910659730.50126,4930310086.151464,9126074144.512196,11433924648.032845,8553388485.604694,5840969816.652724,29113387278.149734,19987313133.63754,14967043961.16492,0.02797368464923078,0.022442497612879697,0.23021757363962791,0.12267556076807784,0.10754201287155318,0.4583597765588472,-0.22814220291921927,0.3861824313017294,0.01648255627424655,13.852241272392165,15198.424449267459,3582.5874234062003,34954357094.80246
