STATE,PUMA,label,persons,adults25,adults25_yrs,adults25_ba,workers,workers_yrs,workers_collyrs,workers_hsyrs,earnings,wages,earners,ft3065_lc,ft3065_ba,workers_lths,earnings_lths,workers_hs,earnings_hs,workers_sc,earnings_sc,workers_ba,earnings_ba,workers_grad,earnings_grad
06,09901,group_other,54398.0,21662.0,274354.5,3191.0,21001.0,269049.5,24890.5,244159.0,1003803949.67,927298364.5699999,22918.0,8056.0,1751.0,2439.0,127728196.4,8598.0,386314706.475,6725.0,336111812.275,2057.0,82909660.27,1182.0,70739574.25
06,09901,mexborn,25899.0,22097.0,204437.5,756.0,14541.0,152374.0,5440.5,146933.5,791307373.3000001,715727797.725,16415.0,10589.0,317.0,5897.0,337747684.6,5844.0,318706975.42499995,2174.0,98906771.775,572.0,29641239.0,54.0,6304702.5
06,09901,other,49133.0,32423.0,426507.5,6931.0,22510.0,299973.0,36356.5,263616.5,1675276999.895,1515833510.27,24284.0,11379.0,3841.0,1546.0,52698480.224999994,8657.0,415577460.275,6439.0,522209655.095,4472.0,409602104.875,1396.0,275189299.425
06,09902,group_other,47946.0,20202.0,256963.0,4345.0,19025.0,248998.0,27472.5,221525.5,1006226803.185,954235241.535,21253.0,6352.0,2037.0,1623.0,54561768.55,7120.0,312915725.46000004,6022.0,352620691.0,3158.0,188260548.675,1102.0,97868069.5
06,09902,mexborn,19801.0,18225.0,135493.0,487.0,10150.0,88282.0,3875.0,84407.0,485062693.15,415550759.2,11478.0,6564.0,80.0,5752.0,286359993.65,2353.0,121876295.4,1702.0,61513185.3,343.0,15313218.8,0.0,0.0
06,09902,other,57913.0,42316.0,552328.5,10177.0,22536.0,305547.5,41744.0,263803.5,1627782944.9825,1573233410.195,25003.0,9966.0,4762.0,1226.0,41850635.5,6774.0,360383850.8875,7825.0,552692475.4300001,5150.0,447079002.765,1561.0,225776980.4
06,09903,group_other,49795.0,20616.0,266216.5,3870.0,17070.0,225612.5,24064.0,201548.5,937732017.7524999,913348961.5525,18866.0,7460.0,1981.0,1100.0,39676680.675,7476.0,337296213.0775,4935.0,295831768.525,2302.0,155967882.775,1257.0,108959472.7
06,09903,mexborn,21451.0,19322.0,168670.5,1152.0,11833.0,119748.0,8321.0,111427.0,654148316.6,636722565.6,13620.0,8206.0,478.0,5264.0,271500997.7,3962.0,216976184.25,1455.0,102785737.45,441.0,21115169.5,711.0,41770227.7
06,09903,other,112132.0,81656.0,1094759.0,24192.0,51370.0,700518.5,101528.0,598990.5,3830473730.8625,3633020601.0625,54354.0,21487.0,10960.0,3725.0,233763647.57500002,14734.0,860217314.7625,16548.0,1024274252.6750001,10626.0,1039505337.75,5737.0,672713178.0999999
06,09904,group_other,35748.0,18259.0,228515.0,2394.0,16673.0,211992.0,18796.0,193196.0,844832277.1775,804692337.9275,17277.0,7248.0,1594.0,2367.0,167210172.43,5741.0,268177901.70499998,6156.0,237048864.5925,1749.0,103891141.65,660.0,68504196.8
06,09904,mexborn,9863.0,9118.0,85623.0,403.0,5522.0,60638.5,3068.0,57570.5,327483710.15,286274712.65,6230.0,4372.0,186.0,2825.0,129331276.14999999,944.0,68773035.0,1469.0,64652135.25,284.0,32107281.25,0.0,32619982.5
06,09904,other,72636.0,53024.0,718257.0,14984.0,32643.0,455501.5,71446.0,384055.5,2435265862.0055,2245972294.425,35599.0,13052.0,7595.0,1557.0,60093408.9375,7315.0,462535818.525,13195.0,920647098.3605001,6395.0,481677981.63250005,4181.0,510311554.55
06,10100,group_other,37868.0,16181.0,190353.0,2168.0,15845.0,197034.0,15745.0,181289.0,734542268.5899999,695486616.3399999,17636.0,5777.0,922.0,1744.0,43945806.925,6735.0,322135434.065,5797.0,164222372.89999998,1114.0,137112355.2,455.0,67126299.5
06,10100,mexborn,12705.0,12233.0,121370.0,1500.0,8791.0,91055.5,7957.5,83098.0,451342687.275,439094609.75,9360.0,4958.0,602.0,3010.0,151173973.8,2512.0,105919712.675,1914.0,135363485.55,1355.0,58885515.25,0.0,0.0
06,10100,other,135214.0,92701.0,1204274.5,19838.0,59808.0,803392.5,107463.0,695929.5,3790368025.8424997,3608058629.0074997,64536.0,28253.0,9566.0,3268.0,124960218.80000001,15322.0,766266201.5925001,26956.0,1672182030.575,8900.0,710532763.475,5362.0,516426811.4
06,10701,group_other,71532.0,34498.0,444417.5,5949.0,31168.0,411682.5,41065.0,370617.5,1580324748.7,1557439592.35,33273.0,12698.0,3442.0,1307.0,56965474.45,11148.0,524328908.25,13324.0,618271513.625,4584.0,264542169.625,805.0,116216682.75
06,10701,mexborn,17652.0,16950.0,152810.0,805.0,11848.0,109858.5,7124.0,102734.5,563214394.4475,506223427.07,13002.0,6620.0,597.0,5550.0,191377467.7,3020.0,141232128.0225,2473.0,174254667.3,667.0,52146996.425,138.0,4203135.0
06,10701,other,72573.0,53489.0,739729.5,18565.0,33866.0,482287.5,80553.5,401734.0,2623563698.7825003,2393062019.0,36141.0,14909.0,8764.0,1384.0,53661952.474999994,7913.0,415789779.5075,12344.0,867505946.8000001,6719.0,644178053.975,5506.0,642427966.025
06,10702,group_other,74001.0,27876.0,348220.5,3751.0,26435.0,338312.0,29301.5,309010.5,1224151718.255,1190794968.83,27722.0,8997.0,2133.0,3653.0,92214852.925,10714.0,462505685.905,8084.0,354871094.15,3353.0,271319572.525,631.0,43240512.75
06,10702,mexborn,33003.0,29144.0,237075.5,2100.0,18829.0,170125.0,12645.0,157480.0,740974608.32,692815615.4200001,20813.0,11073.0,1436.0,10176.0,338517447.15,4337.0,176458978.1,2475.0,94883721.82,935.0,94956332.5,906.0,36158128.75
06,10702,other,60939.0,40525.0,530581.0,8866.0,26015.0,347523.0,42335.0,305188.0,1733367087.075,1586027814.05,28170.0,11428.0,4306.0,2492.0,98725955.75,7721.0,432228880.1,9796.0,671392743.95,4100.0,346001362.525,1906.0,185018144.75
06,10703,group_other,70984.0,25908.0,325352.0,3939.0,22074.0,290037.0,30389.5,259647.5,1056419260.615,999722624.365,25674.0,8945.0,2410.0,1125.0,28182588.715,8783.0,371765057.2,8385.0,393530900.42499995,2647.0,160068477.525,1134.0,102872236.75
06,10703,mexborn,39093.0,34470.0,262014.5,1506.0,20840.0,177829.0,8482.5,169346.5,773813143.6875,754697813.6375,24010.0,15425.0,672.0,11858.0,422786598.2375,5887.0,185240992.125,2121.0,92351810.15,497.0,31277822.0,477.0,42155921.175
06,10703,other,43105.0,29353.0,391745.0,7562.0,14691.0,200082.5,25783.5,174299.0,890371346.385,803899316.0,16170.0,6874.0,2096.0,395.0,11998427.549999999,4318.0,240235196.26,6414.0,292377278.875,2474.0,193808788.39999998,1090.0,151951655.3
06,11102,group_other,11985.0,6015.0,81235.5,2250.0,6230.0,82991.5,11549.5,71442.0,521660729.72499996,492234013.04999995,6746.0,1795.0,1576.0,900.0,26046644.85,1632.0,64046538.625,1917.0,75928821.575,1053.0,206584795.925,728.0,149053928.75
06,11102,mexborn,6198.0,5119.0,47478.0,738.0,4656.0,43691.5,3839.5,39852.0,181662540.45,160445744.425,4735.0,2628.0,498.0,2119.0,69413759.275,1124.0,53346920.4,815.0,23576237.025,498.0,32787498.75,100.0,2538125.0
06,11102,other,127088.0,93854.0,1452758.0,59512.0,60937.0,949711.0,223319.0,726392.0,7158634335.0060005,6829613044.975,66789.0,9813.0,25595.0,1984.0,36126838.745,5531.0,302416111.485,13698.0,1249278185.176,22197.0,2937998345.8589997,17527.0,2632814853.741
06,11103,group_other,84008.0,36980.0,469324.0,5776.0,34391.0,438182.0,38660.0,399522.0,1913296808.9775,1859584256.4425,37161.0,15150.0,3143.0,5082.0,258860323.0,11982.0,546333000.1925,12432.0,607401028.825,3901.0,407928099.76,994.0,92774357.2
06,11103,mexborn,47604.0,43382.0,375567.0,2122.0,28120.0,270455.0,15202.0,255253.0,1294469963.755,1223154945.805,30723.0,16981.0,1395.0,13426.0,497247337.855,7658.0,385103208.65,5179.0,285575306.925,1509.0,95477460.325,348.0,31066650.0
06,11103,other,59797.0,48391.0,671299.5,19173.0,30654.0,430694.5,74607.0,356087.5,2525259051.4775,2446794328.3,33281.0,11191.0,8130.0,2197.0,85382728.05,6661.0,331333030.525,9619.0,876529905.0525,7011.0,643418342.4,5166.0,588595045.45
06,11104,group_other,33371.0,17071.0,229507.5,5067.0,16801.0,230297.5,31382.5,198915.0,986164610.375,964833497.2,17197.0,5673.0,2583.0,1302.0,22825256.599999998,4897.0,275070515.175,5627.0,274795382.425,3338.0,250974165.575,1637.0,162499290.6
06,11104,mexborn,11384.0,11326.0,109116.0,1154.0,6917.0,75046.0,5626.5,69419.5,555170274.2750001,480023499.775,7054.0,4782.0,205.0,2278.0,108360779.775,2264.0,263098484.125,1751.0,146132546.875,271.0,12572856.0,353.0,25005607.5
06,11104,other,79068.0,61712.0,907280.5,30570.0,41558.0,621591.5,126923.0,494668.5,3717451420.56,3383680713.87,44967.0,10835.0,15314.0,1592.0,36487983.474999994,4887.0,304136686.1175,12692.0,1040122305.175,14016.0,1310288563.8525,8371.0,1026415881.94
06,11107,group_other,44316.0,18718.0,242308.0,3271.0,18302.0,242443.0,27674.5,214768.5,954815274.165,927449718.04,19578.0,8669.0,2397.0,1006.0,34384182.425,4309.0,166985477.3,9860.0,463468427.17499995,2512.0,227700737.015,615.0,62276450.25
06,11107,mexborn,25187.0,22723.0,203804.0,2030.0,16274.0,157710.5,10007.5,147703.0,696751546.7725,576629095.7475,17842.0,9609.0,1167.0,8727.0,331485307.8725,3580.0,146170415.7,2504.0,135576281.95,814.0,50117816.25,649.0,33401725.0
06,11107,other,44164.0,31505.0,441110.0,12256.0,19623.0,281623.0,51816.0,229807.0,1864800580.4850001,1688957148.46,21052.0,6948.0,5465.0,1081.0,45223438.135000005,3995.0,263211684.5,6120.0,409252412.16499996,4955.0,433225733.77,3472.0,713887311.915
06,11108,group_other,18975.0,9264.0,128266.0,3101.0,9408.0,131115.0,19280.5,111834.5,807073292.075,796981504.025,9466.0,3218.0,1967.0,329.0,15621651.75,1743.0,75746279.625,4542.0,483705811.52500004,2175.0,171751568.425,619.0,60247980.75
06,11108,mexborn,8486.0,7838.0,86055.0,1585.0,5826.0,67460.0,7336.0,60124.0,322619038.25,298121258.8,6087.0,3093.0,692.0,1106.0,55216807.85,2048.0,109496438.42500001,1364.0,77702564.85,954.0,57501932.55,354.0,22701294.575
06,11108,other,100743.0,76489.0,1104381.0,33320.0,57517.0,844025.5,159924.0,684101.5,5059203647.925,4806551984.775,60828.0,17244.0,16949.0,2539.0,97070387.575,9435.0,487142331.25,18859.0,1377502875.375,15340.0,1667974022.375,11344.0,1429514031.35
06,11109,group_other,30041.0,13737.0,183807.0,2624.0,13578.0,182109.5,22172.5,159937.0,658869411.845,641377750.815,15582.0,4444.0,1105.0,1272.0,16226740.75,3477.0,122214982.8,6144.0,342575868.41499996,1820.0,90873321.88,865.0,86978498.0
06,11109,mexborn,13558.0,12563.0,108168.0,885.0,7602.0,72938.5,5212.0,67726.5,300179576.65,280504031.65,8033.0,5647.0,293.0,3307.0,120686219.35,2224.0,78609487.675,1557.0,47478673.875,249.0,15237887.25,265.0,38167308.5
06,11109,other,89217.0,67534.0,1012539.5,34972.0,42765.0,648160.0,138832.5,509327.5,4293519316.565,4022857747.87,47211.0,11131.0,13926.0,1020.0,38575175.035,5249.0,325236961.9,12913.0,1063665191.2375,13342.0,1296910705.975,10241.0,1569131282.4175
06,11301,group_other,26564.0,10199.0,137356.0,2865.0,8689.0,117303.5,16935.0,100368.5,511368764.8325,460479663.1575,11091.0,2677.0,1410.0,788.0,29233920.7,1965.0,88329826.20750001,3139.0,168629065.525,2285.0,179232438.05,512.0,45943514.35
06,11301,mexborn,12914.0,12067.0,124050.5,586.0,8746.0,99199.5,3499.0,95700.5,486337948.675,442712250.075,9453.0,6505.0,226.0,2254.0,87669578.675,3866.0,271075811.0,2400.0,96802057.0,179.0,27259462.5,47.0,3531039.5
06,11301,other,63823.0,42092.0,623379.5,20929.0,27705.0,420900.0,93248.0,327652.0,2253711798.9875,2003475720.1625001,32910.0,7023.0,8823.0,1087.0,67826091.02,3002.0,121448154.3225,7634.0,481777628.42,9317.0,826856250.525,6665.0,755803674.7
06,11302,group_other,21262.0,10739.0,150993.5,4146.0,9422.0,133637.5,21489.0,112148.5,533508900.27500004,527954467.52500004,10813.0,2045.0,1873.0,397.0,19419702.0,2032.0,85888424.075,3518.0,153339705.10000002,2417.0,169382279.5,1058.0,105478789.6
06,11302,mexborn,3707.0,3707.0,42832.5,742.0,2407.0,30158.5,3425.0,26733.5,129875348.625,118473075.875,2568.0,1257.0,587.0,832.0,35681367.35,638.0,28681827.75,286.0,8221596.025,563.0,48076148.5,88.0,9214409.0
06,11302,other,96485.0,54634.0,844200.5,34250.0,44313.0,680633.5,155098.0,525535.5,3457732287.4325,3257328008.6275,54795.0,6272.0,14758.0,1296.0,49131805.45,4450.0,192093422.0,12331.0,599510942.3824999,14298.0,1088286577.375,11938.0,1528709540.225
08,00100,group_other,13539.0,4285.0,56947.5,335.0,4541.0,59842.0,5350.0,54492.0,180298349.025,179754175.025,4588.0,2376.0,120.0,0.0,0.0,1480.0,68117285.025,2941.0,105114924.0,120.0,7066140.0,0.0,0.0
08,00100,mexborn,6446.0,6446.0,69224.0,598.0,4643.0,46157.5,1577.5,44580.0,225162551.1,202750907.35,5185.0,2959.0,374.0,1653.0,60262194.25,2453.0,108964752.0,163.0,14168219.85,374.0,41767385.0,0.0,0.0
08,00100,other,88803.0,67426.0,962872.5,26215.0,49841.0,712045.0,119508.0,592537.0,3323697642.3025,2975855854.8824997,53654.0,15266.0,13379.0,2481.0,95962597.5375,8794.0,422672981.61,19670.0,1020051970.06,12671.0,1101709989.52,6225.0,683300103.575
08,00200,group_other,9554.0,3041.0,49979.5,2996.0,3415.0,54121.5,13521.5,40600.0,363376452.55,330604182.55,3417.0,0.0,2994.0,380.0,1157385.0,24.0,996163.3,3.0,91372.5,2512.0,250347451.75,496.0,110784080.0
08,00200,mexborn,10559.0,9449.0,96688.5,2023.0,4635.0,54513.5,5637.5,48876.0,285907192.15,279078620.65,5103.0,3002.0,1163.0,1067.0,19035531.4,2092.0,107523097.0,298.0,24201529.5,933.0,48089346.75,245.0,87057687.5
08,00200,other,100228.0,79976.0,1232192.5,49572.0,60509.0,914439.0,190582.5,723856.5,5856043950.98,5244120125.54,65729.0,13661.0,22531.0,1277.0,63714551.875,9899.0,529698870.075,14669.0,893010397.3875,23053.0,2413471792.8,11611.0,1956148338.8425002
08,00301,group_other,5284.0,2968.0,39384.0,561.0,3282.0,41261.0,1911.5,39349.5,180631757.125,179223605.375,3543.0,1069.0,0.0,69.0,3502612.5,1807.0,112659754.375,1384.0,60895710.25,22.0,1340130.0,0.0,2233550.0
08,00301,mexborn,776.0,776.0,10720.0,173.0,650.0,8944.0,1144.0,7800.0,51697545.25,51697545.25,650.0,507.0,143.0,0.0,0.0,507.0,29920432.75,0.0,0.0,0.0,0.0,143.0,21777112.5
08,00301,other,99017.0,70248.0,1068924.5,39863.0,54915.0,819167.0,163690.5,655476.5,4001318873.935,3700007821.465,61533.0,9875.0,17568.0,1287.0,66978326.8125,7716.0,419046275.10249996,18204.0,862523739.4075,16471.0,1213154570.865,11237.0,1439615961.7475
08,00302,group_other,14449.0,6775.0,91860.0,1709.0,5858.0,79442.0,10616.5,68825.5,360491315.1,341652539.15,6656.0,2307.0,1047.0,870.0,9352584.525,1289.0,72461336.725,2215.0,175849828.1,807.0,48929973.75,677.0,53897592.0
08,00302,mexborn,2198.0,1848.0,18262.0,317.0,1442.0,14092.0,2053.0,12039.0,80553691.425,80553691.425,1442.0,620.0,317.0,826.0,38159897.175,113.0,7801181.0,186.0,15673429.5,64.0,4418368.0,253.0,14500815.75
08,00302,other,134788.0,90023.0,1417224.0,60465.0,76686.0,1176186.5,259238.5,916948.0,6181708739.23,5902787055.924999,85104.0,11842.0,28916.0,1904.0,39342663.425,8092.0,301373815.225,21767.0,1029061664.05,26886.0,2489987753.755,18037.0,2321942842.775
08,00303,group_other,11334.0,5678.0,81484.5,2347.0,5182.0,74707.0,12870.0,61837.0,326866742.725,320147209.075,5053.0,1443.0,1197.0,441.0,12552551.0,594.0,26234567.625,2029.0,126069480.95,1323.0,141575191.15,795.0,20434952.0
08,00303,mexborn,2010.0,2010.0,23815.5,142.0,1841.0,22917.5,2973.5,19944.0,238408111.75,238408111.75,1888.0,1699.0,142.0,279.0,18211554.5,0.0,0.0,1420.0,205491676.25,142.0,14704881.0,0.0,0.0
08,00303,other,104368.0,74549.0,1091433.0,36259.0,54070.0,785887.5,147511.5,638376.0,4634003302.965,4231952282.4049997,59175.0,13866.0,19548.0,3417.0,138295476.7875,8688.0,620831578.1775,15632.0,1160123535.35,18584.0,1825992568.0149999,7749.0,888760144.635
08,00401,group_other,2935.0,1335.0,20874.5,930.0,864.0,13065.0,2697.0,10368.0,88075475.625,80573793.375,1032.0,310.0,453.0,0.0,345185.0,87.0,18621715.5,280.0,15793736.625,322.0,29462555.0,175.0,23852283.5
08,00401,mexborn,89.0,89.0,189.0,0.0,2.0,15.0,0.0,15.0,97260.95,97260.95,2.0,2.0,0.0,2.0,97260.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08,00401,other,102618.0,77333.0,1224620.5,55950.0,53715.0,844601.5,203493.5,641108.0,6872937447.8325,6104165923.967501,59000.0,6392.0,27175.0,1882.0,37514451.9875,4595.0,287875944.645,9479.0,673678477.8,22116.0,3004714001.1,15643.0,2869154572.3
08,00501,group_other,11987.0,4923.0,65902.5,1873.0,5870.0,74798.5,10517.5,64281.0,266717545.8,233620395.8,6603.0,1655.0,943.0,1466.0,32474192.6,1280.0,42570549.275,1487.0,63678510.5,900.0,46819979.675,737.0,81174313.75
08,00501,mexborn,3289.0,2483.0,23319.5,0.0,2373.0,21834.5,1170.5,20664.0,82686427.1,81397668.75,2373.0,1746.0,0.0,1746.0,48839007.35,0.0,0.0,627.0,33847419.75,0.0,0.0,0.0,0.0
08,00501,other,115253.0,86544.0,1326374.5,52883.0,66675.0,1020328.5,226010.5,794318.0,5977449383.5825,5382321427.7375,72341.0,11332.0,28414.0,2584.0,77787388.9875,9327.0,392528239.525,13240.0,701813796.475,24228.0,2146649554.42,17296.0,2658670404.175
08,00502,group_other,7679.0,3872.0,56271.0,1584.0,3875.0,57211.5,10711.5,46500.0,438859071.75,436164598.25,4293.0,1307.0,775.0,0.0,0.0,823.0,75444953.425,1443.0,63146316.45,711.0,45882193.25,898.0,254385608.625
08,00502,mexborn,1860.0,1250.0,17792.5,510.0,1056.0,15839.5,3483.5,12356.0,34326820.8,34326820.8,1208.0,300.0,216.0,79.0,2481271.0,334.0,11053229.799999999,133.0,2469088.0,0.0,0.0,510.0,18323232.0
08,00502,other,111921.0,69054.0,1123133.0,53883.0,59206.0,936875.0,229209.0,707666.0,5502181060.995,5078920797.87,69981.0,4721.0,21103.0,1137.0,27218446.4,3739.0,128749548.05250001,12637.0,577879812.6800001,23741.0,2261735878.125,17952.0,2506597375.7375
08,00601,group_other,12882.0,6550.0,89562.0,2572.0,7312.0,99452.5,15628.5,83824.0,480743007.45000005,465907971.4,8331.0,2254.0,1727.0,731.0,12307875.75,1432.0,100831482.725,2358.0,173917807.35,2506.0,178629278.02499998,285.0,15056563.6
08,00601,mexborn,3075.0,2661.0,35029.5,535.0,1886.0,23959.0,2676.0,21283.0,105809030.12,104502403.37,1886.0,1151.0,99.0,461.0,10857591.125,580.0,19361000.244999997,617.0,56376832.5,46.0,3502612.5,182.0,15710993.75
08,00601,other,155761.0,115833.0,1810710.0,77270.0,88076.0,1386184.5,335457.5,1050727.0,8829053071.258999,8381882791.4275,94701.0,15458.0,40185.0,2778.0,119415481.6875,7540.0,403508734.7845,17277.0,1153877433.08,32810.0,3571724240.6745,27671.0,3580527181.0325003
08,00701,group_other,13748.0,7310.0,102406.0,2412.0,6137.0,86431.5,13453.0,72978.5,471405509.54,467231512.21500003,6837.0,3041.0,1188.0,553.0,31526416.115000002,896.0,72913224.5,2529.0,188750102.225,1779.0,146805962.2,380.0,31409804.5
08,00701,mexborn,2210.0,1553.0,17187.0,0.0,1132.0,12810.0,0.0,12810.0,70367992.75,68705013.25,1132.0,1041.0,0.0,286.0,21102986.5,846.0,49265006.25,0.0,0.0,0.0,0.0,0.0,0.0
08,00701,other,103438.0,80552.0,1205823.5,45428.0,59220.0,893890.5,187301.0,706589.5,5533335044.8305,5238837992.9925,66083.0,12858.0,24449.0,2146.0,54121911.4875,8693.0,489745655.605,12970.0,841551904.9330001,23633.0,2658057193.175,11778.0,1489858379.63
08,00702,group_other,14344.0,7661.0,103260.0,1555.0,7587.0,102200.0,11575.5,90624.5,411035018.5725,411035018.5725,8266.0,1581.0,908.0,839.0,32683943.25,3168.0,129905999.0225,2089.0,97653445.65,468.0,45785236.875,1023.0,105006393.775
08,00702,mexborn,4139.0,3873.0,36740.5,68.0,3725.0,35593.0,1074.0,34519.0,150988183.05,133444663.05,3828.0,1644.0,68.0,1838.0,72899823.2,1058.0,47338061.75,761.0,24882153.099999998,0.0,0.0,68.0,5868145.0
08,00702,other,106632.0,80200.0,1162605.0,39957.0,59591.0,884013.5,175855.5,708158.0,4827288701.563,4548022304.334,67208.0,12911.0,19783.0,1819.0,48673521.6,10506.0,469204934.86,14712.0,816886588.9280001,22487.0,2200653260.35,10067.0,1291870395.825
08,00703,group_other,19905.0,12007.0,157363.5,3134.0,11112.0,148293.0,17986.0,130307.0,741414333.4,644982842.65,11601.0,4960.0,1997.0,1077.0,67716362.8,3902.0,256403824.1,2928.0,164266637.8,2830.0,210971792.7,375.0,42055716.0
08,00703,mexborn,1141.0,1141.0,9535.0,112.0,808.0,7082.0,587.0,6495.0,26560665.925,25962176.05,839.0,449.0,112.0,401.0,11977716.45,146.0,5336458.575,149.0,1286930.9,112.0,7959560.0,0.0,0.0
08,00703,other,127311.0,99986.0,1482963.0,53304.0,76768.0,1144449.0,228298.0,916151.0,6743949184.0475,6297619019.53,81743.0,19854.0,30870.0,2855.0,91106402.975,14266.0,752968822.5825,17504.0,1135054302.1325,27291.0,2809393048.5875,14852.0,1955426607.77
08,00801,group_other,9482.0,5186.0,75651.0,2305.0,5191.0,75638.0,13772.5,61865.5,340858410.6,306537884.35,5460.0,793.0,1299.0,479.0,3662209.8,483.0,39195756.75,1798.0,90679084.25,1722.0,123040381.05,709.0,84280978.75
08,00801,mexborn,1931.0,1482.0,17866.0,84.0,1283.0,16141.0,1369.0,14772.0,57466195.75,56227793.8,1283.0,644.0,84.0,52.0,4804163.0,733.0,30049166.45,414.0,15363981.3,0.0,0.0,84.0,7248885.0
08,00801,other,127417.0,95136.0,1462937.5,61506.0,71633.0,1093287.0,240483.0,852804.0,7210748331.745,6839749300.975,76610.0,15294.0,32113.0,2167.0,44404395.35,7718.0,427376746.5375,16424.0,1310589453.495,29390.0,3264008394.2375,15934.0,2164369342.125
08,00901,group_other,5518.0,3147.0,47642.5,1877.0,2312.0,34776.0,7232.0,27544.0,177890480.6,172688542.65,2695.0,221.0,780.0,139.0,37343940.75,336.0,12063809.65,464.0,18146781.55,1031.0,96078386.8,342.0,14257561.85
08,00901,mexborn,542.0,542.0,7104.5,80.0,403.0,5436.5,600.5,4836.0,29436158.5,25375158.5,403.0,323.0,80.0,0.0,0.0,89.0,11475370.75,234.0,13899787.75,80.0,4061000.0,0.0,0.0
08,00901,other,136416.0,96871.0,1482717.0,61302.0,77581.0,1177063.5,257049.0,920014.5,9323686022.595001,8881487966.1875,82994.0,15970.0,35073.0,5069.0,140019878.9125,7754.0,535339903.65,17263.0,1667698889.625,30052.0,3946934205.595,17443.0,3033693144.8125
08,00902,group_other,6110.0,3413.0,50570.5,1874.0,3828.0,56476.5,11368.5,45108.0,263843982.2,237165750.325,4281.0,1176.0,741.0,312.0,5911800.75,547.0,41927286.875,984.0,88408376.1,1144.0,98837024.1,841.0,28759494.375
08,00902,mexborn,593.0,507.0,6588.5,73.0,507.0,6932.5,848.5,6084.0,26927475.75,26927475.75,507.0,348.0,0.0,0.0,0.0,215.0,9822543.75,133.0,10802260.0,86.0,2226443.25,73.0,4076228.75
08,00902,other,137836.0,93331.0,1425225.5,60157.0,75835.0,1151260.5,252600.5,898660.0,7808263333.2375,7483446106.145,81583.0,14803.0,35468.0,2701.0,83188062.125,6640.0,466932216.515,18868.0,1277252410.0725,31498.0,3506733805.85,16128.0,2474156838.675
08,01001,group_other,14797.0,6756.0,88359.5,871.0,7074.0,92169.0,8864.0,83305.0,414595002.85,412351300.35,7167.0,3001.0,632.0,595.0,6191502.125,1730.0,129241832.625,3852.0,181818482.85000002,398.0,22991351.5,499.0,74351833.75
08,01001,mexborn,4190.0,3962.0,44966.0,527.0,3193.0,39619.0,4518.0,35101.0,206853329.55,194828708.55,3338.0,2260.0,435.0,1087.0,39289159.75,435.0,28967925.2,1144.0,104187391.6,169.0,8235708.0,358.0,26173145.0
08,01001,other,96109.0,70185.0,993129.0,27273.0,54730.0,774897.0,128622.0,646275.0,4051430842.345,3823753029.675,58114.0,20035.0,15842.0,2708.0,93708996.35,13408.0,716097775.13,16757.0,1187886196.36,14356.0,1310487136.6,7501.0,743250737.905
08,01002,group_other,32989.0,15991.0,195504.5,2975.0,13483.0,175045.5,21529.5,153516.0,721607577.49,686589574.49,15127.0,4176.0,2401.0,1337.0,47032106.010000005,3334.0,186008236.855,5782.0,301385287.55,2318.0,144485506.8,712.0,42696440.275
08,01002,mexborn,9808.0,8712.0,68967.5,133.0,6473.0,57149.0,1874.0,55275.0,305372783.45000005,299963531.45000005,7124.0,5156.0,133.0,4324.0,220224679.675,1380.0,46546369.8,636.0,34483372.35,0.0,0.0,133.0,4118361.625
08,01002,other,84175.0,55565.0,770644.5,17929.0,43751.0,595649.0,86711.5,508937.5,2328422462.6975,2212705374.3199997,48895.0,12760.0,7751.0,4502.0,143057760.725,9777.0,432379593.9625,16726.0,793969541.5450001,8470.0,597419050.2149999,4276.0,361596516.25
08,01003,group_other,26062.0,9117.0,109120.0,427.0,11197.0,139182.5,8644.5,130538.0,559222502.515,513830675.015,12082.0,4200.0,52.0,1676.0,51376787.165,4599.0,215174217.025,4528.0,274085316.57500005,365.0,14817573.75,29.0,3768608.0
08,01003,mexborn,8060.0,7546.0,63924.5,33.0,5492.0,52029.0,1273.0,50756.0,270390415.725,185399777.225,5783.0,3947.0,33.0,2371.0,112059843.15,1582.0,74271629.0,1506.0,79033456.075,0.0,0.0,33.0,5025487.5
08,01003,other,93932.0,66634.0,963379.0,31393.0,51655.0,759836.5,148544.5,611292.0,4677080766.565,4486986026.63,54221.0,16262.0,18896.0,2036.0,105021541.30499999,9888.0,613046631.025,12993.0,896268771.1949999,16306.0,1882892721.2800002,10432.0,1179851101.76
08,01101,group_other,41215.0,21934.0,267539.0,4762.0,21256.0,259360.5,22973.0,236387.5,1054443726.25,1011872567.825,22428.0,8666.0,2218.0,3642.0,123839484.32499999,8958.0,362819994.025,4734.0,309852066.45000005,3518.0,242695309.45,404.0,15236872.0
08,01101,mexborn,11164.0,10639.0,92025.0,593.0,6735.0,64564.5,3586.5,60978.0,331142772.675,316163774.17499995,7339.0,4779.0,332.0,3651.0,175022196.3,1866.0,120074328.17500001,625.0,20288349.9,417.0,9012577.3,176.0,6745321.0
08,01101,other,123874.0,93604.0,1321235.0,40364.0,71379.0,1032067.5,194966.5,837101.0,5509371213.7825,5255949757.625,75582.0,22395.0,22229.0,4315.0,159629402.20499998,11394.0,759875619.095,20861.0,1260785329.19,23510.0,2032557881.2925,11299.0,1296522982.0
