area,group_persons,other_persons,group_workers,other_workers,group_earnings,other_earnings,mexborn_persons,s_persons,s_workers,s_ba_workers,E_lths,E_hs,E_sc,E_ba,E_grad,E_hsless,E_more,E_baplus,E_nonba,dSC,dBA,dYRS,dCOLLY,dHSY,dIPCOLL,dIPHS,ba25_with,dBA25,lnpop_with,group_ft_lc,group_ft_ba,land_sqmi,f05,f525,E_all,name
13100,1113.8411789781676,20512.053731530785,615.1526440873704,10522.921048543369,42524013.57062497,645189930.5081159,178.37139865730444,0.051504975104494026,0.055229715753665067,0.019010922433668486,11218993.153106589,161312027.95239246,248789644.6148848,140894716.72418442,82974548.06354767,172531021.10549906,472658909.4026169,223869264.7877321,421320665.7203839,0.022562133736562018,0.010114004922146702,0.09370825952314377,0.06521267737118364,0.028495582151958132,0.33595828220992807,-0.2422500226867843,0.26157898665870377,0.005358800177631351,9.981646714088743,304.30944661040127,36.915692396108795,851.468,0.09224047919563018,0.9077595208043698,645189930.5081159,"Beatrice, NE"
13140,66126.09651149942,332647.9034885006,24326.65350535978,146326.34649464022,1275099205.078321,9265883242.891678,17993.46742606726,0.16582349027644583,0.14255040055176166,0.04990659375951666,357451701.8634527,2826465181.1796002,2722793749.838359,2236799854.8566008,1122372755.1536665,3183916883.0430527,6081966359.848626,3359172610.0102673,5906710632.881412,0.01631681826278497,0.02564562109164753,0.3164108393895635,0.11824727030645299,0.19816356908311228,0.31404908945987486,0.002361749929688628,0.2109258719082131,0.022915317491348813,12.896150119357735,11857.350681046857,1403.3411014220083,2101.097,0.03738038574123176,0.8971292577895622,9265883242.891678,"Beaumont-Port Arthur, TX"
13180,4780.935551228516,84276.45594877149,2817.3845197848245,44786.40318021517,102020073.10251024,2663086213.5107884,1446.4630871025186,0.053683759098519246,0.05918404093262571,0.03190683382597646,90851854.12840952,727178080.6828638,864558259.1231004,656464762.5642444,324033257.01217,818029934.8112733,1845056278.6995149,980498019.5764143,1682588193.9343739,0.010194205664284417,0.007585579331712555,0.08073795853290555,0.041279620045612475,0.0394583384872913,0.1636100880170268,-0.08287212948412126,0.23583835072344986,0.005501411374877002,11.397036289203548,1430.5035826475441,79.7975222748723,875.699,0.08968814208962764,0.9103118579103724,2663086213.5107884,"Beaver Dam, WI"
13220,604.6916941086703,109735.30830589133,26.96738258460622,44821.032617415396,1259417.2177749875,2380809789.509725,0.0,0.005480258239157787,0.0006013062474270027,0.002438721521487269,154799279.2625,633351062.485,703235166.78,526920334.282225,362503946.7,788150341.7475,1592659447.762225,889424280.982225,1491385508.5275,-0.0002566828955108402,-0.00045331704590545474,-0.001534543266611621,-0.0014188930862573113,-0.00011565018035675223,-0.004499087832387616,0.002964544565775995,0.21989943431803896,-0.0006957332373143943,11.611321786826421,0.0,26.96738258460622,1266.931,0.0619921813735277,0.9380078186264723,2380809789.509725,"Beckley, WV"
13260,868.4495715312146,44702.10237327431,362.5339822096748,20876.69409498261,10923708.174244352,1119001516.5924342,241.0093274014478,0.01905725374103587,0.01706907524567625,0.04257913912335734,154280641.59336212,331333053.6644076,358075574.84542215,198043858.99275002,77268387.4964922,485613695.2577697,633387821.3346643,275312246.4892422,843689270.1031919,-0.0017452620165801513,-0.00479221070702282,0.01140530814948626,-0.01569895023198753,0.027104258381475788,-0.03664209443094979,0.04804740258043605,0.16477824827278806,-0.0029118476285217576,10.727016996205766,140.46734680471323,152.7072400947505,449.146,0.1748647796924493,0.8251352203075507,1119001516.5924342,"Bedford, IN"
13300,15276.389330454305,16447.1022695457,6505.887686661195,7580.822613338805,305559840.5001973,484439197.486593,1090.3239499168378,0.4815481701407137,0.46184577861739623,0.36023908307154423,17099417.731445443,126626620.76258783,136611323.4300994,118374141.2441938,85727694.3182665,143726038.49403328,340713158.99255973,204101835.5624603,280337361.9241327,0.04498720489129937,0.041384564576983,0.34054980715056793,0.24403299057770877,0.09651681657286204,0.783879449273301,-0.44332964212273307,0.19578556000902636,0.05380830445652185,10.364812745352946,2951.4069140330985,742.8526480973609,880.239,0.08922555844463245,0.9107744415553676,484439197.486593,"Beeville, TX"
13340,880.0919399258712,45072.206060074124,340.88068095720365,22243.345819042795,19230894.44799424,1343042830.0910769,0.0,0.019152294405948345,0.01509375054121086,0.013003877757325434,62379496.88131875,410144909.6284165,459484368.83891624,268695797.7329505,142338257.009475,472524406.5097352,870518423.5813417,411034054.7424255,932008775.3486514,-0.001393650572518279,0.0004636073405578367,-0.002159573315131169,0.0010319257813651284,-0.003191499096493189,-0.015691881088855553,0.013532307773724384,0.2148570549585778,-0.0005812993527854748,10.735359137414724,126.50865913598895,64.16577523900304,458.505,0.17129544135777108,0.8287045586422289,1343042830.0910769,"Bellefontaine, OH"
13380,19633.29172861581,215260.70827138418,10507.944344794061,112927.05565520594,650676852.5390177,7907220156.268482,4458.95298966239,0.0835836237988872,0.08512937452743599,0.02998671744536564,191919493.9589224,1231662310.4026256,2085716268.025179,2641620437.147333,1756301646.7344222,1423581804.361548,6483638351.906935,4397922083.881756,3509298072.386727,0.025240838619683514,0.026128622770556387,0.1959510112924967,0.1236650797941472,0.07228593149834772,0.4265551432303507,-0.230604131937854,0.4307032040056237,0.020675108027597977,12.366889627536619,5161.142143884636,1092.178994676552,2107.949,0.03725887881525826,0.8942130915661982,7907220156.268482,"Bellingham, WA"
13420,859.3987884323535,45842.83656167263,300.3353790572592,21508.95797243759,11325316.472966868,1304819908.4859662,114.13234483031661,0.018401662832407052,0.013770981673584287,0.013034050015291634,35586930.821131244,277672624.16757953,429375753.23436475,369097611.03156424,193086989.2313266,313259554.98871076,991560353.4972556,562184600.2628908,742635308.2230755,0.000979934381033165,0.00022999509405197127,0.011599290498285342,0.004125693619327908,0.007473596878956101,0.015884906191724113,-0.004285615693438771,0.3042644659354996,0.000510962935644621,10.751547308680712,81.51952190431376,36.86449423544936,2504.643,0.031357689035820605,0.7525845368596945,1304819908.4859662,"Bemidji, MN"
13460,22359.07178370601,242155.92821629398,11944.476070935587,120615.52392906442,620663760.8520786,9411743037.475422,5226.486186301183,0.08452855899932334,0.09010618641321354,0.039153747865322955,207146988.03124854,1464498442.9251895,2021685210.2169094,3283000923.8488197,2435411472.453254,1671645430.956438,7740097606.518984,5718412396.302074,3693330641.1733475,0.03288922768311242,0.02385838680268193,0.21865057126686693,0.13166750026214435,0.08698307100472213,0.5263382324594943,-0.30768766119262736,0.4393319091877782,0.013796254596152302,12.485653239447544,4936.068220005423,1110.8487210812793,7778.235,0.010097382804678033,0.24233718731227277,9411743037.475422,"Bend, OR"
13540,183.1613215869207,37058.24737841308,69.95878390098545,18866.404116099013,5534732.731203467,1363718275.9337933,0.0,0.004918216790948639,0.003694415040017292,0.007262264723574876,28579407.941514965,269544185.1996167,238323119.0708475,418765210.51073766,408506353.2110765,298123593.14113164,1065594682.7926617,827271563.7218142,536446712.21197915,-0.0006777750727366971,-0.0015414765587023482,-0.003472576720771059,-0.0033070699189874375,-0.00016550680178539778,-0.011440370791827803,0.007967794071056744,0.4368421399524133,-0.001497656982351936,10.525176558280284,10.76288983092084,59.19589407006461,674.236,0.11648712963968823,0.8835128703603118,1363718275.9337933,"Bennington, VT"
13660,1242.3366999701113,39371.872300029885,472.18040677145467,17935.852993228546,20726081.70001814,955832196.8972567,188.2837759088667,0.030588720808771914,0.025650779554292565,0.018196614429558854,77471619.21599539,274565954.4518401,309633292.9749484,177236260.21920386,116925070.03526892,352037573.6678355,603794623.2294211,294161330.2544728,661670866.6427839,0.0034029714609733475,0.0015598205260119458,0.008194426579610337,0.007601578081707583,0.0005928484979023096,0.04843723561338642,-0.040242809033776084,0.19055759751545717,0.0019317982288304947,10.611873259732187,130.49578665112298,6.5142824254183775,555.155,0.1414736719290015,0.8585263280709985,955832196.8972567,"Big Rapids, MI"
13700,14221.390266147147,17086.501733852852,6113.1820233392145,7491.793976660785,359116307.32425535,523363377.3888326,2671.3225375816533,0.4542429834032629,0.4493342747050208,0.18628381330231272,16577653.708047345,112819894.04453392,164585678.04534817,145211611.88735747,84168539.70354572,129397547.75258127,393965829.63625133,229380151.5909032,293983225.7979294,0.09642845354276741,0.09712446844840991,0.9155639418842139,0.46275069585843087,0.45281324602578366,1.6198921383716396,-0.7043281964874257,0.1823428207594457,0.08222499046907272,10.351625485321232,3223.6684676795576,411.1447148849064,900.791,0.08718983242477425,0.9128101675752257,523363377.3888326,"Big Spring, TX"
13740,9672.534764793327,179406.39703520667,4648.566568694785,90221.38563130522,272528449.77459383,5897869936.185151,65.63694967969556,0.05115606838219575,0.0489993560753031,0.010145805081027229,201474722.13113478,964118381.6338345,2627297190.0108767,1155653699.4832842,949325942.9260209,1165593103.7649693,4732276832.420181,2104979642.409305,3792890293.775846,0.021064653489833995,0.011534025167553863,0.11365936959665923,0.07094950946390988,0.04270986013275113,0.32372535134191516,-0.21006598174525593,0.2886150198731041,0.004886405667372529,12.14991983543067,1947.239498925285,256.12645004257854,6477.784,0.012124488303368071,0.29098771928083367,5897869936.185151,"Billings, MT"
13780,1081.4471173356035,242868.4675826644,420.0841947702989,111497.5278052297,14199729.350618202,6093415135.466332,182.06779422311493,0.0044330702827485085,0.003753512849883706,0.00461772239751499,224573423.69739085,1213893475.0634766,1741933653.0734053,1344085387.890215,1568929195.741845,1438466898.7608674,4654948236.705465,2913014583.63206,3180400551.8342724,-0.00023700588996966587,-0.0002993623405219692,0.007743799885888691,0.00034001539570871486,0.0074037844901795324,-0.0025040552839268315,0.010247855169815523,0.3006432181454019,0.00014471062830850867,12.404718215582106,115.80208964638905,47.699283991437994,1224.417,0.06414466341103141,0.9358553365889686,6093415135.466332,"Binghamton, NY"
13820,50612.679757393875,1141808.992542606,21622.020441926812,547430.1702580731,857224748.6548233,37057179964.59198,19518.520207866964,0.042445286707821835,0.03799655074753201,0.01737596927139563,1112679162.5602598,6089217917.21893,8818856104.557755,11611054818.16764,9425371962.087393,7201897079.77919,29855282884.81279,21036426780.255035,16020753184.336945,0.013271382955023281,0.00850239408114467,0.11340884260693329,0.047177915989041974,0.06623092661789087,0.20643451144932,-0.09302566884238672,0.36002075081617585,0.005358379643498501,13.9914968159815,9132.373631633469,1492.0264506725534,5279.778,0.014875590666831981,0.35701417600396756,37057179964.59198,"Birmingham, AL"
13860,2624.6146716925277,16635.724494390863,1275.153472674519,7161.376874290783,64332994.057832144,522501961.0734925,632.3865009564211,0.13627042852466267,0.15114667051878777,0.06714183211320912,12292336.147225667,116518719.41548812,182066379.01357502,118171559.30391197,93452967.19329172,128811055.56271379,393690905.5107787,211624526.4972037,310877434.5762888,0.03356455320062657,0.024689537662557243,0.22985992527087795,0.16126961654070926,0.06859030873016891,0.5640442549482287,-0.3341843296773508,0.25075821426438283,0.01262081064960352,9.8658032950664,569.4870147569525,120.14624079604359,10197.261,0.0077020502211078866,0.18484920530658927,522501961.0734925,"Bishop, CA"
13900,1946.6633304242948,136773.48866957572,926.781814043027,71434.25818595698,29289634.587619044,4996399816.668221,389.8321849868876,0.014033024779444408,0.01280774590916641,8.7757901072701e-05,83509190.32635354,802125003.8433343,1404307110.6427743,1830059810.7595983,876398701.0961605,885634194.1696879,4110765622.498533,2706458511.8557587,2289941304.8124623,0.009165873039270855,0.005320304060168757,0.09449724119557956,0.030979232376329158,0.06351800881924952,0.1409697088475781,-0.04647246765199853,0.4003297215282688,0.004760315865309284,11.840213887746179,14.33834987883063,1.8420796719331018,4280.986,0.018346197894537574,0.4403087494689018,4996399816.668221,"Bismarck, ND"
13940,5727.301853842406,45617.79328642162,3068.753951609107,21490.783086344683,112459888.85543938,1181701050.9073653,1432.2431831848426,0.11154525740378159,0.12495162049947112,0.03378398745320821,24363337.772527438,204658504.96228275,414829009.63419795,278787629.2733272,259062569.2650299,229021842.73481017,952679208.172555,537850198.538357,643850852.3690081,0.05460571667430869,0.03054286167975029,0.4156909946297169,0.19196858488090474,0.22372240974881308,0.8472371849726095,-0.43154619034289254,0.33174787429302094,0.026391070262305305,10.846324692591319,1374.4938666872854,52.254173153679446,2093.732,0.03751187656287664,0.9002850375090393,1181701050.9073653,"Blackfoot, ID"
13980,2844.0216556534715,180466.97834434654,1088.0301665866125,89335.96983341339,108560921.75266024,5014931533.90484,1315.1785045107956,0.015514735371327807,0.0120325374522982,0.013617248757872123,88585330.47886969,993363707.515,1242349998.8920894,1203704719.9029908,1486927777.1158898,1081949037.9938698,3932982495.9109697,2690632497.018881,2324299036.885959,-0.00010768899925317488,-0.0005769361501150594,0.03494181152305842,-0.006884323430842887,0.04182613495390086,-0.008176591421880985,0.043118402944939405,0.36723337368335474,0.00022016961771498256,12.118939442938288,478.152437365518,442.88739860103294,1454.51,0.05399743992117265,0.9460025600788273,5014931533.90484,"Blacksburg-Christiansburg-Radford, VA"
14010,9973.782728214363,162344.21727178563,4451.692540504996,86375.307459495,152270175.68290234,5979775228.020598,2944.6307368345024,0.05788009800609549,0.04901287657310047,0.017651356986338164,76243030.85805541,616888905.36752,1239814409.1131535,2348469580.785921,1698359301.895948,693131936.2255754,5286643291.795023,4046828882.681869,1932946345.338729,0.01701134712782204,0.01587332020713239,0.15248049569055055,0.08236081980385546,0.07011967588669243,0.2864969853377204,-0.13401648964716983,0.4962974781555904,0.00983432876635687,12.057096886009028,929.3374921464298,419.03163708388126,1183.248,0.0663764623643943,0.9336235376356057,5979775228.020598,"Bloomington, IL"
14020,3056.2324908623746,159212.96488939962,1972.3112238881836,82548.97794719471,82723956.9917657,4886823860.421482,758.2633598141008,0.01883433541425852,0.023335082122279867,0.01652813167309715,120696144.3899596,845524229.7307622,1070586110.2944155,1208136883.7865667,1641880492.219777,966220374.1207218,3920603486.3007593,2850017376.006344,2036806484.4151373,0.003121279900323626,0.003064742586506186,0.030122784053411067,0.014743419741160224,0.015379364312250843,0.05219877854504418,-0.02207599449163311,0.463983007941902,0.0023053864976794736,11.997011947322187,654.6309150574796,430.1685710014432,779.817,0.10071570168352938,0.8992842983164706,4886823860.421482,"Bloomington, IN"
14100,1592.2687754504334,63080.80962454956,745.6452242846989,30598.8875757153,44468638.28553434,1683816563.2877848,462.3744441394783,0.024620271909778668,0.023788685224387807,0.0,40964603.54539711,487943133.4340466,483571713.5222041,374799334.1074709,296537778.67866594,528907736.9794437,1154908826.308341,671337112.7861369,1012479450.5016478,0.014657595419081071,0.006658958147176486,0.1039680785025201,0.04448348165953342,0.0594845968429869,0.22037462668850694,-0.11640654818598684,0.26518783860453216,0.006206601077601459,11.077100294977733,385.3120367828986,0.0,483.259,0.16252116637195546,0.8374788336280445,1683816563.2877848,"Bloomsburg-Berwick, PA"
14140,783.5688320892174,95694.28046791078,230.94949422018567,37425.78180577982,10667052.39040776,1889778001.1276097,66.90358689555407,0.008121748544090082,0.006133020213047159,0.00034205351467414335,93326441.10288864,573770005.5354143,563814750.8294399,369518738.53703237,289348065.1228345,667096446.638303,1222681554.4893067,658866803.6598668,1230911197.467743,0.0024512814697763563,0.0015441143525093959,0.010646579313839055,0.009605877752195902,0.0010407015616422655,0.03902125538951218,-0.028374676075673122,0.19583872470355956,0.0007673787365148899,11.477068720045883,93.07335727986944,3.4134483109976568,937.753,0.08375320189830886,0.9162467981016912,1889778001.1276097,"Bluefield, WV-VA"
14180,1381.908566671488,37745.856333328506,709.7324497346721,15249.230150265328,38087709.35961248,728283593.1098884,608.028803982813,0.035317850897010686,0.044472342440020005,0.004289590197915459,45369427.20070957,244444153.7980453,220992524.34908208,118354509.7074865,99122978.054565,289813580.99875486,438470012.1111336,217477487.7620515,510806105.347837,0.01390940923761308,0.009093526312017569,0.11659861485467715,0.05384468456878366,0.06275393028589171,0.22075759542014062,-0.10415898056546347,0.17505987963689795,0.003810951065167073,10.574587593716169,482.74965005127757,14.80322606630834,902.093,0.08706399045302961,0.9129360095469704,728283593.1098884,"Blytheville, AR"
14220,1102.8632642151686,46016.030235784834,534.8015733125733,20209.49342668743,22009146.558939178,1067820879.3699908,295.645489689083,0.02340596695495764,0.02578065792607429,0.03078088815000646,75980188.31277494,362039466.38824767,338135555.3867869,216441001.95948133,75224667.32270001,438019654.7010226,629801224.6689682,291665669.2821813,776155210.0878096,0.0001294895803045648,-0.001139412415536556,-0.008539011977839905,0.000969657528571588,-0.00950866950641327,0.002523532492227254,-0.01106254447006716,0.19166202627010387,-0.003719925065672647,10.760429335452125,184.25049268123206,98.46050683395353,669.637,0.11728715160563834,0.8827128483943617,1067820879.3699908,"Bogalusa, LA"
14260,110612.44394816819,731290.589202927,54404.655881452585,369851.8156509206,2494697680.974777,26750860799.670303,26129.218910043455,0.13138382876964494,0.12823529994710098,0.05912163871152614,783942410.632354,4457283683.997864,6322580619.608821,9045869991.321785,6141184094.109479,5241226094.630218,21509634705.040085,15187054085.431263,11563806714.239038,0.03015841625454485,0.029971790878733418,0.3060096319666208,0.1586311838469281,0.1473784481196958,0.5205321789014672,-0.2145225469348464,0.3779705052290059,0.022740212823720463,13.64342012406436,22718.960087566902,6185.779841623376,11766.594,0.00667481314811617,0.1601955155547881,26750860799.670303,"Boise City, ID"
14300,5455.3884092474855,33674.17954754819,2652.113149842462,16272.421803652887,102940938.12830436,1069937047.7268713,1917.8475463810992,0.1394185699998265,0.1401415229679194,0.036013845588371875,47321088.42212323,263153023.32889998,364523066.50411075,259058768.37610307,135881101.09563413,310474111.75102323,759462935.975848,394939869.4717372,674997178.255134,0.03880663198959633,0.026889723496942186,0.4587237708183931,0.1556501488742561,0.3030736219441401,0.6213297327494125,-0.1626059619310194,0.2236346516007533,0.01988114140961819,10.574633673916713,1213.9881143834698,91.39226394242236,890.835,0.08816426873634829,0.9118357312636517,1069937047.7268713,"Bonham, TX"
14380,2095.8273913903136,52546.91460860969,1304.4674750309991,24396.613524969,40681930.19316472,1336909784.4625235,987.4980461666499,0.03835509190571574,0.050755354416065185,0.00237729103953907,45970240.10134761,201886438.27023745,331477017.7927147,390275203.3202736,367300884.97795004,247856678.37158507,1089053106.0909383,757576088.2982236,579333696.1642997,0.020608185395156076,0.0166799806215992,0.11768533122312874,0.09011020166634953,0.027575129556780098,0.3374084264082242,-0.21972309518509547,0.3441896024464832,0.0071069646586683355,10.908571676001651,624.1532243543626,12.763869618698621,312.44,0.25137567641705555,0.7486243235829444,1336909784.4625235,"Boone, NC"
14420,8365.03263365621,11921.397123368088,3943.550290372263,5185.6257920194985,187563399.7623838,316308150.8114167,2722.575613276306,0.4123462202983138,0.4319722015197552,0.18615941865340596,24736339.77048236,75190090.3601631,97311514.62377387,82322535.0321277,36747671.02486957,99926430.13064545,216381720.6807711,119070206.05699727,197237944.75441933,0.12122648075885145,0.07494150101580427,1.1953870019317296,0.40756101796413335,0.787825983967597,1.8622787870703519,-0.6668917851386222,0.17178840859523042,0.06469342854305335,9.917707456618588,2064.5638451315363,134.02133487835349,887.424,0.0885031465677566,0.9114968534322434,316308150.8114167,"Borger, TX"
14460,46337.710124523226,4980494.216068096,24396.5347450124,2768774.969305393,2315432772.2871237,261218293832.50458,13747.141876014264,0.009218074287122614,0.008734349004217875,0.009393554835668226,7861247068.481335,28429327978.549416,31674517635.247684,90644794208.86108,102608406941.36507,36290575047.03075,224927718785.47382,193253201150.22614,67965092682.27843,-5.049984512983663e-05,-0.00036910200343187594,2.2250051266325954e-05,-0.0014941495222027257,0.0015163995734734925,-0.002100147663758989,0.002122397715025315,0.5305849817130749,-0.0005588636362264809,15.430300507899071,3926.904063894466,9519.836144745323,3486.099,0.022529427976584953,0.5407062714380388,261218293832.50458,"Boston-Cambridge-Newton, MA-NH"
14500,32108.499061345636,300395.67253865435,17156.61436505333,166469.93193494665,1082650359.8689299,15864919764.860249,6467.112531891216,0.09656570294093007,0.09343210287810838,0.04362052098220489,150483809.3933808,711802011.0273852,1804419255.7510133,6236369360.344664,6961845328.343804,862285820.420766,15002633944.43948,13198214688.688469,2666705076.171779,0.026734321640752623,0.03488552401671152,0.24261420313366422,0.1576366466265009,0.08497755650716421,0.47844850631553193,-0.2358343031818677,0.6599509112079123,0.026288341622851985,12.714407685164757,6485.442987878889,2756.8048878260624,726.385,0.1081242266012443,0.8918757733987557,15864919764.860249,"Boulder, CO"
14540,4969.4135805391115,189730.54402370047,3229.5432401976936,93232.19918555973,142319751.28688735,5294036192.084349,2041.908634408534,0.025523444594889335,0.03348004254311846,0.03260691470184188,431771529.95743585,1276458691.089383,1345511931.3035436,1324651153.5429883,915642886.1909989,1708230221.0468187,3585805971.037531,2240294039.7339873,3053742152.3503623,0.005794268272969028,0.00027939592588971385,0.05577446240072703,0.0031754391690126393,0.052599023231712394,0.07270665844463942,-0.016932196043912384,0.26387560110877956,-0.0002865858778525743,12.179214973611113,1359.9148892735238,673.0344170419771,1614.365,0.048650594097211494,0.9513494059027885,5294036192.084349,"Bowling Green, KY"
14580,1135.7416896209158,125769.25831037908,784.1285089985502,76800.87149100145,32759800.609049678,5688042332.38095,244.7808573064257,0.008949542489428437,0.010106702442463752,0.01260207929727085,102436389.925,548649054.4652821,1461419511.4893463,2259085240.051322,1316452136.45,651085444.390282,5036956887.990668,3575537376.501322,2112504955.8796282,-0.0013715736987873761,-0.0013264012161076089,-0.0030042140559682906,-0.0019445356976652839,-0.0010596783583061153,-0.018403420083116018,0.015399206027147727,0.5924346352963477,0.00035161940316486007,11.751194054029506,186.69726404727385,137.94853399048566,2605.353,0.030145556605859103,0.7234933585406185,5688042332.38095,"Bozeman, MT"
14620,165.1418202645891,39192.51637973541,53.8347784122449,17600.169421587758,2106043.9520616555,916838057.552504,62.807241480952385,0.004195925972663411,0.0030494372722673813,0.007723631192901089,31005168.19266602,355476048.28254974,237671348.2748083,158823218.7911257,133862274.01135398,386481216.47521573,530356841.077288,292685492.8024797,624152564.7500241,-0.0008610506917569039,-0.0010923192843955154,-0.0013737779560685226,-0.0032802159681484255,0.001906438012079903,-0.013612824269233492,0.01223904631316497,0.20672996966841162,-0.00015296451626142793,10.580445852444957,10.912455083563156,20.36991615598456,979.694,0.0801677016902674,0.9198322983097326,916838057.552504,"Bradford, PA"
14660,2202.0347627841006,96778.00986230338,1344.0813259052152,44667.776583673825,72747827.80798607,2614368901.341624,431.72448637594425,0.022247259749426027,0.02921162906628458,0.06094345152458285,82024972.67436667,660923834.8177181,952603344.6795223,559590874.4978514,359225874.67216516,742948807.4920849,1871420093.8495388,918816749.1700165,1695552152.171607,0.001178761899997216,-0.00832305864569377,-0.019514193597554907,-0.019311487339009226,-0.00020270625854656998,-0.005166344539041745,-0.014347849058513162,0.25746220280813603,-0.006348266872492125,11.502673539355316,124.84401750084533,310.93049780544465,3019.823,0.026008086016877426,0.6241940644050582,2614368901.341624,"Brainerd, MN"
14700,3775.8420139703253,53878.03438602968,1579.4843691326896,23971.71813086731,50826253.53490194,1315284980.1612828,1303.1347677278084,0.06549155494374226,0.06181643972070158,0.03204684020965267,87757451.97793055,345239928.60283476,340148492.7574401,316052719.0462798,226086387.77679747,432997380.5807653,882287599.5805173,542139106.8230772,773145873.3382053,0.002894867264504497,0.007444983658133647,0.11008156932698476,0.03630334264585722,0.07377822668112799,0.0710417498199094,0.03903981950707536,0.2264937338827089,0.004172495628596756,10.962212763679526,828.6477162590495,55.75122582769016,632.263,0.12422016841052667,0.8757798315894734,1315284980.1612828,"Branson, MO"
14710,225.07195318587074,45537.846346814134,85.96662220320772,23183.379477796796,6801179.940070316,1675761745.4405005,0.0,0.004918216790948639,0.0036944150400172915,0.007262264723574876,35118894.702012725,331220782.35268605,292855770.16962755,514586284.0436858,501980014.1724886,366339677.05469877,1309422068.3858018,1016566298.2161744,659195447.2243264,-0.0006777750727368081,-0.0015414765587022927,-0.0034725767207728353,-0.0033070699189869934,-0.00016550680178539778,-0.011440370791827803,0.007967794071054968,0.43684213995241333,-0.0014976569823519914,10.731229398058664,13.225634185108879,72.74098801809883,785.959,0.0999286430204945,0.9000713569795055,1675761745.4405005,"Brattleboro, VT"
14720,5893.097401394451,32415.266095265884,2379.244698739218,18326.072265554354,185542321.3468526,1753176013.9988768,2888.343941646938,0.15383318062929527,0.11490984189434232,0.10271343551090413,22650499.611145757,168576768.07988486,274860990.11176366,685615339.4257644,601472416.7703183,191227267.69103062,1561948746.3078463,1287087756.1960826,466088257.8027943,0.02873435096196708,0.00755730856580461,0.18490208636896988,0.09345423481794768,0.09144785155102397,0.4382664463615509,-0.253364359992581,0.54437144155636,0.02255633749235475,10.55342351938892,887.6601278364298,1148.8774957767596,985.247,0.07971586448854433,0.9202841355114557,1753176013.9988768,"Breckenridge, CO"
14740,19870.812136764845,261793.1878632352,9070.375411630053,133731.62458836994,536025142.713481,11028726970.559519,2305.7112109838317,0.07054792993341301,0.06351714549957321,0.021529143547161,189429137.05215192,1868302865.1869721,3072551465.8959727,3370060651.3450003,2528382851.079422,2057732002.239124,8970994968.320395,5898443502.424422,5130283468.135097,0.013883503277119513,0.017274118208975342,0.08253438137595381,0.08462874438915957,-0.0020943630132084223,0.25123078371459506,-0.16869640233864125,0.38946876077002607,0.011186929897015752,12.548470150170763,3700.7546562259613,1049.653506754673,395.111,0.19877911862677788,0.8012208813732221,11028726970.559519,"Bremerton-Silverdale-Port Orchard, WA"
14780,7278.502721211095,31725.604089469973,2940.4056664041764,14060.75004916738,154821808.78062305,841939442.8748045,1591.862268967267,0.1866086244850995,0.1729532812708153,0.07890870920089661,28861410.28207337,186355187.13192466,306056185.1318638,214741944.35695055,105924715.97199221,215216597.41399804,626722845.4608066,320666660.3289428,521272782.54586184,0.059375757220744285,0.030556579444677323,0.2745521328120546,0.20154765423432108,0.07300447857773484,0.9140567408832538,-0.6395046080711992,0.25186507902440697,0.018894323882360176,10.571422222405806,1359.680380611433,261.7191046013104,604.194,0.12999105641523226,0.8700089435847678,841939442.8748045,"Brenham, TX"
14820,2779.0966448740096,31454.46635512599,1476.882190937252,14287.931809062748,49347959.766363405,904267039.4314065,1397.5711187559252,0.08118046739318398,0.09368218305254042,0.03739199040299575,15493466.313273929,157533696.29024917,280584903.8806315,267312270.34786448,183342702.59938753,173027162.6035231,731239876.8278835,450654972.94725204,453612066.4841546,0.03426969416778547,0.022001935226533986,0.318942132332813,0.14219757041538994,0.17674456191742394,0.553433900428816,-0.23449176809600303,0.4003284433646822,0.012959237906236099,10.440961816086794,528.1292205369283,57.53491074425737,378.358,0.2075806943152909,0.7924193056847091,904267039.4314065,"Brevard, NC"
14860,20793.926386776366,951530.0736132236,10738.2043037857,497069.7956962143,748120110.8481047,56460434935.9769,9665.73224253636,0.02138579978152999,0.021146189709074493,0.009109226831681224,1582546928.18575,5453372259.99287,6674429822.753387,22168612320.023964,20581473605.020924,7035919188.17862,49424515747.79828,42750085925.04489,13710349010.932007,0.007514386241017079,0.006416229092188308,0.047488866182325395,0.033732188809358465,0.013756677372967374,0.12390482370156342,-0.07641595751923802,0.5084565551759073,0.0062413588612005855,13.787444361232696,5202.630424784031,1220.792665464674,672.308,0.11682118365354098,0.883178816346459,56460434935.9769,"Bridgeport-Stamford-Danbury, CT"
14940,6844.478785116651,63593.80729814168,3605.931259494264,32765.992574799162,184038660.53408873,2147714394.0320945,2617.9501764013717,0.09716986550505291,0.09914051497310121,0.0754882258338378,75392994.41318321,555733559.7728413,817337636.8865949,448223482.2566599,251026720.70281497,631126554.1860245,1516587839.8460698,699250202.9594749,1448464191.0726194,0.012384997057749314,0.005970229150068451,0.08559681359352034,0.0484813138235749,0.037115499769946325,0.19710127851656623,-0.11150446492304589,0.25053567073966665,0.00963833160847083,11.162492230730626,1439.0042344321344,425.3839533310758,6980.255,0.011251711626544422,0.2700410790370661,2147714394.0320945,"Brigham City, UT-ID"
