spec_scale,gain_bn_scale,sd_bn_scale,induced_receipts_bn_scale,spec_composition,gain_bn_composition,sd_bn_composition,induced_receipts_bn_composition,net_bn,net_sd_bn,net_receipts_bn,net_per_group_member
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 2024 others weights",-427.2075784683725,137.34506204073156,-179.51009398240674,-415.6708753785086,137.34506204073156,-174.66950799328225,-10163.953473914677
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti college graduates' own, col 4 (2SLS age structure, Katz-Murphy, 1980-90)",-154.67789118359875,124.0181297476918,-64.99189363985325,-143.14118809373485,124.0181297476918,-60.15130765072876,-3500.0777349646664
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 1980-1990 weights",-399.5743300488693,150.35242563178738,-167.8980391984007,-388.03762695900537,150.35242563178738,-163.05745320927622,-9488.26732916565
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 2024 others weights",-287.9051185189931,137.39227907185284,-120.97335620024955,-276.3684154291292,137.39227907185284,-116.13277021112506,-6757.7400353665125
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti college graduates' own, col 6 (2SLS land grant, 1990)",-181.57131960960476,64.07388870726874,-76.29219559346753,-170.03461651974087,64.07388870726874,-71.45160960434303,-4157.673855999304
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 1990 weights",-248.40728593339742,63.63971692024479,-104.37630342876993,-236.87058284353353,63.63971692024479,-99.53571743964544,-5791.941956886989
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 2024 others weights",-227.27136220875357,63.61520576507369,-95.49503917184933,-215.73465911888968,63.61520576507369,-90.65445318272484,-5275.127914599636
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti college graduates' own, col 8 (2SLS land grant, 1980)",-147.98062146510793,56.88475988291213,-62.177795051780045,-136.44391837524404,56.88475988291213,-57.33720906265556,-3336.3165915864747
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 1980 weights",-199.42312277777145,52.26450019063034,-83.79336710225897,-187.88641968790756,52.26450019063034,-78.95278111313448,-4594.184825553054
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 2024 others weights",-176.94190267528955,53.5739148967094,-74.34696212401887,-165.40519958542566,53.5739148967094,-69.50637613489438,-4044.475695822972
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti plant productivity 0.5 per unit college share, as wages at labour share 0.7",-237.3271003124553,,-99.72042869641447,-225.7903972225914,0.0,-94.87984270728998,-5521.010078315885
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti plant productivity 0.7 per unit college share, as wages at labour share 0.7",-336.01671101084133,,-141.1902011650162,-324.4800079209774,0.0,-136.3496151758917,-7934.161133423485
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2",-327.0567079336281,115.05381339591784,-137.42511914057013,-315.5200048437642,115.05381339591784,-132.58453315144564,-7715.071801461026
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 1.5",-292.8320120909236,114.16660488183426,-123.04365921301631,-281.2953090010597,114.16660488183426,-118.20307322389182,-6878.2120722645295
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2.5",-347.7191589746396,115.59045342910734,-146.10770134893215,-336.18245588477566,115.59045342910734,-141.26711535980766,-8220.308524737931
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2",-261.31484878462055,109.91559023612294,-109.80005943439161,-249.77814569475666,109.91559023612294,-104.95947344526712,-6107.556728217788
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti NLSY individual x city effects (col 4), net of CES sigma 1.5",-227.59593017716358,109.07183200781922,-95.63142140080365,-216.0592270872997,109.07183200781922,-90.79083541167915,-5283.064226536425
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2.5",-281.67137657258587,110.42593931038196,-118.35391414324343,-270.13467348272195,110.42593931038196,-113.51332815411894,-6605.3130387577685
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"CRY college gradient net of CES, sigma 2, CRY-implied weights [central]",-24.92909982784804,34.723608330170656,-10.465694100549289,-13.392396737984146,34.723608330170656,-5.625108111424804,-327.46989363911376
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"CRY college gradient net of CES, sigma 1.5, CRY-implied weights",3.7775109827132782,34.514585053525636,1.5858629293420299,15.314214072577172,34.514585053525636,6.426448918466515,374.4620288383368
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"CRY college gradient net of CES, sigma 2.5, CRY-implied weights",-42.23650710025518,34.84982923736701,-17.731699098912774,-30.699804010391286,34.84982923736701,-12.89111310978829,-750.6693350497106
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"CRY college gradient net of CES, no CES term (upper bound), CRY-implied weights",-112.09868123244232,35.36083883944319,-47.06158322472103,-100.56197814257843,35.36083883944319,-42.22099723559655,-2458.9340452473702
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"CRY college gradient net of CES, sigma 2, employment weights",-12.158791182036447,34.630572014602556,-5.104475938261012,-0.622088092172552,34.630572014602556,-0.2638899491365265,-15.211251978528862
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"CRY college gradient net of CES, sigma 1.5, employment weights",20.69459245527049,34.39159967244813,8.687921439034008,32.23129554513439,34.39159967244813,13.528507428158495,788.1172526856257
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"CRY college gradient net of CES, sigma 2.5, employment weights",-31.98038730702802,34.7750144870437,-13.42596569540717,-20.443684217164126,34.7750144870437,-8.585379706282684,-499.88745309482715
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"CRY college gradient net of CES, sigma 2, CRY-implied weights, weight's SE included",-24.92909982784804,115.728662205037,-10.465694100549289,-13.392396737984146,115.728662205037,-5.625108111424804,-327.46989363911376
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Glaeser-Resseger BA share, net of CES sigma 2",-37.62019791666174,42.680322225266806,-15.89259950863527,-26.083494826797843,42.680322225266806,-11.052013519510783,-637.7916846237008
A&P net of sorting with area scaling (0.02 x 0.43),11.536703089863895,,4.840585989124485,"Glaeser-Resseger BA share, no CES term",-158.11730804924272,44.11439044045932,-66.52429675531627,-146.58060495937883,44.11439044045932,-61.68371076619179,-3584.1781015539063
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Ciccone-Peri city, Table 4 col 2",11.069949280063687,46.993188924622025,4.6477215484588354,76.36973529067822,46.993188924622025,32.046236113465525,1867.3871139102807
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Ciccone-Peri city, Table 4 col 1",-38.950127812072026,83.81418194662915,-16.35333924109855,26.349658198542514,83.81418194662915,11.045175323908143,644.2998916863431
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Ciccone-Peri city, Table 4 col 4 (experience control)",27.626297832874656,49.58307048304994,11.598882016840088,92.9260838434892,49.58307048304994,38.99739658184678,2272.2217231078866
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Ciccone-Peri city, white males, Table 5 col 2",2.7699218224019675,58.15327504764135,1.1629538914203632,68.06970783301651,58.15327504764135,28.561468456427058,1664.4354569411244
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Acemoglu-Angrist state IV (QOB, CA and CL)",-11.095951392550628,97.21274273253036,-4.658653263897164,54.20383461806391,97.21274273253036,22.739861301109528,1325.3881515371902
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,Acemoglu-Angrist state IV (QOB and CA),-47.338363280887876,120.35473137276078,-19.875191067508002,17.961422729726664,120.35473137276078,7.523323497498691,439.19137895821456
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Iranzo-Peri basic, Table 8 col 1",-392.0259372891506,159.99886922806013,-164.62035998287806,-326.72615127853607,159.99886922806013,-137.22184541787135,-7989.083664527402
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Iranzo-Peri 1980-2000, Table 8 col 5",-712.7703485234108,286.8639787828122,-299.31642258906203,-647.4705625127963,286.8639787828122,-271.91790802405535,-15831.902264302047
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Iranzo-Peri sector-demand control, Table 9 col 4",-715.5257886410894,276.3188229616642,-300.4762120186901,-650.2260026304749,276.3188229616642,-273.0776974536834,-15899.27808208274
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Iranzo-Peri basic, read as years beyond 12 per worker",-92.05025090046249,44.69090302590216,-38.676517591950166,-26.750464889847947,44.69090302590216,-11.278003026943473,-654.1003872316528
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti college graduates' own, col 3 (2SLS age structure, 1980-90)",-287.3825186498976,120.93836723427484,-120.75375755312423,-222.08273263928305,120.93836723427484,-93.35524298811754,-5430.350538391873
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 1980-1990 weights",-540.6526561812542,152.05263300878863,-227.18303407343518,-475.3528701706397,152.05263300878863,-199.7845195084285,-11623.293192496752
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 2024 others weights",-427.2075784683725,137.34506204073156,-179.51009398240674,-361.907792457758,137.34506204073156,-152.11157941740004,-8849.342550252693
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti college graduates' own, col 4 (2SLS age structure, Katz-Murphy, 1980-90)",-154.67789118359875,124.0181297476918,-64.99189363985325,-89.3781051729842,124.0181297476918,-37.59337907484655,-2185.466811302683
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 1980-1990 weights",-399.5743300488693,150.35242563178738,-167.8980391984007,-334.27454403825476,150.35242563178738,-140.499524633394,-8173.656405503668
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 2024 others weights",-287.9051185189931,137.39227907185284,-120.97335620024955,-222.60533250837858,137.39227907185284,-93.57484163524286,-5443.12911170453
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti college graduates' own, col 6 (2SLS land grant, 1990)",-181.57131960960476,64.07388870726874,-76.29219559346753,-116.27153359899022,64.07388870726874,-48.89368102846083,-2843.0629323373205
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 1990 weights",-248.40728593339742,63.63971692024479,-104.37630342876993,-183.1074999227829,63.63971692024479,-76.97778886376324,-4477.331033225006
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 2024 others weights",-227.27136220875357,63.61520576507369,-95.49503917184933,-161.97157619813902,63.61520576507369,-68.09652460684264,-3960.516990937652
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti college graduates' own, col 8 (2SLS land grant, 1980)",-147.98062146510793,56.88475988291213,-62.177795051780045,-82.68083545449339,56.88475988291213,-34.77928048677335,-2021.7056679244915
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 1980 weights",-199.42312277777145,52.26450019063034,-83.79336710225897,-134.1233367671569,52.26450019063034,-56.39485253725228,-3279.5739018910704
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 2024 others weights",-176.94190267528955,53.5739148967094,-74.34696212401887,-111.64211666467502,53.5739148967094,-46.94844755901218,-2729.8647721609887
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti plant productivity 0.5 per unit college share, as wages at labour share 0.7",-237.3271003124553,,-99.72042869641447,-172.02731430184076,0.0,-72.32191413140778,-4206.399154653902
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti plant productivity 0.7 per unit college share, as wages at labour share 0.7",-336.01671101084133,,-141.1902011650162,-270.7169250002268,0.0,-113.7916866000095,-6619.550209761503
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2",-327.0567079336281,115.05381339591784,-137.42511914057013,-261.7569219230136,115.05381339591784,-110.02660457556344,-6400.460877799044
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 1.5",-292.8320120909236,114.16660488183426,-123.04365921301631,-227.5322260803091,114.16660488183426,-95.64514464800962,-5563.601148602548
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2.5",-347.7191589746396,115.59045342910734,-146.10770134893215,-282.41937296402506,115.59045342910734,-118.70918678392546,-6905.697601075951
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2",-261.31484878462055,109.91559023612294,-109.80005943439161,-196.01506277400603,109.91559023612294,-82.40154486938492,-4792.945804555805
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti NLSY individual x city effects (col 4), net of CES sigma 1.5",-227.59593017716358,109.07183200781922,-95.63142140080365,-162.29614416654903,109.07183200781922,-68.23290683579695,-3968.453302874442
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2.5",-281.67137657258587,110.42593931038196,-118.35391414324343,-216.37159056197135,110.42593931038196,-90.95539957823674,-5290.702115095786
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"CRY college gradient net of CES, sigma 2, CRY-implied weights [central]",-24.92909982784804,34.723608330170656,-10.465694100549289,40.3706861827665,34.723608330170656,16.932820464457404,987.1410300228692
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"CRY college gradient net of CES, sigma 1.5, CRY-implied weights",3.7775109827132782,34.514585053525636,1.5858629293420299,69.07729699332782,34.514585053525636,28.984377494348724,1689.0729525003198
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"CRY college gradient net of CES, sigma 2.5, CRY-implied weights",-42.23650710025518,34.84982923736701,-17.731699098912774,23.063278910359358,34.84982923736701,9.666815466093919,563.9415886122725
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"CRY college gradient net of CES, no CES term (upper bound), CRY-implied weights",-112.09868123244232,35.36083883944319,-47.06158322472103,-46.79889522182778,35.36083883944319,-19.66306865971434,-1144.3231215853868
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"CRY college gradient net of CES, sigma 2, employment weights",-12.158791182036447,34.630572014602556,-5.104475938261012,53.140994828578094,34.630572014602556,22.29403862674568,1299.3996716834542
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"CRY college gradient net of CES, sigma 1.5, employment weights",20.69459245527049,34.39159967244813,8.687921439034008,85.99437846588503,34.39159967244813,36.0864360040407,2102.728176347609
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"CRY college gradient net of CES, sigma 2.5, employment weights",-31.98038730702802,34.7750144870437,-13.42596569540717,33.319398703586515,34.7750144870437,13.972548869599523,814.7234705671559
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"CRY college gradient net of CES, sigma 2, CRY-implied weights, weight's SE included",-24.92909982784804,115.728662205037,-10.465694100549289,40.3706861827665,115.728662205037,16.932820464457404,987.1410300228692
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Glaeser-Resseger BA share, net of CES sigma 2",-37.62019791666174,42.680322225266806,-15.89259950863527,27.679588093952802,42.680322225266806,11.505915056371423,676.8192390382823
De la Roca-Puga static plus seven years' learning,65.29978601061454,,27.398514565006693,"Glaeser-Resseger BA share, no CES term",-158.11730804924272,44.11439044045932,-66.52429675531627,-92.81752203862818,44.11439044045932,-39.12578219030958,-2269.5671778919227
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Ciccone-Peri city, Table 4 col 2",11.069949280063687,46.993188924622025,4.6477215484588354,116.35778566429339,58.38246942441347,48.82014114211316,2845.1719614531376
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Ciccone-Peri city, Table 4 col 1",-38.950127812072026,83.81418194662915,-16.35333924109855,66.33770857215768,90.69162048486074,27.819080352555776,1622.0847392291998
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Ciccone-Peri city, Table 4 col 4 (experience control)",27.626297832874656,49.58307048304994,11.598882016840088,132.91413421710436,60.48664157741322,55.77130161049441,3250.0065706507435
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Ciccone-Peri city, white males, Table 5 col 2",2.7699218224019675,58.15327504764135,1.1629538914203632,108.05775820663168,67.6901494277711,45.33537348507469,2642.220304483981
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Acemoglu-Angrist state IV (QOB, CA and CL)",-11.095951392550628,97.21274273253036,-4.658653263897164,94.19188499167907,103.20111569342886,39.51376632975716,2303.1729990800472
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,Acemoglu-Angrist state IV (QOB and CA),-47.338363280887876,120.35473137276078,-19.875191067508002,57.94947310334183,125.24142403612618,24.297228526146323,1416.9762265010713
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Iranzo-Peri basic, Table 8 col 1",-392.0259372891506,159.99886922806013,-164.62035998287806,-286.7381009049209,163.70641736060696,-120.44794038922373,-7011.298816984545
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Iranzo-Peri 1980-2000, Table 8 col 5",-712.7703485234108,286.8639787828122,-299.31642258906203,-607.4825121391812,288.9482570528728,-255.1440029954077,-14854.117416759193
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Iranzo-Peri sector-demand control, Table 9 col 4",-715.5257886410894,276.3188229616642,-300.4762120186901,-610.2379522568597,278.4820368600224,-256.3037924250358,-14921.493234539881
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Iranzo-Peri basic, read as years beyond 12 per worker",-92.05025090046249,44.69090302590216,-38.676517591950166,13.23758548376722,56.545819863699435,5.4959020017041595,323.6844603112041
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti college graduates' own, col 3 (2SLS age structure, 1980-90)",-287.3825186498976,120.93836723427484,-120.75375755312423,-182.09468226566787,125.8023910745725,-76.5813379594699,-4452.5656908490155
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 1980-1990 weights",-540.6526561812542,152.05263300878863,-227.18303407343518,-435.3648197970245,155.9492101156422,-183.01061447978086,-10645.508344953894
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti earnings-weighted, col 3 (2SLS age structure, 1980-90), 2024 others weights",-427.2075784683725,137.34506204073156,-179.51009398240674,-321.9197420841428,141.64681075746026,-135.33767438875242,-7871.557702709836
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti college graduates' own, col 4 (2SLS age structure, Katz-Murphy, 1980-90)",-154.67789118359875,124.0181297476918,-64.99189363985325,-49.39005479936904,128.76587062146038,-20.81947404619892,-1207.681963759826
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 1980-1990 weights",-399.5743300488693,150.35242563178738,-167.8980391984007,-294.2864936646396,154.291946724868,-123.72561960474638,-7195.871557960811
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti earnings-weighted, col 4 (2SLS age structure, Katz-Murphy, 1980-90), 2024 others weights",-287.9051185189931,137.39227907185284,-120.97335620024955,-182.6172821347634,141.69259429957958,-76.80093660659523,-4465.344264161673
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti college graduates' own, col 6 (2SLS land grant, 1990)",-181.57131960960476,64.07388870726874,-76.29219559346753,-76.28348322537505,72.83966052130403,-32.1197759998132,-1865.2780847944634
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 1990 weights",-248.40728593339742,63.63971692024479,-104.37630342876993,-143.1194495491677,72.4580326842804,-60.203883835115604,-3499.5461856821485
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti earnings-weighted, col 6 (2SLS land grant, 1990), 2024 others weights",-227.27136220875357,63.61520576507369,-95.49503917184933,-121.98352582452387,72.43650554326885,-51.322619578195,-2982.7321433947955
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti college graduates' own, col 8 (2SLS land grant, 1980)",-147.98062146510793,56.88475988291213,-62.177795051780045,-42.692785080878224,66.60351970972648,-18.00537545812572,-1043.9208203816345
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 1980 weights",-199.42312277777145,52.26450019063034,-83.79336710225897,-94.13528639354175,62.70351593781448,-39.620947508604644,-2301.789054348214
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti earnings-weighted, col 8 (2SLS land grant, 1980), 2024 others weights",-176.94190267528955,53.5739148967094,-74.34696212401887,-71.65406629105985,63.79903830111561,-30.174542530364548,-1752.0799246181316
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti plant productivity 0.5 per unit college share, as wages at labour share 0.7",-237.3271003124553,,-99.72042869641447,-132.03926392822558,34.64322344683524,-55.54800910276015,-3228.614307111045
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti plant productivity 0.7 per unit college share, as wages at labour share 0.7",-336.01671101084133,,-141.1902011650162,-230.72887462661163,34.64322344683524,-97.01778157136187,-5641.765362218645
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2",-327.0567079336281,115.05381339591784,-137.42511914057013,-221.7688715493984,120.15628534425504,-93.2526995469158,-5422.676030256187
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 1.5",-292.8320120909236,114.16660488183426,-123.04365921301631,-187.54417570669392,119.30702662053152,-78.87123961936199,-4585.816301059691
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti NLSY base case (Table 2 col 6), net of CES sigma 2.5",-347.7191589746396,115.59045342910734,-146.10770134893215,-242.43132259040988,120.67023599352902,-101.93528175527783,-5927.912753533093
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2",-261.31484878462055,109.91559023612294,-109.80005943439161,-156.02701240039084,115.24578043357006,-65.62763984073729,-3815.1609570129476
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti NLSY individual x city effects (col 4), net of CES sigma 1.5",-227.59593017716358,109.07183200781922,-95.63142140080365,-122.30809379293387,114.44132762393703,-51.45900180714932,-2990.6684553315854
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"Moretti NLSY individual x city effects (col 4), net of CES sigma 2.5",-281.67137657258587,110.42593931038196,-118.35391414324343,-176.38354018835616,115.73262722053585,-74.1814945495891,-4312.917267552929
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"CRY college gradient net of CES, sigma 2, CRY-implied weights [central]",-24.92909982784804,34.723608330170656,-10.465694100549289,80.35873655638167,49.04979007350034,33.70672549310504,1964.9258775657263
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"CRY college gradient net of CES, sigma 1.5, CRY-implied weights",3.7775109827132782,34.514585053525636,1.5858629293420299,109.06534736694299,48.90203995953963,45.75828252299635,2666.857800043177
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"CRY college gradient net of CES, sigma 2.5, CRY-implied weights",-42.23650710025518,34.84982923736701,-17.731699098912774,63.051329283974525,49.139225967255484,26.44072049474155,1541.7264361551295
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"CRY college gradient net of CES, no CES term (upper bound), CRY-implied weights",-112.09868123244232,35.36083883944319,-47.06158322472103,-6.810844848212611,49.50294793460718,-2.889163631066708,-166.53827404253008
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"CRY college gradient net of CES, sigma 2, employment weights",-12.158791182036447,34.630572014602556,-5.104475938261012,93.12904520219325,48.98397134620598,39.067943655393314,2277.184519226311
"Ciccone-Peri scale term, Table 4 col 2",105.2878363842297,34.64322344683524,44.172419593654325,"CRY college gradient net of CES, sigma 1.5, employment weights",20.69459245527049,34.39159967244813,8.687921439034008,125.9824288395002,48.81531582216066,52.86034103268833,3080.513023890466
