item,family,label,model,contrast,estimate,se,n
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,raw,Mex G1 vs NHWhite G3+,0.19482310461199673,0.02307065578748636,13620
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,raw,Hisp G3+ vs White G3+ conservative,0.04402174201430581,0.017392567758667692,5648
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,raw,Hisp G3+ vs White G3+ no BA,0.0317282409774558,0.01707688661137392,9418
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,raw,White G3+ conservative vs White G3+ liberal,0.0436470806484245,0.008454148592117803,8250
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_hisp,Hisp G1 vs white G3+,0.14137668731965605,0.01738345622626828,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_hisp,Hisp G2 vs white G3+,0.10212463154754325,0.021927347035507232,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_hisp,Hisp G3+ vs white G3+,0.042828362010031484,0.016271208017790775,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_hisp,Hisp G2 minus Hisp G1,-0.0392520557721128,0.02707139740307319,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_hisp,Hisp G3+ minus Hisp G1,-0.09854832530962457,0.02295119708783464,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_hisp,Hisp G3+ minus Hisp G2,-0.05929626953751177,0.026346000200742486,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G1 vs white moderate,0.13585567741503812,0.01786325958103004,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G2 vs white moderate,0.09439915762411255,0.022793467186650023,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white moderate,0.035458433797000866,0.01690967707262606,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G1 vs white conservative,0.13325759441060875,0.018147638261913946,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G2 vs white conservative,0.09180107461968318,0.022502194514835934,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white conservative,0.032860350792571484,0.017004375995941727,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G1 vs white liberal,0.16944788366956315,0.018283899032064774,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G2 vs white liberal,0.12799136387863758,0.022089194932719762,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white liberal,0.06905064005152588,0.01711290654644563,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,white liberal vs white moderate,-0.03359220625452501,0.009549304383231252,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,white conservative vs white moderate,0.0025980830044293815,0.008776976629048075,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_hisp,white conservative vs white liberal,0.03619028925895439,0.008519874112155577,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_hisp,Hisp G1 vs white no BA,0.15067020885927987,0.017102429200962086,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_hisp,Hisp G2 vs white no BA,0.09245887421174759,0.02220008976525182,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_hisp,Hisp G3+ vs white no BA,0.03234054979073181,0.01647780814191093,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_hisp,Hisp G1 vs white BA+,0.21740034075086437,0.017164667778678457,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_hisp,Hisp G2 vs white BA+,0.1591890061033321,0.02207874204705291,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_hisp,Hisp G3+ vs white BA+,0.09907068168231631,0.01641404880759853,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_hisp,white BA+ vs white no BA,-0.0667301318915845,0.006994501958093157,15669
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_mex,Mex G1 vs white G3+,0.16115281107710192,0.02405926420128218,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_mex,Mex G2 vs white G3+,0.0915773415558443,0.026446466985928896,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_mex,Mex G3+ vs white G3+,0.06488387360636116,0.021309850550634796,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_mex,Mex G2 minus Mex G1,-0.06957546952125762,0.03509215835100551,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_mex,Mex G3+ minus Mex G1,-0.09626893747074075,0.030622083760474206,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,adj_mex,Mex G3+ minus Mex G2,-0.02669346794948313,0.03325346063279362,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G1 vs white moderate,0.1563460755342319,0.024420283888609905,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G2 vs white moderate,0.08360887786885973,0.027057401212703353,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G3+ vs white moderate,0.05744260023037351,0.021800808180797486,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G1 vs white conservative,0.15450792351029147,0.024585051129751272,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G2 vs white conservative,0.08177072584491929,0.026968599136916523,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G3+ vs white conservative,0.055604448206433066,0.02191145948928817,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G1 vs white liberal,0.19042124966633703,0.024678065688596727,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G2 vs white liberal,0.11768405200096485,0.02664571883254606,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,Mex G3+ vs white liberal,0.09151777436247863,0.021967517554826316,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,white liberal vs white moderate,-0.03407517413210512,0.009535029452498138,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,white conservative vs white moderate,0.0018381520239404425,0.008792557883205774,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,ideo_mex,white conservative vs white liberal,0.03591332615604556,0.008533712278641017,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_mex,Mex G1 vs white no BA,0.17836035412854973,0.02328503869923701,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_mex,Mex G2 vs white no BA,0.08383160384402188,0.026510379973073418,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_mex,Mex G3+ vs white no BA,0.05634553800325515,0.02138143871056281,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_mex,Mex G1 vs white BA+,0.24777463769871494,0.023331443234137727,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_mex,Mex G2 vs white BA+,0.1532458874141871,0.026490300489254992,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_mex,Mex G3+ vs white BA+,0.12575982157342036,0.021513982512352123,14543
polmurdr_yes,A3 rule of law and policing,polmurdr: approves police force in this scenario,educ_mex,white BA+ vs white no BA,-0.06941428357016521,0.00706099190316676,14543
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,raw,Hisp G3+ vs NHWhite G3+,-0.11749254749354188,0.022022063781811433,13608
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,raw,Mex G3+ vs NHWhite G3+,-0.11749417016189923,0.026982752948850136,13285
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,raw,Hisp G1 vs NHWhite G3+,-0.2655580593191081,0.018567697434675293,13962
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,raw,Mex G1 vs NHWhite G3+,-0.2641334819187021,0.02458874942852069,13397
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,raw,Hisp G3+ vs White G3+ conservative,-0.16929369911204706,0.022708861834629973,5588
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,raw,Hisp G3+ vs White G3+ no BA,-0.10912321330204122,0.022447281321110676,9287
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,raw,White G3+ conservative vs White G3+ liberal,0.12361745490488962,0.012435881980340997,8132
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_hisp,Hisp G1 vs white G3+,-0.23263776793873525,0.020058709303902474,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_hisp,Hisp G2 vs white G3+,-0.1365759612576536,0.025356162691275184,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_hisp,Hisp G3+ vs white G3+,-0.08686499669378778,0.02246186925249028,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_hisp,Hisp G2 minus Hisp G1,0.09606180668108166,0.03037978340709678,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_hisp,Hisp G3+ minus Hisp G1,0.14577277124494747,0.028144795801219296,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_hisp,Hisp G3+ minus Hisp G2,0.04971096456386581,0.031542129297784674,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G1 vs white moderate,-0.23441861070249326,0.020759509885647422,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G2 vs white moderate,-0.14352885922137304,0.025967514667346574,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white moderate,-0.09233367684659566,0.022922662004634373,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G1 vs white conservative,-0.2783262518704853,0.021064191606969138,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G2 vs white conservative,-0.18743650038936507,0.026408454207883472,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white conservative,-0.1362413180145877,0.023435601311165,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G1 vs white liberal,-0.15799858433065517,0.022367590154240242,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G2 vs white liberal,-0.06710883284953495,0.027211092543301348,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white liberal,-0.015913650474757568,0.024502218322601785,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,white liberal vs white moderate,-0.07642002637183809,0.01321382059141598,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,white conservative vs white moderate,0.043907641167992034,0.01124659798638845,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_hisp,white conservative vs white liberal,0.12032766753983012,0.012621921374922216,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_hisp,Hisp G1 vs white no BA,-0.24001843638748055,0.01976242556702646,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_hisp,Hisp G2 vs white no BA,-0.13659201196012383,0.025628131818703284,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_hisp,Hisp G3+ vs white no BA,-0.08674577703131092,0.02278217383553932,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_hisp,Hisp G1 vs white BA+,-0.2531869688517384,0.020566514082612564,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_hisp,Hisp G2 vs white BA+,-0.1497605444243817,0.025878830302550965,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_hisp,Hisp G3+ vs white BA+,-0.09991430949556879,0.02314436270479367,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_hisp,white BA+ vs white no BA,0.013168532464257865,0.01037100314219633,15422
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_mex,Mex G1 vs white G3+,-0.2230381285676306,0.02668355374615367,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_mex,Mex G2 vs white G3+,-0.13231265264650993,0.03062477285696567,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_mex,Mex G3+ vs white G3+,-0.0853427091712442,0.027261638792923443,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_mex,Mex G2 minus Mex G1,0.09072547592112068,0.03868576572846474,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_mex,Mex G3+ minus Mex G1,0.1376954193963864,0.036586990128333,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,adj_mex,Mex G3+ minus Mex G2,0.04696994347526573,0.03764523300382304,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G1 vs white moderate,-0.22363858723487162,0.027185781958218695,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G2 vs white moderate,-0.14006487110653865,0.03121202224859441,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G3+ vs white moderate,-0.09096801895189,0.02743249787077595,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G1 vs white conservative,-0.2665492872782703,0.027368219079746365,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G2 vs white conservative,-0.18297557114993734,0.031555803260549756,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G3+ vs white conservative,-0.1338787189952887,0.02805366326868309,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G1 vs white liberal,-0.14690864768355416,0.02873106417170873,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G2 vs white liberal,-0.06333493155522119,0.03229990347961653,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,Mex G3+ vs white liberal,-0.014238079400572534,0.028950733883533024,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,white liberal vs white moderate,-0.07672993955131746,0.013257347904391916,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,white conservative vs white moderate,0.0429107000433987,0.011225351688288723,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,ideo_mex,white conservative vs white liberal,0.11964063959471616,0.012639098256225187,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_mex,Mex G1 vs white no BA,-0.23840495569802633,0.02614131872550682,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_mex,Mex G2 vs white no BA,-0.13441340548193548,0.030766584291581724,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_mex,Mex G3+ vs white no BA,-0.08753723988306161,0.027584119648220513,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_mex,Mex G1 vs white BA+,-0.2519171732696204,0.026524383079960034,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_mex,Mex G2 vs white BA+,-0.14792562305352952,0.031101410681638273,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_mex,Mex G3+ vs white BA+,-0.10104945745465566,0.0279802677814797,14313
polescap_yes,A3 rule of law and policing,polescap: approves police force in this scenario,educ_mex,white BA+ vs white no BA,0.013512217571594043,0.010331786777760171,14313
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,raw,Hisp G3+ vs NHWhite G3+,-0.078223409517433,0.018020482514824618,11736
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,raw,Mex G3+ vs NHWhite G3+,-0.07668917820137977,0.023402396708630167,11479
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,raw,Hisp G1 vs NHWhite G3+,-0.22143158694996923,0.01786318181101816,12091
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,raw,Mex G1 vs NHWhite G3+,-0.21577710818981566,0.02388149936950028,11612
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,raw,Hisp G3+ vs White G3+ conservative,-0.09482567822135124,0.018238847851155236,4762
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,raw,Hisp G3+ vs White G3+ no BA,-0.06969510711925098,0.018139277071204753,8139
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,raw,White G3+ conservative vs White G3+ liberal,0.033612335327979914,0.008206705569363825,6953
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_hisp,Hisp G1 vs white G3+,-0.20077942208823352,0.018741792969152505,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_hisp,Hisp G2 vs white G3+,-0.18365027555942337,0.02506510867668545,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_hisp,Hisp G3+ vs white G3+,-0.06678816535628096,0.017739669310909048,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_hisp,Hisp G2 minus Hisp G1,0.017129146528810146,0.03063590341530372,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_hisp,Hisp G3+ minus Hisp G1,0.13399125673195256,0.026093534617539584,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_hisp,Hisp G3+ minus Hisp G2,0.11686211020314241,0.030197049199471117,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G1 vs white moderate,-0.20238788252252982,0.01894885572845251,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G2 vs white moderate,-0.18599352500016852,0.025394304686029788,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white moderate,-0.0687913900431294,0.01810730113697017,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G1 vs white conservative,-0.21605375165697704,0.019249104005041314,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G2 vs white conservative,-0.19965939413461575,0.025334294511012878,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white conservative,-0.08245725917757663,0.018027798489471374,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G1 vs white liberal,-0.18260274949583855,0.019855971566153176,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G2 vs white liberal,-0.16620839197347725,0.025942880355916388,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,Hisp G3+ vs white liberal,-0.049006257016438126,0.019168755835202958,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,white liberal vs white moderate,-0.01978513302669127,0.009026986032771116,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,white conservative vs white moderate,0.013665869134447228,0.007470125985392715,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_hisp,white conservative vs white liberal,0.0334510021611385,0.008276953334180664,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_hisp,Hisp G1 vs white no BA,-0.2057039987770375,0.01844280973735834,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_hisp,Hisp G2 vs white no BA,-0.18241160243645105,0.025196820992697586,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_hisp,Hisp G3+ vs white no BA,-0.0651579364256909,0.017808091956725464,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_hisp,Hisp G1 vs white BA+,-0.22229962197031994,0.01909185138769111,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_hisp,Hisp G2 vs white BA+,-0.1990072256297335,0.025665257497547708,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_hisp,Hisp G3+ vs white BA+,-0.08175355961897335,0.018270086571341455,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_hisp,white BA+ vs white no BA,0.01659562319328245,0.0067150763706206274,13289
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_mex,Mex G1 vs white G3+,-0.19400605832371154,0.024428990777289796,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_mex,Mex G2 vs white G3+,-0.17208336620248943,0.03213127806819899,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_mex,Mex G3+ vs white G3+,-0.06522308363403173,0.02282578038034745,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_mex,Mex G2 minus Mex G1,0.02192269212122211,0.03958993469545782,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_mex,Mex G3+ minus Mex G1,0.1287829746896798,0.03470891119054869,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,adj_mex,Mex G3+ minus Mex G2,0.1068602825684577,0.038749113214509454,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G1 vs white moderate,-0.19557039086132155,0.024647617147403864,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G2 vs white moderate,-0.17444103709657277,0.03246963265034595,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G3+ vs white moderate,-0.06717190310662735,0.023009931846568014,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G1 vs white conservative,-0.20918004477339625,0.024798990196199872,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G2 vs white conservative,-0.18805069100864746,0.032394987315248785,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G3+ vs white conservative,-0.08078155701870204,0.023169225341621653,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G1 vs white liberal,-0.17651938628764674,0.025290954098837845,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G2 vs white liberal,-0.15539003252289796,0.032816527642889635,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,Mex G3+ vs white liberal,-0.04812089853295254,0.023931926304059457,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,white liberal vs white moderate,-0.019051004573674812,0.009003748525816858,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,white conservative vs white moderate,0.013609653912074693,0.007486503271084956,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,ideo_mex,white conservative vs white liberal,0.032660658485749505,0.008270161284047284,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_mex,Mex G1 vs white no BA,-0.2019847639829493,0.024112046708198887,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_mex,Mex G2 vs white no BA,-0.1718958468864491,0.032281050720890096,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_mex,Mex G3+ vs white no BA,-0.06484240890891302,0.022890072930349475,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_mex,Mex G1 vs white BA+,-0.2180354946367249,0.024365506377333614,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_mex,Mex G2 vs white BA+,-0.1879465775402247,0.03246972484522841,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_mex,Mex G3+ vs white BA+,-0.08089313956268862,0.02297772140199913,12364
polattak_yes,A3 rule of law and policing,polattak: approves police force in this scenario,educ_mex,white BA+ vs white no BA,0.016050730653775602,0.006600835052066535,12364
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,raw,Hisp G3+ vs NHWhite G3+,-0.04156303266930783,0.010153383083137495,11012
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,raw,Mex G3+ vs NHWhite G3+,-0.038399331944302784,0.0125848642278569,10771
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,raw,Hisp G1 vs NHWhite G3+,-0.072794748573004,0.011359370995990428,11305
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,raw,Mex G1 vs NHWhite G3+,-0.06414888806189856,0.014820609140554017,10881
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,raw,Hisp G3+ vs White G3+ conservative,-0.06555671231008436,0.01064786070545966,4493
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,raw,Hisp G3+ vs White G3+ no BA,-0.04327364206020695,0.01032980966394916,7623
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,raw,White G3+ conservative vs White G3+ liberal,0.05893929716189411,0.006018060677726519,6554
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_hisp,Hisp G1 vs white G3+,-0.0710606694805429,0.011525541424653016,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_hisp,Hisp G2 vs white G3+,-0.052420249568605914,0.012978372919199623,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_hisp,Hisp G3+ vs white G3+,-0.03422984442658317,0.010227814193265026,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_hisp,Hisp G2 minus Hisp G1,0.01864041991193699,0.017093822588613514,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_hisp,Hisp G3+ minus Hisp G1,0.03683082505395974,0.014978176845805928,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,adj_hisp,Hisp G3+ minus Hisp G2,0.018190405142022747,0.015996525940691897,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G1 vs white moderate,-0.07208671412161771,0.011724906957157161,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G2 vs white moderate,-0.05525999249395985,0.013427858693127728,12421
police_force_index,A3 rule of law and policing,share of the 4 police-force scenarios approved,ideo_hisp,Hisp G3+ vs white moderate,-0.036475496951890785,0.010581278586884962,12421
