occp,occupation,indp,sector,group,likely_undocumented,mexico_born,lowed_fb,workers,hours
4230,maids_housekeepers,4170,other,union_fb,True,True,True,264.0,84480.0
4230,maids_housekeepers,4195,other,other_fb,False,False,True,187.0,388960.0
4230,maids_housekeepers,4195,other,union_nat,False,False,False,64.0,133120.0
4230,maids_housekeepers,4265,other,other_nat,False,False,False,53.0,71656.0
4230,maids_housekeepers,4380,other,other_nat,False,False,False,119.0,346528.0
4230,maids_housekeepers,4470,other,union_fb,False,True,True,298.0,619840.0
4230,maids_housekeepers,4470,other,union_fb,True,True,True,62.0,128960.0
4230,maids_housekeepers,4590,other,other_fb,False,False,True,821.0,1642000.0
4230,maids_housekeepers,4590,other,other_nat,False,False,False,62.0,124000.0
4230,maids_housekeepers,4670,other,other_fb,False,False,False,221.0,459680.0
4230,maids_housekeepers,4670,other,other_fb,False,False,True,213.0,443040.0
4230,maids_housekeepers,4670,other,other_fb,True,False,True,101.0,210080.0
4230,maids_housekeepers,4670,other,other_nat,False,False,False,74.0,240760.0
4230,maids_housekeepers,4670,other,union_fb,True,True,True,97.0,160992.0
4230,maids_housekeepers,4771,other,other_nat,False,False,False,234.0,486720.0
4230,maids_housekeepers,4771,other,union_fb,False,True,True,117.0,243360.0
4230,maids_housekeepers,4771,other,union_fb,True,True,True,66.0,137280.0
4230,maids_housekeepers,4796,other,other_fb,True,False,True,170.0,530400.0
4230,maids_housekeepers,4871,other,other_nat,False,False,False,99.0,148512.0
4230,maids_housekeepers,4881,other,other_nat,False,False,False,43.0,17888.0
4230,maids_housekeepers,4891,other,other_fb,False,False,True,169.0,351520.0
4230,maids_housekeepers,4891,other,union_fb,True,True,True,59.0,122720.0
4230,maids_housekeepers,4971,other,other_fb,False,False,True,359.0,579488.0
4230,maids_housekeepers,4971,other,other_fb,True,False,True,486.0,929240.0
4230,maids_housekeepers,4971,other,other_nat,False,False,False,522.0,351408.0
4230,maids_housekeepers,4973,other,other_nat,False,False,False,88.0,5808.0
4230,maids_housekeepers,4981,other,other_fb,False,False,True,399.0,414960.0
4230,maids_housekeepers,4991,other,other_fb,False,False,True,44.0,91520.0
4230,maids_housekeepers,4991,other,other_nat,False,False,False,55.0,11000.0
4230,maids_housekeepers,5071,other,other_nat,False,False,False,9.0,4212.0
4230,maids_housekeepers,5071,other,union_nat,False,False,False,471.0,659400.0
4230,maids_housekeepers,5090,other,other_fb,False,False,True,26.0,16224.0
4230,maids_housekeepers,5090,other,other_nat,False,False,False,269.0,431958.0
4230,maids_housekeepers,5090,other,union_nat,False,False,False,120.0,53280.0
4230,maids_housekeepers,5171,other,other_fb,False,False,True,59.0,61360.0
4230,maids_housekeepers,5171,other,other_nat,False,False,False,60.0,1800.0
4230,maids_housekeepers,5191,other,other_fb,False,False,True,103.0,107120.0
4230,maids_housekeepers,5276,other,other_fb,False,False,True,50.0,52000.0
4230,maids_housekeepers,5276,other,other_nat,False,False,False,79.0,164320.0
4230,maids_housekeepers,5382,other,other_fb,False,False,True,267.0,112140.0
4230,maids_housekeepers,5382,other,other_nat,False,False,False,175.0,145600.0
4230,maids_housekeepers,5382,other,union_fb,True,True,True,56.0,78624.0
4230,maids_housekeepers,5392,other,other_fb,False,False,True,91.0,43680.0
4230,maids_housekeepers,5392,other,other_nat,False,False,False,657.0,1159668.0
4230,maids_housekeepers,5392,other,union_fb,True,True,True,98.0,70560.0
4230,maids_housekeepers,5392,other,union_nat,False,True,False,122.0,253760.0
4230,maids_housekeepers,5491,other,other_fb,True,False,True,256.0,498784.0
4230,maids_housekeepers,5491,other,other_nat,False,False,False,530.0,720644.0
4230,maids_housekeepers,5491,other,union_fb,False,True,True,104.0,270400.0
4230,maids_housekeepers,5581,other,other_nat,False,False,False,171.0,177840.0
4230,maids_housekeepers,5791,other,other_fb,False,False,True,55.0,71500.0
4230,maids_housekeepers,5791,other,other_fb,True,False,True,481.0,400192.0
4230,maids_housekeepers,5791,other,other_nat,False,False,False,230.0,332280.0
4230,maids_housekeepers,5791,other,union_fb,True,True,True,67.0,52260.0
4230,maids_housekeepers,6070,other,other_fb,False,False,False,203.0,422240.0
4230,maids_housekeepers,6070,other,other_fb,False,False,True,337.0,594880.0
4230,maids_housekeepers,6070,other,other_nat,False,False,False,171.0,311220.0
4230,maids_housekeepers,6090,other,other_nat,False,False,False,185.0,615480.0
4230,maids_housekeepers,6170,other,other_fb,False,False,True,7.0,15288.0
4230,maids_housekeepers,6170,other,other_nat,False,False,False,174.0,286400.0
4230,maids_housekeepers,6180,other,other_nat,False,False,False,142.0,51688.0
4230,maids_housekeepers,6280,other,other_nat,False,False,False,436.0,259232.0
4230,maids_housekeepers,6290,other,other_fb,False,False,True,99.0,205920.0
4230,maids_housekeepers,6290,other,other_fb,True,False,True,305.0,317200.0
4230,maids_housekeepers,6290,other,other_nat,False,False,False,82.0,170560.0
4230,maids_housekeepers,6290,other,union_nat,False,False,False,173.0,198520.0
4230,maids_housekeepers,6370,other,other_nat,False,False,False,52.0,140608.0
4230,maids_housekeepers,6390,other,other_nat,False,False,False,338.0,626024.0
4230,maids_housekeepers,6570,other,other_nat,False,False,False,271.0,318120.0
4230,maids_housekeepers,6770,other,other_nat,False,False,False,36.0,5944.0
4230,maids_housekeepers,6871,other,other_nat,False,False,False,31.0,29744.0
4230,maids_housekeepers,6890,other,other_fb,False,False,True,445.0,462800.0
4230,maids_housekeepers,6890,other,other_nat,False,False,False,75.0,78000.0
4230,maids_housekeepers,6970,other,other_nat,False,False,False,634.0,328827.0
4230,maids_housekeepers,6991,other,other_fb,False,False,False,90.0,280800.0
4230,maids_housekeepers,6991,other,other_fb,False,False,True,128.0,266240.0
4230,maids_housekeepers,6992,other,other_fb,False,False,True,459.0,954720.0
4230,maids_housekeepers,7071,other,other_fb,False,False,False,1822.0,3625440.0
4230,maids_housekeepers,7071,other,other_fb,False,False,True,1649.0,3343080.0
4230,maids_housekeepers,7071,other,other_fb,True,False,True,1327.0,2575144.0
4230,maids_housekeepers,7071,other,other_nat,False,False,False,7747.0,11468218.0
4230,maids_housekeepers,7071,other,union_fb,False,True,False,69.0,93288.0
4230,maids_housekeepers,7071,other,union_fb,False,True,True,443.0,1107808.0
4230,maids_housekeepers,7071,other,union_fb,True,True,True,1574.0,2731520.0
4230,maids_housekeepers,7071,other,union_nat,False,False,False,1409.0,2631520.0
4230,maids_housekeepers,7072,other,other_fb,False,False,False,236.0,469120.0
4230,maids_housekeepers,7072,other,other_fb,False,False,True,201.0,303980.0
4230,maids_housekeepers,7072,other,other_fb,True,False,True,761.0,1582880.0
4230,maids_housekeepers,7072,other,other_nat,False,False,False,1873.0,2988700.0
4230,maids_housekeepers,7072,other,union_fb,True,True,True,228.0,445380.0
4230,maids_housekeepers,7072,other,union_nat,False,False,False,121.0,503360.0
4230,maids_housekeepers,7080,other,other_fb,False,False,False,61.0,76860.0
4230,maids_housekeepers,7080,other,other_nat,False,False,False,71.0,118144.0
4230,maids_housekeepers,7080,other,union_nat,False,False,False,43.0,71552.0
4230,maids_housekeepers,7181,other,other_nat,False,False,False,27.0,47520.0
4230,maids_housekeepers,7190,other,other_nat,False,False,False,314.0,653120.0
4230,maids_housekeepers,7280,other,other_nat,False,False,False,479.0,437296.0
4230,maids_housekeepers,7290,other,other_nat,False,False,False,239.0,419952.0
4230,maids_housekeepers,7380,other,other_nat,False,False,False,512.0,985088.0
4230,maids_housekeepers,7380,other,union_fb,False,False,True,153.0,318240.0
4230,maids_housekeepers,7380,other,union_nat,False,True,False,81.0,168480.0
4230,maids_housekeepers,7390,other,other_fb,False,False,True,52.0,54080.0
4230,maids_housekeepers,7390,other,other_fb,True,False,True,53.0,55120.0
4230,maids_housekeepers,7480,other,other_nat,False,False,False,93.0,48360.0
4230,maids_housekeepers,7570,other,other_nat,False,False,False,107.0,144480.0
4230,maids_housekeepers,7570,other,union_nat,False,False,False,74.0,296.0
4230,maids_housekeepers,7580,other,other_fb,False,False,False,183.0,271520.0
4230,maids_housekeepers,7580,other,other_fb,False,False,True,659.0,1370720.0
4230,maids_housekeepers,7580,other,other_fb,True,False,True,134.0,278720.0
4230,maids_housekeepers,7580,other,other_nat,False,False,False,1470.0,2775984.0
4230,maids_housekeepers,7580,other,union_fb,False,True,True,91.0,189280.0
4230,maids_housekeepers,7580,other,union_fb,True,True,True,280.0,582400.0
4230,maids_housekeepers,7580,other,union_nat,False,False,False,886.0,1207352.0
4230,maids_housekeepers,7590,other,other_fb,False,False,False,59.0,113280.0
4230,maids_housekeepers,7590,other,other_fb,False,False,True,232.0,293488.0
4230,maids_housekeepers,7590,other,other_nat,False,False,False,764.0,1475760.0
4230,maids_housekeepers,7670,other,other_fb,False,False,False,1537.0,3410992.0
4230,maids_housekeepers,7670,other,other_fb,False,False,True,558.0,919932.0
4230,maids_housekeepers,7670,other,other_nat,False,False,False,4169.0,6573578.0
4230,maids_housekeepers,7670,other,union_fb,False,True,True,528.0,753060.0
4230,maids_housekeepers,7670,other,union_fb,True,True,True,580.0,933880.0
4230,maids_housekeepers,7670,other,union_nat,False,False,False,692.0,1000900.0
4230,maids_housekeepers,7680,other,other_nat,False,False,False,228.0,328625.0
4230,maids_housekeepers,7680,other,union_fb,False,True,True,52.0,16224.0
4230,maids_housekeepers,7680,other,union_nat,False,False,False,730.0,1432160.0
4230,maids_housekeepers,7690,services_to_buildings,other_fb,False,False,False,41048.0,59691377.0
4230,maids_housekeepers,7690,services_to_buildings,other_fb,False,False,True,74741.0,113607965.0
4230,maids_housekeepers,7690,services_to_buildings,other_fb,True,False,True,58007.0,79147889.0
4230,maids_housekeepers,7690,services_to_buildings,other_nat,False,False,False,142379.0,193780610.0
4230,maids_housekeepers,7690,services_to_buildings,union_fb,False,False,False,358.0,70150.0
4230,maids_housekeepers,7690,services_to_buildings,union_fb,False,False,True,377.0,695084.0
4230,maids_housekeepers,7690,services_to_buildings,union_fb,False,True,False,12285.0,16524905.0
4230,maids_housekeepers,7690,services_to_buildings,union_fb,False,True,True,34844.0,52959916.0
4230,maids_housekeepers,7690,services_to_buildings,union_fb,True,False,True,2473.0,3677804.0
4230,maids_housekeepers,7690,services_to_buildings,union_fb,True,True,True,70911.0,96649015.0
4230,maids_housekeepers,7690,services_to_buildings,union_nat,False,False,False,28048.0,41534457.0
4230,maids_housekeepers,7690,services_to_buildings,union_nat,False,True,False,349.0,422100.0
4230,maids_housekeepers,7770,landscaping_services,other_fb,False,False,True,268.0,557440.0
4230,maids_housekeepers,7770,landscaping_services,other_fb,True,False,True,37.0,2960.0
4230,maids_housekeepers,7770,landscaping_services,other_nat,False,False,False,406.0,411518.0
4230,maids_housekeepers,7770,landscaping_services,union_fb,True,True,True,33.0,56628.0
4230,maids_housekeepers,7780,other,other_fb,False,False,True,99.0,205920.0
4230,maids_housekeepers,7780,other,other_fb,True,False,True,9.0,11700.0
4230,maids_housekeepers,7780,other,other_nat,False,False,False,1396.0,1796448.0
4230,maids_housekeepers,7780,other,union_nat,False,False,False,153.0,318240.0
4230,maids_housekeepers,7790,other,other_nat,False,False,False,241.0,475696.0
4230,maids_housekeepers,7860,other,other_fb,False,False,False,56.0,87360.0
4230,maids_housekeepers,7860,other,other_fb,False,False,True,402.0,488470.0
4230,maids_housekeepers,7860,other,other_fb,True,False,True,533.0,1083264.0
4230,maids_housekeepers,7860,other,other_nat,False,False,False,3518.0,4432177.0
4230,maids_housekeepers,7860,other,union_fb,False,True,False,129.0,61920.0
4230,maids_housekeepers,7860,other,union_fb,False,True,True,560.0,1164800.0
4230,maids_housekeepers,7860,other,union_fb,True,True,True,1270.0,1799096.0
4230,maids_housekeepers,7860,other,union_nat,False,False,False,468.0,969200.0
4230,maids_housekeepers,7870,other,other_fb,False,False,False,391.0,753620.0
4230,maids_housekeepers,7870,other,other_fb,False,False,True,1770.0,3243896.0
4230,maids_housekeepers,7870,other,other_fb,True,False,True,641.0,1333280.0
4230,maids_housekeepers,7870,other,other_nat,False,False,False,7336.0,13283017.0
4230,maids_housekeepers,7870,other,union_fb,False,True,False,51.0,81600.0
4230,maids_housekeepers,7870,other,union_fb,False,True,True,725.0,1350880.0
4230,maids_housekeepers,7870,other,union_fb,True,True,True,826.0,1820000.0
4230,maids_housekeepers,7870,other,union_nat,False,False,False,51.0,106080.0
4230,maids_housekeepers,7870,other,union_nat,False,True,False,203.0,422240.0
4230,maids_housekeepers,7890,other,other_fb,False,False,False,228.0,51300.0
4230,maids_housekeepers,7970,other,other_fb,False,False,True,891.0,809426.0
4230,maids_housekeepers,7970,other,other_fb,True,False,True,409.0,850720.0
4230,maids_housekeepers,7970,other,other_nat,False,False,False,2177.0,3311720.0
4230,maids_housekeepers,7970,other,union_fb,False,True,True,56.0,180544.0
4230,maids_housekeepers,7970,other,union_fb,True,True,True,106.0,220480.0
4230,maids_housekeepers,7970,other,union_nat,False,False,False,214.0,445120.0
4230,maids_housekeepers,7980,other,other_fb,False,False,False,362.0,43440.0
4230,maids_housekeepers,7980,other,other_nat,False,False,False,505.0,582752.0
4230,maids_housekeepers,7980,other,union_fb,False,True,False,97.0,38800.0
4230,maids_housekeepers,7980,other,union_nat,False,False,False,137.0,21372.0
4230,maids_housekeepers,8080,other,other_nat,False,False,False,79.0,15800.0
4230,maids_housekeepers,8090,other,other_fb,False,False,False,569.0,1183520.0
4230,maids_housekeepers,8090,other,other_fb,False,False,True,251.0,522080.0
4230,maids_housekeepers,8090,other,other_nat,False,False,False,2908.0,4833676.0
4230,maids_housekeepers,8090,other,union_fb,False,True,True,52.0,108160.0
4230,maids_housekeepers,8090,other,union_fb,True,True,True,737.0,1233856.0
4230,maids_housekeepers,8090,other,union_nat,False,False,False,280.0,576160.0
4230,maids_housekeepers,8170,home_health_care,other_fb,False,False,False,265.0,372944.0
4230,maids_housekeepers,8170,home_health_care,other_fb,False,False,True,654.0,1083836.0
4230,maids_housekeepers,8170,home_health_care,other_fb,True,False,True,350.0,364000.0
4230,maids_housekeepers,8170,home_health_care,other_nat,False,False,False,2515.0,3265964.0
4230,maids_housekeepers,8170,home_health_care,union_fb,True,True,True,279.0,33480.0
4230,maids_housekeepers,8170,home_health_care,union_nat,False,False,False,379.0,669864.0
4230,maids_housekeepers,8180,other,other_fb,False,False,False,212.0,440960.0
4230,maids_housekeepers,8180,other,other_fb,False,False,True,599.0,442080.0
4230,maids_housekeepers,8180,other,other_fb,True,False,True,227.0,203450.0
4230,maids_housekeepers,8180,other,other_nat,False,False,False,1921.0,2216027.0
4230,maids_housekeepers,8180,other,union_fb,False,True,True,393.0,536200.0
4230,maids_housekeepers,8180,other,union_fb,True,True,True,79.0,143780.0
4230,maids_housekeepers,8180,other,union_nat,False,False,False,58.0,120640.0
4230,maids_housekeepers,8191,other,other_fb,False,False,False,7563.0,14339108.0
4230,maids_housekeepers,8191,other,other_fb,False,False,True,22526.0,44473924.0
4230,maids_housekeepers,8191,other,other_fb,True,False,True,1644.0,3194720.0
4230,maids_housekeepers,8191,other,other_nat,False,False,False,78372.0,144733416.0
4230,maids_housekeepers,8191,other,union_fb,False,False,False,274.0,474880.0
4230,maids_housekeepers,8191,other,union_fb,False,False,True,154.0,304304.0
4230,maids_housekeepers,8191,other,union_fb,False,True,False,521.0,1000480.0
4230,maids_housekeepers,8191,other,union_fb,False,True,True,4875.0,10550948.0
4230,maids_housekeepers,8191,other,union_fb,True,False,True,108.0,224640.0
4230,maids_housekeepers,8191,other,union_fb,True,True,True,5149.0,10741848.0
4230,maids_housekeepers,8191,other,union_nat,False,False,False,7442.0,13890908.0
4230,maids_housekeepers,8191,other,union_nat,False,True,False,240.0,499200.0
4230,maids_housekeepers,8192,other,other_fb,False,False,True,374.0,777920.0
4230,maids_housekeepers,8192,other,other_nat,False,False,False,1040.0,1899724.0
4230,maids_housekeepers,8192,other,union_nat,False,False,False,210.0,436800.0
4230,maids_housekeepers,8270,nursing_care_facilities,other_fb,False,False,False,1887.0,3716720.0
4230,maids_housekeepers,8270,nursing_care_facilities,other_fb,False,False,True,5698.0,9963529.0
4230,maids_housekeepers,8270,nursing_care_facilities,other_fb,True,False,True,641.0,1247400.0
4230,maids_housekeepers,8270,nursing_care_facilities,other_nat,False,False,False,38097.0,66136059.0
4230,maids_housekeepers,8270,nursing_care_facilities,union_fb,False,False,False,55.0,114400.0
4230,maids_housekeepers,8270,nursing_care_facilities,union_fb,False,True,True,1318.0,1921972.0
4230,maids_housekeepers,8270,nursing_care_facilities,union_fb,True,True,True,1487.0,2456550.0
4230,maids_housekeepers,8270,nursing_care_facilities,union_nat,False,False,False,1263.0,2481336.0
4230,maids_housekeepers,8290,residential_care,other_fb,False,False,False,1436.0,2267012.0
4230,maids_housekeepers,8290,residential_care,other_fb,False,False,True,3091.0,5100084.0
4230,maids_housekeepers,8290,residential_care,other_fb,True,False,True,630.0,1189480.0
4230,maids_housekeepers,8290,residential_care,other_nat,False,False,False,23189.0,39164673.0
4230,maids_housekeepers,8290,residential_care,union_fb,False,True,False,266.0,620880.0
4230,maids_housekeepers,8290,residential_care,union_fb,False,True,True,640.0,1208792.0
4230,maids_housekeepers,8290,residential_care,union_fb,True,True,True,1894.0,3670972.0
4230,maids_housekeepers,8290,residential_care,union_nat,False,False,False,1517.0,3100412.0
4230,maids_housekeepers,8370,individual_family_services,other_fb,False,False,False,81.0,168480.0
4230,maids_housekeepers,8370,individual_family_services,other_fb,False,False,True,403.0,673780.0
4230,maids_housekeepers,8370,individual_family_services,other_fb,True,False,True,246.0,511680.0
4230,maids_housekeepers,8370,individual_family_services,other_nat,False,False,False,2613.0,3332618.0
4230,maids_housekeepers,8370,individual_family_services,union_fb,False,True,True,102.0,132600.0
4230,maids_housekeepers,8370,individual_family_services,union_fb,True,True,True,538.0,1092936.0
4230,maids_housekeepers,8370,individual_family_services,union_nat,False,False,False,412.0,41684.0
4230,maids_housekeepers,8380,other,other_fb,True,False,True,73.0,151840.0
4230,maids_housekeepers,8380,other,other_nat,False,False,False,193.0,212020.0
4230,maids_housekeepers,8390,other,other_fb,False,False,True,42.0,3780.0
4230,maids_housekeepers,8390,other,other_nat,False,False,False,58.0,72500.0
4230,maids_housekeepers,8470,child_care_services,other_fb,False,False,False,262.0,125760.0
4230,maids_housekeepers,8470,child_care_services,other_fb,False,False,True,268.0,557440.0
4230,maids_housekeepers,8470,child_care_services,other_nat,False,False,False,502.0,1007360.0
4230,maids_housekeepers,8470,child_care_services,union_fb,False,True,True,41.0,117260.0
4230,maids_housekeepers,8562,other,other_nat,False,False,False,32.0,61568.0
4230,maids_housekeepers,8562,other,union_fb,False,True,True,68.0,141440.0
4230,maids_housekeepers,8562,other,union_fb,True,False,True,113.0,235040.0
4230,maids_housekeepers,8562,other,union_fb,True,True,True,74.0,153920.0
4230,maids_housekeepers,8562,other,union_nat,False,False,False,97.0,201760.0
4230,maids_housekeepers,8563,other,other_fb,False,False,True,515.0,1071200.0
4230,maids_housekeepers,8563,other,union_fb,False,True,True,49.0,50960.0
4230,maids_housekeepers,8570,other,other_fb,False,False,False,127.0,264160.0
4230,maids_housekeepers,8570,other,other_fb,False,False,True,652.0,965276.0
4230,maids_housekeepers,8570,other,other_nat,False,False,False,541.0,834510.0
4230,maids_housekeepers,8570,other,union_fb,False,True,True,100.0,208000.0
4230,maids_housekeepers,8570,other,union_fb,True,True,True,166.0,304720.0
4230,maids_housekeepers,8580,other,other_nat,False,False,False,77.0,16016.0
4230,maids_housekeepers,8590,other,other_fb,False,False,False,893.0,1710189.0
4230,maids_housekeepers,8590,other,other_fb,False,False,True,4779.0,8603622.0
4230,maids_housekeepers,8590,other,other_fb,True,False,True,1534.0,2449984.0
4230,maids_housekeepers,8590,other,other_nat,False,False,False,9248.0,15319434.0
4230,maids_housekeepers,8590,other,union_fb,False,False,False,44.0,91520.0
4230,maids_housekeepers,8590,other,union_fb,False,False,True,167.0,208416.0
4230,maids_housekeepers,8590,other,union_fb,False,True,False,947.0,1900800.0
4230,maids_housekeepers,8590,other,union_fb,False,True,True,970.0,1977584.0
4230,maids_housekeepers,8590,other,union_fb,True,True,True,2384.0,5488900.0
4230,maids_housekeepers,8590,other,union_nat,False,False,False,821.0,1435528.0
4230,maids_housekeepers,8660,other,other_fb,False,False,False,18000.0,29725259.0
4230,maids_housekeepers,8660,other,other_fb,False,False,True,53002.0,91262403.0
4230,maids_housekeepers,8660,other,other_fb,True,False,True,21955.0,38176534.0
4230,maids_housekeepers,8660,other,other_nat,False,False,False,100770.0,155709811.0
4230,maids_housekeepers,8660,other,union_fb,False,False,False,214.0,445120.0
4230,maids_housekeepers,8660,other,union_fb,False,False,True,1113.0,2187152.0
4230,maids_housekeepers,8660,other,union_fb,False,True,False,5278.0,9873174.0
4230,maids_housekeepers,8660,other,union_fb,False,True,True,11199.0,21323458.0
4230,maids_housekeepers,8660,other,union_fb,True,False,True,400.0,622032.0
4230,maids_housekeepers,8660,other,union_fb,True,True,True,26262.0,49485244.0
4230,maids_housekeepers,8660,other,union_nat,False,False,False,17349.0,29824711.0
4230,maids_housekeepers,8660,other,union_nat,False,True,False,132.0,360880.0
4230,maids_housekeepers,8670,other,other_fb,False,False,False,66.0,120120.0
4230,maids_housekeepers,8670,other,other_fb,False,False,True,466.0,630448.0
4230,maids_housekeepers,8670,other,other_fb,True,False,True,115.0,178040.0
4230,maids_housekeepers,8670,other,other_nat,False,False,False,4251.0,4063776.0
4230,maids_housekeepers,8670,other,union_fb,False,True,False,119.0,247520.0
4230,maids_housekeepers,8670,other,union_fb,True,True,True,210.0,382200.0
4230,maids_housekeepers,8670,other,union_nat,False,False,False,333.0,595994.0
4230,maids_housekeepers,8670,other,union_nat,False,True,False,67.0,139360.0
4230,maids_housekeepers,8680,other,other_fb,False,False,False,154.0,268320.0
4230,maids_housekeepers,8680,other,other_fb,False,False,True,1552.0,1999600.0
4230,maids_housekeepers,8680,other,other_fb,True,False,True,955.0,1670952.0
4230,maids_housekeepers,8680,other,other_nat,False,False,False,2722.0,4243098.0
4230,maids_housekeepers,8680,other,union_fb,False,True,False,185.0,336700.0
4230,maids_housekeepers,8680,other,union_fb,False,True,True,923.0,1820416.0
4230,maids_housekeepers,8680,other,union_fb,True,True,True,336.0,534092.0
4230,maids_housekeepers,8680,other,union_nat,False,False,False,562.0,1168960.0
4230,maids_housekeepers,8690,other,other_nat,False,False,False,175.0,179504.0
4230,maids_housekeepers,8770,other,other_nat,False,False,False,46.0,18400.0
4230,maids_housekeepers,8980,other,other_fb,False,False,False,45.0,23400.0
4230,maids_housekeepers,8980,other,other_fb,False,False,True,167.0,182040.0
4230,maids_housekeepers,8980,other,other_fb,True,False,True,78.0,81120.0
4230,maids_housekeepers,8980,other,other_nat,False,False,False,1016.0,774424.0
4230,maids_housekeepers,8980,other,union_fb,False,True,True,434.0,902720.0
4230,maids_housekeepers,8980,other,union_nat,False,False,False,74.0,38480.0
4230,maids_housekeepers,8990,other,other_fb,True,False,True,63.0,65520.0
4230,maids_housekeepers,9070,other,other_fb,False,False,True,203.0,333840.0
4230,maids_housekeepers,9070,other,other_nat,False,False,False,406.0,731205.0
4230,maids_housekeepers,9070,other,union_nat,False,False,False,520.0,865280.0
4230,maids_housekeepers,9080,other,other_nat,False,False,False,343.0,430224.0
4230,maids_housekeepers,9090,other,other_fb,False,False,True,136.0,65280.0
4230,maids_housekeepers,9090,other,other_nat,False,False,False,623.0,638191.0
4230,maids_housekeepers,9090,other,union_fb,False,True,False,99.0,3960.0
4230,maids_housekeepers,9160,other,other_fb,False,False,False,919.0,1090945.0
4230,maids_housekeepers,9160,other,other_fb,False,False,True,633.0,534560.0
4230,maids_housekeepers,9160,other,other_nat,False,False,False,4450.0,4695198.0
4230,maids_housekeepers,9160,other,union_fb,False,True,False,81.0,63180.0
4230,maids_housekeepers,9160,other,union_fb,False,True,True,294.0,513240.0
4230,maids_housekeepers,9160,other,union_fb,True,True,True,133.0,263380.0
4230,maids_housekeepers,9160,other,union_nat,False,False,False,482.0,598016.0
4230,maids_housekeepers,9170,other,other_fb,False,False,False,317.0,628160.0
4230,maids_housekeepers,9170,other,other_fb,False,False,True,183.0,356720.0
4230,maids_housekeepers,9170,other,other_fb,True,False,True,90.0,187200.0
4230,maids_housekeepers,9170,other,other_nat,False,False,False,1216.0,1234744.0
4230,maids_housekeepers,9170,other,union_fb,False,True,True,78.0,16224.0
4230,maids_housekeepers,9170,other,union_fb,True,True,True,143.0,297440.0
4230,maids_housekeepers,9170,other,union_nat,False,False,False,468.0,541008.0
4230,maids_housekeepers,9290,private_households,other_fb,False,False,False,18621.0,30271602.0
4230,maids_housekeepers,9290,private_households,other_fb,False,False,True,37826.0,55147609.0
4230,maids_housekeepers,9290,private_households,other_fb,True,False,True,25316.0,34333573.0
4230,maids_housekeepers,9290,private_households,other_nat,False,False,False,61340.0,70594099.0
4230,maids_housekeepers,9290,private_households,union_fb,False,False,True,369.0,434224.0
4230,maids_housekeepers,9290,private_households,union_fb,False,True,False,4573.0,7089220.0
4230,maids_housekeepers,9290,private_households,union_fb,False,True,True,14883.0,21498714.0
4230,maids_housekeepers,9290,private_households,union_fb,True,False,True,871.0,912236.0
4230,maids_housekeepers,9290,private_households,union_fb,True,True,True,32643.0,46181267.0
4230,maids_housekeepers,9290,private_households,union_nat,False,False,False,12340.0,16890724.0
4230,maids_housekeepers,9290,private_households,union_nat,False,True,False,815.0,995956.0
4230,maids_housekeepers,9370,other,other_fb,False,False,False,69.0,143520.0
4230,maids_housekeepers,9370,other,other_fb,False,False,True,630.0,1310400.0
4230,maids_housekeepers,9370,other,other_fb,True,False,True,296.0,605904.0
4230,maids_housekeepers,9370,other,other_nat,False,False,False,1455.0,2772164.0
4230,maids_housekeepers,9370,other,union_fb,True,True,True,77.0,52928.0
4230,maids_housekeepers,9370,other,union_nat,False,False,False,79.0,31600.0
4230,maids_housekeepers,9390,other,other_nat,False,False,False,139.0,214240.0
4230,maids_housekeepers,9470,other,other_nat,False,False,False,467.0,1020760.0
4230,maids_housekeepers,9480,other,other_fb,False,False,True,1057.0,2105376.0
4230,maids_housekeepers,9480,other,other_nat,False,False,False,796.0,1658020.0
4230,maids_housekeepers,9480,other,union_nat,False,False,False,179.0,372320.0
4230,maids_housekeepers,9490,other,other_nat,False,False,False,240.0,367432.0
4230,maids_housekeepers,9570,other,other_nat,False,False,False,146.0,262100.0
4230,maids_housekeepers,9590,other,other_fb,False,False,True,94.0,87820.0
4230,maids_housekeepers,9590,other,other_fb,True,False,True,199.0,55720.0
4230,maids_housekeepers,9590,other,other_nat,False,False,False,142.0,295360.0
4230,maids_housekeepers,9590,other,union_fb,True,True,True,88.0,173888.0
4230,maids_housekeepers,9590,other,union_nat,False,False,False,506.0,953588.0
4251,landscaping_groundskeeping,170,other,other_fb,False,False,False,90.0,176148.0
4251,landscaping_groundskeeping,170,other,other_fb,False,False,True,1180.0,673040.0
4251,landscaping_groundskeeping,170,other,other_fb,True,False,True,255.0,285600.0
4251,landscaping_groundskeeping,170,other,other_nat,False,False,False,3528.0,4485994.0
4251,landscaping_groundskeeping,170,other,union_fb,False,True,False,154.0,360360.0
4251,landscaping_groundskeeping,170,other,union_fb,False,True,True,1162.0,1837680.0
4251,landscaping_groundskeeping,170,other,union_fb,True,True,True,836.0,1655576.0
4251,landscaping_groundskeeping,170,other,union_nat,False,False,False,195.0,270960.0
4251,landscaping_groundskeeping,180,other,other_nat,False,False,False,767.0,1033176.0
4251,landscaping_groundskeeping,180,other,union_fb,False,True,True,54.0,45900.0
4251,landscaping_groundskeeping,180,other,union_fb,True,True,True,185.0,384800.0
4251,landscaping_groundskeeping,180,other,union_nat,False,False,False,178.0,229048.0
4251,landscaping_groundskeeping,190,other,other_nat,False,False,False,321.0,431040.0
