arm,coefficient,coef,coef_se,attribution,attribution_share,shock,scaling,dL,population,value_one_weekly_hour_bn,d_hours_week_on_removal,earnings_bn,earnings_lo95_bn,earnings_hi95_bn,tax_bn_account_current,tax_lo95_bn_account_current,tax_hi95_bn_account_current,tax_bn_account_net_future_ss,tax_lo95_bn_account_net_future_ss,tax_hi95_bn_account_net_future_ss,price_beta,price_rise_on_removal,pct_hours_on_removal,tax_per_group_member,tax_per_other_resident
CT,t7_iv_additional,2.068,0.754,ev_fathers_comparison,0.9,national,acs_unscaled,-0.2990390022991445,native_plus_foreign_nonunion,57.27538218095924,-0.5565713910791678,31.877839135047463,9.097207709835402,54.65847056025952,13.579959471530218,3.875410484389881,23.284508458670558,11.667289123427372,3.3295780217997573,20.005000225054985,,,,332.0561637150882,45.38537863196062
CT,t7_iv_additional,2.068,0.754,ev_fathers_comparison,0.9,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_nonunion,46.5074999096259,-0.7089673163160176,32.972297399494906,9.40954111861021,56.5350536803796,14.046198692184829,4.008464516527949,24.083932867841707,12.067860848215135,3.4438920494113368,20.69182964701893,,,,343.45661062427456,46.94358973022212
CT,t7_iv_additional,2.068,0.754,ev_fathers_comparison,0.9,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_plus_foreign_nonunion,57.27538218095924,-0.7089673163160176,40.60637399580893,11.588132339152127,69.62461565246572,17.298315322214602,4.936544376478806,29.660086267950398,14.861932882466068,4.241256436129678,25.482609328802454,,,,422.9771257175382,57.81243988538134
CT,t7_iv_additional,2.068,0.754,ev_fathers_comparison,0.9,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_nonunion,46.5074999096259,-0.7890071018890589,36.6947477197996,10.471843478876659,62.91765196072253,15.631962528634629,4.461005322001457,26.802919735267796,13.430277665446654,3.832694713268857,23.027860617624444,,,,382.23159056390955,52.2433472360547
CT,t7_iv_additional,2.068,0.754,ev_fathers_comparison,0.9,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_plus_foreign_nonunion,57.27538218095924,-0.7890071018890589,45.1906833041869,12.89638958355848,77.48497702481531,19.25123108758362,5.493861962595913,33.008600212571324,16.539790089332403,4.720078587582404,28.359501591082402,,,,470.72967744397414,64.33925033966986
CT,t7_iv_additional,2.068,0.754,ev_childless_women_comparison,0.72,metro_weighted,acs_unscaled,-0.2657522166757864,native_nonunion,46.5074999096259,-0.39569442054157894,18.402758227576957,5.251727173881439,31.553789281272472,7.8395750049477835,2.237235776073493,13.441914233822073,6.735409511293166,1.9221321456406066,11.548686876945725,,,,191.6927076812787,26.200525904302804
CT,t7_iv_additional,2.068,0.754,ev_childless_women_comparison,0.72,metro_weighted,acs_unscaled,-0.2657522166757864,native_plus_foreign_nonunion,57.27538218095924,-0.39569442054157894,22.663549163392144,6.4676596587367055,38.85943866804758,9.654671943605052,2.7552230146218366,16.554120872588268,8.294858993801524,2.367163435097634,14.222554552505414,,,,236.07532365926428,32.26673412733737
CT,t7_iv_additional,2.068,0.754,ev_childless_women_comparison,0.72,national,acs_unscaled,-0.2990390022991445,native_nonunion,46.5074999096259,-0.4452571128633342,20.707795136251804,5.909532097490505,35.5060581750131,8.821520728043268,2.5174606735309553,15.12558078255558,7.57905301986816,2.162888747681525,12.995217292054795,,,,215.7031718119779,29.48227196047871
CT,t7_iv_additional,2.068,0.754,ev_childless_women_comparison,0.72,national,acs_unscaled,-0.2990390022991445,native_plus_foreign_nonunion,57.27538218095924,-0.4452571128633342,25.50227130803797,7.277766167868322,43.726776448207616,10.863967577224175,3.100328387511905,18.627606766936445,9.333831298741897,2.663662417439806,16.004000180043988,,,,265.64493097207054,36.308302905568496
CT,t7_iv_additional,2.068,0.754,ev_childless_women_comparison,0.72,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_nonunion,46.5074999096259,-0.5671738530528141,26.377837919595926,7.527632894888167,45.22804294430368,11.236958953747864,3.206771613222359,19.267146294273367,9.654288678572108,2.755113639529069,16.55346371761515,,,,274.7652884994196,37.5548717841777
CT,t7_iv_additional,2.068,0.754,ev_childless_women_comparison,0.72,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_plus_foreign_nonunion,57.27538218095924,-0.5671738530528141,32.48509919664714,9.270505871321701,55.69969252197258,13.838652257771681,3.9492355011830447,23.72806901436032,11.889546305972853,3.3930051489037423,20.386087463041964,,,,338.3817005740305,46.249951908305064
CT,t7_iv_additional,2.068,0.754,ev_childless_women_comparison,0.72,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_nonunion,46.5074999096259,-0.6312056815112471,29.35579817583968,8.377474783101327,50.33412156857803,12.505570022907703,3.5688042576011654,21.44233578821424,10.744222132357322,3.0661557706150857,18.422288494099558,,,,305.78527245112764,41.794677788843764
CT,t7_iv_additional,2.068,0.754,ev_childless_women_comparison,0.72,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_plus_foreign_nonunion,57.27538218095924,-0.6312056815112471,36.15254664334952,10.317111666846785,61.98798161985225,15.400984870066894,4.39508957007673,26.406880170057057,13.231832071465924,3.776062870065923,22.687601272865923,,,,376.5837419551793,51.47140027173589
CT,t7_iv_basic,2.375,0.735,all_channels,1.0,metro_weighted,acs_unscaled,-0.2657522166757864,native_nonunion,46.5074999096259,-0.6311615146049927,29.353744083451044,11.548689882769121,47.15879828413298,12.504694979550145,4.919741890059646,20.08964806904065,10.743470334543082,4.226820497093498,17.260120171992668,,,,305.7638759557254,41.79175331957819
CT,t7_iv_basic,2.375,0.735,all_channels,1.0,metro_weighted,acs_unscaled,-0.2657522166757864,native_plus_foreign_nonunion,57.27538218095924,-0.6311615146049927,36.150016966914045,14.222558254267154,58.07747567956095,15.399907227905382,6.058809816317807,24.741004639492964,13.23090620989054,5.205456321061778,21.256356098719305,,,,376.5573915288205,51.46779870004986
CT,t7_iv_basic,2.375,0.735,all_channels,1.0,national,acs_unscaled,-0.2990390022991445,native_nonunion,46.5074999096259,-0.7102176304604682,33.03044638445494,12.995220674372506,53.06567209453738,14.070970159777804,5.535964007282687,22.605976312272926,12.089143376710508,4.7562507668203375,19.422035986600683,,,,344.06232071610214,47.026378080094105
CT,t7_iv_basic,2.375,0.735,all_channels,1.0,national,acs_unscaled,-0.2990390022991445,native_plus_foreign_nonunion,57.27538218095924,-0.7102176304604682,40.67798621627859,16.004004345469777,65.35196808708741,17.32882212813468,6.817705851170125,27.839938405099236,14.888142955157964,5.857465590441938,23.918820319873994,,,,423.7230758775705,57.91439622335399
CT,t7_iv_basic,2.375,0.735,all_channels,1.0,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_nonunion,46.5074999096259,-0.9046837396575015,42.07457894036127,16.55346802605203,67.5956898546705,17.9237706285939,7.051777379098165,28.79576387808963,15.399295892172224,6.058569297535043,24.7400224868094,,,,438.2707125685858,59.902764672940854
CT,t7_iv_basic,2.375,0.735,all_channels,1.0,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_plus_foreign_nonunion,57.27538218095924,-0.9046837396575015,51.81610694178283,20.386092769011317,83.24612111455433,22.073661557199483,8.68447551959882,35.462847594800145,18.964695140692513,7.461309953458142,30.468080327926884,,,,539.7435383511461,73.77205283031412
CT,t7_iv_basic,2.375,0.735,all_channels,1.0,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_nonunion,46.5074999096259,-1.0068191849272055,46.82464315201163,18.42229328894302,75.22699301508024,19.947297982756954,7.847896941089727,32.04669902442418,17.137819393636256,6.742559343753145,27.533079443519366,,,,487.7498536370542,66.66556505782825
CT,t7_iv_basic,2.375,0.735,all_channels,1.0,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_plus_foreign_nonunion,57.27538218095924,-1.0068191849272055,57.66595360382757,22.687607177859576,92.64430002979556,24.565696235230543,9.66492065776818,39.46647181269291,21.10573901900089,8.303664227096604,33.907813810905175,,,,600.678585820674,82.10064450715447
CT,t7_iv_basic,2.375,0.735,ev_fathers_comparison,0.9,metro_weighted,acs_unscaled,-0.2657522166757864,native_nonunion,46.5074999096259,-0.5680453631444935,26.418369675105943,10.393820894492208,42.44291845571967,11.254225481595132,4.42776770105368,18.080683262136578,9.669123301088774,3.804138447384148,15.5341081547934,,,,275.1874883601529,37.61257798762038
CT,t7_iv_basic,2.375,0.735,ev_fathers_comparison,0.9,metro_weighted,acs_unscaled,-0.2657522166757864,native_plus_foreign_nonunion,57.27538218095924,-0.5680453631444935,32.535015270222644,12.800302428840439,52.26972811160484,13.859916505114846,5.452928834686027,22.26690417554366,11.907815588901487,4.6849106889556005,19.13072048884737,,,,338.9016523759385,46.321018830044885
CT,t7_iv_basic,2.375,0.735,ev_fathers_comparison,0.9,national,acs_unscaled,-0.2990390022991445,native_nonunion,46.5074999096259,-0.6391958674144214,29.72740174600945,11.695698606935258,47.759104885083644,12.663873143800025,4.98236760655442,20.34537868104563,10.880229039039458,4.280625690138304,17.479832387940615,,,,309.65608864449194,42.3237402720847
CT,t7_iv_basic,2.375,0.735,ev_fathers_comparison,0.9,national,acs_unscaled,-0.2990390022991445,native_plus_foreign_nonunion,57.27538218095924,-0.6391958674144214,36.61018759465073,14.403603910922802,58.816771278378674,15.595939915321212,6.135935266053114,25.055944564589314,13.399328659642167,5.271719031397746,21.526938287886594,,,,381.3507682898135,52.1229566010186
CT,t7_iv_basic,2.375,0.735,ev_fathers_comparison,0.9,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_nonunion,46.5074999096259,-0.8142153656917513,37.867121046325146,14.89812122344683,60.836120869203455,16.131393565734513,6.34659964118835,25.91618749028067,13.859366302955003,5.4527123677815394,22.266020238128466,,,,394.4436413117273,53.91248820564678
CT,t7_iv_basic,2.375,0.735,ev_fathers_comparison,0.9,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_plus_foreign_nonunion,57.27538218095924,-0.8142153656917513,46.634496247604545,18.34748349211019,74.9215090030989,19.866295401479537,7.816027967638941,31.916562835320132,17.068225626623263,6.715178958112329,27.421272295134198,,,,485.76918451603154,66.39484754728272
CT,t7_iv_basic,2.375,0.735,ev_fathers_comparison,0.9,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_nonunion,46.5074999096259,-0.906137266434485,42.14217883681047,16.58006396004872,67.70429371357221,17.95256818448126,7.063107246980754,28.842029121981763,15.424037454272632,6.0683034093778305,24.779771499167428,,,,438.9748682733488,59.99900855204543
CT,t7_iv_basic,2.375,0.735,ev_fathers_comparison,0.9,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_plus_foreign_nonunion,57.27538218095924,-0.906137266434485,51.899358243444816,20.418846460073617,83.37987002681601,22.10912661170749,8.69842859199136,35.51982463142362,18.995165117100804,7.473297804386943,30.51703242981466,,,,540.6107272386066,73.89058005643903
CT,t7_iv_basic,2.375,0.735,ev_childless_women_comparison,0.72,metro_weighted,acs_unscaled,-0.2657522166757864,native_nonunion,46.5074999096259,-0.45443629051559475,21.13469574008475,8.315056715593766,33.95433476457574,9.003380385276104,3.5422141608429443,14.464546609709265,7.735298640871019,3.043310757907318,12.42728652383472,,,,220.14999068812227,30.0900623900963
CT,t7_iv_basic,2.375,0.735,ev_childless_women_comparison,0.72,metro_weighted,acs_unscaled,-0.2657522166757864,native_plus_foreign_nonunion,57.27538218095924,-0.45443629051559475,26.028012216178112,10.240241943072348,41.815782489283876,11.087933204091875,4.36234306774882,17.81352334043493,9.52625247112119,3.7479285511644793,15.304576391077898,,,,271.1213219007508,37.0568150640359
CT,t7_iv_basic,2.375,0.735,ev_childless_women_comparison,0.72,national,acs_unscaled,-0.2990390022991445,native_nonunion,46.5074999096259,-0.511356693931537,23.781921396807558,9.356558885548205,38.20728390806691,10.13109851504002,3.9858940852435354,16.276302944836505,8.704183231231566,3.424500552110643,13.98386591035249,,,,247.72487091559356,33.85899221766776
CT,t7_iv_basic,2.375,0.735,ev_childless_women_comparison,0.72,national,acs_unscaled,-0.2990390022991445,native_plus_foreign_nonunion,57.27538218095924,-0.511356693931537,29.288150075720583,11.52288312873824,47.05341702270293,12.476751932256969,4.90874821284249,20.044755651671448,10.719462927713733,4.217375225118196,17.221550630309274,,,,305.08061463185084,41.698365280814876
CT,t7_iv_basic,2.375,0.735,ev_childless_women_comparison,0.72,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_nonunion,46.5074999096259,-0.651372292553401,30.29369683706011,11.91849697875746,48.66889669536277,12.905114852587607,5.077279712950678,20.73294999222454,11.087493042364,4.3621698942252305,17.812816190502772,,,,315.55491304938175,43.12999056451741
CT,t7_iv_basic,2.375,0.735,ev_childless_women_comparison,0.72,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_plus_foreign_nonunion,57.27538218095924,-0.651372292553401,37.30759699808363,14.677986793688147,59.93720720247913,15.893036321183628,6.25282237411115,25.533250268256108,13.654580501298609,5.372143166489861,21.937017836107362,,,,388.6153476128252,53.11587803782617
CT,t7_iv_basic,2.375,0.735,ev_childless_women_comparison,0.72,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_nonunion,46.5074999096259,-0.7249098131475878,33.71374306944837,13.264051168038973,54.16343497085777,14.362054547585005,5.650485797584603,23.07362329758541,12.339229963418102,4.854642727502264,19.823817199333945,,,,351.17989461867893,47.99920684163633
CT,t7_iv_basic,2.375,0.735,ev_childless_women_comparison,0.72,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_plus_foreign_nonunion,57.27538218095924,-0.7249098131475878,41.51948659475585,16.33507716805889,66.7038960214528,17.68730128936599,6.958742873593088,28.415859705138896,15.196132093680639,5.978638243509554,24.413625943851727,,,,432.48858179088523,59.112464045151214
CT,t10_female_x_L,0.479,0.106,service_channel_lower_bound,1.0,metro_weighted,acs_unscaled,-0.2657522166757864,native_nonunion,46.5074999096259,-0.12729531178770168,5.920186701462336,3.3523829663980043,8.48799043652667,2.5219995348229554,1.4281151436855497,3.6158839259603615,2.166788332735215,1.2269721657016694,3.1066044997687614,,,,61.66774592959682,8.428736774769664
CT,t10_female_x_L,0.479,0.106,service_channel_lower_bound,1.0,metro_weighted,acs_unscaled,-0.2657522166757864,native_plus_foreign_nonunion,57.27538218095924,-0.12729531178770168,7.29088763248498,4.128560253518216,10.453215011451745,3.1059181314386013,1.7587666679987601,4.453069594878443,2.6684648734895027,1.511053052787667,3.8258766941913382,,,,75.94568022833897,10.3802423483469
CT,t10_female_x_L,0.479,0.106,service_channel_lower_bound,1.0,national,acs_unscaled,-0.2990390022991445,native_nonunion,46.5074999096259,-0.1432396821012902,6.661719502380596,3.77228559045034,9.551153414310853,2.837892508014134,1.6069936615318448,4.068791354496423,2.4381893378712984,1.3806565261048243,3.495722149637772,,,,69.39193752547912,9.484477936995823
CT,t10_female_x_L,0.479,0.106,service_channel_lower_bound,1.0,national,acs_unscaled,-0.2990390022991445,native_plus_foreign_nonunion,57.27538218095924,-0.1432396821012902,8.204107535830504,4.6456829394961705,11.762532132164836,3.494949810263795,1.9790609322253685,5.01083868830222,3.0027033581139646,1.7003199558555984,4.30508676037233,,,,85.45825404015004,11.680419280415398
CT,t10_female_x_L,0.479,0.106,service_channel_lower_bound,1.0,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_nonunion,46.5074999096259,-0.1824604258088182,8.485778236813916,4.805182649172037,12.166373824455793,3.6149415288827282,2.047007808547288,5.182875249218167,3.105794834673893,1.7586968495969657,4.45289281975082,,,,88.39228266120111,12.081441801405758
CT,t10_female_x_L,0.479,0.106,service_channel_lower_bound,1.0,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_plus_foreign_nonunion,57.27538218095924,-0.1824604258088182,10.45049062110062,5.917726672374388,14.983254569826853,4.451909004588864,2.520951562431489,6.382866446746239,3.824879567322827,2.165887962089026,5.483871172556628,,,,108.85774941903115,14.878658233987565
CT,t10_female_x_L,0.479,0.106,service_channel_lower_bound,1.0,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_nonunion,46.5074999096259,-0.20305953245479216,9.443791187289923,5.347669982548056,13.539912392031793,4.023055045785507,2.278107412565472,5.768002679005543,3.456427574548112,1.9572472136125885,4.955607935483636,,,,98.37144416511532,13.445391857978832
CT,t10_female_x_L,0.479,0.106,service_channel_lower_bound,1.0,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_plus_foreign_nonunion,57.27538218095924,-0.20305953245479216,11.630312326835117,6.585816107579869,16.674808546090368,4.95451305123176,2.805557661829024,7.103468440634496,4.2566943116216525,2.410408695374232,6.102979927869074,,,,121.14738636130645,16.558403671127152
CT,t10_female_x_L_cityfe,0.468,0.105,service_channel_lower_bound,1.0,metro_weighted,acs_unscaled,-0.2657522166757864,native_nonunion,46.5074999096259,-0.12437203740426805,5.784232518338985,3.240653346812996,8.327811689864975,2.464083052812408,1.3805183257423363,3.547647779882479,2.1170291017120686,1.1860791249335565,3.0479790784905805,,,,60.25157639885453,8.235174969921095
CT,t10_female_x_L_cityfe,0.468,0.105,service_channel_lower_bound,1.0,metro_weighted,acs_unscaled,-0.2657522166757864,native_plus_foreign_nonunion,57.27538218095924,-0.12437203740426805,7.123455974954011,3.9909618731473113,10.255950076760708,3.0345922453304084,1.7001497579607545,4.369034732700062,2.607184886833168,1.460692045571916,3.753677728094419,,,,74.20162494125813,10.141865175420355
CT,t10_female_x_L_cityfe,0.468,0.105,service_channel_lower_bound,1.0,national,acs_unscaled,-0.2990390022991445,native_nonunion,46.5074999096259,-0.13995025307599962,6.508736382284174,3.6465612808438266,9.370911483724521,2.772721698853058,1.5534351056394702,3.992008292066646,2.382197515916008,1.3346414287888404,3.429753603043175,,,,67.7983857242677,9.26667155430907
CT,t10_female_x_L_cityfe,0.468,0.105,service_channel_lower_bound,1.0,national,acs_unscaled,-0.2990390022991445,native_plus_foreign_nonunion,57.27538218095924,-0.13995025307599962,8.015704231249845,4.490849678277158,11.540558784222531,3.414690002512434,1.9131019629460693,4.916278042078798,2.9337477486374435,1.6436509822494398,4.223844515025446,,,,83.49574716240129,11.412184182117757
CT,t10_female_x_L_cityfe,0.468,0.105,service_channel_lower_bound,1.0,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_nonunion,46.5074999096259,-0.17827031164619397,8.290906502774346,4.645033515015885,11.936779490532809,3.5319261701818716,1.9787842773967668,5.085068062966976,3.034471780015411,1.7000822664958137,4.368861293535008,,,,86.36239725562028,11.803997417657397
CT,t10_female_x_L_cityfe,0.468,0.105,service_channel_lower_bound,1.0,metro_weighted_lf_fixed,acs_unscaled,-0.3809194693294743,native_plus_foreign_nonunion,57.27538218095924,-0.17827031164619397,10.21050023105447,5.720498206372826,14.700502255736112,4.349673098429204,2.4369322359148238,6.262413960943584,3.737043084565936,2.093702343532454,5.3803838255994165,,,,106.35788460982585,14.536977147194532
CT,t10_female_x_L_cityfe,0.468,0.105,service_channel_lower_bound,1.0,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_nonunion,46.5074999096259,-0.1983963699140767,9.226919155849028,5.169440603982085,13.284397707715973,3.930667560391686,2.202181697296368,5.6591534234870045,3.3770524110407445,1.892015261057443,4.862089561024046,,,,96.11239221142793,13.136625030342575
CT,t10_female_x_L_cityfe,0.468,0.105,service_channel_lower_bound,1.0,national_lf_fixed,acs_unscaled,-0.4239238673377707,native_plus_foreign_nonunion,57.27538218095924,-0.1983963699140767,11.363227910143706,6.366321277862565,16.36013454242485,4.8407350897212185,2.712052864369453,6.9694173150729855,4.158941415112596,2.3300735876976986,5.9878092425274945,,,,118.36529606908437,16.178148054462437
EV,ev_mothers_all_price,-0.23,0.09232779097387175,in_elasticity,,metro_weighted,cps_scaled,-0.5544475226688439,ev_college_mothers_u6_native_nonunion,,,9.004639826939862,1.9198490994444692,16.089430554435253,3.835976566276381,0.8178557163633439,6.8540974161894175,3.295698176659989,0.7026647703966757,5.8887315829233025,jpe_2008_2pct,0.12470989061668791,-0.026668717392760444,93.7970150330045,12.820159680797934
EV,ev_mothers_all_price,-0.23,0.09232779097387175,in_elasticity,,metro_weighted,cps_scaled,-0.5544475226688439,ev_college_mothers_u6_native_nonunion,,,5.860014266805542,1.2493940156495609,10.470634517961523,2.4963660776591605,0.5322418506667129,4.460490304651609,2.1447652216508284,0.45727820972773925,3.8322522335739175,wp_2005_1.3pct,0.0790928246588507,-0.01735539315314194,61.04095853259397,8.343067582496746
EV,ev_mothers_all_price,-0.23,0.09232779097387175,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_mothers_u6_native_nonunion,,,9.452151336344597,2.015261529573137,16.88904114311606,4.026616469282798,0.8585014115981564,7.194731526967441,3.4594873891021227,0.7375857198237682,6.181389058380478,jpe_2008_2pct,0.13139294439049753,-0.027994096109032585,98.45852782882983,13.457294437970486
EV,ev_mothers_all_price,-0.23,0.09232779097387175,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_mothers_u6_native_nonunion,,,6.152709959269807,1.311798683952631,10.993621234586984,2.621054442648938,0.5588262393638208,4.683282645934055,2.2518918450927496,0.4801183183266629,4.0236653718588355,wp_2005_1.3pct,0.08324152200850432,-0.01822225944145861,64.0898292030266,8.759786694797858
EV,ev_mothers_x0.90,-0.20700000000000002,0.08309501187648458,in_elasticity,,metro_weighted,cps_scaled,-0.5544475226688439,ev_college_mothers_u6_native_nonunion,,,8.115089418122922,1.7301910360349482,14.499987800210898,3.457028092120365,0.737061381350888,6.176994802889842,2.9701227270329893,0.633249919188791,5.3069955348771884,jpe_2008_2pct,0.12470989061668791,-0.02403416799208602,84.53099499533542,11.553681675644023
EV,ev_mothers_x0.90,-0.20700000000000002,0.08309501187648458,in_elasticity,,metro_weighted,cps_scaled,-0.5544475226688439,ev_college_mothers_u6_native_nonunion,,,5.278618860731525,1.125436648311785,9.431801073151266,2.2486916346716295,0.47943601218082044,4.017947257162439,1.931974503027738,0.4119098132821133,3.4520391927733636,wp_2005_1.3pct,0.0790928246588507,-0.015633495323131075,54.9848413872426,7.515318545688877
EV,ev_mothers_x0.90,-0.20700000000000002,0.08309501187648458,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_mothers_u6_native_nonunion,,,8.518967451726919,1.8163005189240091,15.22163438452983,3.6290801344356676,0.7737440210616279,6.484416247809707,3.1179420873320525,0.6647659899261873,5.571118184737918,jpe_2008_2pct,0.13139294439049753,-0.025230319014929226,88.73799879754395,12.128694222717717
EV,ev_mothers_x0.90,-0.20700000000000002,0.08309501187648458,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_mothers_u6_native_nonunion,,,5.542518231690067,1.1817017493503568,9.903334714029778,2.3611127666999687,0.503404945223252,4.218820588176685,2.0285616727985647,0.43250284026223057,3.624620505334899,wp_2005_1.3pct,0.08324152200850432,-0.016415076583401467,57.73375458540779,7.891039522915393
EV,ev_mothers_x0.72,-0.1656,0.06647600950118766,in_elasticity,,metro_weighted,cps_scaled,-0.5544475226688439,ev_college_mothers_u6_native_nonunion,,,6.507826705701895,1.3875119361135435,11.628141475290247,2.7723341766290073,0.5910800847843696,4.953588268473645,2.3818645742868934,0.5078293686175569,4.255899779956231,jpe_2008_2pct,0.12470989061668791,-0.019273995916658904,67.7889100595323,9.265376422103138
EV,ev_mothers_x0.72,-0.1656,0.06647600950118766,in_elasticity,,metro_weighted,cps_scaled,-0.5544475226688439,ev_college_mothers_u6_native_nonunion,,,4.229538592281454,0.9017657578222877,7.557311426740621,1.8017834403118993,0.38415221283229456,3.2194146677915043,1.5480111247750121,0.3300462673629573,2.7659759821870673,wp_2005_1.3pct,0.0790928246588507,-0.012526472084076756,44.05707530200205,6.021713380131143
EV,ev_mothers_x0.72,-0.1656,0.06647600950118766,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_mothers_u6_native_nonunion,,,6.832544843485478,1.4567440027345755,12.208345684236383,2.9106641033248137,0.6205729451649291,5.200755261484699,2.500711412715685,0.5331683050008547,4.4682545204305155,jpe_2008_2pct,0.13139294439049753,-0.020235701927702854,71.17134318695776,9.727686792939105
EV,ev_mothers_x0.72,-0.1656,0.06647600950118766,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_mothers_u6_native_nonunion,,,4.441341280954393,0.9469234997113208,7.935759062197465,1.8920113856865712,0.4033894108770227,3.38063336049612,1.6255309088293077,0.3465740008943434,2.9044878167642723,wp_2005_1.3pct,0.08324152200850432,-0.013153760477150112,46.263322343005335,6.323262841497239
EV,ev_mothers_price_all_female_wage,-0.73,0.293040380047506,in_elasticity,,metro_weighted,cps_scaled,-0.5544475226688439,ev_college_mothers_u6_native_nonunion,,,27.76011140219843,5.918640378768004,49.601582425628855,11.82580745733653,2.5213408013551697,21.130274113317892,10.160200773204625,2.1662223786290897,18.15417916778016,jpe_2008_2pct,0.12470989061668791,-0.08221612191104921,289.16376851852016,39.52285352582155
EV,ev_mothers_price_all_female_wage,-0.73,0.293040380047506,in_elasticity,,metro_weighted,cps_scaled,-0.5544475226688439,ev_college_mothers_u6_native_nonunion,,,18.25069149853142,3.8911688097581463,32.6102141873047,7.774794578374385,1.6576379129569703,13.891951243791802,6.679753088462499,1.4241677843714815,11.93533839255352,wp_2005_1.3pct,0.0790928246588507,-0.0540524155492178,190.10870148620236,25.98402421340031
EV,ev_mothers_price_all_female_wage,-0.73,0.293040380047506,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_mothers_u6_native_nonunion,,,29.097433568481772,6.203766358923807,51.991100778039744,12.395506700173234,2.6428044689015415,22.14820893144493,10.649660686064328,2.2705784873661132,19.028742884762547,jpe_2008_2pct,0.13139294439049753,-0.08617682079530486,303.0940122312748,41.42683681065323
EV,ev_mothers_price_all_female_wage,-0.73,0.293040380047506,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_mothers_u6_native_nonunion,,,19.144131632108998,4.081656188356539,34.206607075861456,8.155400075278433,1.7387855362398856,14.57201461431698,7.006752177351893,1.4938861649384931,12.519618189765293,wp_2005_1.3pct,0.08324152200850432,-0.05669848500759256,199.415238921442,27.25604012939842
EV,ev_all_college_women,-0.05230769230769231,0.032577597840755736,in_elasticity,,metro_weighted,cps_scaled,-0.5672888911637827,ev_college_women_all_native_nonunion,,,13.511098823914256,-2.9819232141200227,30.004120861948536,5.755728098987473,-1.2702992892151297,12.781755487190075,4.945062169552617,-1.0913838963679283,10.981508235473164,jpe_2008_2pct,0.1277754752200948,-0.006270107916912515,140.73863739753537,19.23613245111739
EV,ev_all_college_women,-0.05230769230769231,0.032577597840755736,in_elasticity,,metro_weighted,cps_scaled,-0.5672888911637827,ev_college_women_all_native_nonunion,,,8.760795513217005,-1.9335229395836822,19.45511396601769,3.732098888630444,-0.8236807722626486,8.287878549523537,3.2064511578374235,-0.7076693958876277,7.120571711562475,wp_2005_1.3pct,0.08099694937415447,-0.004065630340046589,91.25700574895208,12.4729916541736
EV,ev_all_college_women,-0.05230769230769231,0.032577597840755736,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_women_all_native_nonunion,,,13.869772737293598,-3.0610831760553228,30.80062865064252,5.908523186087073,-1.3040214329995674,13.121067805173713,5.0763368218494564,-1.1203564424362482,11.273030086135162,jpe_2008_2pct,0.13139294439049753,-0.006436558046038154,144.4747715563429,19.746786617328777
EV,ev_all_college_women,-0.05230769230769231,0.032577597840755736,in_elasticity,,national,cps_scaled,-0.5823972159935038,ev_college_women_all_native_nonunion,,,8.99362987698463,-1.9849098921485369,19.972169646117795,3.831286327595452,-0.8455716140552767,8.50814426924618,3.2916685349763743,-0.7264770205263644,7.3098140904791125,wp_2005_1.3pct,0.08324152200850432,-0.00417368199495749,93.68232966398242,12.804484504531429
