acs_year,state,geo,geoid,name,total,hisp,nhw,nhb,total_12,hisp_12,nhw_12,nhb_12,total_18,hisp_18,nhw_18,nhb_18,mexican,hisp_b03001,nho,nho_12,nho_18
2023,TX,place,54624,"Paige CDP, Texas",89,0,89,0.0,78.0,0.0,78.0,0.0,78,0,78,0.0,0,0,0.0,0.0,0.0
2023,TX,place,54636,"Paint Rock town, Texas",361,27,316,0.0,297.0,27.0,252.0,0.0,280,21,246,0.0,27,27,18.0,18.0,13.0
2023,TX,place,54666,"Paisano Park CDP, Texas",40,40,0,0.0,40.0,40.0,0.0,0.0,40,40,0,0.0,40,40,0.0,0.0,0.0
2023,TX,place,54684,"Palacios city, Texas",4394,2951,1253,32.0,3798.6,2406.0,1202.6,23.9,3543,2226,1127,23.9,2950,2951,158.0,166.1,166.1
2023,TX,place,54708,"Palestine city, Texas",18888,4610,8511,5153.0,15782.0,3585.8,7287.8,4319.8,14189,2987,6608,4045.8,3712,4610,614.0,588.6,548.2
2023,TX,place,54726,"Palisades village, Texas",301,63,230,0.0,259.6,59.0,192.6,0.0,251,58,185,0.0,58,63,8.0,8.0,8.0
2023,TX,place,54744,"Palmer town, Texas",2449,864,1468,26.0,1933.4,679.4,1164.4,24.8,1705,575,1050,23.0,603,864,91.0,64.8,57.0
2023,TX,place,54748,"Palmer CDP, Texas",1606,1606,0,0.0,1242.0,1242.0,0.0,0.0,903,903,0,0.0,1606,1606,0.0,0.0,0.0
2023,TX,place,54780,"Palmhurst city, Texas",2595,2029,424,16.0,2109.4,1563.6,410.6,16.0,1740,1233,383,16.0,1970,2029,126.0,119.2,108.0
2023,TX,place,54798,"Palm Valley city, Texas",1650,715,756,0.0,1419.4,573.8,704.6,0.0,1258,483,673,0.0,668,715,179.0,141.0,102.0
2023,TX,place,54804,"Palmview city, Texas",15650,14436,1153,0.0,13479.8,12265.8,1153.0,0.0,11708,10494,1153,0.0,13852,14436,61.0,61.0,61.0
2023,TX,place,54810,"Palmview South CDP, Texas",2301,2187,114,0.0,1835.6,1721.6,114.0,0.0,1518,1404,114,0.0,2157,2187,0.0,0.0,0.0
2023,TX,place,54846,"Palo Blanco CDP, Texas",56,56,0,0.0,56.0,56.0,0.0,0.0,56,56,0,0.0,56,56,0.0,0.0,0.0
2023,TX,place,54868,"Paloma Creek CDP, Texas",3250,913,1654,402.0,2457.8,490.8,1352.0,402.0,2313,440,1342,359.0,821,913,281.0,213.0,172.0
2023,TX,place,54872,"Paloma Creek South CDP, Texas",8797,1320,3082,3277.0,6991.0,943.6,2604.8,2724.2,6172,572,2415,2531.7,1075,1320,1118.0,718.4,653.3
2023,TX,place,54876,"Palo Pinto CDP, Texas",197,82,76,6.0,197.0,82.0,76.0,6.0,143,28,76,6.0,28,82,33.0,33.0,33.0
2023,TX,place,54912,"Pampa city, Texas",16735,5695,9911,398.0,13804.4,4235.8,8715.0,398.0,12278,3488,8004,381.0,5195,5695,731.0,455.6,405.0
2023,TX,place,54960,"Panhandle town, Texas",2613,268,2091,28.0,2378.6,228.0,1896.6,28.0,2153,220,1684,28.0,179,268,226.0,226.0,221.0
2023,TX,place,55008,"Panorama Village city, Texas",2524,303,2014,24.0,2274.0,243.0,1826.8,24.0,2165,214,1751,24.0,196,303,183.0,180.2,176.0
2023,TX,place,55020,"Pantego town, Texas",2467,281,1908,209.0,2169.6,269.4,1649.8,183.0,1995,253,1516,161.0,258,281,69.0,67.4,65.0
2023,TX,place,55056,"Paradise city, Texas",489,130,332,18.0,414.2,118.0,276.2,11.0,396,116,260,11.0,118,130,9.0,9.0,9.0
2023,TX,place,55080,"Paris city, Texas",24678,2831,14284,5544.0,20472.4,1953.2,12481.2,4753.5,18673,1634,11725,4194.7,2564,2831,2019.0,1284.5,1119.3
2023,TX,place,55152,"Parker city, Texas",5776,222,3677,689.0,5043.4,210.8,3360.8,399.6,4453,178,2938,393.0,222,222,1188.0,1072.2,944.0
2023,TX,place,56000,"Pasadena city, Texas",149345,105221,34583,4454.0,121439.2,81895.6,31485.8,3851.0,106313,69661,29594,3425.7,88071,105221,5087.0,4206.8,3632.3
2023,TX,place,56108,"Pattison city, Texas",688,189,303,175.0,651.6,166.0,289.6,175.0,594,143,273,161.0,186,189,21.0,21.0,17.0
2023,TX,place,56156,"Patton Village city, Texas",1437,522,785,72.0,1217.6,471.2,635.8,72.0,1054,368,589,57.6,438,522,58.0,38.6,39.4
2023,TX,place,56252,"Pawnee CDP, Texas",69,56,13,0.0,69.0,56.0,13.0,0.0,69,56,13,0.0,49,56,0.0,0.0,0.0
2023,TX,place,56276,"Payne Springs town, Texas",648,30,589,0.0,573.2,19.2,530.0,0.0,550,12,514,0.0,25,30,29.0,24.0,24.0
2023,TX,place,56348,"Pearland city, Texas",125983,32042,46348,22585.0,103343.2,24446.6,38967.8,19390.5,91013,20426,35452,17241.0,24604,32042,25008.0,20538.3,17894.0
2023,TX,place,56384,"Pearsall city, Texas",8841,7652,722,308.0,7625.8,6617.8,541.0,308.0,6774,5797,541,278.0,6520,7652,159.0,159.0,158.0
2023,TX,place,56432,"Peaster town, Texas",425,80,336,0.0,425.0,80.0,336.0,0.0,425,80,336,0.0,80,80,9.0,9.0,9.0
2023,TX,place,56462,"Pecan Acres CDP, Texas",3966,508,3287,9.0,3508.4,416.0,2927.0,9.0,3083,342,2635,9.0,475,508,162.0,156.4,97.0
2023,TX,place,56468,"Pecan Gap city, Texas",293,5,285,0.0,260.0,5.0,252.0,0.0,248,5,240,0.0,5,5,3.0,3.0,3.0
2023,TX,place,56482,"Pecan Grove CDP, Texas",24798,7315,12211,2327.0,21095.2,5665.0,11172.2,2025.7,19003,4748,10600,1797.6,4962,7315,2945.0,2232.3,1857.4
2023,TX,place,56485,"Pecan Hill city, Texas",730,209,466,20.0,661.4,187.2,425.6,20.0,626,165,413,20.0,180,209,35.0,28.6,28.0
2023,TX,place,56498,"Pecan Plantation CDP, Texas",6539,223,5932,0.0,6168.6,223.0,5642.6,0.0,5980,223,5511,0.0,171,223,384.0,303.0,246.0
2023,TX,place,56640,"Pelican Bay city, Texas",2271,673,1559,0.0,1715.8,411.0,1268.8,0.0,1528,331,1164,0.0,608,673,39.0,36.0,33.0
2023,TX,place,56644,"Pena CDP, Texas",91,91,0,0.0,91.0,91.0,0.0,0.0,91,91,0,0.0,91,91,0.0,0.0,0.0
2023,TX,place,56660,"Pendleton CDP, Texas",689,153,509,0.0,674.2,153.0,494.2,0.0,582,131,424,0.0,130,153,27.0,27.0,27.0
2023,TX,place,56672,"Penelope town, Texas",223,73,143,0.0,178.8,59.0,114.6,0.0,160,49,107,0.0,73,73,7.0,5.2,4.0
2023,TX,place,56696,"Penitas city, Texas",6355,6240,115,0.0,4990.4,4875.4,115.0,0.0,4169,4054,115,0.0,6078,6240,0.0,0.0,0.0
2023,TX,place,56804,"Perezville CDP, Texas",2366,1651,690,0.0,2264.2,1549.2,690.0,0.0,2038,1323,690,0.0,1608,1651,25.0,25.0,25.0
2023,TX,place,56864,"Perrin CDP, Texas",271,62,209,0.0,221.2,24.2,197.0,0.0,205,8,197,0.0,62,62,0.0,0.0,0.0
2023,TX,place,56912,"Perryton city, Texas",8625,5300,3139,0.0,6930.6,4010.0,2748.6,0.0,6005,3320,2519,0.0,5223,5300,186.0,172.0,166.0
2023,TX,place,56996,"Petersburg city, Texas",787,528,259,0.0,662.0,460.4,201.6,0.0,609,426,183,0.0,520,528,0.0,0.0,0.0
2023,TX,place,57044,"Petrolia city, Texas",404,31,373,0.0,344.2,11.8,332.4,0.0,314,7,307,0.0,31,31,0.0,0.0,0.0
2023,TX,place,57056,"Petronila city, Texas",78,70,8,0.0,66.6,58.6,8.0,0.0,61,55,6,0.0,63,70,0.0,-0.0,0.0
2023,TX,place,57116,"Pettus CDP, Texas",589,376,213,0.0,387.4,174.4,213.0,0.0,336,147,189,0.0,365,376,0.0,-0.0,0.0
2023,TX,place,57128,"Petty CDP, Texas",155,0,116,39.0,155.0,0.0,116.0,39.0,155,0,116,39.0,0,0,0.0,0.0,0.0
2023,TX,place,57176,"Pflugerville city, Texas",65162,20813,24964,11014.0,55525.2,17199.6,22230.8,9478.7,49367,14888,21052,7715.9,15156,20813,8371.0,6616.1,5711.1
2023,TX,place,57200,"Pharr city, Texas",79809,75817,3635,152.0,63590.4,59989.2,3287.4,95.8,53541,50126,3183,61.9,73209,75817,205.0,218.0,170.1
2023,TX,place,57476,"Pilot Point city, Texas",4829,1648,2910,134.0,4004.0,1179.2,2587.6,134.0,3755,1003,2532,134.0,1544,1648,137.0,103.2,86.0
2023,TX,place,57494,"Pinebrook CDP, Texas",89,0,5,0.0,89.0,0.0,5.0,0.0,89,0,5,0.0,0,0,84.0,84.0,84.0
2023,TX,place,57524,"Pine Forest city, Texas",376,53,274,0.0,334.4,40.8,257.2,0.0,284,39,224,0.0,24,53,49.0,36.4,21.0
2023,TX,place,57566,"Pine Harbor CDP, Texas",408,51,349,0.0,393.0,51.0,334.0,0.0,393,51,334,0.0,0,51,8.0,8.0,8.0
2023,TX,place,57596,"Pinehurst CDP, Texas",4008,1121,2640,72.0,3205.4,812.8,2241.4,64.4,2922,718,2090,53.0,945,1121,175.0,86.8,61.0
2023,TX,place,57608,"Pinehurst city, Texas",2213,254,1533,375.0,1974.0,192.4,1389.4,353.8,1829,181,1305,322.0,228,254,51.0,38.4,21.0
2023,TX,place,57615,"Pine Island town, Texas",1226,426,637,146.0,1077.0,347.0,570.0,146.0,882,299,435,134.0,376,426,17.0,14.0,14.0
2023,TX,place,57644,"Pineland city, Texas",994,16,844,127.0,798.8,16.0,662.8,113.0,728,16,597,108.0,13,16,7.0,7.0,7.0
2023,TX,place,57752,"Pinewood Estates CDP, Texas",1374,69,1282,11.0,1041.8,69.0,952.6,11.0,854,53,785,11.0,69,69,12.0,9.2,5.0
2023,TX,place,57800,"Piney Point Village city, Texas",3090,82,2575,20.0,2779.0,77.2,2282.2,20.0,2537,58,2076,20.0,29,82,413.0,399.6,383.0
2023,TX,place,57908,"Pittsburg city, Texas",4401,1543,1766,877.0,3377.4,1150.6,1392.0,743.8,3003,948,1228,736.0,1518,1543,215.0,91.0,91.0
2023,TX,place,57932,"Placedo CDP, Texas",503,253,163,87.0,475.4,225.4,163.0,87.0,347,163,97,87.0,173,253,0.0,-0.0,0.0
2023,TX,place,57968,"Plains town, Texas",1190,620,353,0.0,825.6,366.6,276.0,0.0,766,345,238,0.0,610,620,217.0,183.0,183.0
2023,TX,place,57980,"Plainview city, Texas",19893,13035,5567,647.0,16178.0,10043.8,5062.8,511.0,14189,8594,4722,403.2,10622,13035,644.0,560.4,469.8
2023,TX,place,58016,"Plano city, Texas",287339,46572,138393,25486.0,248386.8,38032.8,125162.4,22140.8,226020,33428,116142,20255.4,30517,46572,76888.0,63050.8,56194.6
2023,TX,place,58040,"Plantersville city, Texas",551,101,311,98.0,479.8,74.0,273.8,91.0,451,62,261,88.0,98,101,41.0,41.0,40.0
2023,TX,place,58088,"Pleak village, Texas",2142,1533,495,0.0,1905.8,1377.4,428.6,0.0,1742,1272,392,0.0,1441,1533,114.0,99.8,78.0
2023,TX,place,58232,"Pleasant Hill CDP, Texas",744,313,267,60.0,681.8,250.8,267.0,60.0,617,186,267,60.0,299,313,104.0,104.0,104.0
2023,TX,place,58280,"Pleasanton city, Texas",10854,6526,3870,216.0,8529.2,4884.8,3294.2,172.4,7494,4112,3118,107.0,5731,6526,242.0,177.8,157.0
2023,TX,place,58400,"Pleasant Valley town, Texas",356,17,318,0.0,328.2,16.0,291.2,0.0,312,16,280,0.0,14,17,21.0,21.0,16.0
2023,TX,place,58436,"Plum CDP, Texas",256,141,109,6.0,236.0,141.0,89.0,6.0,236,141,89,6.0,141,141,0.0,0.0,0.0
2023,TX,place,58448,"Plum Grove city, Texas",2425,2085,334,0.0,1747.6,1441.2,300.4,0.0,1240,951,283,0.0,1867,2085,6.0,6.0,6.0
2023,TX,place,58502,"Poetry town, Texas",1352,44,1253,4.0,1152.4,44.0,1053.4,4.0,869,44,772,4.0,44,44,51.0,51.0,49.0
2023,TX,place,58532,"Point city, Texas",985,129,769,38.0,889.8,129.0,690.4,33.2,830,125,653,26.0,129,129,49.0,37.2,26.0
2023,TX,place,58556,"Point Blank city, Texas",813,46,588,72.0,740.6,38.4,525.0,70.2,737,36,525,69.0,46,46,107.0,107.0,107.0
2023,TX,place,58568,"Point Comfort city, Texas",498,239,207,30.0,423.6,172.6,200.0,30.0,381,130,200,30.0,182,239,22.0,21.0,21.0
2023,TX,place,58586,"Point Venture village, Texas",1552,231,1160,56.0,1428.8,229.0,1058.0,40.0,1320,214,999,40.0,158,231,105.0,101.8,67.0
2023,TX,place,58664,"Ponder town, Texas",2524,353,1922,90.0,1907.0,229.6,1489.8,90.0,1634,188,1280,86.0,257,353,159.0,97.6,80.0
2023,TX,place,58808,"Port Aransas city, Texas",3141,142,2702,27.0,2848.2,142.0,2465.2,27.0,2659,99,2336,27.0,113,142,270.0,214.0,197.0
2023,TX,place,58820,"Port Arthur city, Texas",55779,19799,8719,23489.0,45156.0,15064.4,8094.0,18670.9,39827,12629,7620,16741.6,16011,19799,3772.0,3326.7,2836.4
2023,TX,place,58850,"Porter Heights CDP, Texas",1063,141,863,0.0,994.8,116.0,819.8,0.0,842,116,667,0.0,111,141,59.0,59.0,59.0
2023,TX,place,58892,"Port Isabel city, Texas",5098,4317,717,0.0,4285.0,3533.4,717.0,0.0,3852,3107,717,0.0,4166,4317,64.0,34.6,28.0
2023,TX,place,58904,"Portland city, Texas",20369,8387,10351,354.0,16886.2,6495.4,8985.8,349.0,15324,5838,8205,348.0,7147,8387,1277.0,1056.0,933.0
2023,TX,place,58916,"Port Lavaca city, Texas",11410,7338,2612,351.0,9529.0,5831.8,2384.6,336.9,8535,5038,2316,315.8,6081,7338,1109.0,975.7,865.2
2023,TX,place,58928,"Port Mansfield CDP, Texas",157,8,137,0.0,150.0,8.0,130.0,0.0,130,8,110,0.0,8,8,12.0,12.0,12.0
2023,TX,place,58940,"Port Neches city, Texas",13627,1240,11438,119.0,11156.4,952.0,9573.4,102.0,10045,860,8599,102.0,1049,1240,830.0,529.0,484.0
2023,TX,place,58952,"Port O'Connor CDP, Texas",698,19,678,1.0,665.0,19.0,645.0,1.0,665,19,645,1.0,19,19,0.0,0.0,0.0
2023,TX,place,59012,"Post city, Texas",4552,2638,1284,535.0,3952.8,2371.6,1091.2,397.6,3607,2111,1068,338.7,2312,2638,95.0,92.4,89.3
2023,TX,place,59065,"Post Oak Bend city, Texas",616,107,440,36.0,502.6,85.6,372.4,17.6,464,73,352,14.0,96,107,33.0,27.0,25.0
2023,TX,place,59084,"Poteet city, Texas",2876,2579,244,7.0,2506.6,2232.6,221.0,4.9,2150,1876,221,3.2,2461,2579,46.0,48.1,49.8
2023,TX,place,59096,"Poth town, Texas",1646,965,666,0.0,1262.8,783.2,464.6,0.0,1133,664,456,0.0,920,965,15.0,15.0,13.0
2023,TX,place,59108,"Potosi CDP, Texas",4524,1538,2654,65.0,3515.4,994.4,2231.0,65.0,3171,760,2138,65.0,1140,1538,267.0,225.0,208.0
2023,TX,place,59132,"Pottsboro town, Texas",2624,129,2265,21.0,2221.6,116.0,1937.0,12.6,1977,66,1758,0.0,95,129,209.0,156.0,153.0
2023,TX,place,59156,"Powderly CDP, Texas",1361,11,1235,93.0,1234.2,11.0,1108.2,93.0,1182,11,1056,93.0,11,11,22.0,22.0,22.0
2023,TX,place,59168,"Powell town, Texas",68,0,61,4.0,66.0,0.0,61.0,4.0,64,0,59,4.0,0,0,3.0,1.0,1.0
2023,TX,place,59192,"Poynor town, Texas",377,26,334,0.0,339.0,26.0,299.2,0.0,285,26,250,0.0,13,26,17.0,13.8,9.0
2023,TX,place,59210,"Prado Verde CDP, Texas",493,435,58,0.0,465.8,407.8,58.0,0.0,345,287,58,0.0,435,435,0.0,0.0,0.0
2023,TX,place,59216,"Praesel CDP, Texas",180,61,88,0.0,150.2,31.2,88.0,0.0,146,27,88,0.0,47,61,31.0,31.0,31.0
2023,TX,place,59336,"Prairie View city, Texas",8220,567,374,6990.0,7738.4,479.2,354.8,6639.3,7347,420,304,6391.9,421,567,289.0,265.1,231.1
2023,TX,place,59384,"Premont city, Texas",2424,2284,140,0.0,2004.8,1895.8,109.0,0.0,1872,1763,109,0.0,2258,2284,0.0,0.0,0.0
2023,TX,place,59396,"Presidio city, Texas",3226,3148,45,0.0,2224.4,2146.4,45.0,0.0,1952,1874,45,0.0,3148,3148,33.0,33.0,33.0
2023,TX,place,59420,"Preston CDP, Texas",1617,39,1459,0.0,1477.4,39.0,1319.4,0.0,1445,39,1287,0.0,39,39,119.0,119.0,119.0
2023,TX,place,59528,"Priddy CDP, Texas",102,26,75,0.0,97.6,26.0,70.6,0.0,92,26,65,0.0,26,26,1.0,1.0,1.0
2023,TX,place,59540,"Primera town, Texas",5282,4476,750,56.0,4110.0,3538.4,515.6,40.9,3610,3093,461,30.3,4108,4476,0.0,15.1,25.7
2023,TX,place,59576,"Princeton city, Texas",20966,5689,9436,4456.0,16668.8,4169.0,8032.8,3451.0,14448,3442,7096,2980.2,5014,5689,1385.0,1016.0,929.8
2023,TX,place,59612,"Proctor CDP, Texas",148,19,129,0.0,134.0,19.0,115.0,0.0,134,19,115,0.0,19,19,0.0,0.0,0.0
2023,TX,place,59636,"Progreso city, Texas",4918,4914,2,0.0,3644.8,3642.8,2.0,0.0,3146,3144,2,0.0,4829,4914,2.0,0.0,0.0
2023,TX,place,59642,"Progreso Lakes city, Texas",291,217,64,10.0,254.6,185.8,64.0,4.8,214,147,64,3.0,215,217,0.0,-0.0,0.0
2023,TX,place,59696,"Prosper town, Texas",34567,4054,22452,2241.0,27185.4,3259.2,17627.4,1980.4,23119,2684,15071,1665.4,2340,4054,5820.0,4318.4,3698.6
2023,TX,place,59748,"Providence Village town, Texas",8116,1411,4699,1504.0,6525.4,1122.8,3786.4,1308.9,5358,977,3313,785.6,777,1411,502.0,307.3,282.4
2023,TX,place,59794,"Pueblo East CDP, Texas",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2023,TX,place,59798,"Pueblo Nuevo CDP, Texas",503,501,2,0.0,437.4,435.4,2.0,0.0,366,364,2,0.0,482,501,0.0,0.0,0.0
2023,TX,place,59984,"Putnam town, Texas",41,0,41,0.0,41.0,0.0,41.0,0.0,41,0,41,0.0,0,0,0.0,0.0,0.0
2023,TX,place,59996,"Pyote town, Texas",96,20,76,0.0,90.8,20.0,70.8,0.0,84,20,64,0.0,20,20,0.0,0.0,0.0
2023,TX,place,60020,"Quail CDP, Texas",16,10,6,0.0,16.0,10.0,6.0,0.0,16,10,6,0.0,10,10,0.0,0.0,0.0
2023,TX,place,60026,"Quail Creek CDP, Texas",1722,624,918,160.0,1432.0,481.0,771.0,160.0,1248,450,630,148.0,577,624,20.0,20.0,20.0
2023,TX,place,60044,"Quanah city, Texas",2100,552,1407,26.0,1818.0,434.4,1270.6,26.0,1665,396,1169,26.0,412,552,115.0,87.0,74.0
2023,TX,place,60080,"Queen City city, Texas",1403,0,1124,257.0,1261.6,0.0,1004.0,235.6,1154,0,917,215.0,0,0,22.0,22.0,22.0
2023,TX,place,60092,"Quemado CDP, Texas",101,101,0,0.0,101.0,101.0,0.0,0.0,101,101,0,0.0,101,101,0.0,0.0,0.0
2023,TX,place,60098,"Quesada CDP, Texas",61,61,0,0.0,36.4,36.4,0.0,0.0,12,12,0,0.0,61,61,0.0,0.0,0.0
2023,TX,place,60140,"Quinlan city, Texas",1514,205,1183,0.0,1134.2,103.0,952.4,0.0,1077,91,920,0.0,107,205,126.0,78.8,66.0
2023,TX,place,60164,"Quintana town, Texas",31,8,23,0.0,30.2,8.0,22.2,0.0,29,8,21,0.0,0,8,0.0,0.0,0.0
2023,TX,place,60176,"Quitaque city, Texas",359,76,268,13.0,315.4,62.8,243.6,7.0,297,58,230,7.0,67,76,2.0,2.0,2.0
2023,TX,place,60188,"Quitman city, Texas",2368,215,1982,36.0,2070.4,163.0,1792.4,31.6,1812,106,1601,31.6,160,215,135.0,83.4,73.4
2023,TX,place,60278,"Radar Base CDP, Texas",29,29,0,0.0,29.0,29.0,0.0,0.0,29,29,0,0.0,29,29,0.0,0.0,0.0
2023,TX,place,60290,"Rafael Pena CDP, Texas",26,26,0,0.0,26.0,26.0,0.0,0.0,26,26,0,0.0,8,26,0.0,0.0,0.0
2023,TX,place,60356,"Ralls city, Texas",1524,914,567,38.0,1270.8,723.8,504.0,38.0,1119,594,482,38.0,721,914,5.0,5.0,5.0
2023,TX,place,60380,"Ramireno CDP, Texas",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2023,TX,place,60408,"Ramirez-Perez CDP, Texas",0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0
2023,TX,place,60422,"Ramos CDP, Texas",35,35,0,0.0,28.0,28.0,0.0,0.0,28,28,0,0.0,35,35,0.0,0.0,0.0
2023,TX,place,60458,"Ranchette Estates CDP, Texas",220,220,0,0.0,220.0,220.0,0.0,0.0,220,220,0,0.0,220,220,0.0,0.0,0.0
2023,TX,place,60478,"Ranchitos del Norte CDP, Texas",308,308,0,0.0,228.0,228.0,0.0,0.0,228,228,0,0.0,308,308,0.0,0.0,0.0
2023,TX,place,60480,"Ranchitos East CDP, Texas",20,20,0,0.0,20.0,20.0,0.0,0.0,20,20,0,0.0,20,20,0.0,0.0,0.0
2023,TX,place,60482,"Ranchitos Las Lomas CDP, Texas",333,333,0,0.0,299.4,299.4,0.0,0.0,239,239,0,0.0,333,333,0.0,0.0,0.0
2023,TX,place,60518,"Rancho Alegre CDP, Texas",1304,1304,0,0.0,1025.8,1025.8,0.0,0.0,995,995,0,0.0,1235,1304,0.0,0.0,0.0
2023,TX,place,60529,"Rancho Banquete CDP, Texas",266,136,130,0.0,253.0,123.0,130.0,0.0,239,109,130,0.0,136,136,0.0,0.0,0.0
2023,TX,place,60534,"Rancho Chico CDP, Texas",48,29,19,0.0,48.0,29.0,19.0,0.0,48,29,19,0.0,18,29,0.0,0.0,0.0
2023,TX,place,60539,"Ranchos Penitas West CDP, Texas",420,373,47,0.0,362.0,315.0,47.0,0.0,362,315,47,0.0,289,373,0.0,0.0,0.0
2023,TX,place,60544,"Rancho Viejo town, Texas",2834,1965,749,0.0,2521.0,1722.0,683.0,0.0,2142,1394,650,0.0,1891,1965,120.0,116.0,98.0
2023,TX,place,60554,"Rancho Viejo CDP, Texas",166,166,0,0.0,98.0,98.0,0.0,0.0,98,98,0,0.0,166,166,0.0,0.0,0.0
2023,TX,place,60608,"Randolph AFB CDP, Texas",1400,155,947,105.0,1023.0,126.6,690.8,90.9,865,104,587,80.4,58,155,193.0,114.7,93.6
2023,TX,place,60632,"Ranger city, Texas",2541,457,1780,119.0,2158.2,340.0,1522.2,119.0,2035,340,1448,119.0,409,457,185.0,177.0,128.0
2023,TX,place,60644,"Rangerville village, Texas",111,85,26,0.0,72.6,46.6,26.0,0.0,60,34,26,0.0,79,85,0.0,-0.0,0.0
2023,TX,place,60668,"Rankin city, Texas",1189,434,737,11.0,1019.4,383.8,617.6,11.0,871,317,536,11.0,431,434,7.0,7.0,7.0
2023,TX,place,60672,"Ransom Canyon town, Texas",1081,171,846,5.0,953.4,137.0,768.6,5.0,875,116,724,5.0,152,171,59.0,42.8,30.0
2023,TX,place,60686,"Ratamosa CDP, Texas",333,251,82,0.0,298.0,216.0,82.0,0.0,267,185,82,0.0,251,251,0.0,0.0,0.0
2023,TX,place,60752,"Ravenna city, Texas",226,21,163,0.0,182.4,14.2,153.0,0.0,175,10,151,0.0,12,21,42.0,15.2,14.0
2023,TX,place,60836,"Raymondville city, Texas",10243,8933,933,293.0,8684.6,7451.2,856.4,293.0,7770,6640,753,293.0,8566,8933,84.0,84.0,84.0
2023,TX,place,60932,"Realitos CDP, Texas",26,26,0,0.0,20.8,20.8,0.0,0.0,13,13,0,0.0,23,26,0.0,0.0,0.0
2023,TX,place,61040,"Redfield CDP, Texas",500,110,293,49.0,438.8,98.4,275.0,37.4,357,63,234,32.0,110,110,48.0,28.0,28.0
2023,TX,place,61076,"Redford CDP, Texas",139,139,0,0.0,139.0,139.0,0.0,0.0,139,139,0,0.0,139,139,0.0,0.0,0.0
2023,TX,place,61124,"Redland CDP, Texas",534,98,284,146.0,534.0,98.0,284.0,146.0,534,98,284,146.0,98,98,6.0,6.0,6.0
2023,TX,place,61172,"Red Lick city, Texas",1534,13,1265,107.0,1245.4,9.8,1030.8,83.4,1107,8,942,71.7,6,13,149.0,121.4,85.3
2023,TX,place,61196,"Red Oak city, Texas",15909,3392,5744,5862.0,12829.8,2564.0,4801.0,4674.2,11163,2269,4177,4118.0,2934,3392,911.0,790.6,599.0
2023,TX,place,61280,"Red Rock CDP, Texas",630,23,607,0.0,536.4,23.0,513.4,0.0,470,23,447,0.0,23,23,0.0,0.0,0.0
2023,TX,place,61340,"Redwater city, Texas",957,16,851,76.0,741.2,10.6,663.2,57.0,670,5,603,57.0,16,16,14.0,10.4,5.0
2023,TX,place,61352,"Redwood CDP, Texas",3586,3090,415,66.0,3204.4,2816.6,306.8,66.0,2781,2431,269,66.0,2882,3090,15.0,15.0,15.0
2023,TX,place,61436,"Refugio town, Texas",2729,1655,635,354.0,2278.0,1294.8,568.8,291.9,1898,1081,466,236.0,1568,1655,85.0,122.5,115.0
2023,TX,place,61454,"Regino Ramirez CDP, Texas",193,193,0,0.0,175.0,175.0,0.0,0.0,117,117,0,0.0,193,193,0.0,0.0,0.0
2023,TX,place,61466,"Reid Hope King CDP, Texas",755,745,10,0.0,616.0,606.0,10.0,0.0,568,558,10,0.0,745,745,0.0,0.0,0.0
2023,TX,place,61508,"Reklaw city, Texas",336,61,223,52.0,276.6,54.8,200.8,29.0,266,46,199,29.0,43,61,0.0,-8.0,-8.0
2023,TX,place,61532,"Relampago CDP, Texas",171,171,0,0.0,143.6,143.6,0.0,0.0,137,137,0,0.0,171,171,0.0,0.0,0.0
2023,TX,place,61568,"Rendon CDP, Texas",15894,3468,10288,1225.0,13359.8,2766.2,8736.6,1085.6,11535,2259,7542,1038.0,2875,3468,913.0,771.4,696.0
2023,TX,place,61592,"Reno city (Lamar County), Texas",3478,65,2966,190.0,2628.0,47.8,2301.4,117.8,2334,22,2044,107.0,65,65,257.0,161.0,161.0
2023,TX,place,61604,"Reno city (Parker and Tarrant Counties), Texas",3156,604,2428,0.0,2731.8,485.0,2135.8,0.0,2451,435,1908,0.0,557,604,124.0,111.0,108.0
2023,TX,place,61616,"Retreat town, Texas",654,255,371,15.0,569.2,236.6,310.8,12.6,500,225,261,9.0,252,255,13.0,9.2,5.0
2023,TX,place,61700,"Rhome city, Texas",2006,461,1430,23.0,1533.6,312.0,1121.8,23.0,1342,252,1021,13.0,231,461,92.0,76.8,56.0
2023,TX,place,61724,"Ricardo CDP, Texas",1070,816,243,0.0,731.8,511.8,209.0,0.0,673,453,209,0.0,790,816,11.0,11.0,11.0
2023,TX,place,61736,"Rice city, Texas",1168,559,373,163.0,880.2,347.6,347.4,130.0,790,297,325,120.0,548,559,73.0,55.2,48.0
2023,TX,place,61766,"Rice Tracts CDP, Texas",1117,1078,39,0.0,952.2,913.2,39.0,0.0,805,766,39,0.0,977,1078,0.0,0.0,0.0
2023,TX,place,61784,"Richards CDP, Texas",99,0,99,0.0,87.4,0.0,87.4,0.0,66,0,66,0.0,0,0,0.0,0.0,0.0
