cbsa,pop,pop_fb,emp,emp_fb,emp_mex,emp2564_noba,emp2564_ba,emp2564_hsl,emp2564_somecol_up,emp2564_noba_fb,emp2564_ba_fb,emp2564_noba_mex,emp2564_hsl_fb,emp2564_nat,hrs2564_noba,hrs2564_ba,hrs2564_hsl,hrs2564_somecol_up,hrs_all,hrs_fb,commuters,commute_min,commuters_nat,commute_min_nat,car_nat,car_min_nat,car_all,car_min_all,workers_nat,home_nat,transit_nat,workers,home,transit,n_week_noba,r_week_noba,raw_week_noba,obs_week_noba,n_hour_noba,r_hour_noba,raw_hour_noba,obs_hour_noba,n_week_ba,r_week_ba,raw_week_ba,obs_week_ba,n_hour_ba,r_hour_ba,raw_hour_ba,obs_hour_ba,n_week_hsl,r_week_hsl,raw_week_hsl,obs_week_hsl,n_hour_hsl,r_hour_hsl,raw_hour_hsl,obs_hour_hsl,n_week_somecol,r_week_somecol,raw_week_somecol,obs_week_somecol,n_hour_somecol,r_hour_somecol,raw_hour_somecol,obs_hour_somecol,sample,fp_pop_share
48620,250758.0,11199.0,191229.0,7402.0,1615.0,117451.0,43581.0,65799.0,95233.0,4593.0,1705.0,1140.0,3137.0,154734.0,240933425.5,91812109.0,132790473.5,199955061.0,379297812.0,13933963.0,184116.0,3274864.0,176994.0,3146918.0,170251.0,3024839.0,176694.0,3141049.0,181118.0,4124.0,1455.0,188308.0,4192.0,1659.0,71441.0,205.6097723480478,455722.66044556804,2951.0,103042.0,148.71924537188784,262511.0273695723,4260.0,24807.0,-1729.7598980600144,168545.91085980955,980.0,34572.0,-2770.87256455611,101312.90153898262,1370.0,40912.0,1407.9375035621667,258435.4605281644,1698.0,60383.0,2112.9599992419003,150550.11130432299,2516.0,30529.0,-1202.3277312141147,197287.19991740418,1253.0,42659.0,-1964.2407538700136,111960.91606524994,1744.0,199001,0.7810254225741973
48660,73474.0,3513.0,51984.0,2209.0,648.0,33871.0,9769.0,20068.0,23572.0,1449.0,411.0,466.0,1031.0,41780.0,69512775.0,20532865.0,40749416.5,49296223.5,102903561.0,4050163.0,50023.0,750780.0,48011.0,722870.0,46642.0,697872.0,48472.0,724100.0,48932.0,921.0,159.0,51094.0,1071.0,159.0,19652.0,-3466.356552604096,121724.1921512338,1002.0,29176.0,-4816.1599625392455,69203.02941045814,1495.0,5090.0,-1289.6673612535155,33561.95275581319,250.0,7371.0,-1905.2855625714112,20318.11105244285,366.0,11877.0,-1733.6615383790756,72927.44544328297,602.0,18269.0,-2526.576642057893,42452.788880178705,932.0,7775.0,-1732.6950142250141,48796.7467079508,400.0,10907.0,-2289.5833204813525,26750.240530279363,563.0,199001,0.8689316543913835
48700,72029.0,679.0,50126.0,434.0,0.0,35715.0,6501.0,24815.0,17401.0,278.0,123.0,0.0,182.0,41815.0,73788372.0,12365217.5,50831934.0,35321655.5,98522635.5,841418.0,48372.0,800862.0,47938.0,795592.0,44683.0,753134.0,45066.0,758060.0,48969.0,1031.0,774.0,49403.0,1031.0,774.0,23510.0,-3138.807425407758,146301.36941108006,1673.0,34991.0,-3535.004817903802,85017.08835734407,2476.0,3143.0,-708.9355867149951,20724.318811936333,208.0,5399.0,-683.1364907340441,15510.796379328904,350.0,16133.0,-1953.0134251467725,99355.22494021525,1200.0,24711.0,-2302.133628406625,58639.54724776392,1816.0,7377.0,-1185.7940002609823,46946.14447086511,473.0,10280.0,-1232.871189497176,26377.541109580405,660.0,199001,1.0
48900,79038.0,1464.0,58128.0,993.0,0.0,35073.0,12414.0,20592.0,26895.0,570.0,312.0,0.0,339.0,46605.0,71780977.5,26241489.0,41619768.0,56402698.5,112422447.0,1894194.0,56103.0,1019319.0,55137.0,996021.0,51804.0,937950.0,52770.0,961248.0,56268.0,1131.0,906.0,57234.0,1131.0,906.0,21201.0,-2045.5109221420546,132804.22383706638,993.0,31179.0,-2708.1399874744498,76468.73619814763,1466.0,6225.0,-651.5790170352225,41980.256099068705,292.0,9723.0,-1715.1692559165367,27380.085464831154,456.0,12828.0,-1249.7919500313997,79399.01063592086,602.0,18855.0,-1624.6240035210797,44883.070893936805,892.0,8373.0,-795.7189721106546,53405.2132011455,391.0,12324.0,-1083.5159839533694,31585.665304210936,574.0,199001,0.7960067332376645
49180,256869.0,4185.0,196392.0,3090.0,225.0,126933.0,39783.0,81654.0,85062.0,1593.0,1074.0,132.0,1086.0,164049.0,260150017.5,84261280.5,166042008.0,178369290.0,391283776.5,6509169.0,190074.0,3526902.0,187107.0,3474774.0,180048.0,3344328.0,182904.0,3394563.0,189921.0,2814.0,2166.0,193011.0,2937.0,2181.0,84015.0,-4654.58464755706,527178.7614185619,3991.0,117999.0,-3143.939584116423,293443.6380293283,5617.0,23349.0,-1279.6702203967698,158441.45843481872,1116.0,33765.0,-1462.4539429509116,99551.31796107338,1624.0,55365.0,-3670.605853446,342459.00147142704,2651.0,78390.0,-2872.8328681446665,188739.08679885903,3767.0,28650.0,-983.9787941110613,184719.75994713497,1340.0,39609.0,-271.10671597175417,104704.5512304701,1850.0,199001,0.7963939305033143
49340,64108.0,2756.0,48603.0,1946.0,86.0,32151.0,8324.0,22246.0,18229.0,1611.0,260.0,69.0,1180.0,38604.0,64745725.0,16723533.0,45718089.5,35751168.5,94749958.0,4036856.5,46336.0,1080624.0,44484.0,1031008.0,42720.0,1010032.0,44483.0,1058723.0,45732.0,1248.0,185.0,47661.0,1325.0,221.0,19268.0,2053.299045367624,124133.41709614768,1152.0,28754.0,3365.0783611726347,75467.04851679118,1727.0,4085.0,-324.36456045483305,27602.901514909707,246.0,6752.0,-193.3963503230386,20043.210570185496,410.0,14057.0,1736.7435225569384,89965.06578114597,827.0,20928.0,2923.060885792136,54282.905700017975,1248.0,5211.0,316.5555228106842,34168.3513150017,325.0,7826.0,442.01747538050216,21184.142816773347,479.0,199001,0.1268420355000965
49420,111216.0,15756.0,74994.0,9243.0,7296.0,51111.0,10734.0,31554.0,30291.0,6333.0,363.0,5142.0,5583.0,55149.0,99955797.0,21676678.5,61751746.5,59880729.0,140557404.0,16846597.5,70491.0,1157046.0,61662.0,980328.0,57711.0,927837.0,65877.0,1096698.0,64410.0,2748.0,609.0,73365.0,2874.0,639.0,22068.0,-1927.997844844932,138898.5328247081,992.0,41523.0,-2913.3858586052493,102100.74644217508,1908.0,5166.0,-631.1048157621835,34995.57173553752,216.0,8043.0,-1015.3063076928034,23478.598701995285,341.0,12645.0,-1085.5764006999964,78461.59086977442,582.0,25617.0,-1395.460549356781,61194.076374231976,1204.0,9423.0,-842.421444144937,60436.94195493388,410.0,15906.0,-1517.9253092484598,40906.670067943196,704.0,199001,1.0
49620,219429.0,4713.0,172187.0,3425.0,72.0,118200.0,25912.0,90219.0,53893.0,2582.0,577.0,72.0,2024.0,140953.0,240871035.5,53565956.0,182558308.5,111878683.0,339505443.5,7180500.5,165082.0,3361069.0,161765.0,3299382.0,153894.0,3195984.0,157021.0,3255903.0,165921.0,4156.0,1268.0,169270.0,4188.0,1268.0,78421.0,2482.8123585984977,499745.31343633204,4028.0,108564.0,2970.1072271154435,275840.3861943025,5545.0,15299.0,-991.0487644282146,104211.65608321087,756.0,21961.0,-951.334505820428,65345.75444212721,1081.0,61437.0,1604.0882942736407,388106.21266693133,3163.0,85078.0,2296.8403511458005,212294.72451172734,4371.0,16984.0,878.7240643248583,111639.10076940115,865.0,23486.0,673.2668759696469,63545.66168257575,1174.0,199001,1.0
49660,378625.0,7780.0,246024.0,4520.0,21.0,167888.0,38462.0,114752.0,91598.0,3058.0,1256.0,21.0,2464.0,202036.0,335733373.5,77696357.0,229112159.5,184317571.0,471593202.0,9782974.5,234646.0,4389398.0,230457.0,4307420.0,221525.0,4200034.0,225458.0,4279627.0,234762.0,4305.0,974.0,238999.0,4353.0,1025.0,100301.0,-2224.3009867420215,639002.3785640006,5014.0,159417.0,-5146.9848506759845,401295.49890201056,7979.0,18973.0,-2983.7277912616564,127574.27481050687,902.0,30492.0,-2910.68137900607,89232.06710023087,1464.0,69515.0,-328.5056421657182,440292.3139513101,3538.0,113617.0,-1895.51527213971,282136.2435200121,5783.0,30786.0,-1895.7953445762919,198710.0646126907,1476.0,45800.0,-3251.469578536271,119159.25538199843,2196.0,199001,1.0
49740,59382.0,15814.0,37481.0,7377.0,6698.0,25677.0,5091.0,15900.0,14868.0,5717.0,452.0,5205.0,4885.0,24599.0,55160119.0,10707493.0,33952860.5,31914751.5,77035441.5,16823753.5,36324.0,602660.0,29275.0,468918.0,26399.0,420151.0,32740.0,539275.0,29635.0,360.0,196.0,36742.0,418.0,502.0,11928.0,-910.7414700743923,75416.65479923817,569.0,18446.0,-1199.395747484806,45903.751802713676,880.0,2391.0,-327.6961944150439,16198.473159004185,119.0,3834.0,-458.0169404536791,11155.155096902054,191.0,6346.0,-536.0079848756868,39322.08120658911,305.0,10846.0,-532.4014626010011,26073.815092465094,518.0,5582.0,-374.7334851987049,36094.57359264916,264.0,7600.0,-666.9942848838049,19829.936710248516,362.0,199001,1.0
10180,76288.0,4219.0,54450.0,2712.0,1219.0,31970.0,12228.0,17592.0,26606.0,1694.0,587.0,825.0,1218.0,41917.0,68941957.5,26472315.5,37529313.5,57884959.5,111089470.0,5585562.5,52680.0,871820.0,50140.0,836810.0,48343.0,803429.0,50831.0,837814.0,50957.0,817.0,273.0,53600.0,920.0,273.0,19644.0,-4346.236224236446,120797.36163917524,1029.0,28587.0,-6335.952961021124,66516.47485460342,1497.0,6844.0,-1955.2007984267184,45381.325004299666,329.0,9675.0,-2415.1728911202526,27184.10419904455,481.0,10442.0,-2105.123073414843,63293.38853931556,553.0,15944.0,-3743.151971026114,35294.691533878984,840.0,9202.0,-2241.113150821596,57503.97309985964,476.0,12643.0,-2592.800989995024,31221.783320724426,657.0,200001,0.789759430871478
10420,435476.4127,15129.1402,327335.97849999997,10105.431199999999,220.0,195188.6614,81093.3881,111229.5874,165052.4621,4682.8095,4589.6826,220.0,2767.8983,267009.5574,414030774.9145,172184986.97205,235245448.03675002,350970313.8498,659599980.42575,21237760.4998,314009.8263,7225301.9289,304438.3444,7008999.5918000005,294135.0218,6737788.1785,303107.5388,6925576.9599,311681.8602,7243.5158,3486.9142,321608.3085,7598.4822,3681.8992,128112.1491,1607.182619180703,819539.2349707661,5682.5758000000005,182925.5986,-783.0708089576389,468372.4241901251,8110.4042,47468.5484,-456.7255706375936,327659.2326235886,2057.8854,66383.4474,-1876.4108186943542,201311.12205184295,2878.832,74674.2577,1773.030662966883,472231.3444055906,3319.7234,109008.7737,-86.22276328673843,271069.38996821706,4843.6037,53437.8914,-165.84804378617326,347307.8905651757,2362.8523999999998,73916.8249,-696.8480456708968,197303.0342219075,3266.8005000000003,200001,1.0
10580,492012.0,29115.0,375455.0,19814.0,391.0,208103.0,119168.0,104565.0,222706.0,8849.0,8851.0,122.0,5289.0,309571.0,433929936.0,248638434.0,217340781.0,465227589.0,749387536.5,39090053.5,358276.0,8090886.0,339646.0,7694395.0,316894.0,7101197.0,332832.0,7439552.0,348915.0,9269.0,10225.0,368153.0,9877.0,11232.0,138232.0,253.84090033003554,884103.8288625119,7077.0,192749.0,4852.7617308792305,501420.6101147707,9894.0,70720.0,-4144.200859046016,485566.34180959605,3330.0,96740.0,-2043.8678853333436,295641.32586569135,4595.0,68515.0,700.2396197217945,431843.9851071861,3608.0,99819.0,2274.8763243410012,250207.66889680526,5244.0,69717.0,-446.3987193917592,452259.8437553256,3469.0,92930.0,2577.8854065382393,251212.94121796504,4650.0,200001,0.9617593461480248
10740,361045.0526,38933.5874,257386.9858,22808.593,12734.2714,137962.7978,77816.77,67064.2788,148715.289,14936.2358,4683.2514,9884.9512,10968.3078,196160.0806,296942849.6456,164694612.57279998,145389318.89630002,316248143.3221,526212576.5862,49004048.6024,244159.1624,5245160.9102,222649.2758,4756115.4394000005,211031.9614,4466444.944,231458.607,4924792.4694,230804.1184,8154.8426,2903.8318,252933.0876,8773.9252,3408.5546,76978.0444,-7071.884932053696,485225.9110666765,3314.4988,113840.2442,-10492.794775776978,282627.92939944717,4904.5122,42697.1222,-5291.76686362275,291273.15397679165,1830.5382,59899.6326,-7403.54828318942,177616.35932918097,2572.7066,35977.6188,-3462.5827407517986,222541.1671512758,1576.0068,56592.076799999995,-4483.414362704928,135393.5005243845,2480.9772000000003,41000.4256,-3609.3021913019006,262684.7439154007,1738.492,57248.1674,-6009.380413072053,147234.42887506273,2423.535,200001,0.7629394407447965
10780,77348.0,1910.0,49516.0,1122.0,396.0,32761.0,9420.0,19944.0,22237.0,631.0,337.0,251.0,501.0,41213.0,69732946.5,19835123.5,42687942.5,46880127.5,101007478.0,2405715.5,47775.0,1125268.0,46653.0,1105816.0,44550.0,1040474.0,45514.0,1057605.0,47607.0,954.0,617.0,48729.0,954.0,617.0,21112.0,-4204.389579191218,129733.06414212528,1066.0,30998.0,-5494.42312279208,73330.1712678896,1578.0,5322.0,-1110.0311090377718,35551.88680435967,253.0,7850.0,-1406.1958118770406,22478.638352804785,379.0,12816.0,-2540.3132909194887,77751.48066552948,664.0,19526.0,-2936.1253111524184,45271.42934117203,1027.0,8296.0,-1664.076288271728,51981.58347659584,402.0,11472.0,-2558.29781163967,28058.74192671757,551.0,200001,0.8710793946288827
10900,356513.64300000004,24421.3947,266774.5962,16415.3861,547.0,168433.921,64545.205,103409.744,129569.382,9886.117900000001,4948.5389,436.0,6741.6277,218144.4692,351523638.10465,138497549.0957,217004053.7078,273017133.49255,540884534.63665,34247640.3449,256686.6413,6085618.906,240800.7915,5691076.1723,228536.99800000002,5395427.4703,243063.677,5749342.515000001,246440.9325,5640.141,3262.4364,262555.8139,5869.1726,3599.0914000000002,109939.4597,2420.658205313703,703032.0932964131,4676.7011999999995,153636.2812,1686.7842576500661,394840.7974133551,6481.445900000001,37596.942500000005,-1328.6028553916271,259204.70066799188,1511.2101,51435.3825,-1149.3628872041013,157097.15215483785,2064.7780000000002,69225.9398,1766.585669449338,437940.3219735018,2948.6542,97629.61670000001,1157.5491167299883,244612.3537037506,4132.7456,40713.5199,654.0725358643635,265091.7713229107,1728.047,56006.6645,529.2351409200733,150228.44370960386,2348.7003000000004,200001,0.7822257038472707
11020,79858.0134,926.9073,56928.3066,590.9409,0.0,39465.0531,9243.0756,26641.3356,22066.7931,303.9696,246.9753,0.0,184.9815,48157.1838,81019891.70055,19137619.0467,54878522.5989,45278988.14835,112547996.57475,1356971.2893,54900.5094,1140849.9036,54309.5685,1130406.948,51492.8502,1092511.7379,52058.7936,1102054.7835,55308.4686,998.9001,211.9788,55899.4095,998.9001,211.9788,26412.3585,-3781.2240340392727,164739.8618678952,1340.8659,38715.1281,-4451.198950800221,94592.02237864096,1943.8056,5420.4579,-1419.8824757840905,35837.271754931084,254.9745,7915.2084,-1425.8791969798697,22669.05631014345,379.962,18010.198800000002,-2614.3384201251756,111306.1773205179,922.9077,26640.3357,-2816.6488505048387,63871.7067518386,1351.8648,8402.1597,-1166.8856139140996,53433.68454737708,417.9582,12074.7924,-1634.5501002953808,30720.315626802236,591.9408,200001,1.0
11260,172550.0,16941.0,128095.0,10768.0,855.0,74448.0,35757.0,30666.0,79539.0,6693.0,2654.0,406.0,3738.0,100858.0,161417176.0,76542177.5,66829780.0,171129573.5,267683930.0,23616271.5,120813.0,2393890.0,110899.0,2200334.0,103351.0,1885792.0,112270.0,2025143.0,114456.0,3557.0,1918.0,124814.0,4001.0,2176.0,43093.0,5127.738668604043,281453.1786313665,1489.0,65228.0,9810.232299476938,179239.81204558723,2261.0,18315.0,-192.01770868449688,126905.63303511142,664.0,28622.0,570.6381503225481,88777.83125177128,1040.0,17030.0,3056.125843843362,110021.4427760843,593.0,27686.0,5508.3401068849,74112.90266035264,965.0,26063.0,2071.612824760678,171431.73585528223,896.0,37542.0,4301.892192592054,105126.90938523452,1296.0,200001,0.8143896372084292
11460,212302.0,26620.0,158007.0,17228.0,557.0,60553.0,69647.0,24061.0,106139.0,3736.0,11603.0,171.0,1853.0,114861.0,127760877.0,150827412.0,49921718.0,228666571.0,319258743.5,34841724.0,149946.0,3392948.0,133479.0,3022117.0,121021.0,2773029.0,134636.0,3088544.0,138226.0,4747.0,3202.0,154947.0,5001.0,4410.0,35554.0,5577.242437575961,233830.1569798864,1486.0,51000.0,6326.689943364617,138944.24033480865,2126.0,34470.0,1408.7891682946663,240382.27790253147,1396.0,48304.0,1870.440091518668,150520.22971454365,1968.0,14333.0,2386.624632165867,92634.36950452684,598.0,21676.0,3266.904775254987,57241.19000452515,897.0,21221.0,3190.6178054101056,141195.7874753594,888.0,29324.0,3059.785168109621,81703.05033028343,1229.0,200001,1.0
11500,71033.0,1473.0,46688.0,997.0,427.0,30672.0,7872.0,18086.0,20458.0,657.0,186.0,317.0,453.0,37701.0,67857839.5,17328010.5,39484817.5,45701032.5,97357531.0,2250322.0,44970.0,1079112.0,44011.0,1058502.0,42985.0,1037496.0,43900.0,1057974.0,44787.0,776.0,199.0,45746.0,776.0,199.0,21233.0,-3489.449248672874,131855.03151503782,977.0,29198.0,-4663.8370402996325,70006.73157009766,1358.0,4761.0,-1337.6684509731151,31636.64323503012,210.0,6757.0,-1674.207772045069,19081.086237797637,303.0,12577.0,-2037.865675304723,77024.43069746501,591.0,17685.0,-2505.2984632779508,41254.82905478926,837.0,8656.0,-1451.5835733681497,54830.6008175728,386.0,11513.0,-2158.5385770216812,28751.902515308364,521.0,200001,1.0
11700,128977.5296,6550.5488000000005,94943.033,4531.7672,1279.1392,58808.2076,23869.8552,31680.288,50997.7748,2640.514,1157.0334,791.082,1761.1068,78880.5154,123230538.1417,50455841.4275,66450471.4406,107235908.1286,192701166.5352,9078661.3003,89227.9382,1920445.6856,84956.99220000001,1839180.0056,82367.4706,1784829.3196,86370.44080000001,1862027.0132,88493.2638,3536.2716,700.2034,92939.096,3711.1578,700.2034,36758.3318,-5414.08660509589,228842.55623670685,1770.1728,51818.7464,-5814.159503649877,126703.58671492754,2506.6452,12573.5304,-2529.587113719178,84067.95763058428,635.1388,18669.8116,-3900.303329932244,52892.755672913576,952.0334,20077.8442,-2715.943247378928,123314.92569991067,994.611,28970.6922,-2397.9812807173275,69148.05268233723,1432.0018,16680.4876,-2698.1433577169573,105527.6305367958,775.5618,22848.0542,-3416.178222932541,57555.53403259012,1074.6434,200001,0.5589008887480328
12060,1980559.6278,321313.4824,1466010.3948,219605.3764,60304.070999999996,722085.4698,542733.5866,345593.52280000004,919225.5336,113442.2293,65948.112,35706.0533,78836.1643,1085428.7151,1586284190.046,1220558639.41655,758224873.9131501,2048617955.5494,3123591353.4688997,469141629.28515,1387782.0773,42815910.3036,1177217.7125000001,36183299.3185,1097459.5578,32462968.2724,1285812.9101,38288162.1258,1223688.8784,46471.1659,54410.010500000004,1438916.2471,51134.1698,66495.0105,413053.6296,30376.701975581138,2664637.557161561,17308.1797,583349.9776,44010.79291207329,1540127.0468528045,24430.2468,320754.9831,33991.21476057398,2241210.8583252486,13458.0451,418373.3379,36520.74456800402,1307492.5627364847,17562.0615,184160.3268,10684.8406127772,1163816.537426286,7817.1173,270986.2589,19105.537377914618,685287.5908583337,11494.1654,228893.3028,19691.86136280394,1500821.019735275,9491.062399999999,312363.71869999997,24905.25553415867,854839.4559944703,12936.0814,200001,0.6836236389505371
12100,157883.0,24035.0,111523.0,16180.0,1766.0,75084.0,23579.0,46498.0,52165.0,11223.0,3385.0,1124.0,8477.0,84055.0,157847932.0,47217590.5,98509145.5,106556377.0,225540083.5,34903946.0,105912.0,2517388.0,90770.0,2168219.0,80744.0,1910963.0,91071.0,2156581.0,92519.0,1749.0,5360.0,107831.0,1919.0,7982.0,41757.0,2349.5171343782954,267902.8207274255,2111.0,62487.0,6133.625582655041,165268.88306131453,3155.0,11308.0,-437.8148331411583,77410.34007401616,585.0,17217.0,503.637432080643,52810.826255503765,888.0,25581.0,2118.1315076318824,162658.53786869187,1271.0,39080.0,4674.868452181692,101203.68394576364,1963.0,16176.0,231.38562674641452,105244.2828587339,840.0,23407.0,1458.7571304733533,64065.199115550626,1192.0,200001,1.0
12260,88234.0,1890.0,61828.0,1279.0,431.0,39721.0,13597.0,23226.0,30092.0,719.0,376.0,316.0,520.0,52223.0,85449576.0,29755619.0,50863482.0,64341713.0,127944845.5,2891896.5,59936.0,1494176.0,58687.0,1465132.0,57426.0,1441924.0,58626.0,1469338.0,59422.0,735.0,72.0,60701.0,765.0,72.0,27158.0,-1642.6358998097649,170992.6483563356,1424.0,37963.0,-2679.736112534507,93789.96810651,1984.0,8511.0,-311.5124364847577,58726.2721552979,380.0,11565.0,-466.83164641408933,35156.414802720414,515.0,16399.0,-973.8253323114918,101864.79593087432,864.0,23284.0,-1345.9516845767955,56028.75496999017,1231.0,10759.0,-668.8105674982759,69127.85242546114,560.0,14679.0,-1333.7844279577064,37761.21313651968,753.0,200001,0.2805964978584026
12420,732905.2041999999,122916.5742,554206.6634,82329.0142,43241.5608,255268.59399999998,203177.9076,120248.9164,338197.5852,43066.1094,23081.8152,28834.551,32584.3568,392298.577,565525395.6754,446301313.0917,266963553.27429998,744863155.4928001,1163571908.5293,171669588.3689,524387.7472,12947894.0186,445873.167,10986596.5104,422688.8108,10261672.5216,490684.8508,11902218.2916,463580.9928,17707.8258,9861.9206,543698.5024,19310.7552,15513.920600000001,143565.5398,5560.437885929058,922189.191916382,6249.957399999999,196821.6214,5039.532860891932,511112.5442671949,8604.4094,113491.8976,3963.530576719869,785540.36716848,4818.5052,151394.7438,193.55677578673368,459924.05486177735,6451.2312,61427.243,1537.5876414769577,385286.3930582242,2744.3548,86923.4084,1641.9983858001347,214283.15443208604,3886.1782,82138.2968,4022.850244452098,536902.7988581582,3505.6026,109898.21299999999,3397.5344750918075,296829.38983510877,4718.2312,200001,0.8499587521794132
12540,377527.1147,87382.2872,225790.6927,44469.7307,33130.2264,152356.0065,35753.1294,83770.2726,104338.8633,33859.4563,3674.2177,26727.1916,28180.2558,150575.4619,332888026.54695,77015833.023,187820344.2366,222083515.33335,468034980.8722,104506929.60925,214565.3722,4928954.1855,172744.6752,3839368.2237,164416.5496,3634534.2116,203506.2305,4644743.5383,177042.8677,4298.1925,1989.0511,219588.5782,5023.206,2738.0598,68606.4927,1238.5792111814892,440928.1820593849,3252.0745,110567.2508,-1140.509572771369,283173.21605384257,5264.1139,17407.5685,-433.7424222378731,120512.51672724375,806.0278,26735.7826,1260.1303255684766,83768.29640409033,1257.0392,31283.6029,933.4169346970452,197130.66705896484,1519.0294,55720.979,-995.215414666922,135592.3290858593,2698.0493,37322.8898,305.1622764844419,243797.51500042,1733.0451,54846.2718,-145.29415810444604,147580.8869679833,2566.0646,200001,1.0
12580,1594573.0,114502.0,1175415.0,79966.0,2659.0,652907.0,373801.0,348039.0,678669.0,35870.0,36844.0,1590.0,19502.0,953994.0,1414794207.5,817460809.5,756125970.5,1476129046.5,2460821334.5,172036334.5,1120293.0,33408675.0,1044084.0,31087561.0,944926.0,27029097.0,1012422.0,29048525.0,1076126.0,32042.0,63245.0,1154698.0,34405.0,68544.0,434320.0,37263.236035213864,2804445.688224539,20041.0,597070.0,55513.135796948525,1583380.099356913,27422.0,216810.0,12274.724329469585,1513931.2007422005,10082.0,290059.0,14835.551482847188,906675.5459556974,13522.0,237796.0,21192.5221825439,1513064.1677063557,11015.0,335897.0,31873.728348123732,861307.8240077195,15481.0,196524.0,16070.713852669975,1291381.5205181832,9026.0,261173.0,23639.407448824815,722072.2753491924,11941.0,200001,0.9841115960319531
12940,263840.1942,11808.4398,184097.5246,8415.647,427.6456,95641.5718,52030.3258,52666.3394,95005.5582,3013.5532,3994.6614,236.3564,2133.3068000000003,140663.683,205835105.1658,111473238.5523,113156101.3505,204152242.3676,368428209.4542,15780549.4574,176547.5962,4088364.4522,168234.3124,3913962.9354,161465.8068,3738937.253,168378.9416,3883842.1288,172424.5902,4190.2778,2089.7576,180766.874,4219.2778,2431.7878,61458.9956,-3995.6605741822095,387089.651875346,2616.7021999999997,89674.8372,-5750.843864617509,222808.1195582983,3821.0674,30095.5494,-3508.5732292674693,203809.386185571,1197.818,40825.932799999995,-3772.257643407056,120491.01269477754,1626.745,34119.9696,-2024.4793518591396,211600.9752086647,1497.8774,51633.2186,-3093.6185907641757,123923.32567865032,2258.9602,27339.026,-1971.181222323075,175488.676666681,1118.8248,38041.6186,-2657.2252738533266,98884.79387964802,1562.1072,200001,0.584798568783792
12980,84916.0,2177.0,61039.0,1426.0,310.0,41734.0,10985.0,22695.0,30024.0,801.0,570.0,229.0,526.0,51348.0,90093313.5,22829450.0,48708644.0,64214119.5,125087641.5,2808186.5,58212.0,1192538.0,56856.0,1163539.0,54909.0,1116669.0,56258.0,1145633.0,58341.0,1485.0,353.0,59697.0,1485.0,353.0,27076.0,-140.94587541545718,172488.2157115132,1477.0,39965.0,-1978.630543868933,100431.62998338116,2154.0,6662.0,-332.3990887298012,45630.63363281448,338.0,9256.0,-133.0885182829901,28233.882829585524,457.0,14772.0,-83.0768531830421,92685.38953964449,803.0,22739.0,-1198.393441764536,55093.66140241794,1219.0,12304.0,-57.869022232415126,79802.82617186834,674.0,17226.0,-780.2371021043962,45337.96858096338,935.0,200001,1.0
13020,69258.4399,1756.0439,50209.0446,1103.1631,43.9439,32038.5273,10750.2759,15715.3659,27073.4373,367.5308,705.9558999999999,33.6713,241.4061,41715.3165,67022606.7979,22762508.1801,32661751.1038,57123363.8742,100385477.1192,2230302.73375,47993.5872,1081385.188,46986.3017,1059062.8282,45925.3704,1037153.6552,46932.6559,1059476.015,48354.2696,1367.9679,183.7654,49403.216199999995,1409.629,183.7654,19713.1194,-263.90807893997834,126323.11670917798,1100.8803,29833.9132,-886.3759808931069,76427.23735310418,1657.8835,6573.3225999999995,-40.31301171366095,45421.95378341634,312.17289999999997,8857.264,93.74889292284143,27299.046460418387,420.6059,9517.5639,-265.19476656433255,59992.878641205854,562.7102,15388.3548,-776.7570972851325,37827.60157664692,902.2767,10195.5555,1.2866876243545502,66330.23806797215,538.1700999999999,14445.5584,-109.6188836079744,38599.63577645723,755.6068,200001,1.0
13140,146425.0,12421.0,95798.0,6514.0,3002.0,61236.0,18038.0,33995.0,45279.0,4016.0,1573.0,2413.0,3237.0,73685.0,131685232.5,38625676.0,74724125.5,95586783.0,195261523.5,15553536.5,92689.0,1860454.0,86355.0,1710712.0,83532.0,1651746.0,89440.0,1791303.0,87461.0,1106.0,781.0,93882.0,1193.0,820.0,37648.0,-2322.1576855010935,238386.42272298635,1721.0,57838.0,-4046.495614983025,144549.8466978059,2644.0,10557.0,-1045.5061297059854,71607.05893783849,468.0,14630.0,-612.2770616693647,43701.456206691,656.0,20189.0,-1156.4721674958355,125885.28660505624,935.0,32459.0,-2243.639716618576,78204.6219618354,1493.0,17459.0,-1165.685518005257,112501.13611793016,786.0,25379.0,-1802.855898364447,66345.22473597057,1151.0,200001,0.6298724016773207
13380,109000.0,11633.0,79668.0,7898.0,1232.0,42087.0,20468.0,19758.0,42797.0,4693.0,1986.0,823.0,2849.0,55876.0,85034786.0,40956306.5,41012280.0,84978812.5,149621601.5,15327706.0,74903.0,1584618.0,67491.0,1422147.0,61417.0,1274980.0,68318.0,1425660.0,70496.0,3005.0,1436.0,78264.0,3361.0,1568.0,20608.0,92.5434141486824,132268.45014632284,993.0,33758.0,693.2157916460854,88169.82166894226,1648.0,8885.0,-1823.8870860674297,59584.06181715052,382.0,14984.0,-2795.7981792872397,43113.46811640447,662.0,9648.0,750.9752907263735,61532.780596594785,471.0,16028.0,999.7024355112728,40866.92141286728,794.0,10960.0,-658.4318765776909,70735.6695497282,522.0,17730.0,-306.4866438651884,47302.90025607471,854.0,200001,1.0
