design,endpoint,outcome,y,x,controls,estimator,n,coef,se,lo,hi,F,hansen_J,hansen_p,ar_lo,ar_hi,ar_kind
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,"first stage on Z+Z2, coefficient on Z2",340,0.6210080875809,0.27567643705843187,0.08068227094637348,1.1613339042154265,14.652820052551178,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,OLS,340,0.2237088618989825,0.09200006230075328,0.04338873978950608,0.40402898400845894,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,reduced form on Z2,340,-0.010706833695952031,0.1685039320672091,-0.34097454054768184,0.31956087315577775,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,reduced form on Z2_exmex,340,0.06278978494279311,0.23539295354198736,-0.3985804039995021,0.5241599738850883,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z2,340,-0.008570385735929616,0.1352834020405773,-0.2737258537354611,0.2565850822636019,,,,-0.3139427510599289,0.24276207545981557,bounded
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z2 + baseline level,340,0.3605988112818741,0.15851044904387374,0.04991833115588157,0.6712792914078667,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z2_exmex,340,0.02929017093517673,0.10863163591063914,-0.18362783544967598,0.24220817732002942,,,,-0.2068786919263312,0.2315784910229275,bounded
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z2_exmex + baseline level,340,0.29084908250697017,0.13162937316500814,0.032855511103554225,0.5488426539103861,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z2_mex,340,-0.1706492410003158,0.30714292565971046,-0.7726493752933483,0.43135089329271664,,,,-1.106709199019206,0.3529642334111215,bounded
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z2_mex + baseline level,340,0.9845958257330445,0.5770110436205048,-0.14634581976314487,2.115537471229234,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z,340,0.16804938939549513,0.10938428805179962,-0.04634381518603212,0.3824425939770224,,,,-0.09701237177627159,0.36147790431692367,bounded
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z + baseline level,340,0.4444266003286579,0.17507318138731456,0.10128316480952132,0.7875700358477944,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z+Z2,340,0.10251107203279682,0.10221385645825926,-0.09782808662539132,0.30285023069098493,,2.986319949258818,0.08397079856106082,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,IV with Z+Z2 + baseline level,340,0.4032483114773159,0.13343515111150456,0.14171541529876697,0.6647812076558648,,0.20093750262109553,0.6539651827403031,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,level placebo: Z2 on 2000 level,340,3.95157549338807,0.44292123484115425,3.0834498730994078,4.819701113676732,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,level placebo: Z2_exmex on 2000 level,340,5.099473692604855,0.8304073067164371,3.471875371440638,6.727072013769072,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,level placebo: Z on 2000 level,340,2.389103304014435,0.6452236523641524,1.1244649453806963,3.653741662648174,,,,,,
FG_noLA,2009-11 ACS,adj_hour_noba,d_adj_hour_noba,inflow,none,level placebo: Z2 on 2000 level given lnpop0,340,2.3806898050408623,0.41091321269219977,1.5752999081641508,3.1860797019175737,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,first stage on Z2,340,0.7201955417170176,0.06215903912614248,0.5983638250297784,0.8420272584042569,134.24319270271727,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,first stage on Z2_exmex,340,1.1183430555626501,0.07004706897056347,0.9810508003803458,1.2556353107449545,254.90018789290252,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,first stage on Z2_mex,340,1.5075359412491613,0.1977520597303083,1.119941904177757,1.8951299783205657,58.11567930681187,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,first stage on Z,340,0.4790266829445828,0.060938399954007,0.35958741903472907,0.5984659468544365,61.792720638867735,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,"first stage on Z+Z2, coefficient on Z",340,0.18789711507266627,0.11164812441230487,-0.030933208775451276,0.4067274389207838,41.040511384630236,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,"first stage on Z+Z2, coefficient on Z2",340,0.5646443559898019,0.1092586303455122,0.350497440512598,0.7787912714670058,41.040511384630236,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,OLS,340,0.665442969403712,0.2204264461806074,0.23340713488972148,1.0974788039177024,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,reduced form on Z2,340,0.6038996076183084,0.22703566052676752,0.15890971298584405,1.0488895022507727,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,reduced form on Z2_exmex,340,0.8564977981949284,0.29539278849566586,0.27752793274342336,1.4354676636464334,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z2,340,0.8385217245007631,0.2884422991147404,0.273174818235872,1.4038686307656543,,,,0.2385395072013735,1.386905512244674,bounded
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z2 + baseline level,340,2.0142576871532207,0.5091489574457765,1.0163257305594988,3.0121896437469426,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z2_exmex,340,0.7658632062270156,0.24323481646321404,0.28912296595911613,1.2426034464949152,,,,0.26389220398896196,1.2255519414046967,bounded
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z2_exmex + baseline level,340,1.5382027734616346,0.3868021517800714,0.7800705559726947,2.2963349909505744,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z2_mex,340,1.038582640364338,0.4554285778393673,0.145942627799178,1.9312226529294978,,,,0.09088185631928923,1.9388369803890142,bounded
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z2_mex + baseline level,340,5.428983513730007,2.894974071828692,-0.24516566705422882,11.103132694514242,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z,340,0.4791410936453029,0.3716676453821041,-0.2493274913036212,1.207609678594227,,,,-0.38320605237299943,1.1352833149835995,bounded
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z + baseline level,340,1.1666500111221603,1.0441590520480957,-0.8799017308921071,3.2132017531364276,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z+Z2,340,0.7442917628252222,0.26138211128427175,0.23198282470804965,1.256600700942395,,0.6812302039649055,0.409163429472822,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,IV with Z+Z2 + baseline level,340,1.7939587950253917,0.4298583642837215,0.9514364010292976,2.636481189021486,,0.4320657339629025,0.5109770610830927,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,level placebo: Z2 on 2000 level,340,4.545432809708826,0.5436878612081423,3.4798046017408675,5.611061017676785,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,level placebo: Z2_exmex on 2000 level,340,6.078801060507973,0.9315334648911526,4.252995469321315,7.904606651694632,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,level placebo: Z on 2000 level,340,3.060869703722254,0.7031678200295192,1.6826607764643966,4.439078630980111,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_fbemp,none,level placebo: Z2 on 2000 level given lnpop0,340,2.3845742192914487,0.47006425255640927,1.4632482842808865,3.305900154302011,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,first stage on Z2,340,0.14962752342707752,0.06097171911352023,0.030122953964577884,0.2691320928895772,6.022351431746518,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,first stage on Z2_exmex,340,0.31668443483953646,0.08284147559478454,0.15431514267375876,0.4790537270053141,14.613619127026169,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,first stage on Z2_mex,340,0.00017112050013500663,0.1438744520188186,-0.2818228054567494,0.28216504645701945,1.4146099768450417e-06,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,first stage on Z,340,0.16312505672023936,0.0773061496343921,0.011605003436830852,0.31464511000364787,4.452595728370412,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,"first stage on Z+Z2, coefficient on Z",340,0.15000576209550115,0.11477890968389358,-0.07496090088493026,0.37497242507593254,3.0486037778915476,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,"first stage on Z+Z2, coefficient on Z2",340,0.02544480699289484,0.11629099052573526,-0.20248553443754627,0.25337514842333597,3.0486037778915476,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,OLS,340,0.6583226646199398,0.28056676345727594,0.10841180824367902,1.2082335209962007,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,reduced form on Z2,340,0.6038996076183084,0.22703566052676752,0.15890971298584405,1.0488895022507727,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,reduced form on Z2_exmex,340,0.8564977981949284,0.29539278849566586,0.27752793274342336,1.4354676636464334,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z2,340,4.036019535621211,2.2978044573810457,-0.467677200845638,8.53971627208806,,,,0.9313026036026502,22.075836255869405,bounded
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z2 + baseline level,340,6.486790232262709,2.85896304125721,0.8832226713985776,12.09035779312684,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z2_exmex,340,2.704578135104457,1.2091410007651335,0.33466177360479543,5.074494496604119,,,,0.8029880107960952,6.711290266994573,bounded
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z2_exmex + baseline level,340,3.5444929978937023,1.1675332712221802,1.256127786298229,5.832858209489176,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z2_mex,340,9149.694774178788,7693444.80626172,-15070002.125498792,15088301.51504715,,,,-2.9668629512266063,1.5852334847099037,unbounded-gap
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z2_mex + baseline level,340,-9.441600777019097,6.3662158173706525,-21.919383779065576,3.0361822250273818,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z,340,1.4070270586631781,0.7564298588068319,-0.0755754645982123,2.8896295819245683,,,,-8.459866833184185,3.030061755996516,bounded
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z + baseline level,340,1.8226946472808594,1.052528966725508,-0.2402621275011363,3.885651422062855,,,,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z+Z2,340,1.6392798824309596,0.7640666022594272,0.1417093420024822,3.136850422859437,,4.345092002012352,0.03711576184194332,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,IV with Z+Z2 + baseline level,340,2.965606239196674,0.975647571596226,1.0533369988680714,4.877875479525277,,8.19509193414709,0.004200386577256299,,,
FG_noLA,2009-11 ACS,adj_hour_ba,d_adj_hour_ba,d_mexemp,none,level placebo: Z2 on 2000 level,340,4.545432809708826,0.5436878612081423,3.4798046017408675,5.611061017676785,,,,,,
