cbsa,pop,pop_fb,emp,emp_fb,emp_mex,emp2564_noba,emp2564_ba,emp2564_hsl,emp2564_somecol_up,emp2564_noba_fb,emp2564_ba_fb,emp2564_noba_mex,emp2564_hsl_fb,emp2564_nat,hrs2564_noba,hrs2564_ba,hrs2564_hsl,hrs2564_somecol_up,hrs_all,hrs_fb,commuters,commute_min,commuters_nat,commute_min_nat,car_nat,car_min_nat,car_all,car_min_all,workers_nat,home_nat,transit_nat,workers,home,transit,n_week_noba,r_week_noba,raw_week_noba,obs_week_noba,n_hour_noba,r_hour_noba,raw_hour_noba,obs_hour_noba,n_week_ba,r_week_ba,raw_week_ba,obs_week_ba,n_hour_ba,r_hour_ba,raw_hour_ba,obs_hour_ba,n_week_hsl,r_week_hsl,raw_week_hsl,obs_week_hsl,n_hour_hsl,r_hour_hsl,raw_hour_hsl,obs_hour_hsl,n_week_somecol,r_week_somecol,raw_week_somecol,obs_week_somecol,n_hour_somecol,r_hour_somecol,raw_hour_somecol,obs_hour_somecol,sample
33700,327097.0,80206.0,191035.0,51157.0,33377.0,127999.0,36293.0,70006.0,94286.0,38841.0,8316.0,28309.0,30449.0,117135.0,263325841.5,74369230.0,146282434.5,191412637.0,377439399.5,103658215.5,176737.0,4647162.0,129137.0,3217973.0,124591.0,3100080.0,170839.0,4515957.0,135496.0,6359.0,767.0,185162.0,8425.0,1123.0,54426.0,5390.480942003029,349464.54846605565,568.0,87664.0,5764.233079938764,224231.57997882515,894.0,18445.0,-114.1646889687031,126922.40001543776,193.0,24232.0,968.2343868142758,74057.1206983855,255.0,24843.0,2588.8984023734874,156644.8582168534,257.0,42200.0,3126.9042801307437,103653.92888644025,427.0,29583.0,2801.5825396295436,192819.6902492022,311.0,45464.0,2637.3287998080195,120577.65109238488,467.0,201001
33740,107857.2714,1869.4232,72663.1949,1566.3133,25.5944,46877.3502,14956.7865,24452.4762,37381.6605,800.9936,765.3197,25.5944,528.9258,60267.8234,99671843.069,30486821.401,53614742.8009,76543921.6691,146320019.46295,2579930.5854,70812.0475,1533485.7131,69253.802,1509486.3153,67063.9369,1453283.9048,68622.1824,1477283.3026,69779.3713,525.5693,237.7709,71345.68460000001,533.6371,237.7709,35261.163,-6951.40875478805,215256.50577309026,297.3729,43635.4636,-6430.157165914785,101584.35521994985,378.1251,9344.1534,-2912.9729079171657,61239.26692651994,103.4851,12150.0097,-3311.54199984752,33473.96444804311,132.5716,18034.847999999998,-3224.464505375551,108596.23861722206,150.4892,24178.388,-3334.9109760272663,54173.731313673976,207.0947,17226.315,-3726.9442494124983,106660.26715586828,146.8837,19457.0756,-3095.2461898875235,47410.62390627589,171.0304,201001
33780,100142.0,3230.0,64481.0,1695.0,1050.0,44211.0,11669.0,20232.0,35648.0,966.0,82.0,517.0,415.0,54832.0,83379477.0,25053410.0,39008256.0,69424631.0,119333685.0,2433519.0,61891.0,1568318.0,60196.0,1542653.0,58402.0,1495836.0,60097.0,1521501.0,61523.0,1327.0,0.0,63218.0,1327.0,0.0,22828.0,913.0904245474205,145916.56025862935,216.0,39219.0,1198.5396168238433,100210.04486395711,366.0,7920.0,-526.2846597564417,54261.797734620355,71.0,10610.0,-2116.9656798297046,30526.413663106705,99.0,11244.0,383.65206980311757,70775.89969116602,105.0,20494.0,-126.51723969873225,49686.11909004159,190.0,11584.0,529.4383547443025,75140.66056746332,111.0,18725.0,1325.056856522575,50523.92577391537,176.0,201001
33860,233715.9706,10292.9846,155612.4553,6419.8782,2575.0219,85944.3844,49631.3909,43046.9885,92528.7868,3424.1254,2475.7528,2363.0146,2876.1059,129675.8971,175273950.60575,105556938.0618,85657789.63635,195173099.0312,311038434.27005,11496514.1088,148156.6955,3380396.9091000003,141921.8173,3263049.8131,139023.4935,3190068.3183,145258.3717,3307415.4143,144862.3854,2940.5681,586.647,151097.2636,2940.5681,586.647,57925.8128,-8173.419153552128,356792.4214179526,525.6717,79116.24279999999,-9251.10291441732,186782.03915324254,716.4139,32444.3036,-4601.440571926583,219570.86477689852,315.4105,39080.4251,-4880.090569062169,114561.70477308634,382.0638,29185.218399999998,-4581.873273060717,176266.36041122477,269.9825,41359.1904,-5431.606491880611,93003.98048187734,383.7906,28740.5944,-3591.5458804914038,180526.06100672777,255.6892,37757.0524,-3819.4964225367125,93778.0586713652,332.6233,201001
34060,87597.0,3801.0000000000005,59032.00000000001,2044.0,226.0,26922.0,17556.0,16368.0,28110.0,200.0,1444.0000000000002,0.0,156.0,42834.0,55781701.5,36159634.5,33566205.0,58375131.0,113213629.0,4011140.0,57233.0,1294964.0,55226.0,1271818.0,50510.00000000001,1210295.0,52343.0,1231221.0,56302.0,1076.0,408.0,58309.0,1076.0,408.0,19084.0,-951.8752471670571,119309.96230447026,192.0,25226.0,-2271.8855527830797,60502.35373146487,251.00000000000003,10928.0,-1612.7909287315642,73377.60417112565,113.0,13596.0,-1946.7279343550622,39240.86658005665,145.0,12279.0,-575.1542698375247,76162.43976738726,125.00000000000001,15823.0,-1372.5369246969954,37180.300771412134,159.0,6805.0,-376.72097732953154,43147.522537082965,67.0,9403.0,-899.3486280860882,23322.052960052766,92.0,201001
34100,73881.48879999999,3497.1976999999997,46158.1325,2446.6762,1359.8736,32407.611299999997,7043.9424,20082.9017,19368.652000000002,1303.2873,340.3841,542.899,1161.6817999999998,37807.8823,68928897.4851,15112401.704149999,42295853.14695,41745446.0423,93784985.06459999,4766051.62245,43269.7656,1056371.3081999999,40943.1262,997345.2812999999,40174.8808,978952.3899,42501.5202,1037978.4168,41619.387,676.2608,144.37380000000002,44032.9496,763.184,144.37380000000002,20764.1737,-3457.655522560288,127072.21252863723,197.73649999999998,30426.9075,-5040.0171525871665,70150.82576904216,288.6258,3606.1405999999997,-1150.8853044213656,23794.94344626301,42.950599999999994,5326.0923,-1670.1334773617218,14759.1548086204,59.036699999999996,13193.8038,-2201.0586233145177,79686.8636378721,125.9159,18894.4726,-2993.4805255851547,42306.82798381422,183.51670000000001,7570.3699,-1256.5968992457688,47385.348890765075,71.8206,11532.4349,-2046.5366270020113,27843.997785227926,105.1091,201001
34580,71754.8095,7538.3644,47812.6933,5148.6308,2348.23,29506.329100000003,12162.7392,11074.3619,30594.706400000003,3503.7776000000003,1005.3701000000001,1739.8746,2287.0668,37159.920600000005,62113161.42875,24664243.8896,23177516.94815,63599888.3702,96561421.6596,10403553.68485,44251.0291,1108572.078,39412.5831,993738.7161000001,36649.3171,919003.8389000001,41296.6281,1031711.7796,41434.2453,2021.6622000000002,761.8095000000001,46488.4008,2237.3717,787.4762000000001,15321.3816,584.7068611463312,97938.96030220225,196.596,23950.3077,1232.521852809337,61848.25238500626,320.5607,6385.5473,-943.2417296838912,43403.089620519786,107.58170000000001,9185.402,-1285.582288621393,26893.832256509777,158.9151,5009.9214,184.89570273227304,31201.569226317803,68.2625,8968.6003,537.355503557723,21856.70213113214,117.95760000000001,10311.460200000001,399.8111584140586,66737.39107588446,128.33350000000002,14981.707400000001,695.1663492516137,39991.55025387416,202.6031,201001
34620,74302.0,1684.0,48185.0,1387.0,124.0,25456.0,11365.0,12870.0,23951.0,384.0,359.0,124.0,176.0,36078.0,52339598.5,24812419.0,25666587.5,51485430.0,91763877.0,2517032.0,44680.0,907322.0,43293.0,887737.0,40274.0,840047.0,41609.0,858852.0,44814.0,1521.0,576.0,46201.0,1521.0,628.0,15893.0,-2149.457878044123,98436.3309254213,152.0,24335.0,-2408.4408156675663,58483.16734533131,241.0,6679.0,-1554.8570030933354,44691.580380380896,70.0,10284.0,-2182.563294490168,29044.076761038294,109.0,7277.0,-1254.5156558654478,43893.13516480104,71.0,12907.0,-1321.0713099322204,29593.083503653794,131.0,8616.0,-894.9422221786753,54543.19576062023,81.0,11428.0,-1087.369505735345,28890.08384167753,110.0,201001
34740,105173.0,2366.0,64442.0,1327.0,368.0,42390.0,14062.0,17712.0,38740.0,1069.0,202.0,237.0,237.0,55181.0,83375449.5,28024153.5,36056170.0,75343433.0,121701533.0,2461622.0,60817.0,1216446.0,59617.0,1202580.0,58072.0,1186089.0,59272.0,1199955.0,61853.0,2236.0,229.0,63053.0,2236.0,229.0,22077.0,-2410.5987769091826,137755.97826641737,240.0,36478.0,-5265.103220227071,86918.99679964069,399.0,8971.0,-1444.511807438667,59983.89467679486,90.0,12239.0,-1950.1511423160773,34758.03695106351,129.0,9689.0,-1529.9685329642232,58430.965139487016,101.0,16534.0,-3334.6270225143185,36439.26616011564,180.0,12388.0,-880.6302439449593,79325.01312693031,139.0,19944.0,-1930.4761977127573,50479.73063952491,219.0,201001
34820,235971.5828,17989.1552,152521.62459999998,11728.2318,4382.6482,90255.2248,38568.555400000005,47487.3826,81336.3976,7468.2198,2294.4044,3690.2133999999996,5854.8518,119061.156,180054383.67180002,80377874.48979999,93045066.314,167387191.8476,294681433.5528,20400226.0954,144829.015,3014261.8085999996,133374.2914,2815111.5894,129739.2214,2765721.6922,139421.49,2942955.5676,137768.2148,4393.923400000001,230.4036,149487.3638,4658.3488,230.4036,51871.5954,-7852.1738458950695,319584.3784178008,476.40000000000003,78877.2272,-11327.112972166979,185800.66087236043,719.4209999999999,22022.5356,-3644.755296085883,147199.39649719428,217.6838,31665.669199999997,-5598.4592334266645,89186.28156944319,310.7666,27910.1782,-3320.858945244377,169696.50070605046,246.9398,40911.7138,-4050.221730877992,94077.10270530116,363.70539999999994,23961.4172,-4531.314900650696,149887.87771175045,229.4602,37965.5134,-7276.891241288985,91723.55816705924,355.71560000000005,201001
34900,82879.0,25095.0,58583.0,18843.0,13563.0,36104.0,15775.0,16291.0,35588.0,13855.0,3229.0,11135.0,9670.0,34795.0,73199325.0,31617997.0,32750703.0,72066619.0,114241343.5,36301570.5,54183.0,1356081.0,36749.0,918351.0,34852.0,883443.0,51014.0,1304169.0,38510.0,1761.0,388.0,56827.0,2644.0,655.0,12837.0,1964.3738364191458,83959.82903163754,115.0,19672.0,3468.9056435913167,53712.977995037596,183.0,7775.0,424.5792531164162,53894.07622716866,89.0,10441.0,1410.3678040668226,33147.55351786967,118.0,3698.0,340.4197911940044,23487.45176465516,32.0,6673.0,814.970170183435,16862.47582483301,59.0,9139.0,1623.9540452251413,60472.37726698241,83.0,12999.0,2653.935473407881,36850.5021702046,124.0,201001
34940,181174.0,54557.0,114524.0,38394.0,9867.0,72355.0,30769.0,43101.0,60023.0,28965.0,6223.0,8137.0,22025.0,67936.0,142726514.0,65517831.0,85878445.5,122365899.5,225063380.5,71676956.0,107783.0,2653741.0,70494.0,1685808.0,67398.0,1597647.0,100649.0,2454292.0,75440.0,4946.0,734.0,113375.0,5592.0,1793.0,24698.0,-1179.0243664926845,154608.27357703476,231.0,39423.0,-2128.4845339976687,96140.66022657361,351.0,13833.0,-1386.5985999759173,93804.27777924102,142.0,18569.0,-2658.833470575026,53568.42136850072,193.0,12997.0,-1090.9538038908456,79360.66490933289,106.0,20869.0,-1586.9000655624366,48163.53882124624,163.0,11701.0,-88.07056260183856,75247.60866770185,125.0,18554.0,-541.5844684352337,47977.12140532737,188.0,201001
34980,1088943.6236,100864.0392,751623.9556,71626.1788,22062.6892,426444.2232,234757.7376,228207.828,432994.1328,48823.6324,15499.4592,18285.1932,38783.4244,596878.8692,876120435.092,497445550.1102,462828446.62160003,910737538.5806,1513008106.598,133063146.78,695438.5004,18065421.1164,630663.0488,16515661.9644,610168.262,15793102.1944,672218.0808,17270388.0848,662790.2232,32127.1744,5953.3924,728467.6748,33029.1744,6959.3924,248883.15,-9236.352738152798,1561480.2830394912,2424.0964,350452.532,-13709.141411446304,859266.7572638536,3390.2000000000003,141362.9964,-10592.50507587117,962084.3740292033,1493.55,186186.69,-15869.312340054468,546148.125995904,1972.4368,125807.7416,-7174.791908285516,774663.3130535864,1225.9456,185213.9424,-8799.124501958884,435432.87408538646,1793.9104,123075.4084,-2061.560829867281,786816.9699859048,1198.1508,165238.5896,-4910.01690948742,423833.8831784672,1596.2896,201001
35100,78903.8944,5524.1389,51562.8187,3994.4832,1443.402,33788.3483,10099.206900000001,16383.8685,27503.6867,2575.6971,500.7901,1075.2222,1924.7656000000002,40811.068,68547955.7887,21519069.398450002,32060782.8327,58006242.35445,102247710.5623,6841624.858650001,49433.2509,1103133.7079,45491.1822,1026378.2066,43204.546200000004,980426.5855,46860.379799999995,1051679.2378,46540.4905,1049.3083,411.738,50482.5592,1049.3083,411.738,19593.0245,-2112.7003391398694,122050.75317627027,195.6853,28929.8342,-4508.261856336511,68244.52582313113,281.349,5388.8112,-1464.1049342530896,35527.22841844976,69.53030000000001,7864.521900000001,-1419.1587449514748,22246.421527716433,96.7851,8805.1234,-767.43724515856,54060.76978986676,87.1773,13982.4889,-2776.8648059274096,30999.689329309847,131.4576,10787.9011,-1345.2630939813075,67989.98338640355,108.508,14947.3453,-1731.3970504091076,37244.83649382119,149.8914,201001
35300,555093.0,80062.0,396933.0,57940.0,4982.0,209150.0,137632.0,111698.0,235084.0,33438.0,19573.0,3851.0,23659.0,293771.0,411208998.0,286741789.5,220148612.5,477802175.0,762770424.5,115985745.0,379321.0,9396972.0,323423.0,7868198.0,299204.0,7035770.0,346707.0,8290334.0,333589.0,10166.0,13219.0,390500.0,11179.0,17753.0,113442.0,18192.45720356256,735680.1686401471,1020.0,166645.0,25208.609152874746,441639.4857832874,1487.0,76129.0,3640.175600150743,530469.7226753926,770.0,101799.0,6832.96390479411,317773.5485630412,1024.0,57196.0,9130.98993892836,365447.08644647984,495.0,87195.0,12493.153292354313,222328.14940759138,749.0,56246.0,9061.467264634206,370233.0821936673,525.0,79450.0,12715.455860520433,219311.33637569612,738.0,201001
35380,637432.318,56894.5895,428970.22849999997,43322.799,7537.736,255717.555,121428.8555,145394.806,231751.6045,28246.717,11668.871,4843.5865,20958.5385,337230.8225,531965856.88775,261679413.22,295354346.094,498290924.01375,874813512.03275,85348671.65425,407366.89650000003,10696263.528,366892.0095,9659734.796,338687.3605,8698346.642,374290.2475,9588527.374,376654.5035,9762.494,10861.1345,417571.3905,10204.494,12918.1345,157833.3305,-7022.57231649648,987314.7706473239,1349.4295,212807.0855,-5038.605334369513,521792.0137300564,1855.012,74310.7835,-5161.110153288444,504575.63815324154,769.8815,96274.735,-3672.023947466873,285021.5392567607,1000.3835,86956.0395,-4162.821838526522,533530.889524774,708.6975,121813.572,-2311.2209950158285,286758.6321188433,1007.8240000000001,70877.291,-2859.7504779699584,453783.88112255005,640.732,90993.5135,-2727.384339353686,235033.38161121318,847.188,201001
35620,12800121.0563,4455607.3234,8615481.272,3082092.6974,229733.2278,4389305.6806,3325115.0685,2536144.0811,5178276.668,1898920.4239,982312.7929,185675.1036,1327867.0504,4833187.5323,8835352002.7662,7101464027.5514,5085540274.13935,10851275756.17825,17234213126.2846,6240814794.374,8101819.4777999995,282312540.7104,5188616.3698,174708146.161,3451474.8568,99041295.0373,4904302.9963,142710410.3195,5410862.9235,222246.5537,1390634.079,8417623.0778,315803.6,2554293.1971,1693135.8809,322282.62581242976,11036453.581915867,14710.8838,2345505.6565,481643.25667763315,6359981.754015744,20738.8595,1588213.9505,369817.9257756636,11288078.955747448,15263.7789,2047142.6454,457232.3515737167,6644329.106312311,20090.5381,828693.498,153868.79785922405,5305189.026144691,6994.6493,1186867.2649,237903.35500620992,3090627.950497659,10224.6449,864442.3829,168413.8279532057,5731264.555771177,7716.2345,1158638.3916,243739.90167142323,3269353.803518085,10514.2146,201001
35660,96363.0,5630.0,61696.0,4123.0,1962.0,38794.0,15503.0,18388.0,35909.0,2300.0,1370.0,1332.0,1727.0,50627.0,78299945.5,32371572.5,38418561.0,72252957.0,118752308.0,8076175.0,58679.0,1158173.0,55076.0,1102753.0,53256.0,1082017.0,56845.0,1135617.0,56767.0,1691.0,255.0,60437.0,1758.0,269.0,23600.0,-2330.29107567879,146739.54129537137,243.0,35317.0,-3635.7057437317712,84736.3427041411,366.0,9372.0,-1247.4641061176733,63711.83520191511,112.0,12519.0,-1982.3881336968823,36507.73886166864,153.0,11556.0,-1397.1330960948046,70232.56237647256,110.0,17643.0,-2659.2616550780754,39704.32865839371,173.0,12044.0,-933.1579795839835,76506.97891889882,133.0,17674.0,-976.4440886536947,45032.01404574736,193.0,201001
35840,393648.0,55738.0,250341.0,35130.0,9624.0,156111.0,64397.0,86240.0,134268.0,23304.0,7976.0,7701.0,15710.0,189228.0,307481474.0,136815316.0,167105932.5,277190857.5,485370056.0,66622286.0,234023.0,5263508.0,200164.0,4447059.0,191059.0,4220917.0,222873.0,5006209.0,210840.0,10676.0,1777.0,245760.0,11737.0,2369.0,74887.0,-1401.647650900298,471202.3400844246,753.0,117335.0,-3940.08047019241,288447.4773244062,1153.0,32849.0,-4571.432001694073,222618.95874142897,386.0,49169.0,-6632.546032911133,143608.52269600506,566.0,40967.0,118.87848877636702,254618.39474640717,386.0,65998.0,-2320.255384654436,156030.10189692085,602.0,33920.0,-1520.5261396766641,216583.94533801757,367.0,51337.0,-1619.8250855379756,132417.37542748533,551.0,201001
35980,169304.0,17848.0,128224.0,14130.0,178.0,73709.0,37977.0,38085.0,73601.0,8088.0,4648.0,178.0,5905.0,98950.0,147097678.0,79471551.0,74225366.0,152343863.0,249081012.0,28480889.5,123691.0,2780774.0,109916.0,2469422.0,102974.0,2307484.0,114917.0,2571993.0,112350.0,2434.0,2984.0,126376.0,2685.0,4473.0,42625.0,4904.079415909489,275567.5848705609,405.0,62166.0,6782.009436804839,163099.7181299661,595.0,22166.0,2229.929327481932,156151.7827417404,252.0,29504.0,2992.4970481609503,93620.78553630442,339.0,20412.0,2152.6517009050144,129965.42179356082,187.0,31471.0,2523.6557858574906,79101.57894673667,289.0,22213.0,2751.427715004476,145602.16307700006,218.0,30695.0,4258.353650947349,83998.13918322936,306.0,201001
36100,184400.0,15947.0,104406.0,8623.0,1553.0,71736.0,19900.0,42639.0,48997.0,6299.0,1915.0,1553.0,4071.0,83422.0,144462323.5,42343755.5,84662254.5,102143824.5,205330871.5,16675269.0,96266.0,2355639.0,88111.0,2131532.0,84515.0,2090068.0,91674.0,2290900.0,92872.0,4761.0,610.0,101495.0,5229.0,826.0,40390.0,-5897.415179220772,247673.01513843788,362.0,60874.0,-8925.479206369779,141540.880994808,549.0,11864.0,-2062.4779274904695,80345.85272474411,129.0,14103.0,-2310.318661080201,41062.16011586937,159.0,24560.0,-2539.3794818312676,149665.57007811542,201.0,36814.0,-3018.2302954344927,85207.54316558148,303.0,15830.0,-3358.035697389504,98007.4450603226,161.0,24060.0,-5907.248910935294,56333.337829226555,246.0,201001
36140,59667.0,3904.0,40716.0,2700.0,1324.0,23088.0,12796.0,14002.0,21882.0,2004.0,444.0,1324.0,1694.0,33436.0,47403131.0,27468907.0,29170383.5,45701654.5,82621396.0,6011192.0,38805.0,874151.0,36105.0,835212.0,33129.0,792592.0,34970.0,815961.0,37153.0,1048.0,169.0,39853.0,1048.0,415.0,12400.0,2104.857451637348,80406.72564303967,110.0,21159.0,5126.033492352491,58131.154508459156,182.0,7524.0,1883.1708118232648,53864.02986336133,80.0,10509.0,1997.2996590800233,34044.02691720247,114.0,7559.0,1281.4474364211933,48531.11377598756,64.0,12796.0,3652.761737270336,34773.423411175405,107.0,4841.0,823.4100152161551,31875.611867052103,46.0,8363.0,1473.2717550821553,23357.73109728375,75.0,201001
36220,86400.0,13562.0,60745.0,8489.0,8612.0,41392.0,7934.0,24067.0,25259.0,7142.0,385.0,7270.0,6230.0,41799.0,94754959.0,17510681.0,56161140.5,56104499.5,132506034.0,18416004.0,57432.0,1128950.0,49210.0,926277.0,48462.0,912527.0,56350.0,1108520.0,51038.0,1828.0,264.0,59463.0,2031.0,598.0,22481.0,226.55474435823982,141374.429279686,194.0,31414.0,-2725.16170308671,74292.19602134557,268.0,4801.0,-1189.9052417974137,31716.599788190008,47.0,5464.0,-1221.1771566228463,15264.208067570455,55.0,11928.0,257.20390652820396,73849.02255855748,117.0,17799.0,-2020.4334405576594,39972.33563911085,160.0,10553.0,-30.64916216996336,67525.40672112856,77.0,13615.0,-704.72826252905,34319.860382234736,108.0,201001
36260,368207.1777,28444.416400000002,265420.5236,19445.8082,9564.1705,146323.678,72726.7893,63401.2549,155649.21240000002,13052.9047,3577.1313,7360.776,9453.5101,202420.4313,288809870.64765,152049464.90105,124780721.771,316078613.7777,503744114.14145,37483835.84095,251862.7224,5363696.7478,233703.8548,4980854.0533,219798.3487,4588932.0153,237060.3239,4944508.4466,241247.3774,7543.5226,5758.0539,260226.499,8363.7766,5819.204,86072.871,3248.077106454469,548182.510689761,816.5755,121250.4192,2203.6551998631853,305301.8184305462,1171.5189,45716.8408,-4587.50366868058,312651.9430302287,485.7412,59441.656,-2629.4003817170774,178305.73724617652,633.1015,36088.374800000005,3087.084852365384,225749.35882676544,333.0374,53045.0429,3833.544902776666,128978.91414926758,488.41,49984.4962,160.9922540890854,322433.15186299576,483.5381,68205.3763,-1629.8897029134798,176322.90428127852,683.1089,201001
36420,798325.4866,83765.69840000001,560492.865,59610.431,29986.878399999998,323846.2956,153429.0856,157393.1878,319882.1934,38622.5574,13132.5576,23610.5578,30278.6644,425520.26619999995,670223538.1363,329017611.09430003,326211802.3165,673029346.9141,1128376288.7865,121131796.5658,531304.9492,11519617.7206,473746.4354,10363220.0464,460641.0472,10042403.935,515033.5924,11153369.0746,490087.76,16341.3246,2422.9048,548547.2484,17242.2992,2683.8838,188159.3032,-20435.405364392936,1168609.4418339974,1503.032,251796.605,-27869.03716867353,601785.9535165324,2033.218,96237.9902,-12374.043372123688,648112.2229433889,870.6692,116439.8584,-12059.976285510209,338659.1694771265,1060.7084,84649.171,-8248.111428088967,516250.18885798624,679.815,118265.559,-12047.434997775339,270145.39699058374,964.4304,103510.1322,-12187.293936303962,652359.2529760113,823.217,133531.046,-15821.602170898184,331640.5565259484,1068.7876,201001
36500,164260.0,13098.0,112434.0,8909.0,994.0,64806.0,34755.0,25798.0,73763.0,5350.0,2876.0,994.0,3011.0,91335.0,130241902.5,71109561.5,52008480.5,149342983.5,221790426.5,17514967.0,106820.0,2945585.0,98034.0,2705702.0,91423.0,2403019.0,99408.0,2611707.0,100587.0,2553.0,1791.0,109496.0,2676.0,2075.0,37229.0,5864.5590330530795,242339.8632118471,341.0,55357.0,8078.0909314928285,147839.2890805375,502.0,23765.0,-901.6040365324699,163007.2499372637,229.0,30108.0,617.0465977411009,92271.15064689376,291.0,15072.0,3654.382507702379,97712.88488482553,128.0,22456.0,3801.1015755441927,57978.98845119729,190.0,22157.0,2210.176525350699,144626.9783270217,213.0,32901.0,4276.989355948636,89860.30062934017,312.0,201001
36540,552888.1322,47629.7332,423321.9776,34382.8878,18074.6834,226835.818,136186.7466,96819.6438,266202.9208,23517.3174,7919.7144,15986.3874,16909.871,331585.5328,467678538.2012,290825773.9281,199732835.3097,558771476.8196,841185245.3854,70684894.5062,404519.7172,8115584.9884,372112.8956,7423111.1104,358660.8868,7105055.7486000005,389583.7084,7768433.6266,382458.7928,10345.8972,3241.964,415557.9384,11038.2212,3414.964,131997.8296,-7292.066345788205,829466.9889938554,1118.5894,183331.09960000002,-12738.355395492417,448099.7315019031,1523.7558,87028.54759999999,-9070.991766794272,588952.8448667966,739.9928,112016.56539999999,-11129.001500167118,325855.29337497696,952.4196,53792.5674,-523.4323648825056,334280.3820685489,476.1314,79541.4354,-1923.1531375021386,189202.4341413811,685.8152,78205.2622,-6768.633980905699,495186.6069253066,642.458,103789.6642,-10815.202257990277,258897.29736052212,837.9406,201001
36740,1414708.0,274887.0,942285.0,196267.0,17626.0,538883.0,271638.0,272458.0,538063.0,127212.0,52626.0,14376.0,78402.0,630683.0,1079631278.0,570186654.0,539729721.5,1110088210.5,1838401055.0,379364755.5,887265.0,23410104.0,700720.0,18143235.0,671819.0,17094491.0,847375.0,21907762.0,732163.0,31443.0,10412.0,924446.0,37181.0,15614.0,264965.0,-24242.24626467845,1648875.5874893975,2518.0,381765.0,-30900.539196354803,920862.592634844,3611.0,148148.0,-16880.33017594999,1000667.6176014361,1670.0,189853.0,-18219.7381356504,553795.164988561,2174.0,124445.0,-11231.053706630288,759330.01210267,1127.0,189373.0,-13510.39830060727,437259.4275102636,1698.0,140520.0,-13011.192558048167,889545.5753867277,1391.0,192392.0,-17390.140895747532,483603.1651245805,1913.0,201001
36780,109888.4394,5544.045,83857.01580000001,4094.5014,2146.7592,51078.2598,19594.6452,25242.354,45430.551,2249.9856,654.7878000000001,1317.0114,1429.8606,67768.13160000001,102912512.7933,41659093.1196,50471691.1947,94099914.7182,162395083.1376,8327110.1004,79279.1874,1475965.6218,75410.3844,1401117.7338,72247.545,1333111.6566,76116.348,1407959.5446000001,78380.7678,2970.3834,584.8038,82475.2692,3196.0818,584.8038,31877.712,846.3017114707219,203486.21057002596,288.684,44417.5326,1793.6180750708843,113527.89868477591,399.78360000000004,12971.5344,-1037.033736067964,88132.7222137408,114.5988,16978.9932,-1435.2908860708326,49826.41037346692,151.34040000000002,15222.8322,820.3695648431242,96348.89051089114,145.6542,22411.5012,1649.8670799763863,56185.47120640897,209.0772,16654.8798,25.932146627596918,107137.32005913476,143.0298,22006.0314,143.7509950944956,57342.42747836688,190.7064,201001
36980,71499.8584,2038.4168,47482.3176,1398.6584,507.6216,33813.1768,7013.914400000001,21428.2504,19398.8408,881.6096,418.0296,501.6024,812.64,39527.452000000005,70179303.8308,15053694.3012,44116851.0476,41116147.0844,94006568.3576,3070370.88,46503.5432,894960.8208,45120.09120000001,873665.4128,44063.6928,856361.2072000001,45447.1448,877656.6152,45796.1352,676.0440000000001,181.12800000000001,47194.7936,691.2504000000001,181.12800000000001,21834.16,-3102.500697709721,134742.90215542173,235.5824,29503.153600000005,-3061.4435482766357,70679.4226241301,324.948,4666.5608,-809.2400032051542,31302.65989858388,62.88080000000001,5821.4696,-1409.3344855621085,16161.361712498709,77.3856,13236.8136,-1507.6114405822327,81268.38470509753,135.8504,18456.2048,-1636.1000377951534,43430.28566887807,194.6024,8597.3464,-1594.8892571274896,53474.51745032422,99.732,11046.9488,-1425.3435104814807,27249.136955252055,130.3456,201001
37100,531762.0835,160847.546,372219.6395,116902.921,69017.969,210165.729,115497.8155,101712.5565,223950.988,77170.22,29963.5575,58140.6965,57929.3005,218529.767,410532668.28075004,243262310.39225,195605866.75349998,458189111.9195,717209145.6489999,224113716.2515,343701.604,8406989.306499999,234617.25400000002,5727330.4120000005,224132.6055,5328688.7485,326565.8025,7807402.5265,249366.6055,14749.3515,3551.0695,362573.44550000003,18871.841500000002,5650.2225,80881.9485,17049.34798583669,532197.0651834245,791.025,116600.258,25886.080203027792,321475.9961607826,1129.036,52435.725,8084.865007761324,370612.8071231204,587.048,71549.3,10110.974357532265,228008.53570260084,807.062,26413.0375,5012.812583000566,168727.16619847357,256.008,40381.6095,8016.806941817959,104162.56577814478,383.012,54468.911,12036.535402836122,363469.89898495097,535.017,76218.6485,17869.273261209833,217313.43038263777,746.024,201001
37340,334873.0,32027.0,216448.0,20236.0,861.0,131395.0,59144.0,61851.0,128688.0,14029.0,5770.0,694.0,8607.0,170740.0,264213590.0,125099883.5,121990258.0,267323215.5,424397672.0,41188992.0,202701.0,4825743.0,183553.0,4327223.0,175919.0,4144187.0,194045.0,4606767.0,193277.0,9724.0,797.0,212933.0,10232.0,1111.0,77097.0,-4825.744403420534,485297.01602674637,781.0,110787.0,-7138.329285565565,273241.3753359,1125.0,38412.0,-1794.5007582043968,265455.14672037587,435.0,48142.0,-843.9923711823824,147641.67625062764,554.0,34203.0,-496.77145960340766,212524.61729024918,335.0,52743.0,-3033.9728871778307,124620.97110671976,514.0,42894.0,-4328.972943817126,272772.39873649715,446.0,58044.0,-4104.356398387732,148620.40422918013,611.0,201001
