design,endpoint,outcome,y,x,controls,estimator,n,coef,se,lo,hi,F,hansen_J,hansen_p,ar_lo,ar_hi,ar_kind,coef_Z2_1990s,se_Z2_1990s
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,first stage on Z,220,0.2524485139714791,0.13271890728346505,-0.007680544304112413,0.5125775722470707,3.6180956378305678,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,first stage on Z2_1990s,220,0.3433664119499725,0.08840723043941016,0.1700882402887286,0.5166445836112165,15.084817125492943,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,OLS,220,1.191146638276441,0.32076919028807344,0.5624390253118171,1.8198542512410651,,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,reduced form on Z2,220,1.2432594575544715,0.32081587809118706,0.6144603364957449,1.8720585786131982,,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,reduced form on Z2_exmex,220,2.2528246002792973,0.4737846555239738,1.3242066754523085,3.181442525106286,,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,IV with Z2,220,1.9487499575282783,0.554897807401664,0.861150255021017,3.0363496600355395,,,,0.9525761270588669,3.2490106335380777,bounded,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,IV with Z2_exmex,220,2.303789031348977,0.5928580087672072,1.1417873341652507,3.4657907285327028,,,,1.280073337036918,3.73514015194603,bounded,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,IV with Z,220,3.5522819743082437,1.867015403120135,-0.10706821580722092,7.211632164423708,,,,-109.09372131130067,1.626776980035729,unbounded-gap,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 (same metros)",main_lnLH,d_fbemp,none,IV with Z2_1990s,220,2.5211295658764783,0.8908839315604,0.7749970600180942,4.267262071734862,,,,1.0920038725841617,5.383408834946091,bounded,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 given 1990-2000 change",main_lnLH,d_fbemp,pre_lnLH,first stage on Z2,220,0.6495157771756778,0.10402289786405497,0.44563089736213,0.8534006569892255,38.98715218902158,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 given 1990-2000 change",main_lnLH,d_fbemp,pre_lnLH,first stage on Z2_exmex,220,0.9807697200444997,0.14504529365698623,0.6964809444768068,1.2650584956121926,45.72216798764906,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 given 1990-2000 change",main_lnLH,d_fbemp,pre_lnLH,OLS,220,1.2038343721424591,0.2871404642770641,0.6410390621594135,1.7666296821255048,,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 given 1990-2000 change",main_lnLH,d_fbemp,pre_lnLH,reduced form on Z2,220,1.4603502786356921,0.2545206341990994,0.9614898356054573,1.959210721665927,,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 given 1990-2000 change",main_lnLH,d_fbemp,pre_lnLH,reduced form on Z2_exmex,220,2.3817591834233207,0.36331302181096364,1.6696656606738318,3.0938527061728096,,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 given 1990-2000 change",main_lnLH,d_fbemp,pre_lnLH,IV with Z2,220,2.2483676762800267,0.4972993419082386,1.273660966139879,3.2230743864201745,,,,1.4119054235973292,3.508264559567283,bounded,,
FG_1990fp,2010 ACS,"lnLH, 2000-2010 given 1990-2000 change",main_lnLH,d_fbemp,pre_lnLH,IV with Z2_exmex,220,2.4284591323998157,0.5095335713341854,1.4297733325848123,3.4271449322148193,,,,1.5797213565875263,3.7113243921191805,bounded,,
FG_1990fp,2010 ACS,"lnLH, 1990-2000 on 1990s inflow",pre_lnLH,pre_fbemp_x,none,first stage on Z2_1990s,220,0.7524250974052937,0.06208138474979722,0.6307455832956912,0.8741046115148963,146.89389796786264,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 1990-2000 on 1990s inflow",pre_lnLH,pre_fbemp_x,none,first stage on Z2,220,1.0893110293502595,0.07731867855316689,0.9377664193860524,1.2408556393144665,198.48832003713596,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 1990-2000 on 1990s inflow",pre_lnLH,pre_fbemp_x,none,OLS,220,-0.40173547483702343,0.24929358183372854,-0.8903508952311314,0.0868799455570845,,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 1990-2000 on 1990s inflow",pre_lnLH,pre_fbemp_x,none,reduced form on Z2,220,-0.5251995392422494,0.33288962173435666,-1.1776631978415883,0.1272641193570897,,,,,,,,
FG_1990fp,2010 ACS,"lnLH, 1990-2000 on 1990s inflow",pre_lnLH,pre_fbemp_x,none,IV with Z2_1990s,220,-0.4729525624681088,0.3186438668169795,-1.0974945414293886,0.15158941649317093,,,,-1.0714079470302942,0.19629071703454107,bounded,,
FG_1990fp,2010 ACS,"lnLH, 1990-2000 on 1990s inflow",pre_lnLH,pre_fbemp_x,none,IV with Z2,220,-0.482139191738014,0.29233554838698705,-1.0551168665765087,0.0908384831004806,,,,-1.0339299786395035,0.12455878540522075,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,first stage on Z2,220,0.6379779266968562,0.0959104945476052,0.44999335738354995,0.8259624960101624,44.2465124645936,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,first stage on Z2_exmex,220,0.9778779956080068,0.13983253620243435,0.7038062246512355,1.251949766564778,48.90495660860506,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,first stage on Z,220,0.2524485139714791,0.13271890728346505,-0.007680544304112413,0.5125775722470707,3.6180956378305678,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,first stage on Z2_1990s,220,0.3433664119499725,0.08840723043941016,0.1700882402887286,0.5166445836112165,15.084817125492943,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,OLS,220,0.4392687326245459,0.16981990575169748,0.10642171735121886,0.772115747897873,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,reduced form on Z2,220,-0.1436087626091655,0.16718157149330048,-0.47128464273603443,0.18406711751770344,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,reduced form on Z2_exmex,220,-0.1134596018725269,0.25722002893077045,-0.617610858576837,0.39069165483178314,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,IV with Z2,220,-0.22509989233123306,0.2847617069581302,-0.7832328379691682,0.3330330533067021,,,,-0.9494951609450748,0.24579839346844087,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,IV with Z2_exmex,220,-0.11602633700941922,0.27391126112889297,-0.6528924088220495,0.420839734803211,,,,-0.7958035185153607,0.34410027757765294,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,IV with Z,220,-0.19831692016795444,0.8837683091539525,-1.9305028061097014,1.5338689657737925,,,,0.7688982412950089,50.04963765464818,unbounded-gap,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 (placebo)",pre_lncomm_nat,d_fbemp,none,IV with Z2_1990s,220,-0.5405728473900737,0.47391731285078276,-1.469450780577608,0.3883050857974605,,,,-2.2672499208364805,0.129827463056234,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,first stage on Z2,220,0.6379779266968562,0.0959104945476052,0.44999335738354995,0.8259624960101624,44.2465124645936,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,first stage on Z2_exmex,220,0.9778779956080068,0.13983253620243435,0.7038062246512355,1.251949766564778,48.90495660860506,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,first stage on Z,220,0.2524485139714791,0.13271890728346505,-0.007680544304112413,0.5125775722470707,3.6180956378305678,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,first stage on Z2_1990s,220,0.3433664119499725,0.08840723043941016,0.1700882402887286,0.5166445836112165,15.084817125492943,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,OLS,220,-0.30783787141818997,0.17464307845680715,-0.650138305193532,0.03446256235715206,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,reduced form on Z2,220,-0.2672025815443759,0.2014770703400533,-0.6620976394108804,0.1276924763221286,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,reduced form on Z2_exmex,220,-0.49971871641775156,0.2508907131203799,-0.9914645141336962,-0.007972918701806941,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,IV with Z2,220,-0.41882731417969676,0.3203278929822564,-1.0466699844249194,0.2090153560655258,,,,-1.1110802541430034,0.20471257968702436,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,IV with Z2_exmex,220,-0.5110235823509344,0.2685056552162859,-1.0372946665748546,0.015247501872985958,,,,-1.1086503292147818,-0.00810114703393629,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,IV with Z,220,-1.1959792386981558,0.499230740013802,-2.1744714891252075,-0.2174869882711039,,,,-0.46020185009524944,19.881605104499794,unbounded-gap,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 (same metros)",main_lncomm_nat,d_fbemp,none,IV with Z2_1990s,220,-0.6378148989121968,0.4085357897777903,-1.4385450468766656,0.16291524905227217,,,,-1.6543640366104768,0.20838315472450053,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 given 1990-2000 change",main_lncomm_nat,d_fbemp,pre_lncomm_nat,first stage on Z2,220,0.6584377548858411,0.07975799409984378,0.5021120864501473,0.814763423321535,68.15237655412902,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 given 1990-2000 change",main_lncomm_nat,d_fbemp,pre_lncomm_nat,first stage on Z2_exmex,220,0.9928942855509397,0.11839552945381883,0.7608390478214548,1.2249495232804246,70.32915742430147,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 given 1990-2000 change",main_lncomm_nat,d_fbemp,pre_lncomm_nat,OLS,220,-0.24374516844704308,0.17598249099837404,-0.5886708508038562,0.10118051390977001,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 given 1990-2000 change",main_lncomm_nat,d_fbemp,pre_lncomm_nat,reduced form on Z2,220,-0.2938297684993445,0.1992431366087263,-0.6843463162524481,0.09668677925375907,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 given 1990-2000 change",main_lncomm_nat,d_fbemp,pre_lncomm_nat,reduced form on Z2_exmex,220,-0.5203625258955998,0.2502215625463583,-1.0107967884864621,-0.02992826330473758,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 given 1990-2000 change",main_lncomm_nat,d_fbemp,pre_lncomm_nat,IV with Z2,220,-0.44625291657263344,0.3128492028720911,-1.059437354201932,0.1669315210566651,,,,-1.120976145376982,0.1442702273792941,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 2000-2010 given 1990-2000 change",main_lncomm_nat,d_fbemp,pre_lncomm_nat,IV with Z2_exmex,220,-0.5240865351610529,0.2687573490406167,-1.0508509392806618,0.002677868958555929,,,,-1.116997021865092,-0.02906754319583838,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 on 1990s inflow",pre_lncomm_nat,pre_fbemp_x,none,first stage on Z2_1990s,220,0.7524250974052937,0.06208138474979722,0.6307455832956912,0.8741046115148963,146.89389796786264,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 on 1990s inflow",pre_lncomm_nat,pre_fbemp_x,none,first stage on Z2,220,1.0893110293502595,0.07731867855316689,0.9377664193860524,1.2408556393144665,198.48832003713596,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 on 1990s inflow",pre_lncomm_nat,pre_fbemp_x,none,OLS,220,0.19318714633815606,0.13971318648290157,-0.08065069916833098,0.4670249918446431,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 on 1990s inflow",pre_lncomm_nat,pre_fbemp_x,none,reduced form on Z2,220,-0.1436087626091655,0.16718157149330048,-0.47128464273603443,0.18406711751770344,,,,,,,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 on 1990s inflow",pre_lncomm_nat,pre_fbemp_x,none,IV with Z2_1990s,220,-0.246688420742478,0.1804956174998777,-0.6004598310422382,0.1070829895572823,,,,-0.6496632844326639,0.07221563036899735,bounded,,
FG_1990fp,2010 ACS,"lncomm_nat, 1990-2000 on 1990s inflow",pre_lncomm_nat,pre_fbemp_x,none,IV with Z2,220,-0.13183448871790482,0.15601086001654893,-0.4376157743503407,0.17394679691453108,,,,-0.45384724037422447,0.16425318301339056,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,first stage on Z2,220,0.6379779266968562,0.0959104945476052,0.44999335738354995,0.8259624960101624,44.2465124645936,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,first stage on Z2_exmex,220,0.9778779956080068,0.13983253620243435,0.7038062246512355,1.251949766564778,48.90495660860506,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,first stage on Z,220,0.2524485139714791,0.13271890728346505,-0.007680544304112413,0.5125775722470707,3.6180956378305678,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,first stage on Z2_1990s,220,0.3433664119499725,0.08840723043941016,0.1700882402887286,0.5166445836112165,15.084817125492943,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,OLS,220,0.4294557293435993,0.16774330285355207,0.10067885575063729,0.7582326029365614,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,reduced form on Z2,220,-0.06617006475464599,0.18547517518706952,-0.42970140812130225,0.2973612786120103,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,reduced form on Z2_exmex,220,-0.05276139734568441,0.2861559376435893,-0.6136270351271195,0.5081042404357506,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,IV with Z2,220,-0.10371842345272952,0.3000873052518328,-0.6918895417463218,0.48445269484086273,,,,-0.8473681792479048,0.4056902638166296,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,IV with Z2_exmex,220,-0.05395498986850811,0.2977364465349782,-0.6375184250770654,0.5296084453400491,,,,-0.7921451248221832,0.4466785321137225,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,IV with Z,220,-0.2756484711301539,1.0018746446520241,-2.2393227746481212,1.6880258323878135,,,,0.7641077151433372,59.79466430945749,unbounded-gap,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 (placebo)",pre_lncar_nat,d_fbemp,none,IV with Z2_1990s,220,-0.32650740809163636,0.5023984948348253,-1.311208457967894,0.6581936417846213,,,,-2.052746363881047,0.4270839799014351,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,first stage on Z2,220,0.6379779266968562,0.0959104945476052,0.44999335738354995,0.8259624960101624,44.2465124645936,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,first stage on Z2_exmex,220,0.9778779956080068,0.13983253620243435,0.7038062246512355,1.251949766564778,48.90495660860506,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,first stage on Z,220,0.2524485139714791,0.13271890728346505,-0.007680544304112413,0.5125775722470707,3.6180956378305678,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,first stage on Z2_1990s,220,0.3433664119499725,0.08840723043941016,0.1700882402887286,0.5166445836112165,15.084817125492943,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,OLS,220,-0.3294572703840577,0.16749417296023586,-0.6577458493861199,-0.0011686913819954348,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,reduced form on Z2,220,-0.3240976389880167,0.20367061964189678,-0.7232920534861345,0.07509677551010102,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,reduced form on Z2_exmex,220,-0.5592214457306175,0.25615952621844135,-1.0612941171187624,-0.05714877434247245,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,IV with Z2,220,-0.5080076056330665,0.33064875542824956,-1.1560791662724355,0.14006395500630264,,,,-1.2432250821989264,0.11753587481133146,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,IV with Z2_exmex,220,-0.571872409689425,0.28342332252021696,-1.1273821218290503,-0.0163626975497998,,,,-1.2214888233707153,-0.056360928723963394,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,IV with Z,220,-1.3347345630634937,0.6291514230052253,-2.5678713521537353,-0.10159777397325209,,,,-0.5465447991366582,29.91484732204212,unbounded-gap,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 (same metros)",main_lncar_nat,d_fbemp,none,IV with Z2_1990s,220,-0.755948772052478,0.45130121497365877,-1.640499153400849,0.12860160929589315,,,,-1.9508917299471122,0.12251936092578648,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 given 1990-2000 change",main_lncar_nat,d_fbemp,pre_lncar_nat,first stage on Z2,220,0.64665707340007,0.08268536285328304,0.48459376220763517,0.8087203845925047,61.163283441562974,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 given 1990-2000 change",main_lncar_nat,d_fbemp,pre_lncar_nat,first stage on Z2_exmex,220,0.9845549646925348,0.1180778432628716,0.7531223918973065,1.2159875374877631,69.52533801524453,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 given 1990-2000 change",main_lncar_nat,d_fbemp,pre_lncar_nat,OLS,220,-0.2697415659573729,0.16189274203729742,-0.5870513403504758,0.04756820843573001,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 given 1990-2000 change",main_lncar_nat,d_fbemp,pre_lncar_nat,reduced form on Z2,220,-0.3358220705830982,0.20781305566757613,-0.7431356596915475,0.07149151852535102,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 given 1990-2000 change",main_lncar_nat,d_fbemp,pre_lncar_nat,reduced form on Z2_exmex,220,-0.5684633166131354,0.26181318852011026,-1.0816171661125515,-0.05530946711371931,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 given 1990-2000 change",main_lncar_nat,d_fbemp,pre_lncar_nat,IV with Z2,220,-0.519320184371252,0.3346301650249874,-1.1751953078202273,0.1365549390777232,,,,-1.2505184895416004,0.10839403516372637,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 2000-2010 given 1990-2000 change",main_lncar_nat,d_fbemp,pre_lncar_nat,IV with Z2_exmex,220,-0.5773809863329051,0.28972849186109007,-1.1452488303806416,-0.009513142285168641,,,,-1.2285101738558486,-0.053182520696781505,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 on 1990s inflow",pre_lncar_nat,pre_fbemp_x,none,first stage on Z2_1990s,220,0.7524250974052937,0.06208138474979722,0.6307455832956912,0.8741046115148963,146.89389796786264,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 on 1990s inflow",pre_lncar_nat,pre_fbemp_x,none,first stage on Z2,220,1.0893110293502595,0.07731867855316689,0.9377664193860524,1.2408556393144665,198.48832003713596,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 on 1990s inflow",pre_lncar_nat,pre_fbemp_x,none,OLS,220,0.2288019836638005,0.12407529549962715,-0.014385595515468697,0.4719895628430697,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 on 1990s inflow",pre_lncar_nat,pre_fbemp_x,none,reduced form on Z2,220,-0.06617006475464599,0.18547517518706952,-0.42970140812130225,0.2973612786120103,,,,,,,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 on 1990s inflow",pre_lncar_nat,pre_fbemp_x,none,IV with Z2_1990s,220,-0.1490004487863743,0.21030053988968295,-0.5611895069701529,0.26318860939740424,,,,-0.6108029669437637,0.22877101476951947,bounded,,
FG_1990fp,2010 ACS,"lncar_nat, 1990-2000 on 1990s inflow",pre_lncar_nat,pre_fbemp_x,none,IV with Z2,220,-0.060744877240537676,0.17136455550592206,-0.3966194060321449,0.27512965155106955,,,,-0.4128228820427011,0.26598348534554733,bounded,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,first stage on Z2,220,0.6379779266968562,0.0959104945476052,0.44999335738354995,0.8259624960101624,44.2465124645936,,,,,,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,first stage on Z2_exmex,220,0.9778779956080068,0.13983253620243435,0.7038062246512355,1.251949766564778,48.90495660860506,,,,,,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,first stage on Z,220,0.2524485139714791,0.13271890728346505,-0.007680544304112413,0.5125775722470707,3.6180956378305678,,,,,,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,first stage on Z2_1990s,220,0.3433664119499725,0.08840723043941016,0.1700882402887286,0.5166445836112165,15.084817125492943,,,,,,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,OLS,220,0.8752531574758365,0.09556102394294362,0.687953550547667,1.062552764404006,,,,,,,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,reduced form on Z2,220,1.0893110293502595,0.07731867855316689,0.9377664193860524,1.2408556393144665,,,,,,,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,reduced form on Z2_exmex,220,1.6374199712577717,0.11467704552747045,1.4126529620239296,1.8621869804916138,,,,,,,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,IV with Z2,220,1.7074431320691446,0.27523790908489293,1.1679768302627545,2.2469094338755347,,,,1.2780557227905343,2.4496188369669576,bounded,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,IV with Z2_exmex,220,1.6744624366352525,0.2464261698809678,1.1914671436685556,2.1574577296019495,,,,1.2846717620495793,2.3239433173533657,bounded,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,IV with Z,220,2.0395476339153937,0.6760864218450231,0.7144182470991485,3.364677020731639,,,,-37.87572010724948,1.3269735617917762,unbounded-gap,,
FG_1990fp,2010 ACS,"foreign-born employment share, 1990-2000",pre_fbemp,d_fbemp,none,IV with Z2_1990s,220,2.1913182862944645,0.42933250846652476,1.349826569700076,3.032810002888853,,,,1.6235192928100324,3.8644614760418867,bounded,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,first stage on Z2,220,-0.4513331026534032,0.11843894347603792,-0.6834734318664375,-0.2191927734403689,14.521294258240388,,,,,,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,first stage on Z2_exmex,220,-0.6595419756497655,0.16367128730972758,-0.9803376987768315,-0.3387462525226994,16.238274743965054,,,,,,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,first stage on Z2_1990s,220,-0.40905868545532126,0.051976348070865354,-0.5109323276742174,-0.30718504323642515,61.93836150810772,,,,,,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,"first stage on Z2+Z2_1990s, coefficient on Z2",220,0.7592830625901735,0.22065976898105882,0.32678991538729824,1.1917762097930489,100.70453530348807,,,,,,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,"first stage on Z2+Z2_1990s, coefficient on Z2_1990s",220,-0.9178563325856283,0.1364428500768911,-1.1852843187363349,-0.6504283464349216,100.70453530348807,,,,,,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,OLS,220,-0.1904783388806923,0.19417783068190117,-0.5710668870172185,0.19011020925583397,,,,,,,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,reduced form on Z2,220,0.4510712030826387,0.19149791211734735,0.0757352953326379,0.8264071108326395,,,,,,,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,reduced form on Z2_exmex,220,0.6731527160836662,0.2770898376557661,0.13005663427836467,1.2162487978889678,,,,,,,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,IV with Z2,220,-0.9994197200045266,0.47773189067511534,-1.9357742257277528,-0.06306521428130052,,,,-2.438933652457654,-0.17130683665546212,bounded,,
FG_1990fp,2010 ACS,"rel_week, 2000s minus 1990s change",dd_rel_week,dd_fbemp,none,IV with Z2_exmex,220,-1.0206366553402335,0.46283303236838536,-1.9277893987822687,-0.11348391189819829,,,,-2.3398739713961594,-0.20358092295208116,bounded,,
