cbsa,workers_0,commuters_0,agg_min_0,commute_0,commute_nontransit_0,commute_transit_0,sh_transit_0,sh_alone_0,sh_carpool_0,sh_home_0,pop_sf1_0,pop_sf1_1,commute_1f,commute_nontransit_1f,commute_transit_1f,commute_alone_1f,sh_transit_1f,sh_alone_1f,sh_carpool_1f,sh_home_1f,fb_share_1f,mex_share_1f,ssi_rate_1f,pa_rate_1f,pop_acs5_1,cbsa_title_2010,commute_1p,commute_nontransit_1p,commute_alone_1p,sh_transit_1p,sh_alone_1p,sh_carpool_1p,sh_home_1p,pop_acs1_1,fb_share_1p,cbsa_title,dlnpop_sf1
19140,56350.0,55437.0,1217020.0,21.953208146183957,21.977129809173448,16.796875,0.45430346051464066,78.00709849157055,17.85980479148181,1.6202307009760426,120031.0,142227.0,21.097731752014106,,,20.88465179992345,0.4754894495490465,83.99918777602925,10.82796081019341,2.123627256882752,15.10575722739038,11.28594299900555,4.766786263454638,3.4976934905176833,141787.0,"Dalton, GA Metro Area",21.882301196340606,,,,,,,142493.0,14.727039222979375,"Dalton, GA",0.16967433001011756
19180,34948.0,33936.0,692625.0,20.40974186704385,20.278214444609226,40.47511312217195,0.632368089733318,81.61268169852352,12.10655831521117,2.8957308000457824,83919.0,81625.0,19.99386367927497,,,,0.8587350406528822,81.7016352507689,9.96071743962971,3.2309144614635037,1.993543080907897,0.8691062200017186,5.470294699180868,1.9772149515111572,81463.0,"Danville, IL Metro Area",19.406290531776914,,,,,,,81551.0,2.0992998246496057,"Danville, IL",-0.027716460309868296
19300,62219.0,60038.0,1553345.0,25.872697291715248,25.847726589382955,34.56395348837209,0.27644288722094534,82.84286150532796,11.123611758466064,3.5053600990051272,140415.0,182265.0,25.710611433693153,25.67820344149331,37.33644859813084,25.325431718261342,0.26888475649595417,83.16454741920893,10.671206714580087,3.2731064984671057,3.730365777782629,1.2530972678549988,3.70166733103325,1.1298813762010145,183226.0,"Daphne-Fairhope-Foley, AL Micro Area",27.088249012291485,,,,,,,183195.0,4.222822675291356,"Daphne-Fairhope-Foley, AL",0.2608593485368669
19340,181208.0,175807.0,3406370.0,19.37562213108693,19.232389919053908,34.8051948051948,0.8923447088428766,83.60392477153327,9.394176857533884,2.980552734978588,376019.0,379690.0,19.375886484260615,,,,0.8052234301189006,84.41499465584175,8.450415625986453,3.1693904336798266,4.728034023727073,1.9576810143916152,3.4456483837222818,2.3123813459725433,379735.0,"Davenport-Moline-Rock Island, IA-IL Metro Area",18.929576231613357,,,0.9005358188121932,84.13368454230267,8.234274393263991,3.575127200684407,382382.0,4.348792568687856,"Davenport-Moline-Rock Island, IA-IL",0.009715456281337964
19380,382176.0,373004.0,7782415.0,20.864159633676852,20.486039692785717,39.555840995132506,1.935234028301097,84.20308967596081,8.436427195846939,2.3999413882609058,805816.0,799232.0,20.89557069500524,,,,1.7211259943862915,82.62918960146035,8.577309065213795,3.4001912362215987,3.576520927396125,0.3217869108331594,4.621509311562495,3.2885758174774633,800219.0,"Dayton, OH Metro Area",20.942526010353333,,,1.511849483090941,83.5369392850885,8.193337129840547,3.002343613106711,841310.0,3.503821421354792,"Dayton, OH",-0.008204162030999385
19460,64248.0,63006.0,1522765.0,24.168571247182808,24.1481516798576,39.464285714285715,0.1307433694434068,85.23533806499813,11.080500560328726,1.9331341053418005,145867.0,153829.0,23.90328989565571,,,,0.19612950676493573,86.03036942831314,10.335105649449153,2.0532307739454208,4.432557109162225,2.688984740483978,5.2421049093262075,1.3311148086522462,153478.0,"Decatur, AL Metro Area",23.62611035053647,,,,,,,153968.0,4.098254182687311,"Decatur, AL",0.0531463482349519
19500,51709.0,50429.0,916685.0,18.177735033413313,18.08212599055471,28.632385120350108,0.8837919897890116,84.43017656500803,9.402618499680907,2.475391131137713,114706.0,110768.0,18.180447935463327,18.075502094297068,27.063636363636363,17.841758028524303,1.1459765804058841,85.90240446722507,7.069633704213027,1.85231487269242,2.003473290037808,0.34913800900884606,5.038381328482052,2.369436925944003,110558.0,"Decatur, IL Metro Area",18.02181039978144,,,,,,,110715.0,2.3881136250733865,"Decatur, IL",-0.034934409206407224
19660,204364.0,198313.0,5042225.0,25.42558985038802,25.260688137199455,41.25978473581213,1.0001761562701845,78.96596269401655,13.328179131353858,2.960893308019025,493175.0,590289.0,25.546727076007574,25.41454795193436,40.41965199590583,25.21493632387293,0.8395670686906792,82.22042717378694,8.219937354719235,4.691521403804262,8.135328482947015,0.7082871284450816,3.824513184847149,1.9693001789094304,591568.0,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",24.73363077160937,,,0.9471810963923931,83.07130973190405,6.582355790493439,4.649032285238928,494527.0,7.278267920659539,"Deltona-Daytona Beach-Ormond Beach, FL",0.179748166850505
19740,1126900.0,1075280.0,28859475.0,26.83903262406071,26.01232392647619,43.49400196656834,4.5123790930872305,75.9799449818085,11.717721182003727,4.580708137368001,2157756.0,2543482.0,26.74809830310123,,,,4.528060779963058,75.72162653005115,9.532649481302494,6.027268890153847,12.054060635577743,5.616576026634897,2.9473976593871805,2.0673448242442167,2554243.0,"Denver-Aurora-Broomfield, CO Metro Area",26.53724561872399,25.617931413916878,25.318756214804512,4.1156490208911585,76.30926048897318,9.620857080524676,6.158186152501158,2560529.0,12.301325233965326,"Denver-Aurora-Lakewood, CO",0.16446521560497374
19780,254264.0,245449.0,4816025.0,19.62128588831081,19.445748273978047,30.628082014015053,1.515354120127112,81.47476638454519,10.83598149954378,3.466869080955228,481394.0,569633.0,19.793208745572247,,,,1.243359444215988,81.78824441925853,10.122062525701333,4.200475411973562,6.997648672479671,1.8968075130512674,3.3320285742244837,2.173758328959425,571592.0,"Des Moines-West Des Moines, IA Metro Area",20.209318818481613,20.080611845343086,20.055016449069957,1.229973636179274,81.67883458392483,9.95132833096735,4.681268167376462,570358.0,7.454090238061007,"Des Moines-West Des Moines, IA",0.16830623218922902
19820,2011043.0,1966842.0,52252625.0,26.566762861480484,26.134807538457075,49.1601170795165,1.8347693211930327,84.72901872312029,9.21124013758035,2.1979142166527517,4452557.0,4296250.0,26.264975744753293,,,,1.6117605777686972,84.16682582547904,8.674303328565971,3.1405179842055237,8.660700824254516,0.8003267189624536,5.228490734833564,3.7860858469997614,4304617.0,"Detroit-Warren-Livonia, MI Metro Area",26.133119523931462,,,1.542693659435116,84.59963275510898,8.515735855711718,2.9948440477164766,4291843.0,8.559749273214328,"Detroit-Warren-Dearborn, MI",-0.03573598871457406
20020,57188.0,56065.0,1229750.0,21.934361901364486,21.88759516345723,32.8125,0.41966846191508705,84.76953206966496,10.867664545009443,1.963698678044345,130861.0,145639.0,22.1200409994455,,,,0.2878147459829285,86.68815683436672,8.405835238392843,2.1216058418170154,2.327787055936991,0.8941396397325141,6.813606018861926,1.3369361732188902,145503.0,"Dothan, AL Metro Area",21.769890463072283,21.63594659475813,21.09389559847253,0.2659063240853463,87.67059652719934,7.7961812007432565,2.31306465047735,146010.0,2.4203821656050954,"Dothan, AL",0.10699526587118235
20100,59813.0,57956.0,1315785.0,22.70317137138519,22.56744768564421,39.41113490364026,0.7807667229532042,79.70842458997208,12.90187751826526,3.1046762409509636,126697.0,162310.0,25.652229173433508,25.278067829096994,54.71666666666667,25.348337707055343,1.2352626305603975,82.11339710948545,10.37895112477525,2.810908741541882,4.915072027520964,0.3728844795282121,3.959111664591117,3.305313408053134,162785.0,"Dover, DE Metro Area",24.54955357142857,,,,,,,162912.0,3.5350373207621293,"Dover, DE",0.24770967784969145
20220,45167.0,43334.0,672135.0,15.510569068168182,15.422800092872068,29.829545454545453,0.5844975313835322,81.85400845750216,8.18296543936945,4.0582726326742975,89143.0,93653.0,17.087583949672702,,,,1.0222403591103857,81.57926953682922,8.075902876963886,3.9951030401958785,1.8938747653983963,0.122632656543252,4.123462744152399,2.317605765881628,93776.0,"Dubuque, IA Metro Area",16.194262048839107,,,,,,,93880.0,1.1386876864081807,"Dubuque, IA",0.04935464066986128
20260,127194.0,122971.0,2443125.0,19.867489082791877,19.704899407891464,28.08805031446541,1.8750884475682814,79.07212604368131,10.873154394075192,3.320125163136626,275486.0,279771.0,19.80994607549431,19.61997682238109,28.617101778282255,19.57738263059139,2.0300630602259724,79.00501563064067,9.734010277050226,3.8542778797631208,1.8749753951978585,0.11345050587473203,4.654384497774173,3.916102818816891,279417.0,"Duluth, MN-WI Metro Area",20.731650552035017,20.690292783641926,20.705252680984767,1.458895329175547,80.59787182169232,9.483212872883422,3.692460145810886,280035.0,2.0393879336511507,"Duluth, MN-WI",0.015434600793932773
20500,214481.0,207224.0,4721835.0,22.78613963633556,22.607818285742688,28.736938132360258,2.8109716012140935,74.03406362335126,14.783127643008005,3.3835164886400193,426493.0,504357.0,22.91116195000131,,,,3.8678518469427483,73.71741237480636,11.881487495133085,5.1278652672040295,12.42193346351827,3.9349680823126847,3.089224962129678,1.7318532866472969,506459.0,"Durham-Chapel Hill, NC Metro Area",22.439275280821825,,,3.96595381189176,75.11690847363077,10.780857081842468,4.671980754228535,505933.0,12.432673891602247,"Durham-Chapel Hill, NC",0.16768839651919976
20700,62270.0,60244.0,2210185.0,36.68722196401301,34.20442625487937,105.73648971783835,3.3579572828007067,77.5477758149992,13.007868957764574,3.2535731491890156,138687.0,169842.0,39.59428843141642,36.268056250183875,103.79755820556502,35.78561836161641,4.734507326253529,77.07621992203254,11.424922704664606,3.8795537034547656,9.732146020573264,0.211992016345234,3.5042749456145974,3.1518238081586536,169346.0,"East Stroudsburg, PA Micro Area",40.34879003043037,,,,,,,169896.0,9.735956114328765,"East Stroudsburg, PA",0.20264899765590982
20740,75897.0,72644.0,1361255.0,18.738712075326248,18.5793889306286,33.61038961038961,1.0145328537359843,80.6342806698552,8.454879639511443,4.286071913250853,148337.0,161151.0,18.572549714560576,18.51324321914056,27.736220472440944,18.361594213772303,0.6118565268711006,80.26521812444294,8.20706766555055,4.847878977669645,2.4077265457430848,0.31863322464262245,3.690019642690113,1.491909082405762,161314.0,"Eau Claire, WI Metro Area",17.978825547604114,17.94080669164058,17.903753819292884,0.20302694721299372,84.56995201181248,5.292235757352036,3.88458225667528,161443.0,2.1369771374416975,"Eau Claire, WI",0.08285510134714791
20940,43204.0,41918.0,849735.0,20.27136313755427,19.7033105826917,51.57965194109772,1.7290065734654199,72.69234330154616,17.030830478659382,2.9765762429404683,142361.0,174528.0,20.93016177528546,20.442084003440925,56.343283582089555,19.239292828685258,1.3005805848200893,77.95718848712654,11.698166481373638,4.334092152399103,32.38571189772144,30.195922461048955,9.01352028042063,6.307377733266566,173487.0,"El Centro, CA Metro Area",20.64280891289669,19.963588215822575,19.469690186246417,0.8851687931704968,82.72439399270384,10.55721190348327,4.011036832651247,175234.0,32.34874510654325,"El Centro, CA",0.20371910216073452
21060,62108.0,60057.0,1496990.0,24.92615348752019,24.91031803185343,27.658959537572255,0.5570940941585625,80.16197591292587,11.861595929670896,3.302312101500612,133896.0,148338.0,23.816470284820838,,,,0.35957285224965513,83.22251669998916,10.131585065327569,3.846809565877776,3.6087954654729897,0.39887043144372136,5.801947455447364,2.970788168289546,147667.0,"Elizabethtown, KY Metro Area",22.161659888932615,,,,,,,122347.0,3.7001315929283103,"Elizabethtown-Fort Knox, KY",0.10243007446607422
21140,91778.0,88722.0,1631910.0,18.39352133630892,18.328160574516044,31.537585421412302,0.4783281396413084,79.37958987992765,13.405173353091154,3.329774019917627,182791.0,197559.0,19.436558431630818,,,,0.3979871912168344,79.983989021043,12.246111619396157,2.755032021957914,8.164912670144389,5.462278143824351,4.513903735693619,3.9665911261242,198214.0,"Elkhart-Goshen, IN Metro Area",20.483093814049933,,,0.625521758045362,81.07443944079296,11.68385283777587,1.902432715258263,197646.0,8.105400564645882,"Elkhart-Goshen, IN",0.07769385023387976
21300,38451.0,37566.0,724595.0,19.288585422988874,19.15979964453062,30.358796296296298,1.1235078411484747,81.13963225923904,10.561493849314711,2.3016306467972223,91070.0,88830.0,18.972352564786178,,,,1.6573866888692304,83.35588281209345,7.646875162616434,2.4093250767549566,2.5952083262933803,0.036044560087408056,6.583549588175561,3.39049983075708,88779.0,"Elmira, NY Metro Area",19.40216258467952,,,,,,,88824.0,2.45203998919211,"Elmira, NY",-0.024904010798117326
21340,245569.0,240304.0,5443120.0,22.65097543112058,22.123380991714424,45.43766090474439,2.214448892164728,75.89598035582667,16.199113080234067,2.144000260619215,682966.0,804123.0,23.021915671892533,,,,1.8308059425756293,79.1095373720268,11.209606650758218,2.8613655607728425,26.10220727338718,23.934087570010515,5.954489336273237,4.790097939831889,804522.0,"El Paso, TX Metro Area",22.47994705493051,,,1.8402066332356564,79.38203024230513,11.1718330336551,2.7948882076882744,804338.0,26.173325144404465,"El Paso, TX",0.16330716460153738
21500,126797.0,123921.0,2292880.0,18.502755787961686,18.25290650073686,35.637282425603594,1.4046073645275519,79.89069142014401,11.188750522488702,2.2681924651214147,280843.0,280566.0,18.828210892502586,18.61614209307363,32.60281385281385,18.681626307451612,1.473989822451226,81.06066648587426,9.706956785298388,2.78526648268381,4.037033203536286,0.2087936012791731,6.731739537273177,4.635524650019265,280181.0,"Erie, PA Metro Area",18.4680393362016,18.20225240816878,18.152009640743998,1.5805624107026888,82.18356280036369,9.338063384855175,2.2616573580984545,280686.0,3.566262656491596,"Erie, PA",-0.0009868029279118673
21660,152737.0,144974.0,2885485.0,19.90346544897706,19.382752214918547,34.43857199840447,3.2827671094757656,71.60936773669772,12.203329906964258,5.08259295390115,322959.0,351715.0,19.712829351345317,,,,3.4269060479069493,70.6558423189016,10.048485885147004,5.717650309533364,5.6425066942585715,1.90196535472464,4.3932249061688,3.345615023990541,351794.0,"Eugene-Springfield, OR Metro Area",20.127345985156374,19.442211455594904,19.585695977281738,3.2063548427399997,71.32035272533585,9.475054743445583,5.99448948860087,351983.0,5.92699079216894,"Eugene, OR",0.08529580837502593
21780,143722.0,140380.0,2844885.0,20.265600512893574,20.12212643678161,37.190677966101696,0.8210294874827793,84.98003089297393,9.218491253948596,2.3253224975995326,296195.0,311552.0,20.361334564156667,,,,1.044075681962646,84.79328112954923,8.623767598490689,2.572997389810795,2.1300992140601966,0.41111685675468207,4.455694184238848,1.9675529158528322,311347.0,"Evansville, IN-KY Metro Area",20.74539571154931,,,0.6166284542053819,85.88693133824061,7.456256787739833,2.6686376251960904,357948.0,2.1578553309419246,"Evansville, IN-KY",0.05054823727988911
21820,40504.0,38979.0,675615.0,17.332794581697836,17.271328852119957,25.28428093645485,0.7381986964250444,72.83231285798934,16.77858976891171,3.7650602409638556,82840.0,97581.0,19.014384202910886,18.681423198305303,40.0,18.02201467645097,1.472269581787183,72.16126767626116,14.229264868117541,5.734630428241902,5.256195974282989,0.5537155337715206,3.3407946278679352,4.062674874090654,97523.0,"Fairbanks, AK Metro Area",18.555596481345063,,,,,,,98314.0,5.8516589702382165,"Fairbanks, AK",0.16377176580943598
22020,95173.0,91845.0,1486035.0,16.179813816756493,16.117992034662347,28.76391982182628,0.47177245647399996,81.83098147583874,8.56440376997678,3.4967900560032783,174367.0,208777.0,16.887550899662408,,,,0.7653445305050437,81.86677150074443,7.59154858892216,3.8660354316877727,4.474201274518709,0.133857928931001,2.62743882132727,2.200250341635948,209177.0,"Fargo, ND-MN Metro Area",16.852876679214006,,,1.2566905201279235,83.40751008274952,6.963150994914788,3.282425537955394,209144.0,4.36063190911525,"Fargo, ND-MN",0.18010442329746823
22140,43667.0,42371.0,1008295.0,23.796818578744897,23.771745296397846,40.63492063492063,0.14427370783429133,78.69558247646964,14.9861451439302,2.967916275448279,113801.0,130044.0,24.881602191302278,24.85612368593629,46.25,24.035983244443425,0.11485671624648251,83.62908937766802,10.05953406458776,3.556729646432742,3.7682737169517884,2.944012441679627,5.915149194802709,2.287573879543442,128600.0,"Farmington, NM Metro Area",27.85809752532108,,,,,,,130145.0,4.163048906988359,"Farmington, NM",0.1334215457290142
22180,157406.0,153951.0,3434410.0,22.308461783294685,22.10474819202199,49.234429065743946,0.7344065664587118,77.1088776793769,14.621424850386898,2.194960802002465,336609.0,366383.0,22.154389054802564,,,,0.5230255013617232,82.09333993562763,9.754270859123546,3.0032186184699183,5.699801198264507,1.0370960220563572,5.186374940786357,2.3663252013263856,366697.0,"Fayetteville, NC Metro Area",21.498944814100124,21.48691381064391,21.481876659962847,0.39314199585505244,81.81498461345224,9.422219431011744,2.688563712868178,367733.0,6.764690685905263,"Fayetteville, NC",0.0847572149765039
22220,163009.0,156892.0,3221005.0,20.53007801545012,20.49414030014969,30.385964912280702,0.34967394438343896,78.7060837131692,13.867945941635124,3.7525535399885896,347045.0,463204.0,20.908449561716164,,,,0.4371288032311962,78.55541567017836,12.330869998642747,4.801864583674597,10.376369884384232,5.5798110296538415,3.6339413932511695,1.9677841666041882,464729.0,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",21.328612512887297,,,0.6946859857346376,79.33618894696468,12.302326578647698,3.4114894772702367,465780.0,10.342436343338056,"Fayetteville-Springdale-Rogers, AR-MO",0.2887131072642184
22380,54283.0,52205.0,993905.0,19.03850205918973,18.92560149723128,34.601063829787236,0.6926662122579813,68.05445535434666,16.53924801503233,3.828086141149163,116320.0,134421.0,18.38199167766841,,,,1.4502967939983398,66.6290779808611,13.398800294444705,6.280442920014409,5.323443597913604,2.666945250762997,4.274027735246511,2.123889933942867,134011.0,"Flagstaff, AZ Metro Area",18.617539247630333,18.52804134990851,18.276724591890467,1.7415263048450822,65.81409856519026,14.914743189852361,6.39772648506273,134651.0,5.946483873123854,"Flagstaff, AZ",0.14463165209808082
22420,187588.0,183765.0,4701260.0,25.583000027208662,25.341120774224837,44.50840879689521,1.236219800840139,84.29110604089814,10.579034906283985,2.0379768428684137,436141.0,425790.0,25.64800287638099,,,,1.0592239963995258,85.11698371546112,9.036682999803496,3.0344136868728486,2.3919856490265365,0.10086119947241834,6.2258843893116005,5.8003678194078825,425337.0,"Flint, MI Metro Area",26.2613596947624,,,1.3388321884860432,85.30648492636423,8.904916003417723,3.018763834038631,424926.0,2.116603832196665,"Flint, MI",-0.024019318584443283
22500,82716.0,81372.0,1917045.0,23.55902521751954,23.424100603321996,36.84596577017115,0.9889259635378886,80.40161516514338,13.743411190096232,1.6248367909473378,193155.0,205566.0,22.001656949984657,,,,0.3677253056494904,83.62735592498876,9.584505876510512,3.664246695201835,2.1903963667196193,0.7869833442162816,8.102716251470664,1.7136426415673436,205214.0,"Florence, SC Metro Area",22.427080215017376,22.35235398507229,21.77356222420946,0.24555482798569486,85.89759734045232,8.886566262025891,3.2501385181080944,205705.0,1.478330619090445,"Florence, SC",0.06227417486227971
22520,61069.0,60023.0,1423990.0,23.72407243889842,23.668980708897937,57.07070707070707,0.1621117097054152,85.95195598421458,10.34403707281927,1.712816650018831,142950.0,147137.0,23.56258491847826,,,,0.16297749912690626,86.67575792852273,9.401140842493888,2.0804576674261197,1.9213629157906913,0.7967124555208567,5.7120694492581405,1.2658645673449853,146979.0,"Florence-Muscle Shoals, AL Metro Area",24.04940859665269,,,,,,,147112.0,1.320762412311708,"Florence-Muscle Shoals, AL",0.02886920678253091
22540,50732.0,48970.0,914585.0,18.676434551766388,18.646842667104615,24.26356589147287,0.5085547583379326,80.79318773160924,10.46676653788536,3.473153039501695,97296.0,101633.0,19.874650139944023,,,,0.3616427815716072,81.01952486294124,9.935558334134846,3.7799365201500432,3.251720369768747,1.5761442058733768,3.3100323939888447,1.639184548310885,101577.0,"Fond du Lac, WI Metro Area",20.14872635969708,20.07755483726698,19.85558408215661,0.376840721988173,81.2932400572025,9.384300235767016,4.560738994318402,101665.0,2.609550976245512,"Fond du Lac, WI",0.043610407179109245
22660,134615.0,127760.0,2727765.0,21.35069661865999,21.29156464734223,27.860869565217392,0.8542881551090146,77.39256397875423,10.968317052334434,5.092300263715039,251494.0,299630.0,22.510635012003874,22.355480973228413,36.88691650230112,21.710339329659284,0.993105069341064,75.35062289430385,8.870041003943692,6.987646582569407,5.301957656130555,1.8110811978595407,2.6668435717128833,1.7936513201539075,300870.0,"Fort Collins-Loveland, CO Metro Area",21.74356055215597,,,0.7180055251977386,79.58851461340502,8.853825422664118,5.071969415531345,300637.0,5.193638840195984,"Fort Collins, CO",0.17512924774501926
22900,109728.0,107239.0,2372775.0,22.12604556178256,22.061681770047514,35.08490566037736,0.4830125400991543,80.2447871099446,14.63163458734325,2.268336249635462,255399.0,280467.0,19.9444903903202,,,,0.34578508932781477,82.05759592043451,12.256160388396989,2.864078517664728,5.881216319695419,2.812864534505092,6.637722379710118,3.183243706501163,279466.0,"Fort Smith, AR-OK Metro Area",20.044946056439642,20.045776407864047,20.246990912507588,0.4451904831411473,84.14748860669164,10.67970612562643,2.212977829676122,299749.0,5.295430510193529,"Fort Smith, AR-OK",0.09362904281897677
23060,194624.0,189308.0,3951745.0,20.874685697382045,20.745744041125416,38.24372759856631,0.7167666885892798,84.20749753370602,10.131843965800723,2.7314205853337716,390156.0,416257.0,20.820688152123573,,,,0.4573625947599763,85.16898316717048,7.999392278797341,3.846456094762596,5.293018368673699,1.4825441224802147,4.102054752001987,3.049847911105593,416851.0,"Fort Wayne, IN Metro Area",20.367233565892796,20.269977599487987,20.41714487781576,0.47621125669586845,87.92779917303979,5.841633846455963,4.065524050577672,415013.0,4.513111637466778,"Fort Wayne, IN",0.06475619882505157
23420,294942.0,285893.0,6336555.0,22.164078868667648,21.766846999576178,43.96501172791243,1.7345783238738464,74.17899112367856,16.703284035505284,3.0680608390802258,799407.0,930450.0,22.028137981616077,21.727486945309,43.28842422935978,20.962009504208414,1.3392921585440143,76.73055659007382,12.209817626459031,3.953784460284603,22.064185823579795,14.24358716713397,8.129036303216502,7.3442431082408515,930517.0,"Fresno, CA Metro Area",22.28377712179784,,,1.3796920628789036,77.23018025939133,10.191732802135553,4.10015884043599,933248.0,21.919575504046083,"Fresno, CA",0.15179813728092562
23460,42636.0,41834.0,1024950.0,24.500406368026006,24.509679580750916,15.88888888888889,0.10554461018857304,84.46383338024205,11.942959001782532,1.8810394971385684,103459.0,104430.0,23.850620321138535,23.754375265167585,63.73626373626374,22.952008763359682,0.23340515030265724,86.63434903047091,9.1925720734585,3.0393967374576794,2.0696530766797356,0.6326869062568901,8.422090729783038,1.0774161735700196,104317.0,"Gadsden, AL Metro Area",23.690899152773984,,,,,,,104462.0,1.2923359690605196,"Gadsden, AL",0.009341591534035132
23540,108398.0,104856.0,2283930.0,21.78158617532616,21.666715541088728,26.384645515080297,2.3552095057104374,74.78459012158896,12.885846602335837,3.2675879628775437,232392.0,264275.0,20.75234069312465,,,,3.800021762239167,73.47601550141036,10.912088923857274,4.165794782084655,10.078798427807124,0.33943357258554746,3.4904933321626817,1.778415132625089,264853.0,"Gainesville, FL Metro Area",20.25530725249355,19.85068223179851,20.357014560781685,4.1723813713566065,72.03719517980834,12.474876864287625,4.350076339828688,266321.0,9.779176257223426,"Gainesville, FL",0.1285646266773881
23580,65402.0,63974.0,1669870.0,26.102322818645074,26.195538763121284,17.889972144846798,1.0978257545640806,76.35699214091312,17.938289348949574,2.1834194672945784,139277.0,179684.0,25.807717765422293,,,,0.34304665940909895,78.03868452365883,14.224410744575811,4.377326008253373,15.628957424335429,10.059115970159983,2.7740433485260847,1.8132931107977834,180831.0,"Gainesville, GA Metro Area",24.79211914365498,,,,,,,180253.0,15.97920700348954,"Gainesville, GA",0.25473499665834254
23900,45475.0,43965.0,1103560.0,25.10087569657682,25.07132765142883,40.72289156626506,0.18251786695986805,80.91039032435404,10.52006597031336,3.3205057724024187,91292.0,101407.0,27.65901916689018,27.51780907020087,65.75418994413408,27.801912335048907,0.35544082605242255,81.4078633836378,8.989277204130262,3.7549642573471007,4.011760991396322,2.180519378009314,3.4525084223446765,1.7523700086182132,101352.0,"Gettysburg, PA Micro Area",29.021765009325026,,,,,,,101485.0,3.3354682958072623,"Gettysburg, PA",0.10507896176331855
24020,56203.0,54050.0,1232940.0,22.811100832562442,22.70518277883574,34.43647540983606,0.8682810526128498,79.90498727825917,11.154208850061385,3.830756365318577,124345.0,128923.0,23.923576025102378,,,,0.4547144933905812,80.78873525136076,10.029074681361777,4.646877852530512,2.611639028631762,0.08074032668778337,4.361171264476038,2.0035778175313057,128808.0,"Glens Falls, NY Metro Area",25.074247228043777,,,,,,,128985.0,2.8088537426832576,"Glens Falls, NY",0.03615536656785068
24140,49590.0,48670.0,1045515.0,21.48171358126156,21.4629388816645,25.56053811659193,0.44968743698326274,80.46783625730994,13.978624722726357,1.8552127445049404,113329.0,122623.0,21.834696870296764,21.700741689965827,43.26086956521739,21.447142955059515,0.6031204929854465,81.98130701080747,12.045552454625485,2.9275693494914683,6.754670435144871,3.488020650389237,6.648835348131923,1.611136851859652,122419.0,"Goldsboro, NC Metro Area",21.690124596215966,,,,,,,122907.0,7.30308281871659,"Goldsboro, NC",0.07881951494765715
24220,49224.0,47326.0,712630.0,15.057896293791996,14.998189447675038,22.45382585751979,0.769949618072485,79.37997724687145,10.275475377864456,3.8558426783682758,97478.0,98461.0,14.559999210406838,,,,1.3021866908582336,80.13834552361513,8.293171552229214,4.25620381395173,3.3463525774034744,0.29089873469221694,2.7135399591455878,3.626459536478955,98316.0,"Grand Forks, ND-MN Metro Area",14.208578120038107,,,1.4058034943710325,79.20830056960934,7.52766536890355,3.3697090581308373,99586.0,3.4201594601650833,"Grand Forks, ND-MN",0.010033819169779079
24260,38605.0,36921.0,611500.0,16.562389967769022,16.540779756733276,25.50561797752809,0.2305400854811553,81.19155549799248,11.052972412899884,4.362129257868152,77708.0,81850.0,16.11040260065016,,,,0.5894656778855296,79.29977181973759,12.229035938391329,4.948659440958357,9.265729993891265,3.881490531459988,3.5340189117768794,2.0853895380305008,81850.0,"Grand Island, NE Micro Area",16.687453230231977,,,,,,,72905.0,9.650915575063438,"Grand Island, NE",0.05193009164060847
24300,54101.0,51247.0,945490.0,18.449665346264172,18.411569696731924,25.66914498141264,0.4972181660228092,77.0799061015508,12.055230032716585,5.275318385981775,116255.0,146723.0,21.451023563029935,,,,0.5345841709478073,78.35306380760926,11.352840443749535,4.637033727942819,4.334001992330891,2.2693467610976925,4.041954464057303,1.7719791933145732,146562.0,"Grand Junction, CO Metro Area",18.93511482254697,,,,,,,146313.0,4.06662429175808,"Grand Junction, CO",0.2327604011140405
24340,458204.0,443686.0,9388675.0,21.160629364009683,21.060998517278705,32.24076884167931,0.8629344134926801,83.70485635219248,9.247845937617306,3.168457717523199,930670.0,988938.0,21.41440471274307,,,,1.24334275757775,82.78278212461919,8.933964538540776,3.9382383237995047,6.054287110211195,1.9031213325475855,3.8820984286485944,4.574806804394029,992685.0,"Grand Rapids-Wyoming, MI Metro Area",21.959607272413994,21.70542877950135,21.870979132092792,1.4925065330304719,83.43718421230949,7.885006879200068,4.248311134287288,774540.0,5.502750019366333,"Grand Rapids-Wyoming, MI",0.060726883202567805
24420,27822.0,25938.0,518590.0,19.993445909476442,19.998840534899898,17.8125,0.23003378621234993,77.57530012220545,11.192581410394652,6.771619581626052,75726.0,82713.0,19.372233400402415,,,,0.22934994694143018,80.22113442645397,8.670797247800637,6.428644781432924,2.8692095454765476,0.6570986010939542,4.928286736682861,4.04678090361621,82636.0,"Grants Pass, OR Micro Area",18.543293178365776,,,,,,,82807.0,2.825848056323741,"Grants Pass, OR",0.08825522185087209
