on_books,lane_method,allocation,key,audit_alone_bn,lane_alone_bn,combined_bn,interaction_bn
0.6,b_matched_over_pooled,shared,snap,0.0,-0.3698316982951641,-0.3698316982951641,0.0
0.6,b_matched_over_pooled,shared,social_security,0.0,-4.1241021580899115,-4.1241021580899115,0.0
0.6,b_matched_over_pooled,shared,ssi,0.0,0.011717213219938299,0.011717213219938299,0.0
0.6,b_matched_over_pooled,shared,state_liability,1.192836452933783,0.9995759808931043,2.0471007445959453,-0.14531168923094195
0.6,b_matched_over_pooled,shared,unemployment,0.0,-0.4681461293227993,-0.4681461293227993,0.0
0.6,b_matched_over_pooled,shared,veterans,0.0,-0.20517877428086811,-0.20517877428086811,0.0
0.6,b_matched_over_pooled,shared,wage,1.3781128936148925,0.5959083976951013,1.8474191419449966,-0.12660214936499725
0.6,b_matched_over_pooled,shared,wage_oasdi,4.911303391711739,1.4412825670994172,6.039813249708645,-0.31277270910251054
0.6,b_matched_over_pooled,shared,wic,0.0,-0.0146707494947402,-0.0146707494947402,0.0
0.6,b_matched_over_pooled,shared,workers_comp,0.0,0.4313553012800522,0.4313553012800522,0.0
0.6,b_matched_over_pooled,shared,working_age,0.0,0.0,0.0,0.0
0.75,a_ipw_brief_cells,personal,adults,0.0,0.0,0.0,0.0
0.75,a_ipw_brief_cells,personal,age65plus,0.0,0.0,0.0,0.0
0.75,a_ipw_brief_cells,personal,all_cash,0.0,-0.3930792005732909,-0.3930792005732909,0.0
0.75,a_ipw_brief_cells,personal,cash_assistance,0.0,3.569804486953657,3.569804486953657,0.0
0.75,a_ipw_brief_cells,personal,consumption,0.0,-1.262639743343283,-1.262639743343283,0.0
0.75,a_ipw_brief_cells,personal,energy,0.0,-0.02460117670142465,-0.02460117670142465,0.0
0.75,a_ipw_brief_cells,personal,federal_liability,3.1281154406508564,13.43294999214848,15.186689149477239,-1.3743762833220963
0.75,a_ipw_brief_cells,personal,medicare,0.0,0.08637007891538377,0.08637007891538377,0.0
0.75,a_ipw_brief_cells,personal,population,0.0,0.0,0.0,0.0
0.75,a_ipw_brief_cells,personal,positive_fica_worker,0.34827880000623856,0.06632322714937865,0.3830163818550852,-0.031585645300532025
0.75,a_ipw_brief_cells,personal,refundable_credits,-6.316515115682352,0.46819416961761545,-5.988661595290293,-0.14034064922555695
0.75,a_ipw_brief_cells,personal,self_payroll,0.322153807219438,0.07424179081391423,0.3378070047605844,-0.05858859327276782
0.75,a_ipw_brief_cells,personal,snap,0.0,0.7268639199127055,0.7268639199127055,0.0
0.75,a_ipw_brief_cells,personal,social_security,0.0,-6.041699493707993,-6.041699493707993,0.0
0.75,a_ipw_brief_cells,personal,ssi,0.0,-0.09047657422369887,-0.09047657422369887,0.0
0.75,a_ipw_brief_cells,personal,state_liability,0.7767093635664478,2.223467805088003,2.6888543292525577,-0.311322839401893
0.75,a_ipw_brief_cells,personal,unemployment,0.0,-0.38493088852779445,-0.38493088852779445,0.0
0.75,a_ipw_brief_cells,personal,veterans,0.0,0.211830905132986,0.211830905132986,0.0
0.75,a_ipw_brief_cells,personal,wage,0.885705838012388,0.8805390095741015,1.5421957292131818,-0.22404911837330765
0.75,a_ipw_brief_cells,personal,wage_oasdi,3.1474074741359663,2.570123014470978,5.048173689181864,-0.6693567994250804
0.75,a_ipw_brief_cells,personal,wic,0.0,0.31643886588546183,0.31643886588546183,0.0
0.75,a_ipw_brief_cells,personal,workers_comp,0.0,0.15737307172599901,0.15737307172599901,0.0
0.75,a_ipw_brief_cells,personal,working_age,0.0,0.0,0.0,0.0
0.75,a_ipw_brief_cells,shared,adults,0.0,0.0,0.0,0.0
0.75,a_ipw_brief_cells,shared,age65plus,0.0,0.0,0.0,0.0
0.75,a_ipw_brief_cells,shared,all_cash,0.0,-0.4339817773468112,-0.4339817773468112,0.0
0.75,a_ipw_brief_cells,shared,cash_assistance,0.0,3.188943782807149,3.188943782807149,0.0
0.75,a_ipw_brief_cells,shared,consumption,0.0,-1.262639743343283,-1.262639743343283,0.0
0.75,a_ipw_brief_cells,shared,energy,0.0,-0.02460117670142465,-0.02460117670142465,0.0
0.75,a_ipw_brief_cells,shared,federal_liability,2.9682136239998598,11.45017915053961,13.093351330615683,-1.3250414439237872
0.75,a_ipw_brief_cells,shared,medicare,0.0,0.22057778010359771,0.22057778010359771,0.0
0.75,a_ipw_brief_cells,shared,population,0.0,0.0,0.0,0.0
0.75,a_ipw_brief_cells,shared,positive_fica_worker,0.34334120237758703,-0.016677725080602116,0.2974355727113588,-0.029227904585626126
0.75,a_ipw_brief_cells,shared,refundable_credits,-5.973004986563291,0.6279266128150961,-5.378524995790433,-0.03344662204223792
0.75,a_ipw_brief_cells,shared,self_payroll,0.3253959427600973,-0.1291047702722432,0.12704462798363825,-0.06924654450421586
0.75,a_ipw_brief_cells,shared,snap,0.0,0.7268639199127055,0.7268639199127055,0.0
0.75,a_ipw_brief_cells,shared,social_security,0.0,-6.651910607472145,-6.651910607472145,0.0
0.75,a_ipw_brief_cells,shared,ssi,0.0,-0.1153565905491128,-0.1153565905491128,0.0
0.75,a_ipw_brief_cells,shared,state_liability,0.7440524304128391,2.0438726879305267,2.460347904689552,-0.327577213653814
0.75,a_ipw_brief_cells,shared,unemployment,0.0,-0.1525789156904433,-0.1525789156904433,0.0
0.75,a_ipw_brief_cells,shared,veterans,0.0,0.42809808873547217,0.42809808873547217,0.0
0.75,a_ipw_brief_cells,shared,wage,0.8583475535841744,0.9189074860265722,1.5583101609772143,-0.2189448786335323
0.75,a_ipw_brief_cells,shared,wage_oasdi,3.058152291641883,1.6504444100636058,4.044336458334508,-0.664260243370981
0.75,a_ipw_brief_cells,shared,wic,0.0,0.31643886588546183,0.31643886588546183,0.0
0.75,a_ipw_brief_cells,shared,workers_comp,0.0,0.467436576228454,0.467436576228454,0.0
0.75,a_ipw_brief_cells,shared,working_age,0.0,0.0,0.0,0.0
0.75,b_hotdeck_union_matched,personal,adults,0.0,0.0,0.0,0.0
0.75,b_hotdeck_union_matched,personal,age65plus,0.0,-5.296670283185275e-18,-5.296670283185275e-18,0.0
0.75,b_hotdeck_union_matched,personal,all_cash,0.0,-0.1950667751933869,-0.1950667751933869,0.0
0.75,b_hotdeck_union_matched,personal,cash_assistance,0.0,-0.9594828336697673,-0.9594828336697673,0.0
0.75,b_hotdeck_union_matched,personal,consumption,0.0,2.638079336030608,2.638079336030608,0.0
0.75,b_hotdeck_union_matched,personal,energy,0.0,-0.006603532837387376,-0.006603532837387376,0.0
0.75,b_hotdeck_union_matched,personal,federal_liability,3.1281154406508564,8.140692838253269,10.24286394365572,-1.025944335248405
0.75,b_hotdeck_union_matched,personal,medicare,0.0,-0.20848744464835048,-0.20848744464835048,0.0
0.75,b_hotdeck_union_matched,personal,population,0.0,3.950175632725724e-17,3.950175632725724e-17,0.0
0.75,b_hotdeck_union_matched,personal,positive_fica_worker,0.34827880000623856,0.0434522524755828,0.39049858705177265,-0.001232465430048714
0.75,b_hotdeck_union_matched,personal,refundable_credits,-6.316515115682352,0.5381370447492176,-5.945336884374084,-0.16695881344095043
0.75,b_hotdeck_union_matched,personal,self_payroll,0.322153807219438,1.4940797725450452,1.7710119648242812,-0.045221614940201826
0.75,b_hotdeck_union_matched,personal,snap,0.0,0.419601547548559,0.419601547548559,0.0
0.75,b_hotdeck_union_matched,personal,social_security,0.0,-3.6070300577646606,-3.6070300577646606,0.0
0.75,b_hotdeck_union_matched,personal,ssi,0.0,-0.15424427616891323,-0.15424427616891323,0.0
0.75,b_hotdeck_union_matched,personal,state_liability,0.7767093635664478,1.0723842357188862,1.6945596044911135,-0.15453399479422048
0.75,b_hotdeck_union_matched,personal,unemployment,0.0,-0.35012421337457833,-0.35012421337457833,0.0
0.75,b_hotdeck_union_matched,personal,veterans,0.0,0.28475777094181454,0.28475777094181454,0.0
0.75,b_hotdeck_union_matched,personal,wage,0.885705838012388,0.618484316305537,1.409677323619086,-0.09451283069883898
0.75,b_hotdeck_union_matched,personal,wage_oasdi,3.1474074741359663,1.4788808201269128,4.4278288666470065,-0.19845942761587265
0.75,b_hotdeck_union_matched,personal,wic,0.0,0.19918536667088804,0.19918536667088804,0.0
0.75,b_hotdeck_union_matched,personal,workers_comp,0.0,-0.25565211337794824,-0.25565211337794824,0.0
0.75,b_hotdeck_union_matched,personal,working_age,0.0,0.0,0.0,0.0
0.75,b_hotdeck_union_matched,shared,adults,0.0,0.0,0.0,0.0
0.75,b_hotdeck_union_matched,shared,age65plus,0.0,-5.296670283185275e-18,-5.296670283185275e-18,0.0
0.75,b_hotdeck_union_matched,shared,all_cash,0.0,-0.16674467808067714,-0.16674467808067714,0.0
0.75,b_hotdeck_union_matched,shared,cash_assistance,0.0,-1.6680484749120175,-1.6680484749120175,0.0
0.75,b_hotdeck_union_matched,shared,consumption,0.0,2.638079336030608,2.638079336030608,0.0
0.75,b_hotdeck_union_matched,shared,energy,0.0,-0.006603532837387376,-0.006603532837387376,0.0
0.75,b_hotdeck_union_matched,shared,federal_liability,2.9682136239998598,6.942522837593649,8.91612332059689,-0.994613140996619
0.75,b_hotdeck_union_matched,shared,medicare,0.0,-0.35045716808972716,-0.35045716808972716,0.0
0.75,b_hotdeck_union_matched,shared,population,0.0,3.950175632725724e-17,3.950175632725724e-17,0.0
0.75,b_hotdeck_union_matched,shared,positive_fica_worker,0.34334120237758703,0.0270602696379064,0.369078989943384,-0.0013224820721094224
0.75,b_hotdeck_union_matched,shared,refundable_credits,-5.973004986563291,0.38692986492168535,-5.761584152942194,-0.17550903130058837
0.75,b_hotdeck_union_matched,shared,self_payroll,0.3253959427600973,1.3762032193267495,1.6607264637290986,-0.040872698357748316
0.75,b_hotdeck_union_matched,shared,snap,0.0,0.419601547548559,0.419601547548559,0.0
0.75,b_hotdeck_union_matched,shared,social_security,0.0,-2.984548978028089,-2.984548978028089,0.0
0.75,b_hotdeck_union_matched,shared,ssi,0.0,-0.05013323410531216,-0.05013323410531216,0.0
0.75,b_hotdeck_union_matched,shared,state_liability,0.7440524304128391,0.8422175022529772,1.4388092255799962,-0.14746070708582004
0.75,b_hotdeck_union_matched,shared,unemployment,0.0,-0.18014777672263665,-0.18014777672263665,0.0
0.75,b_hotdeck_union_matched,shared,veterans,0.0,-0.06967193900038855,-0.06967193900038855,0.0
0.75,b_hotdeck_union_matched,shared,wage,0.8583475535841744,0.42408337314511,1.1899539955476963,-0.09247693118158806
0.75,b_hotdeck_union_matched,shared,wage_oasdi,3.058152291641883,1.4623755383730637,4.324707432180944,-0.19582039783400296
0.75,b_hotdeck_union_matched,shared,wic,0.0,0.19918536667088804,0.19918536667088804,0.0
0.75,b_hotdeck_union_matched,shared,workers_comp,0.0,-0.4381971772015838,-0.4381971772015838,0.0
0.75,b_hotdeck_union_matched,shared,working_age,0.0,0.0,0.0,0.0
0.75,b_matched_over_pooled,personal,adults,0.0,0.0,0.0,0.0
0.75,b_matched_over_pooled,personal,age65plus,0.0,0.0,0.0,0.0
0.75,b_matched_over_pooled,personal,all_cash,0.0,-0.2288651251068634,-0.2288651251068634,0.0
0.75,b_matched_over_pooled,personal,cash_assistance,0.0,3.0905226064037588,3.0905226064037588,0.0
0.75,b_matched_over_pooled,personal,consumption,0.0,2.9811119162129973,2.9811119162129973,0.0
0.75,b_matched_over_pooled,personal,energy,0.0,-0.009821952047376275,-0.009821952047376275,0.0
0.75,b_matched_over_pooled,personal,federal_liability,3.1281154406508564,9.132991336195095,11.507147020724503,-0.7539597561214482
0.75,b_matched_over_pooled,personal,medicare,0.0,-1.0561538877228462,-1.0561538877228462,0.0
0.75,b_matched_over_pooled,personal,population,0.0,0.0,0.0,0.0
0.75,b_matched_over_pooled,personal,positive_fica_worker,0.34827880000623856,0.013084553918700925,0.36019099232685936,-0.001172361598080129
0.75,b_matched_over_pooled,personal,refundable_credits,-6.316515115682352,0.27207639746210094,-6.0615422960597085,-0.017103577839457873
0.75,b_matched_over_pooled,personal,self_payroll,0.322153807219438,0.8488450700045115,1.1741378843750432,0.00313900715109372
0.75,b_matched_over_pooled,personal,snap,0.0,-0.3698316982951641,-0.3698316982951641,0.0
0.75,b_matched_over_pooled,personal,social_security,0.0,-4.1995597107797265,-4.1995597107797265,0.0
0.75,b_matched_over_pooled,personal,ssi,0.0,-0.03130575459805497,-0.03130575459805497,0.0
0.75,b_matched_over_pooled,personal,state_liability,0.7767093635664478,1.0880143260889477,1.772248518578245,-0.09247517107715042
0.75,b_matched_over_pooled,personal,unemployment,0.0,-0.48457886323104044,-0.48457886323104044,0.0
0.75,b_matched_over_pooled,personal,veterans,0.0,0.007942460066000847,0.007942460066000847,0.0
0.75,b_matched_over_pooled,personal,wage,0.885705838012388,0.6713486472976036,1.478249639468845,-0.07880484584114666
0.75,b_matched_over_pooled,personal,wage_oasdi,3.1474074741359663,1.4481591546184487,4.403437548828917,-0.19212907992549821
0.75,b_matched_over_pooled,personal,wic,0.0,-0.0146707494947402,-0.0146707494947402,0.0
0.75,b_matched_over_pooled,personal,workers_comp,0.0,0.41280364333182296,0.41280364333182296,0.0
0.75,b_matched_over_pooled,personal,working_age,0.0,0.0,0.0,0.0
0.75,b_matched_over_pooled,shared,adults,0.0,0.0,0.0,0.0
0.75,b_matched_over_pooled,shared,age65plus,0.0,0.0,0.0,0.0
0.75,b_matched_over_pooled,shared,all_cash,0.0,-0.23179894974756382,-0.23179894974756382,0.0
0.75,b_matched_over_pooled,shared,cash_assistance,0.0,3.333812297236126,3.333812297236126,0.0
0.75,b_matched_over_pooled,shared,consumption,0.0,2.9811119162129973,2.9811119162129973,0.0
0.75,b_matched_over_pooled,shared,energy,0.0,-0.009821952047376275,-0.009821952047376275,0.0
0.75,b_matched_over_pooled,shared,federal_liability,2.9682136239998598,9.057388305357996,11.294540549830863,-0.7310613795269933
0.75,b_matched_over_pooled,shared,medicare,0.0,-1.0269778267521679,-1.0269778267521679,0.0
0.75,b_matched_over_pooled,shared,population,0.0,0.0,0.0,0.0
0.75,b_matched_over_pooled,shared,positive_fica_worker,0.34334120237758703,0.004682116922791087,0.34706709785800155,-0.0009562214423765661
0.75,b_matched_over_pooled,shared,refundable_credits,-5.973004986563291,0.30770084396549285,-5.63025385876719,0.035050283830607765
0.75,b_matched_over_pooled,shared,self_payroll,0.3253959427600973,0.6702976938750169,1.0059657443093395,0.010272107674225261
0.75,b_matched_over_pooled,shared,snap,0.0,-0.3698316982951641,-0.3698316982951641,0.0
0.75,b_matched_over_pooled,shared,social_security,0.0,-4.1241021580899115,-4.1241021580899115,0.0
0.75,b_matched_over_pooled,shared,ssi,0.0,0.011717213219938299,0.011717213219938299,0.0
0.75,b_matched_over_pooled,shared,state_liability,0.7440524304128391,0.9995759808931043,1.6529381298464494,-0.09069028145949398
0.75,b_matched_over_pooled,shared,unemployment,0.0,-0.4681461293227993,-0.4681461293227993,0.0
0.75,b_matched_over_pooled,shared,veterans,0.0,-0.20517877428086811,-0.20517877428086811,0.0
0.75,b_matched_over_pooled,shared,wage,0.8583475535841744,0.5959083976951013,1.375446430196233,-0.07880952108304262
0.75,b_matched_over_pooled,shared,wage_oasdi,3.058152291641883,1.4412825670994172,4.305000617976992,-0.19443424076430804
0.75,b_matched_over_pooled,shared,wic,0.0,-0.0146707494947402,-0.0146707494947402,0.0
0.75,b_matched_over_pooled,shared,workers_comp,0.0,0.4313553012800522,0.4313553012800522,0.0
0.75,b_matched_over_pooled,shared,working_age,0.0,0.0,0.0,0.0
