method,side,line,key,allocation,preferred,direct,response_class,published_target_bn,change_bn,change_se_bn
a_ipw_brief_cells_derived_material_1pct,spending,ssi,all_cash,personal,False,False,household_transfer,2.973107292,-0.2962432241844458,0.05982547418911618
a_ipw_brief_cells_derived_material_1pct,spending,ssi,all_cash,shared,False,False,household_transfer,3.168097727,-0.32706935592371655,0.06391130172782761
a_ipw_brief_cells_derived_material_1pct,spending,ssi,ssi,personal,True,False,household_transfer,5.303504298,-0.09047657422369887,0.4076005903858015
a_ipw_brief_cells_derived_material_1pct,spending,ssi,ssi,shared,True,False,household_transfer,5.309815177,-0.1153565905491128,0.40547839358254617
a_ipw_brief_cells_derived_material_1pct,spending,refundable_tax_credits,refundable_credits,personal,True,False,household_transfer,52.141735452,-1.3174938780473768,1.4332064704048306
a_ipw_brief_cells_derived_material_1pct,spending,refundable_tax_credits,refundable_credits,shared,True,False,household_transfer,55.40422665,-1.959301862928764,1.2642501220444191
a_ipw_brief_cells_derived_material_1pct,spending,other_federal_benefits,all_cash,personal,True,False,household_transfer,3.944956516,-0.3930792005732909,0.07938122342853755
a_ipw_brief_cells_derived_material_1pct,spending,other_federal_benefits,all_cash,shared,True,False,household_transfer,4.203685419,-0.4339817773468112,0.08480262615266222
a_ipw_brief_cells_derived_material_1pct,spending,temporary_disability,workers_comp,personal,True,False,household_transfer,2.512529342,0.08193577777348715,0.3617709229323067
a_ipw_brief_cells_derived_material_1pct,spending,temporary_disability,workers_comp,shared,True,False,household_transfer,2.848310066,0.24336933258656687,0.36153892791208875
a_ipw_brief_cells_derived_material_1pct,spending,medicaid_and_chip_other_medical,medicaid_covered,personal,False,False,household_transfer,185.611437345,4.286071136162325,1.9691962962708414
a_ipw_brief_cells_derived_material_1pct,spending,medicaid_and_chip_other_medical,medicaid_covered,shared,False,False,household_transfer,185.611437345,4.923797182162858,2.124512100151312
a_ipw_brief_cells_derived_material_1pct,spending,family_and_general_assistance,all_cash,personal,False,False,household_transfer,2.878665695,-0.28683297407179165,0.057925101018463654
a_ipw_brief_cells_derived_material_1pct,spending,family_and_general_assistance,all_cash,shared,False,False,household_transfer,3.067462203,-0.3166799049855557,0.061881141085538244
a_ipw_brief_cells_derived_material_1pct,spending,family_and_general_assistance,cash_assistance,personal,True,False,household_transfer,10.404600607,0.9750814047363051,1.120952473901836
a_ipw_brief_cells_derived_material_1pct,spending,family_and_general_assistance,cash_assistance,shared,True,False,household_transfer,11.02747937,0.8710504440029487,1.0739810154292497
a_ipw_brief_cells_derived_material_1pct,spending,energy_assistance,cash_assistance,personal,False,False,household_transfer,0.860876968,0.08067826480478936,0.09274764146229732
a_ipw_brief_cells_derived_material_1pct,spending,energy_assistance,cash_assistance,shared,False,False,household_transfer,0.912413975,0.07207073997950349,0.08886122157313606
a_ipw_brief_cells_derived_material_1pct,spending,energy_assistance,energy,personal,True,False,household_transfer,0.553171528,-0.02460117670142465,0.049378657718657896
a_ipw_brief_cells_derived_material_1pct,spending,energy_assistance,energy,shared,True,False,household_transfer,0.553171528,-0.02460117670142465,0.049378657718657896
a_ipw_brief_cells_derived_material_1pct,spending,other_state_welfare,cash_assistance,personal,False,False,household_transfer,3.693125895,0.346106354475893,0.3978834714705875
a_ipw_brief_cells_derived_material_1pct,spending,other_state_welfare,cash_assistance,shared,False,False,household_transfer,3.914217485,0.30918043588370747,0.3812108940043409
a_ipw_brief_cells_derived_material_1pct,spending,other_state_welfare,wic,personal,True,False,household_transfer,5.069836863,0.31643886588546183,0.15960108327287365
a_ipw_brief_cells_derived_material_1pct,spending,other_state_welfare,wic,shared,True,False,household_transfer,5.069836863,0.31643886588546183,0.15960108327287365
a_ipw_brief_cells_derived_material_1pct,spending,employment_training,unemployment,personal,False,False,household_transfer,0.154431879,-0.014534655958724713,0.014954518639320069
a_ipw_brief_cells_derived_material_1pct,spending,employment_training,unemployment,shared,False,False,household_transfer,0.158086666,-0.005761247310127794,0.013772225342359576
a_ipw_brief_cells_derived_material_1pct,spending,other_state_benefits,veterans,personal,False,False,household_transfer,0.14396171,0.003165928585019805,0.013619533983839204
a_ipw_brief_cells_derived_material_1pct,spending,other_state_benefits,veterans,shared,False,False,household_transfer,0.184961605,0.006398159774982365,0.013000885078458575
a_ipw_brief_cells_derived_material_1pct,spending,agricultural_subsidies,resources,personal,False,False,subsidy,0.660570411,0.01192310660091034,0.010774520292475753
a_ipw_brief_cells_derived_material_1pct,spending,agricultural_subsidies,resources,shared,False,False,subsidy,0.660570411,0.01192310660091034,0.010774520292475753
a_ipw_brief_cells_derived_material_1pct,spending,agricultural_subsidies,wages,personal,True,False,subsidy,0.678452309,-0.01930644759687118,0.008911215286759507
a_ipw_brief_cells_derived_material_1pct,spending,agricultural_subsidies,wages,shared,True,False,subsidy,0.715860724,-0.02014770388642467,0.009889074785695734
a_ipw_brief_cells_derived_material_1pct,spending,housing_subsidies,housing_support,personal,True,False,subsidy,7.541813009,-0.3026763383164015,0.4072842275380309
a_ipw_brief_cells_derived_material_1pct,spending,housing_subsidies,housing_support,shared,True,False,subsidy,7.541813009,-0.3026763383164015,0.4072842275380309
a_ipw_brief_cells_derived_material_1pct,spending,housing_subsidies,resources,personal,False,False,subsidy,4.835009538,0.08727053648456917,0.07886352087269298
a_ipw_brief_cells_derived_material_1pct,spending,housing_subsidies,resources,shared,False,False,subsidy,4.835009538,0.08727053648456917,0.07886352087269298
a_ipw_brief_cells_derived_material_1pct,spending,housing_subsidies,wages,personal,False,False,subsidy,4.965895126,-0.1413125031744266,0.06522516025694335
a_ipw_brief_cells_derived_material_1pct,spending,housing_subsidies,wages,shared,False,False,subsidy,5.239704004,-0.14747003326853358,0.07238255018350669
a_ipw_brief_cells_derived_material_1pct,spending,transport_subsidies,resources,personal,True,False,subsidy,0.032494961,0.0005865247386576811,0.0005300231651223953
a_ipw_brief_cells_derived_material_1pct,spending,transport_subsidies,resources,shared,True,False,subsidy,0.032494961,0.0005865247386576811,0.0005300231651223953
a_ipw_brief_cells_derived_material_1pct,spending,transport_subsidies,wages,personal,False,False,subsidy,0.033374613,-0.0009497280792825006,0.0004383629528892992
a_ipw_brief_cells_derived_material_1pct,spending,transport_subsidies,wages,shared,False,False,subsidy,0.035214818,-0.0009911113900160319,0.0004864660862634242
a_ipw_brief_cells_derived_material_1pct,spending,other_subsidies,resources,personal,True,False,subsidy,2.033141529,0.036697621919964535,0.0331624370474111
a_ipw_brief_cells_derived_material_1pct,spending,other_subsidies,resources,shared,True,False,subsidy,2.033141529,0.036697621919964535,0.0331624370474111
a_ipw_brief_cells_derived_material_1pct,spending,other_subsidies,wages,personal,False,False,subsidy,2.088179461,-0.05942249266424337,0.02742744994127121
a_ipw_brief_cells_derived_material_1pct,spending,other_subsidies,wages,shared,False,False,subsidy,2.203317228,-0.062011759562978386,0.030437162039296715
a_ipw_brief_cells_derived_any_flag,receipts,federal_income_tax,federal_liability,personal,True,True,personal_income,128.208871988,-11.926273138843165,7.015095339788217
a_ipw_brief_cells_derived_any_flag,receipts,federal_income_tax,federal_liability,shared,True,True,personal_income,137.944695428,-12.977845084812209,7.538346800500028
a_ipw_brief_cells_derived_any_flag,receipts,state_local_income_tax,state_liability,personal,True,True,personal_income,26.832079605,-2.082001473094047,1.4000777381539677
a_ipw_brief_cells_derived_any_flag,receipts,state_local_income_tax,state_liability,shared,True,True,personal_income,28.783372481,-3.1392540640955637,1.4016449135081144
a_ipw_brief_cells_derived_any_flag,receipts,personal_property_tax,capital,personal,True,False,household_direct,0.404313967,-0.16831038280049246,0.033530101797877666
a_ipw_brief_cells_derived_any_flag,receipts,personal_property_tax,capital,shared,True,False,household_direct,0.482760064,-0.23304814242398553,0.038176094852145896
a_ipw_brief_cells_derived_any_flag,receipts,other_personal_tax,state_liability,personal,True,True,household_direct,0.486480231,-0.03774782170470624,0.02538417264135003
a_ipw_brief_cells_derived_any_flag,receipts,other_personal_tax,state_liability,shared,True,True,household_direct,0.521858234,-0.05691638753797412,0.025412586384862143
a_ipw_brief_cells_derived_any_flag,receipts,employee_oasdi,wage_oasdi,personal,True,True,household_direct,55.142869112,-1.2795368922222734,0.5486099410127161
a_ipw_brief_cells_derived_any_flag,receipts,employee_oasdi,wage_oasdi,shared,True,True,household_direct,57.970192578,-0.8216744876988284,0.5992542247768722
a_ipw_brief_cells_derived_any_flag,receipts,employee_hi,wage,personal,True,True,household_direct,16.376286555,-0.4660134753461773,0.21509634978181144
a_ipw_brief_cells_derived_any_flag,receipts,employee_hi,wage,shared,True,True,household_direct,17.279240109,-0.4863194775345439,0.2386996409213732
a_ipw_brief_cells_derived_any_flag,receipts,self_employment_oasdi_hi,self_payroll,personal,True,True,household_direct,8.897073678,-0.07424179081391423,0.5503850745848387
a_ipw_brief_cells_derived_any_flag,receipts,self_employment_oasdi_hi,self_payroll,shared,True,True,household_direct,9.274939912,0.1291047702722432,0.6771802869253428
a_ipw_brief_cells_derived_any_flag,receipts,employer_oasdi,wage_oasdi,personal,True,True,household_direct,55.619046273,-1.2905861222487045,0.5533473717737069
a_ipw_brief_cells_derived_any_flag,receipts,employer_oasdi,wage_oasdi,shared,True,True,household_direct,58.470784625,-0.8287699223647773,0.6044289859065577
a_ipw_brief_cells_derived_any_flag,receipts,employer_hi,wage,personal,True,True,household_direct,14.566936992,-0.4145255342279241,0.19133122542764944
a_ipw_brief_cells_derived_any_flag,receipts,employer_hi,wage,shared,True,True,household_direct,15.370126866,-0.4325880084920283,0.21232668454371023
a_ipw_brief_cells_derived_any_flag,receipts,medicare_supplementary_premiums,medicare,personal,True,True,household_direct,7.441655529,0.013245367241082185,0.06685577921627256
a_ipw_brief_cells_derived_any_flag,receipts,medicare_supplementary_premiums,medicare,shared,True,True,household_direct,7.856859414,0.03382691945386699,0.08286135372625926
a_ipw_brief_cells_derived_any_flag,receipts,other_domestic_social_contributions,positive_fica_worker,personal,True,True,household_direct,10.986478566,-0.06632322714937865,0.0607875103115232
a_ipw_brief_cells_derived_any_flag,receipts,other_domestic_social_contributions,positive_fica_worker,shared,True,True,household_direct,11.299894823,0.016677725080602116,0.07847399120897673
a_ipw_brief_cells_derived_any_flag,receipts,corporate_capital,capital,personal,True,False,corporate_capital,15.495290753,-6.450477926294166,1.2850376662144538
a_ipw_brief_cells_derived_any_flag,receipts,corporate_capital,capital,shared,True,False,corporate_capital,18.501729285,-8.931545834885828,1.4630948671050075
a_ipw_brief_cells_derived_any_flag,receipts,corporate_labor,wage,personal,True,False,household_direct,13.810357031,-0.3929958390959137,0.181393832884718
a_ipw_brief_cells_derived_any_flag,receipts,corporate_labor,wage,shared,True,False,household_direct,14.571830697,-0.41012018161148694,0.2012988264043293
a_ipw_brief_cells_derived_any_flag,receipts,general_sales_tax,consumption,personal,True,True,household_direct,48.821293078,1.2410241449806871,0.970998054881007
a_ipw_brief_cells_derived_any_flag,receipts,general_sales_tax,consumption,shared,True,True,household_direct,48.821293078,1.2410241449806871,0.9709980548810074
a_ipw_brief_cells_derived_any_flag,receipts,remaining_production_property,capital,personal,True,False,business_property,11.122230267,-4.630032567406652,0.922376033667839
a_ipw_brief_cells_derived_any_flag,receipts,remaining_production_property,capital,shared,True,False,business_property,13.280195688,-6.410896768476245,1.0501821665473852
a_ipw_brief_cells_derived_any_flag,receipts,excise_selective_sales,consumption,personal,True,True,household_direct,30.087297961,0.7648110255362779,0.598400942601186
a_ipw_brief_cells_derived_any_flag,receipts,excise_selective_sales,consumption,shared,True,True,household_direct,30.087297961,0.7648110255362779,0.5984009426011863
a_ipw_brief_cells_derived_any_flag,receipts,customs_duties,consumption,personal,True,True,household_direct,6.773941246,0.17219176536112196,0.13472571819686727
a_ipw_brief_cells_derived_any_flag,receipts,customs_duties,consumption,shared,True,True,household_direct,6.773941246,0.17219176536112196,0.13472571819686732
a_ipw_brief_cells_derived_any_flag,receipts,other_production_taxes,capital,personal,True,False,other_business,4.52185388,-1.8823860166949442,0.3750011954847639
a_ipw_brief_cells_derived_any_flag,receipts,other_production_taxes,capital,shared,True,False,other_business,5.39919629,-2.606414157085255,0.4269620562082698
a_ipw_brief_cells_derived_any_flag,receipts,business_current_transfers,capital,personal,True,False,other_business,4.357426226,-1.8139370297876296,0.36136507000767815
a_ipw_brief_cells_derived_any_flag,receipts,business_current_transfers,capital,shared,True,False,other_business,5.202865935,-2.5116374179196024,0.4114364839100688
a_ipw_brief_cells_derived_any_flag,receipts,personal_current_transfers,consumption,personal,True,True,household_direct,11.431993274,0.29059819566040973,0.22736889034707644
a_ipw_brief_cells_derived_any_flag,receipts,personal_current_transfers,consumption,shared,True,True,household_direct,11.431993274,0.29059819566040973,0.22736889034707655
a_ipw_brief_cells_derived_any_flag,spending,general_public_services,wages,personal,False,False,public_goods,33.095089854,-0.9417738134925592,0.43469152786164356
a_ipw_brief_cells_derived_any_flag,spending,general_public_services,wages,shared,False,False,public_goods,34.919882605,-0.9828105262260703,0.48239178264711424
a_ipw_brief_cells_derived_any_flag,spending,economic_affairs_services,resources,personal,True,False,service,36.260766261,0.921738930054479,0.7211839606915168
a_ipw_brief_cells_derived_any_flag,spending,economic_affairs_services,resources,shared,True,False,service,36.260766261,0.921738930054479,0.7211839606915168
a_ipw_brief_cells_derived_any_flag,spending,economic_affairs_services,wages,personal,False,False,service,37.242359298,-1.059791011137128,0.48916434842969236
a_ipw_brief_cells_derived_any_flag,spending,economic_affairs_services,wages,shared,False,False,service,39.295823652,-1.105970187770112,0.5428421004826188
a_ipw_brief_cells_derived_any_flag,spending,housing_community_services,resources,personal,False,False,service,1.166368525,0.029648774328613545,0.023197697094875548
a_ipw_brief_cells_derived_any_flag,spending,housing_community_services,resources,shared,False,False,service,1.166368525,0.029648774328613545,0.023197697094875548
a_ipw_brief_cells_derived_any_flag,spending,health_services,veterans,personal,False,False,service,15.349522994,0.3375584634863951,1.4521455053468124
a_ipw_brief_cells_derived_any_flag,spending,health_services,veterans,shared,False,False,service,19.721024469,0.6821862606133283,1.3861837603706482
a_ipw_brief_cells_derived_any_flag,spending,recreation_culture,resources,personal,False,False,service,4.359219117,0.11081017803177426,0.08669973728153561
a_ipw_brief_cells_derived_any_flag,spending,recreation_culture,resources,shared,False,False,service,4.359219117,0.11081017803177426,0.08669973728153561
a_ipw_brief_cells_derived_any_flag,spending,income_security_services,all_cash,personal,False,False,service,7.660222305,-0.7632717996159508,0.15414056295435716
a_ipw_brief_cells_derived_any_flag,spending,income_security_services,all_cash,shared,False,False,service,8.162615905,-0.842695445887037,0.16466771322750906
a_ipw_brief_cells_derived_any_flag,spending,income_security_services,cash_assistance,personal,True,False,service,27.686977953,2.5947230822173517,2.982890704277465
a_ipw_brief_cells_derived_any_flag,spending,income_security_services,cash_assistance,shared,True,False,service,29.344478442,2.3178933388042,2.8578981375930526
a_ipw_brief_cells_derived_any_flag,spending,social_security,social_security,personal,True,False,household_transfer,59.918597812,-5.98182608143748,1.2776090351841025
a_ipw_brief_cells_derived_any_flag,spending,social_security,social_security,shared,True,False,household_transfer,62.721969932,-6.58598998586517,1.2960054665829466
a_ipw_brief_cells_derived_any_flag,spending,medicare,medicare,personal,True,False,household_transfer,63.964982366,0.09961544615646596,0.5028073705733515
a_ipw_brief_cells_derived_any_flag,spending,medicare,medicare,shared,True,False,household_transfer,63.964982366,0.2544046995574647,0.6231817185836935
a_ipw_brief_cells_derived_any_flag,spending,unemployment,unemployment,personal,True,False,household_transfer,4.089921396,-0.38493088852779445,0.3960503890622544
a_ipw_brief_cells_derived_any_flag,spending,unemployment,unemployment,shared,True,False,household_transfer,4.186713533,-0.1525789156904433,0.36473893521072553
a_ipw_brief_cells_derived_any_flag,spending,railroad_retirement,social_security,personal,True,False,household_transfer,0.599738418,-0.05987341227051303,0.01278786969776424
a_ipw_brief_cells_derived_any_flag,spending,railroad_retirement,social_security,shared,True,False,household_transfer,0.627797986,-0.06592062160697523,0.012972003623835276
a_ipw_brief_cells_derived_any_flag,spending,pension_guaranty,social_security,personal,False,False,household_transfer,0.031904942,-0.003185151511803322,0.000680290315116003
a_ipw_brief_cells_derived_any_flag,spending,pension_guaranty,social_security,shared,False,False,household_transfer,0.033397657,-0.0035068515323934254,0.0006900858893242943
a_ipw_brief_cells_derived_any_flag,spending,veterans_life_insurance,veterans,personal,True,False,household_transfer,0.022483064,0.0004944354555387452,0.0021270159160848012
a_ipw_brief_cells_derived_any_flag,spending,veterans_life_insurance,veterans,shared,True,False,household_transfer,0.028886178,0.0009992256483363762,0.0020303990957314436
a_ipw_brief_cells_derived_any_flag,spending,workers_compensation,wages,personal,False,False,household_transfer,0.982532112,-0.027959525652556185,0.012905188857528676
a_ipw_brief_cells_derived_any_flag,spending,workers_compensation,wages,shared,False,False,household_transfer,1.036706839,-0.029177829884348517,0.014321321349429154
a_ipw_brief_cells_derived_any_flag,spending,workers_compensation,workers_comp,personal,True,False,household_transfer,2.280171057,0.07435837101486432,0.3283144096606708
a_ipw_brief_cells_derived_any_flag,spending,workers_compensation,workers_comp,shared,True,False,household_transfer,2.584898837,0.2208625782028952,0.32810386950036796
a_ipw_brief_cells_derived_any_flag,spending,military_medical,veterans,personal,False,False,household_transfer,0.358377029,0.00788123508973452,0.033904349468639024
a_ipw_brief_cells_derived_any_flag,spending,military_medical,veterans,shared,False,False,household_transfer,0.46044181,0.015927523307669143,0.03236429026314019
a_ipw_brief_cells_derived_any_flag,spending,veterans_pension_disability,veterans,personal,True,False,household_transfer,9.039543544,0.19879278532546096,0.8551883034548077
a_ipw_brief_cells_derived_any_flag,spending,veterans_pension_disability,veterans,shared,True,False,household_transfer,11.613980414,0.4017487976969361,0.8163425317526033
a_ipw_brief_cells_derived_any_flag,spending,veterans_readjustment,veterans,personal,True,False,household_transfer,0.570388813,0.012543684351986294,0.05396177795127387
a_ipw_brief_cells_derived_any_flag,spending,veterans_readjustment,veterans,shared,True,False,household_transfer,0.732833962,0.02535006539019969,0.05151063719259883
a_ipw_brief_cells_derived_any_flag,spending,veterans_other,veterans,personal,False,False,household_transfer,1.879063349,0.041323351680505466,0.17776926340088697
a_ipw_brief_cells_derived_any_flag,spending,veterans_other,veterans,shared,False,False,household_transfer,2.414215366,0.08351211955338722,0.16969433511451706
a_ipw_brief_cells_derived_any_flag,spending,snap,cash_assistance,personal,False,False,household_transfer,16.067778605,1.5058138918365733,1.7310819374577613
a_ipw_brief_cells_derived_any_flag,spending,snap,cash_assistance,shared,False,False,household_transfer,17.029687518,1.3451593402345388,1.6585441223130115
a_ipw_brief_cells_derived_any_flag,spending,snap,snap,personal,True,False,household_transfer,14.284936851,0.7268639199127055,0.43633994447930513
a_ipw_brief_cells_derived_any_flag,spending,snap,snap,shared,True,False,household_transfer,14.284936851,0.7268639199127055,0.43633994447930513
a_ipw_brief_cells_derived_any_flag,spending,black_lung,workers_comp,personal,True,False,household_transfer,0.03308476,0.001078922937647532,0.004763766910282316
a_ipw_brief_cells_derived_any_flag,spending,black_lung,workers_comp,shared,True,False,household_transfer,0.03750629,0.0032046654389919368,0.004760712020763537
a_ipw_brief_cells_derived_any_flag,spending,ssi,all_cash,personal,False,False,household_transfer,2.973107292,-0.2962432241844458,0.05982547418911618
a_ipw_brief_cells_derived_any_flag,spending,ssi,all_cash,shared,False,False,household_transfer,3.168097727,-0.32706935592371655,0.06391130172782761
a_ipw_brief_cells_derived_any_flag,spending,ssi,ssi,personal,True,False,household_transfer,5.303504298,-0.09047657422369887,0.4076005903858015
a_ipw_brief_cells_derived_any_flag,spending,ssi,ssi,shared,True,False,household_transfer,5.309815177,-0.1153565905491128,0.40547839358254617
a_ipw_brief_cells_derived_any_flag,spending,refundable_tax_credits,refundable_credits,personal,True,False,household_transfer,52.141735452,-4.375974499470627,1.5392532016267053
a_ipw_brief_cells_derived_any_flag,spending,refundable_tax_credits,refundable_credits,shared,True,False,household_transfer,55.40422665,-6.159013500831371,1.4485665923862348
a_ipw_brief_cells_derived_any_flag,spending,other_federal_benefits,all_cash,personal,True,False,household_transfer,3.944956516,-0.3930792005732909,0.07938122342853755
a_ipw_brief_cells_derived_any_flag,spending,other_federal_benefits,all_cash,shared,True,False,household_transfer,4.203685419,-0.4339817773468112,0.08480262615266222
a_ipw_brief_cells_derived_any_flag,spending,temporary_disability,workers_comp,personal,True,False,household_transfer,2.512529342,0.08193577777348715,0.3617709229323067
a_ipw_brief_cells_derived_any_flag,spending,temporary_disability,workers_comp,shared,True,False,household_transfer,2.848310066,0.24336933258656687,0.36153892791208875
a_ipw_brief_cells_derived_any_flag,spending,medicaid_and_chip_other_medical,medicaid_covered,personal,False,False,household_transfer,185.611437345,4.286071136162325,1.9691962962708414
a_ipw_brief_cells_derived_any_flag,spending,medicaid_and_chip_other_medical,medicaid_covered,shared,False,False,household_transfer,185.611437345,4.923797182162858,2.124512100151312
a_ipw_brief_cells_derived_any_flag,spending,family_and_general_assistance,all_cash,personal,False,False,household_transfer,2.878665695,-0.28683297407179165,0.057925101018463654
a_ipw_brief_cells_derived_any_flag,spending,family_and_general_assistance,all_cash,shared,False,False,household_transfer,3.067462203,-0.3166799049855557,0.061881141085538244
a_ipw_brief_cells_derived_any_flag,spending,family_and_general_assistance,cash_assistance,personal,True,False,household_transfer,10.404600607,0.9750814047363051,1.120952473901836
a_ipw_brief_cells_derived_any_flag,spending,family_and_general_assistance,cash_assistance,shared,True,False,household_transfer,11.02747937,0.8710504440029487,1.0739810154292497
a_ipw_brief_cells_derived_any_flag,spending,energy_assistance,cash_assistance,personal,False,False,household_transfer,0.860876968,0.08067826480478936,0.09274764146229732
a_ipw_brief_cells_derived_any_flag,spending,energy_assistance,cash_assistance,shared,False,False,household_transfer,0.912413975,0.07207073997950349,0.08886122157313606
a_ipw_brief_cells_derived_any_flag,spending,energy_assistance,energy,personal,True,False,household_transfer,0.553171528,-0.02460117670142465,0.049378657718657896
a_ipw_brief_cells_derived_any_flag,spending,energy_assistance,energy,shared,True,False,household_transfer,0.553171528,-0.02460117670142465,0.049378657718657896
a_ipw_brief_cells_derived_any_flag,spending,other_state_welfare,cash_assistance,personal,False,False,household_transfer,3.693125895,0.346106354475893,0.3978834714705875
a_ipw_brief_cells_derived_any_flag,spending,other_state_welfare,cash_assistance,shared,False,False,household_transfer,3.914217485,0.30918043588370747,0.3812108940043409
a_ipw_brief_cells_derived_any_flag,spending,other_state_welfare,wic,personal,True,False,household_transfer,5.069836863,0.31643886588546183,0.15960108327287365
a_ipw_brief_cells_derived_any_flag,spending,other_state_welfare,wic,shared,True,False,household_transfer,5.069836863,0.31643886588546183,0.15960108327287365
a_ipw_brief_cells_derived_any_flag,spending,employment_training,unemployment,personal,False,False,household_transfer,0.154431879,-0.014534655958724713,0.014954518639320069
a_ipw_brief_cells_derived_any_flag,spending,employment_training,unemployment,shared,False,False,household_transfer,0.158086666,-0.005761247310127794,0.013772225342359576
a_ipw_brief_cells_derived_any_flag,spending,other_state_benefits,veterans,personal,False,False,household_transfer,0.14396171,0.003165928585019805,0.013619533983839204
a_ipw_brief_cells_derived_any_flag,spending,other_state_benefits,veterans,shared,False,False,household_transfer,0.184961605,0.006398159774982365,0.013000885078458575
a_ipw_brief_cells_derived_any_flag,spending,agricultural_subsidies,resources,personal,False,False,subsidy,0.660570411,0.016791522256825706,0.013137967956394743
a_ipw_brief_cells_derived_any_flag,spending,agricultural_subsidies,resources,shared,False,False,subsidy,0.660570411,0.016791522256825706,0.013137967956394743
a_ipw_brief_cells_derived_any_flag,spending,agricultural_subsidies,wages,personal,True,False,subsidy,0.678452309,-0.01930644759687118,0.008911215286759507
a_ipw_brief_cells_derived_any_flag,spending,agricultural_subsidies,wages,shared,True,False,subsidy,0.715860724,-0.02014770388642467,0.009889074785695734
a_ipw_brief_cells_derived_any_flag,spending,housing_subsidies,housing_support,personal,True,False,subsidy,7.541813009,-0.3026763383164015,0.4072842275380309
a_ipw_brief_cells_derived_any_flag,spending,housing_subsidies,housing_support,shared,True,False,subsidy,7.541813009,-0.3026763383164015,0.4072842275380309
a_ipw_brief_cells_derived_any_flag,spending,housing_subsidies,resources,personal,False,False,subsidy,4.835009538,0.1229046426234148,0.09616264873318396
a_ipw_brief_cells_derived_any_flag,spending,housing_subsidies,resources,shared,False,False,subsidy,4.835009538,0.1229046426234148,0.09616264873318396
a_ipw_brief_cells_derived_any_flag,spending,housing_subsidies,wages,personal,False,False,subsidy,4.965895126,-0.1413125031744266,0.06522516025694335
a_ipw_brief_cells_derived_any_flag,spending,housing_subsidies,wages,shared,False,False,subsidy,5.239704004,-0.14747003326853358,0.07238255018350669
a_ipw_brief_cells_derived_any_flag,spending,transport_subsidies,resources,personal,True,False,subsidy,0.032494961,0.0008260131803734255,0.0006462865325324755
a_ipw_brief_cells_derived_any_flag,spending,transport_subsidies,resources,shared,True,False,subsidy,0.032494961,0.0008260131803734255,0.0006462865325324755
a_ipw_brief_cells_derived_any_flag,spending,transport_subsidies,wages,personal,False,False,subsidy,0.033374613,-0.0009497280792825006,0.0004383629528892992
a_ipw_brief_cells_derived_any_flag,spending,transport_subsidies,wages,shared,False,False,subsidy,0.035214818,-0.0009911113900160319,0.0004864660862634242
a_ipw_brief_cells_derived_any_flag,spending,other_subsidies,resources,personal,True,False,subsidy,2.033141529,0.0516819110880558,0.04043679193672328
a_ipw_brief_cells_derived_any_flag,spending,other_subsidies,resources,shared,True,False,subsidy,2.033141529,0.0516819110880558,0.04043679193672328
a_ipw_brief_cells_derived_any_flag,spending,other_subsidies,wages,personal,False,False,subsidy,2.088179461,-0.05942249266424337,0.02742744994127121
a_ipw_brief_cells_derived_any_flag,spending,other_subsidies,wages,shared,False,False,subsidy,2.203317228,-0.062011759562978386,0.030437162039296715
b_hotdeck_union_matched,receipts,federal_income_tax,federal_liability,personal,True,True,personal_income,128.208871988,-8.140692838253269,3.3475923944166803
b_hotdeck_union_matched,receipts,federal_income_tax,federal_liability,shared,True,True,personal_income,137.944695428,-6.942522837593649,3.0551807180712838
b_hotdeck_union_matched,receipts,state_local_income_tax,state_liability,personal,True,True,personal_income,26.832079605,-1.0532875580937628,0.4392799262114109
b_hotdeck_union_matched,receipts,state_local_income_tax,state_liability,shared,True,True,personal_income,28.783372481,-0.8272195606616596,0.3962394748616257
b_hotdeck_union_matched,receipts,personal_motor_vehicle,adults,personal,True,True,household_direct,2.850033105,0.0,4.365766892041444e-16
b_hotdeck_union_matched,receipts,personal_motor_vehicle,adults,shared,True,True,household_direct,2.927264756,0.0,4.365766892041444e-16
b_hotdeck_union_matched,receipts,personal_property_tax,capital,personal,True,False,household_direct,0.404313967,-0.06199826572447403,0.016044910872834352
b_hotdeck_union_matched,receipts,personal_property_tax,capital,shared,True,False,household_direct,0.482760064,-0.06789107422010708,0.016282798084598753
b_hotdeck_union_matched,receipts,other_personal_tax,state_liability,personal,True,True,household_direct,0.486480231,-0.01909667762512327,0.007964384534484826
b_hotdeck_union_matched,receipts,other_personal_tax,state_liability,shared,True,True,household_direct,0.521858234,-0.014997941591317617,0.007184037688126765
b_hotdeck_union_matched,receipts,employee_oasdi,wage_oasdi,personal,True,True,household_direct,55.142869112,-0.73626147771834,0.29766435926560353
b_hotdeck_union_matched,receipts,employee_oasdi,wage_oasdi,shared,True,True,household_direct,57.970192578,-0.7280443158153249,0.28140852864897026
b_hotdeck_union_matched,receipts,employee_hi,wage,personal,True,True,household_direct,16.376286555,-0.32732453935011324,0.14298709145524238
b_hotdeck_union_matched,receipts,employee_hi,wage,shared,True,True,household_direct,17.279240109,-0.22444044432678947,0.1375226144861361
b_hotdeck_union_matched,receipts,self_employment_oasdi_hi,self_payroll,personal,True,True,household_direct,8.897073678,-1.4940797725450452,0.3485133097070317
b_hotdeck_union_matched,receipts,self_employment_oasdi_hi,self_payroll,shared,True,True,household_direct,9.274939912,-1.3762032193267495,0.32720857032323947
