fips,state,no_county_govt,pop_2002,pop_2007,pop_2012,pop_2017,pop_2022,e23_1997,e29_1997,e31_1997,e25_1997,d23_1997,d29_1997,d31_1997,d25_1997,e23_2002,e29_2002,e31_2002,e25_2002,d23_2002,d29_2002,d31_2002,d25_2002,e23_2007,e29_2007,e31_2007,e25_2007,d23_2007,d29_2007,d31_2007,d25_2007,e23_2012,e29_2012,e31_2012,e25_2012,d23_2012,d29_2012,d31_2012,d25_2012,e23_2017,e29_2017,e31_2017,e25_2017,d23_2017,d29_2017,d31_2017,d25_2017,e23_2022,e29_2022,e31_2022,e25_2022,d23_2022,d29_2022,d31_2022,d25_2022,present_1997,present_2002,present_2007,present_2012,present_2017,present_2022,bartik_1222,bartik_pay_1222,cbp_emp0_1222,imm_1222,imm_nomex_1222,imm_mex_1222,dfbshare_1222,bartik_0717,bartik_pay_0717,cbp_emp0_0717,imm_0717,imm_nomex_0717,imm_mex_0717,dfbshare_0717,bartik_1217,bartik_pay_1217,cbp_emp0_1217,imm_1217,imm_nomex_1217,imm_mex_1217,dfbshare_1217,bartik_1722,bartik_pay_1722,cbp_emp0_1722,imm_1722,imm_nomex_1722,imm_mex_1722,dfbshare_1722,bartik_0712,bartik_pay_0712,cbp_emp0_0712,imm_0712,imm_nomex_0712,imm_mex_0712,dfbshare_0712,bartik_1722_s12,bartik_1217_s07,medhhinc_2009,medhhinc_2012,medhhinc_2017,medhhinc_2022
47057,47,0,20932,22309,22677,23105,24185,423.028,536.078,76.583,448.555,450.379,541.549,76.583,452.202,631.185,614.917,87.845,514.058,631.185,619.797,87.845,517.311,231.479,1239.262,398.032,628.100,231.479,1240.674,540.589,680.324,429.561,1096.210,600.366,699.790,455.055,1097.485,601.641,709.987,922.904,1073.339,608.902,1573.594,922.904,1073.339,608.902,1573.594,915.000,1068.000,500.000,1539.000,915.000,1068.000,500.000,1539.000,1,1,1,1,1,1,0.11659404,0.44353362,2132.3,-0.00006740,0.00043970,-0.00050710,0.01675360,-0.09121583,0.25935139,2381.0,0.00020100,0.00023732,-0.00003631,0.00931051,0.08438278,0.13083962,2132.3,-0.00015070,0.00012580,-0.00027649,0.01168979,0.04706652,0.27135304,1995.0,0.00008175,0.00030809,-0.00022634,0.00506381,-0.16897068,0.10817682,2381.0,0.00035419,0.00010945,0.00024474,-0.00237928,0.02853690,0.09612906,32602.0,33185.0,40088.0,47098.0
47059,47,0,64070,67840,68921,69343,71292,1775.987,1132.329,825.998,1473.304,1792.398,1141.446,844.232,1504.301,2458.042,1395.764,501.044,1677.195,2503.591,1403.898,579.128,1781.308,1606.242,2574.504,335.928,2016.977,1654.231,2587.207,366.980,2093.196,2528.932,1662.161,509.865,2460.100,2595.214,1668.534,550.654,2505.988,2452.323,2159.811,496.673,2477.395,2461.874,2161.005,681.731,2676.781,2089.000,2970.000,344.000,2890.000,2089.000,3225.000,344.000,2890.000,1,1,1,1,1,1,0.12357226,0.39774016,20926.2,0.00045878,0.00072744,-0.00026866,0.00206046,0.01284420,0.24312808,22973.6,0.00076011,0.00077911,-0.00001900,-0.00326921,0.06446852,0.11004310,20926.2,0.00017820,0.00032459,-0.00014639,-0.00368706,0.05412236,0.25924785,21397.0,0.00027888,0.00040041,-0.00012153,0.00574753,-0.05043837,0.12059726,22973.6,0.00057907,0.00044935,0.00012972,0.00041785,0.04829270,0.06488083,35995.0,35613.0,38266.0,51975.0
47061,47,0,14156,14048,13591,13362,13779,672.833,306.330,196.927,470.436,702.007,306.330,233.395,470.436,663.720,351.381,226.120,540.086,670.227,351.381,261.909,540.086,352.865,508.126,208.896,570.230,357.099,522.240,210.308,570.230,740.579,540.457,223.066,593.993,740.579,540.457,223.066,593.993,821.421,1010.061,5.970,687.701,821.421,1010.061,5.970,687.701,615.000,337.000,280.000,618.000,615.000,337.000,329.000,618.000,1,1,1,1,1,1,0.02464142,0.45096170,1470.0,0.00031687,0.00052123,-0.00020437,-0.00332578,0.02564976,0.23853176,1446.5,0.00048979,0.00050365,-0.00001387,-0.00432557,0.03804497,0.11174194,1470.0,0.00012387,0.00023527,-0.00011140,-0.00499745,0.00413511,0.29295972,863.0,0.00019631,0.00029086,-0.00009456,0.00167167,-0.05187164,0.10684602,1446.5,0.00036995,0.00027604,0.00009391,0.00067188,-0.02733604,0.07702638,26239.0,26644.0,31919.0,47948.0
47063,47,0,58285,61592,62635,63633,65167,1626.469,2862.731,736.652,1779.634,1628.292,2888.259,736.652,1781.458,1752.026,3354.389,1620.258,2301.872,1786.188,3440.608,1620.258,2339.288,2144.008,4887.887,2084.727,2316.206,2148.243,4947.168,2084.727,2338.790,2976.338,3176.460,1993.573,2925.352,3023.501,3272.060,2457.550,2969.965,2658.872,5695.024,2024.898,3584.164,2658.872,5695.024,2049.970,3584.164,1836.000,1655.000,817.000,3026.000,1836.000,1732.000,817.000,3070.000,1,1,1,1,1,1,0.12354942,0.40424601,25561.0,0.00142112,0.00411823,-0.00269712,0.01384004,-0.02167303,0.25088327,30659.4,0.00364681,0.00383261,-0.00018579,-0.02374154,0.06951978,0.10998375,25561.0,0.00052885,0.00199860,-0.00146975,-0.00548853,0.05283620,0.26192341,27975.0,0.00087827,0.00208639,-0.00120812,0.01932858,-0.08667468,0.12075618,30659.4,0.00310901,0.00180016,0.00130884,-0.01825301,0.04644476,0.07012032,39507.0,39316.0,42042.0,49656.0
47065,47,0,311890,324784,344768,357945,374602,29856.280,19699.966,8890.877,16634.838,32744.539,20711.951,13792.165,16767.946,33195.764,40438.121,11122.191,21767.741,33430.018,42522.007,18998.987,21767.741,37537.786,43669.170,10738.390,24598.930,38024.740,49861.246,27365.392,28081.003,37262.226,74798.505,12719.863,26863.525,37977.312,76056.598,14397.320,27055.999,32687.290,30405.699,14001.163,35888.204,32743.405,30408.087,14021.460,35888.204,35972.000,22339.000,13294.000,43766.000,35972.000,22339.000,13880.000,44128.000,1,1,1,1,1,1,0.16380791,0.41379515,179593.0,0.00684324,0.00712033,-0.00027709,0.01827405,0.04417850,0.25990009,178189.1,0.00739093,0.00741190,-0.00002097,0.01230188,0.08911589,0.11971321,179593.0,0.00323968,0.00339049,-0.00015081,0.00506494,0.05885574,0.25971489,188413.0,0.00347090,0.00359253,-0.00012163,0.01320911,-0.03732472,0.12190357,178189.1,0.00395191,0.00381279,0.00013912,0.00723694,0.06315589,0.08382824,45557.0,46544.0,50273.0,69069.0
47067,47,0,6798,6816,6687,6692,6846,521.491,355.562,40.115,284.450,521.491,357.386,40.115,286.273,413.198,346.501,99.233,309.085,413.198,377.409,99.233,309.085,271.000,474.251,84.688,358.511,271.000,474.251,84.688,358.511,692.142,410.442,296.997,421.913,692.142,410.442,296.997,421.913,1515.091,475.182,298.481,436.977,1515.091,475.182,298.481,436.977,620.000,438.000,299.000,431.000,620.000,438.000,299.000,431.000,1,1,1,1,1,1,0.09574633,0.42272042,410.9,0.00193867,0.00193867,0.00000000,0.01560892,-0.02100737,0.23073596,610.0,0.00213802,0.00213802,0.00000000,0.00531440,0.06954969,0.11578152,410.9,0.00123528,0.00123528,0.00000000,0.00268442,0.05970081,0.26044202,168.0,0.00070287,0.00070287,0.00000000,0.01292451,-0.09586412,0.10850039,610.0,0.00092612,0.00092612,0.00000000,0.00262998,0.02401957,0.07754812,23413.0,22205.0,29619.0,31809.0
47069,47,0,28093,27835,26735,25883,25511,1281.847,1197.971,319.094,787.707,1321.962,1199.794,563.429,805.941,1577.962,1050.890,426.212,650.706,1613.751,1052.517,439.227,666.974,1250.554,1295.721,427.672,735.371,1288.663,1302.778,440.376,749.485,838.728,1496.454,442.308,773.721,843.827,1616.273,670.473,776.270,518.164,1784.919,787.991,932.456,518.164,1784.919,993.346,932.456,264.000,991.000,490.000,180.000,264.000,991.000,646.000,180.000,1,1,1,1,1,1,0.10788905,0.41882389,5071.3,0.00175697,0.00181470,-0.00005772,0.00391005,0.00333994,0.26679515,6422.8,0.00192835,0.00193224,-0.00000389,-0.00618662,0.05013113,0.11681064,5071.3,0.00095099,0.00098246,-0.00003147,-0.00170140,0.04307538,0.26513905,5026.0,0.00083252,0.00085963,-0.00002712,0.00561145,-0.03540898,0.13419324,6422.8,0.00101494,0.00098861,0.00002633,-0.00448523,0.04811453,0.04123293,32483.0,31963.0,36686.0,43566.0
47071,47,0,25758,25983,26241,26593,27065,955.459,636.365,559.782,581.663,975.517,636.365,559.782,581.663,1148.496,707.643,567.741,647.452,1150.123,714.150,805.249,647.452,613.985,1496.148,766.423,717.022,715.610,1503.205,767.834,717.022,1314.178,854.024,828.531,764.798,1319.276,864.222,1896.699,764.798,1192.731,1019.612,1320.482,752.173,1192.731,1019.612,2059.521,752.173,603.000,733.000,801.000,748.000,603.000,733.000,801.000,748.000,1,1,1,1,1,1,0.05963432,0.41360647,6553.1,-0.00017780,-0.00003665,-0.00014115,0.00172522,-0.04993316,0.25151730,6172.7,0.00013135,0.00014138,-0.00001003,0.00638558,0.03237015,0.11919775,6553.1,-0.00010704,-0.00003006,-0.00007698,0.00845083,0.03271082,0.27464197,4945.0,-0.00006983,-0.00000651,-0.00006332,-0.00672561,-0.08249741,0.11560225,6172.7,0.00023945,0.00017173,0.00006772,-0.00206526,0.02224953,0.03439305,30558.0,33044.0,39092.0,46902.0
47073,47,0,54302,56380,56556,56612,57903,2357.651,1203.441,404.794,1121.388,2614.749,1216.205,408.441,1143.269,3133.149,2212.400,405.064,1229.834,3177.072,2236.802,418.079,1241.222,2868.087,2367.019,759.366,1518.731,3449.609,3730.490,794.652,1535.669,3496.401,2221.738,727.833,1414.876,3585.627,2239.583,2731.603,1422.524,2657.678,3163.902,675.762,1444.650,2658.872,3254.641,8956.829,1445.844,1174.000,3754.000,780.000,1915.000,1174.000,3754.000,998.000,1915.000,1,1,1,1,1,1,0.08579267,0.39856751,9086.9,0.00231480,0.00238572,-0.00007092,-0.00187679,-0.04645613,0.24268901,11486.3,0.00180298,0.00180796,-0.00000498,-0.00007792,0.05652019,0.10876786,9086.9,0.00096558,0.00100423,-0.00003864,-0.00131865,0.02904865,0.26834555,8095.0,0.00134788,0.00138013,-0.00003225,-0.00055814,-0.10154125,0.12208345,11486.3,0.00083438,0.00080060,0.00003378,0.00124073,0.02062368,0.05671354,34310.0,36419.0,38728.0,53647.0
47075,47,0,19524,19142,18463,18187,17518,902.581,831.468,339.152,949.989,906.228,836.939,412.087,1135.975,871.946,544.966,255.402,889.840,875.199,551.473,353.008,889.840,3352.218,1067.064,348.631,1212.444,3371.979,1078.356,348.631,1213.856,1005.709,1584.406,789.016,1293.783,1019.730,1594.604,818.334,1316.727,829.778,1986.692,879.923,1364.657,834.554,2014.152,934.844,1386.147,167.000,784.000,648.000,1357.000,167.000,794.000,665.000,1357.000,1,1,1,1,1,1,0.12475599,0.38499353,5011.0,-0.00052922,0.00061145,-0.00114067,0.00034389,-0.00972456,0.24662534,6285.6,0.00064238,0.00071974,-0.00007736,0.01272378,0.06493578,0.11250820,5011.0,-0.00026266,0.00035951,-0.00062216,0.01820509,0.06876394,0.24720227,3629.3,-0.00027061,0.00025577,-0.00052637,-0.01786120,-0.06041683,0.12241579,6285.6,0.00089572,0.00037298,0.00052274,-0.00548131,0.05181766,0.05200551,30821.0,32827.0,36118.0,44890.0
47077,47,0,25930,27370,28040,27692,27907,984.634,875.230,140.401,619.955,986.457,906.228,144.048,619.955,1610.497,1133.855,152.916,1003.714,1620.258,1143.616,159.423,1008.594,1126.345,1642.940,186.313,1161.632,1136.226,1658.466,190.547,1163.043,1136.999,1863.557,365.828,1324.375,1148.471,2166.927,365.828,1325.650,1143.781,1233.325,371.311,1377.790,1154.526,1234.519,371.311,1378.984,51.000,836.000,0.000,3272.000,118.000,840.000,0.000,3272.000,1,1,1,1,1,1,0.16583666,0.41601684,6527.5,0.00014587,0.00031097,-0.00016509,0.00673448,0.03447391,0.26066321,6325.0,0.00022455,0.00023642,-0.00001187,0.00494473,0.09110888,0.12003090,6527.5,0.00002892,0.00011893,-0.00009001,0.00431379,0.06599889,0.26650424,5832.0,0.00011842,0.00019445,-0.00007603,0.00242070,-0.05762188,0.12628289,6325.0,0.00019492,0.00011458,0.00008034,0.00063094,0.06018850,0.09411456,39294.0,37784.0,42711.0,51576.0
47079,47,0,31343,31833,32391,32428,32382,2735.093,1409.485,244.335,1004.691,2778.855,1411.308,244.335,1010.161,1143.616,927.256,533.579,1128.975,1182.658,927.256,792.234,1132.228,879.340,1599.185,587.167,1134.814,976.731,1602.007,674.678,1140.460,1658.337,1264.466,604.190,1065.618,1658.337,1264.466,831.080,1066.893,1694.180,936.038,715.161,1296.603,1694.180,936.038,724.713,1296.603,1074.000,1598.000,360.000,1126.000,1074.000,1619.000,360.000,1126.000,1,1,1,1,1,1,0.12509150,0.42625561,8723.5,0.00071030,0.00092465,-0.00021435,0.00111564,0.01521613,0.26157180,9232.0,0.00091486,0.00093013,-0.00001527,-0.00547928,0.07335917,0.11946227,8723.5,0.00045882,0.00057566,-0.00011684,-0.00328484,0.04391354,0.26890898,8105.0,0.00025120,0.00034859,-0.00009740,0.00440048,-0.05261999,0.12706207,9232.0,0.00044800,0.00034438,0.00010362,-0.00219444,0.04362053,0.06969628,36408.0,36593.0,40415.0,48025.0
47081,47,0,23203,24490,24103,24559,25481,1852.570,596.250,386.560,933.579,1852.570,596.250,386.560,933.579,2134.316,557.980,374.156,764.579,2140.823,562.861,374.156,764.579,540.589,2053.675,551.881,798.887,554.704,2079.081,551.881,5738.998,980.216,1827.867,673.022,796.664,986.589,1978.277,673.022,804.312,1438.680,1875.657,724.713,840.523,1466.140,2028.479,724.713,848.881,713.000,2308.000,670.000,816.000,713.000,2328.000,670.000,816.000,1,1,1,1,1,1,0.09079343,0.43358698,2144.0,0.00139849,0.00144011,-0.00004162,0.00551645,-0.01714570,0.25549033,2743.2,0.00116670,0.00116958,-0.00000287,-0.00080474,0.06394041,0.12125433,2144.0,0.00067400,0.00069668,-0.00002268,0.00051118,0.02001911,0.29519134,1973.0,0.00071104,0.00072963,-0.00001858,0.00500527,-0.08265375,0.11727010,2743.2,0.00050335,0.00048390,0.00001945,-0.00131592,0.02284911,0.07078949,37880.0,42330.0,39333.0,54669.0
47083,47,0,8028,8219,8427,8167,8247,619.955,388.383,83.876,322.741,736.652,392.030,87.523,324.564,849.171,580.755,76.458,460.374,870.319,585.635,82.965,462.001,220.188,882.163,84.688,424.850,221.599,899.100,94.568,424.850,579.972,902.461,146.586,441.033,590.169,906.285,149.136,455.055,553.981,1115.126,91.932,453.692,563.533,1118.708,94.320,466.825,1196.000,503.000,92.000,454.000,1198.000,504.000,92.000,456.000,1,1,1,1,1,1,0.07873065,0.42578665,1086.3,0.00031655,0.00075603,-0.00043949,0.00253179,0.01553864,0.24274634,1029.6,0.00108170,0.00111330,-0.00003160,0.00174365,0.06166890,0.11814372,1086.3,0.00016493,0.00040449,-0.00023956,-0.00407554,0.04998815,0.28115929,565.0,0.00015645,0.00036274,-0.00020629,0.00660733,-0.03319474,0.11159583,1029.6,0.00091260,0.00069858,0.00021402,0.00581919,0.01623504,0.05341419,31858.0,34595.0,41820.0,51544.0
47085,47,0,17976,18405,18373,18801,19023,470.436,1061.216,167.752,705.654,470.436,1061.216,277.156,731.182,1301.412,1127.348,252.149,735.298,1374.616,1215.193,312.339,735.298,248.417,1412.872,334.516,835.584,282.292,2494.050,371.214,841.230,657.726,1358.791,298.271,850.200,657.726,2324.985,309.743,861.672,862.014,1230.937,359.372,865.596,862.014,2128.769,359.372,865.596,64.000,2341.000,0.000,14.000,64.000,2341.000,86.000,14.000,1,1,1,1,1,1,0.11150310,0.40177041,3869.6,0.00135013,0.00141733,-0.00006720,0.01172835,0.00268310,0.24781815,4233.5,0.00155109,0.00155579,-0.00000470,0.00272396,0.04839088,0.11902314,3869.6,0.00075693,0.00079355,-0.00003663,0.00629953,0.06337624,0.25476916,3730.0,0.00057969,0.00060958,-0.00002988,0.00542882,-0.04708908,0.11719667,4233.5,0.00079548,0.00076362,0.00003187,-0.00357557,0.05476879,0.05010945,41957.0,41943.0,40998.0,54185.0
47087,47,0,11259,11391,11546,11530,12015,330.035,390.207,220.631,362.856,330.035,390.207,220.631,364.679,221.240,403.438,165.930,504.297,221.240,416.452,572.621,512.431,355.688,39.521,175.021,564.584,368.391,47.990,175.021,575.876,421.913,453.780,188.650,571.049,430.836,460.153,188.650,579.972,439.365,1068.563,193.416,613.678,439.365,1068.563,193.416,613.678,368.000,0.000,128.000,567.000,368.000,0.000,128.000,567.000,1,1,1,1,1,1,0.11181591,0.45699963,936.6,0.00571098,0.00589809,-0.00018711,-0.00065827,-0.03907759,0.23842824,1289.0,0.00545188,0.00546520,-0.00001332,0.00328723,0.06550519,0.10026256,936.6,0.00274178,0.00284380,-0.00010202,0.00711753,0.05029177,0.29557938,517.0,0.00297332,0.00305853,-0.00008521,-0.00777580,-0.08741566,0.12633251,1289.0,0.00267279,0.00258270,0.00009009,-0.00383030,0.02623293,0.05160638,30844.0,33363.0,33933.0,42357.0
47089,47,0,45634,50184,52215,53432,56660,1566.297,1522.535,485.023,811.411,1586.354,1544.416,488.670,818.705,1538.920,1794.322,675.107,1057.397,2148.956,1794.322,684.868,1062.277,1291.486,3959.146,1021.897,1120.699,1929.466,3988.787,4441.866,1194.095,3008.205,3217.250,1798.550,2113.391,3036.248,3222.348,1820.219,2117.215,1603.442,3802.652,1378.984,1864.912,1603.442,3805.040,1892.372,1864.912,2693.000,3451.000,1610.000,2170.000,2693.000,3461.000,1613.000,2172.000,1,1,1,1,1,1,0.10852948,0.41717095,10123.8,0.00076096,0.00125899,-0.00049803,-0.00234552,-0.01790247,0.24752587,11800.3,0.00125301,0.00128948,-0.00003647,0.00602495,0.06426737,0.11792434,10123.8,0.00036991,0.00064144,-0.00027153,0.00462816,0.04767010,0.27461330,10441.0,0.00038214,0.00060348,-0.00022135,-0.00697368,-0.06103990,0.11480341,11800.3,0.00086813,0.00062208,0.00024605,0.00139679,0.04029798,0.04141354,37951.0,38800.0,45641.0,60393.0
47091,47,0,17780,18212,18191,17697,18046,804.117,492.317,69.289,486.847,811.411,526.961,80.229,488.670,706.016,517.311,87.845,670.227,714.150,525.445,92.726,681.614,1458.038,694.438,107.271,769.246,1458.038,875.105,107.271,769.246,1142.098,768.622,118.544,801.763,1151.021,785.192,118.544,808.136,1724.028,308.033,876.341,789.185,1724.028,308.033,876.341,789.185,1718.000,302.000,878.000,791.000,1718.000,302.000,878.000,791.000,1,1,1,1,1,1,0.07425507,0.42119707,2791.7,0.00080492,0.00089822,-0.00009330,0.01179084,-0.07148423,0.25745744,2736.6,0.00082109,0.00082763,-0.00000654,0.00991294,0.04635616,0.12343279,2791.7,0.00038061,0.00043148,-0.00005087,0.00819664,0.08699556,0.24217393,2241.0,0.00043615,0.00047977,-0.00004362,0.00359421,-0.10425929,0.11571194,2736.6,0.00044092,0.00039665,0.00004427,0.00171631,0.02253596,0.02399866,29771.0,30063.0,32994.0,47571.0
47093,47,0,389443,419096,441903,465261,495380,20031.824,19264.175,15035.720,27899.777,23337.641,22870.851,25633.296,32976.110,29943.861,22792.603,43821.792,34861.571,29943.861,22792.603,60294.413,37295.211,41854.032,27349.866,1664.112,32733.176,43207.622,27349.866,4007.136,32733.176,41005.912,23752.072,962.371,30778.015,41040.328,23795.411,1779.430,30778.015,52915.969,5754.721,2553.806,34481.760,53781.565,22014.791,2607.533,34481.760,32828.000,27266.000,2362.000,28147.000,34225.000,27505.000,4003.000,28191.000,1,1,1,1,1,1,0.17283162,0.43627875,205922.8,0.00655781,0.00670006,-0.00014224,0.01505092,0.05711210,0.26229759,209406.4,0.00688230,0.00689320,-0.00001090,0.01085300,0.09954859,0.12264940,205922.8,0.00340722,0.00348452,-0.00007730,-0.00041353,0.06287682,0.27343918,219298.0,0.00299242,0.00305410,-0.00006168,0.01546445,-0.03507204,0.12599781,209406.4,0.00328966,0.00321906,0.00007061,0.01126654,0.06154971,0.09511990,46233.0,47270.0,52458.0,68580.0
47095,47,0,8003,7846,7723,7466,6500,1048.452,362.856,165.929,368.326,1090.391,362.856,165.929,368.326,870.319,297.698,213.106,442.480,917.495,297.698,213.106,442.480,318.990,416.381,166.552,509.537,318.990,416.381,169.375,509.537,520.063,567.225,63.733,636.057,520.063,567.225,63.733,636.057,623.229,519.358,144.465,576.666,623.229,519.358,144.465,576.666,683.000,511.000,67.000,568.000,697.000,511.000,67.000,568.000,1,1,1,1,1,1,0.08726707,0.45931009,597.2,0.00009528,0.00025511,-0.00015983,0.00124928,0.08928922,0.27169836,589.2,0.00014374,0.00015478,-0.00001104,-0.00334128,0.09088850,0.11996577,597.2,-0.00002860,0.00005853,-0.00008712,-0.00631416,0.01046692,0.27849073,412.0,0.00012814,0.00020335,-0.00007521,0.00756344,-0.00323124,0.12515596,589.2,0.00017189,0.00009716,0.00007472,0.00297289,-0.00395377,0.09330481,23441.0,26212.0,31993.0,32064.0
47097,47,0,27417,27703,27615,25821,24741,2580.105,1210.735,413.911,1117.742,2764.268,1245.379,413.911,1143.269,1465.715,1032.996,460.374,1322.560,1494.997,1047.637,557.980,1508.011,1366.294,1291.486,611.162,2086.138,1373.351,1292.898,611.162,2107.310,674.297,1858.459,583.796,2183.498,681.945,1859.733,583.796,2188.597,1695.374,1271.531,391.608,2178.914,1696.568,1309.736,403.547,2221.895,1698.000,1331.000,379.000,2140.000,1699.000,1356.000,387.000,2169.000,1,1,1,1,1,1,0.12359160,0.44624620,4536.3,0.00279285,0.00285991,-0.00006706,-0.00116096,-0.06363615,0.25749109,5451.8,0.00382340,0.00382810,-0.00000471,0.01103016,0.08002394,0.12857865,4536.3,0.00192802,0.00196459,-0.00003657,0.00488522,0.04148572,0.28483501,3936.0,0.00092492,0.00095753,-0.00003261,-0.00604619,-0.10956724,0.11428972,5451.8,0.00190150,0.00186975,0.00003175,0.00614494,0.03675575,0.05014778,31667.0,32987.0,35551.0,46702.0
47099,47,0,40524,41072,42110,43237,45502,2477.995,1580.884,563.429,1181.560,2487.112,1622.822,583.487,1272.730,1921.209,1072.038,2113.168,1293.278,2179.865,1127.348,2122.928,1298.158,3147.556,1616.122,522.240,1384.643,3170.140,1644.351,522.240,1393.111,2516.185,1673.633,674.297,2908.781,2549.326,1677.457,680.670,2934.274,2393.820,2355.615,588.605,1700.150,2393.820,2355.615,588.605,1700.150,1663.000,2571.000,630.000,1997.000,1891.000,2654.000,630.000,1997.000,1,1,1,1,1,1,0.15756514,0.40293150,8290.2,0.00025469,0.00045255,-0.00019785,-0.00147783,0.00393221,0.24618024,8704.6,0.00044715,0.00046142,-0.00001427,0.00338589,0.08156459,0.11491807,8290.2,0.00011053,0.00021837,-0.00010783,-0.00464164,0.04261272,0.26739621,7535.0,0.00014040,0.00022808,-0.00008767,0.00316381,-0.06552347,0.11450338,8704.6,0.00033382,0.00023753,0.00009629,0.00802753,0.06085141,0.07171150,35662.0,36663.0,41522.0,51038.0
47101,47,0,11540,11961,12000,12192,12912,1325.609,475.906,198.750,320.918,1325.609,485.023,278.980,330.035,1338.827,502.670,1742.265,447.360,1355.095,507.551,1742.265,447.360,1386.054,358.511,323.224,436.141,1405.814,358.511,333.105,444.610,560.852,764.798,289.349,502.217,560.852,764.798,294.447,502.217,425.037,1037.521,300.869,493.091,425.037,1037.521,305.645,493.091,511.000,886.000,274.000,466.000,540.000,886.000,300.000,466.000,1,1,1,1,1,1,0.07071737,0.43769149,1763.0,-0.00033391,-0.00001245,-0.00032146,-0.02643742,0.04968508,0.23814946,1994.0,0.00010008,0.00012270,-0.00002263,0.00728808,0.05736845,0.12171738,1763.0,-0.00016309,0.00001215,-0.00017525,-0.01343176,0.01854683,0.29819652,1572.0,-0.00016813,-0.00002422,-0.00014391,-0.01300566,-0.02878223,0.10046112,1994.0,0.00026370,0.00011051,0.00015319,0.02071984,0.00417641,0.07901310,31167.0,33956.0,37092.0,44613.0
47103,47,0,31540,32563,33563,34511,36006,1203.441,824.175,514.198,791.354,1219.852,893.464,1347.489,796.824,1708.103,928.883,899.601,953.284,1727.624,928.883,1153.376,958.165,1566.721,1271.726,776.303,1695.164,1569.544,1275.960,853.933,1889.945,1665.985,1157.394,1338.396,1519.398,1665.985,1161.218,1356.242,1541.068,1347.942,2553.806,790.379,1543.746,1349.136,2558.582,814.257,1675.077,1194.000,1941.000,852.000,1583.000,1194.000,1942.000,856.000,1605.000,1,1,1,1,1,1,0.10040973,0.39487285,6720.5,0.00192084,0.00209557,-0.00017472,0.00825043,-0.01689152,0.24577009,7214.6,0.00203787,0.00205057,-0.00001270,0.00996889,0.05360784,0.11221492,6720.5,0.00098407,0.00107936,-0.00009529,0.00704111,0.03320471,0.24960666,7370.2,0.00091104,0.00098829,-0.00007725,0.00120932,-0.05869251,0.12000809,7214.6,0.00102358,0.00093806,0.00008552,0.00292778,0.04051192,0.04371154,42546.0,40904.0,42153.0,61374.0
47105,47,0,40993,46294,49880,52441,58244,2323.006,1327.432,1194.324,1008.338,2381.355,1407.661,1300.081,1022.925,2856.599,1613.751,1203.806,1613.751,2887.508,1630.018,1224.954,1630.018,3421.380,1688.107,1522.966,2262.571,3455.255,1705.044,1531.434,2303.503,3196.855,1941.312,1606.076,2564.622,3208.327,1943.861,1850.811,2569.721,3351.349,2206.374,1787.306,2632.606,3380.003,2206.374,2560.970,2632.606,4108.000,4354.000,1612.000,2474.000,4155.000,4418.000,1612.000,2474.000,1,1,1,1,1,1,0.11707525,0.40184094,12570.7,0.00116628,0.00168458,-0.00051830,0.01534595,0.00104719,0.24752134,12002.0,0.00150383,0.00154375,-0.00003992,0.03556388,0.07128905,0.11605276,12570.7,0.00049532,0.00077804,-0.00028271,0.01922145,0.05089190,0.26301840,12036.0,0.00063820,0.00086228,-0.00022408,-0.00387550,-0.06397576,0.11749712,12002.0,0.00097014,0.00070545,0.00026469,0.01634243,0.04039929,0.06874269,49653.0,49602.0,55431.0,75008.0
47107,47,0,49934,51912,52246,52292,54695,2324.829,2355.827,632.718,1050.276,2330.300,2355.827,632.718,1106.801,2443.401,2274.217,671.854,1137.109,2580.049,2282.351,1673.941,1137.109,3264.708,3141.911,863.814,1377.585,3278.822,7093.999,910.392,1405.814,2361.951,3101.255,819.608,1869.931,2361.951,3630.241,819.608,1869.931,2115.636,3822.949,1079.309,1874.463,2115.636,3822.949,1079.309,1874.463,2379.000,3941.000,1338.000,1800.000,2379.000,3941.000,1338.000,1800.000,1,1,1,1,1,1,0.08303769,0.40112694,14004.0,0.00216276,0.00248181,-0.00031905,-0.00293101,-0.03760368,0.24555165,16093.8,0.00239965,0.00242228,-0.00002263,0.00857832,0.04130134,0.11300930,14004.0,0.00098723,0.00116130,-0.00017407,0.00185099,0.03829146,0.26089362,14387.0,0.00117449,0.00131934,-0.00014485,-0.00478200,-0.07663257,0.12147398,16093.8,0.00140607,0.00125350,0.00015257,0.00672733,0.03241789,0.03587316,35860.0,38944.0,39990.0,57982.0
