census,sex,age_lo,age_hi,lvl_lo,lvl_hi,count
2020,T,80,84,7,8,15916.660616406063
2020,T,80,84,9,9,72610.33938359394
2020,T,80,84,10,11,7004.680107690767
2020,T,80,84,13,13,47829.319892309235
2020,T,80,84,14,14,14484.603559620555
2020,T,80,84,15,15,9661.0
2020,T,80,84,16,16,61290.396440379445
2020,T,85,99,0,0,411840.0
2020,T,85,99,1,5,304424.74226337817
2020,T,85,99,6,6,178157.25773662183
2020,T,85,99,7,8,9563.726181626049
2020,T,85,99,9,9,47298.27381837395
2020,T,85,99,10,11,4086.433548108007
2020,T,85,99,13,13,31998.566451891995
2020,T,85,99,14,14,8307.2265515215
2020,T,85,99,15,15,6262.0
2020,T,85,99,16,16,36827.7734484785
2020,H,15,19,0,0,47844.0
2020,H,15,19,1,5,101146.22586239765
2020,H,15,19,6,6,329358.77413760236
2020,H,15,19,7,8,558642.8492805383
2020,H,15,19,9,9,1624117.1507194617
2020,H,15,19,10,11,1741786.0460594087
2020,H,15,19,13,13,795275.9539405913
2020,H,15,19,14,14,221509.0
2020,H,15,19,15,15,23814.0
2020,H,15,19,16,16,0.0
2020,H,20,24,0,0,59754.0
2020,H,20,24,1,5,106551.23413038487
2020,H,20,24,6,6,333978.76586961513
2020,H,20,24,7,8,142703.6445320692
2020,H,20,24,9,9,1168583.355467931
2020,H,20,24,10,11,361494.29514790484
2020,H,20,24,13,13,1436333.704852095
2020,H,20,24,14,14,938024.1498541906
2020,H,20,24,15,15,84137.0
2020,H,20,24,16,16,514535.8501458094
2020,H,25,29,0,0,69848.0
2020,H,25,29,1,5,131724.07389831927
2020,H,25,29,6,6,395524.9261016807
2020,H,25,29,7,8,138375.02685738035
2020,H,25,29,9,9,1268670.9731426197
2020,H,25,29,10,11,230144.68214379268
2020,H,25,29,13,13,1118484.3178562073
2020,H,25,29,14,14,361644.4730155105
2020,H,25,29,15,15,69923.0
2020,H,25,29,16,16,1068003.5269844895
2020,H,30,34,0,0,87119.0
2020,H,30,34,1,5,170480.09355937046
2020,H,30,34,6,6,446677.9064406295
2020,H,30,34,7,8,126413.2788934861
2020,H,30,34,9,9,1248909.7211065139
2020,H,30,34,10,11,189135.99039682507
2020,H,30,34,13,13,951587.009603175
2020,H,30,34,14,14,241462.2295896346
2020,H,30,34,15,15,65269.0
2020,H,30,34,16,16,992494.7704103654
2020,H,35,39,0,0,109549.0
2020,H,35,39,1,5,235506.14256651019
2020,H,35,39,6,6,532585.8574334899
2020,H,35,39,7,8,113996.02910388816
2020,H,35,39,9,9,1239632.9708961118
2020,H,35,39,10,11,157147.4326829913
2020,H,35,39,13,13,813882.5673170087
2020,H,35,39,14,14,185078.20377726379
2020,H,35,39,15,15,62107.0
2020,H,35,39,16,16,874198.7962227362
2020,H,40,44,0,0,130888.0
2020,H,40,44,1,5,298703.29499717144
2020,H,40,44,6,6,602345.7050028286
2020,H,40,44,7,8,108598.12477749244
2020,H,40,44,9,9,1171591.8752225076
2020,H,40,44,10,11,134479.65496147817
2020,H,40,44,13,13,688331.3450385218
2020,H,40,44,14,14,139609.58935538845
2020,H,40,44,15,15,58089.0
2020,H,40,44,16,16,722882.4106446116
2020,H,45,49,0,0,128720.0
2020,H,45,49,1,5,311572.8436327798
2020,H,45,49,6,6,604761.1563672202
2020,H,45,49,7,8,117552.13175897217
2020,H,45,49,9,9,1097230.868241028
2020,H,45,49,10,11,132819.36014178878
2020,H,45,49,13,13,616857.6398582113
2020,H,45,49,14,14,115633.69863833608
2020,H,45,49,15,15,58984.0
2020,H,45,49,16,16,622809.301361664
2020,H,50,54,0,0,148636.0
2020,H,50,54,1,5,333941.5725618469
2020,H,50,54,6,6,564910.4274381531
2020,H,50,54,7,8,99244.28073477455
2020,H,50,54,9,9,849657.7192652255
2020,H,50,54,10,11,116246.39165887576
2020,H,50,54,13,13,528190.6083411243
2020,H,50,54,14,14,103135.33497999587
2020,H,50,54,15,15,53485.0
2020,H,50,54,16,16,531482.6650200041
2020,H,55,59,0,0,164883.0
2020,H,55,59,1,5,356420.04604671145
2020,H,55,59,6,6,507911.95395328855
2020,H,55,59,7,8,72630.42303662084
2020,H,55,59,9,9,551440.5769633792
2020,H,55,59,10,11,78971.17640169982
2020,H,55,59,13,13,360287.82359830017
2020,H,55,59,14,14,89461.36687673733
2020,H,55,59,15,15,38479.0
2020,H,55,59,16,16,470189.63312326267
2020,H,60,64,0,0,186663.0
2020,H,60,64,1,5,385280.69117759087
2020,H,60,64,6,6,495049.30882240913
2020,H,60,64,7,8,54928.79075964849
2020,H,60,64,9,9,366553.2092403515
2020,H,60,64,10,11,49053.31816573791
2020,H,60,64,13,13,225080.6818342621
2020,H,60,64,14,14,69526.80472174336
2020,H,60,64,15,15,25033.0
2020,H,60,64,16,16,398892.1952782566
2020,H,65,69,0,0,203775.0
2020,H,65,69,1,5,372769.2493631995
2020,H,65,69,6,6,389554.7506368005
2020,H,65,69,7,8,41746.455018740584
2020,H,65,69,9,9,227542.54498125942
2020,H,65,69,10,11,27564.327415680127
2020,H,65,69,13,13,124654.67258431988
2020,H,65,69,14,14,43576.159315230034
2020,H,65,69,15,15,16588.0
2020,H,65,69,16,16,257833.84068476997
2020,H,70,74,0,0,205899.0
2020,H,70,74,1,5,320373.09507455083
2020,H,70,74,6,6,271231.90492544917
2020,H,70,74,7,8,28081.385126732053
2020,H,70,74,9,9,129336.61487326794
2020,H,70,74,10,11,15357.081993541677
2020,H,70,74,13,13,70727.91800645832
2020,H,70,74,14,14,26585.4206996849
2020,H,70,74,15,15,10676.0
2020,H,70,74,16,16,154414.57930031512
2020,H,75,79,0,0,195636.0
2020,H,75,79,1,5,254539.17783116363
2020,H,75,79,6,6,172123.82216883637
2020,H,75,79,7,8,15063.369911584401
2020,H,75,79,9,9,65143.6300884156
2020,H,75,79,10,11,7096.990279994916
2020,H,75,79,13,13,36056.00972000509
2020,H,75,79,14,14,14990.956749356692
2020,H,75,79,15,15,5937.0
2020,H,75,79,16,16,80696.0432506433
2020,H,80,84,0,0,149201.0
2020,H,80,84,1,5,166026.94359086422
2020,H,80,84,6,6,99695.05640913578
2020,H,80,84,7,8,7419.906392710874
2020,H,80,84,9,9,30919.093607289124
2020,H,80,84,10,11,3142.268257073575
2020,H,80,84,13,13,17668.731742926422
2020,H,80,84,14,14,7601.452863639867
2020,H,80,84,15,15,2868.0
2020,H,80,84,16,16,38890.54713636013
2020,H,85,99,0,0,162300.0
2020,H,85,99,1,5,136744.83000618892
2020,H,85,99,6,6,71968.16999381108
2020,H,85,99,7,8,4139.60418116707
2020,H,85,99,9,9,18484.39581883293
2020,H,85,99,10,11,1716.0953259803737
2020,H,85,99,13,13,10774.904674019626
2020,H,85,99,14,14,4063.629356293563
2020,H,85,99,15,15,1605.0
2020,H,85,99,16,16,21869.370643706436
2020,M,15,19,0,0,40171.0
2020,M,15,19,1,5,73764.89368758199
2020,M,15,19,6,6,270242.106312418
2020,M,15,19,7,8,454326.737883439
2020,M,15,19,9,9,1538375.2621165612
2020,M,15,19,10,11,1782190.2130626896
2020,M,15,19,13,13,866117.7869373102
2020,M,15,19,14,14,273376.0
2020,M,15,19,15,15,25789.0
2020,M,15,19,16,16,0.0
2020,M,20,24,0,0,51555.0
2020,M,20,24,1,5,80797.39916568181
2020,M,20,24,6,6,302791.6008343182
2020,M,20,24,7,8,122812.41793778077
2020,M,20,24,9,9,1187884.5820622193
2020,M,20,24,10,11,318799.0991848013
2020,M,20,24,13,13,1432332.900815199
2020,M,20,24,14,14,1007090.2795300114
2020,M,20,24,15,15,85865.0
2020,M,20,24,16,16,644279.7204699886
2020,M,25,29,0,0,61125.0
2020,M,25,29,1,5,106526.93244213455
2020,M,25,29,6,6,366005.06755786546
2020,M,25,29,7,8,113286.21163077118
2020,M,25,29,9,9,1374054.7883692288
2020,M,25,29,10,11,233069.22981126318
2020,M,25,29,13,13,1209909.770188737
2020,M,25,29,14,14,364151.24314709817
2020,M,25,29,15,15,77233.0
2020,M,25,29,16,16,1215863.7568529018
2020,M,30,34,0,0,85826.0
2020,M,30,34,1,5,155621.21211911665
2020,M,30,34,6,6,452156.7878808833
2020,M,30,34,7,8,101332.29699248463
2020,M,30,34,9,9,1397560.7030075155
2020,M,30,34,10,11,186228.07823254718
2020,M,30,34,13,13,1047767.9217674527
2020,M,30,34,14,14,252050.2373328107
2020,M,30,34,15,15,82450.0
2020,M,30,34,16,16,1123032.7626671894
2020,M,35,39,0,0,120505.0
2020,M,35,39,1,5,232887.47415496618
2020,M,35,39,6,6,584940.5258450338
2020,M,35,39,7,8,92747.80176056681
2020,M,35,39,9,9,1417380.198239433
2020,M,35,39,10,11,146689.2695497819
2020,M,35,39,13,13,845523.7304502181
2020,M,35,39,14,14,186547.56930289607
2020,M,35,39,15,15,86364.0
2020,M,35,39,16,16,966334.430697104
2020,M,40,44,0,0,152522.0
2020,M,40,44,1,5,297654.68644057296
2020,M,40,44,6,6,671663.313559427
2020,M,40,44,7,8,88616.51728672619
2020,M,40,44,9,9,1381231.4827132737
2020,M,40,44,10,11,124869.36896507263
2020,M,40,44,13,13,716182.6310349273
2020,M,40,44,14,14,137887.68872293574
2020,M,40,44,15,15,94652.0
2020,M,40,44,16,16,767588.3112770643
2020,M,45,49,0,0,164620.0
2020,M,45,49,1,5,324621.9042075493
2020,M,45,49,6,6,679565.0957924507
2020,M,45,49,7,8,92759.57144862163
2020,M,45,49,9,9,1251449.4285513782
2020,M,45,49,10,11,118509.61371490554
2020,M,45,49,13,13,648644.3862850945
2020,M,45,49,14,14,114034.63394515336
2020,M,45,49,15,15,112501.0
2020,M,45,49,16,16,616971.3660548467
2020,M,50,54,0,0,217055.0
2020,M,50,54,1,5,387862.68751880486
2020,M,50,54,6,6,683208.3124811951
2020,M,50,54,7,8,84113.77747740156
2020,M,50,54,9,9,964216.2225225985
2020,M,50,54,10,11,98186.33749772867
2020,M,50,54,13,13,554299.6625022714
2020,M,50,54,14,14,97212.8651719973
2020,M,50,54,15,15,105401.0
2020,M,50,54,16,16,511008.1348280027
2020,M,55,59,0,0,256786.0
2020,M,55,59,1,5,435226.7765688026
2020,M,55,59,6,6,640817.2234311973
2020,M,55,59,7,8,64511.88995479466
2020,M,55,59,9,9,607944.1100452053
2020,M,55,59,10,11,64260.530102934645
2020,M,55,59,13,13,372301.46989706537
2020,M,55,59,14,14,76920.10208775484
2020,M,55,59,15,15,71740.0
2020,M,55,59,16,16,410408.8979122451
2020,M,60,64,0,0,291589.0
2020,M,60,64,1,5,483296.7784803525
2020,M,60,64,6,6,629779.2215196475
2020,M,60,64,7,8,50950.40254384978
2020,M,60,64,9,9,406348.5974561502
2020,M,60,64,10,11,41845.1644396648
2020,M,60,64,13,13,257106.8355603352
2020,M,60,64,14,14,55678.20147415158
2020,M,60,64,15,15,52994.0
2020,M,60,64,16,16,291935.7985258484
2020,M,65,69,0,0,320383.0
2020,M,65,69,1,5,451049.1384401316
2020,M,65,69,6,6,473926.8615598684
2020,M,65,69,7,8,37648.00322990936
2020,M,65,69,9,9,242394.99677009066
2020,M,65,69,10,11,25026.10614914568
2020,M,65,69,13,13,158387.8938508543
2020,M,65,69,14,14,35365.789393282044
2020,M,65,69,15,15,35690.0
2020,M,65,69,16,16,157187.21060671797
2020,M,70,74,0,0,300384.0
2020,M,70,74,1,5,371824.7501733435
2020,M,70,74,6,6,326919.2498266565
2020,M,70,74,7,8,26387.433882743935
2020,M,70,74,9,9,141458.56611725606
2020,M,70,74,10,11,13939.911214570067
2020,M,70,74,13,13,97471.08878542992
2020,M,70,74,14,14,24535.13576121019
2020,M,70,74,15,15,22605.0
2020,M,70,74,16,16,87534.86423878981
2020,M,75,79,0,0,270084.0
2020,M,75,79,1,5,277474.6181620605
2020,M,75,79,6,6,201569.3818379395
2020,M,75,79,7,8,15085.940513873842
2020,M,75,79,9,9,73970.05948612616
2020,M,75,79,10,11,7070.295147324379
2020,M,75,79,13,13,52218.704852675626
2020,M,75,79,14,14,12961.453841280223
2020,M,75,79,15,15,12129.0
2020,M,75,79,16,16,43555.54615871978
2020,M,80,84,0,0,209092.0
2020,M,80,84,1,5,191087.72542686173
2020,M,80,84,6,6,130644.27457313829
2020,M,80,84,7,8,8469.42998602727
2020,M,80,84,9,9,41718.57001397273
2020,M,80,84,10,11,3862.4539941151907
2020,M,80,84,13,13,30160.54600588481
2020,M,80,84,14,14,6882.3084046964
2020,M,80,84,15,15,6793.0
2020,M,80,84,16,16,22400.6915953036
2020,M,85,99,0,0,249540.0
2020,M,85,99,1,5,167680.23120823037
2020,M,85,99,6,6,106188.76879176965
2020,M,85,99,7,8,5399.5366723443785
2020,M,85,99,9,9,28838.46332765562
2020,M,85,99,10,11,2370.0269927362406
2020,M,85,99,13,13,21223.97300726376
2020,M,85,99,14,14,4243.343611822202
2020,M,85,99,15,15,4657.0
2020,M,85,99,16,16,14958.656388177798
