arm,allocation,weighting,group,metric,n_adults_unweighted,weighted_adults,estimate,se_sdr,difference_from_third_plus_nh_white,se_sdr_difference
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born,property_tax_owner,4318,9446562.93512691,517.6136719735246,24.745685422153667,-795.1421708265484,28.739276450477895
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born,property_tax_owner_plus_renter,4318,9446562.93512691,1002.3348865922568,24.73132113602408,-614.6863016917824,27.862863504847763
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born,children_5_17,4318,9446562.93512691,0.16649550991174622,0.0041886144999203805,0.047214027543347,0.004511074161124257
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born,k12_cost_at_full_attendance,4318,9446562.93512691,2879.5735885017593,77.16054598545361,822.0883051865062,85.38698211781384
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born,k12_charged_acs_native,4318,9446562.93512691,2311.4373163761716,61.936866644041366,659.8913094466911,68.54023720315813
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born,k12_charged_differential,4318,9446562.93512691,2605.4011211980205,69.81386890944162,953.8551142685401,76.00612630140967
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born,extended_balance_base,4318,9446562.93512691,3246.436560391869,240.39367610733402,-12730.792516135149,372.0160433763926
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born,extended_balance_pupil_differential,4318,9446562.93512691,2952.47275557002,243.7124991748595,-13024.756320956996,373.2308819873385
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,modeled_tax_total,1696,3917061.0819750302,2436.330002589704,189.08694927079708,-11940.83696885076,301.5382640466563
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,selected_cash_total,1696,3917061.0819750302,212.3055328310514,45.45691994259193,-2241.0063982984652,66.34209819370223
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,selected_noncash_total,1696,3917061.0819750302,165.11840654103634,10.352817904231863,19.805473478092267,11.164316139239347
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,cash_noncash_tax_balance,1696,3917061.0819750302,2058.906063217617,187.51606920817068,-9719.636044030385,312.17037476069885
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,employer_payroll,1696,3917061.0819750302,990.4522898936207,31.455746501947647,-2497.2949682728135,41.19253436099764
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,sales_tax_share35,1696,3917061.0819750302,540.5770252302648,17.443840564979826,-509.15285001172856,19.745464292831596
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,sales_tax_itep,1696,3917061.0819750302,1069.1758443912393,25.548577537060677,-743.3050987195918,27.94669647564614
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,property_tax_owner,1696,3917061.0819750302,346.742423056406,29.440345027650018,-966.013419743667,32.014139507368235
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,property_tax_owner_plus_renter,1696,3917061.0819750302,907.7896555544374,30.25768242410628,-709.2315327296018,31.731966265575853
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,children_5_17,1696,3917061.0819750302,0.16138236556936283,0.007014728499323304,0.04210088320096361,0.007227085946988942
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,k12_cost_at_full_attendance,1696,3917061.0819750302,2628.734880283924,124.24186153083643,571.2495969686711,130.34312789800208
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,k12_charged_acs_native,1696,3917061.0819750302,2110.0887719661755,99.7290974417621,458.5427650366951,104.62659157579992
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,k12_charged_differential,1696,3917061.0819750302,2378.445486433137,112.41243725276398,726.8994795036565,117.03188300086693
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,extended_balance_base,1696,3917061.0819750302,1826.5890294317355,269.55823315074866,-14150.640047095281,392.3583541104872
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_unauthorized,extended_balance_pupil_differential,1696,3917061.0819750302,1558.232314964774,276.31808549849285,-14418.996761562243,396.64987429997956
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,modeled_tax_total,2622,5529501.85315188,5082.64869700206,257.9092780105671,-9294.518274438404,354.37843605658037
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,selected_cash_total,2622,5529501.85315188,1298.4364180843481,98.02806180081492,-1154.8755130451686,115.30223804057886
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,selected_noncash_total,2622,5529501.85315188,239.2798959791505,11.901704547161646,93.96696291620643,12.390351042524054
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,cash_noncash_tax_balance,2622,5529501.85315188,3544.9323829385717,281.10840096263297,-8233.60972430943,377.5243520618648
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,employer_payroll,2622,5529501.85315188,1893.591020829419,48.30049727536911,-1594.1562373370152,54.13790324464715
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,sales_tax_share35,2622,5529501.85315188,629.1369330444098,15.444477703473241,-420.5929421975835,18.794990484043467
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,sales_tax_itep,2622,5529501.85315188,1094.23113083196,19.662263817717488,-718.2498122788711,22.820119123907386
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,property_tax_owner,2622,5529501.85315188,638.6576894884456,29.510007242554106,-674.0981533116274,33.5650914335603
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,property_tax_owner_plus_renter,2622,5529501.85315188,1069.3100779964286,29.20062412684112,-547.7111102876106,32.69226586745029
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,children_5_17,2622,5529501.85315188,0.17011762619671458,0.005259227483310903,0.05083614382831536,0.005508845745591585
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,k12_cost_at_full_attendance,2622,5529501.85315188,3057.2660041852687,107.51860463004456,999.7807208700156,112.95924872257568
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,k12_charged_acs_native,2622,5529501.85315188,2454.0712404015653,86.3053182384156,802.5252334720849,90.6725300474186
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,k12_charged_differential,2622,5529501.85315188,2766.174931910418,97.28144964634009,1114.6289249809374,101.32456364936182
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,extended_balance_base,2622,5529501.85315188,4252.246785899268,370.1908365327936,-11724.98229062775,464.82611463270996
corrected_eligibility_and_off_books,equal_all_members,person,mexico_born_imputed_legal,extended_balance_pupil_differential,2622,5529501.85315188,3940.1430943904147,375.3437490724153,-12037.085982136603,467.9144013769553
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,modeled_tax_total,4555,11311768.74701092,4830.668916127613,188.86456120120155,-9546.498055312852,291.042856339513
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,selected_cash_total,4555,11311768.74701092,189.86856550705986,23.212190329393305,-2263.443365622457,54.92462576210333
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,selected_noncash_total,4555,11311768.74701092,113.3094581889898,5.294583485808043,-32.003474873954275,6.497285268426522
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,cash_noncash_tax_balance,4555,11311768.74701092,4527.490892431567,190.14879810537377,-7251.051214816435,302.1110150032898
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,employer_payroll,4555,11311768.74701092,1487.8725820103114,35.16956109383765,-1999.8746761561229,41.583779321425254
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,sales_tax_share35,4555,11311768.74701092,820.7647846911113,21.442315786875287,-228.965090550882,22.917012535554274
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,sales_tax_itep,4555,11311768.74701092,1423.8522691175276,25.908993684269312,-388.62867399330344,27.49637430891741
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,property_tax_owner,4555,11311768.74701092,551.7597377539104,32.99177954854716,-760.9961050461626,35.77805637051098
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,property_tax_owner_plus_renter,4555,11311768.74701092,1250.5221574261093,30.804859557175284,-366.49903085792994,31.890509574562234
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,children_5_17,4555,11311768.74701092,0.1430067619732962,0.003962377667724593,0.02372527960489698,0.004251345640455291
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,k12_cost_at_full_attendance,4555,11311768.74701092,2452.735056136127,73.7175163378509,395.24977282087366,81.32463133902681
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,k12_charged_acs_native,4555,11311768.74701092,1968.81349328072,59.17314244520983,317.26748635123954,65.27938315872869
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,k12_charged_differential,4555,11311768.74701092,2219.203110757678,66.69865999795503,567.6571038281977,72.36771906880206
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,extended_balance_base,4555,11311768.74701092,5419.0745036061535,256.3245832903157,-10558.154572920863,360.52717789559483
corrected_eligibility_and_off_books,equal_all_members,person,all_imputed_unauthorized,extended_balance_pupil_differential,4555,11311768.74701092,5168.684886129195,257.6156479136025,-10808.544190397823,360.17172049071183
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,modeled_tax_total,36287,87647853.34583464,17330.39052954313,271.66512245523614,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,selected_cash_total,36287,87647853.34583464,2684.6058655779825,51.046953320687294,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,selected_noncash_total,36287,87647853.34583464,243.0314242644795,6.148632698713435,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,cash_noncash_tax_balance,36287,87647853.34583464,14402.753239700658,286.16472377173847,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,employer_payroll,36287,87647853.34583464,4289.926689730007,30.069623483564985,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,sales_tax_share35,36287,87647853.34583464,1283.259452334445,11.723270472229533,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,sales_tax_itep,36287,87647853.34583464,2195.273839894259,13.520555178781548,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,property_tax_owner,36287,87647853.34583464,1616.627101700014,17.952179577687108,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,property_tax_owner_plus_renter,36287,87647853.34583464,1963.1902175949883,16.81611766617791,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,children_5_17,36287,87647853.34583464,0.25266668255332464,0.0034062827075616547,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,k12_cost_at_full_attendance,36287,87647853.34583464,4361.126325834601,69.58391987940547,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,k12_charged_acs_native,36287,87647853.34583464,3500.6815492461387,55.855099404725415,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,k12_charged_differential,36287,87647853.34583464,3500.6815492461387,55.855099404725415,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,extended_balance_base,36287,87647853.34583464,18091.884934218993,333.12105253230357,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,third_plus_nh_white,extended_balance_pupil_differential,36287,87647853.34583464,18091.884934218993,333.12105253230357,0.0,0.0
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,modeled_tax_total,55652,134686458.17077535,15694.126117209325,210.73343699153358,-1636.2644123338032,116.36883534599015
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,selected_cash_total,55652,134686458.17077535,2713.104288144721,40.54888493794381,28.498422566738554,27.15192802208704
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,selected_noncash_total,55652,134686458.17077535,328.03920161690957,6.695957813623931,85.00777735243005,5.3857581642814765
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,cash_noncash_tax_balance,55652,134686458.17077535,12652.982627447695,223.06860424217876,-1749.7706122529635,120.41772557669795
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,employer_payroll,55652,134686458.17077535,4049.7181204851154,24.216126796820667,-240.20856924489135,13.83954312635499
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,sales_tax_share35,55652,134686458.17077535,1219.894960404446,9.110324280104688,-63.364491929999076,5.2392819233989245
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,sales_tax_itep,55652,134686458.17077535,2103.300286264948,10.758817636412953,-91.97355362931057,5.995922804817155
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,property_tax_owner,55652,134686458.17077535,1454.3540215750847,13.566356393455735,-162.27308012492927,9.15519240976748
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,property_tax_owner_plus_renter,55652,134686458.17077535,1918.6225925178817,12.637592045056302,-44.56762507710664,8.176824624207569
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,children_5_17,55652,134686458.17077535,0.2589218924954998,0.0030097017145216645,0.006255209942175155,0.002016397515768225
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,k12_cost_at_full_attendance,55652,134686458.17077535,4510.715950852522,59.615504715475474,149.5896250179212,39.94372364618069
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,k12_charged_acs_native,55652,134686458.17077535,3620.7573281009672,47.853440101055234,120.07577885482851,32.06287686463931
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,k12_charged_differential,55652,134686458.17077535,3620.7573281009672,47.853440101055234,120.07577885482851,32.06287686463931
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,extended_balance_base,55652,134686458.17077535,15756.192401811375,266.59146000545934,-2335.6925324076183,143.31468267369402
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_native,extended_balance_pupil_differential,55652,134686458.17077535,15756.192401811375,266.59146000545934,-2335.6925324076183,143.31468267369402
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,modeled_tax_total,6871,16869387.509126462,16531.811405761913,414.276962823454,-798.5791237812155,478.3312389340958
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,selected_cash_total,6871,16869387.509126462,2036.2229213019486,79.7496278705623,-648.3829442760339,93.40623784370703
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,selected_noncash_total,6871,16869387.509126462,307.935952398996,14.678302100590253,64.90452813451648,15.915295208345642
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,cash_noncash_tax_balance,6871,16869387.509126462,14187.652532060967,431.16884052217455,-215.10070763969088,501.33315818563085
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,employer_payroll,6871,16869387.509126462,4256.490244444432,54.1052063379204,-33.43644528557434,59.5782198945474
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,sales_tax_share35,6871,16869387.509126462,1291.0384985491557,19.098154706293453,7.779046214710661,22.336776053929448
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,sales_tax_itep,6871,16869387.509126462,2085.0691206486886,21.963642640585164,-110.20471924557023,25.22119986122229
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,property_tax_owner,6871,16869387.509126462,1660.770355580877,37.86598226017962,44.143253880863085,40.874317691810624
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,property_tax_owner_plus_renter,6871,16869387.509126462,2238.1734273394904,34.55938154402847,274.9832097445021,37.06308975382358
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,children_5_17,6871,16869387.509126462,0.2532525446570291,0.006745066019028796,0.000585862103704482,0.007298593390920851
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,k12_cost_at_full_attendance,6871,16869387.509126462,4834.765842213167,144.76551401950067,473.63951637856644,156.09661536778975
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,k12_charged_acs_native,6871,16869387.509126462,3880.8725806680513,116.20345893058158,380.1910314219126,125.29894813657305
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,k12_charged_differential,6871,16869387.509126462,3880.8725806680513,116.20345893058158,380.1910314219126,125.29894813657305
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,extended_balance_base,6871,16869387.509126462,17515.079049967368,532.0381860776638,-576.8058842516257,599.3472112729729
corrected_eligibility_and_off_books,equal_adults_18plus,person,all_second_gen,extended_balance_pupil_differential,6871,16869387.509126462,17515.079049967368,532.0381860776638,-576.8058842516257,599.3472112729729
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,modeled_tax_total,2452,5614636.31290289,8908.102490805224,366.4867928599959,-8422.288038737905,436.565709594245
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,selected_cash_total,2452,5614636.31290289,1731.8378310001658,116.18561409173742,-952.7680345778167,132.17494077564044
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,selected_noncash_total,2452,5614636.31290289,478.681464081114,31.209341304923363,235.65003981663446,32.644410094202684
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,cash_noncash_tax_balance,2452,5614636.31290289,6697.583195723934,381.43139150387935,-7705.170043976724,461.8748635238807
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,employer_payroll,2452,5614636.31290289,3179.792103176392,60.59398683078873,-1110.1345865536146,64.53832627743301
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,sales_tax_share35,2452,5614636.31290289,1005.351345942167,20.555150467869684,-277.9081063922781,22.63499193844431
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,sales_tax_itep,2452,5614636.31290289,1653.685597246524,25.731744928385478,-541.5882426477349,27.79785864775492
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,property_tax_owner,2452,5614636.31290289,963.5190575683135,36.04648791435805,-653.1080441317005,40.48184743622287
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,property_tax_owner_plus_renter,2452,5614636.31290289,1563.2610705039963,31.953402295303587,-399.92914709099205,35.47547497164785
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,children_5_17,2452,5614636.31290289,0.32007099712604786,0.014176744720509813,0.06740431457272322,0.014587852076832587
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,k12_cost_at_full_attendance,2452,5614636.31290289,5607.761135402703,265.07024745358376,1246.6348095681024,276.0447939741556
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,k12_charged_acs_native,2452,5614636.31290289,4501.356868062515,212.77221873119885,1000.6753188163761,221.58150093160774
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,k12_charged_differential,2452,5614636.31290289,5073.830100376323,239.83214829773803,1573.148551130184,247.86218290142074
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,extended_balance_base,2452,5614636.31290289,7344.888834348253,513.3563960459745,-10746.99609987074,585.6735582916218
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_second_gen,extended_balance_pupil_differential,2452,5614636.31290289,6772.415602034445,525.8791007277397,-11319.469332184548,596.1282677310676
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,modeled_tax_total,2477,5526182.2353818305,10861.550132907045,496.9324816540778,-6468.840396636084,499.01547888832033
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,selected_cash_total,2477,5526182.2353818305,2341.419624924575,152.15571074134,-343.18624065340737,164.66860214485848
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,selected_noncash_total,2477,5526182.2353818305,429.23146211843545,33.6489533154237,186.20003785395593,34.05595303409158
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,cash_noncash_tax_balance,2477,5526182.2353818305,8090.89904586404,528.3663308804485,-6311.854193836618,521.9581732108811
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,employer_payroll,2477,5526182.2353818305,3521.0088276882902,70.4696491277821,-768.9178620417165,71.95853536357671
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,sales_tax_share35,2477,5526182.2353818305,1112.2072302962413,25.10560674166895,-171.0522220382038,25.118549139929954
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,sales_tax_itep,2477,5526182.2353818305,1832.3305255556402,27.655408803946308,-362.9433143386186,27.9344854164168
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,property_tax_owner,2477,5526182.2353818305,1019.4448285569579,35.61664399590953,-597.1822731430561,38.50463387090843
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,property_tax_owner_plus_renter,2477,5526182.2353818305,1608.867233326378,32.752744321502654,-354.3229842686103,36.161263626687294
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,children_5_17,2477,5526182.2353818305,0.2844310444435521,0.013269565184736428,0.031764361890227466,0.012903311853619086
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,k12_cost_at_full_attendance,2477,5526182.2353818305,4560.101157362933,211.41733499170152,198.9748315283323,210.3841176546108
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,k12_charged_acs_native,2477,5526182.2353818305,3660.3988950541147,169.70495887999846,159.71734580797602,168.87559403292025
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,k12_charged_differential,2477,5526182.2353818305,4125.92083619971,191.28768364439398,625.2392869535711,189.41407018542668
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_base,2477,5526182.2353818305,10083.161037351392,651.9351972327562,-8008.723896867601,634.4910458160571
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexican_third_plus_selfid,extended_balance_pupil_differential,2477,5526182.2353818305,9617.639096205798,659.8024486275662,-8474.245838013196,641.159045539296
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,modeled_tax_total,4318,9446562.93512691,4591.182794432076,185.70200111931646,-12739.207735111053,338.6898736793196
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,selected_cash_total,4318,9446562.93512691,1030.3020729677412,73.6500289143234,-1654.3037926102413,95.5310123356285
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,selected_noncash_total,4318,9446562.93512691,400.0295633031441,18.289502168162144,156.99813903866456,18.94528604456101
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,cash_noncash_tax_balance,4318,9446562.93512691,3160.8511581611665,201.87308545830615,-11241.90208153949,355.69885132464066
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,employer_payroll,4318,9446562.93512691,1904.268267371774,38.07828390608877,-2385.6584223582327,48.569991079676875
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,sales_tax_share35,4318,9446562.93512691,749.4149856391206,12.529762472398772,-533.8444666953245,17.55689540699624
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,sales_tax_itep,4318,9446562.93512691,1381.0754417290602,15.812888827921375,-814.1983981651986,21.097309105481617
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,property_tax_owner,4318,9446562.93512691,647.6870263860624,26.983446859163948,-968.9400753139516,31.115371010044342
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,property_tax_owner_plus_renter,4318,9446562.93512691,1269.3593669762347,26.48076996948273,-693.8308506187536,29.9068953534185
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,children_5_17,4318,9446562.93512691,0.3340946808256623,0.01073405587233744,0.08142799827233765,0.01129767091231384
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,k12_cost_at_full_attendance,4318,9446562.93512691,5765.156752440348,194.19464808681062,1404.0304266057474,210.46242099337238
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,k12_charged_acs_native,4318,9446562.93512691,4627.698526462069,155.8802865885219,1127.0169772159302,168.93844822075317
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,k12_charged_differential,4318,9446562.93512691,5216.23962890478,175.70481819819696,1715.5580796586414,187.7668226265725
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,extended_balance_base,4318,9446562.93512691,1834.5229110960809,307.3478952803054,-16257.362023122912,443.5470697320209
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born,extended_balance_pupil_differential,4318,9446562.93512691,1245.9818086533696,319.67626991925505,-16845.903125565623,450.15396146421045
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,modeled_tax_total,1696,3917061.0819750302,2758.3346769604777,193.54511614064748,-14572.055852582651,334.41773965571457
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,selected_cash_total,1696,3917061.0819750302,248.3704400514087,51.911675696185725,-2436.2354255265736,72.42931148216535
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,selected_noncash_total,1696,3917061.0819750302,321.9527163609088,21.277595648979823,78.92129209642931,21.81875787582242
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,cash_noncash_tax_balance,1696,3917061.0819750302,2188.0115205481666,195.27988663167977,-12214.741719152491,346.9384766004285
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,employer_payroll,1696,3917061.0819750302,1202.2085904839605,34.569793560836985,-3087.718099246046,45.421415452025016
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,sales_tax_share35,1696,3917061.0819750302,668.6659303435177,18.149121674597886,-614.5935219909273,21.296805349932587
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,sales_tax_itep,1696,3917061.0819750302,1328.7285761418657,26.314946059650556,-866.5452637523931,29.61017415333594
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,property_tax_owner,1696,3917061.0819750302,429.6322632760584,32.854251151901224,-1186.9948384239556,36.330813694593296
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,property_tax_owner_plus_renter,1696,3917061.0819750302,1127.905687755298,32.70793675934835,-835.2845298396903,35.35602958948412
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,children_5_17,1696,3917061.0819750302,0.3195577891258081,0.01662918394988769,0.06689110657248348,0.01696632217217515
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,k12_cost_at_full_attendance,1696,3917061.0819750302,5201.208557497788,292.8701295282162,840.0822316631875,306.1997091946162
corrected_eligibility_and_off_books,equal_adults_18plus,person,mexico_born_imputed_unauthorized,k12_charged_acs_native,1696,3917061.0819750302,4175.016605951941,235.0872187974397,674.3350567058019,245.7868890456853
