cbsa,dX,Z,w,pop,counties_x,rent_2000,rent_2010,value_2000,value_2010,renters_2000,owners_2000,units_2000,dlog_rent,dlog_value,log_rent_2000,log_value_2000,pred_2000s_all,pred_2000s_mex,pred_1990s_all,ancestry_2010_all,counties_y,elasticity,WRLURI,Z2
27100,0.6032345653189071,0.5488616573439135,158422.0,158422.0,1,505.0,678.0,96300.0,130000.0,13666.0,44502.0,62906.0,0.29458885866503515,0.3000661316515032,6.22455842927536,11.475223597786217,1184.6271160117576,486.9682403648757,1207.061156685009,102983.75,1,,,0.7477667975481673
27140,1.030691115161909,0.37517605374672847,525346.0,525346.0,6,509.94310974437826,752.9280876494024,78222.71228141674,123947.70011753593,57233.0,132501.0,206561.0,0.38967055213432467,0.46029965962451236,6.234299169975434,11.26731532274563,6275.185979911976,1825.4788827291993,4155.814627018041,148253.17,6,3.0016487,-0.72970307,1.1944862966334522
27180,1.2168566464347679,0.3752463232805683,121909.0,121909.0,3,488.844059577416,663.1854244734462,78780.70906229751,107592.47233810992,14435.0,32409.0,50521.0,0.30501108395951704,0.31168252755823467,6.1920435420468465,11.2744234370213,1685.8055189506824,475.9054230279554,1645.5760333622472,41639.92,3,5.063777,-1.1300251,1.382839264492927
27260,2.4652942435955527,1.5983541335214984,1122750.0,1122750.0,5,615.6178608810817,899.9588445265405,95011.83150458954,198365.34240312627,140441.0,292186.0,475043.0,0.37972261865412804,0.7361090681239908,6.422626415320768,11.461756704981521,33900.611607327475,12509.637125199317,29641.182315082173,670096.8,5,1.0591615,-0.022161968,3.0194265515321734
27340,0.24635131449459458,1.2951249987173408,150355.0,150355.0,1,518.0,802.0,78200.0,137400.0,20154.0,27968.0,55726.0,0.437133365607032,0.5636267322369832,6.249975242259483,11.267024926533402,2871.1620661231054,1040.3300188045089,3290.638142816007,94655.82,1,,,1.9095886841961394
27500,0.9660981156984993,0.8203823680874386,152307.0,152307.0,1,543.0,698.0,98300.0,138000.0,16907.0,41710.0,62187.0,0.2511097828284372,0.3392296580040828,6.297109319933935,11.495779306135258,1800.5022383517137,495.2967295319588,1530.8164345566986,120589.5,1,3.3310556,-0.27588543,1.1821533076954531
27620,1.3931031560206444,0.3431959246710809,140052.0,140052.0,4,423.7618471609506,564.3883154819864,89018.89152010217,127870.58966565349,14054.0,37583.0,56728.0,0.2865709010107027,0.3621701227807854,6.049171616205793,11.396603890460215,1336.6058341355167,435.5248357308152,1282.3027012079058,86290.13,4,,,0.9543639749061182
27740,1.6562532100445242,0.3524356823740827,181607.0,181607.0,3,426.2632160110421,556.9489711934157,81948.47368224159,120597.13190401817,21735.0,53462.0,81913.0,0.26741658865258167,0.3863648220914033,6.05505703342157,11.313845959010628,2673.6705103766517,813.6286157436283,2081.788936426105,82957.5,3,1.3518708,-0.8663563,1.4722287744286573
27780,0.24975359976814304,0.4598574588400811,152598.0,152598.0,1,361.0,509.0,61400.0,86000.0,15289.0,45242.0,65796.0,0.34357005821764197,0.3369374611004101,5.8888779583328805,11.025165114135234,695.9929751746054,305.04348453989263,672.1248215028386,111699.734,1,1.8350359,0.4373934,0.4560957385906797
27860,1.1806105655014258,0.26697794881337245,107762.0,107762.0,2,430.02884615384613,574.8921368021047,67938.97115279149,97802.54381006218,14976.0,27351.0,46184.0,0.2903301445139528,0.36434076788046,6.063852290516284,11.12636509813202,796.6769287230696,200.1573855752802,639.2435806967695,37652.96,2,,,0.7392930056263521
27900,1.4029278431915606,0.48337664182733026,157322.0,157322.0,2,435.8773456622246,597.7180612490957,69452.07450135521,96954.68405746012,18385.0,43167.0,67468.0,0.31575828680740425,0.33360675549382,6.077360886483428,11.148392218166258,1471.937466755433,346.45178363525997,1690.7642496309224,86385.266,2,6.3960743,-1.3846338,0.9356208710513679
27980,-0.7236861714994642,5.301902840529559,128241.0,128241.0,1,788.0,1313.0,241900.0,614600.0,18489.0,25018.0,56377.0,0.5105717844449167,0.9324472320804027,6.669498089857879,12.39627969659812,4997.570876705587,1807.4790242343993,7885.638029426578,99450.59,2,,,3.8970148990616003
28020,0.35897522438182605,1.0362858264919432,314866.0,314866.0,2,517.1544374933729,660.322863295463,101187.19443018021,140525.33947431113,37724.0,83737.0,133225.0,0.24438735376214638,0.3284156130469711,6.2483415484567715,11.524727490577805,5848.013245553822,2072.1665716430703,6638.192971834682,219106.4,2,2.4802504,0.04513974,1.8573022319189187
28100,1.035877085374782,0.9030060899184364,103833.0,103833.0,1,539.0,721.0,95800.0,148400.0,11680.0,26502.0,40610.0,0.29092356637595174,0.43764864575646456,6.289715570908998,11.470017963958952,1495.9462171554053,222.97927265423115,1552.0675752667769,70377.94,1,3.1808586,0.0011251341,1.4407232933223593
28140,1.7526280889116377,0.9968817900980602,1811254.0,1811254.0,14,570.9979793235165,758.9928064951303,104697.08852524232,158019.42122630336,225667.0,482642.0,757344.0,0.284606628930419,0.4116466349188279,6.347385670811774,11.558826588690154,50127.14636170806,14861.4754629506,51039.97032815604,1191286.9,14,3.1908052,-0.79256713,2.767538200700071
28420,3.1094342232211947,3.0752987878929336,191822.0,191822.0,2,541.9697236239062,713.3458289945621,107816.07200954344,163906.97189341398,21601.0,46105.0,72047.0,0.2747561970695642,0.41887228396822884,6.295210139406894,11.588182017341696,6297.555254678741,1136.6049261555704,7055.739002012453,172371.9,2,,,3.283020328574794
28660,1.1896522633304487,2.1626099280755233,330714.0,330714.0,3,540.2832832626857,815.8774576174221,74445.52378849762,110814.0062771042,48598.0,63413.0,122159.0,0.4121705685591719,0.3977855431720876,6.292093600639165,11.217822912577285,12011.70614121995,3178.5494966405586,14687.990360651103,204971.7,3,4.5897794,-1.0092105,3.6320525109974025
28700,-0.040404522984872626,0.2777542455631351,298484.0,298484.0,5,407.1711763318395,538.1527706009301,78824.99470024591,109401.3849195374,29677.0,94344.0,136277.0,0.2789088023862405,0.3277934109390106,6.009233677691247,11.274985417178828,1265.47588049553,379.39315147920854,2353.031228024178,118962.625,5,,,0.42396774383066765
28740,0.0016619248878235737,2.1557915946902395,177749.0,177749.0,1,626.0,939.0,111500.0,242100.0,21583.0,45916.0,77656.0,0.4054651081081646,0.7753262730438397,6.439350371100098,11.62177986988231,3379.3071195538514,1178.9192154107473,3020.0226772377737,136112.12,1,,,1.9011680063200647
28940,2.0531832817490034,0.4764290872550637,748259.0,748259.0,9,465.5925930184427,649.3247776733425,88406.03930142989,139845.95182286823,86972.0,218618.0,335484.0,0.33262203155467507,0.4586011874643763,6.143310987825143,11.389695564181652,14545.112195457414,4814.257929461115,10213.537748036802,407692.34,9,1.4200677,-0.37212443,1.9438606412294959
29100,-0.1055852294612718,0.719382727480354,126838.0,126838.0,2,462.9370655645313,644.7958723757562,94065.19556263716,148787.17624763108,15969.0,33263.0,51647.0,0.3313426724287245,0.4585288258767708,6.1375911173408415,11.45174339065904,1523.2560433089752,568.9834902536986,1357.5201661257984,108701.2,2,2.178696,0.41301635,1.2009461228566953
29180,2.3947956459237547,0.5152884538718475,425020.0,425020.0,5,421.133572319202,634.9041916167664,73372.00821777093,118551.88254082392,44912.0,110979.0,171881.0,0.4105240508865835,0.47980818865192987,6.042950057279,11.203297782435692,5699.391166211227,1563.2670645869982,4817.37684482274,225840.7,5,4.844548,-1.0335966,1.3409701111032957
29340,1.3034655378481939,0.3813910620190245,193568.0,193568.0,2,463.59698888279576,678.8525291828794,69167.07897058259,109956.97340980188,20059.0,52146.0,81331.0,0.3813882993581652,0.46356412644764866,6.1390156163685665,11.144280290987485,1540.1039929556189,431.7832983821686,1504.9942228989512,96850.29,2,2.322959,-1.0483427,0.7956397715302214
29420,1.0094798040788202,1.8726213866240924,155032.0,155032.0,1,559.0,801.0,79500.0,170600.0,16580.0,46229.0,80062.0,0.3597114739132605,0.7635646133972926,6.326149473155099,11.283512300642423,2106.9671020403043,318.1341209762915,2650.9916590353946,141732.2,1,,,1.3590530355283454
29460,3.7817415116278132,1.9389598159990367,483924.0,483924.0,1,501.0,835.0,69800.0,141900.0,49860.0,137373.0,226376.0,0.5108256237659905,0.7094885743976693,6.2166061010848646,11.153389288750464,17939.90428548625,3057.4415604640412,10877.648948148628,312782.47,1,1.563471,0.2610534,3.7071739127396555
29540,1.5404213184510738,0.8994004017978768,470658.0,470658.0,1,572.0,789.0,118300.0,184400.0,50296.0,122264.0,179990.0,0.3216273294660761,0.44388354013815245,6.349138991379798,11.680979049966478,9900.459521323846,3044.5469177827154,9814.22016532448,351364.16,1,2.2425003,0.28924814,2.103535799099101
29620,2.410389767494177,0.9576967694506192,447728.0,447728.0,3,545.0524136466591,725.4809660824832,105546.43618260411,147484.61688485823,56512.0,115901.0,181804.0,0.28595287452649476,0.33457286856836177,6.300881961867763,11.566906288448783,19004.422011782237,7601.1753168368205,15258.575070403507,309769.22,3,2.5759208,0.1927484,4.244635584949397
29700,2.674164541366004,8.924592371081067,193117.0,193117.0,1,449.0,690.0,67000.0,104000.0,17420.0,33320.0,55206.0,0.42966870984905015,0.4396982797504059,6.1070228877422545,11.112447898373103,10931.253054062396,444.4166397783339,11618.94681505212,200882.52,1,,,5.66043023351771
29740,-0.15595345401643712,6.3385382088398075,174682.0,174682.0,1,445.0,631.0,74000.0,137200.0,19355.0,40201.0,65210.0,0.3492315803749726,0.6173746220876151,6.09807428216624,11.211820372186306,6734.055226010169,1123.371846510484,6288.795137628231,159033.84,1,,,3.855036710141954
29820,3.654798159814362,4.94059032133846,1375765.0,1375765.0,1,716.0,1036.0,132200.0,257300.0,209411.0,302842.0,559799.0,0.36944225585878243,0.6659267918701133,6.573680166960646,11.792071206399722,117400.08424972696,30652.038659673028,90569.29715322344,1346716.4,1,1.385496,-0.6918355,8.533440249586736
30020,0.2812234489417449,1.8861199608884571,121610.0,121610.0,2,447.3338610485295,655.5169278493876,68949.20189238047,98098.6910042906,16423.0,25999.0,48501.0,0.3821189186479286,0.35260399399159326,6.10330520855402,11.14112530798956,1591.189036987327,469.05985981929655,2852.4373387549444,53248.24,2,,,1.3084360142976128
30140,0.7743472708403321,0.7902984060610451,120327.0,120327.0,1,470.0,635.0,99200.0,155900.0,12688.0,33863.0,49320.0,0.30089230418858737,0.45207676177290423,6.152732694704104,11.504893293272964,1725.0876099231712,388.6264874471093,1221.0582273409127,91201.055,1,,,1.4336662676898544
30340,1.2329323835873298,0.9542271915126032,103793.0,103793.0,1,433.0,644.0,86800.0,155700.0,15373.0,26655.0,45960.0,0.39696099810186425,0.5843244571736488,6.07073772800249,11.371361900648441,2115.6786767828853,802.3174349908388,732.0468987215407,85675.26,1,2.2408197,0.9728033,2.038363547428907
30460,2.66446267633414,0.7285153210716505,408326.0,408326.0,6,518.4191675028125,682.7048217070941,106186.05469227946,156619.77408567892,65778.0,98076.0,175262.0,0.2752784683978451,0.38862825844887006,6.250784118704091,11.572948067419052,18201.925976122424,5612.580842214267,12416.367372915684,230518.6,6,2.6255813,0.1869609,4.457694581320421
30620,0.20034168219454318,0.3648591123103642,108473.0,108473.0,1,446.0,611.0,80600.0,104800.0,11356.0,29290.0,44245.0,0.31477800715153137,0.2625551223743603,6.100318952020064,11.297253928494719,536.7367280132307,213.77608742714483,576.119013805887,64394.69,1,4.628184,-0.88453645,0.4948113613647919
30700,2.2641930966048447,0.8009321247968876,266787.0,266787.0,2,516.1164894267205,662.8276104190261,104150.86243098219,144832.5329954029,40905.0,64295.0,110645.0,0.25018244721955263,0.3297376817634685,6.246332494705751,11.553595727317168,9993.513132964856,3711.827031689019,13037.249249462451,232177.75,2,2.6234624,0.7611754,3.745877097821429
30780,2.2217351648297337,0.5959615505362771,610518.0,610518.0,6,527.3922342141174,711.856594526608,80906.12023628523,128754.7673947765,80610.0,160484.0,261917.0,0.2999319297936873,0.46462009409424354,6.267944549150401,11.301044752055152,12278.123430560332,3068.2150521384297,8467.031573209182,279979.88,6,2.7923145,-0.84868586,2.0110993337723593
30860,-0.27183418684817884,1.3153790282933318,102720.0,102720.0,2,507.2030934767989,649.5814811966469,125149.43231441049,178311.80865164477,10409.0,20610.0,32907.0,0.24741677820042174,0.35402526996748485,6.228911502230598,11.737263760808165,2081.524017384726,585.815027539807,2366.20775578227,87265.195,2,,,2.026405780164258
30980,4.06751456895022,1.02769818260404,194042.0,194042.0,3,458.2168652008098,662.0086090479406,65086.82584161837,98693.17663632825,21239.0,52102.0,81146.0,0.3679359836051672,0.4162936509812649,6.127342576851421,11.083477439693194,2970.608220880583,274.8152152493158,3715.6308325900904,94243.32,3,4.74681,-1.2839355,1.5309099168636597
31140,2.128846088634961,0.5234552282514354,1121109.0,1121109.0,12,493.7924300499669,667.5682589014256,101044.45590809875,145916.34727510708,137491.0,310159.0,476656.0,0.3015263987710268,0.36747291612639543,6.202115246801607,11.523315856488425,27974.60726693083,8646.645247520431,23363.648545878583,596991.3,12,2.3400092,-0.46531576,2.4952620366914218
31180,2.30982760818477,1.0172015262830976,256250.0,256250.0,3,500.2625955369239,724.9082620813454,63992.15770412454,100949.83707768822,39121.0,58261.0,106468.0,0.3709119601567501,0.45586319088790894,6.215133151631475,11.066515818960621,5268.18514600832,1594.159531638119,4037.913151290608,157249.67,3,4.326721,-0.7404839,2.055877130149588
31340,0.15925227037622824,0.5385628697987999,228616.0,228616.0,6,449.4207927225471,627.8308850532501,95406.40200447105,153363.7671194432,23085.0,66651.0,98057.0,0.3343112124649652,0.47466697916622635,6.107959626421335,11.465900962149911,3004.3235960947745,1141.2497806028352,1940.5879201223731,110987.5,6,2.8959186,-0.8257174,1.3141353169046674
31420,1.556297520643204,0.3792645518636941,222368.0,222368.0,5,468.90853743389926,686.1344968845743,79947.64363060762,121097.34997651649,28744.0,55594.0,94054.0,0.3806659348114687,0.41522280157658464,6.15040773329575,11.289127244789709,2883.891969766378,960.540758312246,2119.438308086728,71096.375,5,3.620202,-0.83931273,1.29690061958842
31460,-0.14131279314402434,5.621931461110426,123109.0,123109.0,1,562.0,864.0,118300.0,276000.0,12206.0,23949.0,40387.0,0.4300709189103644,0.8471770947328086,6.331501849893691,11.680979049966478,3826.714249789341,396.4087878650739,4336.3349957734,101399.88,1,,,3.1083952024542
31540,1.9377606241951533,1.0254538857502067,535421.0,535421.0,4,622.0382466338455,811.5864476145931,137740.6347831373,215622.90546268996,84295.0,131604.0,226540.0,0.26598932884285187,0.44815861527568934,6.433001580613786,11.833127737648672,19190.484627101057,7022.5016566565755,20379.74273295885,472424.16,4,2.2471561,0.40438956,3.5841860194316357
31700,1.5354033370802522,1.8504928127747013,380841.0,380841.0,1,694.0,1007.0,135500.0,269900.0,50635.0,93820.0,149961.0,0.372258932211758,0.6890798797042041,6.542471960506805,11.816726919301892,15304.521148643047,5726.169700545158,13539.267762169922,344493.2,1,,,4.018611743127196
31900,-0.2867062440533359,0.7081385340402412,128852.0,128852.0,1,451.0,587.0,87900.0,112200.0,14090.0,35444.0,53062.0,0.26355748032541815,0.24408318839746457,6.111467339502679,11.383955083673268,414.87155217051713,137.75927523782113,896.5274004432988,72706.29,1,4.3915715,-0.90952533,0.32197525235969726
32580,-0.6697603240787338,9.2075499225724,569463.0,569463.0,1,401.0,601.0,46000.0,73000.0,42254.0,114570.0,192658.0,0.4046335072286382,0.4618180446592959,5.993961427306569,10.736396675471232,32892.42031672472,1946.680435345482,33626.39355538883,562192.56,1,3.6774044,-0.44865185,5.776041694846675
32780,0.5483114257649229,1.5310672026118273,181269.0,181269.0,1,597.0,814.0,132100.0,274500.0,23958.0,47574.0,75737.0,0.3100432526099377,0.7313920494213058,6.391917113392602,11.791314490510416,1805.8907948667788,284.3933331005282,1790.6599943177107,131073.72,1,1.38683,0.84818846,0.9962491076062531
32820,1.9036471117844687,0.6294482019516563,1213230.0,1213230.0,9,555.1706816547938,771.8354356592129,88988.64344539674,134391.4535507265,153010.0,298462.0,484301.0,0.3294957600765489,0.41224807656157836,6.319275600980531,11.396264038835367,30912.059415218937,8699.90416194257,28423.015402437843,417210.7,9,1.7646465,1.1808224,2.547914197243634
32900,-0.2945039228054185,7.8177710780923135,210554.0,210554.0,1,518.0,798.0,110900.0,241000.0,26340.0,37475.0,68373.0,0.43213335519032636,0.7761680391343333,6.249975242259483,11.616384173338458,9119.79125139092,2149.592530455714,9977.871669876286,170784.48,1,2.3867307,0.63786805,4.33133127434811
33100,3.7755607019810853,10.734758519127654,5007564.0,5007564.0,3,698.0248373524124,1067.3745333537997,109948.08002022287,259661.94360131162,647412.0,1257982.0,2149749.0,0.4247025193084477,0.8593723135327807,6.548254685728736,11.60776353353142,155520.95946840203,23962.054584200225,171164.13058027544,2156928.8,2,0.5952661,0.94485056,3.10572085485881
33140,-0.301166679173424,0.8291502254228827,110106.0,110106.0,1,495.0,664.0,92300.0,119800.0,10184.0,30866.0,45621.0,0.2937243869077433,0.2607795441725429,6.20455776256869,11.432799420490943,657.6388293890735,112.77131009466731,1009.1425590366551,70614.6,1,,,0.5972779225374398
33260,-0.09553789264174295,2.689015166338648,120755.0,120755.0,2,459.24116377706673,759.0258948472532,67805.95538312318,119736.48190045249,13439.0,30930.0,49958.0,0.5024604105125805,0.5686433153121193,6.12957548335938,11.12440530758019,1472.6701180355972,195.87980407219908,1679.2453596608302,63619.984,2,,,1.219552083173034
33340,0.997899711993635,1.4642641445049358,1500741.0,1500741.0,4,584.5460045936783,770.633827055879,130105.5764421497,207645.594020253,228575.0,359082.0,618244.0,0.2763778428471575,0.4674865042154597,6.370835485417372,11.776101526319524,33744.803105135084,9779.081142976707,37868.89402112927,1093239.4,4,1.0286416,0.4569242,2.248542760218791
33460,2.5353225024653216,1.5327368520304985,3031918.0,3031918.0,16,639.8507552394739,839.477910423981,138565.0852142963,239470.01348583243,317780.0,842875.0,1197124.0,0.2715452091735049,0.5470880597698784,6.461234954221228,11.839095423572415,164254.28121504176,60350.106483367665,157725.91197512308,2608471.8,16,1.4473755,0.377654,5.417504075474395
33660,0.8570880439739041,0.5871054805569422,399843.0,399843.0,1,476.0,695.0,76600.0,120700.0,46777.0,103402.0,165101.0,0.3784939913333716,0.45471105135694145,6.16541785423142,11.246352355728682,6094.087510277977,2049.547250907691,7067.458738650707,138591.2,1,2.0380118,-0.9985673,1.5241200947066667
33700,1.8960215514208478,5.952089133968639,446997.0,446997.0,1,611.0,941.0,123900.0,285200.0,55235.0,89911.0,150807.0,0.43184618041378364,0.8337158999050445,6.415096959171596,11.727230067617233,15801.578732192784,3717.859868525316,17311.026970552957,352381.5,1,2.1665163,0.24703155,3.535052524333001
33740,0.9612977338420048,0.32849942160671913,170053.0,170053.0,2,436.7915036333147,609.1661210028255,70454.57105973478,107186.31646289451,21468.0,42605.0,71027.0,0.33263503434824404,0.419600475570304,6.079455972852583,11.162723398965541,883.8998294044379,274.7649501761889,1123.17640034101,55890.207,2,3.5773146,-0.85972834,0.5197790273646674
33780,0.748792470990701,0.6164103583465966,145945.0,145945.0,1,549.0,733.0,126600.0,161800.0,10253.0,43519.0,56471.0,0.2890472603771208,0.2453284949143164,6.3080984415095305,11.748787788692212,1288.6570306616206,416.48447917917935,1185.9148646882295,109769.84,1,,,0.8829744291764847
33860,1.9871218519697709,0.518934466574655,346528.0,346528.0,4,517.7851125393696,744.4435254878983,83525.83384805436,124647.20085759187,39053.0,90664.0,144633.0,0.3630766780911294,0.40033138229306964,6.249560315531705,11.332911250390383,6647.930771201151,2118.41000509853,4295.379869064427,106375.3,4,3.5814338,-0.991755,1.9184397137319789
34060,0.525250203864907,0.5951089351554802,111200.0,111200.0,2,437.79749199573104,618.8247491234433,75131.03540236015,125867.57273509448,14992.0,29998.0,50139.0,0.34606565683112667,0.5159966164511847,6.081756456419387,11.226989006745152,2773.8972671588117,1313.281368933374,2600.168833172236,79748.54,2,,,2.4945119308982115
34100,-0.012839109508533841,0.3965327514357313,102422.0,102422.0,2,418.7452022438736,586.3897212689378,81613.1302764443,120590.07507554282,10161.0,30205.0,44012.0,0.33672199614141274,0.3904068254079309,6.037262625745577,11.309745438258075,1695.904442457011,322.3442707359473,1420.3036060488248,46616.664,2,,,1.6558009436029477
34580,0.6805565810166456,2.182791185984948,102979.0,102979.0,1,668.0,872.0,152900.0,278300.0,11765.0,27087.0,42681.0,0.2665012503723343,0.5989155555968289,6.504288173536645,11.937539391917154,2178.573627443798,624.5150447809104,2419.9520333963947,84703.95,1,,,2.1155513526484024
34620,0.7990592082456791,0.2738134612012325,118769.0,118769.0,1,465.0,632.0,74400.0,92400.0,15439.0,31692.0,51032.0,0.3068519885595018,0.21667103680859334,6.142037405587356,11.217211220821182,1568.958908192536,626.0088507223307,1415.2699579518676,56183.383,1,,,1.3210171915167561
34740,1.2095967606827316,0.5410340072678892,170200.0,170200.0,1,453.0,628.0,84400.0,112800.0,14092.0,49238.0,68556.0,0.3266480409851642,0.2900489374620481,6.115892125483034,11.343322680584048,723.5037160570487,221.05725182202963,2406.48116971257,100745.65,1,,,0.4250903149571379
34820,3.6914766334263662,0.9179230290311761,269772.0,269772.0,2,582.3839529052655,788.4791603214394,95340.93414700363,176352.9573194637,27519.0,84719.0,173516.0,0.302976033419049,0.6150281783560168,6.36712994311219,11.46521452677043,6592.731159190191,1554.5532907843544,4216.160863543204,188081.06,2,1.8298993,-0.8307686,2.4438159479820705
34900,5.102339664016899,5.181060674828301,124279.0,124279.0,1,818.0,1211.0,242200.0,571500.0,15838.0,29564.0,48554.0,0.3923394069503452,0.8585006521158736,6.706862336602747,12.397519110101129,5612.8450840040705,896.1518483131005,5446.23531022595,104959.42,1,,,4.516326236937914
34940,4.055266107367032,4.356949468933859,251377.0,251377.0,1,753.0,1054.0,149000.0,357400.0,25144.0,77829.0,144536.0,0.33628250130141435,0.8749092967798671,6.6240652277998935,11.911701584927597,17610.344968265774,2451.035607084707,15424.282015005265,250769.83,1,1.2103633,0.28914294,7.005551410139263
34980,3.0723951714909896,0.8167399130549418,1381287.0,1381287.0,14,598.662630775321,771.6462726027328,120244.75872341845,179440.4192978142,176830.0,359836.0,571945.0,0.25382803020571476,0.4003139053749525,6.394698218704698,11.697284600518449,54092.43784274427,15534.921222901632,44246.71670700708,770562.94,14,2.2373788,-0.40588725,3.9160896933616454
35100,3.0720530894433984,0.8704152864674012,114751.0,114751.0,3,491.9921621825307,715.6543606206527,82379.63144802304,143734.98329790463,13269.0,30552.0,49610.0,0.37473452800040086,0.5566329950122526,6.198462785842104,11.319093494176023,1719.7094480469204,605.7278867912048,1185.3659996256629,61441.008,3,,,1.4986444109828416
35300,2.8640125429174663,2.6717909875484445,824008.0,824008.0,1,666.0,996.0,145500.0,273300.0,117691.0,201349.0,340732.0,0.40245758704420886,0.630394006322474,6.501289670540389,11.887931365593685,35512.6331769482,11512.68898573316,41099.797915334166,624972.6,1,0.97508156,0.19096313,4.3097437375545145
35380,2.3012347892971547,1.6097934286195226,1337726.0,1337726.0,8,513.6216091572833,883.7868194101271,97271.2597090174,180190.73912195404,192983.0,312596.0,556234.0,0.5427290536467506,0.6165123841933919,6.241486825395037,11.485258846422347,19265.319686733794,4144.816196012355,22362.03252740668,499599.28,8,0.80832744,-1.2392069,1.4401543878741832
35620,2.9325790876366895,7.534127849802254,18944519.0,18944519.0,25,751.7541473700512,1123.7692385620255,212269.39190070683,457421.6022281731,3357670.0,3533617.0,7320008.0,0.40203436679822957,0.7677493242738116,6.6224093388072625,12.26561146348999,1307424.9806586958,458335.1742630985,1833663.8908281568,13900391.0,25,0.75882995,0.6543778,6.901336374170787
35660,0.2738090171684302,1.2907183238436235,162453.0,162453.0,1,476.0,592.0,93300.0,135600.0,17644.0,45925.0,73445.0,0.21808878065258508,0.3738892676529968,6.16541785423142,11.443575386835436,3236.7550485984793,1059.150851855634,4433.8977798894275,104149.16,1,,,1.9924255314450823
35840,2.6270186076058373,2.645672668315461,589959.0,589959.0,2,675.1387324983996,969.1499882204575,105413.66131610033,226105.1361543521,60923.0,201474.0,320595.0,0.36150118713630697,0.7631078536083056,6.514918199381468,11.565647520694977,19730.873212280716,4985.5934027964895,17193.143983071546,498270.06,2,,,3.3444482094994257
35980,4.130605982501426,1.740509249316653,259088.0,259088.0,1,646.0,974.0,139700.0,268900.0,33287.0,66548.0,110674.0,0.41061179985993324,0.6548422970119017,6.470799503782602,11.847252545245054,10298.181482570571,3535.6386899686236,6487.058240118106,210221.95,1,,,3.9747813416949347
36100,2.1865302763665007,1.9124394247979686,258916.0,258916.0,1,513.0,829.0,70100.0,150700.0,21584.0,85171.0,122663.0,0.47994430996452575,0.7653683115919048,6.240275845170769,11.157678073022682,4577.910657948364,907.790363414769,3121.687354577473,191840.69,1,1.7342399,2.2292984,1.7681065125169415
36140,3.1649498304432178,1.1719059422199414,102326.0,102326.0,1,650.0,973.0,138000.0,337300.0,10849.0,31299.0,91047.0,0.40341171929632225,0.8937190569104008,6.476972362889683,11.835008964139341,890.0461866681509,172.05709588163833,1121.799592147721,77242.27,1,,,0.8698143059126233
36220,1.6239567966912904,4.007008148634613,121123.0,121123.0,1,400.0,651.0,42800.0,75500.0,13748.0,30098.0,49500.0,0.48704509510058713,0.5675945536672291,5.991464547107982,10.664293381569887,1596.4534571523243,218.3295103460605,2052.203143139257,55388.43,1,,,1.3180431934086212
36260,0.6138814506695489,1.1892781247405757,485401.0,485401.0,4,584.0048679704526,746.6367099802708,137407.6595635342,197233.1737922129,35333.0,116756.0,160935.0,0.24566941645465779,0.361434527424926,6.36990931835933,11.830707403676103,10078.621558733825,2653.383847627023,11405.797480776277,397159.16,4,,,2.0763495663861065
36420,2.0193662029407164,1.291708604731023,1095421.0,1095421.0,7,486.2058939437457,681.314206837163,75847.07209941791,120188.69279042895,149713.0,280030.0,472084.0,0.33739140582850613,0.460343843857828,6.186632184276143,11.236474382837406,31950.874531873826,7839.509529625193,31593.13548605517,621551.7,7,3.2940452,-0.3716212,2.9167666615733885
36500,0.8462082299111513,2.1140615642507474,207355.0,207355.0,1,655.0,928.0,138800.0,257800.0,27261.0,54364.0,86652.0,0.348396497150949,0.6191500424323824,6.484635235635252,11.840789327054841,4283.359384624561,1479.423246650564,5453.934366900729,170553.52,1,1.7508687,0.574029,2.065713093305954
36540,2.0076644439305067,1.0221056696496205,767041.0,767041.0,8,545.1529504536796,729.8525432089212,99372.644979071,142810.5590117431,97646.0,196856.0,311540.0,0.2917761198097306,0.36264211546125225,6.301066398324629,11.50663215335201,21901.55852934297,6799.820494798477,18763.66041727512,615342.94,8,3.470304,-0.55850136,2.8553308792284855
36740,3.7885838604295543,3.3340771183195406,1644561.0,1644561.0,4,694.0557759848125,995.9895765150015,100099.08623368102,218519.38566984597,210700.0,414548.0,683551.0,0.3611844660518546,0.7807141744563886,6.542552326131598,11.51391583672699,99901.14498237394,21428.695449753504,87003.38262117251,1252349.8,4,1.1201638,0.31624892,6.074639066740239
36780,1.0554544802029762,0.8209874178838767,156763.0,156763.0,1,500.0,623.0,97000.0,140500.0,19599.0,41558.0,64721.0,0.21993842036526168,0.3704965102704172,6.214608098422191,11.48246625748552,1786.5043332706766,628.9632568037931,1970.9624763648517,139216.55,1,,,1.1396211690709395
36980,1.0086713404876748,0.23220102652521124,109875.0,109875.0,3,409.76460823373174,543.0373012795657,76126.4526680349,101544.91944891075,12048.0,31184.0,46424.0,0.2815951438148119,0.28810544821454265,6.0155828685655734,11.240151087497251,480.40638027833575,113.62030918508331,611.3722412492205,42859.457,3,,,0.4372299251679961
37100,2.3074217041413263,6.777953606875541,753197.0,753197.0,1,892.0,1391.0,238800.0,568700.0,78861.0,164373.0,251712.0,0.4443120593434333,0.8677266727943067,6.79346613258001,12.383381660500584,28512.45799760596,6085.710873749664,31520.68733376957,623322.4,1,,,3.7855246366629127
