county_fips,name_2000,rent_med_2000,value_med_2000,owners_2000,renters_2000,units_2000,name_2010,rent_med_2010,value_med_2010,owners_2010,renters_2010,pop_2010
31063,"Frontier County, Nebraska",368.0,60300.0,870.0,322.0,1543.0,"Frontier County, Nebraska",504.0,73600.0,874.0,282.0,2808.0
31065,"Furnas County, Nebraska",314.0,39400.0,1746.0,532.0,2730.0,"Furnas County, Nebraska",457.0,55700.0,1686.0,463.0,4942.0
31067,"Gage County, Nebraska",421.0,72900.0,6648.0,2668.0,10030.0,"Gage County, Nebraska",553.0,97800.0,6703.0,2516.0,22591.0
31069,"Garden County, Nebraska",325.0,47600.0,722.0,298.0,1298.0,"Garden County, Nebraska",483.0,58700.0,662.0,307.0,2060.0
31071,"Garfield County, Nebraska",313.0,46200.0,590.0,223.0,1021.0,"Garfield County, Nebraska",393.0,73900.0,695.0,180.0,2081.0
31073,"Gosper County, Nebraska",406.0,71600.0,652.0,211.0,1281.0,"Gosper County, Nebraska",535.0,94900.0,615.0,186.0,2058.0
31075,"Grant County, Nebraska",369.0,30800.0,198.0,94.0,449.0,"Grant County, Nebraska",509.0,41100.0,184.0,109.0,661.0
31077,"Greeley County, Nebraska",306.0,40300.0,844.0,233.0,1199.0,"Greeley County, Nebraska",363.0,52100.0,798.0,167.0,2542.0
31079,"Hall County, Nebraska",456.0,82500.0,13406.0,6950.0,21574.0,"Hall County, Nebraska",593.0,107700.0,14633.0,7245.0,56899.0
31081,"Hamilton County, Nebraska",420.0,78300.0,2634.0,869.0,3850.0,"Hamilton County, Nebraska",581.0,108600.0,2667.0,797.0,9160.0
31083,"Harlan County, Nebraska",370.0,48300.0,1280.0,317.0,2327.0,"Harlan County, Nebraska",443.0,69900.0,1271.0,276.0,3460.0
31085,"Hayes County, Nebraska",296.0,48300.0,309.0,121.0,526.0,"Hayes County, Nebraska",543.0,84500.0,309.0,131.0,1025.0
31087,"Hitchcock County, Nebraska",329.0,41300.0,1004.0,283.0,1675.0,"Hitchcock County, Nebraska",452.0,48700.0,979.0,301.0,2925.0
31089,"Holt County, Nebraska",323.0,63600.0,3387.0,1221.0,5281.0,"Holt County, Nebraska",485.0,82300.0,3211.0,1033.0,10479.0
31091,"Hooker County, Nebraska",284.0,43700.0,248.0,87.0,440.0,"Hooker County, Nebraska",421.0,67800.0,271.0,49.0,690.0
31093,"Howard County, Nebraska",403.0,72500.0,1965.0,581.0,2782.0,"Howard County, Nebraska",561.0,89300.0,2099.0,582.0,6302.0
31095,"Jefferson County, Nebraska",349.0,44700.0,2671.0,856.0,3942.0,"Jefferson County, Nebraska",463.0,74400.0,2625.0,654.0,7708.0
31097,"Johnson County, Nebraska",378.0,57200.0,1415.0,472.0,2116.0,"Johnson County, Nebraska",506.0,76400.0,1493.0,487.0,5211.0
31099,"Kearney County, Nebraska",453.0,77300.0,1957.0,686.0,2846.0,"Kearney County, Nebraska",548.0,101100.0,2087.0,543.0,6552.0
31101,"Keith County, Nebraska",404.0,66700.0,2709.0,998.0,5178.0,"Keith County, Nebraska",553.0,88200.0,2725.0,1010.0,8356.0
31103,"Keya Paha County, Nebraska",277.0,38000.0,292.0,117.0,548.0,"Keya Paha County, Nebraska",455.0,57500.0,290.0,56.0,740.0
31105,"Kimball County, Nebraska",381.0,48500.0,1321.0,406.0,1972.0,"Kimball County, Nebraska",610.0,76800.0,1177.0,485.0,3814.0
31107,"Knox County, Nebraska",264.0,45900.0,2856.0,955.0,4773.0,"Knox County, Nebraska",391.0,67000.0,2900.0,947.0,8762.0
31109,"Lancaster County, Nebraska",519.0,105100.0,59967.0,39220.0,104217.0,"Lancaster County, Nebraska",668.0,145400.0,69500.0,42433.0,279428.0
31111,"Lincoln County, Nebraska",427.0,77300.0,9743.0,4333.0,15438.0,"Lincoln County, Nebraska",596.0,109100.0,10273.0,4765.0,36167.0
31113,"Logan County, Nebraska",340.0,61400.0,226.0,90.0,386.0,"Logan County, Nebraska",588.0,72200.0,218.0,102.0,682.0
31115,"Loup County, Nebraska",278.0,46400.0,224.0,65.0,377.0,"Loup County, Nebraska",525.0,58900.0,206.0,36.0,635.0
31117,"McPherson County, Nebraska",269.0,44700.0,136.0,66.0,283.0,"McPherson County, Nebraska",444.0,74400.0,120.0,84.0,489.0
31119,"Madison County, Nebraska",434.0,78900.0,8838.0,4598.0,14432.0,"Madison County, Nebraska",523.0,100500.0,9282.0,4381.0,34720.0
31121,"Merrick County, Nebraska",401.0,64900.0,2384.0,825.0,3649.0,"Merrick County, Nebraska",551.0,78900.0,2304.0,841.0,7784.0
31123,"Morrill County, Nebraska",370.0,50300.0,1527.0,611.0,2460.0,"Morrill County, Nebraska",600.0,79800.0,1447.0,689.0,5071.0
31125,"Nance County, Nebraska",352.0,50600.0,1179.0,398.0,1787.0,"Nance County, Nebraska",487.0,60200.0,1161.0,367.0,3755.0
31127,"Nemaha County, Nebraska",360.0,61900.0,2209.0,838.0,3439.0,"Nemaha County, Nebraska",440.0,78200.0,2154.0,870.0,7249.0
31129,"Nuckolls County, Nebraska",315.0,35900.0,1774.0,444.0,2530.0,"Nuckolls County, Nebraska",475.0,54200.0,1641.0,419.0,4583.0
31131,"Otoe County, Nebraska",434.0,82000.0,4487.0,1573.0,6567.0,"Otoe County, Nebraska",580.0,114000.0,4683.0,1652.0,15741.0
31133,"Pawnee County, Nebraska",309.0,39000.0,1084.0,255.0,1587.0,"Pawnee County, Nebraska",468.0,55100.0,1024.0,285.0,2767.0
31135,"Perkins County, Nebraska",389.0,56000.0,964.0,311.0,1444.0,"Perkins County, Nebraska",593.0,77100.0,909.0,331.0,2983.0
31137,"Phelps County, Nebraska",378.0,71400.0,2815.0,1029.0,4191.0,"Phelps County, Nebraska",479.0,90200.0,2859.0,973.0,9234.0
31139,"Pierce County, Nebraska",372.0,65200.0,2317.0,662.0,3247.0,"Pierce County, Nebraska",460.0,87800.0,2408.0,509.0,7308.0
31141,"Platte County, Nebraska",429.0,80000.0,8850.0,3226.0,12916.0,"Platte County, Nebraska",541.0,108100.0,9129.0,3249.0,31675.0
31143,"Polk County, Nebraska",387.0,63300.0,1737.0,522.0,2717.0,"Polk County, Nebraska",538.0,86400.0,1674.0,556.0,5412.0
31145,"Red Willow County, Nebraska",393.0,59000.0,3327.0,1383.0,5278.0,"Red Willow County, Nebraska",539.0,77300.0,3243.0,1415.0,11069.0
31147,"Richardson County, Nebraska",298.0,42000.0,2984.0,1009.0,4560.0,"Richardson County, Nebraska",501.0,63700.0,2947.0,915.0,8455.0
31149,"Rock County, Nebraska",282.0,42200.0,558.0,205.0,935.0,"Rock County, Nebraska",600.0,57300.0,607.0,106.0,1651.0
31151,"Saline County, Nebraska",443.0,70900.0,3673.0,1515.0,5611.0,"Saline County, Nebraska",622.0,95100.0,3355.0,1665.0,14098.0
31153,"Sarpy County, Nebraska",607.0,112000.0,30058.0,13368.0,44981.0,"Sarpy County, Nebraska",813.0,158600.0,40915.0,15597.0,152180.0
31155,"Saunders County, Nebraska",474.0,92800.0,5965.0,1533.0,8266.0,"Saunders County, Nebraska",697.0,137500.0,6612.0,1373.0,20543.0
31157,"Scotts Bluff County, Nebraska",433.0,70900.0,9855.0,5032.0,16119.0,"Scotts Bluff County, Nebraska",593.0,95900.0,9754.0,5148.0,36569.0
31159,"Seward County, Nebraska",449.0,91000.0,4328.0,1685.0,6428.0,"Seward County, Nebraska",535.0,136400.0,4677.0,1717.0,16628.0
31161,"Sheridan County, Nebraska",369.0,47700.0,1783.0,766.0,3013.0,"Sheridan County, Nebraska",481.0,63300.0,1702.0,732.0,5538.0
31163,"Sherman County, Nebraska",350.0,45000.0,1123.0,271.0,1839.0,"Sherman County, Nebraska",469.0,53200.0,1154.0,208.0,3144.0
31165,"Sioux County, Nebraska",413.0,57300.0,404.0,201.0,780.0,"Sioux County, Nebraska",395.0,109300.0,429.0,169.0,1340.0
31167,"Stanton County, Nebraska",411.0,70100.0,1839.0,458.0,2452.0,"Stanton County, Nebraska",615.0,87800.0,1888.0,531.0,6207.0
31169,"Thayer County, Nebraska",321.0,43200.0,2032.0,509.0,2828.0,"Thayer County, Nebraska",426.0,61900.0,1856.0,391.0,5262.0
31171,"Thomas County, Nebraska",300.0,37800.0,239.0,86.0,446.0,"Thomas County, Nebraska",588.0,71100.0,256.0,76.0,756.0
31173,"Thurston County, Nebraska",301.0,53400.0,1372.0,883.0,2467.0,"Thurston County, Nebraska",454.0,67100.0,1348.0,706.0,6907.0
31175,"Valley County, Nebraska",289.0,47200.0,1490.0,475.0,2273.0,"Valley County, Nebraska",370.0,72900.0,1480.0,433.0,4284.0
31177,"Washington County, Nebraska",539.0,122300.0,5367.0,1573.0,7408.0,"Washington County, Nebraska",673.0,167200.0,6055.0,1376.0,20148.0
31179,"Wayne County, Nebraska",404.0,79700.0,2228.0,1209.0,3662.0,"Wayne County, Nebraska",492.0,102400.0,2322.0,994.0,9573.0
31181,"Webster County, Nebraska",301.0,44800.0,1337.0,371.0,1972.0,"Webster County, Nebraska",419.0,58700.0,1119.0,359.0,3815.0
31183,"Wheeler County, Nebraska",270.0,42700.0,247.0,105.0,561.0,"Wheeler County, Nebraska",455.0,66100.0,229.0,107.0,751.0
31185,"York County, Nebraska",439.0,76600.0,3982.0,1740.0,6172.0,"York County, Nebraska",527.0,92300.0,4397.0,1374.0,13886.0
32001,"Churchill County, Nevada",595.0,106300.0,5860.0,3052.0,9732.0,"Churchill County, Nevada",782.0,188300.0,5676.0,3125.0,24946.0
32003,"Clark County, Nevada",716.0,132200.0,302842.0,209411.0,559799.0,"Clark County, Nevada",1036.0,257300.0,405047.0,290654.0,1895521.0
32005,"Douglas County, Nevada",780.0,174200.0,12174.0,4227.0,19006.0,"Douglas County, Nevada",1030.0,375800.0,14613.0,4570.0,47042.0
32007,"Elko County, Nevada",583.0,106200.0,10915.0,4723.0,18456.0,"Elko County, Nevada",753.0,178200.0,12313.0,5011.0,47707.0
32009,"Esmeralda County, Nevada",381.0,47400.0,302.0,153.0,833.0,"Esmeralda County, Nevada",413.0,77300.0,328.0,179.0,892.0
32011,"Eureka County, Nevada",469.0,65600.0,493.0,173.0,1025.0,"Eureka County, Nevada",588.0,87400.0,529.0,195.0,1724.0
32013,"Humboldt County, Nevada",531.0,93200.0,4186.0,1547.0,6954.0,"Humboldt County, Nevada",617.0,138100.0,4407.0,1680.0,15986.0
32015,"Lander County, Nevada",496.0,66000.0,1614.0,479.0,2780.0,"Lander County, Nevada",723.0,103400.0,1402.0,543.0,5545.0
32017,"Lincoln County, Nevada",328.0,74300.0,1150.0,390.0,2178.0,"Lincoln County, Nevada",712.0,151900.0,1257.0,502.0,5060.0
32019,"Lyon County, Nevada",591.0,103800.0,9867.0,3140.0,14279.0,"Lyon County, Nevada",935.0,185000.0,12828.0,4938.0,51515.0
32021,"Mineral County, Nevada",398.0,54900.0,1597.0,600.0,2866.0,"Mineral County, Nevada",604.0,114200.0,1820.0,511.0,4812.0
32023,"Nye County, Nevada",541.0,96300.0,10162.0,3147.0,15934.0,"Nye County, Nevada",852.0,161700.0,12887.0,5056.0,43878.0
32027,"Pershing County, Nevada",498.0,79500.0,1362.0,600.0,2389.0,"Pershing County, Nevada",627.0,134500.0,1395.0,585.0,6703.0
32029,"Storey County, Nevada",513.0,122400.0,1165.0,297.0,1596.0,"Storey County, Nevada",686.0,239200.0,1647.0,179.0,4016.0
32031,"Washoe County, Nevada",675.0,149500.0,78318.0,53766.0,143908.0,"Washoe County, Nevada",911.0,295700.0,96853.0,63944.0,412844.0
32033,"White Pine County, Nevada",452.0,65600.0,2511.0,771.0,4439.0,"White Pine County, Nevada",730.0,117500.0,2667.0,813.0,9765.0
32510,"Carson City, Nevada",650.0,136300.0,12727.0,7444.0,21283.0,"Carson City, Nevada",885.0,270500.0,13381.0,8086.0,55375.0
33001,"Belknap County, New Hampshire",588.0,104100.0,16640.0,5819.0,32121.0,"Belknap County, New Hampshire",817.0,232300.0,19173.0,5769.0,60142.0
33003,"Carroll County, New Hampshire",552.0,117800.0,14266.0,4085.0,34750.0,"Carroll County, New Hampshire",822.0,240800.0,16093.0,3862.0,47772.0
33005,"Cheshire County, New Hampshire",596.0,104100.0,20057.0,8242.0,31876.0,"Cheshire County, New Hampshire",906.0,201800.0,21514.0,8573.0,77445.0
33007,"Coos County, New Hampshire",399.0,69300.0,9925.0,4036.0,19623.0,"Coos County, New Hampshire",594.0,131400.0,10657.0,4258.0,33445.0
33009,"Grafton County, New Hampshire",560.0,106000.0,21687.0,9911.0,43729.0,"Grafton County, New Hampshire",873.0,210600.0,24300.0,10012.0,88356.0
33011,"Hillsborough County, New Hampshire",694.0,135500.0,93820.0,50635.0,149961.0,"Hillsborough County, New Hampshire",1007.0,269900.0,105611.0,47509.0,399555.0
33013,"Merrimack County, New Hampshire",613.0,115100.0,36048.0,15795.0,56244.0,"Merrimack County, New Hampshire",902.0,243600.0,41020.0,15928.0,146785.0
33015,"Rockingham County, New Hampshire",717.0,158300.0,78999.0,25530.0,113023.0,"Rockingham County, New Hampshire",1026.0,306800.0,90156.0,24566.0,294638.0
33017,"Strafford County, New Hampshire",623.0,112100.0,27426.0,15155.0,45539.0,"Strafford County, New Hampshire",885.0,229100.0,31280.0,15296.0,122158.0
33019,"Sullivan County, New Hampshire",537.0,89600.0,11915.0,4615.0,20158.0,"Sullivan County, New Hampshire",760.0,181800.0,13433.0,4794.0,43643.0
34001,"Atlantic County, New Jersey",677.0,118300.0,63040.0,31984.0,114090.0,"Atlantic County, New Jersey",955.0,264400.0,71885.0,29760.0,273162.0
34003,"Bergen County, New Jersey",872.0,240800.0,222237.0,108580.0,339820.0,"Bergen County, New Jersey",1236.0,482300.0,225252.0,108622.0,896482.0
34005,"Burlington County, New Jersey",758.0,134000.0,119500.0,34871.0,161311.0,"Burlington County, New Jersey",1095.0,270200.0,130578.0,34706.0,447861.0
34007,"Camden County, New Jersey",635.0,110200.0,130007.0,55737.0,199679.0,"Camden County, New Jersey",897.0,223700.0,132908.0,57762.0,513574.0
34009,"Cape May County, New Jersey",650.0,138000.0,31299.0,10849.0,91047.0,"Cape May County, New Jersey",973.0,337300.0,33769.0,11651.0,97684.0
34011,"Cumberland County, New Jersey",616.0,89200.0,33392.0,15751.0,52863.0,"Cumberland County, New Jersey",869.0,175500.0,34261.0,16564.0,155456.0
34013,"Essex County, New Jersey",675.0,188400.0,129489.0,154247.0,301011.0,"Essex County, New Jersey",977.0,395700.0,130969.0,146457.0,780872.0
34015,"Gloucester County, New Jersey",645.0,118200.0,72482.0,18235.0,95054.0,"Gloucester County, New Jersey",964.0,236900.0,83046.0,19586.0,285223.0
34017,"Hudson County, New Jersey",703.0,162800.0,70658.0,159888.0,240618.0,"Hudson County, New Jersey",1071.0,383900.0,81643.0,156083.0,622123.0
34019,"Hunterdon County, New Jersey",867.0,246700.0,36549.0,7129.0,45032.0,"Hunterdon County, New Jersey",1154.0,446700.0,40367.0,6815.0,128458.0
34021,"Mercer County, New Jersey",727.0,143600.0,84325.0,41482.0,133280.0,"Mercer County, New Jersey",1046.0,309300.0,87700.0,41513.0,364445.0
34023,"Middlesex County, New Jersey",845.0,164400.0,177377.0,88438.0,273637.0,"Middlesex County, New Jersey",1187.0,356000.0,185819.0,91579.0,798882.0
34025,"Monmouth County, New Jersey",759.0,195800.0,167273.0,56963.0,240884.0,"Monmouth County, New Jersey",1137.0,424800.0,176366.0,56147.0,628112.0
34027,"Morris County, New Jersey",883.0,250400.0,128990.0,40721.0,174379.0,"Morris County, New Jersey",1221.0,474700.0,136806.0,41832.0,489811.0
34029,"Ocean County, New Jersey",819.0,128000.0,166779.0,33623.0,248711.0,"Ocean County, New Jersey",1258.0,294100.0,183327.0,39069.0,569374.0
34031,"Passaic County, New Jersey",747.0,185300.0,91171.0,72685.0,170048.0,"Passaic County, New Jersey",1080.0,382600.0,89195.0,72233.0,496204.0
34033,"Salem County, New Jersey",602.0,104600.0,17734.0,6561.0,26158.0,"Salem County, New Jersey",859.0,196600.0,18649.0,6468.0,65982.0
34035,"Somerset County, New Jersey",898.0,222400.0,84153.0,24831.0,112023.0,"Somerset County, New Jersey",1295.0,431200.0,91186.0,23245.0,319347.0
34037,"Sussex County, New Jersey",790.0,157600.0,42019.0,8812.0,56528.0,"Sussex County, New Jersey",1111.0,322400.0,47360.0,8482.0,149996.0
34039,"Union County, New Jersey",752.0,185200.0,114688.0,71436.0,192945.0,"Union County, New Jersey",1084.0,397200.0,113665.0,71143.0,529547.0
34041,"Warren County, New Jersey",689.0,156400.0,28136.0,10524.0,41157.0,"Warren County, New Jersey",941.0,307300.0,31528.0,10073.0,108982.0
35001,"Bernalillo County, New Mexico",560.0,123200.0,140605.0,80331.0,239074.0,"Bernalillo County, New Mexico",717.0,188800.0,167303.0,91862.0,646881.0
35003,"Catron County, New Mexico",392.0,81200.0,1273.0,311.0,2548.0,"Catron County, New Mexico",524.0,129400.0,1571.0,253.0,3652.0
35005,"Chaves County, New Mexico",402.0,56700.0,15986.0,6575.0,25647.0,"Chaves County, New Mexico",566.0,86200.0,16260.0,7219.0,64268.0
35006,"Cibola County, New Mexico",355.0,54400.0,6424.0,1903.0,10328.0,"Cibola County, New Mexico",518.0,74800.0,5528.0,2561.0,27179.0
35007,"Colfax County, New Mexico",414.0,73900.0,4233.0,1588.0,8959.0,"Colfax County, New Mexico",554.0,103100.0,3927.0,1841.0,13827.0
35009,"Curry County, New Mexico",427.0,61800.0,9957.0,6809.0,19212.0,"Curry County, New Mexico",547.0,98500.0,10628.0,6690.0,46924.0
35011,"De Baca County, New Mexico",371.0,51300.0,717.0,205.0,1307.0,"De Baca County, New Mexico",397.0,71100.0,623.0,161.0,1772.0
35013,"Dona Ana County, New Mexico",445.0,74000.0,40201.0,19355.0,65210.0,"Do?a Ana County, New Mexico",631.0,137200.0,47015.0,24733.0,201670.0
35015,"Eddy County, New Mexico",394.0,60900.0,14401.0,4978.0,22249.0,"Eddy County, New Mexico",605.0,90700.0,14431.0,4889.0,52665.0
35017,"Grant County, New Mexico",419.0,82600.0,9053.0,3093.0,14066.0,"Grant County, New Mexico",541.0,125000.0,9650.0,2881.0,29706.0
35019,"Guadalupe County, New Mexico",322.0,51500.0,1226.0,429.0,2160.0,"Guadalupe County, New Mexico",537.0,74500.0,1156.0,336.0,4698.0
35021,"Harding County, New Mexico",367.0,32300.0,279.0,92.0,545.0,"Harding County, New Mexico",333.0,70300.0,293.0,28.0,943.0
35023,"Hidalgo County, New Mexico",267.0,51900.0,1458.0,694.0,2848.0,"Hidalgo County, New Mexico",393.0,90800.0,1179.0,526.0,4964.0
35025,"Lea County, New Mexico",388.0,47300.0,14296.0,5403.0,23405.0,"Lea County, New Mexico",629.0,87500.0,15098.0,6157.0,62503.0
35027,"Lincoln County, New Mexico",468.0,90900.0,6332.0,1870.0,15298.0,"Lincoln County, New Mexico",701.0,166600.0,6687.0,1942.0,20502.0
35028,"Los Alamos County, New Mexico",666.0,213000.0,5895.0,1602.0,7937.0,"Los Alamos County, New Mexico",974.0,297100.0,5840.0,1726.0,18091.0
35029,"Luna County, New Mexico",337.0,52300.0,7048.0,2349.0,11291.0,"Luna County, New Mexico",487.0,91700.0,6401.0,2803.0,25252.0
35031,"McKinley County, New Mexico",374.0,44300.0,15550.0,5926.0,26718.0,"McKinley County, New Mexico",495.0,69300.0,12945.0,4686.0,70663.0
35033,"Mora County, New Mexico",357.0,73200.0,1665.0,352.0,2973.0,"Mora County, New Mexico",552.0,107500.0,1517.0,298.0,4923.0
35035,"Otero County, New Mexico",441.0,68700.0,15377.0,7607.0,29272.0,"Otero County, New Mexico",582.0,104500.0,16234.0,7797.0,62782.0
35037,"Quay County, New Mexico",311.0,52700.0,2963.0,1238.0,5664.0,"Quay County, New Mexico",569.0,65200.0,2844.0,996.0,9002.0
35039,"Rio Arriba County, New Mexico",394.0,88600.0,12296.0,2748.0,18016.0,"Rio Arriba County, New Mexico",614.0,136300.0,11918.0,3016.0,40195.0
35041,"Roosevelt County, New Mexico",391.0,56700.0,4165.0,2474.0,7746.0,"Roosevelt County, New Mexico",534.0,94800.0,4279.0,2515.0,19372.0
35043,"Sandoval County, New Mexico",726.0,111600.0,26265.0,5146.0,34866.0,"Sandoval County, New Mexico",925.0,184400.0,36476.0,8384.0,124263.0
35045,"San Juan County, New Mexico",459.0,77000.0,28415.0,9296.0,43221.0,"San Juan County, New Mexico",683.0,149400.0,30863.0,10904.0,127517.0
35047,"San Miguel County, New Mexico",430.0,82400.0,8148.0,2986.0,14254.0,"San Miguel County, New Mexico",579.0,112200.0,7876.0,3910.0,29321.0
35049,"Santa Fe County, New Mexico",690.0,169100.0,35977.0,16505.0,57701.0,"Santa Fe County, New Mexico",866.0,291700.0,42824.0,17320.0,141702.0
35051,"Sierra County, New Mexico",348.0,62200.0,4571.0,1542.0,8727.0,"Sierra County, New Mexico",513.0,92800.0,3716.0,1031.0,11938.0
35053,"Socorro County, New Mexico",362.0,70100.0,4740.0,1935.0,7808.0,"Socorro County, New Mexico",562.0,108400.0,4438.0,1558.0,17964.0
35055,"Taos County, New Mexico",531.0,124900.0,9567.0,3108.0,17404.0,"Taos County, New Mexico",718.0,212400.0,9624.0,3522.0,32574.0
35057,"Torrance County, New Mexico",458.0,79400.0,5057.0,967.0,7257.0,"Torrance County, New Mexico",589.0,92300.0,4809.0,1040.0,16467.0
35059,"Union County, New Mexico",376.0,53800.0,1263.0,470.0,2225.0,"Union County, New Mexico",578.0,91900.0,1281.0,458.0,4388.0
35061,"Valencia County, New Mexico",490.0,91700.0,19032.0,3649.0,24643.0,"Valencia County, New Mexico",662.0,129900.0,21351.0,5484.0,74554.0
36001,"Albany County, New York",611.0,113100.0,69542.0,50970.0,129972.0,"Albany County, New York",855.0,202500.0,73254.0,51137.0,304032.0
36003,"Allegany County, New York",423.0,51300.0,13302.0,4707.0,24505.0,"Allegany County, New York",568.0,66100.0,14350.0,4637.0,49105.0
36005,"Bronx County, New York",620.0,183800.0,90522.0,372690.0,490659.0,"Bronx County, New York",923.0,386200.0,97786.0,374678.0,1365725.0
36007,"Broome County, New York",462.0,74000.0,52570.0,28179.0,88817.0,"Broome County, New York",613.0,99500.0,53830.0,26976.0,200804.0
36009,"Cattaraugus County, New York",425.0,59000.0,23831.0,8192.0,39839.0,"Cattaraugus County, New York",582.0,77000.0,23963.0,8703.0,80776.0
36011,"Cayuga County, New York",482.0,72900.0,22005.0,8553.0,35477.0,"Cayuga County, New York",629.0,98400.0,23011.0,9027.0,80431.0
36013,"Chautauqua County, New York",438.0,62700.0,37757.0,16758.0,64900.0,"Chautauqua County, New York",581.0,79600.0,38428.0,16616.0,135263.0
36015,"Chemung County, New York",493.0,66200.0,24159.0,10890.0,37745.0,"Chemung County, New York",647.0,85900.0,24121.0,11297.0,88708.0
36017,"Chenango County, New York",439.0,58300.0,15004.0,4922.0,23890.0,"Chenango County, New York",566.0,88200.0,15432.0,4557.0,51045.0
36019,"Clinton County, New York",479.0,77400.0,20162.0,9261.0,33091.0,"Clinton County, New York",659.0,117800.0,21843.0,9213.0,82380.0
36021,"Columbia County, New York",553.0,111200.0,17493.0,7303.0,30207.0,"Columbia County, New York",751.0,221900.0,18804.0,6882.0,63241.0
36023,"Cortland County, New York",471.0,73600.0,11718.0,6492.0,20116.0,"Cortland County, New York",655.0,95100.0,11862.0,6039.0,49452.0
36025,"Delaware County, New York",451.0,74800.0,14597.0,4673.0,28952.0,"Delaware County, New York",598.0,126700.0,15257.0,4853.0,48220.0
36027,"Dutchess County, New York",707.0,150800.0,68628.0,30908.0,106103.0,"Dutchess County, New York",1038.0,323300.0,75478.0,31474.0,296152.0
36029,"Erie County, New York",516.0,88200.0,248780.0,132093.0,415868.0,"Erie County, New York",686.0,117700.0,250238.0,127842.0,921202.0
36031,"Essex County, New York",452.0,76800.0,11096.0,3932.0,23115.0,"Essex County, New York",675.0,148100.0,11756.0,4342.0,39416.0
36033,"Franklin County, New York",409.0,59500.0,12611.0,5320.0,23936.0,"Franklin County, New York",583.0,88800.0,13879.0,5236.0,51697.0
36035,"Fulton County, New York",458.0,63200.0,15781.0,6103.0,27787.0,"Fulton County, New York",635.0,95200.0,16050.0,6956.0,55497.0
36037,"Genesee County, New York",517.0,82700.0,16608.0,6162.0,24190.0,"Genesee County, New York",670.0,101400.0,17544.0,6246.0,59952.0
36039,"Greene County, New York",508.0,91900.0,13178.0,5078.0,26544.0,"Greene County, New York",723.0,180500.0,13620.0,4882.0,49410.0
36041,"Hamilton County, New York",457.0,88200.0,1874.0,488.0,7965.0,"Hamilton County, New York",627.0,172300.0,1948.0,433.0,4908.0
36043,"Herkimer County, New York",420.0,65100.0,18318.0,7416.0,32026.0,"Herkimer County, New York",576.0,87600.0,18814.0,7477.0,64332.0
36045,"Jefferson County, New York",486.0,66100.0,23950.0,16118.0,54070.0,"Jefferson County, New York",769.0,116800.0,25234.0,18875.0,115069.0
36047,"Kings County, New York",672.0,229200.0,238290.0,642437.0,930866.0,"Kings County, New York",1021.0,562400.0,274203.0,629788.0,2466782.0
36049,"Lewis County, New York",444.0,63300.0,7734.0,2306.0,15134.0,"Lewis County, New York",595.0,100700.0,8372.0,2389.0,27017.0
36051,"Livingston County, New York",541.0,86300.0,16509.0,5641.0,24023.0,"Livingston County, New York",664.0,112300.0,18267.0,5868.0,65441.0
36053,"Madison County, New York",509.0,78700.0,19012.0,6356.0,28646.0,"Madison County, New York",691.0,111700.0,20442.0,6409.0,72887.0
36055,"Monroe County, New York",612.0,98200.0,186458.0,100054.0,304388.0,"Monroe County, New York",757.0,130400.0,194272.0,96923.0,741274.0
36057,"Montgomery County, New York",464.0,64300.0,13455.0,6583.0,22522.0,"Montgomery County, New York",666.0,95000.0,14040.0,6280.0,49945.0
36059,"Nassau County, New York",964.0,240200.0,359257.0,88130.0,458151.0,"Nassau County, New York",1407.0,487900.0,363366.0,79467.0,1329083.0
36061,"New York County, New York",796.0,361100.0,148695.0,589949.0,798144.0,"New York County, New York",1234.0,825200.0,167031.0,565173.0,1583345.0
36063,"Niagara County, New York",479.0,80900.0,61394.0,26452.0,95715.0,"Niagara County, New York",614.0,97600.0,62521.0,25631.0,216064.0
36065,"Oneida County, New York",470.0,73200.0,60808.0,29688.0,102803.0,"Oneida County, New York",638.0,101900.0,62515.0,29543.0,234533.0
36067,"Onondaga County, New York",550.0,84900.0,116815.0,64338.0,196633.0,"Onondaga County, New York",708.0,124400.0,121046.0,62496.0,463704.0
36069,"Ontario County, New York",564.0,91100.0,28230.0,10140.0,42647.0,"Ontario County, New York",711.0,129600.0,32431.0,10521.0,106298.0
36071,"Orange County, New York",714.0,141500.0,76948.0,37840.0,122754.0,"Orange County, New York",1031.0,312100.0,88633.0,35746.0,370201.0
36073,"Orleans County, New York",519.0,71000.0,11608.0,3755.0,17347.0,"Orleans County, New York",630.0,86400.0,12071.0,3665.0,43169.0
36075,"Oswego County, New York",507.0,69800.0,33121.0,12401.0,52831.0,"Oswego County, New York",665.0,88000.0,33687.0,12062.0,122220.0
36077,"Otsego County, New York",485.0,74400.0,17012.0,6279.0,28481.0,"Otsego County, New York",733.0,129000.0,18074.0,6852.0,62604.0
36079,"Putnam County, New York",913.0,205500.0,26884.0,5819.0,35030.0,"Putnam County, New York",1216.0,418100.0,29543.0,5364.0,99545.0
36081,"Queens County, New York",775.0,206200.0,334894.0,447770.0,817250.0,"Queens County, New York",1181.0,479300.0,352110.0,422201.0,2199169.0
36083,"Rensselaer County, New York",547.0,99600.0,38856.0,21038.0,66120.0,"Rensselaer County, New York",779.0,171200.0,41351.0,22167.0,158629.0
36085,"Richmond County, New York",742.0,216600.0,99732.0,56609.0,163993.0,"Richmond County, New York",1107.0,461700.0,115527.0,48752.0,463450.0
