STATE,PUMA,group,persons,workers,commuters,car_commuters,drove_alone,carpooled,transit_commuters,vehicles,vehicle_minutes,car_person_minutes,commuter_minutes,transit_minutes,vehicles_peak,vehicle_minutes_peak,vehicles_narrow_peak,vehicles_before_6am,personal_income,means_car_truck_van,means_bus,means_subway,means_commuter_rail,means_light_rail,means_ferry,means_taxi_ridehail,means_motorcycle,means_bicycle,means_walked,means_worked_from_home,means_other,carpool_2,carpool_3,carpool_4,carpool_7plus,carpool_5_6
06,03725,other,148379.0,78047.0,63966.0,61046.0,55185.0,5861.0,368.0,58140.26666666666,1915754.6666666665,2021762.0,2101374.0,18166.0,43344.85,1504901.1666666665,27287.11666666667,5972.666666666667,9013657180.815,61046.0,316.0,0.0,0.0,0.0,52.0,258.0,35.0,142.0,1098.0,14081.0,1019.0,4530.0,929.0,198.0,0.0,204.0
06,03728,group,7923.0,5172.0,4768.0,3427.0,3427.0,0.0,187.0,3566.0,79863.0,77778.0,93861.0,5000.0,2562.0,67400.0,1453.0,0.0,502438311.105,3427.0,187.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,946.0,404.0,69.0,0.0,0.0,0.0,0.0,0.0
06,03728,other,96747.0,56120.0,34385.0,29975.0,28978.0,997.0,1068.0,29741.666666666664,703127.8333333334,708354.0,839333.0,43848.0,23924.166666666668,587784.8333333334,16119.166666666668,923.0,9226779161.3375,29975.0,881.0,187.0,0.0,0.0,0.0,185.0,112.0,1354.0,972.0,21735.0,719.0,806.0,191.0,0.0,0.0,0.0
06,03730,group,16841.0,9864.0,8677.0,7076.0,6411.0,665.0,1083.0,6772.0,217959.0,233033.0,276619.0,37890.0,4722.5,145330.0,4002.5,395.0,724862540.0575,7076.0,1083.0,0.0,0.0,0.0,0.0,50.0,0.0,222.0,197.0,1187.0,49.0,536.0,129.0,0.0,0.0,0.0
06,03730,other,142106.0,81648.0,64144.0,53838.0,49999.0,3839.0,4177.0,52693.05,1424868.25,1457345.0,1817633.0,242050.0,40134.05,1099451.75,26966.55,4057.0,10127467660.9675,53838.0,3526.0,523.0,128.0,0.0,0.0,312.0,507.0,732.0,3017.0,17504.0,1561.0,3673.0,0.0,107.0,0.0,59.0
06,03731,group,4801.0,3397.0,2506.0,2334.0,2334.0,0.0,53.0,2334.0,73797.0,73797.0,78957.0,1590.0,1978.0,54357.0,1003.0,0.0,234989155.85,2334.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0
06,03731,other,104253.0,66848.0,49042.0,40151.0,37569.0,2582.0,1291.0,39906.5,1282138.0,1297369.0,1497903.0,58530.0,29728.5,953566.0,19597.5,1291.0,11633306969.0175,40151.0,642.0,441.0,0.0,0.0,208.0,601.0,474.0,357.0,5725.0,17806.0,443.0,2487.0,0.0,0.0,0.0,95.0
06,03732,group,26849.0,14596.0,13610.0,10215.0,8043.0,2172.0,1666.0,9321.933333333334,352599.8333333333,369954.0,501850.0,104267.0,6290.933333333333,206071.3333333333,4304.0,932.5,762349032.0600001,10215.0,1448.0,218.0,0.0,0.0,0.0,340.0,0.0,368.0,1021.0,986.0,0.0,1473.0,568.0,0.0,131.0,0.0
06,03732,other,145189.0,85974.0,67340.0,48318.0,42223.0,6095.0,9136.0,46110.76666666666,1496161.75,1593434.0,2378146.0,579040.0,30153.26666666667,985502.4166666667,17961.916666666668,3569.0,8360697153.424999,48318.0,6953.0,1525.0,658.0,0.0,0.0,1182.0,100.0,633.0,6184.0,18634.0,1787.0,4238.0,581.0,758.0,0.0,518.0
06,03733,group,29856.0,18285.0,17296.0,9418.0,8210.0,1208.0,6240.0,9707.833333333334,315584.1666666667,298485.0,588050.0,238992.0,6213.833333333333,224074.16666666666,5845.833333333333,1528.0,774101119.35,9418.0,5575.0,601.0,64.0,0.0,0.0,256.0,654.0,108.0,620.0,989.0,0.0,1111.0,97.0,0.0,0.0,0.0
06,03733,other,82938.0,48928.0,41951.0,31502.0,28623.0,2879.0,7547.0,30144.4,905397.8333333334,935150.0,1263525.0,302142.0,22807.066666666666,673376.6666666667,16557.566666666666,2606.0,2984588426.2325,31502.0,6448.0,895.0,204.0,0.0,0.0,230.0,0.0,167.0,2326.0,6977.0,179.0,2261.0,399.0,0.0,159.0,60.0
06,03734,group,60213.0,28487.0,25343.0,17681.0,13423.0,4258.0,5264.0,15384.016666666666,454879.0833333334,530365.0,789868.0,223068.0,8621.466666666667,278502.3333333334,5150.466666666667,3144.05,1384421398.025,17681.0,4039.0,741.0,484.0,0.0,0.0,79.0,57.0,36.0,2073.0,3144.0,153.0,3119.0,432.0,187.0,273.0,247.0
06,03734,other,142009.0,80789.0,64212.0,49253.0,42074.0,7179.0,10687.0,46297.333333333336,1424744.5,1533141.0,2058612.0,439937.0,32249.5,982418.3333333333,19562.166666666664,4327.666666666666,7858534035.985,49253.0,10225.0,401.0,61.0,0.0,0.0,647.0,154.0,424.0,2192.0,16577.0,855.0,6176.0,1003.0,0.0,0.0,0.0
06,03735,group,79226.0,37800.0,33682.0,30229.0,24812.0,5417.0,2003.0,27330.869047619046,819561.119047619,916687.0,1052995.0,107754.0,17855.86904761905,542556.869047619,12774.952380952382,4843.75,2606734671.1225,30229.0,1837.0,166.0,0.0,0.0,0.0,319.0,54.0,57.0,407.0,4118.0,613.0,2865.0,1006.0,1467.0,79.0,0.0
06,03735,other,102625.0,53922.0,41718.0,37471.0,32820.0,4651.0,1229.0,35339.51666666666,1217557.5,1293487.0,1422409.0,65735.0,24570.016666666666,874389.5,16050.666666666668,3776.0,6470900793.059999,37471.0,714.0,171.0,161.0,183.0,0.0,335.0,133.0,418.0,1759.0,12204.0,373.0,3585.0,248.0,397.0,71.0,350.0
06,03736,group,26530.0,16131.0,14526.0,13479.0,11655.0,1824.0,409.0,12917.055555555555,375017.3333333333,384978.0,427552.0,27249.0,8611.055555555555,242931.3333333333,5274.5,2268.0,1258968904.805,13479.0,409.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,53.0,1605.0,205.0,1747.0,0.0,0.0,77.0,0.0
06,03736,other,84252.0,45763.0,38241.0,34513.0,28805.0,5708.0,1545.0,31234.22222222222,986149.5,1079679.0,1221939.0,76490.0,22130.88888888889,733770.5,14229.138888888889,3032.25,4799744621.8475,34513.0,844.0,525.0,124.0,52.0,0.0,0.0,43.0,207.0,640.0,7522.0,1293.0,3611.0,781.0,1254.0,62.0,0.0
06,03737,group,30858.0,14038.0,13391.0,12860.0,10249.0,2611.0,419.0,11385.833333333334,344585.0,394125.0,423104.0,28635.0,7697.333333333334,225652.5,5985.833333333334,1600.0,931465529.2625,12860.0,189.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,112.0,647.0,0.0,1785.0,454.0,372.0,0.0,0.0
06,03737,other,93056.0,47868.0,41281.0,39686.0,31407.0,8279.0,302.0,35195.985714285714,925724.7976190476,1021887.0,1054619.0,15300.0,23734.902380952382,701801.0476190476,15069.378571428571,2477.75,3556245050.835,39686.0,302.0,0.0,0.0,0.0,0.0,81.0,56.0,0.0,840.0,6587.0,316.0,6072.0,996.0,974.0,121.0,116.0
06,03738,group,74469.0,36834.0,34882.0,32934.0,27791.0,5143.0,1023.0,30204.100000000002,854168.0833333334,907062.0,973767.0,53135.0,18957.083333333332,553181.6666666666,11194.916666666666,5024.516666666666,1793805833.3,32934.0,963.0,0.0,0.0,60.0,0.0,180.0,0.0,0.0,387.0,1952.0,358.0,3861.0,263.0,352.0,0.0,667.0
06,03738,other,45183.0,23068.0,20807.0,18428.0,15020.0,3408.0,877.0,17078.3,511726.1,538228.0,626595.0,36031.0,11494.8,350717.93333333335,6842.133333333333,2583.1666666666665,1424400602.895,18428.0,877.0,0.0,0.0,0.0,0.0,457.0,34.0,516.0,196.0,2261.0,299.0,2670.0,606.0,78.0,0.0,54.0
06,03739,group,98305.0,49823.0,46112.0,43783.0,38164.0,5619.0,991.0,40889.42857142857,1401055.6190476192,1503867.0,1606882.0,68265.0,24431.27857142857,899403.619047619,15859.378571428571,8714.5,3817600665.4375,43783.0,785.0,0.0,143.0,63.0,0.0,82.0,226.0,156.0,560.0,3711.0,314.0,3816.0,1059.0,284.0,115.0,345.0
06,03739,other,65481.0,30660.0,26563.0,26288.0,24180.0,2108.0,108.0,25219.533333333333,930976.1666666667,961565.0,976640.0,7560.0,17241.033333333333,622348.6666666666,10824.166666666666,3505.0,3216481871.63,26288.0,36.0,0.0,0.0,72.0,0.0,0.0,78.0,0.0,0.0,4097.0,89.0,1660.0,262.0,140.0,0.0,46.0
06,03740,group,86879.0,39304.0,37514.0,34222.0,29395.0,4827.0,1297.0,31894.566666666666,1068515.5833333335,1151392.0,1286130.0,89240.0,20456.583333333332,733050.3333333334,10893.666666666666,7208.683333333333,2632008548.2825003,34222.0,1044.0,0.0,175.0,78.0,0.0,0.0,363.0,0.0,688.0,1790.0,944.0,3375.0,1139.0,136.0,0.0,177.0
06,03740,other,36583.0,16407.0,15091.0,13725.0,11414.0,2311.0,906.0,12412.9,397983.0,432332.0,474637.0,39690.0,6239.166666666666,232866.6666666667,3390.166666666667,3404.5,1424640059.7600002,13725.0,855.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,382.0,1316.0,78.0,1487.0,696.0,0.0,0.0,128.0
06,03741,group,92412.0,41091.0,39811.0,36751.0,30895.0,5856.0,1643.0,33826.55238095238,994610.1904761905,1117511.0,1239518.0,94538.0,17654.95238095238,529457.6904761905,10559.785714285714,9975.6,2137177911.5275002,36751.0,1643.0,0.0,0.0,0.0,0.0,184.0,0.0,175.0,417.0,1280.0,641.0,4946.0,749.0,42.0,119.0,0.0
06,03741,other,31810.0,14144.0,13513.0,11230.0,10329.0,901.0,1000.0,11279.0,343274.75,347686.0,418287.0,41245.0,6650.0,200696.0,3916.5,2178.25,699638136.03,11230.0,1000.0,0.0,0.0,0.0,0.0,553.0,0.0,517.0,51.0,631.0,162.0,687.0,0.0,214.0,0.0,0.0
06,03742,group,95495.0,40901.0,39251.0,32996.0,26609.0,6387.0,3925.0,29664.483333333337,995727.9166666666,1095758.0,1372117.0,219587.0,20277.11666666667,712273.5833333334,12228.75,4767.5,1960038035.71,32996.0,3346.0,450.0,129.0,0.0,0.0,63.0,0.0,407.0,1043.0,1650.0,817.0,5331.0,832.0,97.0,0.0,127.0
06,03742,other,24895.0,12237.0,11671.0,9896.0,8154.0,1742.0,818.0,9017.0,306120.0,331987.0,404143.0,42200.0,7181.5,255095.0,5118.0,646.0,475625649.9775,9896.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,390.0,566.0,288.0,1694.0,48.0,0.0,0.0,0.0
06,03743,group,95178.0,45811.0,42888.0,36164.0,27541.0,8623.0,3086.0,32180.1,1003257.0,1123783.0,1352813.0,162264.0,20518.183333333334,690183.25,12800.266666666666,6517.833333333334,2321003567.9934998,36164.0,2026.0,313.0,600.0,147.0,0.0,493.0,242.0,304.0,1704.0,2923.0,895.0,6269.0,2211.0,80.0,0.0,63.0
06,03743,other,16115.0,7416.0,6184.0,5177.0,4514.0,663.0,510.0,4800.833333333333,143627.16666666666,160434.0,197727.0,28109.0,3220.8333333333335,92693.16666666667,2774.5,590.5,440048000.5675,5177.0,356.0,70.0,84.0,0.0,0.0,0.0,0.0,118.0,183.0,1232.0,196.0,395.0,268.0,0.0,0.0,0.0
06,03744,group,89673.0,40765.0,37459.0,30319.0,24403.0,5916.0,3972.0,27319.61666666667,758981.8666666667,849972.0,1043345.0,142714.0,17849.166666666664,498593.0,11306.5,4820.666666666667,2216091030.02,30319.0,3046.0,825.0,0.0,101.0,0.0,305.0,0.0,436.0,2427.0,3306.0,0.0,4236.0,1000.0,511.0,0.0,169.0
06,03744,other,97353.0,47855.0,37785.0,24649.0,22075.0,2574.0,4732.0,23635.13333333333,727703.0,762095.0,1106026.0,208548.0,14511.666666666666,487711.5,7715.333333333334,3679.5666666666666,4626884481.6425,24649.0,3298.0,887.0,402.0,145.0,0.0,307.0,57.0,152.0,6924.0,10070.0,964.0,2120.0,340.0,0.0,0.0,114.0
06,03745,group,72676.0,33238.0,31157.0,24007.0,19350.0,4657.0,3994.0,21701.066666666666,756648.5,832394.0,1068104.0,176613.0,15790.566666666666,582668.5,11543.066666666666,2547.0,1556703759.455,24007.0,3474.0,239.0,206.0,75.0,0.0,185.0,0.0,732.0,1662.0,2081.0,577.0,4036.0,207.0,0.0,0.0,414.0
06,03745,other,40271.0,16342.0,15531.0,12760.0,10899.0,1861.0,1196.0,12015.666666666666,414832.5,432909.0,520338.0,44530.0,8287.5,295308.0,6763.5,2485.166666666667,777302669.615,12760.0,1196.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,126.0,811.0,1205.0,1647.0,81.0,0.0,0.0,133.0
06,03746,group,36721.0,19015.0,18215.0,13409.0,10380.0,3029.0,3224.0,12003.75,382100.25,431923.0,624122.0,160062.0,8267.75,277538.75,5502.5,1309.0,753845734.6175,13409.0,2869.0,288.0,0.0,67.0,0.0,213.0,0.0,94.0,850.0,800.0,425.0,2497.0,351.0,181.0,0.0,0.0
06,03746,other,74877.0,31802.0,29929.0,20505.0,16897.0,3608.0,3060.0,18873.166666666668,618772.6666666666,686813.0,938153.0,154150.0,13909.333333333332,466531.5,7821.0,2048.6666666666665,1479158365.4575,20505.0,2642.0,418.0,0.0,0.0,0.0,334.0,0.0,851.0,4317.0,1873.0,862.0,2701.0,779.0,128.0,0.0,0.0
06,03747,group,34367.0,17971.0,16472.0,13381.0,10371.0,3010.0,1037.0,11873.433333333334,402958.6666666667,440252.0,537669.0,50510.0,9654.0,314184.6666666666,5843.166666666666,1035.0,987597666.2075,13381.0,1001.0,0.0,0.0,36.0,0.0,45.0,204.0,110.0,491.0,1499.0,1204.0,1587.0,1315.0,0.0,0.0,108.0
06,03747,other,135103.0,62400.0,51788.0,44286.0,41531.0,2755.0,5365.0,44075.5,1351587.0,1363517.0,1724606.0,306532.0,35122.0,1080367.0,21493.0,2566.5,6091545178.625,44286.0,4040.0,580.0,117.0,628.0,0.0,1091.0,84.0,132.0,705.0,10612.0,125.0,2707.0,48.0,0.0,0.0,0.0
06,03748,group,21902.0,11278.0,10342.0,8556.0,7059.0,1497.0,727.0,7851.166666666666,220620.5,238471.0,292322.0,33880.0,6164.666666666667,169240.5,4615.166666666667,573.5,721777469.425,8556.0,637.0,90.0,0.0,0.0,0.0,54.0,0.0,99.0,600.0,936.0,306.0,1435.0,62.0,0.0,0.0,0.0
06,03748,other,156534.0,91340.0,63668.0,58628.0,54086.0,4542.0,786.0,56833.0,1712589.1666666667,1760404.0,1873382.0,53943.0,47582.5,1449096.6666666667,33501.0,1920.5,14537164035.075,58628.0,434.0,352.0,0.0,0.0,0.0,420.0,189.0,646.0,2742.0,27672.0,257.0,3790.0,660.0,92.0,0.0,0.0
06,03750,group,60533.0,27200.0,25515.0,21376.0,18131.0,3245.0,2698.0,19778.0,695526.8333333334,755636.0,931340.0,156455.0,12814.666666666668,477589.6666666666,7582.166666666666,3186.6666666666665,1244941825.01,21376.0,2698.0,0.0,0.0,0.0,0.0,164.0,122.0,138.0,557.0,1685.0,460.0,1911.0,928.0,326.0,0.0,80.0
06,03750,other,121868.0,54626.0,50038.0,41480.0,35945.0,5535.0,6244.0,38503.4,1391425.3333333333,1508196.0,1884026.0,290989.0,23296.5,892840.6666666667,14588.666666666666,7622.666666666667,3745006087.3025,41480.0,5836.0,229.0,0.0,179.0,0.0,143.0,0.0,0.0,409.0,4588.0,1762.0,3648.0,1479.0,336.0,0.0,72.0
06,03751,group,83700.0,35818.0,34508.0,30174.0,26195.0,3979.0,2528.0,28057.833333333332,946089.0,1027807.0,1227844.0,118501.0,14099.5,499219.5,8275.0,6829.0,1521071164.7150002,30174.0,2528.0,0.0,0.0,0.0,0.0,0.0,54.0,129.0,642.0,1310.0,981.0,3036.0,661.0,282.0,0.0,0.0
06,03751,other,61208.0,25225.0,24972.0,20113.0,17911.0,2202.0,3231.0,19045.666666666668,599717.0,640399.0,911855.0,224091.0,9683.5,323690.0,6772.5,4761.666666666667,1227863868.2025,20113.0,3192.0,0.0,0.0,39.0,0.0,72.0,0.0,0.0,818.0,253.0,738.0,1972.0,230.0,0.0,0.0,0.0
06,03752,group,127184.0,57850.0,55239.0,50632.0,41532.0,9100.0,2315.0,45337.583333333336,1494304.5833333333,1697217.0,1901175.0,158568.0,26853.416666666668,898760.4166666667,17543.666666666668,11567.583333333334,3174255349.97,50632.0,2187.0,87.0,0.0,41.0,0.0,71.0,0.0,0.0,1230.0,2611.0,991.0,5506.0,1548.0,1534.0,78.0,434.0
06,03752,other,35396.0,15975.0,14705.0,13307.0,11274.0,2033.0,920.0,12155.666666666666,433607.4166666666,490562.0,573349.0,76535.0,7317.666666666667,249220.66666666666,4406.666666666667,2492.0,998925236.8625,13307.0,711.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,1270.0,246.0,1467.0,309.0,57.0,58.0,142.0
06,03753,group,60716.0,32207.0,29827.0,28327.0,24957.0,3370.0,1112.0,26376.25,825025.6833333333,884513.0,945276.0,55995.0,16571.916666666668,518307.51666666666,11211.866666666667,5094.0,2132360438.6,28327.0,1057.0,55.0,0.0,0.0,0.0,95.0,0.0,0.0,62.0,2380.0,231.0,1975.0,525.0,271.0,258.0,341.0
06,03753,other,47619.0,24594.0,22642.0,20559.0,16420.0,4139.0,262.0,19020.183333333334,636659.6666666667,681379.0,724420.0,11415.0,11400.183333333332,357357.6666666666,7453.516666666666,2823.5,2007596802.6574998,20559.0,262.0,0.0,0.0,0.0,0.0,694.0,0.0,0.0,728.0,1952.0,399.0,3354.0,514.0,73.0,0.0,198.0
06,03754,group,68359.0,33721.0,30445.0,29943.0,26538.0,3405.0,51.0,28004.39523809524,873878.119047619,932325.0,949640.0,4590.0,18889.561904761904,564315.119047619,12571.42857142857,5362.333333333333,2385021350.6775,29943.0,51.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,206.0,3276.0,197.0,2187.0,694.0,0.0,80.0,444.0
06,03754,other,64589.0,33350.0,29751.0,27593.0,25413.0,2180.0,1063.0,26413.6,889566.5,922454.0,998735.0,52711.0,17643.9,594486.5,11744.9,4892.2,3209959316.785,27593.0,370.0,306.0,387.0,0.0,0.0,0.0,39.0,60.0,415.0,3599.0,581.0,1728.0,54.0,0.0,0.0,398.0
06,03757,group,89001.0,40361.0,38481.0,35614.0,28939.0,6675.0,872.0,31895.86666666667,978916.0,1119857.0,1203542.0,42920.0,19962.3,665306.0,12704.8,7892.4,1910563532.6225,35614.0,828.0,44.0,0.0,0.0,0.0,0.0,49.0,0.0,1009.0,1880.0,937.0,5047.0,287.0,410.0,0.0,931.0
06,03757,other,60899.0,27620.0,24787.0,21604.0,17958.0,3646.0,1337.0,19649.5,598680.3333333334,674594.0,836107.0,118151.0,11608.5,383557.0,7838.5,3693.333333333333,1980048125.8899999,21604.0,1279.0,58.0,0.0,0.0,0.0,88.0,0.0,48.0,1207.0,2833.0,503.0,2516.0,959.0,0.0,64.0,107.0
06,03758,group,58484.0,27816.0,25998.0,24630.0,22128.0,2502.0,452.0,23317.516666666666,670787.5,695478.0,729561.0,19360.0,14258.683333333334,407094.5,9238.183333333334,5274.666666666666,1531532168.7325,24630.0,452.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,311.0,1818.0,472.0,1517.0,644.0,303.0,0.0,38.0
06,03758,other,99629.0,46001.0,40911.0,37602.0,32760.0,4842.0,1433.0,35112.416666666664,1150650.0,1227790.0,1370060.0,97522.0,20830.25,699222.5,12134.75,7619.5,3863395405.0525,37602.0,1143.0,290.0,0.0,0.0,0.0,237.0,0.0,28.0,370.0,5090.0,1241.0,3531.0,266.0,1045.0,0.0,0.0
06,03759,group,45380.0,21259.0,19571.0,16323.0,13549.0,2774.0,1450.0,15634.0,460885.5,472602.0,622792.0,103844.0,8953.0,285367.5,4643.0,3745.0,1156982973.183,16323.0,1340.0,0.0,110.0,0.0,0.0,666.0,221.0,243.0,209.0,1688.0,459.0,2059.0,72.0,398.0,40.0,205.0
06,03759,other,61475.0,34024.0,30258.0,26876.0,23317.0,3559.0,966.0,25544.666666666664,722908.6666666667,756928.0,861369.0,56396.0,17708.666666666668,519842.1666666666,10109.166666666668,2554.5,2528909206.199,26876.0,966.0,0.0,0.0,0.0,0.0,94.0,542.0,402.0,714.0,3766.0,664.0,2694.0,341.0,524.0,0.0,0.0
06,03760,group,9300.0,5748.0,4745.0,4745.0,3906.0,839.0,0.0,4325.5,112813.5,125534.0,125534.0,0.0,3902.5,105103.5,3002.0,61.0,580174308.1375,4745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,839.0,0.0,0.0,0.0,0.0
06,03760,other,126100.0,64225.0,45903.0,43594.0,40987.0,2607.0,184.0,42362.36666666667,1285339.5,1335223.0,1371290.0,10400.0,35088.36666666667,1095635.5,24558.36666666667,1735.0,11998510952.7875,43594.0,184.0,0.0,0.0,0.0,0.0,87.0,89.0,676.0,851.0,18322.0,422.0,2230.0,0.0,234.0,0.0,143.0
06,03761,group,17876.0,8340.0,7183.0,6075.0,5627.0,448.0,85.0,5831.833333333333,127776.0,136281.0,166871.0,2550.0,4021.833333333333,87892.0,2841.8333333333335,795.0,500293857.4145,6075.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,241.0,1157.0,672.0,333.0,115.0,0.0,0.0,0.0
06,03761,other,101098.0,48692.0,40555.0,39227.0,36812.0,2415.0,537.0,37913.2,1009350.5,1054343.0,1104618.0,35860.0,27436.5,752150.6666666666,18478.5,3821.1,5915690578.85,39227.0,537.0,0.0,0.0,0.0,0.0,94.0,48.0,0.0,237.0,8137.0,412.0,1310.0,505.0,350.0,0.0,250.0
06,03762,group,39603.0,18543.0,17169.0,16097.0,13325.0,2772.0,322.0,14584.633333333333,409128.1666666666,451362.0,499579.0,26415.0,9216.066666666666,290785.0,5175.9,2708.4666666666662,1215932558.83,16097.0,322.0,0.0,0.0,0.0,0.0,59.0,0.0,346.0,281.0,1374.0,64.0,1855.0,673.0,0.0,0.0,244.0
06,03762,other,74168.0,34009.0,30519.0,28322.0,25612.0,2710.0,1182.0,26865.333333333336,836900.0,887882.0,965029.0,65942.0,17995.0,635931.1666666666,11127.0,4345.0,3608900596.1375,28322.0,1182.0,0.0,0.0,0.0,0.0,0.0,66.0,58.0,428.0,3490.0,463.0,1927.0,422.0,276.0,0.0,85.0
06,03763,group,56530.0,26992.0,25376.0,23115.0,19825.0,3290.0,1113.0,21361.602380952383,636417.1071428572,695875.0,768540.0,41865.0,14062.883333333333,404386.25,10568.883333333333,3893.633333333333,1686103219.795,23115.0,902.0,211.0,0.0,0.0,0.0,271.0,0.0,274.0,77.0,1616.0,526.0,1764.0,587.0,45.0,37.0,857.0
06,03763,other,83054.0,38484.0,34989.0,33365.0,30221.0,3144.0,343.0,31634.25,914817.7,951952.0,1009709.0,22975.0,20325.25,588429.5,15011.75,4060.0,3834079675.5075,33365.0,343.0,0.0,0.0,0.0,0.0,122.0,0.0,114.0,391.0,3495.0,654.0,1927.0,486.0,523.0,66.0,142.0
06,03764,group,39902.0,18662.0,17490.0,16564.0,13898.0,2666.0,509.0,15022.633333333335,418781.8333333333,474708.0,494072.0,13284.0,9158.066666666666,260495.6666666667,6471.866666666667,3169.0,1507347878.1775,16564.0,445.0,0.0,64.0,0.0,0.0,0.0,0.0,226.0,0.0,1172.0,191.0,1708.0,484.0,290.0,0.0,184.0
06,03764,other,111900.0,52967.0,46302.0,43906.0,37776.0,6130.0,596.0,40608.45,1219398.0166666666,1319005.0,1414184.0,37097.0,29060.85,891146.8833333333,17717.85,5723.65,5837949739.075,43906.0,350.0,54.0,192.0,0.0,0.0,267.0,56.0,427.0,597.0,6665.0,453.0,3769.0,675.0,1255.0,0.0,431.0
06,03766,group,35222.0,17551.0,17298.0,13998.0,13017.0,981.0,1501.0,13704.833333333332,501051.0,509291.0,601203.0,55807.0,8315.833333333334,285718.0,4969.333333333333,2966.0,1067393219.6949999,13998.0,1399.0,0.0,0.0,102.0,0.0,0.0,214.0,284.0,1301.0,253.0,0.0,881.0,100.0,0.0,0.0,0.0
06,03766,other,53547.0,27510.0,21695.0,17734.0,14963.0,2771.0,2218.0,16495.166666666668,614235.6666666666,653874.0,796678.0,95128.0,8892.0,359608.1666666667,5268.5,3897.0,2106567799.1475,17734.0,1895.0,323.0,0.0,0.0,0.0,267.0,0.0,104.0,1319.0,5815.0,53.0,2097.0,626.0,0.0,0.0,48.0
06,03767,group,95166.0,42924.0,40898.0,36702.0,30035.0,6667.0,1202.0,33235.566666666666,834609.5,917174.0,1009305.0,38950.0,19544.816666666666,542621.25,10359.983333333334,7007.25,2676087941.8025002,36702.0,1202.0,0.0,0.0,0.0,0.0,115.0,73.0,0.0,1864.0,2026.0,942.0,5151.0,725.0,744.0,0.0,47.0
06,03767,other,88415.0,44984.0,38610.0,35715.0,31300.0,4415.0,1519.0,33510.86666666667,1020606.75,1092780.0,1191478.0,67525.0,21641.016666666666,671796.0,13421.35,4505.5,4520913610.52,35715.0,1342.0,0.0,0.0,177.0,0.0,76.0,251.0,0.0,453.0,6374.0,596.0,2881.0,938.0,474.0,122.0,0.0
06,03768,group,15077.0,5974.0,5348.0,4489.0,4352.0,137.0,0.0,4403.0,139022.5,142675.0,148255.0,0.0,3379.5,97772.0,1703.5,301.0,615143101.97,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,626.0,0.0,67.0,0.0,70.0,0.0,0.0
06,03768,other,94711.0,36857.0,28324.0,26372.0,24577.0,1795.0,343.0,25481.75,847842.3333333334,881431.0,919564.0,23040.0,20452.916666666668,696381.3333333334,13323.416666666668,1864.5,7626374800.168,26372.0,343.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,1366.0,8533.0,71.0,1349.0,393.0,53.0,0.0,0.0
06,03770,group,10822.0,6446.0,6059.0,5128.0,4576.0,552.0,495.0,4932.0,111219.0,117739.0,142355.0,17395.0,4263.5,100612.0,3130.0,177.0,502561999.0125,5128.0,495.0,0.0,0.0,0.0,0.0,0.0,80.0,61.0,295.0,387.0,0.0,552.0,0.0,0.0,0.0,0.0
06,03770,other,96690.0,63175.0,48141.0,39563.0,35260.0,4303.0,3464.0,37611.5,935021.0,986627.0,1271077.0,147108.0,31652.0,758791.0,19171.333333333336,625.0,9147331777.685,39563.0,3107.0,357.0,0.0,0.0,0.0,123.0,163.0,506.0,3137.0,15034.0,1185.0,3875.0,318.0,0.0,0.0,110.0
06,03771,group,29177.0,14820.0,13591.0,13457.0,11166.0,2291.0,61.0,12200.0,386895.6666666666,443349.0,444629.0,915.0,8803.5,252872.5,5326.5,1567.3333333333333,1171887521.37,13457.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,1229.0,0.0,1748.0,291.0,252.0,0.0,0.0
06,03771,other,82632.0,39811.0,33639.0,31353.0,27799.0,3554.0,795.0,29510.85,1178521.5,1257391.0,1335762.0,50996.0,20836.1,830103.6666666666,10490.833333333334,3967.166666666667,4074665945.2174997,31353.0,228.0,172.0,395.0,0.0,0.0,0.0,98.0,168.0,405.0,6172.0,820.0,2833.0,345.0,143.0,0.0,233.0
06,03772,group,29192.0,13576.0,12659.0,11730.0,9412.0,2318.0,718.0,10445.35,368003.5,414279.0,444244.0,28830.0,6447.35,228121.0,3007.6,2278.0,841192687.1475,11730.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,917.0,0.0,1878.0,0.0,127.0,0.0,313.0
