area_group,name,state,size,pop_k,auto_commuters_k,freeway_dvmt_k,arterial_dvmt_k,vot,commercial_vot,gas_price,diesel_price,fuel_kgal,delay_kph,delay_per_auto_commuter,tti,cost_musd,cost_per_auto_commuter,truck_delay_kph,truck_fuel_kgal,truck_cost_musd,ua,ua_name,match,ua_pop20,acs_group_car_commuters,acs_other_car_commuters,acs_group_car_person_minutes,acs_other_car_person_minutes,acs_group_carpool_2,acs_other_carpool_2,acs_group_carpool_3,acs_other_carpool_3,acs_group_carpool_4,acs_other_carpool_4,acs_group_carpool_5_6,acs_other_carpool_5_6,acs_group_carpool_7plus,acs_other_carpool_7plus,acs_group_carpooled,acs_other_carpooled,acs_group_commuter_minutes,acs_other_commuter_minutes,acs_group_commuters,acs_other_commuters,acs_group_drove_alone,acs_other_drove_alone,acs_group_means_bicycle,acs_other_means_bicycle,acs_group_means_bus,acs_other_means_bus,acs_group_means_car_truck_van,acs_other_means_car_truck_van,acs_group_means_commuter_rail,acs_other_means_commuter_rail,acs_group_means_ferry,acs_other_means_ferry,acs_group_means_light_rail,acs_other_means_light_rail,acs_group_means_motorcycle,acs_other_means_motorcycle,acs_group_means_other,acs_other_means_other,acs_group_means_subway,acs_other_means_subway,acs_group_means_taxi_ridehail,acs_other_means_taxi_ridehail,acs_group_means_walked,acs_other_means_walked,acs_group_means_worked_from_home,acs_other_means_worked_from_home,acs_group_personal_income,acs_other_personal_income,acs_group_persons,acs_other_persons,acs_group_transit_commuters,acs_other_transit_commuters,acs_group_transit_minutes,acs_other_transit_minutes,acs_group_vehicle_minutes,acs_other_vehicle_minutes,acs_group_vehicle_minutes_peak,acs_other_vehicle_minutes_peak,acs_group_vehicles,acs_other_vehicles,acs_group_vehicles_before_6am,acs_other_vehicles_before_6am,acs_group_vehicles_narrow_peak,acs_other_vehicles_narrow_peak,acs_group_vehicles_peak,acs_other_vehicles_peak,acs_group_workers,acs_other_workers,in_scope,s,c_commute,phi_commute_route,phi_population_route,q,persons,other_persons,group_persons,other_commuters,other_car_commuters,urbansize,h_other_2022,h_other_2017,passenger_delay_ph,truck_delay_ph,passenger_fuel_gal,truck_fuel_gal,w_truck
393,Pittsfield MA,MA,Oth,60,33,,,24.01,80.15999999999998,3.41,4.23,319,1035,24,1.09,28,315,40,48,3,69778,"Pittsfield, MA",exact,50720.0,193.4052,20111.7822,4375.203,402033.5906,95.1302,1372.3121,0.0,313.6938,0.0,27.517,0.0,66.4339,0.0,54.2478,95.1302,1834.2046,4864.6125,441137.2131,291.2871,22081.9994,98.275,18277.5776,0.0,183.5777,0.0,410.78950000000003,193.4052,20111.7822,0.0,11.3999,0.0,5.8965,0.0,0.0,0.0,0.0,0.0,80.9786,0.0,106.92320000000001,0.0,59.3581,97.8819,1111.2937,34.9859,2833.8579,15966983.758200001,2555799538.812517,326.273,50322.6965,0.0,535.0091,0.0,26323.5484,3661.7265,381278.56576666667,3661.7265,286546.37951666664,145.8401,19154.603355000003,0.0,1776.8120000000001,145.8401,10207.909421666665,145.8401,14399.272655,326.273,24915.8573,True,0.006681530743625515,0.009866383219732822,0.008499892860557356,0.005846802939739679,1.184624299216986,60000.0,59599.10815538247,400.8918446175309,26146.03419442216,23816.38130075864,1,288.4986958715603,326.3128586241594,995000.0,40000.0,271000.0,48000.0,0.05023863350916855
393,Pocatello ID,ID,Oth,75,42,,,24.01,80.15999999999998,3.9300000000000006,4.04,318,1170,21,1.08,31,361,41,49,3,70426,"Pocatello, ID",exact,72211.0,2468.9744,28315.7552,31593.656000000003,605705.4336,358.10400000000004,2159.1728000000003,32.2016,697.3312000000001,0.0,285.37280000000004,0.0,117.14720000000001,0.0,72.7312,390.3056,3331.7552,34533.44,642930.4832,2697.1616,29910.2896,2078.6688,24984.0,0.0,78.28320000000001,0.0,351.4416,2468.9744,28315.7552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.5824,286.4832,0.0,0.0,0.0,0.0,96.60480000000001,878.3264,133.8032,3267.9072,141769663.14843202,2198215361.2198563,6524.1552,68393.9776,0.0,351.4416,0.0,19651.859200000003,27671.168,549526.4112,15501.184000000001,365419.59280000004,2268.454666666667,26397.391146666665,362.82320000000004,3684.2146666666667,1196.1784,13107.957386666667,1440.7440000000001,18488.789226666668,2830.9648,33178.196800000005,True,0.09032392207752783,0.04972427259611451,0.043077650865983634,0.07988001872036478,1.00109275547775,75000.0,68225.70584418542,6774.294155814588,29842.51121882957,28254.733826586376,1,288.4986958715603,326.3128586241594,1129000.0,41000.0,269000.0,49000.0,0.045604200035593526
393,Ponce PR,PR,Oth,123,66,,,24.01,80.15999999999998,4.780000000000001,5.57,967,3709,42,1.22,99,742,114,114,9,,,puerto_rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,123000.0,,,,,5,282.92661513740046,334.9344494131314,3595000.0,114000.0,853000.0,114000.0,0.040053404539385856
393,Port Arthur TX,TX,Oth,152,80,,,24.01,80.15999999999998,3.27,3.67,726,2228,20,1.09,65,405,191,196,14,70993,"Port Arthur, TX",exact,116819.0,8289.667533246675,36559.3900609939,179236.92480751924,860557.1302869713,586.046395360464,1886.904309569043,326.03989601039893,303.75362463753623,124.63803619638036,0.0,0.0,136.1938806119388,0.0,0.0,1036.7243275672433,2326.851814818518,185588.5121487851,903845.3234676532,8496.847315268473,37434.332566743324,7252.943205679432,34232.53824617538,0.0,0.0,132.8922107789221,47.04879512048795,8289.667533246675,36559.3900609939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.28757124287571,231.94230576942306,0.0,0.0,0.0,46.22337766223377,0.0,549.7280271972803,75.11298870112988,818.8141185881411,499425590.9435494,3196039497.197245,27767.04329567043,88885.07899210078,132.8922107789221,47.04879512048795,5980.149485051495,2587.6837316268375,166641.74224244244,801871.8749791686,51900.18623137686,480704.4182248441,7685.805877745558,35350.70376295703,2554.460678932107,7328.881611838816,1924.460803919608,16063.036446355363,3074.4048928440493,22756.071476185716,8571.960303969603,38253.14668533146,True,0.24688939845314356,0.1784610791418779,0.1574576065898921,0.22277566668822738,1.3030195852333357,152000.0,114472.81143512219,37527.18856487782,48365.72876987241,47235.70593118033,1,288.4986958715603,326.3128586241594,2037000.0,191000.0,530000.0,196000.0,0.10982565895395373
393,Port Huron MI,MI,Oth,88,49,,,24.01,80.15999999999998,3.65,4.08,478,1386,21,1.08,40,379,102,139,8,71155,"Port Huron, MI",exact,82226.0,1056.6747,34822.0713,27494.0502,999456.8673,247.63410000000002,3124.3938000000003,0.0,314.2851,0.0,207.64350000000002,0.0,41.5287,0.0,0.0,247.63410000000002,3687.8511000000003,27494.0502,1115057.8998,1056.6747,37639.357800000005,809.0406,31134.220200000003,0.0,433.23150000000004,0.0,1014.1206000000001,1056.6747,34822.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.3829,0.0,312.747,0.0,0.0,0.0,586.0161,0.0,354.7884,245.5833,3194.121,70550398.50928876,3319051909.841666,2423.0202000000004,79764.3279,0.0,1014.1206000000001,0.0,51136.698000000004,25636.79445,981292.0772,14084.381700000002,509237.3951000001,932.85765,33563.794415000004,165.6021,7208.8183500000005,415.28700000000003,11667.659165000001,570.6351000000001,18974.403215000002,1302.258,40833.478800000004,True,0.03057859421385391,0.0264076877584889,0.022802994365669547,0.0268390576745305,1.070724412386777,88000.0,85309.08370918086,2690.9162908191443,40259.28296255196,37242.74553031426,1,288.4986958715603,326.3128586241594,1284000.0,102000.0,339000.0,139000.0,0.09463371186818081
393,Port St. Lucie FL,FL,Oth,465,247,,,24.01,80.15999999999998,3.64,3.95,3879,10247,32,1.12,291,566,656,952,50,71479,"Port St. Lucie, FL",exact,437745.0,8613.976085728573,167040.2118139814,253071.48767131713,5315846.545274017,959.6618284928493,13657.659785168516,0.0,2150.8081981898185,0.0,767.3080401840184,0.0,482.67269999999996,0.0,0.0,959.6618284928493,17058.448723542355,257025.78967131712,5463979.884111191,8873.731185728573,174102.49055770575,7654.314257235723,149981.76309043902,0.0,770.4562093109311,0.0,481.6365353035303,8613.976085728573,167040.2118139814,0.0,350.90070000000003,0.0,0.0,0.0,0.0,85.30499999999999,190.2605710571057,120.1651,2519.263203870387,0.0,0.0,0.0,575.9974,54.285,2173.7641241824185,301.2653,31774.949167436742,518343211.5942905,21108258812.910633,24480.8245030303,477191.8935140614,0.0,832.5372353035303,0.0,45284.23716305631,244218.35570467048,5036167.206033163,176009.06319997,3033811.6043230975,8219.450171482149,158582.1485701897,1464.4723328132814,24837.858178875387,4457.387719871987,66527.85451687168,5773.236566241624,104328.03359137182,9174.996485728572,205877.4397251425,True,0.05061404014777867,0.04797092761408562,0.0415484275478778,0.04453688214816036,0.9268991182896211,465000.0,441464.4713312829,23535.52866871708,161069.41523528405,154532.35350935307,2,293.6911726184126,351.3603531069761,9591000.0,656000.0,2927000.0,952000.0,0.0825659898604937
393,Porterville CA,CA,Oth,73,41,,,24.01,80.15999999999998,5.46,5.45,113,401,7,1.09,11,131,18,17,1,71074,"Porterville, CA",exact,69862.0,17064.633663366334,9786.613861386137,419659.99889988994,245846.51925192517,2047.9108910891086,582.4136413641363,144.0979097909791,0.0,204.74807480748072,0.0,23.227722772277225,0.0,23.227722772277225,0.0,2443.212321232123,582.4136413641363,442347.03190319025,252592.0220022002,18184.295929592958,10039.537953795378,14621.421342134212,9204.200220022001,95.06160616061605,0.0,192.27392739273924,0.0,17064.633663366334,9786.613861386137,0.0,22.797579757975797,0.0,0.0,0.0,0.0,0.0,0.0,266.25852585258525,162.16391639163913,0.0,0.0,61.5104510451045,0.0,504.5577557755775,67.96259625962595,257.65566556655665,706.2948294829482,939716039.6633443,980611198.9396945,46027.023102310224,26212.48514851485,192.27392739273924,22.797579757975797,10785.83608360836,455.9515951595159,381378.77612761274,239751.17766776675,241379.05390539052,138687.57095709568,15813.075210854418,9495.407040704069,3038.1646314631457,1516.254125412541,5808.651265126512,4123.135863586358,10342.10771910524,6707.650165016501,18441.951595159513,10745.832783278327,True,0.6608510044120289,0.6368534352741141,0.6013933422357515,0.6301351801371352,1.0105273660852507,73000.0,24757.87667792189,48242.123322078114,9461.521695367192,9248.032840252954,1,288.4986958715603,326.3128586241594,383000.0,18000.0,96000.0,17000.0,0.05823734955351366
393,Portland ME,ME,Oth,213,113,,,24.01,80.15999999999998,3.48,4.27,1419,4954,33,1.08,134,576,210,234,16,71263,"Portland, ME",exact,205356.0,546.6044348868523,86528.15380162309,9067.090818294102,1900498.0250260714,259.34378795343787,9681.340511322465,0.0,1186.9323668317438,0.0,450.07400779922006,0.0,108.2109205079492,0.0,219.58018462153785,259.34378795343787,11646.137991082916,13831.17297098937,2093944.889483437,994.0839825216159,98721.75153342765,287.2606469334145,74882.01581054018,0.0,583.6677611748177,0.0,345.7100925260169,546.6044348868523,86528.15380162309,0.0,47.45686850456869,0.0,202.292,0.0,0.0,0.0,0.21839999999999998,0.0,1476.2054448697704,0.0,27.880111988801122,0.0,1992.2807338520274,447.47954763476343,7517.886318888552,3.974002599740026,22647.368233417452,74642893.93938552,11766714340.752209,2092.722372868852,209251.85451503302,0.0,623.3390730193867,0.0,44009.0719990859,8093.470072282894,1774902.4177508382,7617.000215693195,1372023.13447827,416.9325409101334,82267.01405111782,68.59364135093642,7148.741969749216,335.56767248190476,43218.81825098909,348.338899559197,61346.29426313945,998.057985121356,121369.1197668451,True,0.010270366872967033,0.00470814546044292,0.004053144610561375,0.008991341967154115,1.007832815662813,213000.0,210812.41185605802,2187.588143941978,99457.74419839999,87185.41605642297,2,293.6911726184126,351.3603531069761,4744000.0,210000.0,1185000.0,234000.0,0.055039523619818426
393,Portsmouth NH-ME,NH,Oth,121,67,,,24.01,80.15999999999998,3.38,4.2,861,2984,33,1.0700000000000003,83,729,178,208,13,71506,"Portsmouth, NH--ME",exact,95090.0,79.08313296670333,41076.857447815215,2054.758716248375,1208167.5377057095,0.0,2516.8329568043196,0.0,240.3498231176882,0.0,103.8632906709329,0.0,29.591440855914406,0.0,159.3052700329967,0.0,3049.942781481852,2078.41099230077,1264685.0237870212,98.54382817718228,43011.85901691831,79.08313296670333,38026.91466633337,0.0,115.6052893710629,0.0,182.9081596440356,79.08313296670333,41076.857447815215,0.0,104.08919108089191,0.0,0.0,0.0,0.0,0.0,66.21646911308869,0.0,395.284401519848,0.0,62.81691830816918,0.0,102.72292770722927,19.460695210478953,905.3582123587641,4.82031796820318,8999.969139366061,9263549.027326398,5792461220.975796,172.98208317168283,97995.19135830418,0.0,349.81426903309665,0.0,17384.63723767623,2054.758716248375,1168413.1419406806,1897.5744346765323,856504.0722689759,79.08313296670333,39585.43737736845,7.8592140785921405,4931.190683480223,64.51091888811118,18632.474841046846,71.22391888811119,29164.232873333618,103.36414614538546,52011.82815628437,True,0.0018276619105752328,0.0018208189808610988,0.0015668728614195429,0.001598355210817368,1.2325787040556033,121000.0,120778.8529088204,221.14709117960317,53010.98216862942,50626.832921077534,1,288.4986958715603,326.3128586241594,2806000.0,178000.0,653000.0,208000.0,0.07703760127414999
393,Pottstown PA,PA,Oth,116,62,,,24.01,80.15999999999998,3.75,4.509999999999999,556,1776,22,1.12,49,405,97,121,7,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,116000.0,,,,,5,282.92661513740046,334.9344494131314,1679000.0,97000.0,435000.0,121000.0,0.07064615743168444
393,Prescott Valley-Prescott AZ,AZ,Oth,98,55,,,24.01,80.15999999999998,4.13,4.08,846,2377,33,1.11,68,614,159,223,12,72112,"Prescott--Prescott Valley, AZ",any_city,92427.0,5807.5686000000005,26370.441000000003,135147.9132,614092.5630000001,1133.1342,2071.8414000000002,0.0,734.0472,0.0,0.0,0.0,19.1016,0.0,0.0,1133.1342,2824.9902,138309.9102,649987.8804,5930.3646,27941.5476,4674.4344,23545.450800000002,0.0,195.7914,0.0,0.0,5807.5686000000005,26370.441000000003,0.0,0.0,0.0,0.0,0.0,0.0,29.334600000000002,268.7868,0.0,569.6370000000001,0.0,0.0,0.0,0.0,93.4614,536.8914,1444.8996,6523.196400000001,431736895.4871735,4185902960.570497,15462.745200000001,86642.811,0.0,0.0,0.0,0.0,122228.7507,595064.9817,89541.4788,423766.2672,5270.3361,25098.0243,1222.5024,4600.4157000000005,2163.9384,11196.721200000002,3540.618,16813.7286,7375.2642000000005,34464.744,True,0.15707341015722295,0.17674282215098663,0.1559031987464366,0.14010011519432247,0.9597910598326479,98000.0,82606.80580459215,15393.19419540785,26606.268526613956,25102.719621860415,1,288.4986958715603,326.3128586241594,2218000.0,159000.0,623000.0,223000.0,0.08619381139276189
393,Pueblo CO,CO,Oth,143,79,,,24.01,80.15999999999998,3.12,3.66,1624,5616,52,1.17,152,908,259,349,19,72613,"Pueblo, CO",exact,120642.0,15773.400041235876,32186.65902241776,310147.50830005,688310.2174260574,2375.1089891010897,2107.1822652934707,0.0,407.17958564143584,0.0,410.06465601439857,68.12268773122688,180.75033600639935,0.0,0.4508,2443.2316768323167,3105.6276429557047,332114.26233336667,720859.7497477452,16260.971219558045,33855.11887983202,13330.16836440356,29081.031379462056,0.0,29.406350644935507,290.0954904509549,143.88858658134188,15773.400041235876,32186.65902241776,0.0,0.0,0.0,64.22014698530147,0.0,0.0,0.0,0.0,2.2908,540.23819690031,0.0,0.0,0.0,0.0,195.18488787121288,890.7065763023697,674.7760192780722,3349.509706149385,1007608843.4560921,3320432202.8234286,40515.51571478852,82689.52375394461,290.0954904509549,208.10873356664334,14581.316868313168,7201.550625337466,286622.98375250475,652213.304982019,195014.04767347264,398176.05278596544,14531.34739650035,30409.07967186081,1847.7875508449156,4582.870769643036,5580.601022217778,11669.068212748725,10522.53192408759,21380.756355259142,16935.747238836117,37204.6285859814,True,0.34108164406407004,0.31665517739453797,0.28503020807865903,0.3115742363330218,1.160666808895349,143000.0,94225.32489883798,48774.675101162014,38592.283467482914,36676.813228917934,1,288.4986958715603,326.3128586241594,5357000.0,259000.0,1275000.0,349000.0,0.05981082229488814
393,Racine WI,WI,Oth,135,74,,,24.01,80.15999999999998,3.4300000000000006,3.83,986,2797,28,1.1,81,517,225,327,17,73153,"Racine, WI",exact,134877.0,5578.8959,52396.193600000006,121811.4643,1299520.5496,808.2885,4510.0452000000005,25.2377,1182.0793,0.0,817.1558,559.322,442.0008,0.0,0.0,1392.8482000000001,6951.2811,121811.4643,1326503.7435,5578.8959,53911.819800000005,4186.0477,45444.912500000006,0.0,188.2596,0.0,0.0,5578.8959,52396.193600000006,0.0,255.1054,0.0,0.0,0.0,0.0,0.0,107.08970000000001,0.0,43.6544,0.0,0.0,0.0,76.3952,0.0,845.1219000000001,246.2381,4486.1717,429343811.10323125,4866620915.271532,12305.084,123110.86480000001,0.0,255.1054,0.0,10193.9845,104043.89613333336,1211992.8637100002,73569.37338333335,846060.6514933334,4704.739276666666,48570.13554333333,1131.6039,7508.5568,2616.285496666667,19054.724971666667,3293.815426666667,33464.292101666666,5825.134,58397.991500000004,True,0.09424975159990921,0.08200003450437421,0.07136311701317967,0.0833935292882794,0.9969283618090338,135000.0,122276.28353401225,12723.716465987744,53539.285682714835,52028.31493803399,1,288.4986958715603,326.3128586241594,2572000.0,225000.0,659000.0,327000.0,0.10322426733708917
393,Rapid City SD,SD,Oth,93,51,,,24.01,80.15999999999998,3.39,3.71,624,2294,33,1.1,61,574,90,125,7,73396,"Rapid City, SD",exact,85679.0,1312.060806080608,40066.737073707365,25927.819981998196,917368.9768976897,164.9212921292129,3401.6729672967294,22.84228422842284,616.7416741674167,0.0,70.81108110811081,0.0,108.72927292729273,69.44054405440544,47.51195119511951,257.20412041204116,4245.466946694669,34276.67486748675,940838.5102510251,1655.6087608760874,42594.92109210921,1054.8566856685668,35821.2701270127,286.44224422442244,166.74867486748673,0.0,145.7337733773377,1312.060806080608,40066.737073707365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.02840284028403,0.0,266.3410341034103,0.0,0.0,0.0,0.0,57.1057105710571,1817.3321332133212,43.4003400340034,3397.561356135613,82347632.56822881,3939526390.9150333,3493.042104210421,87625.28652865285,0.0,145.7337733773377,0.0,1080.4400440044003,22535.36006934027,834821.4387838783,12837.668300163348,609755.2853952061,1153.6114944827814,37903.91539153915,169.7181718171817,5619.163849718305,492.3273660699403,17485.50969763643,725.7755108844218,27530.17576424309,1699.0091009100909,45992.482448244824,True,0.03976156997918887,0.027262667945724385,0.02354409060384415,0.03493949831740156,1.0206508547223074,93000.0,89302.17399193543,3697.826008064565,43411.67024882244,40844.32343343671,1,288.4986958715603,326.3128586241594,2204000.0,90000.0,499000.0,125000.0,0.0509903458278566
393,Reading PA,PA,Oth,280,151,,,24.01,80.15999999999998,3.75,4.509999999999999,2384,7776,38,1.15,217,717,446,566,34,73693,"Reading, PA",exact,276278.0,6276.274097560245,104576.07808236177,169717.10515623435,2801096.9444293175,1479.6552289171084,10867.599517738226,35.25147485251475,2280.8019477152284,88.09,1160.7672460253973,528.54,314.62411417858215,14.100589941005898,383.2320865513449,2145.637293710629,15007.024912208777,177352.75275623437,2980718.6912434255,6460.459097560244,114282.20046131387,4130.636803849615,89569.05317015298,0.0,116.95134610538948,30.9084,1520.4851722527746,6276.274097560245,104576.07808236177,0.0,147.0947905209479,0.0,130.8216,0.0,0.0,0.0,145.27614142585742,0.0,774.6218243675632,0.0,32.68773122687731,0.0,2717.904378622138,153.2766,4120.279394430558,61.098,12319.714728847115,323851248.9414673,10193424944.626251,11672.790223577644,270268.4299257774,30.9084,1831.0892940006,4605.3516,70815.70975353464,141428.62865649935,2605915.8100771704,58680.03451008399,1561877.13783263,5011.3554689197745,99016.56713444633,885.9697790470954,18135.592380565777,1124.623548360164,36521.59185032675,2420.945004436223,62170.8735602191,6521.557097560244,126601.91519016099,True,0.04294192947549029,0.05339365707291433,0.04628043798532484,0.037749323431002076,0.9931148054607739,280000.0,267976.25974686275,12023.74025313728,113256.62585669069,103624.13780990652,2,293.6911726184126,351.3603531069761,7330000.0,446000.0,1818000.0,566000.0,0.0741257811461242
393,Redding CA,CA,Oth,123,67,,,24.01,80.15999999999998,5.46,5.45,686,2208,25,1.0600000000000003,63,417,128,151,10,73774,"Redding, CA",exact,120602.0,4730.7045,40486.0908,87700.4418,859266.7590000001,552.8535,2702.0301,103.9497,883.9035,0.0,498.5613,0.0,387.3285,0.0,45.022800000000004,656.8032000000001,4516.8462,89127.92940000001,916323.2265,4812.8049,41881.135500000004,4073.9013,35969.2446,0.0,45.022800000000004,0.0,237.0318,4730.7045,40486.0908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1324,23.8356,472.7394,0.0,0.0,0.0,0.0,58.2648,611.1183,552.8535,4531.4124,301975311.1039778,4326680139.741986,12585.1968,107205.9078,0.0,237.0318,0.0,5462.325,77122.40115,783769.703,39494.265,456001.66649000003,4384.97795,37847.059515,812.06565,8375.89605,1903.0960999999998,16018.582559999999,2692.3193,23668.850115,5365.6584,46412.547900000005,True,0.10896847928651557,0.09291744653954502,0.08098928065583874,0.09659768213400624,1.0267874264179713,123000.0,109596.8770477586,13403.122952241414,42819.15636717545,41389.87854921085,1,288.4986958715603,326.3128586241594,2080000.0,128000.0,535000.0,151000.0,0.07490636704119849
393,Reno NV-CA,NV,Oth,455,242,,,24.01,80.15999999999998,4.64,4.219999999999999,5614,16285,52,1.25,491,1003,1611,2102,122,74179,"Reno, NV--CA",exact,446529.0,43492.394048455346,151286.17849000316,1102294.3260753208,3482708.2767683496,3930.745002955066,13685.465616705704,2318.296720042967,2141.8083554055875,1776.4039596040395,796.4376750529567,221.03299670032996,261.6880358168804,143.0128,168.86528652865286,8389.491479302404,17054.264969509783,1201027.3611162226,3877217.8119664574,47395.169856251414,164164.22194473282,35102.90256915294,134231.91352049337,228.92538570925387,935.9503149285072,2033.0569555705697,3754.17659516079,43492.394048455346,151286.17849000316,0.0,0.1092,0.0,0.0,0.0,0.0,71.96470352964704,580.9364294088323,366.5150484951505,3536.6993050952333,0.0,0.0,191.0,357.86528652865286,1011.3137144914492,3712.3063236076396,2635.604361943464,26180.26337193197,2655738462.8325977,20856386030.925663,94774.84014073042,366958.00746591366,2033.0569555705697,3754.2857951607903,65205.846447008465,154341.47959322814,919359.453535203,3246140.715327792,612362.7713370564,2298988.8858236633,38608.50692497803,142996.04886490313,6182.704136579646,17754.161044562985,13316.504175098918,62017.44871382678,24974.472704818578,98989.55223563313,50030.77421819488,190344.48531666477,True,0.2128961157049607,0.22891994784262226,0.20344851859936267,0.1912593365213928,0.9854183048887614,455000.0,358132.2673542429,96867.73264575712,160032.71000619582,147485.5435043098,2,293.6911726184126,351.3603531069761,14674000.0,1611000.0,3512000.0,2102000.0,0.1262218684283928
393,Roanoke VA,VA,Oth,217,117,,,24.01,80.15999999999998,3.52,4.02,1332,4296,28,1.09,118,483,215,268,16,75421,"Roanoke, VA",exact,217312.0,1261.1005,82031.73300000001,20080.373,1775316.92,609.428,5105.59,0.0,778.3340000000001,0.0,191.614,0.0,97.0,0.0,119.21249999999999,609.428,6291.7505,20125.748,1884525.826,1265.638,86378.56,651.6724999999999,75739.9825,0.0,258.87,0.0,975.7375,1261.1005,82031.73300000001,0.0,0.0,0.0,40.0,0.0,0.0,0.0,80.0,0.0,640.7565,0.0,0.0,0.0,1108.0,4.5375,1243.463,186.0,10110.922999999999,82269281.4338125,8219452587.300632,3932.3075,212463.524,0.0,1015.7375,0.0,64529.375,14601.589,1736438.0189999999,13731.61,1291442.9885833333,956.3865,79821.63316666667,79.49549999999999,6167.9925,821.276,42787.6235,870.2909999999999,59571.55758333333,1451.638,96489.48300000001,True,0.0188479460315753,0.008649073716576722,0.007449911716957895,0.016518536740512145,1.0027919599735913,217000.0,212909.99571114816,4090.0042888518396,86572.50338544234,82213.70951666859,2,293.6911726184126,351.3603531069761,4081000.0,215000.0,1064000.0,268000.0,0.06482620546590444
393,Rochester MN,MN,Oth,120,65,,,24.01,80.15999999999998,3.31,3.8199999999999994,1082,3383,39,1.14,96,716,230,317,17,75637,"Rochester, MN",exact,121587.0,2393.092309230923,51839.38213821383,38333.53075307531,867176.7586758676,389.01750175017503,5356.6440644064405,0.0,632.4334433443345,0.0,311.36333633363336,1294.7338733873387,522.6722672267227,0.0,164.26842684268428,1683.7513751375138,6987.381538153816,46672.393439343934,980382.3450345035,2892.6176617661768,56396.33763376338,709.3409340934094,44852.00060006001,0.0,595.8463846384639,306.13661366136614,1562.043404340434,2393.092309230923,51839.38213821383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.93649364936493,0.0,650.3536353635363,0.0,0.0,186.66866686668666,0.0,6.72007200720072,1453.775577557756,432.32463246324636,8102.913491349135,207523796.18245327,6153741582.609191,5403.684568456846,118740.68566856686,306.13661366136614,1562.043404340434,4592.049204920492,52577.09670967097,28786.324452445242,824366.0297263062,28441.73409340934,620364.3806880688,1349.4651265126513,48240.02445911258,0.0,4167.813548021469,567.0247424742474,22457.559749308264,1293.8378637863786,34952.22696602994,3324.942294229423,64499.25112511252,True,0.045146949241400024,0.03499653693430237,0.030255885213629385,0.03969876871671828,0.9666165269588058,120000.0,114582.36609103199,5417.633908968003,54409.599245696525,50022.73614184951,1,288.4986958715603,326.3128586241594,3153000.0,230000.0,765000.0,317000.0,0.08757634372572613
393,Rock Hill SC,SC,Oth,127,70,,,24.01,80.15999999999998,3.2599999999999993,3.81,879,2815,31,1.14,75,573,102,142,8,75745,"Rock Hill, SC",exact,218443.0,2810.4959460246027,94399.75027962796,76066.18541056105,2563345.0341075305,352.13458073807385,5354.072798229823,1.6837683768376837,1681.1490545754575,213.9172,1435.658102760276,21.744799999999998,305.8706,0.0,250.0193,589.4803491149115,9026.769855565557,76066.18541056105,2611641.197894539,2810.4959460246027,98419.18172514252,2221.015596909691,85372.9804240624,0.0,258.63124830483054,0.0,0.0,2810.4959460246027,94399.75027962796,0.0,19.768,0.0,0.5037503750375038,0.0,82.7695,0.0,92.9006,0.0,1548.0394816081607,0.0,1.6975697569756973,0.0,238.65619999999998,0.0,1776.465095469547,446.7269,21520.559839663965,200637717.9337548,11626635297.154015,5107.681655595559,231478.15489975997,0.0,104.7388201320132,0.0,6127.080305670567,66566.39723877388,2416533.776422809,37967.02664491449,1810415.1693474115,2455.47240340434,89394.43747717826,516.5744784378438,9464.352239183918,1075.8522844524452,43578.39617407044,1614.7666748214822,65889.69450355088,3257.2228460246024,119939.74156480648,True,0.022392394062698846,0.027805215194263228,0.024014462349899502,0.019633693902805935,0.5368030557073732,127000.0,124156.16595403723,2843.8340459627534,52775.58389497166,50617.94081281314,2,293.6911726184126,351.3603531069761,2713000.0,102000.0,737000.0,142000.0,0.047137549217146975
