name,ua,ua_name,match,pop_k,s,phi_commute_route,passenger_delay_ph,truck_delay_ph,delay_per_auto_commuter,cost_musd,other_commuters,other_persons,A1_bn,A1_hours_per_other_commuter,A1_usd_per_other_commuter,A1_umr_eq_a4_hours,A1_fill-in_bn,A1_fill-in_hours_per_other_commuter,A1_fill-in_usd_per_other_commuter,A1_fill-in_umr_eq_a4_hours,A2_bn,A2_hours_per_other_commuter,A2_usd_per_other_commuter,B1_bn,B1_hours_per_other_commuter,B1_usd_per_other_commuter,B2_bn,B2_hours_per_other_commuter,B2_usd_per_other_commuter,B3_bn,B3_hours_per_other_commuter,B3_usd_per_other_commuter,A1_cumulative_share,A1_fill-in_cumulative_share,A2_cumulative_share,B1_cumulative_share,B2_cumulative_share,B3_cumulative_share
Charleston WV,15481,"Charleston, WV",exact,175,0.009043070865988642,0.006040733554610668,3937000.0,676000.0,36,149,69922.41493072831,173417.462598452,0.009752626371957052,4.93546309287647,139.4778252670323,3.747434665929715,0.004402304956870868,2.227852552167095,62.95985287739566,1.691669498250648,0.0013707341578919664,0.693219337318472,19.603644400010268,0.0014582327533700892,0.7374698712563749,20.855011298090194,0.0008751304002890233,0.4425783895898354,12.515734777696242,0.0006564014588887787,0.3319609289123882,9.387568486286858,0.9847073374308628,0.9868682791354993,0.9688305434827914,0.9715522963684189,0.970373641534294,0.969463526738325
Slidell LA,82468,"Slidell, LA",exact,93,0.021531433776302168,0.023512149071187097,1930000.0,518000.0,36,87,37450.78790356599,90997.5766588039,0.009704920677207265,8.062548723870172,259.1379573160644,5.907583188906812,0.00447982077052898,3.7216966316905506,119.61886575161799,2.727422404935621,0.0015547123065333297,1.2933581059087942,41.51347390972495,0.0020794165835597484,1.7298572106276155,55.52397425961097,0.001248301664149717,1.0384564843044564,33.331786433012695,0.0009364096304569415,0.7789949181678908,25.00373644656427,0.9848678712228285,0.9870004525095956,0.969043683918406,0.9716608100631432,0.970478631479556,0.9695670563725552
Harlingen TX,36892,"Harlingen, TX",exact,149,0.8355620999302505,0.8131120196829327,1661000.0,87000.0,16,48,8229.492872568455,24501.24711039267,0.009670602973903685,36.16546828355035,1175.1152985548981,25.31550253225021,0.008954982189895903,33.48888585667622,1088.157232597617,23.46283879565472,0.009313200974253935,33.99648559598217,1131.6858910344072,0.009313200974253935,33.99648559598217,1131.6858910344072,0.009313200974253935,33.99648559598217,1131.6858910344072,0.009313200974253935,33.99648559598217,1131.6858910344072,0.9850278373490475,0.9872646617875197,0.9703204601452858,0.9721468165013991,0.9712619296907044,0.9705967257170559
Bend OR,06868,"Bend, OR",exact,112,0.07750971104204783,0.04086812028398185,2426000.0,158000.0,33,73,41724.270922218864,103318.91236329064,0.009624235553025459,9.452755804745873,230.66276151275764,7.231178332350176,0.0044561097649206275,4.3767126797646965,106.79898453414738,3.3493976804440235,0.0014350626861897632,1.401889899208411,34.39395475273766,0.006665341285825484,6.511265823644966,159.74733982172663,0.0040069458475163,3.9143216281531776,96.03393322284597,0.00300739042837261,2.937871847051926,72.07772267558364,0.985187036489307,0.9873961355881788,0.9705171974353833,0.97249464522184,0.9715989387945778,0.9709292233985298
High Point NC,38809,"High Point, NC",exact,178,0.060137135880294144,0.04713553969957486,2360000.0,89000.0,19,66,75330.92091048526,167295.58981330766,0.009572558808044222,5.493401672514382,127.07343402079428,4.185642831653617,0.004453251463299283,2.555585993840755,59.11585056275925,1.9479762356417925,0.0024050578884019557,1.37874376901044,31.926569585679886,0.007839646195329165,4.494221696359438,104.06943258592194,0.004710787613545314,2.70054583743211,62.53458150529024,0.0035350621176800305,2.026539523776158,46.92710609340217,0.9853453808195063,0.9875275250570333,0.9708469144408115,0.9729037546714386,0.9719951453749995,0.9713200605664962
Coeur d'Alene ID,18451,"Coeur dAlene, ID",override,118,0.04124488334772577,0.03004050575211531,3295000.0,137000.0,40,93,45444.54004371203,113133.10376496836,0.009525767150483372,8.984428662072084,209.61301712638658,6.782212907999392,0.004352428541602753,4.1050848527536905,95.77450970823458,3.0997765894963427,0.0010955047365973347,1.032180065519438,24.106410485035045,0.0036355602849476947,3.4254099756544196,79.99993577777957,0.002183540845958542,2.0573232211174535,48.04847499519733,0.0016382762739414732,1.543577179801273,36.050013320976596,0.9855029511462419,0.9876559398297048,0.9709971006558399,0.973093475231538,0.972178794760784,0.971501188715858
Tallahassee FL,86464,"Tallahassee, FL",exact,260,0.014973021970951676,0.01091743845378365,6664000.0,292000.0,39,189,111314.35140549752,256107.01428755256,0.009446192742508238,3.62049620812908,84.86051100542743,2.8942406937376997,0.004229893164388082,1.6212152885286237,37.999531156403776,1.2961439838490818,0.0011626920737545174,0.44546451746581395,10.445122835231244,0.0030176904519811205,1.1561737207961602,27.10962615223112,0.0018112698006651532,0.693955386784599,16.271664684700298,0.0013586367793576484,0.5205372006824615,12.205405342644335,0.9856592051941657,0.9877807392983089,0.9711564977957765,0.9732509524504211,0.9723311338328914,0.9716513998673068
Saginaw MI,77149,"Saginaw, MI",exact,124,0.0809475272454752,0.05684064289973998,1986000.0,54000.0,22,54,47212.30090811357,113962.50662156109,0.009079880171305978,8.473108557738996,192.32022156635827,6.4209279596242546,0.004265836619231703,3.9807677089191986,90.35434700659985,3.0182334951566,0.0019074311456121157,1.7766011897246412,40.401147771307166,0.007128366806850656,6.639434916944492,150.98537181494635,0.004285681910577384,3.9917286653457436,90.77468854818888,0.003216702096646551,2.9960697585537583,68.13271191563027,0.9858093998884837,0.987906599248559,0.9714179935744953,0.9736229440107833,0.972691586375834,0.972007039088286
Hagerstown MD-WV-PA,36190,"Hagerstown, MD--WV--PA--VA",exact,205,0.020019793584493135,0.014639346625897625,3710000.0,425000.0,28,122,86016.78852974664,200895.9423151789,0.009071492475803692,4.166595428915,105.46188285867653,3.138522556156976,0.004107089698808228,1.88641294998672,47.74753590559707,1.4211317375744958,0.0015896870088067192,0.729591304916465,18.48112485921243,0.0033663100884232062,1.5449774430815404,39.13550070820252,0.0020207662762382708,0.9274363420246842,23.492696144304922,0.0015158505176100583,0.695703840488444,17.622728580314778,0.9859594558378691,0.9880277755033722,0.9716359288028485,0.9737986138347957,0.9728615454064296,0.9721746318217772
Valdosta GA,89974,"Valdosta, GA",exact,81,0.043496354080754196,0.052711933932194165,2034000.0,79000.0,35,57,32497.93446512325,77476.7953194589,0.00903892206511363,11.993370819238875,278.13835598733795,8.974362674040746,0.004230511555747445,5.613289800909962,130.1778597740612,4.202284081040114,0.0012405782634001758,1.6484719105738832,38.1740650234729,0.00260610247178146,3.4629711381805057,80.1928650135696,0.0015653300753376831,2.079999896901551,48.167063571920046,0.0011744673072635434,1.5606241242732248,36.139752467160044,0.9861089730243211,0.9881525932170974,0.9718060036072763,0.9739346124655073,0.97299319941575,0.9723044811599103
Iowa City IA,41590,"Iowa City, IA",exact,125,0.03940407083418754,0.0526865423402089,1893000.0,130000.0,22,57,56200.957683157816,120074.49114572656,0.009030379212835359,6.613614374162425,160.68016605242946,5.677156758652114,0.004233543793540065,3.1005366551569384,75.32867709136501,2.662772857961215,0.0020693432755173116,1.519499109343555,36.82042728139218,0.003821650649702598,2.8062017680433593,67.9997424821083,0.002295202388722074,1.6853453106056284,40.839204229608626,0.0017220244665141252,1.2644662072714354,30.640482609252366,0.9862583488993172,0.9882775003944688,0.9720896964328406,0.9741340440922546,0.9731862402327881,0.9724948685260318
Manchester NH,53740,"Manchester, NH",exact,166,0.00789887531351664,0.014492972674560352,4680000.0,299000.0,42,139,78955.14203897787,164688.78669795624,0.008966307179545201,4.740737257903884,113.56204229382293,3.7456921581072518,0.0040389041338725834,2.135481499384516,51.15441540056623,1.6874589520204566,0.0010076020099235592,0.5333020918129239,12.761702200803278,0.0010230488827807466,0.5414777896832877,12.957343326362418,0.0006139461534452268,0.32494850612463255,7.77588561796443,0.0004604924775036437,0.2437287729660641,5.832330429806736,0.9864066649277874,0.9883966648910792,0.9722278317845829,0.9741874315736433,0.9732378769283845,0.9725457806655605
El Centro-Calexico CA,26405,"El Centro, CA",first_city,116,0.8651512530756411,0.7916101976723663,1470000.0,60000.0,18,42,5793.093999526972,15642.45464322563,0.008916428440713414,50.720867671347854,1539.1478960019422,35.62475982519381,0.008204943670728741,46.673168783300284,1416.3318722946158,32.8120108739084,0.007055958591403087,35.080308212387955,1217.9948386784736,0.007055958591403087,35.080308212387955,1217.9948386784736,0.007055958591403087,35.080308212387955,1217.9948386784736,0.007055958591403087,35.080308212387955,1217.9948386784736,0.9865541558878876,0.9886387449082898,0.9731951555019875,0.9745556445342538,0.9738313269954302,0.9733258888450916
Jacksonville NC,42400,"Jacksonville, NC",exact,111,0.07543084298067451,0.059690695059418354,1843000.0,62000.0,24,51,44431.045952686356,102627.17642914513,0.008906992606152983,8.723306752226664,200.46776786749166,6.860217766444771,0.00419896041803698,4.1123662540177,94.50509948625474,3.2358356160503083,0.0018337002634254925,1.7937197277780925,41.2706976418732,0.00603660904000974,5.904991638994227,135.8646619851802,0.0036287807474480243,3.54966171097097,81.6721882107442,0.002723505678220205,2.664124536151452,61.29735683288677,0.9867014907652797,0.9887626317320217,0.9734465432804793,0.9748706630619103,0.9741365300589078,0.973627000172356
Aberdeen-Bel Air S-Bel Air N MD,06290,"Bel Air--Aberdeen, MD",any_city,229,0.018312144586968903,0.010867080281587279,5320000.0,342000.0,34,158,104053.00742636427,224806.5188895841,0.00867436403406906,3.471415581224698,83.36485651515352,2.6676411739540278,0.0038928709582870683,1.5578978198167401,37.412382924558486,1.1972884177081653,0.0011805040108013242,0.4719985511340231,11.345217596298093,0.003325909524915988,1.3297917352246855,31.96360784929404,0.001996430804251135,0.7982289246151972,19.186670848163224,0.001497572135774926,0.5987712636610524,14.392396460378338,0.986844977620824,0.9888774876416294,0.973608382315296,0.9750442245953329,0.9743044423247307,0.973792572044331
Frederick MD,31519,"Frederick, MD",exact,183,0.020890792797265217,0.013879808326053567,4698000.0,292000.0,40,138,82132.99515587714,179176.98491810047,0.0086495858263096,4.423216373382716,105.3119493559668,3.4408629393872303,0.0038930493950320327,1.9908236074520604,47.39933552457889,1.5488641931269724,0.0010529068248481567,0.538015926023524,12.819535228806451,0.0029482082703120908,1.506479932724266,35.895540698556005,0.001769821183377783,0.904345912097555,21.548236248037778,0.001327618066823592,0.6783882930293137,16.16424756340561,0.9869880546080365,0.9889923488158643,0.9737527286476475,0.9751980759086087,0.974453295309953,0.9739393537607777
Palm Coast-Daytona Bch-Port Orange FL,22612,"Daytona Beach--Palm Coast--Port Orange, FL",any_city,412,0.00961231359065953,0.008023372414800388,6538000.0,356000.0,23,191,148081.87234358964,408039.72680064826,0.00849060580127313,2.401734188530229,57.3372396424908,1.772173437426527,0.003794956906744358,1.0734779040568843,25.62742384793083,0.7921579125852267,0.001685996783484792,0.4768566114818203,11.3855717570401,0.003135494205210539,0.8868232470332394,21.174058347502196,0.0018817326123252624,0.5322172889165255,12.70737992803831,0.0014114221353939164,0.39919766362973547,9.531363380650932,0.9871285018296779,0.9891043158530757,0.9739838672881321,0.9753617006789814,0.9746115607434134,0.9740954008716457
Sioux Falls SD,82252,"Sioux Falls, SD",exact,190,0.025096108691106914,0.026444640136826864,3195000.0,148000.0,25,90,96198.8475447025,185231.73934868968,0.008465789159628563,3.7763699829485127,88.00302057355321,3.044094454211921,0.0038549821570403185,1.7196079684750862,40.07305966164462,1.3864304644423402,0.001623840675168577,0.7246299627858148,16.880042917499576,0.0035862606382624715,1.6003490690825228,37.27966321629766,0.0021530688061636356,0.9607951030809634,22.381440746087204,0.0016151709300593947,0.7207611367538662,16.789919747311355,0.9872685385472338,0.989218053885215,0.9742064847508098,0.9755488485526584,0.9747926472408496,0.974273974489611
Decatur AL,22690,"Decatur, AL",exact,92,0.06394994627899886,0.05404222977081957,1766000.0,110000.0,29,52,34290.44028488496,86116.60494233211,0.008444626009810753,10.251042985261881,246.26764601599763,7.5872984677566695,0.003963133022583367,4.8108987730111235,115.57544871566711,3.562546294216505,0.0014983495274998736,1.8173131693897602,43.695838112651415,0.004463807077167953,5.4140474155508524,130.1764293512316,0.002682531069325025,3.253579321852841,78.22970621078524,0.0020130944578201746,2.441635280872373,58.70716272801944,0.9874082251948817,0.9893349828184065,0.9744118982344828,0.975781790908851,0.9750182648124838,0.9744965426116274
Longview WA-OR,51283,"Longview, WA--OR",exact,70,0.08839514526309158,0.06117348353174805,1551000.0,112000.0,32,48,24846.497463335956,63812.33983158359,0.008429402490168896,13.683320706104894,339.25918542875144,9.986937958488953,0.003987200236006082,6.472360018639624,160.4733319812856,4.726555688062902,0.0012976233882196575,2.097938313951113,52.22560604908034,0.004788215676027071,7.74136873101587,192.71189764644572,0.002879308285710235,4.65513432102679,115.88387014946498,0.0021612789279832167,3.4942572022936123,86.98525541366337,0.98754766002292,0.9894526218346495,0.9745897935357978,0.9760316624248571,0.9752604325736838,0.9747354940380181
Texarkana TX-AR,87193,"Texarkana, TX--AR",exact,85,0.07694373243812375,0.06302769744208211,1618000.0,72000.0,26,46,29597.93623101262,78459.78274275949,0.008351878659512717,12.065212066203932,282.1777367964475,8.76151250164473,0.003953380583031635,5.711094463871124,133.56946755258213,4.14980381861686,0.0015161031274331176,2.187680346071851,51.22327163623489,0.004794094520576288,6.917699838554136,161.97394585751732,0.0028819822219838752,4.158593007744286,97.37105315350142,0.002163043453971926,3.1211911421655634,73.08088770410609,0.987685812491739,0.9895692630302491,0.9747976409167312,0.976281840726501,0.9755028252295795,0.9749746405507514
Jonesboro AR,43345,"Jonesboro, AR",exact,75,0.04755510224352471,0.03968372552691197,2279000.0,112000.0,44,65,30927.687720093796,71433.36733173564,0.008337880755022493,11.469147946011116,269.5927620093419,8.535538655348214,0.0038512901940202806,5.297630821876686,124.52564281157326,3.943927801390336,0.0009047078734775995,1.243719484719921,29.252360592408873,0.0026731440376679422,3.6748230258358867,86.43206895584353,0.0016057615645084016,2.2074716095005797,51.9198712506766,0.001204849122417491,1.656329488919203,38.9569738714963,0.9878237334144422,0.9896828921341,0.9749216701853275,0.9764213379000597,0.9756378797789754,0.9751078489083862
Farmington NM,29278,"Farmington, NM",exact,57,0.13246713255617462,0.12349019613529875,919000.0,92000.0,25,30,18755.67653497403,49449.37344429805,0.008332057737581437,17.18654874004133,444.2419190821779,12.474388608857199,0.004197693038678757,8.658578650886879,223.80920415487262,6.2911107219537215,0.0020584487156120324,4.245543449107952,109.75070463459997,0.00589867648255786,12.166000109205868,314.5008643947606,0.003551269226049241,7.324480655904612,189.34370186152063,0.002666855343428342,5.500380042086365,142.1892373999632,0.9879615580157944,0.9898067415648611,0.9752038694411591,0.9767291584609644,0.9759365636407067,0.9754026969634143
Grants Pass OR,34516,"Grants Pass, OR",exact,56,0.06691824643692061,0.06006354799047841,1492000.0,135000.0,39,48,19010.378245816486,52252.57819953245,0.008296887402802527,17.153025897100907,436.4398906491184,12.52301121811702,0.003923198781519286,8.110838505619954,206.37142148303357,5.924933480330291,0.0010813783353165656,2.234597167446916,56.883578082121474,0.0030047422922069703,6.209102213156566,158.05799618259613,0.0018058414089353152,3.7316524341907504,94.99239760433053,0.0013552249753607396,2.800483228016482,71.28869072654967,0.9880988008476098,0.9899224922715893,0.9753521190230818,0.9768859599842376,0.9760884461512577,0.9755525309051373
Sebastian-Vero Bch S-Florida Ridge FL,90406,"Vero Beach--Sebastian, FL",any_city,174,0.05643286811143049,0.0353016590723651,2354000.0,143000.0,20,70,56876.551819046384,164180.68094861112,0.00828598917461582,6.007156702954235,145.68374680971908,4.284515176748864,0.0038131063277583583,2.76441657248326,67.0417985234023,1.972404994972338,0.001980197158599277,1.4315678662410725,34.815703400925294,0.007569631040691223,5.472404861352213,133.08878261069904,0.004548108869517913,3.288019317416585,79.96456754248729,0.0034128643091076013,2.467303245811891,60.004768220930146,0.988235863406556,0.9900349947923249,0.9756235905250523,0.9772809787786529,0.9764709704360282,0.9759298578591827
Nashua NH-MA,61165,"Nashua, NH--MA",exact,240,0.008074377339952433,0.014489577723935394,4401000.0,259000.0,28,129,108327.880704534,238062.1494384114,0.00819344392030147,3.1785413763770753,75.63559692125074,2.4256536800610906,0.003688818240908554,1.4310296625839198,34.0523438372238,1.0922006390883436,0.0014391878061378567,0.558858483393034,13.285479202378786,0.0015289290805834588,0.5937063832435856,14.113901893397479,0.0009175359343016881,0.3562931387519931,8.469988781597987,0.0006882021588536273,0.26723935064240617,6.352955069163676,0.9883713951296408,0.9901438302967577,0.9758208933409126,0.9773607654576748,0.9765481409231669,0.9760059456261867
Gulfport MS,35920,"Gulfport--Biloxi, MS",first_city,231,0.019383013570371952,0.014112835842218693,5324000.0,171000.0,33,146,95023.01169212231,226522.52386524406,0.008178123722684585,3.771520412167029,86.06466556945148,2.891146647756155,0.003669793768656455,1.6924055561379447,38.62005321981067,1.2975307416257613,0.0011225655568473036,0.5174927795292351,11.813617952717106,0.0033706161558549946,1.5538241954601584,35.47157784028044,0.002023319647128056,0.9327324374792247,21.292943794327194,0.0015177570248546398,0.6996725462055908,15.972520738157854,0.9885066734339191,0.9902521045000098,0.9759747894095209,0.9775366599924501,0.9767183147081585,0.9761737491434966
Los Lunas NM,51499,"Los Lunas, NM",exact,64,0.3724577092579653,0.40904885955740233,671000.0,25000.0,15,19,13298.718620140318,40162.706607490225,0.00809240647225508,25.322751950233858,608.510240979119,17.946096208558384,0.005488610547119455,17.174873963536104,412.71724772093444,12.203256770769093,0.006820902629504232,21.60519085252995,512.8992367109925,0.010103229863780065,32.00195359625212,759.7145373449117,0.008584897624902046,27.192640286806295,645.5432188707715,0.0064655978243744385,20.47976383170645,486.1820156554465,0.9886405338476544,0.9904140413747806,0.9769098885604237,0.9780638938376717,0.9774403580712369,0.9768885869196847
Conway AR,19801,"Conway, AR",exact,78,0.051814213131225424,0.03846855552856016,2101000.0,151000.0,40,64,33900.273295273604,73958.49137576441,0.00805540815805859,9.731966935920479,237.62074387706133,7.336889042365376,0.0037222705130397857,4.496980131679233,109.80060486883293,3.391274559348986,0.0009824171909591712,1.1849384076024472,28.979624512234842,0.0031417226517487856,3.7893757055056048,92.6754372858347,0.0018874401056945625,2.276528030930657,55.676250431813195,0.001416257703856236,1.7082133372723636,41.77717658853481,0.9887737822543602,0.9905238638605917,0.9770445712455459,0.9782278436375509,0.9775991035404399,0.9770451686519597
Dothan AL,24472,"Dothan, AL",exact,84,0.029795348102452192,0.03783982547119822,2283000.0,108000.0,40,65,33348.95677708624,81497.19075939401,0.008044715715848336,10.24573847235091,241.2284069220356,7.561921688393413,0.003708111156617181,4.722644805068971,111.19121900583677,3.48678067975194,0.0009858343177906663,1.2572401006717209,29.561174113489027,0.0018948545463101985,2.4165187573305404,56.81900513338203,0.0011377379785534126,1.4509637013856398,34.11614900455122,0.0008535357401598011,1.0885189737463408,25.594076176507492,0.9889068537922022,0.9906332685864054,0.9771797223954112,0.9783267260209132,0.9776947943910743,0.9771395357324626
Houma LA,40375,"Houma, LA",exact,149,0.03651911558913648,0.025861563093284436,2516000.0,240000.0,26,80,58723.528055562536,143558.65177721868,0.007935174636317306,5.37128079278492,135.12768900412914,3.9653969482594427,0.003626688203393085,2.4548873398782685,61.75869065567068,1.8127546367841993,0.0015126283941142983,1.0222950654854448,25.758472697401494,0.0043973935163334425,2.9719352818162683,74.88299259153423,0.0026407915206632603,1.7847530504216234,44.96990572781353,0.0019812566420481198,1.3390128709120397,33.738719515855905,0.9890381133580088,0.9907402709959194,0.9773870934141455,0.978556202606503,0.9779169014066825,0.9773585838592608
Woodland CA,96994,"Woodland, CA",exact,59,0.3963839540145506,0.44349162437598,631000.0,35000.0,15,19,12384.060305999286,35613.34671314152,0.007878567627433476,24.62747759492733,636.1861483843722,19.45859661403026,0.005483339620910374,17.14015035026968,442.7739760160927,13.578947464444143,0.0070969794626225555,22.672075006012957,573.0737163145534,0.009737077920604919,31.106157502359423,786.2589231649596,0.00876932188082488,28.01455527397885,708.113628659956,0.0066067818803259085,21.106085360399852,533.4907709651046,0.9891684365598729,0.9909020523564103,0.9783600408127446,0.9790643289287305,0.9786544559984091,0.978089030972641
Delano CA,22987,"Delano, CA",exact,54,0.7250406045721233,0.7451803363477182,775000.0,92000.0,22,27,4340.188940450446,14847.807353105343,0.007866621755862108,43.29463548434688,1812.5067511567067,30.35757625018416,0.0067704789233996475,37.26114576414694,1559.9502732010035,26.166316551934905,0.008535570395518235,50.130538290435794,1966.635672462769,0.008535570395518235,50.130538290435794,1966.635672462769,0.008535570395518235,50.130538290435794,1966.635672462769,0.008535570395518235,50.130538290435794,1966.635672462769,0.989298562159291,0.9911018096880965,0.9795302091999601,0.9795097549619362,0.9793723506342514,0.979032725326321
Columbus IN,19126,"Columbus, IN",exact,60,0.07838244775651883,0.0649853247007669,1044000.0,215000.0,29,42,26297.74684528341,55297.05313460887,0.007600918217675706,9.563448391059637,289.03305908273876,7.385444829511918,0.0036256564280143302,4.561785842784332,137.86947031413087,3.5243475222100766,0.0015396191781650748,1.9316173065004445,58.545668844675596,0.00445852146425226,5.593693131321848,169.54005567408183,0.00268035169998649,3.3627885418862182,101.92324520255316,0.0020117398399458527,2.523943288136414,76.49856285336723,0.9894242926278327,0.9912087816559388,0.9797412804707899,0.9797424214900954,0.9795977849073495,0.9792551436815169
Dover DE,24580,"Dover, DE",exact,126,0.026628411985836386,0.03028354272586483,2556000.0,112000.0,30,72,51834.06142003188,122644.82008978461,0.007493681080500049,6.178851536573891,144.57059460912757,4.81803072906326,0.003425509523685314,2.8244748891011797,66.08607216646709,2.2030521629469746,0.0012038054739966493,0.9932791772178071,23.224216683345297,0.0025306153141669346,2.0880512270519147,48.82147462187766,0.0015193525979985416,1.2536421631589372,29.311857037144495,0.001139791196657576,0.9404599717074291,21.989231895633214,0.9895482492349649,0.9913098484563616,0.9799063139770178,0.979874480847435,0.9797255719244455,0.9793811592219926
Cartersville GA,14185,"Cartersville, GA",exact,69,0.06003911255078843,0.048952751744714036,1716000.0,91000.0,37,50,29346.03139180963,64857.3012339956,0.007465967335334654,10.725498227970071,254.41148193613594,8.06294002758074,0.003483367328205812,5.004153441757302,118.69977516544222,3.763373280422856,0.0010084258078876048,1.447255173881861,34.363277079061966,0.0031111678224785533,4.465032224164079,106.01664603094744,0.0018694739361879865,2.6829993891696473,63.70448907479019,0.0014028864892758049,2.013370457293634,47.804981550839116,0.9896717474156196,0.9914126223030331,0.9800445622658329,0.9800368361532422,0.979882806326887,0.9795362626301349
Sebring-Avon Park FL,80416,"Sebring--Avon Park, FL",exact,64,0.16976415294861438,0.13520647742073705,802000.0,57000.0,18,24,17472.057977514396,53135.094211288684,0.007427742878351652,17.093148033407537,425.12123574170596,12.193362282313666,0.0037908393857722534,8.723688273694693,216.96581997672288,6.231163535830465,0.0023692719985697504,5.424901358336292,135.6034876726529,0.008003098839750094,18.324625367145973,458.051298252882,0.004823283874123379,11.043830871326248,276.05699799821446,0.0036235132403827975,8.296726552109073,207.3890348261244,0.9897946133070233,0.9915244678562237,0.9803693732702501,0.9804544753272352,0.9802884745435297,0.9799368789717482
Sherman TX,81631,"Sherman--Denison, TX",first_city,74,0.13941856999982646,0.10650571817729028,921000.0,76000.0,17,29,26704.066693989895,63683.02582001284,0.007375481553241642,11.070800742327195,276.19319700476905,8.259824716435643,0.0036544724198065434,5.485459881279181,136.8507823802369,4.096146913252824,0.0022234324858760395,3.321006569719156,83.26194325961794,0.007780870204825659,11.621815023619606,291.3739803749384,0.0046853350642847335,6.998201487415266,175.4539905092145,0.0035187455636088356,5.255737337718551,131.768153664804,0.9899166147185439,0.9916322900158612,0.9806741906738353,0.9808605175704159,0.9806825404060221,0.9803259121782645
Zephyrhills FL,98182,"Zephyrhills, FL",exact,80,0.05809495014990013,0.054529143491652124,1520000.0,89000.0,30,45,29693.0505254999,75352.40398800798,0.007321115402844247,10.227946227927061,246.55989442906832,7.549013105733809,0.0034369167869489664,4.801535438148478,115.74818774505499,3.545698307556834,0.0013208964705911646,1.8454872547191241,44.48503765070553,0.003547553076443167,4.956455054411193,119.47418718048478,0.002131588575054667,2.978143734313798,71.78745657082602,0.0015995522685331397,2.234810517370699,53.86958363067044,0.9900377168332472,0.9917336933780687,0.9808552765557444,0.9810456455022594,0.9808618202822278,0.9805027589939178
Evansville IN-KY,28333,"Evansville, IN",exact,240,0.025032946826533006,0.012036845261524329,3900000.0,298000.0,25,120,108628.68656715869,233992.09276163208,0.007319820627434745,2.731781829732842,67.38386386462781,2.1252068069260077,0.003293156916899557,1.2290172951762683,30.315720653251134,0.9562167104946919,0.0014251463293458086,0.5308336257960362,13.119428894730538,0.0048805321740136584,1.8178839157766524,44.928575758819605,0.002930100825326821,1.0913939242787616,26.973545551573185,0.0021980769512258552,0.8187321777220767,20.234774263489918,0.9901587975304434,0.9918308552252565,0.9810506543810662,0.9813003345254259,0.9811082600123815,0.980745778817047
Logan UT,50959,"Logan, UT",exact,112,0.08021660786765711,0.06301157551312793,1188000.0,144000.0,17,41,46607.72718956582,103015.7399188224,0.007286384160014924,5.839204186909849,156.3342518372392,4.692357707378697,0.00345967396157957,2.7725323687329246,74.22962178585045,2.2291217581655767,0.0023866305802843096,1.9068400488005552,51.206757424091045,0.0075379293860882495,6.022559903976167,161.73132312222646,0.00453183089252588,3.62078518210828,97.23346676171826,0.003401429719322338,2.7176314866507814,72.97995256211128,0.9902793251388425,0.9919329300189141,0.9813778451284446,0.9816936989790531,0.9814894152178962,0.9811218415605808
Goldsboro NC,33814,"Goldsboro, NC",exact,63,0.08019575359573707,0.10007246944863563,1016000.0,41000.0,23,28,24686.243087901625,57947.66752346857,0.007283921123731941,12.70871714795248,295.0599286329513,9.47820657252173,0.003586340581605984,6.257312645797461,145.27688838013583,4.67060991588442,0.0017584448721998977,3.077732471501842,71.23177333782662,0.0036533992209607726,6.3943917671092505,147.99332599747635,0.00219643586708754,3.8443297805802095,88.97408403808441,0.0016485656438320776,2.8854154563723724,66.78074253591127,0.9903998120049657,0.9920387420055113,0.9816189159069353,0.9818843504583689,0.981674149155277,0.9813041073047156
Leesburg-Eustis-Tavares FL,48799,"Leesburg--Eustis--Tavares, FL",exact,160,0.029268022941694737,0.02877137804196948,2403000.0,138000.0,22,71,50193.40291162853,155317.11632932886,0.0071940436530567664,5.947611871466878,143.32647789835525,4.190162812886325,0.003287191139580383,2.717656050578237,65.49050171728493,1.915232122621585,0.001553886866090182,1.2849744269367587,30.957990013667434,0.003633867150283811,3.0049976358634436,72.39730601014773,0.002181874492564619,1.804283816868582,43.46934788235158,0.0016368432745287901,1.353574571336168,32.6107253060855,0.9905188121643286,0.9921357278374169,0.9818319431803044,0.9820739826627729,0.9818576583903617,0.9814850770213784
Walla Walla-WA-OR,91405,"Walla Walla, WA--OR",exact,60,0.2514444701452037,0.25029836100853436,568000.0,43000.0,14,17,16802.456314621388,44913.33179128778,0.0071339945534890665,16.5568763070432,424.58045537551027,12.296564154910726,0.004088701340432539,9.4891981213518,243.33950131294657,7.06086933139736,0.004076053936718337,9.49225648048369,242.58678971665478,0.010699886122767847,24.917742739943286,636.8048767641715,0.006464501521880308,15.054439273089852,384.7355053829208,0.004860991335703973,11.320207540006255,289.30242368634936,0.9906368190224603,0.9922563615590587,0.9823907423279089,0.9826323528255823,0.982401363233847,0.9820225091863338
