area,group_car_commuters,other_car_commuters,group_car_person_minutes,other_car_person_minutes,group_carpool_2,other_carpool_2,group_carpool_3,other_carpool_3,group_carpool_4,other_carpool_4,group_carpool_5_6,other_carpool_5_6,group_carpool_7plus,other_carpool_7plus,group_carpooled,other_carpooled,group_commuter_minutes,other_commuter_minutes,group_commuters,other_commuters,group_drove_alone,other_drove_alone,group_means_bicycle,other_means_bicycle,group_means_bus,other_means_bus,group_means_car_truck_van,other_means_car_truck_van,group_means_commuter_rail,other_means_commuter_rail,group_means_ferry,other_means_ferry,group_means_light_rail,other_means_light_rail,group_means_motorcycle,other_means_motorcycle,group_means_other,other_means_other,group_means_subway,other_means_subway,group_means_taxi_ridehail,other_means_taxi_ridehail,group_means_walked,other_means_walked,group_means_worked_from_home,other_means_worked_from_home,group_personal_income,other_personal_income,group_persons,other_persons,group_transit_commuters,other_transit_commuters,group_transit_minutes,other_transit_minutes,group_vehicle_minutes,other_vehicle_minutes,group_vehicle_minutes_peak,other_vehicle_minutes_peak,group_vehicles,other_vehicles,group_vehicles_before_6am,other_vehicles_before_6am,group_vehicles_narrow_peak,other_vehicles_narrow_peak,group_vehicles_peak,other_vehicles_peak,group_workers,other_workers,title,group_share_persons,group_share_commuters,group_share_car_commuters,group_share_vehicles,group_share_vehicle_minutes,group_share_vehicles_peak,group_share_carpooled,group_share_transit_commuters,group_share_means_worked_from_home,group_mean_one_way_minutes,group_peak_share_of_vehicles,group_vehicles_per_car_commuter,other_mean_one_way_minutes,other_peak_share_of_vehicles,other_vehicles_per_car_commuter,group_share_persons_scaled
27900,3218.0,75747.0,69580.0,1560234.0,160.0,5102.0,137.0,577.0,0.0,480.0,0.0,188.0,0.0,0.0,297.0,6347.0,69580.0,1596311.0,3218.0,79532.0,2921.0,69400.0,0.0,464.0,0.0,484.0,3218.0,75747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,260.0,0.0,51.0,0.0,114.0,0.0,2195.0,0.0,7090.0,196980530.925,6082175456.68,8169.0,179942.0,0.0,535.0,0.0,8596.0,66991.83333333333,1494983.55,44922.5,960693.0833333334,3046.6666666666665,72631.93333333333,289.3333333333333,12035.5,610.0,30834.5,1888.0,47222.0,3218.0,86622.0,"Joplin, MO",0.04342648755256205,0.038888217522658614,0.04075223200151966,0.04025796812661263,0.04288917357351012,0.03844430869476685,0.04470198675496689,0.0,0.0,21.622125543816036,0.6196936542669584,0.9467578205925005,20.07130463209777,0.6501547987616099,0.9588753790029089,0.045042257851368485
20100,2133.0,72823.0,66115.0,2021336.0,72.0,4504.0,0.0,4293.0,0.0,181.0,0.0,1167.0,0.0,0.0,72.0,10145.0,89467.0,2135362.0,2694.0,79466.0,2061.0,62678.0,0.0,0.0,555.0,1587.0,2133.0,72823.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,91.0,0.0,735.0,0.0,0.0,0.0,859.0,6.0,3014.0,306.0,8875.0,188527457.9,7246206277.0885,4953.0,187972.0,555.0,1944.0,23310.0,62240.0,65395.0,1870982.5833333333,53070.0,1186037.0833333333,2097.0,67586.41666666667,185.0,11737.666666666666,1288.0,27112.216666666667,1797.0,43954.21666666667,3000.0,88341.0,"Dover, DE",0.025673189063107425,0.03278967867575463,0.02845669459416191,0.03009324313173507,0.03377182248073088,0.039277643982509755,0.007047078398747186,0.22208883553421369,0.0333297026467705,33.20972531551596,0.8569384835479256,0.9831223628691983,26.871391538519617,0.6503409832103837,0.9280916285605739,0.026628411985836386
14010,3377.6201,75341.9263,71709.4455,1433926.732,1143.2993,7383.6593,0.0,945.4113,0.0,51.7684,0.0,198.2841,0.0,25.2761,1143.2993,8604.3992,75185.691,1510289.9961,3881.9348,79458.1492,2234.3208,66737.5271,0.0,198.8072,79.8224,517.0,3377.6201,75341.9263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,266.0909,0.0,0.0,0.0,9.4537,424.4923,2883.8711,143.7916,13470.4614,166219685.50747323,8156744909.300436,9940.615,177582.4655,79.8224,517.0,843.784,18240.0,55774.8785,1370609.6027671427,41860.9245,934452.3086538095,2805.97045,71050.10174142856,319.79645,8157.54326,1476.7298,34768.7449747619,1872.7413999999999,50138.25669809524,4025.7264,92928.6106,"Bloomington, IL",0.053010088003540456,0.04657944429237676,0.042907006638950855,0.037992413714165126,0.03910227518070852,0.03600664221955364,0.1172891529215845,0.13374565029730787,0.01056184279813222,19.36809732095449,0.6674130869767356,0.8307537162039034,19.007364396300336,0.7056746643454862,0.9430353752639392,0.05498243553981231
16620,785.942694269427,73745.58657736587,10218.853885388538,1739635.9875452,0.0,8375.021853230219,0.0,805.1813762318138,0.0,390.0,0.0,6.498449844984498,0.0,73.8948105189481,0.0,9650.596489825964,12978.853885388538,1815197.517217275,877.942694269427,79209.83966959838,785.942694269427,64094.9900875399,0.0,216.8948105189481,0.0,700.1768176817682,785.942694269427,73745.58657736587,0.0,0.0,0.0,37.396739673967396,0.0,0.0,0.0,0.0,92.0,1113.1741947117418,0.0,0.0,0.0,116.0,0.0,3280.610529646105,0.0,7718.381114993811,26485281.408386644,7152727968.428492,1691.9187174691872,200713.50440693507,0.0,737.5735573557356,0.0,16790.25912591259,10218.853885388538,1617635.4885119167,6458.853885388538,1070405.4235350997,785.942694269427,68774.60897725317,0.0,12166.087240439872,156.94269426942694,31821.03942995706,480.94269426942697,47644.99744833039,877.942694269427,86928.22078459221,"Charleston, WV",0.00835905822755196,0.010962255020130478,0.010545103554832541,0.0112986840297183,0.006277498925573069,0.009993419200629999,0.0,0.0,0.0,14.78325860002604,0.6119309941757105,1.0,22.916313488183565,0.692770168480183,0.9325928800512328,0.008670073894976696
39540,8179.0,76816.0,178583.0,1905176.0,1185.0,6612.0,37.0,1733.0,0.0,1198.0,820.0,648.0,0.0,0.0,2042.0,10191.0,178583.0,1944735.0,8179.0,79038.0,6137.0,66625.0,0.0,276.0,0.0,0.0,8179.0,76816.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,64.0,0.0,0.0,0.0,112.0,0.0,1239.0,361.0,6577.0,629444086.0625,7134761640.92,18040.0,180488.0,0.0,374.0,0.0,14945.0,152534.6666666667,1776855.1,107857.16666666669,1240376.2666666666,6897.4333333333325,71206.76666666666,1659.0,11008.0,3835.633333333333,27935.38333333333,4828.933333333333,49060.683333333334,8540.0,85615.0,"Racine, WI",0.09086879432624113,0.09377758923145717,0.09622918995235014,0.08831065849638474,0.07905850300543213,0.0896078619969153,0.16692552930597565,0.0,0.05203228596137215,21.83433182540653,0.7001058364705712,0.8433101031095895,24.605063387231457,0.688989061432832,0.926978320488787,0.09424975159990923
36780,2070.0,75513.0,62831.0,1505269.0,405.0,3100.0,0.0,104.0,0.0,175.0,0.0,141.0,0.0,354.0,405.0,3874.0,68796.0,1555792.0,2364.0,78460.0,1665.0,71639.0,0.0,34.0,0.0,572.0,2070.0,75513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,145.0,36.0,149.0,2185.0,0.0,6696.0,111197743.6125,6635393242.764999,4510.0,168845.0,0.0,572.0,0.0,28125.0,57966.0,1448914.4166666665,24069.0,886262.6666666667,2012.5,73367.01666666666,567.0,15502.25,428.0,26698.566666666666,702.0,43915.76666666666,2364.0,85156.0,"Oshkosh-Neenah, WI",0.026015978771884284,0.02924873799861427,0.026681102818916516,0.026698234334658996,0.03846755147845453,0.015733642726776256,0.09464828230895068,0.0,0.0,29.101522842639593,0.3488198757763975,0.9722222222222222,19.82911037471323,0.5985764266004183,0.971581272981694,0.026983955879015285
21140,12814.0,72432.0,301647.0,1670625.0,1178.0,7466.0,1052.0,1444.0,0.0,803.0,87.0,272.0,0.0,199.0,2317.0,10184.0,313322.0,1753620.0,13607.0,78333.0,10497.0,62248.0,123.0,1736.0,0.0,28.0,12814.0,72432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,339.0,0.0,0.0,0.0,821.0,670.0,2851.0,342.0,4130.0,770869385.7025,5856314271.445,31778.0,175920.0,0.0,28.0,0.0,420.0,260657.66666666666,1575631.5,95582.66666666666,1027547.3333333335,11454.066666666666,67682.61666666667,5908.0,15663.716666666667,2023.0666666666666,24858.566666666666,4179.066666666667,41890.566666666666,13949.0,82463.0,"Elkhart-Goshen, IN",0.1530009918246685,0.14799869480095715,0.15031790347934215,0.14473776489242976,0.14194805012100944,0.09071195849181928,0.1853451723862091,0.0,0.07647584973166369,23.02653046226207,0.36485440396714997,0.8938712866135996,22.38673356056834,0.6189265239695962,0.9344297640085414,0.15869370316769402
26380,2605.4076,76133.4262,73376.30619999999,1994518.5928000002,826.8436,6954.0626,0.0,636.2894000000001,0.0,267.345,0.0,0.0,0.0,43.5978,826.8436,7901.294800000001,90080.9412,2049869.3704,2906.8346,78214.6406,1778.564,68232.13140000001,0.0,17.23,0.0,215.5212,2605.4076,76133.4262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.427,1305.3942000000002,0.0,0.0,0.0,115.164,0.0,427.90500000000003,97.8664,4398.8306,164010033.744234,6359069530.882166,6897.5146,191557.32280000002,0.0,215.5212,0.0,4787.532,53608.8093,1844411.1565333335,41418.422099999996,1118864.7481,2191.9858,72108.70914166667,349.736,16060.126199999999,738.1351,28387.075225,1429.4958000000001,48292.342375,3004.701,82613.4712,"Houma-Thibodaux, LA",0.03475609206792759,0.035833108222371186,0.03308923277448897,0.029501551791957317,0.028244597140717025,0.028749858260846573,0.09473309909934517,0.0,0.02176406371165324,30.989359078084455,0.6521464691970177,0.8413216419572891,26.208256595888518,0.6697158075611033,0.9471360050477626,0.03604926276698465
13740,3605.268924784957,72982.9206814963,60279.60269493899,1321458.473075215,48.0,5719.052908741748,89.0,752.4769515103021,0.0,1062.2133457491498,0.0,321.61452398479696,0.0,0.0,137.0,7855.357729985997,68853.03382776555,1423640.491954951,4351.25595135027,77492.28678223645,3468.268924784957,65127.56295151031,141.0,236.27198191638325,0.0,1527.2483678735748,3605.268924784957,72982.9206814963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5498099619924,536.0,300.2970667733547,0.0,0.0,0.0,34.20294058811763,68.98702656531307,2394.7959336267254,15.328199999999999,8021.645109461892,285410985.1983235,7222709676.802926,9170.27174094819,171395.6370595319,0.0,1527.2483678735748,0.0,67700.91690674135,59206.26936160565,1250034.4269713943,50489.101154630924,889119.3272512336,3521.9355914516236,68618.0388815023,595.5238698272988,5456.501302403814,254.23545793158632,32198.93106763286,2828.205852010402,51207.318116942726,4366.58415135027,85513.93189169833,"Billings, MT",0.05078628519562386,0.053165537634585,0.04707343186095205,0.04882085996262774,0.04522183699867727,0.052339750672823815,0.017141374876902565,0.0,0.001907210514430125,15.823714945198585,0.8030260004967071,0.976885681741951,18.371383153984972,0.746266126978265,0.9401931060139027,0.05267589165081967
22500,2152.4685468546854,74791.70317031702,39284.206620662066,1699321.00310031,395.2021202120212,8331.96399639964,0.0,1419.067706770677,0.0,282.3044304430443,258.08330833083306,377.7094709470947,0.0,0.0,653.2854285428542,10411.045604560455,39629.89618961896,1733927.6761676166,2221.6064606460645,76490.42574257425,1499.183118311831,64380.65756575657,0.0,9.944494449444944,69.13791379137913,355.0,2152.4685468546854,74791.70317031702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.8074807480748,0.0,738.3417341734173,0.0,0.0,0.0,23.677367736773675,0.0,400.9514951495149,36.0,6271.51705170517,95116875.81317881,6039094226.760399,4775.2493249324925,195803.3406340634,69.13791379137913,355.0,345.68956895689564,5325.0,31410.914758142477,1577620.5222688937,20050.801380138015,1137802.9505950594,1739.7980631396472,69360.26498316498,371.7290229022902,8009.949861652832,761.5932593259325,35127.4600610061,1093.988798879888,50259.231138113806,2257.6064606460645,82761.94279427943,"Florence, SC",0.02380737308956401,0.02822448358225939,0.027974419619027715,0.02446971196082606,0.019521628996994347,0.02130321721251608,0.05904427719925346,0.16300809605383693,0.0057074756524467555,17.83839617485367,0.6288021708138191,0.8082803652029866,22.668558310854316,0.7246112907774019,0.9273791348916941,0.02469317455541274
43580,8149.507211278872,72527.4299890311,149132.62076466353,1313396.0695440955,895.6716,5458.545574032597,751.5362174582542,801.5750623537647,181.80319435056495,1350.8222139386062,0.0,62.46736654334567,21.917900000000003,12.2093,1850.928911808819,7685.619516868313,182542.69976466353,1384372.0349692032,8401.106811278873,76353.42103258675,6298.578299470053,64841.81047216279,0.0,247.2751,0.0,396.26047395260474,8149.507211278872,72527.4299890311,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,242.4794,312.7531813618638,0.0,0.0,0.0,10.7383,9.1202,2762.963988241176,496.06726441355863,5584.174467463254,445197385.8194884,6185403762.974448,19318.394701119887,159659.68127613238,0.0,492.26047395260474,0.0,12690.302369763023,127068.32646126638,1237647.4152153875,48145.27983865447,752330.4108639793,7044.568760543779,68200.57890247127,1720.0563762757058,11421.555392529748,1647.4635362340434,28733.788587145646,2796.0198236433025,43732.0855962829,8897.17407569243,81937.59550005,"Sioux City, IA-NE-SD",0.1079372129554863,0.09912280824400733,0.10101408771932854,0.09362156869028734,0.09310973895937742,0.060093137221226174,0.1940879266384192,0.0,0.08158676682422553,21.728410775541093,0.3969043271042576,0.8644165319338739,18.131106848223205,0.6412274836965974,0.940341866694929,0.11195323526487362
25940,6418.0891,71778.8048,227900.4221,1988106.958,1102.8986,8000.9491,33.4628,1944.9719,0.0,599.574,364.0,0.0,53.6389,97.131,1554.0003,10642.626,259896.2181,2061682.3465999998,8535.1371,76278.1758,4864.0887999999995,61136.178799999994,1041.0,557.3545,120.1626,105.3094,6418.0891,71778.8048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.2258,113.6751,1783.3798,0.0,0.0,0.0,64.9572,842.2103,1940.1443,815.8153,15972.5578,358272908.55681705,11003238082.074203,15344.0717,216252.9192,120.1626,105.3094,8321.942,1222.3763999999999,167111.42286666666,1832738.2744166665,127473.15726666666,1292372.7192916665,5504.856256666667,66059.19868916666,599.0396000000001,10617.666441666666,2236.2993500000002,30813.545495833332,4059.230756666667,47850.42327083333,9350.9524,92250.7336,"Hilton Head Island-Bluffton-Beaufort, SC",0.06625332928710345,0.1006344028803997,0.08207601069433271,0.07692208415011252,0.08356199123047935,0.0781979928919623,0.1274123074509547,0.5329380144762986,0.04859406537730567,30.45015153886632,0.7373908722413465,0.8577095410948201,27.02846947999509,0.7243567015698683,0.9203162252872544,0.06871841839958519
13460,6421.768099999999,70927.2399,105422.8351,1329512.9963,909.7918,4054.368,1167.2304,222.759,31.855,213.4285,0.0,108.307,0.0,0.0,2108.8772,4598.8625,111558.0966,1407687.6233,7324.7847,75466.81820000001,4312.8909,66328.3774,0.0,1415.0097,0.0,366.0,6421.768099999999,70927.2399,0.0,0.0,0.0,0.0,0.0,0.0,40.7744,320.5002,0.0,188.0891,0.0,66.8955,186.0,0.0,676.2422,2183.0838,693.0182,20545.405,486564494.0676675,10953471975.244062,16912.2429,194543.511,0.0,432.89549999999997,0.0,16845.042,81075.08276666666,1258473.930575,55729.2468,892911.829825,5391.60175,68825.333125,739.5988,6470.7753,2585.9002666666665,32169.944925000003,3398.2054166666667,50843.948725,8017.802900000001,96012.22320000001,"Bend-Redmond, OR",0.07998005534528044,0.08847255571132322,0.08302327678203707,0.07264651604220537,0.060524162952735175,0.06264879170896165,0.3143946089619429,0.0,0.03263039791014241,15.230221934031727,0.6302775268345194,0.8395821315939453,18.65306709459231,0.7387388686177172,0.9703653098870975,0.08295587506285221
32780,11172.0,68940.0,212189.0,1314431.0,794.0,9690.0,305.0,873.0,683.0,375.0,793.0,0.0,0.0,0.0,2575.0,10938.0,220112.0,1484340.0,11795.0,75399.0,8597.0,58002.0,162.0,887.0,36.0,521.0,11172.0,68940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,116.0,1152.0,0.0,0.0,54.0,194.0,255.0,3525.0,800.0,12969.0,676129595.875,8745330291.1725,25362.0,196233.0,36.0,521.0,1440.0,31991.0,163971.5833333333,1191671.9166666667,97546.08333333333,777144.0833333333,9452.583333333334,63605.75,1993.0,9541.0,4056.833333333333,24916.25,6235.333333333333,42435.41666666667,12595.0,88368.0,"Medford, OR",0.11445204088539904,0.13527306924788404,0.13945476333133613,0.12938405383825713,0.12095479625235787,0.12811253850276258,0.19055724117516465,0.06463195691202872,0.05810153242791779,18.661466723187793,0.6596433073851062,0.8460958944981501,19.68646799029165,0.667163215065724,0.9226247461560777,0.11871046054405958
23580,19840.0,71851.0,490375.0,1999798.0,3699.0,6007.0,687.0,1099.0,640.0,589.0,187.0,243.0,84.0,0.0,5297.0,7938.0,502965.0,2097783.0,20327.0,75230.0,14543.0,63913.0,0.0,309.0,0.0,1139.0,19840.0,71851.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,53.0,961.0,0.0,0.0,434.0,332.0,0.0,396.0,840.0,12471.0,972881546.39,7984379593.395,43928.0,178726.0,0.0,1381.0,0.0,43227.0,401183.6666666666,1852846.75,233103.83333333328,1244238.25,17261.3,67810.68333333333,3928.6666666666665,9514.916666666668,4859.733333333334,27929.583333333332,9385.800000000001,44318.6,21167.0,87701.0,"Gainesville, GA",0.19729266036091875,0.2127212030515818,0.21637892486721708,0.2029022872590839,0.1779850279305237,0.17476780301055408,0.40022667170381565,0.0,0.06310570205093531,24.743690657745855,0.5437481533835807,0.8700252016129032,27.884926226239532,0.6535636837951542,0.9437681219931989,0.20463333281106424
30980,14516.931199999999,71625.25779999999,338689.52619999996,1645939.1227,1599.2577999999999,4257.4864,311.61670000000004,690.7134,172.9761,162.96210000000002,268.7055,405.93989999999997,0.0,0.0,2352.5561,5517.1017999999995,353200.28740000003,1677800.5401,14916.0212,74215.629,12164.375100000001,66108.156,0.0,90.0,71.0,10.8498,14516.931199999999,71625.25779999999,0.0,0.0,0.0,0.0,0.0,0.0,7.0941,335.3612,214.4922,1044.2964,0.0,49.6587,0.0,69.0074,106.5037,991.1976999999999,575.4716000000001,7737.9023,676999980.319515,6584504071.574005,37205.125100000005,186065.963,71.0,60.5085,2130.0,519.5385,274831.3433,1581462.7584933334,176532.56845000002,935022.2688933333,13171.955458333334,68993.434105,2821.203816666666,13095.17888,4263.036766666667,27529.270406666667,7709.159466666666,41744.71573166667,15491.4928,81953.5313,"Longview, TX",0.16663655566248842,0.1673481997307394,0.16852289648687707,0.16031026601754686,0.14805377177813053,0.15588585193272125,0.2989400720963995,0.5398890566009041,0.06922238875843177,23.67925619467476,0.585270690525256,0.907351235385984,22.60710530527202,0.6050534557844456,0.9632556478561115,0.17283660573582135
39660,2257.166283371663,68927.66523347665,44604.18358164184,1578169.483051695,283.7176282371763,5851.970802919709,39.29607039296071,1060.9939006099391,0.0,121.81781821817819,0.0,187.04929507049297,119.46005399460056,81.73582641735827,442.4737526247376,7303.567643235677,58966.89731026898,1618544.6235376464,2848.179182081792,73276.95430456955,1814.6925307469255,61624.097590240985,492.7727227277273,286.8613138686132,0.0,250.70892910708932,2257.166283371663,68927.66523347665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.13128687131288,0.0,458.1921807819219,0.0,0.0,0.0,0.0,98.24017598240177,3126.395360463954,74.66253374662534,5844.897510248976,141664394.5822318,6777251557.86718,6009.155084491552,150743.65563443658,0.0,250.70892910708932,0.0,1858.7041295870415,38768.06219378063,1436161.186681332,22084.915508449154,1048975.0664933508,1984.5825417458254,65206.916808319176,291.9698030196981,9666.767823217679,846.9613038696132,30080.69653034697,1248.5671432856716,47360.750524947514,2922.8417158284174,79121.85181481852,"Rapid City, SD",0.03833523020691799,0.03741443924799455,0.03170852884349986,0.029536214564973916,0.026284692790076503,0.02568575744690254,0.05712256493506494,0.0,0.012612851832182685,20.703366445916114,0.6291333905352783,0.8792363045496748,22.08804444587449,0.7263148273697426,0.9460195204268954,0.039761569979188865
24780,3748.0,68811.0,76853.0,1459704.0,105.0,4988.0,342.0,1188.0,0.0,0.0,0.0,40.0,0.0,80.0,447.0,6296.0,78286.0,1557792.0,3976.0,73088.0,3301.0,62515.0,107.0,129.0,0.0,476.0,3748.0,68811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,532.0,0.0,1042.0,0.0,0.0,121.0,2027.0,528.0,7924.0,171149332.2775,6030889229.815,10418.0,170362.0,0.0,1518.0,0.0,63885.0,73050.5,1389535.5,55328.0,997955.0,3467.5,65492.0,743.0,4597.0,1832.0,31311.5,2696.0,48987.5,4504.0,81012.0,"Greenville, NC",0.05762805620090718,0.05159348074327831,0.051654515635551755,0.050283137203721025,0.04994612282628167,0.05216364990761074,0.06629096841168619,0.0,0.06247042120208235,19.68963782696177,0.7775054073540014,0.9251600853788687,21.313922942206656,0.7479921211751054,0.9517664326924474,0.0597722245837328
42100,31626.0,60433.0,791017.0,1827462.0,2226.0,4873.0,327.0,867.0,61.0,161.0,319.0,127.0,310.0,104.0,3243.0,6132.0,844195.0,2060815.0,34108.0,73071.0,28383.0,54301.0,514.0,3521.0,657.0,2188.0,31626.0,60433.0,0.0,169.0,0.0,0.0,0.0,0.0,64.0,567.0,452.0,682.0,0.0,0.0,0.0,19.0,795.0,5492.0,1998.0,14260.0,2634660675.705,12651614648.205002,79580.0,183068.0,657.0,2357.0,23340.0,79251.0,747000.0714285714,1748941.1595238096,537060.5,1270021.1595238096,29780.42142857143,57690.43571428572,4468.75,5137.5,11803.8,26851.935714285715,20744.3,41888.93571428572,36106.0,87331.0,"Santa Cruz-Watsonville, CA",0.3029910755079041,0.3182339824032693,0.34354055551331214,0.34046106784953684,0.29928592154533107,0.3312027514374214,0.34592,0.21798274717982746,0.12289334481486038,24.750645009968334,0.6965750988365078,0.9416436295633792,28.202912236044394,0.7260984458800487,0.954618101273902,0.314264471267037
17660,2612.2388,68435.2834,51992.1166,1567984.981,8.4864,3476.7282,0.0,205.106,0.0,155.0608,3.1382000000000003,0.5304,0.0,1.6354000000000002,11.624600000000001,3839.0608,53818.5816,1647285.567,2846.9186,72740.8616,2600.6142,64596.2226,75.0,462.8288,0.0,95.0166,2612.2388,68435.2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5470000000000002,0.0,779.205,0.0,0.0,0.0,91.0,159.6798,2875.9808,694.5474,11645.3002,228977759.60292998,7756788795.512503,7480.961,181665.9908,0.0,95.0166,0.0,7955.083,51858.1022,1516052.1380380953,37983.705,1025523.1166380952,2605.48504,66534.5895952381,197.177,10618.9845,982.6466,26627.412028571427,2309.36824,45317.83082857142,3541.466,84386.1618,"Coeur d'Alene, ID",0.03955105238973246,0.03766374131463117,0.036767486312140524,0.03768415139476986,0.033074662610868,0.04848843276874373,0.003018839191589113,0.0,0.05628492526925536,18.904151878455533,0.8863486853871937,0.9974145702146373,22.645945219323604,0.6811168612335565,0.9722264055859539,0.041022629285296895
41500,100450.172,67421.091,2831497.5130000003,1810652.954,9803.716,5372.125,2071.99,1593.369,905.791,448.333,556.988,228.0,62.0,156.0,13400.485,7797.827,2952293.798,1893329.899,106086.36,72676.955,87049.687,59623.264,112.92,961.72,750.2840000000001,583.722,100450.172,67421.091,0.0,0.0,0.0,0.0,0.0,0.0,173.0,297.0,3111.1980000000003,562.588,0.0,0.0,289.0,45.0,1199.786,2805.834,3523.2300000000005,12225.976,6316704500.631002,11012498413.21754,247101.067,190651.663,750.2840000000001,583.722,12295.61,20089.95,2642390.498666667,1710051.4106666667,1478873.3896666667,1197605.1039999998,93448.25368333334,63359.632750000004,23066.603016666668,8045.906416666667,34424.071833333335,31196.073666666663,55931.4935,44877.7155,109609.59,84902.931,"Salinas, CA",0.5644763586054621,0.5934459203780149,0.5983762211880184,0.5959410321053128,0.6071052879534936,0.5548252392298803,0.6321486824045235,0.5624292544411345,0.22370842060228308,27.82915539754592,0.5985290392855728,0.9302946109772051,26.05131019867302,0.7083013829495405,0.9397598260461256,0.5854788431722644
16540,1294.6731,69014.0398,21511.9385,1773558.3681,17.937,5032.6606,26.9055,436.545,0.0,210.2341,39.86,93.9405,24.0,0.0,108.7025,5773.3802,22891.0945,1839713.2067,1344.4981,71929.758,1185.9706,63240.6596,0.0,286.6327,0.0,55.0068,1294.6731,69014.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0768,49.825,707.3319,0.0,0.0,0.0,0.0,0.0,1613.67,71.5487,7279.4589,98515684.93158625,6171309988.919931,2964.0788000000002,159263.1547,0.0,55.0068,0.0,1100.136,20530.6265,1697887.2275999999,10779.795666666667,984998.776,1214.2796,66226.928325,357.0257,13400.015,581.7548666666667,22205.71455,836.4602666666667,38820.94105,1416.0468,79209.2169,"Chambersburg-Waynesboro, PA",0.018271154207903078,0.01834884680596573,0.01841412033585954,0.018005009657454177,0.011947400599345298,0.021092160325571575,0.018480274002267937,0.0,0.009733182700015166,17.02575444323796,0.6888530999505111,0.9379044022773008,25.57652434615448,0.5861806070710588,0.9596152973644647,0.018950969453340773
40980,6203.0,67780.0,106776.0,1517209.0,808.0,6002.0,0.0,1023.0,0.0,700.0,0.0,413.0,0.0,272.0,808.0,8410.0,108510.0,1567253.0,6542.0,71668.0,5395.0,59370.0,0.0,0.0,0.0,691.0,6203.0,67780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,754.0,0.0,0.0,0.0,94.0,339.0,2044.0,495.0,7194.0,386682135.6025,6082576535.2535,14698.0,173003.0,0.0,691.0,0.0,16026.0,96306.0,1423608.738095238,45327.0,833134.6666666666,5799.0,63393.369047619046,1434.0,9758.833333333334,1321.5,24613.833333333332,2623.5,40087.416666666664,7037.0,78862.0,"Saginaw, MI",0.07830538995530124,0.083646592507352,0.08384358568860414,0.0838098200685838,0.06336276475658824,0.06142457724508372,0.08765458884790626,0.0,0.06437768240343347,16.586670742892082,0.45240558717020174,0.9348702240851201,21.868239660657476,0.6323597762496941,0.935281337380039,0.08121890036005344
27500,5772.0,69615.0,96701.0,1777334.0,511.0,4073.0,0.0,538.0,0.0,565.0,0.0,318.0,0.0,379.0,511.0,5873.0,119026.0,1840785.0,6247.0,71616.0,5261.0,63742.0,0.0,29.0,0.0,264.0,5772.0,69615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,475.0,1041.0,0.0,0.0,0.0,0.0,0.0,525.0,146.0,4956.0,328975021.02750003,6081001309.9025,14474.0,151206.0,0.0,264.0,0.0,8774.0,90938.5,1711680.3333333333,45444.5,1140055.3333333335,5516.5,66334.48333333334,613.0,11068.166666666668,2300.0,28672.416666666664,3534.5,42779.98333333334,6393.0,76572.0,"Janesville-Beloit, WI",0.08736117817479479,0.08023066154656255,0.07656492498706674,0.07677695897922064,0.050447991732029136,0.07631522032884601,0.0800438596491228,0.0,0.028616228929831438,19.053305586681606,0.6407142209734433,0.9557345807345807,25.703543900804288,0.6449131912034691,0.9528762958174724,0.09061162749544777
