cbsa,pred_2000s_all,pred_2000s_mex,pred_1990s_all,ancestry_2010_all,counties
27380,615.4229777284786,40.95715527419815,832.9230386470888,24334.457,1
27420,115.60168171884574,45.58752175782413,97.08358994100834,16810.729,1
27460,866.9293529823675,195.30780328453218,1020.70610102778,105190.914,1
27500,1800.5022383517137,495.2967295319588,1530.8164345566986,120589.5,1
27540,400.4420186551867,83.37043635223276,382.802486076331,34283.75,2
27600,453.93196021571885,98.67779615215763,274.0375753111658,16083.272,1
27620,1336.6058341355167,435.5248357308152,1282.3027012079058,86290.13,4
27700,397.8896045436319,71.55576317888482,582.854783786977,11549.091,1
27740,2673.6705103766517,813.6286157436283,2081.788936426105,82957.5,3
27780,695.9929751746054,305.04348453989263,672.1248215028386,111699.734,1
27860,796.6769287230696,200.1573855752802,639.2435806967695,37652.96,2
27900,1471.937466755433,346.45178363525997,1690.7642496309224,86385.266,2
27920,1252.9038218411024,473.1068260572633,1195.3083586190432,21152.303,1
27940,702.4198341588698,239.54395760496197,974.393803250051,21829.115,1
27980,4997.570876705587,1807.4790242343993,7885.638029426578,99450.59,2
28020,5848.013245553822,2072.1665716430703,6638.192971834682,219106.4,2
28060,481.9301378415518,164.27974387228795,690.8098587073802,57443.777,1
28100,1495.9462171554053,222.97927265423115,1552.0675752667769,70377.94,1
28140,50127.14636170806,14861.4754629506,51039.97032815604,1.1912869e+06,14
28180,2278.3118809504294,824.0005089904547,3594.9346791810785,45337.92,1
28260,597.0601891797063,188.80682364073658,1137.697551232483,37456.227,2
28300,624.3389354136167,236.56882149518913,548.0323683786512,59052.36,1
28340,306.20405074577627,65.17274935996623,697.4738112708734,28610.105,1
28380,193.70791415380444,48.404547910729256,167.52473379661402,11643.864,1
28420,6297.555254678741,1136.6049261555704,7055.739002012453,172371.9,2
28500,464.2817260961267,71.48497424590346,494.1381352749555,36375.44,1
28540,321.808056448975,109.74515728526313,446.41076658101,10000.834,1
28580,4268.815455863842,604.004202413414,3842.6991341681805,63366.508,1
28620,422.4735208664938,81.59806091764479,333.9504358724834,16291.122,2
28660,12011.70614121995,3178.5494966405586,14687.990360651103,204971.7,3
28700,1265.47588049553,379.39315147920854,2353.031228024178,118962.625,5
28740,3379.3071195538514,1178.9192154107473,3020.0226772377737,136112.12,1
28780,721.8683524888594,75.66730484593818,1314.1382483400225,23358.969,2
28820,854.536996866505,122.66891084205996,954.1506182487298,18562.068,1
28860,307.6836096845007,104.51777744484698,180.36829519112598,16093.067,2
28900,649.9320067592233,133.2997183463679,704.6935924083779,41664.68,1
28940,14545.112195457414,4814.257929461115,10213.537748036802,407692.34,9
29020,718.9944037634452,235.36614916307676,515.7711451552991,38799.64,1
29060,566.5826080108059,226.89545072081873,780.3996068546825,47621.105,1
29100,1523.2560433089752,568.9834902536986,1357.5201661257984,108701.2,2
29180,5699.391166211227,1563.2670645869982,4817.37684482274,225840.7,5
29200,10119.937843956948,3862.8676369084706,8687.40494863982,119831.46,3
29260,259.8575419408637,33.52895830494367,467.8911447700156,16536.98,1
29300,399.315925969398,128.04238863584436,633.8353291186287,23584.945,1
29340,1540.1039929556189,431.7832983821686,1504.9942228989512,96850.29,2
29380,482.86179339237543,115.92986617804374,311.3843392552969,28560.62,1
29420,2106.9671020403043,318.1341209762915,2650.9916590353946,141732.2,1
29460,17939.90428548625,3057.4415604640412,10877.648948148628,312782.47,1
29500,317.88237235237114,30.596259494240073,190.1522507643849,8343.304,1
29540,9900.459521323846,3044.5469177827154,9814.22016532448,351364.16,1
29620,19004.422011782237,7601.1753168368205,15258.575070403507,309769.22,3
29660,527.4426878385082,177.6843840161152,739.1321462234165,25031.19,1
29700,10931.253054062397,444.4166397783339,11618.94681505212,200882.52,1
29740,6734.055226010169,1123.3718465104841,6288.795137628231,159033.84,1
29780,287.6057258463002,41.22089195208056,495.06063562341797,22821.01,1
29820,117400.08424972695,30652.038659673028,90569.29715322345,1.3467164e+06,1
29860,645.3041718620404,77.53448387390173,438.1750631599524,22619.426,2
29900,544.3483631090044,128.33483260127875,596.6587264918085,16016.6875,1
29940,4550.451375784032,1807.1298817190332,3374.7342098890153,72891.586,1
29980,205.30465863369545,72.46438568487177,241.99233682586453,15264.502,1
30020,1591.189036987327,469.05985981929655,2852.4373387549444,53248.24,2
30060,408.7510392681465,134.56534059638534,519.9027231778372,20069.557,1
30140,1725.0876099231712,388.6264874471093,1221.0582273409127,91201.055,1
30220,356.26566574651366,31.27332919913217,361.7475327888763,13858.744,1
30260,260.54871607225556,91.82980758868324,311.30510134237903,29350.324,1
30280,442.8393048591043,43.56472668851397,388.67995891280344,12001.452,1
30300,1245.1592929874557,432.9506063019018,1391.1261074781892,43009.375,2
30340,2115.6786767828853,802.3174349908388,732.0468987215407,85675.26,1
30380,290.98278769470244,102.55622706613056,347.6679111690104,32778.668,1
30420,528.1635948676612,151.53640645363964,639.9937296404468,19302.764,2
30460,18201.925976122424,5612.580842214267,12416.367372915684,230518.6,6
30580,952.3525626722326,128.4014849804315,1507.116397578947,15814.477,1
30620,536.7367280132307,213.77608742714483,576.119013805887,64394.69,1
30660,117.17654768408624,44.68815073520326,264.87237365748337,19942.082,1
30700,9993.513132964856,3711.827031689019,13037.249249462453,232177.75,2
30780,12278.123430560332,3068.2150521384297,8467.031573209182,279979.88,6
30820,237.32567722703146,83.6449012626031,283.55807280473687,26734.293,1
30860,2081.524017384726,585.815027539807,2366.20775578227,87265.195,2
30880,45.10861564320824,20.90969226948622,111.70183370725942,14211.202,1
30900,353.02047660945345,73.07562321666362,506.50048772221965,20555.488,1
30940,494.5490277042141,137.4726093510555,436.9437092521167,32170.559,3
30980,2970.608220880583,274.8152152493158,3715.6308325900904,94243.32,3
31020,1027.2711367870852,241.15468573433535,1107.0902987787777,67099.92,1
31060,720.8014689644422,95.55894928987775,750.237007337701,15263.328,1
31080,766794.516935974,218398.68967607396,1064927.2421499013,9.796218e+06,2
31140,27974.607266930834,8646.645247520431,23363.648545878583,596991.3,12
31180,5268.18514600832,1594.159531638119,4037.9131512906083,157249.67,3
31220,191.56941296178215,49.33335807417817,266.7790432291531,19351.75,1
31260,1431.3594170952567,154.24242094644882,1471.693905064979,41478.543,1
31300,1981.1127948961305,344.9634284073531,2589.100021446477,25127.422,1
31340,3004.3235960947745,1141.2497806028352,1940.5879201223731,110987.5,6
31380,246.1947587102638,80.4440034779518,316.1441727889368,18252.586,1
31420,2883.891969766378,960.5407583122461,2119.438308086728,71096.375,5
31460,3826.7142497893406,396.4087878650739,4336.3349957734,101399.88,1
31500,272.14398434867394,83.97325454787938,183.08351006014104,20394.875,1
31540,19190.484627101057,7022.5016566565755,20379.74273295885,472424.16,4
31580,118.62279158949049,37.3913906926683,114.89794308109485,16170.272,1
31620,140.8664471008686,30.10853319297354,222.5474123987941,6392.746,1
31660,587.4199311299145,218.43799252870446,636.5501875802847,34770.816,1
31680,188.46643047961143,32.368664080921796,281.24059355525327,15177.353,1
31700,15304.521148643049,5726.169700545158,13539.267762169922,344493.2,1
31740,3633.67656558076,1372.1062644783947,3466.638035594098,61345.99,2
31820,407.29776976377354,106.64313738599331,765.0756822068693,65319.047,1
31860,2567.6126190431223,946.8523739570544,1521.9859210450063,78871.75,2
31900,414.87155217051713,137.75927523782113,896.5274004432988,72706.29,1
31930,260.2796096614599,100.38172236611315,146.32914201497553,33214.258,1
31940,335.3970749114181,88.85085044081212,569.5856388735219,50613.562,2
31980,340.2022607510724,100.73170744625753,129.736498985636,32170.291,1
32000,356.65892213373775,120.77665983551529,354.9257650845737,17436.816,1
32020,282.22310939999886,101.66778923958114,261.0850878754982,36909.297,1
32100,311.89692726510873,84.30191274692052,431.64951706266027,41917.492,1
32140,197.65389907375578,71.9094139839401,219.91264346082733,20745.727,1
32180,474.3978750662716,165.24951487300186,351.12122178737144,14524.956,1
32220,1078.1828184056042,90.26465923205993,1358.0454775833846,28385.395,1
32260,435.58902737951615,110.71276343997742,587.2229408033298,29031.764,1
32280,159.57114365151443,29.726908699664317,255.944137501535,10350.921,1
32300,548.1716145870801,107.13689994592757,704.4347380505245,26305.021,2
32340,142.1115074478048,52.6239992192193,137.3931063106285,11698.548,1
32380,475.33240240887125,153.9952343663125,291.5486205654319,40532.062,2
32460,288.58161230908934,90.3902730109487,251.37365571915387,16154.641,1
32500,44.16228514082521,8.499116617072236,141.893518949048,7290.4346,1
32540,306.6500687158116,50.93889532741123,351.05626753313345,15872.928,1
32580,32892.42031672472,1946.680435345482,33626.39355538883,562192.56,1
32620,80.8316638604103,14.614148176321859,132.27228269125027,11627.387,2
32660,365.83948400621176,56.84738267531768,322.8476330298,12586.502,1
32700,163.2468639863669,37.70377506394066,187.21270389538344,19214.326,1
32740,336.1545246453687,133.27450511930334,442.0528070839621,64645.78,1
32780,1805.8907948667788,284.3933331005282,1790.6599943177107,131073.72,1
32820,30912.059415218937,8699.90416194257,28423.015402437843,417210.7,9
32860,301.93422592216575,86.06430790225568,294.0769523813827,36457.074,1
32900,9119.791251390921,2149.592530455714,9977.871669876286,170784.48,1
32940,891.4567400224726,337.3818108181917,604.337084935976,33599.727,3
32980,145.47975936095548,50.43207896058572,265.41571355913715,24463.523,1
33020,244.27725816275614,76.95742337370348,231.23933780404448,15922.419,1
33060,189.35720193444106,43.8871372683746,193.48927986334243,14899.926,1
33100,155520.95946840203,23962.054584200225,171164.13058027544,2.1569288e+06,2
33140,657.6388293890735,112.77131009466731,1009.1425590366551,70614.6,1
33180,172.01473933682206,57.967020358053105,132.48661465780353,7523.4585,1
33220,809.2494067073479,309.20227337169314,947.6323711508242,60929.18,1
33260,1472.6701180355972,195.87980407219908,1679.2453596608302,63619.984,2
33300,420.3273613338317,112.1555553256785,418.05141950370046,14323.523,2
33340,33744.803105135084,9779.081142976707,37868.89402112927,1.0932394e+06,4
33420,170.98851163146367,21.542412863216388,230.64914019161904,12617.791,1
33460,164254.28121504176,60350.106483367665,157725.91197512308,2.6084718e+06,16
33500,539.7426486387751,189.85094233323113,927.5850683079537,58487.062,3
33540,779.9811401888795,289.26733703853404,880.3812652836823,76552.49,1
33580,86.65708890131177,31.337774629245313,125.82777017493166,15036.962,2
33620,97.87695176190307,31.155400195519164,299.6364518902954,12091.309,1
33660,6094.087510277977,2049.547250907691,7067.458738650707,138591.2,1
33700,15801.578732192784,3717.859868525316,17311.026970552957,352381.5,1
33740,883.8998294044379,274.7649501761889,1123.17640034101,55890.207,2
33780,1288.6570306616206,416.48447917917935,1185.9148646882297,109769.84,1
33860,6647.930771201151,2118.41000509853,4295.379869064427,106375.3,4
33940,418.3325096217088,63.99395899694134,501.16627987758153,25282.627,1
33980,952.3168835998692,343.5535256590503,632.2626130858865,33475.52,1
34020,377.9371899891275,47.04698557592934,309.96265473826736,21141.162,1
34060,2773.8972671588117,1313.2813689333739,2600.168833172236,79748.54,2
34100,1695.9044424570113,322.3442707359473,1420.3036060488248,46616.664,2
34140,494.03567114029596,185.40987201556763,640.7853446462119,25323.639,1
34180,1736.7755723896407,259.7629645682116,2265.742780797929,58440.113,1
34220,404.47196261285006,46.49772182334289,478.9073703474331,10156.96,1
34260,275.4279989351224,61.93048483926821,332.9841371862325,20600.35,1
34300,622.5057206830451,182.1779518914411,786.2369648355717,19244.393,1
34340,1101.9362513657031,170.90979021212394,1238.9834641597406,26722.934,1
34380,503.3596027938512,193.33989148242918,591.111535989638,44150.184,1
34420,529.5787570090031,62.64567085895159,579.2216375838389,13446.548,1
34460,105.66089476337727,20.334642350251663,339.48868704334586,17442.799,3
34500,117.3696491616657,36.10108392960698,146.71220669975816,22766.996,1
34540,262.04669862128173,90.99374593042965,198.66630049138743,35657.04,1
34580,2178.573627443798,624.5150447809104,2419.9520333963947,84703.95,1
34620,1568.958908192536,626.0088507223307,1415.2699579518676,56183.383,1
34660,266.3620479462553,83.43060375740782,232.0189466994334,14910.801,1
34700,396.0311489170189,120.46461534353776,454.6628574009338,26204.363,1
34740,723.5037160570487,221.05725182202963,2406.48116971257,100745.65,1
34780,348.26200376839745,65.10704923412186,480.84282232981343,20750.867,1
34820,6592.731159190191,1554.5532907843544,4216.160863543204,188081.06,2
34860,1057.5411352912242,113.9599901705145,1087.3418042224544,30645.875,1
34900,5612.8450840040705,896.1518483131005,5446.23531022595,104959.42,1
34940,17610.344968265774,2451.035607084707,15424.282015005263,250769.83,1
34980,54092.43784274427,15534.921222901632,44246.71670700708,770562.94,14
35020,123.01126602780343,25.30234512821367,130.97143764641203,15420.798,2
35060,354.2793749799927,96.391432144666,328.901956079389,12592.662,1
35100,1719.7094480469204,605.7278867912048,1185.3659996256627,61441.008,3
35140,299.58423041310357,54.82989810484946,255.1489402381475,12100.274,1
35220,272.5656919612371,100.217074293846,330.346908993727,22256.791,1
35260,400.7363136581464,165.2368715471039,389.084797550728,71413.375,1
35300,35512.6331769482,11512.688985733159,41099.797915334166,624972.6,1
35380,19265.319686733794,4144.816196012355,22362.032527406678,499599.28,8
35420,386.4949337552748,80.92816899418852,208.2277218991134,56587.266,1
35440,453.1969906874846,91.17145837565667,371.9261682425679,33143.957,1
35460,470.612667648344,54.742103622329445,532.009470265208,13968.305,1
35500,174.0205866502523,67.63700176551187,347.7405296853479,27375.684,1
35580,209.20605884785502,76.11226082310537,232.7657547652888,21958.236,1
35620,1307424.9806586958,458335.1742630985,1833663.8908281568,1.3900391e+07,25
35660,3236.7550485984793,1059.150851855634,4433.8977798894275,104149.16,1
35700,1021.1406697016165,117.70579829011713,1407.9633854476251,29760.562,1
35740,878.5327596222387,171.6194630281222,817.791949393903,37717.035,3
35820,716.073324151599,205.44993720966767,867.690317781547,26170.29,3
35840,19730.873212280716,4985.5934027964895,17193.143983071546,498270.06,2
35860,165.02616884599001,62.20027812455908,137.33962493828432,13472.999,1
35900,1015.491370640723,157.5022275045716,1141.7874266842498,24626.568,1
35940,673.35243999071,207.57788068604467,409.4998870908056,38276.633,1
35980,10298.181482570573,3535.6386899686236,6487.058240118106,210221.95,1
36020,1513.8462758241933,433.96273122879603,1681.5751384677883,58859.047,1
36100,4577.910657948364,907.790363414769,3121.687354577473,191840.69,1
36140,890.0461866681509,172.05709588163833,1121.7995921477207,77242.27,1
36220,1596.4534571523245,218.32951034606046,2052.203143139257,55388.43,1
36260,10078.621558733823,2653.3838476270234,11405.797480776277,397159.16,4
36300,1148.533212185708,443.761805304344,1179.489765406041,74008.28,1
36340,157.36874580845367,69.67861533230429,301.2856586029605,38085.098,1
36380,1004.3944608461784,183.95469520805926,890.5643620318673,28619.31,1
36420,31950.874531873822,7839.509529625193,31593.135486055166,621551.7,7
36460,495.41746901545275,184.5445002340271,798.065671765531,57318.875,1
36500,4283.359384624561,1479.4232466505641,5453.934366900729,170553.52,1
36540,21901.55852934297,6799.820494798477,18763.660417275118,615342.94,8
36580,601.5406614847262,233.11103961429296,292.81151008823815,46245.05,1
36620,761.9391209993121,194.77434937401432,904.7489104818836,34248.93,2
36660,439.6374536974555,71.4365385476155,254.54528708373758,35154.867,1
36700,653.5253015395391,178.77949944311428,433.24951648368597,15282.271,1
36740,99901.14498237394,21428.695449753504,87003.38262117251,1.2523498e+06,4
36780,1786.5043332706766,628.9632568037931,1970.9624763648517,139216.55,1
36820,372.1262093498832,125.12524990074311,195.95247838297888,13867.945,1
36830,381.96132433701814,57.1285159849282,498.29476682127836,12852.476,1
36840,426.30397056955985,124.8885225480357,411.4549936985479,15660.891,1
36860,907.3913277065051,246.71958814109942,1199.2704045481587,111014.22,3
36900,742.952849190803,249.8135242244763,391.22064004437635,27687.459,2
36940,456.8472447777176,92.55913694867618,1151.1452673368321,26972.596,1
36980,480.40638027833575,113.62030918508331,611.3722412492205,42859.457,3
37020,515.6786149481378,209.5654986376293,537.8150998773368,49160.79,1
37060,806.4514380447933,282.44622209114317,825.8180535720026,14711.446,1
37080,454.5489617970248,34.507238442631376,527.9036367383823,13544.203,1
37100,28512.457997605958,6085.710873749664,31520.68733376957,623322.4,1
37120,664.1385899444452,191.95351078678107,716.4082497255206,18010.637,1
37140,685.8793576440199,218.49862632426752,603.6200545117351,42546.43,4
37220,619.471900555299,111.43844263239896,545.1449922358084,23757.443,1
37260,1945.9574699818584,749.5774609534415,1391.936258858989,52436.82,1
37300,702.7926496997729,85.15385756255561,636.7738750941036,24423.732,1
37340,9812.886781346097,3126.4338217614445,9803.271689410354,346484.34,1
37420,601.390396573958,81.13606027801234,461.0986845212877,14379.393,1
37460,3420.321847639843,1225.7211162546992,2554.7831229105404,93016.38,2
37500,347.0704383626708,89.6515642085224,252.36946979039587,14803.544,1
37540,135.00270850501744,33.087710087434736,253.81462964976092,12836.793,1
37580,913.4376882778879,108.05364431471529,999.063592048987,23193.117,1
37620,146.39855668029995,57.35138075665408,359.58683596659216,43327.652,2
37660,215.41312099903632,55.505218653939416,173.76679236775476,11215.186,1
37740,1665.717366491908,315.5125016394773,1029.5113103205936,55150.285,1
37780,244.0755051775752,24.7401431103312,322.7301019376538,7910.7974,1
37860,6933.787836618306,2706.4279261204456,6449.41994961762,223253.72,2
37900,5467.198522658329,2183.1552671010654,4727.12178331304,234701.16,5
37940,311.2065738990672,64.42010236722952,446.5074732649863,18120.771,1
37980,202004.21294616762,79735.9362679222,191347.68731562627,3.893323e+06,11
38060,175123.4257132859,38998.907342242084,183849.26356875754,2.8982715e+06,2
38100,641.2596426887142,169.29194913069696,318.2731514533443,25187.926,1
38180,82.41532934952077,29.80382860165204,119.6686515012439,14300.92,3
38220,694.3477080062037,180.16657713221997,1203.5932596363305,28196.713,3
38240,1130.6289882437675,266.55555807684675,1239.2792816382603,33267.17,1
38260,360.7544716042316,92.95513656825975,291.00896790728217,18782.182,1
38300,33890.23599226578,15437.466094142646,32721.506348856594,1.8137804e+06,7
38340,2276.800180489277,762.372739975182,2051.5924992306204,104914.945,1
38380,574.0462988509173,50.390312692309664,582.8791907450673,22330.418,1
38420,317.1268800271617,98.68210745927078,167.40674405886318,40155.17,1
38460,917.8106149277351,341.29708407304054,994.5738916327922,54327.445,1
38500,563.840032616838,117.66595656675557,729.8134864650076,29585.793,1
38540,938.2342891398906,205.3706092199473,860.6645603049467,52501.76,1
38580,228.68660476375769,107.29641241336225,247.49185467894915,24569.504,2
38620,547.1548763504825,122.19385443521226,524.3883087719541,25549.332,1
38700,170.47848031763095,52.89927422130382,317.389861638494,21681.787,1
38740,180.16882299766345,63.48892413859186,222.44654538006148,16705.777,1
38780,276.5756118550151,50.69711764990887,457.3617084535657,11428.986,1
38820,717.0123441675465,190.6514864122349,580.8818397214093,50465.867,1
38840,167.0554641801265,45.0818652768412,87.69213509821613,28104.174,1
38860,10632.838745874538,4346.572022244024,8338.236115221422,399537.47,3
38900,80028.65787483132,24483.024831656625,94541.82190739411,1.5949619e+06,7
38920,280.8114448720084,46.196795938952235,377.0841738281269,13198.55,1
38940,9908.61908769453,1446.411192488911,6991.783612313651,286447.4,2
39020,218.89906541331536,60.02077199213929,298.58744476372846,35448.227,1
39060,805.1041486538079,270.37527731224134,424.29716951836053,120382.76,1
39140,3291.346652505231,434.63578046824983,2971.797387788256,153979.03,1
39220,361.00805967649455,82.92616746281878,257.2545642327351,15270.857,1
39260,281.38845292115866,19.093183782747438,339.8928797121614,12593.737,1
39300,52966.26667974888,16444.670050316025,61235.14070757785,1.3502445e+06,6
39340,13084.427037923058,2923.5085567829883,12094.525385974037,358146.22,2
39380,1395.337686383824,320.682583674739,1196.542058600014,113438.99,1
39420,1419.63214483927,464.6814311779675,1397.4701903828857,31503.395,1
39460,2180.967403214769,717.1551112198498,2073.0236220013576,110179.63,1
39500,581.8180211900269,212.11255128582152,412.13975941577877,44043.207,2
39540,2174.920994396345,490.1701232759711,2398.5056188617978,139662.58,1
39580,44469.573556927375,14668.106790368525,38361.65571922159,579407.5,3
39660,1113.3290423715102,436.5763861890445,1971.386593856389,86091.305,3
39700,453.5419097831475,47.54093233837241,825.6585069216105,14676.181,1
39740,7746.303454462312,1614.2811900965078,6871.3321545049275,302124.4,1
39780,1022.7711454963849,127.8124158465337,1595.3354562510194,42556.27,1
39820,1922.796165334634,623.8296069578454,1726.431365153441,115742.12,1
39860,811.7309903511384,212.26291869575272,676.7584930575281,38782.04,1
39900,14780.309110545933,3681.1779154455116,17754.86879941813,311419.06,2
39940,603.4042805969857,100.71279532758629,632.6175930915128,33193.758,2
39980,399.4929326844224,146.88573821998241,484.1814584392032,32621.238,1
40060,30185.764742303785,10819.966625671459,23450.74129623333,549532.06,17
40080,788.8889389414504,251.54925954107577,463.77216919806307,34791.75,2
40100,1210.4613570168776,126.8823523094085,2203.606249725461,39169.367,1
40140,121143.85480455423,25369.867461826132,112283.58442877833,2.9336002e+06,2
40180,253.65765357089452,86.12364992031661,411.3682203330002,25259.361,1
40220,5480.0816706690175,1962.1333903510583,3540.279870945268,139647.47,6
40260,569.9606499928032,166.79457886043457,492.3924629219581,16449.205,2
40300,278.256706735825,64.7360150470837,710.7286691979195,37342.94,1
40340,6226.570653225292,2283.803780811224,9439.851389441565,154945.47,4
40380,25414.900974535547,10286.578216734588,28370.60753699571,775638.8,6
40420,5773.9094699253255,1526.896714361811,8620.496175040194,229887.78,2
40460,704.1234768564209,166.00319653229738,771.7877862668873,20717.846,1
40540,765.3124155079595,121.1525028596791,268.8799119665848,31535.842,1
40580,1515.6936117672499,314.701054865161,1323.2097920721847,42398.52,2
40620,416.83423757090696,175.34276782784528,446.5281823010612,24632.756,1
40660,1281.0398570262191,194.73401789620644,1564.3012920228155,38462.125,1
40700,587.1926454287803,188.30772079112998,597.0216852428773,71017.65,1
40740,2223.5872101944897,617.361983084937,2718.8403488691392,40026.816,1
40780,1351.9604316645407,181.32198000540723,765.7086248730221,37658.22,2
40820,385.36494383821156,104.84911434762394,357.76082947559513,13697.58,1
40860,705.6677148074051,281.7094255817324,854.5162226966704,47028.54,1
40900,96177.43934343317,30626.537513944986,106032.28069232823,1.5435182e+06,4
40940,890.9871741463104,102.70314670232146,1228.5058887374826,25967.314,1
40980,1565.5222268464538,647.7939002881842,2658.330502392833,125224.53,1
41060,3978.414293893267,1361.3060218005298,3402.1897790484168,151372.1,2
41100,1713.6219009719416,227.9141913994424,1264.9485394093765,85510.58,1
41140,1563.824924467843,576.7479840149205,938.9656773776268,71167.11,4
41180,62590.27374013437,24489.9289121893,63298.54703307823,1.6731405e+06,15
41220,587.1691335223394,127.57422112939079,477.2513330690759,19717.309,1
41400,252.94058032134637,55.10416459940764,752.2708161039523,70355.305,1
41420,9111.739530745333,1449.3381866372174,12198.104708551635,276787.56,2
41460,462.51650237877027,161.24927628503767,474.594581048882,41547.973,2
41500,17968.696954684525,3178.4601902972913,23808.005124022104,323323.1,1
41540,8704.634742185055,2274.3223000312414,5473.461387733624,217690.4,4
41620,41034.55913128644,10620.545434245154,49759.65524244939,765963.4,2
41660,1802.7040030854462,424.1000162149919,1517.957402674403,58684.945,2
41700,51288.00244676726,10220.873014439621,48914.51414581711,1.3747482e+06,8
41740,145116.3335484034,41503.48758284279,162536.71838310244,2.3456548e+06,1
41760,190.07639466988527,54.784725539968925,365.1292250561233,29729.951,1
41780,324.2510532469152,87.5029291390988,170.20853311603852,54549.594,1
41820,1342.8154632053631,207.8654596523649,1308.0872934793122,24778.078,1
41860,296481.4500674066,96974.49873122326,393478.7412427617,3.2936682e+06,5
41940,186864.11508138175,64375.98111042885,251892.8162025463,1.5098422e+06,2
42020,3858.8990971516505,832.4174270365788,4654.046126140192,198257.25,1
42100,7925.551429185633,1463.489088194199,10867.80378468635,215256.88,1
42140,5080.622876073236,673.5543663700531,5288.101471604275,107584.71,1
42200,18178.87881549768,3480.794643406234,18539.319066553693,325345.78,1
42220,13053.903288270738,2489.040681394634,16286.305451700116,376823.8,1
42300,244.38212132843728,69.4290668253672,243.1905068366491,24803.828,1
42340,8043.09303975399,2685.010193037872,7534.076489487916,125410.29,3
42380,267.9970530520319,104.7128862466448,239.677494901355,40624.1,1
42420,282.9333186261456,79.35153076620631,305.151132605338,27471.904,3
42460,812.6262966211505,60.903927958550206,449.57956730685817,21598.178,1
42540,7192.5202172788,2525.918136379023,4927.679434876676,467063.94,3
42620,453.71567830886585,74.03463723467053,551.0912594396456,25074.445,1
42660,192912.2544146519,64864.242072391404,189821.86354980167,2.5163672e+06,3
42680,3159.101764751814,578.5890027235229,2801.0742234565528,90015.734,1
42700,3591.8158469440664,215.81655399115968,3816.3960345475793,55744.008,1
42740,786.8622317614048,274.0918725529079,582.3888634288456,24091.887,1
42780,235.02215840111768,82.83303118492567,280.80581800700435,26474.805,1
42820,166.25407685885656,62.076700166285114,134.83873610052808,7804.92,1
42860,1140.121510576627,459.4442481039996,835.2684052479573,33063.26,1
42900,2366.5240786314725,1094.9979076671705,2238.1990842933383,23617.94,1
42940,1415.391196144587,365.6057569901175,801.7229579795028,36033.77,1
42980,1293.2030044474968,410.5673658471407,790.1749287518463,24692.54,1
43020,408.6644530189083,122.99001394729815,435.2365026025528,36898.23,2
43060,508.2288972338431,158.32833341967202,396.3851492934523,26602.273,1
43100,2140.9505744958856,669.5790342323247,2115.293571679311,98380.09,1
43140,814.7284270285401,275.89433707641587,810.7692942124254,39831.53,1
43180,621.8312918108765,61.173229647193594,545.7811789488654,16852.34,1
43220,548.9964382988982,145.97654709339724,444.7650914470881,38640.312,1
43260,314.48406406393286,83.33346898239667,127.47367022606845,21071.027,1
43300,1706.8866466358809,354.05201101966315,2462.143633108089,61155.754,1
43320,481.2145753643446,52.35653635177139,553.2579733598762,35600.023,1
43340,3716.2982251963144,1044.2547371075193,3624.732193612017,144531.19,4
43380,465.75733253663645,180.48171196101077,300.18748397695146,27620.188,1
43420,3132.915064186869,361.12780297379413,4319.708387180776,91307.03,1
43460,236.1653289364452,59.01398594290566,204.24324084499915,14195.998,1
43500,411.0360871743375,75.82505271960831,729.1758549238764,21360.703,1
43580,3581.595016332684,880.2324855156462,4336.4714690161,127592.766,5
43620,5447.1499097486085,1920.1034945221663,6589.802675717913,169544.27,4
43660,103.51302793188358,13.041346085510312,139.63037457486544,7638.5586,1
43700,355.1783520391788,78.69073310648845,430.46274193164805,22133.205,1
43740,101.22265447610444,37.07763945640842,178.1727719903817,56046.934,1
43760,530.9818344370472,124.0238360735039,527.5212911799701,42674.613,1
43780,6400.808912446189,2100.877157711081,6542.06074089343,211196.3,2
43900,4442.236690821372,1176.8150604043437,3721.282357267445,120696.05,2
43940,212.66803400580258,82.4220255545449,425.1429001869501,17232.643,1
43980,254.8982289289629,32.57559510449907,345.90373691883747,13754.268,1
44020,240.98829486275113,30.797926419758014,327.02756421141834,13003.688,1
44060,9683.08294940946,3127.3943389180304,12074.631542232513,369788.16,3
44100,2293.040336774184,954.8689565715947,2142.648506909507,120568.34,2
44140,29431.731377259865,9692.896227079671,31911.81788476963,436415.97,2
44180,4850.9044794486335,1717.827419547379,3601.7807246116545,222712.4,5
44220,943.1589221089264,253.7660870668021,835.416792127247,72164.73,1
44260,549.2782769482894,206.21664411622768,641.1018970483283,12635.968,1
44300,7484.060869169647,3587.287561762838,7162.61809964376,100321.88,1
44340,838.5113039947529,150.7964025354698,1228.3063840694638,24338.518,1
44420,975.644217915364,350.14557597964927,1380.8124424080047,54934.207,3
44460,561.7014282052368,33.93391041936448,455.06436459665093,17080.793,1
44500,447.67882068663835,43.12065048967506,554.7334114934001,19208.02,1
44540,507.90851399049876,103.41568106442654,536.4739606267844,14709.938,1
44580,255.78786249217356,61.4405903029098,402.99601649242885,41544.242,1
44620,329.73317906862724,114.30545264273842,601.570732038051,55447.133,1
44660,1219.9891261808489,382.64964626912206,1207.7371852180202,32785.62,1
44700,27545.966933688826,7175.955826069441,27647.019159666615,482515.1,1
44740,299.48928736047566,38.2742608285973,406.4149852198465,16160.393,1
