year,table,age,lx,Lx
2023,nh_white_male,64,80617.40625,80011.7578125
2023,nh_white_male,65,79406.109375,78768.25
2023,nh_white_male,66,78130.390625,77452.5078125
2023,nh_white_male,67,76774.625,76062.984375
2023,nh_white_male,68,75351.34375,74604.390625
2023,nh_white_male,69,73857.4296875,73073.671875
2023,nh_white_male,70,72289.921875,71476.8671875
2023,nh_white_male,71,70663.8125,69808.65625
2023,nh_white_male,72,68953.4921875,68052.203125
2023,nh_white_male,73,67150.9140625,66194.4453125
2023,nh_white_male,74,65237.9765625,64222.48046875
2023,nh_white_male,75,63206.984375,62130.65234375
2023,nh_white_male,76,61054.3203125,59934.19140625
2023,nh_white_male,77,58814.0625,57595.125
2023,nh_white_male,78,56376.18359375,55107.9296875
2023,nh_white_male,79,53839.6796875,52483.0625
2023,nh_white_male,80,51126.44921875,49715.1953125
2023,nh_white_male,81,48303.94140625,46798.8203125
2023,nh_white_male,82,45293.6953125,43713.328125
2023,nh_white_male,83,42132.9609375,40508.09375
2023,nh_white_male,84,38883.23046875,37222.71875
2023,nh_white_male,85,35562.203125,33877.73046875
2023,nh_white_male,86,32193.259765625,30503.56640625
2023,nh_white_male,87,28813.875,27110.794921875
2023,nh_white_male,88,25407.71484375,23721.55078125
2023,nh_white_male,89,22035.384765625,20398.765625
2023,nh_white_male,90,18762.1484375,17208.078125
2023,nh_white_male,91,15654.005859375,14213.46484375
2023,nh_white_male,92,12772.9228515625,11472.34375
2023,nh_white_male,93,10171.763671875,9030.685546875
2023,nh_white_male,94,7889.60791015625,6918.9306640625
2023,nh_white_male,95,5948.25390625,5149.4267578125
2023,nh_white_male,96,4350.60009765625,3715.95361328125
2023,nh_white_male,97,3081.306884765625,2595.49951171875
2023,nh_white_male,98,2109.69189453125,1752.0126953125
2023,nh_white_male,99,1394.33349609375,1141.415283203125
2023,nh_white_male,100,888.4971923828125,1699.97607421875
2023,nh_white_female,0,100000.0,99647.890625
2023,nh_white_female,1,99596.6640625,99586.046875
2023,nh_white_female,2,99575.4375,99568.203125
2023,nh_white_female,3,99560.9609375,99555.09375
2023,nh_white_female,4,99549.21875,99544.28125
2023,nh_white_female,5,99539.3515625,99534.359375
2023,nh_white_female,6,99529.375,99524.640625
2023,nh_white_female,7,99519.8984375,99515.3984375
2023,nh_white_female,8,99510.8984375,99506.6875
2023,nh_white_female,9,99502.484375,99498.59375
2023,nh_white_female,10,99494.6953125,99490.9921875
2023,nh_white_female,11,99487.2890625,99483.421875
2023,nh_white_female,12,99479.5546875,99474.9140625
2023,nh_white_female,13,99470.2734375,99464.140625
2023,nh_white_female,14,99458.0,99449.859375
2023,nh_white_female,15,99441.71875,99431.359375
2023,nh_white_female,16,99420.9921875,99408.5
2023,nh_white_female,17,99396.0,99381.546875
2023,nh_white_female,18,99367.1015625,99350.9609375
2023,nh_white_female,19,99334.8203125,99317.1328125
2023,nh_white_female,20,99299.4453125,99280.015625
2023,nh_white_female,21,99260.59375,99239.25
2023,nh_white_female,22,99217.90625,99194.796875
2023,nh_white_female,23,99171.6875,99147.03125
2023,nh_white_female,24,99122.375,99096.234375
2023,nh_white_female,25,99070.09375,99042.546875
2023,nh_white_female,26,99014.9921875,98985.671875
2023,nh_white_female,27,98956.3515625,98924.421875
2023,nh_white_female,28,98892.484375,98856.9375
2023,nh_white_female,29,98821.3828125,98781.609375
2023,nh_white_female,30,98741.84375,98697.6640625
2023,nh_white_female,31,98653.484375,98605.15625
2023,nh_white_female,32,98556.828125,98504.78125
2023,nh_white_female,33,98452.7421875,98397.4921875
2023,nh_white_female,34,98342.2421875,98284.0078125
2023,nh_white_female,35,98225.7734375,98164.515625
2023,nh_white_female,36,98103.2578125,98038.6015625
2023,nh_white_female,37,97973.9453125,97905.3515625
2023,nh_white_female,38,97836.7578125,97763.5859375
2023,nh_white_female,39,97690.4140625,97612.203125
2023,nh_white_female,40,97534.0,97450.09375
2023,nh_white_female,41,97366.1953125,97276.484375
2023,nh_white_female,42,97186.7734375,97091.875
2023,nh_white_female,43,96996.96875,96897.65625
2023,nh_white_female,44,96798.3515625,96694.78125
2023,nh_white_female,45,96591.203125,96482.625
2023,nh_white_female,46,96374.0390625,96258.875
2023,nh_white_female,47,96143.7109375,96020.359375
2023,nh_white_female,48,95897.0078125,95764.0625
2023,nh_white_female,49,95631.1171875,95487.765625
2023,nh_white_female,50,95344.4140625,95189.875
2023,nh_white_female,51,95035.3359375,94868.984375
2023,nh_white_female,52,94702.640625,94524.125
2023,nh_white_female,53,94345.6015625,94154.21875
2023,nh_white_female,54,93962.8359375,93757.28125
2023,nh_white_female,55,93551.71875,93331.484375
2023,nh_white_female,56,93111.25,92874.7109375
2023,nh_white_female,57,92638.171875,92381.75
2023,nh_white_female,58,92125.3203125,91845.4375
2023,nh_white_female,59,91565.5625,91260.578125
2023,nh_white_female,60,90955.6015625,90625.3125
2023,nh_white_female,61,90295.0234375,89940.421875
2023,nh_white_female,62,89585.828125,89208.03125
2023,nh_white_female,63,88830.2421875,88429.9453125
2023,nh_white_female,64,88029.6484375,87606.2578125
2023,nh_white_female,65,87182.8671875,86734.609375
2023,nh_white_female,66,86286.3515625,85807.609375
2023,nh_white_female,67,85328.8671875,84820.859375
2023,nh_white_female,68,84312.859375,83772.46875
2023,nh_white_female,69,83232.0703125,82654.7890625
2023,nh_white_female,70,82077.5078125,81465.984375
2023,nh_white_female,71,80854.453125,80197.140625
2023,nh_white_female,72,79539.828125,78833.375
2023,nh_white_female,73,78126.9140625,77357.6015625
2023,nh_white_female,74,76588.2890625,75750.71875
2023,nh_white_female,75,74913.1484375,73999.640625
2023,nh_white_female,76,73086.1328125,72110.828125
2023,nh_white_female,77,71135.5234375,70051.9375
2023,nh_white_female,78,68968.3515625,67814.96875
2023,nh_white_female,79,66661.578125,65408.5390625
2023,nh_white_female,80,64155.5,62819.12890625
2023,nh_white_female,81,61482.7578125,60040.4921875
2023,nh_white_female,82,58598.22265625,57058.015625
2023,nh_white_female,83,55517.8125,53884.5234375
2023,nh_white_female,84,52251.23828125,50524.28515625
2023,nh_white_female,85,48797.33203125,47021.7890625
2023,nh_white_female,86,45246.24609375,43379.1015625
2023,nh_white_female,87,41511.953125,39573.41796875
2023,nh_white_female,88,37634.8828125,35650.921875
2023,nh_white_female,89,33666.95703125,31668.86328125
2023,nh_white_female,90,29670.76953125,27694.162109375
2023,nh_white_female,91,25717.5546875,23800.6875
2023,nh_white_female,92,21883.822265625,20065.26953125
2023,nh_white_female,93,18246.71484375,16562.56640625
2023,nh_white_female,94,14878.4189453125,13359.3359375
2023,nh_white_female,95,11840.25390625,10508.7470703125
2023,nh_white_female,96,9177.240234375,8045.66357421875
2023,nh_white_female,97,6914.0869140625,5983.7421875
2023,nh_white_female,98,5053.3974609375,4314.9658203125
2023,nh_white_female,99,3576.53369140625,3011.80517578125
2023,nh_white_female,100,2447.076416015625,5322.06982421875
2023,total,0,100000.0,99514.984375
2023,total,1,99441.2265625,99419.40625
2023,total,2,99397.59375,99383.515625
2023,total,3,99369.4375,99358.8671875
2023,total,4,99348.296875,99340.296875
2023,total,5,99332.296875,99324.8828125
2023,total,6,99317.46875,99310.734375
2023,total,7,99304.0,99297.8046875
2023,total,8,99291.609375,99286.015625
2023,total,9,99280.4296875,99275.4765625
2023,total,10,99270.5234375,99265.9453125
2023,total,11,99261.3671875,99256.375
2023,total,12,99251.390625,99244.609375
2023,total,13,99237.8203125,99227.578125
2023,total,14,99217.328125,99202.5
2023,total,15,99187.6640625,99167.8203125
2023,total,16,99147.9765625,99123.34375
2023,total,17,99098.7109375,99069.640625
2023,total,18,99040.5625,99007.5625
2023,total,19,98974.5703125,98937.9921875
2023,total,20,98901.4140625,98861.015625
2023,total,21,98820.609375,98776.203125
2023,total,22,98731.7890625,98683.8359375
2023,total,23,98635.8828125,98585.0625
2023,total,24,98534.234375,98480.9921875
2023,total,25,98427.75,98372.34375
2023,total,26,98316.9375,98259.078125
2023,total,27,98201.2109375,98140.1875
2023,total,28,98079.1640625,98014.078125
2023,total,29,97948.9921875,97879.328125
2023,total,30,97809.671875,97735.3359375
2023,total,31,97661.0,97582.3359375
2023,total,32,97503.671875,97421.140625
2023,total,33,97338.6015625,97252.6875
2023,total,34,97166.765625,97077.6640625
2023,total,35,96988.5625,96896.2265625
2023,total,36,96803.890625,96707.921875
2023,total,37,96611.9609375,96511.78125
2023,total,38,96411.609375,96306.5546875
2023,total,39,96201.5,96091.1171875
2023,total,40,95980.734375,95864.390625
2023,total,41,95748.046875,95625.625
2023,total,42,95503.2109375,95375.328125
2023,total,43,95247.4375,95114.859375
2023,total,44,94982.28125,94845.140625
2023,total,45,94708.0078125,94565.5625
2023,total,46,94423.1171875,94273.7734375
2023,total,47,94124.4296875,93966.484375
2023,total,48,93808.5390625,93640.34375
2023,total,49,93472.1484375,93292.546875
2023,total,50,93112.9453125,92921.140625
2023,total,51,92729.328125,92524.40625
2023,total,52,92319.4765625,92100.1171875
2023,total,53,91880.7578125,91645.078125
2023,total,54,91409.3984375,91155.1875
2023,total,55,90900.984375,90627.265625
2023,total,56,90353.546875,90058.8203125
2023,total,57,89764.09375,89445.140625
2023,total,58,89126.1953125,88780.0
2023,total,59,88433.8046875,88059.0
2023,total,60,87684.1953125,87280.78125
2023,total,61,86877.359375,86446.171875
2023,total,62,86014.984375,85556.703125
2023,total,63,85098.421875,84613.1484375
2023,total,64,84127.875,83614.8046875
2023,total,65,83101.734375,82559.3125
2023,total,66,82016.890625,81439.1796875
2023,total,67,80861.46875,80251.96875
2023,total,68,79642.4765625,78999.359375
2023,total,69,78356.25,77677.515625
2023,total,70,76998.78125,76288.09375
2023,total,71,75577.4140625,74824.609375
2023,total,72,74071.8046875,73274.015625
2023,total,73,72476.21875,71625.5
2023,total,74,70774.7890625,69865.875
2023,total,75,68956.9609375,67984.0
2023,total,76,67011.0390625,65987.5625
2023,total,77,64964.08984375,63842.703125
2023,total,78,62721.3125,61540.41796875
2023,total,79,60359.5234375,59085.609375
2023,total,80,57811.69921875,56466.4765625
2023,total,81,55121.25390625,53679.53125
2023,total,82,52237.8125,50714.0859375
2023,total,83,49190.35546875,47600.40625
2023,total,84,46010.453125,44354.96484375
2023,total,85,42699.4765625,40998.38671875
2023,total,86,39297.296875,37537.171875
2023,total,87,35777.04296875,33979.1953125
2023,total,88,32181.34765625,30371.1796875
2023,total,89,28561.01171875,26767.28125
2023,total,90,24973.548828125,23227.171875
2023,total,91,21480.796875,19813.220703125
2023,total,92,18145.64453125,16586.849609375
2023,total,93,15028.0537109375,13604.39453125
2023,total,94,12180.736328125,10912.87109375
2023,total,95,9645.0048828125,8546.19921875
2023,total,96,7447.39453125,6522.5185546875
2023,total,97,5597.64208984375,4843.0380859375
2023,total,98,4088.43408203125,3492.73876953125
2023,total,99,2897.043701171875,2442.83740234375
2023,total,100,1988.630859375,4392.89453125
