account,rate,timing,survival,group,start_age,lifetime,person_years,gap_vs_white,gap_per_year
partial,0.03,none,fenelon_mexican,all_native,0,165759.96190054977,30.448598719809517,-61439.30185234494,-2017.8039199016807
partial,0.03,none,fenelon_mexican,all_native,25,213148.90020049512,26.765846735420713,-38156.912594823254,-1425.5821223218811
partial,0.03,none,fenelon_mexican,mexican_observed_total,0,13107.772405584808,30.446645391872856,-214091.4913473099,-7031.242827211761
partial,0.03,none,fenelon_mexican,mexican_observed_total,25,62848.47382383546,26.761700686365696,-188457.3389714829,-7040.963091299741
partial,0.03,accrual_only,terminal83,mexico_born,0,-132436.6930167172,31.38058577229341,-232300.7303861542,-7402.689423065438
partial,0.03,accrual_only,terminal83,mexico_born,25,-157728.22128746822,28.150935658187652,-171225.43167857948,-6082.406416526296
partial,0.03,accrual_only,terminal83,mexican_second_gen,0,-122559.01078714554,31.38058577229341,-222423.04815658252,-7087.91893722279
partial,0.03,accrual_only,terminal83,mexican_second_gen,25,-129086.83533883595,28.150935658187652,-142584.04572994722,-5064.984249945414
partial,0.03,accrual_only,terminal83,mexican_third_plus_selfid,0,-43487.04084878874,31.38058577229341,-143351.07821822574,-4568.145389586496
partial,0.03,accrual_only,terminal83,mexican_third_plus_selfid,25,-93990.52906855573,28.150935658187652,-107487.739459667,-3818.2652528781714
partial,0.03,accrual_only,terminal83,third_plus_nh_white,0,99864.03736943699,31.38058577229341,0.0,0.0
partial,0.03,accrual_only,terminal83,third_plus_nh_white,25,13497.210391111277,28.150935658187652,0.0,0.0
partial,0.03,accrual_only,terminal83,all_native,0,44471.04775304517,31.38058577229341,-55392.989616391824,-1765.1993502715134
partial,0.03,accrual_only,terminal83,all_native,25,-14220.281661364877,28.150935658187652,-27717.492052476155,-984.6028703637269
partial,0.03,accrual_only,terminal83,mexican_observed_total,0,-95007.49089477934,31.38058577229341,-194871.52826421632,-6209.93915404449
partial,0.03,accrual_only,terminal83,mexican_observed_total,25,-134835.91199571252,28.150935658187652,-148333.1223868238,-5269.20753853101
partial,0.03,accrual_only,common_white,mexico_born,0,-125212.37399322471,30.448598719809517,-227797.82082521508,-7481.389305347979
partial,0.03,accrual_only,common_white,mexico_born,25,-145045.22446200304,26.765846735420713,-165793.33599212172,-6194.212259786958
partial,0.03,accrual_only,common_white,mexican_second_gen,0,-115742.44641571346,30.448598719809517,-218327.89324770385,-7170.375729168192
partial,0.03,accrual_only,common_white,mexican_second_gen,25,-116980.45355291665,26.765846735420713,-137728.56508303533,-5145.683095493914
partial,0.03,accrual_only,common_white,mexican_third_plus_selfid,0,-37122.210590402785,30.448598719809517,-139707.65742239315,-4588.311557717135
partial,0.03,accrual_only,common_white,mexican_third_plus_selfid,25,-81590.90347947943,26.765846735420713,-102339.01500959811,-3823.4925284155975
partial,0.03,accrual_only,common_white,third_plus_nh_white,0,102585.44683199038,30.448598719809517,0.0,0.0
partial,0.03,accrual_only,common_white,third_plus_nh_white,25,20748.111530118673,26.765846735420713,0.0,0.0
partial,0.03,accrual_only,common_white,all_native,0,48161.5067054647,30.448598719809517,-54423.94012652568,-1787.403769458792
partial,0.03,accrual_only,common_white,all_native,25,-5823.7471989193655,26.765846735420713,-26571.85872903804,-992.7524053955685
partial,0.03,accrual_only,common_white,mexican_observed_total,0,-88108.62053760212,30.448598719809517,-190694.0673695925,-6262.8191571104735
partial,0.03,accrual_only,common_white,mexican_observed_total,25,-122237.21515245292,26.765846735420713,-142985.32668257158,-5342.08120131508
partial,0.03,accrual_only,group_specific,mexico_born,0,-128921.73534289215,30.710301514419616,-231507.18217488253,-7603.213018281414
partial,0.03,accrual_only,group_specific,mexico_born,25,-153137.920630113,27.37146360409304,-173886.03216023167,-6496.563844181277
partial,0.03,accrual_only,group_specific,mexican_second_gen,0,-119929.68013877845,30.710301514419616,-222515.12697076885,-7307.893838346097
partial,0.03,accrual_only,group_specific,mexican_second_gen,25,-126060.67014396895,27.37146360409304,-146808.78167408763,-5484.929474687887
partial,0.03,accrual_only,group_specific,mexican_third_plus_selfid,0,-41672.81065282934,30.710301514419616,-144258.25748481974,-4737.763429190813
partial,0.03,accrual_only,group_specific,mexican_third_plus_selfid,25,-91333.758475612,27.37146360409304,-112081.87000573069,-4187.495770772931
partial,0.03,accrual_only,group_specific,third_plus_nh_white,0,102585.44683199038,30.448598719809517,0.0,0.0
partial,0.03,accrual_only,group_specific,third_plus_nh_white,25,20748.111530118673,26.765846735420713,0.0,0.0
partial,0.03,accrual_only,group_specific,all_native,0,48161.5067054647,30.448598719809517,-54423.94012652568,-1787.403769458792
partial,0.03,accrual_only,group_specific,all_native,25,-5823.7471989193655,26.765846735420713,-26571.85872903804,-992.7524053955685
partial,0.03,accrual_only,group_specific,mexican_observed_total,0,-92195.26997616544,30.710301514419616,-194780.71680815582,-6397.03385369369
partial,0.03,accrual_only,group_specific,mexican_observed_total,25,-131077.15157103576,27.37146360409304,-151825.26310115444,-5672.350462211821
partial,0.03,accrual_only,paradox_fades,mexico_born,0,-128921.73534289215,30.710301514419616,-231507.18217488253,-7603.213018281414
partial,0.03,accrual_only,paradox_fades,mexico_born,25,-153137.920630113,27.37146360409304,-173886.03216023167,-6496.563844181277
partial,0.03,accrual_only,paradox_fades,mexican_second_gen,0,-115742.44641571346,30.448598719809517,-218327.89324770385,-7170.375729168192
partial,0.03,accrual_only,paradox_fades,mexican_second_gen,25,-116980.45355291665,26.765846735420713,-137728.56508303533,-5145.683095493914
partial,0.03,accrual_only,paradox_fades,mexican_third_plus_selfid,0,-37122.210590402785,30.448598719809517,-139707.65742239315,-4588.311557717135
partial,0.03,accrual_only,paradox_fades,mexican_third_plus_selfid,25,-81590.90347947943,26.765846735420713,-102339.01500959811,-3823.4925284155975
partial,0.03,accrual_only,paradox_fades,third_plus_nh_white,0,102585.44683199038,30.448598719809517,0.0,0.0
partial,0.03,accrual_only,paradox_fades,third_plus_nh_white,25,20748.111530118673,26.765846735420713,0.0,0.0
partial,0.03,accrual_only,paradox_fades,all_native,0,48161.5067054647,30.448598719809517,-54423.94012652568,-1787.403769458792
partial,0.03,accrual_only,paradox_fades,all_native,25,-5823.7471989193655,26.765846735420713,-26571.85872903804,-992.7524053955685
partial,0.03,accrual_only,paradox_fades,mexican_observed_total,0,-92195.26997616544,30.710301514419616,-194780.71680815582,-6397.03385369369
partial,0.03,accrual_only,paradox_fades,mexican_observed_total,25,-131077.15157103576,27.37146360409304,-151825.26310115444,-5672.350462211821
partial,0.03,accrual_only,mortality_65plus,mexico_born,0,-127611.22975897545,30.603007844700986,-230196.67659096583,-7560.1730874137875
partial,0.03,accrual_only,mortality_65plus,mexico_born,25,-150129.49041110426,27.093109869421813,-170877.60194122294,-6384.165747877919
partial,0.03,accrual_only,mortality_65plus,mexican_second_gen,0,-118578.45949394572,30.603007844700986,-221163.90632593608,-7263.5167339260615
partial,0.03,accrual_only,mortality_65plus,mexican_second_gen,25,-122991.2545901142,27.093109869421813,-143739.36612023288,-5370.252902554907
partial,0.03,accrual_only,mortality_65plus,mexican_third_plus_selfid,0,-40160.9320313938,30.603007844700986,-142746.3788633842,-4688.109957931003
partial,0.03,accrual_only,mortality_65plus,mexican_third_plus_selfid,25,-88031.33569379362,27.093109869421813,-108779.44722391228,-4064.1138051485023
partial,0.03,accrual_only,mortality_65plus,third_plus_nh_white,0,102585.44683199038,30.448598719809517,0.0,0.0
partial,0.03,accrual_only,mortality_65plus,third_plus_nh_white,25,20748.111530118673,26.765846735420713,0.0,0.0
partial,0.03,accrual_only,mortality_65plus,all_native,0,48161.5067054647,30.448598719809517,-54423.94012652568,-1787.403769458792
partial,0.03,accrual_only,mortality_65plus,all_native,25,-5823.7471989193655,26.765846735420713,-26571.85872903804,-992.7524053955685
partial,0.03,accrual_only,mortality_65plus,mexican_observed_total,0,-90796.89595371146,30.603007844700986,-193382.34278570185,-6351.10812701832
partial,0.03,accrual_only,mortality_65plus,mexican_observed_total,25,-127934.89291827434,27.093109869421813,-148683.004448393,-5554.952395794475
partial,0.03,accrual_only,fenelon_mexican,mexico_born,0,-126079.7311966124,30.446645391872856,-228665.1780286028,-7509.875253465631
partial,0.03,accrual_only,fenelon_mexican,mexico_born,25,-146883.52256664837,26.761700686365696,-167631.63409676705,-6262.892997699599
partial,0.03,accrual_only,fenelon_mexican,mexican_second_gen,0,-116210.78969538318,30.441692293100328,-218796.23652737355,-7185.7571686879355
partial,0.03,accrual_only,fenelon_mexican,mexican_second_gen,25,-117973.06297109804,26.751202819693386,-138721.1745012167,-5182.768020472873
partial,0.03,accrual_only,fenelon_mexican,mexican_third_plus_selfid,0,-37642.48068788842,30.441692293100328,-140227.9275198788,-4605.398389931425
partial,0.03,accrual_only,fenelon_mexican,mexican_third_plus_selfid,25,-82693.5820406758,26.751202819693386,-103441.69357079448,-3864.689751581982
partial,0.03,accrual_only,fenelon_mexican,third_plus_nh_white,0,102585.44683199038,30.448598719809517,0.0,0.0
partial,0.03,accrual_only,fenelon_mexican,third_plus_nh_white,25,20748.111530118673,26.765846735420713,0.0,0.0
partial,0.03,accrual_only,fenelon_mexican,all_native,0,48161.5067054647,30.448598719809517,-54423.94012652568,-1787.403769458792
partial,0.03,accrual_only,fenelon_mexican,all_native,25,-5823.7471989193655,26.765846735420713,-26571.85872903804,-992.7524053955685
partial,0.03,accrual_only,fenelon_mexican,mexican_observed_total,0,-89240.29509976374,30.446645391872856,-191825.7419317541,-6299.985877739406
partial,0.03,accrual_only,fenelon_mexican,mexican_observed_total,25,-124635.72781344513,26.761700686365696,-145383.8393435638,-5431.692140386106
partial,0.03,cash_to_accrual,terminal83,mexico_born,0,-101114.78758183356,31.38058577229341,-250403.516613129,-7979.567954216317
partial,0.03,cash_to_accrual,terminal83,mexico_born,25,-105922.85357910968,28.150935658187652,-218775.6796753999,-7771.524269452457
partial,0.03,cash_to_accrual,terminal83,mexican_second_gen,0,-82136.66800604574,31.38058577229341,-231425.3970373412,-7374.795318246469
partial,0.03,cash_to_accrual,terminal83,mexican_second_gen,25,-47082.37951092907,28.150935658187652,-159935.20560721928,-5681.345996778704
partial,0.03,cash_to_accrual,terminal83,mexican_third_plus_selfid,0,-4302.516294025484,31.38058577229341,-153591.24532532095,-4894.467121800191
partial,0.03,cash_to_accrual,terminal83,mexican_third_plus_selfid,25,-16201.252766782196,28.150935658187652,-129054.07886307241,-4584.361970417749
partial,0.03,cash_to_accrual,terminal83,third_plus_nh_white,0,149288.72903129546,31.38058577229341,0.0,0.0
partial,0.03,cash_to_accrual,terminal83,third_plus_nh_white,25,112852.82609629021,28.150935658187652,0.0,0.0
partial,0.03,cash_to_accrual,terminal83,all_native,0,92630.6775615669,31.38058577229341,-56658.051469728554,-1805.512869672215
partial,0.03,cash_to_accrual,terminal83,all_native,25,82655.43886945563,28.150935658187652,-30197.387226834588,-1072.695685624635
partial,0.03,cash_to_accrual,terminal83,mexican_observed_total,0,-62504.138475831896,31.38058577229341,-211792.86750712735,-6749.168707173203
partial,0.03,cash_to_accrual,terminal83,mexican_observed_total,25,-70671.99121997341,28.150935658187652,-183524.81731626362,-6519.315007666032
partial,0.03,cash_to_accrual,common_white,mexico_born,0,-97168.75432483394,30.448598719809517,-243095.49606039067,-7983.79913300363
partial,0.03,cash_to_accrual,common_white,mexico_born,25,-99465.06747098705,26.765846735420713,-207923.39504784002,-7768.235285180932
partial,0.03,cash_to_accrual,common_white,mexican_second_gen,0,-80663.67313478027,30.448598719809517,-226590.414870337,-7441.735396608574
partial,0.03,cash_to_accrual,common_white,mexican_second_gen,25,-45275.21430333314,26.765846735420713,-153733.5418801861,-5743.645751237978
partial,0.03,cash_to_accrual,common_white,mexican_third_plus_selfid,0,-2868.078653018408,30.448598719809517,-148794.8203885751,-4886.75428901662
partial,0.03,cash_to_accrual,common_white,mexican_third_plus_selfid,25,-13264.530611742684,26.765846735420713,-121722.85818859564,-4547.693162552302
partial,0.03,cash_to_accrual,common_white,third_plus_nh_white,0,145926.74173555672,30.448598719809517,0.0,0.0
partial,0.03,cash_to_accrual,common_white,third_plus_nh_white,25,108458.32757685296,26.765846735420713,0.0,0.0
partial,0.03,cash_to_accrual,common_white,all_native,0,90391.87458425059,30.448598719809517,-55534.86715130613,-1823.8890946129407
partial,0.03,cash_to_accrual,common_white,all_native,25,79702.17480571744,26.765846735420713,-28756.152771135516,-1074.3599130410068
partial,0.03,cash_to_accrual,common_white,mexican_observed_total,0,-59671.849021637405,30.448598719809517,-205598.59075719412,-6752.316999843871
partial,0.03,cash_to_accrual,common_white,mexican_observed_total,25,-65876.15957638784,26.765846735420713,-174334.4871532408,-6513.318591282764
partial,0.03,cash_to_accrual,group_specific,mexico_born,0,-98549.22327827117,30.710301514419616,-244475.9650138279,-8029.136817214993
partial,0.03,cash_to_accrual,group_specific,mexico_born,25,-102557.82123250884,27.37146360409304,-211016.1488093618,-7883.783797136989
partial,0.03,cash_to_accrual,group_specific,mexican_second_gen,0,-81068.6576380545,30.710301514419616,-226995.3993736112,-7455.035992376574
partial,0.03,cash_to_accrual,group_specific,mexican_second_gen,25,-46248.09912713763,27.37146360409304,-154706.42670399058,-5779.993744762018
partial,0.03,cash_to_accrual,group_specific,mexican_third_plus_selfid,0,-4105.968045473656,30.710301514419616,-150032.70978103037,-4927.409341941925
partial,0.03,cash_to_accrual,group_specific,mexican_third_plus_selfid,25,-15899.141192014402,27.37146360409304,-124357.46876886736,-4646.124966571609
partial,0.03,cash_to_accrual,group_specific,third_plus_nh_white,0,145926.74173555672,30.448598719809517,0.0,0.0
partial,0.03,cash_to_accrual,group_specific,third_plus_nh_white,25,108458.32757685296,26.765846735420713,0.0,0.0
partial,0.03,cash_to_accrual,group_specific,all_native,0,90391.87458425059,30.448598719809517,-55534.86715130613,-1823.8890946129407
partial,0.03,cash_to_accrual,group_specific,all_native,25,79702.17480571744,26.765846735420713,-28756.152771135516,-1074.3599130410068
partial,0.03,cash_to_accrual,group_specific,mexican_observed_total,0,-60855.27871628297,30.710301514419616,-206782.0204518397,-6791.183474637525
partial,0.03,cash_to_accrual,group_specific,mexican_observed_total,25,-68490.41601017433,27.37146360409304,-176948.7435870273,-6610.989943122604
partial,0.03,cash_to_accrual,paradox_fades,mexico_born,0,-98549.22327827117,30.710301514419616,-244475.9650138279,-8029.136817214993
partial,0.03,cash_to_accrual,paradox_fades,mexico_born,25,-102557.82123250884,27.37146360409304,-211016.1488093618,-7883.783797136989
partial,0.03,cash_to_accrual,paradox_fades,mexican_second_gen,0,-80663.67313478027,30.448598719809517,-226590.414870337,-7441.735396608574
partial,0.03,cash_to_accrual,paradox_fades,mexican_second_gen,25,-45275.21430333314,26.765846735420713,-153733.5418801861,-5743.645751237978
partial,0.03,cash_to_accrual,paradox_fades,mexican_third_plus_selfid,0,-2868.078653018408,30.448598719809517,-148794.8203885751,-4886.75428901662
partial,0.03,cash_to_accrual,paradox_fades,mexican_third_plus_selfid,25,-13264.530611742684,26.765846735420713,-121722.85818859564,-4547.693162552302
partial,0.03,cash_to_accrual,paradox_fades,third_plus_nh_white,0,145926.74173555672,30.448598719809517,0.0,0.0
partial,0.03,cash_to_accrual,paradox_fades,third_plus_nh_white,25,108458.32757685296,26.765846735420713,0.0,0.0
partial,0.03,cash_to_accrual,paradox_fades,all_native,0,90391.87458425059,30.448598719809517,-55534.86715130613,-1823.8890946129407
partial,0.03,cash_to_accrual,paradox_fades,all_native,25,79702.17480571744,26.765846735420713,-28756.152771135516,-1074.3599130410068
partial,0.03,cash_to_accrual,paradox_fades,mexican_observed_total,0,-60855.27871628297,30.710301514419616,-206782.0204518397,-6791.183474637525
partial,0.03,cash_to_accrual,paradox_fades,mexican_observed_total,25,-68490.41601017433,27.37146360409304,-176948.7435870273,-6610.989943122604
partial,0.03,cash_to_accrual,mortality_65plus,mexico_born,0,-98000.80961977503,30.603007844700986,-243927.55135533173,-8011.125687588217
partial,0.03,cash_to_accrual,mortality_65plus,mexico_born,25,-101228.57091468589,27.093109869421813,-209686.89849153883,-7834.121616412331
partial,0.03,cash_to_accrual,mortality_65plus,mexican_second_gen,0,-80968.72773839007,30.603007844700986,-226895.46947394678,-7451.754071241746
partial,0.03,cash_to_accrual,mortality_65plus,mexican_second_gen,25,-45921.76369404416,27.093109869421813,-154380.09127089713,-5767.801512014095
partial,0.03,cash_to_accrual,mortality_65plus,mexican_third_plus_selfid,0,-3716.1331537511574,30.603007844700986,-149642.87488930786,-4914.606293259462
partial,0.03,cash_to_accrual,mortality_65plus,mexican_third_plus_selfid,25,-15061.943646164174,27.093109869421813,-123520.27122301713,-4614.846391523119
partial,0.03,cash_to_accrual,mortality_65plus,third_plus_nh_white,0,145926.74173555672,30.448598719809517,0.0,0.0
partial,0.03,cash_to_accrual,mortality_65plus,third_plus_nh_white,25,108458.32757685296,26.765846735420713,0.0,0.0
partial,0.03,cash_to_accrual,mortality_65plus,all_native,0,90391.87458425059,30.448598719809517,-55534.86715130613,-1823.8890946129407
partial,0.03,cash_to_accrual,mortality_65plus,all_native,25,79702.17480571744,26.765846735420713,-28756.152771135516,-1074.3599130410068
partial,0.03,cash_to_accrual,mortality_65plus,mexican_observed_total,0,-60412.425168542664,30.603007844700986,-206339.16690409937,-6776.639174854948
partial,0.03,cash_to_accrual,mortality_65plus,mexican_observed_total,25,-67445.77711662733,27.093109869421813,-175904.1046934803,-6571.96114258163
partial,0.03,cash_to_accrual,fenelon_mexican,mexico_born,0,-97263.40676215071,30.446645391872856,-243190.14849770744,-7986.907730485826
partial,0.03,cash_to_accrual,fenelon_mexican,mexico_born,25,-99665.66017108987,26.761700686365696,-208123.98774794283,-7775.72963804358
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_second_gen,0,-80691.25248493078,30.441692293100328,-226617.99422048748,-7442.641164076045
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_second_gen,25,-45333.65471720084,26.751202819693386,-153791.9822940538,-5745.829146160821
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_third_plus_selfid,0,-3027.9225708309264,30.441692293100328,-148954.66430638765,-4892.003920347225
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_third_plus_selfid,25,-13603.312035209914,26.751202819693386,-122061.63961206286,-4560.350390504628
partial,0.03,cash_to_accrual,fenelon_mexican,third_plus_nh_white,0,145926.74173555672,30.448598719809517,0.0,0.0
partial,0.03,cash_to_accrual,fenelon_mexican,third_plus_nh_white,25,108458.32757685296,26.765846735420713,0.0,0.0
partial,0.03,cash_to_accrual,fenelon_mexican,all_native,0,90391.87458425059,30.448598719809517,-55534.86715130613,-1823.8890946129407
partial,0.03,cash_to_accrual,fenelon_mexican,all_native,25,79702.17480571744,26.765846735420713,-28756.152771135516,-1074.3599130410068
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_observed_total,0,-59847.98897326414,30.446645391872856,-205774.73070882086,-6758.101829328065
partial,0.03,cash_to_accrual,fenelon_mexican,mexican_observed_total,25,-66249.46827490165,26.761700686365696,-174707.7958517546,-6527.265794306227
complete,0.0,none,terminal83,mexico_born,0,-799188.6285682084,83.0,-623984.8837311924,-7517.890165436053
complete,0.0,none,terminal83,mexico_born,25,-559317.5806260202,58.0,-395357.0295982822,-6816.50051031521
complete,0.0,none,terminal83,mexican_second_gen,0,-747279.5750440027,83.0,-572075.8302069867,-6892.479882011889
complete,0.0,none,terminal83,mexican_second_gen,25,-500818.6138460181,58.0,-336858.0628182801,-5807.897634797932
complete,0.0,none,terminal83,mexican_third_plus_selfid,0,-611516.315697369,83.0,-436312.570860353,-5256.777962172928
complete,0.0,none,terminal83,mexican_third_plus_selfid,25,-452659.0496656181,58.0,-288698.4986378801,-4977.56032134276
complete,0.0,none,terminal83,third_plus_nh_white,0,-175203.74483701604,83.0,0.0,0.0
complete,0.0,none,terminal83,third_plus_nh_white,25,-163960.55102773802,58.0,0.0,0.0
complete,0.0,none,terminal83,all_native,0,-337593.6350086731,83.0,-162389.89017165708,-1956.5047008633383
complete,0.0,none,terminal83,all_native,25,-255383.0462507197,58.0,-91422.49522298167,-1576.249917637615
complete,0.0,none,terminal83,mexican_observed_total,0,-723474.0327022816,83.0,-548270.2878652655,-6605.66611885862
complete,0.0,none,terminal83,mexican_observed_total,25,-518031.4705854603,58.0,-354070.9195577223,-6104.671026857281
complete,0.0,none,common_white,mexico_born,0,-756372.0425758706,78.93040675292968,-594880.7332765139,-7536.775214381288
complete,0.0,none,common_white,mexico_born,25,-524364.3740123961,54.764830068072335,-372305.5668961768,-6798.260241717236
complete,0.0,none,common_white,mexican_second_gen,0,-706196.5309312779,78.93040675292968,-544705.2216319211,-6901.082156297175
complete,0.0,none,common_white,mexican_second_gen,25,-466949.30105540657,54.764830068072335,-314890.49393918726,-5749.867087102806
complete,0.0,none,common_white,mexican_third_plus_selfid,0,-572544.8264957907,78.93040675292968,-411053.5171964339,-5207.796768146982
complete,0.0,none,common_white,mexican_third_plus_selfid,25,-419757.56260564225,54.764830068072335,-267698.75548942294,-4888.150938415678
complete,0.0,none,common_white,third_plus_nh_white,0,-161491.30929935683,78.93040675292968,0.0,0.0
complete,0.0,none,common_white,third_plus_nh_white,25,-152058.80711621934,54.764830068072335,0.0,0.0
complete,0.0,none,common_white,all_native,0,-316883.029835763,78.93040675292968,-155391.72053640615,-1968.7181015399801
complete,0.0,none,common_white,all_native,25,-238010.42829189918,54.764830068072335,-85951.62117567984,-1569.4675043973025
complete,0.0,none,common_white,mexican_observed_total,0,-682118.5510947495,78.93040675292968,-520627.24179539265,-6596.028871675217
complete,0.0,none,common_white,mexican_observed_total,25,-483835.53041530994,54.764830068072335,-331776.72329909063,-6058.207847749994
complete,0.0,none,group_specific,mexico_born,0,-816131.1424485018,81.81386755859376,-654639.8331491449,-8293.8864764541
complete,0.0,none,group_specific,mexico_born,25,-585638.1240632922,57.76235330662396,-433579.31694707286,-7917.112431612342
complete,0.0,none,group_specific,mexican_second_gen,0,-772348.589121698,81.81386755859376,-610857.2798223412,-7739.188291965413
complete,0.0,none,group_specific,mexican_second_gen,25,-534641.0368910215,57.76235330662396,-382582.2297748022,-6985.911018061317
complete,0.0,none,group_specific,mexican_third_plus_selfid,0,-641698.7025333433,81.81386755859376,-480207.3932339865,-6083.934100797757
complete,0.0,none,group_specific,mexican_third_plus_selfid,25,-490391.07066126756,57.76235330662396,-338332.2635450482,-6177.91131871501
complete,0.0,none,group_specific,third_plus_nh_white,0,-161491.30929935683,78.93040675292968,0.0,0.0
complete,0.0,none,group_specific,third_plus_nh_white,25,-152058.80711621934,54.764830068072335,0.0,0.0
complete,0.0,none,group_specific,all_native,0,-316883.029835763,78.93040675292968,-155391.72053640615,-1968.7181015399801
complete,0.0,none,group_specific,all_native,25,-238010.42829189918,54.764830068072335,-85951.62117567984,-1569.4675043973025
complete,0.0,none,group_specific,mexican_observed_total,0,-746146.7260267639,81.81386755859376,-584655.4167274071,-7407.226704880833
complete,0.0,none,group_specific,mexican_observed_total,25,-549372.2880425694,57.76235330662396,-397313.4809263501,-7254.902104735685
complete,0.0,none,paradox_fades,mexico_born,0,-816131.1424485018,81.81386755859376,-654639.8331491449,-8293.8864764541
complete,0.0,none,paradox_fades,mexico_born,25,-585638.1240632922,57.76235330662396,-433579.31694707286,-7917.112431612342
complete,0.0,none,paradox_fades,mexican_second_gen,0,-706196.5309312779,78.93040675292968,-544705.2216319211,-6901.082156297175
complete,0.0,none,paradox_fades,mexican_second_gen,25,-466949.30105540657,54.764830068072335,-314890.49393918726,-5749.867087102806
complete,0.0,none,paradox_fades,mexican_third_plus_selfid,0,-572544.8264957907,78.93040675292968,-411053.5171964339,-5207.796768146982
complete,0.0,none,paradox_fades,mexican_third_plus_selfid,25,-419757.56260564225,54.764830068072335,-267698.75548942294,-4888.150938415678
complete,0.0,none,paradox_fades,third_plus_nh_white,0,-161491.30929935683,78.93040675292968,0.0,0.0
complete,0.0,none,paradox_fades,third_plus_nh_white,25,-152058.80711621934,54.764830068072335,0.0,0.0
complete,0.0,none,paradox_fades,all_native,0,-316883.029835763,78.93040675292968,-155391.72053640615,-1968.7181015399801
complete,0.0,none,paradox_fades,all_native,25,-238010.42829189918,54.764830068072335,-85951.62117567984,-1569.4675043973025
complete,0.0,none,paradox_fades,mexican_observed_total,0,-746146.7260267639,81.81386755859376,-584655.4167274071,-7407.226704880833
complete,0.0,none,paradox_fades,mexican_observed_total,25,-549372.2880425694,57.76235330662396,-397313.4809263501,-7254.902104735685
complete,0.0,none,mortality_65plus,mexico_born,0,-799958.9891507602,80.86920579656656,-638467.6798514035,-8088.995180906061
complete,0.0,none,mortality_65plus,mexico_born,25,-568485.8418289139,56.72740525006046,-416427.0347126946,-7603.913573639842
complete,0.0,none,mortality_65plus,mexican_second_gen,0,-755113.3199800942,80.86920579656656,-593622.0106807374,-7520.827968604175
complete,0.0,none,mortality_65plus,mexican_second_gen,25,-516465.9729791087,56.72740525006046,-364407.1658628894,-6654.036274921945
complete,0.0,none,mortality_65plus,mexican_third_plus_selfid,0,-623676.1188825154,80.86920579656656,-462184.8095831585,-5855.598983923942
complete,0.0,none,mortality_65plus,mexican_third_plus_selfid,25,-471515.89505918225,56.72740525006046,-319457.0879429629,-5833.252610222286
complete,0.0,none,mortality_65plus,third_plus_nh_white,0,-161491.30929935683,78.93040675292968,0.0,0.0
complete,0.0,none,mortality_65plus,third_plus_nh_white,25,-152058.80711621934,54.764830068072335,0.0,0.0
complete,0.0,none,mortality_65plus,all_native,0,-316883.029835763,78.93040675292968,-155391.72053640615,-1968.7181015399801
complete,0.0,none,mortality_65plus,all_native,25,-238010.42829189918,54.764830068072335,-85951.62117567984,-1569.4675043973025
complete,0.0,none,mortality_65plus,mexican_observed_total,0,-729127.5702598678,80.86920579656656,-567636.2609605109,-7191.604405857718
complete,0.0,none,mortality_65plus,mexican_observed_total,25,-531421.0368378845,56.72740525006046,-379362.22972166515,-6927.1141579389605
complete,0.0,none,fenelon_mexican,mexico_born,0,-782491.9767371493,79.7575924103368,-621000.6674377925,-7867.698811963143
complete,0.0,none,fenelon_mexican,mexico_born,25,-550804.535543062,55.602150387918876,-398745.7284268427,-7281.054792486424
complete,0.0,none,fenelon_mexican,mexican_second_gen,0,-717354.1443824668,79.20284594690442,-555862.83508311,-7042.442297593733
complete,0.0,none,fenelon_mexican,mexican_second_gen,25,-478243.66336585814,55.04060096049417,-326184.85624963883,-5956.100947345096
complete,0.0,none,fenelon_mexican,mexican_third_plus_selfid,0,-584332.6044951008,79.20284594690442,-422841.29519574397,-5357.140709021485
complete,0.0,none,fenelon_mexican,mexican_third_plus_selfid,25,-431689.82955382316,55.04060096049417,-279631.0224376038,-5106.032869818535
complete,0.0,none,fenelon_mexican,third_plus_nh_white,0,-161491.30929935683,78.93040675292968,0.0,0.0
complete,0.0,none,fenelon_mexican,third_plus_nh_white,25,-152058.80711621934,54.764830068072335,0.0,0.0
complete,0.0,none,fenelon_mexican,all_native,0,-316883.029835763,78.93040675292968,-155391.72053640615,-1968.7181015399801
complete,0.0,none,fenelon_mexican,all_native,25,-238010.42829189918,54.764830068072335,-85951.62117567984,-1569.4675043973025
complete,0.0,none,fenelon_mexican,mexican_observed_total,0,-711044.983294872,79.7575924103368,-549553.6739955151,-6962.509083676008
complete,0.0,none,fenelon_mexican,mexican_observed_total,25,-513116.61421487614,55.602150387918876,-361057.8070986568,-6592.877338428043
complete,0.0,accrual_only,terminal83,mexico_born,0,-1161771.0126469966,83.0,-528832.4852448893,-6371.4757258420395
complete,0.0,accrual_only,terminal83,mexico_born,25,-893988.8316980314,58.0,-301150.009000379,-5192.241534489293
complete,0.0,accrual_only,terminal83,mexican_second_gen,0,-1127457.0815807546,83.0,-494518.55417864723,-5958.054869622256
